MaxEsReturn,AverageAbsQ,MinEsReturn,AverageQLoss,AveragePolicySurr,StdReturn,AverageEsReturn,PolicyRegParamNorm,AverageAbsQYDiff,AverageAbsY,QFunRegParamNorm,AverageReturn,AverageDiscountedReturn,StdEsReturn,MaxReturn,AverageY,Epoch,Iteration,AverageQ,AverageAction,MinReturn
87.0,9.26482,3.0,0.373177,-9.94842,0.0,12.4814814815,173.35,0.178449113443,9.22270985547,301.776,1000.0,99.9956828753,15.1226354022,1000.0,9.22009182865,4552,4552,9.2201,0.862534,1000.0
117.0,9.24631,2.0,0.446839,-9.92796,0.0,15.1363636364,173.366,0.193864154473,9.19348518409,301.748,1000.0,99.9956828753,19.0484918385,1000.0,9.19153193947,4553,4553,9.19167,0.868626,1000.0
80.0,9.27755,3.0,0.327148,-9.96556,0.0,11.7176470588,173.355,0.165061907898,9.24631190663,301.734,1000.0,99.9956828753,12.8965218883,1000.0,9.24319844186,4554,4554,9.24296,0.871529,1000.0
109.0,9.24406,3.0,0.404142,-9.93797,0.0,18.1481481481,173.374,0.183261707918,9.20442499438,301.714,1000.0,99.9956828753,21.5813769233,1000.0,9.20061083536,4555,4555,9.2,0.712894,1000.0
112.0,9.23635,3.0,0.339469,-9.93556,0.0,40.52,173.372,0.167624562931,9.19379275776,301.706,1000.0,99.9956828753,27.8727393702,1000.0,9.18891184812,4556,4556,9.1894,0.909736,1000.0
146.0,9.25341,3.0,0.385138,-9.94182,0.0,45.0454545455,173.388,0.180673708414,9.20335690065,301.712,1000.0,99.9956828753,36.0472887301,1000.0,9.19850998261,4557,4557,9.19851,0.887889,1000.0
198.0,9.26005,5.0,0.355239,-9.97516,0.0,49.85,173.371,0.175327220232,9.22064686558,301.685,1000.0,99.9956828753,48.9502553619,1000.0,9.21574798995,4558,4558,9.21549,0.903819,1000.0
102.0,9.23423,3.0,0.368767,-9.93656,0.0,34.2142857143,173.354,0.177534715814,9.18853237626,301.676,1000.0,99.9956828753,27.4269902818,1000.0,9.18472973393,4559,4559,9.18398,0.910186,1000.0
92.0,9.25177,3.0,0.389623,-9.94785,0.0,32.1818181818,173.363,0.177253660406,9.20991750784,301.656,1000.0,99.9956828753,21.5848635874,1000.0,9.20689126429,4560,4560,9.20769,0.913612,1000.0
165.0,9.24859,4.0,0.400355,-9.95158,0.0,34.3448275862,173.374,0.176952337463,9.20874809994,301.667,1000.0,99.9956828753,33.0832553355,1000.0,9.20568492945,4561,4561,9.20594,0.89248,1000.0
107.0,9.29222,7.0,0.326861,-9.97729,0.0,31.09375,173.377,0.165867396426,9.25019239305,301.647,1000.0,99.9956828753,21.9122673619,1000.0,9.24748054191,4562,4562,9.2474,0.858687,1000.0
142.0,9.2667,4.0,0.388805,-9.95294,0.0,29.2222222222,173.368,0.172333535699,9.23006716304,301.665,1000.0,99.9956828753,28.9179341167,1000.0,9.22656939023,4563,4563,9.22642,0.88219,1000.0
226.0,9.27523,4.0,0.329495,-9.96613,0.0,39.0967741935,173.387,0.171193448563,9.23130932431,301.7,1000.0,99.9956828753,48.6742661284,1000.0,9.22839543607,4564,4564,9.22812,0.891706,1000.0
102.0,9.25042,7.0,0.416247,-9.93194,0.0,30.3939393939,173.381,0.181411043865,9.20831824556,301.712,1000.0,99.9956828753,24.1923346161,1000.0,9.20644282472,4565,4565,9.20708,0.869426,1000.0
206.0,9.22224,6.0,0.411248,-9.94002,0.0,47.0952380952,173.401,0.188575049685,9.17149233377,301.716,1000.0,99.9956828753,47.9711269926,1000.0,9.16972084265,4566,4566,9.16961,0.894854,1000.0
113.0,9.24502,10.0,0.438191,-9.92096,0.0,41.8333333333,173.389,0.197989584417,9.18598202743,301.737,1000.0,99.9956828753,24.6722966548,1000.0,9.18302886524,4567,4567,9.18374,0.901759,1000.0
208.0,9.23586,4.0,0.409935,-9.92582,0.0,41.875,173.393,0.178461989795,9.19875983269,301.764,1000.0,99.9956828753,50.3059907798,1000.0,9.19689977918,4568,4568,9.19664,0.868833,1000.0
160.0,9.1988,6.0,0.345153,-9.90639,0.0,33.0,173.391,0.174038957154,9.15547575311,301.786,1000.0,99.9956828753,33.081717005,1000.0,9.15361405175,4569,4569,9.15282,0.89997,1000.0
115.0,9.20887,3.0,0.385555,-9.92247,0.0,42.8260869565,173.402,0.177657853944,9.16375977361,301.776,1000.0,99.9956828753,30.6731041708,1000.0,9.15990524338,4570,4570,9.16006,0.900965,1000.0
158.0,9.23285,3.0,0.475945,-9.93038,0.0,29.8484848485,173.379,0.209722873794,9.17431330761,301.795,1000.0,99.9956828753,28.0552714348,1000.0,9.1704264763,4571,4571,9.1703,0.880676,1000.0
141.0,9.23395,3.0,0.391629,-9.91265,0.0,38.6666666667,173.376,0.184653595659,9.18706063093,301.814,1000.0,99.9956828753,35.1357157109,1000.0,9.18408033317,4572,4572,9.18535,0.914005,1000.0
99.0,9.22598,6.0,0.369713,-9.92128,0.0,25.05,173.341,0.174600936211,9.18674097728,301.827,1000.0,99.9956828753,19.650636122,1000.0,9.18229778865,4573,4573,9.18233,0.920658,1000.0
132.0,9.19856,3.0,0.422598,-9.89222,0.0,23.7073170732,173.339,0.191853762794,9.15524907758,301.828,1000.0,99.9956828753,25.728643905,1000.0,9.14930505991,4574,4574,9.14857,0.938041,1000.0
126.0,9.21516,3.0,0.442522,-9.90655,0.0,16.8852459016,173.355,0.192630369335,9.16668775279,301.824,1000.0,99.9956828753,20.9864111855,1000.0,9.16121451659,4575,4575,9.1621,0.910119,1000.0
117.0,9.23926,3.0,0.411945,-9.90091,0.0,13.9104477612,173.35,0.186779570586,9.19587609642,301.852,1000.0,99.9956828753,18.9332932248,1000.0,9.18889790017,4576,4576,9.1882,0.870473,1000.0
155.0,9.2357,3.0,0.329809,-9.90053,0.0,20.3529411765,173.343,0.164601598948,9.19913770729,301.856,1000.0,99.9956828753,27.7445091048,1000.0,9.19600982979,4577,4577,9.19553,0.865504,1000.0
191.0,9.2637,3.0,0.465528,-9.95505,0.0,33.1785714286,173.36,0.202071413689,9.20984633925,301.852,1000.0,99.9956828753,43.649622459,1000.0,9.20672012542,4578,4578,9.20699,0.818599,1000.0
156.0,9.19815,3.0,0.41491,-9.91696,0.0,29.3888888889,173.377,0.188843476287,9.14729397812,301.839,1000.0,99.9956828753,29.1969155313,1000.0,9.14443615262,4579,4579,9.14402,0.7092,1000.0
104.0,9.19361,3.0,0.355289,-9.88114,0.0,26.025,173.384,0.173486379136,9.15212594073,301.867,1000.0,99.9956828753,25.7103942988,1000.0,9.1486756017,4580,4580,9.14807,0.737194,1000.0
74.0,9.23703,3.0,0.428991,-9.9226,0.0,18.6603773585,173.397,0.187847269096,9.18982279103,301.891,1000.0,99.9956828753,19.5128824367,1000.0,9.18710885609,4581,4581,9.18768,0.941414,1000.0
121.0,9.21272,3.0,0.36857,-9.92023,0.0,22.9545454545,173.396,0.177175679862,9.16966619507,301.852,1000.0,99.9956828753,25.3869638572,1000.0,9.16608393828,4582,4582,9.16608,0.8745,1000.0
142.0,9.2384,3.0,0.333117,-9.92042,0.0,18.0909090909,173.363,0.16302962611,9.19522489078,301.823,1000.0,99.9956828753,23.2740766654,1000.0,9.19120761187,4583,4583,9.19141,0.611499,1000.0
143.0,9.23255,3.0,0.377539,-9.91703,0.0,33.1851851852,173.381,0.18119683737,9.18534161916,301.852,1000.0,99.9956828753,30.3681571009,1000.0,9.18299483969,4584,4584,9.18234,0.791973,1000.0
117.0,9.23613,3.0,0.385799,-9.93117,0.0,26.1666666667,173.382,0.182389141612,9.18403726769,301.855,1000.0,99.9956828753,25.1745493804,1000.0,9.18114194171,4585,4585,9.18201,0.60831,1000.0
140.0,9.23193,3.0,0.422711,-9.9383,0.0,24.0,173.403,0.184964728047,9.18895903868,301.857,1000.0,99.9956828753,30.3456280683,1000.0,9.18708144366,4586,4586,9.18732,0.909778,1000.0
61.0,9.23351,3.0,0.364884,-9.92284,0.0,17.4363636364,173.458,0.176213301207,9.19115632499,301.892,1000.0,99.9956828753,14.113518518,1000.0,9.18790959886,4587,4587,9.18812,0.313985,1000.0
127.0,9.26035,3.0,0.348222,-9.97076,0.0,17.7627118644,173.483,0.168744218676,9.21921283153,301.882,1000.0,99.9956828753,21.1502606331,1000.0,9.21720264204,4588,4588,9.2165,0.697423,1000.0
131.0,9.22783,3.0,0.349148,-9.95742,0.0,14.4848484848,173.453,0.168120153172,9.1889767199,301.916,1000.0,99.9956828753,22.1538986406,1000.0,9.18689028548,4589,4589,9.18611,0.717345,1000.0
69.0,9.24074,3.0,0.405805,-9.9451,0.0,14.6197183099,173.485,0.183490605542,9.19878268279,301.928,1000.0,99.9956828753,14.3068644976,1000.0,9.19708469039,4590,4590,9.1969,0.577715,1000.0
135.0,9.20417,3.0,0.364477,-9.90793,0.0,20.847826087,173.455,0.171343885718,9.16860905742,301.936,1000.0,99.9956828753,28.9969768974,1000.0,9.16625496749,4591,4591,9.16606,0.438445,1000.0
122.0,9.28728,3.0,0.344273,-9.99772,0.0,12.0930232558,173.44,0.166652996525,9.2520638828,301.929,1000.0,99.9956828753,17.1895235177,1000.0,9.25011565519,4592,4592,9.24959,0.448015,1000.0
82.0,9.2841,3.0,0.362138,-9.9657,0.0,9.69230769231,173.46,0.174083409194,9.24702496889,301.921,1000.0,99.9956828753,11.1838455983,1000.0,9.24544424277,4593,4593,9.24556,0.252704,1000.0
180.0,9.25292,2.0,0.411566,-9.95962,0.0,16.3770491803,173.455,0.181993765046,9.20903186141,301.929,1000.0,99.9956828753,31.8470545435,1000.0,9.20648280006,4594,4594,9.20684,0.202806,1000.0
77.0,9.2352,3.0,0.429254,-9.94793,0.0,11.4827586207,173.428,0.192194704797,9.18158513146,301.936,1000.0,99.9956828753,13.4479516613,1000.0,9.17797831257,4595,4595,9.1778,0.517321,1000.0
105.0,9.23824,3.0,0.369824,-9.93412,0.0,14.873015873,173.443,0.17618301073,9.19565405265,301.924,1000.0,99.9956828753,19.7271000962,1000.0,9.19170730911,4596,4596,9.19185,0.346142,1000.0
168.0,9.27026,3.0,0.386962,-9.96558,0.0,13.6973684211,173.477,0.181954277107,9.22584035748,301.917,1000.0,99.9956828753,22.7942858357,1000.0,9.22328724706,4597,4597,9.2234,0.587801,1000.0
157.0,9.28838,3.0,0.394466,-9.96389,0.0,17.6666666667,173.483,0.185173364423,9.23764936161,301.936,1000.0,99.9956828753,27.3857007978,1000.0,9.2346583279,4598,4598,9.23426,0.239439,1000.0
111.0,9.26394,3.0,0.381885,-9.96318,0.0,23.8571428571,173.512,0.178108769608,9.22111793811,301.963,1000.0,99.9956828753,23.5711399694,1000.0,9.21882502671,4599,4599,9.2193,0.367414,1000.0
74.0,9.2597,3.0,0.415285,-9.97144,0.0,22.9318181818,173.517,0.181792722538,9.21228503236,302.006,1000.0,99.9956828753,17.8254130735,1000.0,9.2093570962,4600,4600,9.20915,0.660356,1000.0
153.0,9.25704,3.0,0.382617,-9.9751,0.0,35.72,173.514,0.179628688057,9.21360179016,302.01,1000.0,99.9956828753,36.0915724235,1000.0,9.21092015744,4601,4601,9.21077,0.707124,1000.0
142.0,9.25021,3.0,0.439948,-9.94992,0.0,24.5777777778,173.486,0.198126300417,9.19900334774,302.004,1000.0,99.9956828753,30.4911563783,1000.0,9.19508653928,4602,4602,9.19537,0.533814,1000.0
61.0,9.25316,3.0,0.315096,-9.96993,0.0,13.28,173.498,0.16130036203,9.21490318371,302.01,1000.0,99.9956828753,13.6641233406,1000.0,9.21221907256,4603,4603,9.21176,0.60773,1000.0
98.0,9.22941,5.0,0.400657,-9.94711,0.0,32.9333333333,173.51,0.180376525004,9.1860856994,302.006,1000.0,99.9956828753,25.4976251617,1000.0,9.1816774732,4604,4604,9.1825,0.64183,1000.0
221.0,9.28443,3.0,0.408535,-9.97843,0.0,34.4827586207,173.53,0.188023907315,9.2304994042,302.006,1000.0,99.9956828753,40.9714961386,1000.0,9.2273797884,4605,4605,9.22677,0.762186,1000.0
81.0,9.25625,4.0,0.380112,-9.94499,0.0,28.0606060606,173.547,0.177337004076,9.21385875519,302.013,1000.0,99.9956828753,17.1215607366,1000.0,9.2109693356,4606,4606,9.21051,0.650229,1000.0
166.0,9.24672,3.0,0.446677,-9.9468,0.0,25.1860465116,173.579,0.194118820941,9.20010979958,301.994,1000.0,99.9956828753,32.8486705079,1000.0,9.19686154278,4607,4607,9.19845,0.904701,1000.0
111.0,9.25243,3.0,0.398502,-9.95941,0.0,18.9433962264,173.601,0.176980187752,9.21312838481,301.971,1000.0,99.9956828753,19.3160555901,1000.0,9.20985299722,4608,4608,9.20903,0.756677,1000.0
103.0,9.23052,3.0,0.363636,-9.9435,0.0,14.3571428571,173.598,0.165812731647,9.19718144604,301.964,1000.0,99.9956828753,16.9005796302,1000.0,9.19402924055,4609,4609,9.1939,0.877045,1000.0
91.0,9.24263,3.0,0.441987,-9.95013,0.0,19.78,173.583,0.189215935108,9.19994409111,301.976,1000.0,99.9956828753,20.4736806657,1000.0,9.19797836842,4610,4610,9.19803,0.844709,1000.0
91.0,9.24338,3.0,0.434244,-9.9363,0.0,21.170212766,173.583,0.190795380723,9.19904892511,301.948,1000.0,99.9956828753,16.8109882365,1000.0,9.19672140925,4611,4611,9.19646,0.858448,1000.0
54.0,9.21183,3.0,0.361492,-9.92373,0.0,14.8955223881,173.584,0.1782168636,9.16976368674,301.974,1000.0,99.9956828753,12.3700822623,1000.0,9.16747669272,4612,4612,9.16771,0.848954,1000.0
126.0,9.25873,3.0,0.483404,-9.93947,0.0,23.9761904762,173.586,0.200865105357,9.20571103128,301.987,1000.0,99.9956828753,31.9564347013,1000.0,9.20457835966,4613,4613,9.20361,0.85272,1000.0
84.0,9.20295,2.0,0.375122,-9.92688,0.0,15.1641791045,173.593,0.17034067818,9.17053069798,301.971,1000.0,99.9956828753,16.5327328103,1000.0,9.16959140993,4614,4614,9.16924,0.88155,1000.0
110.0,9.18661,2.0,0.309725,-9.92342,0.0,22.5909090909,173.593,0.159715984259,9.15803992452,301.995,1000.0,99.9956828753,28.3471324362,1000.0,9.15654101553,4615,4615,9.15582,0.831369,1000.0
115.0,9.239,3.0,0.355527,-9.94349,0.0,19.6862745098,173.609,0.166132188765,9.20127931208,302.022,1000.0,99.9956828753,23.3006691784,1000.0,9.19848836398,4616,4616,9.19773,0.840019,1000.0
72.0,9.23044,3.0,0.308135,-9.94653,0.0,17.2586206897,173.636,0.156106210591,9.20107459277,302.015,1000.0,99.9956828753,15.453557056,1000.0,9.19911239485,4617,4617,9.19919,0.759981,1000.0
82.0,9.23263,3.0,0.394759,-9.92952,0.0,12.4487179487,173.631,0.184443617744,9.18721506371,302.034,1000.0,99.9956828753,16.2027596857,1000.0,9.18341519837,4618,4618,9.18368,0.880138,1000.0
133.0,9.22472,3.0,0.41437,-9.93393,0.0,18.9814814815,173.651,0.183205649515,9.17810547299,302.005,1000.0,99.9956828753,24.5405867453,1000.0,9.17534278128,4619,4619,9.17522,0.862862,1000.0
89.0,9.25857,3.0,0.367529,-9.95076,0.0,14.0714285714,173.656,0.166609040925,9.21883269595,301.97,1000.0,99.9956828753,15.9913560835,1000.0,9.2166561636,4620,4620,9.21618,0.827661,1000.0
67.0,9.24285,3.0,0.357194,-9.9549,0.0,13.48,173.663,0.173553541212,9.19902072203,302.006,1000.0,99.9956828753,14.5724488905,1000.0,9.19584545109,4621,4621,9.19561,0.755483,1000.0
127.0,9.25225,3.0,0.450623,-9.93864,0.0,17.1379310345,173.695,0.19513711135,9.19525973584,302.034,1000.0,99.9956828753,22.1261650976,1000.0,9.19122144573,4622,4622,9.19244,0.243767,1000.0
68.0,9.27634,3.0,0.384716,-9.96221,0.0,12.4320987654,173.676,0.179554111158,9.23272846986,302.018,1000.0,99.9956828753,11.7965660117,1000.0,9.22977540397,4623,4623,9.22948,0.105536,1000.0
105.0,9.30253,3.0,0.471199,-9.99785,0.0,13.5945945946,173.685,0.204909145658,9.24208832581,302.053,1000.0,99.9956828753,17.9548374261,1000.0,9.23999234556,4624,4624,9.24024,0.0996368,1000.0
145.0,9.28834,3.0,0.34322,-9.99215,0.0,12.45,173.703,0.164350616652,9.24363180209,302.06,1000.0,99.9956828753,19.1362875187,1000.0,9.241860818,4625,4625,9.24192,0.331833,1000.0
154.0,9.31333,3.0,0.336997,-10.0127,0.0,16.131147541,173.718,0.163697907648,9.27589808416,302.078,1000.0,99.9956828753,21.1888274069,1000.0,9.27260179071,4626,4626,9.27189,0.254284,1000.0
128.0,9.26056,3.0,0.323914,-9.97822,0.0,15.6769230769,173.726,0.161665337412,9.22292575754,302.103,1000.0,99.9956828753,23.8573373279,1000.0,9.22108260378,4627,4627,9.22128,0.822587,1000.0
161.0,9.31704,3.0,0.530262,-9.99905,0.0,12.2911392405,173.737,0.208160303826,9.25607927291,302.121,1000.0,99.9956828753,19.9068411997,1000.0,9.25361464592,4628,4628,9.25345,0.857583,1000.0
87.0,9.29384,3.0,0.297468,-10.0241,0.0,14.6857142857,173.759,0.151895000294,9.26179768219,302.101,1000.0,99.9956828753,18.7940285784,1000.0,9.25852785666,4629,4629,9.25892,0.0494842,1000.0
176.0,9.32768,2.0,0.423677,-10.0161,0.0,18.0,173.765,0.185406961654,9.28048116145,302.1,1000.0,99.9956828753,32.2749551088,1000.0,9.27814207472,4630,4630,9.27744,0.470679,1000.0
96.0,9.31597,3.0,0.386414,-10.0355,0.0,11.1222222222,173.781,0.178848367962,9.27420153929,302.107,1000.0,99.9956828753,12.7635137776,1000.0,9.27217371201,4631,4631,9.27151,0.356666,1000.0
116.0,9.32119,2.0,0.31322,-10.0184,0.0,9.90196078431,173.782,0.155053669308,9.28229377781,302.113,1000.0,99.9956828753,14.4659910865,1000.0,9.28009926633,4632,4632,9.27989,0.348277,1000.0
282.0,9.33455,3.0,0.353609,-10.0294,0.0,22.6818181818,173.802,0.166718942144,9.2897809275,302.11,1000.0,99.9956828753,45.4636581775,1000.0,9.28705291246,4633,4633,9.2871,0.408725,1000.0
152.0,9.3296,3.0,0.52545,-10.0236,0.0,17.0,173.842,0.206903068538,9.28354608165,302.121,1000.0,99.9956828753,27.9466804675,1000.0,9.28130146558,4634,4634,9.28143,0.744748,1000.0
142.0,9.2636,3.0,0.386118,-9.98892,0.0,11.4712643678,173.843,0.175581470877,9.2169002835,302.128,1000.0,99.9956828753,17.1798057611,1000.0,9.21470967439,4635,4635,9.2145,0.863417,1000.0
77.0,9.31618,3.0,0.422765,-10.0361,0.0,10.902173913,173.853,0.188505173838,9.26963341961,302.128,1000.0,99.9956828753,13.1223836172,1000.0,9.26633735229,4636,4636,9.26714,0.869728,1000.0
98.0,9.34744,3.0,0.366389,-10.0494,0.0,11.8928571429,173.833,0.178806943887,9.29772976956,302.134,1000.0,99.9956828753,18.0765685331,1000.0,9.29499468272,4637,4637,9.29404,0.819612,1000.0
116.0,9.32475,3.0,0.362243,-10.0004,0.0,13.5915492958,173.815,0.172149370924,9.27939777012,302.127,1000.0,99.9956828753,21.5495351179,1000.0,9.27684164891,4638,4638,9.27734,0.838854,1000.0
61.0,9.33189,3.0,0.435148,-10.0428,0.0,11.7613636364,173.814,0.179759772951,9.2937334942,302.129,1000.0,99.9956828753,11.2915840726,1000.0,9.29024860773,4639,4639,9.29091,0.876359,1000.0
123.0,9.32805,3.0,0.438923,-10.0125,0.0,16.65,173.817,0.18215447826,9.28597832245,302.16,1000.0,99.9956828753,24.0913712077,1000.0,9.28377903985,4640,4640,9.28362,0.871503,1000.0
62.0,9.30047,3.0,0.366338,-10.0288,0.0,10.3298969072,173.86,0.172061328496,9.26268328431,302.152,1000.0,99.9956828753,11.9368800855,1000.0,9.2604957987,4641,4641,9.26032,0.0988655,1000.0
94.0,9.26647,3.0,0.370529,-9.99273,0.0,8.84955752212,173.899,0.179270675699,9.21793384486,302.156,1000.0,99.9956828753,11.5000740582,1000.0,9.2166138581,4642,4642,9.21662,0.102013,1000.0
101.0,9.30832,3.0,0.37614,-10.0305,0.0,11.5764705882,173.937,0.175391120943,9.26387618715,302.154,1000.0,99.9956828753,12.9036032091,1000.0,9.2625474371,4643,4643,9.26266,0.0900331,1000.0
57.0,9.31348,3.0,0.468834,-10.0362,0.0,10.2525252525,173.97,0.201029244793,9.26109203478,302.176,1000.0,99.9956828753,10.6755109492,1000.0,9.25938650393,4644,4644,9.25932,0.0892732,1000.0
243.0,9.36286,3.0,0.431848,-10.0733,0.0,13.9295774648,173.972,0.192401087973,9.31955067262,302.145,1000.0,99.9956828753,30.6967557783,1000.0,9.31701107262,4645,4645,9.3164,0.123783,1000.0
126.0,9.32263,2.0,0.348559,-10.0724,0.0,8.3305785124,173.983,0.168767336892,9.29043148938,302.158,1000.0,99.9956828753,13.0481552034,1000.0,9.28789732345,4646,4646,9.28699,0.340191,1000.0
322.0,9.32639,3.0,0.385655,-10.0649,0.0,20.5102040816,173.962,0.181127550746,9.28228362106,302.179,1000.0,99.9956828753,45.5152463574,1000.0,9.27967340998,4647,4647,9.27951,0.260901,1000.0
69.0,9.34706,2.0,0.439675,-10.0833,0.0,10.5157894737,173.982,0.193940907701,9.29843496528,302.164,1000.0,99.9956828753,11.7328716437,1000.0,9.29591364774,4648,4648,9.29707,0.663954,1000.0
90.0,9.37686,3.0,0.431786,-10.0846,0.0,13.3918918919,174.01,0.190838493144,9.32879172291,302.169,1000.0,99.9956828753,17.8384776708,1000.0,9.3264158678,4649,4649,9.32687,0.787867,1000.0
83.0,9.38942,3.0,0.413766,-10.0792,0.0,10.9239130435,174.007,0.185861192806,9.3439745449,302.196,1000.0,99.9956828753,13.2166180766,1000.0,9.34113841736,4650,4650,9.34018,0.676169,1000.0
94.0,9.32686,3.0,0.350544,-10.0694,0.0,12.5479452055,173.973,0.169071690288,9.28859384545,302.217,1000.0,99.9956828753,15.4778154063,1000.0,9.28509202881,4651,4651,9.28476,0.245747,1000.0
91.0,9.36096,3.0,0.461159,-10.0801,0.0,16.1492537313,173.974,0.188410237859,9.31172135303,302.227,1000.0,99.9956828753,18.7005097954,1000.0,9.30898235999,4652,4652,9.30877,0.173304,1000.0
160.0,9.31805,3.0,0.433933,-10.0302,0.0,17.649122807,173.994,0.183518043582,9.27071305128,302.248,1000.0,99.9956828753,26.5888059998,1000.0,9.26953888678,4653,4653,9.2697,0.331414,1000.0
93.0,9.28438,3.0,0.301906,-10.0495,0.0,13.4864864865,173.98,0.147725840371,9.25674421098,302.283,1000.0,99.9956828753,15.108833324,1000.0,9.25485377922,4654,4654,9.25515,0.113493,1000.0
61.0,9.35657,3.0,0.455608,-10.0356,0.0,11.0222222222,173.982,0.194017372044,9.29986788484,302.272,1000.0,99.9956828753,12.024953479,1000.0,9.29608038643,4655,4655,9.29587,0.05377,1000.0
96.0,9.37291,3.0,0.381915,-10.0704,0.0,8.32231404959,173.993,0.170525898272,9.32665404101,302.273,1000.0,99.9956828753,10.714333395,1000.0,9.32380344877,4656,4656,9.32509,0.0374535,1000.0
83.0,9.31039,3.0,0.327454,-10.044,0.0,8.84955752212,174.02,0.168830647286,9.27812477221,302.265,1000.0,99.9956828753,10.7029242873,1000.0,9.27480701188,4657,4657,9.27345,0.0359633,1000.0
117.0,9.35073,3.0,0.347942,-10.0572,0.0,13.6901408451,174.021,0.165171143165,9.31859402792,302.255,1000.0,99.9956828753,16.8369074385,1000.0,9.31501386448,4658,4658,9.31527,0.0512483,1000.0
149.0,9.28807,3.0,0.353767,-10.0153,0.0,15.8064516129,174.044,0.161915633238,9.25358170459,302.271,1000.0,99.9956828753,24.941763596,1000.0,9.2510899124,4659,4659,9.25172,0.0434892,1000.0
93.0,9.34332,3.0,0.452175,-10.067,0.0,10.6161616162,174.064,0.193875647508,9.29361546244,302.275,1000.0,99.9956828753,12.7475147673,1000.0,9.28961509667,4660,4660,9.2896,0.0118185,1000.0
71.0,9.31537,3.0,0.393983,-10.0507,0.0,12.987012987,174.064,0.177152841384,9.27964589778,302.286,1000.0,99.9956828753,13.6310317343,1000.0,9.27640776751,4661,4661,9.27667,0.0240661,1000.0
92.0,9.29475,3.0,0.440104,-10.0122,0.0,14.776119403,174.076,0.179567350998,9.25776091785,302.282,1000.0,99.9956828753,20.014040516,1000.0,9.25472808258,4662,4662,9.2552,0.0176755,1000.0
117.0,9.33869,3.0,0.385212,-10.0437,0.0,20.0416666667,174.09,0.1733026324,9.29331516428,302.258,1000.0,99.9956828753,25.9703022166,1000.0,9.2899374586,4663,4663,9.28932,0.0267549,1000.0
88.0,9.33239,3.0,0.488288,-10.0344,0.0,13.0263157895,174.1,0.198322551324,9.28493794628,302.246,1000.0,99.9956828753,16.5035671457,1000.0,9.28260967155,4664,4664,9.28289,0.0297774,1000.0
121.0,9.3062,3.0,0.390352,-10.0226,0.0,10.362745098,174.122,0.174406004229,9.2681653322,302.245,1000.0,99.9956828753,15.7242096442,1000.0,9.26536861876,4665,4665,9.26523,0.0350443,1000.0
79.0,9.30616,3.0,0.355819,-10.0347,0.0,9.35238095238,174.148,0.164487306331,9.27234072944,302.283,1000.0,99.9956828753,13.1648745874,1000.0,9.2681549385,4666,4666,9.26767,0.0383522,1000.0
68.0,9.30451,3.0,0.409697,-10.0005,0.0,12.3292682927,174.148,0.193805503449,9.2485933464,302.318,1000.0,99.9956828753,13.3955351845,1000.0,9.24492318062,4667,4667,9.24459,0.0311193,1000.0
81.0,9.27555,3.0,0.385987,-10.0086,0.0,16.1803278689,174.192,0.172722023456,9.23666697991,302.325,1000.0,99.9956828753,15.2664941134,1000.0,9.23259644182,4668,4668,9.23248,0.512518,1000.0
101.0,9.30432,3.0,0.454875,-10.0089,0.0,16.2096774194,174.171,0.188284485319,9.25770069765,302.316,1000.0,99.9956828753,21.9590066001,1000.0,9.25348679206,4669,4669,9.25355,0.189557,1000.0
72.0,9.2615,3.0,0.344369,-9.99292,0.0,9.43396226415,174.175,0.167057158716,9.22592299319,302.338,1000.0,99.9956828753,12.5517937288,1000.0,9.22416910278,4670,4670,9.22461,0.106744,1000.0
70.0,9.27617,3.0,0.353759,-10.0044,0.0,9.19444444444,174.176,0.161777643772,9.24060995336,302.328,1000.0,99.9956828753,10.7440408404,1000.0,9.23794062273,4671,4671,9.23713,0.0472415,1000.0
57.0,9.30855,2.0,0.435012,-9.99986,0.0,8.51754385965,174.166,0.184226563188,9.25256426204,302.326,1000.0,99.9956828753,9.78921036557,1000.0,9.24886778526,4672,4672,9.24938,0.0443944,1000.0
72.0,9.25482,3.0,0.332104,-10.0096,0.0,11.1063829787,174.184,0.153577439507,9.22532009497,302.356,1000.0,99.9956828753,12.3223271541,1000.0,9.22135284393,4673,4673,9.22126,0.112362,1000.0
198.0,9.30249,3.0,0.432892,-9.98863,0.0,14.0,174.194,0.188410509887,9.25353776458,302.347,1000.0,99.9956828753,25.9284730419,1000.0,9.25060580308,4674,4674,9.25074,0.0615765,1000.0
137.0,9.24783,3.0,0.402816,-9.9839,0.0,13.5068493151,174.222,0.178881513445,9.21226574295,302.369,1000.0,99.9956828753,19.0882042667,1000.0,9.20925738057,4675,4675,9.20947,0.0386296,1000.0
77.0,9.26616,3.0,0.303476,-9.99186,0.0,15.435483871,174.246,0.163930295024,9.22616034257,302.34,1000.0,99.9956828753,16.6196744735,1000.0,9.22424807124,4676,4676,9.22329,0.0717461,1000.0
112.0,9.30288,3.0,0.369602,-10.0072,0.0,13.9230769231,174.242,0.184443767008,9.25464690259,302.366,1000.0,99.9956828753,19.0241204728,1000.0,9.25136879903,4677,4677,9.25167,0.0267345,1000.0
110.0,9.30209,2.0,0.412527,-10.02,0.0,19.2307692308,174.248,0.185164864784,9.25433253554,302.403,1000.0,99.9956828753,21.1847326962,1000.0,9.25250337366,4678,4678,9.2516,0.0219913,1000.0
