AveragePolicySurr,AverageAbsQYDiff,PolicyRegParamNorm,AverageQLoss,MaxEsReturn,AverageAbsQ,QFunRegParamNorm,Epoch,StdEsReturn,Iteration,AverageReturn,AverageEsReturn,AverageAbsY,StdReturn,MinEsReturn,AverageY,AverageQ,AverageAction,MinReturn,AverageDiscountedReturn,MaxReturn
-13366.7,85.4139644435,136.123,168309.0,28.1679753734,13165.1,605.858,2470,0.718065379513,2470,3.5885684371,26.8699982206,13162.9809922,0.113059220587,25.1966176654,13162.9442655,13162.9,1.0,3.27915995664,3.5341620417,3.88952835338
-13357.7,86.5878825514,136.123,156366.0,28.109003349,13144.3,606.023,2471,0.641695890108,2471,3.58173701702,27.1027887404,13142.5132906,0.114447999095,25.6688311607,13142.4766527,13142.4,1.0,3.28394738101,3.527813543,3.85208135272
-13329.2,85.0004400387,136.123,141451.0,27.7107895845,13118.1,606.171,2472,0.488202403796,2472,3.58693677377,27.207745348,13116.1905611,0.113506118842,25.7693181215,13116.1543473,13116.1,1.0,3.28794509096,3.53273946698,3.8928762247
-13293.4,95.9888138175,136.123,190879.0,28.0640484511,13084.7,606.328,2473,0.780212519636,2473,3.58244497596,27.0376976591,13082.5979782,0.113755303319,24.5841911558,13082.561738,13082.6,1.0,3.28519664022,3.52845842813,3.89165594945
-13260.7,91.7723467055,136.123,189327.0,27.8965347214,13061.1,606.485,2474,0.501300364225,2474,3.58143280875,27.0936635285,13059.1616325,0.114554819731,25.9572214806,13059.1254224,13059.1,1.0,3.28803536751,3.52749878625,3.87329899839
-13224.3,84.0859446,136.123,162372.0,28.0618065519,13020.6,606.616,2475,0.509919477507,2475,3.58117290137,27.1919666616,13018.6364288,0.111196349299,25.8498913742,13018.5998795,13018.6,1.0,3.27674761762,3.52722909995,3.86025852099
-13199.9,93.3098146258,136.123,187118.0,27.9016861358,12998.2,606.721,2476,0.735628261431,2476,3.58299878613,26.9906872879,12996.2605712,0.114427917983,24.7862729503,12996.2239382,12996.1,1.0,3.28117556146,3.52898984393,3.87847900686
-13195.8,74.9703289553,136.123,123600.0,28.147389338,13000.5,606.861,2477,0.469599197817,2477,3.58267814636,27.0930126862,12998.4127086,0.112025551137,26.1117697804,12998.3782369,12998.7,1.0,3.26965119461,3.52877800953,3.86232607449
-13156.4,88.6097840407,136.123,173486.0,28.0485291365,12961.0,606.979,2478,0.713338999766,2478,3.57753695183,26.8927106411,12959.1302325,0.115244481728,24.6248547409,12959.0915014,12958.9,1.0,3.27510421511,3.52375761911,3.87369508395
-13106.7,86.7602130139,136.123,155115.0,28.2176723917,12913.2,607.104,2479,0.529980735933,2479,3.58775099109,27.2730046375,12911.2070852,0.11525548942,26.3273743148,12911.1711265,12911.2,1.0,3.29544399683,3.5335228119,3.90439548825
-13059.1,85.7626224816,136.123,136660.0,28.1742565654,12864.8,607.269,2480,0.623407745211,2480,3.58498736732,27.0933785594,12862.775299,0.115491943966,25.2552670236,12862.7383355,12862.7,1.0,3.28388945386,3.53104829149,3.85737526531
-13035.8,89.4233850872,136.123,164425.0,28.5970370655,12849.9,607.426,2481,0.521956555983,2481,3.5811310632,27.1476667297,12848.0945714,0.112215305803,26.2216609306,12848.0585042,12847.9,1.0,3.28717471959,3.52727916773,3.87786519655
-12975.0,85.6258898928,136.123,156112.0,28.1052833517,12793.0,607.547,2482,0.761310328743,2482,3.58697735653,27.214816133,12790.9895444,0.114798957776,25.5608734509,12790.9530069,12791.0,1.0,3.26846298366,3.53266948155,3.89120581977
-12929.4,82.8463672267,136.123,147816.0,27.8509785826,12743.9,607.655,2483,0.550293391738,2483,3.58374884866,27.0042880214,12741.7671451,0.11628603118,25.7647267663,12741.7311958,12741.9,1.0,3.2918692973,3.529761465,3.88607045598
-12864.1,90.052371479,136.123,174876.0,27.9550359761,12691.6,607.749,2484,0.566966767815,2484,3.58459229639,27.2151141257,12689.7947681,0.114418643178,25.8810306804,12689.7598732,12689.7,1.0,3.29118011379,3.53044149816,3.88041552877
-12847.9,81.6866434874,136.123,146404.0,28.0816549462,12674.9,607.821,2485,0.713716871849,2485,3.58711819789,27.1570683263,12672.806746,0.115532625907,25.2498343189,12672.7702675,12673.0,1.0,3.28068123198,3.53299081904,3.88703510058
-12756.8,77.9153755662,136.123,110330.0,28.2603194158,12580.5,607.888,2486,0.643861512528,2486,3.58269574585,27.3148359275,12578.8119942,0.112556282521,25.7929039346,12578.7761085,12578.6,1.0,3.28485330586,3.52870192471,3.88652941684
-12712.8,82.5096902451,136.123,144364.0,28.0204984579,12541.0,607.975,2487,0.626080752336,2487,3.58178946544,27.0851023894,12539.1403294,0.111967290457,25.1840644549,12539.1050515,12539.1,1.0,3.2895169015,3.52780369624,3.88049498642
-12680.0,78.2144391357,136.123,122266.0,27.8479206438,12512.1,608.08,2488,0.508935685377,2488,3.58619269231,26.9905252092,12510.001519,0.110405710797,26.0461495554,12509.9663664,12510.2,1.0,3.30105899595,3.53188814395,3.85435627277
-12593.8,88.0268226846,136.123,149577.0,28.4344707329,12429.3,608.12,2489,0.489079236354,2489,3.58459290038,27.3124518137,12427.6594556,0.11286948338,26.5431759374,12427.6213205,12427.3,1.0,3.29530166434,3.53053029929,3.90028597838
-12571.9,85.9040563129,136.123,152783.0,28.2074282262,12400.2,608.201,2490,0.745941517071,2490,3.58789659023,27.2271801834,12398.4697875,0.112304899569,24.8943644949,12398.4348883,12398.5,1.0,3.28977544791,3.53358702815,3.86965802289
-12535.1,80.8808456523,136.123,141959.0,28.5284464583,12362.8,608.232,2491,0.731453278126,2491,3.58411071607,27.2768854554,12360.8502,0.115062118902,25.2839525297,12360.8153104,12361.1,1.0,3.27294074308,3.53016238347,3.87961039972
-12492.8,84.3009210169,136.123,149469.0,28.1065861309,12320.5,608.334,2492,0.680258417899,2492,3.5870816926,27.1037730048,12318.7179117,0.111709550554,25.3885700438,12318.6827877,12318.7,1.0,3.29788011327,3.53292371959,3.86475953101
-12385.4,77.2791843069,136.123,119308.0,28.4376267314,12220.4,608.4,2493,0.574551047192,2493,3.58507145108,27.336734718,12218.8049864,0.115900427317,25.9331248263,12218.7684161,12218.7,1.0,3.29648617573,3.53096209484,3.87437873792
-12371.4,89.0245420114,136.123,164895.0,28.0461996347,12204.2,608.521,2494,0.706085884244,2494,3.58019530789,26.9574060026,12202.2180429,0.11241024941,24.732286231,12202.1811731,12202.4,1.0,3.28058831598,3.52634135368,3.89086752105
-12337.7,82.35205548,136.123,145334.0,28.9059956516,12159.5,608.59,2495,0.897312961507,2495,3.58502442226,27.2640765731,12157.8996931,0.111450884687,24.9866801269,12157.8627385,12157.8,1.0,3.26431780592,3.53093681533,3.87918317293
-12318.5,83.1797408453,136.123,149691.0,28.3072498569,12151.0,608.693,2496,0.849673462381,2496,3.58872310517,26.9205262767,12149.1392064,0.11601829593,24.9204379007,12149.1023609,12149.2,1.0,3.30118510862,3.53450843915,3.87897987527
-12290.1,83.59606182,136.123,147410.0,28.392761168,12115.4,608.782,2497,0.533601849372,2497,3.58899721873,27.3123474854,12113.7815362,0.111690918476,26.3771975327,12113.7461261,12113.7,1.0,3.2847195465,3.53468934508,3.88247904693
-12264.6,74.3817174341,136.123,123771.0,27.8787062168,12088.0,608.839,2498,0.654409184457,2498,3.58015787819,26.9265944733,12086.2284618,0.115006345739,24.994856469,12086.1918599,12086.3,1.0,3.28663108223,3.52637220587,3.88586772725
-12247.2,83.5949064553,136.123,148917.0,28.0358764532,12074.8,608.957,2499,0.568792963622,2499,3.58361389447,26.8796641161,12072.9676243,0.114375011936,25.8963555105,12072.9299347,12072.8,1.0,3.27744945554,3.52954745983,3.87716378164
-12219.7,84.287596836,136.123,154932.0,28.3673774209,12054.2,609.034,2500,0.602322519173,2500,3.5801750951,27.3688103037,12052.3126587,0.113412413462,25.9147871425,12052.2764912,12052.4,1.0,3.27340183098,3.52630558139,3.87149668128
-12168.7,87.1333845154,136.123,172168.0,27.9266064646,11993.5,609.15,2501,0.815648805727,2501,3.58330353294,27.0670220159,11991.6602912,0.114140183519,24.1185360465,11991.6221922,11991.6,1.0,3.29284122275,3.52922364022,3.90238894892
-12161.2,82.6469326252,136.123,148141.0,28.0452171642,11980.6,609.269,2502,0.478125788263,2502,3.59014699177,27.0163449231,11978.4726731,0.115311736222,26.0276553684,11978.435234,11978.7,1.0,3.30182142977,3.53594779869,3.89116987312
-12126.9,83.2683334971,136.123,163119.0,28.1082402139,11952.3,609.348,2503,0.579162356647,2503,3.58782290048,27.2004707299,11950.7412208,0.115991632356,26.009206566,11950.7034608,11950.4,1.0,3.28385086607,3.53367242565,3.8662071086
-12118.3,84.1382581618,136.123,138719.0,28.28169813,11943.7,609.428,2504,0.609914204684,2504,3.58432793139,26.8901842045,11941.8952333,0.115559263084,25.4560457097,11941.8581875,11941.8,1.0,3.28194092288,3.53021840979,3.87552716089
-12125.0,76.7877636603,136.123,112330.0,27.9305647408,11951.9,609.505,2505,0.560784348658,2505,3.58246297819,27.0835681937,11950.0100868,0.113432798857,26.1484255499,11949.974921,11950.1,1.0,3.27143745135,3.52856116146,3.87957196989
-12102.1,72.8797058501,136.123,102450.0,27.9774145778,11930.4,609.621,2506,0.861974269263,2506,3.58946691262,26.9069544699,11928.7306109,0.115387971727,23.9210570727,11928.6945441,11928.5,1.0,3.27256807868,3.53515380241,3.88798776933
-12051.5,82.7158843036,136.123,154383.0,27.8030640106,11880.0,609.706,2507,0.450353291629,2507,3.58464631386,26.9280838881,11877.981772,0.111405819945,26.0660565836,11877.9446508,11878.1,1.0,3.28112893443,3.53070214791,3.87355256073
-12073.3,78.8631369838,136.123,144565.0,28.3417903064,11895.0,609.805,2508,0.564224969121,2508,3.58627584028,27.2014459547,11893.3031183,0.115265818194,25.6229842212,11893.2669864,11893.2,1.0,3.27840528934,3.53206879963,3.8786971084
-12062.0,75.5557493901,136.123,122866.0,27.9060311562,11874.5,609.914,2509,0.730234163969,2509,3.58794671274,26.8885287215,11872.8016632,0.113426052375,25.2788704413,11872.7663756,11872.8,1.0,3.28761238981,3.53382378183,3.8944932691
-12038.6,75.9521270683,136.123,129238.0,28.1314366358,11846.8,610.056,2510,0.476401392832,2510,3.58435102736,27.1590318997,11845.0174516,0.116279288863,26.4844710495,11844.9799362,11844.9,1.0,3.28810507437,3.53021985856,3.87422291207
-12059.3,81.2753361825,136.123,139603.0,28.2815663211,11870.4,610.164,2511,0.668061540811,2511,3.5844255026,26.9463800029,11868.5864391,0.113712364498,25.6360369988,11868.5499159,11868.5,1.0,3.30217578471,3.53044128151,3.8828526445
-12032.9,77.9300411483,136.123,134201.0,28.4703582907,11837.0,610.278,2512,0.613787980366,2512,3.58315195494,27.124857052,11835.0564285,0.113946172096,26.1863270728,11835.0188957,11835.2,1.0,3.28742193503,3.52915149388,3.87456394111
-12050.7,82.4132198668,136.123,146261.0,27.8781239572,11858.4,610.369,2513,0.616503713424,2513,3.58704656803,27.0131995895,11856.7829071,0.112388670041,25.6793413839,11856.7472441,11856.8,1.0,3.29361980752,3.53285004514,3.86952616297
-12033.4,80.8304456466,136.123,147551.0,28.6631863463,11841.0,610.486,2514,0.717084502405,2514,3.5852138681,27.2648429167,11839.435104,0.112555236786,25.426594142,11839.3978512,11839.2,1.0,3.29188887307,3.53125631826,3.85499147115
-12038.3,87.3168127067,136.123,164528.0,28.1455520575,11854.5,610.62,2515,0.627422307643,2515,3.58736133773,27.2386228874,11852.6880194,0.112856710393,25.555012016,11852.6511471,11852.7,1.0,3.25015169177,3.53316740185,3.89627969596
-12056.7,86.766086412,136.123,168296.0,28.2208521379,11866.9,610.686,2516,0.626031012166,2516,3.58309360736,26.8776600448,11865.1657941,0.116001864438,26.0575011056,11865.1277688,11864.9,1.0,3.28604674325,3.52903586795,3.86881520603
-12048.8,80.1690748803,136.123,138875.0,28.1853732044,11858.6,610.762,2517,0.5342040199,2517,3.58398398738,27.4513786575,11856.802233,0.114505171985,26.5833924075,11856.7676367,11856.9,1.0,3.30458204947,3.52991855668,3.87421651642
-12044.1,73.6623155976,136.123,109911.0,28.2714206417,11851.4,610.854,2518,0.965369724493,2518,3.58136827962,27.1942990423,11849.7918692,0.11291587338,23.9474663063,11849.7563284,11849.6,1.0,3.28408323541,3.52740392238,3.88695877114
-12072.4,80.0611620788,136.123,127070.0,28.2748729762,11876.9,610.943,2519,0.944196742113,2519,3.58579266235,27.045779921,11875.1134006,0.114146279796,23.9519224714,11875.0781984,11875.2,1.0,3.28960075197,3.53160206322,3.88579031758
-12068.8,81.3905354006,136.123,132778.0,27.8254539114,11869.7,611.064,2520,0.583140709798,2520,3.58063060361,26.9582194958,11867.8663064,0.113729155644,25.6571360323,11867.8293599,11867.8,1.0,3.26495746441,3.52677400029,3.88072700779
-12084.1,81.8341221792,136.123,147199.0,28.5497959243,11884.9,611.192,2521,0.646734637468,2521,3.59084645267,26.9327466926,11883.0100833,0.115414090166,25.7704550736,11882.9734186,11883.1,1.0,3.29166616675,3.53643855848,3.89256932436
-12080.6,78.7734983451,136.123,131286.0,28.4968993423,11878.5,611.275,2522,0.637745086428,2522,3.5839563539,27.1562961868,11876.9201631,0.115119114594,25.9478204233,11876.8844382,11876.7,1.0,3.28398304186,3.52981459044,3.8852562471
-12094.1,80.23744263,136.123,146336.0,28.057975407,11893.8,611.403,2523,0.786309687763,2523,3.58375211593,26.8879442733,11892.0174407,0.112987788717,24.2501341937,11891.980055,11892.0,1.0,3.28955513151,3.52962113242,3.8871982529
-12085.9,77.411730516,136.123,128597.0,28.0435275681,11883.2,611.508,2524,0.387271031877,2524,3.58526784883,27.2146391189,11881.4314688,0.114691875608,26.517556853,11881.3940485,11881.3,1.0,3.28984054978,3.53109262724,3.89130855953
-12107.1,72.2779379724,136.123,112833.0,28.2449272496,11904.3,611.658,2525,0.583780133733,2525,3.58136977473,27.0955207959,11902.3522797,0.11359393305,26.3335204101,11902.3155663,11902.5,1.0,3.26714507753,3.5274950941,3.87214028728
-12109.7,88.1316842775,136.123,169559.0,28.0091012944,11908.8,611.77,2526,0.645460336772,2526,3.58630472153,27.1657744333,11907.2048994,0.112598826995,25.9055229712,11907.1679211,11907.0,1.0,3.29067507441,3.53226778026,3.88574979737
-12105.1,80.9519036598,136.123,150011.0,27.9339304522,11903.3,611.879,2527,0.607234409773,2527,3.5861357819,26.9124940485,11901.4779,0.115248285097,25.9111938465,11901.4401165,11901.4,1.0,3.29049012335,3.53198502768,3.87080078332
-12106.6,79.5688811208,136.123,149870.0,28.0051264553,11903.4,611.98,2528,0.542473424071,2528,3.58001141556,26.9617212069,11901.8917233,0.116531211428,26.0322067444,11901.8551294,11901.7,1.0,3.29029028805,3.52612452476,3.87754449162
-12139.6,79.0084036008,136.123,145407.0,28.2878001914,11932.5,612.107,2529,0.49619656117,2529,3.57856584163,27.3791695207,11930.7975718,0.113721778735,26.0064279591,11930.7614824,11930.8,1.0,3.28761708883,3.52491050242,3.89231845105
-12179.2,75.0995250376,136.123,118440.0,28.2515555382,11975.9,612.259,2530,0.616706191369,2530,3.58571731982,26.9745366157,11974.3460863,0.114314547422,25.7273206408,11974.3116322,11974.3,1.0,3.31087774168,3.53155831244,3.87974525113
-12173.6,73.1837479732,136.123,116894.0,28.047383623,11962.2,612.367,2531,0.570667955103,2531,3.58998186744,27.2040129514,11960.7258334,0.113482779522,25.7905375026,11960.6897669,11960.5,1.0,3.27091896916,3.53557456415,3.86506235067
-12181.3,78.4740810406,136.123,128489.0,28.0736868601,11972.2,612.515,2532,0.724489427649,2532,3.58239445969,27.1483204089,11970.2378938,0.110052760564,25.1368174045,11970.2008628,11970.4,1.0,3.28645412367,3.52834675408,3.8767178935
-12197.0,84.0601174588,136.123,170320.0,28.2484465437,11987.4,612.641,2533,0.713817419205,2533,3.5879795169,26.8882857816,11985.7321721,0.115032523182,25.2642768932,11985.6947512,11985.7,1.0,3.27894573721,3.53381976535,3.87703643934
-12192.8,83.1932484446,136.123,164950.0,28.290972406,11982.3,612.768,2534,0.6209824799,2534,3.58477480294,27.0412398329,11980.6626947,0.112046894817,25.7807494807,11980.6244693,11980.6,1.0,3.30202814985,3.53073366333,3.87323987398
-12209.7,75.3596899104,136.123,120505.0,28.2589267779,11998.4,612.895,2535,0.700683904985,2535,3.57952336997,27.101797974,11996.5745711,0.109642251136,24.9906717527,11996.5371349,11996.6,1.0,3.29484739529,3.52566986177,3.89665511254
-12220.8,77.8022215977,136.123,124847.0,27.9602782546,12008.5,613.051,2536,0.642611476521,2536,3.57959766143,26.9466357886,12006.8274823,0.115586823051,25.4744071661,12006.789085,12006.7,1.0,3.26801245144,3.5257089165,3.86963373781
-12256.9,74.7966743896,136.123,136392.0,28.0803772298,12047.5,613.194,2537,0.574363048324,2537,3.59121346049,27.0202077119,12045.9171494,0.113064019996,26.0282858093,12045.8824999,12045.9,1.0,3.281751234,3.53695086769,3.86053091165
-12244.2,80.0167928828,136.123,143258.0,28.2607517817,12027.1,613.314,2538,0.65089276477,2538,3.57965059494,27.2386236835,12025.5921062,0.110509598067,26.0339511192,12025.556222,12025.5,1.0,3.28629693933,3.5257979719,3.8901815964
-12250.1,81.4882876521,136.123,160225.0,27.8970670569,12027.9,613.457,2539,0.614666048811,2539,3.57882521782,26.9883732008,12026.3528354,0.112574197775,25.5016339922,12026.3160742,12026.2,1.0,3.26855153737,3.52496722157,3.91909976116
-12277.2,79.6078960305,136.123,133135.0,28.1357959885,12055.1,613.625,2540,0.626100528059,2540,3.58371593549,27.0246648408,12053.4305353,0.115808286509,25.1368762758,12053.3931867,12053.4,1.0,3.28716562941,3.52971383792,3.87045904937
-12276.3,80.6282066251,136.123,143493.0,28.2108475233,12057.7,613.769,2541,0.86909668735,2541,3.58085902837,27.0027121159,12055.9129542,0.110768738229,24.3349302582,12055.8756494,12055.9,1.0,3.29226059692,3.52700824304,3.88655643643
-12284.1,82.2536809946,136.123,160817.0,27.8825528156,12060.3,613.903,2542,0.677687796526,2542,3.58539422437,27.1127645405,12058.6118707,0.114589162812,25.3937844413,12058.5755353,12058.7,1.0,3.28320352433,3.53123130345,3.86245552298
-12302.6,76.0099016312,136.123,139153.0,28.5177955334,12077.2,614.01,2543,0.674483466002,2543,3.58310272263,27.1291684935,12075.8269594,0.113362619879,25.2520288623,12075.7907037,12075.6,1.0,3.27886644272,3.52902330523,3.86514367924
-12307.5,80.2625852103,136.123,131334.0,28.5332014152,12082.1,614.18,2544,0.778159046418,2544,3.58485577769,27.090595132,12080.5444364,0.114234060642,25.2610842548,12080.5073875,12080.3,1.0,3.29905346437,3.5308172963,3.87796598211
-12340.8,75.343200225,136.123,117349.0,27.7852320032,12118.1,614.349,2545,0.741441206251,2545,3.58894163384,26.9857195672,12116.4354728,0.112399801541,24.327294276,12116.3995856,12116.4,1.0,3.28591011235,3.53463038965,3.85967208057
-12347.2,73.2676046457,136.123,122839.0,27.8821395112,12127.3,614.497,2546,0.5406930857,2546,3.58705823199,26.9911530672,12125.7696612,0.115592950406,25.6341760099,12125.7341283,12125.7,1.0,3.28506732842,3.53279823214,3.94386720331
-12335.2,82.0678322033,136.123,151579.0,28.2786703999,12111.7,614.649,2547,0.715070006918,2547,3.58386458804,27.0906173901,12110.0068214,0.112597899715,24.8086826397,12109.970833,12109.9,1.0,3.25515040198,3.52976150721,3.88815592133
-12376.7,74.8705883074,136.123,116956.0,28.1988184327,12151.8,614.788,2548,0.696288418832,2548,3.58973399006,26.9565827754,12150.1942637,0.111447198058,25.7136541626,12150.158736,12150.1,1.0,3.29865857044,3.53548625823,3.9201280604
-12391.5,75.4796710653,136.123,125250.0,28.0935925012,12161.9,614.942,2549,0.617491958787,2549,3.58897253625,27.0407364726,12160.0702283,0.110618288525,26.076963712,12160.03541,12160.2,1.0,3.30347485784,3.53469648038,3.92540997962
-12415.1,79.5372260989,136.123,134347.0,28.1764520675,12183.5,615.081,2550,0.63960427265,2550,3.58264059514,27.1220079678,12181.9364161,0.115214649545,25.775133832,12181.8996087,12181.8,1.0,3.28694966774,3.52854945487,3.87468210312
-12408.3,80.1147989508,136.123,137620.0,28.6931856046,12180.7,615.248,2551,0.841858743218,2551,3.58384061609,27.4200625225,12179.0831928,0.111233892316,25.7848991314,12179.0456781,12178.9,1.0,3.26869946659,3.52977337781,3.87058008201
-12432.3,76.5055488837,136.123,128029.0,28.9034399319,12202.7,615.402,2552,0.913333838172,2552,3.58402088708,27.2121635172,12200.9978303,0.115129328536,25.0964799859,12200.9616307,12201.0,1.0,3.28529294098,3.53001972429,3.88720118178
-12444.0,81.0050207201,136.123,144204.0,28.6401786969,12207.0,615.534,2553,0.843507824186,2553,3.58465901706,26.9398654522,12205.3267829,0.113544192847,25.0798237273,12205.2894901,12205.2,1.0,3.29230296985,3.53062814767,3.89088262568
-12461.2,78.5360832734,136.123,150428.0,27.8951477323,12228.0,615.687,2554,0.444677425214,2554,3.5868368448,27.1491469521,12226.2978565,0.112731830278,26.4195359792,12226.261342,12226.3,1.0,3.28622326696,3.53267733577,3.88702897679
-12460.2,77.1121267816,136.123,131058.0,28.2733088577,12227.7,615.894,2555,0.603096551172,2555,3.58425877941,27.1659198364,12226.1011318,0.11427340742,25.830127947,12226.0654857,12226.0,1.0,3.26907764981,3.53021928,3.87731393201
-12449.3,90.1966442539,136.123,187527.0,28.4103473011,12218.8,616.054,2556,0.543687310018,2556,3.58042894769,27.344713848,12217.1928529,0.111112044234,26.3957829992,12217.1540687,12217.0,1.0,3.27626361271,3.52657728214,3.88519829099
-12502.8,70.940504416,136.123,108114.0,27.7087997228,12266.6,616.24,2557,0.619936424944,2557,3.58381355378,26.8224908201,12265.0748979,0.11270642208,24.9921672349,12265.0406967,12265.0,1.0,3.29591996862,3.52971811153,3.86804057454
-12510.7,79.1016090377,136.123,139454.0,28.2996127881,12280.9,616.397,2558,0.708786858968,2558,3.58919305936,27.1963016399,12278.9190496,0.114042430001,25.4952396799,12278.8821418,12279.2,1.0,3.29660125543,3.53488040247,3.89784210966
-12515.8,77.3979564553,136.123,125996.0,28.3537806284,12285.9,616.562,2559,0.743630951416,2559,3.58894766929,27.1490459602,12284.6099314,0.11304817262,25.3590548787,12284.5742532,12284.2,1.0,3.26769307699,3.53473639808,3.90533967728
-12543.2,79.0169538408,136.123,143664.0,27.968763684,12308.0,616.715,2560,0.538243905064,2560,3.58053720035,27.0457304795,12306.3042469,0.113380697786,26.0895979152,12306.2686573,12306.3,1.0,3.29396044738,3.52678508668,3.86173490676
-12521.8,84.6299916068,136.123,162329.0,28.0768580565,12282.1,616.899,2561,0.583532155948,2561,3.58486873395,27.1838483546,12280.3086907,0.115504832997,26.298754941,12280.2689338,12280.3,1.0,3.27189542355,3.5307590857,3.86876330338
-12576.9,74.0798010355,136.123,130594.0,28.2614606438,12337.1,617.063,2562,0.714277919796,2562,3.58544729598,27.1662654751,12335.6061549,0.115256283437,25.2738138405,12335.5710706,12335.4,1.0,3.27754141572,3.53137492325,3.87520808333
-12581.3,73.7342641994,136.123,117279.0,27.6972094383,12337.7,617.259,2563,0.761924312916,2563,3.58222430047,26.8339851153,12335.9123428,0.112456331053,24.0960931883,12335.8759308,12335.9,1.0,3.26927858497,3.52831474837,3.87808608345
-12607.9,74.7691265316,136.123,118784.0,28.3010092364,12368.2,617.408,2564,0.704293804046,2564,3.58759404583,27.0692931537,12366.5953985,0.112729847232,25.8331375552,12366.5607367,12366.5,1.0,3.25405690614,3.53333009821,3.86505546422
-12640.8,71.1103621922,136.123,103908.0,28.1888878723,12398.0,617.583,2565,0.627070167148,2565,3.58281835414,27.0118439061,12396.4062301,0.113255796862,25.3630476373,12396.3709931,12396.3,1.0,3.296118611,3.52883018194,3.86392187301
-12645.6,81.8821464631,136.123,127864.0,28.1975098553,12400.0,617.755,2566,0.796385975162,2566,3.58618328025,26.8195756794,12398.6168755,0.114355711107,24.674858738,12398.5821284,12398.4,1.0,3.28090476429,3.5319949986,3.87645126437
-12682.4,81.7281664506,136.123,158388.0,28.3010804944,12438.3,617.916,2567,0.690362537905,2567,3.58435016628,27.2908649466,12436.4940905,0.112833654667,26.2176927537,12436.4577643,12436.6,1.0,3.29584534765,3.53033661558,3.9215486994
-12722.6,76.5824728237,136.123,125680.0,28.072285844,12476.1,618.089,2568,0.762399788014,2568,3.58324496143,26.9816168085,12474.4840998,0.11246955301,25.0943891163,12474.4488715,12474.4,1.0,3.28870790662,3.52911454554,3.87880079699
-12737.2,77.7961767049,136.123,122912.0,27.8222198759,12486.4,618.236,2569,0.40491576602,2569,3.58725795434,27.2801714025,12484.8277407,0.111798112884,26.5783372639,12484.7918528,12484.6,1.0,3.29960888603,3.53299313536,3.88803807684
-12730.5,78.2202348832,136.123,139269.0,28.4234122367,12480.2,618.401,2570,0.591955345317,2570,3.58360160978,27.1146432609,12478.2615316,0.117191046449,26.1961348031,12478.2250048,12478.4,1.0,3.27726346652,3.52964055642,3.87641713025
-12768.6,77.465005701,136.123,127838.0,28.5057571337,12513.3,618.601,2571,0.798250376807,2571,3.58659912577,27.1635186508,12512.0326562,0.116943531503,25.1108312306,12511.9972232,12511.6,1.0,3.2919504842,3.53252679556,3.86514362177
-12783.1,79.2719391208,136.123,139015.0,28.7292992313,12529.3,618.783,2572,0.938262005682,2572,3.58686259172,27.2205597098,12527.6560038,0.115506826603,24.6422615861,12527.6182315,12527.6,1.0,3.28378643338,3.53266000217,3.89179602129
-12804.0,77.3025800843,136.123,133408.0,27.9651558399,12549.7,618.96,2573,0.610262464325,2573,3.58748437974,27.0429257094,12548.2768655,0.110544284463,25.549968487,12548.2415202,12548.0,1.0,3.29177518062,3.53324300382,3.86967728317
-12824.0,80.0311037921,136.123,140890.0,28.0237261758,12565.5,619.166,2574,0.509278780022,2574,3.58482087239,27.0520975377,12563.7806605,0.113760457561,26.0474703586,12563.7428772,12563.8,1.0,3.27515022799,3.53070310255,3.85699575277
-12845.6,78.0420118103,136.123,129885.0,28.1147744189,12584.9,619.443,2575,0.672907859884,2575,3.5836531068,26.9520155027,12583.1864209,0.110981978925,25.311917633,12583.1494941,12583.0,1.0,3.30139263944,3.52967721823,3.86553609931
-12894.5,73.9762709097,136.123,122072.0,28.0299840967,12633.9,619.674,2576,0.57385325614,2576,3.58653377164,26.891646346,12632.0522887,0.110353571298,25.9642219488,12632.0157304,12631.9,1.0,3.2719102021,3.53241891872,3.8623047824
-12910.4,78.8489189018,136.123,136618.0,28.110015496,12643.2,619.883,2577,0.582639218921,2577,3.58935754575,27.080981782,12641.388287,0.114139769661,26.1689576257,12641.3510634,12641.4,1.0,3.28225548711,3.5350522124,3.8909240045
-12924.8,69.6550674777,136.123,98815.9,28.0692079232,12671.6,620.112,2578,0.553310006552,2578,3.58644279764,27.1580598208,12669.8556848,0.114062150493,25.3789727953,12669.81912,12669.5,1.0,3.2768711332,3.53234851846,3.87787101418
-12906.9,79.6367137756,136.123,125948.0,27.9825842857,12643.7,620.298,2579,0.837146751729,2579,3.58321969845,26.8385788101,12641.654977,0.113561911558,24.3530016297,12641.6184196,12641.6,1.0,3.27237671661,3.5291994785,3.87596683189
-12949.2,83.4239871999,136.123,157062.0,28.0908195138,12682.8,620.502,2580,0.569762301746,2580,3.58549648944,26.8742643405,12680.7633217,0.112320782439,25.8747925347,12680.7263371,12680.8,1.0,3.29956358387,3.53131578423,3.88552219643
-12964.4,73.7419199322,136.123,110523.0,27.7314220794,12699.3,620.707,2581,0.521676189147,2581,3.585287182,26.9898389608,12697.551168,0.115218210715,25.6996264488,12697.5156194,12697.3,1.0,3.29519738726,3.53124301027,3.89092339136
-13018.2,73.7019019553,136.123,109407.0,28.5994968108,12756.3,620.935,2582,0.591296171558,2582,3.58369961241,27.2457721813,12754.445146,0.112531666814,25.9854898042,12754.4078762,12754.1,1.0,3.27131862235,3.52962915119,3.87210352021
