AverageDiscountedReturn,Epoch,AverageQLoss,StdReturn,AverageY,StdEsReturn,AverageEsReturn,AverageAbsQ,MinEsReturn,AverageReturn,AverageAbsY,QFunRegParamNorm,Iteration,AverageAbsQYDiff,MaxEsReturn,PolicyRegParamNorm,AverageAction,MinReturn,AveragePolicySurr,MaxReturn,AverageQ
46.9670855905,4004,0.000259195,0.069165732048,0.659315218318,1.64826866783,93.7204852922,0.659308,90.1417633212,93.3794457254,0.659315218318,89.8905,4004,0.00749456097212,97.2818595257,77.2852,0.996912,93.3000017404,-0.660918,93.6161782169,0.659308
46.3448381792,4005,0.000241776,0.0693853016184,0.657458124823,0.470023052278,94.1956239049,0.657457,93.5244416132,93.257475689,0.657458124823,89.8762,4005,0.00747500628394,94.988906106,77.2572,0.999141,93.1,-0.659186,93.3796847333,0.657457
47.0360030218,4006,0.000311729,0.0495591760548,0.659452583279,1.72411372211,93.7876549117,0.659455,89.6720404817,93.3924567267,0.659452583279,89.8618,4006,0.00778603878431,96.4506751352,77.2559,0.996742,93.3005616771,-0.661024,93.4999948038,0.659455
46.2474490476,4007,0.000261312,0.0841687910014,0.659962586166,1.19480219187,93.6177155198,0.659967,91.2558862789,93.2488053513,0.659962586166,89.8549,4007,0.00755179207058,95.1581687255,77.2345,0.99768,93.1000005007,-0.661676,93.3995253186,0.659967
45.9065467732,4008,0.00028105,0.0435454381716,0.65914425269,2.05336796363,93.5258354035,0.65914,88.3444708997,93.1750750983,0.65914437769,89.8588,4008,0.0074208937896,97.0839741463,77.2615,0.999964,93.100000906,-0.660771,93.203865181,0.65914
44.5462297061,4009,0.000294216,0.0913744264098,0.657991406359,2.61152516567,93.3944336686,0.658011,88.4370261906,92.9381613373,0.657991406359,89.8593,4009,0.00731190310578,98.7010006799,77.2561,0.998587,92.7000532079,-0.65965,93.0994134602,0.658011
44.0688398554,4010,0.000235033,0.127412685242,0.658356083218,2.18609036261,93.1874463788,0.658351,89.963599826,92.847329576,0.658356083218,89.8598,4010,0.00713920562757,98.6208373306,77.2785,0.999076,92.6000002503,-0.660122,93.0011584392,0.658351
45.0884618978,4011,0.00024138,0.0735295242951,0.657404787164,1.62998229037,94.4363932892,0.657417,91.7869938536,93.0337242369,0.657404849664,89.8527,4011,0.00726767006521,99.3193251437,77.2949,0.999048,92.8000003934,-0.659094,93.1000747422,0.657417
44.3842109425,4012,0.000284756,0.110760935926,0.656804067993,2.61208377798,93.9053480997,0.656805,86.6623957515,92.9067797268,0.656804067993,89.8422,4012,0.00751191391645,98.7,77.3004,0.998846,92.6000002503,-0.658634,93.0999950738,0.656805
45.3415461147,4013,0.000256648,0.0439736572046,0.657150445843,1.95846015078,93.5044689232,0.657157,90.3494864345,93.0737945053,0.657150445843,89.8225,4013,0.00732213776174,97.38920646,77.3029,1.0,93.0,-0.658901,93.1000002146,0.657157
45.1677194751,4014,0.000293387,0.0672705325842,0.656131032338,2.17187298157,92.6794180664,0.656121,89.3638897936,93.042365134,0.656131094838,89.8077,4014,0.00766493121437,95.0690399139,77.3182,0.999999,92.9,-0.657874,93.1000194063,0.656121
44.5335779025,4015,0.000245627,0.0850703876332,0.655092195857,2.28095567411,93.9627375622,0.655116,90.0722716393,92.9302545024,0.655092195857,89.7957,4015,0.00737093640904,99.7328510224,77.3274,0.999506,92.8,-0.656886,93.0986620818,0.655116
45.9342772067,4016,0.000283755,0.0572142434847,0.655916400584,0.621197535334,94.2950894832,0.655918,92.6167684237,93.1943313827,0.655916400584,89.7399,4016,0.00746109506935,94.920658608,77.3435,0.99754,93.1,-0.657739,93.2994192214,0.655918
43.927329381,4017,0.000250875,0.0838855908057,0.656786025212,0.629199113617,94.1296370573,0.656787,92.1926538024,92.8221690648,0.656786117648,89.6928,4017,0.00755004060061,94.624952157,77.348,0.999002,92.6001374606,-0.658422,92.9367180066,0.656787
43.1379235358,4018,0.000269865,0.0947932530665,0.656407429529,2.45384193225,93.0185868563,0.656397,87.5738227188,92.6777664322,0.65640743068,89.6493,4018,0.00757227967585,95.0228896937,77.3463,0.998652,92.4,-0.658182,92.8000431968,0.656397
42.9307711634,4019,0.00022906,0.0787654640041,0.654159458446,2.70204398208,92.9251204416,0.654149,87.242169952,92.6321292149,0.654159458446,89.6092,4019,0.00727766749706,97.4051516441,77.371,0.999731,92.4,-0.65595,92.7004736999,0.654149
41.9766364322,4020,0.000266067,0.0748642154246,0.655923575407,2.45018777548,92.966081156,0.65593,87.5548519015,92.4534173964,0.655923575407,89.5842,4020,0.0075878704386,95.9909123898,77.3709,0.999398,92.3,-0.657791,92.57871088,0.65593
43.7072784565,4021,0.000213455,0.0484974960956,0.653572539959,2.29463079286,93.4743972522,0.653564,86.4891044772,92.7803233087,0.653572539959,89.5712,4021,0.00708121018001,95.3503101064,77.4147,0.999238,92.7000104782,-0.655413,92.8999279782,0.653564
44.3057924105,4022,0.000327083,0.0388583366541,0.654148297183,0.580783219723,93.6008770484,0.654135,92.5175181297,92.8906876307,0.654148350514,89.5529,4022,0.00779142335214,94.5026045863,77.4235,0.999216,92.8,-0.655951,92.9912541091,0.654135
44.3900629881,4023,0.000255376,0.0545916861629,0.653972277222,1.92406272105,93.2913301873,0.653973,88.526027922,92.9043930805,0.653972284602,89.5303,4023,0.00722266131167,94.7533266552,77.4521,0.999481,92.8,-0.655895,93.002575972,0.653973
44.4440167962,4024,0.00029191,0.389648950258,0.657487231468,2.0262296448,93.3979929622,0.657483,90.2688520859,92.9100094115,0.657487231468,89.4756,4024,0.00737159092111,98.8847589863,77.5092,0.998989,89.7016772202,-0.659537,93.0994494921,0.657483
42.4175209905,4025,0.000238873,1.14866644235,0.654949252496,1.87848635193,93.8226960793,0.654924,89.3341874615,92.4788801682,0.654949252496,89.4144,4025,0.00696589894546,96.53261889,77.5377,0.998841,89.5000060677,-0.656907,93.0575769239,0.654924
44.1262820961,4026,0.000239146,0.0611380257846,0.654467270388,1.33108418322,94.255201345,0.654459,92.4970015781,92.8570708105,0.654467355821,89.3829,4026,0.00674612768682,98.0569428436,77.5544,0.999311,92.7,-0.656669,92.9922143642,0.654459
43.3279620826,4027,0.000315063,0.0586611686157,0.65568196247,1.15522267807,93.7023473949,0.655694,91.0971299493,92.7138734434,0.65568202497,89.3651,4027,0.00692439063499,94.991050203,77.5405,0.998595,92.6,-0.65784,92.8000003338,0.655694
44.1594490391,4028,0.000277187,0.0546375769147,0.655488461149,2.05465069337,92.4526571813,0.655496,88.3600067761,92.863942789,0.655488461149,89.3533,4028,0.00687041306759,94.8864183386,77.5449,0.99919,92.7,-0.657559,92.990186648,0.655496
44.3821918769,4029,0.000264076,0.0612395622317,0.655547853513,1.6858708773,93.7169971817,0.655555,89.4401056457,92.9072884601,0.655547916013,89.3485,4029,0.00678673969577,96.1058599949,77.5529,0.998774,92.7024176262,-0.657587,93.0575198048,0.655555
44.5799595977,4030,0.000204183,0.0672832896263,0.656117831749,1.63761325965,92.4787591779,0.6561,89.9245011104,92.9396811912,0.656117878208,89.3162,4030,0.00625863709716,94.8041234376,77.5607,0.999367,92.8,-0.65817,93.0954731064,0.6561
43.907703908,4031,0.000190483,0.0705271431657,0.658042675526,2.38389660678,92.8689071081,0.658057,88.7800196444,92.8194614476,0.658042675526,89.2602,4031,0.00636062733454,96.9540576584,77.5494,0.998883,92.7,-0.660029,92.9992511368,0.658057
40.482195367,4032,0.000260727,0.121978796944,0.655765296579,1.38825026752,93.9410338094,0.655751,91.0437985175,92.1649116332,0.655765296579,89.2271,4032,0.00662475740643,96.6978036356,77.5316,0.999095,91.9000001073,-0.657813,92.4,0.655751
38.1512177674,4033,0.000221112,0.293121239649,0.658342241003,2.68412987588,92.7617829773,0.658334,85.1403476249,91.6920414786,0.658342241003,89.1935,4033,0.00652291895916,95.0596385736,77.4998,0.998969,90.9009441859,-0.660634,92.5,0.658334
29.0123771461,4034,0.000249393,71.2956830522,0.659365980105,1.14211776198,92.6641815939,0.659387,89.7277760983,59.5205610952,0.659365980105,89.148,4034,0.00662826161106,93.9989621483,77.4616,0.999936,-99.9,-0.661709,92.1000001431,0.659387
38.2592217706,4035,0.000259663,0.318480785415,0.660631484278,5.18155401934,90.3303365426,0.660624,80.7484447033,91.7097208091,0.660631507508,89.122,4035,0.00673624903706,94.0066216103,77.4607,0.999526,90.8007320346,-0.663043,92.4,0.660624
25.7996414625,4036,0.000216537,79.3782633923,0.659978338789,6.7172893305,90.8021965371,0.659976,73.5204002738,48.5007590462,0.659978338789,89.0965,4036,0.00649270099002,95.1216906926,77.4152,0.999784,-99.9,-0.662369,92.3,0.659976
24.3386784738,4037,0.000255817,82.7461029674,0.660886770034,36.0498756664,75.5459612884,0.66088,-4.97506669585,43.4199801482,0.660886770034,89.0708,4037,0.00669427474981,94.513284791,77.3902,0.999763,-99.9,-0.663141,91.7,0.66088
37.4302964736,4038,0.000216292,26.963959985,0.660698426252,40.801997314,76.6280421545,0.660694,-31.271367929,87.8722448902,0.660698427403,89.0574,4038,0.00657401586382,93.4540960495,77.3707,0.999349,-99.9,-0.662921,92.4,0.660694
24.5547121997,4039,0.000274063,86.1378949328,0.662788826153,6.42579304653,89.5455550201,0.662781,76.2641297703,37.8006889233,0.662789013653,89.038,4039,0.00663324205708,94.2358393078,77.3398,0.999705,-99.9,-0.664807,92.2,0.662781
40.0254969704,4040,0.000159209,0.171226299945,0.661848065474,35.112591349,74.7244180675,0.661854,-10.6928276316,92.0715342358,0.661848065474,89.0219,4040,0.00636273455038,94.3171723828,77.335,0.99942,91.6,-0.664004,92.4,0.661854
38.5637622372,4041,0.000237713,0.309813700524,0.662181125319,14.328887145,86.6393515892,0.662169,54.6421147064,91.7762674381,0.662181148549,89.0138,4041,0.00671348909905,94.1354336703,77.3158,0.999,90.6240208292,-0.664281,92.4,0.662169
40.0043966446,4042,0.00025252,0.161230430677,0.661197345942,3.8728199923,91.1166572075,0.661214,84.8799548569,92.0693291909,0.661197347093,89.0502,4042,0.00667357095731,97.7444158508,77.3186,0.999165,91.6,-0.663284,92.4,0.661214
40.3670626858,4043,0.000196778,0.154289464386,0.661649402928,2.5559882148,92.7413105833,0.661651,85.0694818715,92.1380873287,0.661649426158,89.0475,4043,0.00655609682755,94.7393894333,77.3296,0.999627,91.7,-0.66367,92.4,0.661651
40.3282126504,4044,0.000278813,0.145021416572,0.662375380637,1.56701445366,93.7601900844,0.662395,91.7622859248,92.1320691485,0.662375381788,89.0705,4044,0.0067657812524,97.6765671067,77.3272,0.9994,91.7480031592,-0.664571,92.4,0.662395
39.2045199552,4045,0.000186574,0.216554791882,0.662053639317,6.08405629481,90.8776914566,0.662074,75.5910433345,91.9045562946,0.662053639317,89.0682,4045,0.00623151723313,96.5880929769,77.3243,0.999637,91.2163132693,-0.664098,92.4,0.662074
43.0952038657,4046,0.000254351,0.0843851145591,0.662509508666,2.55024766943,93.5317051104,0.662524,86.7455045985,92.6658199075,0.662509571166,89.0675,4046,0.00661807245148,97.8923792279,77.354,0.999287,92.5,-0.664715,92.8191331373,0.662524
44.4388075478,4047,0.000170545,0.0594150786925,0.663621300223,0.927413535988,94.3584630017,0.663646,93.4367456498,92.9162513768,0.663621300223,89.0739,4047,0.00619902214822,97.3927454076,77.3556,0.998999,92.8,-0.665972,93.0273149097,0.663646
44.6049746503,4048,0.000224899,0.061838055398,0.663943292756,1.47296839593,93.4048700284,0.663962,89.9794662764,92.9467753375,0.663943292756,89.0835,4048,0.00625724505229,94.860609648,77.3439,0.998961,92.8,-0.666282,93.0999291431,0.663962
44.4613537631,4049,0.000234568,0.0627923933071,0.66327380004,1.91096214888,94.177994662,0.663293,90.5801755932,92.9195145487,0.66327380004,89.0741,4049,0.00638326148814,99.0225580523,77.3345,0.999134,92.8,-0.665562,93.0457686761,0.663293
44.2816730542,4050,0.000216922,0.0418826653098,0.664146667996,2.04232716528,93.9308981254,0.66415,90.6738800718,92.8850769853,0.664146744799,89.0547,4050,0.00644731305493,99.4988740182,77.3242,0.999406,92.8,-0.666357,92.9999816653,0.66415
44.6684614726,4051,0.000213731,0.453595125584,0.665011986368,1.65496209668,93.967729397,0.665032,90.5332773629,92.9521945507,0.665012111368,89.0372,4051,0.00623988101201,98.1081290801,77.2971,0.998392,90.2649215144,-0.667288,93.1810740305,0.665032
44.0060944541,4052,0.000235964,0.0650913498802,0.664852749195,2.12049895409,94.0325999676,0.664891,90.2351210911,92.8351993096,0.664852811695,89.0218,4052,0.00645945001575,98.668301988,77.2499,0.999275,92.7,-0.667168,92.9992409286,0.664891
44.9785300691,4053,0.000202501,0.521822735128,0.66581163301,1.24676799147,93.9986606512,0.665814,90.4279235157,93.0025429976,0.665811695675,89.0127,4053,0.00655562260762,95.1701601257,77.2222,0.998838,90.2204619258,-0.668052,93.1995831422,0.665814
45.3688521315,4054,0.000205134,0.0443761075077,0.665894674487,1.54633437766,93.5398529398,0.665907,90.331567127,93.0838237965,0.665894674487,89.0422,4054,0.00633259268427,95.5140484119,77.1651,0.999149,93.0,-0.668147,93.199881132,0.665907
45.0384772432,4055,0.000170169,0.0463115024872,0.666479358479,2.31653081532,93.9389808983,0.666496,89.5077688599,93.0264981789,0.666479358479,89.063,4055,0.00626617642228,99.230772092,77.174,0.998791,93.0,-0.668705,93.1861129914,0.666496
45.0459725078,4056,0.000246713,0.0421559011219,0.666032867636,0.86598253715,93.9286749177,0.666044,92.0756028676,93.0230512621,0.666032867636,89.0865,4056,0.00648402047838,94.8262044932,77.1754,0.999583,93.0,-0.66826,93.1338987639,0.666044
45.3942510594,4057,0.000204367,0.568461444353,0.667977301988,2.23454510249,93.8794008241,0.667985,90.4255827369,93.0752186531,0.667977301988,89.0961,4057,0.00629765609123,99.2852918477,77.1576,0.9988,90.300076021,-0.670061,93.2963838163,0.667985
45.3524493145,4058,0.000250094,0.670861600892,0.667205734146,1.60630028096,94.51101209,0.667216,92.4160942407,93.0632734388,0.667205859146,89.0947,4058,0.00642278705624,99.6359702834,77.1444,0.998589,90.2019582961,-0.669438,93.376484887,0.667216
46.0191171571,4059,0.000212852,0.0311573203359,0.668197649238,1.20779595266,93.6058592687,0.668212,91.3441453882,93.2016921845,0.668197681267,89.1226,4059,0.00640759224438,94.8502830177,77.1496,0.998852,93.1,-0.670291,93.2994459449,0.668212
45.469409945,4060,0.000291751,0.0288897357192,0.668909284363,1.37566106654,94.2085394797,0.668906,92.4111494066,93.1030993327,0.668909348014,89.1562,4060,0.00699965875886,98.5404273423,77.1469,0.998952,93.0,-0.671019,93.1972325851,0.668906
46.0878971866,4061,0.000179146,0.0317297670825,0.668951416584,1.99181192629,94.3891196371,0.668955,92.1457433677,93.213957698,0.668951416584,89.1601,4061,0.00624658936992,99.9504418939,77.1418,0.998841,93.2,-0.671029,93.3435211362,0.668955
46.1039519225,4062,0.000219215,0.0363477588563,0.666903876728,0.820156313254,94.0406678559,0.666906,92.0813845108,93.2175990418,0.666903876728,89.1831,4062,0.00659782609411,94.8685944837,77.1259,0.998702,93.2,-0.668911,93.3698330978,0.666906
44.6384903612,4063,0.000188518,1.05002882995,0.669482897807,2.21572626762,93.6181146415,0.669488,90.0741988194,92.903982877,0.669482897807,89.1961,4063,0.00629072748564,98.4087235565,77.0996,0.998442,90.0812970968,-0.671571,93.3956977862,0.669488
46.3412009737,4064,0.000234271,0.0560857701616,0.668675063087,2.37778569087,93.5281134452,0.668671,88.2787074283,93.2574529771,0.668675063087,89.2029,4064,0.00676993708206,96.6050407619,77.0819,0.999045,93.2,-0.670612,93.3999359339,0.668671
46.1700979578,4065,0.000165567,0.0456248678371,0.667284028832,1.9137904291,93.1974747408,0.667287,89.7268246304,93.2305403464,0.667284028832,89.212,4065,0.00618676040425,96.1627163192,77.1047,0.998485,93.2,-0.669356,93.3859088842,0.667287
45.4704196096,4066,0.000275014,0.0359103009383,0.667124612659,1.3589539785,92.6120130836,0.667129,90.1655364317,93.1043106691,0.667124612659,89.2023,4066,0.00648049889577,94.5679049728,77.0944,0.998776,93.0000182501,-0.66917,93.2016464564,0.667129
46.4156349062,4067,0.000171354,0.0578622592267,0.668761711179,1.72439026131,93.5558833197,0.668762,90.714726433,93.2731048005,0.668761711179,89.2221,4067,0.00614309525432,97.0309269523,77.1208,0.998613,93.2,-0.67079,93.396876582,0.668762
46.0232535811,4068,0.000199206,0.0297180587498,0.66999633396,1.46003244187,93.5760906259,0.669997,90.3716362581,93.2029008522,0.66999639646,89.2505,4068,0.00642518592846,96.1414657792,77.1483,0.998774,93.1000001073,-0.671947,93.2989464094,0.669997
45.4196672078,4069,0.000194973,0.041413452937,0.668331885534,1.79018995218,93.3408157809,0.668314,90.3915899582,93.0941923613,0.668331885534,89.2572,4069,0.00640948944597,97.6621151935,77.1369,0.998945,93.0,-0.670195,93.1973418372,0.668314
45.9301257831,4070,0.000267628,0.0424195509474,0.670148525821,1.44820511788,94.6720100044,0.670162,93.9161805423,93.1844234783,0.670148525821,89.2749,4070,0.0066504844302,99.8,77.1447,0.999092,93.1,-0.6722,93.2981105537,0.670162
45.7084395125,4071,0.000205273,0.0563010405596,0.66971579969,2.24861172694,93.8839325124,0.669727,90.4248422061,93.1469910072,0.66971579969,89.311,4071,0.00657638814854,99.8,77.1539,0.998742,93.1,-0.671729,93.2986581187,0.669727
46.3411313993,4072,0.000230158,0.0588799993224,0.669354362685,1.40667993479,94.2257931101,0.669354,90.6741908351,93.2616038517,0.669354424722,89.3444,4072,0.0065732077002,97.3834311054,77.1835,0.998331,93.2,-0.671232,93.3999876949,0.669354
45.7232965455,4073,0.000207186,0.0567295620938,0.67192113147,1.5132260775,94.2220340015,0.671918,92.318965035,93.1490831857,0.67192113147,89.377,4073,0.00664037810738,99.0600884201,77.1888,0.998836,93.1,-0.67379,93.2999986729,0.671918
45.9387137831,4074,0.000282899,0.0442590959466,0.670833982914,2.48132756164,93.1545603049,0.670848,89.5062194365,93.1870637532,0.670834107914,89.3998,4074,0.00706927576748,98.7575274183,77.1943,0.998905,93.1,-0.672821,93.2976303039,0.670848
45.8808440828,4075,0.000217531,0.0500904280746,0.670241222399,2.18254183773,93.4528856066,0.670221,87.2111939868,93.1759688797,0.670241254428,89.4334,4075,0.00668988343287,95.9337689227,77.2153,0.999037,93.1,-0.672144,93.2897339371,0.670221
44.7626617408,4076,0.000172881,0.0499837701581,0.671418626101,1.03576090175,93.7802025456,0.671416,91.1270307205,92.9732410414,0.671418626101,89.4784,4076,0.00665231019098,94.9200789612,77.2596,0.99933,92.9000000119,-0.67332,93.0996953541,0.671416
44.3709973915,4077,0.000248564,0.0622853699114,0.671397163792,2.25179265251,93.9018835828,0.671391,88.1507485941,92.9057014211,0.671397196973,89.5353,4077,0.00694479273368,98.9913873547,77.2819,0.998698,92.8000000477,-0.673367,93.0000001907,0.671391
44.8384544782,4078,0.000214227,0.0425944367646,0.671117555334,2.07077087668,92.6295671429,0.671098,88.9871784985,92.9903458565,0.671117555334,89.5695,4078,0.00649501416974,95.1632987588,77.3084,0.998785,92.9000000715,-0.673012,93.0999198405,0.671098
45.4654044101,4079,0.000204913,0.0294138802541,0.671084713863,1.9220338575,93.7304359646,0.671077,90.2116284637,93.1021765877,0.671084737258,89.6222,4079,0.00675156397054,97.8823899296,77.3336,0.998986,93.0000021458,-0.673083,93.1942699498,0.671077
44.7698858311,4080,0.000225416,0.0530701290013,0.672373692152,1.30199185327,93.8741652505,0.672369,89.7949468511,92.9785619558,0.672373754652,89.6495,4080,0.00688080886037,95.2521845867,77.3399,0.998673,92.9,-0.674212,93.099045846,0.672369
42.9282034467,4081,0.000190924,0.0788760410739,0.671398713169,1.98300697896,93.5259552601,0.671379,90.2586088383,92.6334637959,0.671398736398,89.6734,4081,0.00620602473328,98.512217422,77.3418,0.99945,92.5,-0.673338,92.7066773829,0.671379
40.0505480945,4082,0.000180782,0.154169158777,0.670668354019,1.94149844408,94.0949047278,0.670655,90.804368752,92.0859773203,0.670668354019,89.7078,4082,0.00639028892561,99.6168287822,77.3152,0.998094,91.7000669415,-0.672677,92.4,0.670655
39.6761718558,4083,0.000225765,0.145370010694,0.671882975529,1.9249722947,93.4998649287,0.671884,91.3774411354,92.0077331632,0.671882975529,89.7453,4083,0.00660154502362,99.2884815293,77.296,0.998634,91.6010678329,-0.673802,92.4,0.671884
42.1505622283,4084,0.000167725,0.0938122628769,0.670509976319,1.9888323061,93.8874328737,0.6705,91.7674612035,92.5079868586,0.670510038819,89.7906,4084,0.00641958295419,99.3467579142,77.3102,0.996139,92.3,-0.672362,92.6987555593,0.6705
41.9921084209,4085,0.000185642,0.0642349055722,0.67127979102,2.29203251801,92.9540235796,0.671267,88.0884874566,92.4568886601,0.67127979102,89.8289,4085,0.00642870564266,95.4103739752,77.3161,0.999336,92.3000000238,-0.673379,92.5998837284,0.671267
41.467748939,4086,0.000227982,0.0736556469601,0.671101594405,2.10236825606,93.3220218159,0.671077,89.7688969269,92.354430359,0.671101656905,89.8659,4086,0.00655620439762,96.4090454214,77.3148,0.99957,92.2,-0.673031,92.417667,0.671077
42.997770782,4087,0.000241501,0.0750712774439,0.67046636007,1.87867581225,92.4906176541,0.670477,89.7103328702,92.6555354833,0.67046636007,89.9098,4087,0.00671225754406,94.7600353235,77.3147,0.998049,92.5,-0.672441,92.7999561224,0.670477
44.226977914,4088,0.000202798,0.056044586794,0.671205599067,2.25453336814,93.7792695238,0.671204,88.7889747302,92.8831139322,0.671205661567,89.9296,4088,0.00649414702304,98.9778890458,77.3093,0.998091,92.7001914299,-0.673316,92.9966663087,0.671204
42.6390410959,4089,0.000175448,0.0928913646275,0.671375631819,1.82132805191,94.1219433993,0.671367,91.0035793667,92.5838342854,0.671375631819,89.9386,4089,0.00617531447217,98.724693129,77.3168,0.998686,92.3000071167,-0.673438,92.7989195607,0.671367
43.9056865797,4090,0.000203274,0.0731840812655,0.671081298435,1.9213207859,92.9558912831,0.671071,90.1488251377,92.8212548578,0.671081298435,89.9566,4090,0.0066256953014,96.2781040745,77.3105,0.998534,92.7,-0.673093,92.9883952324,0.671071
43.7638256598,4091,0.000208714,0.0653951608722,0.67365629053,1.1175941978,94.3561781598,0.673663,92.7409007225,92.7974523751,0.67365635303,89.9697,4091,0.00659715513422,97.473787936,77.3072,0.99816,92.6966802177,-0.675653,92.9870893475,0.673663
42.5020634278,4092,0.000221722,0.0804879589999,0.672570075344,1.4734851789,94.3612173167,0.672562,92.9868096457,92.5588028958,0.672570075344,89.9811,4092,0.00671914018623,99.1537852931,77.2931,0.99857,92.3000000119,-0.674382,92.699973416,0.672562
45.0078416876,4093,0.000160718,0.0774245648818,0.670952942142,1.40364181159,94.1286929023,0.670956,92.6029171077,93.0242700591,0.670952942142,89.9805,4093,0.00655791042286,98.3213894678,77.2694,0.998216,92.9,-0.672973,93.1969981105,0.670956
44.3880659991,4094,0.000208522,0.0629775656329,0.671054300755,2.37864980322,93.4264063454,0.671042,89.0679163404,92.9106355552,0.671054300755,89.97,4094,0.0065876471846,98.0050208879,77.2769,0.998402,92.7,-0.673096,93.0439804513,0.671042
45.0402095463,4095,0.000221933,0.072636984162,0.670789907988,1.65586713966,92.4183110525,0.670794,90.3152813602,93.0275258246,0.670789970488,89.9517,4095,0.00684209786774,95.2583989215,77.2495,0.998644,92.9,-0.672743,93.1506642154,0.670794
45.0051235169,4096,0.0002061,0.0725244207208,0.672025236765,0.657019328444,94.4726559176,0.672023,93.7294385388,93.0253979518,0.672025236765,89.9413,4096,0.00667503887782,96.5267432531,77.2276,0.997956,92.9,-0.673796,93.1992315983,0.672023
46.1615198133,4097,0.000198726,0.0504220437362,0.670194501824,2.69368915782,93.0409779891,0.670183,89.0429467448,93.2278020021,0.670194533853,89.9201,4097,0.00646964144084,99.2304378515,77.1906,0.99869,93.1001573182,-0.67208,93.3754707141,0.670183
45.6331338631,4098,0.000221153,0.0627581247388,0.670319077429,1.65162513543,93.6936404821,0.670306,89.6046157021,93.134734792,0.670319077429,89.9102,4098,0.0071549774438,96.0675886772,77.1573,0.998534,93.0,-0.672208,93.2967010104,0.670306
46.3504608933,4099,0.000224651,0.0580093062297,0.670109852064,1.70699141404,92.6219001959,0.670118,90.0776438728,93.2609593965,0.670109914564,89.9232,4099,0.00693057408947,94.5530574871,77.1157,0.998724,93.2,-0.671999,93.3997641878,0.670118
46.433162949,4100,0.000248081,0.484783344542,0.671668779439,1.34796166492,93.5072532417,0.671666,90.4383721553,93.2663982555,0.671668779439,89.9143,4100,0.00698767719852,95.2069365173,77.0822,0.998414,90.9000076531,-0.673509,93.4968255803,0.671666
45.1806143067,4101,0.000185053,0.91182542463,0.671281822225,2.34685732606,92.8986762495,0.671279,89.3780824933,93.0157401889,0.671281822225,89.9198,4101,0.0064806693764,96.9210143883,77.0323,0.99825,90.8015079798,-0.673038,93.4997947683,0.671279
47.1061623238,4102,0.000213263,0.0961430941187,0.670686288279,1.57539386458,94.0632240412,0.670677,91.6113478433,93.3998236569,0.670686318215,89.9374,4102,0.00684667393199,98.1047423615,76.9905,0.997541,93.2,-0.672297,93.59927579,0.670677
47.0250341672,4103,0.000259658,0.0560390906181,0.670404652437,2.07329519781,93.0512671553,0.670396,90.7530187826,93.3828327698,0.670404652437,89.9287,4103,0.00692403390284,96.8733813444,76.9708,0.998094,93.3,-0.672177,93.5000592671,0.670396
47.1245336671,4104,0.000198757,0.069999880369,0.669283659076,1.57026639576,93.2107610328,0.669297,89.9222009192,93.3993424642,0.669283659076,89.8873,4104,0.00665650316274,94.6610607062,76.9661,0.998209,93.3000001907,-0.671077,93.5000101921,0.669297
47.2224448401,4105,0.000277345,0.0863732674905,0.671333237171,1.89427182127,93.0092548388,0.671348,89.4390621692,93.4106467178,0.671333237171,89.8464,4105,0.0069253512255,94.5950426145,76.9532,0.999184,93.2000337223,-0.673093,93.5034470233,0.671348
47.2138179792,4106,0.000209077,0.0814255520163,0.669491657052,2.00090751787,92.8850855804,0.669467,89.9251603177,93.4128758949,0.669491657052,89.8255,4106,0.00669221063787,95.28176204,76.9453,0.998547,93.3000156756,-0.671237,93.5970400274,0.669467
47.2361414804,4107,0.000156752,0.0798003793364,0.66988914162,2.93289522978,92.182728599,0.669884,86.2314522625,93.4157507861,0.66988914162,89.8146,4107,0.00641549350119,95.5851908953,76.9479,0.998709,93.205514495,-0.671726,93.5424183889,0.669884
47.1669053075,4108,0.00025101,0.0723781638061,0.670106559547,1.47473473433,92.7852901928,0.67011,90.3107499991,93.39945181,0.670106559547,89.7888,4108,0.00693068360133,94.7365239121,76.9498,0.999485,93.3000276671,-0.671857,93.5,0.67011
46.5924172831,4109,0.000256255,0.0959132967714,0.671746584959,1.71120639971,94.1667175659,0.671736,90.7765488237,93.3120509461,0.671746584959,89.7734,4109,0.00697552845342,98.2993660849,76.945,0.997209,93.1001377406,-0.673387,93.4999627725,0.671736
46.6915786229,4110,0.000270022,0.0777737617997,0.669165912197,1.69483494207,93.3248452754,0.669178,89.5386294411,93.3220591757,0.669165974235,89.7762,4110,0.00683770126316,94.9185525947,76.9482,0.998496,93.1000724309,-0.670884,93.4000285128,0.669178
46.8370103149,4111,0.000212518,0.0757480865177,0.669216128113,1.9176689775,93.1822262538,0.669217,89.542414995,93.3542602806,0.669216128113,89.7573,4111,0.006463734725,94.8505220056,76.9528,0.997323,93.200966405,-0.670934,93.408829616,0.669217
47.2252150805,4112,0.000165193,0.0763557944188,0.66878542049,2.64377438477,93.4958688407,0.668763,89.5690028084,93.4109534309,0.66878548299,89.7564,4112,0.00647604804519,99.8934726224,76.9684,0.999237,93.300005877,-0.670428,93.5487008219,0.668763
