StdEsReturn,PolicyRegParamNorm,StdReturn,AverageAbsQYDiff,AveragePolicySurr,MaxEsReturn,AverageEsReturn,AverageReturn,AverageAbsQ,AverageY,AverageQ,QFunRegParamNorm,MinReturn,MaxReturn,AverageQLoss,AverageAction,AverageAbsY,MinEsReturn,AverageDiscountedReturn,Iteration,Epoch
219.389595086,214.192,202.296469965,5.11064575225,-276.212,632.379128804,266.037424074,886.346891583,273.818,273.507558963,273.495,340.002,640.495299462,1735.40504339,176.122,0.999919,273.725415782,46.2697042969,224.87314076,4355,4355
230.563576783,214.201,131.975442235,5.08869692851,-275.873,638.867073606,371.861254736,798.214910581,273.603,273.267537634,273.263,340.008,603.895883973,1267.84867708,182.917,0.999956,273.501979573,78.3392420194,226.023325602,4356,4356
245.348172253,214.224,219.378658305,4.99800208948,-276.79,772.949928497,253.317896738,881.544061376,274.334,273.993586487,273.988,340.029,582.424969407,1296.98409396,167.429,0.999906,274.236817706,56.3117245074,226.571533895,4357,4357
207.398312243,214.242,220.271179247,4.925330286,-277.224,638.368606803,410.771346122,819.003226028,274.778,274.361410015,274.348,340.052,545.182550279,1488.3705126,162.298,0.999916,274.675686143,110.985468495,225.396628316,4358,4358
223.192919904,214.196,225.38390957,5.10166425492,-276.985,672.140676408,310.438330957,800.733997805,274.571,274.240601741,274.238,340.118,376.531551344,1304.93830889,187.321,0.999976,274.467945901,61.2026683413,220.140766427,4359,4359
325.066240774,214.209,375.688282189,5.11559607254,-277.349,1076.76275929,304.463312706,929.229136932,275.026,274.637114349,274.63,340.125,540.880438914,1982.58370045,197.983,0.999927,274.913832798,24.8087180615,211.97558289,4360,4360
136.468694006,214.204,525.912323459,5.01121233838,-277.438,600.703161779,353.971188753,1342.17849876,275.055,274.671795444,274.663,340.159,670.96458743,2946.16449116,170.954,0.999923,274.93391322,158.450475921,231.928588493,4361,4361
407.707911448,214.18,152.410111865,4.97424222672,-277.681,1370.60557725,498.90698551,871.159267595,275.132,274.733295821,274.72,340.19,654.910351976,1261.2227073,178.334,0.999963,275.040517875,124.424710886,233.071551984,4362,4362
280.517950805,214.123,187.83473421,4.99682502707,-277.463,908.546716754,378.283380289,955.27894176,275.063,274.694171194,274.686,340.229,710.792645335,1588.23127732,182.93,0.999979,274.968328728,48.5209063976,240.302398497,4363,4363
261.627710932,214.129,124.585247473,4.85503935809,-277.047,732.61588254,422.297764814,912.133587969,274.731,274.34866833,274.344,340.278,694.425196768,1212.96553593,149.893,0.999886,274.609764151,21.222696882,239.352304059,4364,4364
335.460434508,214.091,126.692354486,5.02380326364,-277.35,955.137735204,460.478781212,772.302788037,275.131,274.748186833,274.745,340.307,580.218236991,1193.47934179,182.92,0.999915,275.007118055,8.54160339914,229.162872075,4365,4365
167.117566192,214.125,124.728612403,5.02866877501,-277.549,504.633997634,169.914005546,706.998284247,275.407,275.0190078,275.018,340.366,553.243635229,986.854934711,186.195,0.999995,275.296970678,15.4071041241,221.611040529,4366,4366
200.220725924,214.139,48.7952780421,5.0053195787,-277.312,637.362353295,226.807162067,598.473758994,275.039,274.623333845,274.605,340.416,534.088711521,815.183359538,190.41,0.999928,274.936074145,16.0850133165,207.414972807,4367,4367
285.178012051,214.203,129.316358162,5.03315260905,-277.809,797.02752622,360.648529165,474.822697229,275.675,275.266416059,275.265,340.494,378.947728843,773.085200918,172.473,0.999864,275.590490799,19.3658454862,189.529888339,4368,4368
118.311462871,214.209,165.488093174,4.91527786049,-277.592,546.914362301,354.990507181,530.510878878,275.456,275.039574932,275.031,340.523,355.059612226,915.213607475,152.529,0.999962,275.36492804,199.472316955,193.397705994,4369,4369
158.853885524,214.169,58.4547869765,5.0407970111,-277.468,770.908799291,540.177094441,381.541371585,275.309,274.893014993,274.889,340.593,339.755986318,604.547688822,164.661,0.999961,275.201173939,258.215296971,175.605133006,4370,4370
252.667331469,214.171,81.0464097801,5.0640027661,-277.41,789.482249454,370.145190573,396.327066066,275.147,274.778093482,274.77,340.638,355.636872104,792.891160637,192.479,0.999923,275.06561465,11.1149825503,178.328700071,4371,4371
197.86837754,214.144,91.2116332177,5.15577203938,-277.637,696.216435259,249.555351976,433.382399737,275.241,274.821023717,274.803,340.656,343.075634359,601.929617067,182.405,0.999937,275.131700866,13.1275618252,184.730087705,4372,4372
199.283020686,214.148,123.528383531,5.01216130667,-278.017,541.470573779,240.615800957,575.970741853,275.762,275.403010723,275.409,340.683,346.617360264,807.060568178,180.675,0.99992,275.655855141,18.0696223797,204.487618808,4373,4373
236.532042006,214.147,91.2610833412,5.18565063841,-277.982,724.699767687,296.509287652,438.698678844,275.681,275.31008012,275.299,340.722,346.414567461,662.219996718,202.868,0.999845,275.585610769,23.2770185837,186.948708243,4374,4374
232.115331127,214.158,88.6473772656,4.97960625771,-277.651,723.286934224,391.946755027,550.177472751,275.391,275.025347714,275.02,340.77,388.931225441,843.65823076,168.055,0.999963,275.286656386,68.6979245095,206.579021595,4375,4375
175.224010733,214.193,162.478725016,5.0798103513,-277.846,627.166249124,364.421743345,519.064042145,275.672,275.2908906,275.289,340.806,365.70745934,962.414998675,191.419,0.999951,275.567339204,58.5506455414,197.618724774,4376,4376
162.400011521,214.192,85.5531505066,5.03125095456,-276.705,554.423333277,291.635127428,631.051712943,274.53,274.107378683,274.105,340.83,382.372399814,842.958983696,178.373,0.999919,274.417156735,56.5414440356,219.551056096,4377,4377
318.564080837,214.185,91.2985495133,4.97501836452,-277.485,1103.49079582,350.264901862,699.394606574,275.201,274.830016137,274.819,340.894,452.233312022,914.755434654,176.812,0.999975,275.08769128,59.7338049413,230.924767284,4378,4378
123.317037397,214.213,147.046223524,4.94987781312,-277.095,537.492146075,311.070673879,815.458947351,274.783,274.404222278,274.395,340.941,486.133698256,1259.75981435,178.29,0.999931,274.678273585,170.424297195,229.577886685,4379,4379
182.070216647,214.2,87.4563297136,4.85840852209,-277.865,754.138178494,564.750365816,652.648986801,275.599,275.235998821,275.231,340.959,517.120142276,880.432505587,161.671,0.999936,275.483240747,243.274409643,223.017108973,4380,4380
183.87892501,214.26,127.9679818,4.92680434795,-277.82,728.428976865,462.817405989,534.419804258,275.545,275.202682162,275.197,341.025,357.104362194,865.91912069,186.73,0.999982,275.45044749,117.294080273,202.439185965,4381,4381
242.838128874,214.246,92.5723457575,4.87935070332,-277.645,700.502260637,400.814448688,536.334611949,275.26,274.902656005,274.887,341.081,363.151731884,733.456878785,179.756,0.99997,275.171251528,128.498769502,205.594473868,4382,4382
123.290229173,214.173,43.5180105931,4.90801177018,-277.732,395.224823543,226.11579683,370.240416465,275.547,275.136143693,275.144,341.118,324.661300447,567.725140852,179.469,0.999965,275.418719967,27.9723220044,174.151954496,4383,4383
135.754510907,214.214,88.021976791,4.93234166617,-277.588,460.996795,207.864441147,533.733658577,275.32,275.006229463,274.994,341.183,349.953715982,662.00045273,185.777,0.999939,275.225562747,23.9483506694,202.949455307,4384,4384
181.182329965,214.218,98.4724838047,4.99008220565,-277.003,551.843460784,319.994147775,434.847687015,274.788,274.398061231,274.389,341.183,345.684164895,632.545622854,194.895,0.999917,274.6754233,74.8663138542,184.003065735,4385,4385
245.253706957,214.223,108.659645211,4.96074739973,-277.693,775.193686469,406.290748118,333.680981999,275.483,275.117758455,275.111,341.246,261.179734876,741.75319255,179.68,0.999972,275.377150638,4.92039475774,158.245562634,4386,4386
339.686376014,214.228,142.791496075,4.83480690159,-277.136,1015.20082683,511.578016095,406.720077828,274.851,274.51983223,274.503,341.301,143.007132524,730.476127281,157.513,0.999947,274.743275228,74.2863498343,169.819570605,4387,4387
133.842720705,214.221,129.572576843,5.01529413849,-276.993,629.929871355,414.517770357,548.514266128,274.762,274.463238236,274.46,341.308,309.656599648,731.454793879,187.896,0.999938,274.658059598,214.753048785,193.261791893,4388,4388
218.732555728,214.23,143.132421278,4.9654385339,-276.621,626.35221249,362.694022339,383.041962414,274.48,274.171016983,274.158,341.351,285.045845769,791.639847997,179.971,0.999917,274.401061004,16.5690163392,167.633379097,4389,4389
166.053609427,214.246,99.5278428114,4.86060674019,-276.34,689.567345713,364.095528648,386.161435706,274.256,273.885407503,273.877,341.388,288.49820108,571.142251071,153.787,0.999969,274.146367722,174.770208069,172.892589128,4390,4390
201.726369612,214.256,56.4913260476,4.8994623023,-276.232,613.074764582,297.731827759,380.016384825,273.962,273.627726219,273.618,341.412,298.201806499,579.556738344,160.899,0.99995,273.856492038,24.6716494396,174.039980257,4391,4391
103.747623552,214.264,74.9941514098,4.83000358753,-276.106,550.862704294,387.756046603,425.971150121,273.966,273.661168696,273.655,341.45,349.176316811,571.855879855,163.127,0.999893,273.875739689,202.975995237,183.962613081,4392,4392
168.975281178,214.274,74.7604746267,4.90220722836,-275.846,547.184896659,275.537864667,435.430910646,273.47,273.155097976,273.148,341.459,343.429028404,577.600184193,175.602,0.999937,273.361487008,68.5039227509,186.583065426,4393,4393
88.2248430752,214.241,51.1247970033,5.07929263365,-275.471,651.704135328,532.384212982,403.671607749,273.284,272.946484689,272.944,341.488,354.259345335,520.481755202,209.894,0.999908,273.16858419,382.78615838,181.942941187,4394,4394
184.043656791,214.254,96.0627582156,4.83460502517,-275.469,701.611931154,368.331012824,506.724112871,273.25,272.914759731,272.906,341.509,217.501740734,648.680977035,186.462,0.999958,273.10942654,49.6698014362,196.241503303,4395,4395
249.49735675,214.262,118.705620435,4.66775473556,-275.405,942.062466853,438.188591854,472.566965007,273.272,272.934616469,272.927,341.566,217.026272503,641.458427521,169.244,0.999944,273.143996145,168.496598518,187.883007712,4396,4396
256.383549447,214.299,467.713246495,4.81964189579,-274.775,833.435516901,413.10199142,1168.42272911,272.583,272.25801421,272.247,341.589,478.451813298,2356.7436134,170.093,0.999926,272.462155703,197.912566088,212.946142709,4397,4397
324.197749593,214.33,348.252959195,4.75356315487,-274.505,997.790476425,487.81091207,1028.52563589,272.422,272.078003691,272.083,341.65,230.109424612,1828.02877836,176.375,0.999932,272.29086509,19.9460250942,216.567261938,4398,4398
302.292404181,214.342,599.505692577,4.79735895466,-274.284,773.151289787,528.346686505,1361.2290288,271.97,271.667049168,271.654,341.711,765.1915839,2577.96622202,185.791,0.999933,271.864883783,26.6173251734,217.29662539,4399,4399
370.139125942,214.298,361.274450127,4.59411873849,-273.759,1045.64339334,501.106026016,1007.84562822,271.664,271.402409414,271.406,341.737,448.831319605,2197.86888038,155.197,0.999968,271.568016713,28.2230804724,220.291306471,4400,4400
277.953960842,214.287,509.036076789,4.64945504037,-272.688,808.881738268,477.07480497,1138.4770555,270.61,270.292444874,270.291,341.756,696.264376564,2787.77767013,163.362,0.999992,270.48401826,56.3785779954,224.101246886,4401,4401
361.238985513,214.317,646.226923385,4.6812156535,-272.481,1162.21634099,513.57650874,1369.17166785,270.374,270.049954716,270.045,341.781,705.998105309,2923.42222861,170.629,0.999969,270.26318375,93.3854810711,241.983711243,4402,4402
385.672000293,214.3,888.035801687,4.65048465278,-272.65,1189.27392237,438.586512054,1859.08389367,270.584,270.272353322,270.26,341.811,753.510987449,2966.47362682,166.923,0.99999,270.486923757,54.7972919454,246.430524771,4403,4403
187.328775912,214.322,820.109846996,4.44290143281,-272.404,692.522994276,417.152175958,2042.73202168,270.506,270.175666073,270.185,341.861,1035.35390279,3119.00485781,136.191,0.999945,270.37800395,143.889006637,256.338949097,4404,4404
267.627174445,214.335,750.724824438,4.61483706796,-271.806,695.418574278,342.278156589,1615.7298267,269.773,269.396428297,269.388,341.9,718.539392731,2632.80517121,154.185,0.999979,269.658812979,15.0221033963,239.616595054,4405,4405
162.682152348,214.288,732.785765407,4.65337916555,-271.105,527.779445648,345.6702131,973.658760268,269.125,268.786873338,268.777,341.935,217.681431361,2781.66925344,162.678,0.999925,269.024523022,24.8784109049,205.101282609,4406,4406
283.379712827,214.262,441.1886163,4.67751982131,-271.212,1045.34184195,635.146082965,1083.26310306,269.189,268.822462179,268.832,341.979,698.007666944,2753.98236037,171.823,0.999999,269.047259728,170.937228491,232.697169118,4407,4407
206.854790992,214.253,628.832974772,4.63527136105,-270.202,573.600588891,254.591971588,2457.70294132,268.441,268.043050878,268.023,341.993,1161.61472777,3091.74065144,161.203,0.999915,268.33358599,34.8393383152,252.669824649,4408,4408
178.775435074,214.302,759.30632817,4.71510747047,-269.847,527.801700726,321.238866023,2399.490558,268.019,267.687430071,267.682,342.018,903.806303079,3093.60838307,176.367,0.99991,267.919195393,35.9350813407,248.774471972,4409,4409
239.752577494,214.283,700.695141998,4.6509339132,-269.715,728.043525519,399.774284034,1580.81504604,267.669,267.329492365,267.329,342.01,783.257728809,3009.43314964,154.444,0.99993,267.532714313,88.1029519513,245.175136059,4410,4410
265.63691968,214.342,744.532935581,4.70414062173,-268.681,784.984093045,280.208799796,1152.45493824,266.771,266.381947107,266.392,342.025,708.396783981,3195.72747909,159.984,0.999997,266.649875252,16.6521736474,244.761637383,4411,4411
235.265742727,214.363,710.266271972,4.66748120037,-268.329,719.322455915,418.935485456,1736.17866407,266.512,266.158635966,266.142,342.032,798.878826055,3014.15473508,158.65,0.999975,266.396281161,64.6772264896,248.940112818,4412,4412
140.123790192,214.369,672.953903841,4.53970990268,-268.457,934.982725318,776.871648698,1524.29834168,266.458,266.097686981,266.093,342.069,794.05453436,2891.69790319,139.418,0.999932,266.364484455,575.089265238,242.618007311,4413,4413
206.409358973,214.409,536.814724647,4.65496273196,-267.347,643.697047978,161.397675729,502.104310266,265.335,264.971566608,264.976,342.097,208.001447617,2180.30103867,154.443,0.999947,265.21202767,11.1375656191,154.001228191,4414,4414
127.39504232,214.384,837.019641719,4.70991573806,-267.266,665.26432757,526.855793956,1068.93625407,265.251,264.903623345,264.893,342.114,296.748857079,2537.67463009,163.404,0.999975,265.147590566,346.456395496,190.838558843,4415,4415
214.820455565,214.348,332.525369563,4.69671116551,-267.396,919.609601577,526.880216615,955.564912982,265.496,265.121557225,265.13,342.129,761.569679994,2057.53623658,165.228,0.99993,265.392284403,281.497948281,225.561767786,4416,4416
205.695767761,214.309,538.086818378,4.68054988391,-266.682,676.852924534,402.307546918,1239.14763233,264.882,264.489705694,264.481,342.119,768.980180656,2713.7755825,155.444,0.999899,264.759232595,80.7881130841,227.198721891,4417,4417
247.087341805,214.402,691.679948524,4.74586698916,-266.585,931.852870714,552.113264622,733.05871879,264.754,264.428770176,264.428,342.123,298.904141017,2498.00559423,174.843,0.999944,264.653103224,257.613228236,175.786581161,4418,4418
0.0,214.411,543.45148278,4.79501000863,-265.849,7.33904934937,7.33904934937,843.360578963,264.023,263.646236871,263.653,342.149,297.459125294,2368.29918624,192.682,0.999953,263.896989668,7.33904934937,185.588075859,4419,4419
558.436080314,214.382,74.9383788602,4.78896140374,-265.242,2424.78252504,235.507431414,20.2810500391,263.802,263.405422053,263.4,342.151,11.2674078778,1105.45846915,180.275,0.999888,263.703552395,11.1893788042,14.30308312,4420,4420
264.372887696,214.344,1.1632778455,5.21495005862,-263.855,1378.30780702,76.8174311273,13.2916369128,262.656,262.272819164,262.267,342.224,11.5847729227,16.5787339524,226.125,0.999918,262.540351619,11.5512434858,12.4588846551,4421,4421
207.152402849,214.34,149.388913527,5.26361902638,-263.204,748.800615959,97.1971266774,47.234589944,261.879,261.46263786,261.47,342.233,14.9099625722,1015.14269115,211.763,0.999982,261.784376008,12.6110957864,24.7855615886,4422,4422
346.995115238,214.378,505.781369755,5.2846275252,-262.971,1240.23812386,249.025773032,916.541894654,261.494,261.129719044,261.117,342.252,318.346006385,1827.14981134,205.011,0.999969,261.437675203,15.2378764241,198.746779469,4423,4423
460.104995845,214.385,366.061606366,5.3501734643,-262.649,1052.69213534,574.38093971,1115.0986205,260.72,260.320756301,260.324,342.267,789.2993796,2182.34322368,199.95,0.999986,260.601764271,90.339198975,223.227202845,4424,4424
507.394392393,214.431,224.883543574,5.19015479037,-262.274,1544.02161874,732.675133506,319.302011801,260.355,259.936269986,259.939,342.34,221.704494017,1470.92854371,186.032,0.999961,260.25149144,240.209195045,143.268382689,4425,4425
356.188302027,214.431,389.846466433,5.08173018512,-262.482,1030.22073672,383.965356677,393.060625659,260.507,260.110078569,260.111,342.399,205.588608142,2372.92552081,184.421,0.999941,260.388438277,56.6001361259,141.316254649,4426,4426
254.970040939,214.456,318.098734807,4.8083693564,-262.372,727.941110933,288.019628086,336.865629617,260.45,260.074610327,260.077,342.407,189.666017116,1643.41262244,150.681,0.999914,260.322636515,46.4124682566,132.956532963,4427,4427
257.227696764,214.568,128.279972528,4.86995058711,-262.116,721.016072951,410.177924564,225.574031862,260.315,259.96655182,259.954,342.426,188.839963766,1128.1370813,168.2,0.999932,260.209507318,62.0238006586,120.288409958,4428,4428
159.878022725,214.574,184.855773251,4.85662449926,-261.553,609.323144756,363.325469474,311.293000639,260.034,259.645890292,259.646,342.457,119.909947485,1296.74901942,165.879,0.999971,259.912652215,70.1866260113,145.975324835,4429,4429
199.628387047,214.565,143.648739471,4.82693914245,-260.714,599.460515484,359.514938645,265.36853237,259.171,258.813796278,258.814,342.52,113.038740601,596.240563548,157.947,0.999918,259.058387505,115.740426122,135.982984901,4430,4430
247.593141236,214.593,87.0692459611,4.95085752193,-259.57,868.7606188,298.031179837,531.672686518,258.248,257.862480998,257.864,342.528,371.287636445,735.533100248,173.455,0.999936,258.115093878,40.8443274162,199.11293866,4431,4431
221.930595748,214.619,79.5543101463,4.80065020241,-259.645,672.657255543,309.530919948,478.464608909,258.38,257.99718692,257.989,342.535,353.471252361,607.873824652,153.154,0.99997,258.267732361,39.7401133251,193.631857807,4432,4432
266.652838742,214.602,78.1007534237,4.67083192756,-258.715,832.255603274,373.687361185,514.264246151,257.375,257.016567143,257.018,342.541,370.336909173,720.364034944,143.366,0.999974,257.260805798,53.3735035121,198.567412113,4433,4433
214.765737572,214.594,305.403710114,4.86594065371,-257.29,623.690785247,370.387764099,614.677674735,256.134,255.73194417,255.737,342.601,372.522857664,1964.88865888,169.366,0.999971,256.014547165,41.7379845878,197.401903916,4434,4434
410.961148833,214.551,367.446069172,4.7572213881,-257.011,1293.94470195,668.3067222,839.035028748,255.65,255.268823832,255.269,342.648,380.750625936,1822.25627744,154.58,0.999956,255.526213106,146.153433142,209.69012138,4435,4435
262.633684729,214.544,464.00719342,4.68648999576,-256.688,764.927065056,421.927547689,971.890884446,255.144,254.818776163,254.818,342.747,418.765150345,2166.46788245,154.737,0.999949,255.042900919,65.5083619503,209.542941216,4436,4436
268.030729616,214.537,478.494921826,4.76936617034,-255.735,855.064254543,531.966755209,960.524016582,254.367,254.027467654,254.025,342.775,420.442468236,2491.29615278,162.06,0.999994,254.235986233,95.8248090463,212.505189197,4437,4437
203.769386307,214.626,342.393823118,4.68016540355,-255.456,661.399007358,374.590100723,1072.63697174,253.961,253.615474905,253.61,342.795,714.772833946,2052.70443903,160.186,0.999984,253.833205316,78.4241465086,221.041369829,4438,4438
406.389629628,214.624,396.675822529,4.48158255031,-255.046,1449.04089756,699.594123806,991.923514746,253.416,253.090436434,253.097,342.804,715.570346019,2629.39920508,138.609,0.999969,253.301368243,287.955253571,226.601849085,4439,4439
304.060644648,214.695,320.124479032,4.60091413375,-254.784,842.349204469,401.145517801,1152.23647283,253.174,252.839276606,252.831,342.836,825.387411184,1901.4426306,151.628,0.999924,253.06650691,40.2682637704,229.790857226,4440,4440
581.474861293,214.788,165.582692783,4.54147250963,-254.451,1546.11892471,390.82161033,992.918939488,252.853,252.542291596,252.536,342.854,790.604780003,1495.61446027,148.347,0.999953,252.741803592,21.9601138293,236.668123774,4441,4441
266.566467948,214.784,327.296909866,4.63038895296,-253.932,856.951985898,445.450895741,1052.39446397,252.161,251.837845583,251.842,342.875,845.765039386,2507.35827602,164.489,0.999996,252.042379063,61.9399617082,237.559451201,4442,4442
240.057202628,214.762,459.258438826,4.47424890009,-253.711,828.357272143,543.780450104,1126.16345264,251.992,251.700370742,251.697,342.879,270.500885044,2411.69798287,154.059,0.999965,251.89271664,69.0353167791,222.096780267,4443,4443
229.325413494,214.783,196.494106705,4.42113628543,-253.579,663.670977583,319.026345199,883.886461725,251.796,251.527375236,251.526,342.931,406.873120202,1238.1722404,145.954,0.999947,251.690900075,20.1424434547,222.33717026,4444,4444
277.867067346,214.826,240.788278612,4.47580806124,-253.538,788.993789699,330.094816426,800.977592816,251.722,251.408632667,251.402,342.956,219.054325799,1222.67574619,146.909,0.999895,251.61711022,19.2487933641,211.366285509,4445,4445
231.833205972,214.832,307.242508417,4.54763083984,-254.033,847.940498643,617.088662004,798.527780141,252.212,251.889250671,251.893,342.97,215.992297194,2013.65321647,164.94,0.999966,252.09600113,318.293410271,208.77145117,4446,4446
283.478396797,214.81,388.485288808,4.43983888295,-253.779,769.567482244,392.920464491,766.344457015,251.873,251.584069194,251.579,343.001,205.362600094,1851.20070806,149.45,0.999909,251.757108348,15.8842523556,199.117320664,4447,4447
288.766199402,214.796,177.446779896,4.48498286058,-253.535,936.788584878,360.289124844,555.615498319,251.608,251.32390546,251.319,343.032,187.252736185,1012.29375638,159.543,0.999984,251.504307567,16.1509080364,191.816810703,4448,4448
143.501172663,214.798,4.49164467331,4.59589174264,-253.664,515.633201711,194.781777448,207.331066096,251.776,251.484337204,251.481,343.105,200.757816926,218.927492072,172.536,0.999938,251.652984247,16.0359116554,125.259152194,4449,4449
138.193472492,214.792,5.01798217193,4.3561894604,-254.147,433.162768787,200.188122848,211.540172821,252.173,251.907048685,251.899,343.147,199.702381559,224.166638655,144.35,0.999907,252.083934959,18.694621655,126.953252555,4450,4450
262.371762531,214.799,213.422763703,4.58440134993,-253.745,1005.09657531,262.132984149,520.412594974,251.993,251.737041209,251.741,343.217,229.972648792,951.429920137,163.372,0.999949,251.870950244,23.168206631,194.932334996,4451,4451
148.397819248,214.902,115.106831727,4.50885287224,-253.143,451.821293108,236.846493114,451.623257901,251.199,250.916497484,250.914,343.265,72.6023348784,783.82475846,156.158,0.999888,251.107288721,32.5272611468,188.96311314,4452,4452
147.50485823,214.926,213.778514555,4.49566050342,-253.268,436.56064932,166.296935593,537.246253136,251.335,251.061733434,251.053,343.295,228.865635542,916.245218425,148.155,0.99987,251.233830156,26.6484608287,196.067452242,4453,4453
191.608113457,214.905,1.83502836918,4.74532531524,-253.458,624.282135616,225.351137796,53.6061946238,251.857,251.626076559,251.61,343.312,50.5601040145,60.0046465313,167.857,0.99975,251.769751599,50.2295703985,45.0917061664,4454,4454
199.95346023,214.898,2.22339153952,5.00520901662,-251.917,694.227557491,159.194363821,53.6160097007,250.725,250.449788287,250.453,343.367,50.4659806749,61.6416465785,168.606,0.999983,250.611445166,25.4747571636,45.161600929,4455,4455
73.0292051095,214.951,1.14316352389,5.35067840153,-251.046,371.87880632,76.3569101356,51.6005275098,249.923,249.673203227,249.657,343.389,48.8798403943,57.994618682,189.799,0.99991,249.835230868,24.3808181404,43.6918050515,4456,4456
12.5020451153,214.947,1.57458559736,5.71225557805,-249.415,76.3758532974,50.0868399721,44.1159751629,249.09,248.776113792,248.782,343.443,41.0981610694,49.1260706263,207.297,0.999855,248.956807917,8.37332535016,38.3363638891,4457,4457
7.99205130395,214.919,0.816274557448,6.25508915979,-247.053,79.2719076067,52.1668635929,49.5491752334,247.092,246.78872364,246.793,343.48,47.2530186575,52.7574475979,237.227,0.999979,246.955075141,41.3261356686,42.1901503638,4458,4458
80.0287462234,214.965,1.24214318975,6.58169850951,-244.468,438.051377574,67.9440398932,51.495481683,244.885,244.528053288,244.525,343.524,48.7769907039,56.8031491168,237.99,0.999903,244.766882678,10.7976504434,43.6648126715,4459,4459
165.397166063,214.883,8.2450759378,7.02378912049,-241.686,768.910747439,116.418727044,70.1044858614,242.52,242.16836625,242.169,343.543,57.6226464692,86.6576641732,251.202,0.999933,242.416614779,20.2553988867,55.832687899,4460,4460
349.097098246,214.903,60.429822759,7.32469374442,-238.442,1179.9366089,280.909183133,115.787332344,240.117,239.739766563,239.75,343.582,61.0563589092,226.644788533,244.203,0.999904,240.019132026,19.564974386,79.757325334,4461,4461
218.217072984,215.013,4.26783815198,7.69004031725,-235.658,683.524422251,215.34843152,226.474360608,236.844,236.447649921,236.454,343.602,217.326498413,234.848611465,259.565,0.999908,236.738535342,24.0672809103,132.844374742,4462,4462
160.008072401,215.007,93.8410987091,7.78198368712,-235.439,615.092843593,282.148427906,243.183034479,235.331,234.848212584,234.867,343.639,214.149028386,783.174521725,239.073,0.999981,235.266995272,17.7084015915,135.349399387,4463,4463
92.7399081103,215.11,182.185357094,7.85635719677,-233.899,433.98623492,298.544113992,683.591656543,233.539,233.028406848,233.02,343.668,222.577130242,910.981504751,246.727,0.999935,233.466389997,208.006420907,209.877716535,4464,4464
248.189231774,215.244,354.249165322,7.60963169035,-234.703,696.136965755,354.49395087,592.723165,233.556,233.032116058,233.047,343.691,211.102556152,1563.82088087,228.707,0.999902,233.469487644,15.1902086876,180.680215205,4465,4465
120.543495924,215.276,302.674800775,7.43616741897,-235.239,345.588637158,172.562540957,403.707263298,233.76,233.261535708,233.282,343.712,182.098928937,1518.99525664,212.935,0.999938,233.663385605,9.2758428097,152.774265215,4466,4466
131.127158313,215.258,333.804385808,7.17092477204,-235.481,523.901945807,212.281098442,409.525981241,233.957,233.424180221,233.438,343.716,201.4158029,1434.07461917,205.369,0.999917,233.865916612,30.0637981051,152.496036088,4467,4467
223.929280099,215.254,399.152341669,7.02428123939,-236.27,646.800911681,375.005685678,773.444531777,234.559,234.046162017,234.054,343.742,305.114785553,2102.32644548,198.915,0.999904,234.486333736,21.3555826255,199.347496297,4468,4468
249.334683142,215.277,156.371054582,6.77791016883,-236.135,876.513558984,269.915381569,242.300509325,234.643,234.114703619,234.13,343.714,185.976707235,773.871211273,199.237,0.999968,234.55173736,28.1951178762,128.194519424,4469,4469
137.325606129,215.258,222.781235115,6.68003817734,-236.516,494.636370785,245.049632505,282.225061773,235.0,234.592147214,234.581,343.72,201.798571977,1373.84046075,197.232,0.999936,234.967281868,34.1781647284,136.423366344,4470,4470
101.220391388,215.263,215.381210286,6.52476852398,-235.949,393.19276032,233.425226441,342.649047107,234.518,234.012146794,234.028,343.698,200.843020947,1026.46972065,187.234,0.999965,234.430715715,19.3017528076,150.546052003,4471,4471
206.362919515,215.254,136.591478708,6.46971976686,-236.25,758.316722983,335.042537793,778.827696719,234.794,234.352254249,234.341,343.72,313.56493374,1094.7536662,187.336,0.999972,234.712033087,27.7893777249,212.219678096,4472,4472
159.703342218,215.198,355.479248056,6.42282102085,-236.367,445.281803797,187.817556168,265.445358439,234.808,234.426237033,234.423,343.717,14.8145306269,1561.66446345,185.588,0.999951,234.722259677,16.1975124141,86.777733471,4473,4473
305.475211744,215.246,303.784277863,6.23519353476,-236.089,873.025096362,241.037444403,170.4755295,234.644,234.261348631,234.254,343.696,13.3469919912,2068.21536858,168.723,0.999934,234.549053156,9.71782599234,67.360576776,4474,4474
216.841006592,215.174,0.423825279863,6.48989091696,-236.064,634.910385117,124.871848368,11.5085313181,234.542,234.194486472,234.186,343.688,9.81882988262,12.8804550649,203.852,1.0,234.444058737,10.5939003711,10.7855043553,4475,4475
156.22700993,215.185,0.459228673193,6.77985449356,-235.673,910.6993479,51.5515888899,11.3902040072,234.072,233.691897678,233.68,343.682,9.75146138557,12.8598613209,232.826,0.999858,233.976327707,9.28194344893,10.6789221991,4476,4476
56.0462697115,215.188,0.570845773059,6.80743165756,-235.297,366.537949199,23.518440433,10.9154340011,233.788,233.457636529,233.453,343.701,9.64923741534,12.7598771512,231.02,0.999898,233.691190076,8.84342538715,10.2481484991,4477,4477
111.559160123,215.267,0.434287941757,6.9147238381,-234.595,566.40129616,46.5332801631,11.5188872852,233.254,232.932659078,232.914,343.687,11.0970977178,12.8938748589,233.992,1.0,233.16525717,7.97998758949,10.794540151,4478,4478
