Iteration,AverageAbsY,AverageQLoss,MinEsReturn,AverageAbsQYDiff,MaxReturn,StdEsReturn,PolicyRegParamNorm,QFunRegParamNorm,AverageY,AverageDiscountedReturn,AverageAbsQ,AveragePolicySurr,AverageAction,AverageReturn,StdReturn,MinReturn,Epoch,AverageEsReturn,AverageQ,MaxEsReturn
694,12.2921284113,0.137372,854.652804154,0.154244116344,2451.09199554,0.0,94.4039,89.8009,12.2898885563,185.101103222,12.2914,-12.375,0.972435,2074.63580996,498.78959552,895.329625424,694,854.652804154,12.2892,854.652804154
695,12.2718854107,0.188641,848.806366332,0.159652573361,2719.92015169,0.0,94.4314,89.8416,12.2696889367,172.969125337,12.2719,-12.3499,0.944571,1589.9804399,644.105584163,837.854903057,695,848.806366332,12.2697,848.806366332
696,12.2861663659,0.16013,576.741366144,0.153729214855,2311.72601345,0.0,94.5126,89.874,12.2841724451,172.840821636,12.286,-12.3633,0.962502,1384.6058501,463.432255877,912.657754824,696,576.741366144,12.284,576.741366144
697,12.3040644988,0.132176,727.295834457,0.15040926018,2400.90741429,0.0,94.5732,89.8986,12.3014404082,163.952943284,12.3039,-12.3823,0.973722,1479.93571555,834.771898592,-544.835495093,697,727.295834457,12.3012,727.295834457
698,12.3017340418,0.218127,615.879950608,0.160201621586,1435.19639892,0.0,94.6598,89.995,12.29947338,155.399606798,12.3014,-12.3759,0.946519,1081.69580474,177.959981023,873.148932629,698,615.879950608,12.2992,615.879950608
699,12.3815348604,0.159522,1202.61251146,0.151899460743,1512.52838403,0.0,94.7013,90.0468,12.3792696444,161.801570938,12.3811,-12.4587,0.961673,1128.74280243,224.420896333,839.039706935,699,1202.61251146,12.3789,1202.61251146
700,12.3335394221,0.119731,667.508731621,0.147589774069,1207.95938415,0.0,94.7751,90.0687,12.3314526432,129.964893846,12.3332,-12.4138,0.925804,1011.95628504,119.822173327,867.741548486,700,667.508731621,12.3312,667.508731621
701,12.3539356101,0.123687,1367.04764109,0.149317950172,1333.83417855,0.0,94.8307,90.0719,12.3520090348,137.167799309,12.3536,-12.4311,0.92297,1042.85849226,145.278591224,889.400344804,701,1367.04764109,12.3518,1367.04764109
702,12.3160799036,0.175202,606.008828452,0.157574283662,1117.25775065,0.0,94.85,90.1418,12.3145140033,121.816831642,12.3158,-12.3894,0.924558,969.307722685,77.1673469763,886.116184397,702,606.008828452,12.3143,606.008828452
703,12.2874861882,0.123739,623.990209159,0.14648280599,1098.66459001,0.0,94.9457,90.1658,12.2859341543,114.162735996,12.287,-12.3579,0.910667,937.140718548,71.9388718505,870.608624704,703,623.990209159,12.2854,623.990209159
704,12.3538994196,0.192007,603.680366877,0.161036677384,1474.15222891,0.0,94.994,90.2575,12.3521362078,110.863756965,12.3535,-12.4328,0.948156,788.47112407,659.68741645,-570.946488924,704,603.680366877,12.3517,603.680366877
705,12.3133912017,0.136434,620.22499655,0.146405546086,1916.05374201,0.0,95.0756,90.3231,12.3119182479,170.430273086,12.3128,-12.3917,0.945323,1363.16496889,340.49284821,925.519534564,705,620.22499655,12.3114,620.22499655
706,12.3432571528,0.171228,1013.5966356,0.153629616485,1440.63279696,0.0,95.1116,90.3374,12.3416819606,155.852318668,12.3432,-12.4202,0.946881,1056.1449381,206.679082273,839.284758217,706,1013.5966356,12.3416,1013.5966356
707,12.3426757717,0.175655,788.459502399,0.152328290791,1097.69410413,0.0,95.2454,90.3641,12.3410711763,127.239236075,12.3421,-12.4254,0.9546,919.810239394,82.2403930103,816.726036628,707,788.459502399,12.3405,788.459502399
708,12.3595501359,0.190561,475.160736668,0.155554473025,1272.96640856,0.0,95.2616,90.4207,12.3578828301,152.42397743,12.3593,-12.4346,0.938818,977.467626223,199.311012239,741.320360075,708,475.160736668,12.3576,475.160736668
709,12.3149843369,0.187088,631.47218731,0.151993053417,1732.80781893,0.0,95.2888,90.4917,12.3127153566,180.33242814,12.3147,-12.3912,0.940419,1432.64136096,249.856472555,960.241891644,709,631.47218731,12.3124,631.47218731
710,12.3185893386,0.184589,614.218362491,0.153797931385,953.631315237,0.0,95.3134,90.5616,12.3164346455,103.307772771,12.3179,-12.3935,0.916645,897.444001456,33.6861575494,838.267215347,710,614.218362491,12.3158,614.218362491
711,12.3698377082,0.157352,850.068324799,0.151298426916,2414.16987067,0.0,95.3971,90.6273,12.3678786554,163.548019697,12.3693,-12.4466,0.941615,1239.46478865,750.665572509,-315.062685042,711,850.068324799,12.3673,850.068324799
712,12.3705786758,0.147489,568.014494268,0.14815857615,1320.93238211,0.0,95.4845,90.6621,12.3685550235,147.987365367,12.3702,-12.4497,0.934794,1074.01619491,138.050234044,878.274937678,712,568.014494268,12.3682,568.014494268
713,12.295748205,0.141973,1009.44664682,0.147014558564,2151.67883284,0.0,95.5382,90.6894,12.2935879303,180.283123132,12.2959,-12.3779,0.956139,1592.95546943,351.441973434,1189.98909619,713,1009.44664682,12.2937,1009.44664682
714,12.4172156609,0.151451,827.544599446,0.152331009376,1715.61420263,0.0,95.5924,90.7043,12.4153394403,160.956866367,12.4164,-12.4951,0.953359,1266.90989254,225.977866267,1046.95377982,714,827.544599446,12.4144,827.544599446
715,12.4038775907,0.164205,713.110412197,0.152110324417,2250.08171308,0.0,95.7285,90.7841,12.4020899809,154.184712496,12.4038,-12.4785,0.941543,1175.25691255,368.772979593,976.323071767,715,713.110412197,12.402,713.110412197
716,12.3769854532,0.176099,996.597427793,0.149453268283,1897.9748818,0.0,95.7826,90.841,12.3746707,164.244984133,12.377,-12.4522,0.945792,1181.70560192,268.30811652,895.722206175,716,996.597427793,12.3747,996.597427793
717,12.379519078,0.140525,577.967368643,0.146131357111,1288.26772544,0.0,95.8778,90.9187,12.3775193134,131.035521544,12.3793,-12.4582,0.916194,1046.23101289,94.8342573502,937.218983483,717,577.967368643,12.3773,577.967368643
718,12.4084048229,0.149645,891.364799586,0.151363925837,1173.48372178,0.0,96.0046,90.9181,12.4062258133,120.708229423,12.4081,-12.4808,0.938687,959.263499325,99.2558945414,834.075911066,718,891.364799586,12.406,891.364799586
719,12.3274814785,0.156463,755.478521826,0.149047274996,1234.91861971,0.0,95.9908,90.9359,12.3257633985,141.679080894,12.3275,-12.3997,0.931811,1000.93895012,116.53069252,812.726651069,719,755.478521826,12.3258,755.478521826
720,12.384881381,0.139211,728.752838165,0.147016939502,1128.74790167,0.0,96.0301,90.9742,12.3826898807,117.925621991,12.3848,-12.4614,0.924449,1048.60308533,46.055373114,976.440741111,720,728.752838165,12.3827,728.752838165
721,12.3466369041,0.156049,589.217617613,0.147564138463,1056.55061932,0.0,96.1161,91.0698,12.3440549771,128.891101568,12.3463,-12.4221,0.929476,849.256356362,127.428292671,686.270701275,721,589.217617613,12.3437,589.217617613
722,12.3076242625,0.191813,598.531925396,0.155110673502,955.840040555,0.0,96.2237,91.1222,12.3054123086,91.1963171733,12.3077,-12.3873,0.934387,897.853084682,46.0757782057,804.801241301,722,598.531925396,12.3055,598.531925396
723,12.283982356,0.181244,626.237936458,0.154542623448,1619.23241702,0.0,96.2617,91.1703,12.2814663849,136.328743342,12.2835,-12.3611,0.943253,1042.14337506,228.766281572,846.744027217,723,626.237936458,12.2811,626.237936458
724,12.3464556496,0.135782,637.223948662,0.143251808977,1856.5543809,0.0,96.3124,91.1808,12.3451022695,133.79194095,12.3464,-12.4225,0.943437,1195.86109782,236.259619817,981.438465081,724,637.223948662,12.3449,637.223948662
725,12.3487691969,0.156966,633.394454078,0.150794022904,1518.29250694,0.0,96.3643,91.2325,12.3469678156,124.580998571,12.3483,-12.4245,0.951258,1021.96528463,196.019844635,835.456983485,725,633.394454078,12.3466,633.394454078
726,12.387189014,0.123047,1107.95210542,0.144754874129,1142.59334134,0.0,96.4414,91.2776,12.3851904385,115.173464664,12.3872,-12.4593,0.947667,824.745237836,144.349697784,658.705429465,726,1107.95210542,12.3852,1107.95210542
727,12.3186090464,0.1639,576.620792374,0.150257543913,1855.38076795,0.0,96.4024,91.3145,12.3173468087,164.140764506,12.3185,-12.391,0.950503,1390.31737174,301.20237433,991.351370517,727,576.620792374,12.3172,576.620792374
728,12.2703424034,0.202611,635.849505056,0.157532986096,1174.11425402,0.0,96.463,91.379,12.2685453383,134.509232379,12.2705,-12.3437,0.953006,957.181866095,122.713521885,788.794465294,728,635.849505056,12.2686,635.849505056
729,12.3182035746,0.247389,543.866585303,0.161082051984,1271.93574278,0.0,96.5206,91.4527,12.3170387257,121.626514136,12.3183,-12.3957,0.955749,948.856141629,149.902556719,764.526610897,729,543.866585303,12.3172,543.866585303
730,12.2741898932,0.181398,532.461479996,0.155246490128,947.15268417,0.0,96.5654,91.5229,12.2729047481,108.351961839,12.2734,-12.351,0.967951,856.570968913,53.4902637777,779.05704575,730,532.461479996,12.2722,532.461479996
731,12.2629858085,0.138,467.472591963,0.145949313793,1074.84062512,0.0,96.6463,91.5136,12.2616961433,118.526926724,12.2629,-12.3382,0.937216,965.105111906,60.5573301107,822.331091425,731,467.472591963,12.2615,467.472591963
732,12.3008785999,0.138888,595.039584253,0.146706466214,1479.39542903,0.0,96.6686,91.5218,12.2992847514,141.176831225,12.3008,-12.3752,0.939479,1019.42546314,175.402755163,860.430956464,732,595.039584253,12.2992,595.039584253
733,12.2107465847,0.179071,525.122987665,0.149482794065,1228.04524209,0.0,96.7668,91.5735,12.2093035875,131.517465239,12.2102,-12.2826,0.945713,928.944907817,136.461673271,746.990252883,733,525.122987665,12.2088,525.122987665
734,12.3201386653,0.159974,591.162381381,0.151255661282,867.956741067,0.0,96.7751,91.6007,12.3183752949,97.2564807998,12.3199,-12.3963,0.957754,755.924833555,66.293809336,665.260628609,734,591.162381381,12.3182,591.162381381
735,12.3260293085,0.159844,649.302911735,0.151733809034,933.212119169,0.0,96.8421,91.6685,12.3244257604,121.269861188,12.3258,-12.3996,0.959267,825.864889725,73.0853824945,721.635113732,735,649.302911735,12.3242,649.302911735
736,12.2948277982,0.153881,559.118121248,0.149262593533,965.454780843,0.0,96.864,91.7024,12.2931816075,117.772641171,12.2946,-12.3695,0.944641,863.713157489,60.1233738497,788.571957421,736,559.118121248,12.2929,559.118121248
737,12.273712234,0.214771,752.006237856,0.163708219724,1139.57167054,0.0,96.8703,91.8499,12.2719551183,107.054675488,12.2737,-12.3544,0.946578,838.851341362,150.490794349,705.89344323,737,752.006237856,12.2721,752.006237856
738,12.2989035084,0.153126,521.350591902,0.149935001886,1153.07388155,0.0,96.908,91.9225,12.297013987,127.57793483,12.2988,-12.3746,0.921558,999.07916439,80.6561315487,909.646042713,738,521.350591902,12.297,521.350591902
739,12.3114879,0.10555,862.9760887,0.143020748143,1817.82197385,0.0,97.0224,91.9408,12.3092486503,160.531778875,12.3107,-12.3853,0.945412,1009.59590204,368.658079017,587.34994412,739,862.9760887,12.3084,862.9760887
740,12.2632698356,0.180121,786.765157052,0.156482267858,1888.42596788,0.0,97.0738,91.9535,12.2610009487,146.810904328,12.2629,-12.3429,0.947585,1048.35667113,398.310437256,671.520197971,740,786.765157052,12.2607,786.765157052
741,12.2653949045,0.141134,578.208955433,0.153191883404,1356.90335504,0.0,97.1196,91.9617,12.2631711654,120.610724019,12.2649,-12.3441,0.940516,1033.39165634,136.102690644,849.084739608,741,578.208955433,12.2626,578.208955433
742,12.2718340928,0.185485,898.900858117,0.154494806946,1696.86798062,0.0,97.206,92.0263,12.2703646822,140.368338041,12.2716,-12.3524,0.962526,1111.53728309,242.062818538,847.187170102,742,898.900858117,12.2702,898.900858117
743,12.3114206203,0.218506,576.644873058,0.160044384007,2053.4116311,0.0,97.2712,92.0855,12.3099927874,118.457331091,12.3113,-12.3952,0.956289,999.999175087,377.964470957,730.241605657,743,576.644873058,12.3098,576.644873058
744,12.264067823,0.142996,690.691728962,0.15257359344,1277.3314204,0.0,97.2873,92.1987,12.2626531716,117.862494514,12.263,-12.3432,0.96048,992.59977965,118.377231654,867.30992783,744,690.691728962,12.2617,690.691728962
745,12.3371654822,0.172202,667.762226343,0.15486915253,1120.02638714,0.0,97.3689,92.298,12.335929888,120.09794381,12.3369,-12.4187,0.960253,912.547872429,110.195119297,756.928122532,745,667.762226343,12.3356,667.762226343
746,12.2988124922,0.15843,575.648447842,0.152645506327,1400.46291884,0.0,97.4321,92.2982,12.2977003867,160.92362513,12.2984,-12.3812,0.964023,1136.46966449,171.430436602,898.656590333,746,575.648447842,12.2973,575.648447842
747,12.3795436035,0.119024,711.347645906,0.151351808517,1142.99563201,0.0,97.4372,92.3822,12.3783071732,138.524271085,12.3794,-12.4618,0.955382,959.995094745,109.772587701,823.668234449,747,711.347645906,12.3782,711.347645906
748,12.2823251912,0.156503,1237.48951625,0.154041562777,935.632204983,0.0,97.4847,92.4538,12.281135915,112.120991305,12.2818,-12.3607,0.960704,748.550678583,80.433363682,655.406328352,748,1237.48951625,12.2806,1237.48951625
749,12.3447516919,0.176661,691.885856146,0.158006245091,1221.77901821,0.0,97.5829,92.5363,12.3437784162,136.092415197,12.3442,-12.4272,0.96322,960.115861125,178.822164771,701.127935913,749,691.885856146,12.3432,691.885856146
750,12.3096762259,0.126799,697.223395279,0.149586572444,1324.68250686,0.0,97.6425,92.549,12.3090887212,144.448036872,12.3093,-12.3905,0.963324,1090.29595649,115.421359505,933.342137027,750,697.223395279,12.3087,697.223395279
751,12.3232299691,0.248739,722.295368818,0.171727735556,1182.39642369,0.0,97.7271,92.6428,12.3226126172,160.91869049,12.3228,-12.4094,0.949436,1078.28304501,78.5013153654,903.758043359,751,722.295368818,12.3222,722.295368818
752,12.3417897775,0.128734,740.202777895,0.149718301598,2071.39354608,0.0,97.8039,92.632,12.340895243,127.268869619,12.3414,-12.4245,0.961858,1123.17138663,368.465214883,753.950514817,752,740.202777895,12.3405,740.202777895
753,12.3892913272,0.190738,602.042704706,0.156613722722,1014.22422356,0.0,97.7851,92.6879,12.3880686925,114.499010049,12.3885,-12.4747,0.954821,924.208127791,63.2997419735,824.107819587,753,602.042704706,12.3872,602.042704706
754,12.3730193639,0.147623,677.757800723,0.153134856352,1404.58452619,0.0,97.8623,92.7027,12.3720656375,121.257905238,12.3729,-12.4517,0.94301,1002.98377363,145.244419174,886.476512534,754,677.757800723,12.3719,677.757800723
755,12.3524627421,0.149781,678.662994747,0.151823164796,2175.96264002,0.0,97.9091,92.8019,12.3517862505,168.599105625,12.3517,-12.4323,0.966651,1311.49738184,577.322081885,18.4744897097,755,678.662994747,12.3509,678.662994747
756,12.3987837543,0.175262,828.393616956,0.154607144666,1948.22765562,0.0,98.0462,92.8414,12.3981133373,166.321321847,12.3993,-12.4808,0.963315,1408.92759452,451.545293782,497.214743212,756,828.393616956,12.3985,828.393616956
757,12.3551056933,0.156818,1049.30899642,0.150454063179,2293.92000646,0.0,98.1054,92.9036,12.354643132,161.800722327,12.3546,-12.4357,0.975135,1763.89962057,474.047087233,729.186369767,757,1049.30899642,12.3541,1049.30899642
758,12.4338118424,0.185094,940.917641235,0.155171097835,2311.56317022,0.0,98.1386,92.9547,12.433234854,168.705373691,12.4338,-12.5149,0.960644,1316.83514931,392.047234412,933.558040321,758,940.917641235,12.4331,940.917641235
759,12.354014428,0.146687,1048.00267686,0.149469645721,1650.1530956,0.0,98.1294,92.9482,12.3534883183,140.630704542,12.3538,-12.4343,0.949333,1060.34732516,229.895734904,870.477481975,759,1048.00267686,12.3532,1048.00267686
760,12.3831438843,0.164459,551.35588026,0.152348399776,1341.1947361,0.0,98.165,92.987,12.3827636459,100.366929174,12.383,-12.4596,0.938228,960.06001276,134.584134597,863.009471404,760,551.35588026,12.3826,551.35588026
761,12.4350499501,0.146305,688.357495029,0.150392936503,1537.6497502,0.0,98.2433,93.0196,12.4346775612,138.379023447,12.4349,-12.5121,0.936105,1117.59612462,209.212062731,924.797583996,761,688.357495029,12.4344,688.357495029
762,12.3573932661,0.134845,568.751410458,0.147277357959,2017.15751184,0.0,98.37,93.1036,12.3570924252,166.262650666,12.3572,-12.4328,0.955682,1497.53007552,373.457239065,915.081567161,762,568.751410458,12.3569,568.751410458
763,12.3808743702,0.192676,694.170014698,0.155120214689,2303.24862803,0.0,98.4359,93.1494,12.38043065,166.576992828,12.3808,-12.4574,0.955832,1602.0476148,508.486125815,981.063403937,763,694.170014698,12.3803,694.170014698
764,12.3929724234,0.135946,589.725538845,0.15036218449,2445.74196691,0.0,98.4768,93.1811,12.3923773267,176.074882508,12.3928,-12.4764,0.965729,1774.70519796,460.021446974,991.420153265,764,589.725538845,12.3921,589.725538845
765,12.4461235149,0.19546,984.09294108,0.162701827553,1906.15779197,0.0,98.5373,93.1956,12.4454350897,139.950794091,12.4453,-12.5306,0.968374,1375.38734205,431.040081988,771.741558164,765,984.09294108,12.4446,984.09294108
766,12.4269256184,0.174391,1070.12506604,0.156530370763,1600.26686969,0.0,98.5827,93.2611,12.4260853969,132.709938881,12.4269,-12.5084,0.965337,1287.46827747,250.31572179,787.276165668,766,1070.12506604,12.426,1070.12506604
767,12.4108927651,0.166306,724.104206217,0.153895689754,1325.08246888,0.0,98.6587,93.2415,12.4102714164,97.538781802,12.4103,-12.4881,0.957688,1049.76741355,147.968848266,841.261410838,767,724.104206217,12.4098,724.104206217
768,12.4341101749,0.176333,787.331832098,0.154814136486,1976.45233781,0.0,98.7429,93.2638,12.4332677786,149.380031398,12.4342,-12.5065,0.955629,1441.73451965,378.471459013,973.219751847,768,787.331832098,12.4333,787.331832098
769,12.4074943353,0.12526,499.442971118,0.149964323682,1635.31316476,0.0,98.7652,93.2996,12.4068722072,151.850258892,12.4071,-12.4848,0.942802,1232.07324613,215.384677829,873.906317401,769,499.442971118,12.4063,499.442971118
770,12.4412548667,0.192223,534.999130757,0.158352668371,2129.376448,0.0,98.8585,93.3347,12.4409212258,133.312891684,12.4413,-12.5192,0.959259,1109.76477833,506.112048131,645.121747062,770,534.999130757,12.4409,534.999130757
771,12.3663003961,0.176155,731.996883918,0.157473016817,2206.71927165,0.0,98.9105,93.3322,12.3659940546,166.977676485,12.3656,-12.4427,0.969373,1800.75363584,401.004211974,900.889240388,771,731.996883918,12.3653,731.996883918
772,12.3967556222,0.189459,690.209827564,0.156835218181,2070.73777544,0.0,98.996,93.3865,12.3963386692,154.544906959,12.3961,-12.4826,0.960071,1256.61182905,453.903114619,606.437324614,772,690.209827564,12.3956,690.209827564
773,12.3534628719,0.174225,1023.45240879,0.154623370915,1765.68070198,0.0,99.0394,93.435,12.3526092623,134.228813812,12.3533,-12.4334,0.956846,1241.02081218,250.144961562,990.516118168,773,1023.45240879,12.3522,1023.45240879
