AverageQLoss,MinReturn,MaxEsReturn,MaxReturn,AverageQ,AverageDiscountedReturn,AverageY,AverageAction,PolicyRegParamNorm,AverageAbsY,StdEsReturn,Iteration,StdReturn,AverageAbsQYDiff,QFunRegParamNorm,AverageAbsQ,MinEsReturn,AveragePolicySurr,AverageReturn,AverageEsReturn,Epoch
116.156,525.035152901,381.678246717,1031.05831196,205.142,118.575410989,205.152762667,0.656643,74.6766,205.371722329,134.939780436,351,143.275459666,4.10712668528,138.813,205.464,8.15101841443,-209.719,977.965953266,154.097671236,351
117.768,113.006712439,673.826957424,558.054435045,205.602,111.857576292,205.612011621,0.714194,74.7663,205.808155972,167.738917831,352,45.7209287907,4.16665204751,139.077,205.912,10.6176557161,-210.145,200.135117832,126.308835867,352
118.747,160.724532181,968.379810083,1469.53003406,205.616,167.152731765,205.630183199,0.746053,74.8917,205.841089593,294.472799632,353,270.067407022,4.13714542791,139.323,205.945,27.096906773,-210.108,622.140253267,288.939026234,353
113.553,274.582564074,368.872284348,2427.99117623,206.665,156.807463027,206.674487709,0.717399,75.0229,206.845248014,116.062542168,354,612.006465556,4.17411736804,139.593,206.937,24.4907736279,-211.309,781.666979293,183.091742248,354
123.287,194.577090184,628.296720266,1451.15498004,207.232,175.763304952,207.243761794,0.740491,75.1835,207.453834263,197.0520667,355,295.544647368,4.16935497825,139.778,207.554,6.24848157213,-211.659,590.867401306,250.717034686,355
124.286,170.828506869,478.626790553,1258.72752148,207.542,162.656961534,207.562725807,0.746573,75.2769,207.760326105,122.937625825,356,314.273577727,4.27980226388,140.011,207.851,11.2758654961,-212.058,520.841531244,91.6266868999,356
147.405,139.300891423,473.113554118,2764.33911455,207.874,167.378302282,207.885958469,0.755056,75.4169,208.111787577,148.462167526,357,778.152308946,4.3872391694,140.213,208.194,11.4226237825,-212.448,921.241121002,174.02128179,357
124.994,798.972221972,400.837659899,2182.49931714,208.197,206.556640928,208.201632988,0.810124,75.5547,208.444845111,110.979765083,358,306.077169033,4.27714374,140.51,208.53,22.3655851507,-212.839,1118.12349939,199.368257393,358
125.221,43.2296080384,496.628600778,1945.48800824,209.068,153.406384409,209.082026812,0.724728,75.5938,209.333554173,173.815441431,359,354.71368688,4.25186341564,140.73,209.412,10.3676206919,-213.647,547.834355401,184.71890806,359
155.177,217.561208522,442.893879717,2806.92265921,209.389,171.827496087,209.402021741,0.737794,75.7241,209.676276354,161.78444462,360,599.112470858,4.5213931067,140.943,209.745,7.68399713376,-214.095,784.024210426,191.168729392,360
130.36,197.260003883,329.251317174,1071.25175614,210.296,169.254610098,210.304471916,0.676224,75.7869,210.626188171,133.171996355,361,214.455767314,4.37048480476,141.124,210.714,4.76638588698,-215.096,603.703348593,126.832935098,361
141.305,166.270851685,266.935517554,1252.9045615,210.916,140.593390328,210.929848742,0.694046,75.9261,211.207362271,77.9445140576,362,183.161636967,4.35407433606,141.254,211.282,8.65680888932,-215.586,342.059064107,68.9797066894,362
136.115,203.613382079,416.129437982,1097.8384692,211.203,156.592200169,211.2087747,0.705347,76.0372,211.491735014,143.892375664,363,286.147851367,4.28953725631,141.434,211.578,9.92412196459,-215.842,476.175892472,187.847353435,363
129.185,201.451551307,429.060118009,2441.91036476,211.609,143.009520769,211.630687764,0.674303,76.1547,211.899446283,126.533367643,364,662.729939104,4.339019019,141.796,211.993,8.71706798997,-216.391,795.433657172,124.455968793,364
121.076,601.727724928,668.036605963,2672.34876558,212.482,175.221067373,212.497424532,0.714323,76.2458,212.745374183,187.077529651,365,717.499782277,4.24464037456,142.056,212.844,11.5807263776,-217.229,1869.95683544,184.568963857,365
127.353,164.04130132,279.1300265,807.240310168,212.915,127.891670056,212.922590497,0.682039,76.36,213.177232238,82.8072277483,366,179.378885112,4.37250062448,142.165,213.283,12.3040638535,-217.856,360.341807052,81.4685730334,366
162.075,145.959052372,309.923969177,1007.44569168,213.128,94.3307058447,213.143045965,0.785464,76.4404,213.406740166,96.6405300061,367,413.986621158,4.6224174444,142.372,213.502,7.19223518444,-217.895,547.118047617,78.5915732641,367
144.166,177.90517416,384.616714959,1019.95747478,213.673,114.400219029,213.676074358,0.748485,76.5059,213.919523684,149.497334857,368,287.053880229,4.45397255076,142.668,214.047,5.420756996,-218.484,508.910660839,153.664333163,368
138.755,149.369814579,372.253455215,2780.50591842,214.821,123.320462442,214.835184927,0.741565,76.6107,215.064446786,101.324815967,369,775.471922294,4.43882588204,142.904,215.159,8.87970953832,-219.766,755.713452658,99.5834280878,369
147.95,135.805652814,297.925149065,1014.07111722,215.262,112.660881736,215.27135039,0.768992,76.7291,215.511833254,80.4020700818,370,293.056946284,4.47136435953,143.232,215.604,40.2548352452,-220.004,379.81009601,181.574655269,370
142.636,169.164450382,396.120215868,498.977782358,216.176,111.737746335,216.191701539,0.748769,76.8284,216.465004752,108.596738082,371,73.8906323338,4.47777443779,143.604,216.566,6.79722440217,-221.285,228.622596719,92.1030069733,371
140.615,201.308955438,461.547230668,2278.5552475,217.11,151.882352932,217.118586238,0.740113,76.9077,217.453759251,113.571847217,372,619.062252433,4.49485329734,143.843,217.557,7.47428238669,-222.122,914.969149557,108.255233835,372
139.438,449.043582785,364.777487752,2770.29903017,217.979,162.531060289,218.000967492,0.71853,77.0142,218.332882046,113.31905857,373,811.544364872,4.49803926475,144.103,218.407,7.33349083103,-222.854,1482.01293236,91.0290772814,373
143.117,202.03684849,415.424378386,2146.72365119,219.1,195.688301085,219.095531387,0.772795,77.0708,219.400394665,109.24151811,374,509.459585022,4.51269127564,144.331,219.497,51.6018958704,-223.941,1560.19616649,214.118667441,374
128.866,136.738763426,416.325488151,2710.21152269,219.809,139.478466995,219.826635236,0.729288,77.1478,220.126283788,138.941783989,375,792.989762971,4.36375029093,144.495,220.202,7.29377206295,-224.708,875.539379401,196.245829763,375
152.376,139.267881641,696.717333495,2344.49891493,219.984,171.475683009,219.987390659,0.773052,77.2334,220.300205927,186.681394349,376,731.644460006,4.62726311274,144.782,220.395,65.6656373935,-224.906,1158.30965789,233.157699908,376
148.095,367.05757887,349.046537175,2806.76324444,221.155,182.961994957,221.165825233,0.753947,77.3249,221.470224455,109.983970365,377,744.115348935,4.53616008782,145.086,221.563,5.95650218844,-225.919,1174.08017274,108.194884149,377
153.176,212.770599553,290.579321503,475.650369149,221.252,142.408630424,221.263858638,0.803065,77.4479,221.56817754,103.443994039,378,45.5675384164,4.63317508805,145.354,221.652,5.70327067136,-225.983,303.405825424,114.176235478,378
150.903,155.848646282,561.928769935,2869.03144822,221.093,152.225269876,221.105861135,0.767996,77.5396,221.403701695,156.1078332,379,420.432705143,4.59021444366,145.554,221.497,8.26244457795,-225.917,464.715228642,147.682443987,379
158.519,174.939594076,811.233931834,1467.13961925,222.035,151.7813764,222.05134664,0.823241,77.7088,222.404780071,247.067710973,380,236.236647299,4.65684344083,145.823,222.497,13.0126002095,-226.628,434.895211782,209.587526143,380
147.824,234.127383995,521.204821116,1061.21706935,222.662,147.48238543,222.665870817,0.797433,77.7902,223.058878531,143.773870353,381,149.727665634,4.59325986181,146.172,223.135,4.79393652717,-227.439,383.199769482,113.311540232,381
160.766,235.301127742,490.441182847,721.571434889,223.194,154.311888376,223.205607176,0.838972,77.8968,223.56663943,155.933237053,382,126.2162763,4.65114240244,146.398,223.657,7.54720126686,-228.109,392.873239632,157.151479554,382
152.173,220.993228713,635.8714753,2368.19927543,223.599,164.542689596,223.606346607,0.800698,77.9801,223.964615867,207.541289405,383,374.249914129,4.59896926188,146.642,224.081,8.1386882613,-228.401,607.627997619,177.623668057,383
148.497,140.376463769,813.792261578,1047.10472854,223.983,133.063223522,224.00065735,0.761478,78.0742,224.318021556,240.11945061,384,185.509458437,4.62652659391,146.797,224.416,25.8765231972,-228.9,367.880905096,309.358424914,384
157.487,378.538080158,426.463863245,1886.78087564,225.134,151.117734052,225.144917523,0.614055,78.1744,225.431220163,141.580100168,385,470.652047208,4.6930144263,147.086,225.523,4.83483579349,-229.958,890.879640668,125.578086176,385
137.016,302.184350788,494.062647835,2053.49974876,225.511,151.290886339,225.519614989,0.796963,78.2252,225.866791388,184.366027149,386,315.234471301,4.41919369356,147.359,225.965,5.84355035016,-230.277,414.404484178,164.355304292,386
145.173,408.674768239,660.326498079,1607.06816486,226.368,178.166067524,226.373915805,0.779835,78.2767,226.72151823,182.547084691,387,311.68391475,4.49260299624,147.673,226.819,15.6717907489,-231.285,793.148701498,203.172983806,387
162.932,266.19676898,353.485660832,458.823462433,226.407,144.196493471,226.428432094,0.827403,78.3463,226.78188002,147.65937828,388,40.0330303173,4.68375951665,147.887,226.878,2.72309573692,-231.173,314.70525173,164.449577798,388
150.662,292.001427608,336.70966286,2918.17843933,226.678,186.226918713,226.679524083,0.800954,78.4618,227.074157854,137.254512482,389,669.40145281,4.47099167862,148.167,227.193,3.66036110577,-231.612,951.267091695,159.625327174,389
144.105,280.076838001,425.383011285,2194.77133128,227.091,169.519811195,227.108944331,0.830868,78.5859,227.543365593,150.374258121,390,625.715546103,4.51679148658,148.377,227.64,11.9739734886,-231.868,739.265992495,127.434087805,390
174.761,231.789439147,492.237805277,3097.99511827,227.257,170.377452064,227.271339404,0.814654,78.6943,227.65895865,157.495583243,391,650.090353597,4.72164254636,148.579,227.768,8.69087856712,-232.128,653.786178789,300.978835465,391
158.133,304.38044986,485.353183015,1998.55269439,227.783,192.309061175,227.787771554,0.759938,78.7519,228.16604588,148.947191795,392,466.60534518,4.66481017037,148.801,228.262,5.65172357793,-232.646,943.003674308,139.478104221,392
159.301,293.482545771,379.974497229,2113.16938198,228.702,189.315326279,228.712034573,0.813305,78.881,229.089504735,125.471284024,393,513.720087587,4.71233227033,148.981,229.185,7.32931496583,-233.486,929.417824911,120.481904755,393
150.391,226.098783824,492.750657843,1636.97038128,229.122,169.237200914,229.131138847,0.800455,78.9864,229.506451206,148.005497789,394,285.756420659,4.5768711646,149.2,229.615,7.81424688556,-233.972,508.502048301,143.28566759,394
175.678,268.695616547,484.635097013,2144.81074072,230.038,168.766762297,230.053622256,0.777595,79.0802,230.43146638,172.788781198,395,395.538427221,4.71156997407,149.45,230.524,9.16708970133,-235.058,606.072317734,217.37043309,395
180.519,306.744360045,492.252880159,3123.34095156,230.164,197.328439123,230.1680563,0.793463,79.1574,230.530644943,155.17725914,396,849.997530843,4.6969539866,149.728,230.63,11.0544792493,-235.188,1437.23646458,165.048711118,396
163.493,265.34705409,589.173841791,981.8310035,230.317,146.845231919,230.324093716,0.732513,79.2768,230.687674858,140.288092886,397,93.1991768108,4.70697029332,150.034,230.791,6.44048951675,-235.448,334.938499252,101.052464933,397
143.078,287.175834311,382.175400703,2225.96121979,230.927,191.789316054,230.936952597,0.800294,79.3442,231.344738177,133.368830672,398,531.941205058,4.50521744023,150.32,231.444,6.81771367818,-235.755,882.782239562,132.756377446,398
156.687,298.144272484,591.896335196,1411.62914874,231.596,187.136405532,231.60953721,0.772969,79.4313,232.038985099,163.79096361,399,369.813964014,4.70337895819,150.584,232.151,5.70637491617,-236.506,724.82920696,124.175862357,399
158.29,234.358756002,987.555699054,2150.05561971,231.892,197.186773037,231.907401899,0.78461,79.5299,232.298940398,317.120601993,400,549.261487536,4.62869782287,150.817,232.405,6.16431618729,-236.716,1167.23761934,272.084417459,400
155.552,239.407921908,331.781875454,3069.45378763,232.428,152.533787512,232.427704103,0.708224,79.6408,232.8355903,124.144226642,401,840.752903836,4.66722747371,151.024,232.934,18.5043014488,-237.237,858.338740818,166.123077927,401
180.178,301.201270201,520.999146823,1018.13391265,232.897,161.699498659,232.906731508,0.757392,79.7653,233.328346789,138.958243661,402,140.072436999,4.73122517132,151.225,233.434,6.65341874911,-237.666,464.95962271,113.265692894,402
158.328,249.912507348,488.410924522,2227.47128025,232.681,149.606090991,232.69651478,0.745289,79.8803,233.048178388,150.660184812,403,335.619737179,4.64900446298,151.449,233.158,9.16614838919,-237.621,428.511879434,120.53049862,403
164.084,258.641276769,763.242920872,2022.95021122,233.163,192.910088652,233.167801783,0.772683,79.9782,233.59302261,263.337857077,404,522.88370015,4.65092995838,151.637,233.696,9.69587206666,-238.141,1157.12883666,258.267069696,404
155.371,317.407611865,479.24646279,2195.34915175,234.158,209.859843336,234.171470905,0.782703,80.0901,234.53063331,158.530642902,405,331.540685767,4.54142795464,151.825,234.642,11.2981213785,-238.998,1150.24911823,176.703130194,405
167.511,243.243898616,604.838557524,1138.57957727,234.229,195.257983191,234.244259558,0.784445,80.1665,234.696392305,203.055695575,406,276.399091745,4.59488712033,152.056,234.778,7.27350172594,-238.858,792.657546696,383.007187435,406
155.328,306.008526878,509.505516586,1275.95265296,234.236,190.255325818,234.248386057,0.776104,80.2407,234.59281689,162.967062181,407,282.686114923,4.55987218393,152.219,234.722,6.12883020784,-238.983,959.698937473,109.583728935,407
152.363,176.924424933,815.651671639,2069.59840983,234.037,196.076147676,234.044149419,0.774949,80.2886,234.400654147,270.942930382,408,361.757574272,4.55484361034,152.39,234.512,12.6073909229,-238.843,1204.12806816,267.407964836,408
167.029,155.695209727,419.563610894,1087.17778039,234.214,135.080148543,234.221287266,0.718988,80.3633,234.615856105,146.430948963,409,185.557937338,4.6632767487,152.721,234.728,7.00493478211,-239.177,329.865950003,153.210364981,409
179.184,887.578339768,793.355781118,1460.0090985,235.094,213.568296333,235.090725465,0.777628,80.477,235.511640469,243.721250467,410,131.916269711,4.68775153781,152.948,235.624,14.1855659858,-239.852,1070.35050917,262.770561891,410
162.982,298.372759471,389.203464083,2261.21522912,235.219,161.159721339,235.240697867,0.777284,80.5567,235.591951501,123.347833364,411,466.653985327,4.66890856468,153.188,235.7,9.35087118224,-240.052,709.732794245,128.934042858,411
164.633,395.31342901,865.454561964,3037.80255824,235.038,177.076686496,235.045517564,0.754742,80.6796,235.492714588,239.666111808,412,442.187471976,4.57140569603,153.371,235.607,36.3980550263,-239.773,1247.47861717,263.577115752,412
172.485,310.455654836,450.212399357,1868.33579836,235.352,184.731733207,235.360978794,0.765537,80.7665,235.777680849,151.584887862,413,410.35561943,4.65809230855,153.573,235.905,12.657721879,-240.146,869.671427516,167.280251682,413
169.448,250.685055247,944.959164849,1056.33230742,234.919,134.2489164,234.926286634,0.779301,80.9107,235.323787324,294.61135747,414,135.346648634,4.66282256904,153.786,235.42,14.4280599758,-239.471,377.750601958,285.510411023,414
174.845,279.791129954,788.972662,1636.5388195,234.714,151.309369921,234.71887986,0.749433,81.0303,235.220064096,295.935283591,415,425.287512556,4.75069365944,153.999,235.331,17.9777782789,-239.614,771.519186158,274.411680657,415
156.082,172.163678248,354.303196351,1317.23159261,235.445,197.780934302,235.471075807,0.744868,81.137,235.883994586,108.445461417,416,197.469697814,4.57495953772,154.339,235.964,9.87865396912,-240.227,1017.55556501,124.502641312,416
162.228,269.826803202,570.622207428,1367.46573345,235.986,167.249135988,235.98278451,0.783473,81.2225,236.353533234,160.934499821,417,381.737872583,4.61406489326,154.531,236.463,8.50426877819,-240.806,566.991274476,118.753303159,417
167.894,281.531951056,243.1438299,1806.58890042,236.017,144.070845701,236.024503423,0.78884,81.3413,236.476458293,92.2900997876,418,240.309944372,4.70622210214,154.741,236.603,5.10123546909,-240.976,377.211858187,101.683840414,418
163.377,227.330032305,1320.6487616,1412.00015203,236.243,139.425479166,236.270114828,0.70348,81.4078,236.701928395,399.84430113,419,381.273607459,4.66160113027,154.923,236.784,7.59376726662,-240.935,561.25151797,333.996549947,419
187.853,229.309045294,721.225904653,1030.90054486,235.982,131.598717542,235.994093925,0.751173,81.4729,236.467086969,203.72578604,420,154.708499199,4.8054408701,155.24,236.59,6.42126524553,-240.776,357.890042292,184.396630351,420
