MinReturn,Iteration,StdEsReturn,AverageAbsY,MaxReturn,MinEsReturn,Epoch,AverageQ,AverageY,AverageQLoss,PolicyRegParamNorm,MaxEsReturn,AverageEsReturn,AverageAbsQYDiff,AveragePolicySurr,AverageReturn,QFunRegParamNorm,AverageAbsQ,AverageAction,StdReturn,AverageDiscountedReturn
409.016696748,127,140.556979132,176.688914558,880.101199275,10.3135892954,127,176.584,176.59974997,83.0888,50.7743,416.421253646,172.9756526,3.91238836512,-181.397,574.558608725,77.0323,176.81,0.724437,121.828064957,215.273765104
631.867879554,128,139.239308777,178.170168737,904.971239281,77.4927218127,128,178.083,178.090377341,82.1962,50.8965,552.252712016,392.294476339,3.8709169842,-182.87,824.250145428,77.4397,178.308,0.768198,52.9840390629,238.257977774
424.168692493,129,191.917568496,179.605868564,571.878257675,15.120327011,129,179.509,179.532344093,89.6368,51.072,578.574446048,328.739956239,3.98566280688,-184.367,540.801397688,77.7128,179.732,0.730037,32.5957415081,214.460937684
528.254212691,130,184.335555636,180.942282546,750.73000657,17.8987761289,130,180.852,180.869443627,98.8154,51.2688,638.789001783,208.43339447,4.14519232665,-185.722,694.230221696,78.1297,181.092,0.729452,75.59057873,230.559545082
574.024896768,131,236.324675861,182.5309091,720.365279974,14.1655977652,131,182.445,182.45765234,89.8714,51.397,642.442602857,224.169149231,4.01024502279,-187.344,669.100698584,78.4696,182.683,0.741436,37.0639215876,227.581636791
452.923194386,132,209.154647902,184.088599419,493.070018739,14.8022064986,132,184.005,184.018938453,92.0149,51.5273,614.0383946,298.821685912,4.06834442573,-189.205,459.378361038,78.8046,184.235,0.725166,5.56950978036,199.951680019
674.804471973,133,162.87059918,186.414560682,705.122680307,54.9003959039,133,186.343,186.353357646,90.4412,51.6481,586.581676581,234.426417384,4.02395794047,-191.359,690.084609047,79.1042,186.567,0.726481,7.88098456986,232.041201931
405.544517446,134,163.652572244,187.03118554,567.15772737,28.3121622595,134,186.944,186.95589346,103.817,51.8293,559.495826813,288.335914177,4.2535817141,-192.189,422.499593221,79.4661,187.175,0.748533,26.4940250769,189.281384334
422.498688681,135,178.468659433,189.555380789,670.855768071,9.73358176203,135,189.496,189.512180994,84.4282,51.958,630.775128966,224.642218966,3.95317735342,-194.625,600.84075448,79.7628,189.689,0.722346,66.8116207762,212.604675365
371.777855088,136,173.44152346,190.769164837,751.601986338,24.5184766951,136,190.692,190.709450757,104.477,52.1157,563.510519297,291.069153789,4.2009648532,-195.747,663.119244191,80.1016,190.914,0.722027,88.7269766314,225.170269976
768.990116009,137,181.111664521,191.936551757,957.67186734,91.1709364717,137,191.873,191.881467264,95.9321,52.3145,581.021519411,270.323658632,4.09524682388,-196.978,818.58848768,80.397,192.087,0.735496,53.6374723035,233.267040792
899.795738475,138,167.060423102,193.945777825,1096.05934207,28.5715019967,138,193.861,193.883175325,105.682,52.4419,601.937102767,215.542863851,4.27071451672,-199.008,1015.84272173,80.6703,194.086,0.753038,54.4087872031,250.094770559
454.086110328,139,165.666432846,195.001705614,500.542282616,13.5359593485,139,194.936,194.952910806,99.9533,52.5999,482.158097868,243.044892075,4.1365773798,-200.031,478.79796756,80.9903,195.128,0.66912,12.5119148581,201.359725555
507.980756921,140,160.503556909,196.738431212,543.845529454,16.8035651479,140,196.659,196.67028555,107.696,52.7368,411.213455697,198.712439717,4.19536142199,-201.823,522.551567351,81.3064,196.868,0.730226,9.08198773023,207.229521566
755.272836813,141,139.684210035,198.811415967,883.172237706,18.4556614775,141,198.742,198.761932415,102.123,52.8859,485.597574604,245.07192434,4.20562559641,-203.926,805.522391755,81.6539,198.934,0.703247,32.9113780405,235.573766793
384.528202914,142,283.239303135,200.081643114,463.488791647,12.1533834691,142,200.017,200.03050826,107.498,53.0759,887.878226998,298.934944771,4.29622524251,-205.133,430.752417572,81.9688,200.217,0.654392,24.1071737118,190.724075474
374.449018069,143,160.650308909,201.254992624,485.655763318,46.0152087259,143,201.18,201.202746272,105.637,53.218,592.543075783,354.228737756,4.29093660875,-206.35,447.705463799,82.2641,201.392,0.673693,27.6335621102,192.842328899
362.352118891,144,134.522377045,203.24634788,937.051852214,19.2585580156,144,203.193,203.202539806,112.896,53.3263,426.397381076,215.523494684,4.29311568628,-208.248,579.313993648,82.5499,203.389,0.697643,230.1736252,202.105908901
386.27602227,145,168.171317115,204.484906211,451.563951342,32.9102714484,145,204.4,204.418064562,117.508,53.5223,510.377049065,323.589076105,4.29972991368,-209.491,419.077989003,82.8856,204.597,0.668523,20.4323720959,186.747847154
452.40553981,146,172.849285345,205.483598348,465.208522265,12.9953827474,146,205.412,205.420525104,112.166,53.7338,464.251677399,216.938807657,4.31791796265,-210.579,458.403377164,83.1758,205.641,0.68124,2.75841395428,197.862267302
428.440767226,147,192.796202649,207.020575852,486.545218598,3.53082073574,147,206.943,206.955538253,119.752,53.9145,583.844225651,296.089788624,4.37663156054,-212.117,442.819450507,83.4206,207.176,0.709642,12.3358204035,191.288824942
452.351465249,148,130.408493975,208.481059297,517.432540771,151.414910564,148,208.422,208.435806799,117.205,54.014,557.658508836,324.067239432,4.38275522907,-213.575,468.477526474,83.6684,208.616,0.68293,12.0378641436,198.478132604
397.373336046,149,172.182876657,209.349774419,465.844080498,16.2116301473,149,209.271,209.282558455,122.468,54.1375,516.082436839,264.788823621,4.37831888055,-214.382,427.580168973,83.9723,209.505,0.681105,13.2448724486,190.604452234
397.655921349,150,193.548101645,210.561060034,515.197019048,17.6204212417,150,210.475,210.501508378,128.179,54.3365,576.661196239,265.19757651,4.48746984251,-215.727,481.049521895,84.309,210.7,0.670986,22.0962536673,202.456063607
393.010307243,151,186.421150907,212.125903068,431.063136389,20.5022748704,151,212.057,212.077287595,127.25,54.4656,555.208655685,244.997422606,4.43938695996,-217.09,408.53329827,84.6043,212.252,0.663016,6.97447592452,185.216882977
415.849775437,152,149.049670436,212.945819864,460.330599961,18.8584705473,152,212.87,212.878863839,128.101,54.6487,517.95195923,197.260056737,4.56896480676,-218.053,434.491539409,84.8775,213.1,0.720645,8.78703224048,189.146669581
442.406067871,153,145.081625174,214.785743303,497.413455946,20.2568761298,153,214.73,214.742145975,128.654,54.819,471.253206249,205.947646306,4.49312906077,-219.679,478.840333368,85.1736,214.934,0.712679,11.2593726597,199.96966804
299.551642515,154,116.416830347,215.39863957,813.344450248,15.5081355339,154,215.34,215.346036019,132.192,55.0373,407.546154578,146.496936346,4.59986252249,-220.43,455.387177813,85.5091,215.537,0.730163,107.247892476,191.316655259
386.338456401,155,196.334580357,216.664703322,1769.72839462,4.82067748461,155,216.589,216.60618803,130.412,55.16,637.965462953,207.494877028,4.62220323337,-221.691,858.416725331,85.768,216.829,0.76517,349.646893905,205.440447432
393.561864897,156,127.572230605,217.7373537,768.123467979,18.6364644443,156,217.677,217.691116425,128.779,55.3044,430.069283151,187.934116221,4.58973880399,-222.675,669.414894257,86.0174,217.89,0.731625,61.2042425703,219.112616836
416.429032543,157,183.810654834,218.653513544,900.600750094,57.8942148806,157,218.584,218.602474439,132.804,55.4504,566.35798901,339.304835628,4.51727947365,-223.596,624.471720051,86.257,218.795,0.735676,96.5419855948,210.53367719
396.49667746,158,232.815881901,219.772967575,1040.80088304,33.2302867082,158,219.717,219.726670843,116.543,55.647,716.164742789,341.357558873,4.50082384698,-224.941,625.063402293,86.5164,219.916,0.731476,187.348395798,201.462591833
330.891661586,159,192.302899246,221.080381603,1612.28676511,17.3941140869,159,221.016,221.034075437,140.441,55.7401,575.811339813,213.028832078,4.74914679308,-226.289,785.056260315,86.7773,221.225,0.768869,355.506434868,187.212428047
411.746114562,160,156.495493941,222.005984092,1640.49273368,22.5471078053,160,221.946,221.965054788,129.954,55.8667,462.164212169,214.660099608,4.57406473853,-227.101,820.411531644,87.0089,222.159,0.758653,289.739002558,221.971028652
270.476254419,161,305.555775171,222.901096496,2656.16270234,74.9183801482,161,222.85,222.869173403,133.529,56.0473,1084.22359612,365.462843885,4.66358979296,-228.143,1206.33674276,87.297,223.048,0.764395,706.458707236,181.083913474
701.436918872,162,198.181469162,223.748860279,1028.22499194,59.1875930256,162,223.695,223.705746515,120.207,56.1243,571.929891648,327.552383191,4.46459598325,-228.84,909.207331127,87.5826,223.901,0.725839,89.537416285,237.414717831
280.39861269,163,200.017906516,225.585020472,1065.8934508,12.4629728444,163,225.516,225.536429586,141.376,56.221,643.268529625,177.348680255,4.68590030351,-230.589,510.66221432,87.8304,225.741,0.747487,215.133399072,183.973569175
554.745714748,164,203.277399855,226.612564656,847.701216712,34.1451712495,164,226.578,226.57952659,130.346,56.3319,621.680883992,317.881316474,4.62719114646,-231.807,666.64336641,88.0863,226.774,0.710504,65.8103412337,212.334764068
361.750269881,165,138.689319805,227.501391683,1847.42699715,16.5251561951,165,227.438,227.461140755,138.85,56.4746,500.44464135,230.103121521,4.63177662291,-232.589,1212.84847209,88.3637,227.637,0.747888,347.249441931,221.265118094
416.886368079,166,175.828434358,228.133269502,1163.07521086,19.1635675052,166,228.088,228.101121016,148.809,56.6031,547.461220221,285.232805757,4.82665926925,-233.566,646.218037232,88.6277,228.293,0.72232,224.843569072,209.773447908
373.085639378,167,221.711256353,229.733693022,515.538990635,30.8009027865,167,229.676,229.684868323,119.1,56.7233,651.902960757,250.39441284,4.5486882349,-234.984,474.930859701,88.888,229.897,0.726355,40.6849697898,195.81596917
232.083775592,168,206.653321722,230.944425469,909.642949175,9.70299601525,168,230.897,230.903703705,142.246,56.8457,726.979387528,159.41490899,4.72413175608,-236.199,491.296526422,89.1646,231.11,0.737027,103.123809509,188.842948529
383.890021667,169,134.971777027,231.750689708,1868.90293639,6.541459553,169,231.665,231.701846853,147.353,56.9154,448.268137663,162.195490357,4.88550344043,-237.097,777.152669187,89.416,231.887,0.727415,303.198095488,194.57455863
307.814713573,170,145.067486569,232.695292828,2133.43572532,6.46617030036,170,232.639,232.646545195,141.302,57.035,491.923581188,189.053045818,4.79229339064,-238.026,896.835190262,89.6861,232.859,0.752016,534.910635212,193.938028133
262.732363511,171,121.213663276,234.112681251,949.111430494,8.63248259266,171,234.051,234.075312862,148.735,57.1106,401.55589409,229.381908701,4.84001283105,-239.568,390.88725211,89.9454,234.273,0.756892,153.056758794,157.733815713
314.913092661,172,224.65398531,234.990696321,1145.73078206,5.21949712663,172,234.923,234.937146987,154.224,57.1979,645.174993828,201.915087765,4.91953446437,-240.165,585.945192058,90.1598,235.135,0.745404,234.619181089,202.539894021
292.90172115,173,139.569860818,235.707698947,883.049440683,10.8466531922,173,235.644,235.660826455,152.075,57.2967,469.852431657,157.858621913,4.98861079331,-241.105,419.554583333,90.5631,235.839,0.764647,85.0179432846,181.665438298
257.932999232,174,188.236741948,236.966803499,1458.25587284,10.7105599332,174,236.907,236.923160808,140.753,57.4352,529.801,301.67650016,4.80064226719,-242.283,418.922519298,90.8111,237.111,0.745176,232.232245752,172.886624879
304.573601215,175,129.830094423,237.541687855,503.287132455,5.88064638051,175,237.482,237.496906768,160.074,57.4742,403.098850012,147.64081333,4.95670645939,-242.758,425.795822073,91.0478,237.699,0.731171,80.3824797111,187.320878218
293.011606845,176,220.423673289,238.394353591,1738.20807964,16.5733530993,176,238.349,238.353893957,144.49,57.5726,596.499521388,312.801705162,4.88400247182,-243.565,554.838179369,91.3009,238.552,0.747491,339.43583692,189.482151554
288.939354833,177,162.695944913,239.324039214,486.943518442,128.957927683,177,239.252,239.278708171,167.622,57.6683,603.884369575,295.567629394,5.00449888484,-244.33,409.908034864,91.4949,239.465,0.767094,45.1898590753,183.834685496
429.628316987,178,185.65993339,239.711350243,1500.40100834,7.40037190708,178,239.648,239.661242137,140.758,57.7968,682.901576015,211.85163948,4.89328529157,-244.712,688.93560566,91.7547,239.884,0.730832,241.166326513,207.072054226
328.083665641,179,158.422708915,240.07195613,505.270573898,160.78842429,179,240.014,240.039517406,176.264,57.8978,615.73311305,419.440979395,5.12727756978,-245.151,445.644990723,92.0467,240.22,0.740184,34.1973244769,193.604903772
208.313139393,180,160.38720061,241.232624647,1331.91184882,33.4843599937,180,241.18,241.191269879,156.855,58.0113,530.264209692,251.403871715,4.97043139161,-246.304,666.743539704,92.2754,241.381,0.714083,312.920745786,197.661686295
472.095120016,181,149.435936166,241.771606537,1043.29044497,73.365297039,181,241.702,241.720808126,160.703,58.1105,548.702292115,328.459865673,5.02516349682,-246.718,736.254799984,92.5344,241.946,0.723974,140.085523676,228.683623823
236.823689781,182,189.500852249,243.029624172,1025.47922531,29.1973220703,182,242.965,242.979747224,159.055,58.2109,555.549406177,232.575026787,5.06700927159,-247.991,448.833969509,92.749,243.19,0.723241,262.482164069,170.868251329
221.342950791,183,197.177176496,243.028043348,301.588108669,19.5967891771,183,242.955,242.967656848,166.225,58.2816,700.86902565,256.430156965,5.09994316973,-248.11,249.492407876,93.0094,243.198,0.696461,19.6510674461,137.226156942
243.688157001,184,280.207963935,243.910329962,316.197276777,15.513310648,184,243.818,243.842594504,157.036,58.3655,948.763890539,246.242648564,5.00619727138,-248.858,287.241547452,93.2375,244.052,0.735321,21.2128553344,148.43164159
275.649911333,185,171.467502428,244.962361947,297.718773741,8.84477371155,185,244.901,244.918402119,166.679,58.4846,567.211095186,217.504074305,5.12447294323,-250.065,284.035495916,93.4833,245.121,0.711154,6.34305437653,147.76114233
230.519389449,186,158.576304508,245.494291073,991.558351481,40.4201534929,186,245.424,245.441503942,153.762,58.6107,465.392491903,302.214316968,5.0355376464,-250.611,303.591704127,93.7687,245.656,0.679868,128.154520276,149.264661255
300.731493847,187,159.169160409,246.280305347,1484.34046835,17.7566016379,187,246.228,246.238075127,160.993,58.7879,555.13769216,189.022405778,5.05738256733,-251.274,881.637533557,94.0402,246.422,0.718022,171.15626071,220.72388847
601.609478699,188,235.391013857,247.652885968,1280.38842638,16.2577500213,188,247.58,247.598007538,159.23,58.8503,834.837690251,324.056982036,5.14822981503,-252.787,805.177922202,94.3103,247.778,0.755575,123.421793036,227.49533321
288.944554233,189,146.295098583,248.16840597,1364.82367126,19.4198569453,189,248.096,248.113029185,180.481,58.9534,493.743847487,183.081336831,5.16530851964,-253.166,661.485514534,94.5419,248.312,0.755532,315.731494086,200.436219781
279.752707515,190,197.985858401,248.539635066,1447.49373658,8.73547655295,190,248.473,248.490569142,176.399,59.0641,631.526613646,205.44575005,5.22168280972,-253.675,442.426200384,94.7839,248.66,0.735991,276.513196934,169.883052589
265.860956874,191,245.440731015,249.317234847,1198.04838301,17.414748527,191,249.262,249.283810499,166.32,59.1801,658.53511902,332.322565959,5.09553500954,-254.397,622.536357206,95.0138,249.46,0.727127,261.28371732,201.354434728
402.043337692,192,222.002698537,250.741966559,909.508212143,7.85565862718,192,250.692,250.699197269,165.576,59.2798,677.200613198,263.583219348,5.1307117271,-255.853,532.780461237,95.2726,250.915,0.781868,153.694140032,195.406427338
294.607761733,193,165.566423199,250.864098879,1634.97897364,82.1231796916,193,250.799,250.814058544,172.679,59.4299,545.136126824,417.72330496,5.15855359383,-256.126,1235.519903,95.5533,251.018,0.773768,253.818684486,223.564699153
268.25018929,194,196.374888367,252.382324675,1439.86934519,30.962228942,194,252.334,252.34223647,161.857,59.5203,567.709492102,352.298692867,5.10170381485,-257.682,863.708888692,95.8497,252.536,0.767698,371.133854294,201.582679149
613.55180434,195,238.936354461,252.790983019,1864.6525012,11.2733084502,195,252.738,252.748499357,168.064,59.6103,680.401029498,227.335277447,5.14355826112,-258.13,934.318015801,96.101,252.947,0.780044,395.472984361,235.45284742
396.587694977,196,157.691272024,253.348538785,625.475832948,13.013579615,196,253.291,253.303198271,168.266,59.6827,449.991436182,175.435489945,5.15422387749,-258.72,429.904946256,96.356,253.496,0.737239,57.0624277666,193.492747339
358.958003492,197,175.745817959,255.036560133,911.554037067,15.5856626804,197,254.97,254.982891851,142.309,59.769,579.45094606,260.065491106,4.96887271605,-260.236,684.992390976,96.5784,255.2,0.76101,111.370125112,229.116974905
286.175365726,198,173.789904316,255.141644842,1485.27860954,8.41750034964,198,255.068,255.087745873,173.763,59.9129,580.961051612,279.249899445,5.25943997042,-260.589,903.420245655,96.8491,255.305,0.761069,364.876190798,212.977505624
361.744632186,199,185.771727177,255.978765412,2757.18319632,27.6749025487,199,255.925,255.934192982,160.601,59.9724,614.488998268,266.794171149,5.04301727066,-261.122,2160.45845931,97.0878,256.163,0.732316,611.079952676,215.659504715
405.863497261,200,180.568244136,256.790602077,648.22209716,15.3579218335,200,256.738,256.747377324,171.74,60.0446,512.783045659,327.11504529,5.11590229977,-262.054,488.183624775,97.346,256.952,0.769882,87.287894164,203.634117367
567.515485384,201,150.940088499,257.414831654,853.149472212,13.6678093182,201,257.359,257.377139836,191.157,60.1319,537.209867141,203.969373945,5.25623473958,-262.725,691.69201049,97.5813,257.593,0.777508,61.4575025758,233.496620474
