QFunRegParamNorm,AverageQ,MaxForwardProgress,AverageAbsQ,AverageEsReturn,AveragePolicySurr,AverageDiscountedReturn,MinEsReturn,PolicyRegParamNorm,AverageForwardProgress,MinForwardProgress,Epoch,AverageAbsY,MinReturn,StdForwardProgress,StdReturn,StdEsReturn,AverageAbsQYDiff,AverageQLoss,MaxEsReturn,AverageY,AverageAction,MaxReturn,AverageReturn
35.9181,0.103094,0.126167927387,0.107726,2.88709787539,-0.105661,-1.43995774317,-6.3790235871,17.3291,0.00781491171915,-0.154155881976,262,0.108040375127,-31.642543322,0.0530005221895,10.6366455536,6.64009449414,0.00690285657754,0.000203885,15.9555308553,0.103220115896,0.88696,22.2158932917,-1.53860335135
35.9439,0.10277,0.126419694233,0.106847,8.54126767732,-0.104692,-1.00140045872,-12.0946598479,17.3512,0.0112332277762,-0.10281040522,263,0.107210410297,-23.813896338,0.0522017814573,10.5467737001,19.1934445257,0.00707277434138,0.000218504,73.9366805256,0.102915107938,0.880405,22.5034793591,-0.805656115664
36.0144,0.101681,0.120931960847,0.105949,4.14521233126,-0.103647,-0.13957088629,-11.9561593679,17.3704,0.0155602145768,-0.111327691192,264,0.106274782298,-25.5337560303,0.0515075701778,10.3808031079,10.1822251796,0.0071184077824,0.000211399,20.8160445108,0.101837398245,0.852854,21.4042399648,0.191545789844
36.061,0.101681,0.11292821738,0.10576,1.39849557348,-0.103397,-1.08370798211,-8.42595980776,17.3855,0.0103364237431,-0.120168393736,265,0.106106952284,-27.7008227561,0.0414299979901,8.40549337903,4.10294534332,0.00663141178902,0.00017363,6.46199507787,0.10181473662,0.862048,19.9174201075,-0.894596857382
36.1066,0.101144,0.133217556289,0.105709,2.07192279238,-0.102998,0.470083134262,-13.3724633268,17.3741,0.0225969335289,-0.100275279459,266,0.10597605035,-23.9611269447,0.0446213153678,8.8817177869,8.66821219291,0.00638545758419,0.000164528,16.3490128433,0.101262902119,0.813536,22.7658058122,1.67393767246
36.1848,0.100417,0.111500980952,0.104844,0.513797169873,-0.101926,-0.628655018531,-23.6265345525,17.3916,0.0134694964056,-0.095481761372,267,0.105186926494,-22.3529889639,0.0464213097025,9.36385956641,11.6656228656,0.00695476675378,0.000181423,12.1327454256,0.100507686991,0.825312,19.4832517994,-0.116076904474
36.2331,0.0989714,0.212337808809,0.103521,-0.699179992202,-0.100417,0.814092487012,-12.5374268306,17.4278,0.025641097983,-0.0960196846813,268,0.103771945072,-23.0708550463,0.0438733147768,8.81324624057,7.48797805832,0.00611504503624,0.000146585,12.20850741,0.0990615520306,0.820437,39.4002655731,2.30072464119
36.2732,0.0996128,0.150919467659,0.103956,2.93689436257,-0.10167,1.81681466279,-9.7141957751,17.4369,0.0345726226322,-0.171818291553,269,0.104225042909,-38.4994440246,0.0469448480409,9.34565659235,7.01445321267,0.00634441996916,0.000165585,11.6389141654,0.099689557131,0.813531,27.5025473014,3.99132776335
36.2982,0.0992539,0.211534128329,0.104196,5.73121546897,-0.101337,0.680449662167,-3.86151878443,17.4645,0.0238492785975,-0.151160088275,270,0.104468928487,-34.4616294922,0.0542655401157,11.0627583712,6.31336739139,0.0063028989664,0.000148552,15.7517650764,0.0993521956188,0.84775,39.5643365285,1.49728529378
36.3974,0.0988944,0.305304383247,0.103928,25.5284053877,-0.10057,23.6469725187,-13.9853895672,17.4706,0.199382113338,0.0299217747802,271,0.104180005852,2.39703200555,0.0539776735394,10.9667953233,14.3241127683,0.00638482468463,0.000161704,47.8393997477,0.0989835974263,0.96095,58.5870735255,36.9903559011
36.4735,0.0989383,0.28649731964,0.103929,22.8188710408,-0.101203,15.9171325243,-38.5050738139,17.4887,0.143648452658,-0.0565010804112,272,0.104280761053,-14.9233989775,0.0774598847914,15.5451530917,29.0856292785,0.00678721460732,0.000195823,70.5107676148,0.0990731139002,0.905537,54.0810589553,25.3090311088
36.5474,0.0992489,0.371168041888,0.104528,25.9002171891,-0.101484,18.3256520435,3.9519709384,17.4922,0.165555140174,-0.0847037126756,273,0.104940448608,-20.8643989647,0.104048110196,21.1394732509,14.4030810433,0.00692169031649,0.000194406,49.6209663762,0.0993864700441,0.910336,71.7167715817,29.8665125446
36.5639,0.0989305,0.331869022273,0.104041,19.2469852736,-0.100786,21.7377916827,-8.98945326291,17.5154,0.187571400169,0.00367486858597,274,0.104379268363,-2.9951490911,0.0668144953776,13.6009557606,16.2158816343,0.00648005345523,0.000164286,45.091231793,0.0990402858792,0.947051,63.8002938866,34.5589029073
36.5517,0.0987913,0.375641313316,0.104015,33.4503426552,-0.101002,24.4446350009,6.65936101039,17.518,0.195328949299,0.0600680444783,275,0.104344546666,9.27610012882,0.0523684963753,10.3260614834,16.4774023288,0.00630363423043,0.000151571,78.9542955898,0.0988830213203,0.945161,72.9424688915,36.8518139101
36.653,0.0999419,0.22566227116,0.104869,18.3331960642,-0.102363,18.2673865582,-9.7619292325,17.5331,0.13274914593,0.06818199469,276,0.105154233564,12.2292416187,0.032224417702,6.3281926296,9.23662233714,0.00663506925841,0.000173619,33.2937389689,0.100023834355,0.949046,43.4794543614,25.1239660686
36.7278,0.10001,0.161774459897,0.104799,23.4809561155,-0.102347,14.9369765323,3.50311414051,17.5623,0.106054162091,0.00476467921707,277,0.105066930084,-0.607276126981,0.0224677800025,4.58181670284,8.52361165245,0.00647937255202,0.000169896,44.3773459668,0.100122594255,0.902384,31.5933440399,20.163387297
36.7885,0.100061,0.144729815048,0.104855,17.3539965479,-0.102294,12.530501702,2.04732096126,17.6078,0.0892041118908,0.0107536059509,278,0.105130373156,0.541816568554,0.0259504515244,5.32795766193,5.62960012441,0.00629058703198,0.00015166,29.5056263471,0.100164412967,0.885899,28.0726526122,16.742060582
36.9119,0.0994855,0.194741091423,0.104374,13.544886362,-0.101017,12.5376272198,-20.2566202165,17.6103,0.0937813902806,0.00618113400097,279,0.104637186513,-0.334945622993,0.0288066890143,5.84527740515,12.4197709235,0.00660770434528,0.000173323,31.8549335831,0.0995516073739,0.911457,36.7186947216,17.2862590717
37.0116,0.100113,0.39574491711,0.104544,23.2937524884,-0.102118,7.83778954298,-12.7205038931,17.6047,0.0865654144869,-0.0732319670755,280,0.104818839053,-18.1216468008,0.113048451151,22.6076835234,22.6453681663,0.00769737917,0.000214727,68.9732841969,0.100143092766,0.927308,75.7271602558,14.0058800589
37.0578,0.101664,0.205616718527,0.106109,1.95687455409,-0.104014,-0.147685072558,-9.22500407389,17.6239,0.0189738138384,-0.124049255455,281,0.10646760877,-27.9870142673,0.0511868772773,10.3024582406,7.08777874309,0.0068040418497,0.000180455,14.787399461,0.101820005231,0.955976,37.0979427132,0.559216484989
37.1305,0.1012,0.357332766775,0.105444,18.2416585508,-0.103421,4.48903154878,-10.9787682487,17.6723,0.0574821162687,-0.0983270865925,282,0.105749037173,-23.1071057475,0.093028419452,18.638504987,29.0401399862,0.00670924673197,0.000163405,74.0844242863,0.101306355654,0.931963,68.3944713681,8.2958334443
37.2432,0.100725,0.394588005288,0.10486,19.8817811265,-0.102591,7.43892354329,-19.728622531,17.6873,0.080567649385,-0.0855854181609,283,0.105124922322,-20.1720624998,0.0977785955716,19.4172995776,30.447097985,0.00687623232465,0.000202456,78.8436824257,0.100807435897,0.846343,75.9539152275,13.0348202169
37.397,0.10137,0.468482748257,0.105209,23.5223824076,-0.10304,26.5818373455,-13.6104076449,17.6913,0.22635574008,0.0398030764177,284,0.105462877757,4.36529441632,0.0897036915028,17.7565324458,14.3497838554,0.00700870351021,0.000178025,54.0777984071,0.101463124089,0.93529,91.1079948782,42.5818358244
37.4573,0.10149,0.409653203079,0.105532,14.1081245675,-0.103355,14.432096721,-12.2625607166,17.715,0.141523602571,-0.0688656370332,285,0.105804624031,-17.9562355152,0.117174789237,23.4637102281,24.306938411,0.00658973024974,0.000168235,61.6566588165,0.101589682754,0.874941,78.9241292379,25.0448709564
37.5617,0.101135,0.460996345807,0.105319,9.3240794709,-0.103143,13.6214726174,-9.23904133728,17.7537,0.134163074248,-0.064070667375,286,0.105599330194,-15.9064618503,0.144980638539,29.046837839,12.862502677,0.00679809556255,0.000172247,36.6691441956,0.101246820567,0.868709,89.505445533,23.821252736
37.6255,0.101845,0.312673454888,0.105804,11.415091957,-0.103855,11.9505969017,-42.3297115755,17.7918,0.112582041251,-0.121212649641,287,0.106053593566,-27.9512265434,0.0768093447227,15.5511929381,26.3879989938,0.00667075011909,0.000173367,50.1923546785,0.101938264796,0.785427,60.1686732122,19.726202514
37.7199,0.101044,0.234290223034,0.105046,5.06575837568,-0.103057,7.05413455482,-10.1792444401,17.8261,0.0695208146234,-0.0941898066915,288,0.105439426058,-22.8024928364,0.0749496653318,15.056592606,10.995011474,0.00700618737163,0.000203168,22.2985267492,0.101158848195,0.890581,43.7630017241,10.5558549221
37.841,0.101041,0.313512017117,0.10534,10.1976297053,-0.102809,6.33394960678,-15.5503639521,17.8637,0.07460551814,-0.0669737506984,289,0.105653328782,-15.9726149698,0.0748772233139,14.838185455,26.7051140544,0.0072689855342,0.000200687,68.9616927767,0.101155620056,0.825308,59.7986403818,11.8790790587
37.9171,0.101561,0.227105848751,0.105751,13.0008295449,-0.103792,7.67640276941,-0.795321695339,17.8833,0.0712789318992,-0.0749154013766,290,0.106113334852,-18.7187290529,0.0603593594813,12.1962192052,7.44424264413,0.00688194094278,0.000188053,28.8220973543,0.10169049409,0.900155,42.376958644,10.8588587535
37.9017,0.10145,0.179897542611,0.1056,-3.07033513807,-0.10361,4.84761953644,-17.4722242396,17.8714,0.0452195664966,-0.0956491235634,291,0.105998580717,-23.1423817653,0.0567144576991,11.4867346516,11.3797009286,0.00683279293179,0.000184781,19.5986615041,0.101617541016,0.906964,32.6820294539,5.57325685245
37.9265,0.101159,0.232333048625,0.105402,6.64472631951,-0.103523,8.40555487709,-25.9468405708,17.8516,0.0788324307138,-0.0711552735993,292,0.105886813348,-18.1568305675,0.0573069695514,11.5608987863,14.8796779103,0.00689928851246,0.000201632,30.1269548662,0.101405516297,0.867361,43.6247811138,12.5682927083
37.9491,0.100896,0.296977433994,0.105449,18.3468352411,-0.102466,15.0149573393,-17.5487142191,17.8637,0.13872948639,-0.0282551443666,293,0.105836679101,-9.47005763085,0.0624363287097,12.6587074017,21.6959934082,0.00645880620797,0.000166873,57.5381168003,0.101044583412,0.911181,56.4241658621,24.3829509234
38.0153,0.102282,0.340749917772,0.106625,15.1263654228,-0.104211,14.1222027291,1.74527221371,17.8865,0.135084719137,-0.106188658827,294,0.106943012504,-25.4148311856,0.098640157513,19.7563274935,10.6790138672,0.0073283530893,0.00020086,40.0394256763,0.10238095197,0.916152,65.1557932992,23.8002441762
38.1391,0.102265,0.315635141527,0.10692,28.3486026233,-0.104388,19.6118719025,-0.00936945104132,17.9182,0.181751856113,0.0268288529877,295,0.107278400169,1.52262096685,0.0572572041493,11.5563217605,12.25218982,0.00715655735029,0.000193111,44.9768803435,0.102421916058,0.934841,60.1774215915,33.0818955589
38.2549,0.103374,0.33339939753,0.107774,14.7199308705,-0.105976,13.9913398131,-9.1936748314,17.8423,0.135064249299,-0.0754002733999,296,0.108158708081,-19.2488402546,0.0720529421788,14.6054370224,12.4521673226,0.00811531122858,0.000262918,34.6327326725,0.103528344427,0.924807,63.7293871359,23.505624689
38.3082,0.103525,0.2046238507,0.108357,15.8739974207,-0.106374,9.14276246589,-2.40333960397,17.829,0.0808397505486,-0.13185638107,297,0.108674732569,-30.3248146054,0.0629224823522,12.7659868888,12.3758124107,0.00663617263513,0.000170998,43.3542783802,0.103684412004,0.867683,37.9720936378,12.8135210374
38.3106,0.10363,0.400023101326,0.10814,40.3858597166,-0.106775,18.7079966283,-7.62374878129,17.8464,0.196603717169,0.0119791769716,298,0.108611265416,-1.37147295559,0.0603686569534,12.3893522748,26.1013880022,0.00732157164794,0.00021929,81.6942295382,0.10382867475,0.776978,78.5733125686,36.8678765949
38.3754,0.104316,0.277096001262,0.108996,21.4177150162,-0.106614,15.7277153971,-6.66674692168,17.8414,0.147011010188,-0.00722038828832,299,0.109347993368,-4.92754469442,0.0642092511099,13.0161912374,16.3217951281,0.00698007745953,0.000180299,46.5520515073,0.10449272894,0.905884,52.4124889936,26.0085004203
38.4087,0.105076,0.255190607127,0.109606,4.70094459264,-0.107725,13.7481356807,-41.7105364446,17.8365,0.127160058202,-0.126714708796,300,0.109987237731,-29.4086800194,0.0686259506142,13.9472081932,19.543657652,0.0071246202307,0.000204525,28.9609741504,0.105254578826,0.877999,48.1674525527,22.155614012
38.4691,0.104888,0.258309926186,0.109747,13.4847610819,-0.107101,11.9988695056,-17.7717088023,17.8761,0.113442881927,-0.0555302312986,301,0.110145787116,-15.1005842189,0.0580119512544,11.7861481248,14.9844174209,0.00708004698176,0.000203188,30.9295567138,0.105112186727,0.883601,48.7083252407,19.2911359689
38.5176,0.105169,0.234269185386,0.110061,12.6234205789,-0.107452,9.62043425844,-89.3359366593,17.9017,0.0940118945288,-0.0823830733768,302,0.110468682159,-20.1964926189,0.0595894342099,12.0972939989,36.7968987719,0.00733223812467,0.000217751,44.9597825794,0.105369422112,0.862309,43.9610527638,15.5281590493
38.5859,0.105626,0.219891287558,0.110419,4.23031689757,-0.107648,9.85996963947,-23.2400123968,17.885,0.107082435851,-0.037340941509,303,0.110750973015,-10.6755899435,0.0598138862798,12.1796440587,17.3788294951,0.00710335316636,0.000200039,32.0282235014,0.105784440194,0.82513,41.4659324975,18.3485243511
38.6102,0.106384,0.203444540549,0.111328,-0.712499071162,-0.10903,1.63410746205,-7.48991272155,17.8775,0.0263744629109,-0.100688477398,304,0.111628026755,-25.1356833019,0.0611342405409,12.7423966684,5.23662964396,0.00730130958505,0.000203016,10.0338268778,0.106517609375,0.873972,37.964599388,0.716715756488
38.6039,0.106025,0.172659005525,0.111432,16.1682805759,-0.107948,-0.473693743031,-22.2394014265,17.8649,0.00480897177442,-0.122853085346,305,0.111739190249,-30.3340949789,0.0596173958539,12.6205754185,21.2000922848,0.00715921315786,0.000190325,53.5358943476,0.106149871253,0.864035,31.8464235796,-3.79239512828
38.6699,0.106691,0.200402867208,0.111824,0.159095016287,-0.10888,1.05022148482,-23.4571428576,17.8873,0.0265734586611,-0.121475566076,306,0.112205561539,-30.3071304142,0.062878061739,13.0364299004,17.8204882302,0.00724439931918,0.00020375,30.6671656066,0.106830630004,0.885934,37.3155485542,0.108696090443
38.7181,0.107241,0.162639982454,0.112564,-3.08467583893,-0.109864,-1.51446119333,-15.6344060864,17.9223,0.0100332443992,-0.0835443175702,307,0.112950435761,-20.4200213654,0.0463930923167,9.39509751109,8.64057722574,0.00771039130844,0.000238159,10.1211447714,0.107408745903,0.924623,29.7169878672,-1.17248732912
38.7353,0.108177,0.29521521126,0.11348,5.11499993328,-0.110345,11.238504887,-10.8273093426,17.923,0.114338921174,-0.0467735761058,308,0.113909321992,-13.3921519678,0.0708429350641,14.4397141082,8.56351308557,0.00745285410902,0.000213399,18.5041880556,0.108338076043,0.879484,55.8941923003,19.4115442091
38.7885,0.107644,0.29266011483,0.113199,10.9701301254,-0.110329,13.5746330059,-18.4900746677,17.9239,0.119585687904,-0.0172399767331,309,0.113724099281,-6.99301356967,0.0622015287221,12.5906705388,16.5484990561,0.00836856971058,0.000307727,39.2790134994,0.107915137838,0.85633,55.9538213863,20.8281930681
38.8313,0.107835,0.321607348412,0.113359,10.3804369871,-0.110317,16.2867705479,-39.4247712831,17.9141,0.154776475199,-0.0330536175021,310,0.113717184168,-9.92646966172,0.0780275612931,15.7900334572,22.3227415035,0.00818291963061,0.000262428,39.089415358,0.107910528794,0.829847,62.0411319502,28.1930047607
38.8414,0.109202,0.219145892791,0.11448,16.4758375971,-0.111933,8.54096079178,-8.61345612681,17.9142,0.0790203256599,-0.0406755688579,311,0.114867558979,-11.5134694145,0.0522438325388,10.6172955758,15.0052077076,0.0075031648881,0.000215025,41.5442388618,0.109394557834,0.821071,41.0132497972,12.8718333249
38.8505,0.109079,0.414410327119,0.114801,17.4459445058,-0.111541,27.9785987011,-37.4781790253,17.9041,0.244717025812,0.0670536741824,312,0.115198752045,9.60746867393,0.0626873768084,12.6691756941,26.5837365223,0.00784888794107,0.000247799,55.1133110158,0.109289482254,0.959495,80.1888051299,45.9699600638
38.8966,0.108747,0.416264149788,0.114314,31.137218859,-0.111365,30.556327827,10.2194951381,17.9158,0.278257735454,0.0410605001508,313,0.114597873738,4.45088655623,0.0723107455383,14.6232093207,14.5022788752,0.00764063275964,0.000225748,68.1705479943,0.108864892083,0.939073,80.6553854679,52.595270843
38.9466,0.108147,0.120369906459,0.113655,4.5247096091,-0.110958,-1.82802919013,-18.8188592613,17.9308,0.00463270656056,-0.0890146848037,314,0.114029084032,-21.4939884859,0.0475077200575,9.64410054026,16.7553426003,0.0081326999778,0.000249832,48.2347460929,0.108255025109,0.99574,20.917950695,-2.50567589349
38.8859,0.108238,0.120906369231,0.113554,-2.21348350634,-0.110807,-2.53859410116,-22.9198468253,17.9528,0.000146713624376,-0.0985951410961,315,0.113843795117,-23.4513422374,0.0456348647434,9.28054097258,10.5858292065,0.0083754570981,0.000256298,8.23620045633,0.108271143048,0.994955,21.0976235493,-3.38100988788
38.9185,0.109974,0.104045836478,0.115019,-4.19935804841,-0.111955,-1.05537041477,-14.6693146491,18.0031,0.0122375023416,-0.121317350382,316,0.115417584159,-28.0233941876,0.0502494292594,10.2146325305,11.3638743781,0.00766876079887,0.000233863,18.4706098642,0.110193579076,0.999216,17.7492672713,-0.96231007713
38.9673,0.110332,0.232643427893,0.115009,-25.3199772253,-0.112696,-6.97475445945,-91.0959546441,17.9949,-0.0580296464289,-0.523127647796,317,0.115416558116,-108.538809014,0.234545508783,47.4614511322,45.2585386852,0.00734746254114,0.000207497,39.8978200786,0.110564804846,0.882105,44.2519632269,-14.6871747628
38.9876,0.110755,0.254069837316,0.115956,1.94632061723,-0.113199,-9.90946918069,-67.4609346013,18.0183,-0.0794423140184,-0.478195854989,318,0.116325114693,-99.148659378,0.220477957428,44.4757492071,25.2939394466,0.00716024709999,0.000204506,24.6860706067,0.110939047378,0.879544,48.6648187633,-18.9092391239
39.0286,0.110424,0.195526607137,0.115604,-3.44082624631,-0.112638,-11.3659449912,-63.1417289497,18.0423,-0.0953386353299,-0.433210329676,319,0.116027630356,-89.8505994817,0.185619246921,37.2551059264,21.9487645651,0.00720130835266,0.00019864,20.687925501,0.110611442245,0.889018,36.6287356876,-22.0387200536
39.0495,0.110901,0.131791350208,0.115824,-7.90242595988,-0.113252,-1.300590649,-53.8172752234,18.0655,0.00861075208156,-0.0912319611067,320,0.116193836582,-21.9342933128,0.0479479821293,9.75944324997,17.245788045,0.00736086803071,0.000214113,13.9157756018,0.111017733865,0.99064,23.6241730696,-1.68845421935
39.0419,0.112117,0.276053680667,0.11654,-1.3143526729,-0.114525,1.24713093121,-18.835981764,18.0991,0.024453278211,-0.256060304087,321,0.116855315225,-55.0600420851,0.127006071139,25.4686566239,8.20339236118,0.00749388269369,0.000202539,9.36957030106,0.112242168191,0.888965,51.6092548661,1.64814828254
39.0921,0.11281,0.334037976549,0.116755,18.9551026221,-0.11512,24.4263491721,-11.776770352,18.086,0.208770859791,0.0445030012504,322,0.117175528621,6.263134552,0.0584682742772,11.6295666487,18.7870045919,0.00791198066315,0.000275973,41.2839493539,0.113017024809,0.943859,63.9491552482,38.7344792299
39.1564,0.114031,0.40247332049,0.118128,40.7271805006,-0.117188,30.7677250958,-0.208491412658,18.0851,0.253407055964,0.0894306989173,323,0.118439581879,15.730609179,0.0853505053214,16.7631339849,17.1180064831,0.00727946094296,0.000212783,63.4433369452,0.114131735363,0.933039,77.805732212,48.3695329201
39.1567,0.115021,0.383665044091,0.118825,47.9573956579,-0.118646,28.7783636529,13.5227020544,18.0753,0.255586491524,0.0871869513446,324,0.119137083908,14.4363836334,0.0598121872532,12.0523353216,15.7204398433,0.00711352514474,0.000204372,73.9871429487,0.11516058861,0.886296,74.0716041433,48.4299967769
39.1925,0.116263,0.470906380597,0.120038,44.8426568812,-0.118429,29.8558221708,15.6125798913,18.1099,0.260883432238,0.0087527646157,325,0.120200936527,-0.853404375154,0.0763544548288,15.3399770312,17.4101203475,0.00692685118011,0.000199743,74.8081135793,0.116261331487,0.91835,91.800056396,49.5176641952
39.3699,0.116511,0.4217630716,0.120353,20.0854624127,-0.119165,26.9459844851,-10.1586989659,18.1677,0.232854955263,0.0954506689556,326,0.120631949828,16.809782413,0.0632545971491,12.7221675803,17.0647928502,0.00794552328567,0.000264091,46.984454527,0.116622246182,0.901782,81.9479633592,44.0362834558
39.406,0.117001,0.472125177032,0.120756,34.0791112083,-0.119755,29.4014173978,-8.15733771341,18.1677,0.235769079118,0.0640616164901,327,0.121105382458,10.4878938051,0.081818167587,16.1670128311,24.6988592168,0.00732382769415,0.000238349,73.5693155376,0.117140210374,0.943791,91.9147134852,45.1851547422
39.3906,0.117446,0.160995258718,0.121084,21.2893095214,-0.120162,14.6327960828,11.9614360267,18.2242,0.10389671136,0.0221052738278,328,0.121309794742,2.78086592945,0.0235679973446,4.80482039043,4.82649936207,0.00744052195751,0.000235152,30.9935616877,0.117480123112,0.966387,31.2064291303,19.6105534169
39.5221,0.117966,0.181820407693,0.121519,14.6782035928,-0.119977,1.5584926284,-13.3658974268,18.2309,0.0233982788933,-0.07571241256,329,0.121797358459,-17.7356889183,0.0686914098683,14.1627671047,12.4822051078,0.00780087654966,0.000257037,29.6576775812,0.118017270734,0.947856,33.9096783926,2.51386716074
39.5849,0.121294,0.194246800086,0.124381,9.16117845097,-0.123735,13.062162832,-56.2420322479,18.2268,0.0953850782489,0.0109502647514,330,0.124690868096,0.218035065392,0.0257852088937,5.19725739864,22.3135576022,0.00993156071266,0.000340551,37.0231739289,0.121343010411,0.976361,36.6965419147,17.7516622113
39.6857,0.122292,0.217345169481,0.125321,16.5142487753,-0.123858,14.0809518968,-4.11439476651,18.2712,0.106615905853,0.0302626581777,331,0.125601969641,4.23335150944,0.0284158840509,5.78403410101,11.1369932351,0.00837857202259,0.00026494,36.7210645087,0.122321331015,0.916148,42.073257287,19.6952774907
39.791,0.122049,0.395375227267,0.124773,11.138895622,-0.123662,29.0125656544,-6.24055722467,18.3205,0.248223928831,0.0862700563505,332,0.124976782891,14.660527259,0.0703227804449,14.1181401067,10.8959622686,0.00834262920563,0.000272243,29.7417393596,0.122076164871,0.907652,76.7860859059,47.1613700147
39.8322,0.12196,0.157939063008,0.124521,14.2527340091,-0.12419,-1.29401513319,-30.8496337461,18.3125,0.00341078049962,-0.0943806371171,333,0.124787093814,-21.3671501707,0.0658203043557,13.5242614872,34.3841013301,0.00889386040396,0.000285943,85.5702761389,0.122073353677,0.901604,30.0059129058,-1.55975211915
39.9224,0.122952,0.177883715712,0.125248,10.1563524814,-0.125896,2.03047719431,-13.2178235004,18.2928,0.026285545854,-0.0970184470115,334,0.125497242789,-21.8578483572,0.0644413993827,13.3407318057,12.9683941674,0.00851669043986,0.000265613,37.3533364444,0.123021192845,0.917772,34.2519161067,3.11830687034
40.0866,0.124196,0.105449279522,0.126679,-0.454030848833,-0.12738,-11.1941781773,-18.0568812681,18.3,-0.0651021741963,-0.406143384273,335,0.126834634958,-86.9161740422,0.0681710710599,14.250924759,14.4925251372,0.0084667938769,0.000268591,36.5821231339,0.124216147959,0.891217,18.7355960804,-15.7415574814
40.1114,0.123666,0.023058804253,0.126188,-12.6621023398,-0.13394,-3.78660104579,-64.9445564906,18.2241,-0.0103214337935,-0.0410262287391,336,0.12649012109,-10.4671272025,0.0105085622308,2.19396473803,18.1102499024,0.0086686920826,0.000288396,0.188784189098,0.123785922251,0.934034,2.98323661845,-4.24764629647
40.1113,0.128419,0.0618401457893,0.130763,-1.56457059596,-0.143704,3.95950873717,-7.63590207427,18.2512,0.0270514501566,-0.0150008880535,337,0.131084531543,-4.27779958379,0.0117227079682,2.39836064102,2.8605294816,0.00945608771276,0.000318254,5.55765949429,0.128544119395,0.958634,11.9155265775,4.64238679964
40.1815,0.142565,0.0730938443105,0.144504,4.79224938785,-0.174205,4.95980243383,-2.52408575507,18.2519,0.0349510084722,-0.00797453855088,338,0.144723024109,-1.65967976499,0.0132826174327,2.65223713693,3.1929480396,0.0107326932294,0.000412278,10.5211346192,0.142688763278,0.92656,13.5328566577,6.08859215207
40.2718,0.168656,0.303870414049,0.170334,6.48878279235,-0.202733,6.46531172544,-3.11739573938,18.2818,0.0503943447447,-0.00492200993707,339,0.170573486328,-2.59972160943,0.0275426182,5.5306089825,3.90203592088,0.0162512996019,0.000928976,15.6006843501,0.168809918881,0.759701,59.1148070988,8.9193028756
40.3689,0.184324,0.311648529489,0.185994,12.5381012058,-0.194746,8.7929204372,-102.025417342,18.2964,0.0948544347017,-0.287129538608,340,0.186099594659,-63.1845041111,0.181863337734,37.2399683729,48.2574758015,0.0189703074251,0.00124791,51.0574938064,0.184372741259,0.882701,59.8761036287,15.6652809522
40.448,0.182725,0.0311455415102,0.184209,1.48928745995,-0.213754,-1.38676668647,-69.4407225964,18.3681,-0.00102348299204,-0.0363253746072,341,0.184457233247,-9.21053345969,0.0102466318888,2.15771835273,22.5863039962,0.0169827520142,0.000983586,46.1242432211,0.18289253649,0.933422,5.25723877151,-1.4760043401
40.5549,0.201147,0.057340477524,0.202688,-2.24444953917,-0.234759,-0.989800891027,-7.05045334414,18.4182,0.00420992093165,-0.0444376252232,342,0.202910940655,-11.1594466968,0.0168894527832,3.46218241347,3.27843970394,0.0211317045574,0.00115618,7.05783524828,0.201297764285,0.95248,9.58659712831,-1.13149279712
40.6707,0.225838,0.0749877864941,0.227485,-1.98180979915,-0.250009,-1.95266596219,-9.02318128482,18.426,-0.000959530532035,-0.0549197754221,343,0.227738754601,-13.5525961742,0.0218150014168,4.45472598992,3.05021334575,0.0202847334411,0.00109501,5.06754336832,0.226039644964,0.994732,13.0556570261,-2.41133910581
40.7017,0.230329,0.046190870928,0.232574,-2.07460854309,-0.24187,-2.08514398025,-14.3797588957,18.4963,-0.00179219247919,-0.0637812071685,344,0.233102969587,-15.2538922523,0.0212439664633,4.32807770514,6.76817294976,0.0175875203727,0.000907115,14.5612443282,0.230776404425,0.973534,7.19099335293,-2.55511869245
40.7603,0.234469,0.0430503636497,0.236993,-3.59802447747,-0.243544,-5.35220222347,-7.52280713887,18.4362,-0.0213838099918,-0.143036974174,345,0.237598510053,-31.9624393156,0.0301467837247,6.04865030001,2.23086220012,0.0166093293931,0.000849588,2.72687060242,0.234870845713,0.91007,6.19341356597,-7.11106779684
40.8235,0.236919,0.0913167525492,0.239985,-8.18824209606,-0.244013,-21.3061215578,-30.1822013561,18.463,-0.158888506828,-0.247474534395,346,0.240644721491,-53.5602346644,0.0729029310023,14.9964947988,7.98435962928,0.0156843079752,0.000755894,2.83009595808,0.237312167372,0.83015,15.2333825537,-35.5916967687
40.9022,0.238287,0.147443989146,0.240755,-25.854885258,-0.243142,-8.32344076023,-51.8305442643,18.4681,-0.0598075349125,-0.359020057403,347,0.241320780908,-76.5521679599,0.1778776442,36.5131300347,21.9012031036,0.0157128549215,0.000748692,25.8204471588,0.238521128276,0.735766,27.5483872951,-14.8177375814
40.9601,0.23588,0.144028263642,0.238263,-25.5565222875,-0.236868,-8.58929808159,-57.5082675407,18.4433,-0.065326340046,-0.578409094398,348,0.238508054811,-120.220623038,0.148325710336,30.3281472142,21.9645442195,0.0163793318442,0.000849945,7.30349860219,0.235959099203,0.796063,26.0337594232,-16.1347435877
