MinReturn,PolicyRegParamNorm,AverageQ,StdEsReturn,StdReturn,AverageReturn,AverageAbsQYDiff,AverageAction,Epoch,MaxEsReturn,AverageQLoss,AverageY,QFunRegParamNorm,AverageAbsQ,AverageEsReturn,Iteration,MaxReturn,AveragePolicySurr,MinEsReturn,AverageDiscountedReturn,AverageAbsY
646.309345957,155.817,28.2637,235.96210627,330.823476148,1112.77682358,0.505278911214,0.998355,1972,980.605836577,2.30241,28.2652372995,172.748,28.2759,669.904021041,1972,2633.88581634,-28.5268,250.4514379,252.594286395,28.2706000472
927.456821627,155.89,28.2279,283.613123021,447.630474462,1372.00102867,0.496232990338,0.997861,1973,772.231587462,2.19576,28.2292039635,172.799,28.2405,419.094127053,1973,2951.68398799,-28.4861,62.8635064034,255.420908834,28.2320907314
904.983790506,156.04,28.2528,231.231866742,729.580535181,1864.31340668,0.488994816355,0.99757,1974,1040.46955454,2.24388,28.2559890062,172.838,28.2661,558.803652679,1974,3533.43179169,-28.4893,339.438008728,263.60419008,28.2630025364
281.541007083,156.068,28.2704,300.877383327,438.431933425,1151.45911362,0.479609118557,0.997929,1975,871.202696064,2.16094,28.2719574904,172.865,28.2852,567.060513929,1975,2308.17652563,-28.4983,13.2561653334,246.233343649,28.2767895709
879.439779999,156.13,28.2774,222.301709594,279.800037561,1197.41877683,0.501884576749,0.997989,1976,625.474840874,2.23454,28.279381453,172.872,28.2924,388.157347524,1976,2279.09133942,-28.52,71.2738974967,254.978623222,28.2831716484
682.517055502,156.192,28.308,242.704376996,148.973747048,915.563349331,0.482510231893,0.997898,1977,907.603701833,2.17151,28.3101333336,172.944,28.3202,461.332109472,1977,1277.25637029,-28.5248,103.832354334,244.118405407,28.3135784231
592.481580162,156.185,28.2105,229.182273081,175.009428282,809.38376882,0.51493268266,0.997813,1978,843.629156407,2.28382,28.2118059128,172.976,28.2234,532.253199748,1978,1193.8891099,-28.4592,206.959252763,229.12904743,28.2168093432
599.49784708,156.125,28.2291,230.700882417,161.10830213,799.400865149,0.458083245549,0.997566,1979,653.198899307,1.78594,28.2310152954,173.043,28.24,388.66859109,1979,1184.46302412,-28.4656,57.1534984983,233.121763192,28.2344605481
519.972110365,156.157,28.2983,225.756831701,260.314195278,820.649737873,0.487902274557,0.998379,1980,735.262901629,2.17717,28.3014107695,173.06,28.3119,398.449636854,1980,1716.53951697,-28.539,60.6737999934,228.811786261,28.305524933
612.51156867,156.158,28.3016,195.158646161,264.031862126,890.86314695,0.504284239814,0.998155,1981,674.014940842,2.43312,28.3034893034,173.06,28.3133,384.662822383,1981,1864.79018858,-28.5364,145.904101217,236.120013264,28.3064790175
646.629395795,156.231,28.1794,329.675784699,578.579789215,1316.62775821,0.497967941568,0.997813,1982,998.513625122,2.47326,28.1801873188,173.14,28.1947,577.460240366,1982,3064.72891773,-28.4183,212.237625682,238.589830146,28.1857082002
1335.13752221,156.254,28.2579,262.162362683,888.95844876,2334.59104892,0.488723456743,0.998022,1983,772.203427387,2.31829,28.2601580294,173.173,28.2696,297.020934915,1983,3463.96791885,-28.5204,51.6372993729,260.555838957,28.2636576391
145.078214602,156.259,28.301,120.17633072,301.829360592,294.715390952,0.503385456753,0.99633,1984,488.490757791,2.50212,28.2999349154,173.286,28.3146,258.45038798,1984,1664.16843677,-28.531,172.433582284,132.523476178,28.3046959074
143.719626397,156.31,28.3111,84.278475916,19.7396539862,165.500189996,0.501509997898,0.991415,1985,418.198416496,2.18214,28.3138063946,173.333,28.3248,190.7052085,1985,369.016778277,-28.5121,55.7215395707,107.578830182,28.3192313293
2242.10984444,156.446,28.2651,136.366951316,374.286334474,2964.91075875,0.520425223642,0.996751,1986,509.864915195,2.44715,28.2664029369,173.349,28.2768,231.963328387,1986,3234.52172896,-28.4485,72.4218597705,250.674895369,28.2708170253
938.531711189,156.51,28.1293,507.247856072,941.540273719,2160.65781326,0.519792809914,0.997223,1987,1399.84873312,2.28478,28.1314346372,173.32,28.1434,752.894170975,1987,3429.37634189,-28.3397,84.6868036422,254.449609869,28.1351819715
1323.40894109,156.538,28.2298,330.608321658,815.607207856,2627.66297344,0.498071501572,0.997276,1988,1139.22439719,1.959,28.2311059457,173.305,28.2392,409.6299848,1988,3321.25277137,-28.4463,100.610854167,248.473554542,28.2334740402
294.353534945,156.553,28.1825,289.40199216,1082.01079,1754.33332182,0.50972402928,0.997301,1989,845.672485071,2.22518,28.1863795728,173.341,28.1947,381.432707565,1989,3273.77822428,-28.4121,133.125487625,227.242730352,28.1893643985
690.109297227,156.592,28.2373,371.741333228,951.80640942,2261.39313895,0.502022904754,0.998198,1990,1367.77388856,2.33926,28.2383577984,173.355,28.2485,742.15236779,1990,3561.40587044,-28.4674,424.626083674,250.356025139,28.2414306801
315.243414001,156.62,28.1633,351.441125523,1044.58086924,1557.12581693,0.474720329796,0.998299,1991,1175.40306745,1.9604,28.1650090162,173.38,28.1742,555.294233869,1991,3332.6015061,-28.3926,92.2077800833,222.458937444,28.168311533
315.836223005,156.695,28.1832,361.19029994,785.888108496,1424.68266529,0.511367539281,0.998102,1992,1071.12186398,2.3513,28.1851466318,173.386,28.1962,612.047464284,1992,3053.50343155,-28.4243,59.9871051395,223.724800292,28.1894062689
1061.33972166,156.747,28.1575,299.405086378,735.665411106,2159.8691574,0.497990835118,0.997611,1993,1079.17690895,2.33391,28.1573285243,173.409,28.1694,591.825606461,1993,3320.90133025,-28.4068,133.366137063,249.489274661,28.1606466665
888.662110623,156.829,28.2136,302.398304957,632.159942846,1563.77804556,0.483596845395,0.99755,1994,938.801163144,2.03084,28.2175559564,173.436,28.2267,598.040164847,1994,3062.77091602,-28.4558,70.096297461,242.738102103,28.2212931863
926.88070513,156.886,28.3093,323.900256122,669.48361075,1575.88604413,0.475355999598,0.997617,1995,940.758594709,2.04361,28.3105567447,173.442,28.3192,402.803762032,1995,3193.67704982,-28.5588,17.0176490423,241.074801013,28.3143593754
875.196803426,157.012,28.1736,163.832850887,648.348890691,1788.00609059,0.488696810448,0.996692,1996,666.145239956,2.29731,28.1744305138,173.499,28.1859,331.573625458,1996,3021.69264664,-28.3972,161.416413931,235.365127041,28.1780152334
594.751233755,157.045,28.2815,202.367315934,905.696296598,1940.43797241,0.487401175813,0.99751,1997,788.292099496,2.1169,28.2834543018,173.56,28.2911,492.806679819,1997,3053.70314809,-28.5124,183.900741091,237.056923387,28.2864793379
533.73986532,157.097,28.2972,241.418285047,282.56558598,1045.29546885,0.466499261875,0.997811,1998,1013.57521758,1.91905,28.2992638356,173.603,28.3129,626.848366991,1998,1732.09945394,-28.5264,295.448437964,247.079471861,28.3034191679
570.21781459,157.141,28.3517,348.329417229,365.990001061,1115.12136266,0.493529091733,0.998026,1999,972.802364283,2.37726,28.353165198,173.617,28.3629,522.484201613,1999,2587.44365209,-28.5957,69.7659924698,237.683765989,28.3574180311
640.945420359,157.19,28.2891,273.661025756,347.187652019,1062.66356849,0.506691549543,0.997647,2000,925.079199042,2.43461,28.2906527114,173.632,28.3003,442.911888043,2000,2027.92159002,-28.5295,128.062063617,240.270344542,28.2936207666
334.549648246,157.202,28.3105,212.121979664,264.289059624,641.364254656,0.473343486876,0.996954,2001,635.554931621,2.04033,28.3122334217,173.655,28.3218,287.838123432,2001,1259.93640756,-28.5425,6.97862711167,209.583873089,28.316109271
953.758169945,157.181,28.2513,416.43597602,807.989964955,1706.20598607,0.489728650824,0.997965,2002,1241.98525026,2.1838,28.2529005686,173.676,28.2637,420.404366981,2002,3236.30737828,-28.4957,12.2627286689,251.093267188,28.2548882496
986.583745851,157.2,28.3038,304.026518931,719.993092871,1568.45036626,0.494966932021,0.997872,2003,939.50820877,2.2149,28.3058695747,173.686,28.3129,538.84643234,2003,3294.95319866,-28.5456,112.731281895,255.207576591,28.3089514826
962.206890972,157.221,28.3158,342.952381197,791.473545501,1890.3637155,0.449357274236,0.997862,2004,1038.49354895,1.64296,28.3169767168,173.645,28.3289,470.716753573,2004,3249.23685051,-28.5664,11.2362558673,250.418989342,28.3203609199
593.101972927,157.207,28.2645,126.93709409,489.705552422,1281.2894601,0.47253523083,0.998531,2005,494.168499178,1.99076,28.2661047246,173.675,28.2749,346.379779175,2005,2586.30193275,-28.5007,138.504964904,252.249210994,28.26879896
849.88923461,157.263,28.3426,363.882582436,695.047960297,1506.62796642,0.485643982384,0.998527,2006,1040.74366005,2.33126,28.343936987,173.718,28.3541,383.515934661,2006,3178.27953388,-28.5966,20.359082383,249.067361275,28.346358587
64.3467554171,157.263,28.4841,166.286597693,693.21451533,818.440708176,0.477065228244,0.998833,2007,657.89242137,2.18165,28.4855486632,173.773,28.4949,236.01578571,2007,2398.05029353,-28.7455,56.8880103667,186.382247892,28.489944565
325.247269171,157.373,28.3955,163.023568806,497.193498622,1352.2807207,0.512221726819,0.997913,2008,616.083871929,2.55987,28.3989985151,173.837,28.4089,244.85269139,2008,2553.17959854,-28.6491,71.973281683,253.665283679,28.4033979708
276.258067899,157.366,28.359,259.631242072,375.926478112,696.391737559,0.534290127221,0.998517,2009,868.702052855,2.56051,28.3618223741,173.902,28.3713,429.234385847,2009,1586.38552065,-28.6296,67.6518184212,204.013639806,28.3663178552
593.030538924,157.451,28.4807,325.021761769,278.16607697,971.691868781,0.450438203749,0.998199,2010,1045.56225081,1.61519,28.4813126359,173.911,28.4907,311.459608298,2010,1928.33715808,-28.7392,62.104836834,239.356930787,28.4843244539
288.061627268,157.483,28.4703,241.878379296,267.366250115,897.638449117,0.502251014151,0.998186,2011,826.668919663,2.31672,28.4743365421,173.937,28.4826,443.063949086,2011,1477.75446583,-28.7317,96.8264494594,233.966752144,28.4773209511
305.532978914,157.552,28.5713,361.610126774,830.66430058,1795.60871536,0.473593942513,0.998149,2012,1193.54305309,1.99942,28.5720349726,174.001,28.5822,508.107176076,2012,2975.43127812,-28.8334,58.8875031313,235.691136244,28.5749147347
306.329168394,157.557,28.5172,558.850351796,769.114195532,1051.45800779,0.499362552279,0.998758,2013,1511.8572799,2.35775,28.5183962004,174.059,28.5287,666.598124502,2013,3025.29358544,-28.7856,43.9807648668,205.681242886,28.5224860949
994.329502182,157.614,28.5064,384.933717238,908.12639027,2068.75126438,0.469581071371,0.998766,2014,1233.50126763,1.81887,28.508291319,174.111,28.5183,662.860962825,2014,3450.76981603,-28.7957,148.453137194,257.618782139,28.5116556387
497.707875036,157.625,28.644,268.494042533,817.202525935,1251.14273698,0.503906540537,0.998773,2015,736.092945706,2.39611,28.6471932708,174.149,28.6569,419.878242051,2015,3547.93040635,-28.9103,98.2515901352,255.364650789,28.6518193093
693.004061027,157.672,28.5829,239.47093958,697.043168836,1683.47344752,0.48751312375,0.998393,2016,924.857886732,2.07867,28.5847480129,174.166,28.5952,386.107475991,2016,3041.26522704,-28.8302,160.296250122,250.610355728,28.5875137603
148.166163401,157.756,28.5956,198.971446395,7.13246802986,164.367672448,0.517094192233,0.998329,2017,623.62733094,2.4764,28.5969908096,174.148,28.6051,255.741847739,2017,181.870783945,-28.83,66.1132118437,108.230464375,28.6001621241
157.55645232,157.815,28.5712,117.264443138,368.019752277,730.666429387,0.495130536669,0.998438,2018,422.299873309,2.23529,28.5722678173,174.18,28.5839,217.046356588,2018,1643.91233991,-28.8156,51.2992356379,219.178306326,28.575390021
714.92725115,157.849,28.7003,176.390416655,190.625930065,961.24312295,0.496691925243,0.998252,2019,606.935289982,2.19003,28.7018540082,174.259,28.7126,237.846005731,2019,1559.62714257,-28.9435,49.5819874005,247.912997679,28.7056264441
845.746802556,157.927,28.6165,222.055244263,553.23076144,1352.64451589,0.481734499712,0.998431,2020,744.145548106,1.88454,28.6177294271,174.263,28.6283,459.522685491,2020,2642.53423499,-28.8834,96.022494283,248.613275152,28.6200776122
592.448528206,157.976,28.6787,315.116911306,396.136129647,983.119209683,0.506358356502,0.998156,2021,864.424007832,2.31873,28.6809273418,174.243,28.6903,464.709122652,2021,2672.78113231,-28.9526,77.0998776392,222.903710371,28.6835822536
762.411780051,158.06,28.6307,281.510813954,291.666212965,1056.07733597,0.493259324219,0.998541,2022,1040.79888772,2.19125,28.6343550137,174.256,28.6423,598.074343648,2022,1983.02487119,-28.8807,134.294303511,239.576338836,28.6357875463
934.980641198,158.082,28.6997,339.063640285,618.938943084,1404.98635136,0.478760887159,0.998428,2023,1050.02416832,2.00917,28.7011465596,174.281,28.7076,446.996046237,2023,3166.68341373,-28.954,111.180909553,249.132319532,28.702599403
677.777066071,158.159,28.7362,491.282858134,594.823535847,1329.9363861,0.496382448861,0.998365,2024,1354.05855166,2.11827,28.7369675562,174.341,28.7493,648.144762923,2024,2819.36307729,-29.0047,61.3196265955,252.830751756,28.7409213418
882.735641794,158.212,28.7189,310.856945991,464.929517365,1301.54950911,0.465598603643,0.997951,2025,973.81064458,1.94718,28.7207941404,174.322,28.7307,548.651658291,2025,3055.25572278,-28.9637,27.5600241804,252.649285407,28.7249085072
798.074668527,158.246,28.7604,219.426329876,208.752081626,1019.63666492,0.483280899073,0.998564,2026,730.402826479,2.05764,28.7630470643,174.367,28.7718,447.29305814,2026,1868.34432007,-29.0127,93.3907549948,239.146453614,28.7676895758
849.227135587,158.286,28.6653,449.0266757,449.692239158,1344.14877608,0.507116949987,0.998687,2027,1277.34607827,2.32964,28.6655585429,174.41,28.6796,485.831992667,2027,2523.10460675,-28.9181,4.58508627776,243.257928367,28.6693164074
985.644140357,158.272,28.7381,377.396217904,841.075244075,2036.15344792,0.466440987217,0.998214,2028,957.532887325,1.90256,28.7411870715,174.423,28.749,390.211573439,2028,3466.88219435,-29.0134,21.2947987001,264.683740254,28.7439455756
889.220835428,158.303,28.8378,244.511307005,443.84884523,1366.44513281,0.463963469673,0.998633,2029,868.942308619,1.97743,28.8385249495,174.414,28.8494,444.884827731,2029,2302.15742986,-29.0884,72.4027890589,258.244802899,28.8418332237
716.400867169,158.402,28.7808,253.86794678,658.075462541,1468.14430989,0.486209787035,0.997707,2030,868.015788226,2.23854,28.7829276827,174.438,28.7908,479.103618715,2030,2919.71943916,-29.0172,46.4315244084,235.83162735,28.7873680336
625.503604129,158.464,28.7693,492.831805659,120.567476418,806.806610751,0.473633952064,0.997768,2031,1491.10179366,2.09656,28.7711361497,174.462,28.7834,609.000892847,2031,1019.09725795,-29.0118,30.1351588291,233.300728084,28.7760229429
645.390391806,158.531,28.7776,306.228617301,227.273487192,954.154287294,0.483037317224,0.998096,2032,932.063674546,2.18397,28.7793003893,174.547,28.7923,472.494533367,2032,1556.53397437,-29.0452,5.01450205645,237.014499327,28.7831334691
955.223130638,158.544,28.7558,141.853201036,646.498267534,1835.705819,0.466513383032,0.997914,2033,863.822418074,2.09252,28.7560702347,174.62,28.7677,692.91965032,2033,3050.44589474,-29.0072,541.044063484,243.285610071,28.7605270647
948.728643141,158.578,28.8139,285.581092663,563.355531802,1546.3671616,0.45466182742,0.998211,2034,1054.29257749,1.77962,28.8148186949,174.647,28.8265,450.99615565,2034,2554.05832198,-29.0596,154.391075226,250.946831746,28.8199700816
937.575933387,158.66,28.8666,270.144943397,923.72152332,2361.935259,0.481585466395,0.997725,2035,828.734130772,2.09253,28.8688485732,174.723,28.8784,388.424545689,2035,3089.60485951,-29.1196,69.2972450053,248.72271449,28.8734459048
1109.02283984,158.715,28.752,320.305284811,879.265600189,2372.59112975,0.476151881129,0.998291,2036,979.421949482,2.045,28.7521518667,174.732,28.7642,646.684888971,2036,3236.50804709,-28.9992,141.661432795,257.512415544,28.7569593353
907.349905106,158.713,28.7577,225.098069417,769.189848169,2035.92462039,0.444826041932,0.998046,2037,697.940460177,1.82759,28.7597554898,174.754,28.7707,528.724292274,2037,3369.04997865,-28.9848,40.5415580165,263.00427436,28.7659251853
921.543579091,158.754,28.7517,268.483792066,381.984257148,1256.8719984,0.483299541495,0.997889,2038,949.649195307,2.29794,28.7528677729,174.789,28.765,450.593864471,2038,2590.92531391,-28.9919,139.67006445,250.875856918,28.7573785805
752.168546779,158.75,28.744,281.557278572,296.350982407,1126.30093084,0.461968289528,0.998637,2039,903.438860026,1.8815,28.7453791432,174.8,28.7592,505.487285669,2039,1831.05411662,-28.9656,75.4174396821,256.737370781,28.7522282005
714.562724607,158.836,28.8383,315.099647914,317.491160046,1109.11244324,0.478835552622,0.997643,2040,889.311388188,2.05478,28.8386644408,174.836,28.8547,540.746912463,2040,1975.15209884,-29.0686,41.2467185253,246.908043679,28.843866668
682.009758959,158.813,28.8172,309.895129148,217.575218946,1024.64646292,0.482229246465,0.997056,2041,918.768001081,2.11653,28.8189825463,174.878,28.8286,487.835217797,2041,1617.53663146,-29.0667,51.5238688129,237.15560176,28.8229000474
936.354570309,158.954,28.8114,349.214808504,794.020989599,1681.34135908,0.486462301276,0.997453,2042,1144.19332659,2.16364,28.814590154,174.955,28.825,735.936116872,2042,3137.60664389,-29.0702,183.802927702,252.044121252,28.8191702276
689.408314185,158.938,28.7827,356.645761222,701.868791179,1334.64470828,0.461892134559,0.997555,2043,1227.79267213,1.84929,28.7818816654,175.024,28.7979,856.213852524,2043,2926.23169948,-29.0489,278.89532979,235.42634063,28.7876958979
623.343459826,158.947,28.8475,235.290804075,662.845289098,1370.69232949,0.484757456328,0.997861,2044,689.934674464,2.40432,28.8499500676,175.056,28.8609,406.427146355,2044,2907.34597793,-29.0888,66.848632537,242.172128876,28.8570649956
711.579628174,158.929,28.8083,173.238963379,380.772674302,1202.36245881,0.494793960776,0.998041,2045,869.770858831,2.28426,28.8099040645,175.127,28.8214,543.610538997,2045,2260.45059975,-29.068,317.093428039,252.070258279,28.814362137
634.928811686,159.003,28.7046,139.019719349,106.307283184,770.639203175,0.453334432362,0.99803,2046,590.820224526,1.67777,28.7063842405,175.14,28.7191,415.720226059,2046,1069.09439964,-28.9567,207.218604959,240.420874941,28.7136717509
288.810444763,159.014,28.8323,236.173980773,688.365593348,1148.59155309,0.471905812056,0.997853,2047,704.501006678,1.90302,28.8322662593,175.144,28.8444,404.985063433,2047,3213.43624043,-29.0731,75.5667294625,232.150755727,28.8373106709
902.011372914,159.02,28.8539,302.969320954,772.536710961,2209.18870511,0.496329453854,0.99757,2048,763.559072149,2.13331,28.8550172978,175.214,28.866,411.863699455,2048,3058.38871552,-29.0943,63.2810365042,244.669128317,28.8605995385
889.270812315,159.037,28.8085,148.80355279,624.989114741,1654.36711357,0.517042051924,0.997356,2049,756.029473105,2.62291,28.8120461741,175.304,28.8223,521.917755384,2049,2922.63496513,-29.064,332.50464577,241.008220562,28.8191057811
974.523206639,159.061,28.9361,288.563957232,859.109326904,1995.85538077,0.466743994346,0.997644,2050,992.995119251,2.09126,28.9375990285,175.363,28.9502,471.065563628,2050,3378.61663583,-29.1961,188.565350204,258.645084634,28.9428957134
907.385982472,159.071,28.825,253.889961236,865.968291479,1663.06242567,0.470893362621,0.998257,2051,1062.7765661,2.04949,28.8281574852,175.433,28.8375,655.577056853,2051,3317.7246715,-29.0963,306.48727771,251.284843135,28.8320530319
585.596900757,159.146,28.8877,275.850427321,622.579891089,1149.59145396,0.464404488204,0.997972,2052,869.49706506,2.04967,28.889786772,175.479,28.8994,523.441951605,2052,2807.35309449,-29.1339,59.4032923415,233.46561208,28.8935497946
902.490048977,159.119,28.9004,595.978307508,1097.71882808,2036.07393129,0.471805969979,0.998292,2053,1567.04406256,2.05175,28.9020616283,175.491,28.9141,1084.40604475,2053,3494.40103717,-29.1605,244.688654872,263.692309108,28.9063823636
1020.80829613,159.166,28.8665,194.043511373,644.349764969,1879.61960615,0.451986072047,0.99825,2054,645.852858186,1.74808,28.8676347641,175.525,28.8806,435.312108406,2054,3076.00242827,-29.1124,93.2267173634,255.392439196,28.8743501586
275.392826283,159.25,28.967,231.537771379,963.710937524,1778.84141688,0.501851867151,0.998484,2055,939.819993358,2.52433,28.9700505321,175.587,28.979,477.897877017,2055,3066.18194327,-29.2226,160.649785519,236.660784388,28.9744562167
1292.16046054,159.263,28.9305,185.366805279,795.052830638,2723.24968235,0.4669274878,0.998912,2056,771.738625838,1.99697,28.9304399517,175.621,28.944,413.282095202,2056,3380.03382387,-29.1748,147.820579633,261.332859112,28.9354512727
2583.84178397,159.288,28.8839,265.896638902,255.215883829,3361.94570158,0.483810519799,0.998091,2057,707.243632158,2.10032,28.8867240301,175.602,28.896,447.45248302,2057,3504.33631383,-29.1278,11.6257225708,265.728308582,28.8911907027
737.640479612,159.368,28.8881,243.051615407,151.513610802,885.4387964,0.482200758942,0.998566,2058,736.803819003,2.30913,28.8888761007,175.613,28.9013,455.676604172,2058,1429.87498176,-29.1309,36.7286838301,251.595498589,28.8942238129
970.863394319,159.385,28.8359,177.249198855,820.273133178,1793.33660063,0.470985736988,0.998052,2059,714.306280173,1.86214,28.8382286274,175.624,28.8507,486.11576303,2059,3213.32940567,-29.086,266.216279662,251.932212082,28.843957452
749.652830083,159.387,28.977,221.776870233,429.653118957,937.624943815,0.473195136504,0.998708,2060,918.724071653,2.02848,28.9781815434,175.685,28.9907,438.555640793,2060,3464.21453435,-29.2103,270.349713747,251.949316631,28.983137866
1235.80719704,159.389,28.8532,344.696086353,772.843707231,2261.86360996,0.495397334394,0.998591,2061,1034.13800296,2.26795,28.8546529094,175.724,28.867,497.068427554,2061,3382.77302306,-29.1073,44.9876378003,260.033406683,28.8597322847
3319.16496705,159.445,28.914,237.800220405,31.3675768957,3366.2883133,0.475464294822,0.998416,2062,739.582142541,2.20851,28.9154913268,175.765,28.9293,346.523348043,2062,3410.74386305,-29.1646,111.110193249,259.693996351,28.9223288454
3198.5786643,159.461,28.8853,344.460517579,52.9721089543,3328.74471868,0.460865881845,0.998106,2063,1083.85116292,1.94098,28.8870541185,175.803,28.8976,546.074743513,2063,3400.2626266,-29.1328,71.7249642535,258.738421898,28.8912804696
297.712919207,159.525,28.8986,365.290324028,864.876100921,2815.48743829,0.464752808494,0.998153,2064,1055.83170823,1.93251,28.8996500534,175.817,28.9089,576.932367441,2064,3316.88368585,-29.13,25.7935475407,249.703149967,28.9033215603
2742.83571361,159.517,28.9365,255.323223694,54.4103672679,2807.58206453,0.479704406528,0.997796,2065,810.065014394,2.22372,28.9391029761,175.826,28.9504,479.575581055,2065,2932.53504857,-29.1623,154.869727737,238.284989892,28.9444410526
287.566637631,159.488,28.8693,174.531121309,128.039202714,392.171698103,0.485211459725,0.997712,2066,722.19107712,2.40788,28.8697509247,175.918,28.8811,429.126091743,2066,617.419858121,-29.0472,187.66485708,179.889890284,28.8748117441
757.219115292,159.512,28.9429,44.9375082566,1108.78985746,1835.97227305,0.510450292159,0.997768,2067,344.305355217,2.27137,28.9440234576,175.931,28.9547,300.067817998,2067,3512.31604328,-29.1409,188.896745329,262.854253512,28.9487950493
3195.10018774,159.669,28.8248,228.756057152,13.7863733603,3222.01502583,0.539669162632,0.998474,2068,850.549457947,2.62104,28.827957662,175.971,28.8367,294.921763001,2068,3240.82021655,-29.0572,37.7992397535,253.350161935,28.8331778132
2716.79818745,159.749,28.8634,259.147493672,124.062959756,3096.27328845,0.518685398595,0.998276,2069,868.650717421,2.41258,28.8640850487,175.979,28.875,378.125057618,2069,3199.89238119,-29.0964,65.8316065142,250.523158092,28.8693491112
3209.04137359,159.752,28.8211,281.616874657,31.6662726619,3254.12219483,0.52137420737,0.998451,2070,1008.77061122,2.36615,28.8227561499,176.021,28.832,584.508886703,2070,3305.58479899,-29.0589,182.153149383,256.827514389,28.8276399105
846.094067056,159.754,28.731,353.429037049,943.866070019,2961.38053298,0.568103515839,0.998716,2071,1180.35908318,2.94051,28.7320687115,176.096,28.7457,479.028424693,2071,3435.48316767,-28.941,87.3562518354,258.035280831,28.737453061
2240.36313682,159.886,28.7854,275.162734707,295.983447037,3170.64381882,0.540261738236,0.997891,2072,870.954891742,2.47868,28.7873206131,176.106,28.8007,406.3644186,2072,3322.0439918,-29.001,107.579652499,259.191258381,28.7930703474
877.861413839,160.046,28.7813,237.067804539,828.954515995,2203.02976374,0.541050094919,0.997797,2073,899.511456555,2.48282,28.7840109273,176.089,28.8002,485.64077464,2073,3128.33093251,-29.0019,167.556554498,248.676025733,28.792213649
1077.48261912,160.102,28.8111,420.207778481,887.576850955,2318.87816797,0.534422953138,0.998184,2074,1212.17682869,2.33932,28.8138802307,176.073,28.8273,679.366838732,2074,3235.68089215,-29.0673,41.4435370083,254.986174192,28.8204516497
887.201092818,160.146,28.8214,411.283239642,856.959955077,1816.34139422,0.481268660339,0.998215,2075,1342.45184359,1.88685,28.8228147689,176.102,28.8348,575.93873261,2075,3208.5276286,-29.0636,194.951225352,246.554173283,28.829460297
926.283696814,160.137,28.8028,225.800370036,836.435807117,2007.04846942,0.465418098899,0.99793,2076,816.562866541,1.7412,28.8045202834,176.135,28.8192,451.957436012,2076,3070.08446408,-29.0314,195.866504238,244.693486053,28.8122043801
986.537378065,160.15,28.7927,385.579762121,935.819507585,2211.02515341,0.515276065837,0.997583,2077,1028.23567167,2.35188,28.7938080642,176.169,28.8079,608.453852435,2077,3167.4390557,-29.0288,52.6399594283,248.422920363,28.8016379793
799.932606304,160.227,28.8098,232.281003253,687.271011058,1432.32545155,0.510907857342,0.996836,2078,917.278374224,2.40326,28.8112055113,176.201,28.8253,554.429636836,2078,2859.9665516,-29.0451,194.57393767,232.186669494,28.819123427
988.511576136,160.354,28.816,403.545516314,669.274233184,1714.86763544,0.509297013428,0.997743,2079,1265.7678407,2.42331,28.8175320958,176.238,28.8304,525.083736892,2079,3009.32412843,-29.0265,133.360404112,244.919885136,28.8246962091
948.882260603,160.372,28.7242,594.750264694,682.403344344,1975.05018674,0.499460676788,0.99794,2080,1590.18830391,2.33548,28.7268622603,176.247,28.7387,1138.32761264,2080,3267.60813841,-28.9474,298.020954965,256.273427639,28.7348636546
790.904484578,160.367,28.7477,323.549942657,416.256659513,987.699186997,0.465899958145,0.997515,2081,1068.30261836,2.01091,28.7479990736,176.309,28.7609,503.951951227,2081,2907.25863006,-28.9571,95.8604760426,236.477896164,28.755068496
745.208479183,160.455,28.7728,285.534586234,602.846939805,1464.9579083,0.496928365079,0.997784,2082,720.951950697,2.17741,28.7747315017,176.358,28.7892,341.74903913,2082,3084.84494538,-28.9931,7.79932115565,257.404979557,28.7804894137
997.946870318,160.486,28.7132,288.814008803,899.086196487,1952.55897187,0.486123988053,0.998169,2083,1182.13297194,2.32544,28.7140609011,176.42,28.7283,609.28112519,2083,3273.11664213,-28.9456,424.81024597,248.835253804,28.7220472965
856.005785359,160.59,28.6156,393.292054432,612.448764313,1670.25308592,0.496476697681,0.997484,2084,1387.61205392,2.42546,28.6159246451,176.441,28.634,797.209558073,2084,3266.99269237,-28.8422,436.745285569,247.477995121,28.6237739864
776.414664723,160.622,28.7208,400.050629926,786.401070706,2023.2498377,0.481200445059,0.998161,2085,1050.91876932,2.25302,28.7234923554,176.503,28.7379,464.313718492,2085,3082.52017868,-28.9222,23.3525662013,237.785699905,28.7321964029
793.140276343,160.607,28.7015,347.962885897,826.066279529,1464.49841659,0.488067938686,0.998248,2086,888.357743364,2.17198,28.700633999,176.525,28.7133,471.312167657,2086,3038.19339701,-28.9011,109.556598627,235.583293373,28.7065428788
747.707890855,160.631,28.6326,337.482123796,144.096516833,930.014403666,0.45943458793,0.998306,2087,1007.21227019,1.9163,28.6355494467,176.552,28.6457,679.027185865,2087,1375.45641429,-28.8363,51.1418440698,241.350201355,28.6427036824
303.445639594,160.638,28.5806,289.240386387,1068.2312492,1716.35536418,0.487519082667,0.997411,2088,829.222188145,2.1598,28.581615751,176.569,28.5988,434.665038175,2088,3155.4503252,-28.7699,8.65028972959,218.263681914,28.588724504
