AveragePolicySurr,AverageReturn,Epoch,PolicyRegParamNorm,AverageAction,AverageY,AverageQLoss,AverageAbsQ,StdEsReturn,AverageAbsY,MinReturn,MinEsReturn,AverageQ,Iteration,StdReturn,MaxEsReturn,AverageAbsQYDiff,MaxReturn,AverageEsReturn,AverageDiscountedReturn,QFunRegParamNorm
-114.163,188.056881653,3899,145.08,0.999913,113.759937491,125.206,114.038,81.5247856263,114.029882307,170.552773936,46.6518334353,113.743,3899,5.89062508771,377.205787348,6.40303924299,205.221562032,178.84933464,117.189119461,313.529
-114.97,188.909867062,3900,145.082,0.999988,113.669217939,122.701,113.904,74.6511422703,113.854479769,167.645368694,12.4612186055,113.663,3900,12.4809982149,341.175077793,6.4287629577,265.174466003,188.256554979,117.4641921,313.51
-115.311,197.905212638,3901,145.154,0.999985,114.04149618,120.015,114.213,57.2163500616,114.183309993,170.679936734,89.1965337199,114.021,3901,20.003109191,282.222750484,6.40299961268,270.171642352,205.257938599,120.693061268,313.48
-115.386,186.285639689,3902,145.13,0.999923,114.660283309,104.152,114.833,71.3956315978,114.817548747,132.768631916,6.88938280509,114.635,3902,25.9131238991,285.421382448,6.14832307115,297.731882101,127.760595887,115.674510355,313.416
-115.526,193.903256125,3903,145.128,0.999912,114.873079569,107.617,115.019,57.4033433402,114.963142079,132.613472089,11.3374642266,114.872,3903,28.0741680488,250.489883489,6.05975439525,292.672027233,170.184486098,118.813363863,313.394
-115.468,216.984933505,3904,145.128,0.999988,115.188712351,114.194,115.342,64.696977173,115.315999394,135.659827172,14.1888316714,115.161,3904,34.290885921,273.159718185,6.18382013954,312.50995688,190.612115846,127.582336996,313.368
-114.053,203.4908612,3905,145.156,0.999907,114.259767822,105.443,114.443,61.0169988243,114.390942314,130.057187879,33.0473648893,114.251,3905,15.0557448421,258.605513884,5.98052443478,245.640313815,174.648072222,122.870658599,313.352
-113.167,214.537058505,3906,145.21,0.999864,113.402396135,106.556,113.574,58.7982617532,113.480759818,198.986682801,13.0737706726,113.387,3906,13.78071147,227.311722891,6.0671081994,299.349583683,159.511570881,127.505983816,313.332
-111.134,214.57943983,3907,145.176,0.999946,111.330680626,98.3484,111.519,42.0565084659,111.452483708,203.440861904,139.933216715,111.331,3907,5.0022082086,292.365819007,5.88873231654,230.840406866,200.44445937,127.865357114,313.379
-110.761,237.287547811,3908,145.092,0.999978,110.916773066,93.3457,111.056,58.2669482801,111.012498587,226.950003928,53.971591018,110.894,3908,5.24888146919,235.084143493,5.77479601733,250.064185349,188.434938323,136.649456361,313.368
-110.092,236.975204786,3909,145.083,0.999935,109.974676341,93.9575,110.143,64.2592048362,110.086431787,225.001154129,20.9634803433,109.959,3909,5.04637166996,240.483157234,5.631030147,247.404498293,188.577215903,136.498951017,313.35
-109.733,234.238376991,3910,145.094,0.999919,109.630178951,90.0834,109.795,43.3550307457,109.746730481,223.340382882,148.11588095,109.614,3910,6.10838879335,314.859914219,5.53801435305,248.609157214,229.532451638,135.501055327,313.37
-108.518,299.080903763,3911,145.218,0.999958,108.25974501,81.798,108.423,38.0955857482,108.401945703,230.710958439,118.033532015,108.221,3911,31.7508948249,265.320481174,5.37467521055,357.387454393,219.350090622,155.449537506,313.361
-108.269,340.119900599,3912,145.256,0.99995,107.638918647,86.7549,107.798,81.917851052,107.761128974,236.232657915,196.866681658,107.614,3912,31.9470542331,429.729224082,5.29005454044,416.615531396,295.083180374,167.300976607,313.325
-108.352,362.246985859,3913,145.229,0.999952,107.643667087,74.1957,107.798,48.3145209049,107.770656041,238.111124996,227.747321753,107.62,3913,25.2782410919,396.914147393,5.0579131626,408.090213769,308.822187101,174.483211162,313.282
-108.508,300.158513957,3914,145.155,0.999958,107.677322214,75.7311,107.849,104.234458683,107.811153853,230.276180892,48.2495052543,107.662,3914,45.9939975874,393.269123807,5.04820818558,391.643335791,272.557361333,156.664291899,313.266
-108.634,247.479257993,3915,145.123,0.999959,107.824752827,77.3464,107.96,114.620265365,107.928538423,230.191559922,31.2382789759,107.795,3915,17.3439974072,399.11055786,4.97635619718,300.745125076,246.275052972,140.210210056,313.234
-108.711,257.268812253,3916,145.148,0.999967,107.865037471,70.9984,108.001,105.032831714,107.945689088,244.491080284,24.5051568422,107.844,3916,14.8805222014,343.956471386,4.78111463319,337.288591086,189.087983301,143.846166628,313.217
-108.723,255.938803762,3917,145.143,0.999937,107.99717646,68.413,108.127,93.012708183,108.083901802,243.657050787,7.90694034937,107.978,3917,8.17307403459,303.178265677,4.72342786596,296.177792352,213.416289248,143.479880462,313.22
-109.158,266.344200795,3918,145.133,0.999996,108.366911698,64.4334,108.496,84.4342485982,108.459606808,247.473225653,36.9182550113,108.347,3918,22.8646889097,291.459096617,4.58895772772,340.055689648,189.378449215,146.813285618,313.204
-108.76,272.061349633,3919,145.156,0.99998,108.066488785,65.138,108.179,87.2427065523,108.140460497,253.590805974,19.1732562015,108.045,3919,12.114466118,303.852646922,4.58399064409,310.368363779,213.654720369,149.271173458,313.206
-108.322,263.389120948,3920,145.205,0.99991,107.8645835,63.4804,108.027,105.85915394,107.961060716,244.227931417,8.73303133511,107.855,3920,20.4886007957,351.135197776,4.52611393503,353.186738918,223.464688438,146.06466089,313.167
-108.071,261.086002007,3921,145.203,0.999925,107.766438807,72.1429,107.93,81.410858425,107.870790276,244.265637563,4.63754843244,107.753,3921,17.3254390841,311.638478417,4.64236470739,336.648849729,235.540971613,145.367664795,313.121
-107.963,259.513968334,3922,145.14,0.999958,107.51980051,59.4074,107.7,94.2001909436,107.645292202,248.201271098,9.84328515981,107.511,3922,5.78259508804,290.514983018,4.36016909148,276.169421771,199.622638362,145.070137911,313.111
-107.094,262.115554744,3923,145.193,0.999947,106.985629597,64.2848,107.17,86.9865313117,107.11785039,247.735442282,27.1530823241,106.959,3923,15.0530242293,301.322806179,4.45945796268,326.227796057,214.73398471,146.032856945,313.123
-106.627,272.676439596,3924,145.206,0.999999,106.410314094,61.1564,106.631,71.3046393989,106.575683951,246.693743259,34.6893333604,106.406,3924,23.8318715115,313.528958548,4.33406105886,364.820990667,216.901534751,149.624167734,313.12
-106.635,332.658085002,3925,145.118,0.999973,106.564925226,57.5542,106.782,84.3976136433,106.720574898,295.722605004,68.8111574613,106.566,3925,15.6167692917,343.71140604,4.30812340831,367.831324393,246.991967743,168.986577368,313.089
-106.195,338.318474093,3926,145.102,0.999987,105.827591442,58.8049,106.084,79.9651622208,106.021857672,306.058098462,60.0448651986,105.821,3926,16.3020112011,300.647122128,4.31430353648,370.373196463,200.421220905,170.524275292,313.074
-106.157,348.640733141,3927,145.111,0.999954,105.700452946,59.2657,105.907,73.2426731866,105.866481521,309.136681863,96.0292676817,105.689,3927,17.7498845395,342.917627425,4.31069841789,383.800163101,270.056767867,173.472831411,313.046
-105.695,362.734854897,3928,145.115,0.999981,105.290076955,58.8854,105.565,58.6258231371,105.477642349,340.395648156,210.905154487,105.289,3928,12.0911030164,385.045011049,4.27036736133,378.735227113,293.182193781,177.334193372,313.085
-105.197,364.254053895,3929,145.159,0.99995,105.048644171,60.1509,105.311,118.487937999,105.231796359,336.617214651,29.9431455481,105.038,3929,16.1021806569,391.897327168,4.31426838189,402.995606801,242.260244836,177.825354703,313.094
-105.229,367.973278843,3930,145.162,0.999994,104.88238572,57.7461,105.121,111.422782182,105.055948149,344.872866588,60.6231524318,104.877,3930,11.0678256832,353.792684923,4.18390524403,387.44341028,203.216105448,179.348221794,313.096
-104.659,415.354218667,3931,145.354,0.999995,104.281096549,57.917,104.493,127.340635889,104.439403329,402.116881923,6.12074764451,104.267,3931,5.80938625249,415.816582539,4.18721397329,425.271477002,251.654922366,191.483356178,313.102
-105.152,404.937341028,3932,145.319,0.999994,104.723322575,56.722,104.894,126.572548259,104.837715636,395.564865271,47.1521386917,104.717,3932,6.13359618408,415.052127402,4.14394770027,416.223108129,228.671854441,189.253342225,313.073
-105.156,402.962550213,3933,145.265,0.999961,104.677848571,53.4815,104.875,127.624656477,104.802562781,389.367332045,32.2408648294,104.682,3933,6.56334310533,397.723829756,4.08646504011,415.617562774,248.044477364,188.996186248,313.062
-104.554,401.689767223,3934,145.296,0.999912,104.274907302,57.5103,104.398,106.67805812,104.355651005,387.59178208,75.7112926593,104.256,3934,5.36605216979,411.46664287,4.11405615555,411.718612989,202.476028312,188.497601814,312.987
-104.439,293.658489527,3935,145.23,0.999958,104.210237019,50.7779,104.371,131.56310963,104.3142128,75.2302037306,44.0016330283,104.208,3935,154.235355204,408.635165245,3.96172369412,418.51634057,226.346598282,146.011250541,312.966
-104.659,401.661455857,3936,145.266,0.999921,104.263988206,56.3773,104.416,136.404680134,104.351868381,86.9526816178,50.5213668291,104.266,3936,37.4041252021,402.60190385,4.00701421784,415.906084591,203.510860998,188.012702834,312.964
-104.331,406.650256707,3937,145.266,0.999991,104.110382933,50.9288,104.267,128.945645701,104.219847237,87.4485224909,59.6941591164,104.094,3937,37.8466322558,408.812063739,3.96800890624,418.853380845,201.618293051,189.294301825,312.918
-103.89,538.199257717,3938,145.421,0.999869,103.545391707,57.2801,103.7,147.469145587,103.630079978,475.798916529,30.7688118068,103.542,3938,29.6830626344,430.802824691,4.03335617664,595.237468736,312.456717508,209.003169931,312.952
-104.176,574.405124256,3939,145.43,0.999985,103.693367758,58.0865,103.853,201.409029035,103.799737339,501.90542637,24.7235292012,103.686,3939,83.836525662,610.928505314,4.06520970194,1072.53790771,275.830460835,205.675193523,312.94
-104.482,557.102344368,3940,145.404,0.999959,103.905558098,54.3147,104.056,157.788641688,104.005472976,509.528484818,57.9038073129,103.9,3940,57.5965347628,508.670310266,3.97843666364,864.906892565,380.659517111,206.19011445,312.977
-104.459,551.59544682,3941,145.399,0.999977,104.117279642,54.5424,104.294,119.541491252,104.256502917,523.298986127,90.0170344581,104.104,3941,13.5490537422,504.224871491,3.97853594682,583.447162092,376.941892179,206.397433921,312.985
-104.575,671.600803341,3942,145.4,0.999992,104.352271028,53.3029,104.491,202.369754919,104.469932058,552.184557037,10.8181049765,104.346,3942,127.558422068,613.161577424,3.95732866801,1145.98326214,389.948824135,209.097475009,313.03
-104.72,541.542295878,3943,145.302,0.999995,104.488045727,56.9267,104.729,278.472503043,104.688094609,486.748800943,89.7016321577,104.471,3943,36.9268182815,805.64522829,4.03914589954,639.648147579,404.614743421,198.230334043,313.013
-104.119,641.254094734,3944,145.304,0.999944,103.905393155,59.6941,104.203,121.169533622,104.132932817,515.796513447,131.447963531,103.918,3944,177.767705687,533.706526559,4.16281075193,1451.21234655,389.145518505,175.374928124,313.033
-104.481,489.23455403,3945,145.326,0.999882,104.326519088,60.2345,104.592,197.418428719,104.568973957,429.643670726,11.4749825646,104.323,3945,31.592065444,510.973003782,4.14910641687,582.269287645,345.685001928,191.387344393,313.037
-104.21,540.247877573,3946,145.36,0.999908,104.022834943,67.5143,104.356,150.598598526,104.311099969,481.564510324,175.726629582,104.017,3946,43.8369892942,516.66792948,4.28684177063,724.396791791,309.223162316,169.845137331,313.005
-104.466,643.225500592,3947,145.38,0.999917,103.976551135,62.0779,104.363,89.4782757294,104.31437525,503.176679553,257.403916198,103.972,3947,226.076117942,519.167956054,4.24219179824,1389.0266921,413.845951016,167.985608973,313.034
-105.023,801.810761245,3948,145.565,0.999967,104.393919491,67.0646,104.787,144.014246868,104.755616536,511.646019722,104.350662464,104.387,3948,253.963964735,536.482005945,4.37126487151,1409.47197137,301.136875067,146.054664967,313.045
-105.833,766.830078437,3949,145.537,0.999948,105.033345732,62.8186,105.531,169.614859501,105.492970149,559.454395543,102.959344123,105.027,3949,206.984324389,557.869250021,4.36257511357,1239.74661172,347.96322507,143.933112349,313.043
-107.098,951.935646041,3950,145.572,0.999824,106.165385336,62.3943,106.59,172.264913207,106.540269901,604.394061544,188.113175084,106.156,3950,248.250038794,650.512905681,4.32509219009,1331.465903,439.421103719,134.654282007,313.071
-107.679,702.881656019,3951,145.546,0.999941,106.66620781,56.8381,107.055,151.567147492,107.008331465,495.151148722,142.73635392,106.655,3951,238.424544133,573.903041724,4.26244944435,1695.36360061,278.855634553,166.587656713,313.072
-108.308,1001.06483979,3952,145.644,0.99996,107.313974018,61.6523,107.639,206.303281207,107.604988677,400.108720967,48.686349213,107.305,3952,237.51076354,532.407407268,4.28280165234,1484.67606599,256.698487169,146.413790944,313.085
-109.277,822.618130415,3953,145.629,0.999924,108.179932363,60.101,108.484,182.100659449,108.427347408,374.407312389,62.0888137366,108.16,3953,245.538712863,560.630223148,4.29147797671,1531.64337841,357.753966854,148.691267376,313.109
-110.403,659.482760871,3954,145.635,0.99995,109.411815151,59.9578,109.656,119.298343808,109.606944203,595.264288347,83.4306218666,109.402,3954,64.7148758779,386.941348929,4.21222887956,956.748578164,196.675548833,149.011495488,313.119
-110.985,721.449420278,3955,145.64,0.999958,110.032010828,56.0944,110.276,178.169298582,110.200147415,476.373897601,61.9708850132,110.025,3955,181.944407577,574.674260088,4.21325217429,1142.72545267,369.465961929,147.267464925,313.138
-111.946,526.127353744,3956,145.595,0.999863,110.750452801,64.7621,110.907,171.372771273,110.866073965,456.002908061,218.233217705,110.726,3956,41.1915160404,589.400844203,4.30294014323,619.709335257,402.999222823,160.764222232,313.223
-113.318,642.661559684,3957,145.628,0.999983,112.074985778,65.852,112.226,144.405195582,112.162848998,443.00909651,131.998610548,112.067,3957,102.834946265,570.788215511,4.24952234575,982.997455467,314.393113206,153.610958437,313.264
-113.75,488.894440774,3958,145.654,0.999898,112.633754967,62.43,112.779,205.635852925,112.724350959,387.944779104,8.73274652596,112.614,3958,52.7592320438,565.601398897,4.2680145968,703.770633576,257.864335623,168.794778367,313.239
-114.857,504.947671922,3959,145.631,0.99993,113.756955623,65.0531,113.884,152.279459758,113.825847636,443.236899843,23.4800881156,113.751,3959,56.5453166424,488.89691175,4.28413962246,673.982144152,249.811128128,163.883603649,313.271
-115.827,500.905574262,3960,145.64,0.99988,114.660405341,60.7009,114.784,109.569512595,114.739047501,445.223661428,156.435531452,114.643,3960,43.5300390201,456.391805314,4.12278491556,607.235955495,310.805349852,173.392071013,313.296
-116.834,526.939285331,3961,145.713,0.999983,115.633086046,60.4215,115.751,158.156592607,115.695192184,467.466627548,69.3138814914,115.628,3961,54.366493855,490.983600043,4.13022865884,650.639389729,315.801346134,177.73247619,313.282
-117.787,509.582162877,3962,145.671,0.999946,116.575877744,63.6261,116.698,137.324181732,116.638079702,462.240452051,91.9071458279,116.561,3962,35.0519400728,473.87657166,4.16890971996,577.891646036,294.395439141,175.216240333,313.277
-119.107,465.509664354,3963,145.73,0.999971,117.723939444,64.2116,117.808,169.95602062,117.773296435,444.091603545,57.2736613229,117.703,3963,9.47885182036,516.844353163,4.19366869246,489.133526535,298.922276985,186.079609795,313.273
-120.162,465.64276274,3964,145.719,0.999961,118.877036982,60.6515,118.991,132.151857816,118.930327365,446.122437648,54.3489790091,118.872,3964,7.80794581596,461.745577012,4.16218326814,491.897679095,348.688318253,188.990068036,313.228
-121.247,454.802735855,3965,145.731,0.999913,119.817466615,65.2422,119.919,166.750577274,119.862819649,436.328216632,33.9462300514,119.805,3965,10.5526310587,459.714933453,4.20287960403,476.42550615,291.500127529,188.790308702,313.228
-122.84,324.738648297,3966,145.724,0.999922,121.238960059,67.1409,121.341,126.256667111,121.290701038,94.5342562213,50.37412911,121.231,3966,81.7840350687,426.6108027,4.17114900677,369.508613496,358.427140527,161.036609976,313.3
-124.348,340.412371615,3967,145.721,0.999922,122.4334151,64.551,122.528,121.579171094,122.476079624,94.7123570576,72.8295698639,122.424,3967,56.5429677824,395.467031976,4.12383753565,369.377970548,214.2592836,167.235738442,313.305
-126.067,336.523270132,3968,145.724,0.99991,124.106693201,68.0535,124.186,137.149198728,124.151240743,92.3582441087,54.7684233403,124.084,3968,64.470316553,393.292411816,4.19357907869,370.113731135,219.6672944,165.660908603,313.279
-127.62,326.035919013,3969,145.743,0.99997,125.557080291,69.9775,125.657,129.730057623,125.606897658,125.399031484,41.1040192956,125.558,3969,62.117635191,368.457647151,4.19068165148,368.433281741,208.78857769,163.339044313,313.309
-129.174,354.606694563,3970,145.757,0.99996,127.135593004,69.8455,127.228,124.800066118,127.179167473,324.774962192,67.7342956171,127.116,3970,10.1781842077,385.407852774,4.18914650943,366.38609031,223.786398842,171.403024185,313.307
-130.447,350.79376844,3971,145.764,0.999924,128.590922296,76.1722,128.721,136.268822296,128.675741816,323.453777186,20.6485653168,128.585,3971,13.1205779877,374.365747948,4.31621381137,365.629756683,207.15356291,170.441314211,313.384
-131.877,360.35718563,3972,145.851,0.999944,129.967385069,73.6203,130.1,125.734141298,130.041010836,335.65115773,81.5304250064,129.956,3972,8.58287884122,401.903971098,4.33754541684,374.089816452,249.951463301,170.288844373,313.404
-133.186,363.091426857,3973,145.733,0.999911,131.262074945,77.0589,131.394,130.553448662,131.36903696,337.459897963,33.830115427,131.23,3973,10.390395278,390.500604819,4.41260032189,384.105480034,174.399918116,172.633920328,313.436
-134.205,359.698158497,3974,145.74,0.999926,132.581120759,68.2025,132.756,122.075453097,132.738475062,329.003490599,82.5967865208,132.565,3974,12.9621385768,389.898953623,4.32728227265,381.341699506,251.897300859,172.014082635,313.441
-135.068,335.663673741,3975,145.706,0.999999,133.487985868,78.8839,133.689,133.698248106,133.643139509,317.650431842,33.1713301358,133.471,3975,12.414588585,368.944983725,4.51696722689,361.893568783,237.208343138,166.013057591,313.45
-135.865,352.306263255,3976,145.773,0.999955,134.278791574,82.3387,134.535,140.642108114,134.494115743,331.794471009,33.295489902,134.267,3976,11.5366525687,411.385702601,4.59688856003,369.104203947,290.355081104,170.10918546,313.493
-137.192,346.660017119,3977,145.723,0.999958,135.745891047,81.6574,136.027,103.682351896,136.018377257,339.299764143,92.9912285013,135.723,3977,8.28535624189,356.333215875,4.62014461866,376.53252792,265.213381846,170.565240156,313.559
-137.135,343.390427494,3978,145.747,0.999976,135.854500839,83.4498,136.217,45.5286590472,136.184963962,335.410002642,229.017073886,135.845,3978,5.29105509837,386.491021482,4.64902203326,360.291656198,330.789845696,169.936068634,313.501
-137.055,366.778578391,3979,145.762,0.99992,136.082920696,81.7846,136.473,99.3928202481,136.478199041,342.58078286,59.591840202,136.057,3979,10.0413456528,384.881027345,4.69644269168,381.975372634,318.327397249,173.631880495,313.51
-137.564,364.087147553,3980,145.745,0.999957,136.534905597,90.1361,137.092,126.041799385,137.082037969,335.082753448,14.1859200588,136.532,3980,10.6535979371,408.390018866,4.82482007963,385.48718849,272.013377247,173.144526334,313.542
-138.169,360.795250931,3981,145.754,0.999952,137.510307655,95.1239,138.068,139.823244952,138.036909887,344.60603515,10.1991042674,137.517,3981,9.6602911545,418.165666595,4.87736833564,379.1518695,190.190364987,172.891432453,313.578
-137.647,362.92527504,3982,145.762,0.999979,136.913245225,86.5375,137.631,98.0628900082,137.606508442,343.191741179,67.3953821399,136.899,3982,7.09663650013,387.908253777,4.75539376492,376.93731404,304.077796424,173.448718067,313.618
-138.023,354.592796334,3983,145.762,0.999945,136.978675286,89.6445,137.815,123.506796047,137.788185095,334.339135195,57.7360411352,136.967,3983,9.89508085687,390.595609968,4.78936274287,376.296419936,283.368062921,173.040157608,313.608
-138.335,408.332146844,3984,145.843,0.999925,137.469767377,88.5276,138.357,120.916923959,138.34340891,251.540424835,92.0747493112,137.467,3984,22.5121654953,378.752742819,4.81081628202,423.266582546,252.347525353,188.510576846,313.633
-138.363,235.211622666,3985,145.855,0.999937,137.507359132,86.6177,138.603,99.6567999541,138.573141024,228.982532686,12.0863867819,137.502,3985,3.28308881877,331.179966903,4.80203912293,245.729633264,203.420605373,136.212650288,313.641
-138.831,236.620138052,3986,145.849,0.999986,138.111730712,92.7293,139.014,74.7675967713,138.993468375,229.810036993,73.7014142503,138.095,3986,2.77764341461,306.736184278,4.85917843861,243.542224279,227.11520508,136.804783155,313.599
-138.608,226.513402593,3987,145.836,0.99997,137.71432612,99.5499,138.635,36.6544472078,138.577459305,220.712381663,160.466177019,137.728,3987,2.93928705065,305.773067107,4.94403866959,234.582592462,234.143554586,132.931018121,313.619
-138.8,215.513369036,3988,145.761,0.999986,137.835861986,95.1333,138.688,69.8603491684,138.645216707,209.777021545,35.4408599602,137.83,3988,2.82112851726,249.955122996,4.93663198956,223.089528497,186.179899383,128.598997916,313.652
-138.886,219.796084993,3989,145.755,0.999998,138.157417186,97.4162,138.948,38.3133618887,138.899643227,211.895543216,79.3515922434,138.155,3989,2.95283701255,226.540552809,4.96786355126,226.484424572,203.657722113,130.351303992,313.697
-138.378,213.983753167,3990,145.76,0.999945,137.815281625,94.8244,138.583,77.6904345647,138.528351551,208.881223124,11.0556168171,137.819,3990,2.38652688779,235.135886527,4.90789191057,220.653443661,187.601428375,128.124588981,313.646
-138.246,209.509894167,3991,145.752,0.999995,137.940051464,101.23,138.489,77.3385828347,138.425480743,201.146092188,36.5536989634,137.933,3991,3.18418663879,227.930440472,5.03232899826,216.564840619,168.715178627,126.292183197,313.675
-137.383,192.254090368,3992,145.791,0.999943,137.391931651,98.2176,137.933,54.3734269235,137.87525594,183.48097755,35.2692494799,137.385,3992,5.13003630621,234.390217933,5.0229812246,202.878223505,181.348525454,119.028379688,313.694
-136.494,192.011881264,3993,145.791,0.999948,137.185155295,89.7228,137.707,69.9952563972,137.626501759,183.476548097,9.82217063419,137.19,3993,4.68379687776,214.79613596,5.02085549404,202.874623589,163.01130852,118.959325816,313.72
-134.961,201.809663774,3994,145.844,0.999947,135.691424563,103.305,136.248,79.8033127316,136.208131932,193.518238227,20.7392846427,135.698,3994,3.45523706794,233.092389208,5.25514611925,208.268237577,140.421993918,122.929738563,313.76
-133.702,210.681336432,3995,145.831,0.999907,134.340576314,96.7789,134.919,62.092855241,134.885188603,206.255185664,26.0627691203,134.329,3995,2.17483895961,242.429724368,5.34779503761,216.88733908,186.564294254,126.649281859,313.781
-132.613,215.052407308,3996,145.833,0.999951,133.334148672,101.064,133.935,60.1235469807,133.88459453,208.074151622,71.1904729004,133.348,3996,3.45344601575,233.897182807,5.37329122425,223.157299908,183.684690828,128.558681532,313.811
-131.843,220.384617216,3997,145.896,0.999998,132.432813253,105.028,133.098,79.3702144365,133.076301646,214.838121012,68.4297511978,132.426,3997,3.01931247088,282.389588111,5.44361353815,228.005178274,196.555953167,130.729074702,313.819
-130.319,233.734395086,3998,145.881,0.99997,130.875729461,104.149,131.68,79.0641732133,131.634541658,227.398534321,61.8309729154,130.89,3998,3.13536029394,292.949778342,5.58043961532,241.080800993,197.640126945,135.850644065,313.843
-130.447,237.386515594,3999,145.889,0.9999,130.678083566,98.7308,131.517,78.221191034,131.494918851,230.805167721,8.50048697694,130.675,3999,3.0982176934,257.992816671,5.4389218004,243.745396031,202.268998055,137.281233315,313.857
-129.566,240.177293385,4000,146.0,0.999955,129.750929077,102.588,130.731,85.9971142227,130.678508631,78.2156025951,63.4995370334,129.752,4000,23.2859094168,272.78432202,5.52784775914,254.969899646,189.631617629,137.979584083,313.896
-129.211,311.6307907,4001,146.043,0.999962,129.003964884,97.5319,129.901,100.409253505,129.88401986,61.6850790274,60.0883202942,128.993,4001,108.652897328,343.212744232,5.42785197645,376.015011748,203.761272508,156.356080615,313.908
-129.497,310.24121449,4002,146.066,0.999988,129.150613706,92.2607,129.904,128.576646633,129.876244224,60.3541625436,22.5906463119,129.148,4002,103.038494181,393.5408563,5.40007303388,374.725432538,212.114580848,156.471209175,313.906
-129.835,326.15632104,4003,146.062,0.99998,129.35218724,103.473,130.051,112.259567869,130.065441736,66.2877659778,66.906880466,129.345,4003,94.7048337329,354.852874297,5.41696401701,399.783756928,234.188724079,162.47869597,313.994
-130.247,352.269056443,4004,146.088,0.999992,129.742001992,93.5784,130.43,106.14486088,130.404046251,70.7394583381,52.9248370284,129.728,4004,42.3247881725,350.966709086,5.2738473713,401.678884115,226.115148943,173.837309894,314.057
-130.443,331.77734046,4005,146.08,0.999972,129.701639576,95.6231,130.27,138.187257021,130.253326847,60.5455889084,22.3984186244,129.686,4005,114.831174373,409.867373174,5.26235654296,408.648968146,221.960782398,162.568762171,314.06
-131.738,378.254834928,4006,146.103,0.999992,130.651008374,104.361,131.18,137.11697926,131.163239445,65.7802869227,7.13192741813,130.633,4006,74.6111735021,394.31487225,5.33596926578,408.649444242,171.572512708,179.49498797,314.078
-132.341,83.8617763545,4007,146.082,0.999965,130.893068056,101.57,131.322,107.980361941,131.310532382,60.7553572171,63.9233998697,130.864,4007,65.0360988166,331.105319985,5.35054177787,318.467116871,189.12277938,61.0658176258,314.086
-134.765,314.596409806,4008,146.097,0.999996,133.227548012,97.6949,133.562,124.610171876,133.565414253,300.629277734,13.5518999287,133.21,4008,5.34789185396,331.232723868,5.21571634841,323.458277904,164.387937384,163.394468024,314.062
-136.195,288.590289307,4009,146.117,0.999961,134.621849747,99.4403,134.91,113.474312785,134.904903522,63.8282249888,40.2924451821,134.594,4009,77.6828400243,316.736784506,5.20350184709,325.635664045,199.725582581,151.720521868,314.072
-136.999,309.779335769,4010,146.001,0.99994,135.337432383,102.054,135.697,104.220214129,135.635142534,298.949109543,32.7773059266,135.322,4010,4.00649982925,322.470499639,5.24574665929,321.985169601,183.394348113,161.843094475,314.098
-137.883,305.687701217,4011,145.969,0.999853,136.409151925,106.555,136.773,100.102412175,136.734703425,293.721062677,70.5973896487,136.371,4011,3.95481461883,324.89073915,5.42132973196,312.638651527,228.393298507,160.509913489,314.066
-139.671,304.166027013,4012,146.0,0.999941,138.388806309,113.197,138.799,116.168465179,138.712311029,296.595983196,22.2998851289,138.383,4012,4.22731429311,314.089540766,5.49491115296,314.705480245,209.919243028,159.963937522,314.058
-140.943,280.168558319,4013,146.012,0.99991,139.821443049,114.013,140.184,87.0404611977,140.1410975,266.580676904,68.8488633187,139.798,4013,4.27259947269,306.753207445,5.47977323037,290.154000479,220.47972313,152.25757522,314.076
-140.358,292.131269338,4014,146.037,0.999966,139.742979726,130.937,140.296,106.404773985,140.23653057,284.12369769,26.2744904143,139.736,4014,4.40429909663,300.453520139,5.69029396687,302.006788685,205.408213621,155.898265214,314.087
-141.128,300.520324336,4015,146.115,0.999994,140.471569386,125.309,141.082,72.562533797,141.033641787,289.872063085,61.3378212153,140.458,4015,4.80857049074,317.473837739,5.69180327856,314.11917695,272.732164849,158.513047898,314.059
-140.655,302.635391033,4016,146.122,0.99992,140.263969063,137.871,141.077,99.7918559364,141.020263038,290.394340998,20.4441814148,140.255,4016,5.31843070188,296.787096005,5.80348795539,313.847130189,215.448835277,159.185324195,314.033
-141.948,296.76470494,4017,146.123,0.999954,141.474479147,147.58,142.22,101.389551984,142.198939199,279.653127913,38.2006176526,141.456,4017,5.72572755381,312.670099966,5.91888996698,306.586926268,217.566316958,157.299030336,314.029
-141.534,296.23734951,4018,146.139,0.999964,141.257649644,135.357,142.008,97.8706490874,141.992121629,281.635187078,43.0478695406,141.254,4018,6.19006324153,313.340208788,5.85043575698,309.628644806,224.423376713,157.066722759,313.988
-141.391,301.829830733,4019,146.116,0.999952,140.95213785,120.172,141.799,81.5482981534,141.7322155,289.959066731,29.2629142315,140.98,4019,5.89690328752,326.167265831,5.67529628088,319.703515117,244.961304102,158.636870814,313.949
-142.33,305.810563493,4020,146.081,0.999991,141.848825694,131.473,142.559,101.465117744,142.579941558,292.560758669,26.3099605178,141.814,4020,7.6809105537,350.021043829,5.80177665834,322.833813588,183.808408644,159.920642874,313.939
-143.31,303.208683197,4021,146.137,0.999993,142.663028492,125.421,143.372,78.7921175225,143.350574532,292.809328269,75.5815405462,142.659,4021,6.80319173358,337.124105802,5.72032800557,325.208230308,265.868445273,158.867043118,313.932
