AverageEsReturn,StdEsReturn,StdReturn,AverageReturn,MaxEsReturn,MinReturn,AverageQLoss,Epoch,AverageQ,Iteration,MinEsReturn,AverageY,PolicyRegParamNorm,AverageAbsQYDiff,AverageAction,AverageAbsQ,MaxReturn,QFunRegParamNorm,AveragePolicySurr,AverageAbsY,AverageDiscountedReturn
106.772768819,73.8762971296,127.337388029,123.070973744,179.780147677,57.1272647641,9.84378e-05,403,0.174707,403,-18.0508172602,0.174700765699,61.1055,0.00455221373044,0.968441,0.175054,623.273544495,46.6842,-0.17716,0.174938878809,64.0024435687
266.557794017,158.773906391,76.294499294,105.295418181,485.381018422,50.6896034762,0.000112036,404,0.173251,404,62.6881233587,0.173257197376,61.2183,0.00476742156776,0.947874,0.173613,544.61970046,46.7217,-0.175592,0.173522799467,63.0521009629
154.153143138,149.328932791,61.6343102667,99.6283835526,475.754512166,53.661214253,0.000100697,405,0.172721,405,23.8003239895,0.172714271255,61.2266,0.00459169507947,0.951266,0.173055,512.964346171,46.7642,-0.175293,0.172942308983,60.6103612362
177.114595637,138.331417658,43.570299594,447.527392406,385.803350704,387.817869365,0.000105937,406,0.17185,406,39.2103223122,0.171845175167,61.3155,0.0047738971794,0.986054,0.172212,647.593328765,46.7856,-0.174194,0.172090660365,123.210169858
574.902736868,478.448578099,164.363085927,179.973393488,1053.35131497,80.0417073559,0.000103675,407,0.171557,407,96.4541587697,0.171563306763,61.348,0.00465456552901,0.951861,0.171871,639.612586468,46.8202,-0.174156,0.171795709393,71.996921062
93.19597162,56.0117603744,162.398662626,219.543075885,164.648155811,76.2831603751,0.000111412,408,0.170734,408,15.8088076601,0.170721564248,61.3823,0.0048362282479,0.964065,0.171083,615.500117874,46.8483,-0.173317,0.17095542656,80.7508738678
162.021921178,157.855671914,160.118260903,212.871440666,473.740905067,92.493516731,0.000113078,409,0.170354,409,40.8310758128,0.170366444281,61.4442,0.00475417979591,0.960346,0.170666,586.217284439,46.8924,-0.172811,0.170570792041,78.6885956719
208.327590326,151.825925745,81.512467391,113.555923768,459.566783148,58.4959900607,0.000103276,410,0.169857,410,41.4489705627,0.169846126175,61.4309,0.00469457081459,0.95802,0.170145,475.119054972,46.928,-0.172358,0.170009893228,64.6262780378
216.984168437,124.495242725,110.855938087,128.999830959,380.235972016,-43.2982202149,0.000111434,411,0.168665,411,95.9054447747,0.168673274515,61.4885,0.0048086577452,0.934626,0.168962,463.781043424,47.0072,-0.171378,0.168842271146,69.229450805
262.587235054,106.905544755,144.620885838,179.8587326,403.888342947,1.23682239616,9.18032e-05,412,0.16908,412,145.367475293,0.169075704261,61.591,0.00452979056049,0.929487,0.169316,603.092328561,47.0432,-0.17167,0.169207711342,71.6080056096
384.384419397,167.024449063,124.784068672,181.999337825,512.289802862,70.2167390535,9.81775e-05,413,0.168127,413,97.2635945842,0.168117098034,61.6047,0.00464930740929,0.938745,0.168371,588.053715194,47.0641,-0.170725,0.16823160117,72.7640488232
166.757147811,136.117484081,172.392284955,184.140565158,427.338298442,63.3066330803,0.000111597,414,0.167931,414,47.224423929,0.167937574349,61.6777,0.00478016741601,0.940298,0.168205,600.340666344,47.1344,-0.170259,0.168082604584,73.0183099321
270.244996585,216.07702958,80.2860615372,124.30798793,607.962217517,76.6716554124,0.000103085,415,0.167075,415,91.4336130785,0.167077323488,61.7274,0.00463323213272,0.959656,0.167324,489.4103045,47.1504,-0.169617,0.167225437808,65.1015336138
298.049885795,225.554522042,146.517243325,441.963629385,594.958060509,116.966813775,0.000108471,416,0.166514,416,15.718332328,0.166507883271,61.8119,0.00463070460447,0.984229,0.166754,575.573192597,47.1873,-0.169,0.166643716822,116.206021609
324.938982454,164.575541339,165.829763496,142.445314244,520.451425504,30.1530720668,0.000100898,417,0.16634,417,102.857964764,0.166335593616,61.7844,0.00462093883629,0.959517,0.166602,575.381849758,47.1969,-0.168896,0.166490316114,68.5537658142
323.223984966,183.230599267,95.9047425874,492.717200531,527.110135496,150.047933661,0.000108698,418,0.165248,418,78.1919506858,0.165252725238,61.8766,0.00478010713976,0.990105,0.165501,733.466565414,47.222,-0.167727,0.165393046329,123.955650569
176.079960553,160.88621624,155.186171611,134.075258362,472.552659368,-6.1377274694,9.77132e-05,419,0.164888,419,34.7394029476,0.164884954539,61.8889,0.00460850496517,0.884781,0.165112,651.430090169,47.2855,-0.167147,0.165014874557,64.8745577651
96.6359136485,31.1855212046,84.7916036346,115.467472507,132.131604794,65.3390488613,9.19534e-05,420,0.164354,420,52.538661329,0.164348071979,61.9042,0.00456138787968,0.937288,0.164595,548.98564698,47.3153,-0.166784,0.164490463499,62.1687548612
170.949119712,136.802910452,53.5091484179,100.895938991,443.001454376,68.8394296881,0.000102984,421,0.163461,421,86.4136200468,0.163459024503,61.9982,0.00472430456588,0.960604,0.163723,442.343035518,47.3637,-0.165815,0.163627566076,61.5112936217
259.144027674,223.693468653,146.789992102,308.807199145,637.983446334,104.326713729,9.29282e-05,422,0.163278,422,91.417325587,0.163281047526,62.0148,0.00458979558054,0.949031,0.163547,680.317425591,47.4073,-0.165636,0.1634437818,93.3809265212
207.809709121,143.716917956,92.3120397365,122.267210597,422.04090341,77.2707791069,9.76066e-05,423,0.162708,423,79.1987874912,0.162705975841,62.0452,0.00461506903154,0.939309,0.162978,633.956784952,47.4412,-0.165217,0.162879965863,63.9012521159
168.986784971,184.93732177,80.4644628436,103.52258759,532.653294344,58.7723985321,8.93427e-05,424,0.162691,424,16.7009383441,0.162689333716,62.0926,0.00460097236176,0.937483,0.162988,619.628478745,47.4866,-0.165226,0.162893501017,61.0857631356
302.606613652,145.900466553,140.363558132,148.083372799,538.054728077,64.7362918564,9.81007e-05,425,0.162616,425,175.353859517,0.162607672445,62.1373,0.00454824817995,0.938401,0.162953,667.463106428,47.4892,-0.164958,0.162860731503,65.7580828388
299.709054831,165.263874233,126.285578175,534.202396092,459.420733025,125.805915886,8.77542e-05,426,0.162051,426,76.8083114551,0.162057279953,62.1523,0.00456005221318,0.952759,0.162401,704.287784847,47.5245,-0.164402,0.162313965119,103.036606808
229.663401099,151.628413018,279.719811817,328.955302514,432.855561326,63.8833590873,0.000105917,427,0.161476,427,67.9939951246,0.161480061226,62.2066,0.00478957291401,0.9378,0.161841,978.390023282,47.5402,-0.163953,0.161748245205,71.7327385806
432.339619823,144.607872405,173.452889789,261.958635834,556.391908027,78.0233339692,0.000100418,428,0.160788,428,186.5126601,0.160780490911,62.2407,0.00473903503678,0.957497,0.161158,640.249991259,47.5701,-0.163169,0.161063482575,87.4605957901
356.359422725,143.113831286,172.272831052,197.613339526,469.877624008,53.9849680083,9.32775e-05,429,0.160419,429,86.488066454,0.160424455253,62.2833,0.00464067149624,0.949097,0.160732,558.862368202,47.5912,-0.162887,0.160677402368,76.5237545616
394.855873745,101.767251243,163.796333544,152.247217099,482.308526884,25.4960980772,0.00010224,430,0.160075,430,203.766155481,0.16006396445,62.369,0.00476431048917,0.958463,0.160463,558.44609829,47.634,-0.16272,0.160358497781,70.6935851263
244.34678969,177.920174853,191.863329256,215.070446203,435.873930179,29.727225516,0.000108816,431,0.159789,431,37.2779953463,0.15979776959,62.4279,0.00484864332306,0.964216,0.160127,577.745001214,47.653,-0.162835,0.160043105703,82.1734562808
167.378032017,161.953149628,142.942739537,343.931761912,430.037644602,65.0652684676,9.53983e-05,432,0.160728,432,28.87063022,0.160720798554,62.4976,0.0046701499311,0.971894,0.161006,559.945454715,47.7018,-0.163418,0.160923606956,95.870958839
236.505265792,197.043956144,93.777316908,105.461345535,523.600252974,0.95508417808,9.22831e-05,433,0.159943,433,54.0615848081,0.159941292198,62.5862,0.00466726630032,0.950635,0.160191,442.324683363,47.7109,-0.162733,0.160116563499,62.9091931468
288.146760336,147.22272338,111.702144633,110.161048053,466.346216944,45.0744652228,0.000111342,434,0.160077,434,76.7315144684,0.160083392642,62.6249,0.00483826516747,0.94404,0.16031,583.860091241,47.7688,-0.162583,0.160225025484,61.3881915192
340.602754401,201.454802209,41.1387397546,71.2124152487,544.036762652,-55.8609139524,9.31348e-05,435,0.159631,435,11.1545613665,0.159620910191,62.6579,0.00462462020322,0.935181,0.1599,185.016166912,47.8019,-0.162377,0.159778249156,57.756967218
149.282123785,105.072507339,257.260828328,297.150110842,325.52729707,28.7199705819,0.000100091,436,0.160145,436,51.9380264368,0.160153089486,62.6855,0.00460818910592,0.929243,0.160411,859.531341045,47.8106,-0.16296,0.160322813386,75.1425300741
381.60745525,162.652730085,184.46281218,232.022456524,604.069720564,-52.2066535285,8.71e-05,437,0.159447,437,79.0026228519,0.159439673445,62.7516,0.00458710114337,0.935844,0.159675,587.531900144,47.8416,-0.162059,0.159608028992,76.5198557504
249.149310578,190.995360086,87.5804047275,123.511246048,548.356656881,50.6541614255,0.000103575,438,0.159458,438,17.1181151611,0.159465559854,62.8612,0.00473261700528,0.925251,0.159717,497.638116625,47.8923,-0.162146,0.159627983688,66.6700052971
319.643527387,134.84796257,36.3682423932,86.9025016982,454.871367468,36.1579220262,9.79055e-05,439,0.159437,439,143.090144728,0.159433748964,62.937,0.00474485798344,0.944493,0.159698,248.908794534,47.9242,-0.16191,0.159607601092,59.061743853
118.25794972,135.153893898,196.342290536,343.000558074,394.451181299,77.9704390556,0.00010585,440,0.158713,440,-13.0710842271,0.15871315799,63.015,0.00478315075432,0.971629,0.15897,683.318333046,47.9589,-0.161021,0.158892579393,98.2524914887
136.396946675,201.273115865,188.709082897,253.851454838,455.653086618,-31.7255378788,9.67708e-05,441,0.158521,441,-23.3773893497,0.158524374687,63.0459,0.00456757069292,0.975129,0.158804,476.801387764,47.9669,-0.160994,0.158730882912,90.0406082547
261.194351239,161.583487807,233.978511372,356.06775185,372.254460375,41.6027911278,8.73807e-05,442,0.158861,442,-16.4165159767,0.158855577949,63.1114,0.0045041389156,0.961559,0.159134,711.754240459,47.9923,-0.16111,0.159051212215,91.9015029095
182.200325865,172.921801555,168.997805493,283.815246053,543.549348725,133.992157825,9.67726e-05,443,0.158231,443,19.8767995324,0.158232583449,63.1603,0.00452820006608,0.903139,0.15849,753.511824461,48.0014,-0.160457,0.158415720486,106.878745638
197.050510388,119.191913306,104.418503828,440.392021938,371.52327248,115.407403262,0.000101945,444,0.157205,444,26.8554615054,0.157201273306,63.2328,0.00466886887111,0.957429,0.157486,756.173410281,48.021,-0.159611,0.157399041729,103.826715412
424.869862231,240.500053749,158.030933079,535.779136516,681.114754603,73.0041837457,8.93441e-05,445,0.157202,445,51.9505151902,0.157204926218,63.3274,0.00461539732458,0.973342,0.157503,983.14710406,48.0499,-0.159365,0.157411898729,109.408192193
248.099019622,209.853214107,307.051561662,747.066062033,474.857286649,326.8377229,9.37228e-05,446,0.156757,446,13.7432694155,0.156763783636,63.3494,0.00460286407389,0.852902,0.157073,997.499039772,48.0909,-0.158988,0.156990894886,112.632832107
194.036503457,95.6819066533,96.2109255915,103.30854713,294.627932543,-8.98772250171,9.57968e-05,447,0.156564,447,32.9092548487,0.156553290022,63.4589,0.00469437860843,0.949497,0.156857,566.648707801,48.1195,-0.158873,0.156744499957,57.9012302575
193.410902361,106.02907323,116.344412898,344.318962814,338.146221537,217.347137943,8.48058e-05,448,0.15587,448,75.507337481,0.155865325626,63.4761,0.00447482092964,0.970299,0.15617,869.662859573,48.1203,-0.158217,0.156066182754,118.508623681
266.558682534,231.485389908,214.332539003,406.778500728,597.045775753,65.2742659877,8.92852e-05,449,0.155753,449,33.5230373215,0.155753658342,63.5643,0.00455608491341,0.97464,0.156035,745.369518164,48.1515,-0.157968,0.155931180962,85.9070208719
231.967142915,46.9880914029,179.390083513,610.051859204,278.955234318,280.604048749,8.82111e-05,450,0.155457,450,184.979051512,0.155459312975,63.6061,0.00454705957647,0.965043,0.155719,825.26005332,48.2021,-0.157993,0.155624424221,95.1836135655
377.214096679,162.797035806,332.462583125,680.568419284,634.613542077,37.1383702661,8.52752e-05,451,0.155422,451,134.420362429,0.155418780996,63.6862,0.00456516722576,0.844772,0.15569,954.346776442,48.2466,-0.159383,0.155608762287,79.1682362988
187.531924655,136.390479653,54.0105839644,347.944450516,416.771919342,229.016057531,8.14868e-05,452,0.15625,452,-20.1787202221,0.156249153639,63.7891,0.00454106780217,0.9825,0.156511,509.081335761,48.2832,-0.159647,0.156400270724,142.09122849
140.038596395,162.259896363,253.834690093,678.834327433,426.896144894,144.877606398,8.69063e-05,453,0.156947,453,1.71857100196,0.156952453291,63.8292,0.00459446771882,0.906222,0.157208,1023.1685211,48.292,-0.159969,0.157104367109,122.18347007
144.445477459,164.231219836,193.107527939,501.689643778,449.607234012,89.1228078087,8.31258e-05,454,0.156889,454,15.1559095492,0.156879523608,63.922,0.00449005728362,0.935508,0.157163,987.496988692,48.3055,-0.159514,0.157067605921,125.280158727
192.486161614,126.31228006,171.077102478,279.599159685,363.199176159,31.3080505927,9.00837e-05,455,0.156888,455,22.6589537993,0.156903262478,63.9374,0.00464047641802,0.947634,0.157177,1028.18571451,48.326,-0.159726,0.157084691751,79.0748577491
178.16494031,106.672000859,159.3901056,247.588393482,322.052066249,28.5672225739,0.000101379,456,0.157395,456,44.8829652555,0.157378061788,63.9982,0.00478116934081,0.97047,0.157663,876.950591286,48.3506,-0.159955,0.157540422884,79.8002045947
132.627002295,84.4051332434,242.192783916,421.044560498,227.041437453,187.15247716,8.52219e-05,457,0.156913,457,22.1681001366,0.156918353529,64.0243,0.00453344814213,0.964337,0.157147,1000.31715955,48.3881,-0.159747,0.157069358516,98.8981195133
267.412209874,128.391040541,212.763979018,115.95225415,429.502715242,-28.4982194952,9.11406e-05,458,0.156988,458,28.0431185076,0.15699171455,64.1106,0.00462598270412,0.959761,0.157262,1442.33655076,48.4183,-0.159944,0.157179470118,49.0394059506
87.6209842403,64.0658117389,81.0093282074,75.1676445774,199.452445771,42.5344445669,9.24398e-05,459,0.15726,459,24.4126399519,0.15726302789,64.1604,0.0045946148944,0.972721,0.157544,740.826367359,48.4608,-0.160117,0.157452872453,44.2721234494
211.715075667,141.84602632,276.536191312,237.82817992,436.360544921,-55.2717849499,8.80614e-05,460,0.157349,460,-4.33159856632,0.157344347237,64.2534,0.00469161185393,0.981144,0.157639,1053.85786837,48.4675,-0.160334,0.157547672063,65.8274680001
206.141894658,190.579024254,47.3109395018,41.432504209,552.414576131,-19.1365822437,8.34956e-05,461,0.157242,461,15.4140958799,0.157245277609,64.3144,0.00452317299212,0.972994,0.157568,457.996086068,48.4927,-0.159944,0.157454217007,29.6011010969
160.93126592,155.501074292,84.9035286692,122.619108696,408.960139718,65.7740681997,8.84626e-05,462,0.157417,462,18.5062737143,0.157413423893,64.3663,0.0046364069143,0.984549,0.157724,550.481788672,48.5127,-0.160267,0.157621586643,65.0304442455
83.9430469018,16.7629013491,82.9241878066,96.7976402928,102.885374717,49.5098872609,9.47337e-05,463,0.157171,463,60.5800488742,0.157177902682,64.4126,0.00467428654241,0.98738,0.157485,628.808648441,48.5613,-0.159871,0.157396653128,59.4635254969
147.93275598,147.695450048,12.9180104723,47.4034598163,465.811489099,8.47809729465,9.9407e-05,464,0.157539,464,24.9070232397,0.157531345129,64.4273,0.00457821260038,0.972464,0.157828,85.3382733511,48.5737,-0.160358,0.157740000779,36.3974016199
158.135715791,190.951410563,201.700074707,271.816417257,536.508570555,43.1103171221,8.46927e-05,465,0.15754,465,24.4529013347,0.157530136814,64.5378,0.00435144725453,0.97252,0.157794,652.733387856,48.5817,-0.16032,0.157700449164,89.0003191264
270.299101205,203.204171121,191.90282598,315.584637738,494.773146698,46.3619196494,9.11641e-05,466,0.157581,466,10.8524092083,0.157592408048,64.5807,0.00459676921796,0.976317,0.15786,580.558683627,48.5934,-0.160395,0.157766577757,103.781197518
242.439273345,195.492694912,66.2982828916,81.8037782662,507.80354882,42.9025010576,7.92736e-05,467,0.158053,467,32.3814341182,0.158058962697,64.6526,0.00435233431911,0.991519,0.158332,519.643891319,48.6331,-0.160545,0.158232650013,58.438324744
420.867596223,387.242278095,27.0813854887,90.1274871966,966.640965749,51.1555366111,8.89358e-05,468,0.157317,468,108.821688362,0.157310185833,64.6607,0.0044496809389,0.99422,0.157622,220.985849312,48.6615,-0.159882,0.15752565841,60.2609921603
400.842358843,278.03847226,101.454192492,78.9578334102,655.033003536,15.7747963232,9.47739e-05,469,0.157105,469,13.9424460877,0.157107974718,64.6731,0.00454685967433,0.989756,0.157432,544.254356666,48.6824,-0.159919,0.157338702776,58.7426203958
100.900227876,98.0337018726,85.975193598,106.515618577,311.948361721,41.2618870137,8.39744e-05,470,0.157735,470,6.15323282406,0.157732776587,64.675,0.0044758031216,0.987754,0.158024,480.429560036,48.7183,-0.16049,0.157929306825,62.5520078698
155.497229471,128.368189342,31.1712143783,98.1371797248,365.901822826,64.4638291434,9.41713e-05,471,0.157752,471,30.7058771402,0.157746563543,64.7204,0.00452704034909,0.994425,0.158031,263.013896292,48.7348,-0.160522,0.157929559177,60.4345645731
244.782185095,163.322202573,47.371208878,118.298228943,461.055081067,51.454449756,8.90665e-05,472,0.15807,472,76.0410235181,0.158080944138,64.7913,0.00444779713977,0.980458,0.158407,294.076562426,48.7613,-0.160695,0.158311269593,62.3387482601
338.866125441,102.146625867,167.073925009,130.53434729,453.613715864,-45.949227497,9.57023e-05,473,0.157376,473,179.729144883,0.157370537883,64.9252,0.00458777162848,0.984374,0.157761,485.968325647,48.7964,-0.160229,0.157681814441,53.6738679969
248.731068442,147.189530001,149.092924187,139.161222955,449.986105579,21.5938897476,8.5397e-05,474,0.158172,474,71.1851019604,0.158174369146,64.9809,0.00451979718489,0.976276,0.158594,803.623123564,48.8151,-0.160922,0.158497950041,65.1842952255
265.040784464,171.019060418,208.937347429,295.422713056,487.01143009,34.9722384035,7.85819e-05,475,0.158246,475,71.3624369349,0.158241434068,65.0313,0.00449559694321,0.98186,0.158694,684.55747216,48.8418,-0.160932,0.158606193909,85.1748788119
228.796290639,160.414723807,147.008544898,160.276682481,458.782578782,57.6709262834,9.68962e-05,476,0.158383,476,20.6903569054,0.158379273557,65.0491,0.00466092982735,0.987591,0.158826,604.615043906,48.8588,-0.161097,0.158724909979,68.8010486307
187.825732413,186.950764449,161.011363459,190.063426753,462.038866506,72.0505162297,9.48182e-05,477,0.157904,477,13.7216611564,0.157907699387,65.0687,0.00460548986884,0.989931,0.158402,598.032993989,48.9109,-0.160584,0.158296427311,75.048741442
226.549225592,187.968838632,145.522839097,150.972147617,548.470930812,64.4044556034,7.90567e-05,478,0.158259,478,82.8227924664,0.158263197876,65.1612,0.00436619192564,0.985672,0.158757,579.348549499,48.9138,-0.161141,0.158653029648,68.8090067408
402.508356417,203.524537485,155.486966972,166.12076548,601.568580788,66.0087650951,8.99881e-05,479,0.158073,479,76.7497075119,0.158069679474,65.1665,0.00454644294983,0.985,0.158522,758.080012537,48.9535,-0.160962,0.158440067722,71.1389201027
155.683763692,98.1109715403,157.871484874,605.443592876,348.115176363,213.037692488,9.55889e-05,480,0.158507,480,86.0446822217,0.158511403956,65.234,0.00464036212376,0.987737,0.158991,806.829254089,48.9941,-0.161067,0.158906425686,85.7792662242
241.710226679,159.842535304,253.555169251,340.253777776,474.815427225,64.6270081737,9.62752e-05,481,0.158606,481,32.7988722214,0.158597247673,65.3151,0.0045210872594,0.988832,0.159008,1129.53997681,49.0411,-0.16105,0.158920178238,89.31229838
212.645241441,156.81709313,78.7176161126,78.9093326962,515.881953495,2.80749866436,8.80881e-05,482,0.158286,482,27.1991748846,0.158290426211,65.4344,0.00457666494914,0.988154,0.158718,465.389205953,49.0483,-0.160915,0.158646992668,66.3557991136
393.530649756,201.958683342,207.31988835,355.764524252,609.139021586,46.6036897111,8.97036e-05,483,0.158638,483,61.9658114484,0.158635364111,65.4924,0.00468219413094,0.98665,0.159056,709.871933018,49.064,-0.161605,0.158966933432,88.0255452435
251.421145305,191.743771499,187.305313953,237.547386341,503.243176489,15.6122956652,0.000106811,484,0.15858,484,6.1412585718,0.158584069621,65.6107,0.00480407467788,0.980822,0.158964,610.860076081,49.0903,-0.16144,0.158872741901,71.6008523275
248.605504844,237.63882515,161.722966055,134.718384662,579.583133009,-2.91324246513,9.33188e-05,485,0.158592,485,12.0170539489,0.158592852756,65.7479,0.00472604976258,0.981807,0.159015,522.520487241,49.1246,-0.161879,0.158926102304,51.3547595787
60.5068615152,119.57538739,197.739754466,154.471666116,372.992920134,20.9071026754,9.83064e-05,486,0.159238,486,-19.0539593186,0.159239374898,65.8264,0.00475368450029,0.987033,0.159671,1046.36616198,49.1634,-0.162305,0.159571991808,60.3370930603
165.198017341,146.467768577,495.332129597,408.455622765,448.907925366,36.5332344407,0.00010666,487,0.159203,487,57.4173435715,0.159207131665,65.89,0.00495074781978,0.987292,0.159655,1880.32311074,49.1844,-0.161751,0.159564473717,84.8345940418
213.88815146,208.325655519,17.4699936084,83.2521999187,506.392663945,59.991529661,0.000116542,488,0.159313,488,37.1367025524,0.159309683334,65.9416,0.00473365257452,0.994732,0.159755,128.322226505,49.2122,-0.161827,0.159623281274,57.2401999729
270.705679157,190.276612975,319.731466016,374.82409576,482.682502491,43.8678217828,9.1896e-05,489,0.158561,489,27.4575120248,0.158558308499,66.0299,0.00455323612125,0.981634,0.159035,1182.7600281,49.2483,-0.160912,0.158946539052,87.0591479503
324.337795298,194.055264255,108.188276276,416.078594326,529.053249743,105.201922479,9.90527e-05,490,0.158456,490,32.0341105343,0.158455843323,66.1434,0.00461456768125,0.984762,0.158919,549.485580945,49.2854,-0.160966,0.158860279047,113.738200769
298.343992903,141.614038819,242.913326031,385.406814367,455.804385252,38.6623318178,9.00566e-05,491,0.157965,491,87.1953645633,0.157964250571,66.1973,0.0046118173922,0.981508,0.158524,856.111384457,49.2814,-0.160691,0.158444478994,75.0517923445
172.823904121,161.957844809,195.512602346,265.434731064,488.612306257,34.1188314798,8.96157e-05,492,0.157998,492,26.0820266656,0.15799870107,66.2586,0.00455736672615,0.986731,0.158548,543.209880512,49.3262,-0.160497,0.158485658188,90.7181679174
244.298883913,211.018734913,97.2743739611,89.1576460306,512.719127751,24.9659155357,8.96215e-05,493,0.157845,493,29.1907403788,0.157846834607,66.2854,0.00452155503581,0.993658,0.158422,612.481925446,49.3451,-0.160214,0.158359032212,51.2657165199
235.626250393,179.637222562,89.3330222746,34.7786739866,440.872860512,-2.88167474461,9.05102e-05,494,0.157522,494,6.76863294217,0.157515895429,66.3952,0.00457231074522,0.987546,0.158075,408.533382512,49.3952,-0.15992,0.158004599561,19.4976506571
139.126821762,139.378593551,56.3302381617,309.126783809,415.558726326,121.607715181,8.40152e-05,495,0.157695,495,32.2033118625,0.157695823663,66.4272,0.0044894845356,0.991437,0.158187,423.242444233,49.4322,-0.160155,0.158112459273,129.723423881
274.052233395,155.28945598,216.304849484,286.809639998,452.220519961,29.6116919,8.87203e-05,496,0.157127,496,-6.23094816059,0.157119898766,66.4982,0.00454747459362,0.957313,0.157705,991.263163185,49.4468,-0.159429,0.15759869429,97.2727695301
221.122048869,191.957873976,76.6343852553,337.635862128,495.57791435,29.9694082618,8.92517e-05,497,0.15691,497,39.4218208817,0.156912842452,66.5149,0.00458360390881,0.991438,0.157494,464.726678525,49.4845,-0.159157,0.157419142057,125.276366582
355.616383535,168.406668457,120.783751453,349.466306397,562.424603558,38.987398348,9.87159e-05,498,0.156644,498,8.72399414961,0.1566452354,66.5789,0.00473647793293,0.991785,0.157208,559.431660632,49.503,-0.158841,0.157124435581,132.708865445
298.107416207,169.983577218,178.49461277,338.608378192,469.222829847,35.4244129312,8.87239e-05,499,0.15693,499,20.8333071687,0.156932927217,66.6415,0.00454356407894,0.988325,0.157528,567.144597181,49.5238,-0.159552,0.157460716705,102.381457432
124.619545001,190.532432787,99.2265860039,359.864997767,504.867887418,211.235758988,8.86675e-05,500,0.156863,500,13.5713331105,0.15686140917,66.7112,0.00454241017959,0.987618,0.157442,974.704185371,49.5662,-0.159552,0.157365828558,134.105012972
247.41416036,148.528872611,72.0610729504,360.740328881,403.672739115,72.7325136067,0.000100486,501,0.156767,501,15.5276600916,0.156766642204,66.7485,0.00481763897065,0.991645,0.1574,476.952563081,49.6125,-0.159427,0.157318710794,136.01814603
242.354383224,162.9937946,131.770447784,141.706621263,510.949603458,16.1711894368,9.13672e-05,502,0.156207,502,78.9204908303,0.156201009387,66.8153,0.00471015655484,0.991134,0.156887,418.162408385,49.6435,-0.15873,0.156807969439,64.327407407
107.414852557,158.934533727,138.433864549,233.971000136,460.275231787,32.827850216,0.000101316,503,0.156835,503,16.1302411988,0.156834914918,66.8643,0.00469977928113,0.992298,0.15742,463.186763475,49.6658,-0.1595,0.157325549179,90.0627194352
185.84952523,192.769876696,166.706588731,275.228282808,508.832740893,28.3495901248,9.40131e-05,504,0.156085,504,27.7683855157,0.156082700773,66.9089,0.00459143955213,0.996246,0.156675,457.578727068,49.6993,-0.158709,0.156611952875,99.7589251644
309.80157282,192.039645302,139.899258309,200.147037905,586.614885543,19.7275846445,8.3296e-05,505,0.156604,505,-0.383970138993,0.15660485735,67.0278,0.00457014106206,0.988576,0.157154,446.783002608,49.7251,-0.159083,0.157077785659,81.6400145472
318.892816736,176.483393436,77.6305367951,183.192939512,475.014291285,114.651774924,8.89164e-05,506,0.156401,506,12.0015533933,0.156401958089,67.0512,0.00461448760985,0.992949,0.157002,423.270765266,49.7394,-0.158892,0.156948417404,79.1570880217
329.813802322,183.559761139,223.853852151,372.099965275,519.130300508,27.4628961964,0.000102119,507,0.15635,507,29.0850958317,0.156357062434,67.0969,0.00479181828291,0.978252,0.156924,895.832470863,49.7559,-0.15858,0.156857447356,91.8511550622
317.454472824,169.600144254,137.856805736,450.137664255,511.243334076,28.7905373445,9.41188e-05,508,0.155657,508,49.9312132056,0.155651500357,67.1347,0.0046216733086,0.992452,0.156238,674.624524983,49.7678,-0.157815,0.156168800276,122.882311044
156.762730189,141.262935582,22.6396086533,84.7052607502,463.069064665,54.2732204113,9.04575e-05,509,0.155313,509,56.7731292357,0.155303549182,67.2131,0.00448604785795,0.999389,0.155897,167.2413519,49.7935,-0.157649,0.155844059762,59.2772340201
82.1568542616,26.6865183632,110.051783747,111.608944266,118.169881546,49.3431346644,8.57468e-05,510,0.155414,510,36.4498197491,0.155421440265,67.2774,0.00448910005052,0.991806,0.156021,560.612534421,49.821,-0.15782,0.15595260392,62.2214943677
294.918623545,141.826265049,122.800878947,115.161242943,426.197912406,51.0815613865,9.51776e-05,511,0.155383,511,99.9662480778,0.155391093211,67.2877,0.0046542504785,0.98739,0.155893,598.585938601,49.8341,-0.157814,0.15586581386,60.7447077169
147.823014687,186.188169527,189.935215825,811.320848357,513.508491624,396.652907591,7.81219e-05,512,0.155099,512,1.68291399819,0.155089238929,67.2983,0.00441302803834,0.995229,0.155732,951.046903923,49.866,-0.157523,0.155670711352,82.6805086377
340.927285627,131.306610448,216.96533962,520.239534958,497.393483413,266.938718735,9.83737e-05,513,0.154662,513,176.086533297,0.154666532862,67.3142,0.00474428700707,0.992138,0.155287,997.640907098,49.8726,-0.156917,0.155220467141,85.6166383689
258.015366017,152.367711344,87.8549406673,117.445288798,484.393230404,67.8080323743,9.39803e-05,514,0.154658,514,65.1234749375,0.154659485918,67.3572,0.00456408482736,0.988711,0.155263,536.384083471,49.8913,-0.156632,0.155196289292,64.2810419478
285.444286345,188.008770075,138.257759236,515.774808682,481.00576621,161.305516013,8.43805e-05,515,0.153822,515,35.6035573832,0.153817092703,67.4188,0.0045210620626,0.986962,0.154478,902.48932528,49.9313,-0.155832,0.154380876944,88.2332823435
