AverageAbsQ,AverageAction,AverageQLoss,Epoch,QFunRegParamNorm,MaxEsReturn,MinEsReturn,MaxReturn,AverageReturn,AverageQ,AverageEsReturn,AverageAbsY,AverageDiscountedReturn,Iteration,AveragePolicySurr,AverageY,MinReturn,StdEsReturn,AverageAbsQYDiff,StdReturn,PolicyRegParamNorm
177.556,0.942739,103.505,365,101.339,487.989068767,0.0527013151111,1404.6853879,555.560049424,177.446,182.586916049,177.497251177,125.35217678,365,-180.198,177.456349075,148.377255393,161.376557446,5.23669772123,298.947138487,71.4172
177.796,0.943645,113.31,366,101.413,566.810555002,28.4450740988,686.065966272,309.00463798,177.688,232.419274186,177.735538069,104.665295464,366,-180.465,177.688533195,91.7434584187,185.237680645,5.24025965537,166.144093265,71.5066
177.607,0.927439,110.138,367,101.516,474.062903661,-0.128782895946,1244.60308349,333.278900525,177.491,221.478944196,177.559546566,89.1604772753,367,-180.295,177.505747623,13.6816801217,186.02270314,5.23729266519,306.809844368,71.5927
177.936,0.945163,109.102,368,101.648,518.958350947,8.81752370715,1202.19647686,253.232842298,177.83,200.176435738,177.890922477,98.2119177585,368,-180.524,177.834477451,35.4662343362,176.926734757,5.13190970903,211.656669572,71.6644
177.512,0.945987,95.0015,369,101.73,475.15144039,13.4417959716,591.540911688,275.473426128,177.421,200.901998553,177.478415651,91.8150159114,369,-180.059,177.434488265,59.9241119566,159.9404233,5.02732856085,140.216347078,71.6978
177.207,0.874075,101.054,370,101.795,445.291608489,7.10915009517,1209.51674275,452.87774841,177.105,169.173620694,177.170899871,99.3756081723,370,-179.834,177.115793252,117.782147992,161.149133806,5.1312652117,330.360690507,71.7314
177.208,0.955173,99.9834,371,101.943,700.460182688,50.4487065345,1166.16263122,363.454698544,177.089,322.410351823,177.155008928,125.275338195,371,-179.788,177.09314774,138.647616523,215.528404006,5.12820014693,195.631239577,71.7774
176.923,0.955558,111.139,372,102.033,352.80098462,85.1746927281,780.54724785,307.377604845,176.808,257.264255293,176.876641494,97.3841239224,372,-179.492,176.819653447,110.544103012,92.8331653957,5.19069429169,169.967509495,71.839
176.565,0.950973,100.005,373,102.108,471.664150681,1.41417265804,1004.62401457,330.772011928,176.454,178.716216984,176.512156831,109.278898104,373,-179.12,176.460621697,95.4229518129,159.974234963,5.07781392203,190.561659966,71.8946
176.779,0.944895,101.449,374,102.175,543.158314504,-4.92802719729,1013.81483623,379.554022217,176.664,214.536748704,176.735805409,111.99811365,374,-179.34,176.676166574,2.42463320468,210.062704887,5.13357666053,231.39197538,71.9899
176.397,0.926517,101.928,375,102.277,1034.80042983,7.18489918113,1244.27267438,389.96507503,176.294,487.279821349,176.360616491,129.797393419,375,-178.969,176.31224107,56.6649594162,414.870302981,5.12468385558,253.044167954,72.1043
176.532,0.938091,109.611,376,102.389,619.89843282,-0.614936349156,1027.96906271,409.27164308,176.421,163.653498798,176.476484071,121.55278566,376,-179.156,176.426645299,158.882232454,207.536135115,5.24202241501,237.451368513,72.1154
176.523,0.942917,102.741,377,102.502,504.325094308,4.14888127203,593.541449662,264.761139935,176.397,154.727723975,176.459188945,128.410062256,377,-179.224,176.406264373,137.274809214,169.795028226,5.11194279951,77.1179712278,72.1667
176.501,0.889182,110.462,378,102.579,1029.78699588,12.6265600993,1215.02823529,342.142066299,176.378,465.793253809,176.444827107,67.1301082009,378,-179.15,176.385988871,-81.9809718506,366.395632054,5.21572672478,368.405243831,72.274
176.019,0.949288,110.68,379,102.689,618.569821492,7.58668558393,1726.48250357,460.680788789,175.923,218.180610595,175.980760659,107.351329246,379,-178.641,175.930346998,25.9694589705,249.348671801,5.19030920711,422.540351955,72.3553
176.068,0.948611,103.987,380,102.742,586.990101458,1.04199640418,1120.8508319,500.852260822,175.973,232.141241145,176.038906709,132.182479449,380,-178.74,175.991971689,222.779951875,239.571955684,5.14340322509,202.95874638,72.4626
176.46,0.946921,103.504,381,102.821,546.121612423,0.279739159037,1418.61085753,515.179335502,176.37,250.257475136,176.416795953,119.871682359,381,-179.126,176.374315994,29.2460232669,198.478614339,5.0943775736,330.900241596,72.5032
176.178,0.931152,98.6709,382,102.922,429.185646811,-1.45121993571,1551.88007324,564.113273362,176.081,155.409812394,176.134004202,101.528354962,382,-178.882,176.090264304,153.754770463,166.917661395,5.10988106878,335.588205702,72.6071
176.189,0.955749,101.616,383,103.011,779.847759965,2.36946551338,925.087411376,454.683445229,176.09,248.214053573,176.141999916,133.678238157,383,-178.834,176.101886081,172.083353929,259.591205009,5.08030396026,151.780659594,72.6582
175.874,0.935297,103.2,384,103.114,641.052703399,-2.03007651174,1461.82085452,362.745890393,175.784,141.590807701,175.837387057,99.17581334,384,-178.571,175.795758103,24.0682120806,191.828503857,5.11924200757,347.512613933,72.7264
175.901,0.953487,101.265,385,103.196,466.231139963,-0.23055178224,1885.3900596,425.792092595,175.819,168.279229709,175.852960794,116.651202322,385,-178.557,175.822431803,33.4276912439,182.208695416,5.07991453851,369.520353283,72.7861
176.289,0.928951,99.6755,386,103.284,427.93362984,-1.4563120791,974.163835379,341.73977839,176.194,156.119350184,176.24090683,73.511198602,386,-178.959,176.205526586,48.8406789057,163.952996623,5.05540868815,197.748252241,72.9072
176.176,0.932366,110.081,387,103.367,441.206785817,0.555420826499,1043.75772972,250.546034418,176.082,173.604786886,176.13840584,47.599276528,387,-178.866,176.095509209,-158.287089179,166.679370298,5.15081347142,217.563393789,72.9935
175.682,0.942733,105.374,388,103.485,466.488606988,14.8152091711,1207.6983812,384.611407009,175.594,191.853352833,175.638007323,76.6549980116,388,-178.39,175.60307417,-86.8635295254,146.714470948,5.08210448913,328.061707326,73.067
175.824,0.951985,108.698,389,103.559,441.456283564,-1.31645605465,1215.18403243,337.774772697,175.739,173.656680694,175.776388478,117.209874014,389,-178.413,175.744739653,145.744892271,157.459174912,5.11224040615,215.25958696,73.143
175.921,0.939373,96.3741,390,103.648,559.389124885,1.87263285445,638.100707202,302.582091416,175.826,249.179819021,175.876169299,99.2768078794,390,-178.564,175.835113495,17.8236748327,174.673720036,4.99789634954,109.985165299,73.2176
175.708,0.931716,95.4046,391,103.702,423.893584989,-1.67500059755,709.817175097,267.302646725,175.611,176.616318863,175.665827302,119.172037216,391,-178.335,175.625645476,107.592288163,155.344901686,5.02989555176,143.574379319,73.2868
175.836,0.936852,100.59,392,103.83,670.542597516,-1.26437214299,1316.04748758,373.959408726,175.741,177.061302395,175.797033597,98.9726011095,392,-178.37,175.753563195,25.0955069366,239.699625017,5.08357117904,266.229312657,73.3826
175.408,0.932734,96.33,393,103.919,773.692793473,39.9708319852,971.190503313,338.878664036,175.301,319.183405196,175.344058808,123.964799089,393,-178.037,175.301251351,102.711686129,282.155414303,5.07155820668,172.525016845,73.4497
175.394,0.940318,95.645,394,104.002,473.593197037,-1.3423427269,1199.79599521,344.5078783,175.3,167.005672425,175.364603539,119.44066353,394,-178.089,175.314306816,85.9367644852,170.10581299,5.06223496116,225.6420519,73.4971
175.708,0.953344,100.601,395,104.085,442.118948659,30.9427517237,574.629716085,315.309735926,175.594,234.717624921,175.664053244,128.586319218,395,-178.382,175.601571588,128.691900045,129.286289392,5.04559607178,99.5486073183,73.5275
175.682,0.949691,103.969,396,104.191,407.333763574,-1.98203115159,1338.47108277,415.695834806,175.563,87.6784537941,175.628891179,109.518681722,396,-178.299,175.571513864,116.267091926,120.106573834,5.03284135772,233.88862064,73.6124
175.574,0.949795,98.8078,397,104.281,385.933938254,4.74896593085,1496.7585991,527.610151234,175.449,164.96669857,175.516258733,132.923181001,397,-178.148,175.461487295,173.792292523,160.044824566,5.05062561129,290.073498156,73.7114
175.626,0.945542,102.687,398,104.384,615.952639442,3.42503311176,1429.73673071,413.543532159,175.533,170.917850296,175.590482665,109.884788371,398,-178.221,175.537611231,28.3028384039,199.569984238,4.99852151413,324.2298962,73.7824
175.602,0.953223,99.8493,399,104.465,383.1492485,-1.91897875744,965.827029857,412.733820028,175.501,122.957447574,175.55569516,136.13282856,399,-178.264,175.510571046,112.24445455,129.640521346,5.02973277121,193.585738588,73.8464
175.045,0.951253,101.793,400,104.515,589.28980022,3.43789889523,1436.80100585,496.755812819,174.932,301.100326271,174.99396613,125.028898805,400,-177.595,174.943452448,106.434952021,195.926334191,5.00627832754,278.910452835,73.9606
175.425,0.942481,103.018,401,104.595,529.072150502,10.5169623868,1124.13506927,354.770075388,175.306,334.044514652,175.367810928,132.795767255,401,-178.029,175.311234738,118.209311777,180.094704765,4.99906974893,152.42550233,74.0601
175.433,0.943051,99.0331,402,104.67,366.443190402,0.690699741955,1227.40494992,446.711574168,175.337,204.445082561,175.396457413,103.075928666,402,-178.01,175.344273634,10.7157650884,153.383477563,4.91975327114,252.839700782,74.1342
175.306,0.938864,105.303,403,104.745,858.327369536,-0.40025215669,1824.84763974,470.754657362,175.189,129.685000836,175.250407986,115.771266202,403,-177.846,175.200315053,50.0257425784,246.045353014,5.0252721518,365.398150436,74.1756
175.329,0.945935,97.9967,404,104.817,672.21247949,0.0232953474277,1426.73218585,273.373802814,175.227,272.720458377,175.281242409,115.94284542,404,-177.924,175.235729639,107.550908299,260.323017862,5.01044232572,242.044875909,74.2598
175.372,0.950721,95.4607,405,104.894,574.191906382,3.74152810389,555.620752964,189.547432424,175.268,260.137041999,175.321370528,94.8252422107,405,-177.981,175.274801273,95.8146904465,181.550816864,4.99253389053,85.7912652856,74.3784
175.288,0.947582,99.2778,406,104.99,303.350273868,-0.406291941548,1524.04107814,607.200059836,175.178,130.092629467,175.241392779,139.103600206,406,-177.798,175.190202564,167.07187956,105.39961663,4.97749889094,390.339061646,74.4543
175.203,0.953187,93.1157,407,105.058,378.681375152,5.45371459474,958.546959689,255.457644662,175.113,272.375028148,175.159341044,106.728202919,407,-177.739,175.121400267,111.435602407,138.644084797,4.96486914489,151.409161825,74.5635
175.083,0.94549,100.17,408,105.162,586.152144386,22.5350619233,814.501912144,308.867414334,174.984,268.244946775,175.030307544,128.698955063,408,-177.704,174.987401675,132.053264047,191.388796575,5.02606043471,135.541609698,74.6121
175.369,0.927214,97.7105,409,105.283,591.206157919,2.55171729959,1371.83837239,426.886885617,175.261,191.300110084,175.317941801,118.758363394,409,-177.95,175.268113732,41.882677219,192.10944905,4.9873865992,342.229209225,74.6597
175.195,0.95519,95.4135,410,105.386,401.062661423,16.8516030629,875.051878273,329.437084026,175.097,174.437633176,175.151808062,128.957143675,410,-177.697,175.107071357,37.684213196,151.763768437,4.94278085809,155.214267309,74.732
175.198,0.943602,97.0373,411,105.479,436.482515011,7.31766095677,1706.19851091,285.702493674,175.078,216.440531418,175.125197696,104.205048155,411,-177.727,175.078660057,35.1378095025,132.395751711,4.96354187631,260.602989388,74.8207
174.964,0.943118,96.5373,412,105.551,710.531683217,-0.146180424146,1659.60527233,451.860702685,174.884,242.447619038,174.949456791,137.100618397,412,-177.602,174.906893066,142.816944707,222.364221556,4.9017230907,377.57791793,74.8705
175.038,0.930287,96.8765,413,105.619,570.491797024,-1.84558810469,1126.38668255,449.643330346,174.937,155.051666823,174.978655232,151.741972438,413,-177.59,174.936333635,208.773898814,189.15030702,4.93183138459,172.757080707,74.9703
175.053,0.933245,94.3655,414,105.685,462.035220777,7.22816324626,1630.79953103,779.924218706,174.957,238.42194918,175.00486392,117.559451277,414,-177.625,174.969392571,237.118503999,172.841584696,4.90541797741,425.145358489,75.0325
174.895,0.955847,97.7306,415,105.771,542.736261925,-0.667610619797,1253.55291531,358.916771938,174.799,92.4609478673,174.843019175,132.933395067,415,-177.471,174.800711379,110.233878237,160.717021332,4.93454546961,189.150766695,75.1167
174.926,0.961705,107.044,416,105.845,1098.8938861,5.72503508591,1532.40669661,490.565355113,174.821,476.766794783,174.879848596,130.901445993,416,-177.413,174.832927829,168.893552953,374.885403533,4.99516372853,265.928014796,75.2431
174.981,0.965019,102.388,417,105.935,383.512032662,-0.714938578515,1144.58750512,467.252473545,174.888,196.322506518,174.937801905,136.954252611,417,-177.475,174.901559452,35.5747719322,122.180168496,4.90725313438,250.191605601,75.3126
174.347,0.958557,103.484,418,106.01,443.427550624,58.7130456897,1657.07530899,371.909298842,174.242,281.150494314,174.301520795,119.164753975,418,-176.951,174.254779608,125.775363128,136.20591965,4.93468565885,288.585306918,75.4129
174.703,0.958497,93.9864,419,106.075,385.33984092,25.9961345462,488.83819158,281.846109687,174.602,202.858697188,174.657034916,128.439711467,419,-177.18,174.604576798,115.760858153,127.247609134,4.83614407595,91.3836451092,75.4555
174.696,0.957153,88.9313,420,106.134,474.542175792,-1.3525285359,854.371577349,362.150041102,174.606,189.756863681,174.660920756,129.296579097,420,-177.145,174.61649321,144.735961571,165.395305194,4.77922463665,183.032268431,75.5508
174.667,0.954307,98.1188,421,106.206,944.651362171,158.84894726,707.07082494,270.937118471,174.564,475.482580462,174.624338425,125.187329051,421,-177.148,174.574307164,132.822143787,289.11595888,4.90731911633,111.126178051,75.6301
174.995,0.952104,100.529,422,106.332,495.299445062,23.6271062154,1151.3918851,354.65821117,174.897,270.628054083,174.940292522,133.889367063,422,-177.451,174.900285861,77.4214203013,151.355000059,4.94863256468,186.89891906,75.7085
174.494,0.951672,106.657,423,106.438,715.385332503,56.792042463,1401.98324214,515.670862018,174.384,345.380291366,174.435583616,149.14595394,423,-176.922,174.390908788,218.279561996,237.670554439,4.93212451725,210.937687159,75.7899
174.63,0.957608,86.2585,424,106.567,513.533838541,2.27356254184,714.360008876,365.848911743,174.523,182.177665873,174.589272843,139.137846753,424,-177.064,174.539126184,153.168145369,190.149601736,4.7320824556,143.468718653,75.844
174.339,0.955472,100.755,425,106.657,419.27211976,-0.812238042741,660.493464464,324.464709602,174.226,125.950148058,174.268961697,128.022638237,425,-176.857,174.222320492,25.1635763776,148.313657344,4.88282884089,146.254989978,75.869
174.229,0.958184,99.7217,426,106.695,660.845230856,-1.17388062179,582.989419131,317.042964555,174.124,316.362180664,174.193077672,133.322783033,426,-176.664,174.13734001,116.180419298,264.129141482,4.84510136652,122.703132898,75.9425
174.203,0.957556,95.285,427,106.772,615.829909377,0.194566624479,1006.55839394,379.087795369,174.102,250.862461111,174.148409713,141.412026709,427,-176.643,174.110027054,203.761234148,212.387011094,4.80825064835,176.409793286,76.0117
173.901,0.961831,100.576,428,106.862,265.268228459,5.55854662222,1641.74961202,611.434048275,173.799,151.500766675,173.859487185,151.027201298,428,-176.367,173.8067916,292.820682021,97.8066190506,4.8771278991,277.967927563,76.1075
174.077,0.959557,97.8226,429,106.95,402.811900227,0.277842106802,499.257974959,277.022111299,173.967,162.733013764,174.032280873,128.783167723,429,-176.581,173.981222531,157.369768338,160.838254488,4.87168948896,67.3758239308,76.1861
173.784,0.958107,89.004,430,107.02,466.797104504,96.2355103419,1795.35794473,885.875642437,173.666,304.01002229,173.736747764,156.690407694,430,-176.207,173.671632918,150.006689585,123.464710078,4.76263788646,550.289499389,76.2176
173.753,0.950692,99.4462,431,107.145,933.831607529,0.131305503448,1717.01221163,594.147834675,173.619,254.472310287,173.698545017,138.809807269,431,-176.166,173.624349141,173.318949305,347.199175536,4.8223610798,374.892452623,76.2766
174.227,0.943788,95.6818,432,107.235,514.866000581,86.2976117871,1162.64974474,535.042231071,174.082,377.92800998,174.171340168,136.262378573,432,-176.591,174.09327373,197.864987005,170.13994283,4.84228347055,228.457571948,76.354
173.529,0.95759,97.6539,433,107.347,423.924574134,19.8308399856,1956.49085638,808.802533169,173.417,293.61418503,173.479517009,155.194264177,433,-175.887,173.419019411,224.379539465,142.238884312,4.85027369537,487.676209077,76.4263
173.615,0.944633,109.206,434,107.477,397.799232031,299.613087425,1707.24146562,663.322655179,173.486,355.749351211,173.560165707,148.724716054,434,-176.063,173.495485408,200.019243063,33.6390293497,4.95110708508,451.973316072,76.51
173.698,0.950699,94.3694,435,107.634,655.657441042,239.278214563,1283.8914958,340.972428159,173.587,381.338950741,173.654607819,129.272203923,435,-176.088,173.594732556,169.853188431,167.453418839,4.79734420677,188.726168669,76.5747
173.593,0.951272,90.8607,436,107.741,625.408543036,0.295377336448,1322.6056358,405.613624954,173.478,195.499445784,173.53517721,138.958153583,436,-176.002,173.480081112,166.597765787,224.694267523,4.74640687739,235.190857848,76.667
173.691,0.958276,99.6482,437,107.825,555.053396141,6.92560595346,1125.16483146,461.247061373,173.583,271.965232016,173.652019101,129.989285708,437,-176.118,173.593500691,88.7099479874,168.905166722,4.83595288423,238.784291874,76.7228
173.523,0.947531,103.024,438,107.935,550.953785543,29.1577418947,1231.16651493,390.17763021,173.411,284.973493029,173.481785919,113.717804099,438,-175.942,173.426480801,22.052020523,220.68768874,4.94663368744,309.791719998,76.7764
173.486,0.936245,101.025,439,108.045,550.865107937,59.6787909015,1007.64677099,491.53002698,173.372,228.776364915,173.445230198,140.820713028,439,-176.033,173.382075204,207.469606749,152.741612807,4.90085926512,215.270531002,76.8612
173.145,0.963421,101.795,440,108.172,477.346841793,2.86204024595,788.516604749,351.384893743,173.015,280.336552952,173.087907987,129.56906951,440,-175.48,173.016145758,196.742417992,143.614675311,4.86188883789,119.891081666,76.9534
173.669,0.967156,106.64,441,108.249,1012.87188934,-1.78285089542,1161.85988751,415.023299736,173.566,389.077178792,173.63074499,144.533579377,441,-176.021,173.575058916,218.84967604,373.271339044,4.90032313187,158.91875837,76.9952
173.035,0.940156,97.3201,442,108.338,444.03008325,3.86230466601,1130.88782983,419.576882995,172.922,189.187754827,172.982861672,116.738046614,442,-175.472,172.924978243,111.307201355,174.982978404,4.79071640209,330.892520193,77.0879
172.582,0.964004,107.636,443,108.436,922.274100327,-1.17210763588,1698.5669268,458.970370685,172.465,241.071085644,172.546453117,127.931629089,443,-175.024,172.478997159,58.2466491661,311.096120595,4.9623378595,270.802180307,77.1618
173.085,0.961429,93.3113,444,108.517,330.54472856,3.36965341296,1137.1483559,402.308078957,172.961,144.125455568,173.034891072,132.760871484,444,-175.345,172.973394192,75.1104213018,104.453962136,4.77698085672,215.366887658,77.2666
172.966,0.95849,91.4204,445,108.614,997.354464231,20.0457306661,925.44489897,302.761336301,172.852,351.988031409,172.902935657,114.181920344,445,-175.37,172.846157121,21.3802001087,337.334478554,4.75490087012,202.856742627,77.2923
173.124,0.951287,97.087,446,108.734,466.194213334,-1.55152900993,1518.25636481,569.67456043,173.016,174.313505745,173.079236203,155.807852217,446,-175.517,173.031963301,148.950644983,170.86258627,4.8382784475,316.753410672,77.3756
172.821,0.954662,94.0831,447,108.809,530.618425422,-0.18155223374,1037.58965565,339.614516028,172.699,165.656364096,172.754069914,112.215061575,447,-175.178,172.70284969,30.3383749488,191.69964588,4.77929788824,209.339314301,77.4435
172.953,0.957877,98.8032,448,108.915,487.096841069,2.95526192445,1515.51310997,626.834154837,172.85,213.08212188,172.91607333,149.316208695,448,-175.271,172.862111101,200.157728856,163.155337478,4.81155648454,317.245444315,77.5388
172.981,0.95962,92.1918,449,109.018,600.238043312,0.830660506751,648.341799128,300.757698267,172.874,159.794540169,172.933742615,115.457450959,449,-175.407,172.874410037,116.191315989,195.784806856,4.79630333867,164.240534822,77.5926
172.867,0.952813,99.0609,450,109.13,399.383842292,1.06565285486,997.298789376,490.651820379,172.763,107.731868856,172.823684742,104.091179847,450,-175.239,172.779000439,-24.9551019324,116.302343421,4.82223799671,198.351477256,77.6678
173.141,0.944823,92.6123,451,109.201,669.007879013,23.8892895773,629.025150032,206.191063436,173.045,277.209465462,173.101691231,102.797692914,451,-175.539,173.057244666,125.331303384,212.913350826,4.75149197524,115.793036333,77.7386
172.61,0.962739,92.1513,452,109.277,533.412671428,25.0654379985,721.212822248,468.663605644,172.515,197.799440576,172.571343727,139.189235949,452,-174.927,172.518833734,122.912670214,174.241222925,4.7639544349,152.482040735,77.8117
172.711,0.936511,92.5636,453,109.365,672.816773715,1.18208204791,640.759859274,193.756831049,172.597,187.749834228,172.66913058,105.726300116,453,-175.131,172.612906387,129.091521582,194.508948752,4.77713575394,84.7269263539,77.8875
173.05,0.955046,86.9102,454,109.438,369.923647375,1.2856487582,1060.67516544,628.14150998,172.957,184.964026191,173.007976536,155.721700082,454,-175.458,172.961255637,274.226602231,120.222622753,4.66508417783,202.148715924,77.9466
172.869,0.946157,98.5076,455,109.508,497.403847561,4.61629163667,1028.70460293,439.617438752,172.77,157.607043412,172.824692848,139.090363545,455,-175.32,172.773452207,145.760687387,174.557641791,4.81197960316,191.56205226,78.0065
172.898,0.931652,101.117,456,109.579,512.242786589,-0.0435463628499,631.324584189,294.40496423,172.777,194.564957889,172.844757545,131.647798996,456,-175.363,172.789860063,165.06768057,179.242017862,4.86740920834,100.55775307,78.0387
173.186,0.954363,101.479,457,109.699,403.416860506,0.707708447288,911.627264662,403.86216593,173.058,178.3212113,173.118944097,137.209997504,457,-175.628,173.063288225,132.224666002,140.791893698,4.88981671001,200.877814392,78.0882
172.983,0.914892,94.7979,458,109.801,352.199280525,55.6945607273,736.886509512,343.770451799,172.874,172.934459377,172.931664408,136.001029957,458,-175.435,172.881521048,126.80055834,87.6258791258,4.78736763906,157.220788925,78.1106
172.822,0.956232,93.5152,459,109.872,494.112389676,0.767932661207,703.679186035,280.133833001,172.717,220.806855993,172.783266994,124.248517086,459,-175.264,172.727616642,112.973243478,187.039119616,4.78462700482,115.520523624,78.1594
173.012,0.966264,97.3214,460,109.952,894.45912354,30.0553201664,679.893026019,324.45284204,172.883,326.470411047,172.961289266,132.624430856,460,-175.41,172.891986251,138.123212904,277.693700788,4.75937798772,134.411323113,78.265
172.882,0.939363,91.7206,461,110.046,584.064290949,155.729226295,1149.77190876,441.228569703,172.754,344.179239903,172.810184824,144.746252622,461,-175.202,172.754060516,180.119690305,167.596296656,4.73289292476,187.837242269,78.3444
173.076,0.932462,96.3658,462,110.095,451.361897425,1.94795958803,1189.22687813,611.520164459,172.968,259.369777192,173.029276457,157.200288699,462,-175.492,172.971624372,78.1608422011,187.882485308,4.79892497123,249.101373101,78.4241
172.954,0.927982,100.689,463,110.199,1878.77041752,25.594635645,1429.82337416,556.563003801,172.826,581.469378919,172.903447324,158.21924842,463,-175.37,172.83809355,190.769085286,756.868080488,4.82145386989,287.721711759,78.5142
172.929,0.948556,91.328,464,110.285,530.988284974,-0.0118770728361,1033.40935711,480.721075801,172.803,229.195408631,172.885535594,150.143434413,464,-175.243,172.818335246,139.967619984,203.678255521,4.74260711918,189.09347903,78.5929
172.575,0.932275,93.1538,465,110.358,669.822190503,3.80858421378,1172.24873769,635.916489455,172.465,329.460689931,172.530315177,178.635034286,465,-174.952,172.470797065,395.594820409,251.98635968,4.77116492294,160.909717596,78.7022
172.532,0.912317,101.732,466,110.521,649.793683494,-0.0288604061184,952.605762079,451.007943326,172.424,314.75007519,172.506424946,99.4192332807,466,-174.953,172.439884536,61.7910687498,229.717952162,4.87971948542,235.584038224,78.7694
172.63,0.938059,97.0646,467,110.574,793.735275505,1.50342560647,1469.78068511,549.306101887,172.523,235.436863452,172.583482812,118.542631095,467,-175.041,172.521761088,64.3600447179,291.88508072,4.8309275396,358.22486664,78.8289
172.918,0.949234,92.3489,468,110.628,723.452315807,-0.273357388581,1446.28054777,514.41651371,172.815,228.685134903,172.870942991,137.302420389,468,-175.239,172.817821891,186.398430621,233.14653246,4.73096509004,279.815459871,78.8717
173.065,0.924903,97.1473,469,110.684,576.120429126,1.11678804256,1015.59279453,545.553083631,172.965,162.972829438,173.014707132,166.075880688,469,-175.401,172.967287423,236.786162246,191.622569384,4.78365318787,160.965658935,78.8926
172.554,0.932792,100.584,470,110.804,526.718334615,4.55542925578,1250.51712771,599.282928599,172.445,154.61449283,172.506363075,164.158785048,470,-174.955,172.459683979,160.326479576,165.47309188,4.87082653077,242.576923342,78.9586
172.719,0.945401,96.3664,471,110.882,507.979984506,3.22699313375,1041.9613073,404.820544949,172.62,232.681992415,172.665753941,134.505705942,471,-175.088,172.624797939,113.735014183,163.560473877,4.79730566941,188.450820136,79.0204
172.531,0.959666,101.0,472,110.967,642.663418583,-0.728821928387,889.13439512,371.55584886,172.422,270.737726429,172.483869783,129.225060231,472,-174.897,172.436089908,182.159524991,259.919272837,4.84953971241,155.040236617,79.1166
172.302,0.950163,100.262,473,111.016,492.518233671,206.170944614,1588.36552923,625.334329917,172.193,347.825280026,172.245031612,161.48807277,473,-174.621,172.191448852,98.994316467,114.91430494,4.83015476974,327.162623098,79.1687
172.499,0.944934,90.8113,474,111.12,732.521625759,-0.32276368886,1113.90928708,628.080218509,172.389,292.476918529,172.46049845,157.012581172,474,-174.773,172.398683303,191.36671397,267.200663416,4.73891705967,228.629016039,79.2169
172.366,0.95067,97.5815,475,111.177,446.102813749,14.8903473968,714.690253416,298.717416127,172.254,280.010574828,172.321699445,128.334752528,475,-174.659,172.260894632,142.624842385,143.784260696,4.82026443335,110.434713542,79.2601
172.652,0.949623,95.8234,476,111.263,719.972874148,-1.87618186083,1138.65777383,461.841646243,172.524,147.652093537,172.596228489,141.990246809,476,-175.029,172.529751564,157.732137801,203.99066489,4.89575575906,171.993576993,79.3142
172.802,0.930712,94.8228,477,111.384,570.901372322,-0.462875727359,799.837033425,472.66996614,172.701,242.177654743,172.750766813,146.565557807,477,-175.152,172.70404045,168.501137969,241.420646699,4.77926796282,150.154774265,79.3636
172.803,0.942883,98.2213,478,111.455,609.883950644,-38.2926036575,957.972748121,429.833602852,172.707,149.092189503,172.769016589,140.381779177,478,-175.078,172.718617057,30.7842484401,200.374187622,4.80701473738,172.80354877,79.4445
172.934,0.951879,99.4122,479,111.584,543.195397851,35.1322759195,621.309244887,481.707758345,172.83,326.014153384,172.890458045,140.526941596,479,-175.376,172.83872098,347.295991965,168.649535977,4.78729446707,71.7884350354,79.5183
173.028,0.884493,101.328,480,111.661,604.938866428,-0.0452144650136,1496.69785672,695.64806877,172.916,116.75234397,172.97454994,132.979336721,480,-175.4,172.915320114,50.1126182708,180.278470075,4.85558498702,352.991483093,79.5663
172.737,0.93726,102.394,481,111.759,544.099862255,-2.10240425287,928.155805626,504.302907529,172.62,264.491911241,172.689892389,151.036106282,481,-175.077,172.635973485,194.870118394,200.687081109,4.82324232899,145.022072386,79.6195
172.731,0.939135,97.0331,482,111.879,519.359785309,125.767529625,1300.0013141,479.537900781,172.627,273.110043209,172.688825282,136.144021252,482,-175.119,172.631221632,45.1687222882,128.630435303,4.78978400384,257.877192447,79.6967
172.737,0.94447,96.0243,483,111.928,804.849528383,8.66122461909,1424.77528045,611.916499668,172.632,330.685902034,172.694095666,166.72014462,483,-175.109,172.63954713,300.580999771,275.795534811,4.78215921957,196.328978125,79.7267
172.798,0.925545,107.536,484,112.049,658.936753775,23.8463721756,946.831012624,457.447492265,172.705,445.300030537,172.762281351,138.634737523,484,-175.177,172.712438167,166.847506876,253.273243836,4.91111866161,198.735583725,79.7952
172.86,0.954503,90.4764,485,112.103,497.786295014,-2.1148191682,865.294744429,523.297750411,172.743,203.66842381,172.794917335,143.277926823,485,-175.19,172.746133986,21.3191665917,184.695843513,4.72248190778,211.519083781,79.877
173.076,0.950614,94.9847,486,112.179,605.629604537,49.18725225,1352.57416054,595.462665491,172.966,248.818144992,173.026663462,154.81560788,486,-175.481,172.970439552,101.625955339,172.856497938,4.76678289864,243.698186164,79.9455
172.911,0.95532,98.0994,487,112.251,683.296592239,0.0964914198206,1114.96843271,630.675101458,172.802,182.975731612,172.861124716,174.764757183,487,-175.286,172.806973208,357.823081592,210.922872644,4.78155296534,188.628441232,80.002
173.393,0.952222,91.8876,488,112.323,716.25861754,1.01791536263,738.801698089,473.537628584,173.271,196.508967058,173.331391623,151.995145545,488,-175.718,173.274759829,225.226027313,230.785663266,4.71866946648,132.166163197,80.0651
