AverageDiscountedReturn,Iteration,QFunRegParamNorm,PolicyRegParamNorm,AverageQLoss,AverageAbsQYDiff,AverageQ,AverageEsReturn,AverageAbsY,AverageReturn,MinReturn,Epoch,StdEsReturn,MinEsReturn,StdReturn,AverageAction,MaxEsReturn,AverageY,MaxReturn,AveragePolicySurr,AverageAbsQ
155.222216219,2183,175.82,123.247,1.59552,0.455613213352,23.9049,304.191107832,23.9144201173,401.080312041,117.173944634,2183,147.949141403,116.973943258,276.165327123,0.999846,546.707399359,23.9082448966,1214.94019726,-24.1049,23.9197
237.237933039,2184,175.851,123.36,1.35311,0.441761504598,23.9023,312.150191804,23.9077460619,1711.01263874,431.398803183,2184,263.586675166,86.2533526109,885.716287742,0.999873,919.244779747,23.9017016718,3397.14140744,-24.1,23.9145
227.604187923,2185,175.932,123.257,1.76448,0.468771117983,23.9243,320.015930394,23.9352527607,1243.62686329,434.957139361,2185,155.445887737,118.563137588,601.573446049,0.999926,571.492964731,23.9266846876,2881.99469696,-24.1331,23.9386
205.527380772,2186,175.957,123.263,1.25034,0.42926753829,24.0001,224.096021309,24.0076271663,662.389049145,267.242017709,2186,224.390630686,23.9851156168,267.103836163,0.999929,667.893178713,24.0009045806,1186.5536126,-24.1886,24.013
213.816354525,2187,175.998,123.416,1.2227,0.422616652634,23.9962,355.485242173,24.0027607884,1152.07495039,116.97357487,2187,168.527010898,89.0801181855,590.336002293,0.99988,586.401361503,23.9982005078,2528.71451736,-24.1928,24.0064
230.196998593,2188,176.11,123.372,1.77878,0.455827302594,23.9528,552.610963529,23.9568438292,1409.75248021,415.723405884,2188,195.671155599,188.093411841,742.897520999,0.999939,840.561987784,23.9530479749,3077.04588265,-24.157,23.9638
191.698421727,2189,176.098,123.396,1.16163,0.413303782764,24.0313,429.409416003,24.0365552293,766.620639005,124.436281096,2189,274.194893162,75.1818159071,619.234913983,0.99996,747.517530488,24.0324399294,2664.71681571,-24.2287,24.0427
214.706145242,2190,176.122,123.393,1.35134,0.42032683725,23.9954,417.570354709,24.0018699911,1046.51007175,262.643714901,2190,295.669044011,72.5561280719,385.435371667,0.999978,780.025831711,23.9976136269,1906.91720198,-24.2099,24.008
214.363382909,2191,176.227,123.388,1.50199,0.429020477955,24.0184,539.637739927,24.0253078559,1030.3887384,262.937050656,2191,160.316146428,339.344384671,422.626531976,0.999855,806.910728054,24.0199566851,2011.59539675,-24.2195,24.0307
223.911649988,2192,176.223,123.271,1.29604,0.427314448209,24.0494,286.068901963,24.0546745812,1323.20780532,409.533160746,2192,250.18553314,31.4543279001,728.159741675,0.999907,815.05360799,24.0512122464,3014.11179006,-24.271,24.0628
219.734343545,2193,176.247,123.257,1.57442,0.425696201,24.0795,351.139114534,24.0857678511,1151.81208262,270.367857946,2193,190.407570824,47.4069428077,719.3681982,0.999931,593.303082458,24.0816369266,2981.63299216,-24.2764,24.0929
243.710252539,2194,176.303,123.23,1.39088,0.422744771471,24.1101,400.254353189,24.1151539515,1330.37074548,734.923877454,2194,270.988176116,45.8975090811,336.465185532,0.999947,982.148589898,24.1111964418,2046.67542536,-24.3206,24.1232
237.064332901,2195,176.32,123.212,1.34275,0.407097873854,24.1504,299.055013982,24.156459919,1001.65935997,431.218866397,2195,236.156915643,24.9214600359,265.869337125,0.999966,682.608491291,24.1523419088,1749.85206623,-24.3716,24.1622
241.28538224,2196,176.343,123.241,1.50899,0.427640354698,24.0662,337.038717374,24.0744723088,1038.46446607,677.491351571,2196,179.539759388,117.077463504,209.256913676,0.999955,664.025596553,24.0683469752,1363.39351877,-24.2829,24.081
233.202776223,2197,176.369,123.218,1.19483,0.404280679778,24.1605,483.050504985,24.1676175242,836.569953452,679.36440778,2197,127.464991737,311.203131358,142.517065735,0.999973,675.424388708,24.1615385934,1102.80919794,-24.3695,24.1752
249.240295816,2198,176.424,123.186,1.24061,0.407535782018,24.1561,308.860995663,24.1624156755,1414.80039442,753.423033901,2198,115.185701086,97.8319827919,395.409735247,0.999907,460.095723299,24.157840919,2186.85874193,-24.36,24.1672
230.481851486,2199,176.477,123.284,1.44411,0.414199017879,24.2608,550.387209473,24.2666168438,1170.65048855,670.592150239,2199,216.734312691,128.488245818,357.560149615,0.999946,707.959119317,24.2622840831,2383.42465306,-24.4736,24.2722
225.210521907,2200,176.541,123.254,1.33514,0.410439973796,24.2811,480.040135732,24.284074159,1411.11692457,845.229018702,2200,173.91996937,352.519402523,546.863166335,0.999868,725.943524629,24.2825583611,2924.95804836,-24.4932,24.2909
206.221791023,2201,176.56,123.215,1.26439,0.399056418385,24.251,702.487887845,24.2544950929,921.822722682,241.035706289,2201,551.146277376,116.250973121,407.878066333,0.99995,1846.89685902,24.2529238653,2009.48849763,-24.4513,24.2607
181.836422925,2202,176.606,123.185,1.41593,0.416609012536,24.2598,495.541026476,24.2639062655,681.786898073,228.47361184,2202,313.354176541,183.23669652,423.090585404,0.999948,1059.6756969,24.260361351,2265.11783065,-24.4471,24.2718
199.088971905,2203,176.6,123.199,1.31297,0.40491680886,24.2708,744.983963309,24.2784510647,1165.79630384,246.718901596,2203,620.123086367,151.643320418,697.72141967,0.999945,1600.92982015,24.2743334933,2661.12947788,-24.4577,24.2853
156.77893988,2204,176.648,123.153,1.45624,0.429724177999,24.2077,443.392446701,24.2112957263,448.292136054,224.424845065,2204,230.518221017,116.557587,377.215716148,0.999884,712.266949243,24.2086876827,1888.45649253,-24.4201,24.2209
190.16542004,2205,176.676,123.138,1.48078,0.424803217171,24.2693,406.592118025,24.2733263539,1022.05710385,249.832134868,2205,308.485789215,77.8104999239,668.444501444,0.999917,950.314411531,24.2707050619,2253.85466464,-24.4632,24.2789
187.915668942,2206,176.696,123.137,1.31155,0.413472656122,24.2612,347.411544607,24.265302178,620.397760631,172.771924382,2206,260.331025465,53.470882813,198.918558875,0.999919,814.917056473,24.2626548928,1109.79006975,-24.4314,24.2709
188.102776733,2207,176.773,123.231,1.60056,0.437913068455,24.2545,237.756553603,24.2591844811,771.493047444,179.352856842,2207,308.198382071,22.9251829763,424.824163287,0.999911,1010.68306611,24.2550248569,1693.5195709,-24.3999,24.2657
211.513272932,2208,176.844,123.163,1.49358,0.43944474088,24.2738,308.855284548,24.2784036323,1059.56814531,257.244263671,2208,255.278705794,90.5326260895,623.474379425,0.999874,728.20648668,24.2740535536,2780.65070497,-24.4589,24.2859
231.157475617,2209,176.943,123.121,1.63435,0.446626317701,24.1888,364.225842955,24.1953892196,986.335570604,709.324943503,2209,219.358289279,116.366284795,226.064442692,0.99998,636.625143927,24.1909948068,1556.64714182,-24.3876,24.2037
225.240271929,2210,176.938,123.104,1.39077,0.413813660921,24.262,407.10102294,24.2646883869,930.297183957,685.945797765,2210,268.778607596,26.6777891599,307.496236456,0.999905,879.313607532,24.262350616,1776.79275809,-24.4662,24.2723
229.138603987,2211,177.007,123.209,1.69086,0.443703510896,24.217,376.555578653,24.2221584605,1047.91621115,700.533692311,2211,202.505301134,11.230417384,368.824352781,0.99987,674.158762265,24.2182197519,2086.78382261,-24.4135,24.2281
223.137677516,2212,177.087,123.142,1.28852,0.406023603102,24.2124,403.398112896,24.2187064588,1154.30811342,687.404077049,2212,270.474801162,74.0656769248,606.307960727,0.999955,909.046536863,24.2148248854,2890.25023269,-24.4128,24.2254
217.397693023,2213,177.171,123.218,1.47416,0.434530162366,24.2375,500.02158994,24.2410129491,1000.16937294,216.410962895,2213,308.815837786,171.535780556,506.741067106,0.999877,1079.63129155,24.2376483347,2466.61377694,-24.4207,24.2475
230.148853859,2214,177.209,123.062,1.40278,0.429513832614,24.1827,473.498339725,24.1871707427,1289.09766206,685.517269772,2214,247.198491179,31.3926738171,608.55159114,0.999899,842.168748118,24.1836137565,2783.21254562,-24.3824,24.1959
234.046519071,2215,177.244,123.058,1.42074,0.425447100395,24.1917,425.457199768,24.1965826178,1031.26573524,694.719693943,2215,282.332580992,22.9109357438,231.404278178,0.99996,803.074120701,24.1935112771,1691.36668945,-24.3887,24.2039
208.775764218,2216,177.318,123.116,1.35052,0.423658923771,24.1964,359.038003437,24.2038094547,498.185699574,455.929015937,2216,300.37894526,29.3507138869,29.7542673476,0.99995,941.054557643,24.1987918955,572.597318136,-24.4017,24.2115
220.458683236,2217,177.338,123.161,1.30593,0.41411977217,24.2658,255.618490291,24.2718991762,605.364462807,472.564244817,2217,116.415388393,26.908288392,55.8954747451,0.999899,355.617993357,24.2665743344,696.67954281,-24.4557,24.2782
233.171391413,2218,177.36,123.104,1.172,0.409988580409,24.1704,354.131384144,24.1760861716,837.900420206,679.289100658,2218,228.65560594,17.1303741126,145.55732435,0.999946,649.259327183,24.1725218338,1094.21186824,-24.3491,24.1823
223.749317037,2219,177.404,123.102,1.51628,0.428019487732,24.2345,437.914706313,24.2386609012,645.870165344,463.673913753,2219,235.239745747,15.2758855652,47.0926202781,0.999932,695.511631766,24.2357207699,708.102286841,-24.4175,24.2454
171.062236888,2220,177.47,123.105,1.45712,0.429925228675,24.1776,361.79402718,24.18179819,342.421779297,314.332287754,2220,103.516330817,228.612026869,15.9339797739,0.999949,530.152483791,24.1799287011,438.131872425,-24.331,24.19
199.788526854,2221,177.471,123.113,1.34642,0.430488567085,24.1235,242.781903568,24.1262646239,456.803621342,424.940260085,2221,114.925161562,69.9845806173,26.8621667321,0.999996,431.200864659,24.1244574892,560.387527819,-24.2276,24.1313
201.126032251,2222,177.558,123.128,1.34649,0.42399158104,24.1322,288.14761576,24.1352336924,465.003871718,436.392590876,2222,124.634431931,110.617133439,14.978961443,0.999975,539.293713149,24.1336837968,491.359208593,-24.2584,24.1419
201.69282651,2223,177.624,123.117,1.38796,0.432489481459,23.9565,279.845305455,23.957960224,466.901136794,435.559738516,2223,79.7953258993,118.919668904,13.1876288256,0.999932,383.811332825,23.9566771659,491.793286595,-24.0683,23.9662
204.679467209,2224,177.72,123.125,1.27485,0.43665677657,23.8135,281.316845492,23.8216250972,481.630832923,455.664255755,2224,148.961895929,16.954365583,12.8129008857,0.999964,517.692094372,23.8176131961,513.046163374,-23.9663,23.8266
204.225834365,2225,177.745,123.132,1.2423,0.419779425189,23.8626,269.864568134,23.8670035069,479.269757544,461.931729339,2225,138.022390525,34.1516461988,12.0734480419,0.999954,494.098356498,23.8630108881,511.463130441,-23.9967,23.8757
213.334453289,2226,177.776,123.163,1.3475,0.435722261594,23.832,294.414979999,23.8364562256,547.10974946,479.171303184,2226,176.675911678,44.2988343558,55.5558198735,0.99993,583.371133504,23.8334775536,647.122496693,-23.9645,23.8446
95.9803553597,2227,177.842,123.18,1.47407,0.434902115765,23.7381,291.861278526,23.7428295008,167.295074113,110.426366137,2227,121.03816818,66.5665303598,161.741400121,0.999963,484.667453162,23.7400877708,650.092674103,-23.8636,23.7491
227.795413361,2228,177.857,123.223,1.38428,0.427548305221,23.7193,263.717791833,23.7237056584,1117.51451519,714.361559279,2228,298.761912832,56.3479279581,540.036015513,0.999963,1119.78958739,23.7201430453,3109.59806004,-23.911,23.7319
174.272460264,2229,177.883,123.26,1.50515,0.435910284669,23.7718,298.501365943,23.77532102,543.568300112,107.95428372,2229,254.868425852,20.9869074165,307.953512646,0.999918,666.124060452,23.7727518618,1428.72252423,-23.9768,23.7814
73.4924090587,2230,177.927,123.373,1.19831,0.414234092608,23.7575,212.066231682,23.7620976473,96.3772206574,93.7642004091,2230,132.015075222,30.774198404,0.804819569617,0.999971,512.89390887,23.7601083231,98.5772135022,-23.9472,23.7679
77.1281740503,2231,177.96,123.399,1.54794,0.443620066515,23.7373,243.306408047,23.7442074461,102.873639302,99.388304512,2231,191.186549805,2.60662202696,14.5781540896,0.999996,566.897578027,23.7392752167,292.585318217,-23.9184,23.752
76.2298067686,2232,178.025,123.441,1.51715,0.439441264924,23.7315,197.80773088,23.7343455525,100.970748699,99.2428838526,2232,187.374069978,26.315978681,0.799005330822,0.999984,557.374582108,23.7311314774,103.489794814,-23.9029,23.7434
209.411931076,2233,178.077,123.493,1.37775,0.435110267505,23.6724,172.71695868,23.678488795,1069.83622426,520.167363388,2233,190.812437003,43.1685934068,527.401822834,0.999911,698.102969365,23.6735124009,2475.50070635,-23.857,23.6835
209.959334751,2234,178.095,123.422,1.34356,0.417870176739,23.8206,812.029738081,23.8250267916,1283.59407734,515.018753321,2234,211.222232285,619.339392029,657.593053668,0.999957,1162.72406722,23.8222799812,2477.57778632,-24.0137,23.8355
209.680564696,2235,178.128,123.469,1.15115,0.40949960184,23.833,264.84074929,23.8377958387,1166.84877643,558.667562726,2235,176.54364005,23.4175187311,517.532392713,0.999932,462.199255324,23.8337271377,2337.8379248,-24.0336,23.846
180.11397019,2236,178.198,123.547,1.34363,0.415931570539,23.7381,357.444173967,23.7432502451,649.325396516,348.223337579,2236,272.139914284,71.4881673526,521.50022156,0.999937,841.043161661,23.7381192424,2144.86507639,-23.9272,23.7518
177.412559065,2237,178.251,123.565,1.44651,0.417257706021,23.8245,385.504739494,23.8305879626,1099.9586074,247.656498536,2237,162.418325642,83.1459933961,661.078787259,0.99992,523.183276954,23.8268628292,2067.94150811,-24.0196,23.8368
170.367370448,2238,178.323,123.577,1.27396,0.413721393362,23.8052,315.506110997,23.8101201818,756.250106496,340.231674099,2238,264.102005003,14.3971405773,444.073594724,0.99998,716.254883205,23.8062647266,2116.43362203,-23.9814,23.8181
173.110294722,2239,178.349,123.578,1.25542,0.401628643495,23.8555,896.498613879,23.8586499322,839.125221728,235.031488747,2239,548.960996139,409.88565325,514.485987236,0.999888,1663.6782972,23.8556351086,2190.78297966,-24.0366,23.8659
153.145070677,2240,178.372,123.528,1.21189,0.402278764057,23.8747,491.776061857,23.8787578648,593.76278642,205.227770603,2240,283.030926071,108.36582805,483.260010491,0.999894,922.904137803,23.8756139824,2191.66151904,-24.0529,23.8864
125.906215208,2241,178.417,123.563,1.26869,0.407659798399,23.7796,335.005231653,23.7842548533,222.08500746,209.041514842,2241,210.226501689,37.9397814051,6.55828806105,0.999765,628.066218435,23.7812319197,238.673607795,-23.9683,23.792
126.396638183,2242,178.475,123.555,1.49795,0.420704769272,23.8182,400.464359552,23.8243492955,223.60870597,202.858131277,2242,185.490519882,190.12229317,10.5011081198,0.999842,656.301029413,23.8209804629,249.396412157,-24.0108,23.8304
130.161414598,2243,178.499,123.568,1.32807,0.407457956766,23.8584,457.236574991,23.8633349179,231.743674713,205.19942432,2243,407.217433371,34.267973894,18.2894719879,0.999882,1168.56060478,23.8592395217,264.678154107,-24.0501,23.8684
132.58871482,2244,178.514,123.594,1.28462,0.402445075546,23.8793,246.500043287,23.8832460842,240.230990379,201.363078521,2244,187.007785096,13.0366433202,22.2183264229,0.99994,574.270556241,23.8808230946,282.524355375,-24.0871,23.89
180.86995404,2245,178.523,123.583,1.2532,0.402399019282,23.9084,959.167193562,23.911648903,1077.25971457,252.802697931,2245,610.599269827,157.313010975,798.866485972,0.999867,1637.61834664,23.9090450741,2359.0191447,-24.0923,23.9198
178.989383874,2246,178.586,123.568,1.63413,0.432558621397,23.9357,486.833195111,23.9405220097,886.985324712,268.753682947,2246,462.624392573,18.5363999792,686.004685662,0.999914,1356.03269687,23.9374942735,2281.52327422,-24.104,23.9466
161.875707906,2247,178.598,123.706,1.43444,0.42434318035,23.8841,281.093249157,23.8908075863,518.425766879,240.321190371,2247,169.639965513,149.263608531,458.201201272,0.999774,683.049594818,23.8861368582,2325.13782716,-24.0639,23.8953
199.145961009,2248,178.591,123.655,1.44974,0.418224125493,23.836,257.602409517,23.8408588433,925.429667662,274.039992998,2248,246.184090867,11.41831865,576.999996986,0.999945,503.786500384,23.8368817447,2520.51436004,-24.0018,23.8463
197.081567232,2249,178.584,123.683,1.11163,0.40497091871,23.8673,911.798334975,23.8701715266,1296.43177848,246.698651392,2249,713.010593282,269.863004739,757.362478096,0.999927,2037.51911022,23.8663322655,2543.35848883,-24.0315,23.8773
226.273113547,2250,178.636,123.693,1.3572,0.417879506646,23.8833,599.306145165,23.8870459891,1071.61023818,707.428744607,2250,416.570284232,45.8589979439,415.807043955,0.999933,1060.37828693,23.8831659707,2572.2403269,-24.0867,23.8966
204.048843104,2251,178.64,123.727,1.2496,0.412275552798,23.891,358.46538339,23.8964253335,709.937958868,161.504048401,2251,178.344598279,165.10823463,366.435032808,0.999946,696.948073837,23.8923614826,1753.05641114,-24.0535,23.9015
113.956897856,2252,178.676,123.595,1.3396,0.429138843717,23.8022,527.34444087,23.8057456248,192.707248433,138.484037037,2252,220.061190233,161.720299709,113.000886941,0.999998,772.198563518,23.8031471176,946.468644793,-23.9469,23.8131
131.498744954,2253,178.666,123.567,1.16642,0.411462668066,23.8484,189.174150835,23.8533938158,238.441114092,145.986405739,2253,77.2549988412,124.067158089,115.4403551,0.999942,382.608603177,23.8484862883,422.530656617,-23.9718,23.8631
138.328812561,2254,178.708,123.553,1.47022,0.440403180897,23.7784,163.422066835,23.7840248517,259.800420613,146.475387689,2254,55.167692095,31.4840874455,124.276187835,0.999936,238.306525711,23.7795396593,579.458202289,-23.8739,23.7906
140.331068458,2255,178.717,123.614,1.53755,0.46046999864,23.6944,163.212530461,23.698840365,262.938267223,149.962334091,2255,80.494040686,31.7178358797,123.989410769,0.999977,331.010720655,23.6943915034,432.014861548,-23.8031,23.7065
145.113430802,2256,178.725,123.622,1.40757,0.462391157152,23.602,187.957510315,23.6080614109,277.625386893,157.214869644,2256,92.2373172393,31.6437604257,122.046867466,0.999821,374.159127096,23.6017712336,654.032171884,-23.6961,23.6174
240.390558779,2257,178.731,123.724,1.41144,0.468626903854,23.538,266.973790393,23.5453466408,932.154456561,655.426502055,2257,144.163719048,112.444505432,277.988388282,0.999973,488.91486443,23.5391989421,1933.32515462,-23.6471,23.5536
235.271718112,2258,178.684,123.833,1.63251,0.495939650002,23.575,310.016328347,23.5839329391,743.541291379,451.568857078,2258,159.023612693,22.6352650562,112.727837111,0.999879,585.808928848,23.5763720584,1150.29262831,-23.7038,23.5921
233.301445734,2259,178.694,123.883,1.76406,0.511271425524,23.4028,559.297098613,23.4106836917,798.798309685,578.027990406,2259,283.579577321,84.6148806137,138.070974394,0.999929,956.681154625,23.401564023,1201.15747937,-23.5494,23.4206
228.61514733,2260,178.721,123.905,1.45794,0.483305621138,23.5011,422.283971447,23.5093120588,793.546137249,560.733980875,2260,231.409624628,138.021255681,245.7854957,0.999821,916.604894483,23.501822198,1819.99042089,-23.646,23.5173
232.514447557,2261,178.719,123.952,1.53958,0.481593778496,23.4554,681.716099889,23.4611740177,727.090709124,543.280063077,2261,437.691125615,74.0358049071,95.070814242,0.999901,1307.91939831,23.4551946242,985.720856816,-23.5869,23.4713
252.054292033,2262,178.732,123.998,1.23421,0.462578287665,23.4322,265.959483102,23.4389919462,1207.4949904,695.159279028,2262,167.07966607,31.3375669441,524.870882694,0.999913,491.867763626,23.4321496173,2600.20478714,-23.5679,23.4463
250.651249201,2263,178.772,124.005,1.60586,0.496323558809,23.365,661.219564972,23.3725264465,1523.32078892,870.769479407,2263,90.5429370119,568.492077828,650.632090881,0.999873,814.873643555,23.3655019619,3251.6677642,-23.522,23.3808
239.889700534,2264,178.76,124.063,1.36554,0.472359449827,23.3174,765.357813106,23.3216086798,2573.90372855,960.020323298,2264,346.35459261,397.063055277,764.189444252,0.99992,1258.06017717,23.3175278676,3150.28695088,-23.4829,23.3296
241.035526425,2265,178.788,124.054,1.50345,0.484361036236,23.3892,431.839251102,23.3947168185,2631.1393299,631.344769501,2265,300.781804781,22.7023489254,762.42432588,0.999932,896.460730341,23.3896737455,3132.61388166,-23.5507,23.4014
234.101278158,2266,178.791,124.057,1.406,0.470687178568,23.3883,645.319499508,23.3929134112,2518.34406738,1486.48354592,2266,411.233716185,11.2267825968,552.354387655,0.999793,1145.5610078,23.3883842965,2935.7961527,-23.5364,23.4033
242.48969504,2267,178.82,124.096,1.4021,0.467318991453,23.3962,357.39911889,23.4015173708,1000.07051266,435.161992663,2267,304.746318963,42.9839933631,422.56451507,0.999905,943.084948818,23.3985091152,2662.31873018,-23.5543,23.4069
245.492461466,2268,178.86,124.27,1.51836,0.464741082191,23.3311,334.48603602,23.3356250352,2797.83762193,1008.83258202,2268,223.722165492,14.0477188265,603.508146939,0.999839,722.258098738,23.3330185084,3167.4908047,-23.4978,23.3404
245.963396294,2269,178.895,124.345,1.45208,0.455544713916,23.3955,335.045700467,23.3995101394,2283.84167964,713.321592505,2269,302.935947435,61.9122554681,854.446512042,0.99978,1046.63404594,23.3961816886,3098.95653885,-23.588,23.4058
232.379630999,2270,178.906,124.349,1.59355,0.453091016839,23.4011,439.90224706,23.406578183,2097.83864759,818.03442314,2270,538.618119181,13.0942243847,654.513396633,0.999884,1493.49368737,23.4012245241,2692.88793233,-23.6037,23.4143
245.264902446,2271,178.881,124.328,1.42131,0.437144837607,23.4643,550.129384526,23.4689710807,1019.92019289,691.280573664,2271,377.140676942,94.7671281986,299.500457927,0.999886,1158.44709324,23.4670881888,1905.61006095,-23.6547,23.4729
165.378948462,2272,178.879,124.387,1.39027,0.429077678154,23.4602,380.273768598,23.465453253,794.302061724,102.529260745,2272,346.579050031,93.1121580616,605.064845804,0.999913,1045.91470914,23.4610755279,2122.67075586,-23.6508,23.4731
80.7329585569,2273,178.92,124.399,1.31578,0.430684966901,23.5136,217.561994899,23.5205251253,115.379148626,98.4594593796,2273,180.524775822,27.842381112,77.965568393,0.999969,529.162100202,23.5164583634,894.425184102,-23.7074,23.5271
71.7472478494,2274,178.972,124.376,1.36878,0.424325141252,23.4969,101.291780241,23.5022392027,93.7913218311,89.3563174646,2274,87.9759148564,19.6368447562,2.27060016004,1.0,354.723857413,23.4979526912,99.0811059953,-23.7005,23.5092
29.3607437293,2275,178.926,124.424,1.43209,0.429250449348,23.5833,87.4799272165,23.590347979,34.5517006943,19.034924576,2275,72.2693311255,16.932209419,26.0850412599,0.999865,284.582874761,23.5846608713,88.7055028258,-23.7815,23.5964
16.8956942672,2276,178.928,124.418,1.5901,0.43863864727,23.5343,65.6027316332,23.536904711,18.1820812588,16.9044255668,2276,82.7864347385,18.5823094606,1.03714215187,1.0,311.959557732,23.5348880383,19.5872634196,-23.7155,23.5454
16.9292409185,2277,178.942,124.413,1.45806,0.435975900325,23.5885,25.4837921021,23.5906045011,18.2198187796,16.9151020254,2277,18.4738034767,4.98259046022,1.03819214695,1.0,92.9513014841,23.5888932243,19.5642608493,-23.7343,23.598
16.8711766659,2278,178.957,124.448,1.33876,0.437018476171,23.5721,28.8835485885,23.5747174742,18.1540825852,16.9178889915,2278,23.3734867114,11.7487162833,1.03042045041,1.0,99.4647858946,23.571740655,19.5943033426,-23.6909,23.5823
18.0114872018,2279,179.017,124.48,1.44039,0.44296862407,23.6046,42.9675369619,23.6105277388,19.450040166,16.9382770793,2279,51.078610808,7.81425219773,1.35566232766,0.999949,298.130873175,23.6067381037,21.6909724685,-23.7427,23.6173
33.7674896795,2280,179.066,124.48,1.47807,0.457054836413,23.4688,65.7428352226,23.4728757819,40.8322482025,19.0555251938,2280,107.52263965,10.0554837967,31.4774707741,0.999962,603.946187049,23.4682303728,95.7364345935,-23.6012,23.4825
70.2902475176,2281,179.087,124.495,1.46992,0.472165681707,23.4749,68.6396645899,23.4824315295,92.1683109935,21.1208581622,2281,83.8341266219,7.70371037152,16.8952938773,0.999982,443.148587018,23.4778914383,104.231456538,-23.5715,23.4913
222.874901219,2282,179.096,124.519,1.71869,0.503062666359,23.3754,107.16766491,23.3800647193,657.112607367,581.811556432,2282,121.400664932,11.4684852512,32.9362525882,0.999909,436.676504009,23.3742673347,698.669072105,-23.5025,23.3884
220.480149141,2283,179.144,124.517,1.47242,0.469628443881,23.4307,399.592126223,23.4379889416,666.075518325,570.19641318,2283,224.206628834,21.4360212592,35.3936185254,0.999947,662.523565511,23.4323058705,708.339096905,-23.6212,23.4437
226.226329849,2284,179.177,124.503,1.43514,0.462989838477,23.5017,459.309250766,23.5088175963,916.117116498,700.018841044,2284,251.398386671,59.0475927354,147.665786418,0.999979,735.360334642,23.5043886715,1160.80437783,-23.7083,23.5118
227.821587884,2285,179.236,124.584,1.42535,0.448819260106,23.4225,487.810979841,23.4258467552,1200.81282748,698.537360554,2285,153.670530826,249.047713408,316.088193231,0.999818,699.693079408,23.4221920736,2131.20784199,-23.6134,23.4351
228.976411214,2286,179.277,124.557,1.22203,0.424580218415,23.5937,294.82176286,23.5984312699,1047.37779662,677.071077022,2286,182.914119056,101.891545835,286.613037386,0.999902,689.439017302,23.5950463418,2286.47727273,-23.7986,23.6043
221.923901093,2287,179.291,124.484,1.33931,0.43330174337,23.5889,463.378812468,23.5945740077,1308.39332413,752.361593433,2287,506.935377793,34.6882503105,606.007251403,0.999905,1369.80151905,23.5900395375,2390.88033244,-23.7973,23.5997
229.43335564,2288,179.362,124.519,1.17974,0.418596308418,23.5683,822.586306936,23.5748076606,1653.33713007,897.631309159,2288,359.222737354,517.711923856,670.278526688,0.999815,1434.91258804,23.5699226126,2739.68354043,-23.7653,23.5798
243.21905147,2289,179.384,124.524,1.1439,0.407660415922,23.6681,489.811512914,23.6748443519,1766.56357196,693.904119411,2289,342.095922024,74.7217498681,785.776180485,0.999918,962.201572681,23.6705621402,3254.76265374,-23.8686,23.679
236.914272257,2290,179.454,124.497,1.27762,0.411157894155,23.7262,506.867674811,23.7293011823,1403.31829208,692.759379985,2290,271.116836592,61.2240020792,810.787917257,0.999966,720.540655956,23.7268881888,3065.88463006,-23.9258,23.7375
224.230467161,2291,179.475,124.544,1.22215,0.400491159058,23.7593,374.204594,23.7653167766,679.83671185,652.185590738,2291,235.804330391,96.8000421079,10.5430133261,0.999925,649.881067191,23.7620058772,702.847302309,-23.9519,23.7689
227.896278888,2292,179.465,124.552,1.34408,0.413384287733,23.7882,344.676111954,23.7935760112,686.608242774,658.893125281,2292,114.945186168,167.68180125,20.4895767318,0.999932,513.532143868,23.7911360151,763.767471503,-23.9727,23.7984
221.41442991,2293,179.508,124.526,1.17071,0.397192854067,23.7363,245.707682207,23.7390581877,623.679252023,320.779391,2293,176.450908604,21.3319384088,113.299675372,0.99999,568.384937124,23.7371506155,718.732785159,-23.9189,23.7444
217.656976542,2294,179.539,124.499,1.17156,0.398746699578,23.703,298.241299405,23.7065044581,596.526166841,329.862329631,2294,168.901232627,60.101713197,126.638488533,0.999837,557.939782314,23.7046017496,694.942574912,-23.8773,23.7122
225.450877783,2295,179.585,124.599,1.22942,0.403817215035,23.7338,308.216923941,23.7400077681,682.458465631,652.286694055,2295,228.228678553,45.7099380547,19.8323381764,0.99986,682.693420711,23.7356374799,770.730653162,-23.9144,23.7444
226.108486036,2296,179.63,124.58,1.43253,0.422226715124,23.7643,269.706038604,23.767772403,723.260388313,661.445616914,2296,189.190149496,78.1162990483,175.837195987,0.999962,641.841203618,23.7654928822,1799.31135029,-23.9567,23.7747
231.565861347,2297,179.625,124.581,1.20258,0.397522112646,23.8353,636.543176716,23.839563061,1089.65437246,709.673059218,2297,283.593228319,297.652202397,322.423162226,0.999856,992.753904223,23.837092667,1710.08739962,-24.0432,23.8447
228.192351508,2298,179.673,124.593,1.33032,0.401354181773,23.8593,382.350702879,23.8623417438,782.230735256,612.817831414,2298,153.312392059,84.2162149868,134.532798863,0.99994,608.667443482,23.8598192663,1221.61812634,-24.0632,23.8695
227.996045676,2299,179.692,124.616,1.36734,0.402607071636,23.9071,428.344506095,23.9111042085,812.551381939,546.874878524,2299,177.643472645,137.579870222,156.367068423,0.9999,626.046794905,23.9087158772,1401.82315516,-24.0936,23.9155
228.719539337,2300,179.718,124.612,1.43718,0.413412305927,23.9245,234.905921209,23.9286749319,748.840374768,562.065504397,2300,183.240330511,22.9231562115,94.6379913442,0.999877,570.406927741,23.9257493606,984.810933873,-24.1138,23.9363
