AverageY,AverageAction,PolicyRegParamNorm,AverageQ,AverageReturn,AveragePolicySurr,MaxReturn,QFunRegParamNorm,AverageEsReturn,AverageQLoss,MinEsReturn,AverageAbsQ,AverageDiscountedReturn,Iteration,AverageAbsQYDiff,MaxEsReturn,StdReturn,Epoch,AverageAbsY,MinReturn,StdEsReturn
290.992385471,0.991539,122.614,291.001,2242.30401288,-295.203,2678.97274401,296.204,696.745610456,263.073,208.548516161,291.23,229.237176774,1306,6.12248118908,985.975936505,450.413912708,1306,291.07607149,1548.36721599,320.169334629
291.325414171,0.98853,122.653,291.33,1600.13379059,-295.388,2727.18994929,296.202,587.219267787,281.445,65.948078089,291.583,215.619742101,1307,6.14922463596,929.074899959,720.781288987,1307,291.406063139,484.105065443,290.73208554
290.716299216,0.992015,122.715,290.72,2217.8587446,-294.832,3029.76375607,296.238,592.535653378,244.713,185.159155553,290.945,233.191027644,1308,5.93310671598,1056.84138191,760.844144604,1308,290.788282728,1121.06021728,341.123996794
290.431162846,0.992602,122.723,290.435,1535.81624417,-294.432,3124.89386785,296.284,254.330537818,267.408,14.233675456,290.655,238.725747026,1309,5.9979681428,1009.85669311,581.645930228,1309,290.507404839,1025.93099353,294.908208215
290.664108905,0.991448,122.736,290.666,965.435749632,-295.037,1534.99837408,296.355,402.045638567,272.831,132.370234746,290.91,221.633534382,1310,6.03140085823,742.813429974,223.064569901,1310,290.727028256,573.553410098,189.499105481
290.88111194,0.986294,122.775,290.894,913.580497873,-295.368,1882.75900697,296.344,580.656960873,242.431,164.673077196,291.115,216.478368393,1311,5.69574660236,1104.86642245,271.542900487,1311,290.951393503,662.098770204,364.915041228
290.366202698,0.991555,122.814,290.361,711.989249085,-295.065,1106.95591799,296.421,404.151998094,245.332,16.3471477343,290.598,192.199756811,1312,5.80913160458,824.105084723,187.967972062,1312,290.428758854,413.915857771,295.57339738
291.352112048,0.988394,122.846,291.362,525.090864812,-295.691,750.081045073,296.458,305.456698923,247.938,155.881716275,291.571,183.070157121,1313,5.772437187,407.939373007,94.589523731,1313,291.395826109,364.958804743,75.422950606
290.619562667,0.989896,122.903,290.623,992.350266883,-294.893,1901.27466647,296.494,388.247178235,268.516,19.0067623648,290.84,214.750199529,1314,5.84988252319,606.113296151,312.632818916,1314,290.689047279,686.493273239,198.4178368
290.742769011,0.986999,122.904,290.749,1291.35914564,-294.973,2877.75792826,296.468,308.548849029,261.685,5.20651777042,290.969,222.211507727,1315,5.76417059886,814.223926699,557.820414406,1315,290.799672488,690.818589002,293.857732444
290.224661888,0.983269,122.849,290.227,797.875523115,-294.515,1140.50422687,296.459,385.864311622,275.446,6.86038832203,290.471,219.169997528,1316,5.88126587124,1066.41708408,146.222142026,1316,290.297379596,643.66512239,341.915622188
290.471381571,0.98895,122.856,290.462,1032.75829176,-294.578,1845.95880317,296.467,282.011206944,283.682,42.5983155233,290.668,225.240535711,1317,5.9135084072,629.597479331,347.581116623,1317,290.544724933,643.876733144,217.99584087
290.446266928,0.989051,122.909,290.453,1526.07075754,-294.377,3002.09542585,296.507,354.337654609,270.299,94.8625753569,290.677,232.584662817,1318,5.81328948569,885.223597513,620.742322379,1318,290.506591923,711.280378726,281.420536825
290.010390748,0.991769,122.959,290.017,2103.03133195,-294.105,3140.71642499,296.597,395.639503399,274.049,138.453860493,290.225,226.788612574,1319,5.86833795426,577.549714964,587.737827257,1319,290.064717217,1104.49428087,162.286516095
289.912303495,0.98971,122.992,289.914,1811.44773799,-293.923,3095.84365201,296.603,761.153583533,259.585,309.217972593,290.121,238.582374756,1320,5.7389038494,1356.91830334,603.087415128,1320,289.974399063,782.682487726,390.282219639
289.29670693,0.990204,123.011,289.288,1149.01266453,-293.51,1823.59557124,296.722,397.543852868,272.976,199.020385817,289.504,223.395682818,1321,5.82989867544,584.321396046,310.742684676,1321,289.36007425,720.196419776,160.533611828
289.119355561,0.978821,123.054,289.136,1030.71670636,-293.231,1664.52427872,296.768,409.100109135,252.895,33.9312997956,289.345,232.20091085,1322,5.65406095672,682.110619851,195.139656917,1322,289.184641317,747.708614896,185.5684684
289.473596186,0.989669,123.097,289.481,1694.95147471,-293.384,2826.71205704,296.832,621.346831815,237.515,80.0995534618,289.682,217.335786078,1323,5.61705136425,1361.17726525,904.49570511,1323,289.537680406,286.108429255,463.697601545
289.159528632,0.988936,123.198,289.16,1780.9483474,-293.125,2785.74250636,296.865,597.86525298,249.046,418.606113963,289.361,233.59368288,1324,5.63696477493,834.557744149,686.105949433,1324,289.226728902,888.403799109,142.627050309
288.634465914,0.990478,123.202,288.63,717.223995068,-292.447,3014.32506559,296.87,431.601584508,265.152,96.9869691948,288.858,177.33540936,1325,5.76008660446,904.815454379,791.756829149,1325,288.712495392,269.766228311,263.507087417
287.861474304,0.9884,123.198,287.873,1341.75321313,-291.626,2754.97985829,296.887,600.184911544,252.994,120.84721135,288.122,228.136018301,1326,5.66879308457,1388.93182106,675.42470127,1326,287.933989468,311.179078496,499.902947571
286.837968631,0.990813,123.261,286.83,1389.02661775,-290.836,2821.46823319,296.92,621.966511817,266.26,342.91291312,287.09,233.677677121,1327,5.76754350383,866.456693958,672.639577522,1327,286.925515697,679.446513182,241.72397386
287.32718433,0.987342,123.268,287.32,1605.14663082,-291.259,2966.46873217,297.011,531.563831571,240.892,67.47561391,287.56,244.260963612,1328,5.61124084483,1102.37227832,509.427295635,1328,287.42115161,823.309568439,350.314017344
287.054904427,0.987433,123.264,287.061,1460.3166211,-291.144,2431.86139916,297.102,533.50034933,229.573,129.92005615,287.286,229.411172217,1329,5.50434075696,890.243802772,544.311555371,1329,287.130712072,255.164078785,312.28899594
287.077730001,0.991983,123.244,287.083,1620.98041008,-291.23,2690.01734483,297.149,370.557836024,230.95,140.697267701,287.332,225.631152721,1330,5.5457486183,602.597481159,731.372384941,1330,287.170400989,781.932891108,142.281080036
286.973353023,0.988578,123.181,286.996,1278.12356822,-291.029,2182.56564591,297.173,507.813544364,226.202,243.085079613,287.224,232.49810893,1331,5.47794034338,688.880655075,434.997482267,1331,287.074817515,801.927288099,134.450309081
286.436041884,0.992614,123.206,286.441,1362.85346613,-290.376,2814.55687056,297.209,925.368681948,255.036,60.6562615854,286.69,233.537124503,1332,5.70790232169,1710.60542476,553.6709717,1332,286.523273245,777.921658647,675.929161848
286.302197809,0.990819,123.273,286.29,1179.8202027,-290.096,2635.25352421,297.259,538.902497062,250.687,146.103887238,286.545,211.0078977,1333,5.6778313871,864.642270264,567.400652561,1333,286.39201794,252.70336842,270.777093995
286.07696594,0.989139,123.285,286.09,1290.10662825,-290.074,2791.65980047,297.3,465.131307961,264.639,88.821297828,286.347,239.08066049,1334,5.78226777712,972.274771607,570.641225705,1334,286.175525781,806.664868973,290.948452614
286.028090771,0.990462,123.29,286.032,1152.79320295,-289.919,2922.33513611,297.354,283.6248043,247.109,46.5271668777,286.285,201.703285965,1335,5.61767238215,668.71486832,688.440467691,1335,286.123932839,257.268014879,253.501155705
285.492858636,0.991454,123.354,285.49,1853.78877222,-289.559,2993.70837967,297.367,388.218855256,250.104,44.7022172052,285.764,202.78566783,1336,5.73714069938,753.525280252,1010.89685941,1336,285.596222289,267.262733649,237.606075312
285.353780214,0.994306,123.403,285.358,2071.98193525,-289.414,2904.02902062,297.368,302.006509637,255.285,26.7939458232,285.607,222.654308642,1337,5.79831800835,1169.50344106,770.094052928,1337,285.459800886,1044.41036436,403.664188836
285.013906198,0.993882,123.437,285.016,1229.86631748,-288.835,2824.88505365,297.374,589.129082173,249.787,248.9260624,285.241,232.824557228,1338,5.59570393308,1141.8572927,649.01199445,1338,285.106446273,805.312662313,384.460239015
284.877923532,0.991848,123.49,284.892,1182.77625992,-288.795,2803.80117569,297.409,409.097684659,264.182,28.8610181536,285.121,238.59323631,1339,5.79592490783,960.064175583,590.055659977,1339,284.972020873,535.458611131,299.879336568
284.252852387,0.989855,123.538,284.244,1724.1902137,-287.947,3207.95617901,297.457,382.58591503,259.317,20.1431511486,284.49,255.215384462,1340,5.69309159895,698.551372349,682.991761579,1340,284.342723467,938.586514815,272.745999417
284.031319918,0.992923,123.541,284.037,1505.86467331,-287.921,2718.72336498,297.446,605.555492755,219.079,127.531673034,284.293,210.779360964,1341,5.45916679489,1094.29393098,524.857973116,1341,284.150179117,1025.4384767,407.730589234
284.200414794,0.992868,123.535,284.202,1476.07936983,-288.018,2231.03756469,297.5,248.451239387,237.755,26.1790250739,284.436,215.596898148,1342,5.54633864633,655.797301327,329.747994743,1342,284.30110357,1093.87093887,250.310875323
283.431269236,0.992806,123.535,283.443,1141.05207913,-287.042,1940.57401955,297.568,549.915925223,244.031,150.71820118,283.687,228.410609091,1343,5.64790524562,918.087082464,360.251143746,1343,283.549437259,673.446928942,309.155403899
283.220449753,0.993003,123.565,283.216,911.244796545,-286.972,1463.30534522,297.624,346.329126192,222.121,139.092464369,283.458,207.600919209,1344,5.52368158878,737.486150206,332.410453548,1344,283.349406428,177.23398085,238.249083326
282.879256367,0.994701,123.575,282.881,1322.39728675,-286.59,3064.73035814,297.679,502.986689196,231.048,255.354013485,283.163,222.494948989,1345,5.64308492514,1130.16672898,585.720420009,1345,283.028002939,303.96280368,296.452085338
282.650414511,0.993083,123.664,282.641,1680.4302145,-286.44,3047.26955918,297.73,351.495888145,247.071,32.167055631,282.874,222.078527549,1346,5.61836451856,944.88491809,629.646906627,1346,282.751349716,923.43370771,309.729992664
282.297559671,0.990151,123.692,282.291,1786.16267806,-286.202,3186.03830591,297.788,560.161426306,244.416,262.7846599,282.555,221.932825028,1347,5.57045888686,876.641243504,631.152643255,1347,282.419530507,1097.17023726,277.131551158
282.425520904,0.991282,123.737,282.444,760.92617083,-286.319,1712.70198526,297.877,332.738040978,252.358,78.0665769337,282.702,179.913857087,1348,5.59236241086,755.452788206,512.685920944,1348,282.532582093,241.667718451,243.600207168
282.118653019,0.992983,123.753,282.109,730.234513268,-285.948,1691.25377866,297.908,442.817645959,251.003,77.0878765964,282.391,193.05741659,1349,5.66135261607,870.450068963,435.535247705,1349,282.247645352,228.97049086,293.999143462
282.043822767,0.985969,123.774,282.052,917.447426699,-286.003,2027.84575641,297.955,317.732813995,241.759,259.227095216,282.323,205.642354543,1350,5.6525275286,491.337782182,430.554055495,1350,282.16548028,267.648699888,72.5070235247
282.14038974,0.995664,123.807,282.149,644.009021878,-285.904,2965.89408292,297.979,421.937088257,225.759,68.6663362604,282.444,157.517612593,1351,5.44054723816,1103.33836832,706.025589192,1351,282.302353615,249.246023425,337.197459182
282.3729532,0.994418,123.838,282.364,1219.10722385,-286.012,2831.14776725,297.972,403.435284582,242.053,38.6580827325,282.617,187.470712291,1352,5.54340711579,803.064954516,837.67696708,1352,282.504678073,257.123387125,252.895305281
281.447642029,0.997308,123.823,281.438,1705.56214588,-285.168,3111.78511277,298.077,595.410808365,236.286,25.2554424358,281.74,218.479133912,1353,5.57195455516,1451.26530129,607.94255683,1353,281.602045007,1003.39473993,562.375276273
281.378451132,0.992842,123.846,281.38,1867.14708771,-285.14,3304.21939353,298.11,503.261105348,236.533,141.600823006,281.632,212.085557412,1354,5.56866172267,684.022501397,843.601308731,1354,281.493763542,306.526742605,208.872793352
281.775237043,0.997065,123.975,281.797,1743.00840782,-285.731,2854.7566807,298.16,401.992344943,241.714,187.793703903,282.064,191.038581122,1355,5.56659979012,859.207911366,991.455962077,1355,281.89822864,282.863916245,224.325151683
280.681628979,0.997013,124.026,280.68,1802.10717859,-284.694,2918.86353992,298.194,560.235132064,278.225,269.700732124,280.938,203.572463485,1356,5.82454059255,878.945900881,765.244056502,1356,280.79001468,920.493611213,217.642675976
281.377468805,0.996313,124.049,281.373,2297.07893853,-285.259,2674.70615979,298.238,344.233587412,242.34,21.2333701026,281.632,199.993549324,1357,5.62400900387,836.532898085,400.292529367,1357,281.509926569,1304.55277944,350.496289807
281.283267653,0.99316,124.149,281.302,1496.88593732,-285.155,2686.92021972,298.308,603.712792832,244.864,85.6012597886,281.543,209.464495224,1358,5.64723427551,1328.24005765,478.342421895,1358,281.380977156,1035.48586622,534.294370676
280.978674316,0.991686,124.163,280.992,1040.56243395,-284.95,2835.16069672,298.336,443.413019685,235.359,149.655318712,281.234,221.633716828,1359,5.56432491993,728.962536169,385.929666347,1359,281.074024348,802.930909872,213.965547582
281.052473885,0.994969,124.117,281.038,1382.65272936,-284.984,2096.05491457,298.327,444.869900122,223.775,146.785155897,281.255,215.558522195,1360,5.3947452052,869.791745916,378.743395889,1360,281.157112202,723.399828048,255.906051968
280.578485533,0.996333,124.148,280.58,1369.74704604,-284.503,2290.99124642,298.349,540.868231591,235.884,90.3082159243,280.843,222.710005351,1361,5.4818998065,1020.86121409,351.244457202,1361,280.697693826,882.340970615,416.471455047
281.085061193,0.99666,124.208,281.095,1196.24937673,-285.13,2136.88942369,298.396,725.174537946,270.188,98.9959872689,281.345,221.948504706,1362,5.75527699319,1338.49660649,331.09976517,1362,281.181523142,761.391528239,455.85110158
280.879624565,0.995874,124.257,280.88,1555.41797988,-284.847,2719.66165673,298.4,376.244027411,241.318,12.7434086191,281.098,209.890232725,1363,5.57082568322,948.901808932,636.493517718,1363,280.971016019,831.317135264,346.20201765
280.761902586,0.996587,124.253,280.77,1965.62745339,-284.584,2759.84384566,298.459,755.231610659,214.862,234.097977188,281.044,206.950518238,1364,5.4358286867,1129.71633297,619.77579553,1364,280.881846876,940.17036122,325.150791678
281.068212694,0.997113,124.288,281.074,1556.71208831,-284.768,2867.48342718,298.496,706.39504455,219.108,63.003177189,281.345,221.634360741,1365,5.41902043334,1112.50942271,948.72236842,1365,281.190803332,528.474823111,420.394661859
280.913104985,0.99684,124.311,280.908,1604.77072855,-284.661,2700.04309622,298.542,669.528504763,241.241,54.4743745953,281.18,218.281513553,1366,5.5734173845,1525.10059991,702.867722389,1366,281.047051286,706.18334793,624.00429606
280.94674266,0.997075,124.332,280.94,798.67516454,-284.846,2328.45776116,298.541,349.454271693,229.179,9.63298799904,281.216,202.121160764,1367,5.48869883595,782.892763104,431.410426674,1367,281.072356099,284.94930141,253.729279715
280.925572246,0.995411,124.402,280.921,1167.11587977,-284.659,2085.95520029,298.585,258.149756924,239.966,7.96517489838,281.184,202.55993815,1368,5.54891145538,801.090247477,556.056078535,1368,281.071429171,502.037647602,246.826309185
280.593163163,0.994001,124.425,280.606,1719.38376218,-284.403,2923.46222427,298.604,132.274849267,237.598,7.01603110245,280.865,233.93655908,1369,5.5316195881,364.957022566,693.279634256,1369,280.720726668,776.019605493,138.528778979
280.455113054,0.992195,124.512,280.463,1061.73770068,-284.269,2782.01533606,298.634,272.40507197,242.042,8.18874749354,280.69,214.316330681,1370,5.54741148886,728.432734596,636.324956993,1370,280.555350676,223.744966596,235.896185235
279.890441827,0.991418,124.583,279.885,576.07157637,-283.647,2300.7622079,298.71,298.652146011,237.386,8.1521982299,280.154,169.964616437,1371,5.52585524707,812.797150754,546.235168948,1371,280.014516248,259.858386339,251.186710267
280.518853346,0.990515,124.541,280.514,1196.76071137,-284.401,3088.38513713,298.739,172.491349127,212.91,5.84109143309,280.795,231.924763579,1372,5.34587028091,707.525134994,681.755398679,1372,280.658167088,409.8500635,199.684421661
280.278614041,0.991045,124.592,280.294,1423.24888008,-284.208,2778.77420832,298.764,305.004627876,234.636,8.80008856144,280.517,243.294482677,1373,5.5659616541,674.75097448,584.408991037,1373,280.370990373,804.438517375,245.044941148
280.048031652,0.993982,124.601,280.049,1095.2813831,-283.9,2833.0342764,298.796,531.595095146,269.341,5.79958154925,280.341,237.485654588,1374,5.84893316701,784.615163315,500.721821368,1374,280.201513521,307.533098543,288.111733926
279.97250157,0.989734,124.682,279.972,2002.35213401,-283.845,3224.80260005,298.826,315.524676868,247.408,41.4564218335,280.206,254.279885697,1375,5.60445004124,902.763789156,874.207699471,1375,280.088216064,760.977098081,258.220025417
280.25162748,0.986655,124.779,280.258,1626.14707773,-284.308,3202.76590395,298.87,210.961095176,216.16,9.74450742733,280.51,242.300068678,1376,5.37073148275,577.992728925,889.668783547,1376,280.387976205,697.562079496,158.04367532
279.142611806,0.987594,124.803,279.142,2016.0563543,-283.007,3295.82574479,298.882,352.854142675,225.185,53.9708868483,279.406,251.133205611,1377,5.41031425771,738.476060896,854.968187972,1377,279.265752904,761.122742672,241.549850638
279.841753759,0.990577,124.823,279.833,2318.50633581,-283.69,3214.7480172,298.934,386.901015508,217.63,60.4986094391,280.088,244.504087706,1378,5.38166051051,886.688782639,799.358728661,1378,279.96575045,832.586440522,311.679238914
279.813318662,0.992518,124.858,279.817,2689.01627776,-283.624,3203.54430018,298.935,726.180175014,228.539,85.1258590052,280.067,225.798211148,1379,5.37725739823,1371.84885485,468.143583685,1379,279.954351461,1435.31617276,462.802912988
279.596463624,0.994552,124.828,279.6,2743.67388927,-283.307,3214.58758641,299.004,243.868993917,213.413,23.405464558,279.853,245.844000018,1380,5.33056092003,532.379452512,625.012733873,1380,279.726391842,810.486761007,164.031851042
279.217786817,0.994175,124.862,279.22,1499.05145055,-282.922,3085.06164767,299.012,287.603868021,247.809,23.9454891616,279.467,234.17563282,1381,5.54095014432,663.11302691,667.180950303,1381,279.323847658,178.630560746,183.268707631
279.262048877,0.994081,124.927,279.258,812.584632456,-283.116,1962.40972262,299.069,294.859570545,265.503,111.559283426,279.532,206.584131004,1382,5.63635124269,563.255173136,437.737435578,1382,279.378114519,157.068028436,155.948190699
278.964331648,0.995541,124.945,278.961,1115.88716247,-282.929,2263.0463754,299.088,282.96383727,243.085,12.6297150493,279.229,228.565599016,1383,5.45045383,1149.96332212,387.28842608,1383,279.081711373,672.343351613,324.110784262
279.647176497,0.995314,124.964,279.645,954.673647944,-283.59,1588.48807298,299.081,347.903209399,212.737,114.653943861,279.919,220.064102506,1384,5.26980168451,749.037386002,344.994345535,1384,279.786304813,400.500205295,209.195415828
279.074423099,0.994706,124.956,279.087,1461.7736697,-283.164,2704.05118438,299.143,731.496995773,230.371,204.18006356,279.332,230.373714404,1385,5.36341103335,1426.98143297,696.691825455,1385,279.169662923,501.031184028,513.173803926
279.653128741,0.996594,124.959,279.655,2048.89335315,-283.572,3129.16229583,299.178,611.618925602,231.643,126.104257733,279.861,233.955862576,1386,5.36831971324,914.340802602,751.76967664,1386,279.738531198,723.258393558,305.305052099
279.373369038,0.996675,125.009,279.382,1194.10280174,-283.111,2857.18200181,299.192,339.65287898,220.761,94.5105180454,279.646,222.212431168,1387,5.33212329148,869.131253456,474.603128361,1387,279.5016959,423.130090841,216.09049027
279.656512678,0.997564,124.975,279.647,898.332373547,-283.401,1670.19203462,299.233,362.742557431,227.228,37.6065473196,279.866,210.364111296,1388,5.45548344232,930.257772194,437.934036546,1388,279.740680239,104.026184284,285.521467939
279.123062972,0.997715,125.031,279.138,1297.43505778,-282.729,3207.6891219,299.304,231.953839958,248.875,11.7576338396,279.376,233.319750218,1389,5.45177634098,517.140106197,708.431314785,1389,279.208580136,591.402771329,165.404486302
279.041494741,0.997136,125.078,279.039,763.51788957,-282.888,1450.92215924,299.334,366.361050229,228.033,43.9765866105,279.261,227.47170773,1390,5.46409577571,1089.96739351,192.514887636,1390,279.13174019,544.895853448,370.220056986
279.211013189,0.9977,125.115,279.208,1104.00095735,-282.987,2923.94995054,299.347,424.088858583,231.104,125.536423776,279.438,227.71186461,1391,5.45242377513,611.615737792,443.958312164,1391,279.311810279,750.080001035,196.255511064
279.067454162,0.997284,125.059,279.07,785.166169,-282.932,3058.75405798,299.418,364.193382226,219.812,9.9844566689,279.281,237.390437013,1392,5.42972575915,796.35793243,397.054505549,1392,279.157681571,473.206764477,239.637508122
278.849991473,0.997442,125.111,278.853,1609.19480453,-282.782,3324.77249466,299.42,276.545758659,235.621,17.3604860755,279.095,246.322956446,1393,5.40186195188,633.684855333,1162.84653269,1393,278.969017354,650.630692456,205.402437032
279.166729203,0.997646,125.065,279.174,734.782062437,-283.082,1794.93604437,299.462,232.238124655,226.412,10.6769111367,279.432,224.284179626,1394,5.32966650488,525.530554381,262.609154136,1394,279.284337785,284.467474019,183.417167066
278.609464458,0.997979,125.054,278.608,526.478465702,-282.263,1365.98783192,299.495,293.000432625,243.709,20.3233416235,278.851,201.909938835,1395,5.50826639738,577.894951006,199.565243096,1395,278.70855828,288.051735865,148.206085434
278.571264601,0.997395,125.072,278.587,955.722224942,-282.242,2754.68990108,299.525,287.504435419,232.197,7.48277575368,278.827,235.463084481,1396,5.34394955908,747.403548193,410.892732055,1396,278.671372653,338.502541349,228.450816206
278.414691896,0.997235,125.093,278.394,935.74069675,-282.283,2428.51535555,299.529,294.076229898,223.255,4.21736168187,278.626,202.267202652,1397,5.34850713264,553.165567303,643.991222899,1397,278.508570886,332.931094345,187.133668752
277.780900004,0.997379,125.118,277.784,846.276865293,-281.596,1332.22523581,299.556,445.74193898,243.208,8.17997322508,278.008,219.069503262,1398,5.39495858825,1242.18808077,176.144729353,1398,277.875048556,609.373775502,410.832188832
277.885931349,0.997524,125.092,277.891,970.090488171,-281.653,2417.27940239,299.605,289.398787645,231.299,12.2713207897,278.104,211.498462046,1399,5.39162024628,621.072507747,508.814124199,1399,277.976899787,343.341986831,205.346895649
278.387095315,0.99735,125.16,278.399,1524.34932954,-281.883,2889.74392925,299.588,373.985754992,219.38,82.106282381,278.589,230.054032536,1400,5.33359672831,829.201594652,764.480699468,1400,278.471304642,617.532685754,267.087820098
277.677163119,0.997724,125.238,277.679,283.93012566,-281.063,936.191028436,299.678,479.320249919,232.377,12.4146096076,277.903,142.142414073,1401,5.33609662315,1559.0620708,129.981887371,1401,277.766490374,178.839459317,574.108471858
277.379412231,0.997394,125.263,277.384,400.734467632,-280.872,671.583325802,299.695,327.058622505,216.042,115.979544743,277.657,178.346066114,1402,5.16659604941,706.405274938,136.703352569,1402,277.518989627,177.854269643,181.623570687
277.000522225,0.997233,125.247,277.01,476.926771275,-280.779,959.023159428,299.686,295.693962238,217.767,6.53814354485,277.241,194.152855406,1403,5.3095143546,613.307261619,156.650113228,1403,277.079311521,230.423692556,261.482529523
276.953189622,0.997491,125.289,276.942,363.857399769,-280.59,830.583133768,299.772,276.393780188,240.428,7.18778490419,277.137,164.193378606,1404,5.44964053159,508.251581894,151.014391292,1404,277.023981616,180.52036199,186.627727076
276.764010666,0.996835,125.362,276.764,634.587850158,-280.361,1061.91132684,299.774,417.199982093,228.512,4.92221853382,277.023,187.768782785,1405,5.39831907066,859.599170615,178.125362805,1405,276.876019391,309.635642006,357.57454183
277.473431449,0.997183,125.397,277.484,442.521234718,-281.276,1016.49073402,299.826,268.533944938,229.305,11.9702892265,277.706,165.637322929,1406,5.3742265963,521.703695738,240.37500272,1406,277.551334469,169.993700198,190.196948138
276.557307956,0.997484,125.427,276.564,430.92455525,-280.118,1380.99606662,299.859,218.77305733,244.306,16.0313984567,276.766,155.693786169,1407,5.47481810946,856.335200965,289.106460638,1407,276.631743289,142.449114451,226.686118726
275.691733782,0.997039,125.495,275.704,907.722682122,-279.541,1806.36923193,299.887,382.146556468,226.049,13.3226027979,275.939,219.084455834,1408,5.45905366654,1000.6476057,370.478312862,1408,275.791265924,465.757072463,363.42388493
276.407262074,0.997758,125.487,276.4,743.522408367,-280.137,2134.07116339,299.908,191.944508378,225.611,3.70140605401,276.589,198.842919552,1409,5.49058033533,620.85520858,414.122995534,1409,276.484587384,222.451558998,180.516133196
275.909404182,0.998182,125.538,275.916,514.935687387,-279.601,952.621479769,299.922,296.725236024,235.184,11.9465749611,276.109,183.507492303,1410,5.43291534436,916.858909932,135.741720125,1410,275.975793803,314.083424749,307.710194627
275.70341738,0.998407,125.618,275.708,513.332581178,-279.198,658.905302779,299.922,364.879025774,224.085,10.5032831042,275.936,171.830598625,1411,5.51149940265,1005.95701116,132.489244677,1411,275.798904891,259.95938283,328.207369137
275.924692134,0.99756,125.673,275.923,629.082841858,-279.366,1314.9732988,299.959,434.527401947,238.069,9.82204467034,276.123,188.221127888,1412,5.46981461705,751.274460162,241.173714868,1412,276.0046484,285.294051327,255.840364076
275.451392481,0.99791,125.771,275.455,725.570947147,-278.974,1514.55953641,299.945,337.743910071,223.354,10.1483164278,275.649,198.593272395,1413,5.41068477363,649.72489462,290.22673728,1413,275.512340306,400.000564735,198.537422201
275.465984402,0.997812,125.795,275.486,792.924923377,-278.842,2399.39878726,300.023,328.05804758,223.984,173.32511687,275.683,207.744133148,1414,5.35497357673,530.590845978,428.141727474,1414,275.552630391,242.653619862,132.684903043
274.589372146,0.997368,125.909,274.578,1299.36747138,-278.162,2855.68880682,300.074,465.482892477,208.722,70.7331507475,274.786,223.99557627,1415,5.25621121524,980.797742852,752.127501045,1415,274.656110041,472.049656752,310.403900317
275.129456365,0.997718,125.902,275.137,1255.78716947,-278.527,2692.12564875,300.111,516.261418898,196.546,51.04449953,275.297,237.086225371,1416,5.10299454446,1416.38447881,418.693449158,1416,275.187463646,738.310210012,429.106754034
274.11508677,0.997649,125.907,274.113,877.032208038,-277.82,1575.15901218,300.15,569.791684527,237.232,21.1324784242,274.326,237.94628165,1417,5.36969717745,1193.147215,215.028449418,1417,274.200010122,659.717724358,419.008962133
273.549624239,0.998161,125.946,273.558,715.930843386,-277.306,1464.94531405,300.189,599.659428537,246.816,367.398305596,273.766,237.30294714,1418,5.51169508264,821.224726266,165.276268413,1418,273.629674784,568.271673137,174.647224432
273.499603342,0.998152,126.005,273.505,1229.60469971,-277.167,2517.71999982,300.214,317.322994085,199.088,9.33314795285,273.705,219.198088163,1419,5.11492815894,711.163449958,585.708248959,1419,273.575678834,673.284986436,201.43207027
273.988281736,0.997744,126.06,273.991,598.68385307,-277.612,1695.16575161,300.212,428.313937168,201.406,274.547888834,274.194,210.392838089,1420,5.12574917182,572.542019333,274.393001897,1420,274.055592205,351.783188699,122.135897809
273.382245849,0.998346,126.023,273.387,791.665551667,-276.925,1899.97456492,300.242,562.117517876,223.188,206.29540114,273.582,231.441967799,1421,5.19521250346,927.8283213,245.622306661,1421,273.44065904,349.110362255,266.948053973
273.227704103,0.998312,126.044,273.237,662.924984001,-276.659,1768.43284223,300.254,238.289410148,216.028,13.0149810546,273.425,223.268945629,1422,5.14982160471,517.932731525,199.133228904,1422,273.282945525,495.239129631,156.22010139
273.388553942,0.997823,126.12,273.384,629.273107621,-276.705,1117.2538604,300.3,353.725389025,221.822,115.044822028,273.59,223.347658259,1423,5.2034840863,641.600795851,105.054656393,1423,273.459288214,361.198928397,189.431301549
272.474778956,0.997851,126.104,272.479,707.586638624,-275.621,1175.8240525,300.333,515.589479499,222.92,119.770583614,272.688,232.82941681,1424,5.24131027692,706.203551005,103.061384391,1424,272.554096642,564.385641018,186.298951073
272.304646101,0.997557,126.17,272.311,1137.70006224,-275.782,1666.60119253,300.4,342.96233323,237.65,50.0211928326,272.528,230.221475571,1425,5.53057161553,612.863010696,326.5964447,1425,272.382550026,678.331234301,195.700176165
271.27717501,0.997464,126.198,271.285,1054.5511348,-274.761,2169.04288896,300.44,467.000369661,225.065,60.9758136806,271.508,245.414214216,1426,5.53642408506,993.88373149,336.178722401,1426,271.383524355,593.058602402,381.736106043
271.59467466,0.997644,126.184,271.587,2527.36965731,-275.104,3344.27155855,300.492,710.855537997,221.557,178.390309833,271.781,240.12442993,1427,5.36599871197,1345.67456673,845.779815391,1427,271.668115543,1087.70450476,371.520095219
271.119912194,0.997824,126.206,271.131,1903.73987961,-274.687,3192.53443448,300.566,387.913577797,205.455,45.9571432607,271.336,253.229569533,1428,5.29645973755,620.994759433,802.182494694,1428,271.190804374,897.884998911,229.145989121
271.221006772,0.998203,126.194,271.226,1002.53851796,-274.749,2872.52397942,300.571,368.920440801,213.41,8.1406773918,271.407,231.214361213,1429,5.21945873515,796.335671853,513.822947162,1429,271.28699977,259.030317517,300.27820012
