MinReturn,StdReturn,AverageReturn,AverageAbsQ,AverageAbsY,MaxEsReturn,AveragePolicySurr,MinEsReturn,AverageAction,AverageDiscountedReturn,AverageEsReturn,AverageQ,Epoch,Iteration,AverageAbsQYDiff,PolicyRegParamNorm,MaxReturn,QFunRegParamNorm,StdEsReturn,AverageY,AverageQLoss
-381.835023603,1150.88799768,617.741355553,38.4354,38.4358365105,1403.75610776,-38.0474,1403.75610776,0.999971,256.075870124,1403.75610776,37.9192,3653,3653,0.419783962651,446.396,3217.48766077,324.866,0.0,37.9201218546,1.99694
-509.111581501,1481.08658762,913.208028124,38.568,38.5678484413,2238.9589709,-38.2174,2238.9589709,0.999956,213.890051837,2238.9589709,38.0661,3654,3654,0.41861987676,446.367,3722.38742608,324.916,0.0,38.0652116861,1.60951
-394.891807525,935.93563201,587.768002812,38.5202,38.5254366058,-52.3085883151,-38.1831,-52.3085883151,0.999957,243.846396808,-52.3085883151,38.0209,3655,3655,0.437262957173,446.376,2681.94900832,324.951,0.0,38.0248782515,2.00426
-406.210933422,1412.19793079,778.450186138,38.3659,38.3663695935,877.848469088,-38.0151,877.848469088,0.999921,228.997095282,877.848469088,37.8481,3656,3656,0.422073273416,446.22,3892.36450947,324.985,0.0,37.847872759,1.72838
-23.4203106249,1457.36065052,1924.261998,38.3228,38.3241264408,716.815792771,-37.9811,716.815792771,0.999897,322.978452507,716.815792771,37.8026,3657,3657,0.403488009132,446.187,4336.55493094,325.033,0.0,37.8036819621,1.52258
-375.962656993,1528.29789012,1390.0229079,38.4261,38.4276055283,2725.19308809,-38.1022,2725.19308809,0.999894,304.260206488,2725.19308809,37.9197,3658,3658,0.441234558859,446.23,4156.27840201,325.042,0.0,37.9207093781,2.49233
-342.215911032,2098.66605286,2477.96726408,38.4076,38.4078850429,3027.43742995,-38.0665,3027.43742995,0.999876,315.405763052,3027.43742995,37.9013,3659,3659,0.434474112118,446.304,4968.30193862,325.094,0.0,37.9013074277,2.45078
-70.9927041878,1815.43693911,3994.9845179,38.4378,38.4389849145,2916.1523092,-38.0922,2916.1523092,0.999838,373.888401295,2916.1523092,37.9427,3660,3660,0.427966939179,446.351,5121.66012311,325.108,0.0,37.9439800642,1.91272
-352.222822609,1958.34209709,2993.70696743,38.4429,38.4436403374,2820.89232998,-38.1139,2820.89232998,0.999879,355.148494175,2820.89232998,37.9414,3661,3661,0.428357129206,446.369,5399.92408596,325.196,0.0,37.9442036168,2.09109
1202.48592573,1047.84641529,2763.42649795,38.3884,38.3892529231,1080.11312491,-38.0348,1080.11312491,0.999812,359.74528908,1080.11312491,37.8949,3662,3662,0.411862517842,446.434,4717.52960741,325.197,0.0,37.8953389098,1.85752
-459.552922388,1912.97255158,1654.92751081,38.2764,38.2742976867,549.143183242,-37.942,549.143183242,0.999936,266.412988551,549.143183242,37.7794,3663,3663,0.418639583185,446.524,4485.13957624,325.235,0.0,37.7787171915,2.12206
-245.569266812,1837.27506617,1771.50742262,38.2419,38.2458654901,2997.31772203,-37.9091,2997.31772203,0.999875,319.748618604,2997.31772203,37.7433,3664,3664,0.422290148521,446.622,5006.03041457,325.286,0.0,37.7471801285,2.14341
46.9297202243,1643.17914549,2514.70243563,38.3204,38.3195168873,308.536304056,-37.9935,308.536304056,0.999906,366.9974398,308.536304056,37.8311,3665,3665,0.413475576637,446.57,5216.3741217,325.298,0.0,37.8312799763,1.8683
1001.32522658,1286.11300562,4811.23546288,38.3237,38.3246775878,2879.90807862,-37.9961,2879.90807862,0.999869,407.817986431,2879.90807862,37.8407,3666,3666,0.401887318493,446.574,5456.07098808,325.281,0.0,37.8408996229,1.71715
-459.851387332,1654.85366034,2226.84257029,38.2522,38.2533554198,2966.68816737,-37.9366,2966.68816737,0.99992,338.511985471,2966.68816737,37.7653,3667,3667,0.397111907964,446.682,4918.50975645,325.323,0.0,37.7672907546,1.84794
76.5638704226,1634.69855602,2331.03724638,38.2236,38.2216621935,2934.84745352,-37.899,2934.84745352,0.999819,339.374999842,2934.84745352,37.7399,3668,3668,0.398933521553,446.703,4560.49244488,325.377,0.0,37.7396372744,1.76086
3514.95048981,603.268939782,5271.26491127,38.2428,38.244033103,2435.62188395,-37.9563,2435.62188395,0.999829,424.742960669,2435.62188395,37.7668,3669,3669,0.413023847053,446.753,5756.60406116,325.452,0.0,37.7689165556,1.89207
-341.940144946,1946.42601408,1912.11153464,38.4101,38.410269929,3189.70329226,-38.1184,3189.70329226,0.999886,297.480210295,3189.70329226,37.9496,3670,3670,0.380745937549,446.771,4722.47981712,325.453,0.0,37.9520649733,1.33235
-317.235150678,1743.68654834,1559.62838085,38.3827,38.3821389593,2047.27839836,-38.0854,2047.27839836,0.999903,274.032574594,2047.27839836,37.9229,3671,3671,0.390064491509,446.783,4439.45235313,325.468,0.0,37.9232206358,1.79817
-304.220917875,1942.05869658,2341.21822247,38.3455,38.347468297,2324.67787587,-38.0673,2324.67787587,0.999914,350.623384807,2324.67787587,37.8891,3672,3672,0.408148080489,446.77,5427.79786854,325.528,0.0,37.8918676176,1.97587
-212.578208276,2031.39542964,4196.2310905,38.239,38.2389459785,1615.97719367,-37.9509,1615.97719367,0.999922,382.551163247,1615.97719367,37.7682,3673,3673,0.404053268867,446.832,5476.74196751,325.549,0.0,37.7701677285,1.98878
1554.85396329,1070.82322117,4756.41486667,38.3067,38.3058769353,2506.90288508,-38.0152,2506.90288508,0.999873,405.755572278,2506.90288508,37.846,3674,3674,0.391965830214,446.921,5311.92648346,325.538,0.0,37.8459990694,1.78933
1188.60155593,1564.92378889,4076.9522607,38.342,38.3424774881,3066.14246651,-38.0505,3066.14246651,0.999914,375.543011715,3066.14246651,37.8834,3675,3675,0.400001676009,447.041,5339.79934585,325.628,0.0,37.8846071756,1.88912
769.906687969,1497.72344013,3981.66891485,38.1756,38.1755498448,1676.35613875,-37.8467,1676.35613875,0.999793,382.669650632,1676.35613875,37.698,3676,3676,0.377392963714,447.199,5269.61737867,325.655,0.0,37.7006137233,1.21035
2209.66816141,813.328053188,4640.55095472,38.3983,38.399059617,2740.72910301,-38.1179,2740.72910301,0.999833,393.799890158,2740.72910301,37.9424,3677,3677,0.419928741781,447.074,5004.63317593,325.656,0.0,37.9442522472,1.99685
4846.66302874,88.4656909899,5024.76597783,38.2552,38.2543242993,2972.15722708,-37.9612,2972.15722708,0.999775,390.590597632,2972.15722708,37.7902,3678,3678,0.402710224828,447.039,5152.20457406,325.689,0.0,37.790077486,1.96993
-526.10240668,1632.01273345,4363.36154161,38.2531,38.2541508013,308.819476426,-37.945,308.819476426,0.999878,348.139296713,308.819476426,37.7859,3679,3679,0.402445671813,447.155,5060.41107297,325.732,0.0,37.7877794987,2.02858
-428.495757112,1690.58853065,4636.53606305,38.3116,38.3140322721,3117.48274459,-38.0306,3117.48274459,0.999854,379.843688205,3117.48274459,37.8496,3680,3680,0.405121888292,447.249,5321.95794459,325.755,0.0,37.8530138217,2.02586
3801.74635092,388.11320744,4890.80115986,38.2926,38.2918933591,2916.79728938,-37.9967,2916.79728938,0.999762,404.719113791,2916.79728938,37.8257,3681,3681,0.410504997015,447.235,5212.26590555,325.821,0.0,37.8264280487,2.07955
288.525026499,1916.15316001,3325.92224494,38.1587,38.1584389743,57.9020404092,-37.8511,57.9020404092,0.999853,368.156127819,57.9020404092,37.6784,3682,3682,0.410420310103,447.227,4964.67172195,325.883,0.0,37.6800021133,1.9948
4791.74311568,61.2353308415,4890.56994484,38.1792,38.1792770356,2752.01700678,-37.8725,2752.01700678,0.999874,393.414015194,2752.01700678,37.6947,3683,3683,0.382179170156,447.424,4995.49431644,325.92,0.0,37.6960915258,1.61314
4675.74295663,74.6998463526,4811.6835333,38.3889,38.3907954457,2753.72970994,-38.1078,2753.72970994,0.999694,383.635198759,2753.72970994,37.9195,3684,3684,0.39239462963,447.402,4945.4929707,325.958,0.0,37.9214559538,1.88236
5013.39277581,78.117687034,5148.6091721,38.3127,38.3135736903,2950.01915786,-37.9866,2950.01915786,0.999851,395.751292346,2950.01915786,37.8275,3685,3685,0.375271059584,447.494,5242.88628057,326.018,0.0,37.8290016358,1.48287
849.996265828,1339.28044855,3522.37956304,38.3453,38.3452928616,2907.90365055,-38.03,2907.90365055,0.999894,339.39053704,2907.90365055,37.858,3686,3686,0.396425034144,447.596,4710.18893247,326.073,0.0,37.8566677754,1.66804
5193.51905886,77.3460595957,5288.65765048,38.3009,38.3037752287,2738.95306564,-37.9684,2738.95306564,0.999837,417.015750948,2738.95306564,37.8072,3687,3687,0.419526518213,447.657,5389.07705486,326.103,0.0,37.8087081884,1.8855
2522.53620718,774.980732245,4837.87799337,38.3757,38.3764263807,2266.10356476,-38.0554,2266.10356476,0.999828,390.365844442,2266.10356476,37.8844,3688,3688,0.387747894711,447.655,5208.38813549,326.126,0.0,37.8846639969,1.56928
4746.67772707,84.0464407082,4924.24913279,38.5021,38.5032915384,559.879026708,-38.2017,559.879026708,0.99987,396.805251745,559.879026708,38.0205,3689,3689,0.390773998974,447.686,5056.93625116,326.146,0.0,38.0219415256,1.73564
-503.206210725,1982.4500953,3179.38076746,38.333,38.3340194357,3190.51958535,-38.0333,3190.51958535,0.999763,365.664196943,3190.51958535,37.8322,3690,3690,0.407173327263,447.817,5328.47375758,326.16,0.0,37.8315647572,1.97494
-505.702034764,1259.1547741,1600.28566336,38.5798,38.5816290443,2868.97251277,-38.2715,2868.97251277,0.999772,192.392055739,2868.97251277,38.0994,3691,3691,0.424742807536,448.026,3003.3972501,326.181,0.0,38.1015122483,2.22635
772.262189633,1421.30487934,2447.95956912,38.3581,38.3596971988,705.625327892,-37.9663,705.625327892,0.999769,359.983936008,705.625327892,37.8513,3692,3692,0.422224482828,448.061,4900.55736948,326.218,0.0,37.8524632797,1.8696
-200.501498757,1600.46084292,4584.45004305,38.1968,38.1982450579,-95.1625674416,-37.8515,-95.1625674416,0.999874,360.631264844,-95.1625674416,37.6774,3693,3693,0.404613447251,448.031,5281.34018061,326.3,0.0,37.6762260968,1.54599
-427.75941546,1579.04249478,2119.72877404,38.3987,38.3988461899,2879.15715784,-38.0659,2879.15715784,0.999832,257.443346802,2879.15715784,37.8911,3694,3694,0.419494351818,448.054,4059.01297651,326.291,0.0,37.8913556094,2.0979
-414.881975111,1088.53457659,956.679945547,38.5348,38.538695529,2611.63024396,-38.2067,2611.63024396,0.999914,275.38636121,2611.63024396,38.0419,3695,3695,0.397577627556,448.096,3798.67902841,326.316,0.0,38.0428316284,1.55174
-285.773659575,1863.34786711,3773.91377379,38.4722,38.4738364106,2552.4246123,-38.1299,2552.4246123,0.99982,337.031443307,2552.4246123,37.9677,3696,3696,0.407606184522,448.082,5167.30360284,326.35,0.0,37.9673520766,1.83503
-127.064916317,1920.25942815,3095.11306426,38.5184,38.5202524675,2702.85779493,-38.1977,2702.85779493,0.999765,336.747953645,2702.85779493,38.0198,3697,3697,0.399764023659,448.097,4762.56070908,326.414,0.0,38.0194624097,1.97727
-316.72942266,1518.34595384,1600.91590389,38.469,38.4728601866,3068.94402677,-38.1533,3068.94402677,0.999879,319.364576821,3068.94402677,37.9652,3698,3698,0.401093421128,448.178,4532.74049227,326.473,0.0,37.9655326772,1.74585
628.628779643,1362.32595759,3834.72744189,38.5054,38.5079242791,2837.26209763,-38.1784,2837.26209763,0.9998,401.241015782,2837.26209763,37.9982,3699,3699,0.379797905424,448.262,5077.09994776,326.495,0.0,37.9983316313,1.28446
-237.291008033,1603.17341478,1437.98520908,38.3821,38.3838169907,2836.36227532,-38.0176,2836.36227532,0.999873,266.548403799,2836.36227532,37.8608,3700,3700,0.406744122467,448.478,3957.84729922,326.518,0.0,37.8609385518,1.75609
3171.74270721,787.170991118,4786.62887081,38.4557,38.4576587278,2464.54433973,-38.0784,2464.54433973,0.999777,397.792065059,2464.54433973,37.9371,3701,3701,0.428518080144,448.404,5385.97679541,326.547,0.0,37.9367777988,2.09478
528.62951136,1441.58427823,4208.78370142,38.4773,38.4803405197,2765.13568034,-38.1497,2765.13568034,0.999873,379.099110896,2765.13568034,37.9648,3702,3702,0.4005968962,448.542,5125.63831266,326.616,0.0,37.9653668183,1.41587
3503.65498915,554.254900402,5130.13291261,38.4031,38.4038889759,-105.430114216,-38.0487,-105.430114216,0.999817,410.232206461,-105.430114216,37.879,3703,3703,0.40478718159,448.578,5531.39627737,326.65,0.0,37.8793111283,1.93708
4578.54260792,127.471123459,4807.86597123,38.5748,38.5764355852,3213.39109052,-38.2481,3213.39109052,0.999806,372.372974437,3213.39109052,38.069,3704,3704,0.418029321297,448.609,5049.8214753,326.699,0.0,38.0693133595,2.12388
3021.00546399,627.996797728,4868.40400168,38.5497,38.5513088736,3089.42401199,-38.2012,3089.42401199,0.999802,401.453134488,3089.42401199,38.0382,3705,3705,0.403991172405,448.707,5194.70983599,326.691,0.0,38.0373000047,1.83038
4628.14215371,71.6730488399,4749.34989886,38.4655,38.4672881829,2527.62067165,-38.0957,2527.62067165,0.999784,370.963658025,2527.62067165,37.9432,3706,3706,0.386812693907,448.663,4867.86941596,326.761,0.0,37.9438498499,1.65461
4319.58948639,98.9199404395,4488.66164346,38.4184,38.4197206393,2548.69880209,-38.054,2548.69880209,0.999806,360.52057432,2548.69880209,37.8966,3707,3707,0.422286381175,448.719,4637.41575979,326.784,0.0,37.8961745941,2.44948
2699.98025083,878.590948259,4650.01794109,38.4537,38.4552922494,2931.01436248,-38.0837,2931.01436248,0.999868,397.490107993,2931.01436248,37.9312,3708,3708,0.373828738484,448.906,5255.56010395,326.788,0.0,37.9314674059,1.66329
494.958534739,1366.13703349,1860.3521231,38.3669,38.3687217735,2904.5203414,-38.0017,2904.5203414,0.999831,330.686137325,2904.5203414,37.8366,3709,3709,0.359666869803,449.149,3958.06230598,326.804,0.0,37.8362561371,1.35626
168.588844783,1764.31948685,2494.02371892,38.423,38.4248304624,3038.29164558,-38.0627,3038.29164558,0.999807,333.615989386,3038.29164558,37.8966,3710,3710,0.397746877757,449.124,4838.89760126,326.841,0.0,37.8969220094,2.02708
82.3511700246,1543.20674883,4072.69959613,38.5326,38.534330217,2646.83323382,-38.1911,2646.83323382,0.999766,388.752937287,2646.83323382,38.0194,3711,3711,0.412375031932,449.165,5337.98302484,326.815,0.0,38.0203749511,2.04562
979.394533717,1353.21079182,4203.8870607,38.3373,38.3400718806,2824.8408139,-37.9638,2824.8408139,0.999896,394.928478042,2824.8408139,37.8031,3712,3712,0.393100511203,449.152,5371.98455493,326.846,0.0,37.8028866898,1.77693
2364.03512433,816.964233401,4774.71488956,38.3499,38.3523017956,2628.73098105,-37.9934,2628.73098105,0.999761,385.992626598,2628.73098105,37.8174,3713,3713,0.372796359173,449.283,5290.28157614,326.888,0.0,37.8165249272,1.42039
2964.34177462,644.851889986,4880.82188295,38.3662,38.3676655382,2787.1612925,-37.997,2787.1612925,0.999823,412.937785679,2787.1612925,37.8351,3714,3714,0.396066329533,449.386,5208.07830526,326.964,0.0,37.8336729936,2.1814
4381.85483184,265.588819362,5034.91559586,38.4996,38.502585642,2774.68626403,-38.148,2774.68626403,0.999777,413.896519621,2774.68626403,37.9825,3715,3715,0.360120354659,449.283,5329.25563216,326.965,0.0,37.9820324562,1.2554
4814.95689935,162.578261094,5236.34906394,38.6263,38.6284014478,2594.33350821,-38.3038,2594.33350821,0.99992,409.964483903,2594.33350821,38.1217,3716,3716,0.386968610606,449.356,5433.86110973,327.025,0.0,38.1216328697,1.77776
4926.55352867,121.585350052,5141.99735975,38.6443,38.6451006497,2715.91669019,-38.3269,2715.91669019,0.999851,405.330885921,2715.91669019,38.1375,3717,3717,0.395839861708,449.266,5338.81750253,327.026,0.0,38.1367549707,2.03491
4786.29720423,128.813115216,5000.37945618,38.4513,38.4547429349,2782.53722386,-38.1114,2782.53722386,0.999839,386.682133826,2782.53722386,37.9205,3718,3718,0.387544696931,449.286,5196.88921164,327.045,0.0,37.9222627966,1.68644
4818.57722368,102.4415088,4955.7501036,38.6023,38.6045892162,1064.80674143,-38.272,1064.80674143,0.999863,399.83312764,1064.80674143,38.0842,3719,3719,0.392186022666,449.331,5153.27897747,327.046,0.0,38.0842958571,2.06994
2273.4433474,866.130210107,4833.74148635,38.4739,38.4749192354,2665.93803988,-38.1175,2665.93803988,0.999875,406.257362533,2665.93803988,37.9392,3720,3720,0.405782947341,449.462,5398.14008118,327.133,0.0,37.9385623006,2.29674
2359.5027497,1027.90430274,4520.40029606,38.7151,38.7173414575,3026.36589306,-38.3775,3026.36589306,0.999828,392.373597633,3026.36589306,38.2054,3721,3721,0.380705170491,449.527,5391.99376173,327.173,0.0,38.2058741169,1.71392
805.716438561,1319.31759122,4520.46165009,38.5867,38.5896401782,2029.10843369,-38.239,2029.10843369,0.999773,396.88689633,2029.10843369,38.0624,3722,3722,0.389126095891,449.617,5272.93348283,327.186,0.0,38.0620287219,1.87661
4473.1309917,126.724773527,4713.35654424,38.4406,38.4439981441,2232.22324216,-38.0715,2232.22324216,0.999714,383.021571695,2232.22324216,37.8981,3723,3723,0.38605208453,449.601,4881.2191892,327.247,0.0,37.8977283728,1.82666
4344.36919154,87.8083740954,4469.40649071,38.5607,38.5623239512,2803.81963861,-38.1996,2803.81963861,0.999869,347.27845865,2803.81963861,38.0332,3724,3724,0.390627001614,449.61,4594.33473824,327.286,0.0,38.0329274745,2.04843
4646.43228739,70.4385276885,4742.36388157,38.6012,38.6033214143,2654.3194185,-38.2309,2654.3194185,0.99992,373.315172934,2654.3194185,38.0765,3725,3725,0.38120310954,449.798,4829.41337564,327.291,0.0,38.0757762733,2.1062
304.100856863,1529.64210762,4124.16217855,38.5408,38.5429082894,2857.16841178,-38.1847,2857.16841178,0.999868,378.137960934,2857.16841178,38.0079,3726,3726,0.354815632699,449.931,5072.93736645,327.31,0.0,38.0083251174,1.38095
2069.66649094,880.703901712,4646.88393374,38.5889,38.5895889929,2870.09719189,-38.2319,2870.09719189,0.999859,394.353419492,2870.09719189,38.0597,3727,3727,0.354663293175,450.032,5153.73622199,327.318,0.0,38.0569312393,1.28114
281.8404363,1549.19578132,4071.43863375,38.5411,38.543388149,1495.12541624,-38.1859,1495.12541624,0.999871,403.294966035,1495.12541624,38.0113,3728,3728,0.379695449112,450.047,5234.5913303,327.359,0.0,38.0115826192,1.6163
-465.841153382,1802.80239088,3607.52025452,38.5623,38.5647516286,2756.72119644,-38.2053,2756.72119644,0.999869,337.604245337,2756.72119644,38.032,3729,3729,0.409496836404,450.07,4778.56651302,327.4,0.0,38.0322091871,2.31881
8.46547276635,2042.43091028,2316.2081655,38.6504,38.6527712939,3215.44911527,-38.2918,3215.44911527,0.999819,334.835971826,3215.44911527,38.1242,3730,3730,0.38176382669,450.083,4946.96010423,327.418,0.0,38.1252189396,1.83807
2372.48511521,906.617594997,3830.92831217,38.5892,38.5911112587,904.801304025,-38.227,904.801304025,0.999845,327.243569557,904.801304025,38.061,3731,3731,0.404122206648,450.087,4767.80803766,327.438,0.0,38.0623314815,2.0268
2183.14843064,1142.29104831,4402.8077465,38.6123,38.6145136887,2551.34251771,-38.2508,2551.34251771,0.999922,387.535891584,2551.34251771,38.0884,3732,3732,0.419535019142,450.114,5460.34218469,327.462,0.0,38.0883182713,2.39586
2350.03160526,995.589900177,4536.60022406,38.4501,38.4496814505,2934.31269894,-38.0923,2934.31269894,0.999888,398.915317186,2934.31269894,37.9111,3733,3733,0.373463506926,450.193,5360.96134422,327.543,0.0,37.9088507095,1.76905
65.2053483088,1782.42319811,3931.76529364,38.5418,38.5464043842,2832.72534146,-38.1826,2832.72534146,0.99985,395.443870687,2832.72534146,38.011,3734,3734,0.405507839798,450.265,5362.85024522,327.597,0.0,38.0122075264,2.20408
-385.26419408,1664.68348042,3564.74101386,38.5674,38.5698334439,2970.56576691,-38.2055,2970.56576691,0.999851,351.665458563,2970.56576691,38.0363,3735,3735,0.375469038717,450.28,5395.60546256,327.617,0.0,38.0382245889,1.52635
1851.09179539,988.067805316,4768.17523448,38.7286,38.7282363474,2902.52752553,-38.4037,2902.52752553,0.999904,405.169822208,2902.52752553,38.2156,3736,3736,0.381473924677,450.325,5260.3698972,327.647,0.0,38.2132031773,2.04524
-419.859542984,1555.61002803,2833.18494592,38.5738,38.5762473467,2953.98913386,-38.2246,2953.98913386,0.999875,279.964400415,2953.98913386,38.0401,3737,3737,0.379043855821,450.271,4219.34737764,327.671,0.0,38.0419578391,1.72524
-181.985620338,1550.82207443,3459.6492006,38.6589,38.6608100823,2640.08387613,-38.2915,2640.08387613,0.999787,332.675736685,2640.08387613,38.1357,3738,3738,0.373575313749,450.293,4642.29646618,327.695,0.0,38.1359608453,1.61379
591.029427671,1021.88611935,3110.22272475,38.5724,38.5747571844,1968.80304006,-38.2072,1968.80304006,0.999877,298.134948513,1968.80304006,38.0394,3739,3739,0.380707473162,450.342,4311.17188495,327.725,0.0,38.0397133239,1.63171
-444.184088624,1529.93570123,1529.68474425,38.5347,38.5379046356,2670.67001189,-38.1341,2670.67001189,0.999892,221.700849625,2670.67001189,38.0012,3740,3740,0.405609573335,450.316,3655.80946483,327.773,0.0,38.0010950329,2.0516
333.040561092,1174.32023779,2472.18105274,38.5581,38.5565006415,2511.2810478,-38.1602,2511.2810478,0.999911,285.27340415,2511.2810478,38.0271,3741,3741,0.408183186309,450.367,3587.44702627,327.782,0.0,38.0249398912,1.90831
-113.434273364,1321.67322178,1775.04115603,38.4722,38.4768073486,1017.37238684,-38.0764,1017.37238684,0.999912,243.372797208,1017.37238684,37.9408,3742,3742,0.439232860647,450.379,3504.50691653,327.814,0.0,37.9431354293,2.37439
-350.722743273,1517.7495013,1265.61534018,38.343,38.3432819959,898.920142972,-37.9442,898.920142972,0.999873,216.384079663,898.920142972,37.8064,3743,3743,0.420687887569,450.478,3725.30386517,327.878,0.0,37.8036601376,2.28414
322.651295853,1344.292192,4277.13494113,38.3872,38.3908698416,928.78730442,-38.0155,928.78730442,0.999848,366.489273219,928.78730442,37.8583,3744,3744,0.396807865693,450.493,5044.04003235,327.93,0.0,37.8611782269,1.99947
4474.05304953,119.129078798,4664.08866779,38.3373,38.3382724504,1966.24382965,-37.9623,1966.24382965,0.999819,373.595346997,1966.24382965,37.8056,3745,3745,0.386767654245,450.482,4957.41846363,327.963,0.0,37.804987359,1.86049
4464.72347054,216.983319336,5017.61085848,38.2962,38.2977857826,2787.07676431,-37.9326,2787.07676431,0.999829,395.787313998,2787.07676431,37.7622,3746,3746,0.373535405057,450.621,5252.01066792,327.986,0.0,37.7633039735,1.47248
415.425135351,1233.2718881,4100.73675889,38.2789,38.2811392384,2696.70785057,-37.8995,2696.70785057,0.999754,338.34880255,2696.70785057,37.7427,3747,3747,0.376239988808,450.639,4684.89710884,328.015,0.0,37.7418086585,1.63641
586.899102821,1138.74837157,2059.75212928,38.3022,38.3058274554,2437.74232662,-37.9143,2437.74232662,0.999915,294.239871065,2437.74232662,37.7698,3748,3748,0.401669739705,450.809,4076.49636314,328.078,0.0,37.7703888714,2.05464
361.814330587,1465.17526973,3289.54632431,38.3317,38.3329255416,2525.20864246,-37.9513,2525.20864246,0.99992,334.698437609,2525.20864246,37.8047,3749,3749,0.388146768599,450.92,4922.20563091,328.113,0.0,37.8030522021,1.63501
4234.06351262,204.242604123,4629.51687876,38.1195,38.1212660837,2393.22079489,-37.7173,2393.22079489,0.99985,362.255914156,2393.22079489,37.5748,3750,3750,0.414695889713,450.905,4845.64941907,328.152,0.0,37.5746678736,2.19627
862.097036773,1205.27110736,3980.52922217,38.2117,38.214994434,2613.05070642,-37.8211,2613.05070642,0.999827,350.585663295,2613.05070642,37.6835,3751,3751,0.404570153388,451.05,4754.48752668,328.185,0.0,37.6838397239,2.27138
1606.7534887,959.75354618,4457.89461208,38.2671,38.2697588376,2632.22714053,-37.8919,2632.22714053,0.999849,363.574733606,2632.22714053,37.7492,3752,3752,0.389148573396,450.961,4972.95190966,328.236,0.0,37.7491259789,2.00303
4352.86322451,146.507913754,4593.74432221,38.2847,38.2854327414,2647.05934623,-37.9048,2647.05934623,0.999858,340.557503883,2647.05934623,37.7748,3753,3753,0.392009382939,451.02,4888.15261868,328.284,0.0,37.7736271933,1.95584
4498.627118,160.373951908,4736.62054958,38.1727,38.1743464878,2481.9445405,-37.8103,2481.9445405,0.999778,353.23412762,2481.9445405,37.6552,3754,3754,0.36097828742,450.896,4983.13064887,328.355,0.0,37.6565765099,1.53543
1298.59419008,987.256816364,4206.72441532,38.1746,38.1781457014,2852.25163345,-37.8167,2852.25163345,0.999881,339.194748988,2852.25163345,37.6635,3755,3755,0.392612145319,450.934,4796.61191996,328.385,0.0,37.6640500161,2.01339
510.125174149,1179.5734292,3752.53350923,38.024,38.0248228997,2636.24603287,-37.6386,2636.24603287,0.999797,340.133117758,2636.24603287,37.4989,3756,3756,0.371551291704,450.865,4594.6748074,328.384,0.0,37.498002329,1.5664
-325.764152846,1485.15809809,2945.60280006,37.9022,37.9023779251,1495.72487344,-37.4971,1495.72487344,0.999868,313.006768541,1495.72487344,37.3643,3757,3757,0.36137100577,450.987,4862.28261099,328.473,0.0,37.3629808337,1.50441
203.638812163,1323.38367584,2407.72496504,38.1103,38.1127723492,2540.97729908,-37.7459,2540.97729908,0.999815,318.272719948,2540.97729908,37.6034,3758,3758,0.373550859448,451.027,3928.17665137,328.582,0.0,37.6033769538,1.25041
3127.78798464,528.872052861,4564.20057496,37.9307,37.9308961403,1702.92921366,-37.5632,1702.92921366,0.999883,368.908087595,1702.92921366,37.4079,3759,3759,0.411437636361,451.008,5148.24154676,328.58,0.0,37.4084539505,2.2484
4383.03634511,120.474637808,4706.09322586,37.9824,37.9835426222,2850.29413257,-37.6178,2850.29413257,0.999881,363.964762188,2850.29413257,37.4634,3760,3760,0.372745252464,451.065,4812.76116609,328.646,0.0,37.4634319122,1.73541
4165.21567766,189.86267756,4513.99199489,37.9496,37.9513206401,2944.00301793,-37.5903,2944.00301793,0.999789,344.935465481,2944.00301793,37.4281,3761,3761,0.37708787477,451.016,4903.80622214,328.674,0.0,37.4281224708,1.79515
-273.51881657,1589.80144351,3935.78796949,37.964,37.964713489,2861.24981355,-37.6089,2861.24981355,0.999924,346.273452153,2861.24981355,37.4455,3762,3762,0.384810001764,451.173,4973.20275741,328.701,0.0,37.4459307652,1.9923
1826.93707338,951.512438033,4617.22916278,37.9493,37.9511674454,2881.13630884,-37.5777,2881.13630884,0.99983,392.700404382,2881.13630884,37.4268,3763,3763,0.373459998767,451.182,5282.43376096,328.752,0.0,37.4276435213,1.68676
4293.52002548,102.045370764,4455.26268764,37.9405,37.9425815668,2666.40763383,-37.575,2666.40763383,0.999875,355.410473122,2666.40763383,37.4303,3764,3764,0.395301383355,451.154,4586.39194502,328.791,0.0,37.4313209248,2.16315
3620.06237115,104.443043642,3800.08878393,37.9941,37.9950269868,2841.80677801,-37.6595,2841.80677801,0.99981,291.787114702,2841.80677801,37.4892,3765,3765,0.387422703196,451.01,3938.00575929,328.871,0.0,37.4895885699,1.87246
198.356914789,1175.0904343,3716.53816541,37.8686,37.8696763694,2665.59203349,-37.5131,2665.59203349,0.999863,309.650156652,2665.59203349,37.3536,3766,3766,0.388251005315,451.095,4226.47422609,328.909,0.0,37.354926164,1.87365
4550.2287303,176.261729469,4866.8104829,38.0511,38.0518600888,2553.51792232,-37.7127,2553.51792232,0.999855,366.089687704,2553.51792232,37.5574,3767,3767,0.391605294446,451.165,5111.6707354,328.895,0.0,37.5573145909,1.77576
-40.123171893,1891.52412171,2556.44760325,37.9288,37.9306249719,2757.32520323,-37.5619,2757.32520323,0.999888,334.837477506,2757.32520323,37.4258,3768,3768,0.403601885648,451.259,4485.39582532,328.995,0.0,37.427430253,2.0138
