MaxEsReturn,QFunRegParamNorm,StdEsReturn,AverageAbsQ,StdReturn,MaxReturn,Iteration,AverageDiscountedReturn,AverageY,AverageAction,MinEsReturn,AverageQLoss,AverageAbsY,Epoch,AverageEsReturn,AveragePolicySurr,AverageQ,AverageReturn,PolicyRegParamNorm,MinReturn,AverageAbsQYDiff
137.0,99.7135,29.1779460847,0.876578,0.0,1000.0,4309,99.9956828753,0.875900993064,0.699209,3.0,0.00134495,0.875969799788,4309,37.5925925926,-0.894653,0.875884,1000.0,142.415,1000.0,0.00528192854427
124.0,99.7112,34.1940973692,0.875444,0.0,1000.0,4310,99.9956828753,0.874459825196,0.536169,5.0,0.001403,0.874534957729,4310,41.2608695652,-0.89506,0.874478,1000.0,142.49,1000.0,0.00550481641185
158.0,99.7161,42.2750523998,0.875209,0.0,1000.0,4311,99.9956828753,0.874214697391,0.627545,6.0,0.00165601,0.874345928008,4311,54.6315789474,-0.894511,0.874202,1000.0,142.524,1000.0,0.00596633310262
269.0,99.712,55.0589459429,0.877328,0.0,1000.0,4312,99.9956828753,0.876470855582,0.489285,5.0,0.0014412,0.876605036715,4312,45.5238095238,-0.895262,0.876486,1000.0,142.537,1000.0,0.00549870404923
107.0,99.7206,29.7051303335,0.876695,0.0,1000.0,4313,99.9956828753,0.876002852991,0.183332,4.0,0.00169221,0.876202778471,4313,36.1379310345,-0.895123,0.875982,1000.0,142.611,1000.0,0.00567715771342
70.0,99.7142,20.0365430979,0.874727,0.0,1000.0,4314,99.9956828753,0.873816406926,0.0768956,3.0,0.00144799,0.874035466333,4314,32.3870967742,-0.895176,0.873862,1000.0,142.627,1000.0,0.00561582296477
109.0,99.7325,27.707964059,0.875406,0.0,1000.0,4315,99.9956828753,0.874310476359,0.678293,7.0,0.00157284,0.874520710743,4315,34.6896551724,-0.893662,0.874285,1000.0,142.648,1000.0,0.00570788964027
107.0,99.7336,30.7477406279,0.875663,0.0,1000.0,4316,99.9956828753,0.874740706025,0.384185,4.0,0.00144047,0.874886786564,4316,43.5909090909,-0.894751,0.874764,1000.0,142.681,1000.0,0.00540112780419
126.0,99.7278,33.9104462865,0.874681,0.0,1000.0,4317,99.9956828753,0.873716799011,0.0636116,23.0,0.00138485,0.873944762027,4317,65.7142857143,-0.893859,0.873693,1000.0,142.749,1000.0,0.00561184123217
125.0,99.7327,36.1385362411,0.875128,0.0,1000.0,4318,99.9956828753,0.87437094559,0.521575,6.0,0.00150197,0.874592205509,4318,46.7727272727,-0.893392,0.874396,1000.0,142.766,1000.0,0.00580541084153
105.0,99.7211,25.7947061217,0.875804,0.0,1000.0,4319,99.9956828753,0.87483093633,0.843725,9.0,0.00159853,0.875008876079,4319,40.6923076923,-0.895218,0.874779,1000.0,142.776,1000.0,0.00625554653863
143.0,99.74,40.7936569699,0.874755,0.0,1000.0,4320,99.9956828753,0.873663601155,0.83647,5.0,0.00124293,0.873981662726,4320,47.8571428571,-0.893993,0.873648,1000.0,142.784,1000.0,0.00566783260242
166.0,99.7655,35.9922213818,0.875531,0.0,1000.0,4321,99.9956828753,0.874518885382,0.810805,4.0,0.00143551,0.874832939263,4321,39.6,-0.894747,0.874576,1000.0,142.807,1000.0,0.00563694460072
104.0,99.756,27.8847214852,0.876202,0.0,1000.0,4322,99.9956828753,0.875114788225,0.688011,4.0,0.00123882,0.875431588378,4322,39.5,-0.894897,0.875098,1000.0,142.894,1000.0,0.00522311256685
100.0,99.7398,25.320551248,0.876406,0.0,1000.0,4323,99.9956828753,0.875322397106,0.713863,4.0,0.00165491,0.875657836311,4323,36.5925925926,-0.89431,0.875314,1000.0,142.963,1000.0,0.00618622937648
102.0,99.7651,24.5059162358,0.875692,0.0,1000.0,4324,99.9956828753,0.874754996783,0.66839,4.0,0.0014705,0.875136668108,4324,41.2916666667,-0.894333,0.874749,1000.0,143.029,1000.0,0.00540114369454
136.0,99.7423,30.5657538124,0.876107,0.0,1000.0,4325,99.9956828753,0.874923087181,0.67464,6.0,0.00158869,0.875243143554,4325,36.1428571429,-0.894199,0.874938,1000.0,143.1,1000.0,0.00585000355039
74.0,99.7761,18.9427133455,0.874864,0.0,1000.0,4326,99.9956828753,0.873839500749,0.411255,5.0,0.00150595,0.874225196767,4326,40.5833333333,-0.894173,0.87384,1000.0,143.156,1000.0,0.00606128723162
109.0,99.782,28.630054139,0.873821,0.0,1000.0,4327,99.9956828753,0.872709175803,0.19437,3.0,0.00141861,0.87306788656,4327,37.6,-0.893693,0.872717,1000.0,143.186,1000.0,0.00583217314268
170.0,99.7981,38.7861667309,0.87533,0.0,1000.0,4328,99.9956828753,0.874305691711,0.592034,4.0,0.00125563,0.874504890589,4328,47.7391304348,-0.895012,0.874303,1000.0,143.262,1000.0,0.00563659459219
81.0,99.8026,20.9431617712,0.876893,0.0,1000.0,4329,99.9956828753,0.876119151208,0.102915,4.0,0.00151609,0.87629870572,4329,32.3548387097,-0.89488,0.876109,1000.0,143.289,1000.0,0.00576121852557
68.0,99.8103,19.1595207664,0.876776,0.0,1000.0,4330,99.9956828753,0.875882883199,0.491122,4.0,0.00112203,0.876076336603,4330,30.3939393939,-0.894978,0.87587,1000.0,143.338,1000.0,0.0051740219018
121.0,99.8238,33.4793056279,0.876053,186.634544036,1000.0,4331,56.5521057035,0.875164458154,0.7567,3.0,0.00129636,0.875340341823,4331,38.4615384615,-0.895382,0.875171,131.675324675,143.36,60.0,0.00557117562336
172.0,99.8362,38.513906419,0.876306,0.0,1000.0,4332,99.9956828753,0.875243164402,0.744401,7.0,0.00156792,0.875497655119,4332,50.8888888889,-0.892955,0.875225,1000.0,143.38,1000.0,0.00595688950178
111.0,99.8507,25.7721584709,0.876491,0.0,1000.0,4333,99.9956828753,0.875587887512,0.161313,4.0,0.00160732,0.875955530015,4333,31.8235294118,-0.894656,0.875603,1000.0,143.39,1000.0,0.00603178405198
152.0,99.8465,34.3500498679,0.87562,0.0,1000.0,4334,99.9956828753,0.874408455191,0.220222,5.0,0.00159159,0.874736599934,4334,35.3333333333,-0.894619,0.874456,1000.0,143.41,1000.0,0.00626368673426
79.0,99.8709,20.4768747615,0.877837,0.0,1000.0,4335,99.9956828753,0.876914186016,0.802345,3.0,0.00153998,0.8770449624,4335,41.24,-0.895764,0.876864,1000.0,143.445,1000.0,0.00585194941929
88.0,99.882,23.6593944156,0.875884,0.0,1000.0,4336,99.9956828753,0.875320743017,0.650158,3.0,0.00127924,0.875399767437,4336,33.5172413793,-0.895347,0.875302,1000.0,143.47,1000.0,0.00500259618438
114.0,99.8924,26.9376384198,0.876697,0.0,1000.0,4337,99.9956828753,0.875699646569,0.772341,6.0,0.00142418,0.875866382554,4337,44.0,-0.895841,0.875733,1000.0,143.492,1000.0,0.00552346458073
89.0,99.8951,25.2136345521,0.877409,0.0,1000.0,4338,99.9956828753,0.876679501643,0.350555,5.0,0.00170106,0.87682783063,4338,33.5806451613,-0.896911,0.876664,1000.0,143.541,1000.0,0.00608414472921
197.0,99.8791,49.3436238016,0.877223,0.0,1000.0,4339,99.9956828753,0.876309596439,0.857847,5.0,0.00126635,0.876424077861,4339,53.6111111111,-0.896484,0.876327,1000.0,143.56,1000.0,0.00524123945127
82.0,99.8924,23.8067138721,0.876402,267.356202178,1000.0,4340,95.4975420721,0.875680374761,0.868445,4.0,0.00123819,0.875943825369,4340,34.4193548387,-0.896033,0.87566,915.454545455,143.577,70.0,0.00508983255323
109.0,99.9077,25.6377999522,0.877457,0.0,1000.0,4341,99.9956828753,0.876491348876,0.759447,6.0,0.00110748,0.876667766689,4341,42.0869565217,-0.896855,0.876516,1000.0,143.633,1000.0,0.00493760079577
145.0,99.8997,35.889407724,0.87758,0.0,1000.0,4342,99.9956828753,0.876840590178,0.16725,5.0,0.00114054,0.876951250323,4342,46.6363636364,-0.896964,0.876799,1000.0,143.773,1000.0,0.00498635379386
157.0,99.917,35.3930162603,0.876823,0.0,1000.0,4343,99.9956828753,0.876071563619,0.0704177,3.0,0.00140446,0.876212335885,4343,38.88,-0.897049,0.876088,1000.0,143.83,1000.0,0.00573371549305
101.0,99.9328,22.8324837468,0.876968,0.0,1000.0,4344,99.9956828753,0.87617644084,0.77833,4.0,0.00140988,0.876355424469,4344,31.3636363636,-0.894808,0.876178,1000.0,143.902,1000.0,0.00563072493158
174.0,99.9399,41.8396940715,0.877397,0.0,1000.0,4345,99.9956828753,0.876640485958,0.69435,4.0,0.00132588,0.876789840505,4345,39.8,-0.896849,0.876639,1000.0,143.905,1000.0,0.00546076881652
155.0,99.9342,29.0132201611,0.876719,0.0,1000.0,4346,99.9956828753,0.87573762834,0.724896,7.0,0.00162251,0.875869327102,4346,33.4827586207,-0.895947,0.875728,1000.0,143.989,1000.0,0.00608492009982
253.0,99.9461,47.5757249025,0.877492,0.0,1000.0,4347,99.9956828753,0.876663699719,0.427551,4.0,0.00139698,0.876742675205,4347,40.52,-0.897114,0.876662,1000.0,144.015,1000.0,0.00555466720563
136.0,99.9395,33.8075172832,0.87737,0.0,1000.0,4348,99.9956828753,0.876489707625,0.630398,3.0,0.00141077,0.876681489324,4348,37.8846153846,-0.897504,0.876538,1000.0,144.014,1000.0,0.00555038471784
137.0,99.9506,26.5352315255,0.878142,0.0,1000.0,4349,99.9956828753,0.877281782711,0.895081,4.0,0.00140953,0.877399335015,4349,29.3823529412,-0.896999,0.877237,1000.0,144.051,1000.0,0.00560888250031
143.0,99.9346,33.5915002477,0.877124,0.0,1000.0,4350,99.9956828753,0.876156567486,0.571034,4.0,0.00162255,0.876410737294,4350,39.3333333333,-0.89589,0.876187,1000.0,144.045,1000.0,0.00584200254552
103.0,99.9357,28.3890737522,0.877445,0.0,1000.0,4351,99.9956828753,0.876677497565,0.0365995,4.0,0.00136723,0.87690639585,4351,39.8695652174,-0.896271,0.876686,1000.0,144.09,1000.0,0.00518746851499
186.0,99.9428,42.8504375707,0.876335,0.0,1000.0,4352,99.9956828753,0.875643010463,0.689953,6.0,0.00133225,0.875828182448,4352,46.8,-0.895675,0.875638,1000.0,144.113,1000.0,0.00525233511578
122.0,99.9433,28.3004404658,0.877964,0.0,1000.0,4353,99.9956828753,0.876968211911,0.753515,7.0,0.00141586,0.877104458973,4353,42.2083333333,-0.896301,0.87691,1000.0,144.115,1000.0,0.00563485720265
137.0,99.9327,34.608460846,0.877633,0.0,1000.0,4354,99.9956828753,0.876742808728,0.0616913,3.0,0.00160704,0.876802620881,4354,36.8461538462,-0.896131,0.876848,1000.0,144.112,1000.0,0.00600020096011
109.0,99.9295,29.5606224562,0.875047,0.0,1000.0,4355,99.9956828753,0.873997988823,0.153466,4.0,0.00181167,0.874129055891,4355,38.64,-0.894774,0.87395,1000.0,144.128,1000.0,0.00659592356778
123.0,99.9582,36.0118652994,0.876357,0.0,1000.0,4356,99.9956828753,0.875551968492,0.586601,6.0,0.00153412,0.875722608814,4356,43.5652173913,-0.895495,0.875533,1000.0,144.16,1000.0,0.00582490818318
141.0,99.9514,34.3370808888,0.877863,0.0,1000.0,4357,99.9956828753,0.876954636555,0.620911,6.0,0.00125204,0.877095623882,4357,45.6818181818,-0.896504,0.876966,1000.0,144.244,1000.0,0.0050744313136
125.0,99.9545,32.6081008557,0.877097,0.0,1000.0,4358,99.9956828753,0.876161598634,0.76148,4.0,0.00132533,0.876388485513,4358,34.2580645161,-0.896055,0.876173,1000.0,144.285,1000.0,0.00546459801663
179.0,99.9367,41.3804591565,0.877999,0.0,1000.0,4359,99.9956828753,0.877013201278,0.769842,3.0,0.00124464,0.877251502666,4359,40.24,-0.896778,0.876968,1000.0,144.317,1000.0,0.00508459956735
152.0,99.9487,48.1259888555,0.879119,435.359958349,1000.0,4360,84.4321714669,0.877989853334,0.824057,4.0,0.00133626,0.878125884563,4360,52.6842105263,-0.8979,0.878033,692.2,144.37,62.0,0.00538724904545
126.0,99.9634,24.1905126012,0.877705,0.0,1000.0,4361,99.9956828753,0.876886729436,0.885842,3.0,0.0012251,0.877099301648,4361,29.9696969697,-0.895881,0.876849,1000.0,144.402,1000.0,0.00498797488946
141.0,99.9836,31.6094922452,0.877415,0.0,1000.0,4362,99.9956828753,0.876564716172,0.851634,5.0,0.00168089,0.876746942052,4362,49.2,-0.897093,0.876624,1000.0,144.443,1000.0,0.00604407483638
110.0,99.9978,31.6464573671,0.876832,0.0,1000.0,4363,99.9956828753,0.87581752492,0.800665,3.0,0.00120384,0.875971440423,4363,42.7916666667,-0.896574,0.875773,1000.0,144.465,1000.0,0.00514629206584
135.0,100.016,32.3485316514,0.87817,0.0,1000.0,4364,99.9956828753,0.877343738341,0.754997,3.0,0.00141269,0.877437100416,4364,49.85,-0.896746,0.877311,1000.0,144.504,1000.0,0.00563932320827
131.0,100.02,37.8841359441,0.877006,0.0,1000.0,4365,99.9956828753,0.875920340583,0.647767,5.0,0.00135604,0.876012494999,4365,51.9473684211,-0.896878,0.875953,1000.0,144.555,1000.0,0.00567384308078
104.0,100.047,24.6585756173,0.876745,0.0,1000.0,4366,99.9956828753,0.875950484951,0.841628,7.0,0.00134261,0.876025323424,4366,46.0476190476,-0.896362,0.876002,1000.0,144.619,1000.0,0.00526778235789
155.0,100.033,39.5498103662,0.876482,0.0,1000.0,4367,99.9956828753,0.87571775743,0.75426,8.0,0.0014803,0.875794745903,4367,50.75,-0.896827,0.875617,1000.0,144.692,1000.0,0.0057189688339
156.0,100.046,30.9915590878,0.878538,0.0,1000.0,4368,99.9956828753,0.877658982548,0.691033,3.0,0.0013686,0.877761270983,4368,28.4571428571,-0.89709,0.877717,1000.0,144.769,1000.0,0.00530098800699
97.0,100.053,25.3080827962,0.878803,0.0,1000.0,4369,99.9956828753,0.878062620551,0.166927,6.0,0.00154312,0.87815734053,4369,42.3913043478,-0.896954,0.878052,1000.0,144.855,1000.0,0.00555675105914
102.0,100.058,29.0575092356,0.878205,0.0,1000.0,4370,99.9956828753,0.877312911909,0.71772,3.0,0.00142401,0.877434597136,4370,47.4545454545,-0.896927,0.877302,1000.0,144.895,1000.0,0.00565632498769
111.0,100.077,25.6830072987,0.876331,0.0,1000.0,4371,99.9956828753,0.875502166963,0.711763,4.0,0.00161519,0.875670769778,4371,39.1923076923,-0.896478,0.875524,1000.0,144.931,1000.0,0.00630023813523
137.0,100.074,31.5590748694,0.876278,0.0,1000.0,4372,99.9956828753,0.875509113502,0.873662,3.0,0.00150248,0.875600214879,4372,44.5454545455,-0.895629,0.875509,1000.0,144.984,1000.0,0.00566098536655
108.0,100.075,29.8981778988,0.876855,0.0,1000.0,4373,99.9956828753,0.876043088759,0.854799,4.0,0.00135823,0.876083482405,4373,42.375,-0.896047,0.87602,1000.0,145.011,1000.0,0.0053129720573
142.0,100.069,43.735227027,0.877198,169.360824405,1000.0,4374,79.9032312124,0.876550669875,0.820561,6.0,0.00157685,0.876610006249,4374,51.4210526316,-0.896057,0.876614,228.954545455,145.064,65.0,0.00591757935023
175.0,100.075,37.4938652389,0.877995,0.0,1000.0,4375,99.9956828753,0.877322050068,0.896957,5.0,0.00143202,0.877423485872,4375,41.7083333333,-0.895267,0.877282,1000.0,145.092,1000.0,0.00558827207661
195.0,100.088,45.411729835,0.87795,0.0,1000.0,4376,99.9956828753,0.877199898696,0.8997,10.0,0.00145139,0.877292316364,4376,46.0454545455,-0.896942,0.877215,1000.0,145.143,1000.0,0.0058080037747
186.0,100.076,39.8538127271,0.87738,0.0,1000.0,4377,99.9956828753,0.876220911508,0.78422,4.0,0.00162181,0.876319645902,4377,38.4166666667,-0.896641,0.876259,1000.0,145.151,1000.0,0.00630252135391
134.0,100.088,30.0342014117,0.877593,0.0,1000.0,4378,99.9956828753,0.876972432739,0.843887,5.0,0.00117727,0.877017056743,4378,41.1538461538,-0.896751,0.876913,1000.0,145.17,1000.0,0.00521645094663
148.0,100.081,35.0824363999,0.877622,0.0,1000.0,4379,99.9956828753,0.876767444976,0.736042,8.0,0.00124546,0.876895147241,4379,57.8125,-0.897563,0.87677,1000.0,145.203,1000.0,0.00547260852533
185.0,100.099,49.1234096435,0.877164,0.0,1000.0,4380,99.9956828753,0.876190356854,0.856155,6.0,0.00142645,0.876250773391,4380,62.875,-0.89672,0.87617,1000.0,145.214,1000.0,0.00610549254897
131.0,100.106,37.1256030254,0.879438,0.0,1000.0,4381,99.9956828753,0.878484461668,0.0343586,8.0,0.00142323,0.878687969799,4381,41.36,-0.897128,0.878494,1000.0,145.213,1000.0,0.00588988147829
112.0,100.118,27.4311708792,0.877524,0.0,1000.0,4382,99.9956828753,0.876728579968,0.0531521,6.0,0.00152911,0.876873976399,4382,38.5555555556,-0.89759,0.876804,1000.0,145.226,1000.0,0.00589339228055
264.0,100.131,62.2561018875,0.877655,0.0,1000.0,4383,99.9956828753,0.876943100283,0.127324,6.0,0.00129799,0.877010789109,4383,67.3333333333,-0.897225,0.876862,1000.0,145.26,1000.0,0.00570543984162
128.0,100.131,36.3760032245,0.876124,0.0,1000.0,4384,99.9956828753,0.875326693668,0.035195,4.0,0.00164122,0.875422866283,4384,42.7826086957,-0.896314,0.875331,1000.0,145.24,1000.0,0.00577527225999
131.0,100.143,38.6914866847,0.87757,0.0,1000.0,4385,99.9956828753,0.876637062766,0.951684,7.0,0.00162054,0.876777834963,4385,57.2941176471,-0.895661,0.876651,1000.0,145.228,1000.0,0.00620839521546
117.0,100.134,27.7037246225,0.877709,0.0,1000.0,4386,99.9956828753,0.876792630569,0.745613,3.0,0.00156928,0.876902877415,4386,32.7096774194,-0.896504,0.876772,1000.0,145.254,1000.0,0.00586113344724
95.0,100.143,23.6549718306,0.876737,0.0,1000.0,4387,99.9956828753,0.875679881584,0.755098,3.0,0.00152832,0.875837750135,4387,38.5,-0.896462,0.875737,1000.0,145.298,1000.0,0.00607602895696
147.0,100.148,38.305592281,0.876211,0.0,1000.0,4388,99.9956828753,0.875548412528,0.359487,4.0,0.00134998,0.875697048833,4388,40.96,-0.896985,0.875486,1000.0,145.318,1000.0,0.00552598115864
136.0,100.162,37.1910554189,0.877491,0.0,1000.0,4389,99.9956828753,0.876317960206,0.617914,6.0,0.0015913,0.876404579896,4389,47.3333333333,-0.897126,0.87633,1000.0,145.338,1000.0,0.00607337742237
251.0,100.161,60.8843357831,0.877404,0.0,1000.0,4390,99.9956828753,0.876458684282,0.0419981,7.0,0.00149069,0.876565876263,4390,56.1875,-0.896389,0.876457,1000.0,145.372,1000.0,0.0059454818205
136.0,100.174,34.3671655946,0.879323,0.0,1000.0,4391,99.9956828753,0.878670280772,0.052364,3.0,0.00133289,0.878788574549,4391,42.8846153846,-0.897443,0.878671,1000.0,145.363,1000.0,0.00532035144867
133.0,100.184,37.7544424389,0.87739,0.0,1000.0,4392,99.9956828753,0.876561549206,0.764228,2.0,0.00142835,0.876654486333,4392,53.8823529412,-0.896221,0.87661,1000.0,145.38,1000.0,0.00566102497688
158.0,100.188,43.148529008,0.877943,0.0,1000.0,4393,99.9956828753,0.877093960154,0.837324,10.0,0.00160963,0.877180368876,4393,68.7333333333,-0.897278,0.87709,1000.0,145.439,1000.0,0.00629063250256
109.0,100.194,24.2181921979,0.87757,0.0,1000.0,4394,99.9956828753,0.876748698716,0.767298,5.0,0.00158914,0.87684922072,4394,42.75,-0.895649,0.876703,1000.0,145.476,1000.0,0.00588479700534
131.0,100.205,34.6951600693,0.877342,258.444328772,1000.0,4395,96.7017842697,0.876368870237,0.14717,4.0,0.00137202,0.876582404259,4395,45.1363636364,-0.895198,0.876396,918.272727273,145.509,101.0,0.00548244449356
90.0,100.193,22.5024653482,0.87691,0.0,1000.0,4396,99.9956828753,0.876248249259,0.782476,8.0,0.00128898,0.876381049219,4396,37.8461538462,-0.896321,0.876209,1000.0,145.521,1000.0,0.00520674206857
139.0,100.207,31.3524533547,0.878757,0.0,1000.0,4397,99.9956828753,0.877888765558,0.533275,3.0,0.00129174,0.877936917363,4397,39.1538461538,-0.897764,0.877886,1000.0,145.582,1000.0,0.00562000193165
109.0,100.208,26.3057608815,0.876018,0.0,1000.0,4398,99.9956828753,0.875126315366,0.557454,5.0,0.00141756,0.875188346472,4398,40.5833333333,-0.896097,0.87517,1000.0,145.63,1000.0,0.00573800596027
187.0,100.239,38.3987141404,0.875891,0.0,1000.0,4399,99.9956828753,0.874878843779,0.824854,6.0,0.00158832,0.87494081509,4399,44.1304347826,-0.897123,0.874935,1000.0,145.646,1000.0,0.00608186671478
163.0,100.245,40.0809356797,0.877388,0.0,1000.0,4400,99.9956828753,0.876662472424,0.790722,7.0,0.00140925,0.87675150982,4400,47.1363636364,-0.897202,0.876596,1000.0,145.667,1000.0,0.00556484729078
108.0,100.26,24.9770308685,0.878012,0.0,1000.0,4401,99.9956828753,0.877064976114,0.627453,5.0,0.00144934,0.877173567254,4401,38.3846153846,-0.896226,0.877094,1000.0,145.674,1000.0,0.00552010552371
92.0,100.246,24.1662905718,0.876504,0.0,1000.0,4402,99.9956828753,0.875423904911,0.683252,5.0,0.00136896,0.875567493321,4402,39.52,-0.89662,0.875358,1000.0,145.715,1000.0,0.00576371912609
168.0,100.257,39.7961564981,0.878406,0.0,1000.0,4403,99.9956828753,0.877578899594,0.204973,12.0,0.00135613,0.877754525329,4403,48.9473684211,-0.897192,0.877608,1000.0,145.724,1000.0,0.00537050410668
162.0,100.275,45.4184624871,0.877261,0.0,1000.0,4404,99.9956828753,0.876340280649,0.541181,9.0,0.00127372,0.876494081258,4404,67.1428571429,-0.897159,0.876351,1000.0,145.741,1000.0,0.00551114742013
152.0,100.26,37.3747956016,0.878734,0.0,1000.0,4405,99.9956828753,0.877702391048,0.752492,8.0,0.00116599,0.877885547519,4405,57.4210526316,-0.897036,0.877657,1000.0,145.755,1000.0,0.00512074394573
110.0,100.273,27.96225134,0.877539,0.0,1000.0,4406,99.9956828753,0.876574516235,0.460229,12.0,0.0012167,0.876747847869,4406,50.75,-0.897506,0.876625,1000.0,145.753,1000.0,0.0054022102897
174.0,100.281,46.4542785973,0.87657,0.0,1000.0,4407,99.9956828753,0.875610538489,0.514579,3.0,0.00159887,0.875767130933,4407,49.0,-0.89689,0.875592,1000.0,145.805,1000.0,0.00597820738247
142.0,100.299,36.7948281012,0.878264,0.0,1000.0,4408,99.9956828753,0.877232447076,0.62013,6.0,0.00142576,0.877329463873,4408,42.125,-0.89619,0.877231,1000.0,145.868,1000.0,0.00574616932481
160.0,100.315,38.5511456172,0.878583,0.0,1000.0,4409,99.9956828753,0.877647969131,0.620915,5.0,0.00132581,0.877763811355,4409,37.9615384615,-0.897547,0.877638,1000.0,145.882,1000.0,0.00545458653467
85.0,100.334,19.697602787,0.877444,303.790349401,1000.0,4410,96.526925394,0.876541134924,0.952223,6.0,0.00139729,0.876679225672,4410,32.7333333333,-0.896089,0.876533,865.083333333,145.919,103.0,0.00548477328641
269.0,100.342,56.1409825115,0.877769,164.740331206,1000.0,4411,62.518601838,0.876681993399,0.909093,3.0,0.00173682,0.876824285609,4411,45.9090909091,-0.895439,0.876681,137.538461538,145.9,58.0,0.00634224086419
133.0,100.337,35.6628200609,0.878154,245.94617265,1000.0,4412,76.12494462,0.877419447605,0.8758,9.0,0.00127588,0.877558495001,4412,46.1428571429,-0.896273,0.877446,249.166666667,145.924,58.0,0.00568653577418
117.0,100.351,26.4941659314,0.875203,0.0,1000.0,4413,99.9956828753,0.874431265576,0.896345,6.0,0.00166258,0.874594835179,4413,39.5384615385,-0.89534,0.874413,1000.0,145.974,1000.0,0.00633953775797
197.0,100.351,46.7109908551,0.877765,0.0,1000.0,4414,99.9956828753,0.876790856233,0.807767,4.0,0.00113802,0.876932581659,4414,52.1666666667,-0.896906,0.876793,1000.0,146.006,1000.0,0.00503418701518
204.0,100.356,45.4409297789,0.876344,0.0,1000.0,4415,99.9956828753,0.875231524129,0.752235,3.0,0.00180675,0.875357966881,4415,48.5909090909,-0.896016,0.875226,1000.0,146.036,1000.0,0.00662436253791
105.0,100.367,25.793903229,0.877278,0.0,1000.0,4416,99.9956828753,0.87639097412,0.883404,3.0,0.00155994,0.87653271342,4416,38.5384615385,-0.89674,0.876408,1000.0,146.089,1000.0,0.0059050046724
109.0,100.366,29.2780168118,0.877624,0.0,1000.0,4417,99.9956828753,0.876777130463,0.871141,8.0,0.00157344,0.876937896644,4417,42.4347826087,-0.89622,0.876775,1000.0,146.113,1000.0,0.00576073058319
97.0,100.386,24.5498352625,0.877582,0.0,1000.0,4418,99.9956828753,0.876737773965,0.871803,3.0,0.00108127,0.876939913168,4418,34.8275862069,-0.897254,0.876735,1000.0,146.113,1000.0,0.00492953807116
135.0,100.371,37.6651032124,0.877759,0.0,1000.0,4419,99.9956828753,0.876866500881,0.886718,3.0,0.00149733,0.877013651676,4419,47.2,-0.897112,0.876865,1000.0,146.117,1000.0,0.00594782699757
128.0,100.369,31.4289758227,0.878773,0.0,1000.0,4420,99.9956828753,0.877767053349,0.914557,6.0,0.00169986,0.877917079652,4420,40.1851851852,-0.897962,0.877749,1000.0,146.127,1000.0,0.00638797054445
121.0,100.359,30.5030736156,0.876548,0.0,1000.0,4421,99.9956828753,0.875822413436,0.908285,5.0,0.00139085,0.875917597544,4421,36.25,-0.89731,0.875824,1000.0,146.138,1000.0,0.00529316072913
135.0,100.384,29.9707204258,0.879122,0.0,1000.0,4422,99.9956828753,0.878233089725,0.859127,5.0,0.00143628,0.878380032774,4422,42.4230769231,-0.898051,0.87824,1000.0,146.151,1000.0,0.00561304782476
177.0,100.406,39.3652841981,0.877714,0.0,1000.0,4423,99.9956828753,0.876630119859,0.924464,7.0,0.0017191,0.876762683143,4423,41.12,-0.897104,0.876695,1000.0,146.173,1000.0,0.00635312380955
185.0,100.416,41.2916121012,0.877378,0.0,1000.0,4424,99.9956828753,0.876705973382,0.867132,4.0,0.00115634,0.876865944128,4424,48.0526315789,-0.897527,0.876627,1000.0,146.189,1000.0,0.00498711291688
113.0,100.424,32.3346006624,0.877989,0.0,1000.0,4425,99.9956828753,0.877051476641,0.761792,3.0,0.00145711,0.877222844522,4425,42.56,-0.897981,0.877085,1000.0,146.202,1000.0,0.00577434270276
215.0,100.425,51.2833732802,0.878577,0.0,1000.0,4426,99.9956828753,0.877656882867,0.866637,6.0,0.00141732,0.877721910672,4426,58.875,-0.898058,0.877667,1000.0,146.23,1000.0,0.00558517478378
195.0,100.405,50.4492704495,0.877983,0.0,1000.0,4427,99.9956828753,0.877009146389,0.72359,18.0,0.00155075,0.877111755877,4427,71.9333333333,-0.89708,0.876975,1000.0,146.293,1000.0,0.00634545927645
200.0,100.406,54.0048211742,0.879578,0.0,1000.0,4428,99.9956828753,0.878804912366,0.80869,6.0,0.00124181,0.878958226812,4428,63.3076923077,-0.898364,0.878819,1000.0,146.338,1000.0,0.00505843694041
200.0,100.437,50.438792944,0.87799,0.0,1000.0,4429,99.9956828753,0.877299756331,0.870585,5.0,0.00132462,0.877402625952,4429,50.4347826087,-0.897403,0.877322,1000.0,146.355,1000.0,0.00527827467049
170.0,100.436,44.9080932807,0.879334,0.0,1000.0,4430,99.9956828753,0.878592945935,0.735137,4.0,0.00147605,0.878665382637,4430,50.0,-0.898033,0.87857,1000.0,146.359,1000.0,0.00569310384559
125.0,100.447,33.4177722178,0.878074,0.0,1000.0,4431,99.9956828753,0.877278158684,0.792839,6.0,0.00129959,0.877379221548,4431,50.05,-0.898114,0.877298,1000.0,146.393,1000.0,0.00541018987336
119.0,100.453,37.7862408821,0.878327,0.0,1000.0,4432,99.9956828753,0.877120935788,0.866221,7.0,0.0016784,0.877253409383,4432,50.0,-0.897456,0.877076,1000.0,146.411,1000.0,0.00652580349458
113.0,100.442,31.9266338498,0.878968,0.0,1000.0,4433,99.9956828753,0.878057349807,0.900975,4.0,0.00115901,0.87825283291,4433,37.8928571429,-0.897935,0.87808,1000.0,146.447,1000.0,0.00502897032071
