AverageAction,AverageQLoss,MaxReturn,MinReturn,MinEsReturn,PolicyRegParamNorm,QFunRegParamNorm,AverageReturn,AverageAbsQYDiff,AverageAbsY,AverageDiscountedReturn,StdEsReturn,MaxEsReturn,AverageY,StdReturn,Epoch,AverageQ,AveragePolicySurr,AverageAbsQ,Iteration,AverageEsReturn
0.308162,9.14077e+09,1007.93537882,999.402658365,4.00451843782,211.426,4199.34,1001.58672958,34088.6551737,1045414.67764,101.66781567,25.9879227689,127.835499405,1045345.37046,2.30010183978,4418,1.0453e+06,-1.09702e+06,1.04656e+06,4418,20.705782698
0.30078,9.27433e+09,1004.73665585,1001.59403652,1.83495110362,211.468,4201.38,1002.79609747,34562.1712939,1042820.72225,103.719714052,33.5870481229,109.144964438,1042742.50097,0.954775719207,4419,1.04277e+06,-1.0958e+06,1.04406e+06,4419,32.5847138986
0.306699,9.3993e+09,1012.09521736,1004.60569794,3.2480752587,211.533,4203.39,1007.84839344,34959.7529671,1046108.81897,106.052952554,26.121144659,120.549423072,1046039.17813,2.87128795495,4420,1.04592e+06,-1.09902e+06,1.04718e+06,4420,24.6184529906
0.259748,9.19782e+09,1011.68793617,996.102629822,3.84575741378,211.514,4205.33,1005.82573477,34325.1423889,1045498.81434,104.656540987,19.8160627369,97.9410114782,1045427.11736,5.67328223752,4421,1.04534e+06,-1.09874e+06,1.0466e+06,4421,19.0472743606
0.301579,8.98557e+09,1012.35470766,1006.46390558,3.53952937525,211.542,4207.39,1010.47894553,34371.2527349,1046356.53922,107.076085481,18.6746023663,83.9501727655,1046288.21556,1.94232641794,4422,1.04626e+06,-1.09966e+06,1.04751e+06,4422,18.4102005583
0.309923,9.03863e+09,1009.17783637,1002.49484094,3.48302682939,211.571,4209.39,1004.81373572,34322.9067016,1046657.41083,104.07259609,11.6680941991,54.4691582184,1046572.41995,2.72246829858,4423,1.04649e+06,-1.10012e+06,1.04779e+06,4423,13.418913397
0.331313,9.52533e+09,1019.85302029,1003.94199718,4.02417605856,211.604,4211.44,1011.35526374,35149.1186697,1047755.01655,108.35146518,33.7424665011,133.217860844,1047695.34551,3.78335037067,4424,1.04754e+06,-1.10162e+06,1.04877e+06,4424,28.3129759497
0.311483,8.99012e+09,1008.72576198,1000.08162917,3.6034468185,211.635,4213.42,1003.59356021,34077.5151841,1050158.06642,103.808119959,19.9272151742,89.5437220553,1050077.84451,2.65879353711,4425,1.05013e+06,-1.10285e+06,1.05132e+06,4425,18.731596997
0.389498,9.08355e+09,1046.57448257,1002.10273227,3.74264382189,211.676,4215.32,1022.55766274,34157.4075767,1052474.90479,110.446719981,52.0400565894,253.283839608,1052405.71699,16.056975545,4426,1.05233e+06,-1.10491e+06,1.05351e+06,4426,32.368629232
0.355593,9.09681e+09,1385.63617618,1007.83593415,3.16780539148,211.691,4217.42,1102.64073246,34334.1684221,1051652.65386,119.648452198,30.5722434065,129.222778854,1051580.47428,108.876226062,4427,1.05148e+06,-1.10475e+06,1.05272e+06,4427,27.9818867162
0.380638,9.15069e+09,1411.519865,1010.8389142,2.81938820973,211.728,4219.43,1365.61606914,34175.3259508,1053747.06028,125.788702212,19.802934381,77.8771152769,1053677.29591,118.319831626,4428,1.05361e+06,-1.10648e+06,1.0548e+06,4428,18.3662990447
0.327122,9.16796e+09,1018.0009072,1012.03598645,3.5287846791,211.781,4221.42,1014.46950529,34127.4335805,1052555.64399,110.10055922,16.8694863577,59.9759452833,1052461.90967,2.16640506451,4429,1.05239e+06,-1.10513e+06,1.05364e+06,4429,17.2145318715
0.315316,9.13097e+09,1025.16335741,1017.588037,3.71246964296,211.814,4223.36,1021.40650079,34238.2569937,1053884.64701,112.367093334,26.8223294816,113.671585246,1053783.97303,2.19319493561,4430,1.05374e+06,-1.1066e+06,1.05497e+06,4430,25.0691409646
0.316814,9.06984e+09,1028.45976417,1014.65419002,3.17385286597,211.853,4225.32,1017.99693496,33911.3255358,1055505.77503,112.080887797,25.2583842776,113.105343648,1055440.03333,3.67379067389,4431,1.05534e+06,-1.1075e+06,1.05661e+06,4431,21.0885176219
0.313742,9.11094e+09,1010.87410182,1004.0439634,3.42202330064,211.878,4227.34,1007.27358563,34167.2359828,1056269.95572,104.589877972,23.4844760329,119.048905148,1056184.52266,2.17851297347,4432,1.05609e+06,-1.10866e+06,1.0573e+06,4432,19.8222355346
0.287501,8.82154e+09,1007.54965816,997.308597312,4.00779655813,211.895,4229.26,1001.56006882,33856.0604448,1055711.29437,101.249509605,22.2739056837,87.5618724933,1055638.52239,4.01193845229,4433,1.05563e+06,-1.10916e+06,1.057e+06,4433,21.55174334
0.290181,9.66221e+09,1009.16735546,994.636341679,4.31267547458,211.933,4231.39,1001.90394694,35494.1505927,1054032.21121,101.83799506,48.909779668,245.532396059,1053929.35687,5.32543362405,4434,1.05379e+06,-1.10967e+06,1.05514e+06,4434,33.5436455164
0.30421,8.87924e+09,1009.33885011,997.801838653,2.7195928237,211.966,4233.38,1003.3202342,33832.1741754,1059102.46339,101.607395348,15.8978966573,78.1240978259,1059007.45049,4.14291589451,4435,1.059e+06,-1.11193e+06,1.06036e+06,4435,16.499536423
0.313245,9.0873e+09,1013.02416689,1006.8291231,2.5071690832,211.985,4235.29,1009.62822075,34237.4981121,1058455.89291,105.878603875,28.6129071032,148.921126021,1058374.79241,2.25009520277,4436,1.05826e+06,-1.11226e+06,1.05955e+06,4436,20.2393415727
0.310587,9.49723e+09,1022.48824797,1004.61834526,1.87692988544,211.991,4237.22,1011.18360728,34625.389925,1060023.02188,106.098972393,32.6664457573,210.67164548,1059928.15855,5.24238329196,4437,1.05983e+06,-1.1128e+06,1.06116e+06,4437,20.100738737
0.318024,9.31809e+09,1026.56445522,1011.09634025,3.2334885396,212.037,4239.18,1017.05868752,34743.2738192,1059088.3633,109.320647102,33.8555848712,150.275681723,1058989.95034,4.77062855277,4438,1.05891e+06,-1.11227e+06,1.06027e+06,4438,27.7253571689
0.315054,9.34486e+09,1024.654096,1010.2986568,3.40653428852,212.067,4241.19,1017.31336989,34597.6174247,1061432.73773,109.795062434,18.1789262844,81.6085981761,1061356.85281,5.31426654159,4439,1.06131e+06,-1.11448e+06,1.06256e+06,4439,17.6291214995
0.378622,9.51747e+09,1031.7928022,1018.23496618,4.21932474354,212.109,4243.12,1022.31832691,35030.5782064,1061939.12758,112.617783153,31.6267300915,162.723583165,1061864.2053,3.80454228864,4440,1.06184e+06,-1.11615e+06,1.06303e+06,4440,23.218226699
0.356716,9.2768e+09,1366.20998401,1013.67099355,3.31751197525,212.133,4245.08,1132.90274021,34568.3628014,1062496.03237,119.109577587,21.5274220425,117.132157679,1062400.05424,134.915361898,4441,1.0623e+06,-1.11549e+06,1.06359e+06,4441,20.4884666521
0.335898,9.57834e+09,1028.24232619,1011.96499347,1.8547210929,212.187,4247.08,1017.39296754,35130.9701858,1064274.84616,109.675958512,20.6864756308,91.1136319307,1064162.92575,4.85899872246,4442,1.06407e+06,-1.11753e+06,1.0654e+06,4442,19.0898543174
0.403136,9.43114e+09,1368.08905987,1002.83378362,3.92516566541,212.205,4249.14,1191.37249167,34881.8347944,1064285.31054,115.68648317,35.0230480229,176.765911821,1064220.19182,170.863451215,4443,1.06416e+06,-1.11821e+06,1.06536e+06,4443,27.2375047742
0.326198,9.6121e+09,1019.75343296,1003.41658176,2.75781863955,212.239,4251.07,1012.70063877,34905.0266208,1065261.32948,107.804977069,31.2909973864,120.496605663,1065197.20738,3.98909466514,4444,1.06517e+06,-1.11862e+06,1.06639e+06,4444,23.4529788085
0.310941,9.18454e+09,1020.37758918,1015.89901082,3.44665850546,212.256,4253.03,1017.939819,34431.3279477,1066188.4382,110.672150259,37.2649286837,155.204434033,1066111.9059,1.18606352544,4445,1.06603e+06,-1.11876e+06,1.06726e+06,4445,31.1882312334
0.322457,9.54816e+09,1019.57157691,1013.65248651,3.20626142172,212.27,4255.09,1015.67403521,35181.6480663,1064550.00621,109.354294141,22.7150829705,99.0743986062,1064460.01,1.51145192821,4446,1.06444e+06,-1.11918e+06,1.06569e+06,4446,21.9253691478
0.32569,9.27787e+09,1021.05060181,1011.3852611,4.3676827887,212.277,4257.05,1016.17197571,34565.6054506,1067745.71114,110.013951678,20.0041039103,82.4549495766,1067684.48619,3.15144163556,4447,1.06758e+06,-1.12049e+06,1.06883e+06,4447,22.380026076
0.329762,9.31963e+09,1015.95804552,1003.33629391,4.18522879051,212.325,4258.96,1009.20983415,34581.8034873,1068008.48856,105.80567452,32.7886226398,177.100606222,1067928.04247,4.2143400551,4448,1.0679e+06,-1.12092e+06,1.0692e+06,4448,26.722639611
0.293501,9.9859e+09,1002.86953601,996.338195426,4.14801401006,212.376,4260.93,998.448731515,35995.9326621,1067516.24052,100.256598883,19.9421034557,90.9528415919,1067459.35733,1.77870124086,4449,1.06734e+06,-1.12274e+06,1.06863e+06,4449,18.9126087568
0.314294,9.24238e+09,1012.22641603,1008.5273344,3.19488946182,212.373,4262.69,1010.38270633,34414.3563765,1069946.01828,106.905223647,15.9358879935,56.3876275029,1069886.10605,1.24225542281,4450,1.0698e+06,-1.12359e+06,1.07101e+06,4450,18.1774237764
0.306729,9.13426e+09,1007.11636257,998.073631331,3.59260460792,212.395,4264.62,1002.2372993,34413.8718991,1070860.69161,102.017470304,17.5124390532,81.9258935747,1070781.54406,2.4753731539,4451,1.07067e+06,-1.124e+06,1.07204e+06,4451,16.6854238683
0.291104,9.38808e+09,998.834358487,995.78606023,3.64056162233,212.424,4266.48,997.139027721,34838.0406579,1071476.05181,100.384589759,25.9903359157,167.272782099,1071384.58282,1.09613287681,4452,1.07133e+06,-1.12503e+06,1.0726e+06,4452,18.1386479106
0.341927,9.46538e+09,1003.15396934,994.766723854,3.32425049178,212.48,4268.42,998.153469177,35087.3092515,1071517.56008,100.020579133,18.649119957,89.5926209424,1071412.22439,2.40573104532,4453,1.07141e+06,-1.12661e+06,1.0728e+06,4453,16.1188963987
0.319921,9.86965e+09,1011.70294739,998.654990175,3.74722801125,212.507,4270.39,1004.12706338,35472.3445606,1074656.74922,103.00316204,30.2619666504,121.491274948,1074565.85315,4.48180453951,4454,1.07446e+06,-1.12841e+06,1.07579e+06,4454,23.6980151303
0.31566,9.19666e+09,1007.19491257,996.063049507,3.99311210614,212.555,4272.38,1000.28699246,34808.545059,1074106.516,100.70134671,22.9053457365,100.238380891,1073989.63622,4.17312501414,4455,1.0739e+06,-1.12836e+06,1.07529e+06,4455,20.5957113204
0.304606,9.68758e+09,997.255407596,992.381574033,3.16464843978,212.531,4274.49,993.995294722,35490.4869138,1074353.48437,97.5807709577,29.0452885831,144.521838215,1074252.00142,1.49895485298,4456,1.07412e+06,-1.12911e+06,1.07555e+06,4456,22.1301917628
0.257895,9.32388e+09,1003.51221338,994.681842773,3.62430485727,212.541,4276.49,996.711964248,34964.4274801,1076532.33992,98.7720725591,19.5062321649,87.7650442279,1076446.81374,2.673844777,4457,1.07639e+06,-1.13095e+06,1.07769e+06,4457,19.8131580449
0.314345,9.81212e+09,1001.5225881,998.420219037,2.52498237556,212.553,4278.43,999.785766203,35565.3975081,1076233.12057,100.35380343,19.2270592319,93.6195614405,1076165.14351,1.02892307112,4458,1.07617e+06,-1.13101e+06,1.07755e+06,4458,20.1905849171
0.259178,9.37291e+09,1067.42809829,997.629232521,3.94538850127,212.557,4280.37,1011.54324276,34687.922693,1078024.55887,104.153822466,18.2356902046,66.6139270483,1077945.9069,20.52368018,4459,1.07783e+06,-1.13157e+06,1.07913e+06,4459,22.2269369334
0.247385,9.7361e+09,996.545260448,994.513827351,2.76982731744,212.569,4282.38,995.146616482,35643.4159363,1077085.52164,99.3770481142,14.3401437057,59.8328031866,1076986.90098,0.643194934967,4460,1.07689e+06,-1.13193e+06,1.07834e+06,4460,15.8938934296
0.270129,9.48688e+09,999.204675071,991.70882403,2.99557272481,212.558,4284.38,995.346245376,35525.400897,1077800.33092,98.9239967209,18.2430212467,99.0340007483,1077718.11181,1.93019580177,4461,1.07762e+06,-1.1328e+06,1.07894e+06,4461,15.8527397665
0.355017,9.70979e+09,1010.05914649,991.686917031,3.87095693698,212.587,4286.28,1002.2677957,35332.398233,1079399.55389,101.69860065,24.1703219772,96.8336366785,1079320.0704,7.32111706172,4462,1.07928e+06,-1.13368e+06,1.0806e+06,4462,23.2892330723
0.37991,9.29777e+09,998.673452482,995.310837929,3.3685951846,212.57,4288.21,997.486569365,34880.1703263,1080865.90105,100.163032966,29.0898799655,148.484814938,1080815.45104,1.01665939653,4463,1.08074e+06,-1.13523e+06,1.08188e+06,4463,23.4725788021
0.307658,9.61886e+09,1161.55220787,995.90270082,3.77869061483,212.58,4290.22,1015.29849189,35436.3315443,1080732.79228,101.004204279,20.9978221468,97.0623309732,1080672.67007,48.7874314238,4464,1.08056e+06,-1.13516e+06,1.08191e+06,4464,17.4691292147
0.318512,9.54692e+09,1006.61288679,1001.48391992,3.99977614096,212.61,4292.21,1003.99552699,35075.158382,1082388.69309,103.870234862,20.6163649404,75.3284120765,1082320.09613,1.47901105092,4465,1.08227e+06,-1.13653e+06,1.08357e+06,4465,22.0823878191
0.412881,9.48476e+09,1022.99011776,1012.68696989,3.94702783139,212.642,4294.2,1015.10140873,34904.6094794,1082256.32014,108.307536779,21.2568427101,94.9399388155,1082147.72828,2.8464165275,4466,1.08216e+06,-1.13828e+06,1.08343e+06,4466,19.6976540031
0.378289,9.62759e+09,1006.02807366,1004.38246191,4.14490801727,212.658,4296.09,1005.2428996,35303.9817544,1082982.36985,105.365307547,31.6933630314,160.568415757,1082880.4514,0.608046989313,4467,1.08281e+06,-1.13782e+06,1.08416e+06,4467,27.0743918435
0.385646,9.71023e+09,1076.84758676,1010.87840305,3.71028464355,212.712,4298.07,1024.94875675,35212.1255426,1083701.32404,111.258956579,30.3151859824,169.661481652,1083619.45332,17.8983493103,4468,1.08352e+06,-1.13798e+06,1.08496e+06,4468,23.1053154548
0.31465,9.42371e+09,1025.69472033,1001.4430677,3.35809368966,212.735,4299.97,1011.89791342,34750.3450791,1085054.45609,107.923177561,23.1032230399,108.876887876,1084952.51795,8.05849825697,4469,1.08488e+06,-1.13836e+06,1.08623e+06,4469,19.5256993696
0.491161,9.60245e+09,1026.68730544,1007.07536492,4.20858205144,212.763,4301.98,1012.69410422,35348.7575818,1085915.78672,108.452325985,20.737276277,107.685213934,1085833.89295,5.51916243647,4470,1.08571e+06,-1.13987e+06,1.08712e+06,4470,17.1112004758
0.335631,9.56429e+09,1018.05167224,1001.49873447,3.62469683919,212.784,4303.85,1006.43182005,35169.8840463,1086786.03592,107.739065113,25.3396690278,105.808583782,1086713.8818,4.57693037358,4471,1.08669e+06,-1.1409e+06,1.08807e+06,4471,23.1495780545
0.33165,1.02013e+10,1403.33742269,1004.54110396,4.18975548476,212.846,4305.84,1047.4235889,36355.6545119,1085223.77263,110.187439736,36.472251026,189.699747025,1085141.27095,118.741338613,4472,1.08512e+06,-1.14124e+06,1.08647e+06,4472,31.6916767293
0.291673,9.88136e+09,1021.1292193,1006.52283492,3.6534384703,212.899,4307.81,1010.80536497,35859.7182616,1088194.53377,109.699712456,17.4434519527,83.5453060463,1088129.92207,3.95520827455,4473,1.08804e+06,-1.14307e+06,1.08935e+06,4473,18.3584543242
0.275836,9.55647e+09,1026.02988519,1014.49807653,3.92171121197,212.941,4309.72,1019.14714965,35051.7186651,1090220.862,111.791027984,18.5544322123,77.5097639132,1090125.80944,3.53182007229,4474,1.09006e+06,-1.14419e+06,1.09136e+06,4474,18.496514624
0.31528,9.81074e+09,1039.7474784,1018.19268026,4.45576136476,212.946,4311.72,1024.83150879,35453.0337466,1090222.63913,114.699320161,30.5425381626,119.915994079,1090131.03512,6.35033555453,4475,1.09001e+06,-1.14477e+06,1.09138e+06,4475,29.0470876701
0.362399,1.00181e+10,1021.68763562,1009.60867096,2.55706293166,212.976,4313.53,1017.62795131,35659.7419559,1090605.7968,111.93845145,30.4283550934,153.44355065,1090510.1831,3.12157569979,4476,1.09049e+06,-1.14487e+06,1.09189e+06,4476,24.5579789351
0.389459,9.79351e+09,1017.12314802,1008.50733626,3.33535182692,212.977,4315.31,1012.12166641,35385.8589902,1090758.13565,110.72713362,26.070464504,161.252755471,1090672.2856,2.5780247883,4477,1.09053e+06,-1.14585e+06,1.09195e+06,4477,21.3176522903
0.371927,9.97835e+09,1021.605574,1004.76264443,3.56386340451,213.012,4317.24,1008.40686467,35699.914449,1091713.53021,107.342780048,30.863215491,173.167388713,1091631.66289,5.0605106397,4478,1.09168e+06,-1.1471e+06,1.09304e+06,4478,24.2678898378
0.394157,9.87368e+09,1022.84773493,1005.19884591,3.49165886577,213.061,4319.05,1013.20490732,35487.6942021,1091515.50624,109.560025019,20.0865699037,90.8742223549,1091456.39172,5.19839839947,4479,1.09136e+06,-1.1464e+06,1.09275e+06,4479,20.8666091124
0.372947,9.97031e+09,1018.78343244,1008.11289294,1.91704805037,213.097,4320.95,1012.17903767,35459.3200321,1093096.48211,107.996996071,22.9868192567,90.8542739855,1093042.13559,3.79190652219,4480,1.09294e+06,-1.14786e+06,1.09432e+06,4480,22.5245076806
0.335243,9.71083e+09,1009.80488321,1003.93026852,3.96502311008,213.127,4322.89,1006.86385657,35272.3921235,1092710.94017,105.129374659,55.5032066351,331.801209831,1092606.28863,1.7288869833,4481,1.09247e+06,-1.14765e+06,1.09384e+06,4481,27.4075455287
0.463863,9.81236e+09,1027.90165157,1015.25528263,3.65229906048,213.183,4324.82,1021.05083925,35596.2447226,1092782.09738,111.430662156,26.8815961374,137.201188595,1092692.84223,4.15544576234,4482,1.09272e+06,-1.14871e+06,1.09408e+06,4482,22.9533299476
0.270036,9.56489e+09,1013.77942093,1009.48986689,4.01272464498,213.213,4326.75,1011.18337577,35508.3961812,1093063.80406,108.5137574,29.2967088562,130.075663694,1092968.75441,1.41231745343,4483,1.09286e+06,-1.14901e+06,1.09423e+06,4483,23.4347595606
0.302739,9.77236e+09,1024.98367775,1019.21545004,3.89561587816,213.262,4328.61,1022.01487173,35406.0634914,1096408.67233,112.871211884,21.9591410161,92.3629307522,1096340.72006,1.77275504158,4484,1.0963e+06,-1.15134e+06,1.09763e+06,4484,24.0778820864
0.379779,9.60923e+09,1025.14859229,1020.70556622,4.16724339265,213.317,4330.5,1022.95630166,35319.679781,1097895.80979,113.773123337,25.2277029677,109.424474286,1097821.95853,1.56280199218,4485,1.09774e+06,-1.15214e+06,1.09907e+06,4485,23.6766500519
0.448671,1.02674e+10,1030.9019461,1022.16297451,3.61554354982,213.352,4332.45,1026.01678433,36304.1686243,1096180.08208,113.147757862,35.7029309533,173.308152346,1096108.79946,2.31273854809,4486,1.09603e+06,-1.15149e+06,1.09738e+06,4486,37.0632517465
0.281632,9.6116e+09,1023.41369659,1010.8637262,4.20081394598,213.349,4334.45,1020.1668697,35652.993648,1096828.46672,113.547737392,33.4696320447,153.698366948,1096729.84806,3.34767735053,4487,1.09662e+06,-1.15237e+06,1.09808e+06,4487,27.2442633699
0.293289,9.8448e+09,1014.97976093,1004.97364812,4.22955257349,213.391,4336.44,1009.32914188,35770.9531922,1099383.95739,106.471650319,23.7897435765,111.744722698,1099305.82458,2.74395381535,4488,1.09927e+06,-1.15474e+06,1.10064e+06,4488,25.0498218169
0.274775,9.46958e+09,1031.60632329,1015.66109772,4.23286096726,213.382,4338.44,1023.46114881,35130.0026934,1101543.73312,114.208607694,37.8396830049,177.532595113,1101460.11338,5.60993142327,4489,1.10138e+06,-1.15555e+06,1.10266e+06,4489,39.6407949105
0.231812,9.83621e+09,1021.04461307,1005.54321518,3.73113695613,213.436,4340.37,1017.92409518,35694.3793539,1103113.02125,111.057090855,21.300188546,73.2775995324,1103061.26715,4.48853396221,4490,1.10295e+06,-1.15723e+06,1.10429e+06,4490,25.4109461405
0.264228,9.88187e+09,1023.93298417,1016.0016127,3.4622970243,213.428,4342.37,1019.3389405,36316.9369575,1099107.93664,113.333483955,34.1606507834,143.816180391,1099025.47041,2.0638797163,4491,1.09895e+06,-1.15581e+06,1.10037e+06,4491,23.230077164
0.240591,9.65088e+09,1022.14168134,1016.59859227,4.04015744098,213.478,4344.21,1020.24398036,35346.3133561,1102139.63233,111.823834881,25.5924352279,114.047685456,1102058.09749,1.70738559403,4492,1.10201e+06,-1.15659e+06,1.10332e+06,4492,25.6158931578
0.253753,9.96438e+09,1020.80229654,1016.35507031,4.06825359529,213.485,4346.1,1018.95962512,35788.5610723,1104338.55533,111.907070659,21.9740365921,107.148349063,1104254.93594,1.35272496622,4493,1.10419e+06,-1.15892e+06,1.10547e+06,4493,21.2719940886
0.265657,9.63816e+09,1014.67596846,999.388138434,2.60986220333,213.472,4347.95,1006.84837237,35313.962343,1106233.64754,105.864982307,24.9572076969,90.0926842802,1106152.78084,6.27332392628,4494,1.10616e+06,-1.16039e+06,1.1074e+06,4494,28.778818555
0.284735,1.00516e+10,1017.87228046,1004.97284335,3.37381639119,213.516,4349.99,1013.88598883,36150.8213988,1104112.27379,108.74836917,25.0756572863,104.903775046,1104033.59827,4.43492150548,4495,1.10395e+06,-1.16003e+06,1.10536e+06,4495,22.2540761051
0.299651,1.02407e+10,1024.83998022,1017.9309093,3.6472350045,213.551,4352.07,1021.30127821,36460.1547292,1105943.30652,111.929339117,21.8847920392,97.6084074101,1105866.57141,2.33562670044,4496,1.10588e+06,-1.16232e+06,1.10711e+06,4496,22.4919589858
0.316483,9.79145e+09,1019.55026271,1000.69799463,3.93818129028,213.556,4353.96,1011.46702961,35679.6196833,1107584.92811,106.586264723,22.3686825016,126.218691998,1107502.63,7.24288387764,4497,1.1074e+06,-1.16262e+06,1.10871e+06,4497,16.8960184563
0.268377,9.9872e+09,999.396601445,995.538512344,4.23400604426,213.608,4355.88,998.145961024,35795.9062101,1107454.04964,101.321272339,20.8015210926,112.329793558,1107357.00345,1.01095373126,4498,1.10721e+06,-1.16268e+06,1.10857e+06,4498,19.1272281681
0.266724,1.0223e+10,1007.86028077,996.054777266,3.23333949261,213.643,4357.82,998.696749308,36564.3627778,1107197.13239,100.755335758,14.8416619469,59.6439720805,1107107.3482,3.25007673719,4499,1.10701e+06,-1.16293e+06,1.10845e+06,4499,14.2720475473
0.285328,1.00999e+10,1006.97092768,999.603566492,3.14486597793,213.672,4359.58,1001.82776591,36368.7105327,1108853.76904,102.332104452,23.0262287479,100.060798749,1108767.87604,2.05034513081,4500,1.10867e+06,-1.16534e+06,1.11004e+06,4500,19.7247107542
0.301642,1.04995e+10,997.418526455,992.48619533,3.97832390684,213.73,4361.5,994.727392647,36890.5797241,1109645.13302,98.6397583272,20.3192680036,107.730044409,1109572.85744,1.67853755772,4501,1.10957e+06,-1.16625e+06,1.11095e+06,4501,16.6573820812
0.315302,1.02597e+10,1011.54726266,1005.31530731,3.70099766693,213.756,4363.43,1008.39173886,36580.1429302,1111172.9275,106.462279067,26.5455871545,132.221966316,1111105.05594,1.83652879643,4502,1.11106e+06,-1.16705e+06,1.11237e+06,4502,19.9098979866
0.288716,9.59984e+09,1013.22963176,1001.23083683,3.8030334574,213.774,4365.26,1006.49870651,35235.7888429,1111660.41333,105.653070009,12.7322921893,57.1852242906,1111566.18451,3.35453832572,4503,1.11145e+06,-1.16707e+06,1.11284e+06,4503,15.0209786876
0.31724,9.62996e+09,1013.40182899,1004.63008005,3.4388253031,213.797,4367.1,1006.78590897,35310.7692543,1114050.44038,105.122618662,22.4700606307,128.145684048,1113987.80232,2.45486220943,4504,1.11395e+06,-1.1689e+06,1.11537e+06,4504,16.0386664838
0.30302,1.03208e+10,1007.00062673,996.588973059,3.34961573078,213.8,4369.2,1001.11476063,37117.2340276,1111103.9073,100.814640713,26.3950500763,125.761427986,1111014.65067,3.94221169571,4505,1.11085e+06,-1.16871e+06,1.11226e+06,4505,18.4575828211
0.292054,1.01835e+10,1010.21513985,996.607140276,3.10544870129,213.849,4371.2,1005.15970327,36569.7798939,1114127.42042,104.412618476,23.3074255201,111.807701896,1114044.26104,4.8396848183,4506,1.11392e+06,-1.16984e+06,1.11525e+06,4506,18.7626427572
0.288613,1.06037e+10,1012.23283442,1006.22508853,4.17507263601,213.882,4373.11,1008.50823323,36614.3871318,1115316.21637,108.473337284,29.6004598313,96.8686921337,1115239.15075,1.63004923868,4507,1.11517e+06,-1.17138e+06,1.11649e+06,4507,26.343368692
0.316898,1.00683e+10,1010.08503624,1004.49867974,2.47019021384,213.885,4375.07,1007.55999703,35300.2635874,1115922.42319,105.041967049,16.2335848928,62.4529079153,1115850.96351,1.64108691428,4508,1.11597e+06,-1.17005e+06,1.11724e+06,4508,17.4918871519
0.263754,1.02989e+10,1008.77119386,1005.50377377,1.85246998206,213.91,4376.92,1007.285977,36429.2987004,1115638.00022,106.520501925,13.9963721691,62.0495516884,1115528.88788,0.90458152308,4509,1.11542e+06,-1.17158e+06,1.11678e+06,4509,15.0594143146
0.309256,1.05288e+10,1008.4254479,1004.73912529,3.88019912591,213.971,4378.91,1007.40358384,36449.4817853,1113487.36832,105.028462536,34.7947661233,151.997100248,1113367.20484,1.14042373226,4510,1.11339e+06,-1.16975e+06,1.11493e+06,4510,23.6137401321
0.280906,9.87112e+09,1003.77431409,994.000245378,3.31925170147,213.994,4380.88,1000.0457562,36214.3398723,1115127.54461,100.883100226,20.0674694993,102.843405489,1115054.49156,3.24709368436,4511,1.11486e+06,-1.17234e+06,1.11622e+06,4511,18.0878692355
0.303702,9.91797e+09,996.422454153,993.229345813,3.70073717741,214.01,4382.69,994.642550688,36042.1103467,1117673.08259,98.8366118377,19.6144630637,83.9013480663,1117592.06429,1.08108692865,4512,1.11754e+06,-1.17344e+06,1.11888e+06,4512,16.8136066049
0.298306,1.03293e+10,1003.85996572,999.59329381,3.77343141894,214.007,4384.65,1001.47415996,36214.0710956,1117997.46317,102.696110265,24.3346025511,93.190601275,1117887.08113,1.3564064014,4513,1.11789e+06,-1.17348e+06,1.11929e+06,4513,21.1557374318
0.28533,9.89065e+09,1003.97769826,997.053783668,1.85194766152,214.065,4386.59,1001.37995942,36072.2175084,1118213.12883,101.229939295,23.0743810401,139.105400115,1118123.16083,1.86280508083,4514,1.11797e+06,-1.17516e+06,1.11942e+06,4514,17.8390940798
0.296144,1.02936e+10,1004.21549302,998.200735349,3.44226646039,214.053,4388.38,1000.44526263,36259.462998,1119183.18491,101.622978766,19.3610827667,70.995202221,1119087.88946,1.93176344926,4515,1.11908e+06,-1.17556e+06,1.12047e+06,4515,24.1890524333
0.296425,1.01377e+10,1015.88373424,999.796589629,3.88032814253,214.109,4390.37,1005.18448463,36106.5189133,1117127.42121,103.956431299,32.7540224411,167.010415312,1117054.69605,5.46703500128,4516,1.11696e+06,-1.17378e+06,1.1184e+06,4516,26.235554478
0.291117,1.04077e+10,1020.78376828,1002.54827984,3.79903388943,214.189,4392.37,1014.63760277,36321.8802575,1122210.78451,108.844191275,28.9710627681,125.138243327,1122117.28739,6.58489759645,4517,1.12201e+06,-1.17736e+06,1.12335e+06,4517,20.3493040093
0.2889,1.0184e+10,1002.0110826,996.201370297,4.05448172406,214.2,4394.43,1000.16851538,36547.4371668,1120622.89254,102.313015669,15.6610282355,87.0050194055,1120540.99381,1.68450331561,4518,1.12059e+06,-1.17726e+06,1.12196e+06,4518,14.6330346819
0.274937,1.07926e+10,996.791045124,992.734956846,3.64668953215,214.207,4396.3,994.592102037,37160.9670457,1119452.08076,99.9464072406,22.9123273388,98.2008759233,1119336.06833,1.04039760482,4519,1.11921e+06,-1.17627e+06,1.12063e+06,4519,19.9480439832
