MinEsReturn,MaxReturn,AverageY,AverageDiscountedReturn,AverageQLoss,MinReturn,Epoch,AverageReturn,AverageAbsQ,MaxEsReturn,AveragePolicySurr,StdReturn,AverageQ,AverageAbsQYDiff,Iteration,AverageEsReturn,QFunRegParamNorm,PolicyRegParamNorm,StdEsReturn,AverageAction,AverageAbsY
60.7093153099,4152.14637947,31.8715185611,156.250621388,3.87239,83.7365213868,1962,1522.39948276,31.8873,1205.0615908,-32.1548,1306.63817625,31.8719,0.923997618515,1962,692.145021754,178.97,172.724,474.637140036,0.998789,31.881411999
223.448871381,4740.93929,32.0252616362,181.063058421,3.52234,140.687989554,1963,1745.52758149,32.04,1533.50772895,-32.3104,1153.86267595,32.0229,0.92101714996,1963,641.152389377,178.991,172.78,527.612826125,0.998757,32.035945233
-3.77054442749,3985.77348845,32.0500594708,183.240166008,3.5184,89.0897891039,1964,1968.18585569,32.0675,682.226956695,-32.3366,1236.90560055,32.0502,0.914189389989,1964,270.570747047,179.041,172.824,230.198097686,0.998968,32.0596883325
681.36743919,3172.02880351,32.0298050126,223.181837502,3.24538,116.7271577,1965,1157.34454672,32.0443,1042.37390225,-32.3011,651.991069598,32.0265,0.903844346336,1965,803.370525417,179.093,172.892,140.614163832,0.999117,32.0403033557
11.7735708833,3778.33688922,32.119744124,222.533700874,3.59046,369.071951676,1966,2163.13621815,32.1327,689.177120736,-32.3722,1091.39029536,32.1184,0.920341542937,1966,176.878535046,179.104,172.907,188.810171748,0.998911,32.1287406137
235.802046498,3573.38809503,32.1010723664,194.462710816,3.42865,434.77478938,1967,2191.02165251,32.1131,521.17235252,-32.3494,969.02670286,32.0992,0.91016019665,1967,336.13650467,179.158,172.947,109.676659408,0.999024,32.1119678551
128.723893197,3709.770879,32.1441087098,170.855379021,3.69456,162.703120732,1968,1651.36216828,32.1569,1435.9119274,-32.3959,930.680266448,32.1408,0.907215239443,1968,805.969121265,179.18,173.003,469.855685429,0.998898,32.1538041832
23.6981427141,3575.56658322,32.068609466,179.335049185,3.90666,213.319056976,1969,1830.78722988,32.0859,883.166391537,-32.3429,1050.70498768,32.0676,0.92791864763,1969,377.601077727,179.185,173.051,347.571910853,0.999121,32.0826595566
18.0078148761,2809.42789844,32.0653921907,126.223387531,3.69475,22.5478675023,1970,806.953989155,32.0794,953.712803325,-32.3184,853.274268915,32.0622,0.918269993976,1970,256.468764491,179.233,173.093,323.292811199,0.999002,32.0752565489
4.8774393018,3637.43289182,32.0571044715,161.6775641,3.58994,132.026474142,1971,1521.36993194,32.0712,1347.02749696,-32.311,1136.70402105,32.0558,0.917710989696,1971,276.144666501,179.262,173.15,449.143983903,0.999339,32.0676254205
25.9965487177,2827.74455206,32.170782905,34.2778643601,3.7769,7.90394776924,1972,111.192936251,32.181,1069.18552229,-32.4366,372.74720531,32.1667,0.927466509886,1972,498.904891559,179.299,173.18,409.952499845,0.999084,32.1801517135
8.88280357609,2767.66849463,32.1719232794,185.497496664,3.58076,60.3134145198,1973,1374.11880017,32.1859,1405.05933973,-32.426,768.547374207,32.171,0.912840344011,1973,302.24036778,179.321,173.247,461.569689645,0.9991,32.1808738475
1.45029764677,2916.16898437,32.1619664225,138.306706049,3.8132,25.6040791848,1974,1011.37092771,32.179,951.427312095,-32.4293,830.135057653,32.1634,0.947701176611,1974,244.484300233,179.333,173.284,348.171307841,0.999184,32.1722540471
3.65747650306,2647.21502297,32.1083597917,131.432249981,3.55543,39.1304175099,1975,774.522895787,32.126,615.285716918,-32.3555,764.671549379,32.106,0.924655944547,1975,147.862719258,179.376,173.344,175.98645801,0.999219,32.118857635
4.62860396185,3025.00493934,32.1779640003,168.249944957,3.96895,107.976367821,1976,1124.17045738,32.19,1483.04292014,-32.4323,875.494063125,32.1757,0.949846472961,1976,613.593084052,179.432,173.391,575.207487665,0.999017,32.1867203498
14.3847319716,3305.85028799,32.1682293934,165.537906905,3.76064,58.4451668249,1977,1846.34392169,32.1847,163.223461833,-32.4436,1076.22117055,32.167,0.940378073839,1977,102.850672738,179.448,173.407,55.1050515992,0.998565,32.1801867135
6.87324155128,3040.1966716,32.2316948123,120.172586101,3.57113,27.7252392714,1978,552.172967,32.2418,153.150764238,-32.5073,655.921228141,32.2285,0.928731571579,1978,80.7247293802,179.49,173.417,60.2685039686,0.998941,32.2413517355
9.38782677944,2780.76267811,32.2323622883,100.769811565,3.72648,31.3376507605,1979,387.039788949,32.2445,286.300354291,-32.4942,483.477046119,32.2325,0.939822465274,1979,92.8130629411,179.556,173.46,89.447485165,0.999159,32.2410039753
6.00896913977,2253.42066205,32.1103283631,147.01878282,3.81118,56.7030361902,1980,1049.24836724,32.1213,1028.62662454,-32.3596,629.482873942,32.1055,0.944799986378,1980,362.39006598,179.548,173.54,364.123560979,0.99876,32.1199915997
92.381657251,2015.86783668,32.1861555243,113.042143867,3.43481,195.919973682,1981,535.617102869,32.2008,1847.78042126,-32.4439,417.913799543,32.1833,0.933674565872,1981,638.367908281,179.561,173.556,707.925557064,0.998197,32.1980122981
16.5739818697,2867.86267554,32.1121886383,135.647180668,3.72559,49.2963682526,1982,747.667939092,32.1276,1024.67698209,-32.37,522.222418675,32.1094,0.948990639335,1982,391.081041945,179.596,173.609,395.819308908,0.999013,32.1211362581
18.1441037928,3171.31278346,32.1453341935,142.735959435,4.29699,21.0540509844,1983,918.774663198,32.1609,1160.01083305,-32.4139,935.698370484,32.1436,0.973137055613,1983,260.54491992,179.626,173.659,351.338041536,0.99896,32.154648845
4.17492923082,2896.31231116,32.1851074677,150.513534286,3.3502,116.77956897,1984,939.308388512,32.1982,542.004789618,-32.4265,794.766867789,32.1828,0.927393232561,1984,300.79091528,179.649,173.681,191.507417448,0.998841,32.1968857696
1.447926951,3506.47076626,32.1300803703,165.890932824,4.07395,89.7682940973,1985,980.408157233,32.1441,1023.7891234,-32.3767,868.825862337,32.1274,0.954682590382,1985,319.89659728,179.692,173.704,392.946276592,0.998706,32.1416161472
32.8734434023,3557.69671002,32.1029296132,133.305252384,3.57677,10.4059841608,1986,1214.96341127,32.1144,1204.82768268,-32.3607,1035.77661838,32.1009,0.940489904221,1986,560.123980104,179.738,173.765,476.036515083,0.999053,32.1116259307
274.572366018,1807.61959916,32.1726486598,9.66585921556,3.91705,1.68409031149,1987,35.463259384,32.1833,1688.26970895,-32.4269,187.283311702,32.1681,0.945807772451,1987,856.768922947,179.756,173.804,603.461953139,0.999017,32.1819111941
-3.98715731271,2960.78189726,32.0450788616,91.2325567814,4.06645,2.87611402794,1988,661.48151774,32.0629,637.151703825,-32.3018,795.01794772,32.0441,0.95898989327,1988,100.131142984,179.78,173.827,197.474249074,0.998535,32.0579424783
31.9031591466,3885.22827076,32.1441294381,124.52525975,3.70588,10.815912838,1989,1349.26492555,32.1557,692.233679106,-32.4006,1331.90853814,32.1425,0.935491689327,1989,277.904373705,179.801,173.85,244.193749536,0.999006,32.1545816036
5.48734320464,3795.94519519,32.1022487133,112.321911254,3.73678,-18.8300275753,1990,1235.64441467,32.1151,478.065740562,-32.3623,1320.44617123,32.1003,0.932938571407,1990,167.06443145,179.845,173.875,155.875080529,0.998926,32.1104405143
64.7083065911,2899.95561629,32.1327168292,136.914013262,3.6442,483.914750085,1991,1584.4800011,32.149,434.39739349,-32.3674,767.898687659,32.1311,0.928566696028,1991,205.885875887,179.854,173.886,137.877656989,0.99887,32.1424028218
5.20719153105,3201.82561279,32.1163020304,134.743648456,4.01699,10.0760230461,1992,1298.56422639,32.1265,1299.1256945,-32.3569,764.675772181,32.1099,0.950815257112,1992,295.908477165,179.881,173.922,423.564234063,0.998943,32.1280015648
-1.27716119615,2906.52922967,32.1516921664,68.1528527344,4.00648,27.9609718442,1993,511.140901554,32.1662,478.58046811,-32.3871,724.343049958,32.149,0.921624428118,1993,94.4449829595,179.922,173.982,130.185820615,0.998949,32.1623151224
7.69417362191,4335.58635282,32.1675525917,152.807131708,4.02011,51.1466904809,1994,1392.78199908,32.1829,636.718521776,-32.4262,1114.16039064,32.1654,0.936912388457,1994,235.041268108,179.939,174.059,255.122854681,0.999066,32.1768798841
61.6186497483,3246.03658046,32.068497356,125.615146987,3.75384,48.4781032398,1995,1204.75357792,32.0781,932.13850835,-32.3258,1026.89976183,32.0648,0.928784061944,1995,347.259120611,179.988,174.098,323.554164089,0.999075,32.0749583812
85.6073746836,3022.66130784,32.0176266843,54.4546909035,3.84505,4.73181043602,1996,679.594204811,32.0333,1078.2567804,-32.2773,917.941816283,32.014,0.932822357189,1996,479.604445531,180.038,174.103,407.337227594,0.999003,32.0301062105
55.8730068162,3788.6226861,32.0435986732,164.933925139,3.92594,29.3473481194,1997,1319.07330633,32.0594,1105.92697139,-32.302,987.377097626,32.0445,0.941539584001,1997,528.411862209,180.059,174.168,363.114183267,0.998915,32.0529001815
60.7094947634,4211.22977859,32.0647057018,221.04324768,3.38525,470.915804566,1998,1628.9137588,32.0775,950.973472592,-32.3124,1156.87858069,32.0614,0.915036287136,1998,334.40564562,180.1,174.22,330.618864428,0.998646,32.0740199911
41.821240521,3096.04250444,32.0523826937,157.65251468,4.00377,121.359713402,1999,1135.54901636,32.064,1301.08451452,-32.3207,734.900416439,32.051,0.940753098639,1999,365.273800652,180.146,174.244,397.87999384,0.999034,32.0625835052
-1.86413251854,2554.53369016,32.1194274065,99.1875336616,3.56703,10.6214480191,2000,749.24766387,32.1329,879.356869272,-32.3857,724.907930822,32.1167,0.91878666763,2000,355.851263451,180.185,174.293,367.137477255,0.998958,32.1306614623
8.82520423196,2403.86734461,32.0798421156,89.3605181143,4.03716,19.9280150982,2001,677.330157166,32.095,321.212582891,-32.344,766.908561058,32.0797,0.946681321787,2001,132.866455101,180.242,174.317,121.098451165,0.999012,32.0878033212
28.4784438807,3535.83863739,32.0711176058,78.2137155123,3.74748,10.3091653342,2002,429.625685994,32.0839,742.545903059,-32.324,673.756093365,32.0652,0.931886510739,2002,216.370296672,180.286,174.347,227.884077688,0.998867,32.0794633123
134.965231166,3090.48602981,32.1372728743,113.846023864,3.92195,14.1894217844,2003,700.920530758,32.1478,1029.40213116,-32.3937,780.106800808,32.1346,0.932185395763,2003,329.209585416,180.289,174.385,351.185486554,0.998732,32.1436581121
28.5043482562,2799.57508789,31.978835401,149.101582134,4.04844,242.919465224,2004,1351.38385642,31.9965,327.202287333,-32.2254,669.625113189,31.9775,0.932646229639,2004,114.247261399,180.345,174.393,85.1897665715,0.999092,31.9882831923
105.072819893,3016.82828482,31.9762114896,174.982661491,4.15311,1032.34580274,2005,2243.7607347,31.9871,1676.24032275,-32.232,736.027386038,31.9726,0.951038078337,2005,890.656571322,180.43,174.424,785.583751429,0.99907,31.9836205455
13.0578804365,2948.92756037,32.1324924406,140.836800084,3.56815,54.0840700467,2006,1262.53668379,32.144,1298.67662306,-32.3725,977.249223873,32.1317,0.905071193777,2006,587.087715725,180.498,174.496,516.949012698,0.998954,32.1397378888
4.35771600326,2891.82153085,32.0048278526,99.4167940669,3.86531,-10.6742000031,2007,1113.37007594,32.0147,877.133012633,-32.2679,1006.96548037,32.0013,0.932137558476,2007,237.19716343,180.562,174.542,279.162160679,0.998926,32.012145849
24.3841960631,2447.89038256,32.1472618579,124.661875899,3.37275,21.0161843027,2008,810.898872153,32.1531,24.3841960631,-32.4131,695.432996991,32.1411,0.894585690385,2008,24.3841960631,180.573,174.581,0.0,0.998989,32.1527307499
44.2589201248,3172.52429549,32.1325191459,149.694109798,3.53858,91.2301782703,2009,1297.80827301,32.1417,2737.00306841,-32.394,907.600260289,32.1299,0.909672964484,2009,974.444950483,180.629,174.607,1002.66243892,0.999046,32.1388524899
21.1336525713,3404.28670515,32.0724834784,152.469281437,3.40535,133.220547902,2010,1383.84548614,32.0867,525.157824774,-32.3468,963.63950368,32.0711,0.917859502865,2010,180.350660102,180.696,174.688,192.327638444,0.998876,32.0783891409
34.4301446115,2854.92511033,32.1040996704,162.097707528,3.63248,305.743578891,2011,1163.58958709,32.1119,275.905632088,-32.3693,626.463751104,32.1022,0.90770839816,2011,126.076434711,180.754,174.745,99.7300581348,0.999105,32.1092325132
8.12708489564,3097.85028714,32.0044974966,185.147216187,4.03261,551.263054107,2012,1908.52395056,32.0145,1178.9540013,-32.2669,817.934032841,32.0015,0.935114683852,2012,390.942431846,180.772,174.786,398.400301975,0.999036,32.0121870952
33.6113957628,2967.05117035,32.114421205,137.515993538,4.07645,46.3882794962,2013,1244.16887213,32.1256,1050.42023836,-32.3768,989.96321996,32.1144,0.943784727748,2013,321.135790208,180.82,174.804,357.840699508,0.998945,32.1185596006
40.9464615547,3157.91454195,32.0569263098,187.788857947,3.94252,571.375623897,2014,1646.23976221,32.0667,823.104689665,-32.326,821.157244854,32.0533,0.92155227563,2014,314.47504268,180.87,174.808,244.621368359,0.999131,32.0636591101
37.2266655173,3244.71038143,32.0956459416,110.696890758,3.64789,41.1520149178,2015,1244.06828961,32.1052,857.484040491,-32.3735,972.936892811,32.0933,0.917985766354,2015,507.617322871,180.887,174.838,308.438090253,0.999099,32.1014730996
12.6692051469,3140.76767248,32.07865775,132.665772292,3.98988,52.1704772258,2016,1575.20484457,32.0887,960.50398542,-32.3503,1049.99944996,32.0767,0.939463423044,2016,355.268184035,180.912,174.899,362.657299144,0.998934,32.0838113976
10.5398378853,3323.35485453,32.1079819828,112.272727345,3.44783,12.4143513148,2017,1401.22240238,32.1227,2207.3426533,-32.3878,1254.925472,32.1073,0.912067982038,2017,621.114941852,180.978,174.925,917.233957241,0.998888,32.1173488281
5.73721095597,3371.95329946,32.0972806505,100.111462778,3.33821,13.2906923973,2018,880.802351228,32.1132,323.033817745,-32.381,986.316911886,32.0961,0.905363868314,2018,129.272789285,181.037,174.939,81.1806576194,0.998915,32.1081480299
13.2567306399,3417.81309375,32.1644846942,99.8331876223,3.99809,21.5404302749,2019,852.700902121,32.1743,1425.87995714,-32.4228,1132.08159166,32.1597,0.940892969842,2019,347.90112377,181.09,174.997,436.974097238,0.998823,32.1715191155
25.9320406554,4033.91769105,32.116987403,216.96949891,3.73385,134.791749268,2020,1588.76413282,32.1343,1120.32271614,-32.3932,1167.95467927,32.1186,0.934353393238,2020,518.537335357,181.126,175.022,413.372948527,0.998796,32.1262518503
4.58445191873,3339.84274239,32.1358006823,32.5697649735,4.00987,8.76613993477,2021,179.577716143,32.1469,765.019428901,-32.404,541.634847481,32.1328,0.942092512802,2021,285.472177864,181.148,175.055,315.551482855,0.998917,32.1421451052
4.80222896378,3939.32856861,32.1221048677,158.007826268,3.63565,71.2017463251,2022,1643.86100851,32.1344,1122.48589996,-32.3818,1076.56719434,32.1212,0.920014848366,2022,385.53878977,181.171,175.087,433.448902664,0.999028,32.129224306
19.5288064721,3328.01898404,32.1676718483,161.942975536,3.42838,88.8341335094,2023,1117.23937651,32.1815,1064.35069014,-32.4217,1023.58784359,32.166,0.918038853629,2023,320.112264217,181.232,175.107,350.158366259,0.998631,32.1761876179
6.66193037806,3637.05441787,32.151142317,147.254783456,3.8544,19.3275180871,2024,1268.64306906,32.1633,743.316894477,-32.4108,1142.5002094,32.1484,0.93646820364,2024,138.046962422,181.278,175.163,205.510278223,0.998902,32.1601323697
4.24264274932,3801.26674582,32.1800712397,165.077766158,3.93344,196.007990716,2025,1673.67428784,32.189,505.970256544,-32.439,1076.22462852,32.1774,0.941201433546,2025,187.060966307,181.319,175.246,197.683390343,0.998819,32.1872448738
56.7944746758,3995.88266892,32.2124652863,215.117811628,3.38157,277.67153259,2026,1528.51324616,32.2251,1001.64866194,-32.4548,1050.11319869,32.2092,0.908741708267,2026,359.889302317,181.318,175.285,331.996488571,0.99871,32.2195822213
25.7732180885,3449.92850175,32.2158333365,167.55758152,4.24674,89.3768870782,2027,1581.20190416,32.2261,668.636325367,-32.4655,992.35660782,32.2124,0.955236859893,2027,240.512437642,181.398,175.323,202.231800906,0.998598,32.224543746
40.7730111327,3396.85521387,32.1449116868,182.731042558,3.67237,58.1858036793,2028,1150.35239817,32.1608,806.718478156,-32.3833,922.542907881,32.1452,0.913193153379,2028,249.049767098,181.431,175.339,257.734376093,0.999004,32.1527488795
74.1325656486,3283.43773634,32.1775051492,154.271969104,3.63679,85.2794687205,2029,1025.19445662,32.1874,1088.7685664,-32.4239,884.676603213,32.1737,0.925120899451,2029,275.490039515,181.504,175.379,339.26579393,0.998869,32.1856127555
77.0711352265,3778.04680247,32.1577211198,242.519168249,3.77331,308.722348553,2030,1306.82939076,32.1716,658.486965538,-32.4121,778.700486728,32.1552,0.937246379074,2030,298.414301678,181.506,175.392,202.103901435,0.99908,32.16604613
44.0851153982,2413.26574825,32.0885366445,200.365725924,3.63034,203.006764293,2031,881.472766061,32.104,1274.94127373,-32.345,610.192064589,32.0887,0.920587772048,2031,542.04995979,181.559,175.404,455.95907868,0.999032,32.0972051727
26.0657476733,2813.81240169,32.1519157419,174.08694099,3.78926,321.114235298,2032,1043.13615079,32.1666,805.596450538,-32.3844,636.984220528,32.1508,0.930649063636,2032,189.90732734,181.6,175.442,236.78686461,0.998707,32.1621731018
50.0804620331,2887.75543746,32.1446487693,173.494970105,3.43542,518.730101494,2033,1168.81774618,32.1536,559.123411996,-32.3862,619.26003609,32.14,0.899852240209,2033,298.330446929,181.667,175.476,183.577146379,0.998822,32.1526545183
337.402315777,3004.7667803,32.1209313255,205.160862419,3.92028,218.664562633,2034,1206.13830893,32.1353,880.966824709,-32.3627,737.63407519,32.1184,0.936511910046,2034,609.184570243,181.704,175.509,271.782254466,0.998993,32.1290731503
148.423990531,5099.04257672,32.0930879394,209.286877294,3.42989,193.18496072,2035,1320.67802115,32.1026,2242.86699146,-32.331,1132.16451706,32.0904,0.909034760092,2035,725.125007232,181.745,175.582,709.311847843,0.998858,32.1023334868
51.7149880209,3241.04577348,32.1064941293,208.693936737,3.9103,114.682604318,2036,1220.42576542,32.1198,961.874388344,-32.343,760.274980461,32.1042,0.935511766816,2036,395.83254185,181.792,175.587,349.19813209,0.998977,32.1133244418
161.862830746,2926.91133246,32.0600633387,184.329603843,3.84453,41.2890135124,2037,838.656359207,32.0758,1537.29106511,-32.3117,723.064536901,32.0599,0.923488384789,2037,991.520204776,181.852,175.622,513.351381938,0.998715,32.0684785365
16.8242478628,3202.55329413,31.9550013714,172.118695558,3.47881,51.7028688453,2038,802.529828908,31.9711,594.41900539,-32.2233,673.301360228,31.9517,0.927577478959,2038,207.707101215,181.891,175.664,168.106626406,0.999177,31.9666797171
76.3350994455,2135.29959586,32.1248814174,80.2200355608,3.93715,45.384350089,2039,246.618160149,32.1351,376.773356577,-32.3915,415.573784344,32.1198,0.930217613247,2039,189.687911212,181.939,175.73,113.686765865,0.999092,32.1351120022
41.8444496937,2177.08995407,32.0612797315,125.592427102,3.70889,17.6421423923,2040,555.427100823,32.079,593.946017588,-32.341,565.636400065,32.0604,0.925450082775,2040,152.566669915,181.966,175.769,150.533836164,0.999041,32.0726593542
117.251520336,2573.37911112,32.0868086207,197.012127916,3.04515,136.594370457,2041,811.38730168,32.1037,881.976387119,-32.3524,454.073386332,32.0855,0.880500495043,2041,364.017565452,182.017,175.827,267.594767982,0.9989,32.0978876693
50.2510675077,2467.39595677,32.0736810685,217.103041897,3.3739,41.0906327734,2042,1080.34293627,32.0868,640.417055976,-32.3413,655.563273522,32.0691,0.907200285738,2042,236.975953114,182.075,175.837,213.2848457,0.998873,32.0846552043
30.8501870951,3922.78443852,32.0425366689,161.66570565,4.0481,51.1787127829,2043,1227.01973372,32.0571,1006.86768097,-32.3212,1036.06698526,32.0424,0.946258975963,2043,548.344157418,182.122,175.896,430.976192434,0.998828,32.0534551612
24.3241958822,2358.14720185,32.0677007416,204.109951776,3.43536,249.518201471,2044,1115.04841142,32.0858,1209.55517321,-32.3375,515.069742226,32.0673,0.91167716414,2044,489.067941205,182.163,175.92,435.625058965,0.998889,32.0807870721
57.777836869,3557.71648219,32.0876971022,233.485165392,3.66557,240.987272003,2045,1326.51022542,32.0981,1171.00886299,-32.363,761.491014829,32.0828,0.926599336189,2045,639.910761029,182.22,175.967,480.883889302,0.998967,32.0974104619
53.7527299272,4435.12073696,32.2073086166,220.933768397,3.72933,49.9271588037,2046,1484.42813473,32.2198,1019.18758973,-32.4802,1036.90555917,32.2067,0.924578539172,2046,333.071031957,182.267,176.038,281.071364496,0.998966,32.2123668606
55.9773036746,4086.29710509,32.1584641246,230.148990363,3.72143,108.483589269,2047,1578.07384257,32.1693,1543.43512778,-32.423,1044.14406784,32.1532,0.918671696736,2047,470.169074825,182.34,176.105,506.041861244,0.999022,32.1682383036
41.3044006801,3987.14308763,32.1381047427,221.65513622,3.83251,500.000909224,2048,1962.69459382,32.151,1679.6180506,-32.4164,1150.12200824,32.1355,0.933463245887,2048,426.908633141,182.383,176.145,600.980032368,0.998791,32.1479034087
0.408939786653,3530.01261957,32.2223363459,233.672176691,3.43152,666.324145702,2049,1880.74774915,32.2375,956.823936468,-32.487,862.000537904,32.2225,0.910707085256,2049,235.637258648,182.408,176.209,308.947647616,0.998955,32.2307482341
16.2545422785,3101.03549798,32.233940754,236.679646473,3.80061,228.18163203,2050,1191.83747989,32.2436,782.272981608,-32.4945,634.752795648,32.2297,0.915162985213,2050,335.595450877,182.466,176.29,268.506360363,0.998841,32.2420265893
6.13146837486,3879.45090915,32.169893656,269.696927687,3.50109,292.791098422,2051,1658.8324163,32.1881,911.302365717,-32.4365,802.291370074,32.1678,0.906376487935,2051,272.769558331,182.479,176.311,279.361658736,0.999089,32.1824978252
2.3840631811,3001.82505399,32.2820741333,252.960369441,3.81333,642.798439126,2052,1529.50284086,32.2906,1119.25891507,-32.5442,604.189734034,32.2783,0.908893044799,2052,519.57849044,182.507,176.315,387.513450541,0.999133,32.2894869702
4.60359625475,3937.28996443,32.2648334674,216.966410598,3.93884,185.251443275,2053,1816.01921153,32.2775,1025.51327605,-32.534,1008.99051706,32.2624,0.924317782313,2053,233.735539492,182.543,176.37,289.441191542,0.999329,32.2744797579
21.400932807,4346.059321,32.2717767311,235.367448887,4.17503,1128.28682246,2054,2585.40672693,32.2915,831.885193872,-32.5539,1152.32351247,32.2683,0.93955541552,2054,208.608106574,182.593,176.408,230.829975064,0.999033,32.2827608691
24.6887616879,4173.43523833,32.2751976335,266.091469835,3.88993,977.756955966,2055,2419.15202528,32.289,667.439536949,-32.5572,1101.59340738,32.2723,0.929625902513,2055,255.247898867,182.631,176.459,223.139456027,0.999144,32.2820092652
-4.33908235301,3813.04608348,32.2569201247,246.057206902,3.7621,382.443038315,2056,1370.87114779,32.2726,1218.29042338,-32.5144,790.055066677,32.2568,0.928298143246,2056,494.631004885,182.69,176.507,406.914771432,0.9993,32.2661870963
-2.18275025496,3819.90465049,32.2376030954,177.197216696,4.39497,34.7580720818,2057,1281.57913804,32.251,1031.55266334,-32.5009,1060.07543646,32.2323,0.952315057733,2057,198.34609478,182.753,176.534,287.782734408,0.999071,32.2507796906
2.07876135969,4063.38366635,32.2134159228,209.490642416,3.84731,75.6211123403,2058,1614.01603672,32.2288,894.961193102,-32.4798,1090.39003501,32.2122,0.926939601643,2058,213.664561774,182.801,176.576,304.853844817,0.998784,32.2238794623
37.0169103551,3336.03015265,32.2163354194,52.0524341183,3.9904,38.3590858028,2059,224.603967557,32.2302,1159.67646264,-32.4781,600.759391124,32.2107,0.931670747176,2059,352.557104486,182.857,176.625,378.482285896,0.99899,32.2288953858
8.40257091425,4399.16338415,32.2691707369,226.348200537,3.8952,98.5256649446,2060,1868.1353705,32.2844,771.057035722,-32.5387,1127.47050246,32.2672,0.927464354854,2060,202.19445563,182.886,176.651,218.055063003,0.998773,32.2797386329
1.64480906921,3866.06607088,32.3496433303,174.243573779,3.57351,23.9872203993,2061,1204.20389542,32.3638,705.846971329,-32.6224,967.728340006,32.3465,0.898715752269,2061,291.502947388,182.903,176.719,249.574891174,0.999061,32.358802922
12.3168823825,4035.83904971,32.2994375689,195.927178542,3.73643,30.7867522391,2062,1919.73833887,32.3131,2597.43497369,-32.5695,1226.91233109,32.2959,0.912087788024,2062,738.0846989,182.915,176.681,1080.18006584,0.99915,32.3105864895
78.1837072474,3541.11879517,32.2660212299,166.818209253,4.07517,99.7142147275,2063,1110.63021071,32.2788,1358.32883203,-32.5231,800.863882267,32.2641,0.928910296664,2063,439.87055186,182.923,176.743,478.870118029,0.999153,32.2759345388
39.3651696799,3213.00064453,32.2260703809,77.3183462291,3.88514,17.0812347535,2064,668.720586352,32.2478,1036.29514667,-32.4869,1007.21305695,32.2254,0.917362035653,2064,294.348228249,182.964,176.769,334.23594616,0.998966,32.2392299978
-3.07294629998,2875.43012123,32.3548097156,131.840908551,3.72124,30.9003285529,2065,1153.91691522,32.3642,990.446370738,-32.5947,794.681349604,32.3522,0.915051572574,2065,280.467937318,182.995,176.845,355.733828692,0.999044,32.3611462757
-3.34553954891,2994.9426823,32.2670422109,189.776616361,3.72368,0.821182312594,2066,1324.68101386,32.2824,501.628991939,-32.5141,738.27688158,32.266,0.917592048349,2066,114.981216367,183.065,176.831,147.757620299,0.998986,32.2760400052
4.84066891511,3336.60865336,32.2296693554,167.003078896,3.70614,38.0981541925,2067,932.893604632,32.2471,785.763188532,-32.4764,802.031142171,32.2281,0.905874865993,2067,254.104491096,183.119,176.894,273.97035972,0.999093,32.2410700803
2.11038739094,3686.0133433,32.2088167902,159.576600215,3.67224,38.5881776972,2068,1584.78492663,32.2233,1196.00703393,-32.4457,1418.06211785,32.2056,0.908642878714,2068,308.927039849,183.177,176.913,394.475674151,0.99897,32.2204690557
44.0477479027,3615.87479401,32.1560864334,187.870189011,3.11282,713.019944576,2069,2297.18789939,32.1736,1769.2823805,-32.4235,980.527430348,32.1547,0.885520591365,2069,371.306637346,183.229,176.987,583.365791566,0.999175,32.1674528833
55.9303664957,4187.04475522,32.2200918225,226.917490482,3.62445,134.304124438,2070,1285.33036674,32.2373,737.425225396,-32.4928,830.951509135,32.2196,0.919695240117,2070,252.806564913,183.29,177.027,234.751297112,0.999312,32.2322904739
57.9661903167,3304.39185681,32.2310755096,228.495093245,3.95535,128.336058779,2071,1143.05229364,32.2512,1321.05622572,-32.5042,678.144919366,32.2299,0.931225433727,2071,415.625652664,183.329,177.074,428.624063669,0.998992,32.2458584379
63.0183197065,3782.19852815,32.1862937992,207.425264212,3.6225,515.803214876,2072,1688.37882159,32.2061,475.28613323,-32.4592,882.270331901,32.1835,0.920823527374,2072,205.077359926,183.398,177.049,137.172615385,0.99896,32.2015130551
154.7457061,3776.34073923,32.2100305788,243.104066955,3.38038,932.193003598,2073,2099.99330992,32.2287,960.556822449,-32.4782,1071.94584243,32.2103,0.908317121077,2073,493.657769611,183.383,177.111,333.48561988,0.998927,32.2258774389
198.725109527,3639.08253926,32.1739835099,197.348739909,3.5908,224.776355406,2074,1244.75453681,32.1916,698.558599962,-32.4347,899.863536188,32.1711,0.922185205801,2074,374.298462148,183.403,177.168,191.8171929,0.999023,32.1867893196
145.70693442,4072.13844791,32.2097931472,172.608241447,3.89118,83.9418026959,2075,1851.22615216,32.2228,1389.63393646,-32.4751,1199.11067805,32.2055,0.938764081676,2075,562.056111975,183.448,177.217,451.837175414,0.99913,32.2220045367
121.863518002,3290.21497396,32.2456387021,140.416513031,3.37846,98.078944471,2076,899.67497125,32.2637,1016.80901143,-32.5059,988.667272358,32.2441,0.910949100834,2076,487.672396765,183.471,177.296,308.212171887,0.99912,32.2609053727
36.4359148918,2634.76870678,32.3279498549,81.2829328457,3.78941,-20.9847314319,2077,544.402035509,32.3445,454.886584111,-32.5812,671.812873111,32.3249,0.935875627072,2077,206.702416737,183.522,177.344,148.434242396,0.998992,32.3400551935
