MinEsReturn,MaxEsReturn,AverageDiscountedReturn,AverageY,AverageAbsQ,Epoch,AverageReturn,Iteration,QFunRegParamNorm,MaxReturn,AverageAbsY,StdEsReturn,AverageQ,AverageEsReturn,AveragePolicySurr,AverageAction,AverageQLoss,PolicyRegParamNorm,StdReturn,MinReturn,AverageAbsQYDiff
465.180844779,465.180844779,107.167605645,0.885169612066,1.01146,4095,1159.49423385,4095,103.241,1227.55690069,1.01163958666,0.0,0.885164,465.180844779,-0.888828,1.0,0.00147497,122.654,50.6325429129,1056.05381038,0.0147341407572
460.400924588,460.400924588,108.886111469,0.88527921622,1.01147,4096,1177.48068834,4096,103.21,1290.8283012,1.01165723044,0.0,0.885275,460.400924588,-0.889178,1.0,0.00142453,122.606,54.5119525605,1071.80021074,0.0145345457714
457.293593287,457.293593287,82.327126164,0.8844313859,1.00917,4097,931.525245623,4097,103.208,985.008674979,1.00934100454,0.0,0.884418,457.293593287,-0.888717,0.999999,0.00164478,122.571,44.5282183582,863.891161637,0.0147338837047
400.075498231,400.075498231,87.0465131955,0.878442096319,1.00639,4098,940.021317825,4098,103.21,1021.62411119,1.00656007244,0.0,0.878464,400.075498231,-0.882439,0.999997,0.00101932,122.571,59.8388755782,796.33753801,0.0132846402269
278.289143102,278.289143102,100.422222326,0.877524738871,1.00478,4099,1170.81004552,4099,103.229,1266.51658919,1.00487655161,0.0,0.877529,278.289143102,-0.881387,1.0,0.00143584,122.625,57.3158106755,1073.29271926,0.0140960841381
401.392578438,401.392578438,100.867642087,0.869275971016,1.00018,4100,1136.4842523,4100,103.243,1238.13740509,1.00024656449,0.0,0.86927,401.392578438,-0.872523,0.999989,0.00125583,122.679,70.363546593,996.154156272,0.0137218830502
469.124054369,469.124054369,105.342941284,0.871999321224,1.00038,4101,1123.28271041,4101,103.28,1290.55659528,1.00049958395,0.0,0.871996,469.124054369,-0.874972,0.999992,0.00124844,122.689,77.7571120952,1047.57020646,0.0136317393693
369.215837848,369.215837848,114.435356304,0.869743323708,0.998181,4102,1218.84596374,4102,103.248,1415.2186089,0.998419709143,0.0,0.869698,369.215837848,-0.873528,1.0,0.00158127,122.512,210.44421293,617.756761087,0.0143113116613
547.227505889,547.227505889,121.091466192,0.871930747267,0.998638,4103,1372.69673112,4103,103.268,1461.37660146,0.998791264703,0.0,0.87197,547.227505889,-0.877472,1.0,0.0013039,122.405,52.8717280941,1276.50679802,0.0138268727245
-184.109685529,-184.109685529,122.597900048,0.867939449544,0.996745,4104,1361.72915614,4104,103.301,1423.59972871,0.996926865351,0.0,0.867952,-184.109685529,-0.87396,1.0,0.00113716,122.435,60.1378991134,1216.52314466,0.0135855207691
558.269700496,558.269700496,116.784762712,0.875640367155,1.00083,4105,1337.68698181,4105,103.307,1433.29200845,1.00108631685,0.0,0.875582,558.269700496,-0.881321,1.0,0.00142168,122.46,65.2386968597,1191.41422348,0.0136402470663
-207.415024274,-207.415024274,125.071935252,0.87616412415,1.00166,4106,1411.63738414,4106,103.295,1566.36722764,1.00182205114,0.0,0.876203,-207.415024274,-0.882421,1.0,0.00119536,122.424,70.0719785901,1300.10293396,0.0131878737087
717.419132727,717.419132727,141.55897328,0.875902943885,1.0025,4107,1583.58258808,4107,103.305,1707.99851805,1.00271803887,0.0,0.875899,717.419132727,-0.882212,0.999987,0.0012638,122.207,76.6244836903,1433.16525952,0.0132060503928
857.579633747,857.579633747,126.946447803,0.879512651045,1.00453,4108,1410.86140371,4108,103.274,1551.22583261,1.00468171193,0.0,0.879485,857.579633747,-0.885812,1.0,0.00144215,122.248,175.102368293,916.119574236,0.0140390111386
805.759663246,805.759663246,122.193676072,0.877406332864,1.00362,4109,1443.04854028,4109,103.288,1535.7272356,1.00376339483,0.0,0.877412,805.759663246,-0.883242,1.0,0.00146069,122.25,71.0491039882,1331.70945271,0.0139111868209
634.567818793,634.567818793,127.288525937,0.881045329373,1.00635,4110,1324.36908779,4110,103.292,1544.9326793,1.00658145468,0.0,0.881065,634.567818793,-0.887116,0.999996,0.00126817,122.249,339.452229909,323.804919062,0.0134238517947
739.214063516,739.214063516,124.017985628,0.878279390615,1.00483,4111,1445.03470864,4111,103.284,1566.96437387,1.00495179125,0.0,0.87826,739.214063516,-0.884873,1.0,0.00124679,122.248,59.0865375432,1359.46364741,0.0135276106099
653.008249679,653.008249679,126.686432888,0.886099645693,1.00932,4112,1521.11226136,4112,103.338,1657.20612634,1.00956118596,0.0,0.886111,653.008249679,-0.893249,0.999994,0.00182478,122.234,86.5154924497,1376.03402369,0.0147000737241
573.521958061,573.521958061,108.961577415,0.882105345667,1.00767,4113,1341.47401415,4113,103.372,1626.543069,1.00776044186,0.0,0.882113,573.521958061,-0.889169,0.999989,0.00153444,122.202,652.255494003,-608.353198347,0.0141343935861
842.552917273,842.552917273,129.934227177,0.885955328267,1.0105,4114,1463.40754487,4114,103.342,1618.20952466,1.01064891824,0.0,0.885933,842.552917273,-0.892806,0.999999,0.00137624,122.168,266.982696737,685.221264995,0.0139631893416
919.801155515,919.801155515,131.692025942,0.882507421153,1.0098,4115,1464.4920224,4115,103.353,1644.22850969,1.00995679855,0.0,0.882514,919.801155515,-0.88923,0.999986,0.00140408,122.169,303.829872496,581.268194353,0.0143215800789
742.231464141,742.231464141,131.090790528,0.887124367486,1.01211,4116,1531.50148248,4116,103.367,1614.64170639,1.01232977413,0.0,0.887119,742.231464141,-0.893757,1.0,0.00159394,122.303,61.2559170699,1404.52616195,0.0143182301456
593.218259783,593.218259783,124.036367767,0.89046591963,1.01543,4117,1539.4221922,4117,103.373,1659.35663829,1.01552925887,0.0,0.890443,593.218259783,-0.897251,1.0,0.0012974,122.379,61.3045062334,1428.71979313,0.0138866553961
857.055388137,857.055388137,124.744031992,0.892538384123,1.01675,4118,1517.70024276,4118,103.357,1659.09108867,1.01691565823,0.0,0.892564,857.055388137,-0.899442,1.0,0.00127213,122.419,72.2755035276,1402.95232377,0.0138113301785
728.260138359,728.260138359,126.216672714,0.894545565459,1.01902,4119,1453.10510616,4119,103.359,1570.2696762,1.01919923892,0.0,0.894541,728.260138359,-0.900866,0.999999,0.00137235,122.381,62.7818867825,1365.50518094,0.0142625536132
650.656672168,650.656672168,113.31393943,0.89279880202,1.01826,4120,1158.27289991,4120,103.397,1630.33183389,1.01843674147,0.0,0.892819,650.656672168,-0.899333,1.0,0.00146541,122.459,654.421004644,-233.614919156,0.0142496664002
884.293578869,884.293578869,111.606568437,0.892865937022,1.01941,4121,1290.7648106,4121,103.391,1693.5760549,1.01953615806,0.0,0.892862,884.293578869,-0.899205,0.999993,0.00126735,122.459,431.089465559,365.325741165,0.0139144446286
546.969910029,546.969910029,121.930847839,0.890542610346,1.01883,4122,1471.93135328,4122,103.409,1538.2978276,1.01896113915,0.0,0.890534,546.969910029,-0.896481,0.999971,0.00130439,122.399,75.9744931242,1266.00074863,0.0144199978382
745.66750743,745.66750743,113.812044518,0.898116796563,1.02227,4123,1404.21082992,4123,103.405,1547.04278989,1.02235390639,0.0,0.89808,745.66750743,-0.904591,0.999989,0.0016475,122.398,150.442928636,983.894451055,0.0150519727381
-398.845799616,-398.845799616,117.340757876,0.894329440866,1.02129,4124,1462.15318158,4124,103.435,1556.64368786,1.02149206569,0.0,0.894362,-398.845799616,-0.900559,1.0,0.00170995,122.451,58.2485919895,1375.98475339,0.0152512776719
741.295053113,741.295053113,118.709628364,0.897805487803,1.02286,4125,1288.80650879,4125,103.458,1562.68127413,1.02295536895,0.0,0.897837,741.295053113,-0.90417,0.999983,0.00164417,122.444,444.162312483,-2.51840265152,0.0147634129812
312.446725927,312.446725927,117.867877595,0.901810390398,1.02585,4126,1323.5567253,4126,103.464,1507.25224292,1.02605322082,0.0,0.901777,312.446725927,-0.907799,1.0,0.00129127,122.445,316.089160569,395.881925018,0.0145259328339
894.701035935,894.701035935,108.019449614,0.89628637448,1.02287,4127,1151.17261683,4127,103.463,1607.89575825,1.0230585968,0.0,0.896299,894.701035935,-0.902826,1.0,0.00151179,122.41,565.250318532,-466.145336875,0.0154083722389
870.79573496,870.79573496,112.241163399,0.897029390081,1.02388,4128,1102.47030875,4128,103.48,1424.97417214,1.02403231624,0.0,0.897015,870.79573496,-0.903396,1.0,0.00113473,122.534,447.480843409,-77.5583396947,0.0147139283035
-235.916661673,-235.916661673,91.3053417141,0.893997786965,1.02235,4129,1080.24544682,4129,103.54,1521.17607339,1.02254309469,0.0,0.893999,-235.916661673,-0.899495,0.999974,0.00183116,122.533,604.57575398,-614.515956232,0.015903743288
-230.905736253,-230.905736253,92.8837111419,0.895426685374,1.02303,4130,989.889082395,4130,103.579,1476.58914822,1.02326560258,0.0,0.89541,-230.905736253,-0.899978,1.0,0.00143992,122.628,638.696834622,-577.296766615,0.0154483414929
870.314694148,870.314694148,107.630828781,0.894681584056,1.02292,4131,1034.13181957,4131,103.609,1516.98166367,1.02302836678,0.0,0.894731,870.314694148,-0.900666,1.0,0.00171707,122.651,554.333440793,-94.8915609891,0.0156181251642
728.49338032,728.49338032,104.956629818,0.897126259184,1.02493,4132,936.590361481,4132,103.591,1474.07585602,1.02505784588,0.0,0.897097,728.49338032,-0.902856,1.0,0.00146463,122.623,538.909369883,-270.763198924,0.0149165350229
878.532039457,878.532039457,112.428666197,0.893112583563,1.02293,4133,1013.52029607,4133,103.605,1411.25040518,1.02309136406,0.0,0.89309,878.532039457,-0.899941,0.999984,0.00218044,122.625,519.518555628,-307.933758264,0.0164227776553
812.415129193,812.415129193,104.750785325,0.900655363942,1.02676,4134,1079.72967985,4134,103.568,1336.03516394,1.02686399085,0.0,0.900671,812.415129193,-0.90665,1.0,0.00136686,122.873,231.769357859,465.874772868,0.0149555839158
729.815672903,729.815672903,64.6186908208,0.898606485921,1.02571,4135,182.636016424,4135,103.583,1185.29360261,1.0258617056,0.0,0.898636,729.815672903,-0.904856,1.0,0.00163836,122.893,674.655911884,-512.878947413,0.0154140266012
8.35228140181,8.35228140181,98.1384989778,0.901053691073,1.02646,4136,736.492270244,4136,103.655,1301.9237844,1.02669854115,0.0,0.901046,8.35228140181,-0.906026,0.999983,0.00144898,122.923,500.696270923,3.79635675031,0.0151949792791
-72.1765211408,-72.1765211408,98.7809917313,0.892146835909,1.0233,4137,1019.7113862,4137,103.649,1320.09759808,1.02350953961,0.0,0.892145,-72.1765211408,-0.897632,0.999988,0.00140381,122.918,250.671540098,452.872435383,0.0149720194403
610.114221391,610.114221391,104.853970905,0.896430507792,1.02557,4138,1216.69672431,4138,103.67,1466.23365818,1.02576147215,0.0,0.8964,610.114221391,-0.901916,0.999998,0.00158035,122.972,258.679042839,481.746636017,0.0151893758737
895.458935915,895.458935915,50.4652661933,0.900325147949,1.02692,4139,71.4501176414,4139,103.689,874.056447377,1.02705671038,0.0,0.900357,895.458935915,-0.906218,1.0,0.00139383,122.96,573.132810114,-546.538731396,0.0148388366688
617.843284941,617.843284941,86.3666527268,0.901538813001,1.02756,4140,431.125995099,4140,103.712,1154.35366482,1.02777239612,0.0,0.901526,617.843284941,-0.906842,0.999986,0.00154316,122.933,486.343768766,-476.456022687,0.0152923375091
757.260568213,757.260568213,71.3542416601,0.898522043345,1.02675,4141,364.067080845,4141,103.758,1097.90574281,1.02685902451,0.0,0.898562,757.260568213,-0.903678,1.0,0.000956892,122.933,653.646640366,-530.829687869,0.0136504830068
-139.463369381,-139.463369381,75.2240884757,0.898841281568,1.02619,4142,217.784157317,4142,103.725,1116.00652028,1.02640085827,0.0,0.898805,-139.463369381,-0.904557,1.0,0.00140332,122.973,555.303837166,-435.891981445,0.0152732086388
479.314700464,479.314700464,72.7379171357,0.903195194192,1.02802,4143,-77.4154254707,4143,103.688,539.836388396,1.02820159544,0.0,0.903199,479.314700464,-0.908497,1.0,0.00154631,122.938,350.18948208,-451.837197222,0.0157094062051
819.273480702,819.273480702,64.3921352128,0.896327071945,1.02439,4144,-5.54396651345,4144,103.731,712.523431357,1.02458944353,0.0,0.896307,819.273480702,-0.901794,1.0,0.00161664,122.932,383.377223138,-499.728959264,0.0151860306886
528.794908629,528.794908629,47.6590081009,0.900359493726,1.02617,4145,-151.460160985,4145,103.788,1103.25433889,1.02644914074,0.0,0.900335,528.794908629,-0.905239,1.0,0.00133445,122.945,457.197303259,-608.671122439,0.0151329440348
704.628095376,704.628095376,90.925999499,0.902088658173,1.02684,4146,70.0333369014,4146,103.798,612.415192033,1.02698559803,0.0,0.902104,704.628095376,-0.906691,0.999999,0.00197703,123.016,217.785849699,-167.589587834,0.0160941652305
43.6010934974,43.6010934974,85.696008615,0.903579346526,1.02659,4147,470.603480683,4147,103.805,1261.25981057,1.02675289437,0.0,0.903655,43.6010934974,-0.908621,0.999997,0.001892,123.018,560.475377483,-567.168210654,0.0162003803172
529.040852473,529.040852473,51.1320041053,0.898701325445,1.02359,4148,-312.585995897,4148,103.804,199.830845945,1.02386273385,0.0,0.898641,529.040852473,-0.903929,1.0,0.00188344,122.968,215.201521317,-543.075852333,0.0160599090107
551.058625323,551.058625323,67.8292656333,0.899302780413,1.02388,4149,-57.7470623772,4149,103.819,837.952861548,1.02399273139,0.0,0.899291,551.058625323,-0.904851,1.0,0.00165455,122.968,382.180759268,-511.000485101,0.015568318576
872.313094251,872.313094251,42.2855886598,0.904917240942,1.02568,4150,-102.140024947,4150,103.815,909.964491695,1.02586203461,0.0,0.904916,872.313094251,-0.909569,1.0,0.00136969,122.882,450.266378877,-586.538955093,0.0152740112196
-200.572145015,-200.572145015,62.4981936771,0.895712632195,1.02095,4151,-119.182137964,4151,103.816,889.48408285,1.02102732879,0.0,0.895697,-200.572145015,-0.900512,1.0,0.00151575,122.939,446.170602668,-557.14510533,0.0152497013796
613.430800998,613.430800998,50.0044202312,0.8947695814,1.02014,4152,-249.203627837,4152,103.852,413.854012299,1.02032523693,0.0,0.894768,613.430800998,-0.899505,0.999999,0.00150774,122.927,297.967244448,-554.560172644,0.0153353716659
649.429466885,649.429466885,74.6588354851,0.890119759278,1.01681,4153,291.826026793,4153,103.811,809.436493523,1.01703632567,0.0,0.890085,649.429466885,-0.894651,1.0,0.00140754,122.951,429.244938572,-493.193142971,0.0153778211668
816.460166894,816.460166894,34.9468132177,0.898258517274,1.02055,4154,148.173452175,4154,103.842,1083.41070378,1.02065983866,0.0,0.898333,816.460166894,-0.902935,0.999997,0.00183655,122.95,530.445473629,-546.328994552,0.0158183390486
648.853165603,648.853165603,69.7462026445,0.893035830031,1.01734,4155,210.025532347,4155,103.876,822.842862476,1.01755141731,0.0,0.893013,648.853165603,-0.897274,1.0,0.00159916,122.945,452.817260946,-433.377301021,0.0157559323821
685.804073301,685.804073301,99.5288095357,0.893985407426,1.01758,4156,889.271961095,4156,103.876,1228.72727763,1.01780106558,0.0,0.893966,685.804073301,-0.898807,0.999986,0.00175359,123.034,520.380155851,-363.805231862,0.0152705187506
623.023739683,623.023739683,96.2887271524,0.896860456538,1.01791,4157,1057.57683419,4157,103.887,1244.51972396,1.01809902019,0.0,0.896837,623.023739683,-0.901777,0.999975,0.00170893,123.025,382.768772531,-84.6265313687,0.0154659978894
520.121672036,520.121672036,93.0671308293,0.895265731916,1.01729,4158,1165.66275856,4158,103.906,1285.36575277,1.01745836912,0.0,0.895294,520.121672036,-0.90006,0.999989,0.00116418,123.096,77.7081436746,989.593265687,0.0143987999425
323.905442318,323.905442318,122.482888843,0.890571889459,1.01403,4159,1333.39624539,4159,103.946,1440.33743327,1.0142960092,0.0,0.890556,323.905442318,-0.895235,1.0,0.00173535,123.082,58.5689745941,1260.70403191,0.0154287660744
736.782549818,736.782549818,117.736635276,0.896344738797,1.0169,4160,1245.81740504,4160,103.95,1326.35278736,1.01704674596,0.0,0.896361,736.782549818,-0.900845,0.999994,0.00116161,123.07,43.4791610011,1176.82780669,0.0139867227457
608.898615329,608.898615329,102.250050674,0.892776209319,1.01424,4161,1263.17156499,4161,103.972,1317.59377091,1.0145037627,0.0,0.892749,608.898615329,-0.896989,1.0,0.00162984,123.214,35.6563162651,1192.61701941,0.014930241818
439.724662489,439.724662489,98.8927644536,0.890974359257,1.01267,4162,1209.91931116,4162,103.981,1296.87066207,1.01286668188,0.0,0.890999,439.724662489,-0.895333,0.999995,0.00142991,123.237,72.8944521478,1082.5311055,0.0143750879868
622.815200477,622.815200477,103.167742759,0.884896190248,1.01,4163,1058.05444204,4163,103.99,1377.80964061,1.01016784486,0.0,0.884913,622.815200477,-0.89012,1.0,0.00149557,123.242,270.209286817,537.193805883,0.0140392332805
-381.273364556,-381.273364556,107.968570283,0.884796089965,1.01,4164,1052.0514608,4164,103.973,1408.19422749,1.01012442861,0.0,0.884807,-381.273364556,-0.890448,1.0,0.00123848,123.287,454.523160124,101.199564617,0.0139560750668
-206.359949426,-206.359949426,119.769500427,0.890657681604,1.01279,4165,1135.54548504,4165,103.996,1429.62713354,1.01297946686,0.0,0.890617,-206.359949426,-0.896423,1.0,0.001272,123.304,417.20307715,27.515006152,0.013950189613
749.626216017,749.626216017,109.846072632,0.884920781913,1.01046,4166,1279.74279075,4166,103.987,1474.81366937,1.01064046028,0.0,0.884962,749.626216017,-0.89062,1.0,0.00148794,123.345,220.605146812,661.533702533,0.0147647545469
51.8352961594,51.8352961594,118.793244546,0.884088451051,1.00992,4167,1241.02168402,4167,104.002,1655.77201706,1.01011358804,0.0,0.884078,51.8352961594,-0.889912,1.0,0.00156937,123.319,430.462161901,42.0720352631,0.0148785371084
760.470463353,760.470463353,121.978503317,0.888022635112,1.01209,4168,1305.33561738,4168,104.017,1479.73416559,1.01220687498,0.0,0.888032,760.470463353,-0.893291,1.0,0.00140328,123.384,229.097447291,635.376898966,0.0142841621137
802.721318242,802.721318242,116.915757952,0.89086760681,1.01339,4169,1162.11109788,4169,104.055,1410.51059,1.01354903444,0.0,0.890902,802.721318242,-0.896518,0.999978,0.00131784,123.349,388.734490697,22.934261207,0.0139689452201
687.664208653,687.664208653,120.775157397,0.886202056751,1.01194,4170,1363.69882009,4170,103.999,1470.35031584,1.01215260168,0.0,0.886199,687.664208653,-0.891583,0.999993,0.00133676,123.358,88.063791297,1189.52677964,0.0145755069357
735.318838111,735.318838111,119.297216131,0.891895742572,1.0146,4171,1089.96805129,4171,103.99,1572.23194472,1.01480026595,0.0,0.891854,735.318838111,-0.897949,1.0,0.00143156,123.317,480.92107686,-179.226586137,0.0145477271145
-85.7840944023,-85.7840944023,103.059767902,0.886782488817,1.012,4172,1289.15279193,4172,104.003,1564.877989,1.01216640328,0.0,0.886812,-85.7840944023,-0.891917,1.0,0.0018217,123.314,234.603418763,622.357589156,0.0155280145914
709.682145974,709.682145974,90.4930117182,0.889146171068,1.01286,4173,887.030673563,4173,104.015,1444.77608234,1.01310551081,0.0,0.889137,709.682145974,-0.893795,0.999987,0.00189914,123.315,648.241280648,-500.722628871,0.0154870915372
657.545112984,657.545112984,111.703826951,0.887101932355,1.01129,4174,823.226055527,4174,103.957,1415.13354656,1.01148717621,0.0,0.887098,657.545112984,-0.892675,1.0,0.00201361,123.391,546.027538259,-26.0281679408,0.0164281410969
116.930420672,116.930420672,105.931044438,0.885982907898,1.01138,4175,573.488266996,4175,103.975,1405.96812514,1.01147226465,0.0,0.885978,116.930420672,-0.890629,1.0,0.00155621,123.391,662.644999036,-155.005524426,0.0159318655422
677.047611051,677.047611051,115.137060646,0.884545315673,1.00956,4176,959.493565626,4176,104.022,1470.98784315,1.00973479596,0.0,0.884579,677.047611051,-0.889183,0.999994,0.00191856,123.392,535.425318223,-101.087286915,0.0163359557244
198.716153379,198.716153379,110.438879849,0.881231944367,1.00811,4177,1332.41231979,4177,104.059,1431.80358932,1.0083398084,0.0,0.881215,198.716153379,-0.885883,1.0,0.00167786,123.475,68.1499096574,1226.37663493,0.0161077005864
582.643229724,582.643229724,118.577658464,0.885541789348,1.00981,4178,1375.38016676,4178,104.047,1478.39281946,1.01002949014,0.0,0.885538,582.643229724,-0.890882,1.0,0.0019852,123.496,73.8591659179,1238.10622099,0.0168036198414
704.327360757,704.327360757,118.112343597,0.883077599505,1.00873,4179,1410.78760965,4179,104.071,1569.80812786,1.00897369181,0.0,0.883094,704.327360757,-0.88839,1.0,0.00167154,123.572,104.890193151,1186.50248254,0.0156142559217
759.961019732,759.961019732,123.297062712,0.886836487729,1.01072,4180,1446.86030149,4180,104.071,1529.78526087,1.01090167024,0.0,0.88682,759.961019732,-0.893157,1.0,0.00168032,123.621,46.8285316578,1380.30692924,0.0157918519705
737.992903184,737.992903184,134.283575124,0.885212335978,1.01068,4181,1519.83758442,4181,104.093,1580.24429194,1.01079974996,0.0,0.885239,737.992903184,-0.890804,0.999986,0.00182785,123.682,38.032954631,1446.12079957,0.0156897586324
523.812034048,523.812034048,127.988133502,0.885353046107,1.01068,4182,1511.40040508,4182,104.085,1594.9303322,1.01091461885,0.0,0.885321,523.812034048,-0.891014,1.0,0.00184792,123.682,41.0880223821,1458.39986946,0.0159138888472
58.7808059047,58.7808059047,113.577800809,0.883637182026,1.01002,4183,1197.8677091,4183,104.097,1433.52302851,1.01014531554,0.0,0.883649,58.7808059047,-0.889052,1.0,0.00195539,123.623,245.630870381,499.90062605,0.0159620851532
729.855262374,729.855262374,110.785095681,0.884281874283,1.01058,4184,1049.96363915,4184,104.122,1380.86583155,1.01068934447,0.0,0.884315,729.855262374,-0.890206,0.999998,0.00182474,123.686,363.440573101,88.1745693154,0.0158051455293
879.539015575,879.539015575,104.298253178,0.88725008236,1.01172,4185,1188.26672662,4185,104.149,1313.8876094,1.01198845034,0.0,0.887222,879.539015575,-0.892795,1.0,0.00159143,123.662,218.696423104,546.894424042,0.0156833490449
746.956284475,746.956284475,106.984686127,0.884565872829,1.01041,4186,1031.38378574,4186,104.127,1363.88739979,1.01057570255,0.0,0.884557,746.956284475,-0.890171,1.0,0.00121798,123.678,446.147823711,111.472015856,0.0149069758842
54.1961355143,54.1961355143,103.825237899,0.882047278377,1.00838,4187,1254.00914929,4187,104.117,1484.71885448,1.00852586894,0.0,0.882063,54.1961355143,-0.888095,0.999991,0.00171567,123.842,223.557322053,636.874138155,0.0158055083364
24.215193115,24.215193115,94.21342227,0.893132284492,1.01408,4188,1007.39240331,4188,104.09,1353.27982167,1.01425164506,0.0,0.893117,24.215193115,-0.898283,1.0,0.00177737,123.838,553.408817157,-517.642169752,0.0163180131095
673.270803154,673.270803154,123.171057175,0.886415708967,1.01047,4189,1359.1751547,4189,104.08,1506.51421667,1.0107222018,0.0,0.88645,673.270803154,-0.891825,1.0,0.00176977,123.88,86.5365757054,1252.71634979,0.0164051417927
-44.0890621322,-44.0890621322,122.215567165,0.88388198881,1.0093,4190,1459.87782256,4190,104.076,1591.53322368,1.00952362166,0.0,0.883861,-44.0890621322,-0.888952,1.0,0.00168112,123.912,86.0624871473,1277.38770506,0.0158926753155
769.193794116,769.193794116,125.824603201,0.884138586981,1.00876,4191,1494.79714668,4191,104.097,1619.33283789,1.00888536743,0.0,0.884135,769.193794116,-0.8893,1.0,0.00151722,123.912,62.2872101453,1382.50800873,0.0152308473596
636.098527685,636.098527685,123.107896769,0.883302786435,1.00878,4192,1496.99853713,4192,104.074,1629.74140454,1.00891468141,0.0,0.883335,636.098527685,-0.889297,1.0,0.00103766,123.891,95.7903072452,1305.74726818,0.0138348645813
720.865617328,720.865617328,140.445370807,0.884970693472,1.00954,4193,1592.09569716,4193,104.118,1705.76048873,1.0096746959,0.0,0.884981,720.865617328,-0.890421,0.999987,0.00150941,123.966,86.4933305303,1399.27951954,0.0150453855357
738.15252795,738.15252795,133.864991957,0.881911114278,1.00805,4194,1500.84931285,4194,104.146,1621.11697921,1.00823473592,0.0,0.881905,738.15252795,-0.886972,1.0,0.00170606,123.983,135.511185642,1134.66843818,0.0148417547384
0.464186736705,0.464186736705,136.897197437,0.883142425541,1.00849,4195,1519.93178491,4195,104.163,1663.34892852,1.00867727004,0.0,0.883105,0.464186736705,-0.889255,0.999997,0.00177772,123.983,184.200705167,1001.20296771,0.0149299504507
758.58210919,758.58210919,139.975026293,0.886475932247,1.01105,4196,1588.50004566,4196,104.176,1678.45082059,1.01127930384,0.0,0.886508,758.58210919,-0.892149,1.0,0.00142202,123.983,54.1811851401,1505.55557957,0.0147033373077
757.158365151,757.158365151,130.064052505,0.882301169267,1.00882,4197,1527.73485645,4197,104.171,1587.72256001,1.00890748966,0.0,0.882328,757.158365151,-0.888166,0.999999,0.00140418,123.991,36.9697090225,1467.84443482,0.01449347381
757.150970011,757.150970011,131.415326275,0.885754379135,1.01151,4198,1496.3019654,4198,104.172,1590.77522621,1.01168537308,0.0,0.885738,757.150970011,-0.891849,1.0,0.00149612,124.024,64.7660077133,1394.31474208,0.0146463348979
553.762030862,553.762030862,124.658596622,0.888970358378,1.01302,4199,1465.32158795,4199,104.189,1560.46851527,1.01319534576,0.0,0.888957,553.762030862,-0.894775,1.0,0.00157634,124.092,62.2823770192,1356.97935557,0.0144652969532
774.303248147,774.303248147,126.768188517,0.886449118701,1.0114,4200,1341.76594895,4200,104.184,1599.20080285,1.01162639675,0.0,0.886453,774.303248147,-0.89256,1.0,0.00167077,124.07,541.722470396,-278.55720231,0.0147179279155
706.975815727,706.975815727,130.798699655,0.884040076388,1.01033,4201,1571.20512657,4201,104.171,1672.03916827,1.01051782774,0.0,0.884056,706.975815727,-0.890488,0.999994,0.00149221,124.103,75.3119795208,1391.48933077,0.0143362225076
757.588814622,757.588814622,126.400012767,0.889892844219,1.01401,4202,1415.12414638,4202,104.135,1664.29388817,1.01413170565,0.0,0.889859,757.588814622,-0.895791,1.0,0.00145349,124.107,180.379181164,984.022634802,0.0144378007229
726.970999324,726.970999324,124.687508744,0.88691047901,1.0121,4203,1541.9126204,4203,104.14,1669.45291434,1.01224102713,0.0,0.886948,726.970999324,-0.892689,1.0,0.00136378,124.145,95.1419599998,1354.8763318,0.0142163798821
812.445399148,812.445399148,126.95141352,0.895462718153,1.01728,4204,1397.15865546,4204,104.126,1637.43032171,1.01744829263,0.0,0.895462,812.445399148,-0.902093,0.999999,0.00144299,124.183,588.418157027,-365.507488987,0.0144958781635
675.096072115,675.096072115,123.14944497,0.893035294979,1.01602,4205,1381.16870759,4205,104.152,1628.74424495,1.01619919281,0.0,0.893025,675.096072115,-0.899417,1.0,0.00139144,124.098,518.538740602,-159.341441868,0.014185431116
800.474194226,800.474194226,113.610971374,0.893706644724,1.01696,4206,1535.56109396,4206,104.173,1708.04586063,1.01717678284,0.0,0.893718,800.474194226,-0.899772,1.0,0.0015578,124.057,73.3105545538,1410.64564547,0.0144134639614
763.930955674,763.930955674,111.517379828,0.892829946065,1.01673,4207,1426.15339697,4207,104.197,1493.58492269,1.01687796109,0.0,0.892817,763.930955674,-0.898595,0.999991,0.00144952,124.099,45.51957729,1358.42960998,0.0142980441571
813.06458288,813.06458288,121.916522499,0.892679656344,1.01802,4208,1406.33021456,4208,104.211,1565.9390779,1.01811781722,0.0,0.892679,813.06458288,-0.899053,1.0,0.00149601,124.153,336.759358836,404.647792376,0.0143325681241
775.782932206,775.782932206,130.793317316,0.897513926227,1.02003,4209,1599.34003792,4209,104.233,1668.67942412,1.02016617836,0.0,0.897515,775.782932206,-0.903302,0.999983,0.00171324,124.248,43.577375079,1532.18715519,0.0146153829287
788.177168923,788.177168923,132.828539412,0.899007402053,1.02127,4210,1543.27587756,4210,104.235,1600.04262819,1.02140685635,0.0,0.899032,788.177168923,-0.905802,0.999998,0.00131077,124.226,55.775306197,1414.63166623,0.0137882828981
737.820073383,737.820073383,126.00196867,0.89647279425,1.02038,4211,1573.48745805,4211,104.245,1640.58289441,1.02047552546,0.0,0.896463,737.820073383,-0.902301,1.0,0.00130723,124.165,65.626415304,1440.83060797,0.0140953711318
