AverageAction,AverageDiscountedReturn,AverageAbsQ,AverageQ,QFunRegParamNorm,wrapped_MinForwardProgress,MinEsReturn,Gather_MedianReturn,Gather_MaxReturn,MinReturn,wrapped_MaxForwardProgress,Epoch,AverageAbsQYDiff,StdEsReturn,wrapped_AverageForwardProgress,wrapped_AverageReturn,AverageAbsY,AverageReturn,wrapped_StdForwardProgress,Gather_StdReturn,MaxEsReturn,PolicyRegParamNorm,Gather_MinReturn,Gather_AverageReturn,MaxReturn,AverageY,AverageQLoss,StdReturn,AveragePolicySurr,AverageEsReturn
1.0,0.0,0.00083666,0.00083666,18.6652,-0.348164787495,0.0,0.0,0,0.0,0.37914712305,180,3.78950197003e-05,0.0,0.0553221264172,-3.91265014245,0.000836662830788,0.0,0.181825542976,0.0,0.0,19.0158,0,0.0,0.0,0.000836662830788,3.83368e-09,0.0,-0.000841165,0.0
1.0,0.0,0.000826049,0.000826049,18.6618,-0.405914047923,0.0,0.0,0,0.0,0.196917457597,181,4.11656985369e-05,0.0,-0.137878757666,-7.73772556033,0.000826061553988,0.0,0.166501101225,0.0,0.0,19.0158,0,0.0,0.0,0.000826061553988,4.36762e-09,0.0,-0.000826652,0.0
1.0,0.0,0.000814964,0.000814964,18.6607,-0.380322088565,0.0,0.0,0,0.0,0.477576256544,182,3.87512630519e-05,0.0,0.0214537037806,-4.57848071826,0.000814961435611,0.0,0.242656371205,0.0,0.0,19.0159,0,0.0,0.0,0.000814961435611,4.02344e-09,0.0,-0.000815996,0.0
1.0,0.0,0.000808144,0.000808144,18.6592,-0.376046120533,0.0,0.0,0,0.0,0.376342466929,183,3.84941924666e-05,0.0,-0.050097877591,-5.99951675285,0.000808151574078,0.0,0.232924052125,0.0,0.0,19.0159,0,0.0,0.0,0.000808151574078,3.97016e-09,0.0,-0.000805673,0.0
1.0,0.0,0.000797294,0.000797285,18.6583,-0.42164783921,0.0,0.0,0,0.0,0.422057321159,184,3.69642713398e-05,0.0,0.0374196594455,-4.26874386437,0.00079726537732,0.0,0.242621597858,0.0,0.0,19.016,0,0.0,0.0,0.00079726537732,3.85529e-09,0.0,-0.000796415,0.0
1.0,0.0,0.000787241,0.000787241,18.658,-0.452815510033,0.0,0.0,0,0.0,0.473504015173,185,3.65584247595e-05,0.0,-0.0403893443047,-5.80377141913,0.000787263357999,0.0,0.265733048439,0.0,0.0,19.016,0,0.0,0.0,0.000787263357999,3.4103e-09,0.0,-0.00078571,0.0
1.0,0.0,0.000776189,0.000776189,18.6584,-0.314894698055,0.0,0.0,0,0.0,0.391438538035,186,3.97561308756e-05,0.0,0.0625251552486,-3.7696808413,0.000776218461826,0.0,0.192084164531,0.0,0.0,19.0161,0,0.0,0.0,0.000776218461826,3.81629e-09,0.0,-0.000778054,0.0
1.0,0.0,0.000769171,0.000769171,18.6577,-0.341336729016,0.0,0.0,0,0.0,0.314470962289,187,3.67822122771e-05,0.0,0.0100070404419,-4.80782351856,0.000769144612825,0.0,0.213843835545,0.0,0.0,19.0161,0,0.0,0.0,0.000769144612825,3.50219e-09,0.0,-0.000769638,0.0
1.0,0.0,0.000762522,0.000762522,18.6576,-0.422913874799,0.0,0.0,0,0.0,0.497152594396,188,3.55078721664e-05,0.0,-0.0359339881463,-5.72061605416,0.000762499623816,0.0,0.229370603498,0.0,0.0,19.0162,0,0.0,0.0,0.000762499623816,3.36656e-09,0.0,-0.000758282,0.0
1.0,0.0,0.000748451,0.000748451,18.6567,-0.435435135943,0.0,0.0,0,0.0,0.337126208823,189,3.64414571361e-05,0.0,-0.0622650755397,-6.23803166636,0.000748448103216,0.0,0.244477660203,0.0,0.0,19.0162,0,0.0,0.0,0.000748448103216,3.45913e-09,0.0,-0.000748018,0.0
1.0,0.0,0.000738173,0.000738173,18.6548,-0.373290706213,0.0,0.0,0,0.0,0.435576723025,190,3.65730095582e-05,0.0,0.0329185667781,-4.35650929005,0.000738208413651,0.0,0.249610263352,0.0,0.0,19.0163,0,0.0,0.0,0.000738208413651,3.35022e-09,0.0,-0.00073957,0.0
1.0,0.0,0.000731615,0.000731615,18.654,-0.392480214062,0.0,0.0,0,0.0,0.328685218585,191,3.58210018091e-05,0.0,-0.00876794046979,-5.17945353453,0.000731616909774,0.0,0.223871903714,0.0,0.0,19.0163,0,0.0,0.0,0.000731616909774,3.29274e-09,0.0,-0.000732489,0.0
1.0,0.0,0.00072786,0.000727858,18.6538,-0.526040883568,0.0,0.0,0,0.0,0.223122375989,192,3.57875254071e-05,0.0,-0.114357140995,-7.27175317712,0.000727838598192,0.0,0.226748663722,0.0,0.0,19.0164,0,0.0,0.0,0.000727838598192,3.28164e-09,0.0,-0.000730206,0.0
1.0,0.0,0.000717559,0.000717559,18.6534,-0.437228201778,0.0,0.0,0,0.0,0.37930264368,193,3.43161356814e-05,0.0,-0.059499259642,-6.18247080354,0.000717560178237,0.0,0.222894956084,0.0,0.0,19.0164,0,0.0,0.0,0.000717560178237,2.89196e-09,0.0,-0.000716327,0.0
1.0,0.0,0.000711243,0.000711243,18.6525,-0.378331215959,0.0,0.0,0,0.0,0.467607290482,194,3.51871610817e-05,0.0,0.0337928237151,-4.33537591335,0.00071126139518,0.0,0.265725903925,0.0,0.0,19.0165,0,0.0,0.0,0.00071126139518,3.35766e-09,0.0,-0.00071175,0.0
1.0,0.0,0.00070216,0.00070216,18.6518,-0.417637527761,0.0,0.0,0,0.0,0.40521467709,195,3.49032609178e-05,0.0,0.0516115255829,-3.983379575,0.000702152316713,0.0,0.255810859213,0.0,0.0,19.0165,0,0.0,0.0,0.000702152316713,3.01078e-09,0.0,-0.000701192,0.0
1.0,0.0,0.000687865,0.000687865,18.6515,-0.486593183634,0.0,0.0,0,0.0,0.406724912967,196,3.67927905657e-05,0.0,-0.0695100569477,-6.3783465079,0.000687871124512,0.0,0.281674895911,0.0,0.0,19.0166,0,0.0,0.0,0.000687871124512,3.19231e-09,0.0,-0.000686276,0.0
1.0,0.0,0.000682069,0.000682069,18.6499,-0.43607997098,0.0,0.0,0,0.0,0.329981884426,197,3.50890725495e-05,0.0,-0.0771710529542,-6.53512858824,0.000682062745766,0.0,0.207431524313,0.0,0.0,19.0166,0,0.0,0.0,0.000682062745766,2.87137e-09,0.0,-0.000678782,0.0
1.0,0.0,0.000674559,0.000674559,18.6492,-0.367491961989,0.0,0.0,0,0.0,0.460418760727,198,3.59812126136e-05,0.0,-0.0842949372501,-6.67725706624,0.000674553188399,0.0,0.267242912549,0.0,0.0,19.0167,0,0.0,0.0,0.000674553188399,2.96047e-09,0.0,-0.000674189,0.0
