QFunRegParamNorm,PolicyRegParamNorm,AverageEsReturn,AverageAction,AverageReturn,AverageAbsQYDiff,AverageQLoss,AverageDiscountedReturn,AverageAbsQ,MinEsReturn,StdEsReturn,AverageQ,StdReturn,Epoch,MaxReturn,AverageAbsY,MinReturn,MaxEsReturn,AveragePolicySurr,Iteration,AverageY
295.946,304.308,3379.85542626,0.999435,4365.53436923,0.346860043754,1.88323,359.549062199,42.7919,3379.85542626,0.0,42.4429,1423.64875583,4784,5030.68552542,42.7951769177,118.053062179,3379.85542626,-42.5695,4784,42.4439656634
295.978,304.244,3532.63909846,0.99955,4437.25394855,0.341391761327,1.75744,355.677884188,42.8371,3532.63909846,0.0,42.4917,162.287784123,4785,4681.53610187,42.8384453318,4121.68227495,3532.63909846,-42.6253,4785,42.4902234829
296.008,304.267,1052.41683372,0.99946,3588.61895089,0.341759031022,1.80573,332.430502768,42.7608,1052.41683372,0.0,42.4052,1780.05729112,4786,4751.90093066,42.7619961015,-692.629260873,1052.41683372,-42.5379,4786,42.4028929162
295.984,304.255,3321.96905878,0.999463,3620.4181644,0.34846271333,1.8137,335.951657555,42.8156,3321.96905878,0.0,42.4726,1576.15109315,4787,4600.00074542,42.8184031676,473.756355655,3321.96905878,-42.5979,4787,42.4726270698
296.0,304.311,3226.52328287,0.999466,3752.47527876,0.355124338086,1.88469,367.656189259,42.8783,3226.52328287,0.0,42.5467,1735.40547059,4788,5240.52046454,42.8794837072,37.2063647473,3226.52328287,-42.6831,4788,42.5447165457
296.016,304.351,3620.05245268,0.999557,4117.49905143,0.363088085908,2.01178,354.714935131,42.8209,3620.05245268,0.0,42.4785,573.776041601,4789,4669.24070436,42.8237308873,2668.08216827,3620.05245268,-42.6124,4789,42.4792356865
296.036,304.328,3169.42813357,0.999623,1873.14138278,0.379016532914,2.4369,315.440929878,42.7993,3169.42813357,0.0,42.4585,2155.22504614,4790,4614.41646013,42.800893894,-814.474720483,3169.42813357,-42.5868,4790,42.4573155807
296.033,304.334,3370.39768812,0.999543,3773.4596603,0.348600625798,1.72461,316.30583296,42.7211,3370.39768812,0.0,42.3604,879.546189376,4791,4371.40219899,42.7235925585,1259.20387398,3370.39768812,-42.4837,4791,42.3609016728
296.027,304.352,2930.84534655,0.999575,4627.57728092,0.352437452506,1.85523,354.474496891,42.6857,2930.84534655,0.0,42.3216,87.0520190713,4792,4746.56461248,42.6877405636,4443.40666476,2930.84534655,-42.4419,4792,42.3195257499
296.039,304.327,3915.44945973,0.999505,4443.67762656,0.380073255863,2.48699,347.546825334,42.7605,3915.44945973,0.0,42.4181,152.353981791,4793,4629.47090484,42.7624222786,4110.77981177,3915.44945973,-42.5547,4793,42.417147618
296.055,304.422,3361.20811393,0.999437,3782.68085907,0.33068190414,1.33765,334.331430426,42.7342,3361.20811393,0.0,42.3786,1055.66380604,4794,4614.37369338,42.7356257783,1487.0333907,3361.20811393,-42.503,4794,42.3783100437
296.1,304.577,3161.25388898,0.999563,1712.26928203,0.392679950124,2.73277,288.04749717,42.7465,3161.25388898,0.0,42.3997,1849.9884164,4795,4033.01380954,42.748740066,-893.554188519,3161.25388898,-42.5348,4795,42.3985738742
296.118,304.54,3276.46231203,0.999512,3167.89574044,0.361890026486,1.84577,331.511431484,42.6775,3276.46231203,0.0,42.3128,1920.32156003,4796,4782.0617567,42.679181377,-634.85063866,3276.46231203,-42.438,4796,42.3111509986
296.169,304.443,-221.501065964,0.999565,3529.98520497,0.391057330255,2.60398,331.905616692,42.7647,-221.501065964,0.0,42.416,1692.36474667,4797,4754.74096897,42.7669153852,-899.322889735,-221.501065964,-42.5454,4797,42.4158613545
296.171,304.513,2937.62554377,0.999429,3516.20086535,0.346166953521,1.60336,311.353306493,42.6275,2937.62554377,0.0,42.2645,1214.32533962,4798,4445.28911986,42.6317063777,444.219527458,2937.62554377,-42.3815,4798,42.264379982
296.167,304.447,1288.6411645,0.999327,3412.43658475,0.34990476713,1.63234,332.431684069,42.5949,1288.6411645,0.0,42.2189,1886.27811477,4799,4750.73843119,42.5968720524,-371.554171539,1288.6411645,-42.3437,4799,42.2180021776
296.208,304.538,2930.97889463,0.999438,3466.40250123,0.351614887435,1.99706,348.330394056,42.6423,2930.97889463,0.0,42.2735,1818.77412804,4800,4937.97273522,42.6431806523,-674.468897289,2930.97889463,-42.403,4800,42.271486489
296.266,304.464,-588.625191382,0.999433,4408.7609268,0.37516188975,2.53478,360.386364687,42.5711,-588.625191382,0.0,42.1991,902.980262653,4801,5031.51970726,42.5734462949,1772.93480651,-588.625191382,-42.3216,4801,42.1992139436
296.313,304.537,3282.61931187,0.999471,4190.88440849,0.35654186861,2.17694,381.460463093,42.62,3282.61931187,0.0,42.2526,1215.90826599,4802,5351.75202584,42.6226522206,1478.78422358,3282.61931187,-42.3884,4802,42.2534433197
296.377,304.481,3508.40202276,0.999411,4808.59289522,0.34831966215,2.17429,366.154993743,42.6415,3508.40202276,0.0,42.2786,186.762874462,4803,5062.12748356,42.643248587,4544.92166498,3508.40202276,-42.4154,4803,42.2770194367
296.38,304.509,3708.06199368,0.999474,3325.6092995,0.365560421149,2.22669,338.477786653,42.512,3708.06199368,0.0,42.1275,1447.98844331,4804,4686.97583896,42.5141395648,776.164237514,3708.06199368,-42.2521,4804,42.1272923924
296.405,304.483,3207.86334881,0.999546,3611.58999885,0.357568963917,2.20384,342.410148887,42.5589,3207.86334881,0.0,42.1821,1607.09735668,4805,4746.49308844,42.5601079638,-323.590659949,3207.86334881,-42.3149,4805,42.180207549
296.388,304.548,3185.26377936,0.999506,3130.66408645,0.340073581367,1.81317,304.989752775,42.4991,3185.26377936,0.0,42.1144,1813.16825341,4806,4621.71457092,42.5020462715,-1083.42042366,3185.26377936,-42.2549,4806,42.1126649643
296.415,304.641,3289.5217956,0.999523,2286.75218094,0.346272101075,1.96668,289.932442525,42.6331,3289.5217956,0.0,42.2623,1841.65097462,4807,4528.50333854,42.6352000323,-868.364138333,3289.5217956,-42.4002,4807,42.2624515424
296.435,304.7,3372.53059717,0.999593,1230.29527222,0.365416814446,2.1218,230.430954153,42.6022,3372.53059717,0.0,42.228,1487.90390311,4808,3655.05221009,42.6032494492,-1138.40357496,3372.53059717,-42.3611,4808,42.2252418364
296.458,304.777,3220.34328786,0.999496,1638.10039307,0.364729092142,2.11284,288.079917436,42.6546,3220.34328786,0.0,42.2899,1792.55907503,4809,4150.2263312,42.658030424,-760.762734621,3220.34328786,-42.4057,4809,42.2902644459
296.491,304.737,2579.3931791,0.999508,2074.98775924,0.367525249994,2.18507,339.444760828,42.5582,2579.3931791,0.0,42.1736,1631.16361419,4810,4407.34174882,42.5606012626,-479.52893868,2579.3931791,-42.2986,4810,42.1733842632
296.52,304.845,2671.07076373,0.999428,2982.97131431,0.361182505418,2.00485,321.913535553,42.5639,2671.07076373,0.0,42.1845,1669.2266485,4811,4655.96490197,42.5650888803,-318.315892966,2671.07076373,-42.3094,4811,42.1842606912
296.551,304.884,3652.3626753,0.999477,3870.2924174,0.348602611172,1.711,324.00873834,42.614,3652.3626753,0.0,42.2441,1436.49346631,4812,4628.4267605,42.6163331451,-409.393078559,3652.3626753,-42.3668,4812,42.2433669983
296.545,304.966,3453.36473159,0.999521,1405.32120231,0.367442247223,2.06857,306.271492361,42.574,3453.36473159,0.0,42.1939,1694.3681225,4813,4168.83747965,42.5767519479,-599.890144181,3453.36473159,-42.3002,4813,42.1926546992
296.535,305.059,3204.49373378,0.999357,2864.28601675,0.372828994018,2.41666,288.996055525,42.5886,3204.49373378,0.0,42.2207,1522.72051185,4814,4206.39599132,42.5895757112,-522.436538697,3204.49373378,-42.3301,4814,42.2194085951
296.603,305.186,3502.6145965,0.999448,2882.66438712,0.385994937453,2.78443,323.6417506,42.5251,3502.6145965,0.0,42.1548,1657.78341514,4815,4664.10901585,42.5269705777,-156.391797658,3502.6145965,-42.2639,4815,42.1543956716
296.628,305.192,1874.63206195,0.999344,2784.89417443,0.348484252546,1.88865,317.535999636,42.4445,1874.63206195,0.0,42.0556,1424.42100375,4816,4090.23337939,42.446402005,-430.525381419,1874.63206195,-42.181,4816,42.0531109563
296.654,305.149,1809.9289414,0.999461,3262.1238203,0.353289045584,2.02244,353.627510246,42.5744,1809.9289414,0.0,42.217,1823.21334567,4817,5032.75572839,42.5771697436,-179.198792962,1809.9289414,-42.3409,4817,42.2167269718
296.682,305.078,2211.81609356,0.999465,2765.63223807,0.329746453445,1.36788,332.315181521,42.49,2211.81609356,0.0,42.1051,1899.16075953,4818,4993.03586696,42.492173203,-268.19646808,2211.81609356,-42.2314,4818,42.1041492085
296.726,305.234,3749.04011646,0.999394,2937.82986024,0.335806298713,1.59092,336.432201351,42.4678,3749.04011646,0.0,42.0804,2043.60501682,4819,5051.71068849,42.4684487235,-754.43468778,3749.04011646,-42.2162,4819,42.0776600325
296.746,305.154,3221.51269337,0.999641,4540.25866479,0.366031312607,2.39869,385.712848859,42.4747,3221.51269337,0.0,42.0912,784.174262848,4820,5156.22383269,42.4763167061,2771.8339194,3221.51269337,-42.224,4820,42.090044321
296.762,305.218,3284.53867003,0.999327,3993.68435068,0.351635466712,1.85583,385.861178557,42.5524,3284.53867003,0.0,42.1783,1527.59021717,4821,5243.8364579,42.5567415601,1057.24997815,3284.53867003,-42.3203,4821,42.1797071931
296.792,305.296,3356.61172379,0.999373,2793.43945144,0.359570113754,2.24652,325.072087878,42.509,3356.61172379,0.0,42.126,2259.54924063,4822,4787.80251369,42.5102695925,-909.371641024,3356.61172379,-42.2683,4822,42.1246988576
296.809,305.334,3543.97658574,0.999354,4252.68932307,0.359052354351,2.14741,357.020756401,42.5114,3543.97658574,0.0,42.1308,1123.38145759,4823,4805.9732842,42.5134886534,900.246569875,3543.97658574,-42.2722,4823,42.131043031
296.81,305.407,3125.32902522,0.99935,4826.76187852,0.353391205166,1.93025,374.540086414,42.5435,3125.32902522,0.0,42.1656,142.615625629,4824,5047.54980657,42.5466885831,4632.55008481,3125.32902522,-42.3077,4824,42.1644160353
296.855,305.491,3305.55641215,0.999283,3630.74149265,0.351722444732,1.952,317.186027883,42.5398,3305.55641215,0.0,42.1549,1751.70136057,4825,4841.93339922,42.5397952309,-1257.75062035,3305.55641215,-42.2904,4825,42.1514317385
296.869,305.451,3229.30713186,0.999586,2112.96006312,0.349015625098,1.899,358.9636671,42.4055,3229.30713186,0.0,41.9967,2087.33426815,4826,5288.69992275,42.4098431077,-572.775663125,3229.30713186,-42.1294,4826,41.9969656578
296.869,305.463,3160.72411605,0.999472,1778.17410472,0.354442113479,1.68993,263.514069883,42.5264,3160.72411605,0.0,42.1325,1983.5369287,4827,4365.95469188,42.528541155,-1090.285037,3160.72411605,-42.2657,4827,42.1314185436
296.909,305.435,3338.71971626,0.999532,1193.43731292,0.34679454279,1.44674,319.232052592,42.6043,3338.71971626,0.0,42.2285,1620.41933605,4828,4688.95615307,42.6047664245,-666.833452383,3338.71971626,-42.3651,4828,42.2266362081
296.97,305.449,3432.3089195,0.999394,2634.13726547,0.392048816599,2.64374,321.979708932,42.5397,3432.3089195,0.0,42.1493,1903.740934,4829,4814.4817193,42.5436664299,-550.029396344,3432.3089195,-42.2929,4829,42.1492142003
297.008,305.43,3485.6838304,0.99945,4224.09989829,0.363291519683,2.0689,361.960495226,42.5963,3485.6838304,0.0,42.2143,748.747039133,4830,4844.93462478,42.6001195606,2122.38567603,3485.6838304,-42.3533,4830,42.2146150558
297.048,305.497,2410.10726037,0.999367,4479.51600599,0.388828416876,2.61727,361.319043638,42.4722,2410.10726037,0.0,42.0759,148.75473898,4831,4773.93000862,42.4766336867,4353.36794347,2410.10726037,-42.2127,4831,42.0761043817
297.086,305.528,-595.810806036,0.999514,4712.4686217,0.351512376857,1.72938,363.836541751,42.4875,-595.810806036,0.0,42.082,146.689270351,4832,4967.28735833,42.4893037761,4464.8130181,-595.810806036,-42.2143,4832,42.0800832008
297.093,305.578,3397.27973831,0.999501,4406.15434826,0.355210191867,1.9079,365.367030609,42.5487,3397.27973831,0.0,42.1521,1323.38153998,4833,4974.32136768,42.5502410258,445.643073326,3397.27973831,-42.2917,4833,42.1509082903
297.105,305.555,1980.49749811,0.999561,2084.18403741,0.352941117471,1.76212,328.012673903,42.4848,1980.49749811,0.0,42.0793,1979.95938277,4834,4768.83823454,42.4867458023,-772.834190471,1980.49749811,-42.2257,4834,42.0786423503
297.139,305.608,3448.62654411,0.99943,3845.63326889,0.376954939999,2.49431,336.188696731,42.6271,3448.62654411,0.0,42.2455,1573.05057993,4835,4882.15787431,42.6328297423,670.94687852,3448.62654411,-42.3852,4835,42.2456676246
297.142,305.678,3685.24379339,0.999579,4135.45657634,0.379848347157,2.31704,321.90902892,42.4624,3685.24379339,0.0,42.0517,1606.82188839,4836,5074.40626496,42.4662652692,-597.488217778,3685.24379339,-42.2119,4836,42.0511743172
297.149,305.678,3410.70104501,0.999539,1486.76832962,0.378316099506,2.34015,292.244640985,42.6182,3410.70104501,0.0,42.2323,1707.86418217,4837,4367.70612678,42.6204025949,-557.206522696,3410.70104501,-42.3843,4837,42.2313350569
297.179,305.711,2149.16764912,0.999454,2603.31288584,0.361304450766,1.96752,307.976225108,42.5624,2149.16764912,0.0,42.1594,1425.90829185,4838,4153.27894159,42.5656431034,68.0097091745,2149.16764912,-42.3024,4838,42.1580194468
297.233,305.667,2749.30666056,0.999411,4122.56877716,0.364331096219,1.77258,335.639245347,42.532,2749.30666056,0.0,42.1229,1278.66143335,4839,4811.91726734,42.534087129,347.45295957,2749.30666056,-42.2634,4839,42.1222333638
297.273,305.757,3319.26576693,0.999377,3530.07013999,0.369786216543,2.21971,349.047412029,42.6619,3319.26576693,0.0,42.2756,1945.27473513,4840,4981.2784681,42.6627107705,-254.318848988,3319.26576693,-42.4189,4840,42.2737792382
297.305,305.742,3403.20159935,0.999321,4106.98650937,0.352729899779,1.57245,311.591400638,42.631,3403.20159935,0.0,42.2336,1724.90559154,4841,4942.63283968,42.6349548072,-1030.15264736,3403.20159935,-42.3788,4841,42.2340689021
297.32,305.787,3725.64427489,0.999431,2410.31073424,0.359731432669,1.98271,297.820251815,42.5804,3725.64427489,0.0,42.1685,2054.45177963,4842,4415.17731691,42.5824311411,-1385.92873993,3725.64427489,-42.3083,4842,42.166574468
297.347,305.829,3369.60560766,0.999607,2444.00309958,0.373987303772,2.10614,266.822676148,42.6773,3369.60560766,0.0,42.2837,1928.76567115,4843,4302.87582175,42.6797546881,-1257.16165401,3369.60560766,-42.4209,4843,42.2840467234
297.345,305.826,3071.93277639,0.999518,4307.35964898,0.362679870338,1.90703,331.932175358,42.6499,3071.93277639,0.0,42.2482,329.282806401,4844,4622.86273159,42.654123919,3419.32839198,3071.93277639,-42.3862,4844,42.2482357523
297.379,305.889,3651.69312306,0.999367,2979.74680142,0.365763304041,1.96955,318.87779525,42.6483,3651.69312306,0.0,42.2471,1877.24094538,4845,4691.49429969,42.6487903137,-179.247507703,3651.69312306,-42.3905,4845,42.2446076732
297.407,305.881,2881.74701299,0.999427,4097.94692097,0.383060638643,2.19275,347.790362451,42.7367,2881.74701299,0.0,42.346,1146.70126352,4846,4736.73127792,42.7385908685,684.083011949,2881.74701299,-42.494,4846,42.3462680644
297.412,305.917,3368.24805711,0.999417,2667.95310083,0.366886298436,2.17253,274.750531927,42.7118,3368.24805711,0.0,42.3193,2257.52978951,4847,4651.37068409,42.7144151115,-957.681736988,3368.24805711,-42.4532,4847,42.3182011858
297.454,305.904,3371.62079506,0.999365,3779.39121098,0.380104501325,2.3107,316.170930822,42.6465,3371.62079506,0.0,42.2434,1139.8401424,4848,4465.72011224,42.6488269162,737.209569241,3371.62079506,-42.3968,4848,42.243301983
297.478,305.908,-683.130553307,0.999508,3002.39243277,0.371292583265,1.95916,310.372578777,42.6265,-683.130553307,0.0,42.2135,1844.59644522,4849,4475.69674099,42.6303738148,-475.330911769,-683.130553307,-42.3793,4849,42.2124888508
297.488,305.935,3351.01008804,0.99945,4013.24845454,0.360774858855,1.93542,350.749021041,42.7297,3351.01008804,0.0,42.3329,1394.39014725,4850,4722.58758061,42.7312339253,-155.820194714,3351.01008804,-42.476,4850,42.3307047467
297.497,306.154,3278.6124167,0.99967,1397.98794032,0.374231259311,1.90038,201.718248866,42.7747,3278.6124167,0.0,42.3764,1860.07736846,4851,3547.78654899,42.7790146462,-979.982998758,3278.6124167,-42.5055,4851,42.3765467034
297.533,306.195,2920.32618764,0.999447,4298.83354512,0.403239703221,2.26662,348.501074218,42.6973,2920.32618764,0.0,42.2889,678.930423376,4852,4797.10985397,42.6996304824,2303.07873967,2920.32618764,-42.4221,4852,42.2875796979
297.562,306.109,3210.0856045,0.999475,3864.41162146,0.368082327501,1.75762,329.207773747,42.7723,3210.0856045,0.0,42.374,1483.8920717,4853,4496.16876893,42.7739627661,-576.419316308,3210.0856045,-42.5114,4853,42.3726171231
297.54,306.181,3162.78615219,0.999529,4584.62842578,0.376644477237,2.1934,342.144215192,42.7429,3162.78615219,0.0,42.3462,173.067302127,4854,4905.10634135,42.7465336966,4335.5420798,3162.78615219,-42.4839,4854,42.3466328418
297.534,306.24,3372.71871242,0.999552,3761.81414423,0.351454666864,1.63522,330.949179455,42.7112,3372.71871242,0.0,42.2986,1199.46074245,4855,4655.85592212,42.7110747352,1049.06790101,3372.71871242,-42.4287,4855,42.2961814241
297.581,306.267,3577.03354334,0.999367,4790.95624008,0.401524179443,2.68088,365.913047456,42.6975,3577.03354334,0.0,42.292,112.033954506,4856,4989.07274895,42.701051211,4638.82049619,3577.03354334,-42.441,4856,42.2923788279
297.598,306.299,3462.6526575,0.999469,4624.14240285,0.370443284393,2.18343,323.402905839,42.7955,3462.6526575,0.0,42.4069,287.132031874,4857,5165.59599962,42.7979539747,4159.97782455,3462.6526575,-42.5384,4857,42.4060203567
297.614,306.32,3075.873021,0.999472,4435.78852632,0.391297448542,2.65917,348.732481173,42.787,3075.873021,0.0,42.4005,151.340678077,4858,4626.97164419,42.78707966,4230.97160842,3075.873021,-42.5394,4858,42.3976136498
297.64,306.296,3070.57288814,0.999558,4112.3099549,0.373896911452,2.09914,324.494755269,42.6833,3070.57288814,0.0,42.2733,61.8109423008,4859,4190.70472177,42.6871611671,3981.3772464,3070.57288814,-42.4053,4859,42.2728875542
297.643,306.41,3295.66536393,0.999496,4502.56297924,0.367354884462,2.01181,350.639571324,42.6443,3295.66536393,0.0,42.2286,519.92784852,4860,4933.46485516,42.648437985,2985.09269749,3295.66536393,-42.3508,4860,42.2291387232
297.693,306.446,3461.39401652,0.999309,3968.97808821,0.370656313564,2.10876,351.301055843,42.6122,3461.39401652,0.0,42.1885,1355.70219377,4861,4636.45234141,42.6137163112,-60.7521373024,3461.39401652,-42.3261,4861,42.1860067557
297.718,306.513,3682.21605305,0.999557,3311.04783335,0.368954396327,1.91472,321.595865271,42.6641,3682.21605305,0.0,42.2504,1906.74156958,4862,4765.70294174,42.6667410828,-736.744679866,3682.21605305,-42.3882,4862,42.2499527008
297.745,306.562,3650.39518053,0.999537,2532.52589971,0.356197497768,1.65995,276.80277742,42.7342,3650.39518053,0.0,42.3318,1624.16238023,4863,4296.3931023,42.7376604826,-539.193525488,3650.39518053,-42.4667,4863,42.3312754038
297.79,306.63,-388.933072958,0.999616,1847.74505295,0.37220138288,1.97498,282.539115659,42.7365,-388.933072958,0.0,42.3333,1992.82902749,4864,4144.93189413,42.7385587675,-672.101148207,-388.933072958,-42.4508,4864,42.3317458512
297.831,306.637,2609.20675465,0.999635,2362.30069582,0.401179228415,2.67276,310.233443147,42.6212,2609.20675465,0.0,42.2069,1589.08740635,4865,4251.01677958,42.6254934409,-178.70742235,2609.20675465,-42.3313,4865,42.206057771
297.888,306.598,3681.88302619,0.999573,2463.39279268,0.3594744245,1.88215,330.226735576,42.8074,3681.88302619,0.0,42.422,2218.70271183,4866,4814.09055603,42.808987826,-675.390727569,3681.88302619,-42.5557,4866,42.420414397
297.922,306.691,36.6628494625,0.999657,1269.13633261,0.395643571786,2.61477,255.521112685,42.6447,36.6628494625,0.0,42.232,1784.26819885,4867,4340.79369663,42.6480860972,-743.135447527,36.6628494625,-42.3699,4867,42.2318344901
297.91,306.679,2513.02244552,0.999438,3058.45155083,0.369471939061,1.89971,289.722006313,42.7327,2513.02244552,0.0,42.3383,1434.87691761,4868,4173.9420122,42.7348089058,-146.732633451,2513.02244552,-42.4616,4868,42.33655083
297.946,306.807,3150.58600834,0.999403,3903.27824423,0.376203177814,2.24448,324.214349071,42.6662,3150.58600834,0.0,42.258,1350.19732896,4869,4689.11557616,42.6680997049,-96.6378706132,3150.58600834,-42.3795,4869,42.2571914424
297.956,306.865,3659.16356754,0.999427,3636.14187411,0.357746530976,1.85941,330.299103133,42.6591,3659.16356754,0.0,42.2501,1478.4004854,4870,4579.08596482,42.6608680747,411.124003292,3659.16356754,-42.3811,4870,42.2496687672
298.003,306.945,3543.17498103,0.999396,3163.29445017,0.382291325171,2.50844,329.408804233,42.6563,3543.17498103,0.0,42.2514,2004.84649409,4871,4680.02862169,42.6579829608,-449.490851778,3543.17498103,-42.3913,4871,42.2500570551
298.071,306.953,3355.62257294,0.999625,4662.04765678,0.364255415852,2.01115,344.022152057,42.7035,3355.62257294,0.0,42.3059,139.740548772,4872,4829.19635313,42.7061879511,4360.01748327,3355.62257294,-42.445,4872,42.305056009
298.085,307.007,3497.22178654,0.999487,4385.29531105,0.346274387957,1.53546,372.097581577,42.6902,3497.22178654,0.0,42.2801,1265.30709227,4873,5336.05513875,42.6907960595,690.017269986,3497.22178654,-42.4181,4873,42.277424334
298.094,307.037,3455.94158635,0.999471,2730.03881601,0.384868776244,2.33724,297.193011813,42.8369,3455.94158635,0.0,42.4608,1664.48911247,4874,4284.88096161,42.8376263147,-155.338403621,3455.94158635,-42.6053,4874,42.4595492629
298.138,307.019,3593.32595249,0.999575,3856.95309202,0.356683435797,1.66899,360.097728203,42.808,3593.32595249,0.0,42.419,1317.7716553,4875,4847.58009303,42.8100888381,1458.64801073,3593.32595249,-42.549,4875,42.4182281435
298.16,307.062,3557.10504268,0.999301,2591.53644426,0.387467284455,2.26336,331.78416247,42.7497,3557.10504268,0.0,42.355,2104.74398991,4876,4734.4223375,42.7528590831,-521.874718402,3557.10504268,-42.482,4876,42.354723056
298.163,307.025,3147.30609814,0.999507,3303.47280787,0.372872727853,2.06598,336.233745995,42.7488,3147.30609814,0.0,42.3547,1910.52365609,4877,4906.49411764,42.7479770072,-628.758701381,3147.30609814,-42.483,4877,42.3523595138
298.166,307.06,3214.85960521,0.999672,2619.23642004,0.346398146389,1.50143,324.152689494,42.731,3214.85960521,0.0,42.3272,1738.66679195,4878,4386.96590149,42.7356706742,-224.659249104,3214.85960521,-42.459,4878,42.3283558437
298.189,307.161,1383.36861472,0.999435,3937.24887021,0.386976603506,2.18593,353.245939435,42.7397,1383.36861472,0.0,42.3434,1509.16306907,4879,4947.4905647,42.740206696,-197.970758534,1383.36861472,-42.4706,4879,42.341107067
298.222,307.252,3205.48486424,0.999223,4395.45825882,0.369186015937,1.85527,356.738865225,42.7731,3205.48486424,0.0,42.3744,1008.97016778,4880,5245.0856568,42.7745507776,1796.14182998,3205.48486424,-42.5143,4880,42.3731993862
298.238,307.209,3148.08557374,0.999378,4595.00510629,0.38301666897,1.91672,342.027161901,42.7962,3148.08557374,0.0,42.4037,122.215507869,4881,4803.38994186,42.7997458404,4424.91478581,3148.08557374,-42.5535,4881,42.4042285594
298.312,307.235,3579.56291719,0.999368,4432.15970612,0.357208075581,1.74032,337.120274319,42.7488,3579.56291719,0.0,42.3379,87.0678849106,4882,4547.15785325,42.7505274292,4287.89734949,3579.56291719,-42.4731,4882,42.3373563932
298.332,307.274,3464.94533656,0.999425,4329.5632266,0.354401813329,1.71786,365.387338762,42.7407,3464.94533656,0.0,42.3265,1130.87489469,4883,4956.64744146,42.7433471233,959.588162821,3464.94533656,-42.4496,4883,42.3250253284
298.381,307.217,3356.76400255,0.999471,4449.60034488,0.384961474816,2.25146,356.111822472,42.8497,3356.76400255,0.0,42.4548,746.665397403,4884,4908.36133488,42.852261726,2263.39263151,3356.76400255,-42.5951,4884,42.4548545689
298.386,307.134,3168.9098981,0.99927,4190.35099093,0.3627004919,2.10042,339.300711861,42.7035,3168.9098981,0.0,42.2863,469.586254218,4885,4527.90750515,42.7047828782,2827.42556097,3168.9098981,-42.4216,4885,42.2843297723
298.396,307.154,3534.55506144,0.999316,3921.63662471,0.363537167228,2.08982,319.757034036,42.7174,3534.55506144,0.0,42.2997,1432.8147364,4886,4579.96729382,42.7201860099,-366.639801575,3534.55506144,-42.4274,4886,42.2980925128
298.392,307.193,3333.09900732,0.999442,4488.7354724,0.35418157273,1.84998,351.988354269,42.7613,3333.09900732,0.0,42.3563,77.5596390299,4887,4620.19726858,42.7639920508,4357.22202388,3333.09900732,-42.487,4887,42.3546023679
298.416,307.307,3486.02595741,0.99949,4140.14163454,0.362193626987,2.084,372.09827909,42.6994,3486.02595741,0.0,42.2784,1308.94836866,4888,4889.08165296,42.7008852086,505.143937521,3486.02595741,-42.4152,4888,42.277703344
298.463,307.298,3420.68165702,0.999528,3884.28089874,0.382969780608,2.27803,312.613700915,42.6984,3420.68165702,0.0,42.2785,1625.99204276,4889,4668.67457,42.6995564863,-909.694298718,3420.68165702,-42.4255,4889,42.2779302719
298.512,307.291,3701.83693669,0.999542,3949.33278956,0.382552851657,2.42724,347.63833611,42.7401,3701.83693669,0.0,42.3273,939.804482404,4890,4510.84185974,42.7428127924,1175.32234136,3701.83693669,-42.4841,4890,42.326062487
298.544,307.315,3292.39217186,0.999573,2813.49415396,0.356615570669,1.91145,317.572672261,42.7469,3292.39217186,0.0,42.3261,1863.67781368,4891,4428.98510015,42.7507837374,-554.893207902,3292.39217186,-42.4591,4891,42.3269174351
298.554,307.366,3256.96936641,0.999501,4636.0483761,0.365082681063,1.93437,367.968665123,42.8185,3256.96936641,0.0,42.4142,292.915176061,4892,5053.79689091,42.8191791871,4201.24144043,3256.96936641,-42.5524,4892,42.4106770469
298.552,307.458,3518.06438728,0.999543,3676.9120725,0.383107184629,2.14314,371.926585133,42.8008,3518.06438728,0.0,42.3971,1336.22915587,4893,4954.66972485,42.8048150483,1276.04779178,3518.06438728,-42.5371,4893,42.3982848234
298.602,307.583,3524.30574655,0.999618,2617.31115002,0.382326144981,2.2407,326.077762279,42.8483,3524.30574655,0.0,42.4469,2248.79364294,4894,5046.14320664,42.8516256369,-676.636820842,3524.30574655,-42.5807,4894,42.4461927001
298.639,307.635,3564.55750199,0.99964,2581.49337578,0.372357988873,1.90217,328.29211901,42.775,3564.55750199,0.0,42.3628,1895.31808847,4895,4545.53365046,42.7769994372,-347.817497673,3564.55750199,-42.4891,4895,42.3618018561
298.67,307.614,3595.08487986,0.999627,2649.17325838,0.420393151994,2.79018,284.893963402,42.7438,3595.08487986,0.0,42.3323,2139.78889939,4896,4628.65361288,42.746261077,-756.545604774,3595.08487986,-42.4475,4896,42.3313315923
298.701,307.647,3592.14270641,0.999419,4795.96876425,0.404356696376,2.30646,356.1108421,42.7419,3592.14270641,0.0,42.3312,123.579227133,4897,5011.95676104,42.7454183112,4586.13896754,3592.14270641,-42.464,4897,42.3299950373
298.723,307.632,3382.16297119,0.999498,4814.9134409,0.382687568577,2.11757,370.782871283,42.7595,3382.16297119,0.0,42.3438,206.060869217,4898,5249.51095671,42.7605778867,4415.55018222,3382.16297119,-42.4845,4898,42.3428277078
298.736,307.652,3752.82693101,0.99947,4404.20244411,0.379577755063,2.15698,340.33186349,42.8389,3752.82693101,0.0,42.444,807.630989243,4899,4856.44427657,42.8420247542,2014.43894595,3752.82693101,-42.5971,4899,42.4444644848
