MaxEsReturn,AverageQLoss,AveragePolicySurr,AverageAbsQ,AverageAction,AverageY,MinReturn,AverageAbsQYDiff,Epoch,AverageEsReturn,Iteration,MinEsReturn,AverageAbsY,PolicyRegParamNorm,AverageQ,MaxReturn,StdEsReturn,StdReturn,AverageDiscountedReturn,AverageReturn,QFunRegParamNorm
4030.56384659,414.068,-617.652,615.016,0.963011,615.018410099,5001.06778461,4.31243141793,1654,4030.56384659,1654,4030.56384659,615.018441846,165.347,615.016,6905.29229529,0.0,624.160558337,512.731644314,6388.63164967,254.655
4399.42815156,399.0,-618.304,615.665,0.973558,615.678916696,1758.17914096,4.33632389232,1655,4399.42815156,1655,4399.42815156,615.678992679,165.362,615.665,6545.15281774,0.0,1707.39400912,489.681370391,5021.6954093,254.804
4178.21033983,393.453,-617.55,614.91,0.977054,614.911863646,596.910281813,4.35101931118,1656,4178.21033983,1656,4178.21033983,614.911863646,165.357,614.91,5750.52624474,0.0,1816.7612848,429.086886209,3918.32559815,254.922
4279.8560622,406.518,-617.867,615.263,0.969205,615.27117,4638.7812302,4.36556353526,1657,4279.8560622,1657,4279.8560622,615.271257818,165.373,615.263,6224.75063282,0.0,428.204691703,471.067170489,5832.37892773,255.046
3847.06158164,409.141,-618.568,615.936,0.969028,615.953337076,2512.69313228,4.36453358361,1658,3847.06158164,1658,3847.06158164,615.953337076,165.388,615.936,6628.78626064,0.0,1167.39666912,471.835330175,5968.09720291,255.177
3814.35967634,404.597,-618.398,615.773,0.961242,615.770962291,6089.99042789,4.29161292292,1659,3814.35967634,1659,3814.35967634,615.770983029,165.398,615.773,6494.50591692,0.0,120.054242529,489.721159548,6330.15648511,255.25
4516.83220388,426.138,-617.712,615.035,0.962439,615.047981081,5997.67808799,4.39736192867,1660,4516.83220388,1660,4516.83220388,615.048002724,165.467,615.035,6842.41467009,0.0,266.362122809,505.421876748,6461.18855485,255.342
3762.48644921,400.235,-618.423,615.619,0.965652,615.6083494,4046.24690603,4.28656884866,1661,3762.48644921,1661,3762.48644921,615.608407918,165.563,615.619,6514.86831216,0.0,709.61871828,477.793411222,6118.61945717,255.458
3719.39207007,412.804,-618.613,615.829,0.96232,615.846618118,5702.92714538,4.4109455013,1662,3719.39207007,1662,3719.39207007,615.846618118,165.596,615.829,6500.03435813,0.0,228.41941334,469.747570112,6257.1154947,255.601
4155.49110113,422.422,-617.982,615.244,0.966359,615.257212362,5920.20108025,4.42191837187,1663,4155.49110113,1663,4155.49110113,615.257613924,165.673,615.243,6509.80103123,0.0,161.218909768,478.078769667,6242.80462395,255.788
3692.63534977,436.916,-618.127,615.479,0.970931,615.473543649,1823.80770813,4.41423474212,1664,3692.63534977,1664,3692.63534977,615.474353528,165.677,615.479,6603.54252338,0.0,1714.99574912,456.653370222,5384.42619435,255.871
4331.37571369,463.809,-618.365,615.735,0.969979,615.749018932,2006.73000465,4.46668200862,1665,4331.37571369,1665,4331.37571369,615.749186629,165.813,615.735,6238.75126704,0.0,1223.78918745,465.527245316,5658.67353067,256.013
4029.0178876,474.474,-617.895,615.254,0.967485,615.261002262,6151.27324741,4.53803280974,1666,4029.0178876,1666,4029.0178876,615.261026665,165.852,615.254,6638.25224404,0.0,152.222922527,500.150400728,6428.6754061,256.121
4124.5447288,462.878,-617.721,615.066,0.968428,615.0753209,2756.18407053,4.48532304928,1667,4124.5447288,1667,4124.5447288,615.075898078,165.891,615.066,6347.63802241,0.0,988.370074265,441.06429459,5647.38974792,256.301
4219.49702886,461.026,-618.732,616.018,0.976478,616.019948318,546.269833046,4.53131148323,1668,4219.49702886,1668,4219.49702886,616.020468701,165.924,616.018,5965.5691563,0.0,1530.52587749,427.361415428,5100.39704912,256.411
4024.35286774,413.785,-618.267,615.479,0.969248,615.489646855,5951.25718775,4.38104912273,1669,4024.35286774,1669,4024.35286774,615.489687815,165.925,615.478,6616.33195901,0.0,211.467340408,491.447622157,6404.3242105,256.528
4272.07705775,389.702,-617.906,615.18,0.973114,615.186272049,4215.59627963,4.31698213034,1670,4272.07705775,1670,4272.07705775,615.186320417,165.98,615.18,5927.84864021,0.0,475.037368855,423.64770693,5595.02726407,256.657
4032.165751,410.59,-618.089,615.345,0.968333,615.349625296,5437.54130726,4.31904322655,1671,4032.165751,1671,4032.165751,615.349662369,166.015,615.345,6020.64039134,0.0,185.912264346,441.128402919,5758.81882377,256.801
4109.71764718,381.122,-618.433,615.775,0.973017,615.78695488,3079.04786304,4.3271387506,1672,4109.71764718,1672,4109.71764718,615.786977643,166.121,615.775,6602.9868802,0.0,980.600064026,481.301384519,5939.24781268,256.956
4137.30855398,348.416,-618.782,616.186,0.973778,616.192257848,1101.45837521,4.27099820976,1673,4137.30855398,1673,4137.30855398,616.192285886,166.188,616.186,6543.55960388,0.0,1845.9912737,485.551757978,5084.78688805,257.047
3582.86856325,394.602,-618.329,615.616,0.96787,615.628525884,2092.63950554,4.30265949617,1674,3582.86856325,1674,3582.86856325,615.628545474,166.225,615.616,6664.28544934,0.0,1570.92591104,512.555954168,5728.87491537,257.118
4340.9213565,383.066,-618.374,615.772,0.97444,615.774772802,591.522523435,4.25119704029,1675,4340.9213565,1675,4340.9213565,615.774828782,166.309,615.772,6572.35404469,0.0,2025.03936538,470.076100886,5032.67307029,257.164
4193.98690006,456.386,-619.244,616.6,0.968052,616.61525763,6393.32895045,4.50579415935,1676,4193.98690006,1676,4193.98690006,616.615272083,166.356,616.599,6876.85906295,0.0,180.694605829,506.163822424,6671.14929908,257.282
4233.02700157,474.498,-618.144,615.425,0.976504,615.434138855,3092.1659377,4.52547387332,1677,4233.02700157,1677,4233.02700157,615.434138855,166.421,615.425,5858.98016666,0.0,776.318313375,433.683394958,5340.86283327,257.389
3678.21775481,430.609,-618.334,615.731,0.972414,615.748429002,5081.75264671,4.44551714282,1678,3678.21775481,1678,3678.21775481,615.748435267,166.41,615.73,5880.18039569,0.0,241.868239441,433.414671143,5545.56824839,257.527
4240.23311676,417.012,-617.481,614.94,0.97243,614.934386255,5550.50179005,4.30933384814,1679,4240.23311676,1679,4240.23311676,614.934498276,166.417,614.94,6295.05967167,0.0,246.632273371,468.463547253,5960.99624208,257.674
4223.60328224,468.896,-618.649,616.019,0.975464,616.034696403,1634.82006892,4.5562718225,1680,4223.60328224,1680,4223.60328224,616.034698029,166.421,616.019,6133.45562759,0.0,1672.71454395,450.51688403,5034.63523172,257.8
3683.6129029,318.753,-618.756,616.024,0.976845,616.026105539,486.767863938,4.02695989198,1681,3683.6129029,1681,3683.6129029,616.026105539,166.46,616.024,5945.43321937,0.0,1888.87839901,451.378757524,4275.43526838,257.894
4124.71919797,447.562,-618.28,615.588,0.97964,615.587517819,-6.53252601842,4.45227424886,1682,4124.71919797,1682,4124.71919797,615.587561133,166.454,615.588,5102.00021123,0.0,1750.83297202,354.701374143,3259.21228637,257.984
3715.57987408,454.909,-617.594,614.939,0.975428,614.956482055,-275.537642753,4.56399654406,1683,3715.57987408,1683,3715.57987408,614.956549936,166.513,614.939,5714.09779072,0.0,2123.40332408,338.052419623,3959.52587209,258.114
3958.7829698,399.931,-617.621,615.008,0.968667,615.020718062,5717.7723248,4.36106356257,1684,3958.7829698,1684,3958.7829698,615.02074756,166.581,615.008,6501.02823268,0.0,218.5006005,481.085436031,6130.7075302,258.279
3975.37494789,428.893,-618.741,616.027,0.966779,616.013513981,2232.96545325,4.43489421782,1685,3975.37494789,1685,3975.37494789,616.013513981,166.632,616.027,6303.78953348,0.0,1138.67841466,461.262282042,5596.54317581,258.396
3974.58514806,410.816,-617.949,615.205,0.967817,615.244297695,5895.97132502,4.43294983073,1686,3974.58514806,1686,3974.58514806,615.244334678,166.595,615.204,6370.14601578,0.0,149.324426108,483.96951632,6170.73786556,258.493
3679.08981713,381.754,-618.58,615.9,0.985424,615.886997568,-244.363664786,4.3164213773,1687,3679.08981713,1687,3679.08981713,615.88703464,166.675,615.899,5838.98699588,0.0,1989.09559979,371.332220637,2061.2621624,258.568
4102.48275969,365.849,-618.32,615.658,0.968981,615.656556445,3371.0020527,4.26756302609,1688,4102.48275969,1688,4102.48275969,615.657051625,166.727,615.656,6096.85691152,0.0,752.849471501,447.095137597,5302.93569739,258.647
3892.69534354,349.191,-618.095,615.439,0.978441,615.449714215,1530.81555623,4.17315545861,1689,3892.69534354,1689,3892.69534354,615.449756955,166.836,615.439,6452.93931018,0.0,2062.9682194,467.372755597,4599.63026365,258.735
4048.28531016,384.701,-618.2,615.549,0.97755,615.572666442,2629.10220061,4.31945774588,1690,4048.28531016,1690,4048.28531016,615.572667689,166.855,615.547,5594.46297755,0.0,1007.12374422,409.41993623,4470.63289387,258.854
4183.42801954,340.193,-618.098,615.483,0.975397,615.470582875,854.489896439,4.15748246554,1691,4183.42801954,1691,4183.42801954,615.470675832,166.89,615.478,6494.73303736,0.0,1610.0598885,432.728909737,5257.33605779,258.874
3856.4470075,360.064,-618.902,616.298,0.978389,616.309854728,155.734412588,4.21132803301,1692,3856.4470075,1692,3856.4470075,616.309854728,166.921,616.298,6186.19721176,0.0,1962.12352636,397.267101066,4677.21638934,258.923
4032.74588106,423.074,-618.896,616.257,0.966806,616.272968649,6682.13830276,4.51453228547,1693,4032.74588106,1693,4032.74588106,616.272995202,166.985,616.256,7181.45216937,0.0,140.277665217,516.258435331,6881.92672598,259.046
4118.60210173,366.903,-618.544,615.922,0.967821,615.924074908,3541.94240672,4.22373758616,1694,4118.60210173,1694,4118.60210173,615.924176385,167.036,615.922,6900.72398692,0.0,939.598913794,516.44299621,6306.39232261,259.14
733.188905784,437.541,-618.039,615.408,0.962318,615.414003473,6368.01693803,4.40949013346,1695,733.188905784,1695,733.188905784,615.414041976,167.113,615.408,6998.72184368,0.0,170.858727372,510.143609815,6743.98705007,259.249
3842.54199986,468.472,-617.922,615.384,0.969653,615.390150924,413.7773138,4.51773406103,1696,3842.54199986,1696,3842.54199986,615.390179651,167.206,615.384,6779.18581591,0.0,1818.40926702,474.307433225,5722.84165475,259.336
4318.20942134,410.748,-618.122,615.626,0.977673,615.634880375,1357.62774532,4.31726728682,1697,4318.20942134,1697,4318.20942134,615.634960936,167.228,615.625,6099.93577031,0.0,1639.89789856,429.332218642,4551.2778879,259.451
4066.53234248,404.428,-618.317,615.711,0.964424,615.726519021,5990.54509528,4.39591146539,1698,4066.53234248,1698,4066.53234248,615.726572649,167.263,615.711,6714.48116039,0.0,206.457904894,496.981047425,6195.03413228,259.497
4054.11528597,374.906,-618.297,615.733,0.96801,615.734925717,1841.8637329,4.24400046745,1699,4054.11528597,1699,4054.11528597,615.734957538,167.282,615.733,6678.04833174,0.0,1479.1937571,488.822714965,5795.59977958,259.592
4250.88546785,368.087,-618.726,616.076,0.972356,616.078251484,5920.77046116,4.19768833387,1700,4250.88546785,1700,4250.88546785,616.07831905,167.33,616.076,6457.86310045,0.0,164.021119994,477.478440789,6074.99948347,259.678
4318.97355917,348.937,-617.876,615.266,0.969862,615.27896167,857.063666126,4.16541174986,1701,4318.97355917,1701,4318.97355917,615.278977665,167.409,615.266,6807.13819242,0.0,1653.20854441,480.413065739,5789.70508215,259.806
4248.86974425,459.677,-617.868,615.298,0.971993,615.311369005,5214.2592892,4.57063590012,1702,4248.86974425,1702,4248.86974425,615.311687177,167.501,615.296,6517.52424495,0.0,348.836131313,478.944819295,6024.64813462,259.943
4215.4020047,372.236,-618.306,615.717,0.976798,615.715682152,827.455810248,4.22388887467,1703,4215.4020047,1703,4215.4020047,615.715682152,167.563,615.717,6245.79255748,0.0,1899.57198071,458.143079304,4539.06130124,260.037
3672.62588445,358.589,-617.55,615.015,0.969116,615.024617879,247.621822293,4.1677933568,1704,3672.62588445,1704,3672.62588445,615.024620071,167.534,615.015,7084.53799873,0.0,2197.41331333,467.591651439,5419.92467188,260.146
4268.90489931,396.549,-617.879,615.265,0.965495,615.274310698,5820.12519838,4.29593704146,1705,4268.90489931,1705,4268.90489931,615.274345792,167.607,615.265,6611.56142577,0.0,228.54714325,490.895468456,6250.50837102,260.283
4214.83674372,414.77,-618.233,615.665,0.965042,615.665965076,5423.29509692,4.41189494681,1706,4214.83674372,1706,4214.83674372,615.665986719,167.642,615.665,6070.14214894,0.0,168.774237253,470.835440839,5769.56279612,260.426
3796.08119703,381.492,-618.165,615.638,0.967204,615.640773048,5819.99039761,4.25997998601,1707,3796.08119703,1707,3796.08119703,615.64079029,167.751,615.638,6325.34996752,0.0,140.447203016,461.094091592,6110.24812863,260.537
4128.03851293,414.959,-617.912,615.295,0.964871,615.311259462,5842.26080269,4.37179057933,1708,4128.03851293,1708,4128.03851293,615.311502437,167.801,615.295,6764.96054853,0.0,242.155831492,497.658864752,6376.44833024,260.643
4294.99947854,298.205,-618.334,615.739,0.965043,615.730501162,6152.09849234,4.00013939095,1709,4294.99947854,1709,4294.99947854,615.730504047,167.823,615.739,6796.99128545,0.0,185.274853558,502.719855238,6549.2430001,260.678
4322.62545618,476.844,-617.525,614.963,0.968848,614.983761105,5876.24698965,4.53325995648,1710,4322.62545618,1710,4322.62545618,614.983792034,167.936,614.963,6671.200018,0.0,215.515138076,498.904341803,6400.99841575,260.76
4308.76548049,402.454,-617.407,614.867,0.968126,614.854013312,3536.86184515,4.28845305474,1711,4308.76548049,1711,4308.76548049,614.854042039,167.966,614.867,7132.74820455,0.0,1342.3777499,528.338868273,6206.75562082,260.851
4127.13192219,362.292,-617.789,615.225,0.966123,615.245805643,89.4324816607,4.16952274427,1712,4127.13192219,1712,4127.13192219,615.24587429,168.033,615.225,6929.65008899,0.0,1993.95961275,486.785263863,6054.23820064,260.93
4326.75270495,347.603,-617.563,615.045,0.968924,615.044934359,4326.54106185,4.08536426925,1713,4326.75270495,1713,4326.75270495,615.046227181,168.077,615.044,6267.06376273,0.0,547.713800957,470.844431114,5901.27342676,261.016
4006.85980266,458.35,-617.428,614.944,0.968548,614.965748597,4848.86647001,4.47976685638,1714,4006.85980266,1714,4006.85980266,614.965781921,168.227,614.944,6599.35488996,0.0,525.608121853,458.272347874,5998.91458702,261.221
3897.2917784,418.661,-617.535,614.824,0.973084,614.829699135,5270.6965106,4.32492912056,1715,3897.2917784,1715,3897.2917784,614.830195821,168.266,614.824,5922.67344241,0.0,239.930543402,431.950921318,5542.36728306,261.295
4243.06628058,451.221,-617.319,614.625,0.968252,614.639057272,1528.70107971,4.44669513117,1716,4243.06628058,1716,4243.06628058,614.639518457,168.313,614.625,6458.84824601,0.0,1674.46647405,482.766122722,5133.34213748,261.442
3281.69794561,450.538,-617.404,614.683,0.975027,614.687692085,1062.83671062,4.46246783972,1717,3281.69794561,1717,3281.69794561,614.687850139,168.333,614.683,6621.98609904,0.0,2109.73318464,464.105270751,4823.57492907,261.568
4112.5057099,481.122,-617.115,614.439,0.964066,614.453121627,6278.00799581,4.5241361751,1718,4112.5057099,1718,4112.5057099,614.454286754,168.314,614.439,6678.51904963,0.0,126.231681539,491.380896307,6478.59907778,261.725
3920.94916619,445.518,-617.028,614.42,0.969515,614.422247261,5914.91027657,4.41698993353,1719,3920.94916619,1719,3920.94916619,614.422338756,168.312,614.42,6478.64888262,0.0,181.265853086,464.380554319,6099.07771331,261.898
4333.03698066,313.666,-616.93,614.273,0.970755,614.278403266,4843.80495538,4.02324470478,1720,4333.03698066,1720,4333.03698066,614.279118778,168.381,614.273,5418.09932762,0.0,158.340471296,407.20815582,5136.88750379,261.904
4293.07612642,424.043,-617.043,614.31,0.974683,614.310039,2838.9042869,4.39164343961,1721,4293.07612642,1721,4293.07612642,614.310974455,168.471,614.309,5626.88172477,0.0,786.702920587,412.219479601,5145.90079341,262.062
3944.50223325,403.504,-617.564,614.859,0.973011,614.862340109,3264.8174108,4.31839910975,1722,3944.50223325,1722,3944.50223325,614.862361509,168.504,614.855,6094.29851795,0.0,777.065612041,420.149078874,5564.25433354,262.225
3786.03001075,408.553,-617.381,614.719,0.979742,614.735110692,-3.74744705353,4.30593894955,1723,3786.03001075,1723,3786.03001075,614.735129252,168.559,614.719,5694.36847229,0.0,2128.67675832,390.522849165,3952.50245994,262.314
3974.27300014,339.808,-616.818,614.194,0.976859,614.214783946,1174.68740061,4.09336007797,1724,3974.27300014,1724,3974.27300014,614.214810295,168.604,614.194,5978.32465184,0.0,1680.54871091,456.241296069,4859.50663704,262.394
4250.47990551,337.031,-617.087,614.446,0.973546,614.451573603,1996.4294061,4.24442714982,1725,4250.47990551,1725,4250.47990551,614.451642569,168.57,614.446,6188.88558861,0.0,1724.51992619,448.023385702,4935.69735876,262.454
4102.7440353,364.349,-617.469,614.916,0.970365,614.917490756,2659.44594052,4.22186598156,1726,4102.7440353,1726,4102.7440353,614.917531569,168.583,614.916,6290.8277788,0.0,1051.497903,484.054628046,5805.35029465,262.542
4024.20016685,408.263,-617.732,615.077,0.981304,615.083625568,284.492128123,4.33572889028,1727,4024.20016685,1727,4024.20016685,615.083633904,168.68,615.077,5783.88750686,0.0,2201.88130692,383.596103767,3639.56164052,262.663
4114.26282422,453.694,-617.258,614.622,0.97588,614.629111105,5412.83289259,4.47046110172,1728,4114.26282422,1728,4114.26282422,614.629130912,168.701,614.622,6273.56635264,0.0,238.953103608,450.734341975,5871.33179214,262.763
3740.57337473,476.122,-617.716,615.046,0.974387,615.057701065,5565.40375196,4.52236115397,1729,3740.57337473,1729,3740.57337473,615.060771642,168.783,615.046,6309.31858954,0.0,216.631303754,466.77958258,5892.42870087,263.01
4095.94791029,442.904,-616.701,613.975,0.974142,613.975047444,5691.5634722,4.49148619941,1730,4095.94791029,1730,4095.94791029,613.975335519,168.858,613.974,6576.87427891,0.0,236.128161264,466.303189313,6141.31122922,263.099
4285.52018303,426.451,-617.055,614.455,0.970992,614.469620401,5664.36845971,4.45532578371,1731,4285.52018303,1731,4285.52018303,614.469631003,168.923,614.455,6362.97123698,0.0,221.62136967,485.31052053,6095.01034636,263.155
4145.43446864,400.638,-616.955,614.383,0.974474,614.391386741,2861.03175962,4.26756036484,1732,4145.43446864,1732,4145.43446864,614.391425628,168.936,614.383,6318.64219173,0.0,941.362480599,450.762203967,5607.69667528,263.248
3668.89075524,484.42,-617.156,614.501,0.975423,614.499936053,2187.48931744,4.54021820664,1733,3668.89075524,1733,3668.89075524,614.49998328,168.948,614.501,6096.99307033,0.0,1077.06560017,455.299817249,5348.41537058,263.4
4226.30237982,399.311,-617.229,614.607,0.983824,614.613518111,265.601285195,4.2413619201,1734,4226.30237982,1734,4226.30237982,614.613589631,168.955,614.607,5524.64547738,0.0,2255.61597634,390.914381691,3493.01711826,263.496
4155.52934263,246.343,-617.264,614.662,0.970165,614.669545239,6077.18819537,3.81550297613,1735,4155.52934263,1735,4155.52934263,614.669550214,169.012,614.662,6782.40629673,0.0,188.483825078,517.693937969,6501.79935708,263.569
3808.10489381,374.994,-617.032,614.418,0.975916,614.420724639,1781.22807689,4.15081590607,1736,3808.10489381,1736,3808.10489381,614.420819759,169.086,614.418,6348.83806849,0.0,1358.10144769,490.695952869,5437.13225788,263.684
4230.76471406,394.827,-617.376,614.791,0.972822,614.798209518,5294.96347363,4.28066444898,1737,4230.76471406,1737,4230.76471406,614.798598717,169.175,614.79,6153.34733446,0.0,218.47034678,435.729789424,5586.81114967,263.807
46.2248356016,409.209,-616.783,614.249,0.96727,614.252634506,5221.82974759,4.34475202174,1738,46.2248356016,1738,46.2248356016,614.252651582,169.143,614.249,6410.56108849,0.0,335.497264434,471.516463115,6000.78100435,263.917
4152.97247663,436.14,-616.619,613.969,0.971201,613.970590303,5323.60200422,4.40167370293,1739,4152.97247663,1739,4152.97247663,613.970590303,169.181,613.969,5957.94112544,0.0,188.938872144,456.92864679,5635.08898779,264.033
4252.13521597,402.972,-617.413,614.825,0.975814,614.83629164,2566.51554112,4.33588509337,1740,4252.13521597,1740,4252.13521597,614.836370464,169.21,614.825,5643.14540989,0.0,1042.74214355,396.021817503,4803.12428563,264.169
3820.85597618,491.441,-616.159,613.594,0.969098,613.611482742,3204.70941115,4.60641463644,1741,3820.85597618,1741,3820.85597618,613.6115597,169.244,613.594,6192.33657273,0.0,799.195768338,440.659545033,5521.61962872,264.261
3805.63146637,441.492,-616.103,613.448,0.973043,613.450796003,792.492277374,4.37304397159,1742,3805.63146637,1742,3805.63146637,613.450850853,169.293,613.448,5946.87190127,0.0,1584.23359305,434.361851184,4981.06740854,264.396
3984.10763636,375.659,-616.674,614.122,0.976189,614.135318373,824.281942087,4.25325216967,1743,3984.10763636,1743,3984.10763636,614.13534759,169.378,614.119,6395.60923148,0.0,1822.95397746,482.311193815,4904.81479563,264.526
3697.07232375,259.209,-616.598,614.035,0.973324,614.030104381,5844.96156677,3.90083272133,1744,3697.07232375,1744,3697.07232375,614.031455931,169.388,614.033,6578.91819285,0.0,239.806656386,491.640839439,6274.93611937,264.599
4372.76974134,338.254,-616.383,613.759,0.976302,613.780788373,3769.53266608,4.21338590144,1745,4372.76974134,1745,4372.76974134,613.780791441,169.464,613.759,6603.56598794,0.0,732.277000703,478.899198806,5821.26142697,264.705
4355.74072644,440.506,-616.423,613.81,0.973129,613.809464657,5817.71751789,4.5039129339,1746,4355.74072644,1746,4355.74072644,613.809538188,169.402,613.81,6409.66458425,0.0,171.062736961,475.20415499,6029.87687438,264.754
4564.03005746,460.637,-615.827,613.169,0.973704,613.170417763,5385.32113067,4.53404647399,1747,4564.03005746,1747,4564.03005746,613.170417763,169.513,613.168,6151.40542756,0.0,214.990415549,440.776301746,5875.85945071,264.941
4276.18156645,352.819,-616.443,613.845,0.967078,613.854674248,6038.18163952,4.2354797684,1748,4276.18156645,1748,4276.18156645,613.854711174,169.651,613.845,6652.28278536,0.0,163.047467897,503.487868893,6309.67857439,265.042
4201.58044244,459.333,-616.435,613.831,0.97479,613.814426562,5745.90334648,4.61481606065,1749,4201.58044244,1749,4201.58044244,613.81447766,169.704,613.831,6266.1643127,0.0,183.435997996,438.648212783,6021.38752441,265.187
4345.20802436,429.498,-616.744,614.133,0.97049,614.154571154,6156.06263355,4.4316828771,1750,4345.20802436,1750,4345.20802436,614.154623155,169.67,614.132,6770.08290487,0.0,182.642278806,511.512678551,6470.29909301,265.3
4042.70037537,472.565,-615.523,612.857,0.970862,612.873435541,598.815953183,4.4805152709,1751,4042.70037537,1751,4042.70037537,612.873446142,169.69,612.857,7000.25206326,0.0,1845.71355454,505.541942276,6117.19517033,265.426
4019.35761532,460.103,-616.45,613.779,0.966649,613.76893416,5745.82596218,4.52077396697,1752,4019.35761532,1752,4019.35761532,613.768989343,169.696,613.779,6258.46684603,0.0,136.416386364,464.000131045,6059.89118378,265.523
4040.07006189,371.921,-615.65,613.022,0.969836,613.046037562,1106.24382395,4.23748148624,1753,4040.07006189,1753,4040.07006189,613.046089125,169.711,613.022,6099.40719434,0.0,1401.64828681,441.649277588,5257.06994547,265.632
3857.83002074,445.357,-615.783,613.285,0.978086,613.294227834,1379.69630079,4.53582243061,1754,3857.83002074,1754,3857.83002074,613.294274299,169.767,613.285,6513.35685921,0.0,1902.19561144,474.381508057,5385.5392777,265.787
3200.89122939,439.48,-615.816,613.242,0.975913,613.246248788,3164.1431541,4.43730913257,1755,3200.89122939,1755,3200.89122939,613.246255368,169.8,613.242,6152.64419814,0.0,844.194899883,438.13061097,5653.21639711,265.92
3855.24275513,392.717,-615.154,612.497,0.975751,612.503620226,2053.29598258,4.37972024928,1756,3855.24275513,1756,3855.24275513,612.5036679,169.861,612.497,5970.88684334,0.0,1275.58436611,427.616530482,4875.98662093,266.03
4004.18240869,299.122,-615.926,613.305,0.971207,613.313442706,5424.33706459,4.00222693453,1757,4004.18240869,1757,4004.18240869,613.313556133,169.888,613.305,5842.58165051,0.0,118.445373567,426.549241662,5676.56047993,266.001
4158.69496529,340.456,-615.932,613.32,0.966673,613.324558879,831.079885732,4.15012259833,1758,4158.69496529,1758,4158.69496529,613.324621286,169.977,613.32,6369.13058673,0.0,1572.29040659,439.072576466,5530.50360783,266.135
4443.10515833,375.329,-616.312,613.662,0.969826,613.67778689,1171.28788779,4.25160776289,1759,4443.10515833,1759,4443.10515833,613.677793979,170.016,613.662,6093.87800229,0.0,1399.86417135,426.264076965,5330.54420199,266.24
3931.65645249,404.099,-616.153,613.417,0.968687,613.419936214,5542.48442508,4.39293220522,1760,3931.65645249,1760,3931.65645249,613.420007656,169.988,613.417,6113.91735665,0.0,163.270141874,438.071798466,5809.94232298,266.367
3921.99352172,393.614,-616.068,613.459,0.964233,613.461788309,6047.19597291,4.28266484647,1761,3921.99352172,1761,3921.99352172,613.461841397,169.978,613.458,6530.68438254,0.0,148.338817989,488.354936729,6229.40396003,266.553
4397.79333483,372.023,-616.054,613.361,0.972343,613.373382908,1378.59560283,4.23740779125,1762,4397.79333483,1762,4397.79333483,613.373384566,170.008,613.361,5673.02055192,0.0,1498.71753931,383.371632612,4450.45729793,266.705
4211.60529215,378.584,-616.663,613.996,0.978943,613.982957633,-30.2893186172,4.26322557219,1763,4211.60529215,1763,4211.60529215,613.98296583,170.046,613.996,5017.07430887,0.0,1735.95526246,358.972743078,3072.93238061,266.824
4205.10618949,463.542,-616.471,613.669,0.976702,613.691009258,725.186150947,4.55897875901,1764,4205.10618949,1764,4205.10618949,613.691036008,170.115,613.669,5386.71678375,0.0,1691.47962514,377.03652327,4033.56914788,266.993
2141.66174149,403.757,-617.114,614.373,0.97465,614.379687364,-160.853453089,4.3101623681,1765,2141.66174149,1765,2141.66174149,614.379696501,170.131,614.373,5760.78163868,0.0,2068.11352463,364.54191198,4135.16951311,267.103
3805.37381744,432.763,-615.861,613.237,0.977066,613.245579183,47.1759827659,4.42253803447,1766,3805.37381744,1766,3805.37381744,613.245676304,170.203,613.237,5832.36545157,0.0,1837.40186432,377.807490918,4564.2744412,267.143
3770.03616956,410.263,-616.041,613.307,0.9846,613.315562365,338.751588316,4.3897287104,1767,3770.03616956,1767,3770.03616956,613.315656037,170.214,613.307,6019.06819559,0.0,2282.43270672,377.682378028,3102.34819557,267.229
3647.9555443,452.768,-616.536,613.887,0.982457,613.881969888,-158.790910144,4.3989328041,1768,3647.9555443,1768,3647.9555443,613.882050176,170.282,613.887,5733.99336715,0.0,2500.01192759,360.150812404,3193.3431711,267.334
4175.05204917,417.724,-615.549,612.864,0.976783,612.879675244,2790.57597042,4.42193250962,1769,4175.05204917,1769,4175.05204917,612.879678312,170.331,612.864,4494.92774691,0.0,497.68404922,358.917630983,4083.72298174,267.465
2762.56182989,422.627,-615.656,612.847,0.978937,612.862805419,535.848966397,4.38480530953,1770,2762.56182989,1770,2762.56182989,612.862900711,170.43,612.847,5550.11157372,0.0,1470.29714444,407.859764005,4486.7612818,267.594
4002.98885723,404.992,-616.384,613.612,0.977447,613.623540947,407.815657909,4.43304597296,1771,4002.98885723,1771,4002.98885723,613.623592562,170.45,613.611,5937.74167599,0.0,1814.48842277,431.736049267,4562.72230371,267.683
4266.67073328,396.165,-616.434,613.618,0.973286,613.613169055,5975.74869639,4.37333747405,1772,4266.67073328,1772,4266.67073328,613.613170651,170.509,613.618,6370.52816157,0.0,136.27452358,470.467711881,6188.28151259,267.831
4142.3881922,435.881,-616.503,613.674,0.969619,613.682119039,3818.57508188,4.42408020001,1773,4142.3881922,1773,4142.3881922,613.682148958,170.603,613.674,6039.39021264,0.0,614.615539979,437.595306949,5618.78011955,267.939
3642.70230593,418.703,-616.429,613.619,0.972259,613.61513153,4625.97362719,4.44254568494,1774,3642.70230593,1774,3642.70230593,613.615161327,170.627,613.619,5715.90616884,0.0,294.160659329,373.771031864,5081.0315274,268.023
4489.9391441,387.863,-617.101,614.255,0.973841,614.278627452,2859.29066851,4.37070604154,1775,4489.9391441,1775,4489.9391441,614.278642002,170.713,614.255,6051.17075843,0.0,887.508230677,422.38947291,5291.43785665,268.11
