AverageReturn,Epoch,AverageAbsY,PolicyRegParamNorm,AverageQ,AveragePolicySurr,StdReturn,MaxEsReturn,QFunRegParamNorm,AverageAbsQYDiff,Iteration,StdEsReturn,AverageAbsQ,MinEsReturn,AverageQLoss,MinReturn,AverageY,AverageAction,AverageEsReturn,MaxReturn,AverageDiscountedReturn
5084.41838003,3755,43.0841250856,416.106,42.8332,-43.0292,86.7271143404,3159.07279538,326.132,0.300846389575,3755,0.0,43.0842,3159.07279538,2.49067,4992.36674401,42.8334490429,0.999753,3159.07279538,5276.53794944,422.982193602
5190.07552342,3756,43.2027375053,416.109,42.9663,-43.1609,117.039658027,3174.09518079,326.155,0.263914601277,3756,0.0,43.2001,3174.09518079,1.67495,4926.31177036,42.9682914213,0.999912,3174.09518079,5377.59741821,426.448186408
4831.48325765,3757,43.1473869804,416.131,42.8996,-43.0845,1126.53756028,3249.1952525,326.19,0.259195317011,3757,0.0,43.1485,3249.1952525,1.54944,1462.85845121,42.898599862,0.999835,3249.1952525,5360.90287004,421.814827998
4645.57576332,3758,43.2285182402,416.202,42.9911,-43.1861,999.088098676,3121.42586387,326.234,0.261690143032,3758,0.0,43.2274,3121.42586387,1.4243,2536.63659298,42.9917520849,0.999835,3121.42586387,5301.76439127,437.611782562
4459.37794631,3759,43.1808663749,416.27,42.9349,-43.1276,1228.54533491,3117.1030295,326.275,0.306258615743,3759,0.0,43.1796,3117.1030295,2.56612,779.04553427,42.9359613981,0.999891,3117.1030295,4934.83722408,400.213018337
5129.09648765,3760,43.3413039095,416.422,43.1233,-43.3145,114.370959424,3045.28752958,326.304,0.267728910789,3760,0.0,43.3422,3045.28752958,1.74694,4934.61534707,43.1225983774,0.999802,3045.28752958,5261.58356355,422.038955504
4008.25846644,3761,43.1799662753,416.513,42.9243,-43.1027,1504.58078012,3087.20839771,326.305,0.290755329316,3761,0.0,43.1792,3087.20839771,2.07887,-15.6623926876,42.9249250076,0.999885,3087.20839771,4945.94145702,398.625431942
4385.69811572,3762,43.2935696171,416.626,43.0666,-43.2441,1482.09263255,3105.64622088,326.345,0.283894410613,3762,0.0,43.293,3105.64622088,2.04258,-2.98634057012,43.0670302491,0.999954,3105.64622088,5160.19023522,390.982083545
4821.80932857,3763,43.1841068195,416.542,42.9279,-43.1067,1291.29624866,3053.34233275,326.434,0.286021965828,3763,0.0,43.1821,3053.34233275,1.99822,982.207727417,42.9301222648,0.999843,3053.34233275,5480.48134824,414.832181886
5313.98779431,3764,43.1905757679,416.507,42.9439,-43.1209,70.0243631651,2980.67108812,326.498,0.30035940351,3764,0.0,43.1906,2980.67108812,2.36121,5176.78328605,42.9442024405,0.999853,2980.67108812,5432.87505117,430.028719548
5167.96663562,3765,43.2423728112,416.467,43.0036,-43.1931,287.313201562,3065.92046662,326.546,0.284749446695,3765,0.0,43.242,3065.92046662,1.8693,4395.32946737,43.0043564341,0.999773,3065.92046662,5441.97113638,422.531520589
4651.77243975,3766,43.2108222708,416.547,42.9657,-43.1442,1577.2525049,3019.2845204,326.594,0.296738370677,3766,0.0,43.2096,3019.2845204,2.01014,-56.4531493605,42.9669407061,0.999869,3019.2845204,5380.69319168,417.181324862
4591.14058708,3767,43.2213165277,416.731,42.9777,-43.1481,727.790639982,3104.06841165,326.634,0.290808342235,3767,0.0,43.2207,3104.06841165,2.0186,2778.90028435,42.9782099913,0.999789,3104.06841165,5162.37257575,400.504676001
2124.30772906,3768,43.2018239245,416.85,42.9576,-43.1145,2149.04173223,2737.89179326,326.645,0.30344768763,3768,0.0,43.2,2737.89179326,2.11937,-628.112890569,42.9591108022,0.999952,2737.89179326,4675.74605904,306.3144784
3739.95328684,3769,43.2506335423,416.886,43.0249,-43.1809,1183.77744283,3138.86369393,326.692,0.336850294731,3769,0.0,43.2505,3138.86369393,2.63904,2047.51170808,43.0254517146,0.999883,3138.86369393,5070.83603885,398.459890386
4835.0652942,3770,43.1494271552,416.816,42.9065,-43.0764,610.605225166,2964.56133866,326.71,0.30615375996,3770,0.0,43.1501,2964.56133866,1.89142,3188.97324275,42.9061759279,0.9999,2964.56133866,5401.35032558,411.218223739
4866.50725868,3771,43.1886788711,416.854,42.9545,-43.1176,1395.73446517,2930.24519839,326.693,0.303179984161,3771,0.0,43.1879,2930.24519839,1.83983,686.607661217,42.9551635808,0.99989,2930.24519839,5457.86527448,424.626336662
3658.60785141,3772,43.2143381667,416.884,42.9836,-43.1602,1508.57535652,2782.39549199,326.701,0.279194083697,3772,0.0,43.2126,2782.39549199,1.31515,843.346763876,42.9850633894,0.999905,2782.39549199,5332.00817307,420.788539498
4818.31030146,3773,43.1833139752,416.808,42.9526,-43.1278,881.747034014,3126.36610591,326.726,0.315737315339,3773,0.0,43.1836,3126.36610591,2.23208,2197.51409684,42.9522894818,0.999854,3126.36610591,5306.85148748,409.690518921
4971.79690152,3774,43.1970377929,416.799,42.9751,-43.1406,519.375497541,3142.13645091,326.777,0.340114480311,3774,0.0,43.1972,3142.13645091,3.0355,3520.35870346,42.9751561175,0.999701,3142.13645091,5339.3126433,419.911737648
5162.09680341,3775,43.1523544822,416.809,42.914,-43.0738,97.9795590011,3116.66452204,326.825,0.290421621387,3775,0.0,43.1503,3116.66452204,1.92551,5053.8124099,42.9159968731,0.999812,3116.66452204,5337.73593062,420.253435592
4449.7318074,3776,43.1143185105,416.803,42.8699,-43.0429,1586.87484767,3308.72255381,326.829,0.27428882118,3776,0.0,43.1157,3308.72255381,1.50772,2.07956970809,42.8684868177,0.999832,3308.72255381,5311.25064476,384.341769923
2870.33778833,3777,43.1739161475,417.017,42.9391,-43.1113,1785.87229776,3032.25322834,326.86,0.286730494708,3777,0.0,43.1722,3032.25322834,1.92142,-196.771273011,42.940827621,0.999904,3032.25322834,4632.6715882,375.043487971
2474.32889899,3778,43.173664561,417.128,42.9399,-43.1167,1962.18776248,2888.10077304,326.874,0.287845011646,3778,0.0,43.1738,2888.10077304,1.83335,-499.90492522,42.9396925154,0.99988,2888.10077304,4753.16987501,345.068697117
4969.89205316,3779,43.1248482862,417.185,42.8816,-43.0649,334.920838668,2802.67446871,326.914,0.295486321956,3779,0.0,43.1239,2802.67446871,1.83434,4202.66242375,42.8827249115,0.999917,2802.67446871,5414.60297742,408.783240552
4500.68390697,3780,43.2782457248,417.16,43.067,-43.2546,1710.32938013,2946.75517416,326.975,0.29525823518,3780,0.0,43.2779,2946.75517416,2.08522,-624.392068666,43.0673483846,0.99982,2946.75517416,5208.57858648,374.839277125
5200.97595975,3781,43.2171588681,417.245,42.9926,-43.1756,168.341649866,2776.76507461,327.049,0.293984929677,3781,0.0,43.215,2776.76507461,1.79346,4956.39091003,42.9942254535,0.999816,2776.76507461,5414.96185289,410.039227568
4538.5367543,3782,43.2460724826,417.275,43.0259,-43.2045,1551.2939665,3107.05526682,327.09,0.280828460996,3782,0.0,43.2477,3107.05526682,1.6474,1035.97661588,43.0241402743,0.999879,3107.05526682,5534.38709587,412.51218667
4425.9276152,3783,43.1877319069,417.4,42.9561,-43.128,117.896689938,2863.54884889,327.138,0.302037775309,3783,0.0,43.1857,2863.54884889,2.1767,4154.4258335,42.9587756612,0.999813,2863.54884889,4588.93909008,347.824151886
4828.36473446,3784,43.1809034304,417.268,42.9509,-43.1297,44.8132424102,2927.1791118,327.188,0.298462223613,3784,0.0,43.1793,2927.1791118,2.25141,4778.97682089,42.9527108457,0.999849,2927.1791118,4935.30120249,387.025457549
5165.80894602,3785,43.2440713375,417.342,43.029,-43.1993,107.186973917,2955.84281511,327.21,0.282209892741,3785,0.0,43.2441,2955.84281511,1.807,4984.48413162,43.0290442147,0.999824,2955.84281511,5389.37329608,416.437444187
4197.30647213,3786,43.2477738484,417.365,43.033,-43.2078,1461.98837529,2988.24454457,327.221,0.291622365097,3786,0.0,43.2473,2988.24454457,2.08853,13.448271582,43.0329199172,0.999859,2988.24454457,5044.28753056,379.336961398
4870.67449162,3787,43.163393206,417.436,42.9281,-43.108,227.017296164,3070.24555627,327.227,0.265613364298,3787,0.0,43.1621,3070.24555627,1.59945,4341.73444647,42.9291089241,0.999819,3070.24555627,5120.19731234,390.476999445
5082.3729997,3788,43.2428723505,417.551,43.0251,-43.2084,78.5842580024,3010.79928234,327.272,0.291044686785,3788,0.0,43.2426,3010.79928234,2.22722,4985.57819428,43.0256651914,0.999849,3010.79928234,5272.90397277,408.535201103
5155.16951891,3789,43.2427402662,417.481,43.0216,-43.2233,61.6571363184,3197.28523674,327.299,0.279583415115,3789,0.0,43.2415,3197.28523674,1.98339,5033.81086868,43.0225282402,0.999893,3197.28523674,5242.02159662,422.15951633
5023.37955782,3790,43.2923222557,417.457,43.0813,-43.2593,84.7814868584,3044.48494905,327.316,0.291653365167,3790,0.0,43.2917,3044.48494905,2.17338,4813.53132982,43.0817859141,0.999782,3044.48494905,5134.99886708,406.328948876
4684.87571424,3791,43.2491759016,417.301,43.0217,-43.2144,63.4647376625,3154.48170457,327.373,0.270259689346,3791,0.0,43.2487,3154.48170457,1.85574,4585.88293886,43.0224847585,0.999885,3154.48170457,4766.88467851,381.259075039
4625.47673624,3792,43.2751747503,417.317,43.048,-43.2426,42.8143714328,3186.74165835,327.405,0.265081407348,3792,0.0,43.2741,3186.74165835,1.75666,4527.27854173,43.0490873477,0.999748,3186.74165835,4692.89681054,380.284686272
5040.41765985,3793,43.2979348676,417.444,43.0729,-43.2702,67.7528859259,3018.37770237,327.423,0.276260892405,3793,0.0,43.297,3018.37770237,1.91664,4875.62986633,43.0735957992,0.999811,3018.37770237,5138.45559376,404.891588778
5109.72326118,3794,43.3421127504,417.492,43.1206,-43.3146,61.8731824731,3027.33404668,327.467,0.289555495755,3794,0.0,43.3409,3027.33404668,2.1818,5016.14041034,43.1218030187,0.999859,3027.33404668,5227.10741419,420.183834031
4751.925231,3795,43.4191980026,417.552,43.2133,-43.4052,55.2126202538,3066.4928038,327.508,0.281433333803,3795,0.0,43.4192,3066.4928038,2.17968,4663.84923994,43.213424722,0.999876,3066.4928038,4852.5763807,390.156259512
4966.93391315,3796,43.3113639438,417.57,43.0756,-43.2509,55.5760372127,2995.19896171,327.54,0.275605349243,3796,0.0,43.3102,2995.19896171,1.92249,4853.16087205,43.0769623547,0.999873,2995.19896171,5062.08124608,407.767602742
4629.50916842,3797,43.3206026518,417.595,43.0868,-43.2703,1236.2613664,3008.41749293,327.532,0.262801711379,3797,0.0,43.3201,3008.41749293,1.7999,928.606040833,43.0869863346,0.999853,3008.41749293,5155.79574802,403.523123674
4998.22969149,3798,43.3974192494,417.654,43.1766,-43.3504,70.3327908653,3168.67445761,327.558,0.291243699358,3798,0.0,43.3964,3168.67445761,2.51633,4910.67080226,43.177587498,0.999876,3168.67445761,5096.30213628,408.556489888
4935.6650458,3799,43.309101976,417.612,43.071,-43.2285,48.9270301914,3012.00779806,327.587,0.277748802153,3799,0.0,43.3078,3012.00779806,2.30382,4844.49509448,43.0716026957,0.99984,3012.00779806,5003.91328822,403.278177842
4808.51066899,3800,43.2657871401,417.846,43.0237,-43.1991,1581.05246086,3223.40386153,327.592,0.272042796569,3800,0.0,43.2643,3223.40386153,2.05239,78.2383632036,43.0252806367,0.999855,3223.40386153,5534.53592392,426.395117424
3687.68349653,3801,43.3214486803,417.869,43.0892,-43.2666,2146.87769795,3089.26232831,327.587,0.258298730983,3801,0.0,43.3212,3089.26232831,1.69834,-648.942055196,43.0889409964,0.999869,3089.26232831,5318.05120242,354.049612922
5287.21702701,3802,43.3176935611,417.769,43.0882,-43.2704,75.0804817876,3212.49763211,327.62,0.281094099142,3802,0.0,43.3169,3212.49763211,2.04082,5173.20412951,43.0883202225,0.999912,3212.49763211,5419.43018807,422.978088175
4419.26664655,3803,43.3270858488,417.785,43.0972,-43.2818,1569.21741777,3085.89935712,327.658,0.265755505574,3803,0.0,43.3266,3085.89935712,1.67153,502.40260909,43.0977564965,0.99986,3085.89935712,5247.13957338,423.058845468
4536.90505374,3804,43.4204217075,417.728,43.2132,-43.3864,1019.47357429,3386.38266251,327.688,0.282960156513,3804,0.0,43.4201,3386.38266251,1.99433,1487.82188554,43.2136350854,0.999857,3386.38266251,5007.00650257,393.519152757
5205.70279902,3805,43.3324163803,417.859,43.1023,-43.2879,202.388442744,2939.06706743,327.695,0.267991383363,3805,0.0,43.3315,2939.06706743,1.79863,4730.23040408,43.1026551658,0.999908,2939.06706743,5411.96842159,428.966938502
5164.59138969,3806,43.3651555427,418.027,43.1423,-43.3234,48.9683530287,3060.66660518,327.738,0.271313940299,3806,0.0,43.3638,3060.66660518,1.75091,5106.43717176,43.1436865425,0.99994,3060.66660518,5281.34238126,417.804379212
4386.54577865,3807,43.4137962124,418.113,43.1952,-43.3844,1437.87362956,3005.26731167,327.786,0.279968018794,3807,0.0,43.4133,3005.26731167,1.98606,180.314456947,43.1957995817,0.999937,3005.26731167,5102.4452032,394.177631326
4645.96412666,3808,43.4187661611,418.127,43.1994,-43.3716,683.802346064,2975.02695201,327.799,0.251717905979,3808,0.0,43.4187,2975.02695201,1.48153,2623.3089964,43.1995508658,0.999784,2975.02695201,5032.94949619,385.518156511
4435.68851871,3809,43.3407429825,418.193,43.1093,-43.283,1405.88174074,-9.9399161611,327.872,0.277689654587,3809,0.0,43.339,-9.9399161611,2.01538,386.100706276,43.1108840325,0.999854,-9.9399161611,5152.88525411,402.56410502
5046.4047989,3810,43.399051858,418.194,43.1864,-43.3504,63.1198522988,1345.73411714,327.919,0.273240441171,3810,0.0,43.3983,1345.73411714,1.85116,4941.69327982,43.1869685462,0.999871,1345.73411714,5136.4930647,412.668290999
5129.24619675,3811,43.4116308401,418.217,43.2037,-43.3699,51.5851615873,3022.67346316,327.953,0.278850680812,3811,0.0,43.4105,3022.67346316,1.9882,5015.98937333,43.203669998,0.999792,3022.67346316,5194.33394075,417.113890715
4393.7127025,3812,43.4043103867,418.466,43.1898,-43.3546,1540.27463643,3227.1945934,327.992,0.246271540626,3812,0.0,43.4036,3227.1945934,1.41411,315.350158391,43.1902063377,0.999955,3227.1945934,5340.73627773,417.635685978
5006.2509956,3813,43.3568677599,418.443,43.1386,-43.2946,380.531695533,3130.02271929,328.026,0.283273442757,3813,0.0,43.3551,3130.02271929,2.08907,3946.19401593,43.1397342112,0.999874,3130.02271929,5332.26622175,412.139535702
4165.37904052,3814,43.3676172428,418.436,43.1539,-43.3167,1692.0608631,3182.9967199,328.087,0.254766922152,3814,0.0,43.3678,3182.9967199,1.45817,860.403211226,43.1533353904,0.999923,3182.9967199,5427.21780699,419.504287856
4552.32533111,3815,43.3124779408,418.373,43.0915,-43.2535,1420.00833364,3077.1135534,328.131,0.288970117346,3815,0.0,43.311,3077.1135534,2.18242,485.705877096,43.092585949,0.999926,3077.1135534,5414.6925102,402.770377419
3601.88754164,3816,43.3158892805,418.486,43.101,-43.2683,1380.41664454,3212.21499191,328.144,0.289189429843,3816,0.0,43.3146,3212.21499191,2.18867,1311.45401449,43.1022069861,0.999965,3212.21499191,4856.32555093,363.813505435
4697.72175707,3817,43.2875541644,418.466,43.0774,-43.2453,621.386987397,3158.99992209,328.207,0.29586642022,3817,0.0,43.2882,3158.99992209,2.30977,2886.17849542,43.0769170486,0.99984,3158.99992209,5128.83258548,381.316890804
3574.43020172,3818,43.1984581836,418.518,42.9751,-43.1527,1681.21193347,2470.00426623,328.242,0.290187065138,3818,0.0,43.1981,2470.00426623,2.14891,552.264835498,42.9756453193,0.999913,2470.00426623,5106.50273716,379.849952725
3418.94510071,3819,43.2581167448,418.642,43.0504,-43.2367,1907.27143667,2860.612084,328.258,0.276636274377,3819,0.0,43.2564,2860.612084,1.58256,-420.358944312,43.0516358297,0.999899,2860.612084,5080.74497114,332.28970116
3886.3022677,3820,43.2785352262,418.411,43.0817,-43.2653,959.327740096,3065.21114914,328.289,0.30768896537,3820,0.0,43.276,3065.21114914,2.45869,1518.87015072,43.083891702,0.999797,3065.21114914,4734.53512606,364.514614475
3850.47217851,3821,43.2745486354,418.556,43.0849,-43.272,1513.35460411,2879.09768981,328.346,0.293835101806,3821,0.0,43.2773,2879.09768981,2.41339,1497.15054966,43.0822363398,0.999885,2879.09768981,5221.27426661,383.073446392
4225.148972,3822,43.3420624262,418.629,43.1581,-43.3455,1182.361888,2786.42995653,328.36,0.267053574321,3822,0.0,43.3397,2786.42995653,1.61154,873.259006091,43.1608166929,0.999727,2786.42995653,5072.55124898,378.394138614
4250.43608599,3823,43.2738423365,418.578,43.083,-43.2531,354.871604291,3179.04063301,328.393,0.285895120269,3823,0.0,43.2733,3179.04063301,2.04469,3572.10442972,43.0838251034,0.999876,3179.04063301,4811.14808271,343.942811859
3320.57926557,3824,43.2370449948,418.711,43.0429,-43.2307,1722.20937121,2719.90991366,328.423,0.275707625378,3824,0.0,43.2372,2719.90991366,1.61962,-57.1734216899,43.0426651821,0.999885,2719.90991366,4851.56372502,361.792856453
2640.16444791,3825,43.239128232,418.688,43.046,-43.2194,1744.39235322,3074.83161864,328.431,0.281812261301,3825,0.0,43.2409,3074.83161864,1.74435,411.42012168,43.0435670948,0.999882,3074.83161864,4827.43638453,347.293474636
3666.09516187,3826,43.2786849027,418.749,43.0835,-43.2552,1408.78998525,3037.23359723,328.51,0.298744645892,3826,0.0,43.2757,3037.23359723,2.28803,158.395448138,43.0865603457,0.999973,3037.23359723,4756.42529061,325.671189386
4409.1421853,3827,43.3366074637,418.762,43.1556,-43.3375,442.28198434,3047.72572586,328.543,0.290941688237,3827,0.0,43.3348,3047.72572586,1.8897,3531.97763251,43.1573878477,0.999893,3047.72572586,4991.85903789,373.82458394
3647.23630427,3828,43.3338956895,418.822,43.1445,-43.3284,1473.196033,3061.54849013,328.57,0.294168086883,3828,0.0,43.3332,3061.54849013,1.90122,628.234396971,43.1451899845,0.999881,3061.54849013,4843.53419977,356.070068867
3160.04514392,3829,43.382109797,418.798,43.1942,-43.379,1570.49456474,2753.54414756,328.605,0.291818542861,3829,0.0,43.3823,2753.54414756,1.83182,217.603703217,43.1939744093,0.999946,2753.54414756,4612.59116411,356.791033685
4147.18660581,3830,43.3697414393,418.812,43.174,-43.362,638.457925051,3051.47709812,328.669,0.268821782368,3830,0.0,43.3695,3051.47709812,1.43108,2413.91577865,43.1744347114,0.999773,3051.47709812,4685.38389186,386.488158727
2931.87997625,3831,43.34693719,418.783,43.1401,-43.3383,1669.04741539,2864.78702693,328.684,0.308374191683,3831,0.0,43.3454,2864.78702693,2.24372,304.520975997,43.1412984713,0.999944,2864.78702693,4802.31354421,385.552205049
4969.42736191,3832,43.3354379276,418.739,43.1221,-43.3274,116.232934938,2860.50088882,328.758,0.301380591215,3832,0.0,43.3341,2860.50088882,2.18411,4799.81678911,43.1234304576,0.999883,2860.50088882,5211.66963906,409.564046059
5213.72255478,3833,43.3916164178,418.747,43.1779,-43.3611,71.5964362766,-229.304466555,328.778,0.279493633578,3833,0.0,43.3914,-229.304466555,1.71585,5121.63760379,43.1778131922,0.999809,-229.304466555,5364.17409345,423.069559071
5178.32155613,3834,43.3707099375,418.734,43.1515,-43.3524,66.4689268676,3087.20439489,328.769,0.306233866402,3834,0.0,43.3694,3087.20439489,2.46106,5067.62288475,43.1525048374,0.999819,3087.20439489,5279.45693308,416.806456763
4428.59567279,3835,43.3379548229,419.076,43.1119,-43.293,281.786279184,3119.78031292,328.827,0.30693524681,3835,0.0,43.3382,3119.78031292,2.49344,3952.32535527,43.1123125573,0.999899,3119.78031292,4928.14735958,363.400117064
5093.43770729,3836,43.4322945404,418.909,43.2224,-43.4077,134.676056913,2913.73569208,328.838,0.294080683311,3836,0.0,43.4307,2913.73569208,2.0108,4884.33237766,43.2237992637,0.999846,2913.73569208,5360.243076,412.635762158
4886.33275646,3837,43.3823134516,419.031,43.1604,-43.3392,952.169479663,2983.59161747,328.845,0.299070110182,3837,0.0,43.382,2983.59161747,2.14749,2174.81032255,43.1606236601,0.999787,2983.59161747,5574.30845106,414.091414746
4418.05132638,3838,43.4161307256,419.059,43.1954,-43.3761,1422.84606563,3129.63922134,328.915,0.294232147588,3838,0.0,43.4162,3129.63922134,2.09541,295.518138659,43.1952538884,0.999897,3129.63922134,5382.19293292,402.499797568
5133.31784668,3839,43.4504093637,419.064,43.2358,-43.4291,191.240162338,2887.20815337,328.941,0.293789457778,3839,0.0,43.4506,2887.20815337,2.07423,4889.75196645,43.2359183094,0.999861,2887.20815337,5430.10105504,417.526977086
4642.31793121,3840,43.3123886202,418.993,43.0688,-43.2696,741.476709107,2526.49119811,328.987,0.305759072502,3840,0.0,43.3119,2526.49119811,2.25527,3311.40229842,43.0688921097,0.999862,2526.49119811,5564.87481331,426.141138868
4115.79829691,3841,43.4198986194,419.023,43.187,-43.3777,1302.04958158,2853.87059066,329.051,0.324058910088,3841,0.0,43.4183,2853.87059066,2.50735,1513.63795894,43.1883960139,0.999859,2853.87059066,5267.84503524,396.246930489
4044.00353869,3842,43.4335149049,418.989,43.1999,-43.3859,1681.56477625,2915.86033503,329.061,0.302087965381,3842,0.0,43.4327,2915.86033503,2.08779,748.814746096,43.200068647,0.999898,2915.86033503,5500.61368055,415.111939188
3825.5559373,3843,43.4459469302,418.946,43.2162,-43.4138,1638.4911013,3271.25122627,329.118,0.314814608841,3843,0.0,43.4458,3271.25122627,2.35257,-171.398255725,43.2166658311,0.999884,3271.25122627,5297.68081989,376.499322495
4957.75298454,3844,43.5007599732,419.021,43.2728,-43.4533,314.941730681,2888.96514227,329.141,0.299837273162,3844,0.0,43.4997,2888.96514227,1.90023,4305.3312414,43.2735334975,0.999917,2888.96514227,5240.27748517,417.303365238
4601.48177263,3845,43.405570828,419.011,43.1669,-43.3353,1015.81733349,3104.77608637,329.2,0.351958797686,3845,0.0,43.4054,3104.77608637,3.16247,1594.99458476,43.1667411165,0.999937,3104.77608637,5281.69831228,414.290179444
4825.68635336,3846,43.4698464055,419.084,43.242,-43.4234,848.938416706,3034.67393339,329.252,0.307432380183,3846,0.0,43.4676,3034.67393339,2.14364,2648.48249114,43.2443703641,0.999899,3034.67393339,5414.2668788,427.015448415
4840.70335546,3847,43.464402006,419.081,43.2369,-43.4324,749.935647038,2821.26674321,329.238,0.311928551922,3847,0.0,43.4645,2821.26674321,2.07291,2672.92784869,43.2367886186,0.999937,2821.26674321,5500.22724915,421.29430576
4472.75897604,3848,43.3758452841,419.192,43.1281,-43.3009,110.408056785,3183.34157576,329.295,0.3252207714,3848,0.0,43.3734,3183.34157576,2.27517,4219.62701301,43.1302171081,0.999942,3183.34157576,4617.97366153,355.230086501
5225.14850754,3849,43.4492696361,419.142,43.2227,-43.4054,190.592994774,2842.51285712,329.3,0.300206331707,3849,0.0,43.4499,2842.51285712,1.80144,4948.63364772,43.2218948764,0.999935,2842.51285712,5545.50592522,410.971149294
5023.55162735,3850,43.4404748821,419.183,43.2047,-43.3998,478.278427819,3003.32967034,329.331,0.303742719117,3850,0.0,43.4403,3003.32967034,1.91296,3671.69970684,43.2044250848,0.999933,3003.32967034,5355.10640634,417.235065768
5161.87244493,3851,43.4797253837,419.169,43.2524,-43.4406,134.658174367,2985.08747196,329.344,0.309432616786,3851,0.0,43.4783,2985.08747196,1.95346,4922.22600083,43.2530878277,0.999923,2985.08747196,5397.83201408,404.95992195
4874.84440649,3852,43.4978907346,419.117,43.2636,-43.4505,1073.37073741,2961.40637479,329.387,0.307835475664,3852,0.0,43.4966,2961.40637479,2.1086,1667.91538362,43.2650192732,0.999917,2961.40637479,5373.63477071,411.765624887
5160.88265904,3853,43.509560813,419.164,43.2782,-43.4647,135.191550468,3025.45867503,329.388,0.291082825493,3853,0.0,43.51,3025.45867503,1.87393,4990.66959055,43.2775847751,0.999905,3025.45867503,5438.4354368,400.064676952
4873.32095832,3854,43.5388496882,419.374,43.3101,-43.4916,623.685131529,3082.78317177,329.446,0.298609858888,3854,0.0,43.5395,3082.78317177,2.03527,3122.46635007,43.3097059298,0.999938,3082.78317177,5462.7534089,399.407258407
5208.98868377,3855,43.5309795862,419.46,43.2905,-43.4686,280.489058424,2694.96725994,329.433,0.270039559154,3855,0.0,43.53,2694.96725994,1.37191,4675.02351745,43.2914833424,0.999855,2694.96725994,5525.59429073,417.560208809
5057.19337416,3856,43.511722939,419.534,43.2646,-43.4459,90.3913347536,2908.74061256,329.509,0.296982913591,3856,0.0,43.512,2908.74061256,2.12444,4952.50956432,43.2645215849,0.999804,2908.74061256,5256.98095447,403.643087671
5209.9286166,3857,43.5710690195,419.723,43.3306,-43.5133,149.210908295,3131.32637751,329.539,0.270801591429,3857,0.0,43.5687,3131.32637751,1.55793,4918.72202692,43.3330360208,0.999962,3131.32637751,5407.8106245,420.357841077
4899.50071504,3858,43.5369778876,419.688,43.2892,-43.4881,231.862226093,3098.53171202,329.604,0.293088637315,3858,0.0,43.5378,3098.53171202,2.0696,4272.03814788,43.2886326045,0.999886,3098.53171202,5174.67659112,407.762206295
5147.60313836,3859,43.62242034,419.676,43.3867,-43.5692,118.806652679,3052.04343417,329.626,0.294450417742,3859,0.0,43.6206,3052.04343417,2.18871,4819.59107555,43.388543808,0.999835,3052.04343417,5260.11113249,401.259869456
4566.43713414,3860,43.6600962345,419.752,43.4293,-43.625,1447.6567359,2748.56599157,329.653,0.283573713259,3860,0.0,43.6591,2748.56599157,1.88315,1184.45168371,43.4299886765,0.99986,2748.56599157,5479.35054694,411.69485469
5079.25838601,3861,43.6462021158,419.901,43.4085,-43.6001,348.39808359,3080.73175251,329.681,0.290467972046,3861,0.0,43.6451,3080.73175251,1.89075,4322.35020958,43.4094250243,0.999899,3080.73175251,5398.33517605,404.024011012
5121.7755061,3862,43.6532386325,419.919,43.4157,-43.5912,427.683763428,3111.13422499,329.686,0.304104653227,3862,0.0,43.653,3111.13422499,2.2548,3959.53642791,43.4160120702,0.999894,3111.13422499,5549.74704883,430.428413226
5015.5787868,3863,43.6740377871,419.946,43.4367,-43.6242,708.448868887,2712.82012693,329.717,0.282992267656,3863,0.0,43.6734,2712.82012693,1.63718,2902.51478322,43.4369464526,0.999905,2712.82012693,5386.56565213,424.191063429
4784.23226268,3864,43.6666193307,419.936,43.42,-43.6056,154.650994438,3034.37396491,329.732,0.269296516132,3864,0.0,43.6652,3034.37396491,1.48541,4517.58793307,43.4210038124,0.999913,3034.37396491,5023.08700183,388.313693741
4628.5606719,3865,43.6562993535,420.032,43.4126,-43.5916,84.6535220289,2880.52065119,329.744,0.295574212987,3865,0.0,43.6557,2880.52065119,2.20297,4449.59686179,43.4127361722,0.999749,2880.52065119,4756.98601758,380.614850528
4730.3261649,3866,43.6763343096,420.053,43.4369,-43.6089,664.660153663,2934.31510502,329.781,0.283823565097,3866,0.0,43.6755,2934.31510502,1.91032,2750.75265131,43.4376278921,0.999874,2934.31510502,5072.86539343,402.526553337
4359.94638841,3867,43.6485793346,420.282,43.418,-43.6031,1230.47642536,2867.1054455,329.826,0.311329797056,3867,0.0,43.6492,2867.1054455,2.76823,1558.92105507,43.417561741,0.999892,2867.1054455,5230.07077409,389.505316846
4998.93044167,3868,43.6437756897,420.204,43.4134,-43.588,161.279591337,2867.31043756,329.856,0.298740707771,3868,0.0,43.6415,2867.31043756,2.26307,4583.01551836,43.4151997675,0.999871,2867.31043756,5186.24631143,388.84624919
4851.1997111,3869,43.6607966426,420.222,43.4352,-43.6092,775.33042992,3035.39714882,329.88,0.299319273465,3869,0.0,43.6602,3035.39714882,2.21942,2566.70129161,43.4357063825,0.99988,3035.39714882,5296.56615023,389.730452064
4756.79302593,3870,43.6692374222,420.108,43.4399,-43.6231,100.308963796,2814.16131989,329.917,0.261741056728,3870,0.0,43.6694,2814.16131989,1.39447,4626.78720417,43.4395096506,0.999859,2814.16131989,4924.25622782,399.842835373
