AverageAction,AverageReturn,MaxEsReturn,AveragePolicySurr,Epoch,PolicyRegParamNorm,AverageY,AverageAbsY,AverageAbsQYDiff,QFunRegParamNorm,Iteration,MinReturn,AverageQ,MaxReturn,StdReturn,MinEsReturn,StdEsReturn,AverageQLoss,AverageDiscountedReturn,AverageEsReturn,AverageAbsQ
0.999944,2105.24811522,1387.19104382,-334.363,3765,193.423,332.168196332,332.39528034,8.62401711663,270.138,3765,466.226445844,332.159,3242.58097677,1066.77828786,152.638028927,523.235199746,341.929,172.085078592,869.491453533,332.477
0.999922,1718.06081185,1415.26451061,-334.186,3766,193.458,332.092533423,332.278854064,8.5777163841,270.157,3766,175.200698816,332.091,3320.96563288,1193.84075394,-9.93426686554,498.253715885,337.506,174.705725593,474.55751152,332.388
0.999958,13.0225744228,1092.52222973,-334.022,3767,193.496,332.046440268,332.26493608,8.74069452937,270.171,3767,4.7854120259,332.044,1373.3577164,74.7808585314,-11.3643298824,454.496802793,348.36,6.13863261481,336.092809096,332.338
0.999968,29.3987034655,419.73517427,-333.724,3768,193.528,331.772174104,332.034043358,8.53167687505,270.216,3768,3.45078773807,331.765,3436.30323387,223.287303808,-15.4865397431,131.839323138,321.269,8.22920777111,73.5428807305,332.099
0.99993,536.635887513,702.600941955,-333.272,3769,193.564,331.274020734,331.504431836,8.76463564031,270.254,3769,7.18373263529,331.267,3163.61855105,880.601676455,-11.6760989446,212.358164396,355.887,73.8299363297,146.184551236,331.553
0.999879,325.182878979,1429.31292783,-333.285,3770,193.567,331.424624739,331.736682741,8.91524163453,270.321,3770,-1.41351423646,331.427,3018.90213977,730.337279441,-14.9283127425,437.879257312,369.06,38.7230847777,229.496221782,331.797
0.999903,141.287883117,1168.96420278,-332.251,3771,193.57,330.401177057,330.715635067,9.01734229563,270.386,3771,-2.94724810349,330.385,2716.42993212,472.983403545,-11.6444306637,357.834004478,391.895,19.0228569527,177.161738474,330.783
0.999986,1169.34128715,676.520068893,-332.464,3772,193.565,330.402022878,330.703713648,8.82632243442,270.459,3772,-2.17605548763,330.397,3519.2682278,1174.02745629,-10.2284321691,184.272188769,326.001,126.779091393,114.334605384,330.78
0.999892,2017.21778736,1221.44055695,-332.545,3773,193.554,330.484496795,330.8038386,8.79126539362,270.516,3773,-1.34856133936,330.488,3819.51519921,1645.25059906,-10.115168161,352.083992758,337.526,148.590049027,205.116695249,330.901
0.999915,1668.75880985,869.004158049,-332.091,3774,193.555,329.840030795,330.177619686,8.91836950718,270.56,3774,129.525883153,329.843,3778.28287596,972.753898995,-10.2988132613,272.79547487,369.789,217.943388755,203.212680124,330.266
0.999868,1591.06251277,633.986506568,-331.982,3775,193.623,329.89312186,330.231889172,8.92354647915,270.594,3775,120.015104774,329.877,3426.32046183,1216.370454,-10.9027376321,203.02499202,370.884,195.560022198,192.110056368,330.297
0.999967,1757.2563927,1047.03318219,-332.708,3776,193.667,330.584037496,330.899806689,8.8457125433,270.654,3776,293.611782066,330.581,3384.42803894,981.920261221,9.32631656685,371.617413338,351.34,192.940110794,450.72599071,330.963
0.999887,2328.03923669,806.348488922,-331.927,3777,193.643,329.932642374,330.221946753,8.83846239281,270.693,3777,48.3523359817,329.919,3771.75526403,1202.38634001,1.58748377161,262.565882324,356.97,194.054661107,254.559861477,330.292
0.999928,2206.35756267,548.032593994,-331.475,3778,193.654,329.488934754,329.826223959,8.88849981381,270.722,3778,40.1188168951,329.488,3390.43661382,1191.66040677,4.99391885931,168.463449855,371.445,177.779754772,170.759171763,329.917
0.999945,2462.72156373,756.076362234,-331.777,3779,193.702,329.622778438,329.951968775,8.83317232389,270.77,3779,828.626153984,329.614,3332.73947234,955.057274811,34.9161645638,272.163225655,350.946,235.133409278,382.313477743,330.034
0.999989,1860.45884355,1359.85493791,-331.683,3780,193.707,329.491429692,329.861718618,8.7681154967,270.815,3780,563.181610611,329.506,3868.36229804,1035.50077977,15.5513951597,529.162636875,338.665,244.057384191,456.861667565,329.924
0.999924,1860.37623528,1186.94926689,-331.266,3781,193.693,329.208207787,329.542437589,8.77582549853,270.849,3781,513.384221159,329.209,3379.73290589,943.49809427,-10.4950510917,416.579098477,328.931,248.249799695,460.895344777,329.626
0.999954,2446.6769152,892.088797884,-331.736,3782,193.705,329.599553435,329.929444438,8.76337722235,270.882,3782,724.093574374,329.587,3823.46746176,944.944743769,397.797779377,194.853611819,341.16,245.143411935,699.503566458,329.983
0.999914,2544.64490662,875.958193686,-331.314,3783,193.734,329.170473075,329.539421809,8.81444794307,270.926,3783,802.540457288,329.168,3819.47435609,972.967448469,70.2321287574,331.933952588,350.315,248.440816902,633.723171667,329.601
0.999868,1116.3231043,214.761488542,-331.399,3784,193.75,329.27149047,329.595181291,8.83209879026,270.966,3784,161.944842754,329.275,3117.68821682,815.799727714,21.0560647303,96.8527119057,335.374,224.3131169,117.908776636,329.698
0.999889,1759.23330198,2594.53042105,-331.478,3785,193.775,329.329454477,329.600072488,8.83278804544,271.024,3785,266.219262794,329.332,3636.73561527,1016.34179934,421.847591677,869.855608564,349.274,230.502033241,1175.59861162,329.676
0.999933,1115.69736187,740.790496032,-331.162,3786,193.759,329.251491918,329.577623244,8.75182680138,271.072,3786,339.580507119,329.233,2435.81659947,649.865452554,19.7925049629,279.487579395,337.944,222.425117057,380.016563761,329.631
0.999941,1528.53345338,2393.39419032,-330.817,3787,193.792,328.939160769,329.263467712,8.75936611007,271.112,3787,168.389676802,328.937,3963.95293977,1257.88747642,1550.69853587,421.347827223,345.966,201.348305864,1972.04636309,329.346
0.999939,2177.55840463,729.704088832,-330.44,3788,193.786,328.535069444,328.851581393,8.73308791253,271.149,3788,311.766347449,328.534,3726.38588764,1053.27931341,154.043435741,232.915748391,346.741,217.813737436,477.483399032,328.933
0.999914,2410.02088684,775.820390887,-330.65,3789,193.837,328.615106789,328.943827785,8.81777916397,271.158,3789,393.350091692,328.604,4114.00084418,1296.47200372,126.931979641,217.301551925,358.758,234.29403258,340.418099806,328.995
0.999893,2348.77942322,1532.78562366,-329.977,3790,193.827,327.92532325,328.201432381,8.79596847942,271.162,3790,283.876985407,327.926,3857.39130504,1252.16830829,116.505471357,515.038198221,342.467,222.753152247,710.173697292,328.267
0.999921,1908.44788727,898.719357053,-330.068,3791,193.823,327.999224999,328.304269164,8.74560796517,271.196,3791,173.942096279,328.005,4019.6634679,1122.33581895,109.106838748,269.355421023,356.145,235.343851753,401.048345361,328.391
0.999983,2173.76135141,1490.28012547,-329.232,3792,193.838,327.283875087,327.608956293,8.81745128091,271.257,3792,767.369128904,327.274,4208.39547791,1036.45966014,13.1533374094,520.094274939,374.881,247.745942158,475.934579259,327.678
0.999929,1646.27809513,1432.04494622,-329.895,3793,193.851,327.817629362,328.072455824,8.63213811304,271.264,3793,347.180779718,327.812,3410.22311245,764.618654304,193.027352942,449.259439494,328.523,251.170702785,753.952179611,328.127
0.999914,1576.53065945,1044.58747793,-328.612,3794,193.9,326.670715454,326.947380028,8.73463597909,271.267,3794,309.139498313,326.687,3516.91081661,758.295026988,161.064153922,287.927707845,346.122,252.762867711,482.666916836,327.054
0.999961,2800.22693036,695.003907094,-328.831,3795,193.895,326.804360447,327.05939933,8.69445185913,271.297,3795,1438.91099642,326.793,4468.83213956,1133.10293485,235.79969504,198.14547353,346.714,249.510970433,420.031781859,327.126
0.999974,1937.50464319,1836.23695853,-329.023,3796,193.916,326.976712599,327.265145782,8.66745181054,271.302,3796,103.661347714,326.975,4364.30357118,1299.87450007,449.208198066,584.217283962,342.971,223.204596743,1050.64216113,327.331
0.999919,3040.65620593,1219.92332012,-328.766,3797,193.957,326.750761617,327.042475492,8.52698021093,271.312,3797,115.138748218,326.736,4749.61829622,1217.26329411,-8.13876540312,439.133711799,330.191,251.438556601,350.377827068,327.101
0.999988,3696.08175124,1507.4577484,-328.328,3798,193.993,326.247442201,326.491926546,8.46523715594,271.33,3798,1677.66464646,326.242,4613.54116397,949.6200522,5.6467137907,661.140966834,331.33,235.719070539,581.621796235,326.576
0.999929,4202.67930792,1696.68852355,-329.205,3799,194.033,327.315040551,327.554799641,8.54036804181,271.391,3799,3296.75415542,327.311,4561.05983257,332.291518812,793.422755653,395.72624869,342.918,278.702201558,1143.52299463,327.613
0.999947,2928.27493542,2164.38248694,-328.208,3800,194.011,326.251380983,326.530253468,8.43502325285,271.418,3800,985.214249824,326.242,4705.20265781,1340.41689499,172.191780855,727.707651731,336.749,266.983036896,1183.29264878,326.611
0.999936,2550.75989379,1189.31261307,-328.545,3801,193.99,326.532725772,326.77342247,8.33955098302,271.446,3801,974.033708548,326.534,4437.50418016,1193.47373664,136.234206474,380.479178637,294.501,266.999411607,718.557612207,326.863
0.999974,1944.47357857,1117.83485025,-328.391,3802,193.978,326.361137865,326.614345346,8.44941699648,271.468,3802,151.138253231,326.348,4405.54215555,1490.64254802,193.595733318,366.600950472,321.444,207.856265609,650.87918446,326.689
0.999972,1114.13192966,948.601733343,-328.056,3803,193.938,326.116782873,326.388921262,8.38332995672,271.489,3803,135.626740741,326.12,4434.0869221,1561.69019246,-11.1253374891,350.649788624,315.082,146.182871715,476.958824186,326.466
0.999923,413.456476163,1574.00988322,-327.628,3804,193.982,325.664199998,325.923895747,8.53016882078,271.559,3804,133.276567277,325.675,4327.84477345,858.359207747,-9.51669320889,518.629166996,331.397,111.88958965,371.688200114,326.034
0.999908,497.211722664,941.163548049,-327.51,3805,193.993,325.565483516,325.831837009,8.50760133466,271.612,3805,-6.60837447833,325.554,4089.27502351,1239.87268948,-10.8300623975,287.165867857,331.313,48.4051854764,205.370404752,325.905
0.999971,2269.56564742,884.732812709,-327.548,3806,194.004,325.603724034,325.867416363,8.55427301968,271.648,3806,115.259735049,325.606,4273.74611682,1496.34976918,-12.556521412,278.651189015,345.373,210.513000067,125.887632189,325.957
1.0,-10.813699304,1302.64559118,-326.917,3807,194.012,325.014116473,325.275948625,8.70521261662,271.687,3807,-11.4214149236,324.994,-5.0717930129,0.421628308673,-12.7306640769,361.56244765,354.057,-10.2654935882,167.009337215,325.327
0.99996,1962.15228943,534.329715363,-326.691,3808,194.039,324.733778888,325.042966451,8.64220230915,271.738,3808,167.993688599,324.753,4146.45406214,1517.47372676,-12.6054338308,180.939462231,333.004,200.025063762,128.386157778,325.163
0.999949,2630.06288546,1184.27223152,-326.728,3809,194.083,324.782729559,325.039750486,8.6593303013,271.777,3809,132.90739393,324.766,3867.4741379,1218.45842528,-11.5849106567,409.465201214,327.538,216.171587177,239.486176717,325.106
0.999921,3117.6601692,2196.43044883,-326.373,3810,194.068,324.316872524,324.585238519,8.72925725307,271.812,3810,428.92145269,324.32,4098.29296953,1139.06582678,-12.1667087366,976.08380376,348.615,235.641231932,744.319125908,324.656
0.999945,3046.60380658,1009.79506124,-326.212,3811,194.031,324.122471647,324.389565336,8.7518305882,271.858,3811,1318.0310663,324.128,4363.72276649,1023.94540452,-10.8443996208,393.676405198,342.747,244.383136339,239.341948054,324.478
0.999967,3002.36569195,2212.7128329,-326.907,3812,194.045,324.844114075,325.076585389,8.7136635929,271.898,3812,132.887318197,324.833,4492.73626527,1584.82178527,217.319981798,952.616552496,360.927,247.360575314,1242.21603411,325.16
0.999946,2731.66629138,1428.39777933,-326.976,3813,194.067,324.965079041,325.176229202,8.50146440107,271.939,3813,105.662668075,324.954,4675.30249233,1529.39333998,-11.1367880482,424.49158124,326.241,238.121729978,290.071214423,325.257
0.999921,2451.51848449,1612.23837244,-326.618,3814,194.092,324.60652569,324.850582679,8.59326126778,271.998,3814,86.3109804549,324.597,4622.60130021,1654.7520789,-10.7563702749,561.586707867,321.62,214.295177853,382.013478931,324.911
0.999942,2983.2022831,956.68730048,-326.177,3815,194.112,323.978645105,324.257923887,8.70416555013,272.04,3815,825.900553367,323.981,4300.12676675,1290.34322525,184.598469188,303.298302479,332.834,257.037317621,588.890372786,324.346
0.999887,3090.10203245,1373.69113496,-326.594,3816,194.119,324.348663303,324.60575074,8.65133369853,272.062,3816,852.033476516,324.351,3935.96577421,1077.45586427,88.8816581501,541.954776049,339.456,232.094310951,664.891384139,324.713
0.999922,3174.91322167,1811.98585551,-326.438,3817,194.157,324.268415646,324.538004884,8.78858516983,272.089,3817,414.104033623,324.267,4015.57473901,1210.77506132,170.427109622,675.356358966,371.222,241.767490105,663.583811095,324.606
0.999935,2505.37792841,1787.26590118,-326.741,3818,194.165,324.603702308,324.845053658,8.54339733696,272.137,3818,139.378222484,324.576,3986.43687421,1316.05722877,282.023611338,598.731757725,329.793,210.813523297,797.151131093,324.903
0.999943,2834.23176781,1381.01453816,-326.661,3819,194.225,324.517486337,324.73996952,8.48852413589,272.176,3819,116.366672754,324.515,3888.14263149,1280.18434609,18.0786648308,473.005279589,319.478,221.120731334,480.85350701,324.806
0.999872,3402.57711248,1307.37988865,-327.043,3820,194.25,324.990017061,325.224975365,8.48581076596,272.209,3820,653.575581333,324.988,3878.32975672,882.627714989,154.301018068,421.763378742,318.784,219.509029275,624.030396354,325.277
0.999973,2722.52688045,1304.22425621,-327.329,3821,194.241,325.272320225,325.49518934,8.36861696587,272.243,3821,166.797684923,325.286,3808.30090984,1340.7215899,131.417837922,432.119004647,313.81,186.867506567,458.080452681,325.595
0.999906,3536.23405485,1795.16849501,-326.775,3822,194.308,324.794816981,325.054265253,8.53774548595,272.282,3822,2653.81543734,324.779,3910.41735195,354.91047173,183.118767603,747.984973597,321.428,210.414830478,737.783199403,325.123
0.999964,3103.75956066,1103.62708064,-326.228,3823,194.361,324.209950168,324.42686965,8.47848513148,272.344,3823,524.521708813,324.207,3894.21432502,950.413907822,122.760236093,366.720885655,330.515,200.714979085,717.475285473,324.505
0.999907,2908.15959755,390.482909774,-325.94,3824,194.372,323.922833999,324.136736634,8.44785255348,272.398,3824,183.95025449,323.913,4107.36458777,1318.72651374,390.482909774,0.0,311.966,209.339373399,390.482909774,324.198
0.999944,1982.53749591,3371.26692991,-325.623,3825,194.395,323.532686325,323.783599475,8.6393571316,272.446,3825,161.397658089,323.526,3834.88585037,1017.2688805,920.815694866,1110.82839138,361.334,215.344923678,1804.60720024,323.84
0.999923,2584.80074029,1286.54922677,-326.531,3826,194.425,324.513961624,324.741359731,8.42053534403,272.492,3826,1193.17007087,324.503,4393.3380265,1073.35258126,18.6533566582,422.613743955,316.501,215.528213369,539.962839544,324.805
0.999916,2592.95794563,1527.71931456,-326.03,3827,194.412,323.997755117,324.216556117,8.63364208938,272.497,3827,1155.28545918,323.996,4716.5382774,1052.34414107,310.563408026,456.547223886,359.121,206.881487157,984.898565694,324.295
0.999931,1955.94382255,1244.21700426,-325.825,3828,194.399,323.685700723,323.894163956,8.5523828401,272.501,3828,784.06503047,323.681,3945.69624671,952.017671056,15.4255914509,493.651330981,334.677,243.811443093,769.169472686,323.985
0.999958,1665.65441214,964.693256591,-325.608,3829,194.402,323.638345896,323.876624102,8.44172367042,272.562,3829,355.85792742,323.641,4037.79080531,1112.11209027,100.245734271,311.721796508,340.485,244.271033694,486.27987188,323.949
0.999924,1243.67272365,1147.71078107,-325.51,3830,194.385,323.462530154,323.690038123,8.46787768778,272.558,3830,331.598543742,323.453,3544.52479591,839.35489342,21.0059464321,407.517834118,327.356,223.45027902,602.989822555,323.769
0.999981,1256.31271656,1518.2617715,-324.719,3831,194.384,322.949344705,323.167100277,8.50066246174,272.588,3831,412.458655202,322.954,3204.64120841,827.271442279,1235.73278991,129.790075679,343.86,236.527270651,1334.91585465,323.274
0.999953,1379.89870239,1534.01090439,-324.967,3832,194.379,323.106590015,323.340892143,8.50432924094,272.62,3832,183.42539568,323.095,3641.84421691,1059.72675313,6.47173830608,701.663889072,337.928,209.668640257,542.825150809,323.402
0.999916,1176.71458824,1653.80463643,-324.887,3833,194.379,323.03979961,323.29158922,8.58317070164,272.688,3833,116.021971436,323.041,2740.76425872,771.570835193,119.251900898,464.931910992,338.553,192.768662864,473.61174647,323.357
0.999893,1276.9762037,971.844121023,-323.849,3834,194.401,322.070555029,322.365293407,8.47800608797,272.706,3834,344.606823476,322.052,3653.45764972,887.986064883,139.551778234,323.048645048,315.821,241.368674434,429.663068908,322.434
0.999944,1511.98279493,1357.1919156,-323.713,3835,194.387,321.788957155,322.064577554,8.55353984291,272.77,3835,373.327021264,321.799,3669.13647097,909.77662504,-9.51507873416,458.587664761,359.96,238.513075709,392.074460092,322.134
0.999931,1161.41176886,1059.91285149,-323.36,3836,194.41,321.373423181,321.649786482,8.52500952628,272.83,3836,45.3801533543,321.384,2925.41814007,763.505629824,2.19432540972,388.014787083,329.362,149.152437985,371.057177624,321.745
0.999927,987.619283528,652.740995479,-324.129,3837,194.432,322.32325275,322.652246416,8.47803872725,272.878,3837,59.0685404098,322.31,2496.14858801,695.199537167,74.8198820181,268.564861052,331.295,185.759045621,273.056638965,322.716
0.999921,1123.86759831,1746.80658835,-323.059,3838,194.455,321.003344687,321.387397866,8.66837735247,272.902,3838,79.0247940716,321.0,2842.84665415,632.506048762,2.19719790032,624.903564049,325.291,144.85349437,676.413487952,321.457
0.999926,931.198942272,2058.76663835,-322.63,3839,194.507,320.797771498,321.169375231,8.75004153329,272.927,3839,69.7707268327,320.807,3057.12635518,615.623431351,404.975558149,760.119431044,365.172,192.616352209,984.94594769,321.229
0.999886,750.55864353,1263.72940159,-322.808,3840,194.537,321.07971935,321.449054482,8.4751644239,272.966,3840,86.0344248995,321.086,2319.56192712,581.516682726,7.06489011603,535.859846267,315.274,149.024058171,569.472937713,321.529
0.999928,1103.7048325,1150.55312803,-322.018,3841,194.572,320.260679889,320.599619031,8.82545158556,273.019,3841,222.65533647,320.234,3366.14140864,771.121741363,-3.54463907615,438.532290109,377.249,204.831391095,386.754720752,320.653
0.99993,984.581544944,966.301294015,-321.401,3842,194.57,319.794024585,320.231138761,8.83241424987,273.08,3842,164.564241845,319.801,2784.81114798,720.844024812,6.20012189753,368.745848532,357.181,182.335233612,394.140863058,320.273
0.999893,1041.20293737,2308.97768837,-321.544,3843,194.62,319.777215451,320.160605029,8.7046173056,273.104,3843,190.359216489,319.778,3153.0154424,833.930553199,1364.88939422,472.044147078,335.902,189.981073453,1836.93354129,320.217
0.999954,1274.10424144,1561.3122731,-320.882,3844,194.631,318.952806201,319.367827451,8.68568814003,273.112,3844,147.271735957,318.96,2380.44256813,559.857363562,129.806911409,606.687952186,351.645,194.959046337,730.373501004,319.427
0.999947,815.320919088,1109.19059286,-320.982,3845,194.677,319.191432648,319.569769218,8.67991072007,273.184,3845,119.686103946,319.2,2345.21773628,526.899321813,-9.48684646412,364.811668607,350.141,175.702832336,502.578819913,319.64
0.999917,1362.30941821,1017.95709475,-320.223,3846,194.73,318.393892426,318.854365507,8.68814751496,273.206,3846,117.779352432,318.382,3074.57384323,908.501708409,-6.19343691609,384.421275896,314.969,193.571239667,350.037739877,318.905
0.999882,1546.27937916,997.033093708,-320.295,3847,194.738,318.374514959,318.843452733,8.75377648933,273.22,3847,82.3714516424,318.387,3607.53215478,930.362568532,137.3736625,319.231357285,350.493,194.459506027,506.808907627,318.917
0.999927,1299.58031517,1141.94399124,-320.134,3848,194.769,318.239015667,318.623640739,8.56029355648,273.254,3848,182.666084571,318.229,2960.42614625,906.886161685,174.78442614,353.43344076,326.011,184.462369229,590.175523254,318.672
0.999932,1514.63780089,907.334523523,-319.939,3849,194.811,317.934325774,318.267315227,8.80618166778,273.267,3849,563.50473223,317.938,3437.65311286,733.030771423,122.271689542,328.660660587,364.609,233.185942592,463.338453934,318.36
0.999887,896.419244436,1208.44197014,-319.876,3850,194.784,318.062316932,318.474434909,8.78156452909,273.316,3850,100.135033124,318.049,3154.86558231,629.230292602,122.830875532,417.314578893,333.72,180.574060319,695.168897775,318.498
0.999914,1223.48238293,523.00857148,-318.757,3851,194.791,317.107143219,317.478660659,8.71067184103,273.337,3851,371.576662074,317.111,2984.33956457,605.527576974,51.25898715,178.330638355,337.644,180.383481221,379.182764101,317.566
0.999897,1387.26889955,901.13808091,-318.507,3852,194.828,316.713034801,317.092431907,8.79177392903,273.366,3852,115.374235214,316.711,3283.89204076,808.143280561,-10.1326765384,300.051532058,340.296,186.875406329,273.700496043,317.177
0.999915,1364.79429069,748.251885616,-317.385,3853,194.873,315.812038463,316.185556586,8.92483379489,273.376,3853,235.07637104,315.798,2958.16278294,754.130016057,-10.7661492402,226.151801128,363.439,170.218285311,242.768419342,316.224
0.999943,2602.75414839,1468.58586168,-318.228,3854,194.917,316.386440055,316.67859764,8.60179302846,273.354,3854,103.016853584,316.391,3680.4312343,1227.28238501,-7.37572434835,454.548400094,322.354,171.488324617,339.024085165,316.746
0.999934,2727.1561218,478.863254018,-317.956,3855,194.95,316.081231598,316.417963213,8.67890509006,273.365,3855,782.175718339,316.072,3785.24216331,956.087727219,-7.43088465035,164.479242699,329.182,193.802011262,159.994336075,316.474
0.999924,2326.76171467,1311.86424164,-317.587,3856,194.994,315.641890773,315.937255819,8.73837022466,273.355,3856,464.255577197,315.642,3848.08131579,1131.27623688,-10.512926779,458.321021942,322.668,228.352742269,517.539212258,316.026
0.999887,1808.27956751,1101.43621969,-317.958,3857,195.103,315.887858863,316.248947007,8.784819032,273.338,3857,118.455874322,315.873,3860.84924052,1052.46079066,-9.36585308498,410.378951412,349.585,226.907835936,347.91319825,316.315
0.999934,1494.02321597,767.501538187,-318.058,3858,195.1,315.858201405,316.178422471,8.54070004552,273.377,3858,43.4993733538,315.857,3447.70307986,951.696585725,15.4562850946,247.211010264,312.049,151.971386165,408.527068632,316.245
0.999907,1744.15417864,1329.22192425,-317.757,3859,195.187,315.605322443,315.903875957,8.75884458736,273.403,3859,165.613738319,315.617,4146.09759013,1314.23419041,-0.423822225047,555.865203379,366.738,199.574775512,717.52319998,315.989
0.99995,2719.73064762,1402.96070089,-317.966,3860,195.176,315.970919711,316.244601822,8.62604679332,273.434,3860,113.677199943,315.945,3921.13235152,1051.65640524,41.5230681786,489.312526329,337.38,210.426023338,360.706236856,316.295
0.999943,1494.29775786,1170.66803005,-318.165,3861,195.204,316.26813029,316.58285165,8.58980629341,273.513,3861,17.9133326325,316.264,3944.56079996,1540.34174048,-14.3125490687,488.07782844,327.314,126.269914544,320.913420156,316.655
0.999962,2284.92599968,1387.95066244,-317.114,3862,195.237,315.204139861,315.508491145,8.76405680282,273.536,3862,68.0329352039,315.202,4100.7440476,1556.69190603,33.2568791204,630.717417179,346.473,181.74235148,496.199263009,315.619
0.999908,1996.54725113,1674.91897362,-317.666,3863,195.284,315.836359978,316.138224962,8.62622653608,273.561,3863,53.0588176608,315.834,3864.18751354,1666.77540366,-9.3650547428,590.773668593,346.953,136.608748793,318.759964266,316.206
0.999968,2972.78957315,744.88538594,-317.334,3864,195.288,315.38618003,315.658720613,8.75291464078,273.622,3864,98.8031459199,315.379,3917.9504933,1202.016383,3.03538002703,268.271617944,360.373,176.130834148,234.088048099,315.743
0.999955,1592.2807109,2200.92435692,-317.43,3865,195.316,315.513590104,315.781070179,8.50297949639,273.66,3865,40.005385604,315.507,4102.42439374,1616.52968269,-14.2921459627,830.185007505,331.151,122.86732509,578.671196555,315.842
0.999952,1682.84515089,740.764973515,-317.374,3866,195.319,315.339074506,315.597225467,8.38103316497,273.696,3866,53.5105410457,315.342,4301.40541046,1594.89562937,-2.11644543806,275.563952781,306.884,148.29226173,239.205178269,315.654
0.999965,1804.46310461,2293.9672443,-317.708,3867,195.326,315.805095004,316.090354908,8.49277384464,273.704,3867,215.982074025,315.801,4319.44226185,1280.43440498,186.879200387,866.446145398,331.107,240.585344615,1313.76802019,316.141
0.999981,2111.94213727,1147.62525512,-317.213,3868,195.352,315.41272675,315.6941272,8.48659352346,273.731,3868,49.5544053963,315.395,4423.54419424,1632.17612276,2.83456171865,391.011216413,319.862,208.66993822,342.262448596,315.756
0.999952,1482.09686107,1821.75228958,-316.89,3869,195.383,315.100107692,315.339415106,8.58362861216,273.777,3869,104.462363705,315.101,4806.08304117,1678.47964315,-4.79181650145,630.453334757,348.595,162.665471348,505.625385777,315.412
0.999987,1751.78293109,940.858318831,-317.014,3870,195.367,315.100195426,315.368469396,8.35882728121,273.813,3870,115.967432129,315.099,4555.38127761,1665.88566412,4.92532742649,360.530056197,295.713,179.108878184,493.701682443,315.435
0.999964,1711.17158158,714.601852449,-316.892,3871,195.354,314.934254068,315.152282643,8.48707206138,273.832,3871,132.078704109,314.922,4646.33833869,1596.74137036,-7.00190982623,205.860568743,328.811,185.166497323,191.914618268,315.225
0.999957,1977.35309315,1098.44336345,-317.492,3872,195.409,315.560667099,315.761261153,8.33749876824,273.829,3872,453.53034033,315.56,4313.91660383,1285.37012163,-4.91666126207,347.795408618,296.239,236.797816672,328.757515356,315.822
0.999954,1209.00146254,1096.53978418,-317.184,3873,195.433,315.231979201,315.430887295,8.43192839627,273.822,3873,-10.1938003523,315.227,4292.37717921,1585.83339063,-9.68352738521,335.458320695,328.454,119.3225621,192.443402519,315.509
0.999942,1456.58335465,1398.61667771,-316.864,3874,195.441,314.912065896,315.122939241,8.42065695902,273.893,3874,105.621359214,314.924,4366.93637098,1665.43033861,-11.6195510124,434.145532459,312.164,165.395339093,269.425893627,315.188
0.999947,3075.14143538,2931.36209318,-316.917,3875,195.465,314.907849792,315.139073509,8.44836375711,273.932,3875,1023.58280511,314.894,4559.63497414,1298.5470521,20.0950780395,1141.30548835,322.677,257.16942362,988.527327153,315.179
0.999942,2615.53432183,920.653325305,-316.813,3876,195.514,314.846742749,315.149166002,8.59008278073,273.96,3876,386.741229154,314.855,4252.79277084,1302.3453163,-3.2009488314,343.45319434,341.132,271.345919982,297.710329562,315.207
0.999911,2950.09544605,2382.05462375,-316.194,3877,195.529,314.161525461,314.425740276,8.54071855884,273.981,3877,759.588653983,314.139,4480.64350048,1219.53721193,6.83448462851,939.685522478,329.186,237.472877817,844.520698488,314.472
0.999962,1823.48783139,838.497415078,-316.457,3878,195.598,314.479399281,314.768369483,8.69245265126,274.014,3878,124.881065056,314.48,4542.60444988,1422.0189067,-13.4362444054,290.270422984,345.802,200.800169569,219.512678632,314.848
0.999948,3889.71052123,2007.34535123,-315.839,3879,195.581,313.953622954,314.247144536,8.5549860146,274.037,3879,1143.54460035,313.948,4692.12628934,954.264662203,-6.48582422965,659.3106639,327.511,269.988742678,667.315865032,314.324
0.999894,2579.72911042,771.323611973,-316.353,3880,195.632,314.391867228,314.679482343,8.37106695402,274.097,3880,597.295210737,314.391,4453.4359649,1273.64692973,2.41896082712,266.804649535,297.997,249.749366144,351.503579355,314.743
0.999964,2490.98071078,3089.81407638,-316.443,3881,195.656,314.592346607,314.838189653,8.44621647591,274.153,3881,105.968199429,314.583,4071.04661333,1415.49629518,-9.22265270361,1125.72768855,314.286,157.490163617,695.421029299,314.899
0.999947,1716.2482791,290.982789475,-316.674,3882,195.67,314.770165081,314.952533771,8.55078696772,274.209,3882,112.947560921,314.772,4128.26179654,1694.650139,-14.1537316371,104.939693086,322.642,141.924431795,117.531693385,315.025
0.999952,3219.5804364,1233.08123889,-316.932,3883,195.68,314.988328835,315.212636067,8.43409905395,274.241,3883,142.684446255,314.98,4309.41755625,1370.27608401,-7.07844129273,506.491490897,320.345,248.803384723,623.025327436,315.261
0.999935,4061.51624153,1223.15351885,-316.462,3884,195.692,314.397656695,314.609702729,8.3015838085,274.271,3884,3302.57532761,314.403,4550.94127009,308.653133626,-7.60383196449,463.237508231,298.884,276.107033185,347.935087167,314.695
0.999908,3421.06110109,1905.22680185,-316.582,3885,195.751,314.545868472,314.78788187,8.30696622697,274.288,3885,1799.36170726,314.541,4355.71813701,1032.15233662,138.577796303,622.808358454,300.097,248.856712065,755.005828985,314.858
