AverageAbsY,AverageQLoss,PolicyRegParamNorm,StdReturn,AverageAbsQYDiff,MaxEsReturn,AverageQ,AverageAction,MinEsReturn,AverageAbsQ,AverageReturn,Iteration,MaxReturn,AveragePolicySurr,QFunRegParamNorm,Epoch,AverageEsReturn,StdEsReturn,AverageDiscountedReturn,MinReturn,AverageY
2480181.34376,5.27936e+10,215.619,0.654565652729,87562.0523248,95.9689409309,2.47974e+06,0.301366,3.93662007378,2.48436e+06,973.241683436,4119,974.463905125,-2.6193e+06,5785.05,4119,22.695271378,22.2126715763,88.8162645358,972.29198722,2480067.97737
2483752.31327,5.32682e+10,215.628,1.5456748753,88202.1116502,83.3584497566,2.48371e+06,0.318573,3.69744852858,2.48815e+06,971.423244416,4120,973.673250284,-2.62364e+06,5787.76,4120,22.5887710213,21.5859713322,89.9501086883,969.198980039,2483655.30173
2482928.5832,5.28953e+10,215.647,1.75326452116,87402.7569648,168.965997316,2.48252e+06,0.289265,4.3236475309,2.48715e+06,972.862301004,4121,974.896989302,-2.62241e+06,5790.3,4121,23.2723914032,28.7511020362,89.948790184,968.811144912,2482798.97866
2488020.15608,5.35776e+10,215.684,0.54901048354,88081.2093597,135.591495601,2.48773e+06,0.311715,4.25166982008,2.49235e+06,973.827208097,4122,974.589897381,-2.62629e+06,5792.9,4122,29.5521675229,33.4573441335,90.441626649,972.7690017,2487921.46137
2491480.96853,5.12057e+10,215.676,1.97804649811,86299.574179,156.41393716,2.49123e+06,0.298518,4.09569347957,2.49583e+06,972.330077441,4123,974.646631782,-2.6309e+06,5795.48,4123,27.2500365404,30.1752947152,92.817245078,968.459568933,2491395.35545
2494969.43136,5.21066e+10,215.641,0.566378865997,86983.7904336,122.076924277,2.49464e+06,0.277904,3.85784399615,2.49914e+06,973.40600359,4124,974.352211666,-2.63399e+06,5798.14,4124,22.609582878,27.6341124509,91.4671966743,972.278910176,2494867.20523
2499021.82781,5.35665e+10,215.672,1.4732548396,87747.3229246,176.481873865,2.49891e+06,0.303051,3.64672063032,2.50323e+06,971.707369133,4125,973.393633332,-2.63779e+06,5800.81,4125,26.9055296719,32.3101954684,91.1356616171,969.093725183,2498928.56841
2497580.47371,5.39612e+10,215.694,1.26556169113,87922.6807344,160.746940726,2.49727e+06,0.281251,4.09302462204,2.50179e+06,973.724871581,4126,975.112866405,-2.63548e+06,5803.43,4126,25.758375108,32.3410638981,89.4094778767,970.888890998,2497475.5707
2500162.03219,5.31385e+10,215.707,1.29158242444,87738.3411038,122.756860171,2.49978e+06,0.299933,2.75382668964,2.50466e+06,973.004907214,4127,974.275993053,-2.63942e+06,5805.98,4127,31.281475527,34.9913340664,90.1805086415,969.478139221,2500022.82926
2502486.626,5.4384e+10,215.707,140.165557373,87967.1817024,131.319990974,2.50218e+06,0.409776,4.19623026548,2.50663e+06,766.340360228,4128,840.06723929,-2.64026e+06,5808.53,4128,22.0284662426,29.2854376389,86.0448244379,329.175398631,2502381.55207
2503885.80517,5.36155e+10,215.753,0.707174868183,88224.5542329,134.133390088,2.50383e+06,0.307144,3.74144992081,2.50851e+06,974.739575258,4129,975.99313757,-2.64269e+06,5811.12,4129,20.7956075578,26.9734329371,92.8607914601,973.613991096,2503806.93761
2501235.25716,5.36402e+10,215.791,0.506531068028,88504.5664222,102.389934954,2.50098e+06,0.221225,4.10201307391,2.50561e+06,974.295464058,4130,975.134589693,-2.64259e+06,5813.76,4130,21.3274306453,21.99510251,91.495420762,973.481129077,2501131.47678
2510918.22806,5.33768e+10,215.81,0.599664490268,88166.819002,80.5363610044,2.51049e+06,0.278088,4.10961993777,2.51476e+06,973.324718346,4131,974.163985448,-2.64995e+06,5816.38,4131,17.3533771692,17.2632616438,88.9222348821,972.389002694,2510774.8733
2508475.87451,5.39582e+10,215.831,0.591809664704,88911.1386052,84.6454885397,2.50828e+06,0.264711,3.9153119519,2.51284e+06,973.45054454,4132,974.378446379,-2.64996e+06,5819.03,4132,24.7747261613,22.8807571672,90.246900826,972.685995029,2508357.61858
2511981.11161,5.40123e+10,215.863,0.859003599567,88846.6858965,84.7761203402,2.51178e+06,0.258439,3.76203971567,2.51654e+06,973.88325252,4133,975.300223027,-2.65275e+06,5821.64,4133,19.0996571401,19.9968368602,89.8921566566,972.078989998,2511887.09344
2515901.3409,5.3304e+10,215.877,0.667778870152,88137.0065555,118.580450841,2.5155e+06,0.258284,4.26597343093,2.52008e+06,975.17046124,4134,976.369346491,-2.65634e+06,5824.27,4134,27.723993422,28.3193988446,89.5985625903,974.025129554,2515790.56135
2516542.14194,5.51586e+10,215.952,1.11737905012,89592.039738,81.3746239004,2.51626e+06,0.296127,1.84272670539,2.52106e+06,974.462794035,4135,975.307747115,-2.65874e+06,5826.85,4135,19.7201253308,19.326012808,91.0947766169,971.450584786,2516428.17793
2517640.02054,5.6431e+10,215.999,0.659921330404,90766.4839337,184.279488306,2.51736e+06,0.252212,3.81297761417,2.52206e+06,975.777930392,4136,977.165052355,-2.65973e+06,5829.52,4136,23.1670506105,29.8094553647,94.2761220589,974.579330266,2517537.34893
2521293.94427,5.38876e+10,216.011,1.64653442364,89074.5159371,92.3896696032,2.52095e+06,0.274208,4.27308458234,2.52563e+06,974.378849705,4137,976.431320546,-2.66355e+06,5832.19,4137,20.1225296226,20.4395070104,94.7155650161,971.167811421,2521187.20981
2526990.80845,5.48768e+10,215.997,1.01002527062,89078.0374735,123.70163478,2.52679e+06,0.272729,3.33448771521,2.5315e+06,973.633636368,4138,975.333401987,-2.66913e+06,5834.72,4138,18.6267531729,20.7833875863,89.3696427869,972.079365099,2526869.86746
2530782.4706,5.43047e+10,215.986,1.52906858939,88822.5324586,107.056641602,2.53064e+06,0.272567,4.54543994465,2.5353e+06,972.286314071,4139,974.069305811,-2.67234e+06,5837.34,4139,34.1500228809,29.5301828724,90.3523719238,969.845288785,2530659.66577
2530629.33504,5.56166e+10,216.042,0.585141587716,89510.4451218,159.39324422,2.53016e+06,0.295363,3.76965281479,2.53492e+06,974.233973874,4140,975.007703055,-2.67139e+06,5839.94,4140,28.0483161116,32.8929047705,90.1798414565,973.380731663,2530498.67482
2536555.22926,5.47408e+10,216.087,1.22018902388,88670.3554678,129.651958648,2.53638e+06,0.285475,4.45919893311,2.5409e+06,973.765101057,4141,974.846096399,-2.67896e+06,5842.43,4141,27.6367356193,32.0523993094,89.8619775304,970.438322889,2536429.70465
2533299.04846,5.71643e+10,216.126,0.489485199495,91238.7916006,83.7885537978,2.53288e+06,0.287048,2.60791952214,2.53762e+06,973.439932461,4142,974.54076312,-2.67814e+06,5845.15,4142,19.8173681609,18.7997438999,88.7370887949,972.877696721,2533175.62457
2537483.13912,5.61407e+10,216.152,0.594426377943,90217.4523957,103.949044407,2.5373e+06,0.296702,3.93488694701,2.54206e+06,973.671527103,4143,974.612859938,-2.68012e+06,5847.74,4143,28.3558006321,30.1916811725,89.9533151534,972.664327839,2537396.74763
2543414.93485,5.54217e+10,216.107,0.740503208512,89465.7585346,172.70876134,2.54321e+06,0.303325,1.82831651006,2.54767e+06,973.436727224,4144,974.352143205,-2.68465e+06,5850.3,4144,26.5858456124,33.3168173697,89.9567072513,971.58424083,2543340.19929
2541039.4567,5.45984e+10,216.12,1.49582512493,89667.3943665,170.261266128,2.54063e+06,0.25302,4.32711213718,2.5455e+06,973.432334431,4145,974.727881744,-2.68456e+06,5852.92,4145,23.2447984579,27.1974090978,90.096994084,969.70041413,2540933.3697
2547911.56533,5.63945e+10,216.137,381.259478121,90363.486923,86.6645231226,2.54779e+06,0.309093,4.02363871697,2.55232e+06,664.585622988,4146,973.406393375,-2.69038e+06,5855.46,4146,25.853313591,22.6192914112,80.7021498699,107.934769657,2547782.82221
2547160.41489,5.48427e+10,216.14,1.50336222183,90281.2449878,158.022910844,2.54682e+06,0.290101,4.05106047053,2.55152e+06,971.919716515,4147,974.308442611,-2.69118e+06,5858.11,4147,22.7072043265,27.8552556662,90.6765712292,969.644064354,2547047.26876
2547189.44843,5.68365e+10,216.185,1.48642105368,91508.4420421,112.510207814,2.5468e+06,0.243871,3.92228266267,2.55163e+06,974.026339269,4148,976.040490861,-2.69287e+06,5860.7,4148,20.2839901103,24.012930488,90.5055011756,970.578169511,2547068.27579
2554288.63863,5.66215e+10,216.156,1.69073998724,90539.8706438,101.856170184,2.55401e+06,0.238164,4.13484411137,2.55857e+06,973.232610654,4149,975.098974118,-2.69693e+06,5863.26,4149,20.1506934404,22.9795547847,90.2045241376,970.555871503,2554168.87614
2555482.77944,5.7451e+10,216.144,2.05541790814,90498.726603,108.938146163,2.55513e+06,0.257192,3.98484748231,2.55981e+06,971.642345155,4150,973.960616249,-2.69779e+06,5865.83,4150,30.7851259442,28.7802459228,88.8198165899,968.270145564,2555364.19353
2553237.83415,5.67632e+10,216.136,0.582645566255,90922.681718,125.180593909,2.55307e+06,0.253679,3.69094111116,2.55795e+06,973.557316996,4151,974.255249847,-2.69708e+06,5868.3,4151,24.4105680588,23.595135303,89.3397538715,972.72497707,2553118.06105
2553295.18671,5.78871e+10,216.162,4.21948213955,91806.00928,221.296813459,2.55294e+06,0.2523,3.81950390878,2.55788e+06,971.505168594,4152,975.231806857,-2.69945e+06,5870.93,4152,28.9584247722,39.8484997846,87.4045459363,964.290947255,2553161.07539
2558856.33587,5.77192e+10,216.175,0.787729858791,91326.3468116,98.6442086222,2.55855e+06,0.304024,4.26723764668,2.56332e+06,975.082630713,4153,975.943426167,-2.70336e+06,5873.44,4153,19.9810591923,20.4795219226,89.8216459386,973.45036719,2558762.11608
2560943.9585,5.61862e+10,216.2,1.41888397749,90490.7873676,124.158658775,2.56066e+06,0.277804,4.28474270145,2.56543e+06,974.105734435,4154,976.146592282,-2.70411e+06,5875.97,4154,24.5617446413,25.7035125902,89.8424069607,971.520067931,2560829.24573
2561258.09893,5.62188e+10,216.198,0.615139302831,91310.2742226,148.866907356,2.561e+06,0.296936,4.03755838229,2.56572e+06,973.816824403,4155,975.115354891,-2.70828e+06,5878.58,4155,24.4489141791,31.0510861012,89.8902575655,972.924183247,2561150.63267
2566215.8059,5.6474e+10,216.244,0.762841060643,90897.4757149,129.663538334,2.56599e+06,0.289869,4.26976504587,2.57076e+06,974.524832857,4156,975.932935792,-2.71179e+06,5881.17,4156,21.3703508877,25.1086064912,90.5066449012,973.447984606,2566115.89364
2570766.53903,5.73177e+10,216.225,0.821274337448,91963.5053251,129.753409489,2.57032e+06,0.295355,3.36283503201,2.57499e+06,973.725299229,4157,975.167182937,-2.71483e+06,5883.86,4157,24.336968561,25.883854839,89.2874971983,972.558475822,2570619.32055
2572126.01259,5.55526e+10,216.258,0.495727752368,90441.1527397,93.7960129367,2.57191e+06,0.270864,4.38035664546,2.5768e+06,975.236007175,4158,975.891541568,-2.71636e+06,5886.52,4158,20.9147223184,19.6614555141,97.1417391616,974.290903078,2571994.79021
2573389.8285,5.8663e+10,216.272,0.252904431758,92415.161348,129.378204315,2.57312e+06,0.305287,3.9297223948,2.57788e+06,973.651908703,4159,974.176402706,-2.71946e+06,5889.17,4159,23.3808077288,25.4857100001,90.8869881907,973.350823624,2573286.87225
2578695.56263,5.72704e+10,216.27,0.831255841227,91738.5902049,105.087774485,2.5784e+06,0.307678,4.29479354259,2.58303e+06,973.445196887,4160,974.769034318,-2.72486e+06,5891.82,4160,22.0405901673,23.2161342944,87.9396634905,972.279275604,2578589.48525
2576979.96602,5.6873e+10,216.296,0.527963832719,91206.4755058,92.1635907781,2.57671e+06,0.256325,3.65258601544,2.5815e+06,974.41429543,4161,975.194770263,-2.72302e+06,5894.39,4161,20.7706373141,20.8978911613,89.1124090833,973.607116853,2576833.48677
2580798.36582,5.75025e+10,216.334,0.653949972286,91900.2421305,112.006084644,2.5805e+06,0.223411,3.46835438326,2.58528e+06,974.122994287,4162,975.068316837,-2.72795e+06,5897.07,4162,21.1299024205,21.6889036584,88.3796482681,973.043106136,2580698.38206
2583872.71126,5.69432e+10,216.342,1.30235637002,91447.5659018,107.138967023,2.58355e+06,0.29662,4.08121558377,2.58855e+06,974.857583921,4163,976.773024417,-2.7297e+06,5899.72,4163,19.0235898453,20.5253828361,88.151050887,973.333093934,2583761.04386
2585572.32039,5.86349e+10,216.372,0.60670027535,92158.8951453,113.669129011,2.58544e+06,0.237073,4.43963483514,2.59021e+06,974.899525215,4164,975.850677753,-2.73131e+06,5902.28,4164,30.0181354267,28.7908207335,90.0153504669,974.014812367,2585483.80128
2588140.09415,5.97327e+10,216.392,0.855262972897,93875.8361926,125.877794523,2.58786e+06,0.20575,4.08698422695,2.59265e+06,974.433101948,4165,975.66690936,-2.73748e+06,5904.87,4165,24.8995347554,27.3899735109,89.067006406,972.957830485,2588034.51274
2595605.7214,5.62273e+10,216.39,0.841928080637,90164.0825009,181.985161906,2.59538e+06,0.251839,3.6670581131,2.6001e+06,974.536819655,4166,976.573091065,-2.73891e+06,5907.46,4166,22.6624510135,27.3216872041,88.8010022828,973.50022992,2595495.9085
2594527.13461,5.83629e+10,216.42,1.1761361017,92081.1059774,156.534270478,2.59431e+06,0.252757,4.19533261683,2.59913e+06,974.671930098,4167,975.921445962,-2.74032e+06,5910.06,4167,34.1383451158,44.7689337817,92.6397448424,971.567261383,2594400.62816
2592036.24722,5.92465e+10,216.431,3.91583225787,93015.6257294,98.4240863368,2.59165e+06,0.283022,4.35135990882,2.59657e+06,971.116859174,4168,974.672393338,-2.74038e+06,5912.56,4168,22.4731191039,22.2021095566,89.2125543832,960.276318246,2591931.96248
2596410.36666,6.07328e+10,216.46,198.716173824,94414.5676726,88.2922527382,2.59625e+06,0.287891,4.21161782607,2.60128e+06,886.284020211,4169,975.706678758,-2.7454e+06,5915.21,4169,21.4997091193,21.2993577508,88.999799375,292.104541856,2596230.07689
2601901.30639,5.84001e+10,216.462,1.20323672532,93218.4009332,163.928108625,2.60149e+06,0.294029,4.25658949647,2.60646e+06,973.201203687,4170,974.943355032,-2.7504e+06,5917.83,4170,23.4222775996,30.042214678,90.1171409556,970.670375214,2601808.59007
2606537.35701,5.94391e+10,216.495,0.837473904454,93461.8753814,124.435259214,2.60628e+06,0.306201,4.2096305779,2.6112e+06,975.603515341,4171,976.966702795,-2.75344e+06,5920.5,4171,22.6662673601,24.4443327339,92.2025375744,974.088580175,2606435.63026
2610145.39172,5.91467e+10,216.51,1.62800873692,92572.2552346,155.252754035,2.60974e+06,0.274726,3.7194825997,2.6145e+06,972.625437454,4172,974.791390052,-2.75717e+06,5923.09,4172,21.4171588607,30.539425806,91.2959961782,970.302496918,2610039.99746
2608855.30227,6.05214e+10,216.54,0.555047888125,93668.6292303,148.218375813,2.60879e+06,0.27848,4.11043198871,2.61348e+06,974.494585969,4173,975.498673699,-2.75844e+06,5925.75,4173,26.115051506,29.2643077111,91.0804448864,973.653309076,2608739.02399
2613262.0837,5.98923e+10,216.544,2.68002573573,93055.008381,170.922684526,2.61292e+06,0.24232,4.35934592367,2.61772e+06,973.167897126,4174,975.260188929,-2.76187e+06,5928.37,4174,27.5395479748,33.0879816808,90.0199303988,965.491500209,2613160.20196
2614242.69813,5.87411e+10,216.576,0.858562553079,92683.7160564,134.281108264,2.61402e+06,0.257698,4.12709074133,2.61884e+06,975.402471771,4175,976.437830447,-2.76285e+06,5930.96,4175,26.3790973833,28.0189908348,92.097669938,973.273281649,2614148.37871
2616290.43937,6.05957e+10,216.573,1.67849770414,93910.1197842,256.678134338,2.61595e+06,0.291947,1.76164333808,2.6207e+06,973.731202412,4176,975.891122864,-2.76618e+06,5933.62,4176,28.7975931466,42.2681913916,92.8364972762,971.153876734,2616153.27699
2618668.79092,6.03985e+10,216.565,1.89193580932,93802.5540294,146.003816897,2.61827e+06,0.282679,3.72046547262,2.62322e+06,974.157030166,4177,976.541118322,-2.76719e+06,5936.15,4177,29.7955017467,37.1833196341,91.5476382706,970.852550887,2618534.65603
2623973.7728,5.99551e+10,216.589,1.24874646436,93342.3167445,143.987955373,2.62382e+06,0.341004,4.02824795587,2.62864e+06,975.155017387,4178,976.726607557,-2.77196e+06,5938.73,4178,23.5174248958,27.4285849821,90.4018427544,971.864651753,2623860.25457
2624118.92227,6.119e+10,216.648,1.56218370771,94908.4597036,113.029934504,2.62378e+06,0.29731,3.98880845802,2.6287e+06,973.205497427,4179,975.59666797,-2.77365e+06,5941.38,4179,21.4171193588,25.7576619451,91.659792539,971.283038133,2623994.98636
2627549.65328,6.25293e+10,216.687,0.580943497921,95225.3532585,132.973262053,2.62711e+06,0.305075,4.13213172586,2.63181e+06,973.685728859,4180,974.494945363,-2.77789e+06,5944.02,4180,23.0517451293,26.0431621199,89.3370604186,972.623839134,2627431.74905
2632516.61828,5.99941e+10,216.687,1.35033736997,94314.5195004,149.250013653,2.63233e+06,0.328438,3.80530927334,2.63718e+06,974.244643174,4181,976.394590099,-2.78323e+06,5946.64,4181,26.9997492521,37.2629044851,92.2056866217,971.74259,2632413.1877
2635920.45851,6.0438e+10,216.713,1.68030844559,93795.1368456,95.3171939551,2.6354e+06,0.297499,4.12094670134,2.64055e+06,973.240037417,4182,975.894338917,-2.78459e+06,5949.21,4182,21.9701941779,24.4382014396,90.580246994,970.743129795,2635760.26514
2637304.01153,5.90667e+10,216.692,19.292762536,93258.8170465,129.275390221,2.63726e+06,0.316577,4.12568759296,2.64224e+06,963.515741463,4183,974.39795141,-2.78686e+06,5951.77,4183,22.3118672244,23.9214152128,90.505147741,915.260472079,2637139.99805
2637214.38266,6.10807e+10,216.698,1.02323807675,95166.0625974,131.31640364,2.63675e+06,0.236416,1.95247415275,2.64167e+06,974.44423957,4184,976.347390102,-2.78829e+06,5954.42,4184,31.5901701287,36.8924384161,92.0511403223,972.720348791,2637113.03454
2639071.93584,6.1964e+10,216.68,1.3434064801,95489.7079968,129.443151598,2.63872e+06,0.271873,4.53652444164,2.64354e+06,974.142319184,4185,975.754923691,-2.7915e+06,5957.11,4185,28.6037816632,31.2712750812,91.8297929475,971.929441853,2638922.22924
2643291.49612,6.22033e+10,216.686,1.05957993991,95088.7056497,151.420634199,2.64298e+06,0.270305,3.97439537058,2.64786e+06,973.842372807,4186,974.664812153,-2.79434e+06,5959.68,4186,24.1942543067,32.0484654064,90.4660099601,970.813875394,2643199.25442
2643998.91637,6.25879e+10,216.695,1.48436009509,95817.0827189,178.163644108,2.64382e+06,0.252977,3.93477963509,2.64869e+06,974.000848106,4187,975.484402169,-2.79539e+06,5962.32,4187,26.8861487037,32.7090722534,90.1349817993,970.021325304,2643835.24276
2647983.86729,6.07071e+10,216.725,165.190199304,94592.596185,232.672671278,2.64765e+06,0.303132,4.51248272409,2.65233e+06,922.443367092,4188,975.678636783,-2.79951e+06,5964.9,4188,30.9292347869,42.3174614221,88.9332482447,400.069475182,2647889.51872
2652419.81605,6.06296e+10,216.734,153.616060165,93865.743851,164.048798299,2.65214e+06,0.306162,4.09186288634,2.65708e+06,876.49037816,4189,975.709692711,-2.80122e+06,5967.54,4189,18.2718204027,26.1966213477,87.131829761,549.911318898,2652315.61027
2649164.74487,6.1557e+10,216.757,0.710937931382,95130.6401753,97.4090252391,2.64879e+06,0.298978,4.08791230792,2.65393e+06,974.407503201,4190,975.233882105,-2.79988e+06,5970.15,4190,27.8648046194,23.8040129453,90.3027118095,972.787272216,2649039.2213
2659064.2658,6.0777e+10,216.821,0.418519221046,94821.1443098,89.4562241469,2.65866e+06,0.296423,3.91275924853,2.66357e+06,974.096816994,4191,974.732869597,-2.80905e+06,5972.84,4191,23.4765963342,21.8080273931,89.7483660453,973.567589051,2658943.83603
2655010.83717,6.36606e+10,216.815,1.33163986097,96652.2717935,113.748522435,2.65483e+06,0.252182,3.43356455754,2.65973e+06,974.765950499,4192,976.752874284,-2.80754e+06,5975.54,4192,28.4712677598,29.4926163566,90.474828767,972.764658241,2654889.16302
2656819.74006,6.24275e+10,216.826,207.224660234,96255.6771862,186.568223704,2.65658e+06,0.234654,3.9025398734,2.6616e+06,905.569581203,4193,976.420939491,-2.80945e+06,5978.23,4193,22.6128530552,29.5461911933,89.0124294794,250.910425362,2656698.65943
2659496.80642,6.23291e+10,216.838,0.85035086016,95439.600733,82.3021789255,2.65913e+06,0.286957,2.62356010935,2.66406e+06,973.282012975,4194,974.028651948,-2.80969e+06,5980.9,4194,21.4950046231,21.6548785637,89.9860372555,970.872627163,2659408.11504
2663934.50017,6.20289e+10,216.846,132.204977807,95841.9018913,130.409673313,2.66349e+06,0.355057,3.74997006275,2.66845e+06,481.10987079,4195,593.159768815,-2.81536e+06,5983.54,4195,21.5237635204,27.5357281519,70.3710567871,190.353838716,2663821.20306
2665286.88629,6.14987e+10,216.872,225.551946485,95784.7646504,308.301280515,2.66513e+06,0.259847,3.69114335682,2.66991e+06,810.064913608,4196,976.133586233,-2.81739e+06,5986.19,4196,28.6758109275,50.5432312508,85.6017227141,421.489504651,2665202.81787
2666418.10765,6.22487e+10,216.922,125.474753225,96187.4606791,142.955522875,2.66614e+06,0.30022,4.29234208284,2.67104e+06,456.234807558,4197,792.81963509,-2.81985e+06,5988.8,4197,26.1039688623,33.2303106697,71.324777031,351.691400164,2666315.36973
2674660.90167,6.26664e+10,216.919,148.894674653,96086.8409004,103.427217861,2.67452e+06,0.331439,4.17530015676,2.67923e+06,728.308123009,4198,975.412213502,-2.82736e+06,5991.37,4198,23.6502237867,25.6011494856,81.4903409376,585.212154341,2674569.99596
2672792.37561,6.25715e+10,216.941,111.326486506,96206.453708,139.534191566,2.67252e+06,0.304821,4.24859264307,2.67745e+06,925.258591629,4199,975.200226179,-2.82558e+06,5993.97,4199,25.0664670398,29.3085614557,88.5018663156,599.125500791,2672690.08853
2675603.18183,6.14557e+10,216.991,54.1242318602,95081.692612,63.9629794465,2.67529e+06,0.361366,3.89306061421,2.68052e+06,707.953083397,4200,815.460905218,-2.82695e+06,5996.54,4200,20.5113906549,17.84187569,83.1593475659,596.472193175,2675477.25465
2674949.77999,6.298e+10,217.014,299.033731586,96725.8567674,110.665676778,2.67465e+06,0.296714,4.03559929751,2.67972e+06,805.167328612,4201,975.28628041,-2.82996e+06,5999.2,4201,21.9689720315,23.7370966887,84.961389718,147.323077465,2674835.05612
2682840.00837,6.06747e+10,217.039,90.7809193279,94546.5086109,119.284586165,2.68255e+06,0.306766,3.84214550588,2.68746e+06,546.78357963,4202,760.121239872,-2.83318e+06,6001.77,4202,24.9123696702,25.0474679207,71.6662864628,445.810338016,2682739.24814
2682677.55827,6.2437e+10,217.068,238.779719914,95995.6960151,165.184145989,2.68241e+06,0.309639,1.95483150384,2.6875e+06,789.136597627,4203,970.978605101,-2.83497e+06,6004.28,4203,28.8999255021,34.9622565591,82.3750718204,163.321978243,2682552.99869
2686274.04187,6.15632e+10,217.068,104.65689839,95423.5290708,132.249037011,2.68581e+06,0.310886,3.84239916219,2.69074e+06,843.41981756,4204,973.469191122,-2.83781e+06,6006.92,4204,20.9201835974,24.3454033254,84.5272825503,684.730483721,2686136.42689
2686495.01363,6.58251e+10,217.086,168.910479211,98556.2990838,144.805144628,2.68618e+06,0.2812,3.99392228953,2.69143e+06,904.318166446,4205,975.551817661,-2.84034e+06,6009.57,4205,23.818917347,28.3504887228,87.1831075582,395.28957449,2686323.02156
2689308.73561,6.28757e+10,217.088,182.631318876,97115.6603253,99.1918151143,2.68901e+06,0.343156,3.92557850738,2.69407e+06,813.837916739,4206,949.269690362,-2.84511e+06,6012.16,4206,22.1344524003,24.5346329429,84.7942233576,291.368170578,2689167.75243
2690293.68203,6.49114e+10,217.13,149.31416557,98436.5160413,140.759797998,2.69002e+06,0.358149,3.97094962049,2.6951e+06,543.371888934,4207,776.815188835,-2.84514e+06,6014.82,4207,21.3095238093,23.2495512942,73.2159557785,138.425321908,2690154.1885
2693942.48135,6.37897e+10,217.19,43.5981685203,97410.6714957,214.59525726,2.69362e+06,0.291361,3.58975705937,2.69861e+06,956.570754923,4208,982.556043799,-2.84898e+06,6017.46,4208,26.3672985234,38.0931695867,89.5761129245,832.06369136,2693817.34533
2699289.12819,6.28841e+10,217.261,55.6850221332,96141.3595698,167.074987492,2.69896e+06,0.356581,4.33831024695,2.70406e+06,689.036760267,4209,771.10409774,-2.85184e+06,6020.01,4209,27.5972816932,33.2993289312,81.9879358283,574.113819905,2699162.11614
2701903.46412,6.32775e+10,217.283,99.3368796468,96730.1245907,115.952397327,2.7017e+06,0.390876,4.09760495198,2.70658e+06,714.377881807,4210,974.339907145,-2.85671e+06,6022.56,4210,22.2475516436,24.0212056679,78.9808337662,625.405321437,2701803.2557
2702318.23845,6.37677e+10,217.25,79.5451983169,97033.4464597,129.615599808,2.70223e+06,0.341394,4.4083342901,2.70706e+06,581.627141587,4211,782.92020659,-2.85699e+06,6025.28,4211,33.7812724422,33.0115236173,77.0249106501,476.016774827,2702202.35161
2705237.91536,6.39238e+10,217.286,1.3116526767,97578.2547059,105.470363643,2.70488e+06,0.257428,4.11195264131,2.71004e+06,973.123385743,4212,974.94578401,-2.86067e+06,6027.99,4212,28.7661441232,24.5554040704,90.579529656,970.958803222,2705100.28231
2711567.9204,6.17151e+10,217.306,105.152072129,95834.4399457,116.855485729,2.71112e+06,0.390571,4.16217131091,2.71624e+06,651.523106808,4213,823.161120388,-2.86381e+06,6030.61,4213,26.8812110033,32.1246905158,74.8342328094,385.642223955,2711410.21915
2712751.17394,6.78879e+10,217.321,43.3356326139,99307.1362663,259.725368789,2.71237e+06,0.279427,4.01438405001,2.7173e+06,423.603069121,4214,503.997301842,-2.86785e+06,6033.36,4214,39.2879082479,49.2293757513,68.8708805926,363.448168078,2712611.76189
2715330.88587,6.34214e+10,217.329,17.7865181764,97150.2002271,119.568466734,2.71511e+06,0.296441,2.93902808796,2.72018e+06,316.533584272,4215,351.692998456,-2.87061e+06,6036.02,4215,24.3837332839,30.9847490065,66.5777700014,289.623897656,2715209.62738
2720561.68104,6.58056e+10,217.377,171.347862645,97817.21814,162.297192039,2.72024e+06,0.358748,4.1242058115,2.72523e+06,603.662551555,4216,953.708403778,-2.87497e+06,6038.68,4216,23.2406746639,28.6577620058,77.7882471968,309.589213733,2720395.64103
2716980.05584,6.65839e+10,217.392,1.34147199168,99365.0518705,116.03453092,2.71677e+06,0.254803,4.16584400813,2.72168e+06,974.880641971,4217,976.737760026,-2.8744e+06,6041.39,4217,26.3662430481,29.7956394193,89.776635696,971.825856628,2716899.68623
2721239.28924,6.70996e+10,217.403,164.135807162,99468.3596111,84.7932309412,2.72082e+06,0.321301,3.49767454664,2.72597e+06,863.28762434,4218,972.312612991,-2.87805e+06,6044.05,4218,18.8613570229,19.9813950681,84.1799358168,543.287231094,2721114.71362
2726382.69661,6.38904e+10,217.422,149.809071248,97674.6735582,80.0965425393,2.72606e+06,0.333917,3.46244807666,2.73106e+06,560.876204666,4219,949.490757157,-2.8824e+06,6046.66,4219,19.2735038692,15.9826233418,73.1382175757,415.930247941,2726241.18487
2728764.96689,6.39149e+10,217.449,0.48681143485,97274.8395633,97.073289713,2.72861e+06,0.233297,4.06848728914,2.73346e+06,973.062880354,4220,973.939622309,-2.88357e+06,6049.22,4220,23.1401987103,23.6101878259,89.2458756096,972.447742165,2728677.77038
2726412.74749,6.65211e+10,217.449,299.82987283,99734.4661069,103.680771625,2.72595e+06,0.341366,3.93785682124,2.73094e+06,607.22270576,4221,954.39157525,-2.88478e+06,6051.93,4221,18.5067066478,22.4068349301,74.8083617983,110.00500796,2726257.6125
2734043.82449,6.68711e+10,217.532,111.67882815,99234.3646134,95.6108689647,2.7338e+06,0.333093,4.32089462054,2.73877e+06,771.122114646,4222,950.422904199,-2.88988e+06,6054.62,4222,23.4077033615,21.607814491,85.6864854328,537.942977625,2733929.64221
