Epoch,PolicyRegParamNorm,AverageEsReturn,AverageDiscountedReturn,MaxReturn,StdForwardProgress,MaxEsReturn,AverageAction,MinEsReturn,AverageReturn,AverageAbsY,AverageForwardProgress,AverageQLoss,QFunRegParamNorm,AverageY,MaxForwardProgress,StdReturn,StdEsReturn,AverageQ,MinReturn,AveragePolicySurr,AverageAbsQYDiff,AverageAbsQ,MinForwardProgress
189,34.5007,41.0913885451,38.6698493671,123.150715644,0.229069696781,96.0214752803,0.9257,-52.1566193936,76.0232512321,4.81234195271,0.524384619038,0.0979316,45.1799,4.78943494309,0.977431781231,23.0721132526,45.3888113998,4.7897,-11.8732668794,-4.86845,0.178594888908,4.8122,-0.299732277959
190,34.5507,69.3476106703,40.1014047164,132.145279333,0.346389041281,103.24215464,0.944748,6.50621769993,77.3029729973,4.81422012072,0.521552157729,0.0943825,45.31,4.79076992521,0.998422266843,36.4824680477,36.6041536964,4.7907,-44.9976834275,-4.87161,0.173767520497,4.81404,-0.658530451866
191,34.6002,97.7128605731,25.6034112705,174.354842534,0.464091328945,174.149716984,0.930063,25.3224671087,54.6136067374,4.8348997374,0.291068836145,0.0896832,45.4841,4.81182690824,1.38943070243,48.411977803,41.2242830844,4.81202,-53.854684643,-4.88381,0.171196483348,4.83516,-0.745223895247
192,34.6406,40.3552254869,41.9105643944,178.051492244,0.346052630227,94.5474644631,0.928617,-10.506052023,82.4499813157,4.82531563232,0.564532586693,0.0958143,45.5677,4.8028622694,1.37835965495,35.7622296034,32.4620106142,4.80279,-29.1480433843,-4.88836,0.174512383851,4.82526,-0.483566059239
193,34.6979,57.9197418398,38.0409131163,134.491401132,0.308597055921,119.180138543,0.929627,-3.34498045174,73.844699736,4.84777431135,0.473177341698,0.0919636,45.6692,4.8273123101,1.01746359448,31.9205580666,37.919836635,4.82713,-18.3426184585,-4.90119,0.172215686698,4.84725,-0.403372799667
194,34.7544,70.9544856753,39.5669726406,108.510567876,0.185638040373,100.439905504,0.928798,26.6572286388,76.3401204986,4.86933082605,0.526077910186,0.0888621,45.8459,4.85046654281,0.829769559789,19.1760139239,23.0129488,4.85141,-12.4891587216,-4.92513,0.174207624171,4.87021,-0.330828646675
195,34.7954,59.0668306194,39.1315217011,133.88106616,0.313147401488,93.2998285456,0.91152,5.37693283223,74.7433082574,4.87249413397,0.506571658421,0.0936186,45.9302,4.85446447116,0.942928341071,33.3285877259,27.7797784617,4.85502,-13.3863030825,-4.9268,0.173143721434,4.87287,-0.271597514658
196,34.83,56.098013292,1.24747660183,109.04553323,0.308680837656,103.119254293,0.923917,-14.052833699,6.2249502924,4.86856059859,-0.122053670167,0.0887144,46.1573,4.85002696095,0.867071846511,32.9358486718,44.629027132,4.85091,-48.1757857634,-4.92971,0.17238616901,4.86938,-0.782283382101
197,34.8893,79.2385938958,30.9071869317,183.912661314,0.39801744593,115.974308095,0.941605,-7.97477311019,56.8041147916,4.90413421023,0.320397066344,0.0941359,46.2639,4.8876949931,1.45249292688,39.8005965958,37.2855740111,4.88861,-41.908138305,-5.00422,0.178602171371,4.90535,-0.710293206481
198,34.9512,74.80579434,42.5459000991,163.051629094,0.249724631885,151.806873123,0.923458,-1.11514891147,84.7387417553,4.90999311154,0.61269316549,0.0953551,46.4614,4.89316696572,1.29150651757,27.103430284,40.3328132081,4.89399,-11.0168261737,-4.98382,0.174495289034,4.91065,-0.331452393009
199,35.0367,52.4443012935,40.3409205721,110.642538158,0.107601068288,94.9527832274,0.944801,-30.0740478942,73.5614298725,4.92180252702,0.524541865156,0.0950527,46.5875,4.90576375198,0.786338423474,11.5992817821,45.7182778521,4.90642,45.9452858223,-4.99444,0.175013334899,4.92199,0.218578010411
200,35.0654,70.651746549,35.3418328826,137.895110557,0.370457733634,118.396539713,0.947122,31.8980473462,60.0203510356,4.94112747478,0.357827827248,0.0944314,46.7396,4.92657358896,1.050088208,36.5274353955,30.9740585153,4.92753,-33.1479497763,-5.01282,0.175830958981,4.94203,-0.558331008549
201,35.113,72.8968182782,47.3933528358,139.681855876,0.224168196263,122.794420376,0.946206,29.2719287979,90.2343603533,4.9517601577,0.667351986283,0.0985748,46.9018,4.93744452329,1.11167197952,22.7808626312,29.9347902534,4.93809,-0.752777082593,-5.01978,0.174742396549,4.95236,-0.2413315805
202,35.1761,84.9118910065,43.1203043142,130.182723873,0.224087356143,143.08650511,0.925227,55.5116212627,80.758597035,4.97173787053,0.572348573355,0.0931765,47.0216,4.95938457816,0.980820241622,23.1527738912,26.2077817936,4.96044,4.49331775521,-5.03168,0.172156637936,4.97257,-0.242246602156
203,35.2694,47.1570625554,37.3364994367,140.814547338,0.342524017909,178.050547156,0.940294,-11.0753861068,74.2285947821,4.9733428125,0.513699148108,0.0952929,47.1487,4.96062968656,1.11770852036,35.2209509802,52.3804275357,4.96222,-34.4998295537,-5.04583,0.174098128767,4.97456,-0.586103141123
204,35.3146,71.3519173348,19.6484810997,106.193488413,0.291673262794,113.957731619,0.917081,-4.88519256315,41.7949230495,4.99107839585,0.201250271484,0.0925819,47.2178,4.98003509666,0.716463291636,31.2278843184,35.0263274086,4.98044,-38.2165774775,-5.07095,0.172992341614,4.99078,-0.561610426046
205,35.3591,52.8123369513,42.6811434569,138.690722834,0.215659367089,106.298148004,0.949912,-10.9340672688,83.054916955,5.0226015434,0.604533131684,0.0999229,47.3043,5.01420232277,1.11131011885,24.1168518932,34.5708921745,5.01472,5.60135178932,-5.12058,0.179108240665,5.02296,-0.0395120525602
206,35.396,79.7300823074,25.9002042441,133.007218611,0.296825237801,133.038888845,0.941925,-27.6735202137,52.590529011,5.03612011192,0.314589486206,0.09139,47.3887,5.02719973098,0.894934462556,33.2364083479,50.8283438832,5.02767,-6.10274225599,-5.1454,0.176399692146,5.03603,-0.221312303536
207,35.4655,83.3843000894,43.7784132554,132.520189605,0.198207084908,128.315015703,0.940526,25.9070016914,79.808889434,5.10489729155,0.592670368379,0.102938,47.5571,5.09654715539,1.04144415421,21.9628988957,28.1214304783,5.09658,48.8736646241,-5.2257,0.186991382385,5.10491,0.284627753214
208,35.5293,84.4796786088,36.9157225707,145.833477918,0.249823681097,146.692308583,0.944497,31.9927021153,74.5106541015,5.13312331152,0.521103241567,0.103512,47.6094,5.12470630839,1.10502183203,27.4212532263,37.8818240276,5.12572,6.78307347568,-5.2223,0.182075112937,5.13378,-0.0997982468934
209,35.5964,61.5412127471,43.4683321301,176.220917933,0.301527938823,103.663916225,0.949714,10.0126769942,88.4844623293,5.18797902507,0.625352975275,0.0967191,47.7222,5.17977101905,1.38110593522,33.9854720747,28.5492756015,5.18012,1.79728427667,-5.265,0.178217421653,5.18808,-0.147121479583
210,35.6445,58.3287095058,31.0873077081,152.097489553,0.345447291425,102.745818455,0.917499,2.90425376261,61.2403402351,5.17730658798,0.368335047098,0.0971599,47.9267,5.16858112942,1.16871495395,38.2295509967,33.2166637654,5.16839,-4.00929611253,-5.255,0.178038511655,5.17696,-0.279593828488
211,35.6841,51.4672059889,24.5620167976,117.966160819,0.215265562162,136.218909221,0.950855,0.598876532822,36.0081652161,5.19158031443,0.140834076265,0.0952352,48.0896,5.18300249133,0.861627303014,22.7102189343,38.3278058551,5.18344,-18.5277255198,-5.26347,0.176237146759,5.19246,-0.388262939267
212,35.7133,39.0085099938,24.0269741726,101.64186415,0.210655207831,106.031151906,0.948543,-20.6513749127,42.9283886521,5.19896478255,0.224961668499,0.0980709,48.2127,5.19107232443,0.742788818485,22.0273620219,46.1074001178,5.19182,-7.1181927448,-5.28228,0.179032049313,5.20049,-0.270424360462
213,35.7789,37.2389522497,37.0273896418,165.000221078,0.247211980503,80.5067532493,0.946707,2.17355073156,66.4489749427,5.20519427612,0.460432890591,0.0992005,48.3228,5.19678172572,1.29162115296,28.1066602798,24.8246324665,5.1972,0.0759684480641,-5.26736,0.177182594761,5.20634,-0.132025228046
214,35.8165,52.2999225636,36.0933797886,121.583143165,0.286640044039,88.8950290592,0.935496,5.00023896052,73.830942748,5.2039980362,0.500622059549,0.100843,48.5139,5.1956650013,0.935905353855,28.9085153833,29.9413617022,5.19564,-14.6555863406,-5.27772,0.179072428414,5.20423,-0.405539774505
215,35.8492,75.8066163681,28.6403102024,125.649346502,0.351783201436,171.923201103,0.927838,-12.3495341419,54.4781347643,5.22242063965,0.328452358067,0.0955689,48.6222,5.21323256039,0.892316852586,35.889313372,57.8459198233,5.2133,-35.3835597572,-5.28042,0.176293782066,5.22264,-0.566564821802
216,35.8844,80.2913770289,38.4625415961,119.658398836,0.20554545462,99.9903392792,0.920707,53.2034985662,74.931510966,5.2203694276,0.529584955271,0.0979792,48.8042,5.21048029343,0.931514848546,22.8308909537,18.34500825,5.21093,6.94473759473,-5.28963,0.175349513831,5.22076,-0.146411645755
217,35.9108,64.7395973341,35.4646570461,102.405599687,0.176241499507,105.997054141,0.92936,-3.1188863715,67.5980178064,5.21280492668,0.440096593541,0.0943134,48.9054,5.20438171445,0.697640048078,17.8317240742,34.1872929727,5.2047,-0.393870573499,-5.28223,0.174908578353,5.21347,-0.216310023551
218,35.9548,80.1732699655,35.2909284821,176.675839358,0.322113415085,104.098822458,0.928726,62.8049102369,70.682422283,5.21219988689,0.478403372415,0.100092,49.0415,5.20188850656,1.36713653601,37.2334517175,14.0230850921,5.20252,2.92417506843,-5.27919,0.178037623774,5.2132,-0.163258726117
219,35.9484,60.1559273598,34.0268751291,119.457401981,0.244580892501,103.90570231,0.938493,42.0979834829,73.4437947089,5.21911896578,0.465575112416,0.101781,49.143,5.20868229596,0.852676267495,26.8340789677,18.8007602986,5.20907,-13.3692168422,-5.2921,0.177927388542,5.21999,-0.353918999536
220,35.9923,67.258325555,40.3002033636,117.130757699,0.151265089498,119.85608501,0.91925,-6.12471398353,80.1321889126,5.24054944501,0.565243563723,0.101088,49.2497,5.23052411605,0.931571630698,16.2352442726,31.1626907397,5.23086,18.8604086272,-5.30711,0.178336083579,5.24184,-0.0577435339092
221,36.0222,70.918130214,30.1929293665,110.23283229,0.202183268575,96.78748218,0.927125,38.035015,59.1135187315,5.23844416979,0.364010661394,0.101591,49.3975,5.22738231543,0.80387933493,21.8642828795,19.6668611643,5.22789,-24.2896590229,-5.31216,0.177709043299,5.23951,-0.453421379997
222,36.0591,62.0490678551,30.7611492304,110.21934857,0.292087023871,115.913678989,0.942592,3.36277594604,70.8056359402,5.25825768363,0.422956805759,0.104347,49.5321,5.24755702811,0.79732869001,30.1084543595,34.990699145,5.24907,-31.2752528387,-5.32733,0.177002974316,5.26025,-0.585499613326
223,36.0897,71.1936487043,37.6058970634,148.470951193,0.207137433984,145.679834166,0.938298,21.2357494134,75.0056639524,5.2381974196,0.521861531129,0.0992293,49.6657,5.22833132989,1.07577280425,23.2617306333,32.5715448002,5.22935,18.8902552165,-5.2993,0.175517473521,5.23945,-0.0192728247427
224,36.126,72.7074150106,30.4792166376,156.308933773,0.272424835262,101.745004072,0.946622,33.2517862416,55.6332486742,5.25108291068,0.335194762358,0.101498,49.8182,5.24304982615,1.21215176288,28.5148494225,22.1270354408,5.24327,-18.5543045454,-5.30796,0.178111836933,5.25176,-0.365326646286
225,36.1553,68.4864972737,27.2364998428,127.59519986,0.320104875272,122.209623868,0.934899,29.4512004039,49.7241285041,5.24622481595,0.280394105739,0.105262,49.9614,5.23763025928,0.97087654866,33.5489265387,28.785998242,5.23803,-50.7750795122,-5.3141,0.177603315619,5.24717,-0.747993848549
226,36.2121,67.431013547,30.8819327746,114.691853579,0.283243109068,112.353480237,0.938254,18.1461976854,60.7648621836,5.25407639631,0.363067289324,0.100826,50.079,5.24562839084,0.861002314387,29.5596012222,31.4629098953,5.24646,-22.6919614587,-5.33156,0.175400400178,5.25591,-0.466194550701
227,36.2825,41.8353568422,31.6209026548,97.1356171351,0.288881380871,83.1428052737,0.926501,-31.7005182198,60.4683194471,5.25823966924,0.347227910187,0.104135,50.2188,5.25012278884,0.677580059143,28.0388718345,38.355502534,5.25071,-35.6853702389,-5.32508,0.175373279922,5.25897,-0.70771423923
228,36.3207,68.6456862634,33.814265204,107.484196906,0.265642275109,128.269069767,0.905706,41.3625143378,68.7234124071,5.24970615278,0.439231052255,0.104747,50.3743,5.24112085577,0.845137005177,28.201192234,25.4836306852,5.24177,8.00411723419,-5.31117,0.173846526894,5.25095,-0.253478110805
229,36.357,83.3132361837,26.7959450543,101.712957504,0.244513000354,121.464475004,0.912314,44.0640787712,51.0126746371,5.23443242011,0.258413246891,0.093661,50.5725,5.22630826448,0.667753268912,25.4157944401,24.5621000624,5.22689,-5.67408776482,-5.29101,0.169627041958,5.23564,-0.309191644561
230,36.3812,70.6602828132,39.9129413318,149.302943565,0.216062483081,117.316597047,0.905741,7.62562207316,73.6584548211,5.22628605925,0.515498874166,0.102302,50.669,5.21815802031,1.20300421497,22.0484787624,34.5500676009,5.21891,-19.6488283947,-5.29648,0.174469337806,5.22777,-0.450953128393
231,36.4173,56.2684652277,27.5311196319,150.722670578,0.196760328102,113.79726608,0.935754,28.702738999,45.522092089,5.23919626187,0.266560184711,0.10182,50.7428,5.23191388138,1.12017510879,21.7650999349,32.0944313617,5.23236,-0.524188921669,-5.30398,0.175219395001,5.23994,-0.185726218785
232,36.4519,94.2285407002,34.6598628817,113.734710872,0.207106798512,188.397355149,0.897433,39.2745863016,68.1285832949,5.23465812441,0.426859491205,0.10132,50.8806,5.22775688157,0.781062648844,22.5020191847,48.3240700884,5.22829,9.83131244996,-5.30925,0.175732291946,5.23554,-0.13138892399
233,36.4974,81.2291331651,42.0579728852,166.249659932,0.310532684426,147.317922746,0.891688,31.5676551208,92.9752589979,5.23500406094,0.661059304524,0.102398,51.0297,5.22721085279,1.16858481558,31.9158817811,42.9995512432,5.22751,-9.76431317114,-5.30027,0.175283658869,5.23617,-0.362546256163
234,36.5465,64.3776915522,35.5461311855,103.586257488,0.112007392965,124.19246752,0.931486,26.0343910506,58.8482519499,5.23814033586,0.405366559638,0.103415,51.2006,5.22944403597,0.788815506935,12.918396711,26.6026846991,5.22964,32.4892867306,-5.31049,0.176246427372,5.23878,0.165832572893
235,36.5755,83.5917282152,38.1274310892,175.245378208,0.247234589738,107.442227653,0.939455,50.3211161061,68.3760017419,5.26536230891,0.475794459809,0.107042,51.3074,5.25702311081,1.3796586058,27.5166669554,20.4655449637,5.25731,-2.61730220159,-5.33461,0.178044213023,5.26632,-0.297587886444
236,36.63,71.2843887683,33.2121337356,173.553219205,0.369366733938,123.332898518,0.915088,27.6438222927,67.801135988,5.2392541096,0.435682260202,0.10564,51.477,5.23126949529,1.37035817734,40.6614340327,33.7016603636,5.23112,-44.9200552945,-5.2983,0.178878189534,5.23958,-0.615841486415
237,36.6427,55.0458713088,37.50420096,147.11454276,0.230716202258,107.805727404,0.911648,16.7848324337,70.5620101207,5.24785722854,0.471532400659,0.101799,51.5721,5.23887351489,1.13336889179,24.5101490335,35.4978598674,5.23894,5.83325707712,-5.32016,0.17508109551,5.24797,-0.195615580824
238,36.6451,71.2281042737,36.6669442129,157.149579633,0.277113363131,110.67474879,0.924843,27.0801658935,67.5951434647,5.25330370583,0.443773323658,0.103617,51.7163,5.24370682959,1.22217771138,31.6278445662,25.7096941456,5.24375,11.5834087402,-5.32416,0.177264586633,5.25362,-0.102239279259
239,36.6567,54.6281184756,39.9635221226,139.004491021,0.25627432879,104.734518834,0.918031,8.30193023147,72.4651672478,5.2535025447,0.491792532207,0.103654,51.8686,5.24338391759,0.989150179675,29.4773064569,31.6166378176,5.2438,11.6288275565,-5.31434,0.177740329157,5.25444,-0.0634360349096
240,36.6749,76.5927865206,43.0171953172,172.63475174,0.359481746654,114.836416913,0.930326,43.0673390075,83.0357536271,5.25077982774,0.564748329006,0.110235,51.9918,5.23940544254,1.3139412806,37.4319686051,22.8382549886,5.23971,-16.2630175312,-5.3093,0.180274780377,5.25146,-0.371586719661
241,36.7113,98.8841987788,42.7299466232,168.888118651,0.274251731721,223.776944533,0.931936,24.336710854,76.4201641242,5.24482215151,0.526483784298,0.106072,52.1146,5.23366035551,1.34130122399,30.8248513308,54.944558716,5.23466,26.3742969265,-5.29586,0.176305889479,5.24651,0.0738600229667
242,36.759,50.8308200963,43.7611982697,142.232472104,0.14937355353,80.8251454742,0.916714,21.5832639176,82.8279095647,5.23162001466,0.591059651437,0.102996,52.2539,5.21957892556,1.13767914152,16.5619537134,21.054805099,5.22028,34.88703876,-5.28235,0.175385982014,5.23306,0.0471884870311
243,36.7807,76.7965457598,39.9810416243,161.707085022,0.284674779036,125.999697118,0.931379,-21.3984698175,78.043418956,5.2253022702,0.545911553767,0.101593,52.3999,5.21130371795,1.31236231062,32.4682086292,46.7254561349,5.21172,18.0499287484,-5.28981,0.177954160759,5.22627,-0.0921915751104
244,36.7952,68.9270417244,44.3775409353,140.204613309,0.190701983193,152.147095643,0.952588,19.509015887,82.3753628921,5.22747047108,0.609158510355,0.101573,52.4991,5.2129431946,1.15142759183,20.2733555119,42.1283910878,5.21359,40.7984960683,-5.27898,0.175987161886,5.22824,0.18053453658
245,36.8348,50.9485934553,47.4274960287,154.317028756,0.284050898274,92.8296339842,0.93896,9.30483610562,92.8359247718,5.22247564051,0.663849001363,0.100055,52.6211,5.2062634549,1.17629169813,31.3440294093,29.5479282236,5.20695,5.16841694753,-5.26652,0.173773410519,5.22404,-0.124044307272
246,36.8963,74.2582006473,43.7010279814,136.600789718,0.209107852635,108.483446309,0.917179,7.2731798033,78.5545443555,5.21059404132,0.561963272325,0.101068,52.7825,5.19269210771,1.02372058784,26.4532364274,32.8018610811,5.19387,41.3729674585,-5.25596,0.174260333004,5.21275,0.255224934807
247,36.9118,102.556267069,36.6463606999,129.224196725,0.226115762824,156.013489034,0.946167,73.5047499712,73.2156770358,5.2017003552,0.492126625784,0.102155,52.9085,5.18402969458,0.982525350805,24.9866128878,26.6963462552,5.18449,-6.83602562589,-5.26579,0.176466992732,5.203,-0.280351422925
248,36.9632,51.1226876464,39.3679972443,190.560809189,0.345008761183,94.153908331,0.920406,-17.2217179492,69.0457686822,5.21884582328,0.444997118852,0.101033,53.0693,5.20006800204,1.42365581037,36.6542011797,31.2075844853,5.2012,-24.9900241324,-5.26963,0.175624829923,5.22069,-0.455266988942
249,37.0114,74.1416395366,43.7980329735,147.598401211,0.358816945243,94.3084210144,0.935278,27.4800195459,82.5302255972,5.2035119214,0.582427888575,0.100073,53.2132,5.18265134882,1.11537788408,38.6068948699,19.8506118448,5.18329,-22.408270292,-5.27386,0.175007115866,5.20495,-0.425824128212
250,37.0719,95.7343792793,39.3115742999,137.605439947,0.227970686518,188.00342637,0.942408,38.6931897857,69.6367421207,5.23598610728,0.482341103879,0.096103,53.3424,5.21525225597,1.02524552901,28.0842526483,46.8882974446,5.21638,-9.41338119497,-5.27812,0.171027676921,5.2377,-0.291418908748
251,37.1,94.9929910035,30.7186694237,138.688291359,0.250850659127,147.773633426,0.930504,29.3069693848,46.0429053147,5.21647886634,0.233041764336,0.0974773,53.4648,5.194467626,1.07037746477,26.3555957924,41.6397790369,5.19521,-13.1659296334,-5.26237,0.174740496314,5.21809,-0.327203305491
252,37.1289,66.2511954933,47.1478720502,184.434651783,0.324037659397,135.843710435,0.947613,30.9232516298,92.5273039078,5.23389083579,0.649518079411,0.0976968,53.5806,5.21028824015,1.37895556162,38.6585506686,39.8016319162,5.211,10.0138689436,-5.2837,0.173956968515,5.23558,-0.114844451984
253,37.1568,78.6672519783,37.7754506685,192.756768301,0.346119438108,181.833333405,0.949325,25.8887921796,71.8071459891,5.21231885213,0.482242916212,0.09107,53.6919,5.18719672784,1.4854494896,39.1469997771,48.3951058329,5.18813,-15.3598856336,-5.26268,0.169814147589,5.21404,-0.359731686983
254,37.1951,68.48915123,37.1114413583,221.850705768,0.288112039022,124.876548595,0.948094,11.114821972,68.9571183769,5.22871404242,0.479989412899,0.0883289,53.8006,5.20253214195,1.75294457425,33.8870331617,36.3032653683,5.20303,13.8565541457,-5.26837,0.168371041535,5.2298,-0.0531817209117
255,37.2335,60.2057870442,36.8904771609,164.628006224,0.315326428465,126.292246445,0.95933,19.181530838,69.25117258,5.2180460775,0.452946193366,0.0891755,53.9507,5.19046491562,1.31433259449,35.970568179,36.4578648438,5.19159,-16.0902818742,-5.26079,0.168204371033,5.21977,-0.339295638437
256,37.2451,95.1131913343,39.3852243461,189.69729392,0.406488723862,187.515642334,0.962839,45.4706884055,72.036288552,5.19939620038,0.467100608401,0.096909,54.079,5.1717287257,1.40553312311,43.9422992131,44.0185737691,5.1733,-15.5076347659,-5.23242,0.170129828426,5.20137,-0.353946003214
257,37.2605,63.5425846609,36.584345034,164.831420763,0.274068115105,120.008645971,0.946106,8.64935654953,65.6223100835,5.19896787052,0.387326737172,0.0957601,54.1425,5.16983894912,1.23468401024,30.5721181218,30.2861169601,5.17137,-5.20240931321,-5.23333,0.170083459839,5.20024,-0.282581808959
258,37.3139,48.0218123631,39.6842749191,219.427777651,0.454642568641,77.1628409204,0.965384,0.230382994577,73.860527359,5.17418262233,0.482799306698,0.0862897,54.2236,5.14445919663,1.80793933076,49.7984637482,24.883079289,5.14481,-22.2584404067,-5.20598,0.165118855776,5.17492,-0.437419872481
259,37.338,92.0590545794,46.9528177444,247.449317676,0.373515790983,132.333930425,0.946276,49.2498753728,97.8241929364,5.17305114132,0.689564795986,0.0867731,54.3544,5.14398846041,1.98380940715,42.769753253,30.7891540464,5.14521,-0.694269616574,-5.21025,0.166185223258,5.17568,-0.211771620088
260,37.3605,92.7264288635,42.7044410423,176.262012608,0.325607454199,148.788922867,0.948162,31.1198921863,79.4228010307,5.16392849275,0.535996072854,0.0912702,54.4626,5.13340827182,1.40088232027,36.38217044,43.5823071131,5.13399,21.2342469298,-5.19528,0.169194052219,5.1642,-0.0193391385461
261,37.3749,103.279890193,38.1296019252,150.636195987,0.326944682657,195.530106317,0.951638,7.44441589381,71.4742844641,5.17692883684,0.452547805148,0.0926287,54.5916,5.14551652462,1.16889483219,36.8465832596,67.7229935141,5.14663,-15.1770098625,-5.20689,0.168267529573,5.17946,-0.38778829274
262,37.3987,67.6809843678,41.3883390401,185.38313792,0.394905341575,153.347689445,0.94888,13.2692042089,79.928025753,5.16055844331,0.535659226394,0.0806998,54.7187,5.12746689339,1.438574905,44.9453488416,49.5091187944,5.12844,9.48457346411,-5.18519,0.162829209985,5.16166,-0.129088374015
263,37.4124,78.7058417797,35.7339924545,170.028624854,0.288280383135,151.716911889,0.963298,29.0131779591,63.5555546327,5.13337634427,0.431031894056,0.0925999,54.8232,5.09640770086,1.3539292886,33.9900933687,48.1799253557,5.09739,-17.3815115842,-5.15707,0.168153855942,5.13453,-0.351805998176
264,37.4123,99.2764958164,50.9950905115,179.383885272,0.27242537937,148.610921699,0.936827,14.8856573609,100.840813832,5.11403804274,0.754167856025,0.0926492,54.8801,5.07744133642,1.43112618768,28.4229915909,40.6931766011,5.07862,15.7962571955,-5.136,0.169203304527,5.11674,-0.0517790988246
265,37.426,42.1418046147,38.1197749475,141.375559947,0.269289805896,96.8481538788,0.965284,-34.6793831895,67.0977073524,5.12739115726,0.44472244264,0.0898977,54.9508,5.0892085805,1.11601019276,27.5790399811,43.2008324496,5.09083,1.79995215841,-5.14566,0.170228476386,5.12979,-0.250619445949
266,37.4731,63.4727680595,46.0643926534,158.294324123,0.288070463284,112.231560549,0.943783,16.6509646133,85.7351825068,5.1061136283,0.619566026599,0.0907251,55.009,5.06619015768,1.23118772418,34.3227659169,27.0522596421,5.06793,32.6071380039,-5.12998,0.167411901908,5.10778,0.138239470983
267,37.496,64.3214782589,39.3524851638,160.018011459,0.337215598895,91.1425004346,0.94872,31.0755254923,67.9651616871,5.09103948003,0.446593536449,0.0892114,55.1276,5.04985595876,1.26575210529,36.7552094502,19.8810318943,5.0513,-26.5482463858,-5.11946,0.168506200059,5.09354,-0.450175486064
268,37.525,78.5227755187,47.2794003614,174.032400098,0.382760331553,149.652574602,0.93479,30.3459007052,90.2374390245,5.10576322895,0.647423219984,0.0873196,55.2304,5.0615809664,1.31792161021,41.8335997573,40.0820763292,5.06251,3.74129675458,-5.11798,0.166308615938,5.10726,-0.123610704684
269,37.5417,92.6046162774,41.9714244085,192.169445933,0.426974539714,119.955685797,0.947739,54.2005227987,77.1156675496,5.08125635687,0.514772225332,0.0899746,55.2766,5.03849608005,1.52214479918,46.3766797643,23.3361483043,5.04021,-27.5649848946,-5.09137,0.167998224931,5.08344,-0.4916407596
270,37.5529,60.8109077714,43.4155581403,149.535023825,0.299600461186,108.126087071,0.942029,22.5322311703,80.7942355877,5.07587854965,0.560311444196,0.0928195,55.4425,5.03530543252,1.20108933512,33.1095013876,28.1551847181,5.03706,8.7187771023,-5.0993,0.170633852481,5.07857,-0.0420873916693
271,37.5777,73.6974859794,41.1648293496,188.659990072,0.437528377066,114.918489938,0.941687,1.4659934348,79.9225968856,5.08680472325,0.535322548858,0.0867891,55.5338,5.04306996903,1.39094291787,45.6923423482,30.5924318695,5.04481,-46.7099568898,-5.11605,0.166758839035,5.08848,-0.760425014454
272,37.6233,52.0245156105,32.0521103678,164.201955208,0.347870333066,139.362431214,0.952684,-4.6167568776,71.2489197219,5.08098638889,0.440945616565,0.0871866,55.5842,5.03788358073,1.2070572159,38.3543803695,45.0556250314,5.03951,-29.6000694495,-5.09708,0.166271182486,5.08298,-0.413663901635
273,37.677,90.2467388461,43.0325585339,191.857865134,0.428683178793,132.307287153,0.950438,53.9587635437,84.8003462523,5.06046344542,0.577644503062,0.0884006,55.715,5.01805060704,1.49832676388,45.7197898177,27.9580241966,5.0188,-26.5298700841,-5.07103,0.167515241985,5.06184,-0.466515420896
274,37.7274,57.3087375495,32.6645937512,162.840771706,0.46903494429,130.640854654,0.946646,-10.0954746584,69.9645245275,5.03433523404,0.421739874955,0.0868633,55.8996,4.98745542584,1.29795742868,49.5483579736,40.9748026228,4.9888,-40.7400832186,-5.04589,0.165333668484,5.0363,-0.644452953484
275,37.7455,46.8656907799,38.0315261993,141.971890947,0.309923197977,94.4590652842,0.930441,-10.2516337444,85.8561999038,5.03180624066,0.588495651244,0.0874964,56.042,4.98459324956,1.08585033836,31.2590785778,36.9071196179,4.98605,-20.5904322465,-5.06268,0.168425724512,5.03435,-0.493348693729
276,37.7557,57.4215812391,42.0191998666,165.021539931,0.408856548832,131.94153347,0.932007,25.5492276051,87.013522931,5.04269416775,0.602437119825,0.084199,56.1268,4.99367168331,1.27709298061,44.0489587779,40.9175633423,4.99429,-19.5569318906,-5.05148,0.166041687839,5.04317,-0.397672441755
277,37.7997,69.6428785872,44.0451356818,171.719543092,0.433026185251,104.394340268,0.94363,-16.871752408,86.1815139688,5.02730169364,0.594658153257,0.0827882,56.285,4.97858636927,1.34460693986,47.8618801311,35.7300469911,4.98017,-9.29278494218,-5.04339,0.164678123,5.02898,-0.3166459498
278,37.8492,69.391900097,46.1261601512,205.368867482,0.307836812748,109.932714568,0.95368,10.9154483694,93.1337056872,5.02945778808,0.672470333083,0.0898117,56.4369,4.97833368866,1.55578937644,33.8339868163,32.2559602853,4.98048,-16.0021999494,-5.04255,0.169125209574,5.03242,-0.480035133874
279,37.9145,84.7752513793,39.2601053729,167.877914826,0.450906084755,131.757026882,0.942832,1.35379976391,75.8280189217,5.00986286382,0.492814131483,0.0872334,56.5034,4.96105538268,1.28050274763,48.3661865044,44.563631775,4.96222,-24.2928189727,-5.03134,0.16794364883,5.01277,-0.50067263935
280,37.9467,75.5206632119,32.9293492169,179.515198952,0.369355143111,118.333271851,0.94321,6.98853630079,61.3310426559,5.02420947735,0.374638649059,0.0831627,56.5735,4.97689997829,1.37805529656,38.7222906767,31.8196688998,4.97835,-28.1630106765,-5.04201,0.167400401363,5.02647,-0.535134942794
