AverageEsReturn,MaxEsReturn,StdEsReturn,AverageY,AverageQLoss,Epoch,MaxReturn,Iteration,AverageDiscountedReturn,PolicyRegParamNorm,AverageAbsQYDiff,AverageAbsY,MinEsReturn,AverageAction,StdReturn,AverageReturn,MinReturn,QFunRegParamNorm,AveragePolicySurr,AverageQ,AverageAbsQ
363.979191806,555.865687426,138.281513631,18.3205901988,0.921198,3470,718.287770933,3470,219.064801924,147.324,0.391712904231,18.3385320874,90.8396947125,0.999991,79.5903419984,567.400620088,466.423837854,206.954,-18.4725,18.3196,18.3455
292.536617531,588.873827324,240.614772931,18.2165767152,0.987684,3471,900.05365583,3471,234.894763924,147.323,0.39707990639,18.2324073471,24.6476863834,0.999957,68.5567174382,719.48812274,508.974603559,206.979,-18.3645,18.2144,18.2411
312.966124067,610.616132551,166.419549647,18.2205373433,0.916863,3472,485.389215064,3472,112.90848874,147.348,0.391030433601,18.2365021932,117.853064168,0.999966,134.552168582,197.664317327,89.6735905549,207.009,-18.345,18.2165,18.2447
162.62086132,408.610349004,114.402412902,18.1291454448,0.972667,3473,717.48336873,3473,88.969040784,147.286,0.387000506843,18.1444958592,31.1397293504,0.999857,97.6028878391,137.675242409,69.2188278337,207.014,-18.2424,18.1299,18.1558
119.109596336,558.659717566,113.849981924,18.0212224891,0.938904,3474,757.250370106,3474,116.390476548,147.36,0.39022660767,18.0382099838,17.3375828754,0.999942,228.2000405,238.210536353,82.0979115841,207.031,-18.1426,18.0187,18.0461
92.6653552667,171.693256524,41.7035156364,17.9637684859,0.97003,3475,773.112354497,3475,188.738033809,147.308,0.38817003289,17.9821358559,3.84898344243,0.999915,245.662588754,507.501222028,101.70903874,207.089,-18.0628,17.963,17.9938
293.374586574,766.666945598,263.672252861,17.9098135959,1.07379,3476,860.327982304,3476,235.575607718,147.338,0.394771720276,17.9243362397,14.6516724856,0.999953,36.8929189534,734.57922468,627.36389369,207.105,-18.0203,17.9076,17.9316
301.626100553,527.444176418,116.552333058,17.8543988904,0.763375,3477,726.320723171,3477,127.566421255,147.271,0.370318117435,17.8731424917,63.9349935215,0.999859,214.975398632,264.276862964,91.3355427482,207.122,-17.9598,17.8531,17.8826
179.634179487,607.815866807,159.96595304,17.7720862777,0.899728,3478,726.466165098,3478,124.063929184,147.25,0.381106663957,17.7915616287,63.1417928643,0.999899,208.745092546,251.892503951,94.6937318135,207.128,-17.8675,17.7728,17.8024
199.147649391,518.160509716,180.956047384,17.6893138388,0.908094,3479,694.152491254,3479,151.301109875,147.196,0.390744823327,17.7099148264,19.1184649664,0.999913,117.409811543,317.840117871,66.8825974309,207.148,-17.8021,17.6885,17.7203
177.30602003,537.556102694,179.480160018,17.6324570481,0.895336,3480,596.433378221,3480,138.173462824,147.195,0.385937139277,17.6611226995,4.05631771013,0.999895,122.140888296,276.72466936,64.6697923073,207.19,-17.7816,17.6312,17.6725
199.472737837,619.968841492,176.58274798,17.5813999975,0.903671,3481,1051.4332894,3481,159.515735378,147.213,0.383881759837,17.6093942944,36.3977152484,0.999964,135.819007421,349.654483735,66.3221026999,207.197,-17.7105,17.5819,17.6191
187.916444657,603.770530715,165.025552374,17.6050669418,0.948874,3482,809.978132645,3482,144.975089777,147.239,0.394252059837,17.6273066604,49.2884549209,0.999889,127.016034719,314.500863698,215.911401143,207.219,-17.7637,17.6039,17.6384
304.603791581,903.41510121,253.854078648,17.6032468343,0.879218,3483,1394.11017344,3483,145.445296343,147.23,0.385963568402,17.624815652,23.6356764877,0.999936,216.925099796,346.731822446,229.251868539,207.215,-17.778,17.6039,17.6362
264.286012579,809.679702611,255.649483859,17.6486442291,0.779733,3484,800.639675317,3484,131.288402535,147.195,0.375394762331,17.6725787911,10.9908341698,0.999998,147.681658582,293.721302578,207.388240393,207.238,-17.8296,17.6486,17.685
345.048078674,956.872855377,301.520830356,17.6325879497,1.05101,3485,823.375067112,3485,136.514139477,147.172,0.404005001824,17.6517677714,79.6915831649,0.999872,118.05579436,280.826285942,89.8382982565,207.246,-17.8218,17.6318,17.6647
323.00824398,1077.10790866,360.159239144,17.6598733343,0.897979,3486,770.627911892,3486,147.343873378,147.161,0.38797536294,17.682707187,25.3452187139,0.999947,139.732458991,337.963782535,227.903334712,207.26,-17.866,17.6611,17.6965
307.345624362,1232.44501187,387.937639241,17.7137812166,0.874652,3487,469.579625429,3487,129.788510022,147.208,0.383408105688,17.7392283585,33.9581855241,0.999907,42.0791346297,244.679467001,215.587744695,207.263,-17.9136,17.7121,17.7488
188.999587737,530.169819862,134.734349259,17.7281938127,0.929753,3488,1974.01273911,3488,157.423261247,147.226,0.394992551439,17.7566585076,61.143099399,0.999872,400.320465287,613.235574509,218.756514908,207.262,-17.9218,17.7284,17.7695
287.845957926,763.600189028,232.131348279,17.7837568905,0.820586,3489,1538.62190671,3489,130.625061836,147.238,0.37807144935,17.8098694438,64.7382082373,0.999836,281.427957586,356.355839402,183.223086681,207.251,-17.9845,17.7828,17.8194
205.728612477,524.992332632,138.615516696,17.7709020735,0.829983,3490,1800.92383967,3490,130.928292449,147.249,0.38711232938,17.8027624123,31.1359862417,0.999951,367.24045807,390.769177587,187.743447459,207.262,-17.9721,17.7702,17.8138
225.027086404,694.323734361,191.463070415,17.7924436684,0.897224,3491,1910.84756578,3491,140.080013515,147.232,0.389501202088,17.827503057,55.0681486821,0.999909,587.390163891,609.311288674,185.173973546,207.229,-18.0008,17.7919,17.8376
246.698464186,400.068298101,112.256040991,17.9170034584,0.854719,3492,1925.81590963,3492,133.419569801,147.279,0.386135159146,17.9438976014,38.358999337,0.999927,700.194257931,679.781833925,176.483688211,207.267,-18.1223,17.9155,17.9535
275.168173708,599.973176146,183.707198579,17.8932898747,0.970351,3493,1961.15258367,3493,182.526023291,147.287,0.390901815819,17.9287513071,80.6120819442,0.999954,469.189554291,902.364763863,206.476516333,207.283,-18.1064,17.8926,17.938
283.464648176,605.640443228,183.927584072,17.9223205075,0.735916,3494,1783.43202768,3494,123.545976274,147.265,0.363417617555,17.9473164348,59.2789240065,0.999948,535.114319365,473.803954046,177.393272587,207.308,-18.1229,17.9217,17.9546
246.570780572,466.467483796,103.732173785,17.9619597783,0.723861,3495,1770.85956562,3495,121.568127895,147.263,0.367079957281,17.9873215378,91.3231957238,0.999895,416.556631702,354.777364287,176.6027095,207.303,-18.1664,17.9611,17.996
306.901451539,1292.16544664,415.431206449,18.0260530134,0.820401,3496,1754.93076911,3496,162.926720325,147.229,0.376444440024,18.0541912049,24.7077096241,0.999936,491.029176962,967.996541709,222.222157028,207.318,-18.2357,18.0254,18.0654
212.611931415,672.054683607,190.730255492,18.0147344544,0.901561,3497,1792.99776257,3497,162.89968454,147.262,0.391047212108,18.0439173757,67.7260213426,0.999976,411.692543365,761.823532829,102.005951677,207.303,-18.23,18.0138,18.0559
314.462432665,866.907620991,259.211797477,18.0703098326,0.915567,3498,1676.02313868,3498,155.20038152,147.239,0.393656961444,18.1017641106,86.2011837018,0.999938,380.212189645,839.77856386,275.15847094,207.282,-18.3005,18.0703,18.1127
293.365985926,445.973844328,135.169845551,18.1353483401,0.983394,3499,768.307678976,3499,91.7799024079,147.171,0.40470376131,18.1637203213,36.4262363903,0.999907,115.009537964,157.549262461,92.3767353836,207.271,-18.3588,18.1337,18.1735
254.946974729,1017.49776124,303.017948432,18.2425389766,0.961992,3500,743.310682856,3500,97.0085960325,147.215,0.398182967855,18.2611976217,42.5170140152,0.999903,114.075347758,167.485347231,95.8617324461,207.263,-18.4705,18.2425,18.2692
229.910859401,685.491220293,205.815146074,18.2382374437,0.875241,3501,354.037184324,3501,81.0291895226,147.217,0.392036348709,18.2695776954,9.24938176802,0.999879,26.5462890645,113.255296189,101.819363668,207.284,-18.4683,18.2358,18.276
242.821501878,487.055060107,156.080889886,18.321060742,0.917836,3502,2251.17527802,3502,190.215426636,147.143,0.39239920185,18.3402377201,49.9747088378,0.999937,493.705996211,936.877212438,273.009437861,207.307,-18.5353,18.3186,18.3463
463.053134125,1225.60497659,454.90409004,18.297247873,0.959116,3503,2517.25779803,3503,207.731465007,147.21,0.397951864806,18.3255409887,68.4397226655,0.999866,546.822568985,1178.05691219,715.099109926,207.309,-18.5306,18.2958,18.3322
365.903677537,700.480809365,251.724577186,18.3918044764,0.843105,3504,2087.69910619,3504,208.611428371,147.179,0.386329869504,18.4120679983,89.6507824331,0.999934,509.714631579,1043.01868832,290.062073461,207.308,-18.6376,18.3892,18.4198
518.791743854,880.040120231,254.563996508,18.4604370226,0.88932,3505,931.316881895,3505,183.301524229,147.198,0.388956271301,18.4817049603,50.077708069,0.999918,287.596098748,528.568838759,129.959776576,207.327,-18.7336,18.4594,18.492
421.826691127,686.846128625,198.426848628,18.5339804682,0.806494,3506,1022.56667294,3506,235.513340031,147.235,0.371786555199,18.5506931599,221.180070934,0.999862,122.924729704,856.440420871,132.938100385,207.313,-18.7972,18.5307,18.5566
367.468392154,771.195951612,264.848903122,18.5866303401,0.82937,3507,938.706521178,3507,239.040044814,147.274,0.38215308395,18.6089919863,94.0138937494,0.999941,28.9993578672,883.613376114,787.623114557,207.337,-18.8414,18.5836,18.6175
456.79323422,822.00321776,293.381394453,18.6824961032,0.867455,3508,743.760077483,3508,234.247972389,147.361,0.379208435328,18.6989036677,96.7346722166,0.99991,25.3388949681,705.32098786,650.806595648,207.352,-18.9472,18.681,18.7079
260.402645051,597.023773084,183.010955658,18.7426296059,0.978057,3509,790.251109246,3509,235.70729927,147.381,0.392503662897,18.756698195,37.7309502795,0.999959,12.0637099676,761.04391322,741.986184863,207.355,-19.0088,18.7398,18.7632
284.999097575,584.987832726,167.046741245,18.7999715836,0.979302,3510,729.698745755,3510,233.735449635,147.446,0.388664026729,18.8150320479,105.483624871,0.99991,19.4029217719,697.537927994,650.403300352,207.346,-19.0691,18.7966,18.8236
388.317724549,713.982882458,208.334711953,18.8842374954,0.914512,3511,723.590193615,3511,230.942529957,147.473,0.381273686485,18.901361422,91.031725742,0.999883,21.5498892088,664.54499363,627.558650269,207.337,-19.1546,18.8826,18.9096
345.941647454,475.425612742,107.417282421,18.8934675704,0.880929,3512,715.019030874,3512,230.507045029,147.489,0.380398966724,18.9080710985,133.872695553,0.99994,26.3016381772,654.344392739,599.986231626,207.337,-19.1856,18.8921,18.9174
363.419127218,579.224956544,126.038370489,19.0697617867,0.963267,3513,718.433803021,3513,232.556233765,147.506,0.386663211926,19.0835765494,198.22861738,0.999942,16.8596588976,674.363708052,635.252139371,207.343,-19.3408,19.065,19.0908
450.450824225,696.413130679,227.188023318,19.0484858377,1.0668,3514,718.306198753,3514,232.706003625,147.511,0.396797813765,19.0616515116,54.4734120903,0.999911,19.7666047202,680.413928266,643.494782035,207.356,-19.3272,19.0453,19.0689
532.426941907,633.247350146,102.095399464,19.1754745689,0.888356,3515,698.884265168,3515,223.106993336,147.458,0.378583130412,19.194737274,363.041735124,0.999863,42.7338865809,576.670823672,508.789137501,207.39,-19.4708,19.1735,19.2022
292.719864924,517.4384691,135.118082999,19.2739571487,0.896702,3516,496.978080133,3516,206.769704274,147.496,0.382350237984,19.2862024573,57.2292494999,0.999982,11.8831301333,479.254781882,451.788079024,207.372,-19.5617,19.2709,19.2943
380.536756313,508.550255964,137.59284138,19.2444283494,0.929793,3517,482.397728853,3517,198.272027524,147.514,0.379170482769,19.2559974404,46.529452522,0.999965,27.9350200494,442.985181001,397.56973976,207.398,-19.5311,19.242,19.265
228.195115025,521.000803611,154.55451941,19.3788883432,0.994744,3518,507.974255824,3518,207.506578154,147.594,0.387364052872,19.3890575608,11.5610882904,0.999893,17.4027435007,483.485457779,398.745076824,207.413,-19.6524,19.3749,19.3948
298.479458121,445.76855646,104.526324117,19.4105031382,1.08148,3519,454.15455527,3519,173.55949715,147.598,0.391898600873,19.4201775491,45.5805997627,0.999933,28.9060397561,349.13879388,312.501037608,207.43,-19.6792,19.4086,19.4303
216.860228318,458.090517149,133.017946122,19.4555186021,0.814539,3520,467.493541878,3520,182.39307139,147.619,0.36961273807,19.466863433,35.2914172178,0.999968,36.549765079,380.415766368,316.023428481,207.439,-19.7026,19.4544,19.4744
316.081925424,576.300542178,152.533572445,19.4839849398,0.950641,3521,503.442470733,3521,207.910494693,147.661,0.370541361235,19.495485429,170.038140755,0.999993,8.98535345122,484.207296189,463.521275785,207.449,-19.7256,19.4808,19.5029
368.513451007,562.315309501,164.464355254,19.5044749067,1.04051,3522,735.24400815,3522,220.64938603,147.657,0.380217944151,19.5163121105,44.1048424398,0.999947,88.8780296768,574.488432364,493.865931691,207.481,-19.7603,19.5018,19.5231
374.738854919,496.637471143,145.495494038,19.5151892806,0.863624,3523,736.595277017,3523,224.898155954,147.685,0.362856840692,19.5232953672,54.5499234805,0.999974,79.6801671118,599.932571831,511.351543998,207.522,-19.7553,19.5134,19.5336
388.491177031,657.825502225,146.939999978,19.5415165088,0.939674,3524,738.304783942,3524,235.899894744,147.747,0.358626619341,19.550472586,209.638060152,0.999931,15.3123444045,710.622451268,680.883860051,207.541,-19.7786,19.5397,19.5588
438.671820221,726.006676425,161.839069414,19.6150446165,0.996404,3525,750.454125889,3525,236.506085831,147.739,0.364965935515,19.6230996239,236.998099331,0.999961,15.5022878543,725.473489654,697.503078502,207.576,-19.847,19.6136,19.6333
470.138781625,978.938947605,293.064621664,19.6267899727,0.851264,3526,1447.94364976,3526,244.243010806,147.703,0.356929923638,19.6362276884,85.07598508,0.999938,187.345133511,969.486881114,758.847259016,207.607,-19.8614,19.6262,19.6478
429.464069735,908.582373532,275.372581077,19.6191134857,1.05697,3527,2369.62363074,3527,209.532573805,147.664,0.378277529934,19.6258940281,179.71413468,0.999952,559.35514605,1036.22004223,306.502703794,207.625,-19.8288,19.6181,19.6354
456.992431777,797.620848089,176.496608458,19.5826659665,1.05203,3528,2287.50696586,3528,210.305196908,147.682,0.374521182507,19.5928588779,300.96108459,0.999937,567.954682664,1177.46584103,301.302063497,207.661,-19.82,19.5818,19.6049
498.872582409,1022.3474855,374.042356206,19.6649294973,0.974713,3529,1571.13193928,3529,209.481799641,147.62,0.37010446594,19.6747172496,63.0383095768,0.999958,427.868308938,910.447499837,307.889040612,207.714,-19.9187,19.6639,19.6844
568.375592179,934.336782742,346.709185727,19.6318654463,0.967718,3530,2890.15205845,3530,203.121885315,147.592,0.374171201489,19.640808768,102.79068969,0.999969,861.770042342,1727.97505119,292.193986004,207.756,-19.8933,19.6307,19.6523
683.92417861,1176.88138084,329.408631334,19.7446643953,0.789569,3531,2656.33555303,3531,179.114788023,147.57,0.356190607809,19.7556341051,145.509646581,0.999905,589.247710708,714.212833032,363.588365989,207.757,-19.9756,19.7446,19.7664
376.696041432,743.889654877,208.434320652,19.7895110572,1.03688,3532,402.271388452,3532,159.933450516,147.567,0.374952958449,19.7999282862,120.3474955,0.999917,63.4598539276,364.213805415,103.727358593,207.756,-20.0179,19.7881,19.8082
285.485131008,924.830340308,269.561999506,19.7629154316,1.07253,3533,449.02399373,3533,169.127905607,147.554,0.38485585539,19.7726048076,38.3749738714,0.999959,61.2695893442,379.369087598,298.373750246,207.756,-19.9981,19.7607,19.7812
435.763171818,821.098191723,232.12457001,19.7684088094,0.956946,3534,2558.26825749,3534,193.268358036,147.622,0.373141722973,19.7771234989,132.910939702,0.999887,715.022614994,1027.85270423,299.576373104,207.743,-19.9959,19.7691,19.7906
525.938583081,1008.28980535,422.947668981,19.7997968844,1.07863,3535,1089.44609327,3535,219.562905303,147.603,0.370318919937,19.8092911992,86.1031217105,0.999898,62.408784634,775.547771792,735.513790817,207.77,-20.0431,19.7982,19.8178
931.094851131,1357.48213656,261.481666563,19.8145033507,0.991205,3536,857.134198338,3536,228.355585718,147.66,0.371620795164,19.8247124933,669.001417173,0.999965,28.7223632915,796.959994518,762.046235219,207.829,-20.0448,19.8139,19.8377
286.940783707,635.98206486,207.240082382,19.8973719868,0.933711,3537,2833.3409133,3537,225.84319448,147.594,0.36267404676,19.9049946598,34.1307322998,0.999951,509.851056347,1514.14612315,307.156370526,207.842,-20.0928,19.8956,19.9123
520.574763461,801.565915295,279.211387318,19.8516393085,0.88789,3538,2082.37876703,3538,228.657491337,147.6,0.355205211204,19.8643576134,146.397904997,0.999895,355.366960451,1365.8805002,772.280027939,207.886,-20.077,19.8513,19.8747
539.5700228,702.704046674,142.191368709,19.8428034212,1.11439,3539,1647.70636982,3539,244.390745798,147.612,0.375335652354,19.8515272523,284.988479471,0.999918,228.216938356,1012.81358941,771.196742662,207.929,-20.0652,19.8424,19.8647
561.559438176,761.989630232,193.005245762,19.9331804601,0.76802,3540,1921.83115962,3540,245.031264872,147.668,0.344184907728,19.9438683462,163.036804357,0.999959,246.427723016,1024.20993842,774.267011537,207.944,-20.1478,19.9324,19.9504
359.37257155,599.380146174,138.182304254,19.8562397953,0.963034,3541,1325.93864131,3541,243.919508227,147.672,0.364089959442,19.8690258352,196.849866127,0.999971,126.454948684,920.368297867,747.940852302,207.984,-20.0912,19.8558,19.8777
361.230709064,745.890228194,266.769608446,19.9468878996,1.0495,3542,1054.97366736,3542,239.689442138,147.69,0.371239823202,19.957073969,25.2217993556,0.999964,77.6832564806,796.827669515,724.059686712,208.024,-20.1819,19.9458,19.9671
380.703136212,619.904414303,203.033761522,19.8976004884,0.819925,3543,734.55122767,3543,234.445672173,147.711,0.35328841441,19.908715153,108.232372447,0.99986,25.7350221891,689.64348045,634.491352526,208.057,-20.1364,19.8978,19.9203
444.754125965,697.818956038,258.130297431,19.9681624701,0.923775,3544,743.820976923,3544,234.607869276,147.755,0.355098558861,19.9778797365,20.39991623,0.99997,29.9713967426,693.106977591,618.357798263,208.072,-20.2003,19.9667,19.9852
423.960523994,767.990686816,249.440565673,20.0157434608,0.863582,3545,1380.74840428,3545,230.216656434,147.822,0.355351506476,20.028479333,30.6381818248,0.999971,158.926046286,929.424188858,772.12465157,208.09,-20.2543,20.0133,20.0348
326.49019216,564.914089898,183.135950052,20.0860211113,0.94567,3546,1775.61389145,3546,225.12300988,147.935,0.358438129367,20.0988544124,5.60520698006,0.999869,268.409927299,915.478365795,743.453543188,208.09,-20.2946,20.0873,20.1109
594.459244046,837.826909941,170.487865486,20.0630196675,1.10709,3547,1503.3088286,3547,225.444624092,147.922,0.366927360443,20.0749111692,346.582240844,0.999871,170.304255554,854.827440583,745.632719952,208.139,-20.3086,20.0619,20.0825
489.372835922,789.340927053,265.421444171,20.1142415987,0.990202,3548,1515.3941034,3548,217.262327285,147.931,0.355892248151,20.1272197364,127.246306713,0.999887,220.116280583,1086.0543084,854.69195805,208.17,-20.3316,20.1132,20.1368
687.881894782,1173.89468197,477.873680814,20.1119378189,0.829644,3549,2068.56145208,3549,214.947616079,147.906,0.345737901522,20.1276261785,41.8714316039,0.999923,379.556044256,1102.36617298,579.920715334,208.201,-20.352,20.1105,20.1356
358.962077212,964.844416329,283.353129217,20.0936113915,1.03302,3550,2388.95589833,3550,224.863821972,147.908,0.369013084897,20.1083766769,33.6594907772,0.999836,459.310203806,1426.63216843,773.188112766,208.219,-20.3425,20.0935,20.1192
379.58674313,724.614941126,252.29270857,20.1231196118,1.07194,3551,1955.65817698,3551,226.146141904,147.926,0.366576111461,20.1351491035,18.793061144,0.999951,281.786754487,1104.89891281,676.873717594,208.248,-20.3547,20.1225,20.1439
308.959239291,790.862527327,270.275465405,20.1883491777,1.04604,3552,913.585321497,3552,211.128423126,147.936,0.361020287336,20.2017742809,45.6934145309,0.999926,117.176646785,632.772220866,506.793023719,208.264,-20.4058,20.187,20.2103
461.223091759,859.658072826,270.528315711,20.1818270038,0.958926,3553,995.251804014,3553,219.482488665,147.907,0.36272862264,20.1933988807,54.1751450093,0.999952,131.338804724,718.764837413,533.542476773,208.287,-20.3852,20.1807,20.2047
419.097089141,839.691094937,238.335961711,20.15317388,0.951744,3554,950.586110228,3554,211.044157141,147.89,0.364209431961,20.1684852531,40.395009513,0.999965,145.676575351,631.107343963,407.569098419,208.291,-20.3681,20.1505,20.1761
337.93985663,553.906314899,156.091196347,20.1813937973,0.930892,3555,642.45535572,3555,191.643046487,147.893,0.35404342979,20.1941603571,101.753202217,0.999907,66.7707413364,472.441450916,359.038137535,208.324,-20.3874,20.1813,20.2039
298.297806641,680.074666623,244.797222049,20.2564409802,0.962034,3556,755.755840356,3556,213.009426328,147.785,0.357746585832,20.2684046633,20.6233690184,0.999959,64.6741748981,580.860783648,472.337324734,208.382,-20.4871,20.257,20.2813
374.361460552,527.089711793,132.080248954,20.1971773318,0.974278,3557,907.305203837,3557,202.80442753,147.811,0.361812671355,20.2100345641,137.349696115,0.999939,105.805172264,535.016585591,438.482314621,208.389,-20.4404,20.195,20.2157
479.740154269,654.341689368,155.849215923,20.3177284512,0.941559,3558,764.473747903,3558,232.042802595,147.809,0.361261471673,20.3272705176,236.841795473,0.999991,47.6003876354,724.794256663,543.778484402,208.419,-20.554,20.3154,20.3366
309.591173524,574.539145922,175.764712219,20.2899600849,0.870652,3559,725.325996906,3559,210.273349135,147.827,0.351635483444,20.3056984576,84.90174872,0.999966,121.329022746,554.270178823,127.621553659,208.439,-20.5268,20.2893,20.3157
370.049041459,648.397234481,231.323718165,20.3145942312,1.22541,3560,720.892891119,3560,223.469098092,147.824,0.377809236194,20.331229195,40.9311093659,0.999996,51.2951414444,610.672254966,572.705419113,208.48,-20.5466,20.3139,20.34
424.98936282,795.534783706,209.311029722,20.3273327565,1.04202,3561,863.628828479,3561,236.223756652,147.692,0.368577502234,20.3391640991,232.386001851,0.999999,26.9311487682,745.843378874,716.886556927,208.524,-20.5678,20.3258,20.3495
418.741041746,666.925999148,234.048587731,20.4339865494,0.98774,3562,1051.14586007,3562,238.603098057,147.691,0.362066450249,20.4418135629,63.5221942473,0.999956,80.5777626554,794.366482719,720.843396632,208.549,-20.6841,20.4328,20.4539
383.967354223,606.649692341,241.783465849,20.4266368739,1.14537,3563,816.980000651,3563,236.122816977,147.654,0.3702129646,20.4408882129,26.4599596242,0.999944,25.9507775766,736.049404235,697.43690606,208.621,-20.6783,20.4254,20.452
423.922530331,796.590521851,259.5048118,20.4476140618,0.922714,3564,1329.97594308,3564,235.164549996,147.641,0.353645325635,20.4608425661,132.438802611,0.999969,143.442455504,801.852636388,655.291890436,208.661,-20.686,20.4464,20.4687
446.794683556,682.988966434,162.886792846,20.4570583061,0.931455,3565,1370.30213844,3565,240.456910482,147.655,0.357787149287,20.4695403297,138.083615297,0.999978,169.262366021,905.59217954,738.742421251,208.657,-20.6874,20.458,20.4814
224.239246046,595.840111525,164.92500365,20.5040881864,0.994645,3566,1653.37357517,3566,242.982283243,147.653,0.360821254117,20.5166904029,5.601802896,0.99994,251.076306408,1007.57875268,753.177889777,208.667,-20.7352,20.5046,20.5253
403.509334811,682.462341742,234.321063146,20.4955289274,0.950482,3567,1579.03347161,3567,241.729388829,147.658,0.366959609651,20.5092679484,70.523555393,0.999899,200.398598584,942.095415485,752.607651075,208.698,-20.726,20.4939,20.5197
306.534242666,597.909236674,124.993852667,20.4953492512,0.938036,3568,866.509945953,3568,198.90203303,147.65,0.361344474192,20.5112894111,142.065482449,0.999954,255.160462339,576.05215481,121.727293738,208.698,-20.7294,20.4935,20.5187
426.242765605,735.699378154,256.261008755,20.5986170245,0.993198,3569,923.180330814,3569,188.197748044,147.59,0.361813397321,20.612160748,64.7444948141,0.999901,227.886567907,529.738489387,105.119102808,208.709,-20.8094,20.599,20.6243
242.517755944,610.18189246,176.269830985,20.6045550552,0.964835,3570,386.327380089,3570,79.6046165816,147.638,0.360719827178,20.6159977377,11.1041334537,0.99988,36.4695415682,111.565300555,89.7579284276,208.728,-20.8241,20.6051,20.6277
122.25552815,209.712357288,36.2376312141,20.6194116622,1.21373,3571,108.909297862,3571,73.407833153,147.7,0.393601473266,20.633881404,54.9503264473,0.999854,6.22357145438,98.728428454,79.4772818502,208.743,-20.816,20.6179,20.6414
114.099612492,307.889795295,54.9289788127,20.5656884621,1.18728,3572,120.879460509,3572,72.7683701243,147.803,0.397428237379,20.5793086151,36.2467755241,0.999874,9.27517912728,97.4325388576,68.196177814,208.763,-20.7535,20.5647,20.5876
132.321894719,440.371080401,84.894525849,20.5417699268,1.54457,3573,116.705130313,3573,72.6927056616,147.806,0.438331097541,20.555986977,73.6559107809,0.999925,9.0791801643,97.3166997359,68.0274845126,208.793,-20.7029,20.543,20.5667
94.5519501505,133.183397587,23.2982730199,20.5031077707,1.19136,3574,104.825072665,3574,62.6868293058,147.81,0.425879223367,20.5252906041,23.2118786326,0.99985,13.0910424406,80.9109800129,60.9932343146,208.81,-20.5948,20.5046,20.541
87.1973263789,140.619825023,21.1826739936,20.3643337455,1.37886,3575,96.4114500829,3575,58.4575000761,147.869,0.454299622876,20.3821569685,43.2623082365,0.999899,9.91354878114,73.8524262,63.1418755964,208.818,-20.4141,20.363,20.3927
90.6795864147,133.387600583,28.9868985326,20.189356157,1.48679,3576,79.6316484481,3576,50.1609730087,147.84,0.489566952494,20.2150022014,30.2349859571,0.999938,3.04943861874,61.093586954,55.8033234056,208.865,-20.1904,20.1905,20.2299
99.6771027288,257.760321435,60.3423881618,19.926656662,1.22037,3577,386.739605184,3577,81.0800145386,147.925,0.498612619935,19.9593916239,38.1398404304,0.999875,37.1287012916,113.912263458,91.2002217355,208.885,-19.931,19.9292,19.9743
324.229349544,542.014722388,159.421726421,19.8953317416,1.30147,3578,736.280251297,3578,228.118244346,148.077,0.51326524924,19.9239040717,127.235074612,0.999979,50.9041100625,649.750420432,559.64009808,208.897,-20.0016,19.8973,19.9356
446.801225312,766.003179609,182.074426908,19.760446849,1.25907,3579,1850.96706618,3579,242.29407147,148.04,0.504793430272,19.7915438708,130.71991192,0.999962,295.913898032,1113.02702035,699.02241916,208.9,-19.9121,19.7632,19.8029
265.66785203,678.309149498,192.630490389,19.6882644726,1.27472,3580,2446.44678743,3580,232.330928156,148.006,0.49528452582,19.7194676834,25.3818825669,0.999905,495.452667452,1093.9034033,762.934292103,208.926,-19.8722,19.6907,19.7381
528.747965322,1752.30929182,640.27211829,19.734891536,1.22453,3581,2354.47067754,3581,207.269239551,148.053,0.481401345357,19.7629233427,67.0039330938,0.999899,457.128293474,1660.07764132,973.794506693,208.932,-19.952,19.7351,19.7763
412.487835775,827.720739072,371.508100066,19.7499003975,1.17865,3582,1765.73488017,3582,189.642486493,148.094,0.468601684667,19.7736533128,11.9233060292,0.999917,234.080009059,753.187218739,650.961768417,208.949,-19.9761,19.7504,19.785
606.243993168,1609.92675879,615.503010432,19.7265657199,0.952144,3583,2351.39659448,3583,198.10078289,148.151,0.4350555578,19.7485816274,22.2210437174,0.999973,581.614030191,1226.43548976,668.849884608,208.96,-19.9489,19.7267,19.7612
451.694449902,943.102908221,271.337767002,19.7789109969,0.983661,3584,2103.35430123,3584,197.589547436,148.177,0.427440599788,19.7990779794,49.4254618289,0.999898,403.240545945,1184.29824048,682.761437643,208.979,-20.0069,19.7795,19.8103
282.104030807,667.975085876,239.064318752,19.7987280725,1.10414,3585,1584.82959903,3585,179.188215434,148.168,0.422921614986,19.8190561012,20.7184320202,0.999904,296.138470574,846.258858438,353.964370177,208.976,-20.0341,19.8001,19.8329
566.070620143,1024.99070619,323.81493722,19.8576792793,1.11246,3586,1991.42005355,3586,180.814656447,148.157,0.40952211628,19.8764495448,116.781114089,0.999876,483.30054726,1147.44801099,350.013268621,209.001,-20.0952,19.8595,19.8852
285.476353825,777.432341457,237.35848439,19.9145040098,1.11659,3587,1880.0734881,3587,184.684443696,148.157,0.399247917057,19.9321457844,77.3873996354,0.999995,319.724163395,1065.75833576,661.653756335,209.022,-20.1279,19.9136,19.94
