MaxEsReturn,AverageForwardProgress,Epoch,AverageReturn,AverageAbsQ,AverageAbsQYDiff,MinForwardProgress,MaxReturn,StdForwardProgress,MinEsReturn,AverageY,QFunRegParamNorm,StdEsReturn,StdReturn,MaxForwardProgress,PolicyRegParamNorm,AverageEsReturn,MinReturn,AverageAbsY,AverageDiscountedReturn,AverageQ,AverageQLoss,AveragePolicySurr,AverageAction
721.680105718,5.02433332316,347,447.554830774,14.074,0.233048206474,2.58740256939,678.825170615,1.10162292483,420.743223877,14.0745974623,95.0903,121.583232241,108.839059729,7.34836957187,38.1177,516.282334318,207.674785876,14.0745974623,108.945470959,14.074,0.140173,-14.1135,0.980265
438.382868632,4.32242102232,348,376.895867383,14.1212,0.232424828769,1.05034818111,671.854805462,1.50065955964,390.567548886,14.121523876,95.21,18.9598449193,149.118551854,7.31163176807,38.1544,422.467902174,44.0211844291,14.1215260923,93.2529377771,14.1212,0.137757,-14.1595,0.978029
569.673789872,5.01923001508,349,444.177537572,14.1462,0.232452959566,0.53034601799,678.664037879,1.56582087193,214.865624827,14.1461468317,95.3239,135.134387615,157.796029036,7.37100717182,38.1651,441.32444069,-18.3598713453,14.1461468317,119.447085318,14.1462,0.13799,-14.1854,0.979408
627.406263429,4.65612842209,350,410.936515818,14.1502,0.232381980385,2.71092366137,612.351582084,1.1362631236,-13.4042688683,14.150772642,95.4607,230.443774758,111.929983417,6.70145053401,38.1775,333.992690434,214.506724749,14.1507749244,113.891010856,14.1502,0.141617,-14.1877,0.977574
497.880952088,5.3788023658,351,480.774458322,14.161,0.230497079115,3.10508540797,724.534053369,1.07054989163,292.420116354,14.1611643153,95.5743,78.7358786797,105.830684804,7.80507585198,38.1897,367.911656014,257.811132325,14.1611643153,131.249173983,14.161,0.139551,-14.1999,0.977102
567.945659835,5.29874952579,352,474.139169522,14.1648,0.233155627172,3.12709045358,749.439915833,1.27720577692,292.971778327,14.1646667458,95.7111,116.234034112,127.361570848,8.04021299232,38.1949,366.919874425,255.272644072,14.1646667458,127.200398759,14.1648,0.14228,-14.2027,0.975785
514.05721932,5.34793892911,353,479.678406951,14.1904,0.230948318493,2.32369601869,683.442989438,1.25413644864,414.948732419,14.1903817231,95.8496,37.4286209298,123.767277534,7.39898316253,38.2259,456.244403543,178.344202738,14.1903817231,128.232541127,14.1904,0.138094,-14.2274,0.976991
607.732624188,5.00204029715,354,444.404518089,14.2263,0.233042215004,2.91507207519,686.628784878,1.09885070035,412.544888644,14.2268116794,95.9849,75.3731132833,109.321716753,7.44437770267,38.2464,510.866646858,233.584952038,14.2268116794,122.008790818,14.2263,0.142774,-14.2658,0.975387
482.605815055,5.51324678488,355,496.782073905,14.2165,0.237589477628,3.5609658709,708.086353036,1.1025408591,358.680546052,14.2167802191,96.1589,45.8108244014,109.272932377,7.60987865657,38.2498,425.902754746,307.202783917,14.2167802191,134.71739762,14.2165,0.147434,-14.256,0.977154
594.188990618,5.49929678198,356,494.988645408,14.2499,0.239228928214,3.42043719439,718.156074176,1.22574262862,319.5164496,14.2501632244,96.2477,97.6174835591,120.558381458,7.73151094651,38.2714,447.787769288,287.891792579,14.2501632244,130.388287401,14.2499,0.153837,-14.2898,0.978403
434.17656451,5.29076833519,357,474.123445719,14.251,0.235955307026,3.18550610671,827.453595112,1.34162444384,311.563675414,14.2515831607,96.3383,47.2687096818,133.662199001,8.82142409023,38.2925,358.648159633,260.251786639,14.2515839244,127.354300548,14.251,0.150818,-14.2912,0.975988
457.81310789,5.45675328566,358,490.452567746,14.2996,0.234945589302,2.83279693012,707.527710263,1.24047484659,296.442768191,14.2996069882,96.4937,65.8354235368,122.753147453,7.64057767696,38.3284,382.799003035,230.351337956,14.2996069882,132.882270042,14.2996,0.14341,-14.3379,0.981961
643.979293647,4.69981310722,359,413.351522678,14.3112,0.238444382707,1.10246770289,686.628131054,1.27893697948,419.331760236,14.3114898118,96.618,91.3244993474,128.645386102,7.48248400805,38.3539,510.802593268,43.6676622823,14.3114898118,117.443775807,14.3112,0.147673,-14.356,0.97956
512.911747478,4.66860912455,360,410.218317854,14.339,0.238982447846,2.45026321746,665.241105589,0.979284361315,355.567335773,14.3396364691,96.802,65.77395539,96.4074855096,7.23174429562,38.3746,469.033096462,189.87520727,14.3396364691,115.158648489,14.339,0.147176,-14.3831,0.975918
599.036635793,4.98650958191,361,441.614375142,14.364,0.238771659461,3.08838610702,777.503321512,1.1715071547,327.654300765,14.3641316692,96.9384,104.180567754,117.658080084,8.36678159051,38.4142,436.97363144,242.666970033,14.3641316692,118.877647031,14.364,0.147355,-14.4099,0.977215
772.862521606,5.80042890681,362,524.047408709,14.4028,0.238432596366,3.57437280946,730.45763506,1.33110924583,305.99126463,14.403517292,97.0083,173.688427864,131.997554274,7.90534385442,38.4525,588.031559796,303.980656435,14.403517292,137.934483207,14.4028,0.15028,-14.4496,0.979801
650.860070781,5.25046127626,363,473.244534438,14.4078,0.240816825738,2.9562278719,751.249469759,1.41728897974,261.908934253,14.4079452413,97.1697,145.442437118,139.974846714,8.03832843374,38.4725,483.684299549,250.022207837,14.4079452413,125.988268613,14.4078,0.151565,-14.4569,0.98005
500.113027565,5.16080711511,364,463.379667043,14.4388,0.241210239609,3.3556305581,667.545340771,0.92564194307,303.274787347,14.4394013215,97.3256,74.360926851,89.1586723435,7.2208872635,38.502,401.61979509,288.102624542,14.4394013215,124.246051755,14.4388,0.152762,-14.4859,0.980507
518.806870746,4.61755460606,365,409.805949564,14.4504,0.246337008954,3.09422060293,580.490370976,0.875337343855,396.569727117,14.4509942243,97.4235,50.4000509851,84.9667433978,6.39060460579,38.5297,450.790664083,257.882434601,14.4509942243,114.961535042,14.4504,0.161474,-14.4964,0.978235
557.896774538,4.71541417562,366,415.779908048,14.4873,0.240589256838,2.51121891355,665.906491514,1.10280211819,238.925646923,14.4874444009,97.532,119.767006459,109.032893077,7.25080420775,38.544,400.43105976,201.753993155,14.4874444009,122.855397893,14.4873,0.151667,-14.5336,0.979267
339.057137454,5.74163533475,367,516.805272137,14.5147,0.247419962217,3.36884961469,754.760507741,1.16069781451,223.66249383,14.5152964711,97.7054,41.4242124926,114.060785733,8.19475913283,38.5752,286.177982613,278.111154077,14.5152964711,140.796727347,14.5147,0.164399,-14.5632,0.978879
528.76517547,4.65037407168,368,410.316806229,14.5321,0.248308237086,2.57802705111,604.251258464,1.08765090428,259.002693354,14.5321414112,97.8416,109.14874709,105.699385073,6.65360588481,38.6191,350.75978832,204.519977573,14.5321414112,114.866256776,14.5321,0.162769,-14.5766,0.979358
682.012256629,5.55747253276,369,498.662970136,14.5307,0.24288678493,3.12559062068,702.16018447,1.02680990833,-76.1730542721,14.5309518765,97.968,273.696225779,100.229727601,7.62310929416,38.6294,355.215158342,262.959875753,14.5309518765,136.269141991,14.5307,0.155184,-14.577,0.98161
726.766098011,5.00338183803,370,446.182972503,14.566,0.251705728811,2.0713380356,690.714863685,1.16819377825,121.175793231,14.5664678755,98.0517,219.314310874,115.228830928,7.50252903072,38.6388,418.941715514,152.538791203,14.5664678755,126.086661519,14.566,0.167562,-14.615,0.981574
463.980766495,4.97175711307,371,439.38600765,14.5969,0.245187796777,3.05068878675,689.262316761,0.879371827323,239.994950314,14.5971450254,98.1542,83.7547370883,85.8768855297,7.51430386574,38.6698,371.974733665,240.112109998,14.5971450254,123.40315247,14.5969,0.159148,-14.6429,0.979663
482.660961885,4.5803442152,372,400.437192437,14.6129,0.249165199831,1.65712763706,589.103310678,1.07511404913,277.761900648,14.6129710301,98.2894,78.0447219397,107.109761042,6.49636031965,38.6979,351.405123725,115.147021592,14.6129710301,117.42876386,14.6129,0.165267,-14.6581,0.976811
438.093465705,4.61637219875,373,405.045052288,14.6231,0.250112007596,2.13270362094,558.584355287,0.856141473881,272.269428563,14.6235481218,98.4595,69.2702714198,84.3108693915,6.18021163988,38.7267,342.703623847,155.722935567,14.6235481218,119.084786144,14.6231,0.162221,-14.6698,0.976744
471.829872696,4.25268430806,374,371.611439757,14.6433,0.248261252628,2.88246455346,517.473867573,0.599802619506,137.176449084,14.6436296325,98.5888,131.176227748,57.960730392,5.77177536935,38.7649,304.811401674,237.620785587,14.6436296325,99.5626232624,14.6433,0.158986,-14.686,0.974458
397.636555955,4.39177316737,375,385.190115234,14.6713,0.249637988055,2.5971285351,490.443332938,0.609712775463,132.796247398,14.6708990742,98.7455,105.737391834,60.1579698905,5.48560725255,38.7918,314.172006342,193.894524088,14.6708990742,104.405903218,14.6713,0.162325,-14.7151,0.975905
486.719877625,4.04811723655,376,348.270766854,14.7209,0.24868141105,1.82174087134,510.437434688,0.860398780809,246.724537412,14.721474417,98.9214,90.5266207308,85.3295930526,5.68274579977,38.8247,387.368454958,128.627850829,14.721474417,100.581213858,14.7209,0.164749,-14.7633,0.976261
367.082123339,4.41705008549,377,383.490995275,14.6824,0.249016205993,2.06474141293,523.04419437,1.02882601856,242.105184378,14.6825000921,99.0386,49.2500746623,101.945408904,5.80564614922,38.8791,321.740006222,140.79436883,14.6825000921,111.156874686,14.6824,0.161107,-14.7264,0.975792
339.314118846,4.44801486632,378,386.8159018,14.6988,0.249367344587,2.88192033059,555.038612306,0.906486393515,301.753385173,14.6989041421,99.1664,14.4771009462,87.311060797,6.19750417897,38.913,315.31406749,233.621790445,14.6989041421,108.189290402,14.6988,0.162957,-14.7436,0.974378
493.078924885,4.6896949606,379,409.796667173,14.7389,0.248213852598,1.36483032712,568.025908901,0.835414484755,350.760719519,14.7391578746,99.3241,50.5127754763,81.8196873934,6.31031541764,38.9454,420.825571984,75.3341856544,14.7391578746,114.446437066,14.7389,0.158196,-14.7847,0.974946
418.585280994,4.00811202622,380,346.924616124,14.7223,0.249691911445,0.378679615214,519.536092851,0.793503290174,213.007086734,14.7223050767,99.4433,76.8624268732,78.6866259866,5.78403798483,38.9721,335.233366775,-19.3282720414,14.7223050767,99.1048088721,14.7223,0.165666,-14.766,0.9723
381.953042881,4.87483878367,381,428.770508774,14.7484,0.248191315061,3.28990556061,648.696990199,0.961317601242,318.031068527,14.7484820416,99.5855,26.9129636182,93.4485011699,7.1735582095,38.9972,347.125619321,272.322903035,14.7484820416,115.840073855,14.7484,0.160827,-14.7899,0.976247
416.319984426,4.9476710995,382,434.608475926,14.7603,0.25151802835,3.21247562284,671.51392763,1.09008843663,302.050011868,14.7608747403,99.7555,45.5518518252,105.340342781,7.37672911355,39.0203,338.537248325,265.580630835,14.7608747403,117.992326137,14.7603,0.164117,-14.8013,0.974755
581.922688951,5.91863698138,383,532.146876825,14.7681,0.251337551746,2.98276918152,804.381386846,1.62497168085,276.499047406,14.768309207,99.923,108.869972388,159.378191453,8.69072193061,39.0605,418.169246739,236.902012688,14.768309207,141.4798017,14.7681,0.166134,-14.8108,0.981665
697.931388469,5.32100124246,384,474.030850306,14.8061,0.250931579373,2.65654107809,748.258483507,1.25689629017,498.053473579,14.8060464027,100.041,79.4001931287,122.351664353,8.13921597251,39.0873,623.833891625,210.171174318,14.8060464027,124.176950948,14.8061,0.168812,-14.8472,0.979607
386.946743509,5.31866711418,385,474.422899795,14.8228,0.252204080295,3.41818929069,805.320069059,1.12689696094,321.465555695,14.823719145,100.131,23.6054785349,110.764508849,8.71107693516,39.1243,358.512840538,281.983124533,14.823719145,130.23442031,14.8228,0.170899,-14.8655,0.98302
487.906514622,5.35195932956,386,477.210858889,14.8404,0.249785039433,1.4101717854,794.874219187,1.47561328088,315.289056243,14.8407199579,100.251,67.348424789,145.484592146,8.57932579908,39.1515,389.848421147,87.5715332182,14.8407199579,128.852280316,14.8404,0.161708,-14.883,0.979606
709.788291896,5.22689688553,387,466.53308693,14.8321,0.248338349642,2.90924614276,745.147276967,1.36343611219,262.359571781,14.8321425967,100.35,166.058113387,133.055327057,8.05933686204,39.1752,450.464484991,238.71937404,14.8321425967,125.252303078,14.8321,0.165285,-14.874,0.981343
575.715071285,5.04030191661,388,448.180564388,14.8653,0.252721345007,1.59022688661,785.228142903,1.40309760029,376.877815669,14.865683605,100.512,77.8626285323,138.838463556,8.44280963277,39.191,446.079118531,104.005986336,14.865683605,121.022238366,14.8653,0.166953,-14.9053,0.981007
802.840798781,5.53610708062,389,497.961458538,14.86,0.254496294551,3.21018439447,762.405200779,1.29477019422,468.665752586,14.8601707983,100.637,123.874874787,126.15952679,8.24491680612,39.2269,598.652189622,264.983337819,14.8601707983,132.166314099,14.86,0.170792,-14.899,0.980161
755.646647812,5.60367737841,390,502.152959771,14.9051,0.254445960896,3.60275934531,729.131296723,0.946053991021,298.107990087,14.9053149018,100.8,168.856395057,93.1096081059,7.92485514552,39.2608,481.706544765,300.553951076,14.9053149018,131.449253087,14.9051,0.170594,-14.945,0.984575
702.691510915,5.23538780709,391,463.447590352,14.92,0.251753040891,3.6808399371,618.567000291,0.922597051096,380.471977012,14.9197086124,100.987,129.072206926,91.4426786818,6.79700918385,39.2773,483.06403033,308.912992245,14.9197086124,129.733395099,14.92,0.163967,-14.9606,0.982274
466.448552957,5.44794620461,392,484.764224053,14.9564,0.255153104721,3.1831367882,705.157921375,1.05052234583,362.15020079,14.9567290003,101.093,41.185053048,103.798277769,7.69770627947,39.3299,424.275023269,259.766811901,14.9567290003,133.177737601,14.9564,0.170082,-14.9977,0.983243
556.757139506,5.54333638158,393,494.699011726,14.9598,0.255650486915,2.60917792883,680.857701456,1.08529680936,350.983118028,14.9601775293,101.232,75.0556410376,106.263631603,7.43295047153,39.3681,454.473013009,206.248233695,14.9601775293,135.668124329,14.9598,0.169822,-15.0018,0.984188
647.484407255,5.4654451924,394,486.542101169,14.9837,0.256179391126,3.31876187489,697.286428142,1.01119151913,362.019582504,14.9834360715,101.379,115.604508216,98.0986644757,7.62710055046,39.3933,552.19474334,283.387472245,14.9834360715,135.737558867,14.9837,0.168114,-15.0292,0.983223
648.01764664,6.03987306781,395,545.633853564,14.9999,0.25533603363,3.13573463236,825.903481237,1.39783309029,463.296997858,15.0000015792,101.517,72.9752653639,137.785733222,8.85640876454,39.4179,524.093616601,261.604031206,15.0000015792,140.135386298,14.9999,0.168579,-15.0445,0.987354
765.586641825,6.00928814181,396,540.720147589,15.0213,0.257704992747,3.16667830057,849.067373047,1.47173136061,464.662003897,15.0213735732,101.665,115.566168599,145.593865368,9.06906380174,39.4277,570.001362411,262.535708625,15.0213735732,145.06356613,15.0213,0.174086,-15.0651,0.987805
722.840364239,5.05193321765,397,447.697243337,15.0589,0.254501368438,3.49946779377,680.093777861,0.915980821286,325.564356714,15.058998589,101.851,151.366680275,89.3055620199,7.45157907288,39.4423,471.229055392,295.305139762,15.058998589,118.381302443,15.0589,0.165234,-15.102,0.983199
778.589104042,5.1509898114,398,456.908409762,15.066,0.252379206916,3.33580615843,653.172330735,0.949616804817,523.229405009,15.0665128775,102.055,96.4164224269,93.0696763511,7.1071122689,39.4699,618.776720849,287.346353138,15.0665128775,119.711424001,15.066,0.163514,-15.1114,0.982116
771.694169857,5.70395477551,399,510.839004539,15.1052,0.259062738061,3.72020367254,702.7353025,1.06296899317,450.53179726,15.1052512985,102.147,121.073289321,104.26985958,7.61877299897,39.5034,569.866416093,316.884066469,15.1052512985,138.82630008,15.1052,0.178188,-15.154,0.986481
582.413577465,5.276747208,400,469.131856178,15.1229,0.251725312784,2.55462056137,660.970168964,1.15508007301,494.147929443,15.1231430541,102.315,34.8942750301,115.016664279,7.21562857413,39.551,553.893330039,201.814243856,15.1231430541,125.229174145,15.1229,0.164276,-15.1683,0.986166
626.541350098,5.22962907991,401,463.194554197,15.1753,0.255408226569,2.97518083907,649.321266398,0.980497622871,386.142409773,15.1752076437,102.477,93.4496892108,96.3738487453,7.13307891727,39.5657,528.155232994,242.434693826,15.1752076437,125.291199941,15.1753,0.171208,-15.2219,0.986622
642.774100095,5.4617626416,402,485.984262519,15.1935,0.253668270879,2.64654266238,690.952252083,1.03847105636,338.94942442,15.1937887988,102.58,120.833437764,102.156069129,7.49458596273,39.5657,545.727262623,207.498981255,15.1937887988,127.865651308,15.1935,0.165416,-15.2385,0.985307
659.497559526,5.3420574868,403,476.302119089,15.2178,0.257136513432,3.62121873046,801.155880635,1.20901022531,342.050624691,15.2179261373,102.76,113.055544017,118.851115728,8.63488648023,39.5871,514.240858354,308.555128954,15.2179261373,122.125142619,15.2178,0.176863,-15.2606,0.984904
615.890256883,5.24406535792,404,466.545384098,15.2309,0.256590397176,2.58110185597,625.920481397,0.865398030277,307.942152438,15.2307430362,102.919,118.462584154,85.8299666279,6.87736019546,39.5927,452.18594458,202.999234564,15.2307430362,125.265627337,15.2309,0.169231,-15.2715,0.985784
412.539864854,5.49688084354,405,489.434886646,15.2588,0.253539706396,2.58782616094,805.697642338,1.36530922476,368.027037863,15.2585715692,103.04,16.9838057781,136.557966526,8.64854583462,39.5948,392.847762497,197.486005681,15.2585715692,124.340430551,15.2588,0.162537,-15.3031,0.987191
664.26374497,4.88377782115,406,430.153985007,15.259,0.256828416457,1.82849853918,676.181711531,1.23493657829,500.201360681,15.2595961465,103.202,67.2403229375,121.804753183,7.38233037371,39.601,571.308951443,128.706803623,15.2595961465,118.422308211,15.259,0.174428,-15.3032,0.986235
578.086938755,5.12058227572,407,451.215288783,15.3009,0.257230454726,3.70732862146,749.559086916,0.950895316799,201.143901164,15.3010772464,103.355,152.174104229,94.2414914806,8.13461601279,39.6355,461.642039843,303.132449212,15.3010772464,120.406692116,15.3009,0.1725,-15.3436,0.982647
622.906043438,5.58329061084,408,498.331771155,15.3192,0.262743740095,2.47439426605,744.404113112,1.33091438127,310.551175516,15.3192944228,103.564,113.749046068,131.675474947,8.06142793118,39.6582,460.408482649,186.588259868,15.3192944228,125.705088845,15.3192,0.179148,-15.3649,0.985953
461.837326502,5.73448176947,409,511.672461358,15.3325,0.263693246127,2.77691476225,861.857891154,1.54614120955,145.541160913,15.3324586004,103.707,128.425098288,153.510733495,9.25121619703,39.667,364.392363127,221.024185574,15.3324586004,134.719704845,15.3325,0.178995,-15.3762,0.983058
737.242086005,5.51530940726,410,491.019973975,15.3765,0.264787037784,2.89842740781,773.076921078,1.35738645348,392.657974593,15.3764685251,103.852,136.410690835,134.716988507,8.34635268193,39.6924,558.067142924,234.580308754,15.3764685251,132.415428144,15.3765,0.18007,-15.4194,0.986261
681.039380113,5.87992888335,411,528.176036835,15.3978,0.262437295343,3.12016819932,909.404699129,1.74269883483,406.434952796,15.3977705115,103.997,102.691794077,173.115206734,9.68011197913,39.707,577.181629094,253.44788489,15.3977705115,139.955775195,15.3978,0.174575,-15.4415,0.98521
474.276441684,5.95902843499,412,536.918231527,15.4294,0.262411368295,3.1271278248,841.162712927,1.50551626929,302.387577496,15.4300922775,104.1,76.1059766233,148.767850281,9.02596288985,39.7341,390.21863408,248.836038646,15.4300922775,143.866406125,15.4294,0.175828,-15.4773,0.98503
816.223778611,6.19949630732,413,559.614665876,15.4053,0.26376364145,3.38680729619,826.605267209,1.4580197959,443.266747588,15.4052788568,104.24,149.45827952,144.027648603,8.86813932761,39.7612,697.721850526,284.845684445,15.4052788568,146.043866452,15.4053,0.178496,-15.4524,0.986747
771.916022919,5.97666153924,414,536.236046242,15.4724,0.266987265721,3.70332916921,818.787380372,1.39417999452,473.249080863,15.4720405016,104.384,110.790784152,138.414810653,8.82750808551,39.7768,626.829405725,317.669951487,15.4720405016,140.793270835,15.4724,0.182734,-15.5185,0.985492
695.971786736,6.45850603482,415,582.855357799,15.5092,0.268446474487,3.36609808585,896.307936637,1.60878027312,334.555569096,15.5096698802,104.564,128.010551396,159.631426407,9.59128563038,39.7885,508.009606318,278.689789021,15.5096698802,151.215708139,15.5092,0.186763,-15.5569,0.987236
909.650087659,6.43754287814,416,581.715177023,15.5327,0.26504118271,3.77567953011,821.886789667,1.65421337993,276.647049645,15.5329847298,104.683,232.911756658,164.207297641,8.87479196924,39.8154,532.602355919,316.33453668,15.5329847298,152.515410174,15.5327,0.17952,-15.5835,0.986281
696.35310261,5.94284090326,417,531.128904601,15.5421,0.261477117965,3.56972530376,805.303597365,1.4976659392,368.59305174,15.5420026934,104.852,122.735089384,147.924492172,8.72475869355,39.8299,513.009773941,298.577308948,15.5420026934,139.384227293,15.5421,0.175116,-15.5913,0.984682
816.008015689,5.67097198702,418,504.082471379,15.5827,0.27183363582,3.21757944378,833.421787035,1.40631707379,270.730145898,15.5823929483,104.993,204.017286377,139.173235585,8.96419082971,39.8451,605.472274063,263.55872486,15.5823929483,135.535617867,15.5827,0.187009,-15.6341,0.984306
657.262341102,5.54122690601,419,491.25921591,15.5957,0.269063198602,2.91264726256,765.451538452,1.38789752357,423.135587945,15.5959098722,105.115,84.3273748878,136.820094759,8.32595161855,39.8783,548.814708417,228.672901168,15.5959098722,132.871934776,15.5957,0.178206,-15.6458,0.98555
571.892737565,5.28390340194,420,464.706227552,15.6356,0.277434500614,3.0062653727,758.516515534,1.31244401217,294.378308707,15.6358679281,105.238,106.621631268,129.81455432,8.22628545547,39.905,430.441785624,245.049234462,15.6358679281,124.920609005,15.6356,0.199752,-15.6905,0.983514
740.837899836,5.76505101727,421,513.218898348,15.6832,0.279525509437,2.95271773061,794.573009438,1.65483419479,289.193647249,15.6830920348,105.409,177.677546311,163.593288103,8.59697553816,39.9413,527.427214144,241.329596275,15.6830920348,135.94421321,15.6832,0.201254,-15.7368,0.983989
615.396510815,5.23559108153,422,461.169866337,15.7248,0.278689833279,2.97311695792,848.158779475,1.42908935836,359.005762228,15.7254133805,105.55,100.218336524,140.930016076,9.11451575764,39.973,471.543204275,231.107227219,15.7254133805,126.903883661,15.7248,0.198285,-15.7806,0.984201
755.452339757,5.75577290116,423,510.937606599,15.738,0.278210509741,2.96615087539,727.557974872,1.49233973678,261.162122091,15.7377361522,105.68,181.635978301,148.220943953,7.93704704006,40.0014,464.432994192,235.059352499,15.7377361522,135.921070845,15.738,0.195554,-15.7937,0.986265
858.292613609,5.88130258951,424,525.659536723,15.792,0.283236224274,3.62421309723,802.244700589,1.36226131949,278.496482235,15.7919187766,105.785,225.011693091,135.379054432,8.64395608722,40.011,558.228541758,299.637951439,15.7919187766,142.400946329,15.792,0.204431,-15.8451,0.982428
671.058244201,5.70856769039,425,508.122811754,15.8195,0.280513290971,3.29806054699,750.313079348,1.2415837212,312.730388233,15.8196626151,105.956,141.777986134,122.811092322,8.1240108583,40.0416,467.73531596,274.104280709,15.8196626151,139.280365942,15.8195,0.193789,-15.8738,0.98615
696.50717022,5.72695085771,426,511.745205633,15.847,0.285249176047,2.78180636273,764.244648577,1.49307348149,449.023255663,15.8474879981,106.109,117.346853267,147.129969092,8.28976665551,40.0535,577.503469914,223.710991346,15.8474879981,134.993419901,15.847,0.206316,-15.906,0.984197
694.507033797,5.62753620627,427,501.615473677,15.8954,0.289467567106,3.29984756154,795.881778899,1.37735312744,411.688675328,15.895387499,106.265,115.685144436,135.408143091,8.57769389417,40.0871,610.418469838,279.195395567,15.895387499,132.371868076,15.8954,0.210269,-15.9519,0.98555
717.502195017,6.63739589903,428,601.551127203,15.8881,0.284582226641,4.25037796355,846.633962781,1.47064120524,421.340473588,15.8878841963,106.418,120.052495109,145.886079334,9.09008537303,40.1116,547.847153692,366.362461891,15.8878841963,154.649739315,15.8881,0.208496,-15.9406,0.985762
741.433278894,5.70842967788,429,509.52980309,15.9624,0.286789508405,2.44129975678,750.946225586,1.46367301725,474.062379942,15.9624646395,106.531,103.208158425,143.903173247,8.14257321145,40.143,567.437703454,184.927740777,15.9624646395,133.458658705,15.9624,0.215256,-16.0161,0.986203
512.195620611,5.99274748743,430,535.100978781,15.9779,0.2823966407,3.07782328367,873.631744176,1.55920760404,329.876369796,15.9783425902,106.696,71.0125148121,154.547821966,9.36411384876,40.1523,410.958513486,247.124007589,15.9783425902,140.122216036,15.9779,0.207009,-16.0335,0.983571
724.738834686,5.90531646854,431,526.715588229,16.0013,0.288327793245,2.87574103696,853.863993319,1.23890428991,417.471211632,16.0013900777,106.851,117.679483918,122.399130101,9.18444736626,40.1783,615.734858755,234.461148605,16.0013900777,137.024809508,16.0013,0.216914,-16.0538,0.98302
655.157613827,5.49713786356,432,485.10540558,16.0783,0.281685175457,2.49955563902,782.027009729,1.25550458869,324.069443749,16.078388482,106.926,162.836932628,124.045229219,8.48408968441,40.1951,487.70960147,199.784949772,16.078388482,131.234236228,16.0783,0.206261,-16.1357,0.982593
617.146490577,5.82502538553,433,518.531801924,16.0982,0.291241986068,3.64723092885,796.833088699,1.2083930794,370.860262059,16.0985362486,107.021,94.3839879106,118.959914046,8.61715779958,40.2296,529.291945954,308.703105804,16.0985362486,138.116528919,16.0982,0.221658,-16.156,0.986465
746.174226482,5.60554246041,434,497.311497842,16.097,0.282909770549,3.03808785751,835.923413063,1.33257799451,327.248555447,16.0967863447,107.129,148.979075268,131.580802639,8.99553793093,40.2558,520.942179395,248.137177284,16.0967863447,134.314342707,16.097,0.202694,-16.1523,0.984793
745.745771593,5.84972774975,435,522.06048006,16.1639,0.2834897575,3.53679299897,778.416405122,1.45961257664,424.501103074,16.1639583539,107.206,129.235789664,143.720576046,8.4321873415,40.2908,630.451225312,297.849921955,16.1639583539,140.794566797,16.1639,0.206834,-16.2201,0.984586
543.297437311,5.78223337607,436,512.890792603,16.1836,0.286341450958,2.82825252762,751.465074784,1.36459918177,378.630672782,16.1837599249,107.345,70.6463922052,134.285578734,8.17294760829,40.3103,459.712266953,224.389939358,16.1837599249,138.165588601,16.1836,0.205746,-16.2392,0.985161
713.944511288,5.91964783811,437,529.164210982,16.2201,0.28739302969,3.00733682291,821.40723563,1.55459839687,438.72301385,16.2207708318,107.479,122.186849464,153.14746984,8.87236528585,40.3412,578.025633949,242.585467491,16.2207708318,141.591882611,16.2201,0.207882,-16.2749,0.984933
561.893305321,6.03560652343,438,539.37881749,16.2584,0.287782049019,2.97087541372,867.455534296,1.40403902008,349.488172328,16.258962136,107.61,84.8218928455,139.7558157,9.31852286839,40.3629,475.975077898,240.013888962,16.258962136,143.661619951,16.2584,0.208282,-16.3157,0.986321
596.246074809,6.04468840803,439,541.400482932,16.2716,0.289614204045,3.01527149219,814.262756848,1.34367185699,377.35535117,16.2713046717,107.765,81.7250244681,132.837448639,8.77941240995,40.3889,495.289628302,245.729589098,16.2713046717,144.867498335,16.2716,0.209706,-16.3246,0.985948
750.294522273,5.54897892683,440,492.022046056,16.3196,0.293960146384,1.81156540162,808.41754222,1.43805992314,449.049856905,16.3200085866,107.893,140.839429094,143.180409733,8.70937179084,40.4072,594.258746654,115.629177428,16.3200085866,128.775298489,16.3196,0.218846,-16.3768,0.986398
612.566978279,5.48674824173,441,485.577490285,16.3623,0.292044733098,3.29343584609,757.784970349,1.31825033941,404.05962126,16.3629219315,107.994,96.1867451335,130.91779359,8.21372202679,40.4157,508.218649219,270.827901029,16.3629219315,129.16260493,16.3623,0.211461,-16.4179,0.983451
605.586742008,4.94523476985,442,432.794008085,16.366,0.29330845727,2.75850822363,735.918472954,1.42074265364,341.851461908,16.3654047088,108.121,105.008326722,139.594394063,8.00656979664,40.4297,425.906218511,217.452701789,16.3654047088,117.466574711,16.366,0.211889,-16.4243,0.986599
687.525076219,5.68160634754,443,505.717524432,16.4101,0.296460198025,3.04645879198,969.217923262,1.45000423686,394.626099855,16.4107959756,108.303,118.099057074,143.897228007,10.2871968485,40.456,525.055139963,244.73698147,16.4107959756,133.812793642,16.4101,0.227205,-16.4753,0.985403
738.307394337,5.90854364668,444,525.365412833,16.431,0.299711470175,3.11837336945,862.915176371,1.47346004012,238.931831299,16.4311256219,108.43,193.281707792,146.796226272,9.25802254801,40.474,493.683638298,250.505121195,16.4311256219,142.21844915,16.431,0.22578,-16.4978,0.988183
