Epoch,StdReturn,PolicyRegParamNorm,AverageReturn,AverageQLoss,MinEsReturn,QFunRegParamNorm,AverageAbsY,AverageAbsQ,MaxEsReturn,AverageQ,AverageDiscountedReturn,StdEsReturn,AverageEsReturn,MaxReturn,AverageAbsQYDiff,AverageY,MinReturn,AveragePolicySurr,Iteration,AverageAction
2974,0.0,36.4118,-99.9,1.34427,-72.5033233548,316.445,17.3726862929,17.3687,49.9329005811,3.63046,-9.99956392679,61.218111968,-11.2852113868,-99.9,0.34017295314,3.63088688192,-99.9,-3.60892,2974,1.0
2975,0.0,36.4118,-99.9,1.56724,-21.6199627268,316.492,17.1778468247,17.1712,82.6225630747,3.40778,-9.99956392679,46.3397668368,43.4683730814,-99.9,0.316243880379,3.40793944963,-99.9,-3.3641,2975,1.0
2976,0.0,36.4118,-99.9,1.32337,-26.4553327292,316.492,17.2867032327,17.283,54.9735404016,3.48693,-9.99956392679,40.7144365654,14.2591038362,-99.9,0.303244505343,3.48647427708,-99.9,-3.45583,2976,1.0
2977,0.0,36.4118,-99.9,1.27338,-30.361373834,316.501,17.3260824831,17.3213,82.2255198638,3.5541,-9.99956392679,52.4542248145,43.803991334,-99.9,0.310500390216,3.55437399581,-99.9,-3.51039,2977,1.0
2978,0.0,36.4118,-99.9,0.989529,-33.3085205347,316.514,17.1933738339,17.1868,62.2755902889,3.40256,-9.99956392679,47.7920554118,14.4835348771,-99.9,0.31514448079,3.40186291511,-99.9,-3.37957,2978,1.0
2979,0.0,36.4118,-99.9,0.82753,-40.3933209813,316.512,17.32204281,17.3185,83.1628007741,3.52838,-9.99956392679,52.9428546661,32.7556088823,-99.9,0.283798198455,3.52916704116,-99.9,-3.52089,2979,1.0
2980,0.0,36.4118,-99.9,1.13145,-7.82271598652,316.509,17.3539445835,17.3495,59.405470699,3.66955,-9.99956392679,33.6140933428,25.7913773563,-99.9,0.322177035827,3.67023685899,-99.9,-3.63609,2980,1.0
2981,0.0,36.4118,-99.9,1.12748,-29.2815448225,316.529,17.2810017393,17.2754,-29.2815448225,3.50435,-9.99956392679,0.0,-29.2815448225,-99.9,0.319881383912,3.50373507395,-99.9,-3.47648,2981,1.0
2982,0.0,36.4118,-99.9,1.29873,-76.5999928107,316.535,17.440904217,17.4392,30.1891728502,3.73281,-9.99956392679,53.3945828305,-23.2054099802,-99.9,0.329629326978,3.73349594995,-99.9,-3.69069,2982,1.0
2983,0.0,36.4118,-99.9,1.78421,-2.86206307964,316.55,17.4113528201,17.4083,86.8704225158,3.69057,-9.99956392679,38.3336610533,49.9880094557,-99.9,0.346272292139,3.69020155589,-99.9,-3.64526,2983,1.0
2984,0.0,36.4118,-99.9,1.062,-19.8043009522,316.582,17.3596936228,17.355,92.5995725196,3.59153,-9.99956392679,49.300565617,49.14075108,-99.9,0.319242918805,3.59178391299,-99.9,-3.54483,2984,1.0
2985,0.0,36.4118,-99.9,2.13967,-35.3653258453,316.586,17.3481529905,17.3425,91.5118554177,3.5285,-9.99956392679,52.9682568229,56.2275596667,-99.9,0.337149147248,3.52898684534,-99.9,-3.47873,2985,1.0
2986,0.0,36.4118,-99.9,1.21729,-19.3573886234,316.598,17.0730474255,17.0681,-19.3573886234,3.19893,-9.99956392679,0.0,-19.3573886234,-99.9,0.329940694114,3.19816747116,-99.9,-3.15558,2986,1.0
2987,0.0,36.4118,-99.9,1.56837,-82.3746439165,316.592,17.2455792419,17.2419,-67.5930187324,3.46298,-9.99956392679,7.39081259204,-74.9838313244,-99.9,0.33684798146,3.46285485674,-99.9,-3.42876,2987,1.0
2988,0.0,36.4118,-99.9,1.24887,-0.0497460104507,316.596,17.4593099813,17.4526,58.6230457515,3.68738,-9.99956392679,29.336395881,29.2866498705,-99.9,0.307713984511,3.68778384736,-99.9,-3.64558,2988,1.0
2989,0.0,36.4118,-99.9,0.960378,-32.4673640927,316.603,17.3045586085,17.299,55.747984225,3.51435,-9.99956392679,44.1076741588,11.6403100661,-99.9,0.307928789761,3.51393767133,-99.9,-3.48622,2989,1.0
2990,0.0,36.4118,-99.9,1.68236,-22.8424845829,316.626,17.3250988777,17.32,-22.8424845829,3.55665,-9.99956392679,0.0,-22.8424845829,-99.9,0.325419186326,3.55698322623,-99.9,-3.53787,2990,1.0
2991,0.0,36.4118,-99.9,1.20037,-75.6716986141,316.632,17.3642936302,17.3622,85.5942258862,3.61478,-9.99956392679,71.6325051666,24.920798479,-99.9,0.313058661007,3.61517361795,-99.9,-3.60432,2991,1.0
2992,0.0,36.4118,-99.9,0.984761,-23.1954280645,316.659,17.3479298744,17.3422,59.9592409298,3.57495,-9.99956392679,41.5773344972,18.3819064327,-99.9,0.309253200406,3.57467947103,-99.9,-3.55672,2992,1.0
2993,0.0,36.4118,-99.9,1.11896,-34.2014366209,316.669,17.3118507633,17.3095,-34.2014366209,3.50698,-9.99956392679,0.0,-34.2014366209,-99.9,0.332169247828,3.50732921231,-99.9,-3.5095,2993,1.0
2994,0.0,36.4118,-99.9,1.65451,-73.8800609797,316.658,17.2028105387,17.1977,90.5132838417,3.37387,-9.99956392679,82.1966724107,8.31661143099,-99.9,0.341014222925,3.37353353885,-99.9,-3.34254,2994,1.0
2995,0.0,36.4118,-99.9,0.635754,-67.5079774927,316.655,17.2661138572,17.2632,88.6687301707,3.45651,-9.99956392679,63.820899696,41.0903839119,-99.9,0.290627761066,3.4562893362,-99.9,-3.43499,2995,1.0
2996,0.0,36.4118,-99.9,1.2225,-0.521009018237,316.64,17.3067643605,17.3054,-0.521009018237,3.49023,-9.99956392679,0.0,-0.521009018237,-99.9,0.31039751345,3.49045989031,-99.9,-3.47088,2996,1.0
2997,0.0,36.4118,-99.9,0.687412,-73.4823505523,316.65,17.2562951194,17.2513,-69.8931544397,3.42308,-9.99956392679,1.7945980563,-71.687752496,-99.9,0.308745786941,3.42369614214,-99.9,-3.38771,2997,1.0
2998,0.0,36.4118,-99.9,1.21648,-0.143560522361,316.661,17.1549174927,17.1496,78.5301365397,3.32074,-9.99956392679,36.7497862946,51.8217286184,-99.9,0.320736640584,3.3201127303,-99.9,-3.30314,2998,1.0
2999,0.0,36.4118,-99.9,1.52717,-24.4765229648,316.66,17.310277262,17.3038,44.2087878607,3.53095,-9.99956392679,34.3426554128,9.86613244795,-99.9,0.35248510838,3.5314812117,-99.9,-3.52793,2999,1.0
3000,0.0,36.4118,-99.9,1.50621,-14.8702549744,316.694,17.3020141791,17.3007,78.6659646596,3.46238,-9.99956392679,43.7665088872,47.0196366424,-99.9,0.325641739078,3.46241428344,-99.9,-3.40927,3000,1.0
3001,0.0,36.4118,-99.9,0.740734,-23.9740175702,316.686,17.3330259161,17.3288,90.4671413147,3.55218,-9.99956392679,46.7707374896,34.7804149996,-99.9,0.293251958595,3.55225379808,-99.9,-3.53175,3001,1.0
3002,0.0,36.4118,-99.9,1.17938,-1.27261215207,316.659,17.3266773075,17.3216,24.5436325278,3.49825,-9.99956392679,12.9081223399,11.6355101879,-99.9,0.307029647363,3.49845624105,-99.9,-3.47482,3002,1.0
3003,0.0,36.4118,-99.9,1.55104,-1.1,316.667,17.3141549902,17.3064,28.899860071,3.53575,-9.99956392679,14.9999300355,13.8999300355,-99.9,0.33468412972,3.53667861489,-99.9,-3.50288,3003,1.0
3004,0.0,36.4118,-99.9,1.00719,-1.65202857096,316.666,17.3101498184,17.3049,87.6039154475,3.49835,-9.99956392679,36.9037765783,47.1062058577,-99.9,0.314263671801,3.49802616035,-99.9,-3.45311,3004,1.0
3005,0.0,36.4118,-99.9,1.76172,-14.8327245753,316.664,17.2612009003,17.2588,64.4083318528,3.44741,-9.99956392679,39.620528214,24.7878036388,-99.9,0.340845939127,3.4475215814,-99.9,-3.41778,3005,1.0
3006,0.0,36.4118,-99.9,0.74041,-36.9458456863,316.665,17.1718807848,17.1692,84.7468805161,3.3187,-9.99956392679,56.8158210127,43.3921940435,-99.9,0.295744252049,3.31794715053,-99.9,-3.30016,3006,1.0
3007,0.0,36.4118,-99.9,1.67301,-34.7813411465,316.637,17.3475342424,17.347,36.5299285752,3.54169,-9.99956392679,35.6556348608,0.874293714334,-99.9,0.3170201786,3.54049944263,-99.9,-3.5165,3007,1.0
3008,0.0,36.4118,-99.9,1.07802,-4.47049153573,316.641,17.3648911235,17.3598,83.2642758383,3.55462,-9.99956392679,40.5427395895,52.8284873481,-99.9,0.300716201865,3.55736990203,-99.9,-3.54217,3008,1.0
3009,0.0,36.4118,-99.9,1.30988,-23.2939741678,316.641,17.3754614229,17.3716,85.5151677002,3.6153,-9.99956392679,50.2148696459,47.6679955335,-99.9,0.317734625915,3.61625567303,-99.9,-3.56771,3009,1.0
3010,0.0,36.4118,-99.9,2.10497,-37.4320086032,316.637,17.2653161272,17.2597,82.1322581879,3.43726,-9.99956392679,49.951660747,48.9113724008,-99.9,0.329805975178,3.43767610525,-99.9,-3.4155,3010,1.0
3011,0.0,36.4118,-99.9,1.14505,-4.1499106445,316.634,17.3597622999,17.3565,83.5330647419,3.58181,-9.99956392679,36.5985700278,59.0314009427,-99.9,0.318697863557,3.58120271059,-99.9,-3.56545,3011,1.0
3012,0.0,36.4118,-99.9,1.11091,-10.4025703802,316.634,17.382378842,17.3796,67.1855871181,3.57623,-9.99956392679,38.7940787491,28.3915083689,-99.9,0.313263961938,3.57344279859,-99.9,-3.55284,3012,1.0
3013,0.0,36.4118,-99.9,0.889036,-36.443892684,316.606,17.4694232712,17.4615,35.1604824826,3.65388,-9.99956392679,35.8021875833,-0.641705100702,-99.9,0.303334225803,3.65788069226,-99.9,-3.62286,3013,1.0
3014,0.0,36.4118,-99.9,0.700239,-4.64814138079,316.617,17.3602808494,17.3587,85.1902174281,3.57683,-9.99956392679,44.9191794044,40.2710380236,-99.9,0.293535690018,3.57664438289,-99.9,-3.53936,3014,1.0
3015,0.0,36.4118,-99.9,1.10173,-58.0572131131,316.608,17.3864123621,17.3827,92.1561070617,3.61856,-9.99956392679,62.3841381341,49.0084713552,-99.9,0.321443423203,3.61885946078,-99.9,-3.59152,3015,1.0
3016,0.0,36.4118,-99.9,1.35099,-21.8754307524,316.629,17.2790880329,17.2744,58.840155665,3.45053,-9.99956392679,40.3577932087,18.4823624563,-99.9,0.325723516443,3.44936471561,-99.9,-3.43614,3016,1.0
3017,0.0,36.4118,-99.9,1.25091,-28.8350105708,316.645,17.3916870279,17.3858,62.5999584108,3.5619,-9.99956392679,45.7174844908,16.88247392,-99.9,0.298981325967,3.56238814232,-99.9,-3.52696,3017,1.0
3018,0.0,36.4118,-99.9,1.30147,-32.7245306114,316.663,17.3052541502,17.3,-32.7245306114,3.42855,-9.99956392679,0.0,-32.7245306114,-99.9,0.328621418304,3.42928094504,-99.9,-3.40693,3018,1.0
3019,0.0,36.4118,-99.9,1.29378,-71.4401723841,316.694,17.3053191826,17.2999,82.4513063806,3.4471,-9.99956392679,71.4758785683,29.606431551,-99.9,0.330081630256,3.44662166907,-99.9,-3.43474,3019,1.0
3020,0.0,36.4118,-99.9,0.990133,-27.3876413595,316.721,17.4576459161,17.451,45.0072147089,3.70598,-9.99956392679,36.1974280342,8.8097866747,-99.9,0.303946744611,3.70548296847,-99.9,-3.71284,3020,1.0
3021,0.0,36.4118,-99.9,1.57134,-17.9059169301,316.758,17.1997203882,17.1919,28.5325276265,3.3147,-9.99956392679,23.2192222783,5.31330534821,-99.9,0.33744357684,3.31488548676,-99.9,-3.3033,3021,1.0
3022,0.0,36.4118,-99.9,0.856076,-0.575518080081,316.754,17.1445182754,17.1385,41.6708884615,3.27071,-9.99956392679,21.1232032708,20.5476851907,-99.9,0.315419802869,3.27127344834,-99.9,-3.24196,3022,1.0
3023,0.0,36.4118,-99.9,1.29005,-15.0505549429,316.79,17.3893776143,17.3866,85.4967600647,3.60948,-9.99956392679,50.2736575038,35.2231025609,-99.9,0.323992224024,3.60907182165,-99.9,-3.59984,3023,1.0
3024,0.0,36.4118,-99.9,1.35322,-59.8388783909,316.817,17.421525151,17.415,-59.8388783909,3.62144,-9.99956392679,0.0,-59.8388783909,-99.9,0.323564596409,3.62076714128,-99.9,-3.5849,3024,1.0
3025,0.0,36.4118,-99.9,0.72073,-71.4013856553,316.834,17.4179028584,17.4104,76.4828600239,3.59922,-9.99956392679,67.7843432654,24.3324654151,-99.9,0.29142978486,3.59955808361,-99.9,-3.57096,3025,1.0
3026,0.0,36.4118,-99.9,1.1905,-19.7804319957,316.849,17.5696404443,17.5624,77.9039002423,3.8018,-9.99956392679,42.833393317,40.1145193436,-99.9,0.323842328237,3.80243626738,-99.9,-3.76563,3026,1.0
3027,0.0,36.4118,-99.9,1.23166,-14.9150168318,316.89,17.3919780517,17.3884,81.1012249773,3.56866,-9.99956392679,43.0265592329,45.6383226353,-99.9,0.320507815353,3.56792825499,-99.9,-3.52921,3027,1.0
3028,0.0,36.4118,-99.9,1.19984,-24.8909599902,316.942,17.5752447283,17.5693,77.7351026984,3.77311,-9.99956392679,45.307914076,38.6174725521,-99.9,0.324769258008,3.77352851259,-99.9,-3.74916,3028,1.0
3029,0.0,36.4118,-99.9,1.3417,-13.8065476275,316.97,17.3734505269,17.3657,-13.8065476275,3.52888,-9.99956392679,0.0,-13.8065476275,-99.9,0.32123716229,3.52874739485,-99.9,-3.46878,3029,1.0
3030,0.0,36.4118,-99.9,1.02498,-70.8300682341,316.971,17.3696610497,17.3625,53.4921358178,3.51879,-9.99956392679,62.1611020259,-8.66896620816,-99.9,0.314587914101,3.51809701,-99.9,-3.477,3030,1.0
3031,0.0,36.4118,-99.9,1.01664,-28.6132782723,317.013,17.2804695933,17.2726,85.0843426581,3.39052,-9.99956392679,45.7723354854,50.0962253587,-99.9,0.321325969333,3.3910913574,-99.9,-3.35374,3031,1.0
3032,0.0,36.4118,-99.9,1.06054,-1.00576591769,317.018,17.472161209,17.4669,70.9211452655,3.62443,-9.99956392679,33.5697193603,46.4615868223,-99.9,0.324691686181,3.6246791653,-99.9,-3.58732,3032,1.0
3033,0.0,36.4118,-99.9,1.60575,-12.834031875,317.059,17.622062706,17.6144,84.4921862699,3.81778,-9.99956392679,41.8494850118,45.1201286095,-99.9,0.327655649637,3.81774602616,-99.9,-3.82509,3033,1.0
3034,0.0,36.4118,-99.9,1.51927,-16.2292323984,317.076,17.3320472397,17.3242,45.6332661618,3.48928,-9.99956392679,30.9312492801,14.7020168817,-99.9,0.321682986661,3.48916442545,-99.9,-3.44019,3034,1.0
3035,0.0,36.4118,-99.9,1.39826,-12.1106877315,317.099,17.6700449108,17.662,76.4517337273,3.88668,-9.99956392679,44.2812107294,32.1705229979,-99.9,0.307743778871,3.88772898142,-99.9,-3.83935,3035,1.0
3036,0.0,36.4118,-99.9,0.857723,-51.1976585861,317.145,17.5839598628,17.5721,38.5492641058,3.73028,-9.99956392679,44.873461346,-6.32419724014,-99.9,0.317981001463,3.72959101739,-99.9,-3.69531,3036,1.0
3037,0.0,36.4118,-99.9,1.29999,-2.76970951532,317.154,17.311246622,17.3054,83.2439677134,3.40758,-9.99956392679,43.0068386143,40.237129099,-99.9,0.314773798139,3.40802313781,-99.9,-3.3903,3037,1.0
3038,0.0,36.4118,-99.9,1.70874,-49.5121022028,317.188,17.2169173372,17.2102,46.1867152253,3.27547,-9.99956392679,47.849408714,-1.66269348872,-99.9,0.321925596758,3.2745896386,-99.9,-3.24536,3038,1.0
3039,0.0,36.4118,-99.9,1.08813,-22.1213031755,317.219,17.3894673386,17.3808,-22.1213031755,3.49115,-9.99956392679,0.0,-22.1213031755,-99.9,0.331208353572,3.49175931486,-99.9,-3.465,3039,1.0
3040,0.0,36.4118,-99.9,1.67926,-68.6398983222,317.232,17.3994854287,17.3895,65.9825340284,3.47901,-9.99956392679,67.3112161753,-1.32868214694,-99.9,0.329107666585,3.48040505547,-99.9,-3.47296,3040,1.0
3041,0.0,36.4118,-99.9,1.71573,-36.1936957408,317.216,17.6402034864,17.6331,80.3421760615,3.79601,-9.99956392679,58.2679359011,22.0742401604,-99.9,0.318683099132,3.79467090325,-99.9,-3.7578,3041,1.0
3042,0.0,36.4118,-99.9,1.31364,-52.0913423979,317.244,17.3218464439,17.3136,30.4672775508,3.41533,-9.99956392679,41.2793099744,-10.8120324235,-99.9,0.326635615755,3.41520792611,-99.9,-3.39433,3042,1.0
3043,0.0,36.4118,-99.9,1.06743,-3.38011018329,317.255,17.2105338249,17.2006,37.5271714867,3.29832,-9.99956392679,20.453640835,17.0735306517,-99.9,0.306094215588,3.29781897093,-99.9,-3.26706,3043,1.0
3044,0.0,36.4118,-99.9,0.820539,-10.3171572599,317.28,17.4758890504,17.4683,86.8114641933,3.60707,-9.99956392679,40.4924116121,44.0483263623,-99.9,0.309953651252,3.606992027,-99.9,-3.60246,3044,1.0
3045,0.0,36.4118,-99.9,1.81598,-6.02028982447,317.298,17.4694866017,17.4582,37.8005596804,3.56509,-9.99956392679,21.9104247524,15.890134928,-99.9,0.339978489212,3.5661926781,-99.9,-3.57794,3045,1.0
3046,0.0,36.4118,-99.9,0.897378,-4.93877914126,317.33,17.3779198128,17.3705,70.929053374,3.44766,-9.99956392679,37.9339162576,32.9951371163,-99.9,0.304336089503,3.44775798064,-99.9,-3.39846,3046,1.0
3047,0.0,36.4118,-99.9,0.761992,-36.4141305889,317.331,17.4239463987,17.4195,76.0984629232,3.47743,-9.99956392679,50.5184277574,34.7126782623,-99.9,0.298274760835,3.47809293153,-99.9,-3.45901,3047,1.0
3048,0.0,36.4118,-99.9,1.08176,-16.6235550911,317.379,17.6853558311,17.6786,87.6233147006,3.86145,-9.99956392679,42.3540564929,55.7329995768,-99.9,0.321931150662,3.86116512616,-99.9,-3.81705,3048,1.0
3049,0.0,36.4118,-99.9,1.52235,-10.0870251893,317.424,17.4431101256,17.4345,77.6486047725,3.52037,-9.99956392679,40.3286179959,46.8856356255,-99.9,0.325068346522,3.52046597418,-99.9,-3.51183,3049,1.0
3050,0.0,36.4118,-99.9,1.36088,-24.47352818,317.435,17.4046068788,17.3964,79.7917571884,3.49822,-9.99956392679,46.652443794,41.1605136254,-99.9,0.337691018893,3.49927258298,-99.9,-3.47664,3050,1.0
3051,0.0,36.4118,-99.9,1.70978,-14.3026830397,317.438,17.2225055932,17.2148,-14.3026830397,3.2833,-9.99956392679,0.0,-14.3026830397,-99.9,0.342007794242,3.28263279923,-99.9,-3.25641,3051,1.0
3052,0.0,36.4118,-99.9,1.11243,-71.0705288707,317.457,17.4068806099,17.3975,55.2049452968,3.53288,-9.99956392679,63.1377370838,-7.93279178691,-99.9,0.309403425946,3.53301901031,-99.9,-3.49253,3052,1.0
3053,0.0,36.4118,-99.9,0.84129,-23.5510722488,317.472,17.2562176608,17.2489,-23.5510722488,3.31059,-9.99956392679,0.0,-23.5510722488,-99.9,0.285360943364,3.30992893876,-99.9,-3.27289,3053,1.0
3054,0.0,36.4118,-99.9,0.907602,-69.7522609048,317.48,17.3959597374,17.3875,70.8539758891,3.51661,-9.99956392679,65.0753068309,22.2277644238,-99.9,0.318618535678,3.51688368382,-99.9,-3.46276,3054,1.0
3055,0.0,36.4118,-99.9,1.24987,-7.19981587398,317.447,17.3710850522,17.3661,85.5903681907,3.46159,-9.99956392679,37.4903391892,56.6499985234,-99.9,0.314584673223,3.46185613812,-99.9,-3.45046,3055,1.0
3056,0.0,36.4118,-99.9,0.996772,-2.8004666925,317.442,17.37592694,17.373,-2.8004666925,3.46193,-9.99956392679,0.0,-2.8004666925,-99.9,0.306460955273,3.46179862008,-99.9,-3.43398,3056,1.0
3057,0.0,36.4118,-99.9,1.19777,-78.589410595,317.45,17.3977488833,17.3916,-72.559972206,3.50349,-9.99956392679,3.0147191945,-75.5746914005,-99.9,0.322079291904,3.50266970037,-99.9,-3.47381,3057,1.0
3058,0.0,36.4118,-99.9,1.30786,-0.2,317.446,17.3748351937,17.3677,79.9284212788,3.50328,-9.99956392679,36.9015567401,51.9396176112,-99.9,0.344376531388,3.50364043898,-99.9,-3.45456,3058,1.0
3059,0.0,36.4118,-99.9,0.635227,-21.607869778,317.439,17.5792380111,17.5754,63.2517466598,3.73086,-9.99956392679,42.4298082189,20.8219384409,-99.9,0.295258871619,3.73059325948,-99.9,-3.70459,3059,1.0
3060,0.0,36.4118,-99.9,1.60526,-34.5788447682,317.443,17.4637090917,17.4574,75.2638477562,3.64681,-9.99956392679,54.9213462622,20.342501494,-99.9,0.345745029193,3.64575577805,-99.9,-3.63792,3060,1.0
3061,0.0,36.4118,-99.9,1.04278,-46.7742835834,317.429,17.3200786297,17.3147,42.7804903922,3.41725,-9.99956392679,44.7773869878,-1.99689659558,-99.9,0.296343433155,3.41743571636,-99.9,-3.38742,3061,1.0
3062,0.0,36.4118,-99.9,1.41785,-14.7364580739,317.432,17.4642181031,17.4562,-14.7364580739,3.6249,-9.99956392679,0.0,-14.7364580739,-99.9,0.335664603935,3.62574523062,-99.9,-3.59268,3062,1.0
3063,0.0,36.4118,-99.9,1.64823,-71.5160153009,317.435,17.2758091549,17.271,41.6282334447,3.36048,-9.99956392679,56.5721243728,-14.9438909281,-99.9,0.348186203335,3.36080865803,-99.9,-3.33298,3063,1.0
3064,0.0,36.4118,-99.9,0.687773,-14.2138597203,317.436,17.3596896938,17.3534,-14.2138597203,3.53072,-9.99956392679,0.0,-14.2138597203,-99.9,0.289217570004,3.5299369076,-99.9,-3.49623,3064,1.0
3065,0.0,36.4118,-99.9,0.818768,-70.5234627482,317.416,17.2811064633,17.271,70.5848437688,3.36965,-9.99956392679,64.0757943051,19.8689748927,-99.9,0.323340298512,3.37046779027,-99.9,-3.33218,3065,1.0
3066,0.0,36.4118,-99.9,2.01203,-5.5235334936,317.404,17.3122936583,17.3043,87.0981387902,3.42773,-9.99956392679,38.2443251898,44.8390129734,-99.9,0.372817711848,3.42787068006,-99.9,-3.37891,3066,1.0
3067,0.0,36.4118,-99.9,1.01996,-10.4879647735,317.404,17.6215557997,17.6127,79.8408596546,3.84103,-9.99956392679,38.7349763502,43.0584412095,-99.9,0.298686635214,3.84145068735,-99.9,-3.79762,3067,1.0
3068,0.0,36.4118,-99.9,1.47911,-8.15435954389,317.383,17.2497926032,17.243,46.6699483653,3.33653,-9.99956392679,27.4121539546,19.2577944107,-99.9,0.322823369795,3.33668117646,-99.9,-3.31896,3068,1.0
3069,0.0,36.4118,-99.9,1.51782,-17.4056870926,317.401,17.3174525771,17.3086,-17.4056870926,3.46049,-9.99956392679,0.0,-17.4056870926,-99.9,0.331672961134,3.46113233302,-99.9,-3.43472,3069,1.0
3070,0.0,36.4118,-99.9,2.07486,-74.2878122232,317.382,17.3503033538,17.344,-70.3492436605,3.52761,-9.99956392679,1.96928428135,-72.3185279418,-99.9,0.348144668611,3.52734303551,-99.9,-3.48705,3070,1.0
3071,0.0,36.4118,-99.9,1.16636,-0.2,317.361,17.3821475009,17.3711,-0.2,3.5409,-9.99956392679,0.0,-0.2,-99.9,0.328724618525,3.54165333516,-99.9,-3.53043,3071,1.0
3072,0.0,36.4118,-99.9,1.59097,-76.8232500662,317.367,17.263139407,17.2545,-72.2190159926,3.37441,-9.99956392679,2.30211703681,-74.5211330294,-99.9,0.334419488865,3.37478565922,-99.9,-3.37037,3072,1.0
3073,0.0,36.4118,-99.9,1.00476,-0.2,317.333,17.1788123876,17.172,61.5394076985,3.29944,-9.99956392679,30.8697038493,30.6697038493,-99.9,0.310128509358,3.29910546255,-99.9,-3.27735,3073,1.0
3074,0.0,36.4118,-99.9,1.02789,-28.0302388687,317.344,17.2637153403,17.2572,89.8020388246,3.44806,-9.99956392679,50.1551427835,40.922434985,-99.9,0.320541480539,3.44845613297,-99.9,-3.40606,3074,1.0
3075,0.0,36.4118,-99.9,2.26876,-22.7216982186,317.309,17.2234599404,17.2174,65.4938285056,3.34987,-9.99956392679,44.1077633621,21.3860651435,-99.9,0.359203188051,3.35013411392,-99.9,-3.33141,3075,1.0
3076,0.0,36.4118,-99.9,1.89558,-43.5167375518,317.295,17.290654199,17.2837,79.2643258024,3.46744,-9.99956392679,53.8997129204,31.8853512568,-99.9,0.317761152945,3.46634706609,-99.9,-3.45342,3076,1.0
3077,0.0,36.4118,-99.9,1.18941,-14.0094904951,317.314,17.3342708137,17.3225,82.5869927428,3.55526,-9.99956392679,40.7318066562,41.4975412843,-99.9,0.328367019503,3.55699196308,-99.9,-3.54205,3077,1.0
3078,0.0,36.4118,-99.9,1.22139,-10.5050914072,317.319,17.2528646315,17.2445,-10.5050914072,3.43405,-9.99956392679,0.0,-10.5050914072,-99.9,0.325406507596,3.43452802115,-99.9,-3.4108,3078,1.0
3079,0.0,36.4118,-99.9,1.41088,-68.9740805353,317.279,17.4264809244,17.4191,70.017330598,3.69658,-9.99956392679,69.4957055667,0.521625031343,-99.9,0.322072093831,3.69618891289,-99.9,-3.66441,3079,1.0
3080,0.0,36.4118,-99.9,1.21074,-45.4583020932,317.292,17.2677577064,17.2638,83.150031755,3.48475,-9.99956392679,53.8523730535,27.3132776873,-99.9,0.305447034189,3.48437507886,-99.9,-3.45918,3080,1.0
3081,0.0,36.4118,-99.9,1.74834,-2.45318020927,317.295,17.4585011897,17.4517,87.1350619882,3.69984,-9.99956392679,37.5971676856,48.5001411069,-99.9,0.322884930997,3.70010912284,-99.9,-3.66023,3081,1.0
3082,0.0,36.4118,-99.9,1.17608,-20.3975863777,317.282,17.2714487053,17.2599,77.5965581855,3.49579,-9.99956392679,42.2162371906,38.1319380479,-99.9,0.337100332397,3.49720001073,-99.9,-3.48261,3082,1.0
3083,0.0,36.4118,-99.9,0.762501,-8.07325363204,317.292,17.0759835715,17.0679,45.7161991745,3.25333,-9.99956392679,26.8947264033,18.8214727712,-99.9,0.299956268032,3.25315763888,-99.9,-3.23913,3083,1.0
3084,0.0,36.4118,-99.9,1.58755,-15.8613885855,317.308,17.4763650666,17.4671,-15.8613885855,3.74941,-9.99956392679,0.0,-15.8613885855,-99.9,0.342389351903,3.74977687365,-99.9,-3.70955,3084,1.0
3085,0.0,36.4118,-99.9,1.05511,-74.2568723372,317.261,17.1838491506,17.1808,-70.8811367389,3.38467,-9.99956392679,1.68786779915,-72.569004538,-99.9,0.298249283614,3.38490006912,-99.9,-3.39227,3085,1.0
3086,0.0,36.4118,-99.9,1.4672,-0.164431496529,317.261,17.0571971968,17.052,-0.164431496529,3.23743,-9.99956392679,0.0,-0.164431496529,-99.9,0.318612473182,3.23723930697,-99.9,-3.20439,3086,1.0
3087,0.0,36.4118,-99.9,1.35802,-72.7161895342,317.265,17.030439206,17.0225,68.0885619955,3.22962,-9.99956392679,70.4023757649,-2.31381376936,-99.9,0.303960166616,3.23175718404,-99.9,-3.19037,3087,1.0
3088,0.0,36.4118,-99.9,1.27826,-42.9423134275,317.262,17.2423582449,17.2372,-42.9423134275,3.47535,-9.99956392679,0.0,-42.9423134275,-99.9,0.346856294625,3.47395067181,-99.9,-3.46278,3088,1.0
3089,0.0,36.4118,-99.9,1.45449,-73.6907179404,317.271,17.2958564473,17.2874,43.3303390007,3.57017,-9.99956392679,58.5105284706,-15.1801894698,-99.9,0.316074020977,3.56979189368,-99.9,-3.56476,3089,1.0
3090,0.0,36.4118,-99.9,1.77054,-16.8763212759,317.279,17.2642560855,17.2588,66.6471736597,3.54577,-9.99956392679,41.7617474678,24.8854261919,-99.9,0.329907046616,3.54709670785,-99.9,-3.50024,3090,1.0
3091,0.0,36.4118,-99.9,1.61673,-42.2276775915,317.281,17.1794635641,17.172,42.4213373789,3.40175,-9.99956392679,42.3245074852,0.0968298937179,-99.9,0.320830080699,3.4019467703,-99.9,-3.38383,3091,1.0
