StdEsReturn,MinEsReturn,QFunRegParamNorm,AverageEsReturn,PolicyRegParamNorm,MaxEsReturn,AverageY,AverageAction,AverageAbsQYDiff,AverageAbsY,AverageReturn,AverageDiscountedReturn,StdReturn,Iteration,AveragePolicySurr,MinReturn,AverageAbsQ,AverageQLoss,MaxReturn,AverageQ,Epoch
143.092209801,0.125897762732,49.245,182.278400908,43.5091,356.064180817,16.4821592208,0.924538,0.533353046704,16.4908912488,251.45799321,115.001466985,16.7354060011,123,-16.9798,215.742259809,16.4938,0.976565,288.14022843,16.4785,123
110.241559674,1.42239063779,49.4538,168.491364438,43.6563,335.738257037,16.6490497499,0.864884,0.534809378964,16.657201303,355.096395987,112.03983056,68.2390960893,124,-17.1273,250.660144587,16.6593,0.996759,564.011693398,16.6458,124
111.84179548,3.97384077993,49.6711,105.681132253,43.7925,338.633214054,16.6522742462,0.899056,0.54161075819,16.6620227606,317.881154115,124.834932293,93.7725253,125,-17.1434,178.478240445,16.665,0.975487,758.528962132,16.6489,125
116.430229976,2.84481849463,49.9214,138.919328694,43.9693,386.461327739,16.7462723438,0.870198,0.54225155997,16.7574710261,274.746739601,103.919562886,113.837496257,126,-17.2446,125.798226426,16.7593,1.02806,607.365877777,16.7429,126
204.429533492,1.24595289288,50.1426,175.832592533,44.1713,592.577808935,16.859806089,0.861759,0.549430067148,16.87077581,715.151012797,77.0702067366,199.743943786,127,-17.3691,281.075425991,16.8732,1.09721,899.300146544,16.857,127
72.8460497002,27.5374997962,50.3318,178.554204945,44.2642,290.783352932,17.0092775404,0.901614,0.543079885957,17.0212233991,264.735827238,117.071156235,80.6493008472,128,-17.5113,121.662309107,17.0221,1.08555,402.460509485,17.0045,128
85.1214737461,31.2880396939,50.5359,151.136194,44.4205,273.248804301,16.9903278602,0.844298,0.561349101482,17.0028191973,608.593606089,96.6255439804,296.024229741,129,-17.506,180.153512538,17.0047,1.23162,1022.55350481,16.9859,129
147.970301145,22.7583934326,50.7309,140.600178088,44.5541,414.776646921,17.1454613479,0.900939,0.556391036943,17.1572938429,321.695625653,128.183576015,41.2942870194,130,-17.6474,177.952389135,17.1604,1.20569,476.273648646,17.1424,130
141.883730867,24.8747917392,50.9229,224.566485277,44.7044,404.234101694,17.2195575973,0.92771,0.548282908352,17.2318519739,361.790511841,149.595333186,137.049518068,131,-17.7409,151.687899059,17.2317,1.11228,703.338811667,17.2153,131
164.115002426,3.70378840449,51.152,200.998897007,44.79,463.168910959,17.3909873751,0.91888,0.549866988638,17.4041777397,283.553195171,129.183867048,42.1250420623,132,-17.8988,186.86466432,17.4065,1.11571,456.368640198,17.3879,132
105.458512587,15.3936387106,51.2968,185.927130785,44.925,329.379810673,17.4127069791,0.910857,0.551643945067,17.4266809576,286.147301902,121.49005598,107.37389263,133,-17.9414,145.280488528,17.4288,1.07355,703.696192121,17.4085,133
60.2202115962,100.875168838,51.5053,231.112392643,45.0717,293.280468758,17.5606139215,0.858441,0.562891790609,17.5739963796,301.273870181,117.523778153,170.347451358,134,-18.1016,141.892240422,17.576,1.14333,1018.30345129,17.5569,134
146.245088534,-0.130972246051,51.6959,208.942000211,45.2556,462.072302993,17.6731365415,0.90552,0.54366961552,17.6857187804,308.329155938,116.615058989,105.892409882,135,-18.2196,130.034165848,17.6873,1.06203,713.644191792,17.6691,135
111.272538313,20.0308740985,51.8413,211.585624971,45.3818,349.936348948,17.8182487653,0.904123,0.54853375416,17.8302082965,311.088468704,120.843658943,98.3105113987,136,-18.346,126.176079205,17.8341,1.05522,703.344886351,17.8158,136
74.8139208485,2.42637953199,52.0317,98.4463938593,45.5357,212.897606206,17.9130763837,0.918681,0.548618771667,17.9250895987,332.372960621,127.317084406,57.6743220112,137,-18.4413,189.44280627,17.9259,1.08939,421.18438734,17.9096,137
76.094008802,57.6644005448,52.2331,128.635243803,45.6355,231.659469528,18.0347307338,0.837823,0.557771950906,18.047035231,419.594217744,112.304724756,200.250119246,138,-18.5804,199.546253294,18.0496,1.23542,879.864476339,18.0316,138
152.309110012,1.94676927307,52.3502,238.687136082,45.701,435.102577741,18.0978635063,0.893557,0.554034681065,18.1091308442,183.024920091,99.4011363731,63.0944533559,139,-18.6388,97.1225868561,18.1122,1.05069,379.317342914,18.0943,139
95.3243807853,2.62426275778,52.5031,98.6993437403,45.8352,281.490262757,18.2167575887,0.918707,0.561407250702,18.2288900537,259.691829464,109.337872009,100.093637495,140,-18.7584,149.906256646,18.2314,1.16309,594.191157698,18.2124,140
118.944613541,-70.3113686348,52.6769,119.588806383,46.0004,267.729393044,18.3628247845,0.93664,0.553252370656,18.3765099684,199.63119991,103.958563776,83.7530508198,141,-18.8914,118.198569951,18.3814,1.06252,445.943346214,18.3619,141
87.9775596018,4.52179792939,52.8655,89.0214463701,46.1411,335.571738518,18.4206230238,0.910441,0.559819547522,18.4323343671,215.029217278,107.970319652,68.030783151,142,-18.9555,145.859745631,18.435,1.06107,448.709287876,18.4156,142
75.2539886981,-16.5059617894,53.0465,82.1370984222,46.2909,255.855974743,18.4982333738,0.920726,0.569349539492,18.5131911684,156.171388363,97.487133482,40.444964003,143,-19.0232,102.818392613,18.5199,1.18971,251.293159544,18.4961,143
71.6000741114,105.633509256,53.2285,170.975836115,46.4624,290.218994384,18.5720249029,0.909391,0.558095455635,18.5905650094,226.525303737,116.581048808,40.3248345358,144,-19.0926,151.433159292,18.593,1.09746,353.547359004,18.5676,144
65.5395473549,41.9068403824,53.4067,185.592772902,46.6516,273.627943513,18.7063233791,0.909836,0.567177949514,18.7241500102,185.199603294,97.8083731539,82.8373690769,145,-19.2185,84.3832837513,18.7271,1.17153,403.193213157,18.7034,145
97.751222121,1.85551549544,53.6107,121.891643735,46.8182,289.656645151,18.7305588079,0.903516,0.573528914703,18.7496625379,229.265936842,107.072314172,77.8292851654,146,-19.2393,88.2157692868,18.7542,1.25996,354.928619273,18.7272,146
98.4993289455,34.7185554908,53.7833,164.496181527,47.0178,326.769941506,18.8239939089,0.837164,0.556676426053,18.8438757262,780.721989221,61.6355733201,70.914444528,147,-19.3125,574.801093334,18.847,1.04229,872.070788974,18.8207,147
87.6073826986,31.6032166722,53.9834,138.14828859,47.167,285.644115051,18.8276774465,0.88037,0.551537153619,18.8489105106,333.921142845,90.3952685253,190.349869932,148,-19.3081,110.69536032,18.8516,1.02712,830.157977541,18.8248,148
86.4026967854,-10.2144244352,54.196,90.3057110902,47.2919,285.924057164,18.8936171023,0.942587,0.589369310704,18.9127287224,239.273519776,117.185922393,50.4825243611,149,-19.3854,171.397303971,18.9158,1.33248,471.501081397,18.889,149
134.09964404,0.134606875922,54.3387,171.19990695,47.4253,359.132454666,18.8912394188,0.91611,0.575086543992,18.9140227589,254.800044164,121.552444586,28.9005203923,150,-19.3852,209.350544981,18.9196,1.25404,392.104886771,18.8887,150
83.8020550243,33.8181967103,54.5476,164.788704217,47.5295,330.496495843,18.9399196662,0.889972,0.565890746321,18.9601517208,237.276875099,88.3337834345,120.398984175,151,-19.4129,-45.3234599724,18.9655,1.2117,452.892168295,18.9367,151
125.510669138,-46.7434208153,54.7162,184.661720469,47.6587,348.969990073,19.0505311977,0.928841,0.552015454428,19.0688460862,316.31341569,139.123099109,59.4386143192,152,-19.5303,160.618122152,19.0722,1.07734,472.777357434,19.0474,152
136.696270365,18.6413362622,54.9405,220.428537232,47.7546,479.205298688,18.9556210153,0.923465,0.562089132329,18.9741037743,349.994898792,130.569187733,74.371549566,153,-19.4659,157.00935333,18.9801,1.13609,481.887590916,18.953,153
82.5643708884,4.2428751549,55.113,105.289122885,47.8268,229.474196515,19.0672680056,0.93434,0.563173138291,19.0829724061,202.934390582,116.113578789,20.1830651027,154,-19.5849,154.683340606,19.0844,1.21532,260.205724047,19.0629,154
102.28144616,-15.7285174507,55.2712,104.172545049,47.9239,296.60877775,19.1527126678,0.937525,0.5592787887,19.1664625543,253.261044143,122.34080952,20.1132235339,155,-19.6684,191.637675722,19.1726,1.17271,359.119354172,19.1514,155
149.47777406,-9.86756341833,55.4119,163.377700223,48.052,392.019185508,19.1235004517,0.919645,0.573207454786,19.1379201551,263.463394483,120.890276893,47.6366973253,156,-19.6338,155.265781992,19.1396,1.28173,327.319128619,19.1181,156
129.891161311,6.61576599614,55.5787,142.118480325,48.1727,370.586338886,19.2963769835,0.897068,0.547998916998,19.3128963097,316.733436909,88.4276516621,125.383067328,157,-19.8137,39.6924377116,19.3163,1.10857,552.779910263,19.295,157
134.913592063,8.46829306479,55.7242,143.775582908,48.3468,402.022338343,19.2992979077,0.929989,0.560336969872,19.3126685926,171.947564552,99.3018377565,48.7994267132,158,-19.7918,91.917486362,19.3145,1.17569,306.54997753,19.2961,158
107.224484443,2.42650377362,55.8742,132.916403435,48.5013,341.660966057,19.4292568181,0.912843,0.547318443933,19.4401026351,259.022904901,127.275834267,26.4073801851,159,-19.9012,126.664258098,19.4432,1.13395,299.529087008,19.4265,159
98.1487083986,1.73979442368,55.9973,132.407769427,48.6491,312.89824005,19.4338778863,0.919949,0.557321558204,19.4438177807,166.412064255,96.292987297,48.2498392948,160,-19.924,98.6701739856,19.4456,1.23652,315.059172441,19.4313,160
84.6645235465,2.8521378142,56.1452,135.894652091,48.7983,265.905498801,19.4362434665,0.928274,0.561016613009,19.4460084845,256.681789876,126.021268894,21.0464913487,161,-19.9331,199.640699956,19.4495,1.16564,299.614590882,19.4328,161
95.8734211883,52.5396037449,56.297,175.502342385,48.9878,315.107627238,19.5221794699,0.886974,0.56777560596,19.531052025,94.3254138002,52.8106382439,78.7307411832,162,-20.0544,18.7095896065,19.5326,1.18757,329.841409901,19.5181,162
53.9237794606,-23.5657760942,56.4226,51.7988660473,49.1533,169.191568097,19.657563386,0.909837,0.592846924891,19.6661753077,240.444049719,77.661967847,183.675974031,163,-20.1586,-45.5518341893,19.6703,1.41739,841.106158175,19.654,163
119.928942325,3.26441298004,56.5811,143.657493935,49.2319,336.473152489,19.6066858885,0.942854,0.593082966612,19.6155911401,204.449227467,106.977175303,39.0132918725,164,-20.1044,99.895781876,19.6201,1.48263,299.991007416,19.6038,164
87.1229761137,14.5427999497,56.7485,128.820621673,49.4363,247.503172701,19.6751198012,0.934019,0.559727732712,19.6818951575,191.755340526,88.3303720165,162.803977236,165,-20.1349,12.5715170218,19.6869,1.16282,910.332782017,19.6729,165
77.7614735668,31.4958548111,56.8778,86.0518852137,49.5457,298.789234976,19.7440910433,0.936355,0.551709402023,19.7521160012,189.661796202,96.8041644505,69.734065937,166,-20.2041,30.0826552357,19.757,1.12662,370.319584962,19.7406,166
90.8074947872,4.99263698639,57.0278,99.9227811993,49.6608,353.346371911,19.6454970628,0.91602,0.573497587696,19.654346953,140.299261288,39.4804016278,232.336954106,167,-20.1225,-53.0966115405,19.6589,1.36042,856.358425119,19.6432,167
90.7527042554,0.341650593787,57.1858,129.21478574,49.7904,252.493148643,19.7531071861,0.93379,0.554538324618,19.7616149799,79.6408817454,24.3930121574,175.400171496,168,-20.224,-110.693144785,19.764,1.11807,660.162143616,19.7482,168
90.5243334362,-15.8099984911,57.3236,90.0805900372,49.9403,284.555089866,19.7434060621,0.937251,0.564071431056,19.7523597797,30.8697584557,17.4293532962,110.658022587,169,-20.2244,-143.184844697,19.7563,1.23152,427.98255401,19.7406,169
79.6077238142,-18.1235933685,57.5073,46.1168938268,50.0899,195.886231898,19.736574221,0.916429,0.577440047068,19.7455794827,499.339485916,58.5304163679,303.479048825,170,-20.2244,-2.20920384642,19.7489,1.35583,807.073190161,19.7337,170
138.143446555,-1.29535845977,57.6752,138.082185678,50.1515,359.570429052,19.830770286,0.953513,0.566089357413,19.8401916388,209.817966053,66.2612235129,129.059845082,171,-20.3011,-0.564048225766,19.8449,1.33064,589.495995277,19.8266,171
251.639672209,-282.778905866,57.8127,161.317305366,50.291,398.034325069,19.87469942,0.953849,0.560537933711,19.8848785819,145.133118687,46.6646797656,157.101879236,172,-20.3738,-48.6081226847,19.8892,1.20155,523.100246966,19.8733,172
104.476531915,-63.3157251265,57.9322,40.25276385,50.3915,235.501139449,19.9232741174,0.938347,0.575823108907,19.9352062323,90.6085092078,31.5291297126,196.224545077,173,-20.4333,-175.924519118,19.9384,1.23116,896.226258734,19.9188,173
107.6013973,-3.48301247635,58.1459,100.307923028,50.4915,279.209759427,19.9850013316,0.957919,0.584438503509,19.9977184568,259.778602327,93.5466337173,101.340413599,174,-20.523,43.0605766032,20.0042,1.32408,526.707148464,19.983,174
208.935250569,1.91804720271,58.3005,277.583149731,50.5745,648.307458179,20.049986782,0.825077,0.597822480638,20.0620248475,480.899718608,54.5806004921,371.987935038,175,-20.5878,-73.5296222035,20.0647,1.39149,890.662612074,20.0471,175
110.34569721,-130.101070789,58.4443,57.3234050137,50.6886,217.802553976,20.1229219695,0.941185,0.593576097649,20.1348064162,158.854867098,43.9862225802,189.137377895,176,-20.6657,-108.23453713,20.1375,1.41863,647.170430016,20.119,176
116.190408997,21.2325201837,58.6749,121.602306018,50.8166,341.546461582,20.1930216583,0.953946,0.599446580956,20.2052690828,130.498670408,38.4035022546,154.50094377,177,-20.7416,-198.706687515,20.2111,1.37364,524.191146367,20.1906,177
174.35257379,-13.7416457033,58.8113,120.428332387,50.9427,485.161603581,20.2710804601,0.949556,0.610603669816,20.2843526001,103.970357326,24.9635719333,207.951504565,178,-20.822,-134.705213198,20.2867,1.46724,812.118566885,20.2668,178
93.025948773,-20.3601142551,58.9633,88.9943021713,51.0676,322.734510148,20.3963091544,0.951856,0.628304893573,20.4056133229,125.880262964,31.0360453187,135.964009893,179,-20.9561,-90.9774467426,20.4078,1.60955,512.984765138,20.3926,179
101.818270147,-49.4122095806,59.1809,67.4495580631,51.1329,183.637134742,20.470805616,0.953145,0.61038616739,20.4811023686,208.062272986,52.0512801781,151.824648531,180,-21.0127,-136.124451413,20.4852,1.32518,537.707163304,20.4689,180
90.5386749915,43.7470018002,59.3418,110.547180845,51.2239,274.813323394,20.5240392013,0.967732,0.622939289783,20.5372202747,293.834874098,61.0214285588,174.555966265,181,-21.1038,6.4179347654,20.5402,1.5053,835.46256577,20.5193,181
108.926894867,68.2453835421,59.4984,192.596895207,51.3334,371.597311903,20.5980518688,0.953414,0.610458487335,20.6108047508,211.126145462,45.3298223839,134.015395773,182,-21.1514,-57.8203388434,20.6134,1.47105,552.153628709,20.5962,182
87.5584384224,-37.5807702608,59.5871,80.9354727627,51.4552,171.260382219,20.7533838879,0.953477,0.61394852282,20.7657072581,160.873593163,48.6366033206,160.302520741,183,-21.2863,-120.831819298,20.7654,1.47381,815.0027034,20.7486,183
131.220867524,-92.161934179,59.7387,108.949078691,51.5564,246.075459744,20.7274751367,0.960748,0.610377235282,20.7379008247,144.764417936,43.614769188,128.988030312,184,-21.2811,-182.45090349,20.7404,1.48932,528.261948728,20.7256,184
134.808673221,-2.15736174539,59.8823,143.632365166,51.6684,324.676461312,20.8172135151,0.961033,0.611339785885,20.8277361115,271.775690234,68.1982714878,183.162203039,185,-21.3695,3.69346037554,20.8313,1.34959,855.697919342,20.8145,185
77.7716852456,-48.1603935211,60.0495,71.9471946523,51.7449,180.137372327,20.8465808817,0.956479,0.607054758864,20.8582193605,235.523817804,79.5054052514,87.782565733,186,-21.3753,3.87382875428,20.8611,1.3059,478.389482461,20.8429,186
138.959425613,-42.2345879258,60.2472,99.2983800713,51.8341,336.137268798,20.82925462,0.95932,0.638133452698,20.8414018974,172.448138359,52.3575464342,100.726418517,187,-21.3605,-101.395019832,20.8439,1.62191,419.044201044,20.8262,187
119.201080486,91.3245816468,60.3469,241.995115323,51.908,451.993557405,20.8574850911,0.958467,0.607755343439,20.8690804909,257.524455943,73.5426396556,115.324627661,188,-21.3799,-61.0254027166,20.8706,1.24922,476.506986711,20.8529,188
48.636317216,-93.6141984451,60.487,-10.4659510185,52.0325,28.7097496067,20.9344406275,0.958998,0.621952503009,20.946643537,195.744007488,66.9365883935,76.4913447671,189,-21.4616,-10.9578483183,20.9493,1.48822,446.141586478,20.9319,189
160.723935925,-22.9894583448,60.6276,156.94439906,52.1526,377.752788377,20.969322129,0.934324,0.617419070837,20.9786285872,166.417201894,46.4728077507,213.100727623,190,-21.4866,-102.760851761,20.9817,1.47027,830.475492332,20.9663,190
63.6070979191,6.69909993226,60.8015,75.7933186478,52.2527,179.05150814,20.8808363836,0.945164,0.617746509476,20.8910517225,143.553213985,35.4741502237,168.184577611,191,-21.3709,-148.480866231,20.8939,1.3669,584.275588561,20.8764,191
152.965877311,-99.568809911,60.9642,133.90842735,52.3313,382.231399411,20.8948569105,0.944278,0.614811023502,20.9019915155,205.288795461,82.3854011257,74.5624429608,192,-21.3722,126.638660669,20.9057,1.48562,572.569328219,20.892,192
116.49415039,-3.27178276559,61.1033,144.656155675,52.428,270.753999289,20.9179382594,0.94584,0.61289980488,20.9253182267,249.853717873,80.4634600574,94.2208350236,193,-21.3873,119.192133871,20.9287,1.47094,643.74453252,20.9147,193
134.286897009,33.2268494518,61.2524,182.021127196,52.5173,433.566229857,20.8571137797,0.948378,0.620551064192,20.8670778501,206.615765496,58.9033622992,132.116785287,194,-21.3185,-81.4253826466,20.8728,1.56481,526.634021749,20.8545,194
100.954212414,4.42009582618,61.3567,158.393462921,52.5945,276.837614061,20.883117756,0.946211,0.616103679342,20.8933132176,251.828442074,74.0619319606,378.080432841,195,-21.341,53.704529643,20.8933,1.62346,1693.11187362,20.8789,195
141.174777407,23.6311934346,61.4847,138.921738069,52.7102,396.255862959,20.9253072866,0.950917,0.622890260303,20.9364229597,311.871486954,99.1868113821,148.393975026,196,-21.394,-1.68760658447,20.9378,1.66507,728.109761462,20.9207,196
104.182934037,29.7967787329,61.6453,152.673140964,52.7815,321.349593159,20.8544186402,0.939652,0.5983317261,20.8642115581,224.809215404,82.42887779,133.9378192,197,-21.3128,-39.9021129041,20.8696,1.38849,488.753787124,20.852,197
108.613188275,6.04710319089,61.7768,134.696258904,52.8561,311.006869543,20.8682580821,0.934242,0.606462653709,20.8793191899,230.49996653,96.7697513808,123.54944262,198,-21.3512,-20.8920437886,20.879,1.4482,599.125708649,20.8645,198
56.9292843392,1.52181293524,61.8709,73.6505532919,52.985,176.997105023,20.9156050478,0.917663,0.605121957851,20.9264663398,131.475050547,52.5070230084,141.249567621,199,-21.3813,-68.5269650908,20.9271,1.4232,433.980657495,20.9125,199
