Iteration,StdEsReturn,AveragePolicySurr,AverageAbsQ,AverageAction,AverageDiscountedReturn,AverageQLoss,StdReturn,AverageReturn,QFunRegParamNorm,PolicyRegParamNorm,MaxEsReturn,AverageY,MinEsReturn,Epoch,MaxReturn,MinReturn,AverageQ,AverageAbsQYDiff,AverageAbsY,AverageEsReturn
2979,591.389563088,-31.4048,31.2669,0.998376,57.9598371053,2.70362,1300.06456611,603.49958556,142.621,155.473,1541.73419724,31.2208928874,214.896169372,2979,4132.58400314,32.0380555856,31.222,0.751297312319,31.2601835585,1046.1321818
2980,1149.92174591,-31.3722,31.2184,0.999206,178.747839017,3.00249,1223.49017984,2171.26239764,142.641,155.496,2801.98209362,31.1853752105,41.5454436822,2980,4198.10966226,182.790712089,31.1849,0.749037414727,31.2152820252,827.853200502
2981,205.126778575,-31.4081,31.2574,0.998943,203.143531673,2.67933,1333.32150657,2393.91877947,142.663,155.503,688.372160153,31.2216654656,30.5106444902,2981,4195.5145887,597.994036502,31.2198,0.72541873964,31.2547668616,267.084316645
2982,185.311045452,-31.4037,31.2514,0.998756,191.114105752,2.53509,1343.63551772,1733.96328565,142.695,155.535,724.358505107,31.2179091417,240.976967697,2982,4220.51664521,120.265319403,31.2179,0.736150002399,31.2467800359,478.273727703
2983,466.43045904,-31.3308,31.1832,0.999021,230.940167137,3.14032,1248.1035741,3243.80576276,142.739,155.556,1353.2831567,31.1481266939,50.4017745986,2983,4632.57004271,1098.63974829,31.147,0.766064767866,31.1799702326,588.832518088
2984,451.448502162,-31.4308,31.2725,0.998909,196.260075026,2.65685,1231.46696108,3131.16060764,142.757,155.607,1226.25818284,31.2398818337,4.25715967796,2984,4597.75512174,512.273938248,31.2396,0.735682069955,31.2676303814,365.680287604
2985,321.710055977,-31.4475,31.2765,0.9987,212.079891564,2.77871,1377.0307712,2366.58916292,142.776,155.618,887.952096498,31.2545671935,10.798509848,2985,4548.09554571,566.118872851,31.2533,0.732977801605,31.2747822343,258.801746929
2986,235.553853245,-31.4254,31.2743,0.998609,216.520628693,2.97506,915.824730201,2483.12061096,142.78,155.67,1077.90308624,31.2490924727,606.795379752,2986,3629.8150282,787.373826214,31.2468,0.753805830518,31.2711182582,842.349232997
2987,604.075472174,-31.4127,31.2526,0.998549,194.866389389,2.41849,1415.88191306,2173.42840264,142.821,155.713,1821.45419961,31.2226459376,71.1720266978,2987,4292.57302027,160.322823247,31.2231,0.718158441057,31.2473392841,580.121233409
2988,585.784789197,-31.4614,31.2985,0.998883,155.229306951,2.69462,1135.62228622,1635.63790065,142.852,155.703,1587.5097048,31.2775546479,153.842565981,2988,3863.75029071,84.0389816702,31.275,0.732653627104,31.2990012888,887.660075344
2989,226.63222183,-31.4642,31.3078,0.999093,210.680757312,2.66866,967.259825654,1838.96065792,142.876,155.769,738.423792908,31.2821856511,48.4357271364,2989,3310.64004439,221.610583334,31.2824,0.729829008208,31.3051769255,384.845314634
2990,333.063018001,-31.4997,31.3435,0.998673,205.814691177,2.51411,1390.542699,2470.00179571,142.904,155.782,993.311593158,31.3170884466,140.909890211,2990,4879.34548309,209.196047989,31.317,0.718843910081,31.3368971213,513.544864771
2991,271.774235182,-31.4389,31.2813,0.99912,177.899087175,2.59773,1019.29356586,2819.94973826,142.954,155.785,805.473078574,31.2536343619,42.9988644604,2991,4566.93244509,1143.34890514,31.2526,0.725954791894,31.2779958017,407.66924722
2992,380.418810471,-31.3813,31.2176,0.998834,167.222926749,2.66694,1295.36013473,1827.15326358,142.987,155.793,1079.33559549,31.1910173352,59.9700687872,2992,3954.00762631,105.012481435,31.1895,0.738509693445,31.2111573507,527.899955434
2993,432.683162803,-31.4731,31.3054,0.998737,213.378181147,2.91911,1324.5537094,3537.31557213,143.031,155.803,1354.2520511,31.2858890342,294.564437646,2993,4470.8865615,500.94184542,31.286,0.734375352472,31.3032999262,829.812549264
2994,502.541086651,-31.4014,31.2681,0.998586,188.254517063,2.40082,1337.57330496,3000.21649467,143.047,155.829,1231.73523572,31.2384391991,34.9160556562,2994,4486.35241078,463.526998892,31.2381,0.713697814053,31.2655136816,550.204693222
2995,599.718364488,-31.4182,31.2798,0.998565,224.325112914,2.48554,1452.27839467,2606.01996131,143.075,155.878,1479.40564332,31.2493943525,31.057147105,2995,4681.88899875,646.715922461,31.2487,0.717045845015,31.2762314051,826.094722436
2996,665.714365809,-31.388,31.247,0.998864,190.270998679,2.48874,1064.32146361,1725.56209331,143.121,155.888,1930.13975472,31.2167309234,13.0839502284,2996,4028.6843103,153.137040867,31.2158,0.720133661522,31.2419120376,584.781593844
2997,508.191849491,-31.4804,31.3362,0.998898,213.783566264,2.66579,1245.09567534,3426.77213327,143.143,155.887,1365.07577685,31.3083007328,95.7739669534,2997,4469.21692079,444.797162892,31.3073,0.716839105813,31.3339464474,587.309566902
2998,410.252790187,-31.4148,31.274,0.998612,214.243029224,2.61515,1548.00191017,2851.04991383,143.156,155.933,1117.06674301,31.2412467954,0.518609095169,2998,4907.27401905,314.17948031,31.2423,0.727799263858,31.2695097074,462.466294099
2999,544.298491027,-31.3877,31.2437,0.998731,226.145797898,2.50345,1179.34099287,3467.41771483,143.183,155.941,1592.0252445,31.2165558124,317.76369282,2999,4332.19754407,476.578944382,31.2132,0.720204026966,31.2420398191,841.675439808
3000,356.302778864,-31.414,31.2723,0.998332,203.26097564,2.91219,1154.03472982,3172.34063931,143.216,155.944,1173.57548913,31.237995192,460.969931398,3000,4373.01567687,303.927967053,31.239,0.737502381917,31.2643213799,817.272710262
3001,847.874252283,-31.4172,31.2861,0.998775,132.769209782,2.62645,1320.29131202,1542.89565831,143.242,155.981,2233.79220329,31.2538096828,258.334700788,3001,3849.73977749,81.4830480041,31.2529,0.729353453629,31.280428698,1431.11122558
3002,429.523124484,-31.4007,31.2537,0.998705,140.912956757,2.50119,1166.42247088,1927.10356888,143.245,156.013,1294.09190473,31.2322881849,117.565079921,3002,3804.48137619,184.183037259,31.2306,0.71089179693,31.253375235,460.213290733
3003,284.572470074,-31.3855,31.2512,0.998502,126.399063876,2.70227,955.616583979,1355.38928652,143.296,156.04,868.511624129,31.2161266451,53.3621894718,3003,3467.19479645,46.1817781707,31.2157,0.735986602667,31.2455308518,285.093746012
3004,185.122152061,-31.437,31.2971,0.998931,184.964797496,2.82454,1370.79589116,2716.08881975,143.3,156.102,625.50387432,31.269669035,21.3769497842,3004,4323.01241708,263.370591103,31.2684,0.730669022273,31.2948539914,205.798720614
3005,621.769840793,-31.3052,31.1493,0.998593,145.363870144,3.06769,1467.82610182,2313.42868696,143.316,156.115,1250.27010464,31.1216466711,6.73042305757,3005,4114.41265379,125.159974865,31.1182,0.753644688308,31.1459160301,628.500263851
3006,623.772852309,-31.2757,31.1221,0.99856,198.138781541,3.14944,1315.22845559,2403.42598636,143.309,156.12,2068.01255296,31.0882429024,489.77620252,3006,4272.74349102,655.17615799,31.0881,0.750685484422,31.1188822813,1010.21349215
3007,239.797074407,-31.4428,31.2863,0.998852,181.25808505,2.65881,1061.86596904,2205.76578909,143.323,156.089,665.24299625,31.259003949,116.857940247,3007,3504.99165809,342.984489855,31.2596,0.724322553026,31.2821142781,330.298478077
3008,0.0,-31.4296,31.2757,0.998591,154.008115108,2.69193,1108.24683429,1912.17128964,143.361,156.158,1620.76884606,31.2454343546,1620.76884606,3008,3749.4693496,141.825999853,31.2452,0.716763980564,31.2711417815,1620.76884606
3009,1100.428154,-31.3586,31.204,0.998541,131.118611377,2.78622,675.370366336,3017.97827148,143.401,156.143,3331.72335254,31.1740946153,681.988787621,3009,3843.81486401,1877.25582199,31.1737,0.739991141124,31.202290541,1864.09768792
3010,1344.51566322,-31.3902,31.2338,0.998783,204.091236619,2.44351,961.134182586,2777.00553711,143.422,156.198,2902.177032,31.2037178232,213.145705556,3010,3958.4071375,743.062060778,31.2021,0.720556340755,31.2320830152,1557.66136878
3011,523.871543718,-31.4081,31.2601,0.998864,186.824072771,2.56983,1557.83007893,2795.61383051,143.436,156.221,1237.83630175,31.223410578,6.68909560095,3011,4648.62851517,151.433767543,31.2243,0.731792151968,31.254418439,517.809789548
3012,737.371419035,-31.3774,31.2178,0.998807,177.597532006,2.58901,944.364036566,2847.03157604,143.462,156.253,1902.55457886,31.1867810956,226.005379462,3012,4034.25536421,710.876453437,31.1866,0.721922540703,31.2144064534,982.670820849
3013,480.1334562,-31.3654,31.2181,0.999079,208.487273668,2.72975,1429.19076842,3111.59153183,143.47,156.308,1339.72506632,31.1832378612,286.80398703,3013,4553.15441629,503.202020787,31.1833,0.724969161124,31.2141203005,662.012525209
3014,363.097134597,-31.3947,31.2368,0.99879,238.921328025,2.79294,1192.68664166,3792.86109808,143.539,156.359,1081.49217378,31.2098993751,61.5782813558,3014,4739.7098451,1061.70179141,31.2061,0.736973888985,31.2355595091,591.37587458
3015,338.94805855,-31.3971,31.2402,0.998962,166.231401428,2.80498,1094.38889492,2220.00094028,143.545,156.415,841.617653711,31.2148756642,59.1880281325,3015,4455.37024826,119.956442584,31.2119,0.742692608509,31.2375866338,530.568606363
3016,611.115204094,-31.4256,31.2761,0.998905,211.587968675,2.51674,1171.94224553,3243.41761234,143.54,156.442,1920.87811191,31.2448599998,432.764564315,3016,4888.18069491,754.693046003,31.2454,0.725894721808,31.272613763,1130.01604505
3017,542.472648395,-31.4407,31.2842,0.998566,152.000862465,2.84816,1258.45264158,1892.67780349,143.558,156.497,1353.63839083,31.2527177711,46.5192278944,3017,4458.17818138,64.1439831233,31.2506,0.75215819711,31.2829818179,681.135107253
3018,521.740396042,-31.5362,31.3852,0.998552,149.647917101,2.69773,682.473062893,1588.05596276,143.601,156.51,1642.60389457,31.3520880223,468.289259247,3018,2608.79430005,166.818729323,31.3515,0.724721858602,31.3813970228,909.883479923
3019,319.314107899,-31.5243,31.3651,0.998754,224.868203351,2.58378,456.743076819,1350.46910025,143.607,156.54,1174.60647416,31.3401278256,397.805553736,3019,2218.84490994,273.05096358,31.3391,0.737503344594,31.3631051513,759.828423963
3020,389.747462619,-31.5104,31.3511,0.998442,134.213354306,2.83505,1015.03295727,1362.81912489,143.635,156.556,1507.40964411,31.3252263852,429.4370545,3020,3137.17852437,86.037318439,31.3235,0.747247574784,31.3483370643,991.02445216
3021,357.072802826,-31.4853,31.3296,0.998978,127.362341784,2.60918,824.068185792,1114.5439645,143.684,156.58,890.157939574,31.3030565033,8.73693803431,3021,3130.25162006,106.491072831,31.3016,0.728806398337,31.3251995154,420.193585843
3022,411.818364922,-31.4959,31.3449,0.998991,194.320864548,2.53356,1119.03644305,2744.35458237,143.713,156.564,1267.20936019,31.3216902481,62.7784749515,3022,4848.96797146,521.184409961,31.3208,0.729890453695,31.3403040103,381.409764528
3023,443.495854719,-31.413,31.2618,0.998843,186.1581695,2.73188,1527.84734515,2917.26932827,143.717,156.564,1001.92804347,31.2382816518,64.6417185795,3023,4343.75371699,108.273825427,31.2388,0.740011317971,31.2558188232,559.814897919
3024,329.800018445,-31.4179,31.2652,0.998487,191.151611278,2.70749,1529.02160608,2778.85002136,143.715,156.58,781.681906953,31.2398766188,122.081870063,3024,4054.61168273,234.557404804,31.2389,0.738107226378,31.2588680925,451.881888508
3025,152.914074685,-31.4775,31.3126,0.99948,115.683167612,2.34412,1499.37235469,2070.75286039,143.742,156.603,2922.76589093,31.2940802976,2616.93774156,3025,4553.71539531,32.7317333766,31.2933,0.71326890265,31.3107248318,2769.85181624
3026,260.533737116,-31.4334,31.2737,0.998847,203.202302977,2.93072,1346.68688623,3399.12357497,143.784,156.645,984.490225849,31.2547967446,359.368019532,3026,4794.16014163,268.739011711,31.2497,0.756824362066,31.2750578822,660.94067936
3027,212.554142623,-31.4357,31.2813,0.998754,164.493805526,2.63799,1369.27505755,1896.80292903,143.759,156.689,744.510916436,31.254563826,238.493704279,3027,4443.66973594,107.356337999,31.256,0.729817042624,31.2758479713,456.120862442
3028,666.796136881,-31.5883,31.4167,0.998837,154.646894882,2.84008,1139.77506742,1671.93881969,143.807,156.722,1903.6708118,31.3989196716,34.0630913326,3028,3575.27546804,103.743494907,31.3975,0.753957772212,31.4150981326,603.896439883
3029,1041.65954745,-31.5267,31.3698,0.998999,125.102521502,2.92898,1469.19886585,1716.3658388,143.855,156.739,2606.42093596,31.3436879502,100.545366826,3029,4415.84731114,74.0822332897,31.348,0.731558618963,31.358053707,1214.76421832
3030,426.809181659,-31.5169,31.3585,0.998749,157.281104476,2.32239,1369.6825872,1876.75099699,143.899,156.737,1161.71983463,31.3437347863,45.0471261555,3030,4221.47520442,73.2899017939,31.3391,0.720661422284,31.3595048342,367.960777869
3031,185.916408794,-31.475,31.3137,0.99842,150.263135399,2.73325,1389.86652549,2435.11213949,143.891,156.798,498.78279287,31.2874674898,40.2346313892,3031,4156.28241552,78.1099751869,31.2864,0.738524169632,31.3067027174,263.598833914
3032,463.321142749,-31.4832,31.3253,0.998822,206.183440859,2.74349,1352.6518504,2640.69872748,143.924,156.797,1371.46655591,31.3063341547,-3.85933237802,3032,4079.00464772,444.024373211,31.3051,0.733779189066,31.3218105397,436.467212465
3033,406.032838849,-31.5115,31.3412,0.998811,137.938170284,2.73456,1442.27830606,1687.28471136,143.951,156.779,1289.58859736,31.3244182412,48.1047524324,3033,3832.05359519,64.8597677117,31.3203,0.731122816463,31.3389112285,409.190497054
3034,879.841160189,-31.4882,31.3287,0.998523,131.173354315,2.54765,1512.32734531,1647.03804723,143.965,156.77,2147.6082101,31.3088637303,107.316264411,3034,4058.76736142,43.3349337669,31.3085,0.72281176044,31.3226406873,927.060228921
3035,339.914581773,-31.4563,31.2934,0.998607,200.464413586,3.17565,1273.01692426,2530.5397598,144.002,156.851,906.464624583,31.2775905156,32.5463538241,3035,3873.12704593,311.987804277,31.2757,0.748458409554,31.2894322654,428.196011839
3036,550.603109434,-31.4878,31.3385,0.998568,176.075659231,2.60434,1295.81196162,2227.71676386,144.025,156.894,1398.86994709,31.3218203529,44.3270979608,3036,3928.42914398,84.7753410159,31.32,0.719764850434,31.3347735733,569.48748374
3037,0.0,-31.4799,31.3149,0.99854,146.680246891,2.66615,1734.86591926,2093.6604054,144.026,156.912,1082.12539694,31.300872029,1082.12539694,3037,4390.67784737,80.1373594916,31.3015,0.723857420743,31.3094661128,1082.12539694
3038,847.749708106,-31.5055,31.3383,0.99876,203.297632642,2.63345,1205.57352215,1999.02810464,144.081,156.923,2435.82137387,31.3247840036,358.674786278,3038,3939.01274572,306.662396593,31.3248,0.725970009561,31.334102576,1176.73381951
3039,551.086516978,-31.5557,31.3918,0.999195,212.381094146,2.36353,1342.59989393,2797.1689345,144.093,156.918,1412.94967457,31.3794919024,67.9936756004,3039,4183.432732,330.507274139,31.3772,0.701007140202,31.3889875595,462.138936167
3040,275.993142552,-31.5317,31.3628,0.998877,181.130550791,2.86236,1148.03561236,1651.97329447,144.086,156.956,1015.57860789,31.3505215916,343.676426005,3040,3607.55628618,206.641306163,31.3501,0.728758837488,31.3583866065,694.969433722
3041,287.249182124,-31.5737,31.4064,0.999087,187.490167533,2.8841,1277.5116115,1933.78807264,144.102,156.948,895.195569479,31.3932195656,165.658041474,3041,3735.92232187,230.211181259,31.3925,0.730373782701,31.4027105947,435.882613543
3042,691.084929966,-31.53,31.3659,0.999148,208.590356143,2.62986,1323.0432142,2929.69537034,144.135,156.962,2048.20196127,31.3539652051,666.032101335,3042,4526.15359782,199.631197754,31.3522,0.70895679387,31.3620389739,1357.1170313
3043,723.555524906,-31.5435,31.3759,0.99885,213.387732518,2.44669,1359.80570484,2345.37066047,144.147,157.002,2142.16994989,31.3648753901,354.05954939,3043,4278.99854841,588.381313818,31.3635,0.70473889323,31.3712187149,1070.51696884
3044,366.96672124,-31.5244,31.3661,0.998855,197.135610988,3.05049,1393.36973971,2391.73110481,144.203,157.006,858.650034454,31.3508859748,17.795813622,3044,4131.4206595,288.626879711,31.35,0.73100007803,31.3615883816,529.943344472
3045,364.116127543,-31.5608,31.3993,0.99861,187.731973157,2.38912,1334.26975317,2150.49352806,144.23,157.006,1107.67736383,31.3872944766,379.445108739,3045,4010.54235692,212.107078201,31.3856,0.708521218343,31.3957344473,743.561236282
3046,660.376266556,-31.48,31.3242,0.998794,167.225387655,2.57151,1011.24541122,897.099370538,144.258,157.04,2195.20485638,31.3115568537,-0.621240192618,3046,4055.58767124,197.320937984,31.3117,0.721600642585,31.3207349939,416.744868151
3047,114.986845211,-31.5624,31.3909,0.998988,221.511774903,2.70805,1356.92297963,2339.29535212,144.284,157.086,477.003862221,31.378728716,173.826264777,3047,4118.45570292,337.018036326,31.3771,0.7174521284,31.3875354074,342.245445855
3048,393.012104749,-31.55,31.3854,0.998829,172.823163818,2.99186,1270.67032536,1616.28699413,144.306,157.158,1136.41981212,31.3687253916,-5.68277388581,3048,4011.88957945,209.372886085,31.3687,0.731430027157,31.3779458632,420.764697499
3049,566.941890497,-31.4682,31.31,0.99893,184.389999148,2.76141,1269.80414575,3008.47304215,144.312,157.217,1352.8420142,31.2982302758,16.5298111725,3049,4698.24649992,609.720908493,31.2957,0.72260503845,31.3077444983,709.331361138
3050,503.673181535,-31.4774,31.331,0.999066,216.163014283,2.8307,1370.589477,3465.32673553,144.327,157.22,1371.53884962,31.317618638,8.72204305364,3050,4886.68987166,652.590819899,31.3174,0.714330109834,31.3273049614,597.972216553
3051,265.731343662,-31.456,31.3002,0.998431,146.55871547,2.73688,1083.52106536,1513.09218581,144.331,157.229,742.154565454,31.2891115587,96.2977178401,3051,3891.59694664,36.9327273185,31.2859,0.717024938472,31.30011967,415.704153996
3052,180.696346566,-31.5253,31.3673,0.999025,208.538544468,2.52228,1344.56461866,2584.04014565,144.403,157.225,517.477718704,31.3537503582,-1.49440701215,3052,4410.2921108,193.734344434,31.3527,0.698743041667,31.3655498639,195.262048874
3053,355.224743144,-31.5489,31.3866,0.998464,177.464369949,2.34003,1493.87880483,2374.6798589,144.422,157.257,845.698276865,31.3702821121,6.8560086601,3053,3929.18898578,283.836806419,31.3719,0.693534608446,31.3800364952,379.271245029
3054,586.202260275,-31.4807,31.3212,0.998686,188.478680936,2.73736,1375.58833579,2574.38171511,144.442,157.298,1428.45630846,31.3067901439,6.51273403771,3054,4279.76878796,193.00975953,31.3066,0.713420003324,31.3169643486,659.839768031
3055,392.641474866,-31.4979,31.3465,0.999036,168.636103139,3.05348,1132.2808512,1674.18142638,144.417,157.304,1175.39592398,31.3310544771,236.285462292,3055,4156.18393698,201.365479234,31.329,0.731539600783,31.3459599446,683.760415485
3056,844.795916177,-31.4407,31.2768,0.998842,171.237963482,2.66215,1609.02502316,1838.50380491,144.44,157.32,2109.68776426,31.2642582726,65.035123146,3056,4162.76293112,87.1755702532,31.2621,0.722206112396,31.2748401887,669.944453055
3057,444.557736049,-31.3725,31.2139,0.998911,115.591425322,2.46003,1876.14236808,1593.37747608,144.474,157.36,1328.54773224,31.1957560292,257.940818952,3057,4333.35731845,36.3230931676,31.1963,0.703502505471,31.2066361926,567.124958583
3058,148.563605995,-31.4709,31.3144,0.99892,170.204032564,2.57317,1569.15122411,1936.44850821,144.509,157.388,511.471813169,31.2940312644,12.4627572231,3058,4463.88909652,53.5076167132,31.2943,0.711746585629,31.3059391791,166.698478142
3059,254.850453343,-31.5136,31.3487,0.998669,199.687381012,2.44093,839.195549528,1646.64014614,144.502,157.431,660.889834583,31.3366693041,-3.27297675307,3059,3727.09516177,138.520572234,31.3339,0.702525501153,31.3477555492,195.295499857
3060,647.41937062,-31.4787,31.3183,0.998729,95.6870702665,2.59294,1532.84859786,1351.9169981,144.533,157.467,1767.5810509,31.3024755325,0.876898390901,3060,4565.030626,20.065301459,31.3008,0.708838694724,31.3118867476,322.681368624
3061,160.037337598,-31.5048,31.3457,0.998954,192.440503062,2.60244,1184.59305922,1778.17967356,144.58,157.511,537.029386279,31.3299385323,131.596576331,3061,4467.58071153,111.087411091,31.3281,0.711028338207,31.3408564189,358.668234397
3062,514.282666174,-31.5346,31.3771,0.998589,154.959759426,2.54393,1074.8740744,1295.38553593,144.581,157.522,1560.97416224,31.3620128649,13.4787180736,3062,4370.76180898,23.1100905328,31.3616,0.71150823985,31.3724868224,663.289759624
3063,299.433767002,-31.4563,31.2957,0.998922,170.672022185,2.88935,1735.75065791,1837.63331329,144.617,157.542,778.137869534,31.2814349583,24.8663338675,3063,4748.50388784,71.3792345235,31.2804,0.721046174407,31.2925264159,262.478070686
3064,291.321752703,-31.4363,31.2751,0.998844,108.534196195,2.52633,1124.81205274,793.482092211,144.637,157.522,1006.32787964,31.2596872506,101.075797994,3064,4341.99445358,13.8995444456,31.2595,0.708135869661,31.270016648,530.012581955
3065,341.12035294,-31.5385,31.3741,0.999016,126.454224253,2.41164,885.159522923,743.612131847,144.66,157.519,1009.6688446,31.3584048596,37.7745916579,3065,3549.71941401,36.2597332675,31.3563,0.701779201252,31.3696536799,343.661532165
3066,532.021392653,-31.396,31.2364,0.999305,181.652048817,2.76111,1314.74864331,1891.39023126,144.698,157.552,1575.92891372,31.2256796939,3.96226109195,3066,4307.19358181,90.1663640287,31.2247,0.711338559151,31.233749011,280.713828135
3067,448.533831904,-31.4295,31.2776,0.998604,199.420073821,2.60137,1230.65981125,2142.46036545,144.724,157.6,1154.98542784,31.2605498743,94.791239869,3067,5010.29670723,62.9444469288,31.2604,0.697132962625,31.2728961078,541.679823684
3068,672.9291175,-31.4636,31.2985,0.998717,163.845597887,3.03589,1421.3842348,2566.03158024,144.755,157.631,1686.25690943,31.2868958534,-3.01333432873,3068,4530.89851993,121.941489214,31.2835,0.7325735561,31.298055977,618.815570091
3069,273.10793946,-31.5004,31.3289,0.998866,145.603746721,2.56956,1410.45501245,1500.41893732,144.804,157.637,853.588002688,31.3177122159,121.575667994,3069,3963.73839063,31.9701978927,31.3155,0.70003333674,31.3271480273,452.270074283
3070,158.403055598,-31.4802,31.3152,0.998869,100.280458217,2.52995,919.405334851,701.355077716,144.823,157.66,778.98353241,31.2965776509,420.226177363,3070,3468.57034868,10.5534570244,31.298,0.710048332551,31.3096555932,593.042946269
3071,325.852042958,-31.4879,31.3233,0.999029,172.847817049,2.57885,1493.47669423,1902.6852695,144.819,157.674,1094.70440443,31.3065124275,328.6051123,3071,4340.18475857,153.556236647,31.3047,0.721104434136,31.3195124956,776.313605398
3072,470.564398165,-31.4167,31.2648,0.999066,193.103916226,2.50702,1412.11272307,2096.0465952,144.864,157.7,1420.15872479,31.2446936195,76.413805263,3072,4643.21080029,53.8886668724,31.2427,0.713234002849,31.2635484293,391.33606977
3073,249.266661914,-31.5048,31.3534,0.998617,205.532864387,2.47125,1186.45419147,2073.06529183,144.892,157.711,828.884715129,31.3320346316,41.7632168477,3073,4607.4212289,185.35588173,31.3315,0.69700278721,31.349146361,236.742468557
3074,559.243207117,-31.4576,31.2975,0.999102,237.944890479,2.93397,846.84302002,3884.91033427,144.922,157.715,1539.26586504,31.2789372908,17.7667680127,3074,4915.72340593,1936.41817029,31.2787,0.73037539333,31.2940470964,422.659387195
3075,558.928944419,-31.4361,31.2878,0.999094,218.581309166,2.28968,1457.68194691,2793.05976954,144.916,157.695,1327.5060159,31.2633573836,89.8923249026,3075,4507.72300168,200.878908911,31.2667,0.697469948028,31.2769779029,693.040575708
3076,908.175481259,-31.3733,31.2079,0.999064,219.801878567,2.3576,1297.84309909,3090.45291861,144.962,157.734,2224.96775012,31.195395516,2.94751738291,3076,4313.9102171,197.489506679,31.1922,0.7124540925,31.2090710375,1083.24076289
3077,434.089067457,-31.4454,31.2749,0.999253,199.055798919,2.41352,1765.84410772,3089.82189438,144.989,157.741,1222.98595361,31.2554969752,9.26846401717,3077,5045.39983839,112.53289165,31.2537,0.707600517292,31.2734605608,345.970197067
3078,567.655715116,-31.5425,31.3739,0.998991,189.218522562,2.74391,1446.0533322,2826.93959931,145.034,157.774,1701.00064006,31.3567021571,16.6878718367,3078,4454.38047162,154.248745208,31.3551,0.723208605628,31.3697793255,502.264982431
3079,216.742473759,-31.3681,31.1913,0.99903,124.919267312,2.91636,900.483271205,1042.33721212,145.082,157.767,518.391152721,31.1707767697,84.9062052043,3079,3116.3950268,16.925893967,31.1718,0.738606947901,31.1871815696,301.648678963
3080,676.440381059,-31.5085,31.3454,0.999317,113.417132481,2.19909,1887.71431619,1697.28017143,145.113,157.768,2479.55601061,31.3263745179,887.42356037,3080,4938.80316365,28.8965759728,31.3266,0.693938592164,31.3399143572,1551.03105115
3081,439.999169314,-31.4816,31.3242,0.999216,175.13619878,2.51575,1330.91238072,1885.49096769,145.143,157.802,1556.91803915,31.3015946853,676.919700521,3081,4466.95566129,46.0054225791,31.2987,0.718585402767,31.3186702234,1116.91886983
3082,488.204286059,-31.4791,31.3127,0.999319,94.6927443109,2.57726,778.175581567,508.630446245,145.155,157.796,1164.0175132,31.2953326726,39.229791625,3082,4100.07791353,23.6651346508,31.2923,0.708713866552,31.3064700209,553.119071541
3083,91.2552183206,-31.444,31.2932,0.998468,103.561088307,2.82927,1222.3459522,959.20799926,145.192,157.869,310.94731363,31.2719665462,15.6977796232,3083,3849.18190396,32.6417724951,31.274,0.741088877239,31.2839936626,138.901241937
3084,287.866105625,-31.4181,31.2673,0.998768,170.16726488,2.77914,1526.05607039,2594.66614758,145.203,157.918,867.006441994,31.2454286909,21.8800150667,3084,4574.81376852,73.8253744177,31.2445,0.723849311886,31.26512821,331.571677588
3085,292.353023585,-31.3872,31.2175,0.998889,146.190177214,2.72011,1535.57415618,3150.87405143,145.231,157.928,947.900222816,31.1962370142,17.5902757834,3085,4522.76987696,94.5082876532,31.1978,0.732861913249,31.2118574377,269.863702084
3086,156.801007085,-31.4821,31.3149,0.999146,177.676058876,2.70421,1471.71437661,2212.81820299,145.246,157.963,470.288583025,31.2997826699,19.8138338019,3086,4104.34307395,143.821811097,31.2957,0.722046070731,31.3134436097,244.60014112
3087,716.568278366,-31.4744,31.3105,0.999382,153.344641481,2.72652,1632.55762197,2552.40269162,145.264,157.985,1723.09685137,31.2829708302,4.89395715629,3087,4025.25650968,36.4318089216,31.2831,0.729769818952,31.3026490371,760.474311542
3088,323.599001297,-31.446,31.2802,0.999321,184.288228327,2.97863,1491.66923485,3233.32604756,145.312,157.976,779.268809222,31.2622615911,29.5053626042,3088,4496.69201178,70.4004771887,31.2613,0.736913887366,31.2774021399,366.978254623
3089,466.800735077,-31.4604,31.292,0.999335,169.22811324,2.58798,1885.70726485,2648.19435881,145.353,157.997,1356.31558563,31.2688870999,61.7409157956,3089,5054.33381709,112.136211471,31.2681,0.724675888466,31.2842660726,637.263658908
3090,258.005033342,-31.5261,31.3498,0.999042,164.134720664,2.25669,655.514966156,758.509750314,145.368,158.054,816.822533357,31.3311588963,64.9168947987,3090,2754.10855234,91.8073158027,31.3295,0.713184643068,31.3448707555,395.797714833
3091,477.385151567,-31.6111,31.4407,0.999059,200.79566182,2.7553,1051.35900836,1496.51123427,145.363,158.068,1399.48419598,31.4228332348,42.6985858203,3091,4192.03630958,165.533799926,31.4224,0.716820712292,31.4354229391,367.751470168
3092,341.426092171,-31.5848,31.4081,0.99904,203.480018461,2.69176,859.909966863,1220.39878441,145.406,158.103,935.151594896,31.3913870115,63.3109507555,3092,3963.93707244,62.722016478,31.3903,0.722543031837,31.405909993,451.814403634
3093,275.01031047,-31.4512,31.2804,0.999077,188.134196274,2.7203,1117.58582482,1758.37086683,145.429,158.103,745.661277834,31.2589244045,125.41341278,3093,3927.29750946,200.227993714,31.2582,0.728896096462,31.2736161822,350.95406801
3094,271.198803768,-31.6722,31.4995,0.998967,165.73735422,2.38425,1213.68346725,2580.95145317,145.452,158.098,914.215904034,31.482644746,106.270490806,3094,4244.49545942,104.741777936,31.4834,0.70841732624,31.4938114278,429.438238483
