AverageReturn,AverageAbsY,AverageAction,AverageQ,AveragePolicySurr,AverageForwardProgress,StdReturn,PolicyRegParamNorm,AverageY,MaxForwardProgress,StdForwardProgress,AverageDiscountedReturn,AverageEsReturn,MaxEsReturn,MinReturn,AverageAbsQYDiff,MinForwardProgress,AverageQLoss,QFunRegParamNorm,MaxReturn,StdEsReturn,MinEsReturn,AverageAbsQ,Epoch
271.7967512,1.15888970998,0.865311,1.15855,-1.16998,3.31328394566,68.1286421599,39.5383,1.15852948143,5.24895214313,0.978535151537,151.425534278,272.168224824,392.58093839,60.4241778947,0.025950190279,0.465567942906,0.00531907,107.189,406.715051978,95.7716350793,45.5016059911,1.15965,713
309.755691864,1.15890295313,0.862103,1.15863,-1.17021,3.8299476474,67.7720792018,39.5482,1.15862499965,5.84271519516,0.958067546115,162.180990969,371.080502232,520.045679003,61.0250211354,0.026286368287,0.46389121098,0.0054479,107.254,469.027487965,122.169778158,117.587519949,1.15951,714
307.489031987,1.16033230615,0.85934,1.16001,-1.17159,3.78055311803,96.9949314102,39.5638,1.16004897663,6.17687220512,1.29611086717,156.379356546,276.658998733,409.372845002,8.61883830143,0.0259578694274,0.00417413405203,0.00520411,107.358,487.686406691,75.2821680432,164.227657872,1.16093,715
274.063443404,1.15841779735,0.85696,1.15795,-1.1695,3.3747236379,67.0209869717,39.5807,1.1580405142,5.62479241016,0.98747931262,152.405540729,311.116941267,412.663693346,131.612218082,0.026471548164,1.36010210429,0.00538253,107.423,436.484470051,63.8708151503,212.666873382,1.15911,716
265.360918102,1.16382214763,0.854587,1.16356,-1.17462,3.21507726225,67.1256542006,39.5982,1.16352090711,5.10147819783,0.991021177587,148.235039516,256.195445974,364.968276766,124.492575474,0.0256546386978,1.20230059219,0.00517771,107.446,411.072545713,116.012305151,58.4428234458,1.16451,717
312.092692935,1.16530060438,0.859906,1.16505,-1.17619,3.86420470447,77.616794218,39.6201,1.16504451827,5.68240396337,1.12069470422,162.447772135,255.450840153,387.678085729,135.738942901,0.0253131571843,1.45327955314,0.00461606,107.47,448.188320236,118.365705769,10.5594530642,1.16602,718
333.368504206,1.16336408124,0.857417,1.16303,-1.17451,3.99306702255,83.258546739,39.6339,1.1630713745,6.22531038118,1.18070838338,163.643848709,283.560267547,448.607423212,124.477802486,0.0269199372012,1.15867909588,0.00566475,107.53,518.807426121,115.387557791,58.2114311461,1.16389,719
288.613050966,1.16669015646,0.870545,1.16632,-1.17796,3.48049720004,71.3190699151,39.6338,1.16631764677,5.27110816201,1.0360185829,154.676462652,269.945797388,397.088975053,114.28881877,0.0267715771195,1.03943159361,0.00550062,107.589,405.060094419,90.3115563016,147.37825367,1.16741,720
227.973844381,1.16685343786,0.89046,1.16669,-1.17891,2.7082807201,85.62526134,39.6512,1.16662282991,4.96873570032,1.23262604967,133.499898591,243.850165096,438.717293517,56.8435896665,0.0265660055742,0.440089042629,0.00514208,107.64,376.063028516,77.8488875888,154.205077355,1.16766,721
250.02168225,1.16791374895,0.892795,1.16743,-1.17925,3.04006973575,63.1096192337,39.6775,1.16753297336,5.46616856559,0.923680437246,144.405386751,249.10366002,352.869153815,82.3948924954,0.0261622349089,0.696787369786,0.00517006,107.722,413.51756079,65.5507281302,129.730471825,1.1684,722
239.20122092,1.17240455855,0.889927,1.17217,-1.18374,2.85008782697,64.6785276269,39.6805,1.17218596136,5.23193091154,0.949063821252,139.463672899,240.345606819,331.557043668,71.78497952,0.0254700061306,0.609250178725,0.0046966,107.795,399.070380178,89.3745681133,8.98234814786,1.17315,723
235.678925628,1.17319750996,0.887356,1.17277,-1.18515,2.82126094742,57.3078412564,39.6984,1.17285797197,4.34726161702,0.846427867524,139.052968091,205.486482685,321.293473097,137.158188291,0.0263276373746,1.36977518284,0.00523885,107.834,336.248044157,75.5502245526,18.6826911251,1.17372,724
269.719758391,1.17458863905,0.882178,1.17428,-1.18724,3.27290692827,44.6599811157,39.715,1.1742154303,5.11284005275,0.659600296023,151.808924553,213.997836309,353.301203547,133.945523539,0.0272517660223,1.33886011499,0.00586023,107.907,403.808475939,101.465570756,10.6477771088,1.17529,725
270.936977361,1.17716065485,0.875707,1.17671,-1.18919,3.32891548731,36.7696642621,39.7259,1.1767601218,4.81002053742,0.536955998112,153.795419267,246.828682469,366.545706656,129.05757754,0.0261896139717,1.33080357232,0.00529448,108.0,370.892346374,57.3549833648,137.054912985,1.17774,726
276.319334274,1.17878970698,0.870102,1.17851,-1.19063,3.34624296583,62.9815355073,39.7353,1.17849667694,5.25464058105,0.895526873765,151.996831361,244.664134123,295.077358253,142.350585067,0.0261881314362,1.44986193927,0.00526389,108.057,409.990702875,56.2325883417,104.967354955,1.17951,727
267.918144507,1.18076892038,0.864815,1.18051,-1.19309,3.24528329166,51.5985941181,39.7393,1.18049562368,4.93712706221,0.740339559351,150.254351603,275.106179874,377.076988738,137.965869194,0.0267630400406,1.4076741819,0.00544824,108.101,407.811222452,62.2225347088,149.246305317,1.18139,728
275.393625407,1.18529457158,0.865849,1.18501,-1.19715,3.35945957391,67.6114210293,39.7574,1.18508030349,5.13190767399,0.978811558355,151.936234684,278.076046652,351.687535684,56.8810427799,0.0262379019814,0.440345935303,0.00497903,108.158,396.760354181,53.460495375,162.538236257,1.1859,729
278.133706364,1.18537166679,0.873646,1.18496,-1.19762,3.46536984781,56.16688286,39.7771,1.18505523241,5.26547993601,0.826489301995,155.526114496,196.346953658,338.839480165,125.297501893,0.0269357241689,1.23020746501,0.00551325,108.24,402.562282757,87.8917748118,49.6676738869,1.18602,730
245.551746277,1.18720864756,0.879474,1.18697,-1.19943,2.98632096188,79.5019412933,39.7808,1.18692050115,5.40175696742,1.12556752428,140.646644596,315.515332296,366.296778005,61.4663675988,0.027130479422,0.451682261185,0.00534717,108.282,409.36063722,78.8321792322,98.5915856834,1.18794,731
272.88328259,1.19058524935,0.872287,1.19025,-1.20256,3.27837555604,58.4033033371,39.7882,1.1903082241,5.20381888255,0.854309146439,150.645870261,240.589457956,347.155298214,126.565961118,0.0270450244952,1.35335820494,0.00566558,108.333,403.338993322,110.523018599,42.0153839967,1.19116,732
255.242578858,1.191617009,0.869711,1.19137,-1.20437,2.9753685922,75.2088033001,39.7963,1.19141219098,5.13966407966,1.03905904938,141.62910193,259.0468985,386.62717714,59.1949945073,0.0270118293815,0.484539582334,0.00532009,108.377,448.349238093,74.3921036555,137.268979016,1.1923,733
288.133777906,1.19366278033,0.865383,1.19345,-1.20588,3.45722274599,54.1193265536,39.8111,1.19340184297,5.17873087321,0.752256464808,154.643468065,258.929624445,345.203571735,121.312767532,0.027118858114,1.21227950738,0.00564717,108.467,413.456395617,96.854120995,25.9197582037,1.19433,734
279.486137002,1.19284070187,0.858274,1.19246,-1.20478,3.41648678431,50.5342466401,39.8254,1.19250114753,5.22636437946,0.736245827307,154.762902899,263.167056258,356.032023321,144.330982753,0.0267820592511,1.53986776613,0.00533348,108.509,399.72837673,44.1602480636,194.609075873,1.19346,735
263.462282448,1.19437956527,0.861661,1.19408,-1.20607,3.18125795299,99.471752359,39.8281,1.19411212127,5.43654670668,1.30026279991,141.743291317,249.48859508,322.183100145,7.42568502108,0.0275501869417,-0.00663479694072,0.0055608,108.559,435.566275725,59.230501748,152.920864756,1.19507,736
287.066448212,1.19857470529,0.86754,1.19826,-1.21111,3.56284022382,49.5460908603,39.8426,1.19823847643,5.20785344913,0.735421098311,158.423874856,299.193625179,393.552992501,156.182133958,0.0271196032841,1.602928445,0.00532427,108.625,396.314174313,41.9636346394,235.71320298,1.19933,737
283.554170229,1.19921868231,0.849078,1.19898,-1.21177,3.46992045819,57.1768803302,39.8545,1.19897383123,4.65821772142,0.802590294718,154.596643517,271.468558919,349.370351165,9.2406898481,0.0273205694601,0.0154077612599,0.00554661,108.664,366.576827309,52.80065946,167.21996176,1.19996,738
236.802124311,1.2044967574,0.86969,1.20422,-1.21667,2.83337411106,99.3028488875,39.8589,1.20423181749,5.14166677764,1.36629188097,133.874321684,262.394107017,393.499187767,45.5034507979,0.0269772556414,0.285533893459,0.0054556,108.722,393.429154593,77.6851132884,80.662626088,1.20515,739
275.31669143,1.20440897237,0.860091,1.20404,-1.21707,3.32845934625,40.9098319383,39.8788,1.20407087647,4.76233117032,0.599202101864,152.445726847,275.99003503,359.380555618,146.251521869,0.0275756209259,1.41696969334,0.00593322,108.772,382.864909875,80.2325757059,66.8005612881,1.20517,740
285.853432351,1.20489539298,0.84314,1.20455,-1.21774,3.39483081844,67.6446749825,39.8929,1.20467969531,4.97426887524,0.961239625222,151.267824502,279.058432243,354.321213459,135.094011738,0.0276659807651,1.19339351876,0.00584114,108.813,403.793922541,62.53001395,150.407093398,1.20536,741
224.587516383,1.20773220136,0.856713,1.20757,-1.22049,2.63066478668,47.6052926127,39.9092,1.20749156908,4.07980624669,0.67605012325,134.249637149,215.966695264,298.856120512,60.7565102092,0.0274679236627,0.474135486291,0.00598171,108.846,326.358276859,78.9099609491,8.9379081461,1.20864,742
280.107393675,1.20574286674,0.846254,1.20538,-1.21776,3.45452207749,47.7484931616,39.9096,1.20538335021,5.05160621595,0.691762799061,155.51567501,228.324920499,375.754172008,144.398925156,0.0275186571296,1.43745146346,0.00565841,108.937,392.781670874,95.0833219281,3.64196085808,1.20646,743
269.316754355,1.20875838802,0.855635,1.20855,-1.22157,3.16414982692,55.7645973572,39.9154,1.20852246665,5.33188658718,0.762389469514,147.2196599,210.270963464,371.887722324,122.514053791,0.0269621337791,1.02512532585,0.0055046,109.02,422.727894583,117.438396926,31.609731569,1.20958,744
260.547995953,1.20768452687,0.83392,1.2073,-1.22056,3.12963260645,53.933597382,39.9406,1.20740215425,5.00205849319,0.772697144233,148.12537141,198.296864785,339.102610498,149.364554395,0.0289788238387,1.55466810047,0.0065892,109.069,384.331232018,84.4555125429,13.3572244855,1.20828,745
274.279360129,1.21261523274,0.848542,1.21231,-1.22595,3.28119709837,46.1772961291,39.9434,1.2123091536,5.11967383307,0.651676795313,151.869396247,237.557538087,355.712195882,159.366056665,0.0282861823975,1.67338911152,0.00613037,109.146,410.788336591,62.0232647963,157.378390965,1.21336,746
272.134551702,1.21496967973,0.853289,1.21462,-1.22799,3.25330927544,60.4622125695,39.9506,1.21464979277,5.22106453873,0.860053662326,150.242509336,278.831602667,461.065061709,137.754369603,0.027340106295,1.3715253676,0.0053851,109.215,408.044424168,119.276197834,33.840284838,1.2156,747
305.986824018,1.21550986127,0.835461,1.21516,-1.22837,3.7682239081,38.8555252225,39.9612,1.21516410119,5.18948715811,0.583448267426,162.981923194,245.616474996,299.282008787,211.478987266,0.0282797255637,2.34895765054,0.0061012,109.285,403.239586911,60.8307982324,74.1270974434,1.21621,748
261.229574678,1.21645583603,0.832042,1.21617,-1.22965,3.10044548374,56.1843936023,39.9634,1.21626936094,4.91436059431,0.793081754534,146.579289639,276.097086322,320.875861595,142.742911815,0.0285014264406,1.41153532187,0.00619131,109.378,383.908802639,36.1137399441,211.138873942,1.21719,749
280.403261783,1.21884655086,0.843953,1.21852,-1.23141,3.39475516968,51.2092348931,39.9736,1.21853360036,5.33687555333,0.739722360949,154.287952713,279.758556691,388.291009663,152.167138075,0.0280217611535,1.60733945431,0.00568578,109.446,435.427588617,94.7186211203,50.8654593901,1.2196,750
264.57015656,1.2212263251,0.852646,1.22083,-1.23421,3.18176471094,59.5272500371,39.9904,1.22090430833,4.97723263908,0.870405911758,148.488197485,252.282530224,386.052582388,154.805329949,0.0275198095136,1.66511135538,0.0055332,109.486,392.47048895,97.388366099,67.034813818,1.22185,751
259.497051768,1.2194033575,0.860107,1.21905,-1.23143,3.06785636873,39.415937564,40.0095,1.21902760138,4.31734330181,0.580901570207,146.689553008,261.728053716,391.181825216,171.883798886,0.0283629563739,1.85410379131,0.00616569,109.536,348.055533556,73.0874831365,92.3832363285,1.22025,752
188.751798726,1.22515124014,0.875776,1.22476,-1.23813,2.06086157775,70.4232404835,40.0263,1.22476361848,4.93907824271,0.949811341384,115.966379899,235.16080846,396.36326832,48.7088910545,0.0280674854347,0.328426643267,0.00592178,109.65,371.823920174,97.8087433441,2.91035459129,1.22572,753
249.870200259,1.22809090358,0.865707,1.2277,-1.24121,2.95774028439,76.5919183487,40.0446,1.22774695935,5.65436149602,1.11340957414,141.428047515,202.170351552,265.592635277,136.83405252,0.0277628657801,1.39835814433,0.00574946,109.679,432.849339419,53.0565396911,125.214289385,1.22891,754
276.116236004,1.22957399846,0.892161,1.22928,-1.24261,3.30029826538,71.0809813031,40.0522,1.22920463251,5.9637966925,1.02883085233,150.50846799,243.182581706,356.823242514,141.638417823,0.0285655303611,1.38975641887,0.00621201,109.755,453.348678807,62.4108169788,152.002205573,1.23036,755
254.830420217,1.23279337414,0.872705,1.2324,-1.24525,2.99146552673,60.220245696,40.0582,1.23247824563,4.890732161,0.850505754266,143.482294347,165.482723637,245.11465975,155.018664465,0.0278617858845,1.60158468844,0.00588871,109.834,407.824023394,60.5613351835,16.5568849221,1.23339,756
255.532209342,1.23325550572,0.852639,1.23305,-1.24585,3.01290790387,49.4293026814,40.0674,1.23303486783,5.3863675494,0.709807084202,144.799396391,244.475560637,391.63887994,127.945874143,0.028131413656,1.28726646875,0.00598311,109.895,415.952864857,82.2003757234,50.4238379874,1.23396,757
254.002719643,1.23548893173,0.880546,1.23517,-1.24789,3.00631502209,57.2328883246,40.07,1.2352383964,4.91409621283,0.818992843679,144.209547408,261.361549359,393.675531843,141.180533909,0.0276047667417,1.41833583159,0.00564048,109.92,386.213765308,81.6390275665,81.605331733,1.23604,758
220.401502949,1.23749995867,0.871072,1.23712,-1.25041,2.53146563503,55.248779739,40.0837,1.23717039972,4.44662976546,0.777741134213,131.760201055,246.104727656,331.281638729,65.4249246477,0.0282085768266,0.482488531007,0.00608678,109.967,354.735395923,70.4141402447,63.1722293756,1.23827,759
300.60706411,1.23877874368,0.844994,1.2384,-1.25159,3.49920622668,71.8782198896,40.0928,1.23842460006,5.86107266215,0.979337637257,153.545155115,256.561145118,375.166626779,135.833044213,0.0280493508634,1.26793229454,0.00574767,110.055,468.71145968,82.3075543017,72.7498363731,1.23942,760
245.194876289,1.24083753428,0.854365,1.24047,-1.25269,2.86442497747,58.7092231114,40.0948,1.24053127732,4.55784497356,0.803415097949,139.954515136,264.19870443,434.978758365,126.824672716,0.0278420598224,1.22646736758,0.00615801,110.117,365.62119858,105.682287609,22.0106967311,1.24156,761
259.871774158,1.24003281189,0.860793,1.2397,-1.25172,3.09504087715,42.6816184952,40.1222,1.23967135519,4.68824610089,0.616925131341,147.870154513,226.779693724,309.287246315,146.514622066,0.0282565943799,1.46365609954,0.00625975,110.192,368.275397425,43.2009783168,137.164090172,1.24081,762
271.842030382,1.23914223513,0.858194,1.2387,-1.25064,3.15650291211,59.685676406,40.1334,1.23880290889,6.0695103598,0.822432427253,147.843700544,212.41853322,324.411486373,72.7916189965,0.027763489047,0.559465540013,0.0060166,110.246,476.064244786,66.8809585419,54.1949174136,1.23988,763
216.190763063,1.24175780436,0.866823,1.24141,-1.25358,2.46490542817,48.8590537569,40.1462,1.24141494641,4.78665279542,0.687667917268,130.072034587,193.833697524,255.670028552,140.830502635,0.0279372209758,1.43288749565,0.0057994,110.336,372.693397366,63.7902062263,52.570082579,1.24263,764
228.806097389,1.24104602137,0.859254,1.24063,-1.25337,2.6752282768,50.4118681568,40.1586,1.24062948199,4.71863086245,0.724939428235,136.043796434,203.703557223,269.212874995,136.531606621,0.0284156307634,1.45554170483,0.00593478,110.384,371.421616569,60.9584762101,64.2032214985,1.24183,765
241.77701419,1.24493945967,0.879714,1.24453,-1.25653,2.9175239842,44.4947353595,40.1713,1.24456940049,4.56199531268,0.64051607566,142.740862821,198.908440117,334.131414931,149.251238975,0.0278113865739,1.50606126242,0.00596883,110.434,358.624484515,80.480650369,24.0676235367,1.2457,766
250.17547088,1.24225609912,0.873558,1.24198,-1.25425,2.99684837514,43.6748246113,40.1935,1.24187823885,5.08535257984,0.635157311364,144.779363915,220.868192156,302.01277289,136.675156094,0.0281161048147,1.36639055757,0.00601478,110.494,388.332922046,72.1576350147,43.3708443637,1.24319,767
290.834363308,1.24307331714,0.877393,1.24252,-1.25477,3.60975147766,42.4262236413,40.1928,1.24262940234,5.06632449908,0.636695457267,159.470758978,234.414113829,320.001383241,146.411966554,0.0281757729175,1.52806781116,0.00619204,110.556,390.456347549,66.0751383948,93.2949767114,1.24363,768
263.560976403,1.24439757334,0.87231,1.24409,-1.25598,3.13967823898,79.0347043449,40.2038,1.24404743737,6.49623301743,1.1004631442,145.501178166,281.851440409,383.981413085,133.752875205,0.0278348758032,1.34421849202,0.005889,110.638,505.559505904,58.8986527595,139.868555368,1.24523,769
292.789808803,1.24387445664,0.864775,1.24343,-1.25541,3.56547288247,66.7791003154,40.2153,1.24342822606,4.94555637769,0.967091100214,156.442074411,278.053434401,399.737983944,125.956225561,0.0283177646772,1.08736739958,0.00606401,110.703,402.92166301,117.095838594,6.83072083039,1.24472,770
261.732666162,1.24593327433,0.874305,1.2455,-1.25736,3.1240054284,96.3844476401,40.2215,1.24547490052,5.60558544081,1.3833593801,142.775808025,230.599426283,402.443944046,51.1351922758,0.0277733241176,0.383042540381,0.00575863,110.734,433.802346402,95.2324960671,78.0894962576,1.24668,771
344.681287613,1.24600172965,0.874407,1.24559,-1.25774,4.17619073273,62.5248633869,40.2183,1.24555221752,6.00310118344,0.866060876741,166.383558267,284.111230005,366.91448177,119.640557393,0.0285539838898,1.00498754773,0.0062038,110.751,475.833826332,56.2075667223,189.128890456,1.24696,772
250.252933483,1.24679390369,0.887761,1.24638,-1.25823,2.99317731485,49.5819749518,40.241,1.24638943171,4.95661033602,0.723629365699,143.879640087,230.474515788,383.576838411,137.407077315,0.028238046015,1.37373615584,0.00614998,110.792,385.436999547,132.500184507,24.6607332208,1.24752,773
265.519953067,1.24811160412,0.872122,1.24761,-1.26008,3.1738081209,59.422264965,40.2504,1.2476735155,4.69684625033,0.835551684529,147.367761497,232.826035522,346.904408162,59.264628985,0.0290419408854,0.451892825215,0.00650876,110.852,376.39250723,96.4455274054,48.8411879338,1.24892,774
246.911251021,1.24580554528,0.8755,1.24536,-1.25742,2.91569615936,41.6967162749,40.2551,1.24547276629,5.1377700058,0.603802208912,142.135530961,268.409122734,351.125735894,118.482421606,0.0287933040264,1.07813801617,0.0061753,110.897,393.391185182,37.9307648852,197.575698671,1.24656,775
236.41979526,1.24733302985,0.86757,1.24698,-1.25913,2.77254889532,51.1783488838,40.256,1.24690579896,4.50956953312,0.731635258741,138.112338174,253.400136878,321.973430905,130.565680852,0.0283907329058,1.26041574525,0.00621104,110.977,350.38069611,67.237257926,79.4885755447,1.24818,776
254.432268913,1.24999001109,0.831187,1.24961,-1.26187,2.97574982118,38.4644999383,40.2646,1.24961478932,4.59782379425,0.528474768216,144.914974194,261.895501962,361.71510806,135.384342249,0.0286451363854,1.26482332447,0.0061298,111.04,363.840766878,59.57192516,144.61169176,1.25082,777
232.878991827,1.24927003505,0.871839,1.24896,-1.26126,2.80033695139,49.7918064607,40.2723,1.24889099776,4.0680572353,0.706852382253,139.119854071,216.321371052,299.468766116,64.0170277911,0.0279688799597,0.51895285382,0.00559879,111.109,317.936261087,71.0218030438,67.9684782982,1.25009,778
259.625154029,1.25174731694,0.869709,1.25121,-1.26358,3.07261007445,47.040708789,40.2653,1.25128675786,4.49079263981,0.672265457905,146.07267732,251.516460649,310.443748057,144.888240029,0.0281909591522,1.4323092347,0.0058553,111.116,385.966530299,64.1606656327,87.0552739681,1.25237,779
272.636722342,1.24984277336,0.876286,1.24949,-1.26159,3.27699196953,54.2660656132,40.2721,1.24943769641,4.99448680438,0.783167085707,151.222817226,261.893677706,403.117049735,131.295300023,0.0293614853114,1.33336590012,0.00643923,111.165,385.76825095,95.9712674969,127.736434819,1.25082,780
272.176830174,1.25017004136,0.84371,1.24971,-1.26168,3.22684294189,55.9064668397,40.2838,1.24977844068,5.12273284949,0.780880663138,149.695065289,258.351133881,400.985742634,130.532989818,0.0283766930429,1.14016910558,0.00584301,111.242,402.362115831,86.7592961468,66.6055066302,1.25083,781
314.944029895,1.25367553665,0.866537,1.25328,-1.265,3.83800370984,58.824489642,40.2901,1.25332722232,5.49167097325,0.830196720167,161.874319815,235.700043336,303.550897556,130.88210291,0.0289750580448,1.15249312199,0.00622158,111.293,436.328021514,80.3261685002,37.6663029713,1.25438,782
273.389874437,1.25210994534,0.86924,1.25173,-1.26329,3.32038053873,40.0996505684,40.2965,1.25177043657,4.52935534579,0.579376561676,152.695948391,231.837348485,287.375473305,146.985638067,0.0282746249855,1.4893196593,0.00562308,111.38,352.396223055,38.3829835362,136.477674844,1.25297,783
283.335701688,1.25210727143,0.873509,1.25162,-1.26297,3.44080893615,55.923795841,40.2977,1.25163427344,5.20664049942,0.821070692159,154.346247922,249.888649717,327.94898045,141.481692301,0.0284527819074,1.36763313757,0.006111,111.397,396.606889139,69.4464362205,93.3582790811,1.25289,784
308.570131717,1.25124058823,0.869578,1.25081,-1.2629,3.74527503705,75.0355170324,40.3076,1.25080966927,6.60226926993,1.0401115473,159.66375962,290.894605344,405.082408341,138.347992628,0.0283195342125,1.30644369494,0.00591052,111.433,510.599688575,82.3862489294,155.582712423,1.25199,785
261.93003866,1.25352013702,0.870166,1.25308,-1.26451,3.19768164432,40.8366292591,40.3105,1.25313369144,4.53095963507,0.597588260739,149.428849722,234.390686661,342.022398387,126.203675737,0.028514941177,1.23258809555,0.00641148,111.504,347.656081951,88.0930814386,1.99229213992,1.2541,786
289.770963993,1.25411481375,0.875716,1.25376,-1.26587,3.56809582902,55.8741190151,40.3124,1.2537256693,5.09561403392,0.811260727737,157.609135384,292.159939458,382.793966396,120.718531722,0.0294800219031,1.15620814791,0.00695133,111.549,401.745552405,104.332544875,18.0841506873,1.25493,787
234.439132371,1.25253324043,0.871565,1.25209,-1.26387,2.71531111594,53.301248981,40.3161,1.25216170779,4.47017965691,0.728219384553,136.451389466,201.735501834,273.034018849,37.9890586809,0.0282976721488,0.211753512299,0.00570981,111.602,360.710054548,78.3967724492,36.5803893305,1.25329,788
289.16359419,1.25420633979,0.86097,1.2537,-1.2657,3.51010832857,55.5939021879,40.3306,1.25367895528,5.36668908081,0.809392333047,156.029079772,214.587343748,384.013582544,119.369035601,0.0288994405286,1.10555223864,0.00614288,111.641,403.505976585,100.443067924,35.9660293257,1.25487,789
288.783516852,1.25400694928,0.855531,1.25351,-1.26577,3.46923712712,64.2072525202,40.3388,1.25348845336,5.9068658966,0.89128447623,154.67732279,257.849307098,361.994572247,125.058090957,0.0299204673218,1.18532139979,0.00693444,111.689,475.625935028,65.9475333498,125.050473392,1.25472,790
213.079236343,1.25715973608,0.861804,1.2567,-1.26915,2.42072581473,108.216103612,40.3481,1.25670873407,4.90516299474,1.43264604387,120.501848258,221.050945393,358.719453411,46.9316794389,0.0297501641918,0.29556259318,0.00674639,111.757,415.026824977,118.983557941,30.2206024212,1.25788,791
305.979544342,1.25619223785,0.862388,1.25564,-1.2677,3.68614564789,100.175844543,40.3546,1.25567562796,6.07540720286,1.32064324383,154.82898088,288.639088254,440.993587738,36.6414685279,0.0289046171843,0.173257352472,0.00603612,111.806,492.208067495,86.4814699563,90.6836959969,1.25689,792
238.092708856,1.25896625509,0.877423,1.25856,-1.27088,2.85500617292,134.491704127,40.3859,1.25858476324,5.845640991,1.81891362309,128.319567538,175.514150305,367.552762016,12.6284730346,0.0298340546219,0.0166481087583,0.00656698,111.846,461.630743455,126.303187916,12.582837774,1.25978,793
375.414991708,1.25950705005,0.882541,1.25915,-1.27112,4.62558998465,78.6900703985,40.4043,1.2591232966,6.89843290521,1.01913681303,175.113976165,308.105878425,442.864785937,145.019922745,0.0285332768341,1.43619448411,0.00622617,111.865,627.757730671,81.0602110729,174.255710065,1.26029,794
343.869038806,1.26058068617,0.878479,1.2602,-1.27238,4.21334192232,127.687297603,40.4225,1.26025625936,8.14418266551,1.69810733406,163.387884652,350.916359172,442.019513875,61.9507754122,0.0293159676353,0.448884266079,0.00655111,111.959,662.245095246,51.2086801712,284.795132,1.26124,795
326.426652424,1.25909107336,0.889064,1.25861,-1.27098,4.08547223859,73.002146644,40.4315,1.25870060949,5.62908246912,1.05402439189,167.595511587,283.420775964,435.529182952,153.907329503,0.028425510871,1.57687093197,0.00576732,111.981,427.250856998,127.833293228,58.5006469139,1.25981,796
239.948241636,1.26012598574,0.872557,1.25999,-1.2715,2.95915030862,58.2042442545,40.4319,1.25988602439,4.56319531176,0.844870106047,143.275512896,271.92989497,360.512290423,67.9863632403,0.0295081159933,0.510728808813,0.00675831,112.031,375.17266603,68.8127210067,131.912257601,1.26096,797
289.023160389,1.26181452693,0.878111,1.26156,-1.27323,3.67117731396,36.6705644095,40.4326,1.26150050345,4.94601659002,0.529273480047,162.422007214,186.990720763,305.473496539,118.017338086,0.0289564833018,1.17498058739,0.00643743,112.109,388.256093463,101.139321594,43.5064092404,1.26263,798
267.723200321,1.26188168104,0.879415,1.26153,-1.27404,3.36128261245,51.8092815411,40.4314,1.2615480654,4.67279527037,0.733048796126,153.830763214,253.908988642,337.04775628,69.4909559196,0.0296468445554,0.562926394495,0.00674839,112.199,405.960202099,81.968571465,12.5339988004,1.26263,799
254.088694315,1.2595343866,0.886528,1.25928,-1.27081,3.20581587141,84.6796796547,40.4424,1.25924450642,5.53172190552,1.22948729897,147.196048311,271.575601256,389.09334622,22.2361846572,0.0289039218159,0.056775349987,0.00628524,112.242,406.887364409,97.6401834836,20.1084904634,1.26021,800
238.643751558,1.26018148119,0.891465,1.25984,-1.27223,2.97011877667,58.8033579458,40.4562,1.2598441808,4.72556721219,0.869849779896,143.991160708,284.105060565,408.988937296,119.981567216,0.0294401042294,1.27598499502,0.00663554,112.261,369.735666372,80.1905300261,139.8495206,1.26083,801
273.767044298,1.26092138282,0.889672,1.2606,-1.27293,3.37786414581,36.2339716217,40.4648,1.26064626043,4.89805207254,0.518039318272,155.546870975,274.99533944,388.334487629,151.989401921,0.0294545653194,1.68712934154,0.00648757,112.323,383.689053119,49.3999343936,187.196712282,1.26162,802
277.446392024,1.26570817835,0.877688,1.26537,-1.2778,3.35594723173,50.56770406,40.4838,1.26539679915,5.32903460141,0.738274246405,153.129925566,264.80335293,305.461283365,148.50482788,0.0283998866254,1.46193086659,0.00582225,112.347,407.750574447,79.9499794293,26.4783355907,1.26625,803
316.90773047,1.26616014722,0.868456,1.26601,-1.27801,3.88874641776,64.5572281878,40.491,1.26589706558,5.60426924411,0.935057690664,163.801000858,269.471388141,380.971396768,49.7639375338,0.028753386122,0.31580067018,0.00600796,112.411,431.541773219,94.6966819576,41.0624657503,1.26689,804
210.356416631,1.26438333852,0.881099,1.26396,-1.27591,2.52964801927,119.636526093,40.4952,1.26406296028,4.97580062505,1.67898320041,121.464443738,292.734911095,377.727681423,53.2268910314,0.0299041781822,0.356091124322,0.00673231,112.465,382.784425638,68.9001231812,132.774902879,1.26501,805
352.289866383,1.26378484594,0.861087,1.26346,-1.27532,4.18156339297,65.1787986149,40.5141,1.26345398101,6.26582489218,0.871413999038,166.254496481,315.03054292,424.539462207,199.330702344,0.0301192538707,2.14937544069,0.00661573,112.529,525.411973167,117.12771114,28.8553151533,1.26465,806
375.494485967,1.26460590282,0.862571,1.26423,-1.27631,4.51447162424,120.424794615,40.5198,1.26425613378,6.72006059119,1.5826985247,167.446246227,291.003897309,529.913293379,5.44929800855,0.0291709661551,-0.0124602094926,0.00587677,112.555,552.788781705,189.388984762,48.1864364533,1.26531,807
