AverageReturn,StdReturn,AverageAction,Epoch,AverageAbsQYDiff,MinEsReturn,AverageAbsQ,AverageEsReturn,Iteration,AveragePolicySurr,AverageY,AverageQLoss,AverageDiscountedReturn,AverageAbsY,MinReturn,StdEsReturn,QFunRegParamNorm,MaxReturn,AverageQ,MaxEsReturn,PolicyRegParamNorm
339.602200866,18.9672526383,0.999662,2902,0.401831513294,8.47975942572,19.026,303.857966503,2902,-19.1755,19.0024974958,1.18464,158.793556731,19.0157501699,299.995119482,115.285196389,196.791,377.81710183,19.0033,383.859920951,137.023
5.82225252383,0.0473436280814,0.999968,2903,0.406424825372,5.61533907772,18.9681,78.9762691409,2903,-19.1096,18.9493145155,1.17998,5.66326117301,18.9585802714,5.71311126659,133.55615554,196.753,5.98509906738,18.947,388.702190064,137.023
5.82146527174,0.0490730544379,1.0,2904,0.453833119474,5.51848977952,18.9162,31.2736915459,2904,-18.9725,18.8920491273,1.53496,5.66276402371,18.9049869048,5.70231541782,83.2939474381,196.766,5.97376142775,18.8934,365.889517333,137.01
6.69168254558,0.74638691948,0.999673,2905,0.519546601556,1.82277410749,18.8064,36.129000057,2905,-18.8437,18.7820813999,1.93337,6.47686493305,18.7937528943,5.7725561603,93.2177014513,196.778,7.63752301672,18.7843,431.995138749,137.018
7.42602030067,0.14896440251,1.0,2906,0.547407232155,5.83934380428,18.7508,124.65597115,2906,-18.8128,18.7244114985,1.93332,7.16306668441,18.7438060147,6.04547422116,145.850907672,196.803,7.69459229014,18.7223,413.151888312,136.984
329.108369899,24.2568015809,0.999786,2907,0.544489368754,5.89449032328,18.6661,142.470714457,2907,-18.755,18.6359124861,1.54444,156.339451969,18.6592336342,258.361547317,141.254778848,196.832,369.894546675,18.6335,446.588266084,137.093
366.143209358,47.0895139543,0.999804,2908,0.520903436277,24.2572272895,18.7504,266.051744292,2908,-18.8749,18.7186593089,1.45913,161.637605315,18.7400811912,290.382330825,166.978534784,196.828,493.621896801,18.7188,596.265801208,137.191
368.486995548,45.0382139035,0.999805,2909,0.510211521039,23.7612835658,18.729,264.526845562,2909,-18.8187,18.7069431322,1.45235,159.856723653,18.7226059138,303.211042004,198.875697759,196.856,465.903914353,18.7039,614.728546987,137.206
377.387138983,48.4649789022,0.999748,2910,0.508645861286,30.9879818254,18.6875,266.877060043,2910,-18.7989,18.6608210069,1.42665,159.985467978,18.6766585817,302.822472324,179.784165177,196.89,506.087215409,18.6615,581.716146995,137.239
374.665327999,50.0216019016,0.999919,2911,0.50747437511,144.635727744,18.6526,325.634539625,2911,-18.7855,18.6294930276,1.37016,162.445224471,18.6424683002,308.963573429,97.226219967,196.885,488.579505257,18.6289,480.879169765,137.247
408.679467545,74.9007096358,0.999776,2912,0.523040774321,150.003986264,18.6398,341.777570839,2912,-18.8084,18.619896727,1.57935,163.573857336,18.6329432724,293.694839682,176.450215981,196.855,565.577602542,18.6167,689.923019167,137.251
484.046643159,90.9912358542,0.999657,2913,0.509537715084,39.2611083862,18.6838,309.003270441,2913,-18.9088,18.6677979788,1.33226,174.82405335,18.6753364695,294.33247613,190.853575538,196.813,635.143429099,18.6659,620.914182557,137.258
527.047116113,105.244395449,0.999751,2914,0.496358837293,127.047764196,18.7206,262.858741529,2914,-18.97,18.7021868695,1.30024,170.098798633,18.7123355386,305.760948937,109.850152049,196.777,762.427849403,18.6998,469.480703294,137.284
485.766973514,97.7977597274,0.999764,2915,0.4752681678,45.9057471571,18.8643,216.419656887,2915,-19.1271,18.8471711386,1.2689,173.052439512,18.8591779776,326.218866503,126.0324334,196.761,701.934853633,18.8436,509.947560355,137.314
509.764673934,177.110921946,0.999599,2916,0.471770593155,62.3771690593,18.9282,187.899457194,2916,-19.1399,18.9099654598,1.2278,164.38976594,18.9204428752,337.828662231,113.969999433,196.737,1403.86210347,18.9064,458.631590461,137.353
518.538450947,218.776936854,0.999855,2917,0.463857609198,39.4736843075,18.9456,273.733400951,2917,-19.1579,18.928445996,1.15276,167.834606047,18.9400715728,343.708489581,227.872301386,196.73,1337.41123074,18.9248,699.681130647,137.331
481.889444349,190.254328385,0.999951,2918,0.441694958392,32.9877027848,19.0152,221.946522229,2918,-19.2286,18.9937478968,1.06815,159.26838082,19.0062914938,224.863247191,179.082471128,196.736,1254.26722355,18.9916,541.56484005,137.337
235.571723207,104.561635174,0.999813,2919,0.488734029299,17.364991447,19.0104,198.375890419,2919,-19.2289,18.9880420195,1.4149,123.813669237,19.0007136983,159.421840994,190.978379316,196.708,754.668926669,18.9872,657.928341069,137.349
777.170441664,491.756535941,0.999991,2920,0.476608235247,50.2837861328,19.0867,155.823866596,2920,-19.2371,19.0682234848,1.39274,180.736144974,19.0786492018,344.754662091,87.4780662274,196.756,2299.12721664,19.066,411.840211391,137.384
192.420616247,420.928271268,0.999911,2921,0.455694839904,56.4099845868,19.1197,328.620980583,2921,-19.2738,19.0971145122,1.31883,77.1780479602,19.1100285026,76.6022208338,300.667443393,196.772,2511.6386732,19.0956,896.644694402,137.408
196.817016358,258.123636008,0.999843,2922,0.461182061638,70.5681342145,19.0445,257.923585011,2922,-19.223,19.0255657252,1.30265,91.0931221484,19.0355416002,75.8948503834,199.12019632,196.76,1398.00492055,19.0249,779.437949486,137.404
336.402209791,483.93002815,0.999872,2923,0.47463902868,28.2474224277,19.0918,179.582985558,2923,-19.2638,19.0761547907,1.44751,102.024349938,19.0831327867,68.4874022425,158.381568284,196.769,2007.29837276,19.0735,557.323225281,137.413
73.9015908048,3.32986552097,0.999902,2924,0.470485159129,13.4434288504,19.0902,136.581860524,2924,-19.2357,19.0714027886,1.27853,58.9044715711,19.0815763001,66.4723442689,105.119870329,196.788,83.5579065633,19.068,352.91613245,137.407
69.8834398299,2.2612583845,0.999924,2925,0.474861231432,55.2747905459,19.1258,188.286746566,2925,-19.2389,19.107203411,1.25605,56.5817634704,19.115669746,64.1104342503,116.812073967,196.773,76.4000522221,19.107,385.21907849,137.354
76.116504011,2.71770115769,0.999837,2926,0.506013993858,60.0595436692,19.0417,145.471191554,2926,-19.1371,19.0205843211,1.39193,60.5000546192,19.0346466652,68.9772878509,119.207643825,196.766,82.5283662546,19.0176,418.531027642,137.36
88.0581258996,62.9917391569,0.999802,2927,0.538488948325,52.337041297,18.9913,132.43117971,2927,-19.0585,18.9699942036,1.54269,65.2745333859,18.9825153826,74.1098085545,137.918533277,196.757,639.644727709,18.968,619.760935899,137.456
90.8263584671,72.0674098021,0.999924,2928,0.552249472239,4.9080358667,18.9614,296.460585294,2928,-19.0306,18.9417158821,1.56448,65.964684701,18.9528082253,70.8078362061,252.106531673,196.779,612.504376851,18.9413,690.358640914,137.444
79.3600668595,3.0182364959,0.99993,2929,0.549248435201,58.6532577068,18.9273,115.26797072,2929,-18.9776,18.9086120771,1.45926,62.7025249659,18.9196280044,70.7691620489,103.905809283,196.746,88.7648815108,18.9057,441.710568575,137.453
99.9409900128,115.140462233,0.999968,2930,0.572121091599,53.6892759037,18.7215,124.427367351,2930,-18.7608,18.6944040106,1.65043,68.0769931866,18.707958567,78.3061043353,87.7579313331,196.767,1100.4261729,18.694,323.072375523,137.515
1227.89100277,562.53328441,0.999875,2931,0.585725500478,50.2944543975,18.6323,91.5778724922,2931,-18.6494,18.5981013505,1.6521,196.228228948,18.6182420829,402.304456585,44.7639223916,196.799,2340.16630789,18.5993,223.573138793,137.565
1087.94820445,519.949644733,0.999869,2932,0.582957110557,115.806352856,18.5592,351.444490955,2932,-18.6445,18.5335646768,1.60386,187.133031145,18.5489449477,585.910895813,114.467402689,196.816,2381.05254069,18.5323,467.242285981,137.642
646.678306891,479.045609627,0.999924,2933,0.573810692944,49.8250036446,18.4813,251.886105584,2933,-18.6364,18.4533536956,1.47767,155.293023983,18.4705157937,199.357449466,223.342151943,196.825,2043.84573696,18.4535,649.409876033,137.71
206.016887899,30.8624970479,0.999847,2934,0.568428578878,35.7107361948,18.4787,288.370220065,2934,-18.6091,18.4541119429,1.44993,119.42617367,18.4694380888,127.727971675,193.578229094,196.826,444.131760111,18.4523,547.752431822,137.763
198.271402158,64.110863437,0.999908,2935,0.571336329014,42.9295122746,18.5231,167.042634675,2935,-18.6476,18.4992469207,1.5504,114.496160357,18.5144711066,115.481519128,125.451517948,196.834,478.152021289,18.4975,471.794092464,137.817
128.421820809,31.3085660276,0.999868,2936,0.553796464988,135.894982365,18.497,329.191740761,2936,-18.6284,18.4784932895,1.46709,88.0458629399,18.489915135,105.08892599,135.509852111,196.859,224.906591674,18.4767,533.627565897,137.98
118.35223261,31.0442792063,0.999873,2937,0.564908752089,50.2663826153,18.4779,108.548413673,2937,-18.666,18.4530573551,1.58643,82.3773432866,18.4713489466,100.85497602,44.956258854,196.867,252.349776854,18.4513,197.347111224,137.96
106.939216128,3.49756494965,0.999748,2938,0.539232626587,41.1855077326,18.4988,159.963125694,2938,-18.6694,18.4825077993,1.51277,78.2799873337,18.4923828498,98.159155852,85.4075207183,196.832,115.338494878,18.4809,315.61594955,137.987
104.44841436,2.68444366611,0.99993,2939,0.543338367115,19.8990432828,18.5863,110.376068172,2939,-18.7385,18.5628200153,1.61062,76.9125085435,18.5754350755,97.7352261718,44.3392988791,196.838,114.316678935,18.5603,243.520640656,137.99
95.8967198969,2.71964804384,0.999791,2940,0.537351431823,37.7329254717,18.562,102.623794677,2940,-18.6743,18.5378754473,1.56289,71.9604066569,18.5526824292,91.4940665573,38.5201381271,196.856,102.911284325,18.5366,188.162708143,138.069
129.759607343,15.2944080799,0.99995,2941,0.523494701523,38.6169496835,18.5237,130.984239292,2941,-18.6155,18.4955948583,1.48166,90.0903427177,18.5091420906,116.57135521,73.4175140637,196.838,187.841318861,18.4964,312.21783295,138.059
227.79337648,17.2315777152,0.999905,2942,0.520327507532,40.989480534,18.4615,268.719456531,2942,-18.5922,18.4332086621,1.48803,129.401475065,18.4503828879,202.630105554,133.496533033,196.85,279.963695106,18.4322,541.885591626,138.016
235.541385909,17.9728228681,0.999905,2943,0.48640677228,33.2797359987,18.4919,402.318486935,2943,-18.6389,18.464669181,1.28991,132.195008948,18.4791740923,207.258216707,496.138781927,196.896,287.048405102,18.4637,1377.54412669,138.03
208.719661999,7.62129983206,0.999778,2944,0.477451252416,78.2610852896,18.483,317.458626768,2944,-18.6397,18.4572090585,1.29165,122.618789704,18.4734663221,198.660251708,259.24542177,196.883,237.995630853,18.4557,932.668214447,138.064
248.119812489,15.5784110896,0.999985,2945,0.464702061086,103.835819223,18.4949,282.568604792,2945,-18.6374,18.4681490658,1.24796,137.24252856,18.4849762043,217.817215558,231.257777017,196.882,280.055698966,18.4666,873.96891006,138.181
255.000529528,15.8475451255,0.999907,2946,0.444302873799,132.699912907,18.4969,1191.73210784,2946,-18.638,18.4642981129,1.11555,140.129896973,18.4805385862,223.144734931,1059.03219493,196.86,288.695202624,18.4656,2250.76430278,138.187
331.194882235,213.705251476,0.999955,2947,0.430869020296,166.342019366,18.5354,544.022916255,2947,-18.6676,18.5123097474,1.0879,155.665099164,18.5250627979,243.686445977,438.622151456,196.878,1890.60094911,18.5127,1397.92296133,138.213
328.355248149,178.31761747,0.999908,2948,0.429917060337,399.334830274,18.5309,669.557569824,2948,-18.663,18.504432672,1.16897,155.728790585,18.521319717,251.919482806,288.668808847,196.935,1461.08116734,18.5024,1127.12221722,138.231
592.839555628,52.0114629436,0.999898,2949,0.425026924439,170.011125681,18.5764,469.552686984,2949,-18.7155,18.5512455181,1.13201,225.541490745,18.5650977751,480.427143258,227.955641079,196.938,652.902867389,18.5521,779.891492134,138.185
613.466679268,77.2956979235,0.999925,2950,0.426037767397,44.6156936219,18.5242,221.789326084,2950,-18.6554,18.5017079571,1.14768,227.271190689,18.5155613833,483.885665049,173.722943353,196.912,742.370978246,18.4993,668.971379936,138.16
596.681625027,81.5893494768,0.99994,2951,0.402642551779,14.6337977954,18.549,380.300869622,2951,-18.6745,18.5219735129,0.951553,225.071828713,18.5389703217,486.820059733,217.782266183,196.922,719.074326794,18.5223,679.910168905,138.167
497.197434646,6.72438597814,0.999934,2952,0.40958255144,30.1444780207,18.6131,288.979029612,2952,-18.7402,18.5886741618,1.06789,212.775010879,18.6007484379,483.545233272,176.094270814,196.958,519.263908167,18.5887,559.594645273,138.207
503.931593349,16.9785510288,0.999931,2953,0.418366034991,173.991984046,18.6042,332.243953154,2953,-18.7458,18.5784499684,1.15317,213.463583973,18.5935359247,466.451398939,111.445242436,196.939,563.539067073,18.5773,535.220413314,138.171
512.744677199,41.5212328691,0.999972,2954,0.404075640538,10.4780593073,18.6077,353.167683049,2954,-18.7507,18.5807790582,1.03325,215.243527601,18.5989394489,472.957204909,178.101497293,196.977,647.358959737,18.5808,563.401443841,138.085
349.311260674,128.200971622,0.999953,2955,0.42911307377,62.4703095639,18.6063,205.452302859,2955,-18.7456,18.5773686167,1.24541,170.285651969,18.5933743237,82.5107341288,118.752019789,196.97,470.329319645,18.5767,396.89374287,138.044
94.1019218806,37.7825718325,0.99991,2956,0.406158383914,42.7781807511,18.6502,126.285715533,2956,-18.8009,18.6231080908,1.05434,70.6420738026,18.642238073,71.4850363142,91.2848011865,196.944,332.946057467,18.6242,330.187695698,138.008
79.6944343929,3.75807395141,0.999938,2957,0.417674972057,54.8576376422,18.6743,106.21348806,2957,-18.8201,18.6492841923,1.0524,62.9065846608,18.6676343111,67.4863368642,64.0883866252,196.959,86.5082960581,18.6482,295.463858073,137.95
112.623558755,74.242996766,0.999866,2958,0.430576098819,48.2050340204,18.6769,84.9781658121,2958,-18.8185,18.6464077549,1.17687,78.507805718,18.6677406528,73.4951546633,44.9895797207,196.973,373.215278529,18.6465,231.634570792,138.019
158.047716206,145.515691774,0.999979,2959,0.427847933345,67.2473691013,18.7331,106.436392635,2959,-18.8681,18.7058191445,1.19715,94.0557632363,18.7244720565,80.8543178396,45.5895775625,196.983,502.851491474,18.706,233.486757841,138.036
77.3714171033,4.24162850725,0.999917,2960,0.421093434238,55.8129188653,18.7867,154.011303273,2960,-18.9217,18.7578169024,1.15094,61.8983274285,18.7772146362,66.320831403,116.574147304,197.0,91.7569592135,18.7588,363.050621553,138.054
71.2661713272,6.93773993739,0.999803,2961,0.41793063987,50.7654782887,18.72,122.780022957,2961,-18.8209,18.6901203376,1.04421,57.8018617155,18.7107204645,62.1170734998,82.7087072303,197.041,89.4103440144,18.6894,299.503283786,138.045
82.5653581099,28.5662299733,0.999837,2962,0.428407894399,59.8946793323,18.7185,129.097350523,2962,-18.8433,18.6968025978,1.09762,64.4595360054,18.7101937641,69.8349262807,93.3906546385,197.091,326.110011478,18.6967,329.908121072,138.143
70.3790570119,2.64592463794,0.999989,2963,0.427545862663,52.3359869873,18.7227,136.76376403,2963,-18.8334,18.6966799785,1.08033,57.2940362497,18.7127685271,64.2512324517,74.1398731958,197.075,75.3166681454,18.6975,285.329777193,138.106
71.776711616,19.0413048149,0.99993,2964,0.42579840667,54.9310535429,18.6986,145.947069456,2964,-18.7943,18.6721171857,1.06438,57.9473408764,18.6899818948,63.7836265998,107.71138731,197.131,367.17762982,18.6718,424.384864584,138.115
60.1454600412,2.34020451039,0.999893,2965,0.438179446161,33.7251621039,18.7237,106.194058799,2965,-18.7931,18.6963413835,1.08694,50.3561873062,18.7129413548,54.6898903573,80.4979098618,197.153,67.216586901,18.6968,367.713640861,138.113
75.7585050227,3.27309039952,0.999961,2966,0.456052622943,2.90163590366,18.5936,105.73830994,2966,-18.6559,18.566747343,1.08677,60.9504032022,18.5853276622,65.5212309755,97.9900520482,197.16,83.6534961727,18.5658,344.754871447,138.158
142.577789284,164.68405083,0.999958,2967,0.45599237266,6.12399730883,18.5573,170.416064677,2967,-18.6699,18.5323861093,1.06987,82.8038691074,18.5478808257,64.5557214571,179.749136481,197.168,712.325516704,18.5321,633.319145076,138.221
111.315346106,124.032631525,0.999922,2968,0.464290289522,63.8543676707,18.5635,191.616709901,2968,-18.6681,18.5386125262,1.11185,71.977590371,18.5544673226,64.9433568572,107.894449081,197.188,678.208955649,18.5377,322.132392554,138.254
98.7878168949,87.7240914432,0.999941,2969,0.477146014497,51.6061922744,18.4478,208.264391295,2969,-18.5651,18.4208073228,1.11839,67.9273680774,18.439749067,59.8429236879,122.292505838,197.223,477.820649348,18.419,505.382237321,138.272
84.208947355,68.99467402,0.999941,2970,0.483344183137,30.7599929191,18.4848,154.47537271,2970,-18.5917,18.4605920453,1.21906,61.8396976359,18.4771782029,59.5742347449,130.848665401,197.238,484.120475714,18.4584,551.253170097,138.328
1147.85765904,348.967525896,0.99993,2971,0.489774322989,52.67677673,18.4887,203.874372867,2971,-18.5941,18.4651402063,1.17877,227.216245671,18.4787823624,469.627943004,169.50708826,197.266,2108.41179652,18.4635,522.799834377,138.43
1460.78167987,544.484103242,0.999898,2972,0.491106741233,89.0605151209,18.457,338.619831823,2972,-18.6176,18.435537888,1.21996,231.237689255,18.4490439547,685.274820813,245.203442488,197.298,3045.88793098,18.4351,864.980748874,138.475
1017.17026048,904.553533703,0.999965,2973,0.49208997065,44.9717441324,18.4819,330.911142239,2973,-18.7034,18.4633998902,1.16981,174.675971717,18.4741594005,235.345330206,269.505963451,197.328,2520.36258718,18.4627,837.161690123,138.562
1578.53042049,559.723852265,0.999951,2974,0.490507171818,141.414001646,18.5912,223.448212419,2974,-18.8431,18.5777075004,1.10418,177.07872662,18.5874920276,520.403645364,73.6582161079,197.34,2052.21289371,18.5731,320.062893269,138.726
1599.26132577,438.221209668,0.999871,2975,0.461879338261,106.007678527,18.7668,632.629708831,2975,-19.037,18.7493118103,1.06822,183.339582064,18.7602360511,878.876736908,614.90053904,197.36,2060.36584293,18.7475,1933.80465243,138.725
1051.93531276,556.116924279,0.999966,2976,0.470379325777,59.4926751448,18.8952,356.632844588,2976,-19.1545,18.8803469177,1.29017,167.584518007,18.889720629,270.53679522,337.717280941,197.37,1955.59332468,18.8762,1001.11804705,138.751
129.807459368,4.01328076286,0.99995,2977,0.473455263778,159.681979491,18.9973,264.765255882,2977,-19.2611,18.9794823113,1.228,90.7836172337,18.9895667719,119.139301372,77.8195022902,197.415,141.238026367,18.9791,412.25738646,138.72
208.925376857,177.404904466,0.999824,2978,0.45595539088,40.1808330255,19.1145,355.821983958,2978,-19.3497,19.0974252278,1.1457,108.599374411,19.1090040688,119.264100241,314.344760873,197.433,1183.76626752,19.0936,963.65001998,138.748
435.845651318,212.379207108,0.999799,2979,0.453763229043,62.8163051945,19.2232,247.397396623,2979,-19.4396,19.2064230483,1.19156,155.844647015,19.2168641455,131.351112547,147.58675111,197.414,1088.5568744,19.2047,475.582189549,138.686
585.050657957,298.653750835,0.999917,2980,0.457168833697,106.418643975,19.3536,249.267970836,2980,-19.5744,19.337837564,1.26473,162.904951641,19.3457704575,118.542218903,91.0523751483,197.424,1506.40602254,19.3353,374.69295942,138.714
1499.60733288,676.322844788,0.999987,2981,0.455635635087,42.9219484878,19.3834,226.23418268,2981,-19.5774,19.3635448436,1.26872,176.38129387,19.3762771046,214.177499743,178.122640772,197.5,2128.33784984,19.3603,653.178159283,138.754
1777.24151712,539.454285629,0.999941,2982,0.460504748662,93.1431531381,19.4407,255.395132521,2982,-19.6318,19.4214361472,1.33319,175.726815979,19.4315685515,692.315195411,221.416959959,197.541,2232.1406934,19.4208,720.904100476,138.733
1549.16114027,798.010362854,0.999871,2983,0.457707350578,169.981561282,19.4611,536.92741897,2983,-19.6492,19.4425460549,1.2669,174.907565156,19.4527361449,379.029546051,409.582215914,197.545,2335.11623558,19.4409,1281.54215912,138.767
1461.26019386,666.791159013,0.999904,2984,0.458126178645,101.069631638,19.4916,324.860363649,2984,-19.6803,19.4724253625,1.23803,179.233561126,19.4853115246,318.291604093,236.808355143,197.554,2277.25924942,19.4711,800.443080916,138.828
1579.08583736,555.82307215,0.999895,2985,0.459342379976,107.806357482,19.5492,386.443199446,2985,-19.7556,19.5277065625,1.31787,178.671069538,19.5408149892,741.539128119,220.987370519,197.578,2197.18908823,19.5279,648.335107035,138.894
1546.50872323,720.131590847,0.999948,2986,0.453479909253,187.707908067,19.5903,801.520804161,2986,-19.7941,19.5731093682,1.22723,182.723481199,19.5831268612,370.337935356,457.303806261,197.61,2335.37064073,19.5706,1447.08427383,138.889
491.984045103,148.499138199,0.99991,2987,0.434870975784,48.4068965056,19.6658,504.718979882,2987,-19.8875,19.6457871945,1.13167,163.630730833,19.6569146589,305.135201826,385.94817106,197.65,847.084868581,19.6448,1220.2891384,138.914
374.481611038,64.8216897599,0.999927,2988,0.433482849982,69.0536106325,19.7025,244.530489566,2988,-19.9508,19.6819892993,1.12558,163.133780296,19.6960080279,262.842903271,166.782736023,197.662,633.659779994,19.6809,593.621998189,138.868
390.24683254,84.2646566446,0.999876,2989,0.415542756355,77.9155935494,19.8596,290.80585633,2989,-20.0976,19.840787727,0.960037,164.371040907,19.8515565895,266.408776703,202.394506277,197.699,633.129105308,19.84,724.06929877,138.84
451.639780694,103.121529414,0.999883,2990,0.427608492088,15.4946777367,19.8511,411.615444872,2990,-20.0974,19.831476121,1.21674,168.458902523,19.8428076335,265.789172236,230.150493843,197.745,720.766024082,19.8282,711.268353103,138.861
415.628090166,84.2412483668,0.999852,2991,0.434572215193,311.179769033,19.9757,526.748773566,2991,-20.2268,19.9585041555,1.22753,169.677260879,19.9681257848,261.696272927,169.391625334,197.773,648.740433515,19.9577,801.267944749,138.847
452.147838679,111.014596411,0.999845,2992,0.418983896704,47.2296562987,20.0373,336.505195461,2992,-20.2723,20.0200402542,1.132,163.513779047,20.0294300881,290.892985339,194.1447457,197.85,765.697481746,20.0182,679.858542091,138.874
673.902315545,241.731805512,0.999895,2993,0.41616937898,101.780376954,20.1072,413.994679606,2993,-20.3481,20.0877550311,1.13313,169.274666688,20.0978466748,366.387343955,188.552852814,197.868,1326.65375672,20.0868,633.407959939,138.836
761.157081098,399.550759451,0.999951,2994,0.428747357659,199.541966805,20.1185,334.500192271,2994,-20.3599,20.0997691879,1.27423,178.438112822,20.110573396,198.813604577,98.8905882443,197.895,1706.31262447,20.0984,490.667121495,138.783
476.876521319,299.846715933,0.999892,2995,0.411511803004,74.7446492267,20.1885,283.74100814,2995,-20.4077,20.1690737197,1.09962,155.205332737,20.1797560908,69.2975357549,222.747210269,197.967,1583.95242067,20.1673,656.879497222,138.748
1274.09612366,544.336519648,0.999833,2996,0.432287779641,85.8491222135,20.1853,210.111419256,2996,-20.4365,20.1648414054,1.26644,188.517729755,20.1758165149,668.380127609,142.904016859,197.999,2450.52868588,20.1643,521.638836023,138.902
872.069107381,418.052000336,0.999783,2997,0.421700476834,165.03967224,20.3281,362.874461636,2997,-20.5835,20.3133428058,1.10491,179.219121519,20.3208331681,351.903182565,94.4790104109,198.049,1981.07834621,20.3109,453.273950432,138.952
1105.65444522,590.118912263,0.999926,2998,0.436555572861,104.210225622,20.3751,337.769369004,2998,-20.6319,20.3562467277,1.20029,187.607930737,20.3645860085,334.065368219,277.204035504,198.081,2295.77560061,20.3552,876.603736461,138.924
726.856210226,718.840499437,0.999759,2999,0.44132870991,144.011834721,20.4042,507.430881942,2999,-20.6619,20.3912872594,1.26606,159.085397783,20.3968082424,82.2051514422,368.219176767,198.109,2541.04431851,20.3901,1055.95455007,138.875
93.5881424283,58.4758735717,0.999964,3000,0.450503768221,8.71090849909,20.4792,154.637416772,3000,-20.7412,20.4602866816,1.20924,68.2245156198,20.4694754718,77.8028296861,122.357120856,198.128,737.784395541,20.4597,438.554306647,138.845
74.9612239762,3.87856306221,0.999933,3001,0.449708860724,58.1852399746,20.527,166.321851372,3001,-20.7677,20.5108411844,1.25583,59.5283965122,20.5187478792,62.9852631618,157.641051845,198.174,83.7613524061,20.5083,626.079525058,138.878
60.523520008,3.03840135804,0.999904,3002,0.475741026287,51.5926343807,20.5248,87.464108162,3002,-20.737,20.5080606917,1.37237,49.9701156215,20.5155744077,55.1096235159,53.9200674958,198.214,69.4605174188,20.505,250.454685544,138.843
77.3677154241,3.48037251985,0.99979,3003,0.472787989036,53.3561720854,20.5866,110.618347479,3003,-20.7977,20.5710615902,1.25011,61.0117555378,20.5770757242,69.0930594993,83.5714445057,198.24,88.4052369575,20.5692,365.233031185,138.952
77.178614686,3.4436743705,0.999946,3004,0.48918752892,55.474264847,20.6057,178.498615021,3004,-20.8202,20.593959357,1.41922,60.8927547182,20.5998841165,61.0008049419,113.233826878,198.269,85.118315412,20.5908,411.399850637,138.949
74.3712346761,5.94314279757,0.999863,3005,0.512800894638,26.6318090815,20.5918,156.972793266,3005,-20.7639,20.575699689,1.4796,59.1550217254,20.5819595015,61.4155856643,101.065841715,198.267,91.1668552512,20.5744,337.318289761,138.937
86.8638980844,25.5093292261,0.999866,3006,0.535824808423,9.31604022631,20.5605,132.063980282,3006,-20.7504,20.5452638696,1.56179,66.1754718968,20.55276164,64.8727572302,99.8309865596,198.27,211.101898677,20.543,364.343576749,138.905
160.492448716,32.0327040403,0.999891,3007,0.553248578535,22.7946426065,20.5431,214.952249206,3007,-20.7455,20.5295391874,1.64883,104.105432838,20.5369607895,68.191422034,294.836447578,198.295,223.451700443,20.5251,1032.01624295,138.941
177.686463829,29.2271941373,0.999945,3008,0.550879549975,61.8370013429,20.5985,164.970329988,3008,-20.8057,20.5813430709,1.62678,111.440887512,20.5882491377,76.9720411765,92.2467931625,198.337,303.839532702,20.5802,399.307801457,138.967
209.255466906,49.0661064239,0.999735,3009,0.542509403981,24.8615025227,20.5323,204.121953768,3009,-20.7303,20.5179657704,1.42614,123.355046032,20.5229475554,174.453455302,146.390433484,198.368,356.110019628,20.516,516.477556911,138.974
197.99611985,73.7056192146,0.999778,3010,0.551483273785,18.066278157,20.4945,167.126313887,3010,-20.6967,20.4776439631,1.58907,116.500710429,20.4835157979,71.3793571081,122.920336813,198.387,368.476993902,20.4758,392.367467627,138.982
353.914011797,28.5938690609,0.99989,3011,0.545164090406,13.8232775869,20.5647,295.517542915,3011,-20.7662,20.5471100182,1.53456,166.863818388,20.5564510638,313.418599948,134.456510668,198.448,425.662067735,20.5439,431.314058869,139.068
490.99658478,107.039930004,0.999841,3012,0.531908894485,44.6819058276,20.5043,296.944433774,3012,-20.7254,20.4870710207,1.32955,186.11004367,20.4968586028,340.302342249,268.529476579,198.464,805.056443867,20.483,854.972088075,139.08
623.81015927,196.2240364,0.999854,3013,0.528999233227,15.0751309727,20.5473,426.014639204,3013,-20.7754,20.5292569485,1.37076,186.630128447,20.5366697299,229.265362894,310.029929591,198.437,1152.48276664,20.5263,861.789378132,139.135
537.359258407,273.199602268,0.999914,3014,0.521380361319,256.564927403,20.5948,509.139974488,3014,-20.8163,20.5767894629,1.33134,172.805689302,20.5848892626,214.727858969,132.51651649,198.458,1584.46593934,20.575,626.382413113,139.119
357.755845313,208.796876566,0.999931,3015,0.533903550982,60.7101208762,20.5228,268.178747965,3015,-20.7723,20.50678668,1.52986,149.968680261,20.5157216446,214.667458845,172.68106062,198.456,953.806015068,20.5022,565.629849109,139.139
932.978406899,262.305471207,0.99996,3016,0.510482090303,14.499791824,20.6532,315.960352297,3016,-20.8945,20.6339851379,1.33537,202.519357384,20.6438009095,399.498341966,274.72991117,198.476,1790.79390917,20.6312,778.878400645,139.238
795.972984796,135.122850882,0.999806,3017,0.500048850283,67.6976064968,20.6426,489.972693562,3017,-20.9202,20.6226120634,1.30087,202.315804502,20.6316903256,637.606492757,444.2263957,198.492,1202.00996633,20.6207,1236.41887973,139.25
1136.48649243,324.710232655,0.999916,3018,0.494551449064,206.458042394,20.7612,430.281393407,3018,-21.0327,20.7423417837,1.30051,203.23986801,20.7526565383,780.79244608,202.410021032,198.513,2389.1602343,20.7391,801.65166764,139.275
