StdEsReturn,AverageQLoss,AverageEsReturn,Epoch,AverageDiscountedReturn,AveragePolicySurr,MinEsReturn,AverageAbsQYDiff,AverageAbsQ,Iteration,MinReturn,AverageAbsY,AverageAction,MaxEsReturn,MaxReturn,StdReturn,AverageY,PolicyRegParamNorm,AverageQ,AverageReturn,QFunRegParamNorm
173.862591695,448.729,310.650341054,4797,196.92263935,-356.71,146.420133948,9.82204019358,355.053,4797,118.220544462,354.950017047,0.999955,615.531079174,3812.8742465,1029.99606122,354.344812737,219.032,354.336,1428.42937147,299.515
134.519904206,441.223,233.819051397,4798,200.098596257,-356.085,37.7511460974,9.8256533991,354.508,4798,160.854641287,354.411999649,0.999989,464.615273344,3982.01206719,759.499181758,353.809651416,219.096,353.807,1398.06374398,299.55
101.108953261,393.974,184.379836516,4799,160.776910439,-356.181,29.7951757392,9.67465230759,354.687,4799,118.49950486,354.602616136,0.999943,449.155664359,4635.51791583,1077.50887296,353.957476073,219.101,353.958,838.090072626,299.593
236.77779571,423.066,293.090128956,4800,200.709023678,-355.373,9.11841807248,9.8506522127,353.891,4800,125.962462019,353.794058398,0.999942,725.234859399,3344.61478318,1004.74236125,353.118464614,219.122,353.119,1522.24762859,299.614
341.306240752,425.662,338.726004125,4801,161.640274771,-355.904,22.0417895588,9.85694796612,354.363,4801,149.624424617,354.303366127,0.999999,1000.00952834,2711.46881274,654.741909985,353.678744616,219.161,353.664,575.429702022,299.659
817.10589757,443.649,806.069083212,4802,223.52763837,-355.295,20.492965175,9.95436643751,353.775,4802,174.094477667,353.677757526,0.999993,2177.82025392,4126.95192448,1318.51325676,353.013197312,219.165,353.024,1531.72584721,299.717
214.675320607,423.393,300.939017074,4803,220.289424758,-354.89,40.1399724205,9.88060417988,353.273,4803,235.506167866,353.2090313,0.999953,744.047925759,4031.84296194,1214.53525443,352.615672284,219.165,352.605,2139.21124769,299.764
393.411525158,426.143,213.233026745,4804,140.30029467,-354.887,-11.2861129586,9.84328157252,353.278,4804,14.2785273543,353.173436765,0.999972,1365.28777504,3381.1987974,1346.675659,352.594934847,219.195,352.61,2113.57112716,299.786
1036.40047905,447.446,725.86547126,4805,100.606078194,-354.601,15.8882682407,9.98854284605,352.94,4805,-6.47967154058,352.869852876,0.99996,2508.87796368,3998.78060946,1673.45848451,352.326144475,219.265,352.303,1379.33209032,299.812
89.3748524164,455.017,40.497339806,4806,227.492936092,-354.282,-12.7656642143,9.94392263117,352.673,4806,148.056318061,352.589577354,0.999972,322.547980001,4503.11802097,1846.61075401,351.994719702,219.306,351.996,2432.61889253,299.845
374.65234531,414.026,199.332657526,4807,178.289897316,-354.44,-10.2985911387,9.8890428894,352.74,4807,-0.435868718654,352.634439955,0.999988,1272.01951531,3947.12096677,1330.61657258,352.083035791,219.301,352.095,1490.47388743,299.863
332.957429251,424.969,331.532114758,4808,256.164014229,-354.14,-8.99559809022,9.90267628344,352.45,4808,417.488179069,352.351283998,0.999959,868.565344531,4588.80033609,1390.68544002,351.779559731,219.311,351.759,2972.10357357,299.887
677.806994371,417.758,465.930749961,4809,219.804948579,-354.257,-10.4890841429,9.76402309173,352.275,4809,624.862694396,352.183119372,0.999971,1897.41199734,4758.21165083,1386.18559167,351.587632957,219.336,351.586,2560.03173655,299.93
402.066888168,428.52,625.032330447,4810,220.678140741,-354.273,0.10193797713,9.84550369587,352.208,4810,159.908261401,352.123834354,0.999936,1039.83850891,4601.70827005,1492.08270755,351.591994488,219.342,351.58,2143.64529521,299.97
161.01751242,420.4,618.186425203,4811,234.354499942,-354.615,457.168912782,9.71790347635,352.639,4811,33.5223477983,352.51993579,0.999973,779.203937623,4519.93850949,1439.85594533,351.980921838,219.374,351.978,2939.2210298,300.008
1407.75533661,427.888,1524.43631517,4812,220.227096333,-355.391,50.7041666295,9.76364924999,353.377,4812,1077.49091689,353.296216477,0.999941,3119.83358954,4106.72124931,1010.10454939,352.774664349,219.383,352.771,2962.49833095,300.02
230.049603608,415.343,232.092897536,4813,217.126467476,-354.646,-2.63952543353,9.65752538201,352.688,4813,153.991313084,352.605329824,0.999947,640.265049625,4606.42532805,1591.01802164,352.061131597,219.414,352.047,2922.70241821,300.048
407.824782536,414.088,518.310374108,4814,237.081738093,-354.955,11.6547271256,9.6348028708,353.007,4814,559.455323311,352.914128335,0.999971,1010.29406158,4304.33579621,1198.31880235,352.347114514,219.431,352.334,2986.82818358,300.081
857.754635969,416.794,989.243618226,4815,224.124763789,-354.942,14.46850128,9.62104408757,353.024,4815,492.602761337,352.938689684,0.999928,2376.29929921,4310.16958711,1209.30712628,352.361054629,219.445,352.355,2934.62482272,300.124
500.149041867,409.832,724.015702468,4816,259.375259778,-355.455,249.83610079,9.62865334656,353.378,4816,3380.92084445,353.283009129,0.999921,1565.04749464,4416.61684249,286.824482439,352.765724388,219.471,352.768,3809.99829886,300.13
1392.78825952,397.387,1529.6732182,4817,238.126293192,-355.627,136.884958684,9.54013954403,353.607,4817,270.608391568,353.504944407,0.999955,2922.46147772,4245.09885547,1380.28341458,352.996075408,219.48,352.983,2028.59035028,300.162
261.558041937,423.304,752.029468096,4818,239.612157164,-355.582,433.225715552,9.65372105583,353.489,4818,683.750383084,353.395608828,0.999931,1073.88761379,4372.42452931,968.229859613,352.881685779,219.473,352.881,3565.76204262,300.206
544.308697248,407.707,701.410461426,4819,227.621106333,-356.172,8.5962359611,9.554069318,353.967,4819,319.07593222,353.88659525,0.99996,1487.9018992,4529.22071719,1348.37588096,353.396944039,219.478,353.388,2718.31272146,300.279
344.00348813,389.423,425.312216136,4820,262.665156611,-356.753,30.5743601367,9.50833300107,354.59,4820,363.791658749,354.495056447,0.999962,1056.51633393,4343.390347,1386.83450116,354.01575465,219.441,354.009,3030.87714565,300.291
276.139911434,419.126,366.34784129,4821,261.189795699,-356.583,18.7752585765,9.62952921249,354.609,4821,579.816669076,354.520594509,0.999941,828.020320296,4138.11023301,986.770207732,354.040495188,219.399,354.039,3379.96975523,300.323
433.098768011,392.941,605.306513526,4822,204.876237974,-356.46,172.207745515,9.56415699865,354.44,4822,722.656447689,354.377536986,0.999928,1038.40528154,3744.48665927,1050.90499687,353.890814614,219.414,353.882,2738.66618406,300.347
652.182346041,413.24,561.353707698,4823,260.117288005,-356.353,-12.6811466484,9.60900929049,354.388,4823,1794.85296873,354.27334106,0.999968,1727.2118771,4024.29297167,727.415238885,353.821205558,219.454,353.81,3397.80588709,300.377
374.165316109,433.855,647.915435108,4824,259.74674353,-356.869,38.5755637383,9.65247262966,354.942,4824,302.051520239,354.825193847,0.999879,1021.87800815,4232.63197883,1031.25415416,354.371194528,219.426,354.37,3510.86263247,300.389
1020.65899423,397.525,1235.87170653,4825,262.469514837,-356.591,484.952565749,9.50648186729,354.574,4825,411.858198097,354.464220299,0.999949,2678.90212082,4160.1948782,1040.41956306,354.005952152,219.442,353.995,3178.23146528,300.422
505.348847578,418.958,409.916955434,4826,240.911543777,-357.115,1.00725117549,9.5577536605,354.971,4826,140.411941869,354.876654768,0.999952,1496.85416865,3966.42436314,1221.81635291,354.434139453,219.445,354.423,2990.46834506,300.454
376.849228592,409.414,440.37834931,4827,260.871533938,-357.205,-0.613481030285,9.55016666132,355.198,4827,1156.12836202,355.097923514,0.999971,1129.37705139,3674.83990375,701.672459167,354.617899471,219.471,354.616,3097.67488052,300.491
80.2840128262,408.029,346.558706538,4828,241.671768279,-357.245,266.274693712,9.45335436119,355.291,4828,945.685169102,355.17628994,0.999947,426.842719364,4064.69353887,1030.44249022,354.716559571,219.497,354.719,3101.85532474,300.539
1027.23131051,408.022,1405.09332202,4829,257.858900407,-357.278,208.302614943,9.48307024531,355.172,4829,2788.17492814,355.083998836,0.999957,3042.92399811,4211.49224178,392.571593256,354.660911243,219.545,354.653,3888.46739817,300.566
323.389529019,402.411,364.398033823,4830,265.52785069,-357.433,22.423637544,9.45697800244,355.34,4830,1564.53424889,355.254405299,0.999947,850.701584185,4570.25168133,775.531102943,354.797223891,219.564,354.794,3920.73382913,300.599
981.664255105,409.536,1018.24244405,4831,251.120112328,-357.591,12.8167289774,9.39529110213,355.634,4831,2664.2075591,355.555759687,0.99998,2350.01284677,4737.38023416,667.730461851,355.104628862,219.608,355.09,4047.64940827,300.635
337.738508824,404.959,584.865770828,4832,231.644370004,-357.443,151.136857026,9.48585476789,355.334,4832,382.090130424,355.237922763,0.999926,1013.64098529,4817.07212318,1150.25920353,354.818420878,219.623,354.825,3467.5558612,300.669
600.953702767,387.684,702.496350503,4833,276.875752004,-357.519,180.613794991,9.34467929904,355.445,4833,865.958308467,355.347029703,0.999953,1826.2567949,4835.99473177,1122.79194236,354.960317543,219.694,354.936,2869.95752746,300.698
891.823489451,406.994,710.828719477,4834,276.833036067,-357.775,60.6067074754,9.46603663819,355.752,4834,123.814624093,355.651543529,0.999931,2459.77597799,4874.23509612,1088.24491146,355.249494509,219.695,355.252,2555.15772481,300.759
802.324904993,424.441,670.260169032,4835,327.365990563,-357.733,38.0323633475,9.54868005276,355.652,4835,1371.69081088,355.540760118,0.999955,2036.9609707,5447.64027467,1228.91131319,355.116197041,219.76,355.116,3293.3122277,300.793
413.818017361,399.718,590.966113517,4836,242.772239831,-357.683,57.4832616361,9.40401322903,355.583,4836,1146.96066952,355.501180227,0.999968,1039.35136734,5032.89095051,1192.95360395,355.072341372,219.753,355.071,3709.95588989,300.835
287.657959426,396.185,957.701940171,4837,277.337446819,-358.448,531.422353829,9.37210157213,356.365,4837,2336.42804993,356.276541609,0.99997,1327.25640881,5215.21518095,795.106602959,355.916188924,219.763,355.911,4049.63457606,300.863
515.998474231,424.608,807.910280741,4838,287.384414143,-358.313,201.063768993,9.51009802953,356.2,4838,402.138566556,356.113531833,0.999997,1602.72850117,5206.82581237,1438.70269281,355.735497854,219.815,355.729,2924.62614923,300.902
968.176399216,395.718,1523.95496031,4839,189.889851746,-357.975,190.147861498,9.36818005974,355.924,4839,73.1374133724,355.836695518,0.999964,2458.75266299,5109.83791931,1522.63079962,355.46348183,219.817,355.457,2601.80867533,300.944
1093.91894304,408.939,1123.2910344,4840,260.883327361,-358.243,29.3720913537,9.43203001684,356.221,4840,1499.52212484,356.156288067,0.999981,2217.20997744,5246.22128252,1231.16107718,355.788035199,219.813,355.784,3626.88507915,300.987
576.991181676,397.481,985.293503862,4841,245.4061208,-358.901,95.1560382435,9.35864434302,356.848,4841,626.703619826,356.784098653,0.99994,1691.51376101,4996.14804951,1319.0850202,356.376988607,219.816,356.374,3124.42348433,301.016
527.279746322,431.304,894.977765725,4842,242.63661333,-358.634,7.48925287643,9.43899876061,356.443,4842,1238.56406166,356.343833514,0.999949,1379.644666,5024.83889256,1436.85477714,355.942964109,219.812,355.938,3501.96464949,301.03
669.766788715,399.092,805.014491915,4843,274.069446133,-358.627,196.582546708,9.35913007752,356.459,4843,405.176092098,356.369409275,0.999953,1737.91102962,4981.70873025,1509.39908811,355.97266562,219.848,355.962,3170.63580297,301.061
661.486788161,397.548,944.67841877,4844,287.22678978,-358.889,167.516795382,9.33874043547,356.745,4844,1626.80665659,356.657962089,0.999963,1986.97577552,4879.22077942,1270.93465884,356.260816919,219.835,356.252,3499.86720129,301.115
163.81761249,400.761,1216.95063711,4845,264.634646867,-359.202,1005.48851236,9.3518899529,357.037,4845,3800.06226166,356.949956354,0.999979,1404.63987535,4732.22185186,248.675670946,356.552714607,219.829,356.548,4282.14557612,301.152
559.14503288,404.86,1698.59511314,4846,257.584879282,-359.44,1139.45008026,9.42892074119,357.29,4846,1992.84745917,357.206329733,0.999944,2257.74014602,4819.56814892,718.695462792,356.792715241,219.79,356.79,4121.45781616,301.196
73.6037283464,416.164,1584.80860092,4847,221.520729663,-359.111,1511.20487257,9.4796895016,356.932,4847,3796.2174628,356.868099643,0.999929,1658.41232927,4548.26911494,198.70109782,356.48462546,219.786,356.47,4064.30534866,301.243
1017.57749382,412.748,811.89844985,4848,273.232578915,-359.236,-10.8416989535,9.42983704567,357.134,4848,4072.65979114,357.05824325,0.999954,2308.25904029,4627.45286177,178.942707938,356.650405876,219.778,356.649,4314.67432494,301.27
532.730630255,408.701,475.838832131,4849,190.887781126,-359.476,-10.3501469519,9.42056914203,357.469,4849,119.503749868,357.386512859,0.99995,1529.74588554,5174.17654363,1529.24864893,357.010334056,219.817,357.011,3469.5423787,301.302
755.705316921,391.59,452.910842922,4850,207.926703148,-359.483,-3.51392861492,9.37743126623,357.547,4850,36.6334653331,357.465303634,0.999983,2127.27052431,5475.97004488,1791.41844746,357.014522657,219.809,357.008,3512.53809579,301.353
273.107406906,430.961,441.89116106,4851,289.369528574,-359.2,40.6466312365,9.5718634578,357.218,4851,1589.13710931,357.108351498,0.999988,793.407167913,5001.91471351,1030.96841837,356.684952561,219.824,356.687,3866.93026301,301.396
1158.579278,431.113,2698.31723014,4852,251.858419842,-359.277,1539.73795214,9.54935455436,357.094,4852,3597.47674867,357.028306768,0.999969,3856.89650814,5271.67427531,521.241792924,356.609549015,219.911,356.597,4647.46590571,301.433
485.747802173,414.298,514.108665728,4853,271.416616152,-359.608,90.4656095917,9.5242374478,357.543,4853,356.355943467,357.421781581,0.999975,1462.11093488,5168.72941765,1630.42235515,356.972749772,219.945,356.992,3128.42132985,301.472
545.927827834,434.214,442.894055694,4854,258.501031155,-359.384,92.3240533879,9.56650599866,357.506,4854,474.412681175,357.422809301,0.999932,1652.42691423,4428.99306531,1298.1836271,356.942763472,219.971,356.923,2624.12767387,301.533
479.383488502,412.01,645.058357625,4855,252.258188241,-359.869,260.713675931,9.54533219505,357.972,4855,511.86979789,357.884280698,0.999955,1451.00377994,4322.93614493,1250.43517073,357.44997559,220.032,357.442,3325.24494643,301.58
443.508913154,404.165,544.929833111,4856,240.286043549,-359.604,132.667993424,9.53349319058,357.573,4856,1641.81119753,357.459132331,0.999999,1389.76183753,4768.93326557,771.700685524,357.008759989,220.04,357.013,3829.55683899,301.617
606.94612705,423.668,715.613175981,4857,199.45622661,-360.038,231.601324194,9.55194938091,358.024,4857,3266.23390238,357.965336273,0.999975,1753.62773989,3883.06576175,201.498727493,357.489582562,220.065,357.469,3600.20166879,301.645
148.830931435,385.93,249.11892812,4858,196.425312267,-359.836,11.7906278027,9.37083962008,357.897,4858,185.077136165,357.784873692,0.999987,445.601358701,4243.07333293,1164.66768165,357.313355375,220.063,357.311,2752.94410974,301.689
282.120230958,401.715,324.819365552,4859,208.406499525,-359.705,-1.07538359926,9.48433530232,357.925,4859,157.834751169,357.827556628,0.999953,801.434289152,4564.26896949,1601.45723173,357.373003181,220.073,357.362,3033.70540513,301.699
83.3661196594,392.561,88.9362175346,4860,177.082911572,-359.421,-9.56950131777,9.44298564985,357.612,4860,1053.55445029,357.514955074,0.999979,232.102988405,3602.33226519,666.265479969,357.054740469,220.057,357.053,3054.38774951,301.741
528.360135882,418.334,470.446547691,4861,195.382345935,-359.448,-11.1269687105,9.50658228608,357.668,4861,747.090855195,357.57106981,0.999969,1710.21859167,4328.91808748,930.200258446,357.159863618,220.082,357.16,3518.74600809,301.757
609.745764264,419.753,711.473281639,4862,251.178860107,-358.901,-0.0814235245221,9.54501922467,356.976,4862,2287.57399861,356.880699027,0.999967,1446.86938513,4410.9206482,738.605994336,356.387165932,220.108,356.381,3606.45847081,301.803
362.670472992,407.982,368.162493237,4863,231.833925408,-359.127,41.8410133594,9.44240516077,357.042,4863,114.008965845,356.965093549,0.99995,1127.68181185,4829.67767426,1904.03908178,356.480669743,220.151,356.477,3196.99900943,301.864
1436.91400653,405.167,2021.87762733,4864,187.49536068,-359.347,584.963620795,9.44644853067,357.353,4864,1434.02398367,357.278180747,0.999973,3458.79163386,3666.34496335,748.838139078,356.813185681,220.186,356.802,2775.01237563,301.893
304.343248106,403.242,398.157747578,4865,180.462081601,-359.869,185.505389501,9.40237249024,357.888,4865,393.224476151,357.792818919,0.99995,922.606005414,3442.71906163,876.0786185,357.312583771,220.221,357.314,2622.19344848,301.918
0.0,406.503,1421.26620234,4866,234.535364407,-359.615,1421.26620234,9.39197004035,357.815,4866,734.382206245,357.727664623,0.999928,1421.26620234,4323.02935218,1119.44887335,357.242950532,220.225,357.229,2923.32909408,301.918
1312.71292007,411.073,1102.04047415,4867,231.355300383,-359.43,311.96551472,9.4266208473,357.54,4867,284.888600399,357.442062368,0.999958,3375.07863767,3983.43069377,990.513636308,356.986973597,220.224,356.982,3378.39384698,301.972
714.936675822,432.017,981.209910352,4868,229.772382251,-359.154,9.32825029196,9.5417288359,357.252,4868,2070.38013386,357.16243025,0.999947,1934.06020391,4278.39658905,609.409465372,356.657681575,220.232,356.651,3554.57746876,301.996
318.160297354,413.832,391.984883016,4869,175.794886809,-359.008,48.8373622806,9.41239948868,357.12,4869,1793.06838602,357.015347181,0.999964,981.95863191,3504.89275674,469.41919445,356.531498066,220.276,356.533,3103.40850603,302.001
262.527865966,396.371,401.30523131,4870,258.865997862,-358.919,50.5993494974,9.37176020477,356.989,4870,3005.20991725,356.908180815,0.999974,818.378441025,4043.78455339,293.805169411,356.38639628,220.249,356.382,3599.70337392,302.043
249.78468845,400.932,304.884305445,4871,232.085055273,-358.773,4.42863214554,9.38685819137,356.886,4871,472.936139434,356.808610149,0.999937,717.9811243,3893.39304822,1193.00604082,356.281578929,220.241,356.28,2348.16072312,302.112
89.0560661478,413.931,285.768901241,4872,209.765406988,-358.585,194.893357074,9.4563225371,356.762,4872,106.870029604,356.659112977,0.99996,451.609258989,3980.80240482,1179.46421841,356.156497945,220.241,356.162,2328.70145759,302.161
479.942895033,411.221,369.666708872,4873,197.878500241,-358.593,30.3189477661,9.39279031132,356.87,4873,1074.57969791,356.748334056,0.999994,1548.78210499,3862.98843396,961.609902197,356.30897706,220.272,356.305,2864.19059686,302.166
232.795423247,439.334,339.799624064,4874,209.433974234,-358.18,116.537642946,9.60194914936,356.464,4874,933.421767849,356.372847922,0.999961,704.722456212,4134.34778823,1062.53979092,355.874210827,220.301,355.864,2808.69263989,302.231
486.36555721,440.635,575.858268079,4875,231.426378991,-358.081,5.4505572589,9.64528678128,356.439,4875,523.385968865,356.338703833,0.999929,1254.73259153,4577.86651812,1207.25828797,355.853119648,220.305,355.848,3057.8181737,302.268
179.133508787,456.739,238.786698515,4876,186.699885816,-357.762,49.5605807038,9.73904195702,356.053,4876,97.8039743794,355.982508088,0.999921,621.463883538,3637.70727466,1209.11179053,355.502581539,220.326,355.497,1923.32500392,302.258
567.292705837,425.718,519.380109883,4877,264.520562008,-357.614,91.7722053307,9.70445583723,356.039,4877,698.809440071,355.984689142,0.99997,1591.68206799,4502.86864018,1441.6516206,355.411187039,220.324,355.414,2955.0008755,302.314
1343.32776117,457.228,1226.14245144,4878,234.709217214,-357.062,258.527955774,9.891737991,355.454,4878,337.999958905,355.357706306,0.999964,3125.78367673,4652.81596293,1198.00581442,354.825549239,220.348,354.828,3433.82946362,302.327
441.837006587,451.629,495.524570722,4879,195.919502625,-357.305,204.518679451,9.86097356606,355.42,4879,304.825485163,355.354136849,0.999951,1371.56014346,4570.29921922,1744.24204381,354.849074126,220.399,354.838,2278.2679994,302.374
419.707881248,417.285,514.057305896,4880,231.196194584,-357.161,59.7321245797,9.71791645659,355.259,4880,284.503050446,355.181696396,0.999982,1333.41890727,4593.84351181,1144.74856557,354.674322228,220.388,354.673,3628.2458674,302.418
483.49572077,427.591,401.599091208,4881,244.173537902,-357.004,27.307504733,9.69905504132,355.137,4881,339.323987386,355.046451871,0.999955,1448.56141273,5322.85039231,1432.59499963,354.508340166,220.36,354.521,3274.70231034,302.457
379.68755936,408.801,390.949064053,4882,256.16950545,-357.039,5.90898591793,9.66665723257,355.082,4882,320.982114063,355.006635019,0.999978,1164.13756906,5321.87321617,1396.09232196,354.519060296,220.412,354.513,3467.25552606,302.484
743.664686445,413.835,536.631454125,4883,232.424152954,-357.079,17.8329478259,9.51667413087,355.168,4883,328.618533499,355.091105497,0.999961,1820.79574562,5159.53217607,1615.07862015,354.595951285,220.415,354.589,2636.43006103,302.499
278.916818789,398.389,383.738054106,4884,231.887816586,-356.971,-1.50085661299,9.49588753852,355.247,4884,114.213371106,355.17374954,0.999968,827.193907654,5108.2581298,1862.79060605,354.647932869,220.437,354.654,2434.45027564,302.54
304.309347847,418.11,465.771893133,4885,181.094488486,-356.574,147.700786285,9.59116053535,354.949,4885,112.198589137,354.853343942,0.999951,923.101621966,5096.27992481,1550.91985162,354.295351531,220.431,354.305,1207.7045665,302.549
388.949975282,418.464,368.797713963,4886,273.581841207,-356.283,-3.0213555845,9.5821594938,354.504,4886,1351.33244587,354.421983907,0.999964,1280.34778619,5021.10989736,1179.35785589,353.884203135,220.426,353.878,3453.39294706,302.598
197.954028213,430.026,337.972014133,4887,231.444882707,-356.082,178.771065901,9.60456848173,354.39,4887,498.952182402,354.325286038,0.999971,616.996632951,5003.62883835,1426.17361957,353.712378274,220.416,353.714,2645.40860449,302.64
746.101866361,408.023,520.102586654,4888,241.433137239,-356.019,1.00755458748,9.56295113436,354.172,4888,121.503078182,354.10405686,0.999973,2237.83889845,5608.56470497,1580.55843944,353.530520066,220.431,353.529,2597.5187616,302.694
282.411438963,398.695,463.823081774,4889,253.35785121,-356.615,52.1461969346,9.49757546568,354.677,4889,1171.84372379,354.600829006,0.999982,805.271624872,4675.93191337,1297.00004452,354.061273802,220.449,354.072,3027.66231083,302.731
260.71401259,429.957,401.595240746,4890,238.824439187,-356.288,89.4719127486,9.53464831793,354.326,4890,1588.10983586,354.285048846,0.99997,790.731459595,4879.66045523,849.547303258,353.7454395,220.488,353.73,4025.88621482,302.775
500.736478403,410.493,774.590728544,4891,242.27344955,-356.419,20.3016987586,9.49829241626,354.475,4891,471.168502899,354.398948392,0.999952,1539.36944102,4390.6414057,1194.3517682,353.837123055,220.486,353.844,3277.85236186,302.809
292.501101708,413.004,291.015005886,4892,211.51019521,-356.767,3.97842532942,9.41845625091,354.794,4892,371.150956957,354.707121717,0.999943,795.262233071,3490.61712747,880.445298831,354.20007833,220.477,354.212,2532.4005545,302.842
413.8887173,416.097,371.87759164,4893,243.902560307,-356.529,18.6868612353,9.52706146252,354.635,4893,1749.76741658,354.559543227,0.999926,1343.01876896,4279.97441898,701.262932682,354.029903921,220.461,354.02,3692.00989868,302.867
196.966006413,405.188,928.027156077,4894,234.116410569,-356.55,655.349441596,9.49734914018,354.718,4894,1193.39789999,354.648852569,0.999967,1138.28066396,4172.22016626,1005.03459138,354.14764901,220.453,354.146,3217.67641592,302.914
712.780395681,407.467,570.248903453,4895,201.102779557,-356.337,25.8575908781,9.50899765478,354.688,4895,255.36350436,354.601570056,0.999979,1949.03657653,3533.37694185,1208.96450152,353.968280795,220.493,353.974,2651.27946772,302.945
738.615707707,416.035,681.891497091,4896,211.068809524,-356.128,172.711955821,9.56455204212,354.435,4896,586.453567782,354.372519424,0.999967,1958.10445511,3593.50503238,1061.93150541,353.814360083,220.509,353.8,2564.25456427,302.992
215.811885951,414.037,287.658054311,4897,209.352639881,-356.036,38.7008328835,9.58909314487,354.342,4897,415.694001666,354.24190477,0.999976,701.257969932,3508.2012308,968.783899575,353.630113758,220.513,353.646,1476.76643479,303.022
338.409413017,409.802,671.396111606,4898,216.380096559,-356.311,268.981549392,9.54159028573,354.574,4898,731.781122805,354.473136349,0.999971,1225.41029022,3892.43853415,1017.33876192,353.869612161,220.494,353.863,2806.80802038,303.027
467.553778793,399.87,475.124561441,4899,207.79740267,-356.042,64.7008558971,9.51042922422,354.383,4899,1144.41013305,354.318590203,0.999989,1369.07462299,3876.29616139,855.701280025,353.735420536,220.494,353.725,2809.61231976,303.064
579.72849703,410.506,432.704215054,4900,228.937087461,-355.91,2.34837224601,9.50058492161,354.2,4900,1331.07137548,354.124760729,0.999964,1696.13540409,4006.90423294,814.4361247,353.479996096,220.497,353.487,2830.63441464,303.114
270.786823404,403.548,487.95263905,4901,221.435808229,-355.964,214.345735882,9.54748553811,354.295,4901,399.492257325,354.226775746,0.999979,933.93567,3554.48650469,1038.04706846,353.542450953,220.524,353.535,2288.93000224,303.157
176.28745083,418.51,426.306844499,4902,230.488059583,-355.915,237.119949418,9.55195469353,354.172,4902,171.746140934,354.067852722,0.999944,720.956676633,4459.74246864,1290.98221947,353.493532735,220.535,353.501,2832.84167658,303.193
263.291803965,387.788,347.343827705,4903,216.565180487,-355.958,46.1818793537,9.46398669614,354.246,4903,559.947522823,354.168003711,0.999963,802.120773254,3815.58330871,991.003116407,353.533485665,220.551,353.531,3031.33327259,303.206
556.114513103,400.737,500.355868888,4904,224.785527711,-356.209,6.09044095445,9.52995241599,354.454,4904,448.15530063,354.367073664,0.999973,1584.12990693,3802.33667753,1341.57043917,353.70977341,220.57,353.717,2680.56802761,303.234
363.589840419,406.999,650.42119438,4905,222.115342101,-356.136,17.5571725226,9.54108029916,354.306,4905,1045.47773082,354.212277921,0.999963,1054.78907346,3771.73711412,743.203049937,353.556382897,220.616,353.555,3332.29032655,303.252
324.360354417,395.082,426.305234278,4906,211.188648769,-356.417,124.240401866,9.46357063789,354.623,4906,160.001163814,354.554322085,0.999957,945.961446568,4051.34102821,1474.91733373,353.948353289,220.649,353.943,2859.04118352,303.269
479.413380572,392.541,623.169744965,4907,213.432413267,-356.617,13.5168777208,9.38558520395,354.808,4907,350.601732567,354.716497244,0.999956,1347.79660067,4299.59212566,1067.20855845,354.112862061,220.712,354.116,3073.16627035,303.292
585.174203941,416.179,864.699156666,4908,223.190097765,-356.81,310.627159841,9.54702382218,354.858,4908,628.848485577,354.767847077,0.999967,1799.98179816,4816.86234003,1133.91110046,354.118334168,220.697,354.114,3425.86704561,303.321
592.700227641,399.015,551.745266383,4909,229.255392263,-357.749,155.963816896,9.41943401185,355.738,4909,3750.6620219,355.650759824,0.999968,1807.73533273,4832.81029034,296.451066312,355.059852737,220.72,355.062,4251.84217725,303.383
268.911250132,401.818,313.813499559,4910,201.790764772,-357.529,10.3949563377,9.47815853982,355.653,4910,386.33581722,355.553530786,0.999933,869.410280811,4169.16706047,1390.26390366,354.95538007,220.732,354.95,2972.69340298,303.396
1381.22188444,394.333,1125.61182299,4911,191.872376979,-357.69,17.4960933124,9.35482723635,355.934,4911,500.71861919,355.842252097,0.999966,3072.76713178,3765.65088744,1091.46415356,355.162038013,220.714,355.164,2990.79466278,303.438
683.310609436,423.12,951.789888718,4912,179.526288081,-357.753,268.479279283,9.53333504702,355.912,4912,38.074334138,355.85079035,0.999966,1635.10049815,4419.72671603,1770.16486114,355.145700817,220.705,355.136,2742.95628827,303.495
657.848305607,394.784,587.397805475,4913,207.875067107,-357.749,42.5219766426,9.41806715915,355.9,4913,41.4807777515,355.805097988,0.999999,1746.27600319,4630.69505209,1702.841469,355.176248704,220.735,355.178,2525.2652326,303.521
526.995703947,422.052,482.547476714,4914,248.827324058,-358.523,45.4290560372,9.52409585407,356.604,4914,632.74137864,356.530195083,0.999979,1341.26596864,4995.90077045,1673.47924444,355.939134541,220.749,355.933,3132.46580873,303.516
511.37277571,401.816,374.497692388,4915,220.25496726,-358.066,26.6568214704,9.49707064018,356.176,4915,185.395747147,356.074872004,0.99997,1486.83168706,4924.47726886,1375.27523475,355.458221634,220.79,355.461,3262.46358648,303.533
809.325798147,387.076,1025.44928917,4916,227.965115081,-358.833,40.1772916704,9.36765155305,356.778,4916,3131.73065155,356.698688791,0.999993,2166.76707768,5355.58931773,507.925929411,356.139391839,220.772,356.135,4323.08487811,303.554
1088.37636287,404.131,921.360532111,4917,197.704405171,-358.526,108.521026362,9.39684994866,356.435,4917,1271.05193494,356.351278004,0.999961,2459.731527,4694.65813481,871.816786241,355.748262309,220.822,355.739,3889.39292661,303.551
