AverageQLoss,AverageAbsQ,AverageAbsQYDiff,AverageY,MinEsReturn,AverageDiscountedReturn,Epoch,AveragePolicySurr,StdEsReturn,AverageEsReturn,StdReturn,QFunRegParamNorm,AverageAbsY,AverageReturn,AverageQ,PolicyRegParamNorm,Iteration,MaxEsReturn,AverageAction,MinReturn,MaxReturn
0.0607375,6.72675,0.118514232304,6.72797435343,90.5818256797,47.0195502088,91,-6.85666,1.43286495747,93.4866237018,0.121314264288,98.1337,6.72797828967,93.4091944559,6.72675,58.2673,91,94.8384397542,0.993225,93.1214011309,93.6000120509
0.0511545,6.82038,0.104913305228,6.82140232517,89.8498874859,47.232130809,92,-6.93716,1.81293172513,92.0624056731,0.047824953119,98.6434,6.82140555332,93.4583053387,6.82038,58.6238,92,95.2488373764,0.991067,93.3922075864,93.5273554812
0.0499586,6.90042,0.1040448536,6.90159947918,89.4621801895,47.2950023022,93,-7.00788,2.05347270364,93.0433478716,0.075226197646,99.0229,6.90160348016,93.4921079167,6.90042,58.9602,93,96.8362001097,0.987028,93.3765029885,93.6023666137
0.0459222,6.96737,0.0990083245793,6.96848704231,86.1061158216,47.2878458082,94,-7.06172,2.42179946629,90.9105657997,0.163588423498,99.3468,6.96849055035,93.5173819994,6.96737,59.4658,94,93.6557231549,0.982313,93.2087860048,93.8834649511
0.0314433,7.02124,0.0892869155667,7.02222112545,87.1736916839,47.1112125511,95,-7.11152,2.63115802051,93.1200918488,0.110696747121,99.702,7.02222281787,93.4130174652,7.02124,60.0403,95,95.9277720252,0.995349,93.2038012866,93.6359880968
0.0429859,7.07035,0.0958959726845,7.07083605257,90.4633881734,47.0855123012,96,-7.15046,1.79182576435,92.8138304406,0.117288326907,99.9714,7.07083974696,93.4224156783,7.07035,60.434,96,94.8853621315,0.992917,93.2062146493,93.6110196991
0.0529012,7.10585,0.103154616089,7.10709004977,86.2240775024,46.9938434399,97,-7.17819,2.7009310756,93.7671815878,0.211790928934,100.288,7.10709690648,93.4830323114,7.10585,60.8923,97,96.6613043655,0.979459,93.2054312992,94.0371385763
0.035401,7.12997,0.0881216551409,7.13063967165,84.9490366562,47.1407805174,98,-7.19165,2.94568687805,91.9523668946,0.285281224624,100.47,7.13064148337,93.7010791871,7.12997,61.5539,98,94.3558176926,0.945558,93.3696476995,94.3547088158
0.0350102,7.17146,0.0906300798845,7.17241571424,81.419277197,47.2360527004,99,-7.22878,4.24891117005,91.3624828631,0.303346178356,100.714,7.17241816003,93.7048199858,7.17146,61.9323,99,95.6763287503,0.947635,93.3097605159,94.2972485712
0.0366084,7.181,0.0901744685945,7.18193831988,76.0908638678,45.3172687172,100,-7.23404,7.78727600645,85.5511344958,2.04243240559,100.865,7.18194130039,92.9964959257,7.181,62.1688,100,95.1638880761,0.982093,84.4974441016,93.97346523
