AverageDiscountedReturn,QFunRegParamNorm,AverageAbsQYDiff,MaxReturn,StdReturn,AverageAction,AverageQLoss,AverageReturn,AverageQ,StdEsReturn,MaxEsReturn,MinReturn,AverageEsReturn,AverageAbsQ,PolicyRegParamNorm,Epoch,AveragePolicySurr,Iteration,AverageY,AverageAbsY,MinEsReturn
99.9956828753,219.6,0.566271256109,1000.0,0.0,0.394313,3.33737,1000.0,28.642,15.0533956842,88.0,1000.0,11.0449438202,28.75,118.298,4306,-31.4889,4306,28.6414341306,28.6555520969,3.0
99.9956828753,219.629,0.535303238026,1000.0,0.0,0.362373,3.17734,1000.0,28.5825,15.0534412594,69.0,1000.0,12.7625,28.6795,118.337,4307,-31.4425,4307,28.5826958969,28.5981437044,3.0
99.9956828753,219.649,0.572441891915,1000.0,0.0,0.417025,3.61688,1000.0,28.4678,12.5674796729,60.0,1000.0,10.2989690722,28.5777,118.393,4308,-31.4628,4308,28.4683444488,28.4813102628,3.0
99.9956828753,219.686,0.552741912085,1000.0,0.0,0.32519,3.35516,1000.0,28.5749,12.8588708238,70.0,1000.0,12.2168674699,28.6735,118.411,4309,-31.4111,4309,28.5755849212,28.587692938,3.0
99.9956828753,219.71,0.563514545741,1000.0,0.0,0.266969,3.55018,1000.0,28.5285,9.89759814195,48.0,1000.0,9.54285714286,28.6328,118.448,4310,-31.3937,4310,28.5286894769,28.5448109596,3.0
99.9956828753,219.73,0.58323655513,1000.0,0.0,0.509294,3.99596,1000.0,28.473,14.0234123433,76.0,1000.0,12.3625,28.5793,118.47,4311,-31.4022,4311,28.4712293469,28.4864378614,2.0
99.9956828753,219.728,0.572683814333,1000.0,0.0,0.504983,3.70949,1000.0,28.4444,18.7091599052,145.0,1000.0,11.7294117647,28.5558,118.481,4312,-31.282,4312,28.4459213103,28.4593557415,3.0
99.9956828753,219.743,0.546647700895,1000.0,0.0,0.357933,3.47344,1000.0,28.4135,9.94064014692,62.0,1000.0,8.42857142857,28.5105,118.511,4313,-31.2659,4313,28.4141316974,28.4271375335,3.0
41.7758627621,219.74,0.538555078452,110.0,11.6622431753,0.320065,3.3422,54.4456521739,28.4066,8.9136443476,50.0,47.0,8.38333333333,28.5058,118.533,4314,-31.2117,4314,28.4073233835,28.421652188,3.0
44.1424568923,219.735,0.579999858395,1000.0,75.7168256675,0.278928,3.67414,63.8598726115,28.3305,9.20967815644,55.0,47.0,10.4842105263,28.4437,118.532,4315,-31.148,4315,28.3326745237,28.3471354927,3.0
99.9956828753,219.724,0.540183107876,1000.0,0.0,0.339211,3.27415,1000.0,28.3673,10.7989288314,57.0,1000.0,9.30769230769,28.4624,118.556,4316,-31.1931,4316,28.3662441528,28.378166487,3.0
99.9956828753,219.764,0.561400939048,1000.0,0.0,0.289167,3.52249,1000.0,28.1432,17.7482925113,133.0,1000.0,12.3614457831,28.2494,118.606,4317,-31.0121,4317,28.1438494239,28.1558370198,3.0
89.964069122,219.779,0.553526430634,1000.0,338.118034946,0.384545,3.54523,560.5,28.1741,10.3469933078,59.0,45.0,8.49137931034,28.2835,118.629,4318,-31.0094,4318,28.172969075,28.1867165517,3.0
48.4419149187,219.791,0.518956333502,157.0,19.6728891257,0.39469,3.20664,67.5771812081,28.256,11.8964896095,50.0,45.0,11.1304347826,28.3465,118.656,4319,-31.0686,4319,28.2563636712,28.2672755227,3.0
99.9956828753,219.804,0.535532597924,1000.0,0.0,0.457849,3.14661,1000.0,28.172,13.733736207,66.0,1000.0,14.1142857143,28.2808,118.7,4320,-30.9743,4320,28.1717534751,28.1826875279,3.0
99.9956828753,219.785,0.555760430003,1000.0,0.0,0.400046,3.58811,1000.0,28.2983,15.9676696767,97.0,1000.0,14.1830985915,28.4075,118.74,4321,-31.0268,4321,28.2978937782,28.3116009599,3.0
99.9956828753,219.845,0.526752467564,1000.0,0.0,0.36533,3.00276,1000.0,28.0826,12.8040692719,65.0,1000.0,10.1224489796,28.1846,118.765,4322,-30.9078,4322,28.0827977732,28.0969271218,3.0
99.9956828753,219.856,0.566920101206,1000.0,0.0,0.37773,3.70515,1000.0,27.9185,14.4061511197,53.0,1000.0,15.0909090909,28.0308,118.812,4323,-30.7974,4323,27.9177960862,27.931084388,3.0
99.9956828753,219.872,0.559034977563,1000.0,0.0,0.466869,3.6096,1000.0,27.8047,12.9041319825,59.0,1000.0,13.5066666667,27.9158,118.841,4324,-30.7027,4324,27.8073011208,27.8221658527,3.0
44.4493955883,219.895,0.567987097923,116.0,11.3014437024,0.346239,3.6683,59.0823529412,27.8374,15.0563973748,84.0,52.0,12.7051282051,27.9455,118.885,4325,-30.6996,4325,27.8375210283,27.853667507,3.0
42.4621578586,219.894,0.542562827145,72.0,2.3227400548,0.398796,3.29806,55.021978022,28.0037,10.8425089347,48.0,53.0,11.2,28.1144,118.909,4326,-30.7561,4326,28.0013009455,28.0172993655,3.0
99.9956828753,219.903,0.524582328914,1000.0,0.0,0.534505,3.11746,1000.0,27.9229,11.743290644,61.0,1000.0,11.5172413793,28.0232,118.955,4327,-30.6791,4327,27.922434876,27.9367320414,2.0
99.9956828753,219.933,0.500311000314,1000.0,0.0,0.450839,2.91201,1000.0,27.8499,11.8355228021,70.0,1000.0,9.98,27.9433,118.959,4328,-30.6417,4328,27.8502136455,27.866920355,3.0
99.9956828753,219.931,0.538969955413,1000.0,0.0,0.303484,3.1877,1000.0,27.8505,10.2108395989,58.0,1000.0,10.2346938776,27.9606,118.955,4329,-30.686,4329,27.8504993761,27.8702086624,3.0
99.9956828753,219.941,0.56718035993,1000.0,0.0,0.341507,3.48898,1000.0,27.919,12.2328618984,84.0,1000.0,8.56034482759,28.0358,118.96,4330,-30.7014,4330,27.919497538,27.9358801433,3.0
99.9956828753,219.95,0.540876166919,1000.0,0.0,0.422285,3.28446,1000.0,27.7691,15.0068373903,91.0,1000.0,11.1208791209,27.8844,118.975,4331,-30.6158,4331,27.7709455854,27.787385154,2.0
99.9956828753,219.965,0.522121336048,1000.0,0.0,0.371146,3.32894,1000.0,27.9243,9.40277015165,48.0,1000.0,8.97247706422,28.0244,119.008,4332,-30.6864,4332,27.9232985722,27.9389709774,3.0
99.9956828753,220.0,0.56721509434,1000.0,0.0,0.549491,3.84767,1000.0,27.7875,13.7949488142,78.0,1000.0,10.9784946237,27.9055,119.043,4333,-30.5736,4333,27.7889769819,27.8079991009,3.0
39.1708369963,220.012,0.507262700036,70.0,4.04686846804,0.418573,3.19356,49.5396039604,27.6816,12.7033692671,88.0,48.0,10.8369565217,27.7773,119.042,4334,-30.4975,4334,27.6783027371,27.6933485176,3.0
99.9956828753,220.009,0.517982827515,1000.0,0.0,0.301161,3.25933,1000.0,27.7333,11.6855547739,48.0,1000.0,11.488372093,27.834,119.044,4335,-30.4974,4335,27.7350969869,27.7500509428,3.0
99.9956828753,220.026,0.529398593245,1000.0,0.0,0.219997,3.36128,1000.0,27.7985,13.1383483607,79.0,1000.0,11.1264367816,27.8975,119.058,4336,-30.5762,4336,27.7976247378,27.8133699383,3.0
99.9956828753,220.028,0.54600386649,1000.0,0.0,0.323379,3.29003,1000.0,27.6796,16.0123492567,68.0,1000.0,15.3235294118,27.7951,119.058,4337,-30.4114,4337,27.6799151801,27.6987318108,3.0
99.9956828753,220.024,0.505347240564,1000.0,0.0,0.185853,3.10495,1000.0,27.6187,13.62115966,77.0,1000.0,11.9756097561,27.7144,119.1,4338,-30.3023,4338,27.61688028,27.6358819122,3.0
95.1773203556,220.023,0.518895399555,1000.0,323.714637708,0.375222,3.20525,839.0,27.5114,13.2173231,94.0,123.0,10.5773195876,27.6126,119.14,4339,-30.326,4339,27.5105184427,27.5273528554,3.0
99.9956828753,220.012,0.543465929195,1000.0,0.0,0.161655,3.5067,1000.0,27.501,11.9943156024,69.0,1000.0,10.03125,27.6085,119.138,4340,-30.2753,4340,27.5003718597,27.516424463,3.0
99.9956828753,220.011,0.526110705234,1000.0,0.0,0.165207,2.9433,1000.0,27.4849,15.9429233078,113.0,1000.0,12.4698795181,27.6039,119.166,4341,-30.2894,4341,27.485281492,27.5019959529,3.0
99.9956828753,219.987,0.532636817172,1000.0,0.0,0.438948,3.25037,1000.0,27.4365,15.3703150451,86.0,1000.0,13.012987013,27.5434,119.2,4342,-30.2763,4342,27.4359906885,27.4543977902,3.0
99.9956828753,219.994,0.514239808556,1000.0,0.0,0.16033,2.97935,1000.0,27.4638,13.1577218421,66.0,1000.0,11.2413793103,27.5746,119.187,4343,-30.2652,4343,27.4624632387,27.4791352079,3.0
99.9956828753,219.987,0.542559590292,1000.0,0.0,0.139503,3.55571,1000.0,27.5616,8.81774672365,51.0,1000.0,8.57627118644,27.67,119.217,4344,-30.3088,4344,27.5622390421,27.5812904987,3.0
99.9956828753,219.99,0.507873114114,1000.0,0.0,0.197799,3.08123,1000.0,27.3777,15.7425026247,70.0,1000.0,13.75,27.4805,119.243,4345,-30.0597,4345,27.3770116061,27.3989904737,3.0
99.9956828753,219.976,0.522360309285,1000.0,0.0,0.172976,3.25058,1000.0,27.2839,11.1412820667,49.0,1000.0,11.0352941176,27.3905,119.256,4346,-30.0775,4346,27.2836971738,27.3030698265,2.0
99.9956828753,219.978,0.518593427331,1000.0,0.0,0.330099,3.30554,1000.0,27.3099,14.013330377,91.0,1000.0,10.3942307692,27.4182,119.299,4347,-29.9993,4347,27.3114474917,27.3355437948,3.0
99.9956828753,219.989,0.50801152332,1000.0,0.0,0.310882,3.02694,1000.0,27.2597,15.9542772302,114.0,1000.0,11.7529411765,27.3589,119.333,4348,-30.0185,4348,27.2586667486,27.277302421,3.0
99.9956828753,220.01,0.52338481132,1000.0,0.0,0.195263,3.06885,1000.0,27.2623,12.7216437769,91.0,1000.0,10.0909090909,27.376,119.398,4349,-30.0842,4349,27.2635151141,27.2819948668,2.0
99.9956828753,220.035,0.550575433286,1000.0,0.0,0.143822,3.6997,1000.0,27.1528,19.909027475,142.0,1000.0,12.425,27.2625,119.449,4350,-29.9124,4350,27.1524621537,27.1707196729,3.0
99.9956828753,220.049,0.541765569321,1000.0,0.0,0.38408,3.30093,1000.0,27.029,14.0834787961,77.0,1000.0,12.325,27.1403,119.49,4351,-29.8141,4351,27.0292278692,27.0497103594,3.0
99.9956828753,220.07,0.512376033768,1000.0,0.0,0.360531,3.1913,1000.0,27.2204,25.3600825481,119.0,1000.0,16.0952380952,27.3167,119.496,4352,-29.9616,4352,27.2224935059,27.2422768572,3.0
99.9956828753,220.055,0.519998024117,1000.0,0.0,0.319646,2.97566,1000.0,27.1819,13.1197768435,61.0,1000.0,10.9565217391,27.2982,119.51,4353,-29.9209,4353,27.1806110898,27.1994875053,3.0
99.9956828753,220.041,0.52261045235,1000.0,0.0,0.596623,3.38919,1000.0,27.2223,12.3056373783,85.0,1000.0,9.33018867925,27.3241,119.532,4354,-29.9634,4354,27.2220766798,27.2403270714,3.0
99.9956828753,220.032,0.574180652733,1000.0,0.0,0.50604,3.89024,1000.0,26.9421,15.290895092,61.0,1000.0,12.4487179487,27.0596,119.583,4355,-29.7713,4355,26.9444043333,26.9606395531,3.0
81.3398748782,220.034,0.502072899702,748.0,193.238285144,0.515436,2.9391,261.128205128,27.0603,14.4996169858,68.0,59.0,12.2588235294,27.1611,119.588,4356,-29.7823,4356,27.0619755093,27.0806562866,3.0
99.9956828753,220.071,0.529677619205,1000.0,0.0,0.242772,3.26071,1000.0,27.1475,13.767711122,116.0,1000.0,9.1376146789,27.2511,119.643,4357,-29.8504,4357,27.1447472761,27.1605006574,3.0
99.9956828753,220.092,0.543045254822,1000.0,0.0,0.338618,3.50247,1000.0,26.8956,14.9304752064,103.0,1000.0,10.101010101,27.0104,119.676,4358,-29.7194,4358,26.8947788364,26.9165483943,2.0
99.9956828753,220.115,0.499192715236,1000.0,0.0,0.487214,2.79064,1000.0,26.9924,11.3911117906,59.0,1000.0,9.20183486239,27.0951,119.662,4359,-29.7934,4359,26.9947124508,27.0136348814,3.0
99.9956828753,220.145,0.503967492696,1000.0,0.0,0.2084,2.981,1000.0,27.0877,13.3202093767,59.0,1000.0,11.5789473684,27.1934,119.688,4360,-29.7712,4360,27.0864169729,27.1028475756,3.0
99.9956828753,220.188,0.505216498783,1000.0,0.0,0.476916,2.87372,1000.0,26.9767,14.3410762668,123.0,1000.0,9.62068965517,27.0824,119.715,4361,-29.7286,4361,26.9756209796,26.9936384659,3.0
99.9956828753,220.18,0.542128243664,1000.0,0.0,0.209316,3.57609,1000.0,26.9456,13.8200013952,88.0,1000.0,10.9130434783,27.0527,119.726,4362,-29.6749,4362,26.9463505677,26.962991843,3.0
99.9956828753,220.173,0.501661651412,1000.0,0.0,0.18726,2.95285,1000.0,26.8718,15.8623271165,96.0,1000.0,10.8695652174,26.978,119.695,4363,-29.6398,4363,26.8718661552,26.8879265089,3.0
99.9956828753,220.197,0.488307402384,1000.0,0.0,0.144753,2.95895,1000.0,26.8094,11.912176372,76.0,1000.0,11.5348837209,26.9157,119.71,4364,-29.5111,4364,26.811940707,26.8273996699,3.0
99.9956828753,220.191,0.512377212885,1000.0,0.0,0.364848,3.23292,1000.0,26.9089,18.7437665644,130.0,1000.0,11.8192771084,27.009,119.723,4365,-29.5624,4365,26.9103232919,26.9239496726,3.0
99.9956828753,220.21,0.542945904843,1000.0,0.0,0.286444,3.3127,1000.0,26.7951,12.7592961086,98.0,1000.0,9.64761904762,26.9098,119.712,4366,-29.5832,4366,26.7919027039,26.8100283742,2.0
99.9956828753,220.241,0.486198441193,1000.0,0.0,0.0404128,2.90202,1000.0,26.741,14.046426888,66.0,1000.0,11.3370786517,26.8405,119.743,4367,-29.5108,4367,26.7419986366,26.7622859503,3.0
99.9956828753,220.256,0.496305681008,1000.0,0.0,0.236574,2.99376,1000.0,26.7795,22.8585517637,104.0,1000.0,17.6315789474,26.8871,119.743,4368,-29.413,4368,26.7794442354,26.7936128153,3.0
99.9956828753,220.249,0.53287292841,1000.0,0.0,0.237021,3.47959,1000.0,26.6602,12.5808433676,65.0,1000.0,9.80198019802,26.7728,119.755,4369,-29.3539,4369,26.6626652306,26.677240365,3.0
99.9956828753,220.272,0.498091947053,1000.0,0.0,0.357008,2.98353,1000.0,26.6077,13.9795566645,75.0,1000.0,12.0238095238,26.6991,119.788,4370,-29.3756,4370,26.6074670961,26.6211344996,3.0
99.9956828753,220.273,0.482457420561,1000.0,0.0,0.213648,2.8991,1000.0,26.5468,12.988441015,99.0,1000.0,9.98,26.6477,119.796,4371,-29.2321,4371,26.5455732954,26.5617871001,3.0
99.9956828753,220.264,0.530729363024,1000.0,0.0,0.155021,3.28414,1000.0,26.6127,12.4955598448,82.0,1000.0,10.2783505155,26.7231,119.828,4372,-29.3013,4372,26.6151235135,26.6287642558,2.0
99.9956828753,220.278,0.507680087486,1000.0,0.0,0.419916,3.03276,1000.0,26.4498,12.3697610185,71.0,1000.0,11.0111111111,26.5545,119.837,4373,-29.253,4373,26.4505136361,26.4677002517,3.0
99.9956828753,220.27,0.516557146152,1000.0,0.0,0.468809,3.31971,1000.0,26.5453,11.9258782595,69.0,1000.0,10.3469387755,26.6483,119.838,4374,-29.3112,4374,26.543308106,26.5591327975,3.0
99.9956828753,220.278,0.493929949716,1000.0,0.0,0.368097,2.86691,1000.0,26.4906,12.0814960687,52.0,1000.0,10.8369565217,26.5816,119.864,4375,-29.1996,4375,26.491141114,26.5075230159,3.0
99.9956828753,220.252,0.52393943626,1000.0,0.0,0.442103,3.0916,1000.0,26.4204,11.9373341605,55.0,1000.0,10.0721649485,26.5274,119.899,4376,-29.0886,4376,26.4179552175,26.4318263843,3.0
99.9956828753,220.253,0.502429671417,1000.0,0.0,0.606373,2.93353,1000.0,26.3822,14.6935749442,65.0,1000.0,16.2580645161,26.4708,119.915,4377,-29.099,4377,26.3836766889,26.3963752602,2.0
99.9956828753,220.268,0.528731339132,1000.0,0.0,0.124536,3.12549,1000.0,26.4723,9.55686949053,61.0,1000.0,8.76724137931,26.5763,120.007,4378,-29.0553,4378,26.4723462741,26.4876425932,2.0
99.9956828753,220.261,0.551247356026,1000.0,0.0,0.389127,3.21538,1000.0,26.3836,14.5476762819,69.0,1000.0,17.8392857143,26.5033,120.102,4379,-29.0693,4379,26.3825944343,26.3936212154,3.0
99.9956828753,220.283,0.469697378278,1000.0,0.0,0.440642,2.57388,1000.0,26.3678,16.2483379967,74.0,1000.0,13.6388888889,26.4488,120.168,4380,-28.9594,4380,26.3679189908,26.3816334883,3.0
99.9956828753,220.308,0.553754160375,1000.0,0.0,0.169,3.46895,1000.0,26.2577,15.5332691015,90.0,1000.0,13.9428571429,26.366,120.202,4381,-28.8974,4381,26.2588144082,26.2747920646,3.0
99.9956828753,220.322,0.495100470625,1000.0,0.0,0.579903,2.84554,1000.0,26.2615,17.2134624317,122.0,1000.0,13.8266666667,26.3639,120.254,4382,-28.9549,4382,26.2608796506,26.2774009427,3.0
99.9956828753,220.341,0.486639756837,1000.0,0.0,0.352434,2.78586,1000.0,26.1876,10.2709084959,71.0,1000.0,8.45378151261,26.2789,120.304,4383,-28.8852,4383,26.1864963326,26.2047380357,3.0
99.9956828753,220.358,0.525836525253,1000.0,0.0,0.409843,3.30915,1000.0,26.0107,13.4998866113,88.0,1000.0,10.7191011236,26.1137,120.337,4384,-28.79,4384,26.0118474698,26.0265600352,3.0
99.9956828753,220.382,0.518043615181,1000.0,0.0,0.257809,3.00602,1000.0,26.0883,13.0570058198,67.0,1000.0,11.7011494253,26.2009,120.332,4385,-28.7533,4385,26.0892544449,26.1043155615,3.0
99.9956828753,220.371,0.496059187323,1000.0,0.0,0.469029,2.90858,1000.0,26.0344,31.4572145662,291.0,1000.0,11.7701149425,26.1349,120.345,4386,-28.7308,4386,26.0343708478,26.0492124106,2.0
99.9956828753,220.37,0.5061744364,1000.0,0.0,0.533235,2.86261,1000.0,26.0307,15.333550456,76.0,1000.0,12.7088607595,26.1413,120.399,4387,-28.6196,4387,26.031454156,26.0484541923,3.0
99.9956828753,220.388,0.480147494069,1000.0,0.0,0.180721,2.80256,1000.0,26.0491,11.1571315467,50.0,1000.0,10.956043956,26.1379,120.414,4388,-28.6826,4388,26.0496629482,26.0668268109,2.0
99.9956828753,220.429,0.496927223211,1000.0,0.0,0.176271,2.89481,1000.0,25.9267,24.1938862573,110.0,1000.0,18.0363636364,26.0274,120.417,4389,-28.565,4389,25.9266652835,25.9468062915,3.0
99.9956828753,220.418,0.483107232672,1000.0,0.0,0.635607,2.58833,1000.0,25.9479,13.0127845494,50.0,1000.0,13.9722222222,26.057,120.458,4390,-28.5313,4390,25.9479642836,25.9697932666,3.0
99.9956828753,220.422,0.531507506268,1000.0,0.0,0.282777,3.0782,1000.0,25.9674,16.7842571742,115.0,1000.0,13.4266666667,26.0813,120.485,4391,-28.5893,4391,25.9673288334,25.9871141509,3.0
94.5502132349,220.412,0.5001383129,1000.0,323.663257601,0.499156,2.83062,580.388888889,25.8501,13.0549823656,83.0,114.0,9.9793814433,25.9565,120.469,4392,-28.4843,4392,25.8494806578,25.8686572443,2.0
99.9956828753,220.426,0.531679255524,1000.0,0.0,0.180913,3.19807,1000.0,25.8955,19.2423768387,138.0,1000.0,12.9871794872,26.0094,120.489,4393,-28.4919,4393,25.896578958,25.9147841318,3.0
92.2617511565,220.434,0.525681278156,904.0,215.698145533,0.648834,3.23457,378.296296296,25.8676,20.2666849881,154.0,113.0,11.8928571429,25.9723,120.49,4394,-28.4336,4394,25.8671278147,25.880493572,3.0
99.9956828753,220.442,0.473436721065,1000.0,0.0,0.0865581,2.76323,1000.0,25.7354,12.8566074839,61.0,1000.0,11.0659340659,25.8229,120.529,4395,-28.3822,4395,25.7354504861,25.7478754056,2.0
99.9956828753,220.444,0.484178042145,1000.0,0.0,0.355572,2.70761,1000.0,25.8871,10.2837384475,58.0,1000.0,8.71551724138,25.9877,120.537,4396,-28.5088,4396,25.8864922084,25.9016162558,3.0
99.9956828753,220.459,0.499864970564,1000.0,0.0,0.416043,2.85877,1000.0,25.7181,16.0141381979,100.0,1000.0,13.0266666667,25.82,120.56,4397,-28.35,4397,25.7201484156,25.7353487086,2.0
99.9956828753,220.44,0.490594809983,1000.0,0.0,0.215048,2.77974,1000.0,25.7798,12.1261234209,74.0,1000.0,11.1098901099,25.8768,120.616,4398,-28.3591,4398,25.7767894298,25.796082239,3.0
99.9956828753,220.465,0.50853957664,1000.0,0.0,0.343978,3.02115,1000.0,25.5515,26.3512156092,197.0,1000.0,13.4794520548,25.6688,120.642,4399,-28.2724,4399,25.5531459556,25.5706167576,3.0
99.9956828753,220.459,0.478358412433,1000.0,0.0,0.35374,2.73059,1000.0,25.6101,13.9374446348,75.0,1000.0,11.1739130435,25.7165,120.637,4400,-28.3005,4400,25.6099022318,25.6249844649,3.0
99.9956828753,220.478,0.482480417582,1000.0,0.0,0.209253,2.75136,1000.0,25.6283,17.1749739368,115.0,1000.0,13.5,25.7362,120.639,4401,-28.1905,4401,25.6279013638,25.6453780528,3.0
99.9956828753,220.456,0.485071502274,1000.0,0.0,0.19059,2.71277,1000.0,25.5328,16.2524331222,134.0,1000.0,11.8292682927,25.6452,120.667,4402,-28.1966,4402,25.5331542933,25.5497444719,3.0
99.9956828753,220.463,0.501348528602,1000.0,0.0,0.231853,2.93998,1000.0,25.5915,21.4884831431,155.0,1000.0,12.5853658537,25.6954,120.664,4403,-28.1834,4403,25.5912254723,25.6053468324,3.0
99.9956828753,220.482,0.472268518213,1000.0,0.0,0.570445,2.71864,1000.0,25.5103,15.7244796181,90.0,1000.0,11.0,25.607,120.67,4404,-28.142,4404,25.5112137147,25.526159844,3.0
99.9956828753,220.469,0.449953821635,1000.0,0.0,0.193312,2.23665,1000.0,25.4751,27.7647408296,183.0,1000.0,17.55,25.5876,120.68,4405,-28.0837,4405,25.4740616289,25.4892910897,3.0
99.9956828753,220.485,0.486617603529,1000.0,0.0,0.274641,2.67422,1000.0,25.5159,26.6760180251,170.0,1000.0,13.9078947368,25.6292,120.679,4406,-28.1382,4406,25.5152584714,25.5338339437,3.0
99.9956828753,220.487,0.480623351239,1000.0,0.0,0.345206,2.64206,1000.0,25.3777,19.8129885422,135.0,1000.0,10.6989247312,25.4917,120.672,4407,-28.0068,4407,25.3760566541,25.393750533,2.0
99.9956828753,220.478,0.484026450625,1000.0,0.0,0.223427,2.66441,1000.0,25.531,16.2210511373,106.0,1000.0,12.55,25.6394,120.657,4408,-28.131,4408,25.5333391486,25.5499634594,3.0
99.9956828753,220.472,0.452288738422,1000.0,0.0,0.271604,2.50148,1000.0,25.3511,9.75086161881,51.0,1000.0,8.39495798319,25.4492,120.661,4409,-27.9868,4409,25.3505638802,25.3660327558,3.0
99.9956828753,220.487,0.472236936079,1000.0,0.0,0.155087,2.66614,1000.0,25.3078,11.956056377,58.0,1000.0,12.3924050633,25.4216,120.681,4410,-27.872,4410,25.3072480729,25.3293950139,3.0
99.9956828753,220.497,0.504235541211,1000.0,0.0,0.21114,2.97051,1000.0,25.3066,13.5425447768,70.0,1000.0,14.7352941176,25.4175,120.697,4411,-27.8859,4411,25.3074113765,25.3260494983,3.0
99.9956828753,220.496,0.483796760056,1000.0,0.0,0.667241,2.57131,1000.0,25.2737,17.369181389,117.0,1000.0,11.8765432099,25.3855,120.697,4412,-27.9104,4412,25.2724827867,25.2908007918,3.0
99.9956828753,220.502,0.516832741055,1000.0,0.0,0.378089,2.99948,1000.0,25.3299,10.4370781281,61.0,1000.0,10.0096153846,25.4456,120.704,4413,-27.8804,4413,25.3301182758,25.3516283183,3.0
99.9956828753,220.489,0.475274464126,1000.0,0.0,0.198569,2.47271,1000.0,25.1535,18.1908027894,115.0,1000.0,14.4571428571,25.2694,120.738,4414,-27.7318,4414,25.1535975949,25.1770849095,3.0
99.9956828753,220.513,0.546968224015,1000.0,0.0,0.31563,3.39632,1000.0,25.0596,20.1579383703,102.0,1000.0,17.9454545455,25.182,120.78,4415,-27.6858,4415,25.0594610922,25.0799647864,3.0
99.9956828753,220.513,0.479631487405,1000.0,0.0,0.391209,2.7424,1000.0,24.9652,16.5445771511,62.0,1000.0,18.8867924528,25.0649,120.836,4416,-27.5893,4416,24.9658001648,24.9860938654,3.0
99.9956828753,220.539,0.481117426706,1000.0,0.0,0.402569,2.8158,1000.0,24.9955,13.1397160959,71.0,1000.0,12.8227848101,25.1047,120.827,4417,-27.582,4417,24.9953367687,25.011724359,3.0
99.9956828753,220.547,0.481819514283,1000.0,0.0,0.32898,2.68203,1000.0,25.0403,7.37630049389,36.0,1000.0,8.11382113821,25.1371,120.859,4418,-27.5812,4418,25.0407921527,25.0580412859,3.0
99.9956828753,220.568,0.463906816767,1000.0,0.0,0.357474,2.51339,1000.0,24.96,14.8912263505,84.0,1000.0,12.8933333333,25.0583,120.9,4419,-27.5058,4419,24.9600362732,24.9793886342,2.0
99.9956828753,220.59,0.486044594783,1000.0,0.0,0.39774,2.71328,1000.0,24.9668,14.6867074254,85.0,1000.0,12.775,25.0713,120.915,4420,-27.4992,4420,24.9664944358,24.9849849034,3.0
99.9956828753,220.609,0.482674954021,1000.0,0.0,0.360736,2.77416,1000.0,24.8444,13.3400395275,70.0,1000.0,10.8191489362,24.9521,120.96,4421,-27.3627,4421,24.84624117,24.862451982,3.0
99.9956828753,220.624,0.509915230818,1000.0,0.0,0.443199,2.96843,1000.0,24.844,12.2595189982,50.0,1000.0,12.1829268293,24.9632,120.947,4422,-27.3635,4422,24.8410000058,24.8606245649,3.0
99.9956828753,220.622,0.506957628471,1000.0,0.0,0.166768,2.9426,1000.0,24.7618,15.8360102545,113.0,1000.0,13.0,24.876,120.995,4423,-27.3308,4423,24.7631821226,24.783611413,3.0
99.9956828753,220.634,0.436271929062,1000.0,0.0,0.648528,2.14373,1000.0,24.7972,14.0691415531,74.0,1000.0,14.2985074627,24.8883,121.001,4424,-27.2834,4424,24.7984196634,24.8169332172,3.0
99.9956828753,220.641,0.484219984706,1000.0,0.0,0.523697,2.63386,1000.0,24.8201,12.5008598947,48.0,1000.0,11.7674418605,24.9264,121.034,4425,-27.2915,4425,24.8206954283,24.8359032891,3.0
99.9956828753,220.656,0.480249748925,1000.0,0.0,0.583822,2.72023,1000.0,24.8113,15.2681435829,84.0,1000.0,13.1168831169,24.9013,121.039,4426,-27.2873,4426,24.811103605,24.8255419067,3.0
99.9956828753,220.663,0.471244546929,1000.0,0.0,0.400803,2.42582,1000.0,24.6564,18.8376337649,123.0,1000.0,13.7260273973,24.7583,121.064,4427,-27.2519,4427,24.6590174551,24.6729539787,3.0
99.9956828753,220.679,0.48026000301,1000.0,0.0,0.292766,2.50121,1000.0,24.7351,18.6734461062,104.0,1000.0,13.7567567568,24.8422,121.103,4428,-27.2364,4428,24.7333513018,24.7534120363,2.0
99.9956828753,220.694,0.477987592741,1000.0,0.0,0.400073,2.55435,1000.0,24.6625,12.0467464692,65.0,1000.0,11.2359550562,24.768,121.104,4429,-27.2051,4429,24.6621513,24.6788137288,3.0
93.2036017563,220.71,0.480979989835,1000.0,279.142873457,0.38008,2.68448,911.727272727,24.6492,12.6436743077,60.0,29.0,12.25,24.7428,121.092,4430,-27.1027,4430,24.6495267484,24.6703128617,3.0
99.9956828753,220.709,0.471112939613,1000.0,0.0,0.456776,2.49438,1000.0,24.6635,12.3659460706,65.0,1000.0,13.1733333333,24.7683,121.108,4431,-27.1952,4431,24.6634566747,24.6798509842,3.0
99.9956828753,220.677,0.458577007362,1000.0,0.0,0.481045,2.48745,1000.0,24.5716,15.3781851445,68.0,1000.0,16.737704918,24.6739,121.109,4432,-27.0729,4432,24.5714449492,24.5887884578,3.0
