QFunRegParamNorm,Epoch,StdReturn,Iteration,AverageQ,AverageEsReturn,AverageReturn,MaxReturn,AverageAbsQ,AverageAbsQYDiff,AverageY,AveragePolicySurr,PolicyRegParamNorm,MinReturn,AverageAbsY,AverageDiscountedReturn,AverageQLoss,MaxEsReturn,StdEsReturn,AverageAction,MinEsReturn
506.75,3912,156.956971497,3912,585.868,3826.96285159,6157.30562343,6431.27405662,587.309,5.0178522208,585.872888801,-588.394,254.858,5922.20547687,587.311520704,458.884714348,423.942,3826.96285159,0.0,0.979029,3826.96285159
506.847,3913,512.375018119,3913,586.014,3876.04578437,5889.3283584,6390.62267374,587.456,4.98536753413,586.014022041,-588.547,254.974,4468.07609156,587.452205617,460.165070739,443.692,3876.04578437,0.0,0.985233,3876.04578437
507.033,3914,227.709206391,3914,587.225,3902.84576283,6150.91257758,6364.23236614,588.63,5.04336442813,587.253022843,-589.812,254.969,5556.88775275,588.656169559,465.027194437,427.407,3902.84576283,0.0,0.983615,3902.84576283
507.069,3915,192.484375838,3915,585.142,4154.3866056,6046.05540883,6252.30394985,586.632,4.75415813117,585.131431237,-587.807,255.001,5635.12234393,586.616808882,456.519259872,362.233,4154.3866056,0.0,0.979277,4154.3866056
507.192,3916,572.440452857,3916,585.622,3001.12159753,6114.22600164,6466.92173363,586.953,4.84235140188,585.646631678,-588.258,255.018,4427.31652429,586.977695431,461.684103059,388.315,3001.12159753,0.0,0.983071,3001.12159753
507.304,3917,2559.33166258,3917,586.384,4022.00587814,4618.49321045,6419.2847867,587.72,4.79196214992,586.381446987,-588.919,255.078,-460.601691865,587.71343408,416.069661154,325.22,4022.00587814,0.0,0.987397,4022.00587814
507.383,3918,597.211869425,3918,586.346,4220.41674773,6157.26821123,6629.43628452,587.712,4.86818054006,586.356063573,-588.822,255.14,4426.99402886,587.724789646,489.771385274,366.182,4220.41674773,0.0,0.983246,4220.41674773
507.492,3919,1100.80848836,3919,586.597,4116.78965881,5534.08004228,6166.47283288,587.977,4.9308487067,586.610924275,-589.084,255.133,2255.9816753,587.998243207,467.954403782,381.623,4116.78965881,0.0,0.980877,4116.78965881
507.556,3920,407.951899096,3920,585.732,4416.89035535,6403.17703696,6691.85585171,587.169,4.82101188084,585.733449248,-588.276,255.139,5211.00493326,587.171969488,493.859784607,366.987,4416.89035535,0.0,0.980416,4416.89035535
507.651,3921,540.500162829,3921,585.236,3394.65604161,5838.53635011,6329.25628345,586.634,4.88307366217,585.235654913,-587.772,255.192,4275.66930759,586.636189384,427.611336166,413.965,3394.65604161,0.0,0.980259,3394.65604161
507.752,3922,196.124292496,3922,586.115,3938.89699884,6384.04359647,6666.2943574,587.485,4.69095079873,586.131467961,-588.651,255.169,6058.97036925,587.501742909,469.349755207,334.596,3938.89699884,0.0,0.979316,3938.89699884
507.887,3923,1621.77870562,3923,586.246,3527.79304768,5429.64514261,6402.3865915,587.623,4.91304191422,586.25768722,-588.746,255.151,623.857255907,587.635417284,424.780786079,420.323,3527.79304768,0.0,0.985152,3527.79304768
507.983,3924,175.637765153,3924,586.076,4524.37153719,6478.67977529,6779.91126687,587.535,5.0160957077,586.079358463,-588.569,255.141,6174.8995138,587.543094655,475.364255375,434.867,4524.37153719,0.0,0.982423,4524.37153719
508.049,3925,103.350694204,3925,584.885,3906.08133743,6417.42314671,6606.3988948,586.443,4.81681179767,584.89471843,-587.38,255.183,6297.36016997,586.445671946,477.881651241,382.619,3906.08133743,0.0,0.978385,3906.08133743
508.144,3926,177.436301647,3926,585.722,3696.44330111,6503.3987169,6786.88897348,587.204,4.70701515761,585.72264638,-588.13,255.191,6242.58686167,587.210182522,470.263270704,357.664,3696.44330111,0.0,0.980598,3696.44330111
508.204,3927,119.900907016,3927,585.85,3090.30784977,5149.13472389,5335.0240979,587.285,4.63191848503,585.85622353,-588.291,255.233,4934.6242298,587.288811726,405.590568885,354.329,3090.30784977,0.0,0.983453,3090.30784977
508.282,3928,1654.28204614,3928,586.013,4325.96905669,5635.94523166,6487.84796849,587.451,4.73560132904,586.018785905,-588.551,255.28,707.588728518,587.455842959,445.363407743,336.788,4325.96905669,0.0,0.983244,4325.96905669
508.34,3929,2247.073265,3929,585.154,4167.69995634,4982.17370583,6873.32500968,586.585,4.78868616094,585.154606121,-587.635,255.291,726.950527007,586.586601235,469.009755236,346.305,4167.69995634,0.0,0.985393,4167.69995634
508.477,3930,1633.10616234,3930,585.407,3897.41804973,5067.17394511,6088.93350617,586.858,4.6956444775,585.426185864,-587.936,255.37,1321.16017798,586.885786949,440.706468863,299.376,3897.41804973,0.0,0.983511,3897.41804973
508.575,3931,1649.88675328,3931,585.462,732.502317309,5348.99009555,6346.75394453,586.93,4.83794202856,585.461640826,-587.967,255.404,437.897549271,586.921945959,424.538029943,369.276,732.502317309,0.0,0.983829,732.502317309
508.703,3932,933.150994376,3932,586.069,3863.00522419,5985.32671226,6701.07910548,587.486,4.91637208841,586.071073214,-588.728,255.449,3266.18452554,587.485081713,462.74685978,401.861,3863.00522419,0.0,0.981012,3863.00522419
508.806,3933,2411.26294,3933,585.851,3754.76581438,5079.41820158,6503.80727294,587.253,4.9831534992,585.870284387,-588.497,255.497,-516.114830277,587.274553694,413.760506064,455.404,3754.76581438,0.0,0.98591,3754.76581438
508.894,3934,896.927973187,3934,584.864,1429.74343421,5775.7369864,6284.69095687,586.283,4.94069680016,584.872063495,-587.4,255.588,3119.7282029,586.291342106,458.59690109,405.721,1429.74343421,0.0,0.981798,1429.74343421
508.957,3935,152.61305395,3935,585.945,3397.57701199,6330.83878013,6605.01127068,587.276,4.80042970907,585.936264651,-588.392,255.61,5989.96122528,587.26488955,458.125728211,361.507,3397.57701199,0.0,0.981458,3397.57701199
509.093,3936,698.689160216,3936,585.746,3537.41590383,6287.40228598,6824.02430044,587.072,4.98567990381,585.773681515,-588.288,255.649,4271.11145174,587.101738035,451.125885164,408.767,3537.41590383,0.0,0.98039,3537.41590383
509.137,3937,1083.95749724,3937,584.213,4042.06977213,5942.74733326,6574.43238729,585.615,4.97982167323,584.195237306,-586.831,255.714,2728.05398982,585.594774564,459.791800968,423.154,4042.06977213,0.0,0.981582,4042.06977213
509.238,3938,1692.330053,3938,586.125,4504.92164284,5487.27114173,6560.97934602,587.445,5.24384877505,586.142052924,-588.821,255.746,1629.94071721,587.461852755,463.308067424,475.33,4504.92164284,0.0,0.987061,4504.92164284
509.314,3939,2297.87351925,3939,584.666,3784.12591218,4235.81649061,6224.03044373,586.1,5.10682212305,584.676463831,-587.217,255.782,343.84887234,586.108137795,431.666914868,411.945,3784.12591218,0.0,0.986444,3784.12591218
509.42,3940,266.591104483,3940,584.533,4147.33919293,5809.67117607,6070.8000749,585.993,5.27004040412,584.541159974,-586.91,255.914,5289.48280628,586.001627191,451.485073645,448.846,4147.33919293,0.0,0.990867,4147.33919293
509.485,3941,1858.50780103,3941,584.984,3899.71907742,4962.19593685,6225.42936113,586.377,5.14877469863,584.984265142,-587.383,255.896,51.5213328568,586.379104114,433.011913253,410.417,3899.71907742,0.0,0.991246,3899.71907742
509.506,3942,183.352653736,3942,585.886,4005.5954255,6123.24486529,6372.90623341,587.265,5.07535226741,585.878699045,-588.423,255.918,5823.51767147,587.254157436,471.423902184,378.822,4005.5954255,0.0,0.984978,4005.5954255
509.631,3943,2166.63802014,3943,585.673,4274.39899224,4906.41100618,6299.78559704,587.053,5.26445468865,585.693885335,-588.325,255.91,-23.3229857551,587.069494376,440.824345882,474.448,4274.39899224,0.0,0.98839,4274.39899224
509.761,3944,1648.16078752,3944,586.406,4492.29647451,4620.40786433,6052.02628203,587.794,5.03503100387,586.406545539,-588.973,255.926,898.799415623,587.79374362,457.263930178,373.844,4492.29647451,0.0,0.987886,4492.29647451
509.894,3945,1365.79772633,3945,584.4,1444.92939811,5699.2327603,6361.55819027,585.901,5.16177395559,584.402747271,-587.026,255.932,1663.82406571,585.903744611,461.228238419,420.429,1444.92939811,0.0,0.984588,1444.92939811
510.037,3946,2442.56281498,3946,583.769,3903.22648758,4806.55106295,6441.82598206,585.269,5.1559811883,583.779011901,-586.456,255.988,-192.114717112,585.285048235,418.755778815,417.443,3903.22648758,0.0,0.98545,3903.22648758
510.14,3947,1495.90678116,3947,584.693,4001.29178402,5532.7343121,6313.00763358,586.186,5.12752324795,584.701898189,-587.388,256.036,1076.42419727,586.189996503,445.382839304,402.332,4001.29178402,0.0,0.986432,4001.29178402
510.266,3948,1660.08459485,3948,586.122,3867.62433234,5342.66731435,6399.28886036,587.539,4.9246437301,586.1183859,-588.979,256.102,1833.94651983,587.538228256,458.152685138,353.76,3867.62433234,0.0,0.983812,3867.62433234
510.374,3949,792.798784763,3949,584.342,4051.39537947,5574.75763765,6153.6549848,585.812,5.14053105296,584.367789326,-587.084,256.061,3407.06578576,585.833937302,471.44869995,418.089,4051.39537947,0.0,0.981494,4051.39537947
510.423,3950,181.079218825,3950,586.024,4197.21260693,5987.60880455,6244.00679641,587.471,4.87422128337,586.009120757,-588.742,256.144,5594.69032518,587.460291835,441.434631396,336.125,4197.21260693,0.0,0.981435,4197.21260693
510.466,3951,654.784136025,3951,585.991,3677.81455072,5903.58136006,6382.43186817,587.397,4.93973070003,586.008915648,-588.623,256.19,4013.89182305,587.414074558,473.551186195,370.58,3677.81455072,0.0,0.981607,3677.81455072
510.533,3952,1558.4716271,3952,585.669,4265.65919071,5585.54088046,6610.92033183,587.038,4.99704179589,585.677597432,-588.316,256.188,1524.22479455,587.046417385,461.943104313,388.961,4265.65919071,0.0,0.983652,4265.65919071
510.649,3953,1967.52864091,3953,586.894,4544.29175069,5588.76575858,6480.61868536,588.191,5.10471452581,586.887934063,-589.531,256.26,-301.78951955,588.185851081,437.887738169,417.024,4544.29175069,0.0,0.984877,4544.29175069
510.751,3954,1174.55782365,3954,587.034,4156.97631365,5719.53488083,6536.69637268,588.363,4.86959530979,587.05406252,-589.711,256.313,2647.41180556,588.37965991,467.340397294,355.299,4156.97631365,0.0,0.9833,4156.97631365
510.838,3955,162.506013995,3955,586.336,3920.98192777,5882.80907808,6223.07673932,587.689,5.00053766304,586.342096561,-588.882,256.323,5702.54662231,587.693373591,462.909535198,397.106,3920.98192777,0.0,0.981466,3920.98192777
510.942,3956,122.765419071,3956,586.404,4133.38296486,5632.81801896,5790.89707788,587.757,4.95967826278,586.415186427,-589.009,256.308,5371.24640854,587.773596145,428.681562429,413.306,4133.38296486,0.0,0.979761,4133.38296486
511.022,3957,1261.76085269,3957,586.121,3878.43911016,5058.84523975,6026.43273608,587.447,4.96291957018,586.131045411,-588.718,256.38,1771.2368581,587.453640946,437.330125832,413.534,3878.43911016,0.0,0.983584,3878.43911016
511.104,3958,1696.64152877,3958,587.379,1000.75272027,4627.28469575,5953.61149152,588.656,4.9134167766,587.391124704,-590.006,256.357,449.528793703,588.675385001,412.574545115,369.979,1000.75272027,0.0,0.984475,1000.75272027
511.151,3959,2365.08221004,3959,586.552,1110.48104455,4040.45285772,6235.30462673,587.846,4.86341453606,586.550626806,-589.24,256.384,314.504169681,587.85119211,433.223833358,362.682,1110.48104455,0.0,0.987853,1110.48104455
511.318,3960,680.752390137,3960,587.105,4040.92161585,5829.33072141,6219.98111682,588.364,5.07948682252,587.122990214,-589.763,256.404,3812.91046446,588.379390959,473.017936696,417.55,4040.92161585,0.0,0.982409,4040.92161585
511.415,3961,1085.58274619,3961,586.489,3834.27239285,5537.52354755,6370.11500281,587.799,4.73975009365,586.498697469,-589.168,256.423,2877.48931761,587.808448495,448.652513425,301.793,3834.27239285,0.0,0.986903,3834.27239285
511.499,3962,195.78845286,3962,587.607,3651.12707085,5733.1124049,6036.42548626,588.831,4.89059559127,587.605276903,-590.26,256.41,5463.34896677,588.825548649,444.910190425,352.155,3651.12707085,0.0,0.98274,3651.12707085
511.598,3963,1539.45718289,3963,586.192,3679.55190673,4761.85150402,5740.1793269,587.335,5.29775308501,586.189241787,-588.524,256.408,786.703034205,587.329977015,404.536595722,475.44,3679.55190673,0.0,0.986919,3679.55190673
511.739,3964,1806.31317791,3964,586.328,3052.51045956,2843.27852871,5749.68465126,587.368,5.13937583378,586.337645438,-588.635,256.442,-152.049787773,587.369059173,394.055470534,391.365,3052.51045956,0.0,0.991863,3052.51045956
511.844,3965,1866.64167783,3965,587.274,3541.27103848,4378.58548715,5612.48236717,588.258,5.27228653255,587.289561538,-589.777,256.533,252.215789309,588.270471821,400.525283772,416.376,3541.27103848,0.0,0.986169,3541.27103848
511.907,3966,1982.58696479,3966,588.284,3465.38617783,4613.78581495,5936.79812228,589.241,5.20530257932,588.291295434,-590.877,256.525,66.5506022826,589.245661068,405.136701774,417.647,3465.38617783,0.0,0.98552,3465.38617783
511.947,3967,186.952712808,3967,586.526,3042.55854098,5248.26419614,5447.84016198,587.495,5.10034480612,586.525871436,-589.034,256.583,4933.25827535,587.493084636,416.442643552,387.32,3042.55854098,0.0,0.987463,3042.55854098
512.006,3968,1422.84105522,3968,587.668,3589.90478812,3181.95930656,4892.18945891,588.57,5.08401207543,587.682564158,-590.29,256.627,1024.18968434,588.586520923,387.921655189,356.485,3589.90478812,0.0,0.990978,3589.90478812
512.107,3969,1713.00059385,3969,588.513,3390.89682149,4679.09005549,5946.17203654,589.365,4.88254572617,588.513604272,-591.074,256.697,50.8391145114,589.364238783,405.482357901,335.723,3390.89682149,0.0,0.988377,3390.89682149
512.223,3970,1432.49872466,3970,586.606,3764.65022104,4970.54692618,5775.3839558,587.462,5.19616970126,586.610101646,-589.187,256.718,732.160199811,587.464186799,426.4211891,431.814,3764.65022104,0.0,0.988019,3764.65022104
512.222,3971,1185.49322341,3971,587.351,3689.49207859,4646.70574154,5766.37073654,588.146,4.7677376241,587.379258939,-589.905,256.747,2223.8411536,588.174221224,430.641131441,295.576,3689.49207859,0.0,0.983511,3689.49207859
512.238,3972,1670.36893337,3972,588.356,3595.52250136,5083.17125545,6434.12341693,589.152,4.81502769067,588.338958027,-590.987,256.801,961.663062413,589.132061056,435.156121722,314.725,3595.52250136,0.0,0.98612,3595.52250136
512.365,3973,1235.8630531,3973,586.577,3595.47039651,5356.7266814,6139.34003795,587.408,5.13096225136,586.585170498,-589.189,256.84,1686.25184844,587.41644603,450.822776576,422.194,3595.47039651,0.0,0.985871,3595.47039651
512.481,3974,1754.37360566,3974,587.461,3367.13141931,5790.32365954,6542.88413171,588.371,5.00344760947,587.476948524,-590.107,256.896,534.861690528,588.386493699,479.131540463,373.935,3367.13141931,0.0,0.978162,3367.13141931
512.539,3975,641.85764751,3975,586.724,4035.04365585,6054.43234545,6472.14044683,587.61,5.02899373193,586.732213745,-589.367,256.903,4174.1352423,587.618100485,457.38701332,423.076,4035.04365585,0.0,0.980886,4035.04365585
512.652,3976,175.193771276,3976,588.464,3906.48437774,5738.57510193,6000.25624684,589.311,5.05470958569,588.463680275,-591.104,256.952,5360.11884975,589.308889415,431.558137076,417.55,3906.48437774,0.0,0.984146,3906.48437774
512.722,3977,1481.87852675,3977,586.955,4186.95276311,5422.17719446,6244.59539258,587.844,4.88209778268,586.970464146,-589.505,256.945,1007.44054168,587.85288131,448.933167634,390.752,4186.95276311,0.0,0.984729,4186.95276311
512.815,3978,188.681511861,3978,587.228,4028.84740491,5870.68108578,6149.6375168,588.148,5.01796763199,587.238386242,-589.699,256.974,5508.63595186,588.157570854,427.220614926,427.008,4028.84740491,0.0,0.985425,4028.84740491
512.875,3979,122.93222602,3979,586.647,3700.28812531,5983.66378539,6152.34888538,587.583,5.04852230937,586.649089879,-589.225,256.994,5773.94256137,587.576730802,455.495431599,441.778,3700.28812531,0.0,0.983732,3700.28812531
512.884,3980,1733.24696632,3980,586.493,4162.93362746,5291.81812505,6396.83672945,587.389,4.69414073972,586.506647298,-589.155,257.06,357.955824317,587.402778455,438.980859845,316.551,4162.93362746,0.0,0.98625,4162.93362746
512.989,3981,1880.10258509,3981,588.57,4194.63996363,5223.14768717,6473.75576362,589.365,5.19584550605,588.578609044,-591.192,257.158,1377.70195484,589.370908072,447.877727605,444.411,4194.63996363,0.0,0.987988,4194.63996363
513.179,3982,1415.85661912,3982,586.243,3078.60671991,5776.28891281,6422.38763736,587.128,4.89785245391,586.243596516,-588.866,257.166,1539.8259494,587.128014793,462.596428681,404.462,3078.60671991,0.0,0.984124,3078.60671991
513.267,3983,1443.58637859,3983,586.048,4137.2326961,4460.72365478,6068.23164697,586.933,4.73663231458,586.06472202,-588.686,257.166,1840.68344386,586.949137994,443.138668544,326.523,4137.2326961,0.0,0.99005,4137.2326961
513.375,3984,1963.63827015,3984,586.727,3794.4154414,4676.83245618,6552.91079755,587.597,4.89258984068,586.712351159,-589.391,257.287,-148.185132312,587.578489741,425.02298143,401.797,3794.4154414,0.0,0.990307,3794.4154414
513.493,3985,983.487427361,3985,587.636,3216.85144526,5442.76828832,6016.0149924,588.467,4.95781379549,587.65622506,-590.181,257.34,2555.88386549,588.48522154,429.722971365,415.762,3216.85144526,0.0,0.988274,3216.85144526
513.567,3986,537.372056557,3986,587.579,3655.4516563,6003.92174642,6488.53008747,588.43,4.6682056214,587.58439238,-590.148,257.325,4459.63478424,588.432571038,456.578183924,298.623,3655.4516563,0.0,0.984656,3655.4516563
513.614,3987,1496.03956168,3987,587.445,3911.21961459,5655.69602412,6422.24810729,588.321,4.74116024896,587.435368784,-589.956,257.386,1196.66757285,588.302449006,455.388503531,328.993,3911.21961459,0.0,0.986277,3911.21961459
513.764,3988,226.792677643,3988,588.17,3974.43036751,5924.00212346,6216.96581109,589.052,4.76866712291,588.191793756,-590.491,257.429,5396.25520853,589.0728861,440.253645367,366.643,3974.43036751,0.0,0.983034,3974.43036751
513.83,3989,1401.22530715,3989,587.716,3491.32298201,5328.69427257,6084.65997122,588.627,4.92367923452,587.735117017,-590.125,257.363,1282.43661777,588.640112236,442.085808141,407.15,3491.32298201,0.0,0.985614,3491.32298201
513.865,3990,1341.1666787,3990,588.137,3699.40684391,5580.30518578,6707.11967552,589.042,4.94389004939,588.137144446,-590.733,257.383,3256.38426586,589.041077555,491.136010628,389.071,3699.40684391,0.0,0.986441,3699.40684391
513.952,3991,1054.48038611,3991,587.518,3963.12937715,5619.56761179,6145.21962667,588.357,5.01600731693,587.533527998,-590.166,257.393,2493.2993758,588.369631898,455.273191506,415.961,3963.12937715,0.0,0.983246,3963.12937715
514.014,3992,209.66514798,3992,587.815,3876.45467376,6215.6954967,6622.16560387,588.651,4.7903435129,587.826963979,-590.388,257.446,5906.99240344,588.663454679,470.313794962,342.984,3876.45467376,0.0,0.981368,3876.45467376
514.103,3993,210.947584793,3993,586.604,3803.51474386,6461.27679351,6873.78018405,587.511,4.75725119759,586.603576625,-589.162,257.454,6165.0632007,587.506973964,488.649733668,378.137,3803.51474386,0.0,0.984204,3803.51474386
514.228,3994,242.609474452,3994,586.956,3828.60476316,6135.51468231,6468.54975107,587.848,4.94234900771,586.963440175,-589.579,257.451,5718.24463954,587.856851181,463.738354611,447.166,3828.60476316,0.0,0.983563,3828.60476316
514.313,3995,1863.21068993,3995,588.257,4095.23089622,5339.30539207,6562.6022144,589.142,4.80188870755,588.26406731,-590.879,257.555,-66.6891717685,589.149586705,424.004237319,401.588,4095.23089622,0.0,0.98412,4095.23089622
514.423,3996,202.490390845,3996,587.484,4062.14419765,6435.31434642,6780.51835,588.406,4.86174499424,587.495666569,-590.084,257.546,6117.20809679,588.415733147,475.790281885,377.706,4062.14419765,0.0,0.982059,4062.14419765
514.472,3997,1052.85497013,3997,587.944,4121.50557619,5481.13903794,6429.70696276,588.864,4.5751441083,587.948241155,-590.434,257.59,2738.42677408,588.864857223,458.937960752,316.843,4121.50557619,0.0,0.985123,4121.50557619
514.55,3998,1795.58042212,3998,588.411,4005.71658172,5102.27001811,6153.2950322,589.358,4.72585722772,588.405033284,-590.85,257.582,134.480924746,589.350550922,424.579459332,370.71,4005.71658172,0.0,0.984799,4005.71658172
514.683,3999,188.246650858,3999,587.68,4110.85080694,6257.53228377,6556.56232125,588.664,4.8156451267,587.679855244,-590.236,257.617,5924.47248382,588.662580543,457.189893213,403.302,4110.85080694,0.0,0.981724,4110.85080694
514.781,4000,920.755434365,4000,587.878,4044.80651057,5768.42508296,6500.1496454,588.859,4.8436107385,587.893820582,-590.351,257.553,3725.02098491,588.878890799,480.420165798,383.569,4044.80651057,0.0,0.985466,4044.80651057
514.912,4001,1700.43668558,4001,588.117,3120.40610421,5588.06408965,6493.8526542,589.131,4.66361956282,588.13400828,-590.708,257.576,534.163929607,589.149789361,423.213473298,321.124,3120.40610421,0.0,0.984314,3120.40610421
514.98,4002,1248.08158581,4002,587.042,3934.73492032,5559.14986178,6334.16771957,588.114,4.93226296701,587.04896546,-589.548,257.565,2269.3091489,588.118069057,470.832879222,429.274,3934.73492032,0.0,0.985965,3934.73492032
515.105,4003,1511.475259,4003,586.784,3921.0350743,5497.88353142,6069.02802048,587.894,4.85573798696,586.775444047,-589.37,257.619,968.430748968,587.886252475,452.693298957,416.559,3921.0350743,0.0,0.982316,3921.0350743
515.199,4004,1869.57224229,4004,588.293,3748.4131566,5983.96981633,6833.42072179,589.305,4.84754956859,588.323456109,-590.896,257.642,384.423237315,589.330170521,462.190360854,368.629,3748.4131566,0.0,0.985724,3748.4131566
515.32,4005,158.783579141,4005,588.072,3670.89449021,6060.47382483,6270.74877243,589.086,5.02790981444,588.065246404,-590.667,257.607,5771.64083854,589.072129715,462.522945832,454.557,3670.89449021,0.0,0.980964,3670.89449021
515.409,4006,1835.56870878,4006,587.223,3962.76452043,3994.12228244,6289.80404851,588.245,5.02658888474,587.235347889,-589.808,257.64,1612.29085524,588.255562969,472.814796609,423.345,3962.76452043,0.0,0.989029,3962.76452043
515.475,4007,1843.20577373,4007,587.901,4225.95386414,5211.34849931,6546.14957992,588.927,4.76890382347,587.908147196,-590.451,257.67,1302.92608236,588.930386158,433.056542302,345.195,4225.95386414,0.0,0.98338,4225.95386414
515.544,4008,1710.15949193,4008,587.841,4194.20496865,5001.03267175,6024.09828976,588.918,4.97049095306,587.84929796,-590.328,257.724,603.249845357,588.931080449,445.98848478,388.593,4194.20496865,0.0,0.988013,4194.20496865
515.574,4009,142.499869266,4009,588.106,3603.65402379,5901.95095831,6133.09620496,589.201,4.75487982316,588.1121222,-590.575,257.734,5724.3853714,589.204638013,449.771849882,356.941,3603.65402379,0.0,0.983959,3603.65402379
515.738,4010,1471.30841545,4010,587.308,4080.45795849,5388.37332224,6281.04769875,588.422,5.16919960137,587.317499493,-589.882,257.766,1244.53794703,588.435436965,454.935042227,497.631,4080.45795849,0.0,0.985366,4080.45795849
515.805,4011,1356.99000416,4011,587.06,4338.3034192,5113.04267191,6164.33888681,588.179,4.7059008668,587.075432516,-589.581,257.788,2077.11041679,588.190996362,452.144311617,338.5,4338.3034192,0.0,0.987415,4338.3034192
515.884,4012,1531.35689209,4012,587.465,3684.69816847,4976.12471436,5942.59763822,588.556,4.8722595983,587.464720376,-589.925,257.757,834.514018788,588.55425553,437.957151935,396.195,3684.69816847,0.0,0.986934,3684.69816847
515.917,4013,2009.05082453,4013,587.388,3805.03816746,4451.98495448,5820.04502514,588.49,4.84509728735,587.3964559,-589.844,257.75,445.975811633,588.495852992,418.359567802,378.073,3805.03816746,0.0,0.985455,3805.03816746
516.025,4014,1937.82336658,4014,587.074,4077.19599663,4301.18878,5918.75285863,588.191,5.04430656822,587.072722668,-589.582,257.721,244.344043694,588.183414873,403.980537751,458.172,4077.19599663,0.0,0.986258,4077.19599663
516.067,4015,277.400694127,4015,587.28,3796.63278807,5670.95491994,6052.42031351,588.344,4.74467832955,587.288358866,-589.772,257.687,5114.82340197,588.350620398,431.572303709,371.115,3796.63278807,0.0,0.984095,3796.63278807
516.232,4016,1285.44211555,4016,587.184,3570.70180973,5029.68943593,6264.170168,588.212,4.88414260318,587.187351897,-589.73,257.733,2511.90566756,588.21613137,440.409327979,389.9,3570.70180973,0.0,0.986287,3570.70180973
516.247,4017,167.985611683,4017,587.525,3692.08672963,5848.7125109,6124.76659911,588.554,4.88778086776,587.527686077,-590.027,257.811,5617.05448241,588.55301332,445.538802441,403.525,3692.08672963,0.0,0.983108,3692.08672963
516.331,4018,166.909188741,4018,587.638,3954.85895946,5906.85353365,6169.87102068,588.727,4.84491476978,587.660197779,-590.055,257.849,5528.99171296,588.748148396,443.740181514,372.787,3954.85895946,0.0,0.984554,3954.85895946
516.425,4019,1664.45173604,4019,587.753,3846.26488116,5210.09404618,6596.10107773,588.858,4.74599704674,587.757110652,-590.288,257.916,1154.47823896,588.863506381,444.994065215,357.373,3846.26488116,0.0,0.986546,3846.26488116
516.479,4020,139.89434945,4020,587.982,2496.32903743,6144.49180451,6357.50902297,589.101,4.81686053397,587.982005165,-590.497,257.914,5826.40347473,589.103836602,455.522716776,367.665,2496.32903743,0.0,0.980184,2496.32903743
516.539,4021,158.439219006,4021,587.897,4187.48523383,5659.86921113,5885.70818243,589.056,4.53051751217,587.909710878,-590.447,257.904,5435.17365408,589.067928449,434.58025804,266.464,4187.48523383,0.0,0.9848,4187.48523383
516.565,4022,1706.95093253,4022,587.764,4081.46957012,5247.14342915,6021.1802913,588.996,4.84703130168,587.759672035,-590.246,258.003,138.269630279,588.990646328,433.622703901,359.056,4081.46957012,0.0,0.987587,4081.46957012
516.65,4023,1271.79519673,4023,588.342,3917.35303661,5310.75846772,6003.35818933,589.509,4.91426908147,588.357244604,-590.894,258.041,1679.72982862,589.52065532,455.120506314,391.045,3917.35303661,0.0,0.985568,3917.35303661
516.663,4024,145.8192747,4024,587.292,3770.71968618,5896.2620439,6132.57680613,588.51,4.69525286711,587.300041144,-589.756,258.108,5584.15292614,588.516636842,460.674576135,318.206,3770.71968618,0.0,0.983031,3770.71968618
516.73,4025,2056.77699374,4025,586.608,3665.53026663,4602.83137888,6373.29453841,587.858,4.84276115766,586.607257749,-589.068,258.214,342.833931902,587.858400103,428.220242228,369.548,3665.53026663,0.0,0.986697,3665.53026663
516.768,4026,835.414684865,4026,587.012,3824.69853729,5917.51056652,6599.43921907,588.25,4.81595302482,587.017939659,-589.412,258.266,3466.99419874,588.249578207,479.865750338,328.819,3824.69853729,0.0,0.981828,3824.69853729
516.911,4027,1284.91001473,4027,587.668,3759.89258366,5582.4203149,6283.91088459,588.935,4.9226759614,587.679458507,-590.188,258.364,1773.94636772,588.948158628,475.107407253,391.854,3759.89258366,0.0,0.986445,3759.89258366
516.995,4028,945.358948949,4028,587.991,4513.10148522,5413.37011943,6033.96779911,589.275,4.95993058343,587.985492792,-590.538,258.388,2634.60197456,589.272638137,441.407631337,388.654,4513.10148522,0.0,0.984966,4513.10148522
517.163,4029,510.75591681,4029,586.801,3644.81818024,5693.1240849,6196.50476609,588.185,5.0841069025,586.800821843,-589.379,258.356,4265.54984816,588.181975359,466.737086602,458.31,3644.81818024,0.0,0.984754,3644.81818024
517.263,4030,294.705925098,4030,586.847,3932.38043063,5916.28135681,6231.88880989,588.262,4.90615533677,586.861960679,-589.456,258.344,5221.52025107,588.278401701,425.605152704,390.226,3932.38043063,0.0,0.982573,3932.38043063
517.291,4031,159.491880424,4031,587.297,4132.49441554,5589.62588902,5872.10711506,588.742,4.74153952959,587.300879945,-589.906,258.382,5346.14508646,588.73626115,429.028346933,331.869,4132.49441554,0.0,0.983476,4132.49441554
517.392,4032,1138.346207,4032,588.354,4000.50771828,5482.12458749,6106.71774898,589.767,4.86677052693,588.370357267,-590.932,258.429,2097.8540217,589.77850393,459.068021983,374.386,4000.50771828,0.0,0.98622,4000.50771828
517.469,4033,928.283559704,4033,588.91,4050.81119457,5856.87292609,6430.42895444,590.335,4.66048946968,588.914468874,-591.416,258.467,3096.20223106,590.339531935,462.935582637,295.292,4050.81119457,0.0,0.983396,4050.81119457
