AverageAction,PolicyRegParamNorm,AverageAbsQ,MaxReturn,AverageEsReturn,MinReturn,AverageAbsY,MaxEsReturn,StdEsReturn,Epoch,QFunRegParamNorm,Iteration,AverageDiscountedReturn,MinEsReturn,AverageQLoss,AverageQ,StdReturn,AverageAbsQYDiff,AverageY,AverageReturn,AveragePolicySurr
0.918193,155.945,13.8002,1349.55515337,1047.47542164,1254.0044409,13.8003661364,1047.47542164,0.0,3042,150.952,3042,114.128339288,1047.47542164,0.159081,13.8002,34.2852388349,0.111188445998,13.8003332957,1304.19619574,-13.8591
0.91564,155.979,13.8065,1512.45495784,847.146639082,1398.17455673,13.8062416689,847.146639082,0.0,3043,150.982,3043,119.506249887,847.146639082,0.187944,13.8065,36.3964676808,0.115437889335,13.8061955208,1457.10348933,-13.8698
0.924287,155.968,13.8097,1387.80012766,891.996580898,1239.09058348,13.8103971658,891.996580898,0.0,3044,150.986,3044,104.907312149,891.996580898,0.183636,13.8097,46.5960810827,0.114324731022,13.8103711652,1310.96742479,-13.874
0.917741,156.035,13.8151,1479.97739156,1003.93778286,1352.46103584,13.8150991277,1003.93778286,0.0,3045,151.045,3045,114.119482733,1003.93778286,0.230446,13.8151,36.4905148414,0.120619541997,13.8150740015,1416.74679087,-13.8801
0.893359,156.006,13.8152,1342.77811217,984.030285238,1211.96758277,13.8151867555,984.030285238,0.0,3046,151.071,3046,90.6824653182,984.030285238,0.218678,13.8152,45.3470710182,0.115901914863,13.8151523776,1279.34653394,-13.8789
0.901219,156.021,13.8225,1503.40775516,908.009444394,1316.11384015,13.8232278787,908.009444394,0.0,3047,151.103,3047,99.8477915134,908.009444394,0.17137,13.8225,55.7093495276,0.110945218352,13.8231953042,1422.04658742,-13.8842
0.913264,156.029,13.8315,1466.19318023,969.032214705,1337.43108783,13.8316903508,969.032214705,0.0,3048,151.115,3048,98.1201984276,969.032214705,0.226728,13.8315,46.8120782601,0.119039247987,13.8316615374,1423.46744258,-13.8927
0.921804,156.069,13.8193,1571.59494665,873.852381227,1353.86681195,13.8195072971,873.852381227,0.0,3049,151.149,3049,131.017183663,873.852381227,0.199072,13.8193,68.4492155955,0.112748642983,13.8194793671,1461.02572719,-13.8811
0.910334,156.114,13.8169,1461.37659177,960.193989692,1351.46343166,13.8165621059,960.193989692,0.0,3050,151.144,3050,119.11759837,960.193989692,0.273859,13.8169,31.3588740122,0.12218586038,13.8165008474,1407.44947984,-13.8764
0.941508,156.179,13.8172,1253.8333083,924.858818272,1082.73847147,13.8178562237,924.858818272,0.0,3051,151.188,3051,101.527578869,924.858818272,0.189662,13.8172,45.7979301144,0.110249216136,13.817833839,1193.10564354,-13.8808
0.932494,156.201,13.8201,1332.22385001,952.415822814,1145.0332147,13.8205727199,952.415822814,0.0,3052,151.204,3052,104.195120974,952.415822814,0.158785,13.8201,55.3221464733,0.10528322843,13.8205444741,1232.42800491,-13.8789
0.944266,156.227,13.8111,1367.7297243,896.183499745,1196.709983,13.8108317189,896.183499745,0.0,3053,151.24,3053,107.598126993,896.183499745,0.209606,13.8111,47.8574672321,0.114353393782,13.8107953615,1291.01138309,-13.8672
0.949004,156.232,13.8056,1328.03957986,913.725811555,1058.32373083,13.8055661948,913.725811555,0.0,3054,151.249,3054,100.891830062,913.725811555,0.21803,13.8056,69.1943055257,0.112666750524,13.8055363043,1211.86128116,-13.8648
0.918546,156.244,13.7961,1383.4990625,918.582812339,1200.12372681,13.7965999497,918.582812339,0.0,3055,151.305,3055,112.252267714,918.582812339,0.228565,13.7961,61.5777184172,0.115650340254,13.796533714,1284.85076433,-13.8507
0.932187,156.238,13.7981,1296.93449981,934.388395438,1114.28320451,13.7980965072,934.388395438,0.0,3056,151.339,3056,108.800066591,934.388395438,0.245977,13.7981,57.3053158639,0.116402312737,13.7980640244,1191.96146914,-13.8544
0.933172,156.313,13.7985,1375.39799389,897.650673458,1173.37284307,13.7988848845,897.650673458,0.0,3057,151.352,3057,104.897593076,897.650673458,0.164875,13.7985,52.1778053739,0.111846911477,13.7988260085,1267.85646868,-13.8547
0.923093,156.354,13.7905,1477.07546717,884.673416717,1319.52425549,13.7906067421,884.673416717,0.0,3058,151.378,3058,114.164831623,884.673416717,0.233297,13.7905,41.9463019908,0.115552775226,13.7905795005,1400.14401939,-13.851
0.919803,156.349,13.7971,1440.22839837,945.543978112,1311.52187776,13.7973814887,945.543978112,0.0,3059,151.39,3059,110.488559436,945.543978112,0.128783,13.7971,35.6434722592,0.107525195011,13.7973675454,1371.32563093,-13.8561
0.93404,156.428,13.7957,1351.81481057,963.732277326,1196.61951533,13.7961245663,963.732277326,0.0,3060,151.434,3060,112.564876185,963.732277326,0.202304,13.7957,45.819083959,0.117863657814,13.7960825861,1303.22952212,-13.8584
0.933971,156.419,13.8074,1184.94512288,774.706268926,1066.30953858,13.8071179744,774.706268926,0.0,3061,151.419,3061,95.8982846486,774.706268926,0.14669,13.8074,41.9333661364,0.110221412374,13.8070952636,1122.82309087,-13.8751
0.931132,156.44,13.8021,1405.79534009,864.880788376,1259.55200734,13.8025273335,864.880788376,0.0,3062,151.47,3062,115.216077749,864.880788376,0.237237,13.8021,39.9476966879,0.123824006581,13.802506072,1346.25582059,-13.8602
0.914085,156.485,13.8035,1490.22674273,783.928242469,1337.07897124,13.8035652973,783.928242469,0.0,3063,151.449,3063,111.877269558,783.928242469,0.188678,13.8035,51.2957836823,0.114654205111,13.803529609,1424.30108442,-13.8698
0.938473,156.512,13.8074,1316.0362028,902.365356574,1162.73765618,13.8079663987,902.365356574,0.0,3064,151.487,3064,105.180763273,902.365356574,0.232102,13.8074,43.1970656894,0.121770925004,13.8079310881,1270.12519624,-13.8698
0.909403,156.562,13.7991,1492.28584469,952.848559952,1380.06156426,13.7995762212,952.848559952,0.0,3065,151.484,3065,124.88532524,952.848559952,0.242847,13.7991,41.4889410073,0.120430488752,13.799529587,1437.14533488,-13.8604
0.907946,156.554,13.7963,1460.86436363,866.866426464,1290.62530581,13.7964384732,866.866426464,0.0,3066,151.52,3066,100.303687213,866.866426464,0.19416,13.7963,55.8582772392,0.114205990212,13.7964033433,1382.55883632,-13.8581
0.912869,156.555,13.8044,1484.77269361,867.141472613,1354.9319989,13.804214179,867.141472613,0.0,3067,151.531,3067,114.052470044,867.141472613,0.176143,13.8044,39.4193161424,0.110540454738,13.8041900481,1406.12838477,-13.8683
0.920157,156.574,13.8051,1493.27550782,850.961457486,1320.50183657,13.8055220134,850.961457486,0.0,3068,151.602,3068,123.313212474,850.961457486,0.195595,13.8051,44.4698415403,0.114554096371,13.8054783598,1427.22562579,-13.8667
0.937932,156.551,13.8119,1490.46471757,865.811187285,1292.01453953,13.8119740685,865.811187285,0.0,3069,151.636,3069,109.458538292,865.811187285,0.200848,13.8119,67.1174498992,0.113651170873,13.8119439946,1398.90913345,-13.8738
0.911542,156.558,13.8099,1451.6102133,849.913342606,1277.59899656,13.809935236,849.913342606,0.0,3070,151.635,3070,118.187824831,849.913342606,0.206271,13.8099,57.3647029645,0.116354191558,13.809914907,1378.27154571,-13.8698
0.902342,156.59,13.8094,1359.89670584,816.420919919,1165.13756114,13.8096289325,816.420919919,0.0,3071,151.701,3071,103.410221609,816.420919919,0.22397,13.8094,56.667893738,0.118477519576,13.809604326,1268.79055772,-13.8707
0.914711,156.6,13.8133,1105.98134629,867.509908899,830.644304049,13.8135531241,867.509908899,0.0,3072,151.713,3072,82.2378106172,867.509908899,0.204361,13.8133,76.8014978763,0.11604390038,13.8135320209,1006.74444923,-13.8772
0.905543,156.618,13.8179,1497.67694917,949.418084925,1326.56055867,13.8181478491,949.418084925,0.0,3073,151.727,3073,111.438314549,949.418084925,0.219222,13.8179,46.2220233602,0.119330123968,13.8181161491,1402.21473324,-13.8822
0.914291,156.666,13.8265,1547.54018883,1000.81665773,1383.2525878,13.8266617685,1000.81665773,0.0,3074,151.74,3074,122.344977425,1000.81665773,0.161044,13.8265,43.3693551675,0.111855546218,13.8266471053,1466.67878934,-13.891
0.916237,156.684,13.8243,1190.58903058,950.154223173,1062.07092637,13.8245757223,950.154223173,0.0,3075,151.761,3075,96.7486436674,950.154223173,0.236651,13.8243,43.7766730387,0.119560074472,13.8245322479,1132.36479176,-13.8926
0.925344,156.693,13.837,1565.19318161,897.969776542,1272.02096066,13.8371748758,897.969776542,0.0,3076,151.822,3076,106.428969144,897.969776542,0.153178,13.837,80.4266299128,0.10826203993,13.8371544619,1374.17320822,-13.9039
0.922983,156.774,13.8401,1278.54920879,996.34050939,1037.07326157,13.8404861944,996.34050939,0.0,3077,151.845,3077,94.9931172992,996.34050939,0.274717,13.8401,72.4359920997,0.122228873311,13.8404570041,1200.28719655,-13.9043
0.923437,156.786,13.8449,1336.28979922,939.434654399,1118.42128255,13.8453547403,939.434654399,0.0,3078,151.868,3078,104.07859738,939.434654399,0.189385,13.8449,64.4304064966,0.112015375893,13.8453259496,1212.6142739,-13.9094
0.923458,156.766,13.8451,1516.13633624,838.305396889,1368.97333732,13.8451127478,838.305396889,0.0,3079,151.908,3079,100.287562401,838.305396889,0.18882,13.8451,43.9104298682,0.111964632359,13.8450927323,1434.92713094,-13.9073
0.931893,156.832,13.8485,1352.63706471,904.515329973,1164.14172934,13.8490764832,904.515329973,0.0,3080,151.933,3080,110.982130724,904.515329973,0.227989,13.8485,63.6527813704,0.118367514225,13.8490577085,1240.68629293,-13.9129
0.915234,156.816,13.8484,1381.71630618,901.756596302,1116.37158316,13.8486033229,901.756596302,0.0,3081,151.93,3081,107.117899298,901.756596302,0.178268,13.8484,73.6931063063,0.111558381007,13.848562396,1270.39451701,-13.9077
0.903025,156.825,13.8509,1603.93926596,921.438798948,1462.22926846,13.8509291462,921.438798948,0.0,3082,151.956,3082,118.554703512,921.438798948,0.171313,13.8509,39.0346338749,0.10741554457,13.8509224147,1526.30293265,-13.9082
0.92119,156.853,13.8497,1410.1284942,899.348825901,1228.55037002,13.8499946825,899.348825901,0.0,3083,151.97,3083,107.116134805,899.348825901,0.122765,13.8497,56.0244932155,0.10152117269,13.8499880267,1301.83082945,-13.9124
0.916278,156.885,13.8521,1611.44489566,839.898906877,1426.83615015,13.8520479743,839.898906877,0.0,3084,151.976,3084,117.182178499,839.898906877,0.189665,13.8521,54.6666506814,0.111152748912,13.8520231909,1517.83754603,-13.9097
0.903665,156.905,13.8585,1443.95599411,910.979677512,1128.83384929,13.8584545296,910.979677512,0.0,3085,151.988,3085,107.517534539,910.979677512,0.127697,13.8585,84.4125324474,0.101819643385,13.8584459989,1336.20212191,-13.9173
0.912661,156.943,13.8598,1355.31471512,801.447215362,1061.54065931,13.8597797337,801.447215362,0.0,3086,152.014,3086,103.54581852,801.447215362,0.189445,13.8598,78.2790914509,0.11112066822,13.8597376308,1262.52366695,-13.9239
0.905499,156.976,13.8621,1487.52155138,946.736013711,1334.22874446,13.8625779775,946.736013711,0.0,3087,152.053,3087,121.72286522,946.736013711,0.147894,13.8621,46.0555259654,0.107053365596,13.8625444229,1402.76691746,-13.9251
0.917501,157.034,13.8635,1386.30974987,866.139202005,1274.0582805,13.8638338749,866.139202005,0.0,3088,152.092,3088,116.610937009,866.139202005,0.262293,13.8635,36.8960769624,0.118837446777,13.8637969636,1335.42970317,-13.9283
0.916587,157.058,13.8627,1355.2767849,922.573672957,1243.43846602,13.8630876958,922.573672957,0.0,3089,152.1,3089,111.566947444,922.573672957,0.23828,13.8627,37.1720989928,0.117844504479,13.8630593235,1314.9413564,-13.9294
0.927434,157.088,13.8667,1260.13101977,964.314839912,871.387841207,13.8665582574,964.314839912,0.0,3090,152.18,3090,91.9745055419,964.314839912,0.237402,13.8667,111.101159812,0.115355218904,13.8665194308,1003.48964265,-13.9333
0.941987,157.099,13.867,1251.88349502,891.20890315,1123.5599615,13.8674951928,891.20890315,0.0,3091,152.208,3091,99.4276284914,891.20890315,0.22351,13.867,44.1043070827,0.116488461206,13.8674654383,1192.93291082,-13.9336
0.92332,157.133,13.8806,1346.43787202,770.704874694,1176.38233356,13.88095425,770.704874694,0.0,3092,152.201,3092,106.119410693,770.704874694,0.148826,13.8806,58.6002119869,0.107745743901,13.8809370546,1257.92437855,-13.9429
0.905051,157.149,13.8854,1390.28928668,870.556356606,1311.40824475,13.885959242,870.556356606,0.0,3093,152.231,3093,113.592458162,870.556356606,0.211408,13.8854,24.6467001524,0.115124808973,13.8859313997,1345.93605518,-13.9566
0.920192,157.217,13.8855,1228.54168391,900.943310341,1091.51603659,13.8852734201,900.943310341,0.0,3094,152.299,3094,80.4239447531,900.943310341,0.272596,13.8855,38.5971817695,0.122064873684,13.8852271238,1161.89382567,-13.9477
0.908209,157.239,13.8859,1565.63482871,963.634597736,1397.74764722,13.8862746106,963.634597736,0.0,3095,152.304,3095,112.057294688,963.634597736,0.192163,13.8859,58.9593220877,0.113492209366,13.8862671012,1468.36112802,-13.9503
0.923693,157.259,13.8844,1203.59774014,812.860869555,966.807217493,13.8854101597,812.860869555,0.0,3096,152.37,3096,69.8359660126,812.860869555,0.279862,13.8844,75.0714164117,0.121141138794,13.8853837837,1087.02367513,-13.9456
0.935702,157.321,13.8839,1293.10796148,877.031522229,1165.2660271,13.8832367405,877.031522229,0.0,3097,152.381,3097,95.0135628966,877.031522229,0.216011,13.8839,49.0887402628,0.113534433081,13.8832171921,1219.56711448,-13.9521
0.923073,157.291,13.8911,1397.56089149,848.249444628,1257.56037699,13.8919509892,848.249444628,0.0,3098,152.424,3098,108.830323628,848.249444628,0.167827,13.8911,44.1466765867,0.109667005797,13.8919316906,1332.72636013,-13.953
0.911174,157.328,13.8929,1319.99680037,818.852890637,1206.43469558,13.8930520437,818.852890637,0.0,3099,152.443,3099,112.89994709,818.852890637,0.189605,13.8929,31.2937809814,0.111046590718,13.8930109002,1258.30036899,-13.9548
0.917155,157.387,13.8905,1243.71143379,994.32399774,991.478238857,13.8908468756,994.32399774,0.0,3100,152.468,3100,108.692494456,994.32399774,0.213382,13.8905,74.5477261234,0.112933272286,13.8908299018,1111.54210869,-13.9522
0.924682,157.409,13.8865,1225.23542961,845.218131731,1081.38541109,13.8866436087,845.218131731,0.0,3101,152.503,3101,92.8880752136,845.218131731,0.23312,13.8865,45.9243534353,0.117945480385,13.8865930016,1170.49964746,-13.9441
0.911854,157.462,13.8896,1238.6026255,853.195442215,978.744108266,13.889873204,853.195442215,0.0,3102,152.552,3102,95.7486963975,853.195442215,0.208285,13.8896,67.437514522,0.114078914699,13.8898453308,1150.50233537,-13.9533
0.902459,157.446,13.885,1522.56933221,882.544924128,1343.679467,13.8851218245,882.544924128,0.0,3103,152.575,3103,130.280610514,882.544924128,0.220405,13.885,64.5024856732,0.113819205929,13.8850969834,1442.8675923,-13.9453
0.918518,157.467,13.8865,1559.04995175,984.83696629,1383.74145895,13.8870859613,984.83696629,0.0,3104,152.608,3104,128.014170845,984.83696629,0.224846,13.8865,56.8838490318,0.113760878893,13.8870675778,1470.26399465,-13.9477
0.89748,157.465,13.8888,1449.32303167,908.866635823,1241.43862168,13.8883679472,908.866635823,0.0,3105,152.641,3105,113.915719259,908.866635823,0.209761,13.8888,63.7652052735,0.116049956547,13.88830863,1333.78111657,-13.9531
0.907967,157.511,13.8823,1360.86008228,934.176786379,1146.27793366,13.8825385236,934.176786379,0.0,3106,152.648,3106,115.363687145,934.176786379,0.222327,13.8823,59.2501385299,0.115133990934,13.8825203582,1279.28237413,-13.944
0.903453,157.567,13.8821,1411.97500997,921.496232949,1170.23399246,13.8825768672,921.496232949,0.0,3107,152.668,3107,110.253039886,921.496232949,0.226402,13.8821,80.8241458741,0.11450465573,13.8825567542,1283.8515201,-13.945
0.916281,157.601,13.8906,1558.32537697,834.227316561,1211.92644647,13.8905006808,834.227316561,0.0,3108,152.688,3108,120.363306785,834.227316561,0.176939,13.8906,91.6020674665,0.112355321824,13.8904754541,1414.9533207,-13.9562
0.909687,157.59,13.8847,1528.42188264,979.821434101,1343.93767589,13.8850890533,979.821434101,0.0,3109,152.72,3109,114.820160034,979.821434101,0.252912,13.8847,60.8768321355,0.121293760291,13.8850392771,1429.04365624,-13.9469
0.917775,157.621,13.8842,1496.01338651,807.246430396,1171.65075665,13.8840040529,807.246430396,0.0,3110,152.736,3110,100.365480844,807.246430396,0.18369,13.8842,87.4373941178,0.110487221674,13.8839757221,1354.02588012,-13.9438
0.923877,157.674,13.8946,1366.61323491,963.589574018,1107.21717885,13.8951925885,963.589574018,0.0,3111,152.724,3111,103.840880786,963.589574018,0.117417,13.8946,84.2698635614,0.103235352832,13.8951880671,1248.11855166,-13.956
0.912752,157.675,13.9024,1470.87220339,994.246001087,1319.64915988,13.9028147946,994.246001087,0.0,3112,152.752,3112,112.219501847,994.246001087,0.148991,13.9024,47.5907929939,0.10538329781,13.902812688,1400.91668319,-13.9653
0.929869,157.723,13.9043,1386.33721113,955.818194021,1271.10936926,13.9040505466,955.818194021,0.0,3113,152.791,3113,108.247312872,955.818194021,0.186243,13.9043,40.9563267931,0.11231653759,13.9040190017,1331.6227786,-13.9671
0.928638,157.732,13.8939,1620.57032555,932.421432104,1449.89414164,13.8946178534,932.421432104,0.0,3114,152.823,3114,125.102513436,932.421432104,0.282284,13.8939,48.3496016896,0.12378101381,13.8945945579,1513.50685511,-13.958
0.92177,157.758,13.8876,1473.09026871,838.96045417,1321.89616215,13.8876494781,838.96045417,0.0,3115,152.836,3115,110.361612564,838.96045417,0.288669,13.8876,46.4357767788,0.124235747696,13.8876177731,1387.07050984,-13.9457
0.934747,157.773,13.8823,1198.99243551,901.036737973,1121.87117601,13.882254744,901.036737973,0.0,3116,152.934,3116,110.428023449,901.036737973,0.274792,13.8823,27.6408840492,0.123794408172,13.8822075076,1158.82415552,-13.9471
0.945578,157.839,13.8862,1306.48726755,975.578539545,1045.30165763,13.8862550727,975.578539545,0.0,3117,152.955,3117,106.103228644,975.578539545,0.17848,13.8862,71.6627472538,0.111813890965,13.8862179303,1195.55726926,-13.9484
0.935318,157.866,13.8861,1140.53803771,965.1326206,910.123584128,13.8866454537,965.1326206,0.0,3118,152.983,3118,95.3053583574,965.1326206,0.221849,13.8861,55.9995771277,0.114495745196,13.8866191421,1027.62565752,-13.946
0.936164,157.872,13.8966,1297.25596863,906.452519791,1102.2123177,13.8967035976,906.452519791,0.0,3119,153.02,3119,103.001275412,906.452519791,0.152725,13.8966,62.6899427826,0.105242521474,13.8966861028,1200.92150762,-13.9577
0.914453,157.918,13.8968,1387.24344515,815.257230799,1236.41326732,13.8967958604,815.257230799,0.0,3120,153.054,3120,114.641512856,815.257230799,0.203171,13.8968,44.9007130092,0.113025756954,13.8967766279,1318.54412925,-13.9607
0.924471,157.927,13.909,1335.97012195,804.727477292,1223.69962022,13.9096691482,804.727477292,0.0,3121,153.081,3121,104.217459163,804.727477292,0.15488,13.909,38.143577231,0.104373634442,13.9096508547,1272.30096243,-13.972
0.932035,157.966,13.9065,1178.45455372,891.064321366,996.5075035,13.906456033,891.064321366,0.0,3122,153.141,3122,87.1967340963,891.064321366,0.185715,13.9065,55.4499826501,0.110623743809,13.9064280771,1056.74890475,-13.9665
0.928421,158.005,13.8974,1278.3435458,870.094899847,1083.15433526,13.8978510661,870.094899847,0.0,3123,153.236,3123,94.6996905386,870.094899847,0.294922,13.8974,56.0440203917,0.124037449223,13.8977923469,1175.04785843,-13.9565
0.930128,157.998,13.905,1438.75824799,842.967507322,1274.57025656,13.9050821603,842.967507322,0.0,3124,153.234,3124,119.058772663,842.967507322,0.20763,13.905,59.0135872013,0.110605018717,13.905039216,1351.67308688,-13.9657
0.931209,158.039,13.9102,1393.90487639,966.851898092,1232.43809517,13.9104983729,966.851898092,0.0,3125,153.263,3125,112.911220771,966.851898092,0.160156,13.9102,47.3731183576,0.103953320508,13.9104685168,1312.77272301,-13.9728
0.934472,158.05,13.9039,1517.66328203,925.168669097,1314.75563004,13.9032390347,925.168669097,0.0,3126,153.282,3126,111.602784308,925.168669097,0.260378,13.9039,49.9795466975,0.114270445506,13.9031924726,1401.83922871,-13.9632
0.921769,158.122,13.9025,1521.11080877,858.555651145,1342.00904009,13.9030820571,858.555651145,0.0,3127,153.317,3127,111.543461746,858.555651145,0.200122,13.9025,57.7584300048,0.110402750006,13.9030460395,1419.92667805,-13.9629
0.942436,158.161,13.9089,1501.0853249,953.23442523,1296.53673612,13.908343485,953.23442523,0.0,3128,153.318,3128,107.169268488,953.23442523,0.209028,13.9089,57.9662147006,0.111694346425,13.9083128363,1403.88468568,-13.9721
0.936801,158.172,13.9052,1395.56660248,935.741463263,1285.20932654,13.9063195034,935.741463263,0.0,3129,153.333,3129,112.927164043,935.741463263,0.247256,13.9052,35.348800094,0.121275806946,13.9062903653,1327.65751138,-13.9664
0.947692,158.258,13.9026,1390.08684006,799.270002313,1241.53842606,13.9031722666,799.270002313,0.0,3130,153.385,3130,122.857137651,799.270002313,0.208258,13.9026,44.8321038633,0.113731480862,13.9031396693,1309.60541778,-13.9673
0.951379,158.267,13.9047,1305.00663894,765.842108435,1100.48026699,13.904287683,765.842108435,0.0,3131,153.448,3131,111.532468282,765.842108435,0.248063,13.9047,54.3748756288,0.120418693686,13.9042473686,1206.99018523,-13.9666
0.927558,158.315,13.9076,1268.2849017,922.190494889,1151.34018746,13.9081149209,922.190494889,0.0,3132,153.466,3132,107.49416874,922.190494889,0.159435,13.9076,32.5185867149,0.104803612543,13.9080813457,1226.67606513,-13.9673
0.935183,158.381,13.917,1476.95016287,848.951598986,1179.28878407,13.9161747958,848.951598986,0.0,3133,153.469,3133,118.738606448,848.951598986,0.199954,13.917,93.9773954566,0.108720778988,13.9161549732,1319.7521063,-13.9772
0.93625,158.389,13.9023,1286.46686522,845.369564585,1125.91399029,13.9038016703,845.369564585,0.0,3134,153.497,3134,108.862238177,845.369564585,0.231302,13.9023,56.8515001382,0.116513915121,13.9037740408,1186.00264641,-13.9641
0.925574,158.416,13.9094,1455.5226042,1025.03068885,1273.0115933,13.9093645747,1025.03068885,0.0,3135,153.54,3135,124.177439088,1025.03068885,0.2263,13.9094,53.8831886665,0.113461393119,13.9093135891,1392.05251755,-13.973
0.928104,158.436,13.9073,1422.43026481,864.304147101,1203.66395411,13.9071655181,864.304147101,0.0,3136,153.529,3136,114.960400821,864.304147101,0.236803,13.9073,63.7741067084,0.112703992196,13.9071314175,1325.73025333,-13.9676
0.951886,158.423,13.9081,919.512449555,862.575475073,814.065786121,13.9082503615,862.575475073,0.0,3137,153.551,3137,77.6643197266,862.575475073,0.22658,13.9081,38.8410587483,0.116328628315,13.9082370358,869.375727169,-13.9731
0.957264,158.412,13.9042,1162.60967296,838.96582971,988.414525807,13.9037657921,838.96582971,0.0,3138,153.638,3138,94.0687453842,838.96582971,0.264938,13.9042,58.5845161333,0.122270230075,13.90372315,1057.59538859,-13.9711
0.927815,158.459,13.9102,1313.92428959,787.210730062,1218.99132735,13.9105835487,787.210730062,0.0,3139,153.655,3139,114.386814621,787.210730062,0.208574,13.9102,32.4454006659,0.114229173362,13.910547675,1256.95122269,-13.9743
0.932886,158.463,13.9067,1493.09168292,933.019024178,1302.35410542,13.906803117,933.019024178,0.0,3140,153.715,3140,113.676002846,933.019024178,0.219323,13.9067,61.6647223532,0.117790122325,13.9067865677,1365.54884569,-13.9745
0.929656,158.455,13.9172,1497.61746035,914.093502552,1416.36508618,13.917201889,914.093502552,0.0,3141,153.752,3141,126.66777018,914.093502552,0.149724,13.9172,31.7835954646,0.108841533487,13.9171824771,1458.56061435,-13.982
0.932963,158.471,13.9147,1403.01917931,956.270069648,1215.34540316,13.9143978586,956.270069648,0.0,3142,153.796,3142,120.135719283,956.270069648,0.245034,13.9147,49.9286621163,0.118350519978,13.9143679523,1346.67524542,-13.9793
0.920703,158.508,13.9115,1386.32264795,840.331241528,1198.81655401,13.9121712424,840.331241528,0.0,3143,153.796,3143,118.785488254,840.331241528,0.210036,13.9115,60.797823718,0.115663205493,13.9121555085,1332.4957189,-13.978
0.931503,158.525,13.9168,1464.82288211,827.225127947,1297.65128733,13.9178876268,827.225127947,0.0,3144,153.814,3144,124.982228036,827.225127947,0.235386,13.9168,64.2193416319,0.118831820977,13.9178353258,1390.93865881,-13.9819
0.900095,158.53,13.9136,1344.49645566,830.608695738,1195.61381112,13.9135166991,830.608695738,0.0,3145,153.824,3145,114.61942321,830.608695738,0.2219,13.9136,43.731345072,0.116611018139,13.913472699,1274.7934825,-13.9778
0.913524,158.593,13.9213,1331.98427741,952.11287513,1140.17795243,13.9211749003,952.11287513,0.0,3146,153.864,3146,113.832816582,952.11287513,0.198441,13.9213,63.0982001103,0.11191366019,13.9211534207,1255.05749534,-13.9858
0.926337,158.586,13.9225,1338.57816538,984.967371851,1223.41487582,13.9232071405,984.967371851,0.0,3147,153.895,3147,114.027388489,984.967371851,0.201513,13.9225,34.8478290172,0.112518740038,13.9231523018,1283.61323705,-13.9874
0.946224,158.582,13.9258,1273.32974226,947.841181489,1119.8526321,13.9264530279,947.841181489,0.0,3148,153.937,3148,108.543690897,947.841181489,0.198995,13.9258,55.1037679052,0.116535890546,13.9264300739,1186.00433716,-13.9935
0.956716,158.612,13.9381,1089.47480287,900.423963744,944.761489497,13.9381694598,900.423963744,0.0,3149,153.974,3149,96.2358193727,900.423963744,0.161843,13.9381,55.0943345649,0.109101309717,13.9381440874,1025.52199298,-14.0015
0.940924,158.634,13.934,1280.22261713,891.594231623,1072.60203011,13.9340113963,891.594231623,0.0,3150,153.988,3150,107.287004981,891.594231623,0.259562,13.934,68.370467261,0.121312098139,13.9339780464,1182.51355977,-14.0013
0.945554,158.668,13.9412,1459.62339922,803.13440574,1250.28054187,13.94164303,803.13440574,0.0,3151,154.028,3151,116.429675877,803.13440574,0.259704,13.9412,52.3378052335,0.122477388329,13.9416077375,1322.28586695,-14.0139
0.935762,158.714,13.9574,1362.33507119,841.018423592,1238.38878089,13.9579632174,841.018423592,0.0,3152,154.053,3152,114.583310152,841.018423592,0.18594,13.9574,34.6718574667,0.112483853759,13.9579484453,1277.06594445,-14.0267
0.933007,158.743,13.9637,1405.31727343,974.305222805,1336.86922269,13.9639041153,974.305222805,0.0,3153,154.047,3153,114.892941947,974.305222805,0.205046,13.9637,22.9393061006,0.114130613935,13.963896056,1358.01233641,-14.0295
0.938486,158.754,13.9616,1355.38021891,849.643690777,1208.54266284,13.9619700778,849.643690777,0.0,3154,154.125,3154,112.37730912,849.643690777,0.263926,13.9616,42.3037499578,0.123998896506,13.9619430005,1255.7711284,-14.0272
0.923878,158.746,13.9705,1374.10824397,804.394015742,1242.5212841,13.9706638715,804.394015742,0.0,3155,154.159,3155,107.293806441,804.394015742,0.218562,13.9705,41.9857064972,0.114076277192,13.9706315376,1295.41727237,-14.0381
0.94201,158.726,13.9697,1291.40029013,776.809069307,1105.19140799,13.9697125296,776.809069307,0.0,3156,154.213,3156,79.8713511524,776.809069307,0.218386,13.9697,50.9926491784,0.115688141138,13.9696943872,1229.04500998,-14.0368
0.952963,158.765,13.9771,1302.41367103,832.823768978,1185.24904183,13.977788433,832.823768978,0.0,3157,154.23,3157,104.395461294,832.823768978,0.217095,13.9771,31.5342778177,0.115867284787,13.9777351518,1245.81577664,-14.0369
0.927382,158.805,13.9799,1312.02665618,832.833684179,1159.98062796,13.9797750616,832.833684179,0.0,3158,154.226,3158,91.332508644,832.833684179,0.185249,13.9799,44.3501286238,0.112542483611,13.9797643728,1236.2759562,-14.0442
0.957025,158.811,13.984,1246.5968054,847.206844667,1132.08933643,13.9849717313,847.206844667,0.0,3159,154.267,3159,91.7050754449,847.206844667,0.21913,13.984,35.9966135708,0.116246775604,13.9849344777,1182.54268273,-14.0464
