Epoch,AverageDiscountedReturn,AverageQLoss,MinEsReturn,AverageY,PolicyRegParamNorm,AverageAbsQ,StdEsReturn,AverageAbsY,MaxEsReturn,Iteration,AverageReturn,MinReturn,AverageAction,QFunRegParamNorm,AverageQ,AveragePolicySurr,AverageEsReturn,StdReturn,AverageAbsQYDiff,MaxReturn
116,94.2434293752,86.2703,-22.0479565387,155.817757708,42.4577,156.018,98.2274707871,155.947603788,280.253993968,116,545.532635785,97.2769895043,0.712206,58.6501,155.797,-160.48,136.144603187,325.495347418,5.37177711696,1034.12977819
117,133.417717851,85.0964,2.77767535529,157.218193484,42.6309,157.401,135.347943495,157.338410063,397.513823184,117,679.720067202,425.602707568,0.804901,58.8291,157.193,-161.785,101.927690046,152.289980554,5.3818513368,895.33822144
118,84.9190179754,85.4926,12.3365890608,157.56866376,42.7733,157.754,203.955585825,157.690596168,588.561510829,118,245.353042991,-71.1503447493,0.808215,59.0446,157.548,-162.095,213.252293462,182.600192963,5.27909893917,800.490839795
119,66.7780212066,88.7271,-24.9392604413,158.317705311,42.9346,158.517,170.578713443,158.440777557,498.341941005,119,305.257930622,-56.5004011067,0.748413,59.2296,158.297,-162.823,163.357634481,357.445475926,5.387311612,1135.25991733
120,91.062961081,84.8926,-43.6416424393,158.766077524,43.1098,158.952,79.2122376633,158.888704418,196.129432922,120,314.538382478,-91.0100207608,0.784128,59.4127,158.742,-163.343,71.153010514,296.049189545,5.32925642446,1037.71631158
121,103.967921226,84.8689,-2.33959624076,159.599381258,43.2017,159.791,152.863031265,159.721625732,449.1221735,121,489.283865955,-35.2189263346,0.810727,59.5735,159.579,-164.094,169.485502552,306.984147638,5.32212617615,898.249516081
122,64.6547613366,86.4811,45.8127770671,160.639788945,43.3567,160.838,227.075179952,160.772486435,715.13708837,122,566.164023295,-78.1220163779,0.734742,59.7824,160.622,-165.132,232.683905349,432.000146796,5.33603017568,1058.39886385
123,57.7919441231,83.9719,-43.636902525,160.6378225,43.5149,160.82,206.838145223,160.751568347,586.616391539,123,474.134454049,-56.1914340577,0.721679,59.9737,160.609,-165.148,152.464014777,290.414940344,5.32017145215,728.911259957
124,75.0553659413,85.969,0.634668070357,161.996931349,43.6502,162.17,191.591332894,162.103818778,599.922997914,124,520.838034684,-80.868492174,0.761182,60.1358,161.975,-166.473,307.288704226,313.848466741,5.29838964201,835.662736876
125,79.6800978969,91.6601,0.653814943044,162.783814224,43.8229,162.941,128.324911447,162.886293925,380.652004348,125,285.099790827,-102.234952958,0.805285,60.3101,162.757,-167.258,166.675930256,216.412939472,5.40666659195,572.759929963
126,102.598881156,83.8298,140.447610506,163.64838765,43.9972,163.8,106.358751299,163.754040756,464.162173839,126,223.447393575,-10.6852592047,0.802934,60.5056,163.624,-168.11,246.608760946,137.739447733,5.29778980149,739.28422483
127,92.2959280151,97.7731,-1.00687550704,163.879613277,44.1887,164.05,173.452165102,163.978703308,484.589108774,127,310.21892017,-98.0514453162,0.808144,60.7022,163.858,-168.39,208.556459213,241.006813101,5.50154061824,827.84410463
128,66.2451432138,94.9995,144.137135102,164.722773454,44.3318,164.893,136.805690715,164.825202313,536.41888956,128,177.159483365,-172.982232185,0.803482,60.8746,164.7,-169.184,291.372700397,284.847322441,5.42090349558,1043.16358938
129,86.252177226,88.6634,-203.257195325,165.521306117,44.4847,165.685,156.469586082,165.630616711,363.797926482,129,390.493678948,-72.8063479499,0.746567,61.0187,165.495,-169.991,66.4959325505,352.178489142,5.34664292724,1059.31053657
130,108.558531067,94.1577,-7.70023789033,166.334699324,44.57,166.519,112.903855499,166.45124534,264.905733918,130,521.365302676,162.351999777,0.787177,61.1871,166.317,-170.776,103.783098432,325.861626841,5.4842561924,1205.53706597
131,103.142542048,94.7503,5.98917890392,166.47235394,44.7065,166.642,110.468312243,166.585708805,355.844964579,131,282.489471089,-142.372862787,0.778115,61.3796,166.444,-170.902,148.835456692,175.471472621,5.53547209313,879.489234783
132,82.5239277281,98.7422,-34.6751856512,166.980485959,44.847,167.175,85.2400964465,167.087799741,214.518460307,132,407.565825928,-103.858349659,0.739451,61.5594,166.963,-171.487,87.1708289404,379.700068029,5.4869121109,1054.71987354
133,37.4184313569,90.6798,20.9144768661,167.744976455,44.9687,167.912,196.036008936,167.85309873,672.523778762,133,144.775644007,-117.972708406,0.822105,61.721,167.715,-172.186,248.608363535,243.512121442,5.3835944215,718.784261477
134,66.0682057153,89.0749,-8.23491627438,168.56311573,45.1179,168.751,243.010165272,168.674374079,758.726578272,134,278.86299312,-74.4534015408,0.808285,61.8614,168.544,-173.059,168.758951042,269.558304768,5.44130280023,866.125577766
135,88.4966769177,94.0118,8.61176125207,169.01044086,45.2601,169.177,148.738077491,169.113734553,376.453124268,135,368.875773205,-12.1590084538,0.830175,62.0472,168.987,-173.447,136.225046407,273.677263778,5.45137734585,1391.81148365
136,109.031170081,100.42,11.7425344084,169.785041934,45.3797,169.963,90.4097143692,169.889793143,318.498751282,136,423.121088577,-2.47255714819,0.821353,62.2175,169.762,-174.205,94.8535845323,319.228750759,5.57648377641,1548.97943634
137,77.9684593378,94.3901,-1.48285136504,170.678931386,45.5301,170.895,84.1614569476,170.806136884,266.668368993,137,192.589233953,-48.1594240748,0.856758,62.3585,170.662,-175.001,160.87392856,130.346932658,5.42204937777,512.055477833
138,89.8108965704,108.296,-8.11891686582,170.901500334,45.6759,171.085,86.3243725349,171.027662184,273.83506063,138,485.063388834,-12.7932758296,0.775138,62.5874,170.871,-175.303,46.7476398947,301.647059128,5.61225136246,948.458254983
139,91.6019428239,97.8258,-2.40250399254,171.820737987,45.8392,172.041,146.869255129,171.9611247,389.344869364,139,287.851742982,32.7376152585,0.821173,62.7671,171.806,-176.163,202.338214563,155.737036866,5.51222266263,611.504503838
140,107.502671903,97.9453,-5.80025428971,172.075524682,45.9591,172.275,131.547402538,172.210882342,365.48060111,140,238.677823701,128.208178595,0.82538,62.9629,172.042,-176.443,128.680885869,112.62475175,5.57402937154,964.247625697
141,89.4566049327,114.294,136.892124629,172.292850359,46.123,172.531,75.0109574169,172.452642187,326.997843016,141,242.849299748,-13.9809953315,0.827311,63.1696,172.273,-176.743,220.330752128,153.953182431,5.73481720967,691.152652996
142,97.5399930107,105.86,-0.609237888251,173.202340874,46.2562,173.432,154.464557968,173.360055593,482.727438499,142,176.723127798,118.38786375,0.82609,63.3794,173.178,-177.516,167.451969894,17.3639588244,5.68418908427,211.501223794
143,99.2701159471,105.965,21.6690151358,173.500138759,46.3696,173.744,107.441660387,173.668876142,338.171964368,143,195.8693953,121.905123873,0.846681,63.5399,173.475,-177.825,162.556060854,55.3628257451,5.65185240581,463.677737544
144,48.7585934031,104.344,9.44848921731,174.405125979,46.4508,174.605,73.1550072163,174.528815493,226.887575682,144,103.487080229,-85.9961063674,0.820117,63.6737,174.381,-178.748,109.026535687,179.894544909,5.6603233185,867.879284224
145,57.1537998444,112.445,-2.06433021999,174.548175352,46.5527,174.776,108.314621183,174.704093416,377.02216311,145,209.516842164,-147.867355491,0.802893,63.8806,174.528,-178.908,81.7380697242,284.76244679,5.78163223297,950.465398031
146,70.9123952791,102.757,1.29569974556,175.018896418,46.6352,175.252,180.603273572,175.168171684,493.81793286,146,266.639522368,-22.8754147793,0.80858,64.0527,174.996,-179.453,214.774025289,283.481651956,5.66055917806,991.279005349
147,62.4521570563,108.225,-2.43040210933,175.657566493,46.7471,175.896,135.975228709,175.819994107,423.979150109,147,215.405946316,-70.0918346149,0.804595,64.2285,175.631,-179.977,192.403706526,271.030773416,5.75013351977,992.062063474
148,76.5285761383,102.752,-0.483873913531,176.175728218,46.8917,176.396,216.833371544,176.324407873,759.261712297,148,575.438633338,-36.1089487643,0.743769,64.4166,176.152,-180.713,169.430574597,351.392937726,5.66149662214,1012.55243023
149,105.04767776,113.46,3.66579882977,176.944202505,46.9557,177.196,110.331339087,177.103267321,397.576815411,149,281.917909476,71.4483694461,0.839891,64.6014,176.922,-181.588,148.774122261,151.622470716,5.81212984867,774.690027919
150,76.7262926406,100.85,1.60540804329,177.71150484,47.0696,177.917,122.983857595,177.859153373,409.601639674,150,249.87581851,-28.9751695961,0.839621,64.7596,177.683,-182.331,103.541220308,203.333170624,5.65583407927,925.945682727
151,101.763100698,99.5864,-5.84699762769,178.40791587,47.1568,178.629,106.16092498,178.554598945,339.508688597,151,309.357507252,-44.2417614024,0.830961,64.9077,178.386,-182.986,104.197629991,169.449022835,5.71514360872,797.728791334
152,107.813890279,105.766,-19.6990361416,178.943811814,47.3128,179.151,79.1523339007,179.086212365,249.521151224,152,306.332147047,46.8050308216,0.830594,65.0861,178.915,-183.516,113.045104035,137.59801097,5.81117360065,630.386774489
153,105.374869007,108.228,36.1586022786,179.615681452,47.4172,179.839,106.261948107,179.744735099,381.149471698,153,301.439163077,-36.6535502306,0.820592,65.2451,179.602,-184.144,205.541364133,165.217381506,5.75548915025,763.262430001
154,113.018683695,108.551,-4.11545191233,179.981363136,47.5231,180.191,114.968973333,180.127079219,388.621570059,154,255.567666248,-0.229096418583,0.829789,65.413,179.952,-184.573,142.665367919,134.186214407,5.81725930757,858.531961025
155,85.1902590102,108.967,58.6880641425,180.45660622,47.6453,180.684,163.284691641,180.608922462,475.112179394,155,469.46023902,5.449513449,0.760218,65.5759,180.434,-185.018,219.788832805,388.017655237,5.82188521943,979.866132105
156,130.955352266,100.166,3.3415044822,181.366104974,47.7299,181.576,141.365609061,181.500277027,353.096670009,156,371.686843592,31.880891871,0.815323,65.6827,181.346,-186.0,197.244619719,151.347459054,5.74709507733,998.985024405
157,108.750281139,112.456,65.8782012201,181.905062037,47.8561,182.14,74.6656737015,182.073060132,269.234364455,157,243.894805699,40.8940273618,0.821716,65.8628,181.879,-186.495,144.145570633,126.872366322,5.79264362201,691.371823317
158,100.13008097,114.695,-3.47871682664,182.416750758,47.9557,182.64,204.650743344,182.570305421,656.583685747,158,246.414607888,-144.406892038,0.823114,66.0314,182.394,-187.12,193.936962323,143.413064574,5.82867770759,599.817612654
159,105.542139719,105.56,-5.1412406717,182.721165824,48.0621,182.93,122.486486814,182.852454791,349.597697953,159,232.008462128,-28.6690239332,0.792402,66.204,182.697,-187.296,130.488195851,139.603704508,5.74296304166,1085.22363447
160,104.464650769,107.273,85.7212359706,184.091606385,48.171,184.302,159.370248653,184.227431984,556.29002144,160,303.670583172,27.1577678273,0.777611,66.3573,184.066,-188.712,346.426051032,235.330434242,5.79719935949,1043.18514619
161,110.315651324,110.77,-32.5359642678,184.259960017,48.269,184.493,121.639763191,184.420780423,310.646397203,161,236.523530028,8.71255596079,0.830058,66.5145,184.234,-188.886,137.41431291,77.6085724786,5.8693670646,523.929498537
162,100.417914341,102.747,8.60027947516,184.21496701,48.3543,184.427,87.9794277459,184.352046814,334.086519133,162,280.084186732,54.6066857077,0.809546,66.6754,184.195,-188.887,110.70236206,161.078364685,5.7107187864,900.437521002
163,108.25586597,110.81,-6.75742110154,184.688844178,48.4447,184.925,156.780148016,184.85472567,481.291727372,163,200.083751825,147.006924541,0.820723,66.8038,184.666,-189.166,149.299527658,26.6170369404,5.79683163137,251.503538934
164,78.3139242273,120.204,32.4653189216,185.57375946,48.5521,185.787,143.452567891,185.712237617,433.338199166,164,193.885152847,-20.4996410686,0.819342,66.9542,185.556,-190.165,288.446975078,158.360793236,5.8879311717,626.780906965
165,117.234017768,111.15,52.5449217966,185.749717116,48.6455,185.964,345.379034617,185.890011895,936.507809685,165,353.961574486,15.9453730396,0.801485,67.1311,185.724,-190.434,247.28597393,168.751457311,5.81767858111,1005.50539334
166,93.2823071359,99.7543,35.9079869985,186.258975786,48.7534,186.476,184.79572446,186.394907831,499.606813001,166,317.418213371,-28.2485556239,0.802047,67.2627,186.24,-190.732,237.920651307,266.570052986,5.72160772688,984.398338375
167,110.103130203,116.26,69.2613056993,186.792658422,48.877,186.994,175.389500692,186.929075229,515.806676419,167,315.198159054,65.2065780283,0.803,67.4041,186.759,-191.3,305.187075967,221.21625727,5.91842247954,1211.57779627
168,89.218343425,123.326,-1.39948617364,186.992226734,48.9688,187.203,92.2358595489,187.125331938,306.591650931,168,182.137235073,106.347145808,0.80846,67.5676,186.972,-191.528,117.54004657,158.983582142,6.01422383155,1117.87746753
169,86.0162719175,115.934,0.872063403303,187.378048869,49.0828,187.585,75.0381371905,187.52135295,251.843044591,169,194.315444644,16.9506414663,0.809731,67.7114,187.358,-191.878,84.1417382364,110.758950216,5.8910552529,570.738994634
170,83.9435980686,117.394,-1.48450889324,187.999462366,49.2122,188.193,112.026059252,188.139008192,326.803824656,170,406.796664398,30.3521199943,0.760512,67.8467,187.974,-192.382,149.218756738,341.481515329,5.88909677386,1059.63215117
171,100.741091172,114.257,2.63305751563,188.177461644,49.3055,188.417,163.20634694,188.328907414,499.085728937,171,266.940898723,-4.56619774441,0.833036,67.9604,188.156,-192.556,179.670997507,148.980663112,5.86121449536,882.417727325
172,94.5900357336,121.436,-41.1261741031,188.368374266,49.4557,188.597,70.3142180215,188.51403449,147.99320347,172,341.534702115,5.12765019662,0.81966,68.0725,188.351,-192.735,61.7975685673,234.011424217,5.94447881793,1061.43174404
173,100.231063777,120.173,19.6714388943,189.262341134,49.5778,189.465,136.325766085,189.382773162,404.878739271,173,241.661800409,-19.7399890067,0.819094,68.1884,189.24,-193.627,173.143263056,162.952495928,5.94176798042,809.872915398
174,94.6450372217,108.462,71.4078638273,189.128947813,49.6749,189.329,200.793161982,189.248222143,600.61826614,174,345.076598854,-44.4254757819,0.748522,68.3254,189.11,-193.506,314.594676406,323.568801442,5.77776607394,1179.46881602
175,95.4657910149,105.737,-1.28029209369,189.584369193,49.7844,189.783,134.164825046,189.717210725,412.316003201,175,415.078797756,20.9417885296,0.778502,68.4543,189.557,-193.948,222.513985564,332.170757529,5.76915302681,1108.38016426
176,97.7410573641,119.898,53.6116675098,189.273683398,49.888,189.468,188.062401056,189.390517488,626.768373156,176,363.434014924,-34.5241080823,0.816298,68.5915,189.255,-193.764,239.190956901,276.219887179,5.87676066414,1293.16903813
177,132.33243162,108.707,4.83947313078,189.893474138,50.0261,190.112,184.213814418,190.027060125,523.47926677,177,321.067835835,102.892313255,0.820018,68.7687,189.875,-194.171,172.660491292,97.4727585485,5.71345578957,617.292955144
178,112.882919474,117.994,-3.09472524054,189.947903543,50.1564,190.171,105.384905168,190.101762013,287.261743224,178,284.788869731,110.791354476,0.82496,68.9329,189.926,-194.276,88.0790056466,121.221838197,5.87846913965,697.00657897
179,110.535560809,116.488,-0.652736207867,190.22590656,50.2476,190.459,78.9550180912,190.361965577,294.526551277,179,228.221001984,25.5836404853,0.812773,69.0978,190.208,-194.599,118.254383193,90.8986424816,5.84979986616,520.604168382
180,84.1545083664,119.58,-3.55010539936,189.989855132,50.3627,190.19,230.102209782,190.115907043,575.912864197,180,223.857041972,9.76802181523,0.801032,69.2485,189.964,-194.418,183.179132538,189.905841143,5.8984286523,1009.02899876
181,48.7956168077,120.288,-10.0606298152,190.266207354,50.4666,190.51,108.457120169,190.408321743,324.580903342,181,116.535186943,-58.3556290393,0.817639,69.4203,190.248,-194.629,89.7790575111,156.526311113,5.91206453237,458.184220464
182,103.626193211,113.541,-2.35144399867,190.97246611,50.5683,191.17,121.723489441,191.089463709,379.346971299,182,271.595874701,-26.9577281654,0.830725,69.5566,190.946,-195.306,111.621002724,208.672550445,5.85186359656,1202.35247468
183,100.62939501,109.152,53.0333991464,191.280897595,50.6968,191.476,186.600596825,191.392999803,649.061125174,183,487.772029088,-37.0005827576,0.835038,69.693,191.267,-195.701,232.726257841,361.531831928,5.82130955918,1164.6453216
184,99.2145816747,115.142,47.4955972492,191.65326926,50.8287,191.853,252.268656298,191.775260294,759.600171474,184,304.41471817,43.0405618731,0.822937,69.8735,191.634,-196.033,204.636495831,198.299871895,5.84415749752,1007.20101936
185,126.318825218,124.083,19.9658953526,192.077483074,50.9353,192.264,148.06785198,192.181026803,425.37182845,185,358.879186475,57.5580921576,0.829791,70.0243,192.055,-196.438,264.173891756,140.67962837,5.91352347014,689.329432482
186,103.349767799,125.089,-15.1587937659,191.862623391,51.0649,192.027,106.291442619,191.976578942,326.413085754,186,290.135993823,52.8767145182,0.823665,70.1668,191.837,-196.164,86.2207174703,173.925019397,5.94350298769,755.856115782
187,117.973514267,123.582,-1.56252098184,192.522230345,51.1893,192.721,135.326618564,192.639283901,384.25980148,187,425.07882947,154.600253366,0.849668,70.2953,192.51,-196.877,130.947702877,237.246328945,5.88928321698,938.447613702
188,93.5222101721,123.608,-1.47366112895,191.964785328,51.3041,192.162,115.042592257,192.076293826,327.062706858,188,165.115096418,114.329865646,0.832406,70.391,191.931,-196.342,220.742632534,96.7130893313,5.94074212097,742.740785986
189,98.6726831031,117.661,-3.30590830091,192.873368893,51.4508,193.089,159.105736946,193.004830439,513.668448174,189,174.084566477,121.383372017,0.827343,70.5671,192.853,-197.239,207.762787015,64.8154086175,5.90728245484,422.685582092
190,117.316987365,120.29,-2.17950737377,193.406437619,51.6203,193.597,80.7765892117,193.515630195,237.301347013,190,391.814052608,182.938807925,0.811784,70.6712,193.396,-197.699,99.0949621349,152.256380868,5.86632233688,716.095387792
191,99.0915439651,127.83,22.2807721112,193.476978779,51.734,193.655,86.5478047084,193.584192934,313.090452833,191,322.215488119,18.6655857703,0.833126,70.7725,193.449,-197.71,129.360435652,163.322672833,5.96693444471,735.381702167
192,140.984507131,116.473,2.40131092692,192.870302613,51.8822,193.061,107.57394391,192.977570597,288.959898577,192,411.213549501,77.0896106814,0.870688,70.8857,192.856,-197.074,114.759957538,192.527091894,5.84322913797,990.897332061
193,78.2093750734,121.067,69.0326508217,193.589580903,51.9986,193.777,124.904224513,193.700576359,408.477634992,193,214.699908104,-19.848566113,0.837868,71.043,193.57,-197.784,187.246061747,200.00422955,5.89015715757,925.212121236
194,87.0483066775,118.744,-6.11804731421,194.114765688,52.1256,194.321,166.316995805,194.229839564,512.791203341,194,427.852170515,41.8958255528,0.828837,71.1485,194.098,-198.258,147.882944538,245.298623832,5.89074800664,940.376575344
195,95.2695171673,133.648,4.31977315572,193.586728099,52.2388,193.778,116.289405987,193.691331466,364.629512531,195,246.535774426,40.3139168564,0.85231,71.2816,193.56,-197.755,133.995773827,85.1403963883,5.992041377,458.247778521
196,68.8749074461,112.419,-1.34079754635,193.807624032,52.3408,193.981,113.109540104,193.903971475,309.916667517,196,283.825091192,-32.3586263674,0.825126,71.3885,193.784,-198.014,142.841740248,244.800340382,5.73305412415,865.437371238
197,101.82142832,121.978,-13.8862244562,194.452416691,52.4906,194.646,107.922119645,194.557001751,290.151741897,197,275.931594126,-75.0798836597,0.852883,71.5227,194.438,-198.567,97.720335251,148.915903708,5.92160888607,716.315577263
198,110.211623058,118.751,13.9226341399,194.230114822,52.5847,194.408,81.1519377321,194.344199893,247.92600619,198,294.097580978,87.7088507445,0.853796,71.6756,194.206,-198.462,123.609812935,191.982128376,5.93140801744,1142.37962322
199,109.427342652,120.057,2.91063191584,194.91875719,52.7216,195.101,105.095396372,195.023486976,308.41767175,199,283.121118678,-37.7119240172,0.852682,71.7871,194.9,-199.183,131.15739827,140.520890088,5.90758869067,847.84684217
200,97.5489313083,135.202,124.108655442,194.436244466,52.8373,194.627,39.8853799097,194.534200329,225.137741479,200,301.590021575,25.1170091519,0.803421,71.9328,194.421,-198.52,170.284887655,199.065068245,5.95401894999,944.193944878
