MinEsReturn,PolicyRegParamNorm,Iteration,QFunRegParamNorm,AverageQ,StdReturn,MinReturn,AveragePolicySurr,AverageAction,AverageQLoss,AverageAbsY,MaxReturn,AverageY,StdEsReturn,Epoch,AverageReturn,AverageAbsQ,AverageEsReturn,AverageAbsQYDiff,AverageDiscountedReturn,MaxEsReturn
119.11064591,159.588,4408,208.033,16.358,137.118997954,351.018417654,-16.5319,0.999932,0.873962,16.3692576584,1217.11512145,16.3575713396,149.687280973,4408,520.352465208,16.3836,316.783396817,0.37787358506,185.323196394,559.142555932
364.887944807,159.599,4409,208.064,16.3141,117.879516699,304.287187168,-16.4898,0.999924,0.856107,16.3292666907,724.692715553,16.3160844344,69.549617569,4409,468.731791406,16.3406,426.664109543,0.378304651087,178.865014279,562.536145891
103.960925154,159.619,4410,208.073,16.2528,65.416003499,332.695394675,-16.4501,0.999812,0.971253,16.2611608763,640.359413693,16.2513433488,170.774984028,4410,488.546094615,16.2728,370.096287194,0.385695785716,185.806893943,656.114261565
26.21167572,159.629,4411,208.086,16.2933,91.735494655,252.510457324,-16.5037,0.999831,0.747004,16.3044494806,675.828408294,16.2942071108,227.887906516,4411,379.291007908,16.3164,345.149218576,0.364046506763,165.3562728,724.038986341
92.9852538162,159.702,4412,208.141,16.2412,5.56025819483,233.277293015,-16.4436,0.999883,0.817815,16.252506807,278.936243295,16.2441805896,120.716450414,4412,243.887744342,16.2586,295.849085539,0.367783974525,136.765899377,498.913724712
30.7324318916,159.756,4413,208.153,16.3143,57.0341278372,162.846075076,-16.5336,0.999943,0.778111,16.3236546254,392.500384837,16.316210716,102.323362446,4413,316.321051067,16.332,189.514534849,0.365150899701,152.89726856,386.7569547
8.27825281531,159.732,4414,208.186,16.3014,50.0333217869,226.038578244,-16.5501,0.999961,0.857184,16.3086669771,490.518365803,16.3019154165,128.688763004,4414,315.076301508,16.3194,200.687545211,0.374956507123,151.233330493,448.814783151
60.6202387865,159.749,4415,208.231,16.3683,56.5458696411,219.956772424,-16.6177,0.999862,0.811505,16.3755015775,488.965406064,16.36911071,75.7838905937,4415,251.716546474,16.3868,209.329951884,0.371551154175,133.843736054,301.786990715
62.4608850419,159.757,4416,208.25,16.3621,24.7490553598,218.16481275,-16.6399,0.999838,0.814451,16.3687355642,408.393302164,16.3629591669,71.8364129867,4416,237.802625447,16.3769,183.212451212,0.368492339385,131.183654416,321.86087611
19.5146224263,159.837,4417,208.294,16.4735,81.8766225802,232.212694286,-16.7779,0.999965,0.822092,16.4803426561,734.942374432,16.4739332299,181.436138854,4417,398.692007089,16.491,236.399223936,0.365590611123,165.880959247,614.70519808
200.220986084,159.804,4418,208.292,16.5467,47.591229664,223.972690358,-16.8661,0.999971,0.796801,16.5549165417,462.817316281,16.5490753238,75.2769526821,4418,349.560756244,16.5638,309.534807411,0.358502306782,159.482498956,465.484574744
64.0021521937,159.8,4419,208.313,16.6246,77.0795561921,240.23799803,-16.9435,0.999927,0.780865,16.6331102445,546.530670202,16.6258966985,217.818112371,4419,326.248926066,16.6413,319.593122918,0.356154738402,156.3872728,754.582430568
52.6564975715,159.802,4420,208.303,16.7795,79.6432533568,243.892306249,-17.0889,0.999955,0.772099,16.7852966304,613.984424658,16.7790148196,201.063911639,4420,383.466063034,16.7966,340.211110032,0.349289804249,168.628378922,600.939714879
72.6536528582,159.833,4421,208.358,16.8623,164.143301256,244.5006287,-17.1603,0.999967,0.874843,16.8692262171,1015.82262555,16.8641448756,123.777071058,4421,473.622989255,16.8769,243.663018211,0.350981783134,173.571062856,444.147258157
31.7253521824,159.786,4422,208.367,16.9173,67.1907684147,252.751345044,-17.2269,0.999957,0.870483,16.9229464163,604.355258987,16.9165867273,196.324336798,4422,405.01487304,16.9321,365.120962198,0.350419096108,174.300548476,613.115231057
42.5895203171,159.811,4423,208.437,16.9452,102.68829085,389.251363881,-17.2346,0.99991,0.853543,16.9530614626,1039.63219315,16.9473585189,166.748371892,4423,559.216218392,16.9624,400.701896026,0.353724563059,191.750048582,621.986425228
85.7917834164,159.872,4424,208.436,17.0438,82.1739462366,444.105608322,-17.3343,0.999951,1.00901,17.0535214426,909.528102491,17.0465774336,190.266125861,4424,523.848972038,17.0636,296.144437631,0.365573454287,182.862765508,589.469870486
63.5528477122,159.917,4425,208.466,17.1129,201.969131912,436.759211361,-17.4046,0.999832,0.851996,17.1218634442,1615.65208573,17.1138686384,246.228102037,4425,593.742702947,17.1298,425.097627388,0.351652103484,189.609533654,871.24416724
39.9210087835,159.909,4426,208.479,17.2858,130.17070614,342.21321288,-17.584,0.999987,0.771668,17.2941556583,877.391955641,17.2868328828,295.381922888,4426,436.799013275,17.3011,344.877909678,0.348002415785,177.919375482,821.612088164
64.065324116,159.898,4427,208.512,17.2275,162.000300059,339.21062766,-17.5095,0.999942,0.767645,17.2352774276,868.700981886,17.2293809937,172.358640132,4427,523.037539332,17.2433,342.485206567,0.347662264462,189.377014097,568.385382726
29.8828089822,159.949,4428,208.538,17.2974,133.11346501,370.591299144,-17.5865,0.999996,0.822952,17.3059632338,791.770870459,17.2996249639,220.892692779,4428,548.269258876,17.3146,307.097358947,0.348515079886,197.462560974,636.771305918
50.3230564433,159.972,4429,208.605,17.4255,122.705460204,335.493876383,-17.7081,0.999986,0.924724,17.4338152106,670.973393625,17.4276510417,265.528430956,4429,513.874676637,17.4403,506.705370445,0.356650654575,195.106804869,814.83641211
26.7068619874,159.98,4430,208.626,17.421,45.4809356412,264.372395736,-17.6997,0.999992,0.806027,17.4274297672,415.678162029,17.4228943106,146.797194686,4430,309.252455436,17.4356,248.40299794,0.353742385498,157.01795588,538.541767352
46.3093509664,159.991,4431,208.655,17.3788,62.0866561327,266.101907305,-17.6466,0.999972,0.870233,17.3902241435,464.289208164,17.382217605,146.647047375,4431,325.31893042,17.3961,296.758274563,0.358486232312,160.201460979,535.482523262
40.4381202889,160.039,4432,208.705,17.4148,4.06986872709,169.716232554,-17.6491,0.999979,0.930812,17.4217928414,188.985129428,17.4149274731,88.0991299202,4432,176.535909045,17.4348,240.231156498,0.37506957357,112.939443675,362.72356806
6.42442211351,160.114,4433,208.714,17.4828,4.56748812577,138.134264415,-17.6758,0.999994,1.01582,17.4910760133,158.510928472,17.4846416686,86.7271671826,4433,153.124633551,17.5005,114.67230552,0.388607447497,102.092629229,233.03800521
6.41443032431,160.067,4434,208.749,17.4295,100.86459924,151.71131198,-17.6252,0.999988,1.07691,17.4359004187,764.021807121,17.4298446166,96.4351448635,4434,227.25556302,17.4468,178.833101082,0.40526302894,127.393651107,334.693116488
19.7999585563,160.077,4435,208.742,17.3899,118.6376025,149.220664287,-17.6266,0.999969,1.2138,17.3989074918,602.816566501,17.3896173925,110.223529206,4435,269.060357489,17.4155,218.075941318,0.426991444894,139.739214789,354.064438873
29.136738404,160.035,4436,208.782,17.4442,155.236070161,256.276415006,-17.6729,0.999978,0.993871,17.4538754777,765.248442002,17.4447638133,203.725941253,4436,523.42842532,17.4627,307.287084102,0.389775111457,195.870052543,671.674645408
48.6809542816,160.069,4437,208.779,17.3924,152.28512134,239.882852032,-17.6533,0.999999,0.929123,17.404908623,824.005952796,17.3945058824,156.203102228,4437,316.225776495,17.4137,325.213797962,0.390699799196,151.284478551,538.328518053
156.295799612,160.065,4438,208.864,17.4288,120.882875761,239.707239961,-17.6737,0.999927,0.9073,17.4411645169,847.493560426,17.4294297649,130.729571874,4438,298.209900497,17.4504,323.993926341,0.383897096408,147.03279078,542.106914665
25.5763076699,160.062,4439,208.873,17.4236,84.3861819364,238.933648476,-17.6753,0.999927,0.909739,17.4403370826,696.517852867,17.4269715803,168.122545734,4439,275.266444342,17.4478,260.510404594,0.393613644905,143.341728598,503.04293669
58.2169691646,160.07,4440,208.905,17.4602,154.636397298,272.265635114,-17.6991,0.999999,1.08688,17.4747493829,842.081004236,17.460900649,219.773201297,4440,570.517714636,17.486,348.441176768,0.403423523172,203.586165149,756.170813406
183.964390238,160.083,4441,208.951,17.4968,117.412478578,291.421491147,-17.7225,0.99994,0.752187,17.5146274503,741.224296788,17.5019094534,116.699753899,4441,359.287014326,17.5188,292.971251096,0.376714159556,167.790944378,588.817269233
221.371521296,160.082,4442,208.972,17.47,129.995968586,295.990789799,-17.7125,0.999965,0.92888,17.4830514637,665.058275886,17.4712620588,173.220040791,4442,373.294566247,17.4912,440.927342787,0.398002199323,169.943806952,657.910935392
331.758765472,160.138,4443,209.015,17.4836,217.646359606,314.879181485,-17.7234,0.999923,0.867045,17.4963941559,1604.60288412,17.4854422264,113.290288726,4443,901.730189821,17.5071,479.301136956,0.390121676115,230.044624548,625.92683583
73.5099014012,160.145,4444,209.011,17.4868,153.730098077,590.916521084,-17.7334,0.999997,0.909252,17.4996398911,1031.78215035,17.4886610427,153.058067543,4444,841.954325463,17.5098,233.621351294,0.393473267039,228.779886842,521.392563035
69.4231903934,160.144,4445,209.01,17.4581,165.950412493,411.663201569,-17.6924,0.999868,0.943894,17.4726937536,1024.70942511,17.4626963627,161.762498006,4445,786.696938883,17.4789,403.533490101,0.39271587317,227.830314155,550.371613969
14.5601201127,160.099,4446,208.997,17.5117,92.701135853,721.868154363,-17.7416,0.999954,0.905513,17.5226555571,1214.02675535,17.5123712494,203.363381063,4446,945.615163458,17.5323,279.821794264,0.386141651777,234.837370505,617.434004621
118.450146329,160.152,4447,208.999,17.4292,168.4198494,322.127672936,-17.6602,0.999998,0.891303,17.443751819,741.861014609,17.4317078169,188.102140466,4447,484.39076932,17.4496,364.344016592,0.385915338266,191.324325475,672.551393464
16.2892121667,160.183,4448,209.032,17.4674,160.983756342,318.776024975,-17.6691,0.999968,0.90297,17.4799462826,767.049038788,17.469036546,200.97712768,4448,544.136798933,17.4884,284.189597645,0.38902825835,204.240625339,597.906578123
4.11890264529,160.184,4449,209.053,17.3888,139.830829198,307.357374915,-17.5694,0.999994,0.840257,17.4081036239,724.152692376,17.3931503105,176.536088077,4449,499.427735258,17.4118,253.516306811,0.378474394434,199.792556737,475.42931653
31.6605969058,160.228,4450,209.105,17.3849,32.8057731595,206.596747294,-17.5456,0.999965,1.06372,17.4002854165,329.004251045,17.3873475984,143.396589782,4450,231.558147595,17.4105,285.289385879,0.401636757529,134.790641605,499.380789564
12.6319871216,160.239,4451,209.135,17.3129,64.2971235401,216.283175244,-17.4715,0.999961,0.964682,17.327108071,497.962344764,17.3144775519,172.991317136,4451,292.23194454,17.3363,244.302058125,0.396993554663,154.154022577,549.935168088
7.93238063647,160.326,4452,209.168,17.1874,123.48604546,277.141489656,-17.3589,0.999932,1.02862,17.2033047688,954.815728915,17.1884585273,201.100415594,4452,574.928433703,17.2171,222.962835522,0.398873145157,198.425103398,605.912712196
49.6960565765,160.253,4453,209.205,17.2612,239.250738893,342.099347946,-17.4788,0.999915,0.975575,17.2768860311,1213.76673633,17.2646295502,226.004720172,4453,763.971992663,17.2838,314.419785125,0.392835146855,205.578644482,677.512653383
30.0696057261,160.293,4454,209.239,17.2262,108.404164811,303.224052314,-17.4647,0.999896,0.85422,17.2363494677,664.876146355,17.2266513121,160.87300075,4454,566.940029407,17.2474,234.762839502,0.376779032779,200.010820483,519.706986554
8.80324686796,160.284,4455,209.26,17.2719,166.987543682,193.598458776,-17.4792,0.99999,0.888516,17.2820784178,655.104181358,17.2742807788,147.601743343,4455,475.612112542,17.2904,233.507199389,0.388108277713,183.62069939,498.214991793
53.9012654744,160.274,4456,209.274,17.2681,131.178054223,287.459721561,-17.4655,0.999895,0.845516,17.2761693017,712.316485716,17.2706905554,150.423746858,4456,455.459905169,17.2825,275.60815029,0.383781131726,180.750702068,550.997321454
12.8705102208,160.216,4457,209.292,17.1745,109.448660347,233.296691814,-17.412,0.999886,1.05221,17.182182401,619.514361973,17.1761370067,186.063469511,4457,409.381221159,17.1922,256.146046656,0.406243297913,168.199732287,661.235745019
147.62421142,160.2,4458,209.33,17.2115,320.645153251,371.845952834,-17.4583,0.99994,0.817176,17.2214274597,1487.11124953,17.2131229181,136.853469596,4458,630.822489905,17.2303,321.143190795,0.380575749996,180.581737295,499.916054619
202.985211209,160.188,4459,209.361,17.3057,174.921506366,449.703441815,-17.576,0.999879,0.933872,17.314738371,1229.50278088,17.308571072,226.582947165,4459,622.178117437,17.3229,439.306143825,0.382621919943,197.96610901,734.467669734
196.494026025,160.162,4460,209.35,17.3405,207.493608498,483.267191506,-17.605,0.999936,0.938573,17.3491400002,1266.78598533,17.3408843977,198.774470226,4460,862.595709342,17.3574,441.814256702,0.381762445097,213.603618083,769.11801299
25.338708326,160.163,4461,209.344,17.4088,374.996685014,537.557810422,-17.7086,0.999952,0.878307,17.4157995342,1710.33811663,17.4090453565,266.968123435,4461,865.753139917,17.425,493.088006131,0.372318877284,199.358556118,768.181550493
171.014131775,160.179,4462,209.36,17.5007,480.829161559,508.78877792,-17.786,0.999882,0.802252,17.5089746081,2767.24119587,17.5037387179,286.329134082,4462,969.644976164,17.5154,448.121677842,0.365297670194,201.542978553,820.094887865
65.0480809934,160.051,4463,209.354,17.5386,576.6616291,301.157675755,-17.8322,0.999954,0.822827,17.5490741542,1716.55629512,17.5415048963,267.104865901,4463,1279.27518872,17.5583,413.329423575,0.370020824889,155.77730594,867.416786829
60.5931579263,160.06,4464,209.362,17.6637,18.854669094,1733.37002452,-17.9463,0.999887,0.932335,17.6705197066,1791.77178408,17.6653011774,185.855598929,4464,1758.54875866,17.6789,215.439312696,0.379360845139,164.421534793,645.155679063
57.0138626583,160.084,4465,209.365,17.6859,486.133841996,295.97119048,-17.9341,0.999959,0.959912,17.6984203151,1646.25752904,17.6890207562,153.622148068,4465,1361.1148793,17.7063,203.613146035,0.399375922897,154.748646039,574.411740169
16.9305571193,160.125,4466,209.381,17.7282,485.310088233,290.892209993,-17.917,0.99992,1.24013,17.7375726766,1704.59629483,17.7288599079,180.508514414,4466,1403.0536914,17.7493,248.66481655,0.446134819973,159.455358466,532.392885581
84.1420106579,160.158,4467,209.355,17.7082,625.922767327,254.794137059,-17.8396,0.999986,1.20459,17.7244043142,1978.55602034,17.7123082452,239.279580088,4467,1060.24362027,17.7296,314.418604819,0.466103899711,168.111287521,803.344788542
41.5354757576,160.104,4468,209.362,17.5285,126.162535052,289.572508551,-17.5445,0.999904,1.37628,17.5538026749,702.708982267,17.5286588805,215.56708896,4468,454.855266328,17.5645,192.164787711,0.524050709129,163.37773331,821.48348389
24.0626260503,160.177,4469,209.408,17.3001,487.579824593,708.69108049,-17.3005,0.999919,1.52423,17.3433743739,2256.192967,17.3029488787,175.82189994,4469,1660.29395073,17.3528,234.836273535,0.580637863791,188.446891382,533.35026617
80.2515263348,160.156,4470,209.43,17.1142,591.845855006,712.063187736,-17.1205,0.99993,1.57951,17.1833241767,2358.04884315,17.1142246934,251.115764524,4470,1587.01117296,17.1944,329.940304642,0.592801733335,189.976127653,732.318256863
151.796192586,160.185,4471,209.427,16.8983,326.415023305,320.186942036,-16.877,0.999932,1.34615,17.0083399375,1958.27857115,16.8989054987,218.3333727,4471,846.42098111,17.0175,476.264386917,0.585285390266,193.732402884,747.922310339
19.1281303832,160.177,4472,209.449,16.6537,232.188077373,554.885091454,-16.62,0.999915,1.46341,16.8046510467,1335.14820361,16.6548389337,198.208782452,4472,736.817695285,16.8158,311.6892822,0.595506784541,191.391793377,586.404499223
127.852940955,160.162,4473,209.43,16.3282,185.088975351,620.674655726,-16.3034,0.999966,1.38634,16.5256437236,1325.22899485,16.3277759391,199.039733349,4473,753.168073045,16.5372,339.085418121,0.595761109124,205.407916111,594.588277254
145.360747346,160.229,4474,209.438,16.1337,103.314626383,754.501281159,-16.1627,0.999997,1.39177,16.4047741443,1271.71161412,16.1317223238,373.502636518,4474,965.976524348,16.4168,672.88550962,0.598513947249,226.856782632,1234.57282214
295.230877427,160.225,4475,209.464,16.0051,77.4935610746,776.986081194,-16.0889,0.999973,1.27917,16.3114041776,1012.91000397,16.003902738,128.821207262,4475,875.997054276,16.3174,468.965203248,0.592333628532,236.02875091,702.934025611
84.6909730587,160.222,4476,209.463,15.8346,219.701022656,309.013435393,-15.9394,0.999974,1.23569,16.1576358483,1016.11202235,15.8339537335,121.838833525,4476,872.176747451,16.1679,306.364034513,0.576831658834,223.972012005,492.242156341
194.741846633,160.266,4477,209.469,15.7616,246.036300628,463.860052145,-15.9334,0.999921,1.19634,16.0882095633,1274.15259472,15.7613453176,185.06295672,4477,851.917482218,16.0964,415.444117153,0.571825722044,211.701725804,676.863558662
220.790049213,160.316,4478,209.507,15.8655,200.359844727,423.143295455,-16.1058,0.999909,1.17788,16.1657768621,1206.34935892,15.8660238076,328.441169518,4478,681.330917717,16.1735,648.883617761,0.563301901756,203.16675207,998.442840427
28.1063404283,160.375,4479,209.512,15.8938,48.6712929895,279.279458475,-16.2365,0.999921,1.23512,16.1415296201,595.665078869,15.8933243008,205.838849247,4479,496.374232348,16.1502,273.699160269,0.570574685872,184.595042507,769.229862549
167.380652991,160.394,4480,209.579,16.0226,52.5591880938,223.020213846,-16.4358,0.999904,1.12511,16.2093140641,642.476386651,16.0243366819,111.604169073,4480,255.74592925,16.2133,304.382889493,0.563171188268,133.386274692,531.590628352
30.8020976784,160.395,4481,209.564,16.1976,23.8647538862,224.424996067,-16.6765,0.99987,1.16905,16.3351583935,360.400477485,16.2006336211,101.675322602,4481,245.767428448,16.341,211.965611741,0.557413661089,131.1315534,393.994897565
4.19196636662,160.423,4482,209.594,16.4768,74.3910731074,101.624104348,-16.9594,0.999842,1.14196,16.5581720267,433.394931754,16.4794586055,68.6612517002,4482,193.082328559,16.5618,126.52565761,0.550779556286,107.933779549,228.512514149
12.6257263974,160.458,4483,209.636,16.7771,15.098150349,90.4829343855,-17.2919,0.999838,1.19578,16.8343686184,223.141852401,16.779478535,91.3270072687,4483,103.414543113,16.8358,135.384455352,0.557530407426,74.9616953534,352.962875789
12.5116461551,160.496,4484,209.646,17.0247,4.66553808064,113.262988126,-17.5286,0.999946,1.16281,17.0555503628,136.344891994,17.0271339236,60.7118397344,4484,123.912427398,17.0662,99.1016461989,0.557692781247,86.3972291819,219.657067776
5.22804594071,160.494,4485,209.67,17.2941,0.657388621814,12.9516612349,-17.7189,1.0,1.57843,17.3154179778,14.9891061309,17.2936735707,43.3967096381,4485,13.5611545177,17.3306,30.627036978,0.613435538858,12.7394539805,181.803137816
5.3726852728,160.502,4486,209.677,17.4106,6.97072163373,32.6184720066,-17.79,0.999792,1.56561,17.4311475658,111.047803121,17.4132577311,60.0005967308,4486,97.1747775778,17.4435,40.3897677756,0.633502259524,71.8614914359,287.471707041
25.164307223,160.518,4487,209.666,17.5746,64.7996089083,107.076663884,-17.9291,0.99993,1.70902,17.5939864493,626.417256911,17.5750251831,56.0310304961,4487,228.128654852,17.6072,113.632242559,0.65687560217,119.714349014,221.068625193
64.1759940963,160.609,4488,209.685,17.743,82.9123703168,202.401269975,-18.1331,0.999969,1.49848,17.7688052741,552.95626806,17.7447764574,65.3918791724,4488,318.828785546,17.7766,138.946360188,0.648208632347,130.807417456,269.458219009
87.4424495482,160.648,4489,209.638,17.9506,51.2713322503,115.721900964,-18.4085,0.999887,1.6721,17.9795427032,376.879227486,17.9506041244,138.253103053,4489,268.6193781,17.9918,224.328655295,0.656907725893,118.070874582,497.854760089
86.8100667701,160.652,4490,209.621,18.1569,174.094829988,84.9602726065,-18.6085,0.999965,1.45877,18.1793657245,876.851968031,18.1556031892,99.4143486212,4490,465.929950238,18.191,161.458187186,0.63607416156,132.934407587,401.37273099
15.4842777047,160.634,4491,209.581,18.3287,296.881493727,299.013062243,-18.7821,0.99995,1.35675,18.350160907,1359.63938004,18.3289696727,173.800934464,4491,548.881578542,18.3634,237.11105447,0.605091156591,135.11951742,484.466323124
46.5044269889,160.641,4492,209.529,18.5592,459.96139117,260.995263707,-18.9708,0.999872,1.29333,18.5833982387,1525.13734751,18.559554731,131.279507898,4492,819.699741856,18.5937,181.545597814,0.586427191766,143.095557814,415.509732926
2.12622108899,160.665,4493,209.504,18.7259,530.793314403,271.616990174,-19.1309,0.99988,1.2751,18.7456223519,1701.06230637,18.7254833347,150.885146658,4493,1243.71214986,18.7585,221.84227807,0.5638167851,148.718355854,458.077889187
88.8169923001,160.665,4494,209.503,18.7911,452.010782404,272.932122172,-19.1487,0.999937,1.26474,18.8069208587,1816.71374926,18.7900949734,109.181240388,4494,1261.53420848,18.8214,211.140068082,0.544031300956,152.017435351,391.601043222
71.0941205087,160.69,4495,209.468,19.0236,255.699211105,560.605635514,-19.333,0.999911,1.23757,19.0403312846,1533.09687888,19.0243155034,196.361064016,4495,1317.71117323,19.0519,273.589455106,0.528025113837,144.657647671,639.624443303
87.7763604278,160.658,4496,209.467,18.9178,9.82568292437,1283.13742727,-19.1852,0.999848,1.17943,18.9338129504,1314.95939159,18.919771381,127.371627508,4496,1300.16069938,18.9432,193.564378953,0.501648982819,134.047131271,401.080620504
38.7991077916,160.686,4497,209.449,19.0297,14.8600698343,1322.27703022,-19.2216,0.999994,1.19637,19.0411367733,1373.65825136,19.0300735717,149.17666371,4497,1354.16732158,19.0525,233.592136915,0.492423003099,139.619221842,500.54450657
14.6205365993,160.693,4498,209.452,18.8623,16.0025925829,1372.53452349,-19.0186,0.999929,1.07562,18.8714421602,1420.95667469,18.8632200855,144.932399729,4498,1397.64733185,18.8844,273.323130081,0.467681906182,142.137243798,451.196588977
32.1944424103,160.744,4499,209.438,18.7669,119.881598755,993.794058076,-18.8899,0.999925,0.974514,18.7774766913,1484.5272444,18.7670025554,160.440063096,4499,1356.01251981,18.7878,161.421358119,0.449692685906,147.386571043,387.548976224
197.434864004,160.775,4500,209.498,18.6547,269.133226965,592.936896101,-18.7599,0.99982,0.976035,18.6656376478,1521.25204318,18.6541792821,334.544334758,4500,1255.95554292,18.6757,707.162632245,0.437654058104,150.873736692,1136.84129216
27.4159546856,160.736,4501,209.513,18.5585,322.501850666,512.848109515,-18.6606,0.999837,1.01696,18.5714629559,1967.40589503,18.560051589,127.63034306,4501,823.334211163,18.5801,205.333371459,0.435378220264,168.296057843,405.581430304
127.136011404,160.776,4502,209.538,18.4079,223.074575677,411.018183302,-18.5251,0.99996,1.04717,18.4197842494,1259.51489669,18.4087175448,152.266189462,4502,642.996919031,18.4304,376.330875457,0.424555294436,169.189642807,575.051938211
31.2567730175,160.831,4503,209.555,18.2189,119.395211196,358.363258136,-18.3591,0.999944,0.946849,18.2250253768,923.147726057,18.2175683728,215.408334473,4503,477.045970551,18.2369,447.876761868,0.419177734757,175.0913059,637.546669274
38.6824823243,160.81,4504,209.58,18.2422,36.1217428221,304.338850782,-18.3468,0.999965,0.856625,18.2532585387,452.808054844,18.2429548546,181.395377298,4504,364.330996314,18.2626,286.819775997,0.398650349,162.322998779,483.22819911
56.4647192465,160.807,4505,209.6,18.0415,178.527465263,283.954092824,-18.1691,0.999938,0.956988,18.0522983375,1313.24717382,18.0421157569,173.925996778,4505,380.166078402,18.0609,291.208597109,0.403776428028,161.08118504,665.78094594
115.489510396,160.784,4506,209.627,17.9421,77.7843516569,303.189923953,-18.0862,0.999949,1.08746,17.9544153105,667.165311244,17.9434339204,166.245877941,4506,361.436617471,17.9617,315.495727517,0.409356189936,162.728527246,619.023791749
137.513180283,160.819,4507,209.677,17.8673,150.392040725,281.147344495,-18.0487,0.999958,0.999655,17.8749315912,786.447287845,17.8684903979,77.7130629472,4507,384.47033325,17.8832,315.135652663,0.39624252603,164.610001209,393.688062103
47.3955670338,160.82,4508,209.702,17.8098,158.707988439,263.676880893,-17.9836,0.999978,0.892464,17.8171397448,639.159286949,17.8090446493,167.497079541,4508,445.047551166,17.828,254.881912348,0.382014722476,178.123227561,544.274160045
291.240772828,160.842,4509,209.736,17.7451,85.98139232,250.726334466,-17.9219,0.999997,0.968141,17.7528442612,725.315075081,17.744216323,105.745620077,4509,289.078942313,17.764,424.172024539,0.392980719957,146.736869473,658.925508877
7.26783211033,160.855,4510,209.76,17.7819,162.164520269,220.650800111,-17.964,0.999942,0.795895,17.7911935801,620.570975925,17.7833420013,96.8628043714,4510,365.347622881,17.7994,185.438830812,0.368401474006,158.989542945,310.514004247
39.9789560358,160.853,4511,209.822,17.7151,180.29350976,232.402853138,-17.8917,0.999997,0.897029,17.7221100342,771.815255487,17.7132131162,177.331877642,4511,440.874757972,17.7371,238.477673516,0.376811005111,173.12329007,720.604459011
49.8361916733,160.852,4512,209.833,17.6657,35.9644846475,220.821675725,-17.8259,0.999999,0.897342,17.6715944258,366.530076322,17.6643501728,63.7050530392,4512,246.247180626,17.6834,156.140776619,0.374901853561,133.442243692,227.894477167
16.8469156999,160.845,4513,209.811,17.573,31.969568785,220.993734723,-17.749,1.0,0.955417,17.5814394514,353.959330193,17.5724435584,110.349093263,4513,255.549189074,17.5928,266.70348984,0.387056505134,136.435835759,402.312892479
16.2893954682,160.84,4514,209.857,17.59,115.573239383,222.327805545,-17.7771,0.999962,0.930376,17.6036159779,816.485785664,17.589594637,95.1390127595,4514,281.815701942,17.6134,219.649613801,0.382558822122,140.009930926,369.758882435
8.82250397222,160.845,4515,209.876,17.6027,172.759172382,238.110768102,-17.8066,0.999903,0.928972,17.6157017152,825.214736939,17.601506126,192.998750931,4515,421.542391325,17.6262,294.596618993,0.390783472149,167.551866796,560.489687937
70.4207896509,160.872,4516,209.907,17.5835,34.8126006301,220.41829158,-17.8015,0.999938,0.997145,17.5964716463,354.781476583,17.5836050152,157.919811119,4516,257.737144467,17.6074,331.261981387,0.390079383485,137.188961337,527.102913001
14.2227130364,160.975,4517,209.965,17.5637,91.2226237032,203.831962178,-17.7548,0.999922,1.0503,17.574284007,573.608063485,17.5630038978,88.719518439,4517,259.654770318,17.5879,180.121311877,0.396121995503,139.645682323,307.916181899
19.1240264511,160.897,4518,209.982,17.6147,159.412675642,252.610943237,-17.8276,0.999962,0.846168,17.6254969506,711.974432521,17.6141935614,173.200017306,4518,537.306620035,17.6389,251.523931404,0.385355658847,195.624546629,588.903541309
112.945142951,160.883,4519,210.007,17.6144,149.12048019,341.118702425,-17.8569,0.999983,1.00775,17.6241510566,663.493019444,17.6127892852,105.103728872,4519,518.691660164,17.6362,311.823161887,0.395822911767,197.399943884,503.651307063
10.2704615088,160.897,4520,209.998,17.6276,159.674919186,245.107960891,-17.878,0.999962,0.910715,17.6410421895,709.088770582,17.6291108628,164.97944785,4520,467.947406095,17.65,222.810644738,0.393230703475,180.081211541,473.209755322
142.284226819,160.909,4521,210.022,17.7032,110.77982141,251.625943593,-17.9515,0.999958,1.05999,17.7173166129,706.172344839,17.7023907432,101.708125166,4521,414.189654694,17.7299,281.486936068,0.394526791809,174.950945064,497.058434929
48.6176649051,160.805,4522,209.983,17.7628,156.938964238,330.63273832,-18.0637,0.999972,0.903644,17.7734886071,747.386590924,17.76377831,186.204390697,4522,468.931460749,17.7829,266.836685343,0.382697151103,185.003224309,574.403645343
15.8750085868,160.818,4523,210.009,17.8358,144.881059161,238.12548728,-18.1024,0.999969,0.92751,17.8453422461,739.167384646,17.8362559432,120.03327802,4523,339.419311339,17.857,222.273275527,0.382727207928,155.152043971,370.288463319
50.8960117124,160.812,4524,210.01,17.8925,67.2799842132,242.572201243,-18.1773,0.999992,0.831248,17.9011119148,559.743574718,17.8923376907,161.301391528,4524,297.719444735,17.9116,279.953379271,0.36390423809,147.591675315,620.23007285
11.5392188803,160.942,4525,210.019,17.9667,39.7295573791,191.60076161,-18.2078,0.999945,1.01011,17.9766833735,380.166753486,17.9684697415,126.602411059,4525,281.567464994,17.9845,239.70650373,0.382115709051,146.999651875,480.745149586
