AverageAction,AverageY,StdReturn,MaxReturn,MaxEsReturn,AverageAbsQ,AverageEsReturn,AverageDiscountedReturn,AverageAbsY,Iteration,QFunRegParamNorm,MinReturn,AverageQ,MinEsReturn,AverageAbsQYDiff,Epoch,PolicyRegParamNorm,AverageQLoss,StdEsReturn,AveragePolicySurr,AverageReturn
0.99915,33.0844517105,1415.65388931,4540.35847533,2979.26432737,33.0869,2979.26432737,289.820890519,33.0869493157,1908,165.547,675.53292602,33.0842,2979.26432737,0.2956829953,1908,162.571,1.40553,0.0,-33.1988,2503.47780394
0.999089,33.098858384,1051.29297912,3619.21356937,792.651752774,33.1017,792.651752774,225.639988013,33.1024290976,1909,165.633,355.787525199,33.098,792.651752774,0.281082537909,1909,162.656,1.10057,0.0,-33.2124,2097.4654842
0.999286,32.9692883139,1240.84013683,4074.4911284,2083.8034476,32.9727,2083.8034476,295.188867249,32.9725110239,1910,165.677,551.3764115,32.9693,2083.8034476,0.292171186422,1910,162.71,1.35179,0.0,-33.0866,2375.39647659
0.998657,33.0448258921,162.895521321,4522.1735627,2594.22404188,33.048,2594.22404188,334.004065279,33.0483145934,1911,165.743,4054.03856715,33.0448,2594.22404188,0.286872814276,1911,162.7,1.20187,0.0,-33.1758,4287.36851303
0.999277,32.9964724175,958.639782805,3693.02428709,2816.41828133,32.9992,2816.41828133,301.53087059,32.9997977504,1912,165.824,642.065817682,32.9959,2816.41828133,0.305564606135,1912,162.792,1.55906,0.0,-33.1325,2083.89214658
0.99872,33.0576440362,268.225195008,4610.52130707,2887.50280839,33.0587,2887.50280839,332.189435322,33.0602167017,1913,165.839,3534.62664109,33.0564,2887.50280839,0.288031518055,1913,162.791,1.31844,0.0,-33.1878,4165.96084882
0.998241,33.0741363097,408.741546269,4613.34202278,1905.6589247,33.0769,1905.6589247,344.197086324,33.0774868473,1914,165.918,3341.90578144,33.0738,1905.6589247,0.293117457504,1914,162.85,1.30368,0.0,-33.1929,4216.01032811
0.998607,33.0122458494,1030.42599791,4770.38419221,2758.50150469,33.0145,2758.50150469,355.682776301,33.0148995034,1915,165.988,1245.31800117,33.0119,2758.50150469,0.296398709812,1915,162.917,1.35868,0.0,-33.13,4266.45893053
0.998885,33.1051620548,1352.05256621,4553.56722123,2825.27984093,33.1071,2825.27984093,342.559312584,33.1076006182,1916,166.029,1370.29691435,33.1048,2825.27984093,0.269400972343,1916,163.023,0.888978,0.0,-33.2199,3328.44713768
0.998125,33.1733665519,377.442984549,4396.06130768,2939.96648953,33.1766,2939.96648953,327.904371897,33.1764667897,1917,166.077,3055.27256058,33.1737,2939.96648953,0.267711735155,1917,163.072,1.03071,0.0,-33.2827,4120.04738348
0.999327,33.0601206036,1133.60031431,4270.30138009,2596.92064489,33.0637,2596.92064489,294.438635233,33.0633046271,1918,166.131,518.745683277,33.0604,2596.92064489,0.274467059552,1918,163.231,1.11681,0.0,-33.1745,2114.66999105
0.999023,33.0674847446,1119.49778985,4375.54218688,2791.4882146,33.0697,2791.4882146,318.143654606,33.0701474511,1919,166.201,797.089486632,33.067,2791.4882146,0.314585765033,1919,163.26,1.86207,0.0,-33.1782,2978.87881066
0.998841,33.0782279978,881.031939382,3771.13767106,2757.41656826,33.0799,2757.41656826,295.494750467,33.0815877173,1920,166.199,958.997664876,33.077,2757.41656826,0.283287593925,1920,163.348,1.17899,0.0,-33.1797,2543.58964628
0.99843,33.0074562447,422.324911275,4524.2023819,2801.69339192,33.011,2801.69339192,327.432012672,33.010467474,1921,166.226,2910.44179287,33.0079,2801.69339192,0.295293148437,1921,163.346,1.36056,0.0,-33.124,4074.32758961
0.998786,33.0209886328,551.899329485,4028.23111753,2387.03777888,33.0216,2387.03777888,286.124943128,33.0233826148,1922,166.238,2003.81062455,33.0194,2387.03777888,0.276571771961,1922,163.431,1.1199,0.0,-33.1328,3522.80511864
0.998918,33.0279790949,1100.47706476,4282.40453073,2758.57336241,33.0302,2758.57336241,314.897021332,33.030518462,1923,166.32,878.798450629,33.0278,2758.57336241,0.291207923572,1923,163.518,1.33626,0.0,-33.1391,2558.59187481
0.998962,33.075693548,1057.51548195,3989.38062797,2672.69477478,33.0788,2672.69477478,272.97813525,33.078569975,1924,166.435,538.539003673,33.0759,2672.69477478,0.319787363235,1924,163.57,1.6971,0.0,-33.2013,3291.94495672
0.999788,33.1123673562,499.463147422,1755.94938969,2623.541658,33.1145,2623.541658,175.594234252,33.1155352275,1925,166.487,-163.521799306,33.1115,2623.541658,0.291529638069,1925,163.695,1.29405,0.0,-33.2312,861.439528365
0.999199,32.9981697545,1317.44893761,3819.08268126,2799.53471053,33.002,2799.53471053,247.454449099,33.0018927549,1926,166.531,598.07357105,32.9985,2799.53471053,0.288008794031,1926,163.703,1.29938,0.0,-33.1305,2169.876058
0.998687,33.1012680915,446.114116781,4473.75064435,2585.27154918,33.1042,2585.27154918,319.610115544,33.1046501876,1927,166.538,2672.79905571,33.1011,2585.27154918,0.283213497048,1927,163.671,1.191,0.0,-33.2262,3886.18652205
0.999021,33.0828603126,1211.63979674,3917.34504894,2964.55600741,33.0856,2964.55600741,288.348025355,33.0862818339,1928,166.606,878.474964249,33.082,2964.55600741,0.296596125838,1928,163.78,1.32107,0.0,-33.2007,2767.68451431
0.999214,33.1059138234,1252.86773905,4342.15547072,1875.16103897,33.1091,1875.16103897,316.012997719,33.1091994784,1929,166.618,915.629886577,33.106,1875.16103897,0.288889018906,1929,163.795,1.10552,0.0,-33.2266,2752.00847326
0.999042,33.1875646197,1286.00137813,4383.85104956,2980.07881051,33.1901,2980.07881051,317.682031389,33.1910496292,1930,166.67,188.015710989,33.1867,2980.07881051,0.294394224941,1930,163.876,1.28474,0.0,-33.2973,3493.44028776
0.999364,33.0962381995,943.415178376,4007.43642217,2493.2943932,33.0993,2493.2943932,320.736981714,33.1000980212,1931,166.726,1126.35164064,33.0957,2493.2943932,0.284749999493,1931,163.918,1.17382,0.0,-33.2051,2346.12145817
0.999611,33.1486686805,904.50453565,3585.73009824,2901.8862993,33.1505,2901.8862993,238.218522368,33.1512398241,1932,166.783,485.837687356,33.148,2901.8862993,0.283489418046,1932,164.042,1.14045,0.0,-33.26,1438.55181925
0.999048,33.1162414652,1197.44696448,4425.19354345,2388.90371464,33.1197,2388.90371464,316.794538001,33.1195598165,1933,166.821,789.042840686,33.1166,2388.90371464,0.281872410385,1933,164.081,1.03348,0.0,-33.2351,3359.13883943
0.998704,33.2635040861,1403.22099222,4770.20115146,2602.48687486,33.2659,2602.48687486,333.941727537,33.2662554663,1934,166.834,977.089689261,33.2633,2602.48687486,0.286804379345,1934,164.1,1.02525,0.0,-33.3861,3418.6793168
0.999158,33.1119994961,1370.65660124,4609.69341222,2894.12287249,33.116,2894.12287249,346.135080426,33.1154209724,1935,166.895,755.841113475,33.1127,2894.12287249,0.282639848706,1935,164.123,1.05323,0.0,-33.228,3420.92165395
0.99874,33.1289991685,121.972029377,4827.05142938,2657.028067,33.131,2657.028067,380.334842541,33.132199056,1936,166.92,4440.90944101,33.1278,2657.028067,0.293196295269,1936,164.094,1.30006,0.0,-33.2522,4681.36644726
0.999454,33.1519798759,1132.60555914,4129.53092684,2617.06372672,33.154,2617.06372672,265.023424264,33.1546866658,1937,166.966,655.09036809,33.1514,2617.06372672,0.279674224299,1937,164.234,1.07371,0.0,-33.2696,1876.47582435
