QFunRegParamNorm,MinEsReturn,PolicyRegParamNorm,StdReturn,AverageAbsY,Iteration,MinReturn,AverageDiscountedReturn,Epoch,MaxReturn,AverageQLoss,AverageAbsQYDiff,AverageReturn,AverageAction,MaxEsReturn,StdEsReturn,AverageQ,AverageY,AveragePolicySurr,AverageAbsQ,AverageEsReturn
211.452,4387.19409383,529.604601385,2766,638.259202915,4387.19409383,448.837,6690.4444751,4.62191494398,638.608084336,401.176,-640.969,2766,0.0,7209.37229728,638.242,315.67058286,0.976978,6027.52902163,638.59,4387.19409383
211.539,4262.08182636,547.868998164,2767,638.578489183,4262.08182636,394.155,7204.42852444,4.41386241999,638.900010578,401.28,-641.27,2767,0.0,7490.87357872,638.57,147.304459224,0.980455,6980.56690942,638.895,4262.08182636
211.543,4329.95698405,508.824295951,2768,638.214621402,4329.95698405,437.052,6463.53366327,4.61374698299,638.531092844,401.381,-640.872,2768,0.0,6634.48402328,638.206,131.135703811,0.978191,6249.46039962,638.524,4329.95698405
211.626,4588.20764637,517.950835714,2769,637.268793013,4588.20764637,421.765,6747.46497759,4.49039826241,637.594085243,401.445,-639.881,2769,0.0,6944.82589118,637.258,111.710308321,0.980836,6602.81722022,637.586,4588.20764637
211.627,4721.684524,492.55887542,2770,638.581013915,4721.684524,391.272,5408.20038294,4.47134623846,638.853220852,401.497,-641.267,2770,0.0,6989.52409213,638.579,2243.57697844,0.983004,288.8113052,638.851,4721.684524
211.631,4501.94949421,491.111573767,2771,637.609321675,4501.94949421,341.36,5956.05547778,4.25380919583,637.882979647,401.582,-640.313,2771,0.0,6543.66550728,637.604,1422.1826125,0.978883,1694.62652241,637.878,4501.94949421
211.679,4322.2727149,535.761311135,2772,637.718472802,4322.2727149,467.416,6211.77929692,4.54734625701,637.985031523,401.688,-640.395,2772,0.0,7102.32176073,637.702,1767.10414392,0.97856,1061.93189154,637.968,4322.2727149
211.696,4481.37761117,528.401029728,2773,638.192772708,4481.37761117,425.805,5939.06384028,4.53803957668,638.43769067,401.711,-640.927,2773,0.0,6989.67649753,638.193,1735.88765986,0.983864,1943.22278542,638.439,4481.37761117
211.749,3982.44164432,538.676324339,2774,638.472803146,3982.44164432,541.474,6587.69721005,4.88643480716,638.697987484,401.864,-641.268,2774,0.0,7597.73779701,638.47,1348.55462611,0.976111,3362.65609438,638.702,3982.44164432
211.744,3976.13721012,509.990111132,2775,638.23278098,3976.13721012,460.706,6260.91954051,4.60314364789,638.438961073,401.975,-640.827,2775,0.0,7133.35846307,638.209,2021.933331,0.981363,202.638083252,638.419,3976.13721012
211.79,4217.54648572,525.255495807,2776,638.376407169,4217.54648572,428.61,6080.85309681,4.51703137577,638.5806125,402.092,-640.942,2776,0.0,7334.26026118,638.372,1669.56666519,0.984791,1848.32606442,638.581,4217.54648572
211.868,4375.8911538,460.408860455,2777,637.89964371,4375.8911538,500.352,3893.93875497,4.71802363692,638.090577734,402.217,-640.631,2777,0.0,6392.77037166,637.885,2177.29561765,0.987118,306.407882288,638.08,4375.8911538
211.919,4775.66420029,481.71749047,2778,637.217549645,4775.66420029,455.582,5985.03330278,4.56277907865,637.409319096,402.333,-639.87,2778,0.0,6345.65682405,637.206,228.355617249,0.983573,5642.14736222,637.398,4775.66420029
211.989,3762.29902959,464.503838485,2779,637.096168133,3762.29902959,473.344,5282.11547974,4.56869430128,637.27592346,402.423,-639.794,2779,0.0,6604.02716257,637.094,1717.63962421,0.982583,1164.12238533,637.275,3762.29902959
211.995,3816.95633473,472.107102712,2780,638.097009967,3816.95633473,352.597,5374.53404452,4.32880153374,638.255998395,402.482,-640.859,2780,0.0,6170.98830041,638.078,1514.88811223,0.986136,1246.64365285,638.242,3816.95633473
211.986,3905.39440451,501.549032573,2781,637.802162614,3905.39440451,345.43,6174.34669508,4.32450286024,637.967095653,402.541,-640.66,2781,0.0,7037.90942336,637.798,820.539226301,0.980866,4059.11064709,637.969,3905.39440451
212.041,3946.9773182,488.128611979,2782,638.497348725,3946.9773182,443.142,6339.22517556,4.61033174403,638.64946728,402.606,-641.198,2782,0.0,6542.06945522,638.507,164.768835672,0.977442,6091.31145166,638.663,3946.9773182
212.038,4204.05444127,488.461298904,2783,637.942810878,4204.05444127,444.269,5315.67177818,4.60999522948,638.101936498,402.767,-640.647,2783,0.0,6778.92266664,637.932,1924.35000333,0.981666,1240.71089476,638.098,4204.05444127
212.078,3967.83182199,490.03146834,2784,637.822798056,3967.83182199,534.496,4788.32691743,4.76875772422,637.96480687,402.875,-640.518,2784,0.0,6726.4259449,637.8,2186.89577442,0.986759,872.947949636,637.948,3967.83182199
212.115,3914.6729842,485.416052312,2785,637.65153927,3914.6729842,529.643,5896.19153621,4.79828532744,637.812527213,403.001,-640.283,2785,0.0,6861.10559391,637.645,1581.26218581,0.984553,1918.44093774,637.812,3914.6729842
212.153,3560.15586795,500.730167618,2786,637.882272901,3560.15586795,541.73,5646.96171825,4.82765043941,638.044342821,403.15,-640.521,2786,0.0,6528.26611559,637.886,1634.72342555,0.982046,2069.12083588,638.054,3560.15586795
212.189,4383.16409477,536.85391061,2787,637.02653511,4383.16409477,434.388,6907.28347595,4.59243957893,637.204897584,403.289,-639.673,2787,0.0,7222.41023403,637.012,216.812373583,0.976277,6446.17043632,637.194,4383.16409477
212.25,4250.54841628,507.646875749,2788,637.620642549,4250.54841628,389.679,6448.82518086,4.43831169964,637.79557315,403.363,-640.327,2788,0.0,7024.67669311,637.612,793.008772786,0.980839,4704.53320176,637.788,4250.54841628
212.33,4096.65713705,527.867000632,2789,637.438046543,4096.65713705,435.749,6344.88115315,4.56756283555,637.612015905,403.453,-640.119,2789,0.0,6850.51658047,637.438,1189.23907583,0.974032,2783.88558613,637.616,4096.65713705
212.358,4454.95433735,530.899144371,2790,637.633270033,4454.95433735,520.32,6838.91753103,4.79030197281,637.797735492,403.548,-640.357,2790,0.0,6988.08103361,637.637,135.213843685,0.975485,6516.31377855,637.803,4454.95433735
212.332,4024.01745253,517.497159117,2791,638.129810733,4024.01745253,399.853,6964.84212576,4.38930610845,638.31250005,403.622,-640.816,2791,0.0,7186.11745617,638.116,109.340892932,0.980504,6764.97231572,638.307,4024.01745253
212.33,4293.88710812,536.839245422,2792,636.422566016,4293.88710812,482.968,6911.01907496,4.61608016352,636.609540896,403.728,-638.918,2792,0.0,7139.35316576,636.401,149.153569791,0.984574,6679.09763805,636.591,4293.88710812
212.33,3940.13843868,490.832795815,2793,636.986837838,3940.13843868,466.185,5543.28454683,4.62091401402,637.16137715,403.849,-639.613,2793,0.0,7119.01316343,636.982,2522.63754653,0.981612,372.662334738,637.161,3940.13843868
212.367,4228.53842886,519.26470341,2794,636.56670485,4228.53842886,482.733,6671.67622652,4.72154143158,636.752644,403.867,-639.2,2794,0.0,6854.03302196,636.554,154.862365095,0.977301,6344.1637855,636.741,4228.53842886
212.371,4406.15044343,507.60959614,2795,637.076875142,4406.15044343,523.658,6331.64265339,4.82601510137,637.252402817,403.977,-639.741,2795,0.0,6788.1659705,637.071,462.141734121,0.97684,5095.13273133,637.249,4406.15044343
212.382,4259.92632576,513.419505085,2796,637.552251721,4259.92632576,457.64,6628.00140158,4.5756943937,637.728877764,404.088,-640.232,2796,0.0,7131.65300191,637.546,386.013134918,0.976649,5665.13393134,637.726,4259.92632576
212.381,3944.16683919,517.959751766,2797,636.686308712,3944.16683919,382.597,6564.29207957,4.39750815638,636.859250982,404.161,-639.265,2797,0.0,6872.01563312,636.675,166.55168277,0.979988,6280.46841176,636.851,3944.16683919
212.362,3762.08787323,494.3358283,2798,636.456671395,3762.08787323,388.418,6006.95689718,4.35813080581,636.632754747,404.257,-639.093,2798,0.0,6687.8945463,636.457,669.541436408,0.980847,4876.31990208,636.636,3762.08787323
212.383,4426.14461832,508.001783464,2799,636.686455265,4426.14461832,461.74,5649.17200188,4.62083454728,636.846531392,404.386,-639.175,2799,0.0,7012.21979447,636.675,2301.6127655,0.978355,1005.06303197,636.842,4426.14461832
212.423,3903.18484641,534.047548817,2800,636.31631203,3903.18484641,451.356,6167.3024399,4.56579484096,636.472173539,404.456,-638.812,2800,0.0,7294.85135454,636.3,1845.75708934,0.979753,1369.99483315,636.46,3903.18484641
212.564,3791.44706907,509.600437025,2801,636.201971189,3791.44706907,500.441,6333.53980796,4.61216297883,636.357427773,404.528,-638.8,2801,0.0,6962.61834295,636.21,614.205875331,0.976022,4693.80750244,636.367,3791.44706907
212.564,4220.74092413,486.694100679,2802,636.314038306,4220.74092413,345.299,5464.12303917,4.2986765271,636.461288285,404.676,-638.87,2802,0.0,6608.24807148,636.298,1829.93329228,0.978948,1005.07662014,636.446,4220.74092413
212.593,4168.61365135,511.798062883,2803,636.137478204,4168.61365135,344.493,5433.21743263,4.34564281295,636.265569099,404.723,-638.753,2803,0.0,7034.30155709,636.13,1703.17855217,0.981479,2574.03227192,636.258,4168.61365135
212.612,4622.21856804,518.245708993,2804,635.615188695,4622.21856804,579.365,5201.55204815,5.05305645161,635.745146461,404.809,-638.298,2804,0.0,6960.16935766,635.607,1857.20843953,0.981502,1882.14518167,635.745,4622.21856804
212.608,4325.07650635,471.060099711,2805,635.275653905,4325.07650635,399.316,4896.96529118,4.33434600593,635.429859921,404.891,-638.011,2805,0.0,6532.75692358,635.278,1885.07321983,0.983579,863.380112853,635.431,4325.07650635
212.596,4049.72267266,497.620360071,2806,635.755364403,4049.72267266,424.277,5956.09951214,4.53547003874,635.895506023,405.007,-638.378,2806,0.0,6686.53282546,635.742,1147.91068028,0.980135,2774.85691032,635.89,4049.72267266
212.653,4547.48795018,479.644692094,2807,635.824930011,4547.48795018,449.069,4107.54581199,4.70724652753,635.967041769,405.081,-638.382,2807,0.0,6809.49474246,635.812,2555.21199865,0.984962,27.2272740863,635.961,4547.48795018
212.689,4483.68138423,514.835246032,2808,636.205482603,4483.68138423,465.67,5474.103326,4.70341530469,636.346353805,405.188,-638.856,2808,0.0,6843.68739737,636.196,1816.03406056,0.976132,1957.63594613,636.342,4483.68138423
212.731,4530.43184714,514.677178562,2809,636.032463201,4530.43184714,415.488,6410.63598326,4.49053544688,636.161198679,405.271,-638.613,2809,0.0,6849.72855131,636.034,594.61100492,0.975919,4717.68868346,636.166,4530.43184714
212.76,4404.74106548,532.71749912,2810,635.804360178,4404.74106548,382.703,6451.98667327,4.32784599843,635.923268584,405.321,-638.458,2810,0.0,7163.8951481,635.783,1378.38073472,0.980599,2335.96388129,635.91,4404.74106548
212.805,4509.95839028,494.783895852,2811,635.477321605,4509.95839028,515.807,5535.12422935,4.75514482462,635.598325167,405.449,-638.106,2811,0.0,6677.57229663,635.474,1778.67120015,0.981171,909.970160657,635.608,4509.95839028
212.858,4109.88698794,477.679398461,2812,635.670739746,4109.88698794,406.475,6168.39820274,4.49344452715,635.784393841,405.513,-638.308,2812,0.0,6407.18307493,635.654,150.703282996,0.972343,5958.68072445,635.767,4109.88698794
212.894,4028.27952365,512.550416472,2813,635.04822037,4028.27952365,504.569,5044.53381679,4.77056797438,635.154020655,405.673,-637.703,2813,0.0,6614.14360761,635.038,1807.44258176,0.985632,1179.80247587,635.149,4028.27952365
212.993,4008.35234702,470.259257913,2814,635.350338962,4008.35234702,512.82,5165.49447806,4.71833950601,635.429729495,405.765,-637.98,2814,0.0,6420.2530405,635.349,1941.54196252,0.97934,924.511151516,635.433,4008.35234702
213.036,3905.70277139,483.726313667,2815,635.052337987,3905.70277139,410.143,6058.87318806,4.43228239144,635.137588976,405.807,-637.678,2815,0.0,6521.29397517,635.042,539.636940583,0.977818,4525.33680269,635.138,3905.70277139
213.129,4153.76796363,511.6720687,2816,635.086951754,4153.76796363,450.495,4307.28435575,4.62516158435,635.172553206,405.906,-637.811,2816,0.0,7098.78707603,635.079,2061.19043303,0.987286,1114.55426883,635.173,4153.76796363
213.143,4850.58676647,508.879975053,2817,635.227486891,4850.58676647,366.009,5410.78482364,4.42000544418,635.319710436,405.984,-637.909,2817,0.0,6807.37688775,635.217,1999.48974964,0.980133,727.399402107,635.321,4850.58676647
213.22,4439.77549105,524.023441363,2818,635.858465168,4439.77549105,440.288,5765.33725546,4.57742787647,635.939047039,406.094,-638.504,2818,0.0,6986.82930316,635.852,2039.96643054,0.981202,783.196136793,635.942,4439.77549105
213.3,4544.65097486,512.591788099,2819,635.397354208,4544.65097486,409.388,5984.14871629,4.45110083624,635.461947837,406.192,-638.092,2819,0.0,6910.9121193,635.378,1639.45426973,0.978857,1108.68365717,635.451,4544.65097486
213.326,4350.28677347,533.749786961,2820,635.898630929,4350.28677347,428.514,6129.19442934,4.47948389652,635.971232881,406.239,-638.622,2820,0.0,7340.38168856,635.914,1582.24075407,0.983382,2728.1542628,635.991,4350.28677347
213.369,4203.4199426,504.308660718,2821,635.605373154,4203.4199426,439.897,5714.51373337,4.64157760551,635.687917164,406.323,-638.274,2821,0.0,6429.28505086,635.585,1241.85784767,0.978374,2260.60809096,635.676,4203.4199426
213.375,4063.62713811,541.788350268,2822,636.06768952,4063.62713811,386.715,6560.79084803,4.34737077237,636.149114868,406.455,-638.694,2822,0.0,7440.60967128,636.062,1985.57466606,0.978139,620.305350251,636.149,4063.62713811
213.401,4131.50572861,469.2400724,2823,635.48599564,4131.50572861,452.007,6189.99040061,4.68368345311,635.571326736,406.58,-638.136,2823,0.0,6484.0244429,635.48,170.610481363,0.979488,5945.01932682,635.576,4131.50572861
213.387,4568.98368014,527.560195982,2824,635.355638734,4568.98368014,437.697,6885.56213912,4.63834903292,635.45340875,406.741,-638.06,2824,0.0,7070.13680237,635.353,159.5834422,0.9802,6571.11644809,635.462,4568.98368014
213.42,4542.64853997,527.799834107,2825,637.030617492,4542.64853997,458.856,5993.60642089,4.64293856418,637.134375121,406.853,-639.861,2825,0.0,7209.55933037,637.017,2027.47103912,0.977965,1219.96368253,637.125,4542.64853997
213.522,4644.73934746,500.386531314,2826,636.440604097,4644.73934746,441.422,5854.50464327,4.55753881505,636.55347781,407.004,-639.126,2826,0.0,6524.31711562,636.431,1456.66173535,0.980098,1504.30202756,636.551,4644.73934746
213.55,4478.90892566,506.371008585,2827,635.871217088,4478.90892566,397.371,6466.2874183,4.47746077531,635.983573566,407.066,-638.697,2827,0.0,6846.66965658,635.863,181.605991169,0.976767,6234.57843186,635.979,4478.90892566
213.532,4039.04661694,518.915329919,2828,636.443193214,4039.04661694,423.005,6670.39529575,4.64792044296,636.576476375,407.119,-639.13,2828,0.0,6872.23447366,636.442,142.418608066,0.980439,6458.79843964,636.577,4039.04661694
213.551,4158.85395722,497.835046564,2829,636.216933368,4158.85395722,378.394,6430.88815018,4.47598648372,636.370407294,407.172,-638.896,2829,0.0,6849.94259762,636.2,191.100377327,0.979809,6187.16329562,636.355,4158.85395722
213.591,4351.67652019,511.946006649,2830,636.63184223,4351.67652019,433.345,6043.91775357,4.61154075722,636.789629729,407.261,-639.217,2830,0.0,6870.37730431,636.62,1449.75228677,0.983691,1850.43025957,636.78,4351.67652019
213.572,4299.28271268,474.788086696,2831,636.451693282,4299.28271268,430.056,5337.97517672,4.59107657859,636.617053179,407.385,-639.033,2831,0.0,6535.02450445,636.455,1854.05384136,0.980292,539.01221691,636.622,4299.28271268
213.643,4234.25753315,455.507121434,2832,636.382719129,4234.25753315,480.393,5518.77428005,4.68293530753,636.556970546,407.507,-639.044,2832,0.0,6234.73869632,636.374,1124.55296907,0.981088,2194.4699192,636.549,4234.25753315
213.697,3858.74813289,457.233640351,2833,636.61657668,3858.74813289,542.186,5776.55755875,4.96313917831,636.79582303,407.642,-639.328,2833,0.0,6198.36868337,636.597,490.570319466,0.97934,4751.24927401,636.78,3858.74813289
213.684,4010.24836215,472.369644997,2834,635.933747383,4010.24836215,461.566,5847.21562056,4.65007438871,636.130632261,407.688,-638.432,2834,0.0,6691.60014172,635.94,1948.64524918,0.98093,20.4258454265,636.135,4010.24836215
213.728,3897.53448745,489.895803996,2835,636.353781388,3897.53448745,441.358,4728.285085,4.57926255029,636.535662476,407.8,-638.85,2835,0.0,6516.62908015,636.342,2076.14853277,0.979503,1025.58749182,636.526,3897.53448745
213.748,3998.62132889,505.58907008,2836,636.14756519,3998.62132889,358.613,5869.24523769,4.3802167521,636.336240079,407.849,-638.833,2836,0.0,6779.57586128,636.137,1578.91612568,0.978818,1501.92047766,636.323,3998.62132889
213.841,4263.09435939,520.480841794,2837,636.463162213,4263.09435939,397.026,6268.29318887,4.43923520683,636.647561795,407.927,-639.159,2837,0.0,7149.91147619,636.457,1675.15261998,0.978987,1275.41008177,636.639,4263.09435939
213.899,4175.96608935,515.096823509,2838,636.004183546,4175.96608935,497.299,6173.14438838,4.80813285332,636.19826378,408.057,-638.706,2838,0.0,7029.81431105,635.995,1419.31997341,0.981942,1959.58489019,636.192,4175.96608935
213.989,4299.752025,446.840085744,2839,635.922740772,4299.752025,425.012,5491.87626598,4.50041324993,636.125495668,408.15,-638.713,2839,0.0,6808.34199105,635.92,1911.21692034,0.97772,-145.942981991,636.126,4299.752025
214.026,3719.0791218,476.594826212,2840,635.635581044,3719.0791218,433.183,5907.41464857,4.60193035162,635.842136063,408.289,-638.39,2840,0.0,6362.37203351,635.625,587.714148225,0.974248,4249.02369686,635.832,3719.0791218
214.114,4093.18659867,481.597201206,2841,635.734344346,4093.18659867,406.381,5812.75006337,4.48196825713,635.934782682,408.389,-638.396,2841,0.0,6611.30946466,635.727,1849.54295553,0.980334,277.635399393,635.933,4093.18659867
214.15,4216.69652733,504.764037355,2842,635.227800055,4216.69652733,535.415,6104.11151543,4.79442098117,635.441871938,408.478,-637.85,2842,0.0,7014.22001272,635.219,1273.15818285,0.978265,2980.21026144,635.435,4216.69652733
214.185,4363.00391951,472.026246344,2843,636.114156224,4363.00391951,461.838,5430.7562744,4.64548649123,636.3283323,408.588,-638.682,2843,0.0,6677.03703672,636.114,2222.5828991,0.977894,18.5153171313,636.33,4363.00391951
214.216,4172.11369589,461.464722356,2844,636.345847212,4172.11369589,371.79,4047.30517163,4.32714632009,636.561303496,408.744,-639.024,2844,0.0,6462.80988507,636.346,2292.80439251,0.983892,477.223039457,636.561,4172.11369589
214.225,4548.96033094,513.160641529,2845,636.24850635,4548.96033094,417.172,5610.97483888,4.48649756588,636.460820185,408.824,-638.994,2845,0.0,7186.3347653,636.228,2400.61368562,0.982845,540.246250489,636.44,4548.96033094
214.27,3748.46978882,527.895667683,2846,636.701936135,3748.46978882,408.021,6065.49793292,4.50735825674,636.905244748,408.908,-639.397,2846,0.0,7303.97284044,636.697,2124.83594876,0.97548,932.312243409,636.901,3748.46978882
214.295,4527.19661156,552.079628845,2847,636.467817116,4527.19661156,484.873,7103.10577569,4.83383546643,636.674815587,409.017,-639.151,2847,0.0,7241.02323484,636.458,99.1448839937,0.975396,6929.59637983,636.663,4527.19661156
214.376,4732.69910427,513.295066841,2848,636.669224663,4732.69910427,406.056,6301.17792115,4.45302192307,636.855829204,409.074,-639.339,2848,0.0,6774.00648807,636.661,879.471631923,0.978189,3708.58103938,636.848,4732.69910427
214.422,4014.25236658,527.001047185,2849,635.897589681,4014.25236658,399.078,6981.95815665,4.47056970415,636.084135522,409.166,-638.562,2849,0.0,7206.99593341,635.891,178.324050738,0.975608,6574.96171251,636.079,4014.25236658
214.388,4636.73924925,483.912145943,2850,636.04668335,4636.73924925,481.332,5992.68138564,4.75070198759,636.236815934,409.3,-638.789,2850,0.0,6662.96689889,636.031,779.408676158,0.981464,3865.03740318,636.225,4636.73924925
214.464,4155.04857067,520.367675522,2851,636.359374559,4155.04857067,453.204,6293.26954372,4.67102049101,636.538946019,409.378,-639.097,2851,0.0,6926.40382456,636.358,1411.78020159,0.976258,2072.23708945,636.54,4155.04857067
214.507,4447.08633715,472.007302215,2852,636.372226128,4447.08633715,432.393,5742.45774173,4.54295424265,636.551977964,409.476,-639.094,2852,0.0,6738.37309697,636.366,1454.56346987,0.977427,1472.30207036,636.547,4447.08633715
214.522,4146.44237945,446.501671461,2853,636.142714845,4146.44237945,408.84,4826.05062056,4.40871213494,636.324274052,409.531,-638.839,2853,0.0,6411.40980087,636.143,2206.46890013,0.979162,329.489028243,636.326,4146.44237945
214.557,4698.08672241,499.910595375,2854,636.668691779,4698.08672241,424.119,6431.49918925,4.50582214608,636.854923362,409.582,-639.293,2854,0.0,6796.28473596,636.661,168.497615406,0.973665,6194.06823266,636.844,4698.08672241
214.573,4489.8532476,543.628529922,2855,637.235893325,4489.8532476,390.921,6595.70674073,4.43175528511,637.420027486,409.639,-639.873,2855,0.0,7404.48276039,637.223,1113.46324775,0.978923,3554.8078674,637.406,4489.8532476
214.594,4133.65360234,532.631061601,2856,636.585549029,4133.65360234,450.958,6992.48235811,4.61633221195,636.778885219,409.791,-639.262,2856,0.0,7224.59245407,636.583,126.169305504,0.977127,6819.37609251,636.777,4133.65360234
214.591,4316.23313436,513.54972653,2857,637.265766356,4316.23313436,373.509,6898.93509705,4.29903632111,637.458005216,409.842,-639.974,2857,0.0,7149.51244539,637.257,122.738027979,0.978413,6734.28677011,637.451,4316.23313436
214.612,4180.841221,511.207387627,2858,636.705667634,4180.841221,487.723,5989.4706104,4.721386635,636.913575978,409.951,-639.467,2858,0.0,7087.40834679,636.694,1810.88861759,0.981501,1823.39286311,636.901,4180.841221
214.643,4355.41543522,498.448471795,2859,637.128154005,4355.41543522,393.2,5936.85244853,4.38235722624,637.334180665,410.012,-639.888,2859,0.0,6971.98036601,637.113,1874.97488907,0.977719,752.864359298,637.32,4355.41543522
214.671,1260.46001493,474.499816705,2860,637.077989826,1260.46001493,460.234,5195.34875878,4.59712139234,637.283982864,410.157,-639.787,2860,0.0,6410.07728402,637.076,1808.38410638,0.983095,687.798922066,637.284,1260.46001493
214.695,4047.0141491,425.352062465,2861,637.185055267,4047.0141491,453.057,5162.71799019,4.55811992768,637.388780167,410.218,-639.872,2861,0.0,6366.60045006,637.181,1476.6376905,0.981534,1420.10911382,637.385,4047.0141491
214.742,4159.08834737,506.485356894,2862,636.917092884,4159.08834737,467.37,6621.94501233,4.66832119955,637.12121786,410.335,-639.518,2862,0.0,6834.5685715,636.911,142.034104407,0.974499,6406.16997456,637.117,4159.08834737
214.757,3802.97405028,508.913672419,2863,636.381756717,3802.97405028,416.619,6018.09515588,4.51794114004,636.597669905,410.407,-639.027,2863,0.0,6846.89689017,636.369,1378.72720196,0.975821,2621.06401146,636.585,3802.97405028
214.728,4550.02649412,521.406929118,2864,636.795772744,4550.02649412,506.863,6859.75674742,4.77250770582,637.001627891,410.567,-639.415,2864,0.0,7467.46793996,636.788,933.386717722,0.974831,4121.51477447,636.995,4550.02649412
214.749,3754.83722372,520.040720848,2865,635.775202768,3754.83722372,531.839,6039.33397531,4.85092362701,636.00159674,410.74,-638.348,2865,0.0,7045.59001753,635.766,1675.43271847,0.979632,2637.19825315,635.995,3754.83722372
214.716,4090.70035112,491.082059435,2866,635.992793696,4090.70035112,540.402,6254.38981648,4.78485079596,636.205728824,410.886,-638.507,2866,0.0,6639.60904349,635.987,508.048218122,0.983908,4784.13866948,636.201,4090.70035112
214.727,4164.94600024,521.430855724,2867,635.657129472,4164.94600024,503.758,6091.88692761,4.77017690275,635.879167204,410.977,-638.137,2867,0.0,7212.63325778,635.651,1848.97460136,0.98168,2307.9310844,635.876,4164.94600024
214.819,4331.92185198,520.670914752,2868,634.976701974,4331.92185198,387.536,5489.4264284,4.41522090296,635.208639118,411.062,-637.502,2868,0.0,7330.39834581,634.981,2484.16417825,0.983076,955.844622714,635.213,4331.92185198
214.854,4407.05321188,505.944795904,2869,635.833532663,4407.05321188,389.845,5944.8264894,4.47075523641,636.070785774,411.146,-638.407,2869,0.0,6887.48560027,635.804,1760.35695901,0.981513,694.430795695,636.039,4407.05321188
214.891,4152.72937089,506.530772596,2870,636.00221694,4152.72937089,447.877,6387.29180265,4.67104608967,636.220574746,411.234,-638.669,2870,0.0,7003.48765731,636.002,901.112165217,0.982194,3774.56164778,636.219,4152.72937089
214.897,4146.32491715,524.43944642,2871,635.517625183,4146.32491715,516.893,6559.72809163,4.77359091122,635.749456144,411.35,-638.282,2871,0.0,7118.92906406,635.513,814.162640889,0.979088,4150.35763739,635.75,4146.32491715
214.932,4507.47799097,516.83828977,2872,635.824811571,4507.47799097,345.788,6283.88136936,4.39190867295,636.060110847,411.441,-638.601,2872,0.0,7371.89625766,635.815,2018.2232237,0.97744,283.099470882,636.05,4507.47799097
214.965,4295.82558668,534.674870844,2873,636.384330128,4295.82558668,398.1,6929.72842257,4.41589317075,636.619513613,411.494,-639.131,2873,0.0,7200.26482305,636.373,278.741483179,0.974391,6232.73326083,636.608,4295.82558668
214.978,4503.93759938,520.603025837,2874,636.38721652,4503.93759938,556.401,5689.64933591,4.86449106789,636.626325924,411.652,-639.154,2874,0.0,7371.96156235,636.374,2097.52447988,0.977253,1305.2471898,636.614,4503.93759938
215.02,3614.41324048,500.162109699,2875,636.383188607,3614.41324048,452.602,5974.73487594,4.56702338526,636.617410999,411.794,-639.047,2875,0.0,6708.12634836,636.373,1419.8664454,0.977028,1754.89112195,636.609,3614.41324048
215.06,4005.4851951,423.680105391,2876,637.19653823,4005.4851951,367.652,4437.30086993,4.2536307234,637.415490101,411.846,-639.87,2876,0.0,5654.33063193,637.2,1787.77064521,0.983194,898.334876218,637.418,4005.4851951
215.067,4159.12345187,501.853502283,2877,636.435933786,4159.12345187,504.144,4552.71798092,4.76464456335,636.668812259,411.944,-639.091,2877,0.0,7061.97197111,636.424,2835.5509404,0.982575,764.022079446,636.661,4159.12345187
215.091,3974.66597649,513.099783073,2878,637.323163361,3974.66597649,483.855,6239.24396632,4.63403443163,637.537541624,412.077,-639.921,2878,0.0,7063.14789447,637.314,1943.62986741,0.976412,430.318185402,637.529,3974.66597649
215.087,4586.4186721,523.474032251,2879,636.486286122,4586.4186721,407.545,6156.94704727,4.37239525464,636.709150846,412.12,-639.123,2879,0.0,6917.63963444,636.481,1687.51484862,0.978207,1112.1458785,636.704,4586.4186721
215.128,4402.95126725,517.769163228,2880,635.94141681,4402.95126725,485.087,6338.55923943,4.60257421341,636.175510047,412.208,-638.641,2880,0.0,7060.86290621,635.929,1514.87702334,0.980237,1813.68203035,636.165,4402.95126725
215.227,3928.48148819,513.249975604,2881,636.769953232,3928.48148819,412.001,6020.8169475,4.3504497172,636.997379366,412.258,-639.307,2881,0.0,6692.91145757,636.761,828.776709024,0.979269,4149.12259002,636.988,3928.48148819
215.275,4058.74274349,510.967300955,2882,636.359372754,4058.74274349,381.771,5962.27667397,4.2165433891,636.586897154,412.33,-638.899,2882,0.0,6957.92978663,636.359,1333.41693288,0.979639,2375.86984689,636.592,4058.74274349
215.316,4603.80105284,454.47038547,2883,636.301364109,4603.80105284,488.607,3800.2057432,4.59852258756,636.524754613,412.479,-638.833,2883,0.0,6496.67652386,636.289,2320.12492386,0.983956,106.15134619,636.513,4603.80105284
215.369,3954.55906601,451.740653764,2884,636.215571399,3954.55906601,465.199,4222.00785848,4.50668394621,636.438154524,412.617,-638.824,2884,0.0,6566.50873783,636.21,2415.07481011,0.982218,-40.6070681074,636.432,3954.55906601
215.421,4154.15619716,436.582337994,2885,635.900852756,4154.15619716,495.24,5514.37381266,4.66246603977,636.129782651,412.749,-638.594,2885,0.0,5768.35118263,635.889,254.036750705,0.97481,4907.54337102,636.118,4154.15619716
215.421,4356.9689961,412.368267093,2886,636.384721108,4356.9689961,392.991,3512.81942803,4.42765501574,636.612586971,412.83,-639.131,2886,0.0,6534.687639,636.383,2753.58748535,0.986542,-334.126511719,636.606,4356.9689961
215.439,3926.33485589,455.463945303,2887,636.15104827,3926.33485589,505.3,3985.56185018,4.72187527065,636.382874699,412.925,-638.859,2887,0.0,6688.86007338,636.141,2215.56068613,0.9886,92.8533412028,636.37,3926.33485589
