MaxEsReturn,StdReturn,AverageQ,AverageAbsQ,Epoch,MinEsReturn,MaxReturn,AverageAbsQYDiff,StdEsReturn,AverageAction,AverageQLoss,AverageDiscountedReturn,AverageReturn,AverageEsReturn,MinReturn,AveragePolicySurr,Iteration,PolicyRegParamNorm,AverageAbsY,QFunRegParamNorm,AverageY
98.0109880752,0.0472522336649,6.84828,6.84828,2002,91.7668196929,93.5000189109,0.0410919732085,1.32760888898,0.994131,0.0174549,47.0692301787,93.4130617481,94.210551407,93.2768198224,-6.86865,2002,70.2485,6.84826975034,152.75,6.84826975034
98.0517373996,0.0534777259209,6.84728,6.84728,2003,90.3572292308,93.5000218789,0.0401799741073,2.11802220297,0.992796,0.018357,46.9968555769,93.408095736,93.6266435755,93.1658515023,-6.86839,2003,70.2177,6.84715758717,152.748,6.84715758717
94.9601743103,0.054429347555,6.82714,6.82714,2004,89.5074059159,93.5000751688,0.036976917229,1.9314897589,0.993564,0.0128388,46.9963284892,93.4036539212,92.2694281115,93.262491132,-6.84926,2004,70.2529,6.82717543187,152.747,6.82717543187
98.9553984097,0.07660572118,6.8338,6.8338,2005,90.1016600635,93.522256426,0.0394445705779,2.18202874016,0.995304,0.013097,46.965363237,93.3881503864,93.53890005,93.2006317137,-6.85628,2005,70.2529,6.8336694442,152.741,6.8336694442
96.2950541137,0.0683075526928,6.83791,6.83791,2006,90.8972513731,93.4998659729,0.0392178072011,1.514814734,0.994367,0.0123671,46.9851574207,93.3970086068,93.3435661393,93.2004159346,-6.85984,2006,70.2665,6.83797682359,152.747,6.83797682359
98.381652671,0.0673850455328,6.83537,6.83537,2007,89.0798133636,93.4999421005,0.0424792648089,2.26394231758,0.994262,0.0167027,46.9590703671,93.3930934529,94.0904150582,93.2092434945,-6.85715,2007,70.2897,6.83506418435,152.733,6.83506418435
95.1041422403,0.053216764071,6.82908,6.82908,2008,90.5930395718,93.5026915639,0.0433748096335,1.57993663837,0.994893,0.0184696,47.0613294149,93.4073478563,93.3538285928,93.3048564615,-6.85003,2008,70.2659,6.82911820877,152.718,6.82911820877
98.6369642206,0.0766704879753,6.84051,6.84051,2009,89.6278956132,93.5994828985,0.0400503177043,2.39995510771,0.992944,0.0132795,47.113023374,93.4269717655,93.7182106024,93.2003393159,-6.86078,2009,70.2731,6.84026765993,152.711,6.84026765993
94.3158864628,0.226159423733,6.8436,6.8436,2010,90.4774853371,93.3997077011,0.0426695856144,1.16209645576,0.9943,0.0174234,45.5485796942,93.142757302,93.2061971875,92.7060515454,-6.86549,2010,70.2712,6.84369023929,152.695,6.84369023929
95.0494192181,0.0942826031908,6.84027,6.84027,2011,89.0474117042,93.4999930665,0.0418690641668,1.93247877499,0.99465,0.0169084,46.7122269753,93.3477800498,92.6980451362,93.0075748252,-6.86093,2011,70.3028,6.84017071366,152.684,6.84017071366
95.2671844285,0.0724679077432,6.84078,6.84078,2012,90.0405276715,93.4998245375,0.0408646248037,1.6535780543,0.996331,0.0119077,47.027283687,93.3932013494,92.4386965808,93.2002447644,-6.86071,2012,70.2864,6.84065293747,152.703,6.84065293747
94.6871496928,0.0726430966843,6.84044,6.84044,2013,90.0422497762,93.5047032764,0.0398733340261,1.71831697467,0.995676,0.0134075,47.0157883834,93.3949124237,93.3546688022,93.2107422565,-6.86076,2013,70.3043,6.84046389332,152.729,6.84046389332
99.5030425707,0.0556294418533,6.839,6.839,2014,88.9862597502,93.4999958112,0.0438697316293,2.97580809755,0.995882,0.0163715,46.9386521751,93.3803557927,93.2963762507,93.2299956881,-6.85776,2014,70.2939,6.83877462765,152.719,6.83877462765
94.5300122193,0.0443810445445,6.83345,6.83345,2015,89.6000560078,93.4994345418,0.0391829331862,1.6477449432,0.997543,0.0143486,47.0819386147,93.3958723421,92.8613591437,93.300248367,-6.85221,2015,70.2849,6.83345213837,152.742,6.83345213837
97.9445149111,0.108040889466,6.8271,6.8271,2016,89.894111115,93.5991019716,0.0432265598748,2.30362418356,0.996395,0.0187634,47.1589642417,93.4152694419,92.9889242237,93.200025784,-6.84635,2016,70.2866,6.82716273158,152.747,6.82716273158
94.3455845959,0.074303953597,6.8257,6.8257,2017,89.5114637708,93.5025616537,0.0441777136161,1.66571588425,0.996916,0.0187099,47.1316534783,93.4078962586,91.8460625396,93.2000223749,-6.8446,2017,70.3132,6.82567320624,152.77,6.82567320624
99.3119613256,0.0750305820324,6.82454,6.82454,2018,89.4284247952,93.5027826447,0.0426161324166,2.84678845389,0.996663,0.0192012,47.1446240846,93.4115349247,93.236596764,93.2002394723,-6.84391,2018,70.3279,6.82430643912,152.772,6.82430643912
94.3178331727,0.0627875206553,6.82966,6.82966,2019,90.0329319385,93.394739347,0.0418464126069,1.46295073452,0.99519,0.0162274,46.0423020904,93.2272917171,92.2289157165,93.1016481694,-6.849,2019,70.3025,6.82955852165,152.785,6.82955852165
97.8829710082,0.0546043478207,6.83811,6.83811,2020,88.5537975367,93.4997555915,0.0403830027052,2.39161364496,0.995586,0.0164003,46.9625234724,93.3862736235,93.0629435265,93.3001012435,-6.85716,2020,70.3294,6.83824658926,152.802,6.83824658926
96.5095953827,0.143922529426,6.8325,6.8325,2021,89.6079798574,93.3986283835,0.0395106751247,2.25934801599,0.995457,0.0158793,45.699951007,93.164077232,93.1775460752,92.8060282672,-6.85176,2021,70.3355,6.83233928473,152.811,6.83233928473
95.211562023,0.173016073419,6.81941,6.81941,2022,90.0120586516,93.4156842483,0.0377461942759,1.8131992923,0.994418,0.0132478,45.9663367332,93.2169851742,93.3502260874,92.7089771432,-6.83853,2022,70.3523,6.81928404017,152.821,6.81928404017
97.2829361032,0.158546050653,6.80599,6.80599,2023,91.8821013556,93.3996613391,0.0404562587948,1.16615555747,0.994977,0.0150161,45.8854370881,93.1996368326,94.1487055568,92.7068969394,-6.82551,2023,70.3377,6.80591166788,152.871,6.80591166788
94.6135105626,0.0736611615143,6.82318,6.82318,2024,89.538401398,93.4751970212,0.0448015662263,1.89257002587,0.992899,0.021426,46.6415253851,93.3455902781,91.9253979751,93.1190493881,-6.84254,2024,70.3684,6.82313926671,152.889,6.82313926671
94.6214160517,0.0781431147543,6.82282,6.82282,2025,90.6067363769,93.5565889894,0.0401119700259,1.52512888232,0.986424,0.0153856,46.8102697144,93.4113482251,92.4339306678,93.2008421494,-6.84225,2025,70.4057,6.82266917474,152.898,6.82266917474
95.483848652,0.0618597106867,6.82164,6.82164,2026,90.2217351644,93.4998985147,0.0415473359409,1.77859464864,0.991609,0.0158412,46.914349924,93.4002197118,93.2018490757,93.2020991727,-6.84128,2026,70.4196,6.82157491646,152.895,6.82157491646
96.8125740229,0.139271987132,6.81168,6.81168,2027,88.8966059146,93.5238502103,0.0421413519197,2.12256295311,0.988203,0.0175989,46.7024531574,93.3823333133,92.5764499929,92.8219660645,-6.8315,2027,70.4234,6.8117221977,152.91,6.8117221977
94.9275665058,0.0736829080058,6.82516,6.82516,2028,87.4464735211,93.502921149,0.0422133429738,2.20701713171,0.991774,0.0197738,46.8674184955,93.3912389115,92.3622591115,93.0882458279,-6.84546,2028,70.4197,6.82522575697,152.937,6.82522575697
97.2567560704,0.213820125004,6.81537,6.81537,2029,90.0891687501,93.4991544166,0.0358218503492,1.6620589222,0.994632,0.00884746,46.3613449177,93.2845660223,93.9061627759,92.4100391711,-6.83506,2029,70.4153,6.81527170031,152.942,6.81527170031
97.9001822067,0.0648905453687,6.80828,6.80828,2030,90.3661665909,93.5332691918,0.0375911038729,1.87052600688,0.996328,0.0123337,47.2289306256,93.4281655843,93.7387026311,93.3017365496,-6.82869,2030,70.4385,6.80817706821,152.94,6.80817706821
95.4431534813,0.0821683799853,6.81986,6.81986,2031,90.7835461221,93.5431806163,0.0399371192314,1.3624512804,0.994847,0.0154682,47.2416227587,93.4385919563,93.5728645184,93.2347077,-6.84044,2031,70.4181,6.81989994354,152.952,6.81989994354
98.1293411836,0.0652840979889,6.81185,6.81185,2032,87.6962651838,93.5169692892,0.0356581975134,2.73972181349,0.995061,0.00937934,47.2595483869,93.4404499313,93.0353183722,93.2526505317,-6.83299,2032,70.4025,6.81184407539,152.997,6.81184407539
98.1876632288,0.0788411352741,6.83492,6.83492,2033,86.3372094672,93.5993789162,0.0426321180977,3.650035405,0.992873,0.0210608,47.19589196,93.4418144216,92.4082810032,93.3191675172,-6.85538,2033,70.4482,6.83505766554,153.021,6.83505766554
95.2503017118,0.0961047969873,6.82735,6.82735,2034,89.5030712343,93.6004146601,0.0401033139958,1.71710883922,0.992726,0.0153346,47.2343140422,93.449317674,93.2044198293,93.2856891824,-6.84836,2034,70.4391,6.8273057538,153.031,6.8273057538
96.4721206289,0.0885228643233,6.80493,6.80493,2035,89.3874015865,93.6263564012,0.0392894186972,1.98931700484,0.988335,0.0137775,47.2287438095,93.4730898985,93.3383343082,93.3067196189,-6.8268,2035,70.3887,6.80494800886,153.04,6.80494800886
98.1408060882,0.0635109012689,6.81124,6.81124,2036,89.2825451442,93.5811167525,0.0408402267136,2.48271328673,0.990903,0.016079,47.1700610928,93.4483060355,93.2063512834,93.3283245867,-6.83254,2036,70.3964,6.8112578057,153.049,6.8112578057
98.5,0.0754038887733,6.81368,6.81368,2037,86.4835141912,93.5920190889,0.037194794126,3.53733250958,0.99132,0.0105017,47.1904217246,93.4494584864,92.1933056337,93.3093110607,-6.83386,2037,70.4111,6.81381229675,153.051,6.81381229675
98.1502799698,0.053520470764,6.82264,6.82264,2038,91.3061501535,93.5225729192,0.0388371600538,1.51346754315,0.993307,0.0143734,47.2722833212,93.4526719428,93.874393329,93.333412607,-6.84411,2038,70.3859,6.82274058837,153.048,6.82274058837
99.2,0.0874186813531,6.81983,6.81983,2039,87.5867800871,93.5435740351,0.0368125476475,3.31064907323,0.993305,0.0112732,47.086665146,93.4198502881,92.0990219855,93.1900485957,-6.84151,2039,70.4086,6.8198886601,153.038,6.8198886601
96.2651168969,0.0815809561582,6.82397,6.82397,2040,89.8653028327,93.5999993734,0.0414981089731,2.01665440007,0.992313,0.0160745,47.2179364407,93.4487782726,93.2364410528,93.3051941166,-6.84503,2040,70.4,6.82392865181,153.036,6.82392865181
94.8341299905,0.0862373613301,6.83382,6.83382,2041,88.6310000025,93.5818318231,0.0367848753203,2.31429740002,0.99242,0.0100963,47.214671036,93.44741431,92.07366707,93.2693484562,-6.85671,2041,70.4209,6.83383527281,153.046,6.83383527281
94.5311901382,0.0818513730272,6.83083,6.83083,2042,90.0938315879,93.5972998468,0.0387127892747,1.6273156157,0.990529,0.0117756,47.0927098314,93.4369253348,92.8604404678,93.2707614487,-6.85272,2042,70.4039,6.83096141556,153.058,6.83096141556
98.6838766085,0.110625176978,6.82463,6.82463,2043,90.1388112527,93.5992313675,0.0364977776185,2.44999045858,0.993789,0.00939353,47.000210103,93.4021634372,93.5441059052,93.1420997534,-6.84655,2043,70.4497,6.82470413009,153.072,6.82470413009
94.772518322,0.0700205180953,6.81669,6.81669,2044,84.4772665042,93.5389744396,0.0395302050529,2.95230556223,0.993246,0.0125583,47.1490400728,93.4315039877,91.5656990742,93.2376338266,-6.83797,2044,70.4398,6.81680557802,153.077,6.81680557802
97.3721924395,0.100303070296,6.83061,6.83061,2045,90.4444982647,93.6007835622,0.0387833541248,2.04537051741,0.99394,0.0115141,47.1012427005,93.4190690429,92.2661049189,93.2599879696,-6.85324,2045,70.4264,6.83072542079,153.079,6.83072542079
98.5081152138,0.0986492838869,6.81687,6.81687,2046,90.2475948032,93.5527571348,0.042521491937,2.48682750243,0.994649,0.0178227,47.0985164955,93.4143788001,92.8625840928,93.1814809941,-6.83817,2046,70.4741,6.81692963939,153.079,6.81692963939
94.8204794989,0.175801674178,6.82835,6.82835,2047,89.0540467819,93.5999658878,0.0424996432383,1.9223371954,0.994052,0.0178071,46.6028849894,93.3305764945,92.0190235477,93.0047188672,-6.84953,2047,70.4784,6.82835092748,153.1,6.82835092748
95.2020491584,0.160782740388,6.82339,6.82339,2048,88.68728461,93.5999444708,0.0418087819933,2.02854228298,0.99425,0.0169213,46.7324410427,93.3524438227,92.7566491969,93.1041458973,-6.84482,2048,70.4876,6.82336401786,153.114,6.82336401786
95.1355905029,0.124811403463,6.82636,6.82636,2049,90.6095957923,93.6751636988,0.0418224190304,1.357643913,0.994878,0.0175874,47.0922717039,93.4122062866,93.4879366274,92.8011927694,-6.84774,2049,70.5155,6.82645985414,153.124,6.82645985414
95.5240247624,0.0923306932416,6.83868,6.83868,2050,89.0781574286,93.6000799288,0.039330749977,1.84857297164,0.99633,0.0123502,47.2107052673,93.4248773115,92.1235883807,93.3000083445,-6.85982,2050,70.5445,6.83868029408,153.135,6.83868029408
96.1230538932,0.54259794093,6.8335,6.8335,2051,88.3179701822,93.4979752592,0.043116391766,2.15839553895,0.997317,0.0190178,45.1561267226,93.0423286923,93.1115245172,91.9000277988,-6.85465,2051,70.5779,6.83367546723,153.146,6.83367546723
94.5933245944,0.658426334124,6.81483,6.81483,2052,89.4640466901,93.5165576778,0.0410739571295,1.28679290946,0.995951,0.0150355,44.3173406711,92.8920151098,93.4375648265,91.5056116101,-6.83579,2052,70.5551,6.81480075638,153.153,6.81480075638
96.6330174949,0.599841575248,6.82065,6.82065,2053,88.2401485416,93.6174338545,0.039543091611,2.47119708122,0.996411,0.0138349,44.4663771985,92.919827308,92.6137773349,91.8004798133,-6.8413,2053,70.5706,6.82076075593,153.174,6.82076075593
98.1248680496,0.551187107808,6.81414,6.81414,2054,90.5412075356,93.5054102958,0.0438298819723,2.11149436385,0.996726,0.0193436,45.0699517253,93.0298903041,93.5251487027,91.8012603765,-6.83464,2054,70.5554,6.81414201859,153.173,6.81414201859
94.5507028045,0.454405864056,6.8184,6.8184,2055,88.0929932768,93.5192045665,0.0432992804364,1.92748540135,0.997618,0.0177396,45.5475452184,93.1150569258,92.4932552297,92.0142339865,-6.83857,2055,70.5801,6.81843956233,153.179,6.81843956233
99.0,0.556240035213,6.81366,6.81366,2056,88.6989926428,93.5071935719,0.0376546167104,2.70798356419,0.997492,0.00927415,44.3358711374,92.8916300944,93.2642909284,91.9000031948,-6.83452,2056,70.5839,6.8135590248,153.199,6.8135590248
98.3545395105,0.343165719926,6.81171,6.81171,2057,89.3717706983,93.5461108634,0.0435726188122,2.760412026,0.99705,0.0181189,46.2092850293,93.240270363,93.2148436246,92.0005056973,-6.83202,2057,70.614,6.81166394572,153.2,6.81166394572
94.5619934657,0.581091316767,6.81567,6.81567,2058,89.7720190722,93.4992774791,0.0408047606341,1.41202738311,0.997101,0.0151462,44.4396438577,92.9113882841,93.3583638422,91.8000003338,-6.83504,2058,70.6151,6.81577582871,153.209,6.81577582871
97.381277273,0.145496718161,6.81359,6.81359,2059,89.9667338412,93.5958447474,0.043480326064,2.14349430828,0.998059,0.0160228,46.9542474682,93.3698456374,93.0904093516,92.8642844496,-6.83376,2059,70.6171,6.81356960802,153.236,6.81356960802
95.6739700752,0.133387533797,6.80698,6.80698,2060,91.1480612651,93.5999996066,0.0419175798305,1.10808972556,0.996424,0.0152701,47.0945968114,93.4039318756,94.0230850389,93.1002743397,-6.82734,2060,70.6082,6.80691022235,153.247,6.80691022235
96.839188445,0.102412339432,6.81609,6.81609,2061,90.8282003482,93.5997459361,0.0473436642779,1.86678733211,0.995988,0.0205578,47.1975590381,93.4245145281,93.2567841224,93.220252431,-6.83554,2061,70.59,6.816003577,153.255,6.816003577
99.7,0.126425584382,6.80504,6.80504,2062,89.6771348545,93.5296149832,0.0412618903049,2.5554784801,0.998522,0.0151865,46.7936332788,93.3391948472,93.4443469029,93.1053726287,-6.82496,2062,70.6094,6.80505563688,153.252,6.80505563688
96.8120027541,0.133940401462,6.80818,6.80818,2063,88.198469732,93.5315892511,0.039164776029,2.54355877769,0.999427,0.0119708,46.9618657449,93.3634037567,92.8308009143,93.1008196314,-6.82763,2063,70.6397,6.80814219163,153.26,6.80814219163
94.6788383849,0.124683370872,6.80846,6.80846,2064,90.4194444094,93.5833098566,0.0455966946642,1.36786191258,0.997242,0.0205957,46.689860667,93.3284529983,93.7201928868,93.1002088974,-6.82872,2064,70.6696,6.80849327277,153.268,6.80849327277
96.0412628435,0.138007967458,6.79907,6.79907,2065,91.0013241402,93.5968558377,0.0433177246856,1.09845274627,0.999105,0.0184199,46.7374017486,93.3259775864,94.0255118438,93.1000021577,-6.81921,2065,70.6878,6.79905771518,153.286,6.79905771518
97.8982539456,0.112789354401,6.8067,6.8067,2066,90.5174776054,93.5001844032,0.0431796659322,1.78173176491,0.998742,0.0147139,46.8203472534,93.342819796,93.993906243,93.2000024438,-6.82602,2066,70.6883,6.8067113241,153.312,6.8067113241
95.5630829776,0.0970356842426,6.81066,6.81066,2067,90.0247453864,93.5444629287,0.0418304495707,1.63850863034,0.998374,0.0148391,46.7390384349,93.3308622185,93.765225658,93.2001264396,-6.83162,2067,70.639,6.81066960217,153.322,6.81066960217
99.6351930869,0.118563878714,6.80707,6.80707,2068,88.0715390793,93.5010203426,0.0436070812703,2.82051559014,0.99915,0.0186128,46.5768778709,93.297702022,93.9163115939,93.1033697312,-6.8275,2068,70.64,6.80697126509,153.34,6.80697126509
97.3946028948,0.0820652426655,6.79958,6.79958,2069,87.8953664368,93.5444468478,0.042162424225,2.28449166347,0.998438,0.0146713,47.017048415,93.3792326221,93.4799421966,93.2047225294,-6.81954,2069,70.6603,6.7997009991,153.356,6.7997009991
95.4673991356,0.104683138507,6.7991,6.7991,2070,91.0489393341,93.5627066244,0.0429988474023,1.14414705865,0.998267,0.0156278,46.9284492036,93.3645022289,94.2526489426,93.2000761173,-6.81984,2070,70.6581,6.79909333232,153.378,6.79909333232
98.2898722277,0.0967079305934,6.80037,6.80037,2071,89.7032979675,93.5583405844,0.0439994022819,2.45851607991,0.999173,0.0177236,47.1396954914,93.3962586139,93.0559926072,93.2000260823,-6.82019,2071,70.6597,6.80038014323,153.399,6.80038014323
98.385106917,0.0766502612446,6.80855,6.80855,2072,92.0687198244,93.5993313852,0.0358663776522,1.57878820745,0.997999,0.00787741,47.1562625928,93.4059815486,94.4457672585,93.3001225217,-6.83003,2072,70.6634,6.8085191069,153.428,6.8085191069
97.0112959652,0.0888797764285,6.81354,6.81354,2073,89.2630457489,93.5001115249,0.0440813038533,2.23440296657,0.998409,0.0178624,46.9416007356,93.3662024386,93.0531310508,93.2000090836,-6.83446,2073,70.6796,6.81347704509,153.461,6.81347704509
95.0706135743,0.0719999559216,6.80195,6.80195,2074,89.9409489292,93.526107758,0.0382744047462,1.62238833686,0.998599,0.00930372,46.9815733772,93.3722103649,92.9188127378,93.3000005841,-6.82206,2074,70.6836,6.80202454776,153.473,6.80202454776
98.3906088043,0.105806051607,6.79636,6.79636,2075,91.100551531,93.5998273906,0.043694603771,1.97332667871,0.998645,0.0185019,47.0549307497,93.3844717799,93.9855939112,93.2000056743,-6.81719,2075,70.6987,6.79645909845,153.485,6.79645909845
94.5367249414,0.098748044242,6.81504,6.81504,2076,90.7210385706,93.5972293715,0.0405980362198,1.32413682382,0.998044,0.013348,47.0617004217,93.3891183954,93.4140031831,93.2005091494,-6.83614,2076,70.6775,6.81499538442,153.509,6.81499538442
99.3534024071,0.077915858038,6.81675,6.81675,2077,87.6792892825,93.5024935192,0.0459027893385,3.01161812294,0.998017,0.0186124,47.2469104092,93.4216252652,93.0216220505,93.3,-6.8375,2077,70.7025,6.81679951544,153.528,6.81679951544
96.3393804077,0.103094013016,6.81794,6.81794,2078,90.2326461226,93.5927111275,0.0422439758349,1.8945078988,0.998699,0.0149443,47.0857097343,93.3895335524,93.1798582888,93.2000074386,-6.83893,2078,70.7057,6.81794706597,153.543,6.81794706597
95.0420313798,0.102239107025,6.8224,6.8224,2079,90.1004085989,93.5976885541,0.0416823951092,1.71872300661,0.998982,0.0133229,47.0803674235,93.3870025346,93.2734098144,93.2000491215,-6.84288,2079,70.6719,6.82243492295,153.554,6.82243492295
96.9654979344,0.0787237629553,6.82269,6.82269,2080,89.5777619993,93.5969082845,0.0439395978278,2.25894163108,0.9985,0.017776,47.1650325779,93.4046455627,93.4491836123,93.3000005603,-6.84274,2080,70.7125,6.82269323643,153.566,6.82269323643
94.8135218149,0.0843872590874,6.82449,6.82449,2081,90.298138738,93.5978988209,0.0421034455951,1.60962100957,0.99763,0.0166743,47.2490734635,93.4241738941,93.1779248398,93.3,-6.84492,2081,70.7048,6.82445895468,153.57,6.82445895468
95.1303162649,0.0829484463282,6.80803,6.80803,2082,87.8239888135,93.5982242599,0.0390661214339,2.17369431537,0.998308,0.0139446,47.275763422,93.4249604434,92.0200548553,93.2,-6.8279,2082,70.7078,6.80803478808,153.584,6.80803478808
95.8148288621,0.0695991705556,6.80706,6.80706,2083,90.8229235513,93.5091545917,0.0436991431437,1.62190814733,0.998839,0.0185859,47.2990307631,93.4260618168,93.5275042213,93.3,-6.82722,2083,70.7102,6.80702321452,153.616,6.80702321452
96.0011606164,0.0853301784724,6.82653,6.82653,2084,89.35494867,93.5994944638,0.0388546871207,1.76281865784,0.998124,0.0121919,47.2504555352,93.4215770955,93.5829208466,93.3000000715,-6.84799,2084,70.7073,6.82652235777,153.632,6.82652235777
99.724235359,0.0834449652448,6.82423,6.82423,2085,88.4954483978,93.5997359614,0.0424273846802,2.79926847896,0.99771,0.0182893,47.2220935975,93.4190517943,93.5625010449,93.3,-6.84616,2085,70.6699,6.8242820491,153.653,6.8242820491
99.6522185903,0.0731780478921,6.80397,6.80397,2086,90.7440087658,93.5341900068,0.0385309072289,2.23025339093,0.998238,0.0125897,47.196498975,93.4116307682,93.7457722779,93.3,-6.82405,2086,70.6697,6.8039151344,153.67,6.8039151344
97.7279099003,0.0630497677987,6.82643,6.82643,2087,89.9624670666,93.5618883562,0.0413008798288,2.14550601835,0.998183,0.0148417,46.9345263684,93.3663790544,93.4045427676,93.3,-6.84751,2087,70.6444,6.82653015584,153.678,6.82653015584
95.2311543194,0.0524366548418,6.80994,6.80994,2088,89.4883250784,93.4997611737,0.0414043039558,1.76168852251,0.998731,0.0165843,46.9501178756,93.366046676,93.1439029673,93.3,-6.82965,2088,70.6376,6.80988590786,153.674,6.80988590786
99.5380341134,0.0836877655186,6.81987,6.81987,2089,86.180283045,93.5963331621,0.0415935021238,3.26816949469,0.997709,0.0182887,47.2070688766,93.4164330862,92.8985232768,93.2000153655,-6.83971,2089,70.6697,6.81984532854,153.683,6.81984532854
95.7104776915,0.0841772888126,6.80654,6.80654,2090,88.4426401043,93.5997942093,0.037903084004,2.21760066873,0.997971,0.0112627,47.2701075884,93.4258642052,92.5305874477,93.2548982363,-6.82708,2090,70.6934,6.80653909856,153.69,6.80653909856
97.782578531,0.0793301193968,6.82104,6.82104,2091,88.5699084928,93.5960198718,0.0398009021234,2.47181852689,0.998103,0.0125121,47.231344899,93.4184265508,93.1932776678,93.3000000715,-6.84141,2091,70.6695,6.82108945162,153.687,6.82108945162
94.7450824018,0.076244497657,6.80827,6.80827,2092,89.8139208489,93.5969436784,0.0420938034043,1.66240108986,0.997848,0.0174004,47.1910581746,93.4128918492,93.0265176414,93.3,-6.82846,2092,70.6588,6.80818761253,153.692,6.80818761253
93.8616190216,0.0818089486174,6.79984,6.79984,2093,89.5760029205,93.6000264542,0.0402312331348,1.56777367005,0.997519,0.0150991,47.1286132041,93.4039027656,91.5837341715,93.3,-6.81952,2093,70.6791,6.79978237658,153.703,6.79978237658
94.7236371095,0.0663280401656,6.80704,6.80704,2094,86.7502553396,93.5069250951,0.040992798138,2.52045579331,0.999226,0.0169291,47.0273894575,93.3766539851,92.0489262095,93.3,-6.82665,2094,70.6891,6.80707722347,153.705,6.80707722347
95.1825656089,0.085493183221,6.80256,6.80256,2095,89.7449433963,93.599094252,0.037890714397,1.54357088228,0.997305,0.0129795,47.2545828191,93.4269741999,93.2646006058,93.3000002861,-6.82165,2095,70.6949,6.80262944767,153.718,6.80262944767
98.1622987596,0.0791542864148,6.80445,6.80445,2096,89.4214839973,93.6004177234,0.0382967221342,2.34410188823,0.9974,0.0119501,47.2389090164,93.4237233289,93.4855075484,93.3,-6.82295,2096,70.7052,6.80437402265,153.73,6.80437402265
96.4559162724,0.0565602112133,6.80347,6.80347,2097,88.1599740455,93.500016688,0.0372021178267,2.48099724909,0.99766,0.0117443,46.952228284,93.3725014753,93.4529583685,93.3000296928,-6.822,2097,70.6987,6.80342515032,153.753,6.80342515032
94.8209732346,0.0405152900723,6.81058,6.81058,2098,88.7971275528,93.4791493929,0.0414935241098,2.09111319108,0.996881,0.0169796,46.6844750153,93.3302019974,92.2965041204,93.3000783428,-6.82979,2098,70.6962,6.81065249867,153.777,6.81065249867
97.7208802266,0.0828700908554,6.79903,6.79903,2099,90.6365433081,93.6564510882,0.0395949165467,2.12378496588,0.987797,0.0149427,47.1009952592,93.454372174,92.7987806728,93.3023777017,-6.81895,2099,70.6995,6.79902362171,153.802,6.79902362171
99.1356533356,0.0785363140003,6.79134,6.79134,2100,89.2691571055,93.681153627,0.0403613152334,2.65808023235,0.988814,0.0167985,47.0426483161,93.4384648049,93.183167785,93.3012301763,-6.8104,2100,70.6676,6.79122577088,153.815,6.79122577088
97.0364605665,0.0753750417296,6.80286,6.80286,2101,90.390731444,93.6612639834,0.034880523624,1.82001670257,0.983349,0.00859844,47.0843684997,93.4766871281,93.7317560223,93.244062176,-6.82132,2101,70.6761,6.80279403099,153.841,6.80279403099
96.5882653707,0.109924905005,6.80252,6.80252,2102,89.8007760911,93.7061476758,0.0433686181345,1.87599865893,0.981841,0.0180589,47.1230632364,93.4918902835,93.7022255514,93.3515776551,-6.82234,2102,70.6723,6.80251232613,153.862,6.80251232613
94.8545765462,0.12555736946,6.80029,6.80029,2103,87.9752916522,93.7446053349,0.0393203535568,2.21392438402,0.985598,0.0129915,47.2816134247,93.4976490384,93.0856886635,93.2444821887,-6.82017,2103,70.6936,6.80022027524,153.889,6.80022027524
94.9114578121,0.158760100475,6.80298,6.80298,2104,89.5808777859,93.8899697332,0.0389522925644,1.76242080294,0.970215,0.0140787,47.1048837227,93.5548156509,92.9814503535,93.3445629583,-6.82293,2104,70.7169,6.80305234944,153.914,6.80305234944
94.6132988484,0.0958790468039,6.7909,6.7909,2105,89.7022706218,93.6781179831,0.0398932867232,1.84866645582,0.98351,0.0141579,47.1289366198,93.4834297454,92.6162386915,93.3666262287,-6.81022,2105,70.7376,6.79086411192,153.942,6.79086411192
96.5148757682,0.0642884708102,6.79688,6.79688,2106,89.1158608948,93.6297122998,0.0416343525206,2.11362386478,0.987284,0.0178181,47.0995419962,93.457119905,93.6759038948,93.328627561,-6.81738,2106,70.7773,6.79691565826,153.957,6.79691565826
98.5140891403,0.0782049774549,6.78434,6.78434,2107,90.6105017836,93.6779734231,0.0418030721047,2.15422048629,0.983991,0.0176654,46.9780931815,93.4548281105,93.4047899253,93.3567958751,-6.80445,2107,70.7918,6.78427943096,153.986,6.78427943096
95.9057409283,0.0833496393867,6.7991,6.7991,2108,87.5469932353,93.7032545724,0.0426109493762,2.40113221152,0.98565,0.0197011,47.0563379877,93.4588066304,93.1817471017,93.338722081,-6.81827,2108,70.8134,6.79917148447,154.006,6.79917148447
94.0542607582,0.0708239721921,6.78798,6.78798,2109,86.0389732336,93.6228858216,0.038826831179,2.61984666372,0.985028,0.0137597,46.9725055878,93.4479299716,91.5775227258,93.314536863,-6.80911,2109,70.8513,6.78794404992,154.023,6.78794404992
95.316883205,0.0763808324037,6.77397,6.77397,2110,90.6741216622,93.6340547011,0.0370271544914,1.74098453682,0.981766,0.012393,46.8183255928,93.4398413229,92.8090183038,93.3265387175,-6.79478,2110,70.852,6.77408286343,154.038,6.77408286343
