MaxReturn,PolicyRegParamNorm,AverageY,AverageAbsQYDiff,MinEsReturn,AverageQ,MaxEsReturn,Iteration,StdReturn,AverageAbsY,AverageQLoss,StdEsReturn,AverageAbsQ,AverageAction,MinReturn,QFunRegParamNorm,AverageEsReturn,AverageReturn,AverageDiscountedReturn,AveragePolicySurr,Epoch
5817.81505988,265.377,503.873176579,3.80560592563,3625.46668119,503.876,3625.46668119,4243,956.21351715,506.818393865,279.313,0.0,506.82,0.995862,2428.13387975,446.999,3625.46668119,5257.97335109,444.584191774,-505.663,4243
6124.69473874,265.385,503.515907858,3.82913861206,3799.97585723,503.515,3799.97585723,4244,139.268623872,506.512756609,290.168,0.0,506.505,0.992205,5604.14665465,447.071,3799.97585723,5920.02232335,439.939463497,-505.443,4244
6111.30649876,265.459,503.304986252,3.92107762205,3789.79549213,503.291,3789.79549213,4245,2304.8501059,506.315698852,304.435,0.0,506.299,0.993005,18.9777420299,447.119,3789.79549213,4012.3574908,405.810496615,-505.23,4245
5424.47007964,265.514,503.481091523,3.98185284644,3537.46432638,503.477,3537.46432638,4246,1176.04206819,506.461783732,319.399,0.0,506.457,0.989707,2048.52981422,447.199,3537.46432638,4500.74248639,401.678854868,-505.398,4246
5589.45922691,265.549,503.102520363,3.8050986476,3938.67300972,503.096,3938.67300972,4247,568.622562464,506.128509826,280.969,0.0,506.122,0.987751,3488.33923734,447.277,3938.67300972,5147.18520196,413.489693341,-505.028,4247
5297.91120104,265.577,503.772803808,3.90296570332,3617.09253484,503.768,3617.09253484,4248,1162.43146382,506.672952235,301.203,0.0,506.668,0.991312,1679.29724454,447.397,3617.09253484,4187.54590713,371.81342607,-505.732,4248
5602.64785769,265.581,504.204543957,3.82712269395,3397.71118559,504.211,3397.71118559,4249,1804.36453429,507.013792179,289.327,0.0,507.013,0.993065,341.385683762,447.396,3397.71118559,3515.94745915,419.43599172,-506.14,4249
6059.56085495,265.613,503.672596733,3.9369638674,-216.324502281,503.661,-216.324502281,4250,2385.44928786,506.56177205,302.522,0.0,506.548,0.995145,-475.497014679,447.441,-216.324502281,2444.66410204,304.805601448,-505.659,4250
4951.94350348,265.598,503.475748589,3.9959426008,2993.75019286,503.477,2993.75019286,4251,1824.16156898,506.365824247,327.173,0.0,506.362,0.996308,24.2359733128,447.531,2993.75019286,1826.45822197,308.093776394,-505.366,4251
5505.09197685,265.614,503.891652987,3.65333635358,3092.97188469,503.89,3092.97188469,4252,1330.55497526,506.776221389,204.834,0.0,506.773,0.992179,2064.17892002,447.583,3092.97188469,4280.13641135,404.387324345,-505.756,4252
5653.87274403,265.679,502.908169868,3.91419345095,3388.38700135,502.903,3388.38700135,4253,1826.03408686,505.910165294,279.558,0.0,505.901,0.991453,-6.811047516,447.723,3388.38700135,3999.30405383,404.273021572,-504.954,4253
5838.88435555,265.847,503.150893347,4.00275223222,3724.89085338,503.148,3724.89085338,4254,1799.74672122,506.151150917,327.358,0.0,506.147,0.992724,11.06801585,447.744,3724.89085338,4175.08052018,383.129023879,-505.209,4254
5555.33527173,265.857,503.292055207,3.85186582329,3637.97397753,503.287,3637.97397753,4255,2396.54111042,506.289487725,284.876,0.0,506.281,0.993357,-74.1615978984,447.845,3637.97397753,2983.96459069,370.422349595,-505.339,4255
5776.70139685,265.815,503.930734757,3.94771691412,982.029278022,503.918,982.029278022,4256,1223.64384517,506.884176233,307.55,0.0,506.866,0.990223,1679.25616116,447.984,982.029278022,4987.59000413,422.158245797,-506.011,4256
5452.6161512,265.837,502.818806225,4.00685184503,3192.92345119,502.824,3192.92345119,4257,1952.86788752,505.892524579,304.542,0.0,505.897,0.994745,-442.246323111,448.055,3192.92345119,2951.76330724,369.380273378,-504.872,4257
5861.49695058,265.772,503.66315649,3.85257621339,1944.66733715,503.657,1944.66733715,4258,94.94844853,506.677953537,265.347,0.0,506.674,0.988851,5591.22230609,448.094,1944.66733715,5740.40050978,453.284368978,-505.858,4258
5844.13737737,265.79,503.822865751,3.72574677145,2076.81622198,503.815,2076.81622198,4259,2269.93662317,506.847692542,237.808,0.0,506.84,0.995806,-259.000014044,448.107,2076.81622198,2629.6150185,380.723586961,-505.988,4259
5593.03768789,265.847,503.217739916,3.88778377074,3597.32169815,503.208,3597.32169815,4260,868.064258636,506.359134267,284.493,0.0,506.347,0.99313,2369.35548358,448.165,3597.32169815,4928.73873253,419.839720145,-505.248,4260
4979.75712008,265.865,503.216177229,3.90898058704,3576.43138115,503.221,3576.43138115,4261,706.556070309,506.349331482,281.535,0.0,506.351,0.993209,2226.78448904,448.254,3576.43138115,4079.41643354,347.375266253,-505.302,4261
4701.37303091,265.911,504.662632241,4.01219249622,3592.9821681,504.655,3592.9821681,4262,1700.57688451,507.641248538,325.879,0.0,507.633,0.994928,22.6214631528,448.36,3592.9821681,2812.62198846,306.919872697,-506.739,4262
5460.71798622,265.83,503.600641901,4.03383099822,3054.38942304,503.585,3054.38942304,4263,795.389080269,506.724870857,295.196,0.0,506.706,0.991658,3082.15823667,448.425,3054.38942304,4939.25026049,412.304221992,-505.564,4263
5502.83932591,265.811,504.286082107,3.90334957277,3435.79112279,504.285,3435.79112279,4264,364.182213378,507.360335918,268.146,0.0,507.352,0.990658,4409.49959731,448.47,3435.79112279,5063.69288652,406.532104129,-506.424,4264
5968.80317725,265.803,504.023375278,3.87798364443,3634.83153443,504.016,3634.83153443,4265,199.004872039,507.117087484,252.596,0.0,507.109,0.989004,5191.84130532,448.541,3634.83153443,5511.96975991,431.026942451,-506.058,4265
6073.95107952,265.879,503.597995179,3.98353353808,3451.76150176,503.581,3451.76150176,4266,1638.30008885,506.705949129,305.677,0.0,506.693,0.990868,627.920681824,448.68,3451.76150176,4860.14911617,435.960054065,-505.66,4266
5747.78622508,265.839,504.09306352,4.01604572919,3343.06961882,504.101,3343.06961882,4267,107.406071371,507.129848673,324.263,0.0,507.133,0.987562,5372.73335387,448.688,3343.06961882,5601.03886004,447.899804941,-506.153,4267
6029.38436632,265.907,503.914983192,3.83946981074,3522.18704766,503.91,3522.18704766,4268,1370.1015729,507.004488379,265.282,0.0,506.996,0.991774,1193.68972168,448.716,3522.18704766,5244.87600772,431.26203739,-505.978,4268
5101.46336153,265.958,503.736779482,3.94424672043,3374.20938163,503.727,3374.20938163,4269,1636.08876234,506.811646651,299.761,0.0,506.802,0.994406,-611.370582975,448.818,3374.20938163,4267.20792907,349.121843752,-505.758,4269
5162.6331952,265.987,504.540972587,3.88745683798,3597.56210046,504.544,3597.56210046,4270,187.816313626,507.575889326,282.924,0.0,507.58,0.991203,4615.59119373,448.858,3597.56210046,4931.62972471,381.928266565,-506.522,4270
6054.8196572,265.995,504.154768187,3.79251117768,3389.4569629,504.144,3389.4569629,4271,1489.65905975,507.270212635,270.493,0.0,507.259,0.991125,866.949510318,448.933,3389.4569629,5080.41397165,418.065734496,-506.193,4271
5377.94641712,266.046,505.126535148,3.78637854026,3841.05210566,505.119,3841.05210566,4272,1350.04507427,508.125759891,264.994,0.0,508.115,0.992841,1480.05347884,449.005,3841.05210566,4170.46738051,407.869222525,-507.24,4272
5121.69121982,266.128,505.162691072,3.91132124883,3901.18145392,505.159,3901.18145392,4273,1021.22881109,508.171393331,305.854,0.0,508.169,0.993982,1545.03492003,449.098,3901.18145392,4505.09445767,373.896444619,-507.152,4273
5032.39828319,266.105,504.840007892,3.9328673455,3305.71311571,504.838,3305.71311571,4274,146.156545517,507.897365214,305.72,0.0,507.889,0.992192,4559.47971427,449.192,3305.71311571,4822.91197339,385.244365258,-506.917,4274
5436.23116306,266.092,504.585759585,3.85765468531,3665.00306818,504.576,3665.00306818,4275,482.023692672,507.653916692,282.752,0.0,507.643,0.990543,3663.71138497,449.279,3665.00306818,5018.12009246,385.045612101,-506.698,4275
5676.86700745,266.129,505.390683998,4.01496461685,3448.69175674,505.385,3448.69175674,4276,1373.54779445,508.381023348,339.033,0.0,508.373,0.992595,906.772727569,449.346,3448.69175674,4992.85007325,404.160764991,-507.496,4276
4678.7717225,266.183,504.502600276,3.80655982979,3302.66940741,504.501,3302.66940741,4277,1279.82512655,507.592075223,273.379,0.0,507.592,0.993942,121.786466805,449.403,3302.66940741,3864.91948898,320.772792243,-506.486,4277
5720.95558967,266.185,504.046285674,3.84636138902,3604.50557401,504.039,3604.50557401,4278,347.78143082,507.205190217,283.484,0.0,507.195,0.993312,4728.70892935,449.502,3604.50557401,5325.10581273,414.058727315,-506.062,4278
5596.13264306,266.21,504.973741528,4.07195211393,3331.79119011,504.969,3331.79119011,4279,1425.44986251,508.021443726,307.637,0.0,508.012,0.99358,566.530124722,449.615,3331.79119011,4752.08760844,406.296585395,-507.03,4279
4544.03535896,266.133,505.436901128,3.8018571983,3639.76067336,505.428,3639.76067336,4280,148.329496034,508.441431704,235.533,0.0,508.43,0.992737,4094.4305139,449.639,3639.76067336,4346.11945015,336.28795759,-507.12,4280
4925.53955033,266.108,505.45449026,3.92948202094,3379.07916859,505.454,3379.07916859,4281,109.966413296,508.358328713,252.348,0.0,508.362,0.994483,4534.74072094,449.749,3379.07916859,4775.77829124,373.82853198,-507.0,4281
5143.97726857,266.136,505.149680744,3.75746640843,2830.18519732,505.144,2830.18519732,4282,263.67148304,508.072953736,206.35,0.0,508.065,0.994977,4187.57151334,449.736,2830.18519732,4819.40479788,367.179223657,-506.91,4282
5154.99673288,266.161,504.511211014,4.04287978996,3218.16966456,504.507,3218.16966456,4283,438.039890064,507.435192712,286.2,0.0,507.432,0.99558,3923.49586882,449.792,3218.16966456,4444.58000457,327.015968266,-506.386,4283
5427.85678409,266.108,504.338760338,3.97001332472,3112.80060309,504.33,3112.80060309,4284,233.548085001,507.318963035,273.627,0.0,507.305,0.995909,4637.66442856,449.843,3112.80060309,5165.08559374,412.66286054,-506.141,4284
5171.23250508,266.237,504.497758275,4.31926873999,3522.0754879,504.489,3522.0754879,4285,1813.67591594,507.40479484,364.168,0.0,507.396,0.996622,380.06406517,449.993,3522.0754879,4039.80073498,380.990663285,-506.306,4285
5635.06542393,266.178,503.81112856,4.16896268644,3503.3258934,503.811,3503.3258934,4286,163.889251252,506.829722167,346.772,0.0,506.826,0.993733,5108.75236535,450.112,3503.3258934,5311.1634716,401.710371873,-505.665,4286
5604.55604105,266.268,503.680340841,3.99471191847,3213.90005554,503.688,3213.90005554,4287,197.842827505,506.72281071,305.886,0.0,506.729,0.993482,4909.81872074,450.219,3213.90005554,5306.8422925,413.476182221,-505.568,4287
5031.64508581,266.314,503.865001117,4.0310852558,3297.94763401,503.866,3297.94763401,4288,1034.62476273,506.856094264,322.568,0.0,506.855,0.994025,1840.41208538,450.293,3297.94763401,3879.87003252,355.479618884,-505.732,4288
5834.62230994,266.326,504.162342735,3.89815375659,3673.37360553,504.145,3673.37360553,4289,267.119894003,507.131318518,289.176,0.0,507.116,0.994995,4926.51959688,450.385,3673.37360553,5404.23162489,431.894909298,-506.045,4289
5480.55180349,266.335,503.29406271,3.81805601294,3461.02655018,503.28,3461.02655018,4290,119.588020883,506.379644214,262.181,0.0,506.365,0.991132,5112.06241605,450.466,3461.02655018,5318.66532697,427.978181995,-505.061,4290
5522.87035487,266.426,503.001446499,3.73620225517,3329.55636948,503.008,3329.55636948,4291,197.429163499,506.096127641,238.029,0.0,506.098,0.99525,4980.98431782,450.576,3329.55636948,5210.01241791,413.115783493,-504.886,4291
5432.00581512,266.422,503.047336608,3.78317975643,3441.36753642,503.039,3441.36753642,4292,204.473122887,506.132318135,242.443,0.0,506.119,0.994159,4731.44215176,450.599,3441.36753642,5115.53231896,398.540487129,-504.849,4292
5790.28715297,266.5,503.026398314,3.84304976843,3078.88467657,503.015,3078.88467657,4293,181.860057502,506.037466177,287.634,0.0,506.026,0.99337,5158.76991089,450.742,3078.88467657,5466.06797694,431.064110973,-504.846,4293
5761.3716144,266.579,502.415009349,3.81550684793,3548.46927932,502.414,3548.46927932,4294,283.045159801,505.493099368,269.002,0.0,505.489,0.99174,4804.04372707,450.785,3548.46927932,5193.30277615,395.01942472,-504.333,4294
5490.4177684,266.594,503.477303303,3.84230186796,3447.14061038,503.47,3447.14061038,4295,1643.45650979,506.428658847,270.965,0.0,506.423,0.991192,-133.195751148,450.897,3447.14061038,4761.5746263,373.373820668,-505.28,4295
5817.5687605,266.636,502.820070897,4.00153174845,3775.30597328,502.829,3775.30597328,4296,125.09079811,505.873902092,320.03,0.0,505.876,0.98897,5383.97681366,450.975,3775.30597328,5576.11875602,444.373317368,-504.794,4296
5793.85371343,266.582,502.42131188,3.82252681092,3412.74853474,502.406,3412.74853474,4297,1072.81673467,505.514641844,261.653,0.0,505.5,0.991896,2007.6490654,451.077,3412.74853474,5208.70824523,425.827143693,-504.315,4297
5729.68963221,266.613,503.257144256,3.57843384622,3661.00816316,503.253,3661.00816316,4298,164.181631792,506.30136334,209.431,0.0,506.294,0.990982,5223.70968851,451.099,3661.00816316,5429.12054587,425.722282349,-505.092,4298
5831.90772394,266.703,503.227805802,3.90782671501,3486.38386761,503.228,3486.38386761,4299,152.32971968,506.261563685,265.566,0.0,506.263,0.990147,5278.84305348,451.191,3486.38386761,5507.31244499,425.965012046,-505.079,4299
5260.51114597,266.658,502.939345101,3.90170547959,3473.76071731,502.953,3473.76071731,4300,127.757746699,506.007923464,289.455,0.0,506.017,0.985152,4829.69442046,451.278,3473.76071731,5044.32206538,404.064045369,-504.793,4300
6136.43103946,266.769,503.196700496,3.94279789097,3491.30677473,503.181,3491.30677473,4301,264.671099861,506.250249776,279.793,0.0,506.23,0.989966,5205.00390506,451.331,3491.30677473,5775.03477835,437.947096128,-505.176,4301
5566.1151769,266.85,503.924437882,4.00122305767,3576.4638053,503.912,3576.4638053,4302,625.782888146,506.90948769,320.997,0.0,506.893,0.991403,3272.85812902,451.335,3576.4638053,5024.46366075,396.868534902,-505.768,4302
6133.07717338,266.891,502.254277095,4.16482825756,3611.12823842,502.25,3611.12823842,4303,111.429632422,505.388946045,346.353,0.0,505.382,0.992787,5697.53816442,451.445,3611.12823842,5897.54106303,465.918601438,-504.088,4303
5984.70105358,266.81,502.101710781,4.09022590747,3586.33771402,502.095,3586.33771402,4304,1091.65046827,505.243428281,332.757,0.0,505.229,0.991791,2158.10865825,451.509,3586.33771402,5414.17093062,432.034061266,-504.055,4304
5222.65590917,266.759,502.667161928,3.97056153787,2980.55960385,502.661,2980.55960385,4305,125.834320928,505.750029076,297.571,0.0,505.742,0.990821,4721.46332922,451.619,2980.55960385,4957.63084809,379.81051214,-504.524,4305
5987.4241841,266.806,502.028342669,3.89147427323,3641.29812723,502.027,3641.29812723,4306,971.014919431,505.191497244,271.566,0.0,505.188,0.992871,2650.08301433,451.69,3641.29812723,4991.97432592,412.734461919,-503.779,4306
5596.21038718,266.771,502.685546348,3.9108947593,3858.47822857,502.674,3858.47822857,4307,93.3250317945,505.745821274,289.068,0.0,505.729,0.989453,5286.04149647,451.792,3858.47822857,5461.67879078,413.835850007,-504.524,4307
6143.86265271,266.866,501.679630572,3.85202406237,3671.40917601,501.682,3671.40917601,4308,175.677133386,504.851000249,251.459,0.0,504.857,0.991316,5503.48803317,451.835,3671.40917601,5807.55636988,428.535939059,-503.544,4308
5422.73882929,266.872,502.620886064,3.89767226664,3564.34066008,502.626,3564.34066008,4309,66.7804606528,505.689408394,257.076,0.0,505.69,0.990494,5215.11661082,451.877,3564.34066008,5299.54181013,411.358113342,-504.382,4309
5769.42008816,266.915,501.879718302,4.06217293615,3318.03298738,501.862,3318.03298738,4310,96.8149014932,505.020038582,296.439,0.0,504.995,0.991194,5473.74433267,451.978,3318.03298738,5629.75966881,433.001881229,-503.73,4310
5326.20119073,266.98,500.859273471,3.91131685295,3393.64828701,500.871,3393.64828701,4311,604.252638368,504.128229217,289.088,0.0,504.134,0.991618,3096.74656961,452.038,3393.64828701,4720.22239805,388.513024382,-502.631,4311
5449.19741723,266.966,500.931736509,3.84798073037,3777.00782349,500.908,3777.00782349,4312,124.873812666,504.188038289,250.782,0.0,504.161,0.985395,5059.30034642,452.102,3777.00782349,5276.65783286,403.185831243,-502.727,4312
5185.5565531,267.088,501.291216462,3.93825709448,2871.12654641,501.318,2871.12654641,4313,183.639607672,504.52653338,267.586,0.0,504.557,0.986404,4553.72065416,452.174,2871.12654641,4792.71824921,381.701565628,-503.186,4313
5621.96089594,267.149,500.582430558,4.07661592927,3320.28881234,500.543,3320.28881234,4314,158.969417038,503.86563421,290.842,0.0,503.818,0.989018,5063.58984858,452.233,3320.28881234,5436.35543221,411.724588428,-502.333,4314
5639.58420568,267.206,500.568276186,3.89134492424,2976.4739854,500.57,2976.4739854,4315,118.963753321,503.859797133,271.084,0.0,503.857,0.990419,5241.67962995,452.261,2976.4739854,5454.77621364,427.580691277,-502.527,4315
4500.3119963,267.226,501.112735874,3.83009748085,3142.21706838,501.109,3142.21706838,4316,267.117321237,504.351340789,246.675,0.0,504.345,0.993916,3561.70637034,452.374,3142.21706838,3835.67237291,307.951197985,-502.99,4316
5389.4946475,267.222,500.783451188,3.96139468485,3454.73701228,500.799,3454.73701228,4317,454.791031172,503.989710052,259.218,0.0,504.001,0.992367,3872.20632509,452.429,3454.73701228,4711.71675947,334.923097294,-502.482,4317
4936.39563964,267.185,500.258564546,3.92272140323,2995.83716437,500.239,2995.83716437,4318,506.732017628,503.481731034,217.436,0.0,503.467,0.991251,3308.636429,452.5,2995.83716437,4089.14999137,337.642062164,-501.977,4318
5629.57799023,267.116,501.764809915,4.27884506142,3694.87296085,501.756,3694.87296085,4319,98.1537905446,504.757746673,318.611,0.0,504.75,0.988761,5345.20767307,452.565,3694.87296085,5442.28551421,434.697192131,-503.66,4319
5541.0505277,267.151,501.509249864,3.79213224352,3671.69971967,501.494,3671.69971967,4320,330.864551477,504.580350741,217.829,0.0,504.565,0.989572,4316.72457397,452.644,3671.69971967,5109.8707084,406.732805358,-503.399,4320
4849.54764042,267.119,501.327787156,3.91688889376,3545.89396174,501.337,3545.89396174,4321,135.270821868,504.384044995,221.747,0.0,504.394,0.988848,4360.23687917,452.687,3545.89396174,4623.88655182,370.50265806,-503.196,4321
5671.69935067,267.229,501.078292042,4.22659805937,3321.49976373,501.074,3321.49976373,4322,184.673141,504.149487165,326.881,0.0,504.148,0.990866,5046.2354723,452.76,3321.49976373,5211.16138676,396.765285168,-502.954,4322
5375.45609675,267.301,502.004157868,4.0031979883,3342.43678789,501.986,3342.43678789,4323,1451.78574247,504.9491452,266.689,0.0,504.931,0.992345,365.22722853,452.861,3342.43678789,4684.5680866,411.20060327,-503.848,4323
5449.96305491,267.397,501.232855524,4.09996129096,3261.36931802,501.23,3261.36931802,4324,593.74254119,504.241347739,286.658,0.0,504.23,0.991078,3444.68495242,452.933,3261.36931802,5005.85848651,412.549188445,-503.148,4324
5344.12095812,267.428,500.494205665,4.24018121223,3504.09347897,500.492,3504.09347897,4325,1635.49992807,503.56674329,342.417,0.0,503.563,0.995039,146.112276967,453.07,3504.09347897,3871.79544644,353.886387259,-502.441,4325
5561.76730107,267.491,500.336978823,4.25375801435,3617.96192032,500.338,3617.96192032,4326,165.382297069,503.377792173,326.79,0.0,503.376,0.995129,4976.78837323,453.098,3617.96192032,5362.13116705,428.172871707,-502.227,4326
4312.78031341,267.648,501.417698022,4.00966054634,3325.97549894,501.413,3325.97549894,4327,200.489685657,504.355341098,275.353,0.0,504.35,0.989408,3683.2799641,453.153,3325.97549894,4029.95783273,293.823493984,-503.328,4327
4522.45895522,267.638,501.688225538,3.77038467142,3415.49790454,501.672,3415.49790454,4328,286.772036856,504.655477804,221.237,0.0,504.636,0.990345,3618.8389081,453.187,3415.49790454,4137.37623163,320.240857646,-503.517,4328
4313.32096036,267.685,500.417553873,3.81247323289,3364.90548967,500.415,3364.90548967,4329,151.114462367,503.509447013,205.493,0.0,503.503,0.990023,3908.51848336,453.233,3364.90548967,4152.40193143,330.241850535,-502.334,4329
5289.47042321,267.745,501.106061864,4.03612236659,2972.62081481,501.109,2972.62081481,4330,931.57027872,504.115641793,320.522,0.0,504.119,0.992487,1959.68170081,453.295,2972.62081481,4682.81857336,361.502314947,-503.033,4330
5805.16639726,267.781,501.29493592,3.80760740124,2610.04682114,501.292,2610.04682114,4331,187.872201122,504.301351783,224.761,0.0,504.295,0.989475,5204.34239957,453.355,2610.04682114,5536.60146137,428.210364316,-503.404,4331
6030.75861383,267.861,500.212748661,4.09256288381,3517.60394537,500.199,3517.60394537,4332,315.453152763,503.336689929,325.77,0.0,503.323,0.99191,4862.13972851,453.467,3517.60394537,5550.2292073,421.642276862,-502.302,4332
5733.79527529,267.931,501.271582549,4.03417709862,3515.60072827,501.268,3515.60072827,4333,1189.81470838,504.326472264,316.524,0.0,504.321,0.99281,1353.54693091,453.537,3515.60072827,4884.85256848,417.894992261,-503.356,4333
5416.56641884,268.004,500.935691173,3.87160997158,-74.6545501734,500.925,-74.6545501734,4334,228.602271818,504.043255569,257.139,0.0,504.031,0.9904,4533.03181347,453.609,-74.6545501734,4897.14588779,379.69200286,-502.893,4334
4796.7511563,268.03,501.167254558,3.91526173577,3041.88089159,501.16,3041.88089159,4335,314.724191269,504.265555058,261.266,0.0,504.262,0.993985,3891.5244975,453.683,3041.88089159,4436.80661796,354.831089579,-503.212,4335
5224.75653403,268.035,500.379171465,4.16368894927,3643.97921695,500.379,3643.97921695,4336,161.346774038,503.561953559,292.836,0.0,503.557,0.98801,4738.64555626,453.81,3643.97921695,4939.32230152,392.855188556,-502.247,4336
5014.06623246,268.13,501.376261945,3.98964348373,3005.09219691,501.367,3005.09219691,4337,1258.56077505,504.402583141,250.592,0.0,504.391,0.990576,413.710565666,453.796,3005.09219691,4046.56751825,344.52510527,-503.33,4337
5091.90318167,268.099,501.162545093,3.93979323236,3278.00586896,501.165,3278.00586896,4338,169.769508189,504.247397901,254.711,0.0,504.25,0.991754,4520.19898354,453.826,3278.00586896,4804.27089615,355.812241868,-503.097,4338
5615.57782728,268.132,501.531615598,4.01655362429,3107.4963194,501.524,3107.4963194,4339,765.924624021,504.557791986,251.785,0.0,504.556,0.994906,2893.61583024,453.856,3107.4963194,4933.81253755,403.693508322,-503.493,4339
5391.11631118,268.07,501.306219138,4.02219642918,3016.83501421,501.307,3016.83501421,4340,154.561196898,504.333479153,288.93,0.0,504.332,0.994128,4957.11600186,453.92,3016.83501421,5187.20928957,401.412622225,-503.314,4340
5648.53610863,268.106,500.167216271,3.9190391072,3609.96679002,500.161,3609.96679002,4341,184.84653413,503.414351614,261.206,0.0,503.407,0.994738,5123.24423351,453.996,3609.96679002,5404.31397813,411.134196761,-502.17,4341
5488.92510857,268.091,501.558283975,3.99178641764,3641.79206653,501.556,3641.79206653,4342,170.598185654,504.620022294,283.063,0.0,504.617,0.994455,4998.63407747,454.086,3641.79206653,5250.23617674,401.358751816,-503.511,4342
5479.35283704,268.073,501.011742594,4.00939390114,3438.21487379,501.002,3438.21487379,4343,210.787051893,504.116301648,285.876,0.0,504.109,0.994486,4875.47403486,454.17,3438.21487379,5281.52861083,412.771067753,-502.993,4343
5176.87534052,268.082,500.735147339,4.10345847804,3525.98846567,500.734,3525.98846567,4344,172.09904409,503.879645463,309.73,0.0,503.875,0.994439,4620.48396265,454.232,3525.98846567,4865.59306926,386.899190651,-502.682,4344
5413.59818832,268.082,500.163318608,4.03560484934,3589.09912691,500.155,3589.09912691,4345,186.266044533,503.411581447,293.819,0.0,503.403,0.995467,4799.26831979,454.297,3589.09912691,5153.91203507,397.972235635,-502.083,4345
6202.68992484,268.242,501.300287692,3.91420521684,3632.56104208,501.288,3632.56104208,4346,977.806288425,504.412151181,241.002,0.0,504.394,0.995677,2588.26344551,454.354,3632.56104208,5431.76418133,435.385405698,-503.373,4346
5728.4711914,268.195,501.610152848,4.00811817764,731.662122248,501.603,731.662122248,4347,199.420834109,504.708073279,283.82,0.0,504.703,0.991926,5185.60143817,454.473,731.662122248,5498.54935298,392.060489818,-503.729,4347
5295.54760438,268.273,500.969770223,3.69479917097,3609.76296187,500.962,3609.76296187,4348,1111.03368544,504.216801809,198.209,0.0,504.209,0.992033,1558.20044806,454.492,3609.76296187,4504.07555566,371.82294171,-502.967,4348
5451.27168415,268.355,500.88278453,4.02896671422,3467.48668583,500.873,3467.48668583,4349,280.452647169,504.171838447,291.839,0.0,504.167,0.989686,4539.61406348,454.613,3467.48668583,4982.17638644,393.442828304,-502.715,4349
5338.33561824,268.424,500.689747887,4.01660188617,3390.24763183,500.683,3390.24763183,4350,278.795377341,504.013821117,301.176,0.0,504.007,0.992254,4436.37404021,454.684,3390.24763183,4910.30880425,340.279359457,-502.426,4350
5273.58334724,268.394,500.298806804,3.97060131784,3604.08244685,500.307,3604.08244685,4351,558.863508863,503.655534462,291.339,0.0,503.658,0.989441,3328.65312094,454.734,3604.08244685,4786.02183264,365.067401753,-502.07,4351
5057.1635262,268.431,500.624547882,3.97588815167,3360.31342521,500.615,3360.31342521,4352,171.479800008,503.935914674,303.92,0.0,503.929,0.988343,4437.91461175,454.833,3360.31342521,4715.4337637,350.594366497,-502.397,4352
5027.19798768,268.419,500.34692756,4.01968781162,3638.64787493,500.338,3638.64787493,4353,240.983779802,503.675121746,316.814,0.0,503.663,0.982183,4276.72495683,454.931,3638.64787493,4710.66732881,366.468269104,-502.253,4353
5209.85072389,268.435,500.644190592,3.73808827657,3733.43143702,500.643,3733.43143702,4354,122.749211255,503.937226153,238.639,0.0,503.933,0.980712,4733.43583684,454.962,3733.43143702,4899.48967924,390.494910895,-502.629,4354
5494.96690808,268.485,500.66715166,3.89629452081,3988.07439327,500.661,3988.07439327,4355,2185.00678086,503.954373463,280.76,0.0,503.941,0.990847,9.85444983344,455.01,3988.07439327,3670.47174272,355.151136081,-502.54,4355
4854.97671456,268.5,500.305204068,3.78927192575,3206.41650462,500.301,3206.41650462,4356,1741.46093739,503.661633154,254.912,0.0,503.656,0.99084,233.465431601,455.048,3206.41650462,3302.13732186,341.414232097,-502.346,4356
5272.52514782,268.508,500.45000922,3.82628592601,3631.5298295,500.451,3631.5298295,4357,532.501434747,503.784209726,280.457,0.0,503.784,0.984587,3324.08580739,455.125,3631.5298295,4811.5055657,394.913382515,-502.543,4357
4521.044586,268.528,501.881714196,3.81340267862,3027.82342414,501.871,3027.82342414,4358,120.050945688,505.031428791,274.366,0.0,505.016,0.991559,4093.1354258,455.191,3027.82342414,4294.5440088,319.276315213,-503.841,4358
4950.67141445,268.569,500.671859105,3.92559265664,3003.5054347,500.665,3003.5054347,4359,987.120230498,503.953947941,301.07,0.0,503.95,0.993874,1720.62348451,455.323,3003.5054347,4181.82519395,347.688451043,-502.468,4359
5308.92504179,268.521,500.258800747,3.80201800462,3150.6458859,500.246,3150.6458859,4360,295.068988512,503.593686358,266.204,0.0,503.57,0.989905,4296.98950646,455.338,3150.6458859,4777.27175296,352.31511483,-502.088,4360
4785.82784542,268.477,500.51720517,3.85192273802,3401.25521596,500.515,3401.25521596,4361,216.820877037,503.786887998,270.96,0.0,503.779,0.986708,4084.67600151,455.394,3401.25521596,4385.38919884,338.480838016,-502.37,4361
5216.23585117,268.536,500.337311904,3.91348152728,3379.48372346,500.341,3379.48372346,4362,1551.20703185,503.615238245,315.703,0.0,503.621,0.989792,-542.577872273,455.498,3379.48372346,3969.07287648,283.944064111,-502.197,4362
5372.54812075,268.579,500.774319728,3.86949129068,3636.52063985,500.759,3636.52063985,4363,369.44071503,503.988889073,288.384,0.0,503.971,0.987169,4085.69697803,455.633,3636.52063985,4722.31481597,370.541231005,-502.632,4363
4072.53414492,268.587,500.088843505,3.98415034627,3019.26283686,500.079,3019.26283686,4364,163.929656436,503.366079315,303.026,0.0,503.357,0.989774,3497.92697791,455.751,3019.26283686,3905.64644873,298.937476362,-501.814,4364
