AverageQ,Iteration,AverageAbsY,AverageAction,Epoch,AverageQLoss,PolicyRegParamNorm,AverageAbsQ,AverageReturn,AveragePolicySurr,AverageEsReturn,MaxReturn,MaxEsReturn,StdReturn,AverageY,AverageAbsQYDiff,MinReturn,StdEsReturn,AverageDiscountedReturn,MinEsReturn,QFunRegParamNorm
37.0886,3986,37.164665765,0.999973,3986,1.36342,224.454,37.1649,4603.49337234,-37.2171,2779.26040263,4662.15960945,2779.26040263,45.3314915429,37.0884207929,0.347653485803,4531.62860468,0.0,363.234648447,2779.26040263,197.077
37.0891,3987,37.165354603,0.999999,3987,2.06837,224.452,37.1627,4562.29154006,-37.2198,2579.73022735,4676.02579688,2579.73022735,53.4091058839,37.0900490431,0.381320343777,4507.22070059,0.0,366.637919231,2579.73022735,197.111
37.0571,3988,37.1381178469,0.999962,3988,1.96433,224.486,37.1369,4579.75093012,-37.1769,2922.45400672,4651.09229264,2922.45400672,47.6032769225,37.0578499252,0.374394599588,4486.65793205,0.0,372.575396302,2922.45400672,197.131
37.0803,3989,37.1567962538,0.999966,3989,1.99143,224.503,37.153,4564.43732463,-37.2131,3124.42424523,4623.19079778,3124.42424523,32.0648116795,37.0810527936,0.371700348219,4524.15435747,0.0,366.672766488,3124.42424523,197.18
37.1765,3990,37.2398359035,0.999965,3990,1.10562,224.539,37.2411,4553.68678741,-37.304,2805.91455251,4700.46362043,2805.91455251,64.2366075779,37.1749814506,0.332192688397,4467.46081706,0.0,363.015636184,2805.91455251,197.236
37.0768,3991,37.1508792363,0.999982,3991,2.00961,224.662,37.1501,4395.58693658,-37.1974,2959.59917438,4481.00495045,2959.59917438,68.1410974084,37.0769449389,0.367812675305,4244.17269165,0.0,347.381469337,2959.59917438,197.27
37.1722,3992,37.2390832484,0.999992,3992,1.66747,224.748,37.2392,4220.57489148,-37.2884,2743.24899906,4370.02220285,2743.24899906,76.9580704551,37.1717324171,0.348628470539,4115.84485554,0.0,337.226265158,2743.24899906,197.256
37.1009,3993,37.1703463947,0.99997,3993,1.67907,224.881,37.1711,4430.61933267,-37.1941,2294.2346942,4740.38704331,2294.2346942,142.866209238,37.1001692611,0.356075191764,4210.29839169,0.0,356.883669882,2294.2346942,197.317
37.1052,3994,37.1818265755,0.999973,3994,1.68149,224.926,37.1803,3914.16550229,-37.2038,2859.39758148,4696.97950692,2859.39758148,1349.57688727,37.1059197927,0.356960526167,-63.3080386938,0.0,318.178304862,2859.39758148,197.351
37.0656,3995,37.1426192648,0.999949,3995,1.90479,224.876,37.1402,3696.63062519,-37.1575,2868.64841455,4258.1611833,2868.64841455,391.181826297,37.0667768745,0.387800863002,2864.2966547,0.0,312.465044072,2868.64841455,197.401
37.0852,3996,37.1562782775,0.999979,3996,1.87651,224.916,37.1554,4090.11355709,-37.2025,2106.76999775,4208.47583897,2106.76999775,85.1908576524,37.0848301397,0.380740302662,3940.65626669,0.0,326.749880775,2106.76999775,197.45
37.1247,3997,37.1939864258,0.999953,3997,1.75663,224.859,37.193,4179.1280847,-37.2553,2889.98794384,4283.50850999,2889.98794384,70.8958834206,37.1251877436,0.360776023344,4056.0279486,0.0,340.784476545,2889.98794384,197.463
37.1298,3998,37.2018857449,0.999959,3998,1.63275,224.863,37.201,4143.42119411,-37.2685,2545.39767514,4458.16415921,2545.39767514,201.355301157,37.1298172956,0.349359723996,3622.5680425,0.0,327.672108014,2545.39767514,197.439
37.1298,3999,37.201979897,0.999989,3999,1.72908,224.826,37.2012,4338.09424976,-37.2637,2671.58852398,4524.91428026,2671.58852398,94.0904683537,37.1299157463,0.353622245499,4150.9358213,0.0,335.982611665,2671.58852398,197.457
37.2072,4000,37.277018883,0.999963,4000,1.22201,224.844,37.2758,4295.25994202,-37.3431,3014.74277953,4443.6542116,3014.74277953,80.4359980373,37.2081447308,0.323748386055,4197.67958169,0.0,337.780963801,3014.74277953,197.449
37.1906,4001,37.263589384,0.999973,4001,1.35631,224.872,37.2619,3863.10743998,-37.3173,2630.56813723,4338.65318189,2630.56813723,715.893244686,37.1917205566,0.327466867823,1755.05932772,0.0,315.53050619,2630.56813723,197.509
37.2092,4002,37.2818089139,0.999953,4002,1.5207,224.905,37.2807,3623.84255492,-37.3256,3022.4194539,3988.90254938,3022.4194539,777.52373661,37.2098731867,0.342398548503,1297.78866437,0.0,313.858659796,3022.4194539,197.514
37.2749,4003,37.3456860785,0.999974,4003,1.02269,224.95,37.3439,3526.02068404,-37.3754,2843.02857165,4007.98049534,2843.02857165,911.055630367,37.2756232129,0.314114654326,819.919958551,0.0,326.031772487,2843.02857165,197.536
37.1914,4004,37.2692823678,0.999985,4004,1.989,224.977,37.2682,3880.27039368,-37.2778,2662.12214125,4111.74471127,2662.12214125,297.406837281,37.1917975274,0.373612608705,3149.10727651,0.0,300.870091266,2662.12214125,197.514
37.1293,4005,37.2144677435,0.999959,4005,1.57081,225.077,37.2143,4560.11766562,-37.2615,2389.47877452,4802.1123616,2389.47877452,109.880043242,37.1292034142,0.353559509626,4413.45186337,0.0,340.974806357,2389.47877452,197.517
37.2124,4006,37.2878932177,0.999914,4006,1.71117,225.054,37.2876,4242.49320795,-37.3317,2668.73804805,4354.32251423,2668.73804805,65.2000043465,37.2123460824,0.346844843257,4131.64496321,0.0,328.218490755,2668.73804805,197.569
37.1501,4007,37.2364830767,0.999991,4007,1.87072,225.002,37.2335,4412.22103997,-37.2903,2500.66104384,4567.54219596,2500.66104384,114.535314611,37.1524592171,0.348637212926,4175.04886619,0.0,346.01801283,2500.66104384,197.555
37.2458,4008,37.3215903277,0.999978,4008,1.57983,224.981,37.3206,4461.87829605,-37.3959,2893.776743,4622.92808242,2893.776743,73.9759795344,37.2466103904,0.33380924071,4383.53301807,0.0,345.664282311,2893.776743,197.598
37.3509,4009,37.4205658243,0.999991,4009,1.02801,225.186,37.4198,4521.00364473,-37.4958,2933.00084368,4642.36266016,2933.00084368,81.3205669133,37.3515324683,0.306041889872,4361.28179766,0.0,356.693152962,2933.00084368,197.647
37.2958,4010,37.3750579941,0.999967,4010,1.7711,225.304,37.3756,4552.70875684,-37.43,2797.41919685,4685.45734482,2797.41919685,57.1914003604,37.2947047502,0.335661853435,4486.90893567,0.0,359.304637806,2797.41919685,197.668
37.3747,4011,37.4474802532,0.999995,4011,1.61261,225.328,37.4432,4570.8794715,-37.491,3150.03691146,4713.82147217,3150.03691146,129.151485917,37.3779984342,0.334543125915,4252.65005662,0.0,341.262598801,3150.03691146,197.691
37.3201,4012,37.3924202132,0.999974,4012,1.81338,225.331,37.3917,4103.07334659,-37.4263,3007.61852544,4623.15708318,3007.61852544,358.447312858,37.3198883018,0.353028831154,3630.30270829,0.0,245.2044502,3007.61852544,197.768
37.2916,4013,37.3716500767,0.999988,4013,1.73091,225.371,37.3703,4437.67659827,-37.3897,2618.57370467,4647.86018123,2618.57370467,170.754543426,37.2921862507,0.355151500251,4079.45415497,0.0,313.315047489,2618.57370467,197.774
37.3657,4014,37.4332332559,0.999943,4014,1.49222,225.417,37.4332,4211.44033471,-37.4738,3210.47638853,4352.70198596,3210.47638853,122.291037862,37.3654229708,0.336462396446,3940.27276618,0.0,327.295454782,3210.47638853,197.772
37.268,4015,37.3405097069,0.999988,4015,1.69063,225.611,37.3397,3869.7466392,-37.3587,3065.04909678,4402.7861057,3065.04909678,362.92493826,37.2683256603,0.3483371726,3419.34278428,0.0,290.327036334,3065.04909678,197.781
37.3568,4016,37.4213454608,0.999943,4016,1.16645,225.57,37.4207,4052.64361464,-37.4527,2797.12371377,4400.52816807,2797.12371377,245.287181233,37.357237038,0.314709068344,3618.56613097,0.0,282.031156119,2797.12371377,197.82
37.3708,4017,37.4301495843,0.999951,4017,1.16354,225.624,37.4296,3995.84594562,-37.4748,2765.42093796,4131.97960733,2765.42093796,98.5959695998,37.3695145795,0.32342123643,3814.3654501,0.0,308.761266015,2765.42093796,197.873
37.3011,4018,37.3664776918,0.999948,4018,1.49617,225.683,37.3655,3797.64466692,-37.405,2269.35709591,3932.92871908,2269.35709591,70.7624496193,37.301641627,0.339719860595,3712.26149484,0.0,297.933831412,2269.35709591,197.89
37.311,4019,37.3746332217,0.999903,4019,1.57877,225.664,37.3736,4046.34664483,-37.4165,2398.05663845,4321.25696873,2398.05663845,201.254833004,37.3110563277,0.34490261334,3745.88951852,0.0,307.191052118,2398.05663845,197.926
37.2769,4020,37.3440489087,0.999944,4020,1.9634,225.69,37.3416,3912.94588145,-37.3841,2712.83341083,4054.70452309,2712.83341083,102.498829363,37.2792102806,0.361987743583,3707.95944102,0.0,315.683121619,2712.83341083,197.944
37.2543,4021,37.3236181211,0.999929,4021,1.80091,225.681,37.3227,3879.00213363,-37.3424,2719.54675699,4077.68176487,2719.54675699,106.884442488,37.2553010264,0.355524478364,3694.28584745,0.0,317.291897586,2719.54675699,197.983
37.303,4022,37.3639988086,0.999945,4022,1.36202,225.732,37.3641,4400.81704952,-37.4055,2819.3131098,4558.2897178,2819.3131098,87.5895801017,37.3024088318,0.335360867656,4276.08964134,0.0,351.823597139,2819.3131098,198.0
37.2197,4023,37.2870573161,0.999955,4023,1.64371,225.72,37.2871,4222.86513402,-37.3359,2723.91307768,4343.39998434,2723.91307768,72.5350982788,37.2193454497,0.345806007339,4091.88572858,0.0,332.6527364,2723.91307768,198.025
37.2648,4024,37.327476739,0.999995,4024,2.11209,225.526,37.3242,4439.77522002,-37.3883,2958.02322973,4517.91975538,2958.02322973,55.0380399115,37.2667416835,0.374626061858,4339.39796047,0.0,348.407430935,2958.02322973,198.026
37.2685,4025,37.3369667916,0.999999,4025,1.41892,225.624,37.3354,4709.05102747,-37.41,3079.28551462,4819.61854892,3079.28551462,66.5627685262,37.2700903502,0.326094970891,4608.08389049,0.0,366.570639713,3079.28551462,198.044
37.3072,4026,37.3719685023,0.999988,4026,1.92883,225.586,37.3711,4593.28157961,-37.454,2730.16424002,4812.24717829,2730.16424002,157.638742933,37.3078241393,0.343483769161,4274.55604736,0.0,358.278388213,2730.16424002,198.054
37.3757,4027,37.4396397977,0.999991,4027,1.67033,225.549,37.4383,4776.1416575,-37.5107,2868.51108048,5019.78567134,2868.51108048,197.069176105,37.3767797658,0.318162449058,4402.00799497,0.0,360.459186443,2868.51108048,198.055
37.305,4028,37.3731705339,0.999962,4028,1.98533,225.542,37.3716,4826.8490022,-37.4348,3119.57984517,4955.18484206,3119.57984517,110.300734284,37.3059419737,0.351869483701,4621.85857969,0.0,372.066031737,3119.57984517,198.077
37.3501,4029,37.418920745,0.999997,4029,1.59187,225.59,37.4171,4309.45493696,-37.4842,3348.84703318,5028.75557295,3348.84703318,1152.51378213,37.3517087061,0.335331256436,919.031305536,0.0,349.151855473,3348.84703318,198.076
37.3821,4030,37.4467284726,0.999976,4030,1.50968,225.484,37.4468,4891.63997219,-37.5067,3373.60984032,5101.4715938,3373.60984032,115.253859995,37.381199265,0.322715097903,4737.44288219,0.0,375.809048718,3373.60984032,198.116
37.3968,4031,37.4606614244,0.999982,4031,1.61346,225.434,37.4606,4765.35060385,-37.527,2729.27542246,4877.23011407,2729.27542246,55.133053172,37.3965778666,0.335428801938,4695.620232,0.0,383.087258955,2729.27542246,198.116
37.4268,4032,37.4917907405,0.999985,4032,1.83692,225.435,37.491,4907.45225084,-37.55,3316.15461462,5098.40425784,3316.15461462,154.477292683,37.4271363862,0.339837650208,4509.93755397,0.0,354.215673235,3316.15461462,198.157
37.41,4033,37.4791821727,0.999976,4033,1.52753,225.392,37.478,4382.10678253,-37.5444,3131.76603359,5138.54190157,3131.76603359,1536.36889773,37.4109548895,0.331865189716,-213.153435506,0.0,349.404664604,3131.76603359,198.172
37.4366,4034,37.5065962607,0.999966,4034,1.76464,225.423,37.506,4756.41212545,-37.5779,3082.69942858,4880.07231061,3082.69942858,103.621755047,37.4368303805,0.336651584161,4549.37037722,0.0,372.062481124,3082.69942858,198.208
37.4765,4035,37.5491048738,0.999984,4035,1.61298,225.362,37.5468,4803.30472721,-37.6225,3087.10897536,5072.3076727,3087.10897536,143.172750203,37.4777652795,0.341504587286,4515.33612905,0.0,378.644603718,3087.10897536,198.248
37.5186,4036,37.5931078477,0.999986,4036,1.29791,225.382,37.5922,4815.97766081,-37.6557,3142.13147466,4963.50447597,3142.13147466,101.521476135,37.517983404,0.313649888141,4653.2859255,0.0,367.073521508,3142.13147466,198.267
37.5191,4037,37.6028558354,0.999949,4037,1.42668,225.4,37.6012,4748.83754559,-37.6771,3179.01337196,4928.11269413,3179.01337196,149.574855397,37.5206764394,0.328502470535,4393.34118114,0.0,370.227481294,3179.01337196,198.304
37.6116,4038,37.6871627036,0.99997,4038,1.27792,225.523,37.6861,4657.24641744,-37.7644,3256.82935152,4871.94485168,3256.82935152,229.189025042,37.6124280359,0.317611023289,4039.6127353,0.0,373.052593947,3256.82935152,198.364
37.6335,4039,37.70964185,0.999969,4039,1.58536,225.544,37.7078,4726.68238648,-37.7692,3171.61229864,4870.54877867,3171.61229864,133.732543542,37.6348671777,0.326239509904,4470.20132916,0.0,363.513975652,3171.61229864,198.382
37.6497,4040,37.7261078423,0.999988,4040,1.42817,225.585,37.7263,4590.95289886,-37.7856,1899.90800011,4841.0340781,1899.90800011,357.658304987,37.6491358769,0.321049400315,3691.87935442,0.0,357.838399746,1899.90800011,198.367
37.6316,4041,37.713714538,0.999952,4041,1.44614,225.541,37.7129,4525.3582457,-37.78,2943.15202133,4872.40933907,2943.15202133,257.390380502,37.6324165694,0.332606660565,4127.27774687,0.0,368.273781768,2943.15202133,198.398
37.6721,4042,37.7560595152,0.999968,4042,1.79965,225.461,37.7555,4680.64291115,-37.8312,3120.13964198,4823.132301,3120.13964198,90.4534029379,37.6725435558,0.338789147568,4519.75598128,0.0,360.482381842,3120.13964198,198.429
37.7159,4043,37.7963763,0.999982,4043,1.2289,225.419,37.7949,4772.40517554,-37.8671,2884.63291395,4879.52773509,2884.63291395,95.4165992209,37.7165259258,0.315265370069,4581.18303717,0.0,374.601796483,2884.63291395,198.467
37.7446,4044,37.8241985542,0.999934,4044,1.55397,225.332,37.8236,4284.37965965,-37.8862,3129.86357922,4394.89383176,3129.86357922,84.8153947453,37.744455324,0.330147222835,4150.11999455,0.0,333.650421597,3129.86357922,198.455
37.7441,4045,37.8267147274,0.999963,4045,1.72528,225.469,37.8259,3797.8195144,-37.874,3226.23493035,4542.79935164,3226.23493035,1097.02278187,37.7449782894,0.333495382342,1099.0777635,0.0,342.819949512,3226.23493035,198.499
37.7838,4046,37.8633922374,0.999912,4046,1.52308,225.431,37.8623,4682.51400102,-37.9137,2857.77312222,5068.66299569,2857.77312222,226.502971344,37.7845376549,0.331303633303,4378.56751311,0.0,319.748229773,2857.77312222,198.526
37.7735,4047,37.8573828657,1.0,4047,1.82408,225.449,37.8572,3315.31519029,-37.9203,3132.08603393,5071.14682589,3132.08603393,1252.46078246,37.7734763496,0.336791616248,368.877616571,0.0,317.942553285,3132.08603393,198.539
37.7631,4048,37.8574964104,0.999984,4048,1.70211,225.537,37.8558,3300.66841568,-37.8967,2957.71572317,4542.40201801,2957.71572317,841.902559266,37.7646489855,0.330502551514,1449.10380595,0.0,276.691428273,2957.71572317,198.572
37.822,4049,37.9075607511,0.999909,4049,1.4485,225.65,37.9072,2681.35263532,-37.9447,2659.95483667,3372.51850904,2659.95483667,742.4564793,37.8221563557,0.323004827654,586.351069231,0.0,231.1252415,2659.95483667,198.566
37.8265,4050,37.9070447575,0.999883,4050,1.36407,225.642,37.9062,2762.78550086,-37.938,2715.8649764,3644.78759601,2715.8649764,506.328524571,37.8271771383,0.331329290944,2041.87496406,0.0,210.050430941,2715.8649764,198.628
37.7748,4051,37.865058387,0.999953,4051,1.42691,225.743,37.8654,3211.52797753,-37.8818,2603.38638944,3716.36767437,2603.38638944,365.523272796,37.7744928221,0.330957580752,2474.8076337,0.0,257.180216187,2603.38638944,198.629
37.7329,4052,37.8240658225,0.999947,4052,1.86162,225.757,37.8225,2498.38714777,-37.8387,2678.01362783,3588.60424569,2678.01362783,866.80031085,37.7342993479,0.354872935186,448.125551198,0.0,238.013648293,2678.01362783,198.613
37.7492,4053,37.8338245259,0.999952,4053,1.90879,225.742,37.8321,1399.58441981,-37.8572,2205.41108987,2866.55177175,2205.41108987,927.061186979,37.7509093431,0.366802721482,-32.8879792326,0.0,219.271435479,2205.41108987,198.639
37.7378,4054,37.8137912826,0.999996,4054,2.00259,225.648,37.8135,3115.25102257,-37.8302,2426.11279201,4339.17045942,2426.11279201,1456.8893687,37.7377463615,0.376813232517,-259.806279221,0.0,284.229319778,2426.11279201,198.652
37.7049,4055,37.7856070622,0.999934,4055,1.89115,225.696,37.7843,2669.42868329,-37.8141,2277.49067227,4404.02001082,2277.49067227,1757.27727347,37.7052724375,0.37911680833,-173.55655071,0.0,295.737470512,2277.49067227,198.705
37.7133,4056,37.7950422592,0.999981,4056,1.49931,225.721,37.7922,4635.7933396,-37.8495,3221.69031919,4968.28391977,3221.69031919,238.160025136,37.7155690231,0.358157010302,4155.73712774,0.0,328.282977693,3221.69031919,198.744
37.7747,4057,37.8501933946,0.999965,4057,1.65526,225.632,37.8501,4493.57282611,-37.8994,2686.92870938,5063.21056053,2686.92870938,670.532454922,37.7745650664,0.354965378417,2581.94670799,0.0,366.277663165,2686.92870938,198.739
37.7458,4058,37.8238529104,0.999969,4058,2.06052,225.652,37.8201,4754.17867478,-37.8752,3160.50444507,4828.66099775,3160.50444507,56.2997150078,37.7485049048,0.363332304515,4628.36569881,0.0,375.771911798,3160.50444507,198.769
37.8219,4059,37.8888627043,0.999943,4059,1.98252,225.7,37.8913,4639.23417123,-37.9768,2965.39293933,4784.93664444,2965.39293933,114.335085049,37.8191482719,0.337771040989,4442.48499033,0.0,375.261158253,2965.39293933,198.803
37.8417,4060,37.9141754121,0.999968,4060,1.73541,225.778,37.9089,4690.85823951,-37.9837,2844.13199214,5092.5988022,2844.13199214,311.417712544,37.846621705,0.327182351166,4059.93243775,0.0,354.768702716,2844.13199214,198.805
37.8555,4061,37.923513039,0.999957,4061,1.52144,225.826,37.9233,4287.35851324,-38.0004,2745.39572472,5001.38718068,2745.39572472,1129.89018863,37.8551478751,0.318718068691,957.839862963,0.0,348.386498269,2745.39572472,198.789
37.8531,4062,37.9263401545,0.999994,4062,1.55142,225.912,37.9274,4388.26363011,-37.9693,3311.82665641,5194.00495366,3311.82665641,561.52506705,37.8512623281,0.319859408354,2999.76077388,0.0,360.30651847,3311.82665641,198.814
37.8114,4063,37.889000158,0.99996,4063,1.89615,226.035,37.8856,4052.75166719,-37.9476,2892.42898775,4730.98423853,2892.42898775,1099.98097085,37.8143283864,0.339238605345,855.329702837,0.0,354.150489346,2892.42898775,198.85
37.9248,4064,37.9904446135,0.999963,4064,1.5255,226.176,37.9897,3861.81695501,-38.0669,3171.66609335,4886.51613565,3171.66609335,1420.12539385,37.9251025321,0.314711922477,-338.018621246,0.0,309.417007029,3171.66609335,198.859
37.8887,4065,37.9635364732,0.999968,4065,1.39269,226.148,37.9614,4198.22869394,-38.0049,2840.32832618,4611.20753736,2840.32832618,330.13960839,37.8901790797,0.312615741752,3593.68090477,0.0,333.333524893,2840.32832618,198.878
37.8343,4066,37.9137210567,0.999966,4066,1.66279,226.096,37.9142,4922.57646199,-37.9568,2321.11532982,5098.6904637,2321.11532982,107.298395831,37.8337351389,0.32773850071,4766.27731453,0.0,384.340136287,2321.11532982,198.9
37.884,4067,37.9610024122,1.0,4067,1.41767,226.028,37.9591,3316.44544178,-38.0179,3045.58953239,4472.60373159,3045.58953239,1361.44982212,37.885582735,0.326079260478,-55.2256865313,0.0,322.35074924,3045.58953239,198.926
37.9592,4068,38.0310852114,0.999981,4068,1.63761,226.08,38.0295,4356.79014426,-38.0969,2659.51549208,4591.74148387,2659.51549208,191.012025553,37.960174909,0.333906144599,3980.81680737,0.0,333.266216448,2659.51549208,198.958
37.9917,4069,38.0631747144,0.999985,4069,1.52914,226.028,38.0615,3342.01864295,-38.1355,2703.23157576,4703.57189542,2703.23157576,1711.45528063,37.9927047583,0.324494628379,-89.9350737781,0.0,338.19162104,2703.23157576,198.978
37.9677,4070,38.0454303402,0.999964,4070,1.7662,226.152,38.0457,4586.93010975,-38.1104,2425.82315862,5058.95633384,2425.82315862,927.746563682,37.9671271065,0.33265781198,1819.85675781,0.0,377.307321133,2425.82315862,199.034
38.0156,4071,38.0896246083,0.999976,4071,1.89127,226.154,38.0898,4720.42655206,-38.1537,3013.1669189,5051.33554806,3013.1669189,145.186712922,38.0154007948,0.328981664706,4447.55715035,0.0,369.551716236,3013.1669189,199.059
37.8997,4072,37.9869325464,0.999962,4072,2.43537,226.103,37.9839,4651.15275422,-38.0152,2940.92280621,4799.07844167,2940.92280621,101.645936484,37.902688731,0.355178629453,4471.86064973,0.0,360.855869561,2940.92280621,199.071
37.9529,4073,38.0280453162,0.999971,4073,1.95509,226.127,38.0282,3769.06133217,-38.087,2807.8047568,4700.61164481,2807.8047568,1546.42174047,37.9525822623,0.324842539374,165.926381371,0.0,337.809603025,2807.8047568,199.099
37.9904,4074,38.0646049979,0.999988,4074,1.38804,226.177,38.0645,4066.9051767,-38.134,2982.48935864,4384.3338957,2982.48935864,219.354004292,37.9901729607,0.299790167518,3711.97894952,0.0,313.135948463,2982.48935864,199.143
38.0383,4075,38.1153487428,0.999968,4075,1.51185,226.252,38.1135,3538.27942577,-38.1791,2756.86213678,4363.72990807,2756.86213678,994.408486844,38.0396068584,0.303799227255,973.104510509,0.0,333.057484739,2756.86213678,199.213
38.0134,4076,38.0945340203,0.999992,4076,1.40898,226.298,38.0945,3627.28014645,-38.1434,2691.13477475,4919.36652199,2691.13477475,932.887255645,38.0132613723,0.30484648228,1779.96922669,0.0,335.979652358,2691.13477475,199.185
38.0,4077,38.0863736043,0.999981,4077,1.82749,226.373,38.0859,3670.12960124,-38.148,2717.53515241,4821.13933888,2717.53515241,1105.66533695,38.0002969829,0.325238356759,859.029588185,0.0,260.223273673,2717.53515241,199.213
38.13,4078,38.2051270144,0.999911,4078,1.61107,226.37,38.2027,2286.01713141,-38.2822,2809.57587853,4161.05274069,2809.57587853,1523.67854384,38.1320610968,0.324528951922,-121.804959212,0.0,262.240377994,2809.57587853,199.23
38.0712,4079,38.1520660968,0.999955,4079,1.59771,226.426,38.1491,3179.52581271,-38.2031,3168.46455582,4327.54400738,3168.46455582,828.666885416,38.0740319982,0.336120998088,1672.19649318,0.0,225.74391403,3168.46455582,199.275
38.1299,4080,38.2085322047,0.999955,4080,1.56157,226.394,38.2079,2564.58763967,-38.2632,2694.75703212,3954.08487041,2694.75703212,1344.03240569,38.1301810073,0.336594227217,304.457941016,0.0,283.977688221,2694.75703212,199.348
38.1068,4081,38.1808612223,0.999951,4081,2.37052,226.378,38.1794,3983.16779407,-38.236,2794.74377634,4617.93560729,2794.74377634,1247.56351646,38.1081280168,0.371523419931,358.257889177,0.0,366.409908062,2794.74377634,199.349
38.0459,4082,38.1252483788,0.999982,4082,2.04922,226.359,38.126,3595.27686473,-38.1844,3138.52029731,4558.91378365,3138.52029731,968.579920432,38.0450303381,0.354757462781,961.515696972,0.0,314.029765247,3138.52029731,199.379
38.1384,4083,38.2117139607,0.999924,4083,1.42416,226.426,38.2099,4521.15895665,-38.2635,2909.85992728,4884.54782403,2909.85992728,384.76092649,38.1401700017,0.326650112117,3519.76887404,0.0,373.816601614,2909.85992728,199.39
38.0784,4084,38.160170848,0.999965,4084,1.84446,226.544,38.1604,2245.49899216,-38.2012,3271.46785181,3154.20003342,3271.46785181,953.92754774,38.0780994553,0.353906552033,8.93225568723,0.0,196.856842129,3271.46785181,199.421
38.1541,4085,38.2302116608,0.999951,4085,1.55174,226.539,38.2287,2036.99893774,-38.2735,2700.17899794,2883.32464556,2700.17899794,542.791281435,38.1554518739,0.349309510553,1015.62923409,0.0,200.930988335,2700.17899794,199.441
38.1585,4086,38.2393399341,0.999957,4086,1.42685,226.596,38.2388,4110.80043789,-38.3047,3086.29301666,4578.68722407,3086.29301666,344.899581245,38.1590114167,0.353159769979,3535.19428521,0.0,314.719403237,3086.29301666,199.463
38.0888,4087,38.1763092267,0.999969,4087,1.93895,226.531,38.1754,4231.57704032,-38.2291,2156.86334769,4645.05097502,2156.86334769,277.82817468,38.0894912531,0.377330654658,3632.80819766,0.0,293.120924812,2156.86334769,199.507
38.125,4088,38.2111685527,0.999972,4088,2.18004,226.652,38.2106,4250.28835354,-38.2607,2353.59324159,4398.53546866,2353.59324159,116.504279331,38.1250712391,0.38963894902,4001.05926146,0.0,317.864391382,2353.59324159,199.591
38.0819,4089,38.1757292866,0.999952,4089,1.87992,226.641,38.1743,4170.16960578,-38.2139,2558.31521524,4618.49596199,2558.31521524,344.157877898,38.0830815457,0.365925796115,3551.13682133,0.0,319.49604132,2558.31521524,199.607
38.1499,4090,38.2354309167,0.999958,4090,2.0275,226.546,38.2331,3408.92620874,-38.2918,2704.95620305,3491.11603711,2704.95620305,56.1022772104,38.1521739108,0.373852448015,3294.51076957,0.0,267.783928913,2704.95620305,199.59
38.1508,4091,38.2341291087,0.999928,4091,1.80432,226.524,38.2339,3832.45942121,-38.2658,2458.66715191,3875.91054928,2458.66715191,45.2878407467,38.1510760564,0.338386928494,3729.75946389,0.0,298.802964136,2458.66715191,199.619
38.1634,4092,38.2419037186,0.999945,4092,1.86442,226.586,38.2399,3929.38822384,-38.2813,2513.58752639,4075.06928885,2513.58752639,121.362216229,38.1649812846,0.348025422218,3646.46602799,0.0,305.588503238,2513.58752639,199.63
38.1258,4093,38.2117270241,0.999963,4093,1.66304,226.536,38.2105,4353.76712605,-38.2484,2773.98407819,4443.59315957,2773.98407819,68.3904583973,38.1267306948,0.340926404726,4205.42803364,0.0,341.276237258,2773.98407819,199.66
38.105,4094,38.1953845936,0.999938,4094,1.9184,226.608,38.1922,4463.64204242,-38.2567,2743.68744569,4665.57734444,2743.68744569,168.446452568,38.1077951009,0.353255038426,4133.1163436,0.0,358.119423268,2743.68744569,199.666
38.174,4095,38.259195384,0.999946,4095,1.79598,226.74,38.2578,4102.07931936,-38.3159,2726.2311802,4313.04788682,2726.2311802,141.485780895,38.1749439041,0.339822298182,3867.740648,0.0,297.127795425,2726.2311802,199.688
38.2028,4096,38.2841650466,0.999944,4096,1.84132,226.765,38.2826,4244.81129758,-38.3435,2727.08161222,4489.22702726,2727.08161222,168.309913843,38.2036058254,0.353005348566,3885.47505791,0.0,311.481360363,2727.08161222,199.72
38.2117,4097,38.2948523222,0.999929,4097,1.93464,226.851,38.2951,3915.54231914,-38.3554,2917.37444604,4047.80261815,2917.37444604,94.8823663311,38.211092145,0.354172288523,3772.51447288,0.0,296.839669346,2917.37444604,199.721
38.264,4098,38.3489503701,0.999959,4098,1.29357,226.758,38.3453,3486.28978119,-38.3941,2983.84104564,4250.70110389,2983.84104564,1202.61888937,38.2653388179,0.331362086539,542.337739609,0.0,324.473470382,2983.84104564,199.729
38.2421,4099,38.3259673981,0.999929,4099,2.03884,226.769,38.3256,3749.13414847,-38.3649,2699.56882257,4209.20293033,2699.56882257,260.058936256,38.2419727795,0.370129898439,3326.81918772,0.0,261.597094167,2699.56882257,199.752
38.3159,4100,38.3968726523,0.999914,4100,1.25063,226.784,38.3957,3870.52128579,-38.4602,2745.73682723,4309.5578463,2745.73682723,563.012105521,38.3169141666,0.330674493453,2285.63826117,0.0,340.950549608,2745.73682723,199.775
38.2706,4101,38.3654849188,0.999947,4101,1.72431,226.754,38.3634,3375.42526122,-38.4174,2156.49330974,3988.01484975,2156.49330974,401.98034803,38.2718454156,0.349383768746,2484.27881908,0.0,302.248326167,2156.49330974,199.752
