StdReturn,Epoch,MaxReturn,AverageAbsQ,AverageDiscountedReturn,AverageEsReturn,QFunRegParamNorm,MinReturn,MaxEsReturn,MinEsReturn,PolicyRegParamNorm,AverageAbsY,StdEsReturn,AverageQLoss,AverageReturn,AverageY,Iteration,AverageAction,AveragePolicySurr,AverageQ,AverageAbsQYDiff
141.908651941,3909,6019.60710735,603.994,432.899646393,3527.00630924,461.582,5504.33837981,3527.00630924,3527.00630924,233.762,603.959887644,0.0,441.324,5685.70399074,603.954783194,3909,0.987903,-606.287,603.969,5.33944544485
2108.18923832,3910,6229.46287155,603.711,414.680184303,3365.05560306,461.78,159.336782364,3365.05560306,3365.05560306,233.8,603.710363737,0.0,589.565,4303.59030965,603.704113725,3910,0.98962,-606.231,603.692,5.72585408908
2104.50209113,3911,6144.58607568,604.281,417.499341794,3649.54665664,461.84,220.308083231,3649.54665664,3649.54665664,233.835,604.281008551,0.0,415.591,4808.42366255,604.276279231,3911,0.987206,-607.032,604.262,5.32014005601
665.391445975,3912,5995.41932935,603.857,445.170707428,4035.4085796,461.944,3570.24391398,4035.4085796,4035.4085796,233.909,603.852950004,0.0,388.564,5536.16210088,603.847259101,3912,0.987614,-606.499,603.837,5.13407379336
122.673076722,3913,6400.67534885,603.51,469.30713359,3635.50205713,461.998,5991.23251712,3635.50205713,3635.50205713,233.926,603.491727266,0.0,364.203,6221.46179515,603.485666236,3913,0.98481,-606.211,603.49,5.13719510116
1134.26905125,3914,6359.79466769,602.42,460.385221755,4160.66667542,462.135,2737.67295027,4160.66667542,4160.66667542,233.993,602.417733753,0.0,389.165,5543.52951924,602.414084173,3914,0.989449,-605.281,602.398,5.22337179487
79.45975322,3915,5692.26722921,603.519,430.910391263,3985.93630116,462.24,5445.51510236,3985.93630116,3985.93630116,234.006,603.520828151,0.0,472.315,5570.51361471,603.513933147,3915,0.988943,-606.181,603.499,5.35344689487
206.300439185,3916,6018.40349738,602.416,450.905450237,3639.84817338,462.288,5296.68005434,3639.84817338,3639.84817338,234.018,602.406443441,0.0,273.206,5811.98752989,602.389696556,3916,0.986932,-604.967,602.381,4.76512828568
543.269572881,3917,6147.91997735,604.422,467.757050711,3933.51729157,462.337,4166.52721277,3933.51729157,3933.51729157,234.047,604.406286484,0.0,314.744,5698.41049162,604.378899182,3917,0.988863,-607.159,604.373,4.9212361509
158.57084898,3918,5566.89373373,604.127,423.219391149,3526.96455934,462.396,5025.38650003,3526.96455934,3526.96455934,234.077,604.121232083,0.0,401.076,5313.5792765,604.061462984,3918,0.989986,-607.094,604.056,5.2752161755
1183.195088,3919,6015.58689445,603.378,445.74261817,3560.39305019,462.47,1912.18580928,3560.39305019,3560.39305019,234.096,603.374311541,0.0,360.078,5450.75163691,603.298468854,3919,0.988138,-606.198,603.286,5.10818658003
205.325814391,3920,6121.79400388,603.695,460.44350447,734.575722098,462.558,5450.29467054,734.575722098,734.575722098,234.099,603.646457986,0.0,390.425,5809.71484654,603.567149159,3920,0.985562,-606.51,603.594,5.14516311252
1647.27838023,3921,6293.20506282,605.36,452.800983448,3719.29383544,462.646,564.758330159,3719.29383544,3719.29383544,234.098,605.374347708,0.0,401.099,5495.95042401,605.322097787,3921,0.988298,-608.255,605.281,5.17014522457
1418.26147042,3922,6071.6393074,603.733,455.342931246,3507.52358241,462.751,1262.11469142,3507.52358241,3507.52358241,234.087,603.715694078,0.0,368.585,5507.59242348,603.673745366,3922,0.989089,-606.568,603.666,5.05183196279
1698.35751071,3923,6120.60949162,604.065,454.078109286,3782.69461258,462.768,990.020279812,3782.69461258,3782.69461258,234.136,604.034481186,0.0,311.495,5142.15948018,603.983607557,3923,0.990063,-606.817,603.989,4.95065336841
139.955867936,3924,5907.4344105,604.656,432.732278774,3985.21565196,462.881,5368.16482866,3985.21565196,3985.21565196,234.138,604.635742733,0.0,384.393,5671.54973763,604.572145949,3924,0.989191,-607.31,604.568,5.09992931156
1719.4019723,3925,6003.77018152,603.868,438.177642723,3878.03935503,463.011,1525.21723838,3878.03935503,3878.03935503,234.201,603.86122216,0.0,435.148,4700.17396657,603.787774167,3925,0.993054,-606.678,603.769,5.29372293457
707.363731019,3926,6354.07800464,605.136,439.703881157,3766.9360669,463.12,3707.16382868,3766.9360669,3766.9360669,234.124,605.117638897,0.0,395.587,5769.59081786,605.048721735,3926,0.988001,-607.953,605.044,5.22135066023
1002.82781664,3927,5919.77616563,605.17,434.597405016,3731.86308614,463.186,2420.81182924,3731.86308614,3731.86308614,234.134,605.171675026,0.0,472.033,5404.78212818,605.133000989,3927,0.990131,-607.974,605.116,5.28480808051
1687.90147782,3928,6324.68455759,604.645,450.935489957,3979.35408567,463.29,521.812447398,3979.35408567,3979.35408567,234.145,604.633553075,0.0,391.244,5573.96662161,604.608372484,3928,0.989646,-607.397,604.597,5.01018961206
2005.71392478,3929,6577.84845589,605.164,476.439782106,3355.11101176,463.441,1847.98620808,3355.11101176,3355.11101176,234.185,605.12857584,0.0,469.084,4996.61408005,605.109926067,3929,0.992121,-607.983,605.121,5.33323331659
1902.32618748,3930,6085.44139836,606.215,437.721765032,3577.06752453,463.498,516.17224699,3577.06752453,3577.06752453,234.197,606.209174133,0.0,380.354,4672.9398769,606.181526451,3930,0.992101,-609.193,606.156,4.97441248836
172.165326173,3931,6214.47264695,604.676,429.846298346,3853.51761933,463.592,5648.02437478,3853.51761933,3853.51761933,234.282,604.672590994,0.0,353.106,5903.96427883,604.63001677,3931,0.989663,-607.513,604.626,4.88071388392
1491.80125801,3932,6263.01717216,605.312,431.366663689,3767.2994474,463.703,995.216499982,3767.2994474,3767.2994474,234.275,605.302829571,0.0,353.139,5433.08495851,605.268200431,3932,0.989322,-608.048,605.262,4.98888621425
1124.22624534,3933,6733.62952688,603.803,494.180377289,3819.44169237,463.827,2773.07173792,3819.44169237,3819.44169237,234.305,603.78405766,0.0,504.812,6119.35771796,603.749081009,3933,0.98678,-606.667,603.744,5.4083415223
136.288982646,3934,6172.39258402,605.065,473.084015646,3497.98891518,463.944,5730.03759391,3497.98891518,3497.98891518,234.35,605.079014481,0.0,628.597,5994.05106314,605.061015793,3934,0.985663,-607.921,605.037,5.66699066232
1955.36142027,3935,6532.94135235,605.573,466.213794415,4275.21832365,464.031,1323.44312083,4275.21832365,4275.21832365,234.377,605.54603099,0.0,350.741,5272.74461748,605.531178155,3935,0.985882,-608.61,605.537,4.89683903211
111.080981165,3936,6062.21629289,604.896,448.945889026,4274.28107639,464.109,5688.28447473,4274.28107639,4274.28107639,234.39,604.879370629,0.0,415.821,5884.37383366,604.869466834,3936,0.98546,-607.883,604.865,5.10430084617
1347.99697039,3937,6019.60595518,604.536,450.973738448,3319.71040144,464.184,1563.4471514,3319.71040144,3319.71040144,234.437,604.534159234,0.0,314.39,5167.77203997,604.519907897,3937,0.988531,-607.417,604.51,4.85603270864
793.619789201,3938,7039.10501729,606.437,504.428866987,3520.02187133,464.268,4000.66778554,3520.02187133,3520.02187133,234.415,606.421395996,0.0,368.644,6203.97986902,606.410974003,3938,0.983915,-609.293,606.414,5.05877100424
700.785891614,3939,6446.56014811,606.409,479.019390096,2195.60229161,464.35,3899.73449193,2195.60229161,2195.60229161,234.408,606.398221931,0.0,399.814,5962.7984572,606.391358191,3939,0.984392,-609.226,606.382,5.18704332585
2040.91001605,3940,5207.22440362,605.838,337.955209792,4076.10793273,464.449,-39.9394987322,4076.10793273,4076.10793273,234.421,605.816412664,0.0,465.168,2259.66730841,605.79173528,3940,0.99567,-608.698,605.798,5.39404531989
2356.99137328,3941,6372.32548566,606.112,449.499967085,4171.24460905,464.527,528.051841378,4171.24460905,4171.24460905,234.428,606.118890642,0.0,392.186,4561.97249196,606.117173755,3941,0.989991,-608.929,606.091,5.12386225708
1826.76015813,3942,6514.86620539,607.195,484.052031094,4151.15186265,464.619,947.543387917,4151.15186265,4151.15186265,234.487,607.198828751,0.0,390.608,5210.32181056,607.185826192,3942,0.987029,-610.04,607.18,5.08171054874
371.784532792,3943,6336.68263386,604.776,477.155698488,544.555082492,464.759,5092.16684324,544.555082492,544.555082492,234.59,604.77323909,0.0,550.999,6084.41256311,604.7575757,3943,0.985813,-607.742,604.762,5.59558780804
1619.56852594,3944,6493.64577816,605.809,491.591866651,3933.5896681,464.843,1575.87794087,3933.5896681,3933.5896681,234.71,605.826089679,0.0,446.913,5184.02587329,605.819948857,3944,0.985125,-608.781,605.794,5.34777252135
1936.88485548,3945,6405.84314182,605.411,472.212353493,1701.38992892,464.956,1150.45477709,1701.38992892,1701.38992892,234.705,605.413432819,0.0,451.668,5251.41826025,605.40032282,3945,0.984774,-608.306,605.393,5.31294387436
1836.15667422,3946,5808.28197452,603.875,463.493450559,4091.52386784,465.035,1141.92043022,4091.52386784,4091.52386784,234.795,603.883714985,0.0,405.063,3556.86482037,603.876085526,3946,0.992132,-606.794,603.856,5.15211671134
1746.56830571,3947,5934.55695274,607.058,439.093305867,3824.00606878,465.153,941.34422323,3824.00606878,3824.00606878,234.785,607.044496701,0.0,471.415,4584.50252603,607.03489191,3947,0.990604,-610.103,607.039,5.34126977813
1713.97498455,3948,6299.74542892,605.711,470.984781549,3573.38287355,465.273,443.16709462,3573.38287355,3573.38287355,234.777,605.682447699,0.0,454.25,5461.63493237,605.671862538,3948,0.988946,-608.74,605.675,5.18662958218
719.362717057,3949,5923.32181429,606.922,440.991324477,4051.01346477,465.394,3332.18486914,4051.01346477,4051.01346477,234.841,606.923982162,0.0,397.281,5460.67369369,606.916211533,3949,0.988145,-609.906,606.899,5.20405090489
236.318012639,3950,5948.78334589,606.593,437.076911644,4023.05948407,465.462,5087.74976203,4023.05948407,4023.05948407,234.932,606.603698367,0.0,351.89,5707.60869041,606.599116304,3950,0.987946,-609.422,606.583,4.96906860689
108.026910982,3951,5933.20145835,608.327,428.08126854,4274.58090895,465.523,5586.1162376,4274.58090895,4274.58090895,235.0,608.33962672,0.0,438.875,5779.1112122,608.336594189,3951,0.986675,-611.108,608.317,5.25708830748
1957.34946984,3952,6570.8412758,607.513,461.166573964,3473.44486959,465.526,506.007652106,3473.44486959,3473.44486959,235.14,607.501562331,0.0,351.451,5187.04187504,607.498937628,3952,0.985721,-610.371,607.496,4.99427806305
282.672964515,3953,5965.18497806,606.856,455.6844768,3751.99128257,465.594,4962.86261164,3751.99128257,3751.99128257,235.154,606.844056998,0.0,441.76,5774.03506287,606.830680192,3953,0.985868,-609.774,606.825,5.36302831348
2049.97677174,3954,6513.1007032,606.724,447.727614617,4211.19576236,465.617,902.444654808,4211.19576236,4211.19576236,235.175,606.729451752,0.0,385.72,4617.17804106,606.722864755,3954,0.986193,-609.672,606.704,5.15221033632
1976.60934911,3955,6271.94015111,606.495,426.539639802,3345.55236953,465.684,283.905427036,3345.55236953,3345.55236953,235.222,606.479421636,0.0,452.606,4677.13076578,606.45224039,3955,0.988687,-609.263,606.47,5.22196313573
830.297131789,3956,5976.742042,608.034,442.64855632,4250.56196975,465.841,2947.34112875,4250.56196975,4250.56196975,235.356,608.032482687,0.0,445.904,5396.60973207,608.01477878,3956,0.988395,-610.729,608.006,5.3020564232
93.460409093,3957,5215.6874904,608.148,392.68271393,3321.4201271,465.907,4908.87089414,3321.4201271,3321.4201271,235.375,608.139827224,0.0,303.88,5064.65023639,608.128147457,3957,0.985699,-610.805,608.132,4.80443309192
227.662432141,3958,6279.3151491,608.046,435.440057097,3801.49805623,466.008,5496.99265378,3801.49805623,3801.49805623,235.438,608.066950924,0.0,435.743,5838.03392709,608.059392081,3958,0.984052,-610.826,608.024,5.4804745625
814.391932726,3959,6373.22862273,608.722,473.069449418,3591.35531329,466.129,3419.41303862,3591.35531329,3591.35531329,235.457,608.720253437,0.0,417.764,5647.38079565,608.71364986,3959,0.985883,-611.558,608.707,5.34348659698
1267.53988893,3960,6644.51039652,609.075,489.394005309,4256.51007932,466.244,2070.23604257,4256.51007932,4256.51007932,235.484,609.090798591,0.0,399.835,5849.94882908,609.073543894,3960,0.986252,-612.106,609.062,5.20892632687
380.615993271,3961,6170.52159207,606.518,451.610153598,1940.02079659,466.336,4726.77290261,1940.02079659,1940.02079659,235.466,606.507083002,0.0,515.102,5830.75864298,606.496257918,3961,0.988858,-609.481,606.49,5.64580891092
161.559844486,3962,6395.46766594,607.469,448.987622836,4077.69606162,466.481,5801.55236488,4077.69606162,4077.69606162,235.477,607.474624256,0.0,512.87,6051.12210161,607.46840682,3962,0.984587,-610.587,607.46,5.59231872845
953.671557639,3963,6200.42622808,607.66,472.511999889,1350.91140815,466.562,3238.1034741,1350.91140815,1350.91140815,235.505,607.645572048,0.0,403.173,5367.92413219,607.639983618,3963,0.985467,-610.828,607.637,5.31480600256
1431.17466489,3964,6072.62848804,609.305,444.630655424,3468.01825309,466.659,1153.48955543,3468.01825309,3468.01825309,235.605,609.315756893,0.0,427.229,5421.78526627,609.313395812,3964,0.984987,-612.321,609.296,5.48678038614
1929.3585975,3965,6187.37859953,607.489,437.897901607,744.276884877,466.699,565.260008911,744.276884877,744.276884877,235.71,607.49421861,0.0,396.542,4985.53287815,607.491040835,3965,0.983583,-610.551,607.483,5.35382103084
204.912571115,3966,6092.39572291,607.048,446.611722062,3901.33111461,466.8,5443.82605799,3901.33111461,3901.33111461,235.731,607.046401408,0.0,485.311,5763.80965323,607.040861104,3966,0.98388,-610.058,607.037,5.62998543067
789.832113805,3967,5934.53167497,608.613,448.508221572,4080.83281741,466.836,3139.76906412,4080.83281741,4080.83281741,235.763,608.628824947,0.0,298.473,5478.32752536,608.622925818,3967,0.987326,-611.674,608.606,5.18730846223
1495.07293465,3968,5799.03540187,607.907,418.549527924,3801.38452869,466.905,524.68458519,3801.38452869,3801.38452869,235.749,607.881252598,0.0,413.695,4971.50715306,607.876718072,3968,0.986339,-610.674,607.896,5.49202328232
1387.37854523,3969,6032.48400522,608.966,450.272136367,3638.16964334,466.984,2135.62793818,3638.16964334,3638.16964334,235.819,608.996339819,0.0,571.847,4977.16812652,608.990576042,3969,0.988227,-611.73,608.963,5.95840553602
114.907038884,3970,6134.88811746,609.727,463.535063613,3253.58788831,467.143,5805.10159666,3253.58788831,3253.58788831,235.87,609.709298458,0.0,611.737,5996.9567859,609.707745264,3970,0.983229,-612.511,609.722,6.04062812969
1438.08409836,3971,6262.00191602,607.619,446.150392553,3865.90464164,467.224,1159.47399174,3865.90464164,3865.90464164,235.864,607.654309277,0.0,488.84,5430.54284716,607.642982705,3971,0.987461,-610.48,607.61,5.75972816594
1819.72035102,3972,5531.08402981,608.808,385.574410281,2910.01871215,467.285,213.79808789,2910.01871215,2910.01871215,235.853,608.75270584,0.0,522.312,2996.75587356,608.746267081,3972,0.992828,-611.64,608.79,5.69026407543
1988.47774587,3973,5785.8173475,608.608,388.594206259,3456.71719018,467.365,-58.4648874116,3456.71719018,3456.71719018,235.937,608.664322882,0.0,418.421,3845.64404421,608.654122036,3973,0.988993,-611.468,608.601,5.61676075635
2008.62694025,3974,5540.33686755,608.444,385.101554838,3523.99008337,467.499,60.1068268119,3523.99008337,3523.99008337,235.979,608.458765302,0.0,442.16,3341.20199263,608.43992876,3974,0.988879,-611.396,608.425,5.58630541629
628.297506239,3975,6277.33596595,607.106,471.971020901,1211.55333236,467.582,3871.62656032,1211.55333236,1211.55333236,235.955,607.10661836,0.0,342.474,5650.11423046,607.103925993,3975,0.983531,-609.892,607.098,5.15863722676
2022.68403588,3976,5939.48867327,608.15,424.354138992,4271.72121046,467.632,-151.028579687,4271.72121046,4271.72121046,235.994,608.138012875,0.0,502.532,4278.51354174,608.133139845,3976,0.990286,-610.936,608.132,5.65729059701
910.340260863,3977,6186.33257264,608.875,462.047064328,3397.19770443,467.72,3954.80805076,3397.19770443,3397.19770443,236.025,608.898900545,0.0,333.714,5364.44656645,608.896532327,3977,0.98839,-611.732,608.866,5.19135116425
2037.68355496,3978,5906.78386638,609.405,413.533738292,3976.2355114,467.824,233.966837244,3976.2355114,3976.2355114,236.109,609.352588844,0.0,436.022,3117.99916906,609.338787787,3978,0.993407,-612.182,609.379,5.36858891541
160.857208475,3979,5844.6838404,606.788,433.331333464,3587.00933777,467.921,5360.70036551,3587.00933777,3587.00933777,236.173,606.836074038,0.0,520.97,5661.00576672,606.827489263,3979,0.987019,-609.641,606.773,5.72158559634
175.999871444,3980,5760.16440543,607.481,434.453869242,3719.35375236,468.05,5255.56460519,3719.35375236,3719.35375236,236.232,607.484151045,0.0,444.699,5530.81033286,607.462146363,3980,0.986687,-610.322,607.452,5.52389137146
163.94300829,3981,5713.47681933,608.061,404.123614704,4108.82530573,468.108,5152.57860156,4108.82530573,4108.82530573,236.26,608.041520192,0.0,399.566,5378.21045214,608.022985435,3981,0.987759,-610.799,608.024,5.30080497698
1382.6717297,3982,6133.78306468,606.684,437.25800605,3687.7643785,468.24,1299.78002657,3687.7643785,3687.7643785,236.34,606.677287343,0.0,502.646,5371.00875485,606.654192131,3982,0.986219,-609.286,606.638,5.611702318
395.77310351,3983,5296.49484462,608.767,389.573494234,3590.37091502,468.286,3865.46452477,3590.37091502,3590.37091502,236.368,608.73661153,0.0,422.167,4986.67742939,608.675494296,3983,0.990169,-611.415,608.682,5.40182791293
2033.59223886,3984,5948.02877301,605.974,418.195472184,3646.09939728,468.369,436.527531004,3646.09939728,3646.09939728,236.473,605.972620435,0.0,503.556,4202.05320791,605.890280262,3984,0.987946,-608.585,605.866,5.71438776886
141.696621803,3985,5985.23035202,606.776,440.999168885,3113.14055424,468.499,5496.04396749,3113.14055424,3113.14055424,236.519,606.74468054,0.0,399.561,5761.13759787,606.65180585,3985,0.984655,-609.384,606.654,5.38739797558
1905.42507212,3986,6838.13489222,608.078,482.174016386,3830.59184387,468.615,1721.58032422,3830.59184387,3830.59184387,236.546,608.070661772,0.0,351.751,5525.20636863,607.969489964,3986,0.987755,-610.759,607.96,5.1793795273
303.22852586,3987,6404.3723065,607.196,466.634619868,3857.57684523,468.698,5369.69223701,3857.57684523,3857.57684523,236.581,607.17064966,0.0,499.309,5997.58770192,607.097872084,3987,0.985241,-609.897,607.104,5.77045896971
736.831198352,3988,6173.22171875,607.876,449.734005896,3327.86135955,468.823,3567.71581566,3327.86135955,3327.86135955,236.592,607.874183794,0.0,495.776,5605.17616833,607.840697268,3988,0.980201,-610.823,607.825,5.60046024316
1322.22368613,3989,6526.65150601,609.169,429.779717108,2682.13314117,468.93,1496.84862638,2682.13314117,2682.13314117,236.621,609.188140413,0.0,507.812,5357.92691669,609.170329654,3989,0.987673,-612.142,609.129,5.63443926089
1128.77827241,3990,5444.79899942,607.385,407.674318313,3719.7786073,468.997,1557.23941391,3719.7786073,3719.7786073,236.595,607.323536448,0.0,317.057,4932.71862406,607.311118766,3990,0.986527,-610.289,607.342,5.17131636228
186.140319131,3991,6310.78442225,608.354,457.655831896,4052.33588615,469.083,5562.93518389,4052.33588615,4052.33588615,236.593,608.364286959,0.0,533.805,5969.93113735,608.336319152,3991,0.983453,-611.177,608.304,5.72423055495
166.035572292,3992,6425.16590043,609.395,463.763812927,3711.37513189,469.145,5839.26761223,3711.37513189,3711.37513189,236.641,609.368278243,0.0,442.158,6128.6371469,609.327427957,3992,0.985021,-612.317,609.327,5.45727167791
273.083386712,3993,6053.7651521,608.813,437.02450024,3716.3546617,469.183,5177.24963738,3716.3546617,3716.3546617,236.649,608.786202061,0.0,416.004,5643.25847782,608.752581921,3993,0.987177,-611.761,608.748,5.46899401308
1060.88371184,3994,5902.79779452,609.301,434.215372494,4304.1212877,469.258,2279.59240842,4304.1212877,4304.1212877,236.685,609.277705662,0.0,419.866,5437.07459889,609.234914058,3994,0.98773,-612.163,609.233,5.38859442821
1740.4845522,3995,6199.58488144,607.081,442.969505277,4206.52359266,469.429,1437.10208886,4206.52359266,4206.52359266,236.706,607.070587155,0.0,504.32,5066.59135585,607.010741115,3995,0.987246,-609.998,606.989,5.72347933794
202.702044629,3996,6379.16015631,609.429,455.842117782,3646.33712426,469.555,5601.47393304,3646.33712426,3646.33712426,236.752,609.419681549,0.0,503.455,6021.82487717,609.352866052,3996,0.986072,-612.394,609.344,5.5865488321
805.394224478,3997,6716.84414154,608.385,481.600701488,3797.75244496,469.616,3735.61088041,3797.75244496,3797.75244496,236.767,608.393403291,0.0,461.259,6083.22491524,608.282479128,3997,0.984501,-611.365,608.259,5.55053583988
961.474408638,3998,6554.55062945,610.583,430.226495629,4255.91404981,469.657,3283.30605948,4255.91404981,4255.91404981,236.83,610.571969367,0.0,394.203,5421.17670514,610.452950265,3998,0.98893,-613.493,610.451,5.33436965465
2149.89879432,3999,7089.74565014,608.517,487.374270153,4162.46922048,469.723,514.401115829,4162.46922048,4162.46922048,236.895,608.514824018,0.0,483.457,5243.68423845,608.389592273,3999,0.986665,-611.176,608.376,5.70891488801
224.0532819,4000,6765.74015537,610.258,495.320856078,3558.17407914,469.734,6072.97533468,3558.17407914,3558.17407914,236.858,610.255729153,0.0,291.039,6477.12524507,610.125343403,4000,0.982812,-613.193,610.124,5.10903423523
2140.37161411,4001,6156.03356401,610.261,437.491002704,3613.07924942,469.77,73.67107535,3613.07924942,3613.07924942,236.887,610.269178189,0.0,317.396,4859.87265018,610.105962228,4001,0.988613,-613.424,610.09,5.2961970417
2086.17475648,4002,6501.04223109,610.632,448.010634018,3802.81442692,469.862,834.141864874,3802.81442692,3802.81442692,236.913,610.611500202,0.0,408.713,4840.01659118,610.451467965,4002,0.98768,-613.708,610.448,5.53711855203
1055.69710595,4003,6602.15471004,610.036,489.213328631,4039.14565801,469.921,3004.46295901,4039.14565801,4039.14565801,236.943,610.053177924,0.0,296.782,5627.02160365,609.90190386,4003,0.981711,-613.177,609.886,5.15131982325
155.762464056,4004,6599.38051625,612.001,475.909474139,4088.25910314,469.988,6121.69852339,4088.25910314,4088.25910314,236.966,612.005998145,0.0,515.827,6325.65879055,611.890454314,4004,0.984492,-615.164,611.874,5.83187098286
206.812715136,4005,5831.70248857,612.937,431.84853862,3419.58385569,470.073,5140.25181419,3419.58385569,3419.58385569,236.981,612.938529729,0.0,403.39,5634.57271609,612.873757076,4005,0.984673,-616.228,612.863,5.61794985499
2699.23036312,4006,6634.13102462,611.31,408.511995128,3774.52699959,470.188,-235.205013774,3774.52699959,3774.52699959,237.087,611.291930089,0.0,441.704,3828.48233619,611.258964081,4006,0.990268,-614.731,611.262,5.47661249977
222.441370476,4007,6414.6000761,613.814,471.039069959,4045.14181525,470.249,5700.58752612,4045.14181525,4045.14181525,237.158,613.822860699,0.0,454.437,6004.86215698,613.814666986,4007,0.984703,-617.033,613.793,5.59702946337
1626.93223565,4008,6351.34207291,613.789,441.103077737,3439.30182728,470.284,1997.8271775,3439.30182728,3439.30182728,237.171,613.779145523,0.0,437.497,4848.09358012,613.772487386,4008,0.984377,-616.982,613.77,5.54846966754
2127.98559485,4009,5966.42486739,614.978,412.346324692,4245.31296467,470.353,540.540040691,4245.31296467,4245.31296467,237.242,614.975705186,0.0,289.596,3056.41714045,614.969641212,4009,0.992278,-618.231,614.968,5.22809408712
1361.32876736,4010,5732.39417768,615.002,443.669847093,3956.5872539,470.454,1967.83565623,3956.5872539,3956.5872539,237.263,614.99475048,0.0,483.653,4888.01260965,614.994266618,4010,0.987122,-618.35,614.991,5.69399076899
1326.88773039,4011,6488.86459431,614.151,465.756298253,4166.02277532,470.504,1874.42398527,4166.02277532,4166.02277532,237.269,614.158099173,0.0,443.084,5831.35322656,614.158022414,4011,0.985855,-617.474,614.144,5.46538264256
1229.5857257,4012,6406.29395679,615.469,479.110898659,3987.22253033,470.632,2526.91656698,3987.22253033,3987.22253033,237.304,615.478799078,0.0,489.533,5257.76712234,615.472571693,4012,0.986632,-618.882,615.461,5.68498688447
1515.80321069,4013,5579.48963108,617.321,409.178353005,3974.88896135,470.729,275.890734234,3974.88896135,3974.88896135,237.345,617.32981804,0.0,428.949,4576.13424102,617.326088571,4013,0.987282,-620.685,617.316,5.57624347833
2229.27411752,4014,6072.40333672,617.132,424.656999744,4015.44597276,470.787,-317.385911014,4015.44597276,4015.44597276,237.403,617.140783018,0.0,359.089,4313.78622304,617.140460218,4014,0.992027,-620.369,617.13,5.4265963227
521.845895426,4015,5816.859448,617.576,425.290233422,1838.8892591,470.902,4276.29106745,1838.8892591,1838.8892591,237.38,617.598636917,0.0,469.303,5271.25566421,617.595926537,4015,0.990212,-620.949,617.573,5.73086039879
144.711643736,4016,5943.56867074,619.08,428.436766108,4064.48435387,471.0,5509.25318044,4064.48435387,4064.48435387,237.358,619.086538301,0.0,337.818,5698.74856161,619.08608741,4016,0.987156,-622.562,619.077,5.32631458262
228.127458729,4017,5986.6212413,618.454,430.723213956,4042.87711365,471.034,5371.7648206,4042.87711365,4042.87711365,237.452,618.470343953,0.0,298.232,5734.23382425,618.468897718,4017,0.984546,-621.792,618.453,5.11666209731
2105.57412037,4018,6100.44046416,620.148,432.312872975,938.612902523,471.153,648.166263322,938.612902523,938.612902523,237.482,620.145407815,0.0,411.288,4096.80666879,620.145377499,4018,0.992569,-623.669,620.145,5.5520978095
841.262763767,4019,5883.14034847,618.994,444.373436259,3807.64404649,471.25,2889.53838743,3807.64404649,3807.64404649,237.509,619.011300077,0.0,401.122,5368.64920562,619.011015742,4019,0.988504,-622.53,618.986,5.36226409056
2140.44189947,4020,5994.165536,620.226,433.590343227,4071.16225273,471.305,264.014052426,4071.16225273,4071.16225273,237.479,620.253377375,0.0,480.364,4318.50715981,620.253286317,4020,0.988986,-623.655,620.224,5.51999524607
2420.46701272,4021,6039.40698262,620.093,417.612580599,4100.22291799,471.399,399.373014101,4100.22291799,4100.22291799,237.428,620.091958379,0.0,440.487,3519.7410946,620.089209129,4021,0.992005,-623.423,620.089,5.3676754564
1568.53235803,4022,5139.43473905,621.698,318.232212287,3854.41813703,471.489,-365.395245228,3854.41813703,3854.41813703,237.474,621.71248918,0.0,369.092,1250.53784712,621.710203487,4022,0.995855,-625.117,621.694,5.22080993098
1991.64239261,4023,5847.64751721,620.856,416.229411744,3506.57404733,471.63,654.6250237,3506.57404733,3506.57404733,237.534,620.856820536,0.0,486.905,3246.66411004,620.856792736,4023,0.993812,-624.096,620.852,5.48927885858
1843.9099232,4024,6195.54791555,621.114,448.415431725,1178.08738994,471.754,1198.60003578,1178.08738994,1178.08738994,237.571,621.125886437,0.0,540.863,4123.77715313,621.1241945,4024,0.989071,-624.48,621.106,5.71733212732
2352.27767492,4025,5800.04222544,620.531,363.651967007,3614.56273803,471.819,-506.285204291,3614.56273803,3614.56273803,237.57,620.543117258,0.0,392.686,3881.91029422,620.539205044,4025,0.99035,-623.785,620.523,5.39258344437
1816.14035101,4026,6218.20426552,621.191,442.972410129,96.382004985,471.907,775.770332265,96.382004985,96.382004985,237.599,621.200567157,0.0,555.443,4958.99193861,621.193237075,4026,0.987811,-624.501,621.18,5.80582863631
2042.69819017,4027,5815.72944281,622.284,384.632985135,3871.2280163,472.017,391.077133629,3871.2280163,3871.2280163,237.622,622.297767845,0.0,470.836,3602.02488831,622.295448507,4027,0.992498,-625.421,622.282,5.59547826291
2020.37199274,4028,5933.80142609,621.427,410.360586252,3470.03352152,472.151,1301.26877284,3470.03352152,3470.03352152,237.657,621.441417827,0.0,521.092,3725.84815668,621.43827103,4028,0.992938,-624.393,621.421,5.76030222072
1439.24478714,4029,6383.48940723,621.493,456.799924474,3690.47721944,472.232,1350.5246016,3690.47721944,3690.47721944,237.663,621.490713072,0.0,480.377,5652.53159886,621.490570201,4029,0.985506,-624.454,621.492,5.5778675191
692.957414222,4030,5803.13185151,621.575,423.888393671,3528.66852383,472.328,3338.70051421,3528.66852383,3528.66852383,237.667,621.583538441,0.0,391.729,5387.45771297,621.578857453,4030,0.984567,-624.772,621.564,5.32763430408
