AverageDiscountedReturn,StdEsReturn,PolicyRegParamNorm,AverageAbsY,AverageY,MaxEsReturn,QFunRegParamNorm,AverageAbsQYDiff,AverageAbsQ,MinReturn,MinEsReturn,AverageReturn,AverageQLoss,AverageEsReturn,AverageAction,AveragePolicySurr,Iteration,Epoch,StdReturn,MaxReturn,AverageQ
238.127690938,134.829594606,142.65,234.838753111,234.7695831,589.327018158,239.244,4.32369587271,234.928,532.31276158,208.538065104,700.22944415,154.849,435.40380043,0.999958,-119.655,2300,2300,54.6621243892,831.412827635,234.768
237.936279205,237.839856844,142.637,234.955950961,234.895425442,690.186277276,239.29,4.3225948138,235.017,407.097500025,36.1222358678,770.247477197,140.188,354.638883868,0.999783,-119.675,2301,2301,300.023695692,1912.5222958,234.869
228.38874991,215.933279665,142.693,234.832203914,234.742020109,718.852451041,239.302,4.44262618272,234.938,89.1917589923,26.6915126178,659.507051245,149.665,290.363477571,0.999918,-119.667,2302,2302,147.480568894,860.168070093,234.737
229.519819057,250.634602952,142.672,235.532947057,235.449254165,855.617160114,239.3,4.34102228042,235.619,139.170819814,52.8612970773,821.089888352,141.869,278.063422186,0.999935,-120.075,2303,2303,329.568370959,1933.8927486,235.44
228.868564012,223.733166617,142.668,236.087594997,236.020409599,693.43638099,239.339,4.4304615437,236.201,148.428928519,9.32609853971,917.790423609,142.367,244.021869383,0.999851,-120.462,2304,2304,544.07866802,3099.54314437,236.025
75.4760907285,351.979847031,142.656,236.456814162,236.382620988,1264.36172281,239.369,4.27870710822,236.53,64.1792978434,11.0085548025,102.216830599,129.481,243.360843072,0.99995,-120.582,2305,2305,27.9154031368,135.715009476,236.363
227.808113712,66.1029846506,142.668,236.6598615,236.544411481,284.387026969,239.382,4.45443878646,236.755,158.728322227,60.6439984661,951.780083664,148.573,140.777155771,0.999811,-120.577,2306,2306,435.308094135,2013.18149773,236.548
234.397161349,109.836801528,142.664,236.919549378,236.756219635,446.287320967,239.477,4.61956551842,236.976,175.502321507,176.134161356,1261.51673883,160.046,289.242424198,0.999947,-120.665,2307,2307,808.31962321,3086.49144694,236.737
217.37210679,322.061123938,142.689,237.076026714,236.910602949,979.69155163,239.514,4.76274496114,237.158,425.992592241,61.6417817923,676.51312833,168.963,372.566466539,0.999936,-120.786,2308,2308,143.929630862,1316.59086565,236.909
105.035266051,124.715358579,142.693,237.568616422,237.263524916,475.827787633,239.537,4.81001557843,237.642,125.656388378,99.9461424003,163.757994512,170.671,233.004031692,0.99979,-120.712,2309,2309,51.7779792302,307.802879813,237.261
137.981412094,244.191771969,142.741,237.554553101,237.209199408,834.496607244,239.582,4.94912953652,237.641,199.126840142,44.1612666009,249.068705677,168.853,304.216598181,0.999893,-120.473,2310,2310,18.9743125298,290.131690097,237.192
139.583927712,209.870424672,142.819,237.66145873,237.037597612,629.188877543,239.644,5.33569939911,237.72,206.06769928,60.8893835772,268.78062645,191.928,346.216876878,0.999908,-120.427,2311,2311,125.54910921,1080.31343448,237.048
132.540097573,193.486078472,142.845,237.511800712,236.926891038,671.315876873,239.669,5.26472578859,237.564,186.012752065,116.833763679,261.262174981,173.505,310.950447879,0.999966,-120.678,2312,2312,201.135633692,1825.75815252,236.922
123.589852678,199.030325922,142.878,237.496147614,237.020489339,649.636116439,239.708,5.31388880626,237.577,167.984928487,14.3986090167,211.87119168,186.123,209.737064804,0.999929,-120.763,2313,2313,23.1699774439,267.940004942,237.021
120.294241812,176.447576366,142.963,237.416897021,237.037105638,548.30236169,239.743,5.36880260674,237.517,171.472604811,18.5316209665,203.567642079,183.753,198.780709458,0.999777,-120.814,2314,2314,14.5594382735,234.052826494,237.042
128.567451163,113.917644358,142.971,238.125358774,237.850830541,427.4745543,239.746,5.07383161707,238.239,174.685320217,160.87255582,239.42776781,172.24,268.476383837,0.999854,-121.306,2315,2315,128.939544361,980.377966173,237.847
9.37865859565,40.44143522,142.964,238.20125698,237.976179838,254.321395698,239.745,4.93330134749,238.292,8.75064877239,7.15524646286,9.97609157265,164.899,22.0324767574,0.99988,-121.141,2316,2316,1.32489965837,12.9722225443,237.978
9.61483397107,66.4859105235,142.96,238.100149078,237.867646229,454.374419772,239.757,5.00217110268,238.171,8.938773625,3.96570538308,10.2401912102,176.129,25.5113097603,0.99998,-120.858,2317,2317,1.06652449379,12.6639908814,237.858
8.11830824901,42.2382050562,143.002,237.621437202,237.379526327,341.515710763,239.762,5.30793285091,237.695,7.16026214786,4.4061225632,8.56922926055,206.358,15.0584809101,0.999997,-120.572,2318,2318,0.379614315423,10.1338683442,237.382
7.81684856614,14.3250322543,143.028,236.354551836,236.088407653,113.23605689,239.82,5.38355605025,236.421,7.4329208469,4.44832197074,8.26470330729,199.942,12.0355855544,0.999996,-119.705,2319,2319,0.788683925383,10.4005547252,236.083
11.802766165,22.9331128984,143.063,234.517862855,234.254927375,147.224815481,239.856,5.64791104222,234.614,8.73817800471,5.36338348446,12.7730230332,203.321,13.7540251073,0.999972,-118.683,2320,2320,2.23709082429,18.1511638875,234.251
10.3154668764,70.427545655,143.114,234.010036607,233.732594008,375.497063579,239.924,5.97286121074,234.076,8.054171665,5.3724313941,11.0557187313,226.204,25.1304077264,1.0,-118.519,2321,2321,0.649051828716,11.7333422594,233.736
20.2972041603,46.5045088019,143.148,233.683278879,233.471406603,244.371020911,239.931,5.96814424017,233.755,15.3405540936,3.37582593527,23.1239550512,214.208,25.4893622032,0.999917,-118.625,2322,2322,1.35338217535,25.5197468239,233.47
10.3931983527,56.7582231868,143.117,232.81760305,232.586855432,336.138000796,239.91,5.85006556242,232.906,9.74315997612,5.21641708501,11.1615048197,188.293,24.550384796,0.999896,-118.266,2323,2323,0.265610663508,12.0066010893,232.592
7.38596777909,55.5068846736,143.172,232.527685645,232.3548835,380.222171239,239.893,5.72283024818,232.65,7.03655570193,4.63063383743,7.64546275565,178.474,17.8852434576,0.999878,-118.146,2324,2324,0.408246050877,9.56006936548,232.374
22.8416483739,5.30291882373,143.156,232.109798823,231.912040408,29.7123893921,239.882,5.74582240449,232.237,9.43689569396,3.76605087755,26.3635948047,186.706,11.079333558,0.999921,-117.862,2325,2325,6.0169490236,72.7532655064,231.921
8.90662670968,7.26866983347,143.223,232.14359196,231.892635123,34.6300839892,239.887,5.74105969893,232.241,8.08373981442,4.75569416782,9.34985215684,193.144,12.0082364616,0.999983,-117.723,2326,2326,1.43961007578,18.4655411279,231.896
11.4249428249,112.074517057,143.245,230.642808803,230.378347898,543.653781687,239.901,5.60460210391,230.767,9.31751986321,4.36739627976,12.3113148653,178.756,46.4938913642,0.999992,-116.76,2327,2327,2.67546506269,18.0917252089,230.379
147.281937039,225.740669087,143.211,229.713676775,229.467154642,741.241893197,239.892,5.58823244363,229.856,38.5799718209,7.54631488666,447.412396589,185.9,187.934578495,0.999927,-116.444,2328,2328,381.644483533,1533.92784935,229.489
237.167350709,254.798407437,143.152,229.710173741,229.480154239,827.361722566,239.897,5.24829379541,229.804,597.303257844,11.8616064167,1097.6971951,160.404,277.375810408,0.999875,-116.661,2329,2329,387.788301861,1967.81683938,229.459
226.523341273,182.182342762,143.099,229.706885544,229.517775631,579.737469647,239.875,5.15050015205,229.823,440.368889763,24.984844332,615.240028241,167.053,278.502158242,0.999903,-116.905,2330,2330,133.735452823,1052.61843804,229.514
230.383769173,207.859078469,143.132,230.049537672,229.867581122,669.721517935,239.84,5.18281327458,230.156,445.345536559,56.0331921235,681.242861947,170.544,304.059453306,0.999917,-117.114,2331,2331,191.326084148,1096.28533886,229.857
227.701317475,249.822822615,143.12,230.834366866,230.686401584,996.094377206,239.88,4.98679769786,230.968,452.132226548,153.118657968,633.510040216,157.074,537.804830019,0.999951,-117.665,2332,2332,146.040932416,1057.47083651,230.69
135.736559253,249.726011938,143.125,231.845810298,231.717600864,700.477217826,239.861,4.81546985191,231.968,56.1465895423,10.1923139612,325.634110196,143.129,311.658986194,0.999897,-118.207,2333,2333,288.008459379,1022.53569318,231.699
242.28417798,232.971670943,143.185,231.688255408,231.57880568,664.508507766,239.897,4.8064577469,231.799,569.575954635,24.3638195988,853.837813547,148.532,256.105636287,0.99992,-118.14,2334,2334,226.087977714,1688.79827817,231.569
231.02179916,211.699608871,143.246,232.247211426,232.135752156,617.675306501,239.925,4.89005620035,232.369,481.879442176,12.3009852001,804.647324988,160.409,439.706874676,0.999939,-118.429,2335,2335,317.502629145,1981.91562245,232.122
220.944677423,225.913995892,143.245,233.209307755,233.125959641,690.69106217,239.944,4.82531426374,233.334,519.405450645,63.5591392001,604.891456007,155.811,372.423127953,0.999877,-118.95,2336,2336,84.641848725,1060.80170694,233.122
221.875409231,189.703982699,143.252,233.058293848,232.964542734,644.351137173,239.953,4.75633364086,233.192,515.924550662,74.895547579,598.105851449,151.457,277.315058073,0.999967,-118.851,2337,2337,83.1557092362,965.599765323,232.952
218.752147813,188.246395291,143.288,233.204202479,233.118285246,648.48207152,239.987,4.67765451779,233.312,514.730760705,106.011258842,567.021564586,151.71,351.518209805,0.999915,-118.916,2338,2338,45.408801719,698.240157512,233.1
217.746608554,190.601199215,143.342,233.594998587,233.524368105,646.015171769,240.039,4.74798672685,233.706,494.694752579,49.6329467081,556.689936275,148.768,310.023468036,0.999878,-119.056,2339,2339,30.2816166315,669.649259699,233.519
211.629870798,202.843044561,143.385,234.211042639,234.119683905,577.681701835,240.063,4.70121506618,234.271,468.291231251,45.8355189817,502.417454931,152.467,303.345416426,0.999962,-119.323,2340,2340,11.268795902,536.546337616,234.099
213.895089255,148.592145817,143.387,234.20454523,234.126486387,498.208406708,240.086,4.73959237187,234.301,484.295397259,6.98543475974,519.099125586,148.679,270.144049129,0.999906,-119.196,2341,2341,19.2686815612,569.474264627,234.13
205.61947151,207.589587758,143.407,234.047106584,233.961698066,718.78593752,240.119,4.81957066647,234.135,262.790567935,90.282447351,877.464239501,148.639,409.013812251,0.999932,-119.208,2342,2342,441.046878438,2224.24511537,233.953
196.949344206,201.558058977,143.371,233.870710413,233.737009833,720.175576145,240.098,5.0050347959,233.974,186.173944542,109.812515357,684.043665526,170.876,320.7648394,0.999943,-119.059,2343,2343,313.077902333,1845.48754273,233.73
209.714959376,208.091864694,143.417,233.55341413,233.401596094,699.690607413,240.096,5.02306632885,233.589,250.870280942,7.14879939703,1038.87529214,181.662,247.013396672,0.999958,-118.895,2344,2344,531.876385388,2595.93544502,233.395
172.908413836,129.288901478,143.367,234.415441656,234.23489683,459.632161627,240.131,5.04247839119,234.484,154.162353752,7.39346063605,492.200510082,174.769,167.379254596,0.99984,-119.188,2345,2345,213.651545337,1185.56507289,234.226
162.032176933,142.19981163,143.398,234.037718435,233.835810447,520.442860388,240.167,5.14767038661,234.086,151.929631561,116.457862999,487.122285713,176.897,277.768274142,0.999912,-118.96,2346,2346,341.389970727,1931.76390819,233.83
177.351194963,175.113402262,143.365,234.220052673,233.95223924,608.186760435,240.207,5.29164837061,234.242,224.027840156,8.47318951716,1262.59788817,185.62,258.817644104,0.999948,-118.994,2347,2347,722.783846302,2288.42344895,233.951
95.9053514595,338.102033378,143.357,234.444866271,234.086542533,1075.27561849,240.271,5.28872811739,234.445,74.8090057693,192.138295693,243.299672817,178.331,554.349339638,0.999967,-119.016,2348,2348,384.010619755,2054.05996828,234.079
113.505175887,510.69070085,143.484,233.234035609,232.695160019,1534.63719912,240.285,5.54744780485,233.215,80.7389975014,258.169280849,394.628901205,196.484,671.054376416,0.999931,-118.324,2349,2349,549.369869882,2480.32328051,232.687
56.6138219656,302.769045637,143.564,233.761578921,233.279080801,854.141052807,240.329,5.61987871624,233.765,63.2324759346,74.5259040314,71.8549546895,193.313,571.721670311,0.999895,-118.841,2350,2350,25.3520934463,294.33502832,233.268
121.203959605,109.667881884,143.576,233.944090249,233.528917941,304.305465263,240.335,5.50762538204,233.945,84.7906865107,10.1269072297,356.795597642,183.627,144.255136241,0.999959,-118.986,2351,2351,452.425775324,2505.42830332,233.522
167.330507388,443.043425461,143.587,233.615045495,233.284583633,1380.3770111,240.364,5.46463173171,233.669,78.9534418624,431.240633013,582.97503363,181.506,753.913848239,0.999983,-118.848,2352,2352,380.728668835,1163.81297692,233.278
176.255295484,749.170985944,143.567,234.108721958,233.875291021,2065.69438197,240.418,5.31251716759,234.182,68.5250177278,567.352410086,638.280836869,165.797,1316.52339603,0.999951,-119.202,2353,2353,414.116960829,1386.48957524,233.87
167.730897878,394.123400805,143.601,234.141270477,233.958741319,1054.86995177,240.447,5.29561753587,234.23,222.302904643,69.7114111841,732.660571935,172.658,500.573129868,0.99995,-119.312,2354,2354,571.826877653,2555.1871383,233.956
171.084574215,214.44384241,143.634,234.708156534,234.59287036,832.638199295,240.484,5.11894075312,234.842,228.812559688,198.103731501,869.973802785,158.957,409.33500919,0.999941,-119.738,2355,2355,626.418014882,2539.57388753,234.59
206.487638595,240.780688478,143.686,235.511771468,235.399563173,696.444908678,240.482,5.00558893353,235.622,781.800734581,17.2770811734,1278.81413857,160.201,260.70006911,0.999979,-120.136,2356,2356,367.520117321,2579.1094219,235.391
231.211331704,241.00214438,143.706,235.756593629,235.659978475,861.044068294,240.498,4.84274875522,235.858,772.28026,118.796876372,936.281372482,161.378,445.084023891,0.99996,-120.249,2357,2357,366.089636019,2772.14185249,235.656
226.911988256,200.302380045,143.735,236.753263492,236.667752118,825.618736619,240.53,4.72985404333,236.882,454.773079095,159.793938089,806.291932998,156.945,422.0644085,0.999947,-120.737,2358,2358,142.914253161,1031.36112138,236.659
248.799769969,203.57002668,143.69,237.035334365,236.932743599,735.023945763,240.54,4.70022535941,237.159,722.712832111,14.188190735,1093.01139259,151.019,351.60133903,0.99993,-120.762,2359,2359,367.437738152,1979.39465686,236.933
235.292204532,194.933400192,143.657,237.025190492,236.921990313,533.290220381,240.544,4.67700252855,237.133,560.521947844,8.87037662945,856.790235277,139.945,312.974992402,0.999869,-120.804,2360,2360,341.401825067,2116.88316178,236.911
234.780568658,236.458441621,143.646,237.766448596,237.674394227,814.312716038,240.527,4.71955460652,237.908,553.491935062,64.2197205445,746.265358273,159.712,424.653143721,0.999944,-121.119,2361,2361,172.494583793,1577.46574134,237.671
225.052036909,291.625297448,143.686,237.691419934,237.599624029,979.928480503,240.538,4.67017965544,237.832,438.448042605,8.88307910297,1005.80836557,158.475,423.491835568,0.999966,-121.077,2362,2362,365.024350414,2407.18794602,237.595
230.417813265,187.788314379,143.712,237.244138783,237.134802455,583.010500042,240.536,4.53501597754,237.351,899.929679659,54.3675553813,1335.5107103,135.988,325.336876646,0.999974,-120.827,2363,2363,362.457119871,2217.58544344,237.129
225.669986549,287.332475529,143.785,238.589040448,238.491579781,705.360585817,240.574,4.48448090872,238.71,705.419816175,5.79886788729,1167.99332413,140.987,364.391970082,0.999963,-121.539,2364,2364,417.231641638,2440.33156394,238.489
225.152201764,387.598547683,143.747,238.467913394,238.383652919,1348.8462442,240.603,4.41265357701,238.594,772.219084852,155.495368869,1174.11215962,138.133,513.372571505,0.999942,-121.499,2365,2365,395.985777094,2440.11964813,238.392
219.947914462,399.735012454,143.841,238.978959837,238.886882457,1059.78997273,240.604,4.46738252658,239.085,749.363668756,85.3681626881,1355.01486642,135.917,675.064562102,0.999978,-121.715,2366,2366,587.972067118,2554.94813533,238.873
220.178142242,546.064812832,143.797,238.453233488,238.355383259,1447.85930879,240.643,4.50985647706,238.562,738.752333177,8.48082342433,1120.55439389,145.583,655.358584793,0.999936,-121.464,2367,2367,511.67852818,2496.79473823,238.345
216.916428021,301.04474223,143.81,239.119066928,239.027420895,954.359131862,240.675,4.46698018695,239.261,517.764957086,28.645307175,1322.4225035,144.663,553.945576617,0.99995,-121.784,2368,2368,582.201437498,2646.22551064,239.028
210.79900045,205.539737652,143.845,239.174342472,239.087467404,731.990378098,240.73,4.23500650185,239.281,399.357584111,55.7308513592,1191.43422978,125.221,301.970954804,0.999959,-121.798,2369,2369,501.164109556,2394.10312888,239.077
211.069175185,309.7158055,143.902,239.451252808,239.358635371,1095.26930727,240.709,4.34613560164,239.573,658.254390526,143.340586398,1108.71824905,141.286,558.936757855,0.999993,-121.953,2370,2370,586.773596824,2510.82403308,239.352
210.526937698,412.613017843,143.997,239.781633172,239.67089536,1226.33525888,240.708,4.25405286102,239.888,507.589155267,220.129375058,990.466492879,135.196,750.689456782,0.999968,-122.073,2371,2371,362.981229808,1994.23657873,239.669
213.207799176,672.174999484,144.012,240.066839073,239.9717073,1834.94644632,240.733,4.2363958659,240.214,604.684335619,258.379633954,1565.26521424,126.895,909.625190823,0.999911,-122.218,2372,2372,555.699990816,2407.73532599,239.968
207.360543734,251.933865642,144.029,239.870812251,239.776526361,759.932704023,240.744,4.3281812487,239.987,551.3305931,15.0439692154,1107.85256933,146.099,412.01952455,0.999877,-122.141,2373,2373,375.116178441,2217.07641061,239.769
192.378840119,451.956978967,144.08,239.7440808,239.659717895,1091.05270358,240.793,4.23756907287,239.871,370.541536968,10.4601316732,666.591514348,140.023,594.167891864,0.999979,-122.071,2374,2374,333.525028261,1619.15963929,239.655
193.191346218,78.5013185206,144.092,239.838047586,239.765661487,449.3940587,240.813,4.32862861035,239.946,373.511519812,266.857971268,868.742698209,146.678,383.510053514,0.99992,-122.131,2375,2375,533.984058329,2292.59941412,239.761
195.07028345,320.385075894,144.105,240.210304249,240.145127505,1030.48359159,240.806,4.24146036462,240.318,373.447964079,255.042826466,763.086048756,134.831,669.229695432,0.999924,-122.25,2376,2376,342.165100705,1652.11170423,240.138
222.596381836,325.612514135,144.165,240.32689998,240.256474994,1031.31806787,240.82,4.28499078428,240.45,809.032440885,13.941244779,1598.00563206,135.379,399.711920599,0.999927,-122.388,2377,2377,669.405942866,2655.64266152,240.253
228.412555284,352.145981305,144.158,239.992460859,239.92926761,969.538631785,240.818,4.48951946999,240.124,728.945550996,48.2897275942,1179.59730505,171.342,387.604092617,0.999938,-122.223,2378,2378,443.635840027,2429.66489789,239.919
225.595933123,181.17310215,144.151,239.442499299,239.357293577,676.579879733,240.879,4.38472668938,239.583,724.616093561,193.818088816,1232.41981902,146.178,467.826610045,0.999906,-121.941,2379,2379,712.716346004,2906.77574533,239.346
226.915798527,243.691919757,144.201,240.495975198,240.438658146,871.152779658,240.873,4.28698585101,240.602,723.186243996,124.630627417,1077.84715907,148.546,488.555546752,0.99991,-122.487,2380,2380,450.750443639,2405.45932141,240.434
176.554195602,347.139227187,144.188,240.485122869,240.440769034,1161.58956377,240.926,4.30139324611,240.594,338.517388744,184.640707732,471.775754036,142.665,683.566178009,0.999964,-122.492,2381,2381,309.688618923,1807.37935221,240.429
175.418117777,306.993286992,144.263,240.579561653,240.539373015,1066.28022219,240.945,4.30042751522,240.697,336.353262345,110.259784024,423.967838729,146.777,431.118502063,0.999958,-122.481,2382,2382,245.760160311,2240.23499691,240.539
205.191297552,262.962142697,144.241,240.261289862,240.204562195,820.934069906,241.007,4.3036837282,240.356,411.826978047,112.829717351,910.716760823,145.256,503.620292439,0.99998,-122.315,2383,2383,482.994660777,2292.65219011,240.188
211.486373776,311.450759881,144.268,241.008911975,240.960670898,865.170451931,241.052,4.20648745834,241.118,445.351773682,9.20443949233,1077.73283795,137.167,522.888216373,0.999925,-122.766,2384,2384,583.700521659,2544.34051571,240.958
211.718097896,546.124897275,144.259,240.458850359,240.407031012,1337.94352178,241.089,4.30223216273,240.57,516.879143538,62.0607896648,948.004045887,144.27,816.061649961,0.999975,-122.414,2385,2385,406.453099903,1963.46483377,240.4
228.742823666,235.824555199,144.213,240.190136523,240.122907502,723.500397489,241.128,4.29716645625,240.34,713.558355416,55.6733397736,1127.73560475,136.674,447.072091346,0.999983,-122.343,2386,2386,400.330316651,1920.56459357,240.132
230.24318001,182.942010705,144.235,240.797720988,240.730408436,748.970205437,241.163,4.26447718492,240.888,719.440764145,198.522896378,1315.90344028,133.493,499.802733977,0.999961,-122.558,2387,2387,455.079696925,2867.77158503,240.719
225.342063482,134.988965673,144.203,240.769239273,240.712745054,573.458432621,241.215,4.40363037578,240.888,630.135830775,135.212571678,701.777235674,145.111,339.376365401,1.0,-122.459,2388,2388,24.9369178973,752.152074505,240.708
168.621850028,205.230469027,144.084,240.226611289,240.184344564,715.908283982,241.238,4.35876581021,240.366,339.54001729,125.288012251,358.390622313,135.714,402.327618173,0.99994,-122.242,2389,2389,12.0513159134,390.351555499,240.183
92.0820413825,135.397385648,144.066,240.33207552,240.291868054,412.780484283,241.274,4.53780802274,240.466,94.0204450038,9.43549110773,146.991300435,150.488,189.218612649,0.999912,-122.289,2390,2390,88.1446191242,371.453207889,240.289
74.5856241384,94.0416478923,144.049,240.858800733,240.798798867,364.984454002,241.302,4.36340640825,240.978,91.9620350994,57.5442269457,99.4643492543,132.642,173.369289288,0.999944,-122.588,2391,2391,19.2688475551,349.070830305,240.806
169.454270382,68.2825842184,144.136,240.736819321,240.671443193,291.409935487,241.369,4.73236704552,240.85,252.459091082,7.35731582915,417.092655461,169.987,118.316010196,0.999959,-122.242,2392,2392,153.563745549,1085.86649492,240.652
101.175475488,124.122169718,144.147,240.401812657,240.325026158,504.528696427,241.396,4.64003437453,240.531,99.4486692084,134.751280169,165.992869214,156.934,276.061176197,0.999925,-122.333,2393,2393,82.1495858948,393.968871431,240.329
97.9013569988,84.7593969716,144.142,240.593760925,240.521976395,326.449724974,241.468,4.80088186097,240.718,97.3475454293,8.73261905595,148.263572219,168.205,133.865367712,0.999961,-122.29,2394,2394,35.3344569109,323.980437891,240.506
85.7494205256,100.585087707,144.193,240.231564623,240.155785175,313.08994478,241.482,4.85798896862,240.379,103.462283225,5.65956123675,120.850327866,177.909,151.186501336,0.999971,-122.042,2395,2395,10.7604797937,141.278415852,240.165
89.4038906869,98.2429405812,144.187,240.021293027,239.935220457,390.481340515,241.534,4.98442164939,240.141,105.256627184,5.0538442865,128.481627714,177.107,115.029481578,0.999964,-121.863,2396,2396,12.7857647581,147.687938447,239.925
132.442954879,229.259603687,144.195,239.91830035,239.816534546,673.411313481,241.548,4.99125289286,240.062,154.744867489,52.638332421,240.3269026,163.007,255.813318583,0.999964,-122.006,2397,2397,26.2625180594,264.319095727,239.832
124.49200671,154.79423642,144.212,239.004305974,238.854226479,580.120548581,241.625,5.11016432707,239.126,132.606768719,26.9486026519,320.331994427,167.805,207.775160137,0.999919,-121.411,2398,2398,342.691614026,2023.57494604,238.834
136.176154977,99.9071901667,144.314,239.237825162,239.090529132,327.04823263,241.641,5.12619984391,239.351,203.318242626,18.6755291278,324.881216278,162.056,137.804526272,0.999947,-121.656,2399,2399,344.512078241,2070.40108087,239.092
194.629706486,82.6958403355,144.311,239.486171389,239.382247681,752.75587727,241.683,4.85707068481,239.602,273.65612536,550.186009267,1009.19029328,136.881,662.951871072,0.999989,-121.989,2400,2400,780.966014535,2756.77509163,239.383
241.845035614,350.493070995,144.317,239.895478361,239.812695527,1012.3114932,241.715,4.8281496765,240.004,808.0277647,44.5248234095,1300.67800953,150.036,397.78951841,0.999912,-122.215,2401,2401,515.164988415,2965.67641539,239.799
250.075210754,220.649491954,144.282,239.929128082,239.851040305,615.998468144,241.744,4.78594566486,240.041,808.208716815,12.6424809717,1273.18622492,137.57,356.061077046,0.999994,-122.236,2402,2402,408.632293933,2137.48130166,239.842
245.791832052,183.448560057,144.277,240.334797475,240.260862113,697.975113271,241.809,4.63694956578,240.453,745.196349818,167.145834478,1065.81004272,133.622,402.602893721,0.999937,-122.535,2403,2403,375.639576893,2157.13855461,240.253
239.594657705,258.348216482,144.233,240.96284031,240.890440647,804.216338746,241.826,4.66172875456,241.099,732.680966001,43.2878530764,1169.4516428,140.443,339.422721194,0.99996,-122.796,2404,2404,551.128555822,3002.70678803,240.892
242.862508899,160.21171657,144.179,241.107718225,241.038945117,683.348780335,241.861,4.6623239254,241.221,294.432698182,180.369900291,1785.41322112,144.605,354.194719318,0.999854,-122.931,2405,2405,1009.13754507,3409.69808421,241.036
227.941279509,335.07111926,144.158,242.072498652,241.999208722,1107.01681646,241.916,4.72212072641,242.164,286.738707121,68.3502985039,1592.57863869,159.294,508.965921116,0.999943,-123.483,2406,2406,965.097617865,3421.68165101,241.99
102.081582654,215.050147757,144.088,242.782432829,242.707400377,651.686188572,241.929,4.62662087778,242.871,67.115883786,70.899552186,174.517205169,143.128,327.940452866,0.999867,-123.726,2407,2407,127.469841104,625.208348798,242.707
51.2975956285,76.0818944329,144.174,243.399891775,243.323724299,437.077903588,241.985,4.86116209963,243.514,54.7611920077,53.7504305151,61.7896147273,150.066,87.9264374969,0.999974,-123.918,2408,2408,3.69638339985,69.6666034949,243.311
150.315516951,259.855431958,144.235,242.83353863,242.724565438,730.4470723,242.046,5.27188061202,242.887,232.016861255,9.24216878224,288.124288211,189.873,230.264766802,0.999925,-123.794,2409,2409,42.4870261276,372.039484983,242.692
154.801981303,200.007753621,144.218,244.284023213,244.141867349,679.986337475,242.053,5.15569322707,244.389,237.500325538,61.5428024423,302.090703217,159.615,323.197689596,0.999901,-124.514,2410,2410,38.9378805293,404.664923303,244.146
169.932825882,165.373313708,144.214,243.833681073,243.674235433,542.420229121,242.124,5.37352905424,243.916,249.17592563,61.2120265525,381.944653958,177.82,292.949550393,0.999908,-124.262,2411,2411,158.752446913,970.214836816,243.655
139.311411259,151.342998066,144.283,245.056273647,244.91852839,568.809195853,242.164,5.46548146976,245.158,207.408225349,86.6135233596,252.998447928,178.062,273.086775769,0.999959,-124.731,2412,2412,29.851868266,335.354093034,244.899
146.623710835,87.5605802222,144.298,243.880878884,243.639006673,255.36225143,242.194,6.20792689608,243.946,218.88096449,16.3581264261,275.137145511,242.182,105.16768457,0.999915,-123.466,2413,2413,23.3052551534,323.221751017,243.628
131.344483858,91.9487522907,144.323,243.169102695,242.72609674,398.714336594,242.28,6.63176523905,243.192,10.1203215336,60.3568125448,230.95068896,245.206,234.972335876,0.999967,-122.27,2414,2414,34.8888597887,298.182703563,242.709
143.505590956,131.484138727,144.278,240.556908823,239.751553901,458.394118913,242.33,7.24868625194,240.54,9.85339569395,11.056862423,269.915729319,276.27,182.409391208,0.999941,-119.625,2415,2415,64.6366669076,696.333524565,239.734
152.247467402,110.019691653,144.288,235.739834758,234.530680711,375.627140208,242.313,8.64331821906,235.633,9.98234720696,28.3620659808,300.723253462,390.109,177.716287958,0.999939,-116.922,2416,2416,67.5493287397,701.016020324,234.515
159.070788149,112.528661644,144.257,230.456401744,228.861967154,413.125553067,242.343,10.7517879722,230.301,253.828756161,12.7747290593,316.096189451,578.347,188.350324088,0.999922,-114.925,2417,2417,21.7822965309,350.763219522,228.92
57.4063514427,145.270806199,144.224,229.002984724,227.362799325,603.97497915,242.328,11.786202447,228.756,63.4145865931,47.6003543357,71.619061297,598.003,144.353166242,0.999904,-116.734,2418,2418,15.4281572501,302.236670246,227.374
48.9042845822,107.096007524,144.2,232.014356643,230.420880958,406.245906371,242.379,12.3633204938,231.695,52.2721759528,52.293442867,58.7597940976,617.491,115.190979303,0.999935,-118.948,2419,2419,3.40527291609,66.5227066532,230.409
151.788638944,84.1927088338,144.276,235.409391918,233.471120216,302.006028733,242.417,12.6213392319,235.027,259.635704212,10.4055874949,291.737890089,605.536,83.9709885871,0.999948,-121.674,2420,2420,12.9404720659,343.208821118,233.452
158.019884366,213.848452464,144.27,243.019643008,241.859645005,634.379023627,242.413,11.440251479,242.911,284.728544549,6.16351411648,313.013418132,497.932,263.377501123,0.999994,-126.563,2421,2421,14.4238704325,348.222676777,241.844
165.137932124,98.1364011208,144.285,249.206368465,248.307029229,348.396316398,242.438,10.6117816924,249.143,297.772219389,58.3748928968,363.252936544,423.735,212.294053312,0.999899,-128.561,2422,2422,193.299010913,1683.05104331,248.278
