StdEsReturn,AveragePolicySurr,AverageDiscountedReturn,MaxReturn,MaxEsReturn,AverageAbsY,MinReturn,AverageQLoss,AverageQ,Epoch,AverageAbsQYDiff,AverageAction,Iteration,QFunRegParamNorm,AverageAbsQ,MinEsReturn,StdReturn,AverageEsReturn,AverageReturn,AverageY,PolicyRegParamNorm
11.2652876038,-15058.7,75.1424541858,872.208071285,54.4931753552,14166.0009045,831.264880195,1.61754e+06,14158.6,3455,502.322271378,0.578652,3455,704.571,14187.9,3.06699835018,12.1621670293,11.8640873048,850.60339973,14160.8093485,163.548
13.6954647509,-15076.9,80.1840634039,928.709686429,76.8249136062,14201.5322611,834.92533127,1.47963e+06,14194.7,3456,491.147076807,0.520722,3456,705.175,14224.8,3.33081964455,27.02779112,12.7933807485,884.066673841,14196.2058929,163.536
21.9638513487,-15114.5,77.7161713244,960.157055898,113.999712258,14218.0818909,863.634772915,1.6248e+06,14211.0,3457,509.646076368,0.350316,3457,705.773,14241.3,3.30525449834,32.0203502199,17.3960120887,902.845642931,14212.1061357,163.572
13.717527497,-15145.5,72.5915118741,855.295167654,58.2451109629,14230.7469094,794.500632401,1.49718e+06,14222.4,3458,493.29065032,0.578507,3458,706.4,14254.8,3.02583861011,19.3994633121,14.5087455476,830.527472389,14225.026546,163.58
15.9991792797,-15167.8,73.3972082393,867.462230488,68.6548044254,14249.7654055,810.51993278,1.67277e+06,14243.3,3459,519.90023446,0.556738,3459,707.016,14274.8,2.98978554778,15.7451000492,14.3538162371,849.278370187,14243.7748524,163.591
11.7781580428,-15216.0,73.7584664439,962.685242212,58.751194477,14285.4277531,851.913738875,1.72732e+06,14276.8,3460,528.684733502,0.401582,3460,707.658,14309.3,3.05969048995,30.4990090842,12.2413795183,905.161138658,14279.7500167,163.603
8.84631372226,-15232.9,75.6948382294,872.250777757,39.49172065,14294.0364,764.790700605,1.8482e+06,14286.8,3461,531.46254223,0.575247,3461,708.251,14317.8,3.20137165654,32.6231339694,11.7215497586,826.081542184,14289.2337528,163.624
11.4713719791,-15245.1,78.7698361675,973.492711501,62.3096864673,14337.8465186,969.686147213,1.60507e+06,14331.0,3462,511.49579671,0.0724904,3462,708.903,14363.5,2.76678485024,1.18884623172,9.64933407971,971.450469457,14332.3048385,163.627
15.5043254645,-15303.8,74.7061338163,926.701936312,84.4841741949,14370.2815872,877.99547642,1.86258e+06,14364.1,3463,539.76572531,0.569607,3463,709.506,14394.2,3.30431422394,12.8727788466,12.6453336907,905.645434869,14364.8442646,163.681
15.5258694708,-15361.3,75.3232924283,923.410716973,78.4585811441,14431.6619883,887.735647209,1.73816e+06,14422.2,3464,526.180785228,0.560389,3464,710.174,14454.4,4.30740021678,12.0681561694,16.2165190661,908.473760989,14424.5076411,163.686
10.5417523904,-15393.6,77.8585861698,956.379040313,54.1782866679,14492.2455956,948.502516131,1.71918e+06,14484.2,3465,516.146193372,0.56115,3465,710.694,14516.5,3.04437137648,2.68022310672,10.8320896228,953.159710701,14484.4548544,163.692
8.22452261743,-15418.2,77.8346979287,957.193712869,43.3289920531,14451.3494243,949.857274132,1.77792e+06,14440.9,3466,535.755122639,0.562166,3466,711.317,14474.3,3.27727613234,2.31036769783,9.15721783464,954.345807305,14442.5620772,163.689
16.7142319666,-15451.2,75.467254531,932.04837117,118.462832605,14503.1814987,881.023158177,1.8008e+06,14493.6,3467,534.241853039,0.584279,3467,711.889,14525.0,3.01745480066,15.0491265462,11.5100573603,908.22235289,14496.5907774,163.718
16.555666579,-15487.0,76.6248077377,961.094364243,64.7345716226,14545.1514259,947.791776727,1.7885e+06,14536.5,3468,531.178965762,0.555745,3468,712.517,14566.6,3.24916427612,3.70659106705,17.4947776576,955.716548197,14537.3803405,163.77
11.3118418263,-15551.6,76.6331437253,903.94175623,61.1476052166,14656.3444275,848.235848876,1.7777e+06,14646.6,3469,525.966980537,0.565596,3469,713.145,14677.5,3.10342449537,15.830680962,11.5808264159,875.215793088,14648.9102852,163.765
12.3027359547,-15556.8,77.1402850844,930.005401605,59.1221081116,14633.4928056,886.309201752,1.76668e+06,14627.3,3470,529.522855328,0.593146,3470,713.746,14658.4,3.20570546047,14.4789982163,11.2392289538,914.794464596,14627.6196572,163.811
10.2628804275,-15575.3,75.9081560391,964.588220362,38.884179858,14641.896726,961.382074949,1.8275e+06,14633.5,3471,535.396607527,0.183278,3471,714.358,14664.6,2.98129822864,1.05483571729,11.862015063,963.389663236,14635.7351039,163.822
15.2115405408,-15646.6,73.9593028934,963.533469875,76.4025101548,14687.4045745,960.888629561,1.71896e+06,14680.2,3472,526.116000525,0.140918,3472,714.948,14710.9,2.95787426452,0.889036279388,12.7307847095,961.949043122,14682.3502616,163.831
7.02695658651,-15704.5,72.8435243815,962.510071924,34.2335667641,14742.9268646,959.600622669,1.85084e+06,14737.9,3473,538.247042272,0.090485,3473,715.647,14767.3,2.8403543732,1.06388971859,8.71396810961,960.510291289,14737.3742963,163.828
18.5151275528,-15706.0,75.2507154359,953.570523416,121.506273201,14755.8125695,906.964800467,1.9487e+06,14746.7,3474,550.784872836,0.433045,3474,716.23,14779.7,2.76580490919,15.2354939338,11.5011781283,925.141931238,14748.0186764,163.845
10.5138771291,-15749.7,73.362776032,962.063767188,44.5441426857,14805.873181,957.536878283,1.8791e+06,14797.0,3475,545.584483066,0.147668,3475,716.846,14828.8,2.82796550614,1.3450697942,9.9576075148,960.04019668,14798.9697144,163.827
10.3850712696,-15781.5,73.3801725323,962.579014757,52.9161002345,14848.7826492,958.116565731,1.83167e+06,14839.4,3476,536.097577744,0.125081,3476,717.467,14870.5,3.40258569316,1.35020289424,10.7486520091,960.837907789,14841.9024648,163.825
15.3016920437,-15828.1,75.1265529662,957.567591695,77.174962268,14860.4196521,946.721070662,1.80451e+06,14850.3,3477,542.204065498,0.253905,3477,718.107,14885.8,2.85292029141,3.19860573647,12.3751494334,953.888369515,14853.3595492,163.839
11.9068835824,-15910.2,72.8362707391,957.028339024,69.0714857407,14955.5985088,948.279444813,1.82294e+06,14947.2,3478,534.714936118,0.207487,3478,718.69,14981.0,3.20232226656,2.60183864707,11.2586496485,952.824049997,14947.7609381,163.818
10.0074102826,-15922.3,75.6545688903,918.164946164,42.6049471067,14971.3846556,894.475460167,1.83057e+06,14960.9,3479,539.391783149,0.593403,3479,719.356,14995.1,2.53883120532,7.47625297049,11.8308865159,907.721821253,14963.0669916,163.847
25.6550998657,-15927.0,74.7062652379,962.725721973,163.298927768,14993.1825907,951.278131095,1.75804e+06,14985.3,3480,526.136255622,0.210514,3480,719.991,15017.9,3.6948938656,3.39235065398,16.7068077768,957.894045376,14986.7169941,163.881
12.1256394778,-15989.2,74.2180329942,956.796169464,43.8288038162,15036.0449289,920.972462359,1.94646e+06,15028.0,3481,556.070548056,0.443234,3481,720.585,15062.6,2.91442287148,11.8340941308,13.1275876824,934.980014127,15029.0483238,163.92
10.794404703,-16035.5,75.9958440953,951.626978712,42.3589525284,15053.9861967,921.497794897,1.81063e+06,15044.4,3482,542.485542167,0.555181,3482,721.231,15081.5,3.32781511794,7.55653874697,12.9852283014,937.277830226,15046.4925469,163.955
7.95918009261,-16064.5,74.9923506847,962.306998575,36.5541971616,15086.0509697,957.668746528,2.01238e+06,15076.4,3483,562.644469914,0.199999,3483,721.859,15108.9,3.08995011431,1.11446772676,9.67295200561,960.324060074,15078.7118024,163.952
11.683793086,-16097.0,77.4935438045,940.999381621,63.9824913195,15110.9594611,919.31629371,1.85904e+06,15101.3,3484,550.514078041,0.583009,3484,722.465,15135.5,3.14998755628,6.56712713594,10.9678823436,931.534390182,15103.1695427,163.964
64.2933546977,-16150.0,75.4776741301,923.90222233,417.28448163,15185.5834263,910.355432153,1.96729e+06,15176.0,3485,554.860935349,0.584205,3485,723.084,15208.4,3.35901127258,4.71952984248,21.6456762791,918.717222744,15177.4573852,163.984
13.8273261589,-16165.1,77.3142437416,965.918026323,82.5473672522,15202.0026332,960.738968162,1.88502e+06,15188.6,3486,548.519099435,0.250216,3486,723.734,15225.7,2.75851337185,1.69681316018,10.7100857245,962.836615807,15192.5443662,163.963
9.17942457096,-16232.5,76.9058892924,959.516404388,45.8835779949,15265.9096276,941.177990215,1.91613e+06,15253.9,3487,551.495905068,0.350362,3487,724.283,15288.3,3.1756622265,5.76687238165,11.8576216183,952.057701224,15256.0789399,163.998
12.6928948463,-16284.2,77.7321234472,939.704393386,59.7505471434,15302.2054912,893.855945144,1.91308e+06,15293.5,3488,554.316244668,0.550786,3488,724.913,15327.8,2.8237557259,17.4223109005,12.642622255,923.934383265,15293.0671559,164.033
8.29043802315,-16286.9,76.0284486684,966.275674971,35.8386107262,15289.8247804,960.104561239,2.04742e+06,15280.5,3489,566.768877314,0.126219,3489,725.61,15317.8,3.01648586285,1.95124236181,10.0591667988,963.422686008,15281.7697273,164.032
23.39572292,-16368.0,77.5866169232,966.297290827,157.481046117,15360.7606426,962.18229499,2.05999e+06,15346.9,3490,571.43625242,0.169539,3490,726.219,15383.5,3.22980448186,1.35335369388,14.3740234355,964.77542301,15349.9168337,164.048
11.5983970144,-16460.7,74.7064142608,965.826802632,50.0509817053,15471.8423063,961.62263378,2.0457e+06,15463.5,3491,558.331381002,0.186409,3491,726.77,15496.7,2.76672351567,1.2300345297,11.4136994227,963.535443138,15463.8696082,164.029
11.4308015827,-16473.5,75.3355825905,963.236101194,54.3938599355,15475.0025456,949.026522224,1.96804e+06,15463.7,3492,560.532144187,0.205537,3492,727.458,15499.2,2.63180633942,3.95264140677,12.6731238374,958.463449701,15466.0321414,164.013
12.5822632521,-16484.2,74.8645023516,962.848252641,57.9122727297,15468.1283572,957.948332473,1.98945e+06,15457.6,3493,566.951472834,0.182984,3493,728.12,15494.7,2.81811149883,1.50523448358,11.5795922423,960.68508235,15457.5667224,164.034
5.3852568435,-16529.6,75.4101179856,964.107353317,28.8582692273,15517.0635924,961.072816453,2.02101e+06,15505.9,3494,566.318912921,0.160296,3494,728.697,15542.6,3.03821116405,0.821833519949,7.24101615349,963.391517696,15508.6574134,164.028
10.8466297527,-16551.1,74.949727641,964.252185825,46.8437706169,15550.5727573,961.183974808,2.01446e+06,15540.7,3495,560.931603372,0.162369,3495,729.306,15571.1,3.23223284332,1.13298679742,11.0276373628,962.700659684,15544.6422815,164.04
7.59755755018,-16621.6,74.206595319,954.202113276,42.5186942298,15614.9426459,947.579237029,2.01471e+06,15608.1,3496,565.561318387,0.22259,3496,729.847,15643.5,3.00931127491,1.94456516442,8.7723219867,951.519758379,15608.888047,164.09
10.097423851,-16656.9,73.2530231914,962.29144276,55.1946409864,15658.587963,955.59777709,1.94166e+06,15651.0,3497,550.182365964,0.137794,3497,730.423,15685.0,2.88067100507,2.22632313028,9.53756254551,958.417503883,15651.7271232,164.103
17.9944413348,-16709.4,75.2565879982,963.239211856,123.8622979,15679.065566,954.296974959,2.0602e+06,15669.8,3498,573.129026047,0.165721,3498,731.042,15701.0,2.60475366013,2.30965712597,11.7547574327,958.844599101,15673.1638293,164.121
16.5003073366,-16734.0,76.2134470176,963.078192457,88.5502565939,15698.5670697,957.923581202,2.02761e+06,15691.4,3499,573.661889564,0.230255,3499,731.633,15725.0,2.51209299458,1.6590548079,12.1881751076,961.466167556,15692.3777915,164.137
8.83551340686,-16798.4,74.6722662675,966.8663339,54.1175607108,15773.7209452,961.089334268,2.11731e+06,15763.5,3500,585.685182616,0.19437,3500,732.281,15797.1,2.49648039649,1.55839480581,9.48450736408,963.459291886,15767.114523,164.153
10.7147072718,-16815.7,76.5228566753,966.62246627,57.7335221093,15771.6317162,963.254619898,2.15832e+06,15760.7,3501,590.544115219,0.159533,3501,732.956,15797.8,2.49202213106,1.02084657058,11.414281082,965.177149756,15762.8577974,164.206
7.05106333839,-16884.1,73.5135851523,965.754354017,34.9627711817,15844.9180265,958.840070393,2.10368e+06,15832.9,3502,584.603834114,0.101057,3502,733.629,15869.0,3.19264056989,2.24942481218,9.51466163263,962.523011132,15834.1776851,164.204
9.02733823245,-16966.2,75.2864193667,965.626125292,40.4031956821,15942.5383666,961.673802858,2.1501e+06,15929.6,3503,585.979032795,0.137578,3503,734.349,15966.2,2.84053054083,1.10124158449,10.4495080387,963.73925176,15932.1583413,164.231
8.63656819965,-17007.3,75.9288213438,964.130198118,45.9657380291,15990.9718293,936.815200308,2.09764e+06,15981.3,3504,575.823597267,0.186095,3504,734.935,16017.2,2.65440225692,7.79408134731,8.59346459788,958.635501816,15981.9691049,164.275
16.7969812369,-17031.9,75.7942341167,961.651356957,73.1380386633,16023.5737811,947.871136127,2.18341e+06,16013.1,3505,586.654310672,0.192134,3505,735.527,16047.9,2.84316806517,3.58652788689,14.8335171099,957.693503815,16015.9416178,164.259
16.0737754479,-17090.0,75.52495162,965.335001099,85.3124793244,16054.5028139,958.130959352,2.0575e+06,16043.7,3506,574.019831322,0.133801,3506,736.159,16078.0,2.53743552512,2.20973146893,12.2284029805,962.608700248,16046.6393973,164.264
9.40069639026,-17083.9,75.5090005324,966.049894469,47.9349366041,16026.7545376,962.58117418,2.04494e+06,16018.2,3507,581.331909018,0.116051,3507,736.79,16054.5,3.05349101493,1.04605215778,9.53582731713,964.26106511,16019.4245403,164.282
7.42506150365,-17184.0,74.849731593,966.252867223,42.6840128866,16152.9961601,961.982794972,2.14923e+06,16146.1,3508,588.37089176,0.104302,3508,737.431,16178.7,2.66979909604,1.55608804899,9.27429387995,963.612787604,16146.5890403,164.289
10.8100155195,-17210.9,74.6865895242,958.761970077,50.8178226531,16183.3138087,918.278997953,2.18249e+06,16175.3,3509,584.17721229,0.468682,3509,738.086,16212.3,2.54174260794,13.2615365249,10.7732084763,933.328895609,16176.0624312,164.294
19.2082272088,-17263.3,73.8713090646,961.027840093,114.981587583,16224.288077,940.090447405,2.23445e+06,16213.7,3510,587.45049319,0.212066,3510,738.741,16246.9,2.9484072155,5.32057818066,13.6824718886,953.919683531,16215.3428526,164.287
11.4591157891,-17317.8,75.9786906041,964.202986591,57.6346241153,16243.0092972,959.581442786,2.2781e+06,16232.1,3511,604.831997506,0.149651,3511,739.414,16270.3,2.67624820235,1.2989213306,11.2201823169,961.766601039,16234.7617345,164.276
17.5839426809,-17356.1,74.9144840748,963.838021811,110.309060373,16310.3102822,960.028933585,2.14777e+06,16299.3,3512,585.669533358,0.156342,3512,740.082,16335.2,2.50165041825,1.03170270868,12.7734894268,962.083377731,16301.5042508,164.279
6.90724580262,-17426.1,76.174974186,934.465007484,35.6593811304,16370.3669605,917.081023634,2.16028e+06,16360.0,3513,592.687684933,0.588946,3513,740.722,16397.9,2.49470078228,4.70459745736,9.83446040219,926.958004251,16362.7979839,164.312
10.2985193758,-17442.5,75.4337055953,963.165206618,64.3276281797,16397.4368584,955.485616948,2.33719e+06,16390.7,3514,600.264096075,0.172198,3514,741.323,16422.9,2.77763520019,2.65309169661,11.1129734649,959.60171552,16391.4238977,164.32
15.9622628981,-17475.1,77.4622503719,961.051211202,91.029674683,16385.5431685,953.317702783,2.24054e+06,16376.8,3515,604.851018014,0.53295,3515,741.926,16410.4,3.15418458168,2.34131371879,13.1273098989,958.678681706,16379.3886362,164.324
11.1929696591,-17519.7,76.4169060248,962.358123496,50.8653020257,16454.3815002,953.730644517,2.24533e+06,16445.8,3516,602.650013225,0.341307,3516,742.558,16479.8,2.45685787001,2.21488643459,12.0500329915,958.789249788,16448.48158,164.334
15.2765506441,-17529.7,76.1975548951,963.901138463,89.9387802362,16448.2201626,958.828021777,2.24142e+06,16437.7,3517,605.776832215,0.296347,3517,743.19,16472.3,3.06142252024,1.60477083471,12.5655586852,961.698577818,16440.5772708,164.353
6.57609513275,-17574.9,75.3794962162,966.147822975,33.7783666276,16502.9558531,963.999497515,2.40712e+06,16496.2,3518,610.677315455,0.110732,3518,743.843,16533.1,2.97446739223,0.651282732345,8.33596937775,964.985713419,16496.7085801,164.397
12.280262535,-17636.8,76.4921684676,966.600570192,69.4243427003,16586.6682579,962.887712297,2.35035e+06,16579.1,3519,606.542680208,0.153749,3519,744.518,16612.5,2.49788735391,0.98082501144,11.7719194034,964.565100741,16580.2306251,164.423
18.2843114172,-17653.9,76.1019347149,964.216282515,111.568856764,16587.7743694,961.799771197,2.29165e+06,16577.8,3520,610.886196596,0.15493,3520,745.179,16613.6,3.69103284148,0.806368800907,13.9027293824,963.124050447,16581.6136837,164.457
13.4051594083,-17687.2,74.9542145052,963.48012074,89.9623004655,16579.5544389,962.288161458,2.39242e+06,16571.8,3521,624.395830693,0.102332,3521,745.908,16605.6,2.52463552248,0.36789132276,11.0998217029,962.979238973,16572.8943021,164.464
10.8760787212,-17747.5,76.4567739823,960.962344296,44.0208012183,16667.374733,947.698877745,2.37856e+06,16659.6,3522,609.452249742,0.26534,3522,746.524,16696.3,2.66078423218,3.39143610265,12.3768816446,956.724644441,16660.3522089,164.456
17.6876637825,-17797.4,74.1457661214,962.602460385,122.859454188,16727.2010134,956.596214278,2.31093e+06,16717.6,3523,607.007504745,0.127149,3523,747.183,16752.1,3.25060882143,1.88633944412,12.1387094068,959.500091487,16721.335185,164.471
10.7412123122,-17866.5,75.9634418818,961.357315595,55.0246809368,16788.1782098,953.452170638,2.4813e+06,16780.7,3524,617.696734733,0.232938,3524,747.801,16816.4,3.12116091437,2.50814091889,10.934087537,958.246781896,16781.1545751,164.462
9.70484720542,-17882.5,75.1157981792,961.702441613,63.0128720963,16809.6252687,950.089362593,2.50974e+06,16801.8,3525,628.023043094,0.180756,3525,748.469,16838.9,2.73905407045,3.27857666676,10.0391886827,956.562153761,16802.1789955,164.473
5.7520467929,-17885.2,74.1570412737,961.014303629,21.5942165958,16787.8560261,944.353606458,2.38034e+06,16778.2,3526,628.248864152,0.139714,3526,749.188,16815.8,3.08099810153,4.94154762226,8.88196736862,956.126903423,16781.8721939,164.513
12.7259623851,-17956.6,75.5375238353,959.253630837,82.649000995,16885.0596023,905.740708453,2.33587e+06,16878.0,3527,607.260808788,0.297294,3527,749.798,16911.7,1.73558080589,15.1969722406,10.9730243228,948.244537392,16879.966323,164.549
12.3176687601,-17997.7,75.912510568,917.768392726,70.264413097,16948.6714862,863.784701857,2.4012e+06,16940.7,3528,614.988576486,0.582704,3528,750.473,16974.6,3.08281192997,20.1079017019,10.980760216,894.749428251,16943.2237889,164.538
10.0416123387,-18023.5,77.5070903619,908.56188611,49.7310765513,16929.6616036,879.846471568,2.47337e+06,16925.1,3529,627.514504179,0.615555,3529,751.084,16961.1,3.15538384945,9.13741737691,10.2570518748,896.562742608,16923.3900192,164.567
17.4583513636,-18003.7,76.2303572781,947.69789966,112.392459997,16900.8726504,895.305721127,2.44287e+06,16892.0,3530,626.986038836,0.535017,3530,751.742,16927.8,2.87083719292,14.3065619526,13.1916226974,917.430747173,16894.9599416,164.632
12.7213170806,-18094.9,75.6876383912,909.149382706,86.0098809409,16976.3094211,888.40528603,2.38406e+06,16965.9,3531,620.070057755,0.578571,3531,752.352,17000.3,3.39501306067,6.67369454554,10.8681786786,901.37015123,16969.4920173,164.662
10.1195917145,-18157.7,75.2280211135,952.804032568,50.7103184897,17025.7390388,922.742418605,2.43543e+06,17017.2,3532,628.624887661,0.42939,3532,753.048,17053.9,2.79591860853,11.1411594943,10.6066488948,939.283547584,17018.0610234,164.665
23.2538224767,-18229.7,75.4306743811,903.799465526,111.816822643,17131.4222172,864.913468763,2.42932e+06,17121.0,3533,618.776905912,0.571848,3533,753.698,17156.6,3.58881432965,14.0760872681,18.5729326845,885.948147032,17122.6069055,164.697
9.12566035183,-18245.3,75.3567430209,911.117838335,50.2642279061,17158.9192859,899.319443179,2.31184e+06,17148.8,3534,606.790055215,0.559939,3534,754.33,17185.4,3.15153921747,3.8420465072,10.7809516085,907.637412022,17151.1701664,164.709
7.04721192568,-18291.0,74.2879464873,910.547049859,27.4036146736,17198.6618458,890.959181159,2.50696e+06,17188.9,3535,633.043952451,0.557487,3535,754.985,17224.4,3.35428069925,6.25215037669,11.703734053,903.064380719,17192.5725002,164.733
7.4219928227,-18353.7,75.0000404386,966.460510999,42.1789949905,17234.3415926,960.650938387,2.47065e+06,17226.2,3536,631.851368999,0.11268,3536,755.693,17263.5,3.159069816,1.64786860423,9.14198309757,963.743110466,17228.2520461,164.712
18.4960955548,-18442.2,77.3290414019,967.529745127,120.372077064,17333.8807013,961.852241902,2.4873e+06,17327.1,3537,624.834518645,0.179323,3537,756.302,17363.4,2.99593383171,1.73974724793,12.888832874,965.287735674,17326.9448404,164.695
11.4700630071,-18483.5,75.9711843486,967.265023487,53.5266798373,17344.1352617,956.425596347,2.66038e+06,17331.1,3538,650.940524497,0.136855,3538,757.01,17370.5,3.35831626662,3.20087712459,12.5431473936,960.394115277,17335.2390223,164.739
10.1841868698,-18469.0,73.5788933594,956.728800485,62.9898420389,17338.0296597,943.334610536,2.7059e+06,17327.6,3539,645.118079543,0.146188,3539,757.602,17366.7,3.30566325042,3.78704332393,10.8966199671,953.336331897,17330.0599781,164.751
11.6687902108,-18560.2,74.2040927838,961.115966807,51.2964688851,17432.150505,946.965569968,2.44402e+06,17423.6,3540,627.377746695,0.206508,3540,758.288,17463.8,3.12004746966,4.08499110461,11.157966466,953.618295697,17423.7004236,164.789
10.3955940446,-18670.6,75.3670858271,958.696663346,49.9232541883,17531.4355397,936.410065256,2.47835e+06,17519.5,3541,625.600939631,0.199363,3541,758.903,17556.4,3.4035371003,6.1420444676,11.7495582026,951.364164821,17523.9125453,164.801
21.939833217,-18663.7,75.0742413532,961.68393732,142.728383634,17515.3257566,951.666293765,2.63716e+06,17505.6,3542,644.19732844,0.14902,3542,759.582,17542.5,1.74443665888,3.08052581318,13.7056534678,956.708646582,17509.3970465,164.816
12.2786973227,-18696.0,75.6349136073,938.509654873,78.7022080883,17543.9938227,900.3796011,2.56965e+06,17538.6,3543,637.843841757,0.521066,3543,760.213,17574.9,3.16299767457,10.5385274609,10.9818279608,910.996717852,17538.0901817,164.816
15.0930914742,-18762.2,75.2864630837,965.960583969,74.3942525374,17587.7418205,962.165491223,2.84018e+06,17576.9,3544,664.234470878,0.113393,3544,760.907,17611.3,2.87496918221,1.24708849862,13.6619229672,963.857047517,17580.6451664,164.803
9.30127259177,-18850.8,76.0324822405,933.609674057,44.3734251548,17736.6724883,916.670059074,2.43262e+06,17728.0,3545,630.666040072,0.530936,3545,761.535,17763.0,3.50012298323,4.87671255642,12.3997009529,925.837619935,17729.9439405,164.86
12.891054152,-18832.4,74.9807884812,952.034149958,60.9930055918,17680.1559233,910.41601623,2.59479e+06,17672.0,3546,646.511378978,0.407807,3546,762.178,17712.6,3.05170894585,11.9797688538,10.6528432322,931.140855024,17673.0267429,164.86
14.6625977487,-18921.1,75.5783880691,966.408606733,60.3947716243,17758.7942832,964.277276146,2.74977e+06,17748.6,3547,659.102786745,0.0892268,3547,762.84,17787.6,3.53760949041,0.650464671812,12.8517043137,965.292902463,17752.8260197,164.851
9.97298639839,-18964.7,69.3725349878,966.579033836,42.1455052366,17766.9538498,78.3942308202,2.78472e+06,17756.7,3548,673.030732248,0.12636,3548,763.579,17795.4,2.48711024787,330.392422427,12.1300440724,817.290807918,17759.335903,164.846
9.30358271671,-19017.8,73.3788929281,961.009756205,50.9728424759,17827.2787519,955.845528847,2.61454e+06,17817.4,3549,652.766428684,0.144179,3549,764.247,17856.2,3.41966367599,1.61004114552,10.0340725765,957.898079991,17818.8658716,164.857
17.5021430028,-19075.6,74.3739315186,934.758967502,90.1747825086,17895.3514627,902.897004347,2.73645e+06,17884.4,3550,661.323069831,0.548769,3550,764.96,17923.6,3.40606326216,9.0570604563,14.0347321386,908.443301036,17885.814347,164.882
9.48142590156,-19095.9,76.0599563792,958.000377027,57.6303925224,17912.9551416,901.415732437,2.70514e+06,17903.4,3551,661.390502273,0.523758,3551,765.629,17941.4,3.2172619175,15.5059720893,10.003111624,912.630456674,17905.0399812,164.897
14.214813042,-19179.2,76.3395743352,919.302241846,87.0743231688,18008.892533,869.817487608,2.64554e+06,17998.4,3552,652.984648888,0.545563,3552,766.272,18038.6,3.14155808562,15.1324877111,11.4981307787,890.708108668,18000.3003072,164.904
14.2116667704,-19185.1,74.3152876493,912.514987279,81.7113059641,17985.9768331,898.840929323,2.74172e+06,17977.1,3553,663.286797894,0.557059,3553,766.982,18016.7,3.16645627322,4.16209364227,12.3112596494,905.122673037,17978.9905739,164.948
13.7279079691,-19312.4,76.697272241,932.483727674,68.2126409525,18146.8861747,921.903946929,2.79326e+06,18137.5,3554,661.017910912,0.546421,3554,767.62,18176.9,3.25846953931,3.17889049158,12.7843588552,927.274443843,18138.8838907,164.935
12.6018926876,-19308.9,75.3140400466,963.667554274,56.6211498785,18152.2685482,954.155711669,2.72581e+06,18145.0,3555,651.171483511,0.14547,3555,768.263,18179.3,3.14783345984,3.2528865074,12.045605982,958.320145357,18145.7651813,164.963
11.9317702707,-19326.7,74.9485791479,963.142334178,60.157441271,18149.6177838,957.239094114,2.95696e+06,18141.5,3556,688.695145589,0.150097,3556,769.044,18178.5,2.74669618721,2.04817683743,11.1502378069,960.314537434,18143.5840569,164.984
8.35623973967,-19358.5,74.4590394499,965.525088645,41.4888482555,18206.4862232,957.861771477,2.64581e+06,18195.0,3557,651.846162103,0.105817,3557,769.668,18236.3,3.19058920615,2.27660341672,9.12207062253,961.123596758,18198.7224392,165.03
9.98098417916,-19461.0,77.8013816854,924.802186307,44.3000901296,18257.1988665,910.875737296,2.7871e+06,18247.3,3558,668.505014043,0.538236,3558,770.345,18286.3,3.65908218601,4.16008733233,11.6115762567,916.615941551,18249.9984813,165.018
9.80252055012,-19457.9,76.8445419482,923.567977745,50.235531245,18255.0112462,871.511557545,2.76469e+06,18246.1,3559,671.707986593,0.586792,3559,771.008,18286.8,3.33819708418,14.5953645922,11.3899200334,906.763565366,18249.255854,165.064
17.0284587709,-19548.4,79.6807056547,958.185069328,87.7689230427,18365.8447701,930.477747208,3.06539e+06,18359.5,3560,688.014640988,0.561197,3560,771.701,18398.0,3.12037022786,7.49323446565,14.4524722115,946.969431529,18360.14044,165.075
6.6585777365,-19612.1,73.8289120641,963.260706482,30.901089559,18423.1196946,955.410273178,2.84696e+06,18410.4,3561,679.983644086,0.102803,3561,772.372,18450.9,3.04772488788,2.18540322821,9.79339609248,960.56825413,18414.4681488,165.072
7.39225986442,-19632.2,76.3389272407,961.432548873,30.4882748339,18425.2503938,180.701980964,2.74696e+06,18411.2,3562,671.978586766,0.478214,3562,773.102,18453.3,3.26475175064,217.599672488,10.1455734818,867.886803543,18415.1130967,165.118
9.0624177621,-19677.0,74.9433739002,963.327200589,43.5711506185,18472.089123,956.982748843,3.01218e+06,18463.2,3563,692.193348877,0.145373,3563,773.768,18503.0,2.80037358713,2.08137203367,10.492133812,959.354362985,18463.6954785,165.114
10.1581336524,-19765.0,76.0066938454,965.345038922,57.4397348704,18526.1913067,961.103480896,2.86955e+06,18515.3,3564,687.288552463,0.13414,3564,774.447,18555.2,3.28355222295,1.24117822643,10.0532432077,963.686337501,18517.739708,165.104
22.2447550356,-19807.5,75.6888452785,904.969361958,97.7851496348,18616.5496609,881.095008837,2.90339e+06,18605.9,3565,672.99324969,0.524295,3565,775.037,18648.7,3.4218770426,7.92135662867,21.6761603465,894.923635384,18608.6482611,165.139
8.31321660817,-19839.2,75.8681225937,967.998090001,40.6734167386,18625.3276632,960.739690929,2.86693e+06,18616.9,3566,677.32749141,0.0974003,3566,775.752,18657.9,3.11845892533,2.04821889493,9.5066415143,965.2366045,18617.4766543,165.12
13.2744260084,-19879.2,76.9010877406,970.004131049,67.4646009796,18673.8696824,966.972046169,2.87175e+06,18660.2,3567,684.032464871,0.0618381,3567,776.432,18700.8,2.98861000256,0.808582246919,13.6877443019,968.530340247,18666.1245991,165.109
