AverageAction,AverageAbsY,AverageForwardProgress,AverageQLoss,StdEsReturn,AverageDiscountedReturn,QFunRegParamNorm,MaxForwardProgress,AverageAbsQ,AveragePolicySurr,AverageY,AverageEsReturn,MinEsReturn,PolicyRegParamNorm,MinForwardProgress,AverageAbsQYDiff,MinReturn,MaxReturn,Epoch,MaxEsReturn,AverageReturn,StdForwardProgress,AverageQ,StdReturn
0.783668,11.2284441315,1.46556452871,0.93777,47.3225051206,102.397952856,66.0113,4.45005022492,11.237,-11.5654,11.2271673004,81.4257345306,18.161438758,37.4077,0.186655957961,0.398993238542,45.7152592982,347.884038992,288,207.62743382,167.624371393,0.645342528084,11.2257,48.898142711
0.77626,11.2447342954,2.18337909868,1.00082,54.8147447309,122.473035047,66.0963,4.4217700149,11.2537,-11.5792,11.2433813093,68.3000918358,8.39245271317,37.4589,0.725497549664,0.410871491525,92.253990435,373.581421029,289,223.150651078,205.559734417,0.699123838146,11.241,52.9691859527
0.761926,11.267511704,1.52955213357,0.995322,51.2859156669,101.654159673,66.2279,3.79942683485,11.2768,-11.6216,11.2658514985,82.6600292039,17.1694693279,37.4997,0.45735198085,0.407715175869,84.3577949149,321.53121023,290,204.835452379,158.419508894,0.582480534957,11.2635,44.3987614357
0.784781,11.3195423858,2.27401737423,0.989886,41.2755468883,121.432759645,66.3139,4.82973787597,11.3314,-11.6522,11.3179214168,76.9292296886,8.48490871938,37.5309,0.50532667124,0.404416036478,86.8704287387,461.844385699,291,154.65948656,218.258231782,1.15163548937,11.3174,87.3753531207
0.764859,11.3386634962,2.01320148459,1.00476,55.6917544495,116.380798307,66.4244,4.23874769455,11.35,-11.674,11.337423044,77.8566287527,8.44610390432,37.5729,0.315089444345,0.412208984359,49.0976839127,387.03578532,292,250.475980199,189.182088588,0.815968688832,11.3372,63.8529205579
0.786194,11.3585804616,2.25301558886,0.981974,67.0575580925,119.544383234,66.4904,4.70789440243,11.3692,-11.7061,11.3563136315,93.694572971,9.95301747987,37.6239,0.400023740907,0.402799329889,61.9270224049,425.128183444,293,255.428353837,214.992874517,1.34539066241,11.3536,98.6896433602
0.775756,11.4166069037,1.60338308939,0.997564,65.6632190679,100.239418839,66.615,3.86428530061,11.4286,-11.7509,11.4152933999,88.1681448712,11.3639026597,37.6506,0.462476302109,0.405823340228,68.9610272565,319.042037426,294,242.865115536,155.52865339,0.934150068251,11.4158,66.9973515346
0.774951,11.4462839517,1.37374125127,0.958282,58.1813161268,99.991904151,66.7506,2.81076957699,11.4566,-11.7877,11.4455926981,65.931603263,7.75211198978,37.6924,0.534925268187,0.402539881775,72.657906882,316.204934441,295,221.053672782,162.695053637,0.5020555676,11.4437,59.3859304381
0.767935,11.4543891123,1.72301900729,1.0217,55.3923940964,107.451519026,66.8023,4.50764091748,11.4655,-11.7994,11.4527591093,106.109354479,10.8609236504,37.7166,0.558577951476,0.40772870545,77.8508035913,378.921790545,296,198.478631544,169.6333591,0.619709300901,11.4514,48.6554349558
0.780866,11.4910298792,1.3864722761,1.00225,54.6704694404,94.7924923223,66.9371,4.12799078413,11.5018,-11.8287,11.4902886104,74.4863912335,7.51547830903,37.7597,0.508126221568,0.404928765151,71.2177230565,371.969543646,297,189.286812633,146.853467785,0.722477921088,11.4896,60.7821799779
0.780378,11.5041157312,2.22106492165,1.00512,50.3947893112,123.375592005,67.0263,5.44400043771,11.5154,-11.8359,11.5025718878,91.1245374911,27.6307161895,37.8036,1.03889535737,0.408250331234,110.028615348,434.108237839,298,210.80893036,211.065359172,0.800678560564,11.5021,61.172451131
0.765967,11.5467537569,1.19866458877,0.997316,43.6310923208,89.9720863898,67.2098,3.46777229933,11.5578,-11.8777,11.5454563516,101.202693685,40.8933896222,37.8401,0.438194589846,0.408005355575,58.2581821694,300.243476195,299,177.430776294,134.983662963,0.457861011527,11.5449,39.0611410503
0.76153,11.5381466665,1.24448740136,0.994209,45.4273816687,90.3368450163,67.3152,2.10224808584,11.5515,-11.8861,11.5367361271,83.4167974385,23.8897147998,37.8639,0.575490158322,0.407474877953,88.0877872585,204.24236713,300,230.101749682,131.99326021,0.316309209472,11.5371,24.3320385761
0.791587,11.5695404821,2.02781462539,0.995689,57.5776350071,117.199770793,67.3976,4.16631646444,11.5795,-11.9005,11.5679587463,78.7047229272,8.82548582356,37.8886,0.740387850035,0.405895414363,89.3435276296,359.988166753,301,190.790835674,184.65970063,0.476803535804,11.5674,37.0546795026
0.758645,11.6007530674,1.8137352917,0.961265,48.5944171233,108.868053859,67.5044,4.35928620797,11.6125,-11.9398,11.5994696958,63.9518218223,6.28118797181,37.9297,0.704844180148,0.394248263925,79.1137822145,346.379300438,302,235.200980275,164.755999688,0.630770024665,11.5992,44.4156775354
0.797195,11.6308178394,1.35873015385,0.974014,54.1748310819,98.3650458146,67.6242,2.80041186312,11.6425,-11.9633,11.6300690264,74.6666198357,8.55077058097,37.9752,0.478561425868,0.402249641186,73.7084239686,297.518633183,303,210.175704269,153.038200829,0.382710700086,11.6297,39.024484119
0.808215,11.6455832138,1.22036717323,0.97684,81.0797814952,92.7012417105,67.664,1.8065613739,11.6579,-11.9994,11.6442377156,101.983027979,12.826966271,38.0193,0.00704005693459,0.400353313066,15.9084130172,287.241333901,304,269.769170924,141.065058383,0.348970720308,11.6443,32.8326258961
0.786288,11.6783690441,1.52272734364,1.02165,43.8155656107,110.526589131,67.7749,2.42569185719,11.689,-12.0175,11.6772128399,93.2891055657,11.20178622,38.0368,0.561256977033,0.41041478519,111.247965157,318.858354822,305,182.615632154,184.60419878,0.448325845381,11.6765,41.1701325198
0.805562,11.6888579793,1.48212692111,0.999308,65.2666385534,106.152299683,67.8716,2.64806949393,11.7011,-12.0441,11.687582243,94.8921869539,20.3511573037,38.0798,0.651803867574,0.401528026499,107.246585911,259.422663208,306,283.393370021,172.424292296,0.40372894057,11.687,41.0579948492
0.811562,11.7309923568,1.56331106362,1.05024,73.5079145216,115.296007506,68.0129,3.29563823211,11.7434,-12.0864,11.7293306224,108.907358137,10.2041911576,38.1099,0.582112280678,0.413721596995,115.295980506,333.780781482,307,241.68024818,202.263894821,0.478661443925,11.7284,45.9216394439
0.803835,11.7671548345,1.62830559817,1.00682,44.5693627453,109.262114279,68.0597,3.51735664258,11.7794,-12.1217,11.7662004182,65.770281204,8.35883257693,38.1434,0.733041877602,0.406215633676,102.767950258,331.594878297,308,156.515789232,176.629541484,0.474460900842,11.7666,39.6551459967
0.797448,11.8083692337,1.76847171907,1.06731,59.4989912853,111.936644208,68.2441,2.92414135226,11.8189,-12.1746,11.8073096337,110.408397164,15.9638171182,38.1798,0.54822355205,0.424292678506,99.0248662188,281.970071104,309,227.866753745,179.864123354,0.525602130671,11.806,41.2190169549
0.810672,11.8388699472,1.46864555847,1.07651,62.3998817498,107.893476056,68.311,2.85602205019,11.8508,-12.2062,11.8379183157,95.6630564067,8.44576110228,38.2196,0.622562292841,0.432141957471,104.821649018,303.73131539,310,199.349468626,178.925011244,0.443843333205,11.8373,41.7886064612
0.821873,11.8662801217,2.36847695887,1.11048,46.5040839206,127.518951337,68.4216,4.3071787232,11.878,-12.2356,11.8651208235,83.8013854707,6.57200125887,38.2642,0.876517142665,0.434967263561,100.916582863,360.508373395,311,161.872431194,213.540780413,0.757184538149,11.865,57.2574036651
0.847909,11.941794976,2.63613633332,1.01575,61.851927148,135.925161256,68.5073,4.39716670596,11.954,-12.2936,11.9411314191,90.1975365662,9.72915802699,38.292,0.943757322587,0.414937707505,98.4251325098,349.454381914,312,247.25787991,232.135508565,0.683455928669,11.9408,50.3358985477
0.810352,11.9636360414,2.22655024308,1.09235,40.9379041563,127.58969454,68.6315,4.00552155207,11.9744,-12.33,11.9622186266,73.6074938513,5.18886472277,38.3163,0.698141139851,0.430313236792,83.3281242803,415.387326172,313,147.048683216,231.230148941,0.796242723288,11.9618,69.5323346798
0.804293,12.0139187693,1.84549798066,1.08979,40.8872019935,122.475019106,68.7409,3.74762928438,12.0266,-12.3798,12.0124493718,73.1396264939,5.39165431853,38.3415,0.654100157949,0.433066425991,82.2354900016,407.543949031,314,147.077554501,222.085259854,0.651356811364,12.012,54.569703857
0.826872,12.0630172625,1.85972566472,1.12124,57.5427313331,115.447118981,68.86,4.03032199049,12.0766,-12.4466,12.0608545466,92.5682964396,13.7724426741,38.3833,0.563724952774,0.442124045666,113.314379098,331.927899366,315,209.073085586,191.85083415,0.564288017864,12.0599,42.0906338373
0.839441,12.1298683713,1.9921414855,1.11181,56.3087705337,117.648817737,68.9776,4.57626856765,12.141,-12.5052,12.1280370047,74.1915455349,7.72471419281,38.4133,1.05144280023,0.441955967712,130.075879541,397.811748778,316,223.814762423,197.987152289,0.677237749514,12.1279,55.567510452
0.805335,12.1802872341,1.33285227973,1.06442,49.5190278613,104.297205257,69.0766,3.0743289207,12.1923,-12.5598,12.1788175353,72.5061350874,5.07539671539,38.4485,-0.0523826511845,0.431766676961,122.188099271,315.645111338,317,199.288461381,179.424598475,0.449308463957,12.1781,42.034665271
0.832654,12.2338850688,2.01661431246,1.06774,66.3261913284,113.977513883,69.2103,4.43890429751,12.2494,-12.6188,12.2330823496,89.7338366291,11.1289243531,38.4816,0.0172206968402,0.431557240977,15.2693964925,399.15780964,318,261.531951826,195.892492489,0.954460581913,12.2334,79.2216920379
0.790052,12.3272906683,1.34213765094,1.13538,54.5618634315,99.4696840276,69.3309,3.32404260884,12.3398,-12.72,12.3264250896,85.356440669,19.8671275593,38.52,0.874816062883,0.441912156946,112.563363345,379.475784091,319,195.290465385,162.662075008,0.519137216565,12.3255,55.1733325978
0.824138,12.3431531562,2.36611644414,1.20063,43.2148471723,126.315992907,69.4239,4.36016002935,12.3549,-12.7293,12.3420665057,55.0081317055,9.21518981353,38.5513,0.896291200662,0.454880911887,113.139941055,443.93463186,320,182.412816998,220.037324502,0.885476455752,12.3406,71.9520179607
0.7937,12.388764786,1.5440642289,1.14158,57.1522301663,114.67281397,69.5054,4.2498203712,12.4012,-12.779,12.3875513004,76.7243278344,6.49526310089,38.6053,0.762670542902,0.449428641435,96.7305455201,417.831894775,321,197.693588167,216.504615821,0.717482942483,12.3868,60.2320486927
0.827528,12.4433309093,2.31984491035,1.14203,47.9700721276,119.748933683,69.5626,4.30989631109,12.4551,-12.8164,12.4422364732,86.6227127538,12.50602452,38.6412,0.00342646912008,0.447172595973,13.7071432376,422.525464334,322,225.539958235,234.001754878,1.25889457713,12.4407,112.533955644
0.824471,12.481313411,2.2795096331,1.15701,60.748673523,123.626002053,69.7091,4.05992504046,12.4943,-12.8661,12.4804251633,75.432911213,4.9608442616,38.6726,-0.00311386389452,0.445093116378,13.2826625678,371.617240023,323,227.07050206,226.465853145,0.974693805305,12.4804,87.8948741595
0.781459,12.5036408689,1.11261878037,1.19535,47.2401849884,102.619743227,69.7916,2.60716590369,12.5148,-12.9004,12.5025904698,104.124214042,46.1579511088,38.7201,0.436018617124,0.458511234771,105.078181445,267.949234744,324,171.346902976,169.949111715,0.433522874501,12.5016,38.4070786446
0.812111,12.556090053,1.43507015217,1.16381,46.3050898857,104.058565395,69.9306,3.03961225875,12.5673,-12.9543,12.555170412,79.8802706166,4.42362208194,38.759,0.45201979037,0.456414344548,84.4904363022,303.990452612,325,148.23977256,175.406849608,0.504252986335,12.5535,55.4635617674
0.820837,12.568372653,1.81612618945,1.20908,61.1304107713,110.513655097,70.0273,4.26785373207,12.5797,-12.9495,12.5677589132,89.0619380724,5.88745353504,38.786,1.08835616988,0.462845551536,121.287402825,340.762665595,326,247.037534081,179.756195923,0.79227199409,12.5667,63.6939364274
0.800856,12.6085548298,1.76720000354,1.14845,52.2677168189,115.12372017,70.1765,3.70749074644,12.6202,-13.0083,12.6076454032,73.8053048081,6.58625081436,38.8263,0.465705014918,0.449716834331,76.1119273977,322.498773475,327,217.92159831,195.99090176,0.559459516081,12.6066,55.0265821277
0.796952,12.6535711562,1.53671283831,1.22198,50.2110610148,110.655034062,70.2126,3.13240878187,12.6665,-13.0465,12.6521917431,109.42831926,42.9424719578,38.8683,0.338178248855,0.459433109862,94.3526273422,324.993939304,328,216.436830067,189.804469544,0.646203673795,12.6513,56.1730585894
0.819477,12.6847982806,1.73330812311,1.17643,49.3435481371,110.960999375,70.3038,3.86535336633,12.694,-13.0705,12.6839993023,83.7620742401,9.80542361822,38.9037,0.610160574982,0.452936381239,79.6727442434,375.1527906,329,176.394647752,186.658493932,0.570642436113,12.6814,58.4944687851
0.806168,12.6958437161,2.27230170179,1.27916,58.6652025752,131.413078313,70.4517,4.21461161192,12.7091,-13.0922,12.6948657435,76.1240441521,8.44983723182,38.9362,1.16837431139,0.467719742465,130.069942979,441.073182659,330,231.985158504,254.463380647,0.756720435471,12.693,65.3520392241
