QFunRegParamNorm,Iteration,StdReturn,AveragePolicySurr,Epoch,AverageAbsQ,AverageReturn,AverageQLoss,MinReturn,AverageAction,PolicyRegParamNorm,AverageY,AverageAbsQYDiff,MinEsReturn,AverageEsReturn,MaxEsReturn,AverageAbsY,StdEsReturn,AverageDiscountedReturn,AverageQ,MaxReturn
556.283,4390,1909.91864589,-608.521,4390,607.449,5915.75146875,343.863,1587.81668195,0.982406,265.662,605.867134661,4.67212508559,3738.07745191,3738.07745191,3738.07745191,607.451380726,0.0,519.045139224,605.857,7144.1474983
556.425,4391,135.332078457,-609.12,4391,608.057,6329.47051467,423.531,6117.36893784,0.979313,265.685,606.512838304,4.84295225807,3727.86522863,3727.86522863,3727.86522863,608.060786161,0.0,490.942758035,606.514,6500.39287191
556.52,4392,149.7985914,-608.191,4392,607.186,6398.16949478,425.149,6150.56746922,0.977614,265.715,605.59347785,4.96266896819,4015.01551297,4015.01551297,4015.01551297,607.20223555,0.0,503.284572593,605.578,6630.58299571
556.555,4393,187.554691831,-609.05,4393,608.053,6600.37258636,360.537,6318.18375194,0.981956,265.66,606.411401273,4.60541208211,3946.86380229,3946.86380229,3946.86380229,608.05380968,0.0,500.600752069,606.414,6833.96235697
556.664,4394,1686.79187873,-609.67,4394,608.733,5552.43885464,369.175,1865.70223952,0.983198,265.659,607.100528551,4.73252043848,4439.65599404,4439.65599404,4439.65599404,608.726901077,0.0,487.050890996,607.104,6659.18183001
556.814,4395,170.035964711,-609.577,4395,608.574,6736.93856741,358.762,6462.83192995,0.98022,265.675,606.934771385,4.79000256113,3707.02684187,3707.02684187,3707.02684187,608.59097744,0.0,519.653299279,606.918,6998.63739765
556.896,4396,821.229245744,-609.219,4396,608.327,6066.16943317,491.659,3651.56177719,0.985746,265.658,606.622847127,5.07891082488,3835.23378127,3835.23378127,3835.23378127,608.323696753,0.0,465.839696238,606.612,6658.89545228
557.006,4397,387.04811109,-609.26,4397,608.274,6414.15528092,440.835,5453.18216156,0.984828,265.68,606.579959243,4.88416951765,4408.5199258,4408.5199258,4408.5199258,608.292955634,0.0,496.453534769,606.567,6884.66436907
557.111,4398,223.639050583,-608.994,4398,608.083,6234.41143715,446.328,5841.38694872,0.982811,265.759,606.356232352,4.93972540601,4190.77640595,4190.77640595,4190.77640595,608.081892959,0.0,465.259192629,606.355,6622.82015012
557.18,4399,1280.91932695,-608.911,4399,608.001,5267.65874764,409.423,2584.24009083,0.987505,265.786,606.279784783,4.85682741717,4021.31335132,4021.31335132,4021.31335132,608.016665648,0.0,452.823554814,606.262,6108.83112063
557.26,4400,1801.27194639,-609.421,4400,608.536,6169.28835193,384.552,779.692143903,0.986178,265.893,606.796509158,4.76168500685,3951.69193092,3951.69193092,3951.69193092,608.537029222,0.0,483.658661832,606.794,7020.27954671
557.337,4401,215.144276251,-609.132,4401,608.218,6240.03488002,426.059,5866.35296129,0.982715,265.945,606.487161389,4.90550250325,3906.48529108,3906.48529108,3906.48529108,608.226173279,0.0,470.728301443,606.479,6564.03555183
557.419,4402,157.212289018,-608.636,4402,607.769,6358.15629223,378.85,6182.4606837,0.980674,265.997,606.029119856,4.76828756815,4405.5009393,4405.5009393,4405.5009393,607.770406288,0.0,492.316113913,606.025,6628.51239686
557.529,4403,1271.79968721,-609.385,4403,608.474,5797.78208041,415.318,2910.78731006,0.986741,265.954,606.775977836,4.84161008708,3890.9798479,3890.9798479,3890.9798479,608.477301044,0.0,489.541014615,606.769,6578.7950162
557.687,4404,218.957058011,-609.133,4404,608.235,6429.44190241,356.94,6114.62357619,0.984209,265.975,606.525380608,4.71713824269,4085.01986908,4085.01986908,4085.01986908,608.227949893,0.0,497.274541843,606.534,6799.65886748
557.726,4405,1823.85871985,-609.648,4405,608.71,5854.41243873,360.23,459.703943218,0.984197,266.034,607.030880578,4.80754984555,3898.24007308,3898.24007308,3898.24007308,608.728417469,0.0,489.59692633,607.013,6718.27701746
557.793,4406,178.567644821,-608.845,4406,608.017,6363.35832308,422.644,5908.07895748,0.987412,266.079,606.250737208,4.94705417566,4196.97128842,4196.97128842,4196.97128842,608.015722933,0.0,486.437474137,606.249,6614.98620664
557.886,4407,151.117328694,-609.536,4407,608.622,6292.82662169,453.834,5955.69160408,0.988165,266.044,606.919335057,4.93431740414,4489.78476966,4489.78476966,4489.78476966,608.632021597,0.0,459.691480544,606.907,6470.31299683
557.956,4408,2067.97839079,-608.782,4408,607.891,4482.90779165,394.761,800.726264489,0.989582,266.101,606.141384965,4.87327615409,4483.67243337,4483.67243337,4483.67243337,607.88802677,0.0,490.689406472,606.143,6744.62087991
558.026,4409,1291.16497665,-609.137,4409,608.196,6351.82059976,343.75,2525.44373523,0.983618,266.073,606.494230553,4.66758550536,4168.44443234,4168.44443234,4168.44443234,608.20903439,0.0,495.171092093,606.483,7198.86323182
558.131,4410,663.81025076,-608.72,4410,607.824,6268.62251153,381.528,4355.17380518,0.983577,266.118,606.130120688,4.86882293782,3858.36943851,3858.36943851,3858.36943851,607.816966138,0.0,492.63234866,606.132,6919.94965886
558.219,4411,201.661760042,-609.54,4411,608.502,6590.80604739,411.172,6174.34709868,0.980275,266.162,606.882451672,4.85095912813,4066.05408816,4066.05408816,4066.05408816,608.503154649,0.0,496.808303987,606.873,6883.91887018
558.288,4412,491.525748149,-608.718,4412,607.678,6406.72997976,405.562,5001.4216009,0.981033,266.185,606.055553336,4.83247824312,4045.42783644,4045.42783644,4045.42783644,607.678532399,0.0,496.485341223,606.05,6741.2462741
558.416,4413,213.012024932,-608.912,4413,607.889,6182.82290705,485.092,5645.65168716,0.986584,266.171,606.302292473,4.99536663966,4243.95069125,4243.95069125,4243.95069125,607.875659176,0.0,469.949652025,606.309,6479.0233509
558.491,4414,1808.02827246,-609.178,4414,608.14,5490.87396151,351.832,888.558916709,0.984992,266.235,606.564964256,4.61509114375,4277.38004394,4277.38004394,4277.38004394,608.148186579,0.0,474.641374597,606.557,6705.81144094
558.615,4415,1690.13756489,-609.769,4415,608.64,5904.5109224,388.211,1621.56851579,0.984814,266.286,607.106419834,4.76405764275,4752.95600166,4752.95600166,4752.95600166,608.653476868,0.0,495.734236518,607.097,7186.81298458
558.74,4416,114.370654654,-608.617,4416,607.631,6407.02661071,379.264,6290.08700702,0.982505,266.298,606.024071369,4.75590396036,3596.42814729,3596.42814729,3596.42814729,607.639166729,0.0,461.426784046,606.009,6643.25852382
558.879,4417,198.846095467,-609.187,4417,608.158,6242.17258871,423.937,5913.19578619,0.982997,266.322,606.559129422,4.90454971062,3940.27296063,3940.27296063,3940.27296063,608.160305512,0.0,485.42207155,606.555,6517.0880462
558.977,4418,1992.11217393,-609.813,4418,608.814,5306.85989189,357.812,-222.156299864,0.984829,266.338,607.215508843,4.68935880643,3474.27946648,3474.27946648,3474.27946648,608.805052954,0.0,453.313232011,607.221,6635.6726501
559.085,4419,827.455310547,-609.667,4419,608.656,5975.73829094,350.244,3576.6477142,0.982572,266.348,607.036835097,4.72371032029,4505.96170936,4505.96170936,4505.96170936,608.664662915,0.0,473.383859956,607.026,6539.26240816
559.129,4420,1194.49929596,-609.027,4420,608.063,6129.33388617,420.314,2589.67148535,0.98306,266.355,606.396539932,4.97389200626,3586.4206656,3586.4206656,3586.4206656,608.059536303,0.0,493.552387152,606.402,7002.03783272
559.227,4421,697.528323443,-610.144,4421,609.214,6036.5221218,345.27,3996.9868655,0.984938,266.398,607.632411531,4.66070177365,4165.53277051,4165.53277051,4165.53277051,609.228303899,0.0,494.047830625,607.616,6518.41384875
559.3,4422,142.052052509,-608.721,4422,607.73,6203.27382705,418.617,5970.40557701,0.986135,266.481,606.069879291,4.98596348638,3831.24982173,3831.24982173,3831.24982173,607.733344664,0.0,467.161403298,606.065,6446.46933181
559.392,4423,606.888041455,-608.871,4423,608.013,5769.40623701,453.72,3984.60180827,0.985414,266.454,606.32140608,4.99667949628,4323.37343298,4323.37343298,4323.37343298,608.028278815,0.0,452.122419787,606.308,6256.31335288
559.487,4424,975.940224433,-608.288,4424,607.356,5760.88869092,456.966,2883.21761149,0.98449,266.508,605.617271803,4.90821247088,4338.8757416,4338.8757416,4338.8757416,607.35965807,0.0,473.148040659,605.613,6375.01762578
559.526,4425,1739.04933093,-609.971,4425,608.946,5516.78238017,332.766,974.851893292,0.985946,266.516,607.296154485,4.61655105559,3973.78801092,3973.78801092,3973.78801092,608.945197453,0.0,470.532726531,607.295,6585.53908733
559.565,4426,462.65147007,-608.877,4426,608.057,6033.04872232,358.207,4829.91544487,0.98379,266.509,606.33488557,4.63719334024,4201.64358145,4201.64358145,4201.64358145,608.052323508,0.0,463.628548401,606.334,6520.40616585
559.634,4427,1540.33389636,-609.641,4427,608.657,5725.45319281,426.737,1111.64965117,0.98303,266.518,606.963976314,4.91706214499,4293.39839742,4293.39839742,4293.39839742,608.669132597,0.0,479.136503928,606.956,6361.88611941
559.716,4428,181.797130462,-608.758,4428,607.852,6350.77005261,414.885,6182.51659167,0.984487,266.513,606.11739856,4.90287008189,4292.21499719,4292.21499719,4292.21499719,607.868048867,0.0,480.469256063,606.101,6726.38803215
559.765,4429,235.595193532,-608.551,4429,607.599,6020.0471111,389.965,5552.98050309,0.985313,266.555,605.867347705,4.74842545628,4083.1231362,4083.1231362,4083.1231362,607.603565757,0.0,471.55368338,605.864,6412.73886433
559.85,4430,721.38647594,-608.561,4430,607.668,6344.47352567,352.148,4255.76206022,0.982705,266.548,605.932537875,4.62750603485,4333.61421596,4333.61421596,4333.61421596,607.665379516,0.0,495.447422221,605.929,6836.66861826
559.951,4431,257.283625774,-609.673,4431,608.594,6142.44472793,493.419,5753.20154739,0.982806,266.555,606.923179514,5.11988245936,4225.560643,4225.560643,4225.560643,608.593821736,0.0,457.45660122,606.917,6550.56529961
560.012,4432,2206.91907686,-609.166,4432,608.155,5606.62799289,348.817,90.8256411247,0.984395,266.577,606.420459676,4.65380570728,3682.34465732,3682.34465732,3682.34465732,608.140235486,0.0,473.259245184,606.427,7082.36787258
560.13,4433,1705.40022767,-610.328,4433,609.268,5593.52846609,423.125,536.682213121,0.984908,266.623,607.600947235,4.83965986871,4293.48439255,4293.48439255,4293.48439255,609.282927288,0.0,451.908837989,607.585,6512.44256516
560.136,4434,131.911340021,-609.481,4434,608.623,6343.58731552,321.003,6132.71480817,0.984439,266.649,606.858080796,4.50267733472,4136.20822195,4136.20822195,4136.20822195,608.623506825,0.0,490.879720374,606.857,6552.79361838
560.202,4435,2163.18180551,-610.737,4435,609.774,4653.56721593,289.639,917.344362853,0.988659,266.676,608.102463492,4.44644614276,4285.78538927,4285.78538927,4285.78538927,609.778748465,0.0,439.352237029,608.096,6491.24823095
560.331,4436,1517.74353528,-609.711,4436,608.871,5637.62253518,413.069,1124.78019628,0.984306,266.727,607.193068401,4.80221416336,3518.11273167,3518.11273167,3518.11273167,608.879673531,0.0,459.21371543,607.184,6551.55872758
560.403,4437,817.421446145,-609.753,4437,608.807,6422.68632973,413.603,4229.31152969,0.979861,266.737,607.136890295,4.81567252592,3993.42894861,3993.42894861,3993.42894861,608.81558521,0.0,523.790105901,607.129,7046.83261131
560.518,4438,1025.0483826,-610.691,4438,609.654,6258.93423476,490.377,3228.06784092,0.981906,266.74,608.071479422,5.07307773823,4358.79609214,4358.79609214,4358.79609214,609.653899878,0.0,498.266007751,608.074,6997.55637285
560.591,4439,177.989428913,-611.053,4439,610.015,5919.71469991,402.8,5595.75130088,0.984775,266.74,608.447461881,4.83220737442,3968.30150408,3968.30150408,3968.30150408,610.019879497,0.0,448.332497843,608.439,6175.71987424
560.69,4440,1308.72692071,-609.674,4440,608.667,4839.590804,350.643,1745.69118511,0.984615,266.751,607.016101309,4.68120982123,3987.06503814,3987.06503814,3987.06503814,608.67920174,0.0,427.112753806,607.001,6117.77346208
560.8,4441,1383.41188213,-610.901,4441,609.908,5235.36923521,369.139,1194.71959711,0.983103,266.77,608.277619109,4.72039302524,4293.95584143,4293.95584143,4293.95584143,609.896898745,0.0,444.747357091,608.288,6288.79052012
560.875,4442,617.964169497,-610.776,4442,609.751,5635.88701767,384.907,3948.92373838,0.984532,266.862,608.116414123,4.90445888225,3172.59614658,3172.59614658,3172.59614658,609.768536641,0.0,464.350699204,608.097,6152.50647556
561.03,4443,2326.44946865,-611.064,4443,610.044,5021.89295239,528.922,319.110240328,0.983907,266.934,608.385140411,5.28285622447,3760.98324577,3760.98324577,3760.98324577,610.050399197,0.0,469.394043598,608.378,6850.44972467
561.149,4444,2219.53333589,-611.198,4444,610.25,4673.46420381,432.477,8.40961738273,0.984125,266.931,608.561763932,4.95168170468,3995.18968751,3995.18968751,3995.18968751,610.256891639,0.0,437.920088612,608.555,6633.03725799
561.303,4445,1337.83135489,-611.046,4445,610.121,4961.15373757,480.849,2554.2972087,0.984021,266.994,608.410867738,5.15176777511,3850.53754953,3850.53754953,3850.53754953,610.116898246,0.0,431.048825069,608.414,6314.90309005
561.391,4446,154.609082986,-610.66,4446,609.673,5973.67487639,452.069,5607.5242195,0.974566,266.961,607.909788701,5.06578403603,4261.04280787,4261.04280787,4261.04280787,609.682746652,0.0,448.897434919,607.906,6175.29380981
561.403,4447,1768.38339979,-610.276,4447,609.337,4765.24578536,321.813,1145.92802194,0.986328,266.981,607.479367036,4.71196440348,3087.8647057,3087.8647057,3087.8647057,609.330680661,0.0,442.388199412,607.481,6429.49399438
561.525,4448,179.833077913,-610.064,4448,609.21,6642.8152567,489.416,6349.05713614,0.981169,267.04,607.407738584,5.13845015491,4179.02410907,4179.02410907,4179.02410907,609.229343202,0.0,514.095189975,607.387,6899.98173669
561.577,4449,95.7286533987,-609.079,4449,608.2,6374.16434315,412.746,6159.57615329,0.982628,267.116,606.286289437,5.00561453266,1725.14447291,1725.14447291,1725.14447291,608.195228724,0.0,469.978664476,606.288,6479.30649872
561.64,4450,738.872912528,-610.799,4450,609.9,6556.57515833,403.67,4449.77724249,0.982804,267.117,608.09346324,4.90092730392,4222.40749534,4222.40749534,4222.40749534,609.914061113,0.0,508.343909233,608.084,7135.85404732
561.697,4451,133.212842132,-610.132,4451,609.357,6624.68839461,436.301,6322.08972861,0.98441,267.156,607.541878703,5.08480193397,4188.01036185,4188.01036185,4188.01036185,609.367566945,0.0,503.029972912,607.528,6830.40738376
561.734,4452,80.6938255561,-610.038,4452,609.388,6430.49457674,363.257,6266.62071177,0.983769,267.14,607.516798771,4.78503683062,4090.65938692,4090.65938692,4090.65938692,609.384352037,0.0,492.724198309,607.522,6553.08636615
561.818,4453,1617.08006982,-610.606,4453,609.7,6114.57714689,529.013,1292.26238491,0.982458,267.17,607.918824509,5.240737514,3840.64078345,3840.64078345,3840.64078345,609.710448543,0.0,498.886794794,607.907,7022.00622729
561.934,4454,281.929958785,-610.483,4454,609.569,6696.6217323,416.478,6137.34399275,0.98008,267.226,607.728501513,4.91292358997,3756.27282463,3756.27282463,3756.27282463,609.562853219,0.0,514.072821712,607.727,7184.09067382
561.989,4455,855.52540168,-611.576,4455,610.658,5499.79137019,390.936,3042.15639077,0.983723,267.202,608.875062383,4.81649866791,4227.10999061,4227.10999061,4227.10999061,610.663593621,0.0,459.242278067,608.872,6017.3318163
562.063,4456,203.603925869,-610.627,4456,609.885,6252.6555208,369.653,5764.28534645,0.982627,267.291,608.047015521,4.74236235483,3921.79496765,3921.79496765,3921.79496765,609.879057592,0.0,460.946504346,608.048,6499.87668376
562.164,4457,1140.66684286,-610.426,4457,609.691,5909.16949301,399.832,2525.42449279,0.985035,267.342,607.862971997,4.80540401012,4427.41358562,4427.41358562,4427.41358562,609.692647595,0.0,477.734573492,607.862,6492.10511648
562.319,4458,176.959668714,-610.26,4458,609.46,6583.68972932,488.139,6352.73474446,0.982645,267.37,607.70939807,5.12340568185,3424.07634695,3424.07634695,3424.07634695,609.469977441,0.0,497.952180633,607.7,6912.99766362
562.389,4459,140.744146625,-610.458,4459,609.573,6498.49099059,484.431,6288.92242706,0.981702,267.389,607.825042293,5.10376238938,3100.68910137,3100.68910137,3100.68910137,609.566640374,0.0,502.312160012,607.823,6677.36327947
562.532,4460,127.517325355,-610.225,4460,609.346,6368.79740734,436.478,6164.31544051,0.984164,267.341,607.633012698,4.8544776248,2963.44635383,2963.44635383,2963.44635383,609.356067311,0.0,494.831910567,607.625,6545.4145764
562.621,4461,144.133125452,-610.636,4461,609.718,6327.10109133,520.733,6024.91684516,0.980276,267.383,608.053276485,5.07890638285,3460.23639231,3460.23639231,3460.23639231,609.704539291,0.0,470.675543049,608.064,6527.16439109
562.698,4462,188.826580384,-611.109,4462,610.163,6453.00031554,396.087,6214.28917311,0.98073,267.422,608.539255095,4.85702397121,3838.09994399,3838.09994399,3838.09994399,610.173908931,0.0,485.271505073,608.524,6775.10701986
562.781,4463,1753.75369755,-610.5,4463,609.494,5618.47547311,377.279,461.154574809,0.985323,267.444,607.826116758,4.83129136376,3420.33826343,3420.33826343,3420.33826343,609.505632184,0.0,460.028912381,607.814,6618.62612271
562.886,4464,290.518203927,-610.397,4464,609.38,6516.98364791,412.16,5920.00734465,0.981909,267.472,607.695650682,4.8735707246,3643.97881932,3643.97881932,3643.97881932,609.390851829,0.0,498.9842481,607.687,6989.15152852
562.972,4465,537.632903251,-611.734,4465,610.76,6002.78216464,329.098,4453.78129084,0.98521,267.541,609.160317261,4.54887808473,4037.73957763,4037.73957763,4037.73957763,610.762700734,0.0,478.384897087,609.153,6479.59642246
563.053,4466,1541.98083056,-611.785,4466,610.629,5604.64205646,490.762,1153.3107574,0.982945,267.635,609.032991665,5.10757609366,3891.27035803,3891.27035803,3891.27035803,610.62373122,0.0,471.016837843,609.038,6728.6721265
563.179,4467,238.090151754,-612.6,4467,611.544,6227.76708665,346.197,5915.13650342,0.982895,267.72,609.987920482,4.57689675894,4342.37724591,4342.37724591,4342.37724591,611.545774379,0.0,481.91715503,609.983,6735.74030894
563.284,4468,1492.23527384,-612.03,4468,610.96,4149.56809842,424.094,445.626739338,0.986639,267.796,609.3804179,4.91138084736,4107.27753542,4107.27753542,4107.27753542,610.966778835,0.0,366.052014176,609.373,5822.63476214
563.282,4469,924.029157729,-612.631,4469,611.576,5834.89393453,388.382,3161.76169717,0.98243,267.787,610.051601084,4.73472737594,4355.98214961,4355.98214961,4355.98214961,611.583990041,0.0,428.454971682,610.046,6685.77725953
563.386,4470,589.911733972,-611.41,4470,610.26,6082.49762273,404.112,4346.16277488,0.982564,267.77,608.71524536,4.85526772863,3818.65997137,3818.65997137,3818.65997137,610.261088675,0.0,478.88516884,608.712,6475.31332636
563.483,4471,177.443791576,-611.835,4471,610.555,6713.29369996,325.572,6363.36174542,0.981521,267.755,609.093431797,4.63432870474,4137.67220983,4137.67220983,4137.67220983,610.560059525,0.0,506.76672053,609.09,7020.61167398
563.608,4472,1723.29416657,-612.137,4472,610.792,5705.83164784,371.195,1453.23215156,0.983719,267.803,609.336859936,4.74518216464,4327.60287971,4327.60287971,4327.60287971,610.799967157,0.0,481.428968771,609.333,6933.96924809
563.664,4473,1727.22018517,-611.923,4473,610.542,5438.45779848,410.31,1831.49189928,0.983171,267.831,609.08173828,4.88604762759,4293.11924801,4293.11924801,4293.11924801,610.538782862,0.0,458.811806287,609.081,6506.65290389
563.834,4474,136.454515138,-611.767,4474,610.428,6740.47840653,441.384,6446.63085089,0.981884,267.8,609.01928432,5.05206647665,309.3836228,309.3836228,309.3836228,610.436224964,0.0,503.671046006,609.01,6953.46747588
563.902,4475,1871.38859953,-612.175,4475,610.862,5682.35111759,385.141,82.6109559477,0.983694,267.848,609.484697015,4.85563602531,4301.32310753,4301.32310753,4301.32310753,610.873658889,0.0,466.031704605,609.471,6544.76560901
563.983,4476,478.583456668,-612.062,4476,610.765,6491.18912812,431.126,5118.87291799,0.982205,267.813,609.360689818,4.87047617415,4107.1854789,4107.1854789,4107.1854789,610.761008078,0.0,507.160205177,609.363,6859.61022501
564.129,4477,190.536769689,-612.102,4477,610.764,6603.96020381,416.232,6271.87305308,0.980569,267.842,609.357634523,5.00039451258,3950.32824089,3950.32824089,3950.32824089,610.774864069,0.0,493.304905837,609.345,6873.63784937
564.23,4478,780.240078337,-612.019,4478,610.857,6279.80596066,492.064,4069.7279741,0.987483,267.979,609.451098707,5.13134065867,4086.22174878,4086.22174878,4086.22174878,610.875517854,0.0,490.969628302,609.432,6943.37685669
564.359,4479,1636.24542561,-612.227,4479,610.961,6079.38282728,471.526,1208.27716657,0.983214,268.089,609.555266592,5.10470533426,4210.32814541,4210.32814541,4210.32814541,610.952656551,0.0,490.948177646,609.562,6827.0913755
564.391,4480,662.424051197,-612.222,4480,610.8,5999.3963211,326.105,4042.48432352,0.984248,268.084,609.39433848,4.79539182693,4395.8073959,4395.8073959,4395.8073959,610.803448001,0.0,463.988628921,609.391,6365.35008289
564.467,4481,201.27568169,-612.703,4481,611.245,6400.63562207,316.196,6034.75762506,0.983662,268.06,609.861839653,4.77055598455,4041.5098333,4041.5098333,4041.5098333,611.256143046,0.0,485.091332525,609.847,6686.5067881
564.571,4482,1207.24727759,-613.126,4482,611.639,6029.63955218,466.082,2579.88466091,0.983175,268.095,610.296977552,5.10221112116,4487.39887407,4487.39887407,4487.39887407,611.639464783,0.0,480.813900727,610.294,7066.940683
564.677,4483,409.172787514,-613.765,4483,612.301,6350.72659149,374.506,5293.65641923,0.984112,268.125,611.015705254,4.86731413287,4527.03299432,4527.03299432,4527.03299432,612.316976292,0.0,494.281465328,610.997,6752.9995937
564.801,4484,1653.86320416,-612.873,4484,611.466,5782.67592913,344.459,1692.96446117,0.985211,268.159,610.079182251,4.71910262274,4626.04249507,4626.04249507,4626.04249507,611.463552558,0.0,489.499312233,610.079,6775.81179392
564.873,4485,154.675533711,-613.561,4485,612.117,6209.30907201,375.485,6001.12677533,0.983593,268.151,610.738648944,4.83676069681,3762.26134635,3762.26134635,3762.26134635,612.115092559,0.0,480.019150301,610.739,6540.01183837
564.936,4486,1682.77497458,-614.403,4486,612.949,5669.62235354,350.075,1840.44011357,0.984006,268.217,611.651728169,4.74325782064,1058.01684594,1058.01684594,1058.01684594,612.957113254,0.0,482.357618264,611.646,6722.53566444
565.044,4487,203.302369477,-613.441,4487,611.941,6783.46097539,403.367,6506.88372697,0.985079,268.221,610.606904901,5.01619846923,4143.46967881,4143.46967881,4143.46967881,611.93206431,0.0,524.401260391,610.612,7267.17365335
565.176,4488,185.82144048,-614.559,4488,613.03,6421.4632639,454.843,6052.22720535,0.982971,268.227,611.751526799,5.07836174452,4493.86293531,4493.86293531,4493.86293531,613.047493631,0.0,490.205084829,611.735,6711.28701671
565.256,4489,135.662290911,-613.814,4489,612.426,6203.32816114,417.049,5969.17772913,0.990034,268.2,611.088969796,4.95551000217,4440.22149296,4440.22149296,4440.22149296,612.42270629,0.0,477.463464095,611.093,6423.76034643
565.386,4490,280.649693272,-613.648,4490,612.289,5900.83067629,501.878,5261.51947512,0.987345,268.202,610.99761403,5.24324405306,4416.34106906,4416.34106906,4416.34106906,612.295171227,0.0,467.288255424,610.99,6312.0087665
565.463,4491,93.5832223907,-613.633,4491,612.236,6043.25471756,470.734,5927.37569668,0.983313,268.207,610.931533227,5.2346500329,4026.21228888,4026.21228888,4026.21228888,612.246848433,0.0,471.168605424,610.912,6149.70837712
565.55,4492,177.529372789,-613.56,4492,612.131,6364.11363736,357.428,6019.46902461,0.986464,268.312,610.801168605,4.91408878618,3956.6594288,3956.6594288,3956.6594288,612.136204405,0.0,488.742152507,610.792,6599.60677994
565.59,4493,161.860273763,-614.283,4493,612.792,6094.29906158,407.605,5911.75006525,0.983601,268.391,611.486701249,4.96550721161,4000.85830843,4000.85830843,4000.85830843,612.799682491,0.0,446.090073149,611.483,6459.7379253
565.649,4494,421.967192007,-613.895,4494,612.56,6149.64567424,333.392,4919.9144402,0.983942,268.394,611.198436292,4.8035733494,3972.52382846,3972.52382846,3972.52382846,612.562182153,0.0,470.575118989,611.193,6474.39370459
565.748,4495,1506.75822027,-614.62,4495,613.091,5674.23954405,393.217,1343.99326046,0.986203,268.392,611.754053113,4.90334639916,3625.9133525,3625.9133525,3625.9133525,613.100599294,0.0,489.180084393,611.739,6700.5389847
565.877,4496,923.748346645,-615.302,4496,613.787,5898.57836794,406.929,4208.68823821,0.981638,268.474,612.469631906,4.93902234888,3979.11041137,3979.11041137,3979.11041137,613.798200549,0.0,496.338040332,612.459,6738.67930386
565.948,4497,219.852454934,-614.849,4497,613.44,6499.01491747,371.269,5952.40874386,0.98292,268.494,612.048072065,4.86248176841,4640.88272239,4640.88272239,4640.88272239,613.438044283,0.0,493.941940859,612.05,6762.65142157
566.069,4498,261.757477088,-614.788,4498,613.412,6409.68968818,417.17,5909.18215717,0.985869,268.54,611.981677894,4.88774352403,4444.810819,4444.810819,4444.810819,613.409395981,0.0,480.294842868,611.982,6731.59714667
566.187,4499,206.792362157,-616.331,4499,614.899,6484.04207342,400.854,5968.05268882,0.98389,268.484,613.556374488,4.88286437506,4112.78031879,4112.78031879,4112.78031879,614.909077203,0.0,487.620421724,613.546,6766.31768902
566.252,4500,1150.87780201,-614.568,4500,613.128,5954.10876601,432.31,2520.53751227,0.982496,268.526,611.674931605,4.97806198819,4511.1164691,4511.1164691,4511.1164691,613.124876347,0.0,507.569245465,611.672,6556.4986236
566.271,4501,1366.69053544,-615.219,4501,613.812,6058.51882443,438.44,2098.13248985,0.981876,268.521,612.411551621,5.06567260572,3927.70771282,3927.70771282,3927.70771282,613.819606823,0.0,495.816734412,612.397,7025.30946482
566.341,4502,2101.93018822,-615.42,4502,614.11,5651.12809538,454.733,1379.67802155,0.98483,268.484,612.669827555,5.03937465829,4113.64670428,4113.64670428,4113.64670428,614.112354975,0.0,482.046496873,612.671,7046.95997224
566.432,4503,140.259705226,-614.528,4503,613.371,6638.00508765,379.831,6381.55536881,0.981875,268.525,611.876414048,4.84417766248,4370.7502444,4370.7502444,4370.7502444,613.383056901,0.0,500.137060248,611.861,6919.13075391
566.511,4504,496.125350296,-614.865,4504,613.636,6466.35551305,501.053,5226.14515898,0.984365,268.558,612.164990334,5.12105751295,4581.28356827,4581.28356827,4581.28356827,613.644308543,0.0,497.928898327,612.156,6908.09776229
566.583,4505,1706.59512904,-615.707,4505,614.402,6163.68797671,355.161,1064.10106821,0.986121,268.529,612.915197521,4.77916008451,4308.21097308,4308.21097308,4308.21097308,614.403108984,0.0,494.996111763,612.918,6882.22243124
566.745,4506,152.200806478,-615.62,4506,614.28,6546.59689107,451.049,6262.86362982,0.983126,268.612,612.805780072,5.1047249939,4285.8822488,4285.8822488,4285.8822488,614.293521603,0.0,506.667553338,612.791,6769.05337645
566.821,4507,172.043979417,-615.514,4507,614.204,6268.66297853,436.022,5863.37864587,0.982764,268.629,612.719408852,5.02907565941,4199.69195571,4199.69195571,4199.69195571,614.211194938,0.0,480.73799279,612.714,6429.15724826
566.947,4508,157.828277265,-616.243,4508,614.86,6255.87227143,440.191,6032.28199552,0.985372,268.737,613.410261941,4.96527667073,4045.86423419,4045.86423419,4045.86423419,614.862247195,0.0,481.685391742,613.405,6506.12156862
567.022,4509,2362.7576231,-616.294,4509,614.913,5120.80162183,455.343,814.091943421,0.985148,268.879,613.49114232,5.06729374463,3708.42925395,3708.42925395,3708.42925395,614.914834635,0.0,487.513037309,613.487,6826.78277348
567.174,4510,181.548621661,-617.281,4510,615.763,6707.37023902,446.106,6504.98840451,0.984133,268.835,614.422029393,5.02667084793,4030.60131072,4030.60131072,4030.60131072,615.782335893,0.0,514.54058336,614.404,7104.24720912
567.251,4511,172.528358681,-616.946,4511,615.56,6728.69705259,416.257,6402.84222508,0.984672,268.822,614.135993538,4.99317463197,4553.07322482,4553.07322482,4553.07322482,615.565389507,0.0,515.420946596,614.132,7026.19681516
