AveragePolicySurr,QFunRegParamNorm,AverageQLoss,AverageAbsY,PolicyRegParamNorm,AverageY,Epoch,MaxEsReturn,AverageAction,StdEsReturn,AverageAbsQ,AverageDiscountedReturn,AverageAbsQYDiff,MinReturn,MinEsReturn,StdReturn,AverageQ,AverageReturn,MaxReturn,AverageEsReturn,Iteration
-589.055,343.028,436.501,587.400775697,232.212,586.299263223,3490,4019.98043188,0.958912,0.0,587.398,514.119271475,4.97096928332,1637.24284068,4019.98043188,1923.76472848,586.3,5293.22138999,6837.07326992,4019.98043188,3490
-589.685,343.095,343.647,587.98843946,232.315,586.902088208,3491,2832.30918682,0.954355,0.0,587.979,497.545532785,4.79682619236,1787.85864221,2832.30918682,1664.17458021,586.891,5350.15248042,6657.85979936,2832.30918682,3491
-589.168,343.117,411.975,587.473220933,232.371,586.424983775,3492,4244.20702043,0.945207,0.0,587.478,486.828103371,4.92055079327,3250.99299829,4244.20702043,937.751749618,586.431,5957.71462797,6693.2739276,4244.20702043,3492
-590.308,343.144,388.069,588.609535616,232.461,587.589676374,3493,4115.97831517,0.943448,0.0,588.602,489.284571435,4.91207887521,5324.5491511,4115.97831517,383.534540006,587.583,6174.19410057,6574.74092977,4115.97831517,3493
-589.35,343.207,380.564,587.651478908,232.487,586.611434422,3494,3928.61136194,0.96454,0.0,587.641,411.207802345,4.85906579741,-549.733125035,3928.61136194,2789.16239844,586.602,4033.23345318,6668.04229772,3928.61136194,3494
-589.644,343.253,327.962,587.991417836,232.629,586.939321604,3495,4150.53917552,0.949994,0.0,587.997,486.519916496,4.76261015041,2019.73540325,4150.53917552,1278.37317423,586.945,5559.53791416,6631.05863301,4150.53917552,3495
-589.765,343.352,389.13,588.08495459,232.626,587.050157161,3496,3720.98760954,0.952366,0.0,588.082,475.717744564,4.82545147166,162.44403065,3720.98760954,2003.38061179,587.047,5338.11694974,6617.30853921,3720.98760954,3496
-591.115,343.408,383.385,589.350945197,232.722,588.399991018,3497,4096.97153524,0.961921,0.0,589.346,449.303156314,4.89328253021,-547.038178526,4096.97153524,2908.26751323,588.394,4304.43829788,6977.37752896,4096.97153524,3497
-590.002,343.488,398.588,588.280885534,232.728,587.271252046,3498,3847.93208599,0.947707,0.0,588.278,526.291929353,4.88377777876,6357.73658565,3847.93208599,209.838663598,587.271,6716.12058909,7101.53226891,3847.93208599,3498
-590.104,343.571,434.904,588.425803485,232.86,587.393980935,3499,4460.51682386,0.951442,0.0,588.42,496.912995302,4.96022695756,2046.97265483,4460.51682386,1779.03642575,587.394,5669.65069888,6948.38008092,4460.51682386,3499
-589.131,343.619,363.645,587.516161841,232.875,586.479274177,3500,4204.19516886,0.951202,0.0,587.515,500.005299049,4.74093329227,2417.68256864,4204.19516886,1515.82697972,586.477,5595.93644022,6697.03364798,4204.19516886,3500
-589.671,343.646,353.373,588.028364908,232.862,586.952428332,3501,2656.74521233,0.949368,0.0,588.014,457.221462066,4.78534566288,-536.579841182,2656.74521233,2274.9653438,586.938,5555.19209059,6901.60618638,2656.74521233,3501
-589.794,343.738,387.207,588.098765961,232.943,587.067945399,3502,3911.3420538,0.9532,0.0,588.097,457.389620704,4.86436921912,-530.84781908,3911.3420538,2585.69267983,587.066,4725.01213884,6701.78239519,3911.3420538,3502
-588.702,343.787,353.742,587.150734454,233.015,586.063162885,3503,4437.0652937,0.947807,0.0,587.145,440.659195862,4.75675055432,-491.521049236,4437.0652937,2080.04526983,586.061,5314.96205408,6526.92407765,4437.0652937,3503
-588.719,343.833,393.049,587.095334095,233.025,586.056671239,3504,-195.895366939,0.949065,0.0,587.088,417.776233797,4.86480993579,-569.03720528,-195.895366939,2124.25722792,586.05,5268.0604673,6509.50069786,-195.895366939,3504
-589.529,343.863,421.187,587.811778678,233.042,586.77157145,3505,4419.69638264,0.956135,0.0,587.81,409.7604356,4.98169423553,-559.134728678,4419.69638264,2505.83732644,586.767,4169.80672107,6077.65438032,4419.69638264,3505
-588.962,343.944,402.887,587.265499538,233.108,586.189606358,3506,4106.6668336,0.953461,0.0,587.27,480.283603627,4.91818488426,482.771254694,4106.6668336,2279.87608186,586.195,5167.10960928,6722.0975532,4106.6668336,3506
-589.549,344.003,381.141,587.782223584,233.172,586.741936496,3507,4125.37695959,0.965963,0.0,587.781,430.060771564,4.78758761818,-413.439130182,4125.37695959,2685.48286988,586.741,4048.60479744,6617.57422266,4125.37695959,3507
-589.653,344.046,447.846,587.966593973,233.198,586.910937229,3508,4097.81535936,0.954735,0.0,587.956,444.80276069,5.03069796916,-384.680166114,4097.81535936,2116.98102924,586.898,5273.55849371,6528.35005518,4097.81535936,3508
-590.507,344.087,362.76,588.786201484,233.224,587.749313387,3509,4178.67669258,0.94904,0.0,588.788,483.343137841,4.74189231776,2254.42747558,4178.67669258,1291.45646224,587.754,5522.03489653,6490.55671467,4178.67669258,3509
-589.45,344.142,327.139,587.861816112,233.148,586.764489489,3510,3893.8439911,0.956677,0.0,587.862,449.16010785,4.73954334112,-557.325943626,3893.8439911,2520.40064596,586.766,4704.85536101,6570.64884717,3893.8439911,3510
-590.409,344.186,360.92,588.855503322,233.297,587.755907497,3511,3835.5755006,0.957577,0.0,588.841,398.148769131,4.79218979451,-540.459315077,3835.5755006,2547.60594781,587.741,4207.85267372,6529.35968436,3835.5755006,3511
-589.63,344.22,348.809,588.047854313,233.441,586.946928506,3512,3746.98646082,0.951255,0.0,588.047,517.873822073,4.72955362128,5873.15881024,3746.98646082,306.453365343,586.947,6434.64588378,6988.81363491,3746.98646082,3512
-590.08,344.257,343.114,588.482166284,233.56,587.410780334,3513,3874.48049568,0.942391,0.0,588.471,490.486006503,4.73129635291,5340.46589909,3874.48049568,399.289512909,587.403,6139.52918976,6720.11367545,3874.48049568,3513
-589.919,344.36,355.804,588.277197865,233.663,587.22793445,3514,1126.98802588,0.941205,0.0,588.277,450.721770621,4.81822123664,794.079702394,1126.98802588,1582.0441698,587.229,5481.34778141,6310.0579768,1126.98802588,3514
-589.436,344.397,390.74,587.869002043,233.649,586.725207416,3515,4346.06298314,0.951793,0.0,587.868,435.465740037,4.91508295911,-526.85112636,4346.06298314,2049.16235353,586.718,5544.72649163,6659.32108441,4346.06298314,3515
-588.832,344.43,389.569,587.26880936,233.734,586.094221487,3516,-395.460561988,0.949783,0.0,587.27,490.583554892,4.84272089028,1889.98906246,-395.460561988,1364.98859114,586.096,5808.83392467,6635.47721473,-395.460561988,3516
-589.475,344.466,432.108,587.849997633,233.693,586.684971094,3517,4047.36094433,0.948448,0.0,587.85,472.885315269,4.92836433545,2203.90274101,4047.36094433,1255.40254101,586.687,5827.10472782,6722.10332468,4047.36094433,3517
-588.805,344.558,379.39,587.295623526,233.819,586.060008603,3518,3967.58305266,0.963387,0.0,587.293,366.141099276,4.78966908074,-542.995768302,3967.58305266,2845.75708056,586.058,4152.25503395,6356.09306689,3967.58305266,3518
-589.895,344.59,346.539,588.306063577,233.847,587.140517783,3519,3820.03519545,0.963093,0.0,588.302,431.320778964,4.74942806625,-100.678791025,3820.03519545,2698.52509321,587.136,3715.77946821,6549.45778138,3820.03519545,3519
-589.897,344.648,303.229,588.274494799,233.822,587.157452617,3520,1755.56905162,0.960813,0.0,588.276,420.512785596,4.59636188006,135.873019801,1755.56905162,2104.88618446,587.156,4074.16827852,6748.04339877,1755.56905162,3520
-590.2,344.741,358.026,588.613667837,233.795,587.451733613,3521,3991.56538491,0.961725,0.0,588.599,444.769931236,4.76945220419,-514.995816909,3991.56538491,2436.90489712,587.438,4677.81749893,6760.56037248,3991.56538491,3521
-589.056,344.832,408.654,587.442618803,233.757,586.234897519,3522,4157.77069233,0.977542,0.0,587.442,288.729489278,4.99339803628,-554.887384493,4157.77069233,3191.66719894,586.234,2739.10203375,6636.70736867,4157.77069233,3522
-589.205,344.914,405.735,587.622835129,233.753,586.411679913,3523,4294.90661586,0.954166,0.0,587.622,460.723271738,4.96943848203,-423.478104852,4294.90661586,2282.6126386,586.408,5593.55801917,7055.91270865,4294.90661586,3523
-589.181,344.952,414.113,587.687938231,233.774,586.478350473,3524,1706.97079156,0.949105,0.0,587.685,444.986473855,4.90161784142,-555.113435154,1706.97079156,2395.28355562,586.48,5273.84130284,6571.40572298,1706.97079156,3524
-589.672,345.009,414.014,588.194501823,233.755,586.951232479,3525,-387.548080758,0.961974,0.0,588.179,431.100444287,4.96967953869,-672.275244924,-387.548080758,3036.37652936,586.94,4865.19696149,7036.16026443,-387.548080758,3525
-589.198,345.067,469.877,587.664245595,233.77,586.447934294,3526,4199.78957719,0.948215,0.0,587.662,482.253368464,5.06657714641,5817.31894634,4199.78957719,222.603945929,586.443,6259.91142247,6685.79853979,4199.78957719,3526
-589.279,345.106,442.48,587.693953988,233.777,586.470542908,3527,4126.51862408,0.940039,0.0,587.693,492.666882083,5.00579709034,5823.37102464,4126.51862408,161.959867795,586.472,6232.66477513,6433.93229599,4126.51862408,3527
-588.675,345.156,350.534,587.186772519,233.847,585.929634755,3528,3772.8120914,0.96652,0.0,587.175,457.877570247,4.76724458758,-116.913686754,3772.8120914,1974.87124028,585.918,4910.22902491,6368.99319856,3772.8120914,3528
-590.095,345.224,377.055,588.504494971,233.898,587.29995514,3529,4111.56541135,0.966393,0.0,588.51,430.091628396,4.80438166034,-534.834824032,4111.56541135,2778.09304192,587.306,4079.6910983,6651.48665844,4111.56541135,3529
-588.839,345.331,403.854,587.365980961,233.952,586.08241867,3530,4095.36143918,0.949708,0.0,587.358,482.010200939,4.90033735044,3639.90678107,4095.36143918,1119.85642767,586.072,5841.77923029,6927.6423942,4095.36143918,3530
-589.886,345.386,400.034,588.462511725,233.975,587.214404626,3531,3830.05224065,0.956308,0.0,588.465,448.500596294,4.88265368009,-833.594132246,3830.05224065,2501.80792469,587.22,4438.13703544,6649.43572112,3830.05224065,3531
-589.589,345.433,400.79,588.170542426,233.947,586.972119751,3532,3932.80981412,0.958628,0.0,588.161,458.145882896,4.8931693095,-523.048959712,3932.80981412,2320.32355306,586.965,5211.43532776,6955.1099751,3932.80981412,3532
-589.326,345.495,366.026,587.867798012,233.987,586.626950479,3533,4196.21004101,0.942732,0.0,587.864,490.263804273,4.75641506378,6246.12732969,4196.21004101,93.7585903186,586.622,6413.2624837,6551.78498175,4196.21004101,3533
-589.266,345.6,339.18,587.88154835,234.078,586.611762887,3534,3943.21505068,0.945583,0.0,587.883,507.811714465,4.65180196452,892.470869499,3943.21505068,1673.66421979,586.614,5886.19643336,6705.88360963,3943.21505068,3534
-589.49,345.659,409.679,587.975179468,234.092,586.728378201,3535,3849.70283263,0.940678,0.0,587.971,432.647658671,4.8774255929,-388.012863712,3849.70283263,1962.68323448,586.725,5150.15352508,6515.20443041,3849.70283263,3535
-588.75,345.741,426.251,587.289430819,234.153,586.026181675,3536,4084.87086545,0.954575,0.0,587.293,444.907904677,4.90624564173,-445.59027602,4084.87086545,2350.3960567,586.028,5287.10757605,6575.35327491,4084.87086545,3536
-589.663,345.761,404.67,588.116112821,234.199,586.897279684,3537,3990.54466206,0.938175,0.0,588.118,508.788550576,4.90704250662,6030.83624938,3990.54466206,159.401615518,586.898,6377.0864778,6645.58407755,3990.54466206,3537
-588.938,345.851,396.178,587.365314295,234.279,586.15819265,3538,3772.19636929,0.960514,0.0,587.358,455.998752671,4.80753114525,-197.842324054,3772.19636929,2272.70716959,586.151,4608.29056753,6584.1165823,3772.19636929,3538
-589.172,345.917,394.547,587.621333569,234.303,586.414291564,3539,3783.68710355,0.948141,0.0,587.612,441.557805981,4.89437073021,-559.654776071,3783.68710355,2289.07234259,586.403,5285.12263436,6732.97429429,3783.68710355,3539
-589.155,345.968,414.042,587.617376079,234.314,586.412206059,3540,4140.84424331,0.943886,0.0,587.611,500.318482035,4.97849264102,3965.64121925,4140.84424331,764.120412703,586.407,6217.10508439,6772.91833355,4140.84424331,3540
-590.601,346.04,389.77,589.05063124,234.3,587.837512892,3541,4040.7269876,0.95967,0.0,589.053,399.843755137,4.86621607286,-476.704032624,4040.7269876,2364.41983844,587.842,4617.26073485,6279.14922633,4040.7269876,3541
-590.064,346.071,337.95,588.443635113,234.31,587.201544524,3542,3915.86348964,0.960327,0.0,588.441,417.586132802,4.73941944362,-477.82915641,3915.86348964,2639.10879747,587.199,4545.95252831,6648.68447221,3915.86348964,3542
-589.541,346.134,410.881,587.990398303,234.296,586.744473895,3543,3109.90177206,0.957589,0.0,587.981,455.549300264,4.91937466401,775.836809383,3109.90177206,2239.17435995,586.737,4454.23505914,6374.64018817,3109.90177206,3543
-590.227,346.187,376.234,588.556637796,234.392,587.384932995,3544,3827.65865588,0.955583,0.0,588.559,493.120788329,4.7934200396,613.363269475,3827.65865588,1931.6195169,587.383,5346.11074795,6801.9833087,3827.65865588,3544
-589.265,346.282,435.828,587.648468944,234.423,586.458666083,3545,2980.81857588,0.958031,0.0,587.648,463.604587935,5.06107125978,72.936028884,2980.81857588,2158.72576749,586.459,5162.54838108,6702.52030306,2980.81857588,3545
-590.454,346.39,381.487,588.729071311,234.392,587.597134624,3546,3945.36628821,0.961193,0.0,588.737,437.510857276,4.96866999599,741.720851519,3945.36628821,2364.41098699,587.599,4454.93736007,6612.34191174,3945.36628821,3546
-589.795,346.452,414.731,588.135028664,234.538,586.981649299,3547,3364.06164706,0.951275,0.0,588.122,452.831513825,4.99968905028,-507.10807027,3364.06164706,2102.19195919,586.971,5553.29443459,6767.39063174,3364.06164706,3547
-589.403,346.495,393.029,587.767248413,234.582,586.688592418,3548,2468.62686856,0.956036,0.0,587.771,473.81563435,4.94535018235,960.529260685,2468.62686856,1957.25116222,586.692,5365.04866776,6859.86840549,2468.62686856,3548
-589.565,346.526,373.538,587.848878286,234.604,586.791458664,3549,3860.96182257,0.95226,0.0,587.844,465.105728752,4.92215488139,-161.97970758,3860.96182257,2159.14412117,586.784,5249.33427495,6557.01381165,3860.96182257,3549
-590.53,346.554,400.193,588.901429108,234.639,587.847629673,3550,1091.15720027,0.957107,0.0,588.904,467.762786124,5.00140956164,-452.255794577,1091.15720027,2229.16266452,587.845,5096.80829465,6932.62055095,1091.15720027,3550
-588.801,346.594,404.933,587.1847008,234.693,586.068379512,3551,3631.06530248,0.95155,0.0,587.189,502.037935082,4.96144377312,1706.48773805,3631.06530248,1453.68904974,586.073,6049.96403273,6724.9868523,3631.06530248,3551
-589.253,346.668,403.324,587.64941841,234.76,586.540153234,3552,3370.27651583,0.960375,0.0,587.639,476.811831781,4.96688585191,-159.942977125,3370.27651583,2355.84703692,586.529,4761.43818079,6404.56874407,3370.27651583,3552
-588.405,346.699,361.062,586.724756968,234.759,585.604146853,3553,3704.43240043,0.954347,0.0,586.721,494.829821665,4.86795796968,2825.52707997,3704.43240043,1117.60137083,585.602,5882.70094886,6685.05899621,3704.43240043,3553
-590.056,346.728,386.672,588.390525278,234.76,587.264764819,3554,4204.10201309,0.953882,0.0,588.389,475.912044543,4.86890967028,302.629978121,4204.10201309,2228.53029814,587.262,4999.99019609,6569.27184067,4204.10201309,3554
-589.556,346.781,423.11,587.870958741,234.698,586.776675543,3555,4329.15895314,0.949062,0.0,587.861,458.282673648,5.03995092914,5107.18591066,4329.15895314,294.051669038,586.764,5828.13710455,6237.40127649,4329.15895314,3555
-589.376,346.819,388.535,587.684269134,234.666,586.606834657,3556,2961.85816073,0.954451,0.0,587.692,483.007087625,4.91140300424,101.925827095,2961.85816073,2162.63559117,586.611,5124.78859493,6795.11238511,2961.85816073,3556
-589.811,346.897,417.783,588.112982637,234.677,587.049150097,3557,2020.88178398,0.950122,0.0,588.107,509.691040841,5.01720537716,3318.27422562,2020.88178398,1235.06177034,587.046,5694.23077595,6936.96190154,2020.88178398,3557
-589.822,346.945,339.089,587.963978379,234.683,586.909205703,3558,4056.69132736,0.957047,0.0,587.966,484.710421322,4.82723132465,2392.32606407,4056.69132736,1654.86204253,586.914,5137.65510487,6903.16468785,4056.69132736,3558
-589.899,347.001,444.646,588.092349029,234.746,587.050766332,3559,4187.53047612,0.950151,0.0,588.075,492.056625492,5.1521845046,785.245881407,4187.53047612,1974.91795583,587.034,5642.4422663,7044.30447155,4187.53047612,3559
-589.936,347.06,407.143,588.191575684,234.827,587.152160348,3560,3944.91213265,0.947918,0.0,588.197,503.056962489,5.03077247509,697.000875187,3944.91213265,1923.89219277,587.159,5757.16843297,7051.25118389,3944.91213265,3560
-589.485,347.106,383.833,587.701821283,234.845,586.686695499,3561,1050.74446016,0.952886,0.0,587.7,453.980007651,4.97714694103,2379.45411052,1050.74446016,1430.45106626,586.69,5328.45661783,6361.61414645,1050.74446016,3561
-589.927,347.167,396.947,588.146319802,234.881,587.136955822,3562,4134.77850047,0.951568,0.0,588.137,455.061594578,4.97844979784,-123.624997797,4134.77850047,1963.10497268,587.127,5279.24477926,6539.38054187,4134.77850047,3562
-589.657,347.249,437.358,587.851657136,234.977,586.848912153,3563,4305.46311396,0.945169,0.0,587.85,496.217672874,5.07304108068,4966.40904385,4305.46311396,447.163681715,586.848,6127.25951804,6583.74446247,4305.46311396,3563
-590.085,347.302,448.685,588.332145263,235.034,587.298202579,3564,4096.67283035,0.953827,0.0,588.324,487.175661449,5.0968842351,3735.26262235,4096.67283035,877.201781219,587.291,6320.58546703,6871.60584235,4096.67283035,3564
-590.006,347.372,401.508,588.209493546,235.128,587.216370675,3565,3608.35908848,0.946272,0.0,588.2,524.357457408,4.9880676708,4279.88751468,3608.35908848,703.750252157,587.208,6347.57586084,6747.35592784,3608.35908848,3565
-590.306,347.386,414.636,588.45764901,235.088,587.493922337,3566,4328.98684061,0.958904,0.0,588.466,422.556994536,5.02511750108,-548.656488414,4328.98684061,2994.18444687,587.5,4621.39723306,7134.20613179,4328.98684061,3566
-590.175,347.392,428.742,588.379231229,235.087,587.475354362,3567,2672.53108606,0.954484,0.0,588.366,477.244999101,5.02717238221,927.591505542,2672.53108606,1839.50325026,587.467,5356.93208889,6511.72643765,2672.53108606,3567
-589.793,347.447,419.287,588.042138619,235.157,587.134109286,3568,4385.16188588,0.96418,0.0,588.04,464.748084953,5.01323482533,-146.015057919,4385.16188588,2004.41327288,587.128,4836.02746768,6451.94964586,4385.16188588,3568
-589.957,347.529,430.274,588.276811938,235.132,587.369547074,3569,4233.38497432,0.957992,0.0,588.275,506.697163547,5.00071007529,1924.54509582,4233.38497432,1609.10342853,587.366,5275.87601976,6724.25965462,4233.38497432,3569
-589.622,347.571,386.929,587.927688685,235.217,587.010538982,3570,4258.7587721,0.954936,0.0,587.927,497.729378127,4.88518268095,1944.24546847,4258.7587721,1594.78863135,587.006,5041.28955594,6344.48419993,4258.7587721,3570
-590.0,347.655,419.96,588.166072754,235.246,587.236845665,3571,3931.1747346,0.957157,0.0,588.158,455.992480842,5.02932862263,-520.192158257,3931.1747346,2220.34711202,587.226,5276.39553702,6917.01205483,3931.1747346,3571
-589.35,347.703,407.016,587.572318194,235.251,586.594442708,3572,2222.35726992,0.967953,0.0,587.58,474.067110783,4.99646397676,264.971829337,2222.35726992,2396.42011223,586.602,4183.14744282,6551.95891603,2222.35726992,3572
-590.119,347.789,510.038,588.164448841,235.295,587.213939003,3573,4172.12992842,0.96051,0.0,588.154,467.359269853,5.3155985599,685.726656885,4172.12992842,2106.81362068,587.205,4905.803394,6387.32734037,4172.12992842,3573
-590.027,347.815,364.558,588.269763091,235.28,587.263406818,3574,2719.50714436,0.961109,0.0,588.274,493.507336506,4.89796113571,1016.65201033,2719.50714436,2159.04435564,587.266,4734.50344472,6439.06406991,2719.50714436,3574
-589.379,347.836,373.494,587.617500369,235.242,586.58296738,3575,4051.71342237,0.978052,0.0,587.615,405.378528603,4.88939932998,-562.150885233,4051.71342237,2362.24641922,586.581,3095.8463327,6374.10448554,4051.71342237,3575
-589.767,347.898,432.642,588.040700328,235.225,587.053516833,3576,3420.90836327,0.985229,0.0,588.034,366.719234558,5.07999464159,-528.364081555,3420.90836327,1587.31091264,587.045,1633.45683008,4319.09343022,3420.90836327,3576
-589.665,347.915,418.923,587.816993989,235.25,586.891434953,3577,595.532972664,0.963641,0.0,587.813,499.428105256,4.97605544116,1280.91803016,595.532972664,1618.33840026,586.887,5600.35517993,6813.79983546,595.532972664,3577
-589.115,347.934,369.367,587.361827047,235.293,586.388072835,3578,4380.65083756,0.962666,0.0,587.352,414.510689208,4.91212914445,-256.972305564,4380.65083756,2901.15152472,586.381,4461.25638754,6543.81805805,4380.65083756,3578
-589.197,348.023,358.756,587.407231168,235.347,586.385069315,3579,3853.35168536,0.95594,0.0,587.411,498.861013494,4.90099940124,2374.42103418,3853.35168536,1258.9273705,586.388,5770.36775761,6559.42222873,3853.35168536,3579
-589.276,348.047,362.974,587.563732101,235.408,586.524692248,3580,3904.28747107,0.945722,0.0,587.554,443.299726159,4.84901680232,5351.15303407,3904.28747107,250.916699998,586.515,5880.63878681,6281.88432633,3904.28747107,3580
-590.182,348.102,368.562,588.416297845,235.487,587.442720249,3581,4128.96161437,0.955097,0.0,588.415,451.706410203,4.84047218327,-16.9891418319,4128.96161437,1869.11859692,587.441,5565.61095001,6476.67266263,4128.96161437,3581
-589.199,348.156,418.498,587.439790462,235.538,586.412851015,3582,4111.19638307,0.953576,0.0,587.437,458.192523334,4.99327602897,-63.4736588026,4111.19638307,2203.87473012,586.408,5196.61654014,6736.39363309,4111.19638307,3582
-589.999,348.207,378.31,588.229059626,235.615,587.22048491,3583,3227.84271295,0.940184,0.0,588.228,506.249848351,4.85615871142,6030.21285119,3227.84271295,143.764325651,587.221,6375.58641497,6570.47462517,3227.84271295,3583
-589.336,348.23,413.198,587.59761219,235.649,586.581432242,3584,4414.22948998,0.953424,0.0,587.593,491.593035572,4.9574894921,3076.80640256,4414.22948998,1067.89933103,586.576,5791.85096784,6670.82843411,4414.22948998,3584
-590.175,348.281,397.656,588.469754549,235.636,587.4513679,3585,4085.79753588,0.961805,0.0,588.463,497.107903032,4.93033991687,616.018856135,4085.79753588,2148.59439125,587.444,5325.79323298,6726.69743317,4085.79753588,3585
-589.806,348.33,407.941,588.052746742,235.595,587.068477798,3586,3689.35963531,0.950085,0.0,588.057,486.112516346,4.89576910019,4112.94589775,3689.35963531,741.039440067,587.077,6184.29060785,6774.78197517,3689.35963531,3586
-590.237,348.406,409.233,588.351756078,235.668,587.369362893,3587,4238.98620569,0.958337,0.0,588.352,504.677044837,4.92954378892,2365.60573904,4238.98620569,1331.46103809,587.367,5843.16722235,6964.60883014,4238.98620569,3587
-590.993,348.429,292.166,589.237397538,235.609,588.245937932,3588,4046.85795501,0.95125,0.0,589.227,510.878507241,4.57351021808,5716.00231119,4046.85795501,318.972840564,588.24,6461.88113386,6801.21690003,4046.85795501,3588
-590.667,348.535,340.339,588.976526235,235.724,587.959664172,3589,3880.99467716,0.957106,0.0,588.969,493.626942636,4.7508178039,4168.63255401,3880.99467716,626.926925447,587.951,5874.5608647,6388.01679115,3880.99467716,3589
-589.396,348.605,391.319,587.814356747,235.757,586.769273362,3590,3636.06584045,0.953174,0.0,587.806,477.022818872,4.90201920723,232.338499053,3636.06584045,2177.40147186,586.767,5085.3620513,6607.75766211,3636.06584045,3590
-590.936,348.631,344.343,589.247889388,235.876,588.27499564,3591,3430.39832549,0.961331,0.0,589.244,492.939453718,4.72592963745,97.4594255784,3430.39832549,2211.32461435,588.271,4857.63000064,7118.32885056,3430.39832549,3591
-589.38,348.723,375.006,587.741996792,235.915,586.724079551,3592,3538.08455488,0.9568,0.0,587.739,483.633534471,4.83611536875,2260.38387702,3538.08455488,1220.01467644,586.722,5460.21367258,6659.13144247,3538.08455488,3592
-590.17,348.826,424.611,588.399341697,235.933,587.426760671,3593,57.7628944999,0.958344,0.0,588.398,480.89178937,5.0350457369,1809.79670548,57.7628944999,1338.17020255,587.422,5690.18446303,6550.63672375,57.7628944999,3593
-589.047,348.88,418.603,587.416615428,235.973,586.385214653,3594,3569.06760346,0.959517,0.0,587.414,462.574240261,5.01279325424,587.690193568,3569.06760346,2360.26712202,586.38,4590.26686301,6809.38298052,3569.06760346,3594
-590.44,348.949,383.245,588.822596266,235.98,587.755124346,3595,3761.66783878,0.959933,0.0,588.824,468.939922693,4.97869512629,1028.56490824,3761.66783878,2187.17203593,587.756,4442.11572712,6384.98683191,3761.66783878,3595
-589.581,349.007,367.165,587.95448193,235.949,586.911073694,3596,1433.16781421,0.970296,0.0,587.948,482.880868774,4.95706681784,893.380881799,1433.16781421,1491.97166143,586.907,3463.79074012,6384.63117377,1433.16781421,3596
-588.964,349.109,403.127,587.351863523,235.994,586.33336592,3597,1407.551539,0.952829,0.0,587.351,503.686419388,5.03554417133,1615.37268789,1407.551539,1694.81825318,586.335,5607.77981057,6671.92028369,1407.551539,3597
-588.805,349.17,364.128,587.122203799,236.063,586.04344367,3598,385.813981803,0.95451,0.0,587.109,508.282795718,4.94892524215,1863.22838396,385.813981803,1874.23461668,586.033,5260.51759382,6806.64915318,385.813981803,3598
-588.451,349.27,389.153,586.677545326,236.15,585.648418674,3599,4346.1784538,0.955216,0.0,586.678,470.849890659,5.01277811858,621.224682639,4346.1784538,1654.08855498,585.65,5566.92597153,6380.78820777,4346.1784538,3599
-589.394,349.335,381.369,587.51096818,236.175,586.506955773,3600,3846.87366761,0.949037,0.0,587.502,493.453749293,5.00909319645,5904.45128701,3846.87366761,211.76666514,586.498,6434.14384092,6668.54663415,3846.87366761,3600
-589.933,349.398,383.116,587.99125511,236.234,586.976312166,3601,4092.41503787,0.953969,0.0,587.989,447.859281289,5.04619584449,-222.032111973,4092.41503787,2214.91385106,586.976,5138.97024817,6451.35470796,4092.41503787,3601
-589.69,349.457,414.357,587.777199465,236.337,586.791197592,3602,3956.12770326,0.970311,0.0,587.769,402.17652909,5.17497402589,-770.311370965,3956.12770326,2763.88845277,586.783,3333.1108458,6465.93655111,3956.12770326,3602
-590.231,349.495,389.849,588.356692542,236.277,587.362530382,3603,2969.90719049,0.95884,0.0,588.358,448.751101752,5.05768782973,-551.417779444,2969.90719049,2387.0142566,587.36,4995.14564535,6817.09084176,2969.90719049,3603
-590.829,349.549,340.346,589.063996049,236.332,588.053303956,3604,1090.52788658,0.952552,0.0,589.058,518.431306096,4.86787922711,2847.90923039,1090.52788658,1276.17140043,588.05,5810.10481915,6658.21178853,1090.52788658,3604
-590.523,349.629,380.687,588.722533616,236.363,587.732650792,3605,3980.51652098,0.956309,0.0,588.72,487.977318437,4.92954143988,627.980344829,3980.51652098,2364.71707664,587.732,5410.8793025,6804.40649845,3980.51652098,3605
-590.835,349.646,383.562,589.07409995,236.36,588.092510176,3606,4046.43130959,0.964212,0.0,589.065,454.734603108,4.95787775096,-460.713391141,4046.43130959,2180.00890041,588.085,4875.18905897,6687.47323289,4046.43130959,3606
-589.61,349.7,369.056,587.915114386,236.337,586.876136608,3607,61.9605487956,0.960365,0.0,587.914,485.116338511,4.88118720996,1393.5433106,61.9605487956,1588.23485575,586.872,5512.64234558,6731.9277713,61.9605487956,3607
-590.017,349.765,379.772,588.267105975,236.391,587.211765747,3608,-373.081421379,0.955901,0.0,588.258,475.9227746,4.94861967673,2521.60116353,-373.081421379,1277.57199191,587.205,5720.36377089,6632.36820421,-373.081421379,3608
-589.607,349.794,418.097,587.810769203,236.415,586.794035529,3609,4137.72627646,0.968211,0.0,587.814,379.269174339,4.99167563782,-542.725882094,4137.72627646,2572.55726844,586.797,4126.25116167,6632.02655846,4137.72627646,3609
-589.299,349.844,365.906,587.603215647,236.462,586.573735767,3610,3523.46120918,0.959525,0.0,587.58,469.211141374,4.89360144104,1222.60068447,3523.46120918,1824.02179301,586.556,4981.74886858,6308.98438953,3523.46120918,3610
