StdEsReturn,AverageReturn,QFunRegParamNorm,MinEsReturn,AverageQ,AverageY,AveragePolicySurr,AverageQLoss,MinReturn,PolicyRegParamNorm,MaxEsReturn,MaxReturn,Epoch,AverageEsReturn,AverageAbsY,AverageAction,AverageAbsQYDiff,StdReturn,Iteration,AverageAbsQ,AverageDiscountedReturn
0.0,5025.1371417,383.109,3549.00940764,425.907,425.908949054,-427.438,238.017,4847.6145871,217.397,3549.00940764,5229.35544272,3300,3549.00940764,428.058626206,0.999925,4.31749725553,125.08401059,3300,428.065,375.711450103
0.0,4918.97803548,383.217,3438.5208498,425.056,425.057285195,-426.677,311.617,4783.24735843,217.426,3438.5208498,5067.10892936,3301,3438.5208498,427.276382207,0.999905,4.49930140602,95.6679493518,3301,427.275,394.90271394
0.0,4667.51988093,383.278,3552.8370452,426.95,426.965796913,-428.348,303.631,4554.61932817,217.369,3552.8370452,4812.93345661,3302,3552.8370452,429.001009667,0.999866,4.55140026858,84.3674283209,3302,428.984,376.941126146
0.0,4167.71286113,383.385,3219.93244968,426.648,426.656701175,-428.216,254.992,3807.12261199,217.377,3219.93244968,4355.7827077,3303,3219.93244968,428.706508648,0.999899,4.31005432744,139.597574037,3303,428.692,343.231765562
0.0,4437.54769254,383.436,2957.96919555,425.698,425.711350941,-427.391,242.88,4222.79155576,217.426,2957.96919555,4600.01485174,3304,2957.96919555,427.859838799,0.999846,4.1515558452,122.11728616,3304,427.85,362.434942223
0.0,4413.66153972,383.559,2927.52047003,427.329,427.328395231,-428.978,199.206,1118.5098355,217.454,2927.52047003,4903.27731628,3305,2927.52047003,429.340400617,0.999919,3.91217956535,1099.82132805,3305,429.345,387.54817591
0.0,5106.05115442,383.597,3258.95102241,426.156,426.162511732,-427.905,226.403,4942.09836067,217.503,3258.95102241,5276.36457846,3306,3258.95102241,428.290782413,0.999897,4.05564008235,92.3093519068,3306,428.278,406.913127568
0.0,5207.3263569,383.693,3127.1027551,427.225,427.221587656,-428.67,210.312,5060.89985151,217.548,3127.1027551,5392.79745444,3307,3127.1027551,429.251404882,0.999824,3.99201871925,102.469579151,3307,429.257,404.654273073
0.0,4685.8384814,383.74,3253.39413075,426.937,426.957339555,-428.507,212.858,4505.49716192,217.601,3253.39413075,4813.614837,3308,3253.39413075,429.04135075,0.99992,4.12493188499,86.8658690055,3308,429.021,382.953105697
0.0,5115.93099659,383.802,3184.49074956,426.474,426.48227994,-428.055,234.941,5006.99882425,217.589,3184.49074956,5220.36319115,3309,3184.49074956,428.615520373,0.999855,4.10860781184,64.100362622,3309,428.603,404.828116097
0.0,4871.71054019,383.868,3349.31070695,426.798,426.806192288,-428.38,161.013,349.727449165,217.608,3349.31070695,5535.43466022,3310,3349.31070695,428.922854784,0.999951,3.84884935818,1510.9065517,3310,428.919,419.50409248
0.0,5307.87035538,383.965,3334.08779178,427.361,427.370606897,-429.009,215.76,4941.72927829,217.663,3334.08779178,5611.19023107,3311,3334.08779178,429.421315284,0.999943,4.07753188913,209.028293065,3311,429.41,421.437749068
0.0,4426.50622905,384.081,361.920993226,425.927,425.934589637,-427.668,239.956,4214.178147,217.629,361.920993226,4561.39003589,3312,361.920993226,428.148359116,0.999961,4.07654254627,111.52741447,3312,428.142,361.275500711
0.0,4180.18136094,384.135,3502.53989426,426.103,426.090074166,-427.93,230.919,2990.58823173,217.651,3502.53989426,4789.0012008,3313,3502.53989426,428.269001809,0.999964,3.95723185011,608.811066494,3313,428.288,361.731298018
0.0,3974.51784481,384.171,3563.22013492,426.658,426.680549494,-428.406,199.819,1802.38499553,217.681,3563.22013492,4608.78910498,3314,3563.22013492,428.853536592,0.99991,3.84822020555,1025.03105549,3314,428.829,363.806523072
0.0,3893.93802746,384.207,3129.34201825,427.091,427.102908549,-428.819,251.848,1204.80154046,217.715,3129.34201825,5001.2573896,3315,3129.34201825,429.273765775,0.999934,4.02652866264,1121.05986247,3315,429.26,375.417974365
0.0,4560.61962504,384.248,3418.1158773,427.77,427.769336525,-429.468,164.691,3880.29786657,217.661,3418.1158773,4773.69617556,3316,3418.1158773,429.928939964,0.999933,3.73330668246,242.78060691,3316,429.922,362.603119125
0.0,4531.46653787,384.344,3692.91383784,426.802,426.818687162,-428.578,229.229,1271.97301051,217.699,3692.91383784,5073.3008569,3317,3692.91383784,429.067734498,0.999877,3.85092517887,1091.82991461,3317,429.051,383.562544804
0.0,4111.57943737,384.352,3415.66795164,427.94,427.93475651,-429.681,197.839,494.234724819,217.726,3415.66795164,4622.915181,3318,3415.66795164,430.110352585,0.999915,3.80489197338,1209.03229606,3318,430.11,356.185010644
0.0,4298.69695489,384.408,3512.94722168,428.507,428.516219548,-430.052,214.64,4188.53341796,217.727,3512.94722168,4410.15070324,3319,3512.94722168,430.636609049,0.999931,3.87713792667,57.2441555548,3319,430.625,346.866518876
0.0,4357.71156206,384.436,3588.82442972,428.495,428.50443126,-429.799,202.452,4245.87683655,217.764,3588.82442972,4529.32463577,3320,3588.82442972,430.682828048,0.999932,3.74159089794,82.4269545512,3320,430.668,351.785830905
0.0,4535.0150623,384.609,3378.58726255,428.916,428.920207642,-430.214,217.565,4381.75579977,217.799,3378.58726255,4636.68272365,3321,3378.58726255,431.060184369,0.999869,3.81195736681,75.4123691546,3321,431.063,363.544215523
0.0,4209.35054979,384.604,3286.45886769,427.67,427.657264808,-429.105,155.993,3897.56110269,217.69,3286.45886769,4404.00436614,3322,3286.45886769,429.944274123,0.999907,3.54818142344,145.181769083,3322,429.954,342.496068246
0.0,4346.41014646,384.703,3014.56484221,427.776,427.798224725,-429.199,226.215,4234.70315915,217.651,3014.56484221,4480.95727671,3323,3014.56484221,430.081784037,0.999896,3.90675324121,77.1674165634,3323,430.059,356.92554076
0.0,4434.62553548,384.852,3299.43342693,427.725,427.733505499,-429.234,244.021,4341.50950713,217.685,3299.43342693,4496.53259621,3324,3299.43342693,430.078819772,0.99993,3.91548464511,44.0274757638,3324,430.069,357.974731517
0.0,4576.67680465,384.876,3145.96992056,428.203,428.213629481,-429.788,201.759,3708.61986329,217.727,3145.96992056,4946.94378902,3325,3145.96992056,430.511661957,0.999914,3.62850333819,383.112070221,3325,430.494,379.966034402
0.0,4764.28368052,384.931,3214.68453777,427.495,427.495974533,-429.132,133.611,4587.58641938,217.727,3214.68453777,4930.58211747,3326,3214.68453777,429.946589968,0.999922,3.42174239646,87.8405220801,3326,429.948,386.293888652
0.0,4333.44416466,385.03,3264.35728796,428.64,428.642975581,-430.236,209.966,247.718956633,217.767,3264.35728796,4879.10347312,3327,3264.35728796,430.987789035,0.999955,3.79637587761,1363.43045415,3327,430.982,375.424187406
0.0,4426.01284013,385.063,3343.15033773,428.592,428.600550588,-430.155,279.078,1372.77114829,217.747,3343.15033773,5109.1993579,3328,3343.15033773,430.950313961,0.999909,4.01864878,1108.30635982,3328,430.937,389.096638801
0.0,4381.69493142,385.087,3165.8833846,427.132,427.149400748,-428.664,223.061,1829.14329715,217.703,3165.8833846,4938.22720747,3329,3165.8833846,429.646535374,0.999906,3.86668723035,885.094400319,3329,429.627,369.580000857
0.0,3232.8474354,385.135,3361.06551585,428.97,428.984790331,-430.582,132.078,-260.63240617,217.711,3361.06551585,5042.10555852,3330,3361.06551585,431.36551862,0.999904,3.48690666276,1919.89150136,3330,431.351,334.750293306
0.0,4308.23967784,385.294,3298.66895861,428.871,428.875733966,-430.398,208.977,2996.32413855,217.665,3298.66895861,5114.91473145,3331,3298.66895861,431.257166375,0.999924,3.8963597821,536.825633969,3331,431.247,338.07411992
0.0,2391.49188765,385.316,3082.71059932,427.671,427.670737308,-429.187,143.17,-207.459649104,217.686,3082.71059932,4648.0281672,3332,3082.71059932,430.2142767,0.999954,3.65128967789,1651.8150385,3332,430.209,306.192682302
0.0,1528.49341396,385.422,3424.63031589,429.091,429.095746002,-430.592,215.865,-226.882998452,217.733,3424.63031589,3727.10633823,3333,3424.63031589,431.498947198,0.999964,3.92684407703,1193.18316723,3333,431.496,295.306147685
0.0,1958.94111735,385.536,283.968533743,427.311,427.332781835,-428.616,248.207,-446.331460257,217.829,283.968533743,3712.92905235,3334,283.968533743,429.937866252,0.999959,4.1543689017,1510.65979146,3334,429.913,240.050866729
0.0,1499.3753464,385.687,2737.08350901,427.055,427.066839997,-428.206,189.376,-437.753624934,217.878,2737.08350901,3702.4915501,3335,2737.08350901,429.664470568,0.999942,4.05482206883,1365.06510436,3335,429.659,244.804578541
0.0,1534.5434592,385.748,3041.94247041,427.38,427.382559885,-428.749,215.23,-475.807238142,217.942,3041.94247041,4160.57068478,3336,3041.94247041,429.919553861,0.999965,4.18101760769,1717.40913823,3336,429.918,241.998275968
0.0,1351.34111354,385.844,3462.60183298,427.804,427.804462037,-429.172,166.143,-310.895566818,217.944,3462.60183298,3953.49786385,3337,3462.60183298,430.26730271,0.999991,4.12827652348,1516.97899196,3337,430.273,271.160739127
0.0,2279.94892486,385.9,2746.74217411,427.019,427.040925431,-428.601,172.005,310.072576687,217.992,2746.74217411,3875.04895916,3338,2746.74217411,429.601656672,0.999913,4.15371019657,1448.12475791,3338,429.581,276.811899247
0.0,2988.17455758,386.025,3192.27849632,427.388,427.386615645,-429.017,268.947,-196.351276201,218.07,3192.27849632,4094.81841182,3339,3192.27849632,429.887860178,0.999942,4.52073931404,1427.40343821,3339,429.892,276.363717972
0.0,2623.6458336,386.147,2928.80526293,427.772,427.773897485,-429.38,223.352,-76.2213056999,218.087,2928.80526293,4208.55537317,3340,2928.80526293,430.20342396,0.999884,4.33571741016,1643.19348177,3340,430.205,316.181107468
0.0,3875.85522413,386.177,3218.47457501,427.457,427.464441075,-429.053,162.523,1200.46823621,218.111,3218.47457501,4497.90303822,3341,3218.47457501,429.944332339,0.999916,4.03620148516,903.875188248,3341,429.939,344.57931453
0.0,2548.39142521,386.25,3011.24134334,427.629,427.637312779,-429.407,175.688,103.78686218,218.123,3011.24134334,4224.2982618,3342,3011.24134334,430.119807233,0.999905,4.08148403541,1755.97480598,3342,430.101,311.332437733
0.0,3592.92168677,386.376,3101.54583027,429.11,429.129381801,-430.706,300.252,-477.071496892,218.195,3101.54583027,4385.12791992,3343,3101.54583027,431.356938884,0.999947,4.62860119678,1448.81886614,3343,431.338,305.818206823
0.0,4542.24001794,386.489,2941.47222252,428.007,428.001015446,-429.735,261.295,4312.17733018,218.308,2941.47222252,4728.24774984,3344,2941.47222252,430.383701023,0.999948,4.38611971857,127.684992482,3344,430.389,368.77998809
0.0,4859.70048793,386.522,2940.20990508,427.508,427.511865181,-429.221,185.77,4482.61233014,218.366,2940.20990508,5132.74359142,3345,2940.20990508,429.938447452,0.999926,4.0588111628,188.950489301,3345,429.933,390.689440776
0.0,4761.98604133,386.641,3235.59372553,427.966,427.973777876,-429.677,237.671,4609.70545667,218.408,3235.59372553,4970.35990911,3346,3235.59372553,430.385462189,0.999948,4.27419251903,117.809259976,3346,430.375,380.492741481
0.0,4843.80202096,386.769,3515.88121745,428.146,428.151696224,-430.006,283.85,4646.74614114,218.462,3515.88121745,5063.47602178,3347,3515.88121745,430.49273566,0.999945,4.42730484048,116.703676711,3347,430.483,390.152820091
0.0,4543.03431363,386.789,3415.76116566,429.086,429.102402339,-430.711,183.477,4281.56000091,218.426,3415.76116566,4730.01676904,3348,3415.76116566,431.461927271,0.999927,4.03286608195,117.944189016,3348,431.443,372.498670799
0.0,4142.17527795,386.872,3163.02775982,428.785,428.782478141,-430.264,210.728,1028.24696533,218.45,3163.02775982,4638.30627818,3349,3163.02775982,431.176834618,0.999924,4.29579857396,1041.37869558,3349,431.179,366.778817684
0.0,3986.77100411,386.92,3121.99836157,428.06,428.064841964,-429.591,229.111,2411.7338277,218.574,3121.99836157,4607.06633529,3350,3121.99836157,430.534682191,0.999968,4.43173340153,577.990550143,3350,430.525,339.60060991
0.0,4637.02329469,386.98,3232.23980572,428.852,428.864410876,-430.652,227.528,4418.06475753,218.604,3232.23980572,4787.13652893,3351,3232.23980572,431.297855707,0.999915,4.4553454585,117.298133035,3351,431.279,377.337719753
0.0,4496.26440309,387.033,3392.00933167,429.061,429.073602614,-430.91,184.522,4259.84526296,218.694,3392.00933167,4632.46139472,3352,3392.00933167,431.481192852,0.999922,4.24680539988,100.462291966,3352,431.466,366.050279862
0.0,4211.95621654,387.15,3218.69045981,429.409,429.414553812,-431.192,236.351,3988.66100919,218.752,3218.69045981,4453.94029448,3353,3218.69045981,431.864305179,0.999959,4.44557011103,131.838458479,3353,431.859,336.984683759
0.0,4219.19508419,387.26,3113.63551648,429.176,429.179792831,-430.849,195.992,2381.70542804,218.885,3113.63551648,4587.0939407,3354,3113.63551648,431.671141894,0.999862,4.35236700284,623.932528463,3354,431.669,347.703096026
0.0,4418.61450236,387.387,3150.10939251,429.776,429.778648484,-431.447,280.136,4146.4061078,218.966,3150.10939251,4623.17153135,3355,3150.10939251,432.240536744,0.999953,4.59159683641,127.550210182,3355,432.234,358.345243243
0.0,4395.38472763,387.43,3102.11210527,430.371,430.373762553,-432.071,216.787,4306.00811683,219.002,3102.11210527,4512.31284458,3356,3102.11210527,432.775925452,0.999847,4.22491010707,69.4029993593,3356,432.775,357.686324687
0.0,3973.28808349,387.467,3216.75020752,430.561,430.570722033,-432.296,230.246,291.8043783,219.057,3216.75020752,4536.31141468,3357,3216.75020752,433.020988519,0.999919,4.19823362551,1233.64980752,3357,433.004,341.348302658
0.0,4491.05876837,387.591,3239.09602717,430.22,430.229472342,-431.817,205.503,4224.14066635,219.071,3239.09602717,4758.56292573,3358,3239.09602717,432.754004115,0.999866,4.11986127866,174.027475647,3358,432.74,367.191155533
0.0,4256.99795806,387.632,3268.63523315,429.844,429.856744428,-431.53,250.184,1565.77911973,219.135,3268.63523315,4772.31923105,3359,3268.63523315,432.421489879,0.999922,4.2043116465,908.884403576,3359,432.413,362.514500155
0.0,4502.09129878,387.742,3387.89054248,429.819,429.825238424,-431.567,232.148,4348.47789481,219.13,3387.89054248,4643.03846961,3360,3387.89054248,432.392823031,0.999905,4.04569250721,77.2440223385,3360,432.385,360.794482858
0.0,4444.1942223,387.749,3308.77621945,430.362,430.352665183,-432.141,203.786,4348.12080388,219.169,3308.77621945,4579.89258638,3361,3308.77621945,432.943632152,0.999933,3.88935212985,80.923668415,3361,432.938,355.758856622
0.0,4279.1706529,387.774,3229.18952891,430.438,430.457944275,-432.2,207.356,3971.1418157,219.177,3229.18952891,4438.77008046,3362,3229.18952891,433.020311681,0.999943,3.86041064543,124.293353057,3362,433.003,339.400797549
0.0,4383.02986881,387.81,-5.01356280341,430.627,430.636418573,-432.298,163.721,4070.15211465,219.214,-5.01356280341,4665.2883345,3363,-5.01356280341,433.208332721,0.999887,3.67237925089,198.742614301,3363,433.191,331.470829182
0.0,2877.80161271,387.818,3287.56597519,430.634,430.633704247,-432.24,202.746,153.05371998,219.226,3287.56597519,4815.42646748,3364,3287.56597519,433.158149873,0.999946,3.84299842567,1995.58903998,3364,433.16,314.691509919
0.0,3223.07671677,387.93,3178.79502084,430.88,430.901330503,-432.513,236.377,-54.1653756667,219.195,3178.79502084,4908.47702786,3365,3178.79502084,433.422560619,0.999974,4.07832610425,1879.66200486,3365,433.404,346.319483145
0.0,3710.62090666,388.045,3735.23573756,430.749,430.752115563,-432.421,193.898,454.262293181,219.186,3735.23573756,4835.61563233,3366,3735.23573756,433.271185896,0.999928,3.82836167684,1339.28724576,3366,433.262,333.809767082
0.0,2853.10452367,388.096,3579.01909194,430.488,430.488786348,-432.261,245.894,187.914955606,219.254,3579.01909194,5058.02478427,3367,3579.01909194,433.01542368,0.999937,4.10714226622,1658.29847051,3367,433.017,348.950261465
0.0,4567.62476553,388.192,-103.812928291,429.894,429.905418857,-431.7,232.727,3382.57555676,219.242,-103.812928291,4880.51958,3368,-103.812928291,432.4728209,0.99992,4.13426698895,411.466438796,3368,432.462,380.562692236
0.0,4417.00895162,388.18,3700.79791432,430.299,430.314839972,-432.147,166.298,1069.96071512,219.351,3700.79791432,4866.96353585,3369,3700.79791432,432.921844618,0.99991,3.78047815777,1118.02888194,3369,432.907,369.033120613
0.0,4021.44780806,388.177,3415.93379792,431.046,431.047011606,-432.954,157.726,642.60519915,219.386,3415.93379792,4865.08649755,3370,3415.93379792,433.607710082,0.99994,3.68217619126,1316.86256384,3370,433.602,372.477562432
0.0,4101.59827338,388.223,3511.57176975,432.352,432.368906738,-434.327,238.343,1001.41734279,219.404,3511.57176975,4731.58066091,3371,3511.57176975,434.768680479,0.999966,4.09179217829,1110.24550541,3371,434.75,353.734175731
0.0,3925.21369016,388.247,3650.3577625,432.957,432.977086054,-434.857,175.724,-286.159099123,219.399,3650.3577625,5009.01369858,3372,3650.3577625,435.379573157,0.999932,3.69713276067,1616.70504274,3372,435.363,352.534993481
0.0,3999.39770694,388.349,3454.31576101,432.089,432.083611325,-433.806,244.585,-235.584141475,219.439,3454.31576101,4930.07787918,3373,3454.31576101,434.609763052,0.999931,4.04170105067,1592.29389381,3373,434.617,353.082397718
0.0,4200.82624261,388.417,3623.12810214,433.424,433.426644723,-435.122,222.247,283.548805469,219.47,3623.12810214,5222.43182691,3374,3623.12810214,435.810499178,0.999904,3.92362904675,1428.4415031,3374,435.805,375.749354432
0.0,4141.54078642,388.574,3468.07237731,433.118,433.134507424,-434.901,272.224,361.025401141,219.518,3468.07237731,5420.30484139,3375,3468.07237731,435.556561887,0.999911,4.09353642571,1499.54299159,3375,435.541,380.197999013
0.0,3676.95668717,388.717,3787.71567212,433.216,433.238085419,-435.01,279.745,1010.55455965,219.499,3787.71567212,5073.14611986,3376,3787.71567212,435.664390168,0.999915,4.14910808113,1561.23707023,3376,435.64,375.780833332
0.0,3938.16485518,388.77,2032.46556759,433.486,433.489058787,-435.197,225.747,1828.48087427,219.551,2032.46556759,4782.77478237,3377,2032.46556759,435.893998774,0.999692,3.94143738757,987.146834471,3377,435.897,347.301592979
0.0,3596.87981991,388.839,3460.9529665,433.489,433.490332361,-435.325,234.233,-398.167916251,219.567,3460.9529665,5201.56549173,3378,3460.9529665,435.889578469,0.999477,3.96964653028,1836.18424049,3378,435.888,328.949678805
0.0,3820.44118838,388.889,3657.81240637,433.266,433.276034038,-435.072,221.836,-366.959027215,219.654,3657.81240637,4584.0915714,3379,3657.81240637,435.690941923,0.999909,3.9480580719,1427.59461284,3379,435.684,309.022724464
0.0,3033.76579566,388.956,3549.44006373,433.918,433.928478986,-435.667,263.683,-130.894449112,219.623,3549.44006373,4803.22070517,3380,3549.44006373,436.30325413,0.999922,4.09486249407,1692.92500588,3380,436.292,291.168713779
0.0,4323.54414318,389.053,2931.48554056,434.151,434.157482828,-435.762,206.177,3984.97593236,219.697,2931.48554056,4526.89563267,3381,2931.48554056,436.520904828,0.999901,3.86354997653,138.833767547,3381,436.514,340.575368613
0.0,4358.90733976,389.098,3273.45137289,432.085,432.098397829,-433.733,224.424,3806.02368528,219.751,3273.45137289,4598.14759846,3382,3273.45137289,434.611350494,0.999947,3.9746278608,234.799957432,3382,434.602,346.650647519
0.0,3733.5498713,389.168,3096.0194372,433.336,433.330338632,-434.927,193.344,48.6363225303,219.798,3096.0194372,4676.57600233,3383,3096.0194372,435.816180308,0.999891,3.80437611451,1496.64554188,3383,435.81,350.482897358
0.0,3045.86474522,389.25,2969.54353937,433.301,433.313800312,-434.919,217.867,253.156877991,219.861,2969.54353937,4872.00958147,3384,2969.54353937,435.747606338,0.999913,3.92648911668,1730.82902512,3384,435.726,351.463761947
0.0,2965.30634553,389.342,3377.65762577,433.612,433.611241595,-435.303,242.462,-2.30266827945,219.905,3377.65762577,4703.15572926,3385,3377.65762577,435.980043906,0.999944,4.06888046502,1696.91141689,3385,435.981,329.76428443
0.0,3583.90253223,389.433,3512.37665666,432.877,432.891513135,-434.583,235.858,853.468916243,219.89,3512.37665666,4550.04367091,3386,3512.37665666,435.350335749,0.99993,4.00754958707,1207.56890323,3386,435.326,333.39319041
0.0,3588.2234156,389.527,2936.40364104,434.047,434.042588452,-435.789,217.544,674.556765604,219.934,2936.40364104,4621.47300215,3387,2936.40364104,436.367158324,0.999944,4.02641204225,1287.55320751,3387,436.364,348.842439617
0.0,3633.04380169,389.625,3349.97577753,433.586,433.594327921,-435.235,171.771,-149.493998052,220.024,3349.97577753,4722.14050028,3388,3349.97577753,435.98468938,0.99992,3.87638898808,1710.83006696,3388,435.973,329.955105287
0.0,4422.40420507,389.675,3586.36289749,435.164,435.1519276,-436.796,193.217,4183.88506841,220.063,3586.36289749,4544.33268255,3389,3586.36289749,437.431345428,0.9999,3.86167742006,118.298837838,3389,437.435,347.328140264
0.0,3268.91706895,389.784,3198.04435566,433.385,433.394329046,-435.071,285.999,322.547549528,220.121,3198.04435566,4846.25179637,3390,3198.04435566,435.823674056,0.999929,4.21175863043,1816.168243,3390,435.812,348.227611577
0.0,3692.00494797,389.835,3064.06723832,433.793,433.794329449,-435.39,150.094,1265.81464575,220.129,3064.06723832,4830.84926375,3391,3064.06723832,436.258107845,0.999826,3.71396846821,1290.55103701,3391,436.251,351.702977214
0.0,4355.03195066,389.845,3215.39261546,434.032,434.033342202,-435.749,194.841,4259.06872958,220.234,3215.39261546,4464.43998378,3392,3215.39261546,436.468567881,0.999955,3.95179602716,68.1782883375,3392,436.472,347.085860064
0.0,3504.44285785,389.922,3499.48294967,434.062,434.090113998,-435.899,212.913,-142.155331837,220.249,3499.48294967,4456.63296832,3393,3499.48294967,436.566242578,0.999912,4.00524881977,1342.87019922,3393,436.535,327.688362749
0.0,3118.93358646,389.926,3178.32058838,434.732,434.721544636,-436.566,206.731,183.459901872,220.385,3178.32058838,4855.9015551,3394,3178.32058838,437.172862954,0.999937,3.92511543114,1464.77038113,3394,437.178,349.85280324
0.0,1720.13874789,389.995,3280.622388,435.658,435.665413666,-437.301,226.066,-514.347601891,220.404,3280.622388,4747.42875828,3395,3280.622388,438.028323508,0.99994,3.93668517763,2059.05859135,3395,438.024,278.122834482
0.0,3321.76158557,390.065,2765.10096774,434.921,434.940166994,-436.652,220.842,574.632803052,220.45,2765.10096774,4888.45371594,3396,2765.10096774,437.386800848,0.999899,3.94995060243,1548.62839884,3396,437.369,352.774999529
0.0,4642.78565559,390.176,3948.35923019,436.606,436.619954864,-438.258,268.038,4524.41039414,220.486,3948.35923019,4797.24770705,3397,3948.35923019,438.921427811,0.999943,4.12740758231,86.3875729882,3397,438.905,360.051937109
0.0,2545.64263085,390.303,3429.94937994,435.358,435.366646767,-437.013,232.354,-197.674702752,220.56,3429.94937994,4480.90211847,3398,3429.94937994,437.81979887,0.999938,3.98235043297,2024.5513815,3398,437.808,298.191338224
0.0,3846.39778069,390.35,3408.68377407,435.915,435.912267064,-437.651,169.521,933.515823891,220.625,3408.68377407,4728.09843376,3399,3408.68377407,438.329532645,0.999942,3.65674005245,1363.34043122,3399,438.328,368.742093014
0.0,3023.06535432,390.407,3271.72642628,435.5,435.520142112,-437.117,200.574,435.261188673,220.644,3271.72642628,4437.44829023,3400,3271.72642628,438.025585815,0.999908,3.78009023862,1494.92590588,3400,438.005,339.825347551
0.0,2676.67551639,390.48,3208.63201883,435.168,435.173940591,-436.693,179.969,-333.962535063,220.692,3208.63201883,4316.80490499,3401,3208.63201883,437.720583746,0.999942,3.71858084128,1698.78989529,3401,437.715,296.450402034
0.0,3865.19943775,390.564,144.929021891,435.866,435.875831456,-437.281,213.036,-392.362522916,220.67,144.929021891,4634.61846731,3402,144.929021891,438.337977373,0.999907,3.85458881204,1427.45664005,3402,438.324,319.843351272
0.0,4217.85729532,390.685,3213.66481395,434.913,434.925229533,-436.51,280.289,1659.53737496,220.713,3213.66481395,5292.50967483,3403,3213.66481395,437.478380363,0.999943,4.27848769941,1108.20617138,3403,437.456,388.763332815
0.0,1500.27675912,390.811,3516.06859707,434.443,434.455283257,-436.076,251.211,-52.7034915796,220.714,3516.06859707,3961.33945339,3404,3516.06859707,437.059614994,0.999961,4.047526874,1451.71793345,3404,437.044,271.437694068
0.0,989.748831939,390.884,3414.22347993,435.189,435.183149409,-436.616,217.589,-101.707939134,220.773,3414.22347993,3682.18029151,3405,3414.22347993,437.682586474,0.999969,3.99532824206,1036.31368893,3405,437.69,258.662436656
0.0,1675.07604064,390.908,31.2142673202,434.821,434.835700691,-435.895,254.487,-171.620903917,220.85,31.2142673202,4311.64307988,3406,31.2142673202,437.31378177,0.99988,4.29520495035,1540.02905087,3406,437.287,271.80407404
0.0,1802.44591925,391.001,-238.02819883,433.743,433.755453598,-434.794,201.685,-449.348392891,220.857,-238.02819883,3911.46749451,3407,-238.02819883,436.304731964,0.999927,4.16339584528,1732.25035155,3407,436.287,250.939443419
0.0,1458.78210306,391.07,2948.53069384,433.463,433.479243753,-434.787,251.091,-474.264469236,220.912,2948.53069384,4103.70455365,3408,2948.53069384,436.024760924,0.998788,4.42085182299,1393.27835312,3408,436.003,260.15577077
0.0,3042.00552637,391.225,3208.75275819,432.621,432.630204374,-433.958,213.28,767.587692676,220.872,3208.75275819,4187.9378679,3409,3208.75275819,435.211569171,0.999912,4.1913734152,1312.06561242,3409,435.213,318.314793669
0.0,2740.94332232,391.268,3269.5854708,432.37,432.378142195,-433.741,197.754,402.441942962,220.94,3269.5854708,3781.36596799,3410,3269.5854708,434.991570236,0.999921,3.98641035768,1177.12525132,3410,434.974,284.214762868
0.0,3161.40152771,391.351,3269.77164675,430.75,430.738836998,-432.165,231.872,144.014618569,220.899,3269.77164675,4525.75703263,3411,3269.77164675,433.510440078,0.999929,4.21555701546,1411.33961386,3411,433.517,330.064252856
0.0,3210.07002097,391.359,3074.88858189,432.657,432.672617837,-434.19,193.243,383.273211765,220.871,3074.88858189,4368.0022067,3412,3074.88858189,435.202347789,0.999958,4.03850157432,1109.1671607,3412,435.186,338.399460107
0.0,3385.2618059,391.372,3239.06308042,430.869,430.883343332,-432.503,213.168,-206.2914503,220.9,3239.06308042,4709.76758087,3413,3239.06308042,433.62117766,0.999907,3.96569638371,1817.42672582,3413,433.611,324.398532545
0.0,2910.35915595,391.444,-282.464331634,429.802,429.804807211,-431.206,280.422,580.621668696,220.946,-282.464331634,4846.45843185,3414,-282.464331634,432.693493869,0.999939,4.15451653784,1703.38846526,3414,432.685,355.838520654
0.0,2811.31350924,391.482,2244.13969039,430.88,430.870934224,-432.354,214.146,-23.1948329244,220.948,2244.13969039,4827.19129614,3415,2244.13969039,433.691272836,0.999887,3.82134399969,1998.16557907,3415,433.699,312.441689747
0.0,2614.30044838,391.523,2613.01262556,430.485,430.507114988,-432.107,159.604,-609.86261228,220.965,2613.01262556,4733.21377301,3416,2613.01262556,433.350250576,0.999932,3.62743885347,1936.33312603,3416,433.328,299.007817481
0.0,4164.90425322,391.613,3651.50268728,430.643,430.636701697,-432.262,189.123,2232.55557539,221.011,3651.50268728,4660.13412478,3417,3651.50268728,433.515469327,0.999911,3.68897270556,697.995054416,3417,433.518,355.940003318
0.0,3499.20093878,391.721,3343.72721654,431.745,431.764612639,-433.368,185.325,561.1759058,221.078,3343.72721654,4796.85592461,3418,3343.72721654,434.50445268,0.999871,3.71264581466,1358.78992273,3418,434.481,350.815067426
0.0,4319.95640193,391.773,3423.03235127,431.218,431.228907482,-432.736,235.419,4191.20604476,221.053,3423.03235127,4457.38825998,3419,3423.03235127,434.021903356,0.999957,3.80522250969,71.8890744979,3419,434.009,352.016988782
0.0,3414.64039987,391.839,3430.53706165,430.938,430.938172253,-432.469,208.773,278.690720826,221.103,3430.53706165,4772.81194854,3420,3430.53706165,433.75908862,0.999952,3.75167409649,1683.20463168,3420,433.766,348.220788093
