AverageDiscountedReturn,AverageQLoss,MaxReturn,AverageY,StdReturn,MinReturn,PolicyRegParamNorm,MinEsReturn,AverageEsReturn,AverageAction,AveragePolicySurr,AverageAbsY,Epoch,AverageReturn,MaxEsReturn,AverageQ,QFunRegParamNorm,AverageAbsQYDiff,Iteration,StdEsReturn,AverageAbsQ
184.462885123,1.15538,663.627614331,19.6688939907,52.1636734688,470.375088741,165.738,29.963030249,205.909409041,0.999886,-19.8153,19.6823921763,3959,543.570778054,537.82985226,19.6701,199.912,0.407559721742,3959,204.081867269,19.6917
185.860421928,1.21325,645.056508292,19.6325361545,40.8052919088,459.774523474,165.735,245.433012411,363.660627816,0.999918,-19.7806,19.6448103779,3960,554.950077143,597.303489919,19.6351,199.919,0.408342664187,3960,137.072414734,19.6542
193.43288585,1.23305,1093.66957107,19.6816403742,97.2632320544,540.565872493,165.745,40.3385951993,482.42189038,0.999706,-19.8397,19.6928044594,3961,648.401553989,748.716414607,19.6815,199.927,0.411804293871,3961,238.590738446,19.6992
171.232385332,1.29858,1074.22121569,19.6497332734,198.959493727,227.008673715,165.754,39.6619716004,330.56799416,0.999909,-19.8073,19.6612859351,3962,571.8200762,567.515509877,19.6511,199.947,0.410056204322,3962,163.353311539,19.6668
165.229636225,1.18406,1801.52900934,19.6802461526,304.634512917,268.233120235,165.751,34.0352749996,231.151051307,0.999925,-19.8325,19.689922077,3963,722.001071034,551.601788703,19.6817,199.999,0.408687246301,3963,218.200174999,19.6982
108.407023858,1.20732,1151.67513686,19.6507983538,340.341333424,83.7456947638,165.745,2.15162144822,403.359151866,0.999854,-19.7915,19.664717749,3964,435.297502012,718.396745133,19.6502,200.008,0.411933362296,3964,277.027326204,19.6691
38.0636620353,1.20915,1248.32813685,19.6477777967,168.645064623,31.4139605089,165.799,4.76911543534,68.3962453305,0.99994,-19.7593,19.6606076567,3965,79.2542024706,320.20652604,19.6464,200.041,0.414399578231,3965,90.5272832393,19.6653
37.3428983849,1.37808,673.546258854,19.5997623782,71.7120765557,31.69683165,165.806,0.549686648347,72.3128333508,0.999979,-19.7026,19.6131060849,3966,57.407137304,757.250927824,19.5987,200.062,0.437457390619,3966,162.039466398,19.6194
34.1971141636,1.45864,66.050516642,19.4624344345,7.65501456783,34.5369143387,165.832,-0.652972819952,30.8288463819,0.999926,-19.5433,19.4781319794,3967,45.5623756761,113.132162749,19.463,200.119,0.457963238347,3967,30.223940786,19.4861
195.081648202,1.46628,1133.86818781,19.4835658165,130.03690074,661.770108678,165.844,67.6346600883,410.805631922,0.999903,-19.6822,19.5040683816,3968,895.443166607,784.660570779,19.4842,200.145,0.455632554525,3968,338.871259171,19.5125
189.039073174,1.3005,1219.89097346,19.5254854441,143.066125558,632.483263923,165.872,4.50207963232,323.196566367,0.999881,-19.713,19.5388971443,3969,813.545590038,596.18606135,19.529,200.175,0.427671586231,3969,251.451840967,19.5509
64.8479153651,1.4159,975.516511511,19.6053885517,74.9434192293,86.2929954494,165.927,56.1539093255,399.580345755,0.999826,-19.767,19.6185203479,3970,105.030632977,721.965859029,19.6048,200.161,0.427503484539,3970,249.0011446,19.6255
193.170338188,1.18302,1012.32093301,19.5126515399,91.8315143794,636.503315429,165.92,1.23704650113,118.731492366,0.999876,-19.6731,19.52402293,3971,813.960476581,785.290677025,19.5143,200.194,0.406583842521,3971,213.008931434,19.5305
194.41543002,1.31298,1019.87365856,19.5038131014,99.3469458538,664.077696176,165.908,65.6282288799,333.335314198,0.999908,-19.6773,19.519678715,3972,789.48902298,669.837309527,19.5065,200.231,0.419334018524,3972,252.103645899,19.5275
45.6174194903,1.10571,934.7619159,19.6151808709,80.7151391719,46.5715454963,165.926,14.4007858785,128.108276348,0.999935,-19.7808,19.6278345115,3973,72.0085509793,468.748329294,19.6136,200.24,0.40121670155,3973,144.299277563,19.6317
86.8899558229,1.35903,1084.22693071,19.5950697122,283.181513891,57.2293525812,165.938,15.4948525961,202.181081184,0.999931,-19.7452,19.6063537283,3974,285.803103544,888.83431695,19.5957,200.239,0.423733346188,3974,269.366701297,19.6128
139.681814934,1.19572,1107.79840189,19.5227773687,286.851695139,71.0076875986,165.96,13.624822766,89.1849618719,0.999863,-19.6611,19.5345450839,3975,581.469032553,328.411840008,19.5227,200.308,0.420959374792,3975,74.9537268825,19.5433
191.058715824,1.3042,1153.32173481,19.4969359961,123.826964243,648.229301349,165.961,39.2905886945,179.192785848,0.999837,-19.6393,19.5095053753,3976,770.426796083,760.550465784,19.4984,200.285,0.427662421239,3976,240.319920783,19.5178
188.648284033,1.12328,889.486263914,19.4838482812,82.7404429106,531.003552032,165.962,67.6074485393,453.903699204,0.99988,-19.6501,19.4994469409,3977,676.298363486,772.054698245,19.4841,200.291,0.413643015329,3977,263.400956383,19.5049
196.352549579,1.17684,1331.65291527,19.5392015592,205.657068462,567.74765156,165.992,241.994320451,445.787595755,0.999883,-19.7191,19.5529147851,3978,829.129526977,561.657781225,19.543,200.299,0.409770559507,3978,111.810792997,19.5635
44.2895322309,1.21143,69.2318638836,19.5871986749,4.5350290746,49.7879431287,165.94,10.8110871323,255.784343302,0.99991,-19.7395,19.5988419693,3979,62.0306869247,774.527680528,19.5844,200.356,0.414867696354,3979,282.344779323,19.6034
51.8112715601,1.18027,89.8210675481,19.56146378,8.08000594174,54.4893566978,165.908,10.7801922575,106.958896856,0.999921,-19.678,19.5723100888,3980,76.0394923798,608.230365758,19.563,200.375,0.408047456814,3980,144.785483044,19.5805
46.3735924963,1.14869,97.3173246345,19.5236819846,8.91320316908,45.2578107377,165.932,5.16475670999,77.7614225853,0.999913,-19.6536,19.5384510621,3981,66.0878783388,423.485831689,19.5255,200.394,0.416571917948,3981,92.4432268759,19.5462
193.392678095,1.26278,983.881314307,19.5573254577,110.461923236,564.480717815,166.006,8.38881197528,162.905693458,0.999867,-19.7308,19.570218753,3982,686.202495125,639.627544022,19.5572,200.415,0.42362777839,3982,213.278433687,19.5748
186.133385224,1.06151,607.052498892,19.5855661547,25.2403922291,485.332080616,166.005,1.62934204313,237.125084831,0.999766,-19.7608,19.5943553585,3983,548.653289504,662.245366443,19.5841,200.419,0.409810379233,3983,249.528477791,19.5983
188.959955855,1.24118,609.760961912,19.5941296335,26.9032958257,510.40475876,165.98,18.8916971543,289.631804693,0.99981,-19.7575,19.6051958908,3984,559.435246762,472.931254381,19.5956,200.465,0.4144096995,3984,175.681247932,19.615
51.8197520516,1.07619,129.394330494,19.6041319222,17.4713139631,35.6091340421,165.989,38.3339107443,327.262063329,0.999935,-19.7624,19.6194075275,3985,76.1354763722,621.988380844,19.6044,200.456,0.397986082109,3985,220.839747756,19.6267
104.793749376,1.29645,753.673188971,19.5893795646,165.106981126,113.737721398,165.99,1.87637252422,119.891260686,0.999912,-19.7555,19.6018675619,3986,224.360853604,507.204517672,19.5909,200.491,0.425222238258,3986,161.170189063,19.61
68.5968755202,1.25737,127.61192583,19.5758083128,5.0349079163,97.2377641585,166.009,18.9600598757,231.355663702,0.99984,-19.749,19.5862811001,3987,109.290887272,625.014328731,19.5775,200.508,0.418691368852,3987,217.817447915,19.5954
191.546948394,1.28346,664.935033941,19.5706919694,44.0984396439,463.648536297,166.023,16.6741031341,123.394917093,0.999806,-19.7449,19.5807602147,3988,558.263928883,384.177891732,19.5701,200.521,0.427146380288,3988,123.436130339,19.5867
162.769944446,1.34352,721.996476781,19.6230710176,203.299143622,77.9791218833,165.997,27.5966288636,273.17799001,0.999875,-19.7816,19.6373835288,3989,439.188148002,465.133547092,19.6231,200.523,0.421329533944,3989,174.445139081,19.6437
51.9354779753,1.17191,158.761598385,19.5397087885,14.4541146147,37.0780512068,166.03,16.3400300165,205.03590174,0.999941,-19.7033,19.5566815108,3990,75.5247790539,575.51536588,19.54,200.54,0.427344580251,3990,190.41000034,19.5617
49.1163621625,1.37791,97.3353220959,19.5767814629,15.7423392005,36.8366241692,166.031,1.75481568241,76.4247006516,0.999981,-19.7108,19.5889248657,3991,70.6483601257,221.178377196,19.5758,200.533,0.432410536566,3991,54.6049109608,19.5939
74.2302015183,1.39048,652.389041842,19.5775855195,186.880925116,31.1620036577,166.038,-1.25136795791,56.1173661855,0.999953,-19.6969,19.5940891645,3992,161.798637042,489.702498858,19.579,200.549,0.438128064176,3992,102.250211329,19.6016
176.651060646,1.39288,618.593347715,19.5455928625,52.403964949,349.38830597,166.041,8.49042577276,114.726118972,0.999785,-19.7035,19.5618857352,3993,427.980033227,406.901837107,19.5469,200.595,0.447702190989,3993,132.682501706,19.5693
124.91867088,1.19851,851.173763986,19.5506174484,276.787838011,30.3742761,166.122,18.050145444,268.203249142,0.999853,-19.7226,19.5646848832,3994,434.627132773,432.071976014,19.548,200.61,0.418122654125,3994,158.883681037,19.5674
180.277622426,1.22775,753.029405781,19.5261328051,97.9228971051,354.026506553,166.128,92.6358489717,238.765173727,0.999866,-19.6907,19.5447871117,3995,480.71023872,417.975358786,19.5253,200.643,0.417089674614,3995,126.319218859,19.5485
167.828810821,1.27987,685.199582286,19.5689363003,115.182402728,35.4857722006,166.155,0.189024592833,241.20974768,0.999882,-19.7283,19.5856545685,3996,469.806815366,495.074687224,19.5688,200.656,0.42356470505,3996,204.181453487,19.5915
168.798299776,1.22022,616.566202535,19.5134922802,65.8367771297,323.55507947,166.182,4.9498154373,308.945884443,0.999903,-19.6812,19.5301316337,3997,411.76078019,641.629980106,19.5137,200.657,0.414376301075,3997,211.069994042,19.535
171.274758767,1.13721,707.679685537,19.5702962276,86.2042338951,323.227507652,166.193,77.3787772637,361.048139998,0.999874,-19.7311,19.5855161755,3998,422.271089909,565.450713504,19.5685,200.674,0.409261329877,3998,151.969558067,19.5896
171.124020195,1.25596,741.31705855,19.5826243339,59.3991377714,354.997728107,166.237,94.2980320621,411.902653585,0.999864,-19.7568,19.5984523629,3999,445.625151553,630.718705905,19.5824,200.673,0.421245683865,3999,180.805508474,19.6058
175.154944668,0.999128,857.557558917,19.6290150875,125.074932619,181.384001182,166.277,21.0743974315,322.335682167,0.999891,-19.7904,19.6461630627,4000,580.32756701,706.858721263,19.63,200.694,0.398264546609,4000,278.393255424,19.6518
169.789011927,1.18138,937.118742022,19.6140197321,136.562944092,413.23153616,166.332,335.240249882,507.79721288,0.999772,-19.767,19.6288278651,4001,580.01535251,708.794760827,19.6128,200.732,0.410218958521,4001,134.306132391,19.633
172.8865388,1.13369,576.868162663,19.584720031,25.6026937696,452.35728719,166.336,363.390822161,579.996294597,0.999865,-19.7502,19.5974917662,4002,527.017565336,761.863695466,19.5841,200.741,0.415928890834,4002,144.119268841,19.6023
183.286163981,0.977789,879.04654841,19.5702430831,88.0234086298,418.861620263,166.335,178.898558886,450.730810947,0.999857,-19.7367,19.5825851311,4003,560.91591823,586.599736015,19.5702,200.748,0.396205151943,4003,148.730456212,19.5878
176.36151989,1.41382,940.495649044,19.6076255031,140.456567019,104.338443074,166.332,1.10674646279,248.135578325,0.999873,-19.7535,19.6199522389,4004,673.284668443,588.720984667,19.6075,200.788,0.431894489681,4004,256.25019687,19.6273
171.937874268,1.25112,823.26966346,19.5933279599,77.0352977496,479.622638238,166.362,235.9004769,462.915653869,0.99983,-19.7669,19.6066290116,4005,559.636788673,680.676845892,19.5936,200.843,0.420528752722,4005,141.357673305,19.6127
175.483675341,1.19778,691.83348355,19.5947146801,53.7885871435,366.4309456,166.342,286.847340844,558.232192749,0.999809,-19.7746,19.6071265667,4006,576.338834679,876.501997527,19.5961,200.876,0.413244093966,4006,209.905424437,19.6151
175.462820903,1.14966,621.327305064,19.6268359483,71.5972322965,296.466063877,166.369,138.355558117,398.908362268,0.999798,-19.795,19.6402821522,4007,519.859526375,573.937755082,19.6264,200.928,0.408654512435,4007,145.930873317,19.646
169.985946014,1.17002,902.547748151,19.5872538202,128.663415638,326.790066678,166.346,51.2137294647,346.539996754,0.999815,-19.7636,19.5994757713,4008,668.526980268,768.8353667,19.588,200.946,0.415603080414,4008,252.90276961,19.6079
158.764327417,1.25169,1150.92018651,19.5598765505,222.340904261,292.860012302,166.305,5.95140256494,379.5506837,0.999867,-19.746,19.5705028239,4009,725.386362978,1146.22468556,19.5604,200.95,0.418996249517,4009,432.684456236,19.5798
76.2199619408,1.16389,917.731004097,19.6277466727,209.110486078,88.4003073807,166.331,1.77076525861,143.675816067,0.999859,-19.7705,19.6394405652,4010,221.003727401,669.799410381,19.6286,200.997,0.409227894325,4010,202.503200324,19.6465
60.6053187913,1.17963,773.358210906,19.6166817617,162.511921563,-7.27200236649,166.311,-0.415923410152,159.87589694,0.999883,-19.7157,19.6269879892,4011,161.360549975,878.480834126,19.6165,201.022,0.413939567806,4011,258.618731671,19.6337
85.8150584833,1.3648,944.901844814,19.5640378427,233.959134317,100.966383607,166.328,-0.0924690770148,107.138443739,0.999914,-19.6509,19.5766276999,4012,269.43903877,780.493484104,19.5661,201.026,0.436454392996,4012,190.128098398,19.5863
154.011608359,1.33725,768.791432087,19.4880824485,248.558611376,135.879192421,166.355,17.8677374871,323.385522859,0.999851,-19.6682,19.4993912188,4013,487.861413857,691.313821878,19.4877,201.053,0.437960052656,4013,289.754772002,19.5077
188.699191307,1.33206,760.503930096,19.5770295902,46.1086851326,538.710213172,166.34,3.69868391025,293.438123344,0.999793,-19.7557,19.5874110525,4014,630.859067908,588.665024472,19.5736,201.071,0.435434935524,4014,246.293805487,19.5903
183.804643433,1.22821,605.039364949,19.5904681903,37.7712942707,459.746178401,166.354,65.1668575032,382.636772848,0.999857,-19.7853,19.6036868534,4015,517.75408969,644.264550714,19.5908,201.11,0.428977010024,4015,194.034934995,19.609
161.466022791,1.02516,519.264508865,19.5355262716,19.7293884724,452.577886169,166.369,2.82988183892,276.099938495,0.999731,-19.7234,19.5488812949,4016,484.991401104,502.209577735,19.5337,201.071,0.41426766118,4016,173.572406539,19.5527
160.986852081,1.0122,599.611325718,19.6483601707,41.1422813079,453.397589544,166.352,25.0737990898,276.004456789,0.999647,-19.8214,19.6605125531,4017,511.494981922,483.359937912,19.6484,201.098,0.4050304304,4017,180.120764385,19.6682
131.251368007,1.16176,642.156096857,19.6111812747,203.858818334,167.426898232,166.45,57.207664666,348.103258591,0.999847,-19.7891,19.6226656258,4018,380.043372606,553.161774053,19.6116,201.11,0.427691353145,4018,190.739505998,19.6314
114.462340504,1.22923,672.541597917,19.5992539319,189.176047898,128.785260431,166.463,2.08927948828,266.768063705,0.999743,-19.7497,19.6137259032,4019,287.093285142,551.528225257,19.5988,201.126,0.425918806802,4019,222.311428666,19.6194
102.089362437,1.31758,658.558784644,19.6083706888,158.011699902,136.495005276,166.49,2.08984227118,179.043128015,0.999864,-19.7409,19.6233631257,4020,224.727365348,511.316047664,19.6083,201.171,0.444363466735,4020,195.078198073,19.6264
171.721429958,1.41867,671.17941078,19.6046477862,38.4514069301,476.386918342,166.493,16.2098520218,257.888271626,0.999645,-19.7678,19.6160199936,4021,545.76992177,615.188110112,19.6042,201.156,0.451454831798,4021,227.320847783,19.6195
174.179934303,1.27975,615.599489512,19.6410879753,27.6387771957,505.440515863,166.504,44.2928979265,321.435199486,0.999856,-19.8134,19.656702504,4022,561.653010764,450.919193344,19.6444,201.185,0.446164672636,4022,129.910367339,19.6638
151.050015886,1.3406,506.813325014,19.6281896025,17.1127421527,435.76960952,166.503,338.504204063,411.533081501,0.999725,-19.7944,19.6420537706,4023,480.825538481,499.494193349,19.6266,201.221,0.44683177518,4023,48.2447388269,19.6473
148.397529118,1.43545,497.593765316,19.6038338744,14.7055990592,406.191450267,166.484,35.9761068881,373.2781234,0.999695,-19.7669,19.6126070529,4024,447.107222712,555.66543298,19.6017,201.214,0.450969724023,4024,199.832161052,19.6195
166.146964425,1.22139,591.211630299,19.5799596486,24.0024996867,471.312111658,166.527,293.871429718,426.309741029,0.999667,-19.7461,19.5901868179,4025,527.58643532,541.19404989,19.5803,201.256,0.432956347918,4025,94.133165024,19.5959
179.458793341,1.18709,637.943670454,19.7154907806,28.5165301027,466.288409173,166.539,357.526974513,465.00473684,0.999698,-19.8831,19.7232897505,4026,540.572012387,570.498856603,19.716,201.296,0.422804441375,4026,70.2515573377,19.7302
184.184019959,1.36625,637.161347295,19.593417898,19.5232425963,523.267980984,166.525,334.118106661,388.61949258,0.999856,-19.7513,19.6041860087,4027,561.527813459,478.785407224,19.5946,201.332,0.439114604496,4027,50.6860830936,19.6122
189.089742814,1.34178,707.509728634,19.5756090511,52.8205670998,489.563951642,166.52,30.9032947903,407.440656226,0.999866,-19.7219,19.5857387165,4028,577.348221852,555.427493643,19.5756,201.341,0.434388107517,4028,177.17056939,19.5937
179.177945201,1.15527,701.611378581,19.5722720506,45.1005407818,514.095946037,166.551,12.8946773866,234.909616414,0.999787,-19.7305,19.584209675,4029,574.126900978,496.241892763,19.5733,201.338,0.427217725533,4029,210.527455395,19.5898
165.457380351,1.28772,532.817245103,19.5985531428,22.9948715767,434.220129451,166.583,198.394021772,460.650263811,0.999786,-19.7552,19.6089132196,4030,490.243211196,715.482124104,19.5981,201.341,0.439305486343,4030,167.727090526,19.6178
178.715131777,1.18657,572.086465821,19.5240723925,46.2793109599,357.45860933,166.559,15.5181634404,366.162540496,0.999908,-19.6657,19.5327136598,4031,499.118482115,612.062554665,19.5243,201.38,0.427075959732,4031,199.395564446,19.5402
184.460238698,1.13406,686.445968075,19.6356251708,39.85744054,471.735494627,166.568,21.242218639,400.511187825,0.999908,-19.7805,19.6426870722,4032,563.662373059,522.451268829,19.6354,201.376,0.41668048941,4032,177.131869863,19.6501
189.645397253,1.22998,798.062220319,19.5642606717,47.5756374288,580.538671833,166.588,78.32120633,393.008744066,0.999897,-19.7214,19.5745980525,4033,683.28864791,669.936863554,19.5645,201.414,0.430422236575,4033,216.978460637,19.5791
135.716448763,1.15717,934.447591298,19.5596207606,305.160031638,118.221757458,166.61,46.8853725569,290.724859679,0.999827,-19.71,19.56951915,4034,429.0615368,735.489055434,19.5617,201.4,0.423191470432,4034,244.496007512,19.579
57.2822117962,1.25156,612.921271081,19.5096395244,124.625979858,21.2043905424,166.645,9.24134853259,96.7046596079,0.999882,-19.6323,19.5234470196,4035,121.066779794,535.238231161,19.5087,201.436,0.442877171711,4035,125.104412015,19.5291
70.164850074,1.2737,639.490777642,19.5323463214,153.922041074,63.8929295141,166.701,11.0822866903,112.246142188,0.999888,-19.6664,19.5463039053,4036,164.136498678,549.276223868,19.5321,201.479,0.449818346827,4036,137.673857755,19.5517
66.5885963809,1.19616,695.839162673,19.5027028568,134.710356293,24.4180332987,166.686,65.5621997229,134.10034783,0.999895,-19.6394,19.5117549487,4037,144.983133263,587.374006652,19.5015,201.529,0.444877836911,4037,144.982437519,19.5162
66.0991030714,1.38158,626.773057916,19.5848212093,133.251229791,71.6200915902,166.667,48.2169474761,178.458430885,0.999938,-19.7276,19.5975601449,4038,129.828867481,548.359641466,19.5852,201.526,0.459873823662,4038,186.762177898,19.6012
58.3025802348,1.35562,94.1950289728,19.4435522961,3.02619463921,81.1559497966,166.681,35.0603130523,133.310258057,0.999932,-19.5871,19.46006316,4039,88.5325322537,518.915487415,19.4455,201.552,0.466463915273,4039,141.351934049,19.4693
47.5447046391,1.32333,555.254524565,19.4296938496,91.9090289131,44.9638241898,166.726,11.1705722097,78.7164481509,0.999934,-19.5659,19.4461832546,4040,90.1050300682,499.394428641,19.4274,201.574,0.469849608872,4040,115.166729637,19.4491
55.8030452797,1.32558,536.62107013,19.3955438343,130.285100375,34.9855865117,166.726,11.0054167566,103.357733328,0.99992,-19.5149,19.4105192702,4041,129.105565002,444.280052535,19.3968,201.58,0.477505330644,4041,137.345828728,19.4165
57.4270093534,1.57396,451.848149151,19.397485605,123.651711002,34.9860615425,166.73,1.82563924539,49.6191103382,0.999956,-19.4222,19.4153953247,4042,131.146327487,246.423312107,19.3951,201.617,0.500412604346,4042,61.259081236,19.4209
58.7742060126,1.48007,470.429095521,19.1889470349,134.865198803,36.5534453872,166.742,-1.18100336303,96.3819249729,0.999902,-19.2039,19.2091463767,4043,136.390650561,402.060479374,19.1898,201.623,0.517750605946,4043,129.152079423,19.2174
47.2888975416,1.64001,494.67839451,19.0347230226,114.12910742,34.9796491242,166.786,22.4402423982,81.0664394403,0.999971,-19.0364,19.0766825082,4044,98.902917593,391.062946858,19.0344,201.673,0.53325910618,4044,85.4257261438,19.0831
65.3905659097,1.85229,645.389858281,18.9313020438,100.15283326,72.6205210894,166.817,17.4608903257,133.14430551,0.999893,-18.976,18.9921053989,4045,113.772295663,609.437032922,18.9318,201.673,0.573075315611,4045,177.008798333,18.9961
139.837609445,1.7734,648.890954755,18.8286877915,220.171507473,85.5252004203,166.782,9.21918734467,202.112939493,0.99988,-19.0075,18.8910493375,4046,374.46221676,517.359450232,18.8299,201.659,0.584317459951,4046,215.271855631,18.8964
185.739253398,1.90688,608.077981554,18.8865972274,22.3043933293,497.981109786,166.767,39.6870292747,231.264349489,0.999916,-19.0303,18.9442853301,4047,534.057383035,670.668196477,18.8881,201.649,0.595718706032,4047,218.730950591,18.9484
182.31361677,1.86584,638.198526502,18.8800858405,26.8317305137,504.836095376,166.759,9.87838270262,298.953509715,0.999936,-19.0575,18.9349128432,4048,572.209775199,534.85361757,18.8809,201.617,0.597902796053,4048,210.91107128,18.9376
156.394905509,1.64059,453.95680238,19.0053350468,16.3284062976,378.958275551,166.781,44.9996401913,269.117101387,0.999762,-19.2213,19.0502911477,4049,424.276428183,495.313667793,19.0052,201.597,0.566165249536,4049,184.472191602,19.0548
154.236993019,1.60124,459.229817771,19.0348907888,30.7474628992,361.54351416,166.786,296.60242925,383.10249186,0.999843,-19.2675,19.0715348663,4050,420.286708056,416.679822114,19.0364,201.558,0.541913813433,4050,41.0524015099,19.0785
149.722606392,1.46053,475.30747101,19.1738753421,11.5537137357,426.031116292,166.807,36.3076814246,267.130479812,0.999829,-19.4099,19.1988964211,4051,452.570018424,431.130595341,19.1766,201.534,0.5227553469,4051,150.632287268,19.2072
151.103042199,1.47222,462.296919822,19.1900205062,9.44583588374,419.577599192,166.814,8.32527070015,338.973824128,0.999711,-19.4052,19.2127634815,4052,440.440888048,432.237020783,19.1904,201.514,0.507468219281,4052,149.391149958,19.2187
152.549504583,1.43216,490.06278037,19.2371454457,19.1637111563,407.261450907,166.828,144.242195219,342.968288873,0.999714,-19.4628,19.2549066193,4053,448.876751605,419.385695278,19.2366,201.519,0.500998435276,4053,91.7456319575,19.2612
139.3563188,1.38015,638.061340928,19.3138900207,32.7319267608,486.700724285,166.868,181.840017163,373.714333312,0.999807,-19.5264,19.3272166371,4054,536.448980817,469.991792721,19.316,201.543,0.490479860636,4054,98.04047511,19.3337
144.45948952,1.31064,540.961436539,19.3330356305,14.5180632188,477.357301043,166.876,22.9093085051,332.278466861,0.999878,-19.5302,19.3449460737,4055,504.166363878,565.135491785,19.3325,201.541,0.476728059503,4055,175.02636494,19.3515
146.758694555,1.30368,544.513737216,19.4275639297,13.5264941415,474.346210432,166.866,220.719866753,420.040698443,0.999787,-19.6183,19.4369130787,4056,501.722750805,573.080558434,19.4296,201.548,0.471583604778,4056,122.724606376,19.4472
103.95320044,1.10745,1070.9478242,19.3948537302,209.854394144,193.516961051,166.898,22.2177332068,302.639233359,0.999719,-19.5814,19.4067898262,4057,350.222528395,427.638194258,19.3962,201.534,0.444951993093,4057,147.476187124,19.4136
89.8954311674,1.42426,737.380840703,19.4078550159,128.313073598,148.899317565,166.899,184.376173702,213.994692153,0.99974,-19.6067,19.4168948007,4058,228.121417766,264.083781033,19.4083,201.544,0.468378048487,4058,30.4685938634,19.425
76.2654027049,1.39229,414.152674757,19.4809658696,60.9690211167,34.4977868484,166.951,117.424216089,250.726263471,0.999743,-19.6642,19.4894007793,4059,165.895399674,395.759152593,19.4827,201.524,0.456399522364,4059,108.325233213,19.4973
104.494209458,1.34973,1312.14961587,19.483353704,236.547082381,174.81289421,166.978,20.5662690579,136.156883159,0.999691,-19.6524,19.4949482336,4060,362.503128121,223.086275722,19.4817,201.548,0.450656885375,4060,71.0127941292,19.4984
114.002825979,1.16819,928.010169585,19.4009666772,235.947462541,214.116842176,166.987,232.443943547,443.407130705,0.999717,-19.574,19.4138963465,4061,407.94428067,619.531900707,19.3998,201.558,0.441962143542,4061,139.368964208,19.4193
150.380509114,1.29524,1067.97539652,19.4750072183,101.231941757,554.361697822,166.978,54.20048413,207.886958552,0.99981,-19.6501,19.4893419749,4062,623.074110197,424.334298661,19.477,201.555,0.448277072052,4062,147.158141431,19.4969
144.928133995,1.30979,716.82045066,19.5016535957,39.967319731,487.474479679,166.984,27.9643685023,279.74590298,0.999765,-19.6684,19.5120485591,4063,585.220103251,622.121580562,19.4997,201.548,0.441444144119,4063,195.159643594,19.518
154.825545418,1.21561,644.225805434,19.5084074097,30.4243271068,512.623085889,167.026,34.482812163,337.228861,0.999834,-19.6787,19.5218485819,4064,565.296528589,601.691548616,19.5085,201.527,0.436065800791,4064,234.477265989,19.5311
159.967042125,1.14697,629.339559358,19.4669513469,29.9448157634,505.321933342,167.025,156.734872461,431.545115346,0.999873,-19.6285,19.4770873773,4065,557.890805188,546.088905945,19.4667,201.532,0.433224490902,4065,142.212505846,19.482
160.62277108,1.25204,609.757717094,19.50723276,22.8444323444,517.4160908,167.021,132.782956562,443.920662034,0.999864,-19.6756,19.5216480916,4066,557.725954777,549.846532029,19.5086,201.518,0.435027387974,4066,156.833637717,19.527
166.009123543,1.3346,667.288373881,19.4382094378,31.2969829531,506.205607544,167.07,186.439061472,371.232197008,0.999874,-19.6064,19.4518922979,4067,581.712987749,552.672766292,19.4377,201.57,0.443916238834,4067,126.260572641,19.4582
149.793421904,1.23169,668.209792833,19.4327648299,109.379010875,110.167250485,167.069,49.7727700221,377.637968474,0.99988,-19.582,19.4479161335,4068,548.369058816,526.882407463,19.4325,201.602,0.443431875206,4068,186.30359041,19.4553
165.884259407,1.10843,593.87385568,19.4105343369,54.4955443508,394.970487402,167.103,30.1283199249,384.304133306,0.99994,-19.5581,19.4218093371,4069,519.681921996,591.659831722,19.4085,201.626,0.423561046967,4069,195.9186125,19.4245
165.111083271,1.27673,603.310619171,19.4911090506,131.933850738,64.4016631118,167.093,42.788038563,326.014954067,0.999947,-19.625,19.5043464099,4070,500.936627613,601.526481113,19.4924,201.641,0.431176968458,4070,236.937451819,19.5128
178.186887722,1.18268,636.326869851,19.363670919,23.1163617012,533.678181058,167.14,16.4071624731,247.326407234,0.999896,-19.5109,19.3765273523,4071,573.634448941,639.928169911,19.3637,201.659,0.42794421633,4071,221.691373785,19.3828
183.599557208,1.41504,590.707880066,19.3843821849,17.3220898229,518.792061384,167.136,50.3346146615,379.722124223,0.999905,-19.5395,19.3979758787,4072,557.40287324,543.587662649,19.3855,201.636,0.442266895031,4072,226.412284572,19.4085
68.0931081431,1.35486,597.451854273,19.3850554233,76.2505086539,79.9134911398,167.163,60.9154834183,263.462895514,0.999927,-19.5542,19.3981097568,4073,116.935587495,615.345278071,19.3871,201.655,0.445146220986,4073,230.112042628,19.4072
125.610047679,1.08507,1278.43595759,19.4274110147,303.905707257,106.690158268,167.169,27.5868685965,230.22551273,0.999919,-19.5803,19.4432108258,4074,384.330235573,706.209602505,19.4269,201.702,0.415925981463,4074,263.967812662,19.4479
62.417833192,1.24544,113.012735567,19.3459594448,4.3670136956,89.3567747079,167.164,6.2634048496,180.343718444,0.999885,-19.5083,19.3611568958,4075,97.134817222,412.904220626,19.3459,201.72,0.434442674607,4075,137.574208047,19.3664
70.0888834752,1.19569,1204.45903145,19.4101097864,242.698493102,85.7049696517,167.129,57.5303284924,113.839149315,0.9999,-19.564,19.42855017,4076,161.130216824,303.197867336,19.4119,201.728,0.428724673054,4076,63.4846307753,19.4354
