Iteration,StdReturn,AverageQ,AverageDiscountedReturn,MaxReturn,MaxEsReturn,AverageAbsQ,AverageEsReturn,MinReturn,Epoch,AverageY,MinEsReturn,AverageAction,QFunRegParamNorm,AverageReturn,AveragePolicySurr,AverageQLoss,AverageAbsY,StdEsReturn,AverageAbsQYDiff,PolicyRegParamNorm
403,0.0,276.627,99.9956828753,1000.0,39.0,277.421,14.8823529412,1000.0,403,276.629675521,3.0,0.118986,226.276,1000.0,-300.32,327.913,276.894523782,9.32506018237,5.66447228278,81.7587
404,0.0,276.532,99.9956828753,1000.0,63.0,277.253,17.7321428571,1000.0,404,276.521985975,3.0,0.138423,226.474,1000.0,-299.638,314.292,276.769698621,14.1818433612,5.41905421201,81.8223
405,0.0,275.652,99.9956828753,1000.0,81.0,276.376,15.5692307692,1000.0,405,275.65092655,3.0,0.0920996,226.631,1000.0,-299.196,291.949,275.912120037,16.3518704936,5.3040776423,81.8611
406,0.0,275.032,99.9956828753,1000.0,54.0,275.771,19.3,1000.0,406,275.026249232,3.0,0.135865,226.929,1000.0,-298.606,298.8,275.275023479,14.2284925414,5.45272793809,81.935
407,0.0,274.527,99.9956828753,1000.0,84.0,275.282,15.8,1000.0,407,274.530104919,3.0,0.114867,226.998,1000.0,-297.873,290.253,274.783287295,14.0758385459,5.42116125894,81.984
408,0.0,273.693,99.9956828753,1000.0,77.0,274.392,17.6140350877,1000.0,408,273.695355676,3.0,0.142464,227.235,1000.0,-296.819,298.104,273.962886083,16.463414395,5.37086230938,82.0124
409,0.0,274.306,99.9956828753,1000.0,51.0,274.983,15.8253968254,1000.0,409,274.301981869,3.0,0.153683,227.371,1000.0,-297.229,283.824,274.506170427,12.2494440205,5.27494509755,82.0286
410,0.0,273.338,99.9956828753,1000.0,51.0,274.097,14.0138888889,1000.0,410,273.325385012,3.0,0.135133,227.498,1000.0,-296.351,284.389,273.571826126,12.108873073,5.37420989719,82.0397
411,0.0,273.695,99.9956828753,1000.0,41.0,274.399,13.8169014085,1000.0,411,273.7001195,2.0,0.154657,227.609,1000.0,-296.005,305.216,273.940442052,9.73929149628,5.33182549059,82.1116
412,0.0,271.994,99.9956828753,1000.0,73.0,272.704,19.0754716981,1000.0,412,272.000783576,4.0,0.157108,227.684,1000.0,-294.712,294.392,272.220106951,16.8677978975,5.36469911038,82.1677
413,0.0,271.925,99.9956828753,1000.0,75.0,272.636,16.5423728814,1000.0,413,271.928084983,3.0,0.169378,227.946,1000.0,-295.059,288.472,272.126762076,14.3554419303,5.45060524865,82.2135
414,0.0,271.333,99.9956828753,1000.0,65.0,272.067,17.15,1000.0,414,271.329341349,3.0,0.21372,228.155,1000.0,-294.343,307.122,271.556181445,15.6107067959,5.44093427396,82.2444
415,0.0,270.651,99.9956828753,1000.0,60.0,271.366,18.5185185185,1000.0,415,270.642224593,3.0,0.180215,228.337,1000.0,-293.479,292.697,270.884079058,14.5191326401,5.38357205058,82.2677
416,0.0,271.342,99.9956828753,1000.0,60.0,272.047,17.275862069,1000.0,416,271.347262511,3.0,0.200848,228.657,1000.0,-293.204,271.358,271.610048039,12.1467933947,5.19386624937,82.3111
417,351.808975945,270.047,90.5011311238,1000.0,67.0,270.852,15.9508196721,54.0,417,270.045626685,3.0,0.175653,228.765,842.666666667,-292.914,306.394,270.328983658,13.4266998857,5.5421590115,82.373
418,0.0,270.081,99.9956828753,1000.0,78.0,270.908,17.3559322034,1000.0,418,270.073929175,4.0,0.192779,228.846,1000.0,-292.468,274.563,270.386257068,13.6751199442,5.36117746244,82.479
419,0.0,269.263,99.9956828753,1000.0,62.0,270.056,13.3733333333,1000.0,419,269.267843949,3.0,0.202035,228.988,1000.0,-291.802,332.266,269.544830269,12.3404736088,5.6707005246,82.5413
420,0.0,269.245,99.9956828753,1000.0,66.0,270.015,12.8815789474,1000.0,420,269.236369726,3.0,0.166305,229.179,1000.0,-291.666,301.871,269.534892687,12.150337991,5.48688749399,82.5959
421,0.0,268.814,99.9956828753,1000.0,45.0,269.583,15.6307692308,1000.0,421,268.81290674,3.0,0.180827,229.348,1000.0,-291.493,278.505,269.092444217,9.93605591271,5.39395859067,82.6822
422,0.0,269.383,99.9956828753,1000.0,48.0,270.185,14.7462686567,1000.0,422,269.386713159,3.0,0.128634,229.43,1000.0,-291.961,281.451,269.670803264,11.9742800034,5.54891597832,82.7622
423,276.000440318,269.857,97.6021369666,1000.0,63.0,270.668,13.9583333333,129.0,423,269.848192241,3.0,0.127248,229.459,879.583333333,-292.51,281.472,270.190261507,11.5475316025,5.59015865757,82.838
424,324.782191972,270.634,94.6917872741,1000.0,56.0,271.344,15.3333333333,71.0,424,270.640541542,3.0,0.142584,229.639,855.166666667,-292.503,279.327,270.875421135,13.1935858306,5.53215170127,82.9596
425,252.407253239,270.24,97.3285960546,1000.0,59.0,270.956,13.3108108108,122.0,425,270.244810076,3.0,0.0928349,229.916,920.181818182,-293.153,277.804,270.505612004,10.8726357177,5.68547014165,83.0308
426,0.0,270.547,99.9956828753,1000.0,68.0,271.345,12.0238095238,1000.0,426,270.543063418,3.0,0.0982915,229.989,1000.0,-293.774,293.396,270.830253939,10.296758841,5.77702968001,83.117
427,0.0,271.447,99.9956828753,1000.0,47.0,272.217,10.2916666667,1000.0,427,271.461362429,3.0,0.0755234,230.234,1000.0,-295.042,332.115,271.745942556,9.00568878851,6.18460961188,83.1564
428,0.0,273.166,99.9956828753,1000.0,56.0,273.899,11.8023255814,1000.0,428,273.183617742,3.0,0.100633,230.436,1000.0,-297.435,299.325,273.434059061,10.7246941383,5.99848526171,83.2034
429,0.0,275.279,99.9956828753,1000.0,75.0,276.011,11.7317073171,1000.0,429,275.293428371,3.0,0.0924114,230.635,1000.0,-300.114,292.751,275.539871697,10.923289932,6.11540069791,83.1938
430,0.0,277.258,99.9956828753,1000.0,51.0,278.065,10.1546391753,1000.0,430,277.259777514,3.0,0.0748178,230.905,1000.0,-302.463,319.206,277.502237847,10.9839059454,6.30139703191,83.1931
431,0.0,279.466,99.9956828753,1000.0,61.0,280.255,9.55454545455,1000.0,431,279.503286089,3.0,0.0704223,231.129,1000.0,-305.901,327.7,279.744827768,10.8548994917,6.42753736549,83.2165
432,0.0,282.663,99.9956828753,1000.0,67.0,283.451,10.5157894737,1000.0,432,282.670691816,3.0,0.0992578,231.355,1000.0,-309.705,355.346,282.913609038,12.8373330218,6.47639116476,83.2191
433,0.0,285.866,99.9956828753,1000.0,52.0,286.712,11.1333333333,1000.0,433,285.885216122,3.0,0.109059,231.54,1000.0,-314.057,344.589,286.123482134,11.8679774557,6.57989763674,83.2879
434,0.0,289.453,99.9956828753,1000.0,46.0,290.254,11.4578313253,1000.0,434,289.475895688,3.0,0.102127,231.619,1000.0,-317.763,347.391,289.71568642,9.98710156685,6.46496096823,83.3568
435,0.0,292.79,99.9956828753,1000.0,74.0,293.479,15.1764705882,1000.0,435,292.794028876,3.0,0.0668273,231.908,1000.0,-320.815,346.731,292.995687175,17.6842744837,6.37812939281,83.4232
436,0.0,295.439,99.9956828753,1000.0,95.0,296.256,19.2641509434,1000.0,436,295.481589206,3.0,0.061523,232.034,1000.0,-323.893,397.189,295.736795241,19.7781573282,6.81329192834,83.475
437,0.0,297.928,99.9956828753,1000.0,62.0,298.726,16.6,1000.0,437,297.937022351,2.0,0.0599293,232.088,1000.0,-326.485,374.058,298.19864715,17.5615109449,6.70893132644,83.5769
438,0.0,301.791,99.9956828753,1000.0,77.0,302.581,16.7333333333,1000.0,438,301.812501418,3.0,0.102854,232.297,1000.0,-329.258,372.467,302.06140842,17.7283827676,6.55460019658,83.6613
439,0.0,302.531,99.9956828753,1000.0,97.0,303.316,21.2391304348,1000.0,439,302.535731175,2.0,0.0281685,232.379,1000.0,-330.793,386.149,302.745680772,22.2985520905,6.66375025378,83.7361
440,0.0,305.116,99.9956828753,1000.0,91.0,305.917,23.7441860465,1000.0,440,305.127572202,3.0,0.113114,232.629,1000.0,-333.294,407.545,305.370925246,23.2399946196,6.83815997321,83.8413
441,0.0,306.159,99.9956828753,1000.0,84.0,306.918,19.1960784314,1000.0,441,306.170483554,3.0,0.157836,232.887,1000.0,-334.714,388.824,306.409337767,19.649896081,6.66871893533,83.8929
442,0.0,308.509,99.9956828753,1000.0,69.0,309.316,17.6034482759,1000.0,442,308.545818983,3.0,0.116562,232.994,1000.0,-336.724,386.769,308.809601452,16.3895884268,6.56439935295,83.9818
443,0.0,309.82,99.9956828753,1000.0,79.0,310.59,16.3770491803,1000.0,443,309.818361449,3.0,0.107584,233.175,1000.0,-338.133,375.606,310.069141202,16.8952063571,6.31735449071,84.0347
444,0.0,310.336,99.9956828753,1000.0,81.0,311.213,19.64,1000.0,444,310.34934923,2.0,0.100916,233.298,1000.0,-339.152,397.564,310.601144425,19.7350044337,6.47737846368,84.0867
445,0.0,312.007,99.9956828753,1000.0,77.0,312.81,15.8225806452,1000.0,445,312.027462206,3.0,0.0811488,233.452,1000.0,-340.689,386.86,312.276073626,17.0440834437,6.39798023033,84.1065
446,0.0,313.066,99.9956828753,1000.0,103.0,313.927,18.6,1000.0,446,313.073509489,3.0,0.0796784,233.727,1000.0,-341.147,416.777,313.382782893,20.7115251183,6.46603030926,84.1678
447,0.0,314.047,99.9956828753,1000.0,86.0,314.93,19.9411764706,1000.0,447,314.065056469,3.0,0.109893,233.997,1000.0,-342.276,434.797,314.360153348,21.7060683344,6.56656223013,84.1859
448,0.0,314.653,99.9956828753,1000.0,67.0,315.448,14.6268656716,1000.0,448,314.666924004,2.0,0.0857826,234.277,1000.0,-343.207,411.677,314.93902724,14.2334856608,6.3083848252,84.2175
449,0.0,316.319,99.9956828753,1000.0,93.0,317.118,16.0,1000.0,449,316.325308659,3.0,0.0753737,234.556,1000.0,-344.494,415.24,316.639768336,20.1289493808,6.26411383162,84.2277
450,0.0,317.376,99.9956828753,1000.0,71.0,318.16,17.1355932203,1000.0,450,317.39651735,3.0,0.0644065,234.657,1000.0,-345.666,414.62,317.653464231,18.0474493499,6.42185007223,84.3204
451,0.0,318.341,99.9956828753,1000.0,64.0,319.198,14.7313432836,1000.0,451,318.346510165,3.0,0.0729323,234.826,1000.0,-346.686,396.235,318.613257214,16.2109066745,6.36270862572,84.3847
452,0.0,320.078,99.9956828753,1000.0,98.0,320.895,14.3428571429,1000.0,452,320.089977619,2.0,0.0190521,235.079,1000.0,-348.42,390.211,320.387462059,17.6229442281,6.19859813729,84.4725
453,0.0,320.917,99.9956828753,1000.0,72.0,321.694,13.4,1000.0,453,320.941753728,3.0,0.00970887,235.355,1000.0,-349.659,392.658,321.246301231,14.8799641577,6.25569261065,84.5545
454,0.0,321.482,99.9956828753,1000.0,79.0,322.292,17.0,1000.0,454,321.47176483,3.0,0.107172,235.566,1000.0,-350.615,409.54,321.710220962,17.5682343206,6.40356084439,84.6156
455,0.0,322.696,99.9956828753,1000.0,78.0,323.516,18.1551724138,1000.0,455,322.728862094,3.0,0.0610789,235.773,1000.0,-352.69,414.019,322.975593188,18.5535587479,6.57488669638,84.718
456,0.0,324.801,99.9956828753,1000.0,81.0,325.579,18.0185185185,1000.0,456,324.815993356,2.0,0.016182,235.922,1000.0,-354.116,391.843,325.033158488,19.6859516941,6.28314337516,84.8141
457,0.0,325.176,99.9956828753,1000.0,89.0,325.929,15.8196721311,1000.0,457,325.174471005,3.0,0.0827752,236.058,1000.0,-354.918,415.917,325.415371307,17.1306533775,6.45761461973,84.8508
458,0.0,327.309,99.9956828753,1000.0,69.0,328.075,15.3623188406,1000.0,458,327.32320685,3.0,0.0960619,236.385,1000.0,-356.403,434.799,327.57843054,18.1003411086,6.38341083647,84.9374
459,0.0,327.177,99.9956828753,1000.0,62.0,327.927,16.0161290323,1000.0,459,327.197883588,3.0,0.0973036,236.593,1000.0,-357.118,420.164,327.406364153,15.580686903,6.30564613113,85.0542
460,0.0,329.211,99.9956828753,1000.0,62.0,329.957,15.5873015873,1000.0,460,329.211400894,3.0,0.107574,236.918,1000.0,-359.219,413.544,329.433529323,16.3363796194,6.31458496825,85.1534
461,0.0,329.655,99.9956828753,1000.0,63.0,330.496,14.6923076923,1000.0,461,329.657564026,3.0,0.0962746,237.097,1000.0,-358.953,459.658,329.906595996,14.7741177812,6.73249148369,85.2733
462,0.0,330.254,99.9956828753,1000.0,74.0,331.142,20.1176470588,1000.0,462,330.272170972,3.0,0.100691,237.393,1000.0,-360.416,415.478,330.576818491,20.4303187414,6.40647908301,85.3644
463,0.0,331.62,99.9956828753,1000.0,88.0,332.438,14.9142857143,1000.0,463,331.639480024,3.0,0.0836836,237.617,1000.0,-361.348,432.096,331.867902333,15.986371747,6.52396666738,85.4157
464,0.0,331.121,99.9956828753,1000.0,59.0,331.863,14.7058823529,1000.0,464,331.12957562,3.0,0.0950532,237.799,1000.0,-361.239,424.278,331.354762589,15.1977734665,6.44448046881,85.535
465,0.0,332.227,99.9956828753,1000.0,91.0,332.953,15.7903225806,1000.0,465,332.235455443,3.0,0.102505,237.992,1000.0,-361.87,445.658,332.476375702,19.3058048238,6.40868924704,85.6389
466,0.0,332.518,99.9956828753,1000.0,75.0,333.342,13.64,1000.0,466,332.549488415,3.0,0.147695,238.271,1000.0,-362.943,442.137,332.837666894,13.2228489114,6.51635158611,85.7666
467,0.0,334.238,99.9956828753,1000.0,103.0,335.029,16.8275862069,1000.0,467,334.218272678,2.0,0.108505,238.596,1000.0,-363.927,431.996,334.482745255,21.0181677825,6.41071625138,85.7684
468,0.0,334.939,99.9956828753,1000.0,96.0,335.712,17.9818181818,1000.0,468,334.960321169,3.0,0.124215,238.716,1000.0,-364.581,440.532,335.194103019,18.8876976884,6.41591199651,85.8268
469,0.0,335.116,99.9956828753,1000.0,72.0,335.856,15.9230769231,1000.0,469,335.109848879,3.0,0.159151,238.922,1000.0,-365.469,458.397,335.344269976,16.6200136002,6.56016494081,85.9514
470,0.0,335.72,99.9956828753,1000.0,70.0,336.498,12.7792207792,1000.0,470,335.737182883,2.0,0.149036,239.118,1000.0,-366.205,433.203,335.957601837,14.8740368031,6.60527066857,86.0165
471,0.0,336.137,99.9956828753,1000.0,69.0,336.868,15.0461538462,1000.0,471,336.134025114,3.0,0.215571,239.388,1000.0,-366.2,428.045,336.323094654,15.4724875124,6.33503745996,86.0892
472,97.4556478906,336.342,99.9842320899,1000.0,89.0,337.051,12.8181818182,661.0,472,336.356262294,3.0,0.189211,239.656,969.181818182,-366.837,420.658,336.532664205,14.0885209539,6.24343872669,86.2188
473,0.0,337.591,99.9956828753,1000.0,71.0,338.301,9.20175438596,1000.0,473,337.59320468,2.0,0.197216,239.997,1000.0,-367.474,410.281,337.772240321,11.2422915693,6.24018118207,86.2681
474,0.0,337.531,99.9956828753,1000.0,67.0,338.276,10.8369565217,1000.0,474,337.546704366,3.0,0.163164,240.333,1000.0,-367.498,425.864,337.743809146,12.6218213165,6.51145989584,86.3497
475,0.0,338.006,99.9956828753,1000.0,87.0,338.76,13.1578947368,1000.0,475,338.003522437,3.0,0.190137,240.592,1000.0,-368.077,408.641,338.195169938,16.5163815264,6.18098734467,86.4106
476,0.0,338.438,99.9956828753,1000.0,117.0,339.171,16.1290322581,1000.0,476,338.440497751,3.0,0.227096,240.8,1000.0,-368.201,441.387,338.629304228,18.7955758959,6.24376193942,86.4269
477,0.0,338.547,99.9956828753,1000.0,52.0,339.291,11.25,1000.0,477,338.567279052,3.0,0.142286,241.08,1000.0,-368.319,411.656,338.738801327,11.4129611328,6.20861989629,86.516
478,0.0,338.782,99.9956828753,1000.0,62.0,339.575,14.0694444444,1000.0,478,338.790896114,3.0,0.143936,241.188,1000.0,-368.854,454.141,339.0259762,13.250080072,6.3068723908,86.5744
479,0.0,338.971,99.9956828753,1000.0,81.0,339.77,12.25,1000.0,479,338.952251191,2.0,0.204972,241.407,1000.0,-368.898,423.122,339.171409658,15.4907230303,6.1885779297,86.6163
480,0.0,338.655,99.9956828753,1000.0,73.0,339.44,12.4512195122,1000.0,480,338.670418345,3.0,0.187458,241.702,1000.0,-369.001,431.46,338.848963335,13.6793884821,6.28021621199,86.6908
481,0.0,339.775,99.9956828753,1000.0,71.0,340.594,10.8241758242,1000.0,481,339.795477211,2.0,0.144704,241.929,1000.0,-369.741,470.177,339.994298418,12.4473338039,6.38553558674,86.774
482,0.0,339.553,99.9956828753,1000.0,72.0,340.352,10.5208333333,1000.0,482,339.55395781,3.0,0.12869,242.133,1000.0,-369.807,437.281,339.788962363,11.5523979894,6.37856391681,86.8669
483,0.0,339.519,99.9956828753,1000.0,101.0,340.268,11.5172413793,1000.0,483,339.532656365,3.0,0.148685,242.32,1000.0,-369.365,453.143,339.721796888,15.3149780708,6.35127340957,86.9547
484,0.0,339.739,99.9956828753,1000.0,35.0,340.483,8.59482758621,1000.0,484,339.735389217,3.0,0.195992,242.532,1000.0,-369.477,430.678,339.950656892,6.94309188836,6.31500994888,87.0308
485,0.0,339.838,99.9956828753,1000.0,56.0,340.646,11.3033707865,1000.0,485,339.85471615,2.0,0.164024,242.805,1000.0,-369.145,426.174,340.14347923,11.8116344228,6.16237880311,87.0813
486,0.0,339.0,99.9956828753,1000.0,52.0,339.821,10.7282608696,1000.0,486,338.988254725,3.0,0.16437,242.991,1000.0,-368.689,444.875,339.243142308,11.7770071315,6.41693037921,87.1338
487,0.0,339.106,99.9956828753,1000.0,46.0,339.91,10.03,1000.0,487,339.096695252,3.0,0.139887,243.221,1000.0,-368.588,476.297,339.32776406,8.94030760097,6.56455942898,87.2236
488,0.0,339.852,99.9956828753,1000.0,62.0,340.667,10.1616161616,1000.0,488,339.863260428,3.0,0.138162,243.334,1000.0,-369.101,463.935,340.085952262,9.76357596221,6.46256754965,87.3333
489,0.0,339.665,99.9956828753,1000.0,76.0,340.477,12.5375,1000.0,489,339.672201435,3.0,0.141816,243.538,1000.0,-369.012,418.186,339.87895376,14.3125327511,6.21777897357,87.3787
490,0.0,338.773,99.9956828753,1000.0,75.0,339.533,12.0120481928,1000.0,490,338.79564645,3.0,0.129264,243.771,1000.0,-368.808,432.952,339.021534656,14.5316389144,6.21278418225,87.4633
491,0.0,339.289,99.9956828753,1000.0,77.0,340.134,12.3703703704,1000.0,491,339.285334311,3.0,0.131568,243.928,1000.0,-368.92,450.37,339.527312822,16.2529727153,6.45270006827,87.5522
492,0.0,338.999,99.9956828753,1000.0,78.0,339.739,11.5595238095,1000.0,492,338.991654332,3.0,0.15163,244.214,1000.0,-368.712,444.233,339.219636692,14.5752164,6.28627013373,87.6765
493,0.0,339.298,99.9956828753,1000.0,61.0,340.082,11.5909090909,1000.0,493,339.299877808,3.0,0.124316,244.367,1000.0,-369.174,426.688,339.519032021,13.031113435,6.21651355282,87.785
494,0.0,338.603,99.9956828753,1000.0,55.0,339.389,12.1927710843,1000.0,494,338.607601464,3.0,0.124454,244.464,1000.0,-368.301,461.951,338.838379944,11.3895511524,6.23621312351,87.8699
495,0.0,338.937,99.9956828753,1000.0,69.0,339.761,12.375,1000.0,495,338.937114156,2.0,0.200118,244.791,1000.0,-368.483,435.363,339.158698902,15.1264462119,6.44722976638,87.9366
496,0.0,339.094,99.9956828753,1000.0,43.0,339.928,12.35,1000.0,496,339.098038523,3.0,0.181281,244.915,1000.0,-368.201,452.027,339.337620789,10.4786688086,6.27385103788,88.0652
497,0.0,337.889,99.9956828753,1000.0,51.0,338.682,12.0119047619,1000.0,497,337.895980726,2.0,0.153072,245.183,1000.0,-367.742,444.712,338.170567369,10.7032416625,6.29267588431,88.1629
498,0.0,337.514,99.9956828753,1000.0,91.0,338.41,13.9722222222,1000.0,498,337.514179173,3.0,0.17519,245.367,1000.0,-366.793,442.083,337.822342563,14.0257424266,6.24665159396,88.2617
499,0.0,337.794,99.9956828753,1000.0,39.0,338.694,10.2346938776,1000.0,499,337.794965843,3.0,0.124186,245.653,1000.0,-366.399,465.525,338.096855189,8.6941230683,6.42807647805,88.3714
500,0.0,336.832,99.9956828753,1000.0,49.0,337.699,11.5287356322,1000.0,500,336.837620587,3.0,0.163237,245.821,1000.0,-366.382,450.186,337.114351641,10.5043385459,6.26979943189,88.5037
501,0.0,336.342,99.9956828753,1000.0,52.0,337.156,13.3066666667,1000.0,501,336.337377839,3.0,0.1411,246.1,1000.0,-365.737,438.315,336.624407621,12.5187574818,6.09089740124,88.6324
502,0.0,336.839,99.9956828753,1000.0,50.0,337.699,11.1111111111,1000.0,502,336.847386639,3.0,0.128048,246.323,1000.0,-365.601,441.775,337.126708976,10.0215816499,6.26542843959,88.7387
503,96.8806883161,336.101,99.9844677706,1000.0,50.0,337.026,12.1585365854,663.0,503,336.099567189,3.0,0.118117,246.592,969.363636364,-365.093,432.468,336.377278586,10.6696166665,6.15733149957,88.8421
504,152.076807475,336.001,99.9161316916,1000.0,70.0,336.827,10.0,471.0,504,336.005729806,2.0,0.118678,246.633,951.909090909,-365.098,414.11,336.249116694,11.6112014882,5.99664629584,88.9457
505,0.0,335.08,99.9956828753,1000.0,73.0,335.941,14.0,1000.0,505,335.0838437,3.0,0.122912,246.921,1000.0,-364.794,458.546,335.382558738,13.9051110271,6.45008060935,89.0379
506,0.0,334.911,99.9956828753,1000.0,81.0,335.783,12.0506329114,1000.0,506,334.90370296,3.0,0.129313,247.119,1000.0,-364.483,427.414,335.181256829,13.859054285,6.0697858987,89.1126
507,0.0,334.979,99.9956828753,1000.0,62.0,335.803,10.3505154639,1000.0,507,334.971358049,2.0,0.134379,247.47,1000.0,-364.337,418.384,335.218356013,10.6306706998,6.12650610943,89.2362
508,0.0,335.21,99.9956828753,1000.0,58.0,336.016,12.4,1000.0,508,335.229322785,3.0,0.132173,247.741,1000.0,-364.131,436.241,335.460113451,12.5699922785,6.19839779096,89.3489
509,0.0,335.541,99.9956828753,1000.0,47.0,336.375,12.3456790123,1000.0,509,335.532742626,3.0,0.134527,247.919,1000.0,-364.331,474.834,335.765038457,11.6302717969,6.3750139381,89.4572
510,0.0,334.546,99.9956828753,1000.0,47.0,335.416,10.1212121212,1000.0,510,334.559357551,3.0,0.156201,248.25,1000.0,-364.238,448.565,334.812381989,10.6971843055,6.44773680682,89.5872
511,0.0,334.978,99.9956828753,1000.0,79.0,335.855,11.6162790698,1000.0,511,334.96653802,2.0,0.133393,248.44,1000.0,-364.421,448.818,335.176572688,13.8128425283,6.44334757593,89.7253
512,0.0,335.392,99.9956828753,1000.0,58.0,336.235,11.511627907,1000.0,512,335.397528445,2.0,0.12063,248.709,1000.0,-364.246,429.683,335.653812365,12.224398198,6.15066590045,89.8192
513,38.6988799035,334.272,99.9943426146,1000.0,74.0,335.1,10.6382978723,875.0,513,334.26700188,3.0,0.172357,248.855,982.818181818,-363.647,426.248,334.491621924,11.5287347425,6.25665052092,89.9484
514,0.0,335.588,99.9956828753,1000.0,67.0,336.334,12.0238095238,1000.0,514,335.594918457,3.0,0.168396,249.101,1000.0,-364.509,413.489,335.77412014,11.5953358752,6.06521021601,90.0796
515,0.0,335.327,99.9956828753,1000.0,85.0,336.035,12.1951219512,1000.0,515,335.318456293,2.0,0.1637,249.287,1000.0,-364.313,411.988,335.50528316,13.5119089518,5.98188316759,90.2001
516,0.0,334.584,99.9956828753,1000.0,44.0,335.355,11.25,1000.0,516,334.580849325,3.0,0.135994,249.473,1000.0,-363.769,428.495,334.771094364,9.5086682941,6.19793736518,90.3175
517,0.0,335.09,99.9956828753,1000.0,82.0,335.885,16.593220339,1000.0,517,335.091749923,3.0,0.126379,249.575,1000.0,-363.707,446.562,335.277332465,18.639413903,6.32485351389,90.4749
518,287.967220357,333.907,88.7666789414,1000.0,59.0,334.723,11.0666666667,73.0,518,333.924626281,3.0,0.150081,249.745,405.4,-363.467,453.187,334.134572855,11.8526134015,6.45505947037,90.5304
519,0.0,334.085,99.9956828753,1000.0,96.0,334.786,9.89423076923,1000.0,519,334.066723362,3.0,0.13659,249.944,1000.0,-363.215,414.701,334.22943435,11.8442766682,5.92082659344,90.6447
520,0.0,334.141,99.9956828753,1000.0,59.0,334.909,12.3086419753,1000.0,520,334.164445811,3.0,0.114941,250.229,1000.0,-363.084,457.222,334.373227525,11.7406563588,6.31457605866,90.692
521,232.571147916,333.33,98.6627704172,1000.0,97.0,334.049,10.7956989247,191.0,521,333.317351863,3.0,0.170535,250.385,926.454545455,-362.634,445.669,333.474099032,13.3493660111,6.13227490025,90.8278
522,0.0,334.438,99.9956828753,1000.0,55.0,335.239,11.1333333333,1000.0,522,334.454715904,3.0,0.170168,250.633,1000.0,-363.532,423.295,334.671433991,11.665904737,6.1592412983,90.9501
523,0.0,333.217,99.9956828753,1000.0,47.0,333.988,11.1123595506,1000.0,523,333.203841033,3.0,0.117107,250.891,1000.0,-362.997,438.118,333.403922906,10.4520716749,6.20104242881,91.0595
524,0.0,333.191,99.9956828753,1000.0,41.0,334.013,9.39814814815,1000.0,524,333.180525687,3.0,0.122193,251.037,1000.0,-363.017,460.718,333.408409415,8.35435106731,6.37326967013,91.1383
525,0.0,333.493,99.9956828753,1000.0,79.0,334.254,11.6046511628,1000.0,525,333.512468647,2.0,0.132648,251.152,1000.0,-362.84,439.864,333.699714312,12.2410661013,6.20012147841,91.2531
526,0.0,333.05,99.9956828753,1000.0,81.0,333.854,10.9010989011,1000.0,526,333.036394356,3.0,0.155582,251.395,1000.0,-362.158,415.89,333.213160378,13.1098947155,5.95047925069,91.3082
527,69.5701085237,334.034,99.9916076327,1000.0,69.0,334.839,12.2469135802,758.0,527,334.039164219,3.0,0.1253,251.623,978.0,-363.18,421.369,334.226400976,14.8918163492,6.04189907509,91.4269
528,0.0,334.077,99.9956828753,1000.0,79.0,334.852,12.0963855422,1000.0,528,334.084110699,3.0,0.11861,251.826,1000.0,-363.515,398.449,334.282916714,12.0036284252,5.86828578651,91.5569
529,0.0,334.709,99.9956828753,1000.0,65.0,335.431,11.2444444444,1000.0,529,334.71893677,2.0,0.144252,252.086,1000.0,-363.912,400.365,334.899485037,13.2105270406,5.99648930421,91.6536
530,0.0,334.648,99.9956828753,1000.0,57.0,335.475,10.6989247312,1000.0,530,334.642623238,3.0,0.127005,252.212,1000.0,-364.154,431.212,334.826517848,11.0558552056,6.25189303353,91.787
531,0.0,334.061,99.9956828753,1000.0,59.0,334.876,13.7808219178,1000.0,531,334.066042038,3.0,0.123239,252.398,1000.0,-363.932,442.49,334.266073524,13.8536841204,6.27907894545,91.8632
532,0.0,334.401,99.9956828753,1000.0,81.0,335.145,10.4105263158,1000.0,532,334.413125522,3.0,0.146432,252.558,1000.0,-364.253,446.074,334.592534778,11.1718581943,6.26001611688,91.9735
533,0.0,334.804,99.9956828753,1000.0,47.0,335.6,11.5517241379,1000.0,533,334.815264759,3.0,0.100799,252.915,1000.0,-364.507,400.4,335.003692469,11.9469696256,6.14977880883,92.1221
534,0.0,335.486,99.9956828753,1000.0,61.0,336.26,12.1951219512,1000.0,534,335.475707844,2.0,0.110167,253.226,1000.0,-365.038,440.689,335.665796299,12.2598283364,6.14416492531,92.2727
535,0.0,335.575,99.9956828753,1000.0,61.0,336.325,11.5952380952,1000.0,535,335.573270384,3.0,0.145083,253.459,1000.0,-365.624,412.105,335.773806242,13.3943120903,6.05648320086,92.3787
536,0.0,334.895,99.9956828753,1000.0,62.0,335.687,14.6956521739,1000.0,536,334.895312088,3.0,0.13085,253.622,1000.0,-364.88,430.867,335.087309531,14.4636519411,6.08751490085,92.4575
537,0.0,335.223,99.9956828753,1000.0,75.0,336.015,10.6842105263,1000.0,537,335.218938292,3.0,0.138262,253.842,1000.0,-364.781,421.686,335.430137809,12.0308928294,6.13343905454,92.6184
538,0.0,336.273,99.9956828753,1000.0,56.0,337.006,10.5161290323,1000.0,538,336.261741976,2.0,0.118858,254.012,1000.0,-366.079,399.56,336.450487201,11.2322623878,5.88436226098,92.6757
