AverageAction,AveragePolicySurr,AverageQLoss,AverageAbsQYDiff,AverageReturn,MinEsReturn,MaxReturn,AverageDiscountedReturn,StdReturn,AverageQ,AverageAbsQ,MaxEsReturn,AverageAbsY,Epoch,MinReturn,Iteration,AverageEsReturn,StdEsReturn,AverageY,PolicyRegParamNorm,QFunRegParamNorm
0.00994553,-815783.0,6.25365e+09,31538.9619294,992.980228691,3.59735905122,993.603334113,94.0508103961,0.481353629236,771082.0,772445.0,99.431141847,771328.418048,4086,992.26813149,4086,21.3107840478,20.1694859945,771306.604291,218.351,3144.82
0.0112005,-817930.0,6.41755e+09,32320.069015,997.997624475,3.57232478426,999.60089875,96.733584372,0.691098249545,773016.0,774383.0,120.268214474,773171.782934,4087,997.264214681,4087,20.4015803279,26.5301643737,773137.864593,218.365,3147.36
0.00985376,-820244.0,6.39246e+09,32032.4834398,988.988230368,3.79211421824,989.637291609,91.1824489694,0.529823034907,775758.0,777057.0,152.802550624,775862.245791,4088,988.095724681,4088,26.860136866,32.2649309379,775842.764409,218.407,3149.78
0.0190433,-821386.0,6.19849e+09,31310.5365682,992.978593839,3.90118840526,999.389203912,95.2988906706,2.44421122381,777721.0,779078.0,82.4786164674,777902.922713,4089,990.036760962,4089,21.3767405289,21.1375494184,777858.31578,218.394,3152.19
0.0122493,-824071.0,6.10135e+09,31239.6625165,999.980954309,5.17062194799,1001.12638626,99.0038899525,0.531307884347,780114.0,781387.0,159.989065915,780264.953872,4090,999.398520388,4090,30.6147338852,38.8804784353,780237.926156,218.417,3154.52
0.013431,-824647.0,6.21182e+09,31268.1921218,1021.69168006,3.23019573351,1022.43827908,108.357857858,0.596910547716,781284.0,782679.0,96.6736207772,781483.426373,4091,1020.63617272,4091,19.5444667777,21.4008373259,781420.39361,218.469,3156.84
0.0117495,-826200.0,6.39108e+09,32243.1017703,1013.37424856,3.81782257947,1014.32587627,105.994185127,0.773909909696,781199.0,782539.0,122.731250119,781324.271065,4092,1011.92116581,4092,23.0829850629,30.2300049079,781307.714418,218.536,3159.25
0.0128779,-826434.0,6.48266e+09,31990.8973729,1017.6364048,3.97941931171,1018.39993461,107.247237112,0.496957429211,781082.0,782530.0,73.2570449433,781255.782426,4093,1016.95434304,4093,16.7012928946,16.5087078127,781234.713678,218.563,3161.67
0.00942887,-829372.0,6.43577e+09,31704.0063815,993.494736271,3.57523959937,994.646949115,94.2176513768,0.770438208329,785098.0,786445.0,81.26507385,785211.633206,4094,992.090870812,4094,17.8677882985,18.0533299207,785185.193421,218.589,3163.91
0.00918864,-830503.0,6.39459e+09,31847.795684,988.000387045,3.76575254066,989.226220912,90.1718084703,0.721857985018,785729.0,787082.0,138.792181594,785938.177878,4095,986.95910273,4095,20.4018466718,25.7442335286,785903.096847,218.595,3166.28
0.0420633,-832702.0,6.53622e+09,32309.0426968,1029.55752017,1.8541044881,1048.99067024,107.597529777,11.4362357967,787809.0,789177.0,75.5800607435,787920.996053,4096,1018.70203953,4096,18.9025226251,16.9140512193,787902.185614,218.639,3168.71
0.00985019,-835053.0,6.40726e+09,31676.6295958,997.075430874,3.88879275788,998.22765825,96.2611963179,0.606950413056,790734.0,792055.0,133.185722639,790867.878944,4097,996.125549641,4097,17.1204436174,22.9000406741,790836.714301,218.708,3171.11
0.014451,-834505.0,6.55191e+09,32203.5756381,996.982472368,4.09093237191,998.032165959,96.3709191343,0.711426267455,789557.0,790975.0,148.927644228,789763.901066,4098,995.432414481,4098,21.208752173,28.8456430875,789721.517121,218.747,3173.46
0.149944,-836821.0,6.41331e+09,32036.5120225,989.968541695,3.98498198284,991.46850352,91.8532587617,1.15622363994,791667.0,793041.0,130.364293737,791812.050533,4099,987.473558831,4099,19.1797695595,25.6071811352,791779.177476,218.73,3175.86
0.00938882,-839536.0,6.44033e+09,31747.9851411,989.064356712,3.74135748797,990.257967056,91.0933924826,0.945659471009,795398.0,796715.0,104.604795286,795443.01436,4100,987.408252505,4100,23.1732947115,26.1483035553,795417.270723,218.779,3178.33
0.0100728,-840423.0,6.60164e+09,32314.5865551,993.963417672,3.17115858426,994.949816973,94.9046404754,0.502216353142,794899.0,796278.0,131.748604074,795073.333054,4101,992.979223225,4101,23.1286668031,28.356197853,795039.931698,218.826,3180.81
0.0101496,-840858.0,6.62336e+09,32150.6890375,992.490013168,4.10681426513,993.486145597,94.232373622,0.640910907211,795836.0,797221.0,58.3999862856,795983.487028,4102,991.377668999,4102,18.8300708526,15.5428443314,795958.701456,218.791,3183.19
0.00971956,-843044.0,6.81095e+09,32624.7401626,987.469773866,2.60320736368,988.465375655,90.1110166409,0.572003379766,797113.0,798451.0,80.4047292925,797256.573656,4103,986.649509214,4103,15.6497803737,16.5037113528,797225.386209,218.782,3185.58
0.0114975,-844838.0,6.64313e+09,32474.4996063,996.260226101,3.52789691096,997.580307298,95.7807355941,0.787145114169,799485.0,800716.0,94.4906413354,799653.333657,4104,994.848136352,4104,27.0612326701,24.8338994043,799627.91956,218.799,3187.97
0.0109739,-845971.0,6.96122e+09,32964.4450031,1008.02802936,4.12566044973,1008.96602135,103.293405247,0.573397678318,800950.0,802319.0,104.171027044,800998.809449,4105,1007.16080318,4105,16.9033053279,20.7855736599,800953.522597,218.793,3190.32
0.0314834,-848208.0,6.56495e+09,31774.2024083,992.177667404,3.79665386708,993.115576861,93.1825871443,0.593798511759,803955.0,805302.0,109.986856987,804179.212269,4106,991.17318016,4106,25.1028171371,28.4984693649,804146.619003,218.807,3192.66
0.00993469,-849036.0,6.53497e+09,31912.4393995,990.695334303,4.01284406807,991.71414121,92.6605523392,0.550811096596,804814.0,806226.0,157.93772227,804990.530193,4107,990.051668714,4107,23.3098117494,27.8662182371,804950.351547,218.808,3195.03
0.0100521,-850047.0,6.61468e+09,32455.8233834,1001.15219307,2.61611935783,1001.5327861,98.6920269673,0.274576088924,804736.0,806059.0,89.2303534117,804841.262161,4108,1000.62346745,4108,13.8370530318,15.994601085,804811.890258,218.829,3197.43
0.00970009,-851031.0,6.65943e+09,32606.8087696,995.564220899,3.36315910111,996.013128444,95.6073971997,0.312572480466,805380.0,806855.0,136.915030381,805560.098139,4109,994.8039424,4109,24.2205504589,29.1693076285,805521.359883,218.855,3199.84
0.0126446,-851972.0,6.87185e+09,32916.3677689,1018.17551912,3.48248373809,1018.92908124,106.813720714,0.518076796519,805958.0,807453.0,106.475288192,806083.25391,4110,1017.23300934,4110,19.3920960925,21.7825134563,806064.678042,218.879,3202.22
0.0121588,-854306.0,7.04342e+09,33066.0410004,1009.54721852,4.0135101662,1010.43376803,103.887676694,0.442572324026,809108.0,810578.0,114.64998491,809264.054312,4111,1008.95191709,4111,21.8510746166,23.6644853804,809225.670109,218.929,3204.5
0.0104494,-855304.0,7.03678e+09,33354.4400087,1006.39821031,3.92496358086,1008.0533486,101.941012382,0.671952863757,808741.0,810297.0,99.9642701513,808918.869111,4112,1005.83461239,4112,19.690355556,21.658540707,808890.43829,218.944,3206.93
0.0124731,-858021.0,6.7934e+09,32520.5369525,1005.32545168,3.88923061453,1006.47751915,101.458223175,0.672325391505,813078.0,814367.0,156.063792571,813287.129606,4113,1004.37342028,4113,24.8297273841,30.4798946323,813251.660144,218.911,3209.17
0.0108765,-858328.0,6.9383e+09,33010.0090016,1008.52026048,3.67741229166,1009.14530533,102.33037991,0.386516249139,811857.0,813350.0,174.424120138,811978.331832,4114,1007.78732288,4114,25.5785900582,32.8074810418,811926.745327,218.947,3211.57
0.0129114,-857569.0,7.03867e+09,33076.9927197,1009.28049211,3.70009713006,1010.49753712,103.97723986,0.649942853135,812108.0,813554.0,160.393990662,812284.966191,4115,1008.29121451,4115,26.2468662519,38.6577587751,812253.714525,218.958,3213.9
0.0102356,-861151.0,7.03823e+09,33321.7021841,991.004347298,3.6183767782,992.003338977,93.487883893,0.437891772802,814545.0,816005.0,170.33555222,814742.981453,4116,990.436422909,4116,27.7376912419,42.1931903632,814680.147737,218.956,3216.36
0.00987147,-862543.0,6.96276e+09,33013.2636536,998.438139034,4.08917110274,999.291946144,97.2373765927,0.526113644689,815997.0,817352.0,116.210539871,816065.544098,4117,997.54525454,4117,24.9404654061,25.4065633953,816048.128418,219.01,3218.83
0.00972962,-863824.0,7.19375e+09,33770.4088782,990.252197256,3.53052176592,991.065807205,92.392106827,0.48831690329,816452.0,817875.0,129.808754992,816624.19187,4118,989.209952934,4118,19.8632517114,27.2842613242,816570.183051,219.015,3221.27
0.0095177,-864738.0,7.00538e+09,33220.6886498,996.694605215,3.76542659961,997.585969931,96.7762521623,0.601592629375,818629.0,819976.0,83.6890271504,818823.083183,4119,995.885811699,4119,26.9149080147,22.3652498788,818796.548474,219.013,3223.65
0.0109545,-866114.0,7.11631e+09,33434.9455626,990.509809568,4.25136243368,991.480772391,92.9021026998,0.514752519387,819824.0,821217.0,80.5881532281,820017.315199,4120,989.785787458,4120,22.932499155,19.188000856,819987.636242,219.071,3226.0
0.0698357,-867628.0,7.12596e+09,33761.7758121,990.454425203,4.13982125793,993.026821169,92.8189710802,1.86853423821,820566.0,821989.0,165.182525395,820662.891453,4121,988.246578227,4121,19.5215657577,26.4217311789,820646.496298,219.071,3228.44
0.0100695,-868905.0,7.2705e+09,33968.4357039,992.401969268,3.61241394698,992.893175453,94.0007370165,0.407547937696,821681.0,823149.0,111.908712236,821815.727386,4122,991.460748704,4122,20.6562450348,26.4134726073,821784.061806,219.077,3230.88
0.00934681,-869764.0,7.21261e+09,33683.517606,991.601193501,3.94041298324,992.453441648,93.1017190909,0.583285750686,823736.0,825249.0,68.0836259285,823789.147975,4123,990.865665659,4123,19.4494993726,18.4488869492,823763.975339,219.07,3233.24
0.0115291,-870758.0,6.9291e+09,33141.7791622,1011.31179709,3.8828302012,1011.92798657,104.7173221,0.451788288947,825109.0,826620.0,84.4447391514,825297.425918,4124,1010.59975781,4124,21.8870180153,20.9015598816,825273.354964,219.134,3235.63
0.0137269,-873219.0,7.16454e+09,33584.2143241,1017.07427014,3.94269625245,1018.36426518,107.507635956,0.617223760485,826297.0,827650.0,98.5572444201,826489.719982,4125,1016.2426691,4125,22.081122779,23.1077936136,826440.943722,219.162,3237.96
0.00967884,-873681.0,7.08521e+09,33218.5844358,992.372606156,4.02447159771,992.925335298,93.3388580544,0.447557745894,827118.0,828701.0,91.4615173206,827288.698059,4126,991.660774611,4126,14.642187278,16.137795958,827244.244492,219.191,3240.23
0.0103493,-874706.0,7.28678e+09,33457.4190297,1003.98423845,3.65981724397,1005.06155843,100.481815331,0.602648214288,828384.0,829866.0,92.9081253539,828513.27777,4127,1003.0504644,4127,21.0321362507,23.3320052104,828467.87402,219.185,3242.49
0.00995837,-876283.0,7.39562e+09,34130.1092995,990.626038713,3.65317327316,991.574584757,90.990269034,0.511691669322,829514.0,831055.0,123.88772191,829749.339717,4128,989.92672531,4128,16.2748182557,19.9476208759,829696.76522,219.191,3244.81
0.00917478,-878885.0,7.14439e+09,33779.9440263,992.790910866,3.48869172909,993.989563276,92.0509420351,0.675183427169,830992.0,832459.0,109.261823882,831137.995346,4129,991.646865022,4129,19.623405435,19.9645487897,831107.117407,219.199,3247.19
0.0109812,-880340.0,7.23535e+09,33765.5117732,992.186933334,3.10768917839,994.378271435,91.2469799591,2.74569782172,832882.0,834349.0,84.1494632052,833068.586017,4130,984.774343957,4130,16.431169549,17.2489912182,833026.274603,219.246,3249.53
0.0838604,-881841.0,7.23099e+09,33883.0136247,987.021505239,2.87845951528,993.438768707,88.7253578649,5.20943149399,835147.0,836597.0,137.915786267,835374.09662,4131,977.628193159,4131,16.0645746969,26.508054082,835304.808573,219.252,3251.91
0.0518546,-883547.0,7.09507e+09,33523.1188952,978.841871022,2.56249507678,984.102963897,86.2924689658,2.75495318101,837081.0,838559.0,73.8778211667,837220.613726,4132,974.378341382,4132,11.999758901,14.7548149756,837177.740531,219.301,3254.3
0.0227436,-886555.0,7.15287e+09,33428.2484514,981.967881064,2.48884908534,983.172702391,88.1893602723,0.927419232909,839514.0,840982.0,72.2057747744,839671.221672,4133,980.272562584,4133,9.32218096609,12.2573543387,839605.159868,219.288,3256.75
0.0237363,-886407.0,7.52106e+09,34374.043004,964.541732294,2.62794417566,966.553486454,81.8735691056,1.00080253163,837844.0,839348.0,77.9639160477,838014.495908,4134,963.231242527,4134,16.6184385064,17.9027982745,837965.695451,219.3,3259.18
0.0161365,-887829.0,7.46685e+09,34392.409786,992.20285076,2.18585887913,993.177403179,90.8472596454,0.614275548032,839958.0,841331.0,73.8547057522,840047.926162,4135,990.993712691,4135,11.7745925171,13.5636394691,840006.413088,219.321,3261.66
0.0192277,-889587.0,7.37101e+09,34089.6455365,980.2772392,2.27146374324,991.950826709,87.204638452,7.57767768398,842059.0,843519.0,65.9766449617,842328.522627,4136,972.640275552,4136,14.7803141617,16.3046459158,842275.189591,219.353,3264.05
0.0256001,-890747.0,7.6886e+09,34707.3119799,965.560160336,2.62447759636,968.27777848,82.5285220652,1.32427239441,842251.0,843757.0,80.8704846635,842458.485312,4137,963.677315294,4137,16.5879830529,20.4320941595,842420.626749,219.42,3266.42
0.0249917,-891365.0,7.38006e+09,34220.4321151,968.414735602,2.30785649868,975.004229761,83.2286542158,2.50598043339,843807.0,845362.0,65.1658978278,844064.492324,4138,966.415578514,4138,13.2086018332,15.1839849471,843977.627992,219.443,3268.9
0.028942,-893949.0,7.46856e+09,34065.9306291,971.842707777,2.49203138708,973.468136797,85.7561744614,0.946322234036,847105.0,848512.0,56.088842269,847284.631317,4139,970.216436747,4139,12.0222774928,13.659809172,847220.115492,219.504,3271.23
0.0276287,-895666.0,7.59736e+09,34497.5437261,958.832978498,2.76018881466,959.536887135,78.0120379718,0.515927241686,847501.0,848984.0,312.190038304,847672.310185,4140,957.866901186,4140,34.0216763935,70.6560289517,847597.013598,219.499,3273.65
0.0198671,-897034.0,7.4032e+09,34592.3082901,974.760385125,3.54236060382,986.990955761,85.8694702614,6.60342414409,848312.0,849892.0,91.4453867846,848445.605198,4141,968.521626772,4141,22.7644117118,26.3835446419,848356.057962,219.481,3276.09
0.0137418,-898543.0,7.62431e+09,34614.5911943,1002.26967749,2.46766435672,1002.77447271,97.4878137245,0.271471191473,850287.0,851668.0,135.155092942,850411.21044,4142,1001.96150048,4142,17.5462099679,30.1916417107,850363.458494,219.549,3278.46
0.0316486,-900205.0,7.46623e+09,34586.2731763,977.637016104,3.20061093796,994.519317199,87.0815219814,5.88412879252,852126.0,853644.0,79.9745319086,852391.116717,4143,973.627998339,4143,17.4801261644,18.0463594114,852326.608012,219.534,3280.9
0.0117036,-899348.0,7.85247e+09,35347.2196115,984.09456183,3.14860704552,993.190856354,89.282474003,10.6653553331,850257.0,851882.0,178.950679734,850460.516162,4144,969.204118085,4144,23.4904351153,35.3653270331,850376.59864,219.53,3283.26
0.0194205,-902481.0,7.69447e+09,34733.600047,996.893482135,3.22836614025,997.567389879,95.3002363891,0.479350129778,854161.0,855595.0,117.354339815,854387.566886,4145,996.125762335,4145,16.0915706071,22.1216381736,854313.01916,219.513,3285.56
0.0120107,-904170.0,7.44126e+09,34227.7124195,1006.11908825,3.54622315954,1006.46420544,101.973365416,0.310242019103,856292.0,857814.0,82.6593570389,856449.70359,4146,1005.59586227,4146,17.6981476165,19.8675392782,856384.324532,219.542,3287.89
0.0541749,-905825.0,7.59137e+09,34555.4174627,999.698315337,3.82660703224,1000.68466961,98.2608778794,0.477003937372,857529.0,859024.0,64.9628278663,857651.273171,4147,998.741663126,4147,15.7975190609,15.4241027295,857600.499857,219.567,3290.21
0.0236816,-905821.0,7.90539e+09,35297.2513033,1006.56852153,3.93264701436,1007.12078006,101.744518449,0.380365805473,856755.0,858312.0,137.814183677,856933.297071,4148,1005.83639255,4148,19.1745974126,24.5835275148,856878.437596,219.582,3292.59
0.0391928,-908642.0,7.92499e+09,35317.4128035,1001.35279549,1.84844767361,1002.44737236,99.6858672674,0.494623393968,860258.0,861699.0,117.839338874,860395.14121,4149,1000.94194036,4149,17.7860300751,24.5002423386,860342.249765,219.568,3295.0
0.15916,-910045.0,7.8469e+09,35114.6570327,994.288274617,4.0764186081,994.957626571,95.1114375861,0.577504523171,861317.0,862776.0,112.936084591,861504.400449,4150,993.393567886,4150,25.4689826299,25.1903885439,861449.410567,219.593,3297.35
0.0283009,-911005.0,7.74071e+09,35008.1897803,1027.24211427,3.55930686471,1028.20541552,107.921912509,0.505174735022,861890.0,863408.0,80.5082363149,862019.492322,4151,1026.55829804,4151,18.0682440652,18.732186134,861982.900618,219.636,3299.71
0.0607829,-912329.0,7.66069e+09,34851.3220105,997.705302879,4.18439743121,998.526859725,96.5088919969,0.541028893225,863970.0,865453.0,134.136759111,864207.028373,4152,996.827910443,4152,21.7900406215,29.0998122693,864151.765651,219.645,3301.97
0.18892,-913678.0,7.7814e+09,35255.6505894,988.089227621,3.58800577015,989.385266782,90.1727459284,0.572593264108,864761.0,866382.0,91.8273312006,864947.075323,4153,986.952828344,4153,21.5706776614,22.3033812097,864911.906746,219.665,3304.42
0.0100765,-915496.0,7.86493e+09,35469.888197,994.019278256,3.20230430521,994.744909909,94.8268879613,0.44037695819,866048.0,867617.0,90.6329676731,866193.875565,4154,993.308807587,4154,17.149240987,17.996057554,866133.034987,219.707,3306.83
0.0443368,-917510.0,7.55764e+09,34513.8163385,1003.7994784,2.59524711522,1004.60670247,100.721491995,0.424607748311,868753.0,870229.0,116.204081518,868892.105395,4155,1003.06961873,4155,24.1800655486,31.6976377656,868842.015463,219.743,3309.1
0.010734,-919641.0,7.73258e+09,34821.7768594,1001.92336481,3.66211900958,1002.47756448,99.681913989,0.474229649971,870846.0,872316.0,210.320200275,871032.252914,4156,1000.98550099,4156,25.2931503632,36.6493015577,870991.214079,219.71,3311.45
0.0483538,-919616.0,7.97135e+09,34983.0911554,1024.71197066,3.36607451738,1025.73924008,111.403791142,0.519067696459,871696.0,873268.0,68.5831866525,871892.273394,4157,1023.92652426,4157,16.5685693233,15.2979660308,871851.654243,219.744,3313.69
0.014749,-920539.0,7.84528e+09,35175.6835329,1024.75924538,3.75308791469,1026.91228713,110.443387959,1.32528830154,871271.0,872926.0,131.594952851,871449.346574,4158,1022.92290735,4158,24.5265813434,29.4140472302,871404.267878,219.821,3316.01
0.0145531,-923872.0,7.98716e+09,35498.6056545,1016.56388531,3.86708210856,1017.83709917,106.935553534,0.922662854213,874632.0,876115.0,137.818126274,874780.99296,4159,1015.30820688,4159,18.1889604765,25.1885846545,874753.038995,219.886,3318.33
0.0154672,-927253.0,7.95936e+09,35069.7496594,1023.65514088,3.89270187279,1024.14251429,107.612197964,0.429476249007,878290.0,879802.0,102.219327451,878451.528993,4160,1022.84186672,4160,19.7079330304,21.5109989814,878419.14568,219.934,3320.61
0.0126692,-926353.0,8.00645e+09,35603.3066589,1025.94524443,3.45670402623,1027.1198222,108.619707047,0.629663778911,875503.0,877047.0,116.882159176,875637.582473,4161,1024.6653153,4161,14.963884529,19.6282408367,875601.63943,219.917,3322.99
0.0924001,-928787.0,8.05131e+09,35201.2817214,999.959664158,3.81101290133,1000.50130321,98.1533355043,0.311613546915,879753.0,881236.0,144.802584607,879911.731649,4162,999.451609374,4162,23.461459323,27.4521368937,879874.076041,219.951,3325.23
0.013949,-929691.0,7.92892e+09,35692.2776319,1016.93404177,3.51832505818,1018.09037104,108.00904744,0.715487224617,878266.0,879750.0,95.9934529237,878445.356615,4163,1015.75845472,4163,18.665341639,18.6467642061,878417.103635,219.954,3327.62
0.016538,-931513.0,8.44309e+09,36476.4714643,1011.13181897,3.99138108269,1011.78215287,104.207765942,0.505950449574,880629.0,882331.0,105.304549182,880850.134021,4164,1010.30484486,4164,20.6162220947,21.8590086799,880786.379694,219.967,3330.04
0.0578338,-932448.0,8.12628e+09,35572.8972768,1005.06257897,3.60648696604,1005.97104401,101.947432695,0.536510300337,883098.0,884631.0,89.765859701,883259.93897,4165,1004.02777155,4165,16.1171764268,16.719496279,883221.584409,219.978,3332.44
0.0591967,-933746.0,8.62838e+09,36458.1775706,1006.51146271,3.81434300264,1007.34331385,101.413773116,0.492502991135,883833.0,885357.0,77.4685989529,883889.283587,4166,1005.7848467,4166,16.0672614231,18.174101856,883853.978298,220.026,3334.75
0.0180413,-934688.0,8.06489e+09,35866.6453525,1018.87978623,3.1279413197,1019.50320399,106.62219848,0.49232751196,883834.0,885419.0,93.7576817803,884063.916586,4167,1017.91210692,4167,20.4233763347,22.9139694627,884021.360203,220.056,3336.97
0.0135943,-937029.0,8.29781e+09,36024.9927463,1025.12045495,3.65969407763,1026.24780814,110.968306182,0.43838813902,886095.0,887610.0,95.8045611492,886181.232421,4168,1024.58447633,4168,16.2370882505,17.5900389129,886153.107608,220.095,3339.34
0.0127421,-936999.0,8.35344e+09,36130.7660361,1025.49847268,3.97502116637,1026.86387033,110.566761114,0.748554691312,886363.0,887972.0,59.6582378762,886603.265639,4169,1024.48101192,4169,15.5230967646,13.8686325085,886559.301985,220.116,3341.73
0.0233844,-940103.0,7.67001e+09,34802.7388148,1014.42049577,3.81281464882,1014.72604601,105.538884908,0.220271814621,890818.0,892279.0,138.519927793,890885.148442,4170,1013.97302779,4170,18.331371257,23.4751354958,890833.170861,220.087,3344.15
0.0388104,-941499.0,8.28686e+09,35811.9590729,1020.59887708,1.84246117217,1024.47993795,111.893599373,2.01467604224,891478.0,893023.0,159.710854305,891709.196949,4171,1017.43970008,4171,26.782455817,36.4732531847,891654.775693,220.11,3346.54
0.0159776,-942155.0,8.17561e+09,35459.7704059,1025.61841048,3.81816125711,1027.00127458,110.501053811,1.20755051872,892117.0,893620.0,167.827114612,892273.003677,4172,1023.21556394,4172,18.5518233327,24.8328477948,892211.600766,220.111,3348.82
0.0146979,-944077.0,7.94818e+09,35534.0730436,1026.15750357,3.94611689022,1027.35004077,113.268104994,0.580765900829,893732.0,895334.0,158.713873167,893901.83855,4173,1025.52470772,4173,27.4648977452,34.443289739,893862.518321,220.135,3351.33
0.0128758,-946124.0,8.37254e+09,35999.5428702,1025.55510387,3.74614206694,1026.37289013,110.632498544,0.621329658375,895701.0,897278.0,96.5704079975,895859.705746,4174,1024.45618889,4174,17.7190888188,20.5522949062,895803.064673,220.16,3353.57
0.0134792,-946609.0,8.37272e+09,36187.537349,1024.73181818,4.06357209073,1025.07739704,108.552344676,0.19998275862,895865.0,897471.0,185.65928885,896011.168378,4175,1024.50520641,4175,26.1288805312,37.3614727152,895958.564942,220.164,3355.99
0.0114082,-949062.0,8.48512e+09,36590.1235449,1025.38509997,1.8994824527,1026.17989326,111.498069845,0.593800058661,897380.0,899012.0,161.646743986,897503.765503,4176,1023.97242154,4176,22.3840532273,31.4853956082,897470.127386,220.174,3358.31
0.012376,-950320.0,8.31613e+09,35725.5418183,1008.46241201,4.15824593551,1009.27517983,102.488126428,0.685827377671,900434.0,902009.0,160.244745804,900648.561484,4177,1007.04845352,4177,25.0025681488,33.5140069196,900589.752106,220.176,3360.57
0.0140513,-951679.0,8.37688e+09,36418.7366338,1013.74525876,4.05481890751,1014.43961584,104.624162325,0.510566425393,899946.0,901669.0,115.674036429,900151.856545,4178,1012.8159591,4178,22.1600587169,25.0271934354,900109.509364,220.164,3362.83
0.083984,-952404.0,8.6513e+09,37393.3198957,1008.86200788,3.45236905664,1010.22240319,103.794104603,0.579385876319,900327.0,901986.0,143.505845139,900495.53535,4179,1008.129273,4179,17.6574400448,22.7352829482,900441.165687,220.187,3365.25
0.0149035,-954546.0,8.74746e+09,37263.9243709,1012.81996243,4.29452061249,1013.89226175,105.113519289,0.763546449094,903067.0,904742.0,211.962606557,903203.0009,4180,1011.68001397,4180,29.6753477528,45.8135546505,903163.170385,220.186,3367.63
0.0118646,-954477.0,8.46977e+09,36485.3047194,1025.30412556,3.71731171067,1025.94976385,110.522724927,0.319348397297,903497.0,905126.0,103.319477659,903766.565185,4181,1024.85845341,4181,21.5160757197,28.2281518422,903716.942604,220.218,3369.96
0.0136448,-956824.0,8.69596e+09,36827.0200777,1020.29768232,3.74148874405,1021.40274333,107.848012339,0.480893644818,905120.0,906795.0,103.078174683,905189.484152,4182,1019.58567596,4182,20.1237645461,24.5765769136,905128.67905,220.233,3372.31
0.0129774,-959204.0,8.43284e+09,36138.83612,1025.88331652,3.52228154388,1026.93304858,107.88839348,0.679566373436,908700.0,910280.0,115.15869948,908916.989347,4183,1024.92413197,4183,21.9147217991,24.8312992144,908830.408141,220.244,3374.65
0.0629778,-959549.0,8.40164e+09,36069.8732241,997.991890528,3.20173492037,999.780113282,97.2810664586,1.79375984985,908004.0,909665.0,79.4401449364,908183.871795,4184,994.98523915,4184,14.6644000218,16.0403819182,908126.891483,220.223,3376.98
0.0176984,-960764.0,9.19579e+09,37655.4297158,1005.44924548,2.63699754782,1006.09848434,101.503076304,0.441010062435,909558.0,911170.0,174.864110382,909695.596311,4185,1004.50581521,4185,16.4559259949,28.0063091671,909655.819141,220.274,3379.31
0.0117679,-962700.0,8.63766e+09,36958.7507603,1006.96672255,3.52012722975,1007.86783134,102.262237616,0.461251544441,910780.0,912430.0,228.165246662,910894.221113,4186,1006.27867038,4186,18.8928051535,37.0342730062,910867.701006,220.293,3381.77
0.0101848,-964181.0,8.63209e+09,36683.4537006,1003.20838381,4.1988584173,1004.27362621,98.7672676474,0.481533098056,913696.0,915254.0,185.481681373,913828.811664,4187,1002.66060161,4187,31.138489376,38.3194731428,913795.195066,220.268,3384.19
0.0140037,-965646.0,8.48634e+09,36688.0344006,1013.03199303,2.78648500787,1013.70827057,102.376076132,0.670237586064,914104.0,915643.0,108.441201719,914240.168273,4188,1011.70337328,4188,16.0510468382,22.1742163955,914200.144844,220.303,3386.65
0.0262798,-965455.0,8.86395e+09,37346.231243,1002.25510157,2.7471586873,1007.52004452,97.2016045391,3.42014263051,914222.0,915892.0,66.8296279096,914364.898169,4189,996.451119053,4189,18.7804450909,16.4916061047,914309.245024,220.335,3389.08
0.141577,-967606.0,8.55423e+09,36497.9275164,973.149462602,2.46059963455,992.99590473,84.5365313883,9.82025115681,916387.0,918068.0,112.177608767,916645.736781,4190,966.149229689,4190,15.2213990939,21.0461766671,916556.882689,220.353,3391.44
0.0129168,-968657.0,8.78497e+09,37337.9354138,1005.63800238,2.72001762887,1006.6874387,97.0453716856,0.746634116505,916221.0,917822.0,73.511709116,916399.426434,4191,1004.21606692,4191,15.1970633249,16.3625322244,916307.46214,220.39,3393.88
0.0619701,-969709.0,8.58083e+09,36660.6127334,992.940030791,2.6939485203,993.677203424,90.6649579143,0.571306465865,918673.0,920359.0,83.5446067757,918869.142463,4192,992.234341163,4192,12.3999495138,16.8975601286,918816.75363,220.421,3396.22
0.0792661,-970400.0,8.96541e+09,37424.8130357,987.863574856,2.19602156018,996.198403737,89.7656159379,9.62378986054,918786.0,920486.0,73.1212163084,918956.944077,4193,973.805150588,4193,12.3938880367,15.8638684742,918894.087264,220.442,3398.52
0.0176708,-972579.0,9.10189e+09,37682.8118776,998.511488927,2.62041669241,999.331993016,94.9574628848,0.456556439883,920746.0,922298.0,72.9446333661,920902.428151,4194,997.8270618,4194,14.326538319,17.5923410974,920847.101472,220.428,3400.82
0.162953,-973179.0,8.70937e+09,36708.0660737,991.900984908,3.39672625613,992.574068159,91.9608015594,0.586738883946,921365.0,923091.0,124.859320454,921518.626721,4195,990.439674775,4195,22.4841853679,27.1047199664,921454.517951,220.481,3403.19
0.14372,-973138.0,8.84987e+09,37061.8071192,988.569777143,3.02618934662,989.303062457,88.6557808805,0.479892876311,922636.0,924319.0,115.009993336,922815.246105,4196,987.910709065,4196,15.5059744617,20.7455758514,922753.80749,220.505,3405.54
