AverageDiscountedReturn,MaxReturn,PolicyRegParamNorm,Iteration,AverageY,AverageReturn,StdReturn,QFunRegParamNorm,AverageQLoss,Epoch,StdEsReturn,AverageAbsQ,AveragePolicySurr,AverageAbsY,AverageEsReturn,MaxEsReturn,AverageAction,AverageAbsQYDiff,MinReturn,AverageQ,MinEsReturn
65.0574930458,713.736586119,47.4431,125,147.156896861,247.096477237,191.139682808,65.0556,63.5003,125,172.040522338,147.266,-151.127,147.218858397,168.861616629,523.706608631,0.869095,4.27004430978,-51.0717251867,147.135,8.3733803659
109.121580967,678.147958899,47.5913,126,147.994519533,258.045172916,115.450288761,65.2535,64.4781,126,61.477069106,148.118,-151.988,148.053104622,115.465302792,189.323356169,0.87737,4.25038244828,100.637973463,147.981,3.32827279691
97.8746891946,835.149074595,47.7385,127,148.682636041,220.879356238,157.464762242,65.504,63.4241,127,78.5227174119,148.81,-152.636,148.746765819,151.714542062,229.117669895,0.896283,4.29607118178,54.5730070404,148.664,44.0543486938
72.3603061281,754.625622186,47.9177,128,149.570147407,257.102841567,155.630857963,65.7504,67.375,128,199.991162033,149.689,-153.504,149.630446084,192.226117254,637.775532,0.872845,4.32304943438,-53.517471796,149.552,3.0035065287
104.609075367,961.603371309,48.0971,129,150.392560762,255.018754636,193.427155072,65.9458,65.3866,129,167.901732926,150.524,-154.309,150.458007323,159.194039107,534.938305941,0.884797,4.34069997049,6.16145810903,150.377,-1.26686008726
99.1426907503,757.79536384,48.2452,130,151.021978913,232.220051889,133.527010616,66.1891,69.7118,130,151.997994994,151.153,-154.975,151.088320031,146.424495111,412.952324789,0.900015,4.42230449785,58.1714403886,151.006,-66.2109567741
85.0487009101,567.856935468,48.3479,131,152.150851087,198.111464201,112.74942696,66.4394,70.358,131,98.6157123281,152.276,-156.204,152.221638014,170.884080277,329.532849655,0.867887,4.41563170885,80.2001079256,152.128,44.5654298776
92.125060331,1068.07622433,48.4935,132,152.262746837,242.696888294,198.834258057,66.7019,72.0579,132,61.9975187136,152.408,-156.281,152.337130694,80.9640257075,184.726675271,0.887884,4.43713966281,-18.3696374151,152.25,20.5930308592
86.8860365569,1336.68920183,48.6391,133,153.26723227,208.571979235,217.17809008,66.8866,70.1894,133,213.337678755,153.403,-157.35,153.341184046,292.090906995,506.60277553,0.897135,4.46098980894,70.041464491,153.249,5.31248294371
89.5270024147,766.791831436,48.7624,134,154.114673884,193.544050483,124.251539282,67.1561,72.3298,134,132.124177716,154.257,-158.17,154.192579653,170.404753663,394.446576289,0.885326,4.48422347165,27.0273204944,154.096,0.00526084426135
92.9662498734,988.480045932,48.8979,135,154.788882381,302.625568652,226.823208767,67.4115,70.0107,135,153.889035132,154.935,-158.949,154.864763348,188.429034778,514.345932688,0.882171,4.50133421294,18.5675111916,154.775,6.61927754136
39.2967312515,80.0650375367,48.9819,136,155.70859649,60.8028282591,5.24080426592,67.681,74.9147,136,116.46164616,155.854,-159.813,155.788736441,98.5275723736,444.800103733,0.887294,4.59246860263,50.1189619997,155.692,-0.115982342416
98.503631718,1548.57040849,49.1219,137,156.675139506,316.985639677,293.581678833,67.9444,72.2806,137,237.637015279,156.818,-160.823,156.753069367,224.150046211,654.362500992,0.88775,4.55857711448,95.5875851844,156.656,1.24849214111
121.49574831,946.766389775,49.2769,138,157.431473769,397.345607197,248.079059199,68.1449,74.2155,138,225.466240728,157.583,-161.645,157.506958269,159.886637671,792.137096755,0.905967,4.57304737308,67.1329397208,157.416,27.421891068
92.4721108993,1329.82953219,49.4016,139,158.383315248,257.593258281,260.082610416,68.3546,74.3536,139,108.029407335,158.53,-162.65,158.463120043,120.298640122,307.722937948,0.887974,4.58610723852,19.2252564427,158.364,3.92590757454
83.8277873744,1319.46032037,49.5482,140,159.237324063,291.301247101,253.15982826,68.5801,79.3752,140,192.100079148,159.384,-163.44,159.316387972,149.989925295,643.902769455,0.865292,4.67773102467,-5.52577768715,159.215,0.239016930475
82.666935386,1160.26887533,49.692,141,159.942061349,392.674904947,366.37319,68.8432,84.4076,141,136.443930416,160.089,-164.166,160.023532798,172.254954085,446.382374502,0.895211,4.75634868285,-18.9824295518,159.925,30.0842511032
84.4783322749,1471.75222074,49.8662,142,160.663951304,407.522208641,364.291400504,69.0307,82.2142,142,153.181657313,160.812,-164.84,160.749940453,102.963332801,524.084312525,0.849008,4.71870261374,-63.2905986466,160.642,0.689980562186
97.7244983614,811.041860087,50.0242,143,161.300490495,345.277689791,197.947125336,69.2034,77.0492,143,146.481334373,161.471,-165.476,161.393272139,147.476473891,384.57284316,0.864991,4.64122847222,52.9177518986,161.284,1.56581758007
48.4093717615,774.612086123,50.1609,144,162.642422609,128.485313589,164.860708742,69.4471,79.1739,144,156.474899688,162.785,-166.778,162.723961393,179.30584163,465.313714838,0.859815,4.70647587788,-278.356252857,162.626,25.2793899628
115.827710212,1026.83376009,50.3085,145,163.292100983,360.985219988,213.285483684,69.7205,78.1367,145,88.9962987759,163.44,-167.406,163.374324415,104.08056074,317.544621569,0.878317,4.69321911057,75.857320798,163.268,7.66742759798
101.776849088,1184.60313511,50.4851,146,164.010520487,440.90306498,273.072943716,69.935,82.2672,146,83.0843499763,164.163,-168.102,164.088049811,138.132175534,240.527955199,0.874348,4.78367720947,90.1139680143,163.997,2.09157667218
109.248256202,1073.77148631,50.6145,147,164.740916319,352.638934117,283.110061342,70.1555,80.2171,147,210.223435544,164.894,-168.853,164.823594051,221.382272421,648.130804588,0.888647,4.74786794641,40.5747744063,164.723,-0.20718740282
102.94719673,941.229894412,50.7875,148,165.386999485,325.027378499,262.389675433,70.4045,78.3381,148,133.939263991,165.533,-169.472,165.472111652,234.949459331,391.07446081,0.883029,4.72447552558,76.5488137084,165.367,28.9080790626
120.242744332,1483.77731218,50.9158,149,165.774510174,390.55125619,323.724029383,70.623,78.4791,149,292.907404518,165.936,-169.894,165.861467157,210.046411817,934.630025131,0.890734,4.74240812009,127.77669995,165.758,1.10477366936
112.637579756,1041.0804161,51.0762,150,166.433476569,333.121485338,203.922979081,70.8077,83.9662,150,194.766504437,166.596,-170.622,166.513465607,318.019364946,564.333564496,0.867086,4.8424291733,-33.1298596404,166.42,48.6523202098
99.2344712962,1936.90722523,51.2324,151,167.459988795,386.731718946,396.17313303,71.0374,86.9203,151,62.3542315183,167.606,-171.62,167.548508271,157.789123022,256.007533311,0.875615,4.8865772918,-40.8155529349,167.433,73.0803576431
117.037567607,1199.22343178,51.3745,152,168.187854231,357.127721797,266.899701835,71.2273,85.0155,152,148.351583483,168.369,-172.348,168.280280219,172.72188219,479.309497392,0.896023,4.91481351117,74.2245261707,168.173,0.265265028894
114.213499513,2173.59800019,51.4885,153,168.960964491,343.468405442,440.823875824,71.4654,88.506,153,125.1036479,169.115,-173.112,169.054438421,133.657256968,369.085157735,0.885816,4.92837851007,34.5319676517,168.942,0.347739175977
80.8260592385,1575.36147264,51.6561,154,169.61709955,246.204031233,288.994972869,71.6266,84.7526,154,298.711354779,169.785,-173.802,169.706198983,223.350653736,801.049915036,0.883322,4.88717806713,-28.4624469801,169.6,6.02608756797
109.600770946,909.759733201,51.8002,155,170.232238793,302.697875904,190.723252663,71.8274,91.7338,155,147.226666881,170.398,-174.598,170.326707158,154.210130882,489.536088837,0.85743,5.01172072888,43.0693875582,170.21,1.37129273057
88.1178745342,1021.74517128,51.977,156,171.166795916,239.406008522,188.525774845,72.022,84.9695,156,88.6216191135,171.336,-175.447,171.258263777,89.141759364,242.497986726,0.896123,4.87663784831,11.393025515,171.155,0.0983573371455
66.8416341148,1178.21194161,52.1288,157,171.901739883,297.929465048,323.829554971,72.2471,93.2578,157,119.423027845,172.066,-176.107,171.993501752,124.870274292,301.362329176,0.886072,5.05588331875,-27.4769876476,171.878,-27.079479738
112.770366373,1728.18595824,52.2501,158,172.642665106,486.003889671,374.745621492,72.4321,87.875,158,140.735635875,172.794,-176.895,172.728455322,154.896255129,437.529756828,0.897367,4.95256689122,125.242355178,172.619,1.03889331582
113.458372655,1338.60251638,52.3785,159,173.353616044,373.53110095,300.053750057,72.6643,87.4869,159,156.775982994,173.518,-177.624,173.447156077,193.368014315,552.108982708,0.889314,5.02849506729,-2.54724469885,173.338,19.5042765446
89.6597651645,1286.21344794,52.5045,160,173.788313032,422.973411613,392.572548931,72.8409,95.4123,160,186.512302278,173.955,-178.057,173.880764028,231.501269448,537.50800535,0.897549,5.11485661262,-82.7949399276,173.764,4.07494235853
119.307455727,1902.26269275,52.6427,161,174.691526017,480.072573913,447.052899869,73.0371,96.6988,161,201.493889199,174.872,-178.967,174.785107161,240.903907237,610.105270332,0.893788,5.14082526284,-59.5757520958,174.677,32.6018259445
106.122358949,2332.49198366,52.7897,162,175.786035898,447.228344447,451.402462385,73.2706,99.2906,162,163.485077089,175.959,-180.062,175.882859373,199.271176821,443.122492043,0.890031,5.19396025221,-4.63857815054,175.769,6.35225791268
80.9495592086,1009.01773226,52.9147,163,176.412881015,320.681288517,289.683008495,73.4563,96.9083,163,136.749190932,176.586,-180.632,176.503881478,147.142265349,471.589400329,0.885282,5.12911391184,-175.035124995,176.395,23.6873598458
95.5452036268,887.238963132,52.9989,164,176.861019086,346.984484829,241.680495198,73.6396,90.3009,164,228.597666187,177.051,-181.117,176.964101943,215.697374564,655.107611103,0.87035,5.03513782468,-20.1526727298,176.848,0.877012244078
91.8432601707,1995.37141494,53.1597,165,177.7881019,338.734469515,409.22795946,73.848,97.1757,165,152.577947124,177.972,-181.983,177.882167893,117.948226901,369.362404557,0.898559,5.16762174407,21.8727390137,177.76,-42.8528439695
92.653942186,1302.02450719,53.2748,166,178.176948993,272.166731235,276.8229202,74.0581,102.623,166,94.8246046151,178.378,-182.417,178.283731867,194.438499286,319.233660932,0.896969,5.22828334222,-82.7051336418,178.164,64.6166100912
98.9984776998,1877.4869151,53.4195,167,179.007788513,441.239199872,426.027003724,74.2745,104.445,167,265.907908292,179.199,-183.222,179.11653016,281.833192642,675.424964452,0.885794,5.26200945565,-15.0122911748,178.989,-18.5580568485
41.8858698602,1579.60979474,53.5313,168,179.590972923,238.074275889,390.98124788,74.4609,98.6914,168,106.890668383,179.792,-183.829,179.698329801,232.55312394,411.258372589,0.904475,5.19518214553,-232.26471582,179.576,112.799376128
81.0368544504,1154.35028084,53.6861,169,180.593588989,376.813055896,354.72769919,74.6545,100.226,169,325.43261485,180.774,-184.905,180.692413958,268.245807824,772.73404882,0.891501,5.19638321957,-97.5010963218,180.574,-0.796193491639
46.0216587547,1100.94523168,53.8064,170,181.074110189,234.147860767,292.19659026,74.8967,102.777,170,330.884535391,181.261,-185.308,181.192315961,250.701894159,879.838648685,0.916324,5.28092297623,-158.664719367,181.051,0.68186421735
36.4083659523,1097.35892291,53.9481,171,181.779278914,147.722620044,322.492844851,75.0781,98.1076,171,91.1067425724,181.993,-186.154,181.899932528,86.0607224554,292.822774169,0.911008,5.28287085965,-272.301499064,181.762,1.15898068301
31.6622841948,1024.39163457,54.0812,172,182.788474283,81.2899483025,220.623610481,75.2483,99.9413,172,143.458954837,183.002,-187.158,182.90450206,105.442362381,473.473830408,0.917771,5.29410151245,-117.67603836,182.774,-24.9759033333
71.0556381861,1287.41821631,54.2199,173,183.469613044,194.357946578,250.306526898,75.4796,103.076,173,104.983910395,183.667,-187.805,183.59078295,76.1448180659,273.115766877,0.890166,5.36902183778,-119.400263946,183.447,-93.1772548034
110.010146745,2007.44042809,54.3468,174,184.351188,456.834298979,419.669866591,75.6876,105.291,174,73.7535512127,184.559,-188.638,184.463592987,50.6179099469,222.538006746,0.87272,5.37447020646,105.412244005,184.339,-19.9657592476
68.7843645327,1581.97053458,54.5244,175,184.796627242,475.867475768,461.144935518,75.8931,105.126,175,100.392282525,184.977,-189.117,184.908563703,88.1606500704,283.517559564,0.920497,5.34804220734,-17.6565566724,184.773,0.309391444553
36.625695853,1488.02271383,54.647,176,185.267784749,238.955012982,419.903048258,76.1137,111.216,176,29.1642393423,185.469,-189.62,185.378010022,63.3724439111,105.102860403,0.919242,5.47982302847,-110.245794337,185.249,24.8755135306
104.057538322,1839.19572348,54.7782,177,186.102998995,838.354794363,662.423459338,76.3148,114.058,177,32.5224728159,186.296,-190.439,186.206687858,738.681205758,771.203678573,0.909297,5.52172831975,17.6966256124,186.086,706.158732942
62.9397697578,1251.02038568,54.8978,178,186.835937236,272.376826943,327.110654027,76.4904,109.961,178,272.241575238,187.036,-191.205,186.945985824,284.560964367,611.263143286,0.935684,5.48575942844,-43.2936138701,186.82,1.33643849253
90.9431088805,1177.80023803,55.0564,179,187.581608877,331.132450366,311.702851024,76.7073,111.66,179,66.5781893573,187.786,-191.987,187.699469554,55.3878262391,225.344656867,0.905153,5.51523200805,40.2062627768,187.557,-23.8619290306
110.251998277,1289.32002171,55.1805,180,188.40177636,371.7303996,299.292740652,76.9056,112.567,180,87.3736714147,188.602,-192.912,188.510901054,90.0044290877,237.377232637,0.899959,5.50987366962,95.9883053631,188.385,14.7736482934
81.7318894142,1572.7454052,55.3106,181,188.877936335,448.979735884,466.429210646,77.0751,109.734,181,157.974020933,189.086,-193.404,188.98857568,184.600647105,480.495083835,0.92624,5.54589581457,-23.7535692445,188.858,0.133518281895
81.2952627987,1621.55187722,55.4669,182,190.27835326,387.64075274,425.344405472,77.2902,114.282,182,136.896195473,190.478,-194.756,190.385039481,116.017097741,310.231624549,0.901741,5.62762124341,-19.8045477272,190.261,-6.48372521583
50.2339468557,1218.45065643,55.5865,183,190.842457858,238.498220519,317.780384208,77.5206,119.593,183,243.589851276,191.053,-195.379,190.967178293,398.108915042,718.532208964,0.931593,5.70491697934,-50.4720239416,190.823,133.606442024
111.435474966,1668.61883942,55.7027,184,191.512385848,421.148119616,418.593864252,77.7345,119.505,184,186.330168839,191.74,-196.029,191.641078317,167.666830058,614.335473136,0.929165,5.67390527815,91.8417625834,191.496,29.5189827544
86.8361896423,1663.07794412,55.811,185,191.982306624,496.250765791,444.154522686,77.9609,122.528,185,124.266350637,192.211,-196.542,192.123917278,128.650808854,368.347696529,0.925354,5.73677238914,57.7118702117,191.956,19.4006250042
62.275522685,1253.62065074,55.9246,186,192.653202007,413.378588441,283.882853813,78.1617,123.216,186,38.9826348339,192.874,-197.154,192.783035787,35.5387535463,96.5438508802,0.938645,5.72998792419,-3.29886657313,192.632,-19.9683305427
63.6877715449,2303.97849128,56.0199,187,193.911938727,424.293110004,600.810620037,78.334,118.554,187,144.660948182,194.122,-198.431,194.038403779,133.328359839,482.154679561,0.937883,5.67178218644,-126.186399545,193.894,-0.319977653617
56.8311851224,1383.16286437,56.1585,188,194.125704736,404.493135312,445.01897782,78.5272,121.289,188,390.022486625,194.367,-198.562,194.257513912,265.597052132,934.964603774,0.947644,5.7907764287,-92.751556915,194.11,-0.509079842085
100.928811211,1912.00944046,56.242,189,195.07949353,569.312880827,532.720873014,78.7199,123.096,189,155.600448633,195.291,-199.558,195.195392701,173.437573204,470.388978075,0.914952,5.79014287005,-162.076696283,195.059,7.99781171288
77.2365151643,1205.62323123,56.3583,190,195.424338951,471.901082863,392.539427475,78.9175,121.672,190,332.764243198,195.633,-199.87,195.549145639,199.832588991,932.444953047,0.915587,5.75956194601,10.0877588148,195.409,-40.077595302
54.2162100329,1621.60511387,56.452,191,196.592582386,308.407650639,374.918871498,79.1241,130.521,191,252.550007573,196.798,-201.038,196.711913216,168.709251047,763.525623691,0.936603,5.81102543971,-167.876194053,196.577,0.014996018054
108.714549362,1645.0510755,56.5166,192,196.978558957,533.399985865,490.602715702,79.3447,130.917,192,90.5918516128,197.206,-201.423,197.106592411,161.32079295,262.446297152,0.924743,5.88260571674,64.6917221297,196.958,19.0667901502
83.3529651253,1824.23861476,56.608,193,197.621485655,511.453634294,446.880330724,79.562,128.029,193,144.776920337,197.85,-202.092,197.751016818,113.674025732,471.513670939,0.924321,5.84027696111,54.4939417147,197.604,-0.769404707116
121.50798635,2266.24681915,56.7441,194,198.276262975,720.726412842,679.110118989,79.7676,129.853,194,223.21180259,198.488,-202.67,198.397373627,236.603919787,664.713764534,0.923377,5.86329355469,27.2203323489,198.259,11.437501927
109.560479378,1720.52746973,56.8084,195,198.953903044,627.094374522,491.063883998,80.0073,126.402,195,174.116517737,199.186,-203.503,199.079856429,154.828026404,559.628921032,0.887954,5.87949309804,48.717551635,198.938,-1.356010012
115.923380208,2531.87733651,56.9327,196,199.811823455,695.694981303,597.289494931,80.1921,123.65,196,122.619941027,200.049,-204.407,199.938229319,138.397809669,294.902911402,0.896053,5.89656747731,66.8767050169,199.804,-3.00519447794
114.35434958,1893.49428253,57.0909,197,200.5166797,598.052520131,519.855877175,80.3994,135.172,197,65.7946452561,200.732,-205.115,200.650715029,161.599030822,232.404859974,0.899638,5.96089448174,31.1228589982,200.488,54.7055975471
133.204211148,2009.07640838,57.2078,198,201.252560685,843.476284448,603.424087272,80.5983,132.965,198,182.945543903,201.489,-205.868,201.387461624,152.001033855,539.957442937,0.909139,5.94010103445,84.9033117988,201.238,4.39721442918
124.324677444,1975.39295409,57.304,199,201.713870253,806.427460134,490.958728492,80.8127,136.491,199,517.824154187,201.961,-206.232,201.860383471,630.44593058,1360.84286128,0.889185,5.97166286408,84.3284749688,201.705,219.388717931
118.113983623,2003.62906926,57.4492,200,202.617341755,681.689674466,540.228950078,80.998,134.2,200,127.386098236,202.855,-207.044,202.757862913,124.723030752,360.771571868,0.915406,5.95262254728,95.9821699183,202.594,5.8990026044
