Epoch,AverageEsReturn,AverageAbsY,MinEsReturn,AverageQ,AverageQLoss,StdReturn,PolicyRegParamNorm,QFunRegParamNorm,AverageReturn,AverageDiscountedReturn,Iteration,AverageAction,AverageY,AverageAbsQ,MaxEsReturn,AveragePolicySurr,AverageAbsQYDiff,StdEsReturn,MaxReturn,MinReturn
123,49.9689559193,15.7022363284,-6.12296865591,15.694,0.850372,167.091300307,51.4744,50.0447,257.209735748,105.709351067,123,0.921304,15.6958517254,15.71,313.119314271,-16.0373,0.493302445887,95.4486966954,901.716817415,-84.0792298617
124,185.006187431,15.7834878937,-61.472387436,15.7738,0.884164,110.122869872,51.7178,50.2482,130.514704354,61.3863962525,124,0.925713,15.7768245004,15.7872,449.297105663,-16.1119,0.497364177725,145.293157462,615.110045713,-28.7943359419
125,203.976646772,15.8383093087,-5.20838864647,15.8292,0.797683,96.7867658128,51.896,50.4316,243.131293869,103.01394151,125,0.918106,15.8319301625,15.8428,496.418066145,-16.1855,0.490562179901,177.589646306,663.272387523,101.346250846
126,81.1627036974,15.9286207915,-2.91574148262,15.9205,0.839217,97.2699668429,52.0952,50.6102,124.747500732,55.945235941,126,0.932145,15.92315067,15.9311,211.513816692,-16.278,0.490708326902,70.4587144511,524.422250784,-40.8935285052
127,41.4862536721,15.9834005077,-57.4761833982,15.9739,0.946502,136.86298063,52.285,50.813,137.639002955,60.154462553,127,0.940798,15.9781603428,15.9873,154.119191999,-16.318,0.507806085891,80.3726073894,615.733591388,-70.125314297
128,159.919109341,16.0549069633,-14.8693842111,16.0484,0.832329,87.4557656013,52.4603,51.0336,199.996361086,102.473733932,128,0.935883,16.0509017539,16.0575,567.74035535,-16.3932,0.489289816083,199.769012057,655.836447379,143.338564367
129,100.477730294,16.0927876033,1.50532059238,16.0846,0.996091,110.420353136,52.6935,51.2676,188.900322447,82.644661109,129,0.926071,16.0880111078,16.0942,311.325520185,-16.4379,0.521836233897,103.477212221,642.685715252,38.2492377044
130,161.85916434,16.1955987588,10.5790191277,16.1883,0.994829,146.345942572,52.8946,51.4999,89.0677678875,46.0702055406,130,0.917109,16.1906474567,16.2,497.849466966,-16.5434,0.516789061996,144.972363058,504.905866212,-260.589484399
131,74.74077534,16.2446647286,-25.1649986065,16.236,1.00953,125.182935768,53.1396,51.698,129.817336992,49.8784274374,131,0.922477,16.2388107586,16.2495,218.175287513,-16.5947,0.522119849132,88.4311587231,507.66195583,14.8037732715
132,144.52666063,16.3276070765,-9.22491545638,16.318,0.881361,27.2644404055,53.2838,51.8947,153.123938795,92.1493285907,132,0.902717,16.322190731,16.3271,371.612528917,-16.679,0.508650722687,133.215912532,317.268634446,109.008190138
133,83.9781209096,16.4411905463,-5.15852173928,16.4329,0.859712,169.804050779,53.4832,52.0709,278.25445438,113.745595781,133,0.864701,16.4348054889,16.4453,418.125124661,-16.8002,0.507076201122,117.685536586,967.475502472,-90.2268433655
134,149.740664999,16.4750368446,9.94945197799,16.4639,0.906848,200.558311729,53.6784,52.2765,338.536045318,110.898724294,134,0.900298,16.4678577865,16.4781,324.962228872,-16.8159,0.523956446719,122.92859323,1025.440108,103.633730114
135,186.575679542,16.5078073977,-4.40421613238,16.4995,0.929645,190.676366473,53.8121,52.4365,322.31330974,104.817375005,135,0.864987,16.5023084666,16.5118,451.842327514,-16.8755,0.523711818733,152.533266354,1012.67177405,-1.43482385682
136,183.722475831,16.6094664981,-2.88632503486,16.5993,0.977675,127.080996654,53.9947,52.6364,313.550107398,72.3768620615,136,0.917608,16.6025109023,16.6134,466.719892748,-16.9724,0.524748137464,128.26888991,576.882754185,56.8051991725
137,150.417626132,16.6714484189,20.5725464801,16.6602,0.952398,89.3049272346,54.1776,52.8035,255.009621009,90.5728475005,137,0.919636,16.6640438469,16.6743,241.89793801,-17.0228,0.526342663159,85.9787741852,513.556887098,68.0424260257
138,198.496977845,16.7761775796,2.58628841407,16.7671,1.09325,73.475977142,54.3678,52.9292,278.481037228,115.9502369,138,0.929402,16.7691657005,16.7815,334.437588638,-17.146,0.537623914928,112.226716441,537.55665132,171.605541083
139,171.441001556,16.838143092,79.1827148142,16.8277,0.985164,127.651791046,54.5061,53.1035,372.763473759,95.9096104178,139,0.936721,16.8320803059,16.8416,246.332890898,-17.2044,0.53731207916,53.5251947945,646.426311728,89.7771780184
140,185.417480203,16.9130536438,2.51942701391,16.9028,0.977522,13.1026413523,54.6522,53.2679,153.748928255,91.9435045194,140,0.973728,16.905686921,16.9168,395.097459275,-17.2725,0.53070398662,114.743860779,184.635745573,110.863866133
141,218.261148408,16.9776869217,81.2441741778,16.9674,0.946868,44.2640512232,54.84,53.446,192.926796012,103.828331381,141,0.960845,16.9713253763,16.9798,272.266636857,-17.3449,0.536461607023,58.2994121144,333.036019173,142.056487582
142,210.734900692,17.1124534781,79.0424703768,17.1009,0.949226,7.66791612876,55.0317,53.6435,168.898984474,100.057327095,142,0.967571,17.1039660754,17.1158,370.885923021,-17.4791,0.533462023827,94.158578313,188.038149607,155.962368335
143,183.262032036,17.1397285333,4.08726160112,17.1292,1.03543,64.9558704643,55.223,53.802,252.164749888,102.544164594,143,0.936867,17.1333167696,17.1435,405.540616059,-17.5016,0.534356732206,149.252419855,412.01390394,161.916223617
144,199.953625244,17.2335441215,18.7182453797,17.2236,0.952082,137.798855633,55.398,53.945,245.227404672,79.3099044835,144,0.882544,17.2270302154,17.2366,294.723673699,-17.5893,0.52804175371,89.7751900412,593.193259599,34.9551682133
145,184.739108001,17.2610235892,0.367837754268,17.2504,0.982554,55.5000654335,55.5507,54.1606,379.680188863,116.402247146,145,0.917897,17.2528511792,17.2649,390.833052668,-17.6028,0.523226418414,152.615964101,521.571228316,202.156849839
146,168.604120654,17.3285332223,0.72712871992,17.3148,1.03788,96.8194610995,55.7494,54.3125,349.544156837,104.03915206,146,0.93816,17.3193256744,17.3316,342.785361299,-17.6667,0.531686225382,103.430750456,557.508170462,213.902326052
147,201.728368283,17.3507666904,47.7780182869,17.3394,0.887117,24.9690989144,55.9114,54.4824,118.181793506,76.890456611,147,0.96541,17.3420908088,17.3551,381.398545227,-17.6718,0.514390981704,104.614082131,165.386114501,89.6503213843
148,177.155124208,17.3769003338,18.17800897,17.3638,0.922656,22.370968093,56.0548,54.674,188.737411492,101.096016651,148,0.96777,17.367476047,17.3822,296.736853374,-17.697,0.516563615182,86.4012114453,232.308924909,120.352544828
149,193.921617777,17.3920794801,86.1212833696,17.3783,1.04283,128.042430808,56.2076,54.8397,314.830732045,105.440891959,149,0.896715,17.381056685,17.3974,325.137765737,-17.7147,0.53271505821,81.7050923142,593.389927364,110.031911481
150,266.331835685,17.4486849941,142.541743779,17.4346,1.00192,125.457958082,56.3638,55.025,291.370718122,126.887149306,150,0.921544,17.437614591,17.4537,462.877169936,-17.7717,0.528128197633,111.544986958,649.494149028,132.963091464
151,234.215151715,17.4582846588,148.668473771,17.4455,1.03541,75.5906865289,56.5474,55.2122,193.346604312,95.6264351912,151,0.953683,17.4482326878,17.4625,428.293701748,-17.7762,0.536496315342,93.2196798651,372.488108598,95.0945054103
152,228.962051271,17.5031651032,4.49931339649,17.4899,0.978689,217.817068167,56.6922,55.4416,337.07135043,94.0389371528,152,0.872222,17.4936398379,17.5079,458.773073731,-17.8194,0.539715324452,142.446877234,816.57103032,133.164917841
153,154.680552439,17.5435151062,19.561015187,17.5285,0.952455,197.002313189,56.8773,55.599,315.292755578,93.1372853295,153,0.780347,17.5319892325,17.5479,340.466433091,-17.867,0.52822493522,118.194656793,631.784641473,48.5853176429
154,213.428160776,17.5519182644,32.4275919273,17.5373,1.18524,162.826997074,57.0187,55.7504,395.631643747,106.576230864,154,0.936979,17.5404400668,17.5555,443.559892017,-17.8841,0.555032385267,169.759361612,607.214830645,117.635928599
155,301.890865353,17.5896136383,185.88638508,17.5757,1.03966,108.428563929,57.2112,55.9092,250.669455733,114.231890039,155,0.960783,17.5786736156,17.5946,415.07747555,-17.912,0.544239950024,91.4340308741,552.254914591,87.8467729489
156,166.573402046,17.614683994,77.9528349071,17.5994,0.958231,4.18865876054,57.3802,56.0918,116.270305292,78.7686881187,156,0.947605,17.6019461822,17.6199,311.153047806,-17.9447,0.531950162416,66.6315601654,126.999398245,104.438032571
157,145.554029938,17.6438037195,-0.477224562807,17.6297,1.01482,11.4633722395,57.6165,56.2521,108.17076029,71.8637507574,157,0.920847,17.6320815137,17.6489,306.573231465,-17.9682,0.545723631691,93.8013380833,184.96491789,91.2972431216
158,148.719559016,17.7220909356,6.49264518039,17.7083,1.05322,74.9937605521,57.7479,56.4224,200.502384082,105.395395076,158,0.931317,17.7109101241,17.7257,254.270374191,-18.0454,0.54807095003,72.5133616041,513.484282832,102.349262607
159,183.927404466,17.7838092415,-0.16386854289,17.7715,1.08508,8.38231056008,57.9084,56.5875,130.354808687,87.9162881718,159,0.947031,17.7751305042,17.7877,437.685877017,-18.1282,0.557628892623,119.956973452,145.625285156,109.104441169
160,116.55608645,17.83385952,-4.46722117942,17.8195,1.01939,100.334931465,58.0702,56.7629,311.858270216,106.621953061,160,0.939299,17.8227244208,17.8366,410.554328133,-18.1876,0.547951763359,126.778103626,572.80048507,161.723722096
161,165.011180736,17.8678135125,-4.3788871985,17.8548,1.10655,63.2016426674,58.2243,56.933,136.235237496,79.2568408798,161,0.950737,17.8583227805,17.8747,334.610434095,-18.2377,0.568271216389,117.508707618,355.374880208,90.9473187504
162,136.765663064,18.0078635992,20.1788415244,17.9968,1.15617,107.306398782,58.3436,57.065,252.522599927,99.1427728346,162,0.942981,18.0001016426,18.015,277.749556122,-18.3868,0.559600649301,80.9409676035,879.256182303,153.063280205
163,156.489045953,18.0665317231,-4.7895688418,18.0542,1.14207,173.349700451,58.4466,57.2234,280.639200319,108.715900025,163,0.927378,18.0576024108,18.0706,494.178931226,-18.4475,0.565559872542,149.603031046,1066.81175566,0.0921759872419
164,118.967241133,18.1517347572,2.22378310286,18.1381,1.19104,127.87093402,58.5491,57.3572,226.838533551,72.7607124822,164,0.980052,18.1413536792,18.1559,268.093545097,-18.5191,0.563503774253,84.0738154529,438.47349878,16.8508053819
165,214.642267441,18.1917825674,2.42490686916,18.1806,1.07806,105.225677509,58.6604,57.5459,324.426139782,101.287043756,165,0.977974,18.1836741498,18.1952,406.554205107,-18.5764,0.564431451788,155.110054358,526.895249463,34.1160969958
166,146.084203719,18.3496726673,1.09921087875,18.3382,0.970267,34.4063094127,58.8111,57.7015,209.61902429,89.505969222,166,0.982236,18.3425803797,18.3516,247.453639525,-18.7427,0.557060749913,68.2698140764,270.66380179,103.691652953
167,183.304366959,18.4225317381,64.8785817005,18.4122,1.09792,97.7451159272,58.9274,57.8582,311.463489841,97.2017067993,167,0.975993,18.4160248654,18.4254,423.051795171,-18.8289,0.567260536816,133.450860038,669.872946164,92.8754826874
168,225.893586082,18.5236235208,-2.21166231341,18.5123,1.09727,281.954539032,59.0754,57.9677,419.082262142,140.476076479,168,0.939694,18.515486523,18.5266,548.698773615,-18.9284,0.567366739102,182.505779265,1211.25398163,99.7804004091
169,148.403203464,18.7143586724,-3.39633193864,18.7023,1.28462,188.545081552,59.2571,58.1277,303.500009391,113.459207111,169,0.94562,18.7064947457,18.7167,285.923214052,-19.1223,0.598303260159,82.2780932086,925.75675784,76.4809660667
170,172.551560126,18.6923325123,-3.67647008012,18.6834,1.17371,94.5552679843,59.3669,58.2702,244.171758178,110.560493218,170,0.942741,18.6865295524,18.6941,405.196451257,-19.0957,0.574394780203,154.990521977,574.561112961,125.987472953
171,245.874679084,18.8343401721,1.90697652425,18.8243,1.25215,92.247263293,59.515,58.4406,179.242589786,99.8360033385,171,0.930093,18.8295754195,18.835,634.42590156,-19.2272,0.587925941442,202.470792087,577.179471673,91.3298912215
172,193.066975245,18.8736369691,-3.06905297169,18.8645,1.20083,55.8633619211,59.6405,58.5595,121.089122911,75.6460226348,172,0.966953,18.8676278744,18.8769,470.323253622,-19.2752,0.579414181347,119.599152875,400.672400737,37.3040331112
173,74.5606836591,18.9251012898,-2.0996019312,18.9153,1.11224,64.0637061044,59.8127,58.7139,100.331128005,67.2959435271,173,0.95855,18.9195278336,18.9277,137.093941084,-19.3214,0.579724302773,51.0528818012,291.699599221,59.6897608208
174,126.107304954,18.9719016201,29.1929029536,18.9609,1.19313,85.0519799364,59.9193,58.8374,103.181987841,62.8424667653,174,0.970092,18.9648414701,18.9749,302.290296769,-19.3557,0.583580338132,82.1856645645,524.576750051,22.2174823262
175,212.199254414,19.1155884541,57.1090996414,19.1044,1.21103,97.2915859434,59.9968,58.9649,158.008239209,92.8731787426,175,0.942674,19.1086496799,19.1165,607.99557233,-19.5148,0.58669980855,171.042770287,531.217603818,90.3313409004
176,158.216537392,19.1454122087,103.642820824,19.1344,1.37931,127.309400928,60.1734,59.193,251.357790694,112.463713773,176,0.948563,19.1385857984,19.1457,263.687258978,-19.5258,0.602238961555,53.9295283063,680.344684834,73.3859982811
177,113.753852572,19.1606140322,-0.102516608443,19.1495,1.21876,109.110663151,60.3131,59.3273,218.319718181,88.9126224217,177,0.970682,19.1525512414,19.1646,196.733664158,-19.5544,0.583000393295,58.9809248595,421.314993967,25.3245565331
178,106.44033383,19.1938784347,24.903487982,19.1809,1.2266,116.937454848,60.4384,59.5221,111.77316101,63.4777124719,178,0.957415,19.1855006037,19.1965,219.370786225,-19.5638,0.588471173908,78.315763522,458.703462449,22.0326358599
179,139.481604672,19.2567863665,0.09024076946,19.246,1.40783,131.020781177,60.5706,59.6791,299.581674117,123.637205151,179,0.939271,19.2498944019,19.2608,314.633155598,-19.6361,0.612399404938,114.058183985,643.617245676,35.9457484003
180,123.743963131,19.3725892694,0.041303435702,19.3596,1.21802,143.432786556,60.7347,59.8009,315.286659936,116.028871366,180,0.931077,19.3642979472,19.3743,286.380498326,-19.7431,0.583601813731,107.657235687,826.80872468,107.473023167
181,283.333210314,19.3325930545,3.64105205934,19.32,1.37001,114.988975759,60.8669,60.0083,242.491949766,120.372955461,181,0.942776,19.3230540372,19.3374,467.097431536,-19.7053,0.606151815379,158.848083527,553.456243929,103.091202314
182,271.195285343,19.313714484,8.28154846013,19.3027,1.3329,67.2561055964,61.0306,60.1436,330.025790156,116.66354559,182,0.963153,19.3060855858,19.3166,544.135959501,-19.6713,0.604365745368,199.719401541,508.99664949,128.47286725
183,113.788283445,19.363121882,6.00093662894,19.3499,1.34701,118.344528428,61.1559,60.3112,213.060940506,98.263871683,183,0.939546,19.354115851,19.3652,307.618306459,-19.7162,0.60404111337,85.5953688971,496.216866396,-25.5844652587
184,200.779286405,19.3069681102,110.425304711,19.297,1.29098,166.968410288,61.2686,60.4674,378.969120812,141.359473807,184,0.939153,19.2990629598,19.3109,357.066838502,-19.673,0.58955153814,84.5588739709,885.670361926,152.920135385
185,232.428661448,19.3651886361,47.7987543536,19.3519,1.17433,102.304404162,61.4485,60.6183,251.287171027,112.912853117,185,0.950718,19.3560638325,19.3665,544.624024915,-19.7152,0.586862362261,178.706570249,540.013684935,107.920452745
186,172.388140294,19.3750559439,-1.11707035524,19.3609,1.20988,93.5677257023,61.5883,60.7642,137.494989045,55.0650827908,186,0.977561,19.3656810204,19.377,371.045765175,-19.7205,0.598363864114,158.440325847,287.19670307,-33.0919953584
187,205.859538432,19.3941549047,-0.428899436951,19.3807,1.40021,142.319158382,61.6908,60.9007,72.3646757501,22.9071670653,187,0.973355,19.3843430168,19.3961,630.532417107,-19.7322,0.616455660152,223.385520586,421.819707082,-157.109782562
188,100.121944244,19.4629313777,-4.787318747,19.4504,1.20726,115.873384605,61.789,61.0253,172.095765445,77.9083498968,188,0.956228,19.4542898117,19.4669,352.500543358,-19.7932,0.600097962187,119.255107901,495.916000517,-23.2222617953
189,121.179616599,19.3807345268,16.4539433469,19.3694,1.24842,87.3847416562,61.9462,61.1765,197.181914331,92.6813213326,189,0.963365,19.3737280654,19.3841,201.407966286,-19.7325,0.592929035999,60.3718304289,465.856788131,90.1753937535
190,153.020097879,19.4479212612,3.00909955759,19.4378,1.20796,148.389997797,62.0893,61.3235,251.721639872,107.012811076,190,0.912186,19.4412007971,19.451,356.228208896,-19.812,0.588309343402,104.672222249,1051.04975749,113.569524076
191,143.211385715,19.5236865434,21.9046381916,19.5123,1.13395,171.547865252,62.1875,61.424,214.3116563,61.3393980649,191,0.970974,19.5159155595,19.5278,266.662775195,-19.9151,0.590587894357,87.2950866654,550.496378523,-114.499917896
192,277.612411146,19.5139971346,3.97614501182,19.5046,1.41733,286.594087146,62.3505,61.5749,382.253777815,83.3231052824,192,0.889329,19.5077648916,19.5182,475.616652525,-19.9134,0.611357559864,153.383383159,907.404808067,-100.567945866
193,182.013793121,19.6569885313,-2.98333655575,19.6459,1.31515,167.070405749,62.5006,61.7461,148.396097202,57.5487662508,193,0.946721,19.6490493416,19.6578,443.214827486,-20.0317,0.594136078867,152.270973888,842.059552694,-113.572448036
194,113.922431387,19.6302173984,-4.65443435538,19.6169,1.35445,17.2065217049,62.6698,61.8926,148.221419322,94.8536377073,194,0.938494,19.6231881718,19.6307,474.411809688,-19.9979,0.606578852971,135.578183907,251.022524668,113.039460194
195,80.6457197953,19.6459818063,6.05368117547,19.6346,1.38035,158.985349588,62.7963,62.0415,217.493696766,72.2691578767,195,0.957141,19.6378487623,19.6487,236.78337003,-20.0101,0.605477790135,92.2732570945,535.844051808,-87.7581292796
196,136.84134647,19.6121729502,3.66372592717,19.6,1.37696,109.377337265,62.9564,62.1656,127.102346592,58.8292598262,196,0.961947,19.604214182,19.6148,327.930414746,-19.9794,0.619831471436,105.454024807,561.569947765,32.8243113161
197,185.653639914,19.59415469,4.4076512504,19.5823,1.38788,261.370759184,63.0903,62.2868,273.038155983,78.4361511442,197,0.958922,19.5853148727,19.5979,479.850726843,-19.9435,0.613810073695,170.864170641,901.733351641,50.7730002372
198,269.390055371,19.6283158654,98.0479445843,19.6169,1.48022,305.073573985,63.2733,62.431,455.356885293,103.688126653,198,0.954319,19.6204725289,19.6305,505.989944393,-19.9767,0.616599434352,119.986781957,1552.52259266,100.798676571
199,111.827914929,19.5770911841,-94.5467700521,19.5662,1.13284,161.850717634,63.3833,62.5347,299.554832005,94.3096923234,199,0.958326,19.5698758603,19.5796,421.634199864,-19.9249,0.584536515087,162.349489816,747.142892865,143.878827759
