AveragePolicySurr,Iteration,MinEsReturn,MaxReturn,AverageAbsQYDiff,AverageAbsY,AverageY,AverageReturn,Epoch,StdEsReturn,QFunRegParamNorm,AverageAbsQ,AverageAction,PolicyRegParamNorm,AverageQ,AverageEsReturn,AverageDiscountedReturn,StdReturn,MinReturn,MaxEsReturn,AverageQLoss
-126.43,372,836.327130813,1327.4522952,1.27435101223,125.662560487,125.662080615,1201.21813726,372,0.0,83.4604,125.656,0.933828,67.5854,125.656,836.327130813,111.209236009,58.3574672042,1123.00353826,836.327130813,16.6558
-126.57,373,732.44998486,1336.22008037,1.33340178206,125.695631284,125.695288882,1244.04576131,373,0.0,83.6107,125.689,0.915251,67.648,125.689,732.44998486,109.299752111,60.4716449837,1175.73679792,732.44998486,18.6357
-126.665,374,704.171662321,1191.93972955,1.3144501342,125.836176732,125.835988757,1154.8145504,374,0.0,83.7453,125.831,0.933975,67.7178,125.831,704.171662321,95.3545467412,44.5851925801,1030.40864168,704.171662321,19.5819
-126.505,375,825.755756146,1137.13853935,1.45192075697,125.737996493,125.737746472,1084.62887303,375,0.0,83.8792,125.731,0.952598,67.8449,125.731,825.755756146,98.0099998837,38.3354440558,1029.08362918,825.755756146,25.411
-126.571,376,808.716436559,1195.61261211,1.26331285636,125.793977971,125.793735953,1104.44912372,376,0.0,83.9886,125.788,0.919765,67.8477,125.788,808.716436559,92.915043879,50.9521085179,1021.76106504,808.716436559,16.1352
-126.669,377,756.127382358,1325.46463039,1.23283442623,125.886955683,125.886766321,1229.74998182,377,0.0,84.1304,125.88,0.950015,67.9625,125.88,756.127382358,100.439102197,39.3673803985,1172.53471383,756.127382358,14.9766
-126.712,378,779.729793023,986.703706991,1.27578556248,125.932708085,125.932287964,919.345813103,378,0.0,84.2411,125.93,0.936288,67.9967,125.93,779.729793023,85.4060877065,49.2824870293,823.942798068,779.729793023,15.7886
-126.659,379,738.772938797,1215.16755522,1.27749261402,125.90725989,125.907043729,1112.23714513,379,0.0,84.3432,125.902,0.928473,68.0885,125.902,738.772938797,96.9309148895,54.6329271935,1044.0376165,738.772938797,18.1483
-126.797,380,644.914190413,1224.67833778,1.222000266,126.045035071,126.0446397,1167.57865744,380,0.0,84.4225,126.04,0.949799,68.1349,126.04,644.914190413,104.011234929,37.1618005419,1098.71786186,644.914190413,15.7298
-126.828,381,938.494100746,1273.97313479,1.26152392779,126.053611134,126.05334922,1224.90501039,381,0.0,84.6297,126.048,0.933172,68.254,126.048,938.494100746,107.25833265,36.1363408719,1158.2246449,938.494100746,17.6436
-126.89,382,901.38949299,1259.59983548,1.31480471352,126.147180324,126.146472809,1222.28201636,382,0.0,84.8026,126.14,0.942734,68.303,126.14,901.38949299,107.375625577,27.2233474848,1160.51173081,901.38949299,20.7194
-126.882,383,896.944312824,1276.83081493,1.28862235239,126.105641248,126.10540703,1185.62164824,383,0.0,84.9112,126.102,0.951021,68.3836,126.102,896.944312824,104.257413692,59.2659392895,1043.02742057,896.944312824,18.0054
-126.947,384,894.255404392,1282.00852338,1.19840772521,126.17748448,126.177256729,1194.14163096,384,0.0,85.0191,126.171,0.943432,68.501,126.171,894.255404392,103.32356409,49.0138212353,1101.5606984,894.255404392,13.8717
-127.036,385,859.993509101,1288.1098507,1.31816593093,126.270559194,126.27024448,1202.64858382,385,0.0,85.1801,126.266,0.931172,68.5471,126.266,859.993509101,107.645228868,41.9524741183,1120.56916617,859.993509101,20.2338
-127.09,386,779.708143214,1291.19714901,1.23478549978,126.298919553,126.298661017,1213.95549449,386,0.0,85.2855,126.294,0.94025,68.5666,126.294,779.708143214,110.110160157,48.8358114471,1145.50059578,779.708143214,16.5787
-127.175,387,813.307615912,1185.93787778,1.3035886431,126.408166215,126.407591756,1094.12633589,387,0.0,85.4938,126.402,0.955025,68.7274,126.402,813.307615912,83.1037492606,91.2861273916,891.534854561,813.307615912,18.588
-127.129,388,903.18084525,1274.41523076,1.2857065918,126.359972835,126.35975023,1185.86757987,388,0.0,85.596,126.351,0.947099,68.8133,126.351,903.18084525,100.114202521,36.3272881526,1140.24012535,903.18084525,17.8457
-127.305,389,782.08648125,1274.45726586,1.24932787602,126.491835937,126.491518553,1182.250588,389,0.0,85.6929,126.487,0.953082,68.8514,126.487,782.08648125,106.140222048,47.3379010875,1117.72325103,782.08648125,16.7536
-127.303,390,803.613019934,1024.22629294,1.3446524456,126.495100896,126.494771139,954.027892966,390,0.0,85.866,126.492,0.969383,68.903,126.492,803.613019934,87.1601348743,45.2560235492,852.198301315,803.613019934,20.985
-127.383,391,882.313252308,1266.35500598,1.28686196073,126.591586207,126.591318493,1149.170338,391,0.0,86.0024,126.583,0.946815,69.0393,126.583,882.313252308,107.516211025,86.142036405,977.843939937,882.313252308,17.7894
-127.399,392,839.85772555,1191.27532917,1.3067418446,126.620616159,126.620295462,1133.98152888,392,0.0,86.1548,126.617,0.946456,69.1299,126.617,839.85772555,100.753013482,35.70490787,1092.47742399,839.85772555,20.1887
-127.52,393,868.630935333,1059.59925203,1.3199882399,126.720985492,126.720573976,990.117358585,393,0.0,86.2964,126.715,0.959809,69.1502,126.715,868.630935333,94.0134200571,50.7522164057,892.167673726,868.630935333,19.9992
-127.568,394,814.370906169,1210.84814735,1.32327323121,126.774354096,126.77415656,1145.35869437,394,0.0,86.4395,126.764,0.940499,69.2303,126.764,814.370906169,95.4656357629,42.6818322638,1082.01222597,814.370906169,18.3867
-127.63,395,821.815554574,1321.07425633,1.23314933964,126.836579637,126.836310113,1267.76088996,395,0.0,86.5183,126.835,0.940186,69.3228,126.835,821.815554574,109.734209687,38.0745060841,1202.89707794,821.815554574,15.8683
-127.578,396,789.144544537,1198.11926964,1.28530753925,126.800747307,126.800473929,1078.4231539,396,0.0,86.6319,126.795,0.941175,69.4011,126.795,789.144544537,95.3605023924,47.5956543454,1023.06384355,789.144544537,18.4418
-127.63,397,726.431883359,1003.18029713,1.3691849365,126.836561716,126.836072851,928.944092867,397,0.0,86.732,126.829,0.946843,69.4609,126.829,726.431883359,84.5086776706,52.0110497558,840.912765015,726.431883359,23.3211
-127.743,398,879.19603269,1250.662325,1.31930586917,126.932111958,126.931955947,1179.60269317,398,0.0,86.8083,126.927,0.948704,69.5446,126.927,879.19603269,102.267909272,53.6756265275,1062.15793252,879.19603269,19.1183
-127.725,399,773.330341648,1157.57507731,1.26019119549,126.93342423,126.933131382,1082.91637151,399,0.0,86.9749,126.926,0.941465,69.6228,126.926,773.330341648,91.1634830006,49.4368530171,981.03157197,773.330341648,17.5398
-127.766,400,851.761373263,1159.16938588,1.27478979963,127.010455249,127.01022511,1037.88718413,400,0.0,87.0907,127.005,0.94415,69.7114,127.005,851.761373263,94.8802806012,68.439517805,964.18326212,851.761373263,18.4479
-127.788,401,898.686494292,1349.94200201,1.25317833254,127.021962737,127.021617344,1267.07351146,401,0.0,87.1987,127.018,0.943937,69.724,127.018,898.686494292,109.244052252,37.6491988948,1207.179937,898.686494292,16.6322
-127.853,402,855.073539485,1207.58622246,1.28365337857,127.076134539,127.076013664,1144.59946511,402,0.0,87.3274,127.07,0.940237,69.7699,127.07,855.073539485,97.2145334657,49.2190020644,1050.84565529,855.073539485,16.2317
-127.921,403,838.376175177,1167.44620874,1.27308915135,127.132320314,127.132121125,1091.65010767,403,0.0,87.3995,127.129,0.95728,69.7948,127.129,838.376175177,101.050233211,57.852367618,958.110512069,838.376175177,18.3907
-128.01,404,790.720785791,1243.44228298,1.24191201476,127.1990768,127.198851497,1180.50914565,404,0.0,87.5061,127.192,0.965767,69.8735,127.192,790.720785791,104.82424813,39.6130757013,1101.20608957,790.720785791,16.7279
-128.011,405,812.966934287,1216.78920922,1.25960641491,127.218935865,127.218505563,1147.41937261,405,0.0,87.6068,127.213,0.949427,69.8844,127.213,812.966934287,98.1920529917,37.3026004474,1095.24036838,812.966934287,17.2585
-128.169,406,811.007229342,1174.66374533,1.26015230022,127.34833698,127.348148592,1121.77511895,406,0.0,87.7241,127.346,0.950978,70.0194,127.346,811.007229342,98.1992179889,30.4680508347,1082.71100407,811.007229342,17.6038
-128.278,407,799.007719646,1252.21033723,1.23671226013,127.453324263,127.453048684,1180.96834169,407,0.0,87.8284,127.443,0.941274,70.069,127.443,799.007719646,106.25226306,50.8693672833,1097.05765036,799.007719646,15.1621
-128.29,408,778.943162014,1204.50513202,1.36988196969,127.507255269,127.506788441,1016.55378455,408,0.0,88.0376,127.501,0.947688,70.1115,127.501,778.943162014,97.5049455189,274.632591493,212.245119433,778.943162014,21.7834
-128.383,409,870.330688735,1179.57685007,1.21942384759,127.576423116,127.575989587,1095.98339867,409,0.0,88.1555,127.572,0.933558,70.1394,127.572,870.330688735,94.1512114477,106.683104779,795.732054345,870.330688735,15.7634
-128.494,410,900.842610795,1286.80897705,1.1800462183,127.691863494,127.691584993,1214.1577444,410,0.0,88.2521,127.689,0.958098,70.2138,127.689,900.842610795,112.45445831,48.5222379352,1146.81561027,900.842610795,13.5288
-128.533,411,902.52295228,1270.56369825,1.24591367112,127.751330068,127.751145606,771.359790617,411,0.0,88.3354,127.746,0.933763,70.3281,127.746,902.52295228,94.6968426344,614.333141819,-294.260211649,902.52295228,14.7581
-128.66,412,794.051929086,1205.25386278,1.33921902363,127.830888305,127.830637047,1126.74783619,412,0.0,88.4923,127.824,0.943233,70.3462,127.824,794.051929086,99.9919199981,50.3395897997,1034.28130525,794.051929086,20.8008
-128.748,413,818.576601994,1241.36685529,1.29966367156,127.974752526,127.974375196,1120.34471149,413,0.0,88.6535,127.965,0.938272,70.3958,127.965,818.576601994,93.3690070127,62.0319917039,1018.6570796,818.576601994,18.9014
-128.808,414,785.14254451,1346.41122456,1.39279648616,128.009802044,128.009481425,1201.58584657,414,0.0,88.791,128.005,0.927146,70.5069,128.005,785.14254451,103.48154344,66.6313119291,1097.0953536,785.14254451,22.1674
-128.885,415,818.401720928,1234.26073645,1.29715703712,128.06383509,128.063426869,1174.32199221,415,0.0,88.9555,128.059,0.944532,70.5843,128.059,818.401720928,106.249531802,28.8879474807,1116.57478569,818.401720928,19.2145
-128.802,416,842.64827308,1168.70848831,1.30300372208,128.027736039,128.02729183,1107.88695154,416,0.0,89.0606,128.025,0.925681,70.6613,128.025,842.64827308,99.1325937589,31.7637365391,1072.66501712,842.64827308,20.97
-128.841,417,841.521767992,1214.50566756,1.27958450369,128.082842437,128.082380771,1091.73638653,417,0.0,89.1228,128.071,0.91768,70.7024,128.071,841.521767992,98.5189579668,60.8229029932,1021.53611801,841.521767992,18.1686
-128.919,418,754.898497264,1322.59062671,1.25409729239,128.141210665,128.140932972,1271.65346598,418,0.0,89.3017,128.138,0.907793,70.771,128.138,754.898497264,114.814124729,25.3500472678,1237.4925569,754.898497264,17.6907
-128.98,419,898.753403513,1321.98212007,1.19755839654,128.201208675,128.201003596,1253.43088889,419,0.0,89.3997,128.197,0.938035,70.8808,128.197,898.753403513,106.568027767,49.7913731457,1167.28034076,898.753403513,13.8896
-129.029,420,797.220875756,1284.15857807,1.21741018111,128.243525067,128.243235161,1207.622896,420,0.0,89.4877,128.238,0.954606,70.9459,128.238,797.220875756,105.005112621,49.2686571673,1114.11975308,797.220875756,14.6498
-129.073,421,837.705789823,1229.04314567,1.25707034204,128.289356162,128.289093571,1167.69661661,421,0.0,89.6228,128.283,0.909407,70.9892,128.283,837.705789823,102.067318974,46.190126756,1101.57674645,837.705789823,17.9153
-129.272,422,850.784966434,1246.93598701,1.26512125813,128.456300308,128.456015379,1164.53500077,422,0.0,89.7225,128.45,0.95158,71.0037,128.45,850.784966434,100.750211614,74.0377037788,1022.3278274,850.784966434,17.8607
-129.267,423,827.285328386,1338.24712749,1.22687673084,128.468911662,128.468554735,1278.11885211,423,0.0,89.8615,128.464,0.950316,71.1143,128.464,827.285328386,114.927585489,31.4560891479,1224.84810011,827.285328386,17.4317
-129.298,424,792.722594321,970.741183549,1.37609697791,128.487083423,128.486697454,887.865673156,424,0.0,89.9854,128.482,0.95793,71.146,128.482,792.722594321,79.1522896987,34.9192346963,847.772946627,792.722594321,22.9827
-129.343,425,803.581430525,1126.38615386,1.30598190943,128.554648618,128.554293864,1073.71838752,425,0.0,90.1549,128.547,0.943924,71.2293,128.547,803.581430525,98.7343060007,39.2416274369,1004.33600829,803.581430525,20.9321
-129.499,426,783.407542418,1111.78584672,1.20391539941,128.715196447,128.715060461,1029.96917149,426,0.0,90.2492,128.712,0.94795,71.2471,128.712,783.407542418,90.0516602067,34.4232421672,985.317038022,783.407542418,15.0434
-129.541,427,848.813167681,1114.66687353,1.18927293152,128.770309422,128.770057757,1031.11290033,427,0.0,90.3688,128.766,0.951981,71.3378,128.766,848.813167681,88.1806973909,76.676278928,893.490513828,848.813167681,14.0568
-129.602,428,820.890345822,1016.32591099,1.36830631661,128.790947549,128.790569309,964.159072918,428,0.0,90.5027,128.781,0.962563,71.3636,128.781,820.890345822,85.0303526093,36.4459320544,905.785915243,820.890345822,21.6319
-129.468,429,753.097129797,1283.87260676,1.29960375294,128.727644551,128.727240645,1205.13886988,429,0.0,90.6031,128.722,0.954407,71.4281,128.722,753.097129797,107.865088043,49.1984498749,1134.04608739,753.097129797,20.3006
-129.549,430,796.553894184,1379.93689898,1.30585774549,128.745866709,128.745388332,1306.95188071,430,0.0,90.7784,128.741,0.934972,71.5153,128.741,796.553894184,110.025658221,36.6774971842,1255.99277718,796.553894184,20.6939
-129.541,431,835.891888714,1066.3272167,1.2826450079,128.74432162,128.743793188,976.236637728,431,0.0,90.9655,128.739,0.951247,71.6163,128.739,835.891888714,89.5556847155,55.8935342208,870.052865309,835.891888714,19.3926
-129.604,432,819.919454004,1129.21214359,1.28115459772,128.822560945,128.822203221,1069.90451228,432,0.0,91.06,128.821,0.946743,71.6541,128.821,819.919454004,100.056110858,27.1041871036,1035.31659105,819.919454004,19.427
-129.608,433,749.593748699,1267.43337714,1.24023879354,128.825257796,128.824989537,1212.60869815,433,0.0,91.1899,128.815,0.95382,71.7393,128.815,749.593748699,110.35910894,42.8337221728,1139.01922755,749.593748699,16.6235
-129.816,434,900.074170569,1245.59469668,1.24616111362,129.036576133,129.036346597,1194.87947042,434,0.0,91.3123,129.036,0.942987,71.8162,129.036,900.074170569,101.107546517,39.3206319197,1103.80013478,900.074170569,17.2966
-129.76,435,882.813464241,1268.80505392,1.28488356249,128.977571104,128.977207957,1205.0272941,435,0.0,91.4445,128.968,0.942821,71.8533,128.968,882.813464241,102.973592965,48.8634911604,1114.8031119,882.813464241,20.4892
-129.827,436,836.341854771,1252.99586337,1.24521428935,129.064068551,129.063818948,1130.73014601,436,0.0,91.5031,129.059,0.93345,71.9714,129.059,836.341854771,99.8310636031,74.4017241689,967.47771394,836.341854771,17.7693
-129.859,437,923.454367355,1314.38584713,1.25842360992,129.070529294,129.070217136,1228.22621856,437,0.0,91.6519,129.068,0.93335,72.0075,129.068,923.454367355,107.578488679,46.9375979911,1173.42324331,923.454367355,18.8633
-129.861,438,832.668278589,1259.34349613,1.31335854427,129.060777684,129.060420091,1210.12860083,438,0.0,91.7207,129.056,0.951067,72.0516,129.056,832.668278589,104.888442208,28.3419103182,1156.82330307,832.668278589,20.2571
-129.918,439,840.49889565,1136.02973532,1.28911498653,129.162723688,129.162589442,1055.01180658,439,0.0,91.8755,129.153,0.923285,72.1464,129.153,840.49889565,100.236177281,53.9222504674,948.9691851,840.49889565,18.3722
-129.881,440,809.70994099,1080.65884513,1.22218116312,129.112693961,129.112497389,818.63607274,440,0.0,91.9758,129.109,0.953711,72.2357,129.109,809.70994099,77.3660489395,445.763125158,-500.820928188,809.70994099,16.3718
-129.953,441,864.632096187,1110.76107429,1.22578843211,129.197764189,129.197495295,1049.60901418,441,0.0,92.0581,129.19,0.949964,72.2946,129.19,864.632096187,92.7223959456,59.7945456049,890.568946428,864.632096187,15.5225
-129.916,442,803.975333299,1245.7911974,1.37231483247,129.164942527,129.164484338,1144.61932125,442,0.0,92.2246,129.162,0.963085,72.3195,129.162,803.975333299,99.511353842,52.4052855601,1069.52243251,803.975333299,22.8168
-129.966,443,846.158939554,1008.0723504,1.37395369375,129.197829537,129.19746716,924.323947726,443,0.0,92.3237,129.193,0.95114,72.3535,129.193,846.158939554,93.8712382576,49.8365361523,854.326116008,846.158939554,23.8604
-129.924,444,746.62865628,1327.85598034,1.318049214,129.163718304,129.163360009,1220.31794934,444,0.0,92.4,129.157,0.943613,72.4405,129.157,746.62865628,105.714009907,58.2901743253,1109.44671312,746.62865628,21.119
-129.97,445,794.556178181,1262.03537663,1.30083018697,129.197408427,129.197061978,1153.94058426,445,0.0,92.5402,129.192,0.949709,72.4851,129.192,794.556178181,99.4351558387,58.9758495583,1049.74648809,794.556178181,20.1123
-130.076,446,883.637844187,1438.88259122,1.2411248834,129.273333009,129.273040548,1342.24360464,446,0.0,92.6781,129.267,0.942288,72.5209,129.267,883.637844187,111.357095549,55.3081757912,1269.37281045,883.637844187,16.376
-130.07,447,788.110749423,1270.24812127,1.41108177748,129.311870329,129.311287262,1215.36797096,447,0.0,92.8031,129.306,0.930746,72.6091,129.306,788.110749423,106.416634749,32.1185291619,1167.32495121,788.110749423,24.3371
-130.176,448,890.227874758,1284.07237512,1.24012924618,129.390959101,129.39066376,1189.35890123,448,0.0,92.8581,129.384,0.942524,72.6557,129.384,890.227874758,106.564153053,61.2504799826,1062.07287028,890.227874758,14.9774
-130.285,449,915.369863458,1116.28974406,1.25816593539,129.467855565,129.467743981,1062.04471691,449,0.0,92.9679,129.466,0.93387,72.7392,129.466,915.369863458,99.2125663524,32.3850951193,1001.98068722,915.369863458,16.4177
-130.283,450,853.206064798,1196.6913033,1.32768398047,129.450858699,129.450501534,1136.89141386,450,0.0,93.037,129.451,0.94373,72.8015,129.451,853.206064798,101.05430919,51.2311152521,1051.66061488,853.206064798,21.1716
-130.368,451,816.582248528,1301.62095188,1.28539029554,129.523260484,129.523050483,1220.83500588,451,0.0,93.1301,129.511,0.954102,72.8988,129.511,816.582248528,106.21162802,31.3318345842,1184.3244409,816.582248528,18.2811
-130.451,452,805.476574232,1285.73609317,1.32898677925,129.655516032,129.655108101,1221.07269573,452,0.0,93.2778,129.647,0.939279,72.9275,129.647,805.476574232,108.166911175,48.5371354245,1137.89320527,805.476574232,20.3675
-130.569,453,881.770682073,1198.74849267,1.32107869291,129.685731599,129.68557786,1121.05823864,453,0.0,93.4555,129.685,0.931743,72.9813,129.685,881.770682073,105.010567037,40.3957300386,1066.38703862,881.770682073,21.6139
-130.727,454,843.49067962,1264.59157552,1.3333563424,129.879765451,129.879507305,1097.92466454,454,0.0,93.5644,129.872,0.943803,73.0031,129.872,843.49067962,99.8859233973,291.69633613,239.666389481,843.49067962,21.1582
-130.773,455,898.858635413,1272.32091396,1.33572218489,129.96208744,129.961631312,1195.99568745,455,0.0,93.6688,129.954,0.930871,73.0951,129.954,898.858635413,103.640340632,51.9428760397,1081.75253427,898.858635413,19.2732
-130.928,456,874.683329573,1211.51553087,1.34018272359,130.092154302,130.091801773,1118.61214715,456,0.0,93.8174,130.088,0.940894,73.1955,130.088,874.683329573,105.709232604,52.9639371393,1039.6892444,874.683329573,20.6125
-130.952,457,833.700450533,1293.65425916,1.2276938926,130.167734502,130.167307773,1220.92419923,457,0.0,93.9146,130.164,0.937,73.2587,130.164,833.700450533,110.261803997,55.2061377573,1131.53329412,833.700450533,15.8047
-131.105,458,844.543690487,1376.90515815,1.2893164786,130.278055319,130.277920701,1317.13079706,458,0.0,94.0056,130.272,0.938714,73.3116,130.272,844.543690487,115.408046683,41.3668863573,1249.33845949,844.543690487,16.6703
-131.239,459,839.392005224,1246.07062314,1.27111633315,130.38699337,130.386600045,1156.4558831,459,0.0,94.0818,130.378,0.922172,73.3623,130.378,839.392005224,108.57395795,55.5695667658,1057.8556367,839.392005224,16.2385
-131.135,460,891.37443287,1150.43292442,1.40729129239,130.350651852,130.350223944,1094.94339697,460,0.0,94.2215,130.346,0.937058,73.3949,130.346,891.37443287,103.232021028,26.9973604438,1066.62913634,891.37443287,22.5011
-131.091,461,917.271846504,1258.58546674,1.34054615425,130.335723258,130.335326783,1165.76975163,461,0.0,94.2981,130.332,0.949674,73.4221,130.332,917.271846504,100.724701673,56.5860963849,1078.47171953,917.271846504,21.9599
-131.241,462,757.737060987,1247.52010141,1.21322951533,130.489856025,130.489608691,1180.43585756,462,0.0,94.4053,130.483,0.948778,73.4821,130.483,757.737060987,90.9560308003,53.4829879079,1060.45879447,757.737060987,14.0203
-131.255,463,895.801985094,1243.80869926,1.33233309656,130.48381887,130.483708506,1171.04951079,463,0.0,94.5433,130.478,0.963593,73.4968,130.478,895.801985094,99.2439057062,34.813955805,1119.19728292,895.801985094,21.5379
-131.264,464,932.732388724,1211.61155574,1.33865316195,130.502554892,130.502153535,1132.22764077,464,0.0,94.6918,130.494,0.942216,73.5235,130.494,932.732388724,95.9879721371,50.3737919745,1048.79642105,932.732388724,21.7085
-131.277,465,760.620472122,1379.87708841,1.29489459747,130.490161961,130.489773362,1307.02679437,465,0.0,94.8637,130.486,0.93853,73.6316,130.486,760.620472122,108.428795149,68.5405524565,1177.87758542,760.620472122,20.0509
-131.248,466,956.726294726,1240.58814656,1.29583707079,130.506263807,130.506000842,1193.07479748,466,0.0,94.9696,130.502,0.942357,73.7338,130.502,956.726294726,103.850853734,19.7039392735,1169.66672462,956.726294726,19.6427
-131.286,467,767.859443453,1202.8159052,1.28819722787,130.496948782,130.496727782,965.603314034,467,0.0,95.0741,130.495,0.937949,73.7614,130.495,767.859443453,97.390370836,443.574419203,-350.165611215,767.859443453,18.5148
-131.257,468,929.939813894,1278.73910363,1.24881425694,130.496035432,130.49578884,1223.1927546,468,0.0,95.1712,130.487,0.934794,73.8237,130.487,929.939813894,113.189115446,44.0832439457,1114.47971282,929.939813894,16.3987
-131.396,469,907.993250119,1170.40205902,1.40568945844,130.633039524,130.632544653,1078.75461791,469,0.0,95.2997,130.627,0.957903,73.9022,130.627,907.993250119,94.8815720397,40.5615177097,1035.61531402,907.993250119,24.273
-131.339,470,846.886905257,1196.9225232,1.34322579665,130.540074743,130.539693889,1131.77918122,470,0.0,95.4461,130.533,0.935666,73.9381,130.533,846.886905257,99.0940345963,44.5050946613,1065.95919251,846.886905257,22.0171
-131.493,471,770.86400167,1153.54607959,1.1935740731,130.659364747,130.659248159,1063.6870968,471,0.0,95.5294,130.659,0.951187,74.0028,130.659,770.86400167,90.7688844569,62.996108877,971.522077111,770.86400167,13.9499
-131.611,472,687.416382822,1153.89966312,1.25104033422,130.81165655,130.811521618,1053.44251919,472,0.0,95.6422,130.805,0.952183,74.0811,130.805,687.416382822,96.7686728788,51.6258035351,971.382338185,687.416382822,17.0705
-131.564,473,818.681633613,1349.05520784,1.38948438703,130.816640154,130.816478313,1224.39390226,473,0.0,95.7611,130.807,0.943163,74.1009,130.807,818.681633613,101.666049096,65.2687572122,1131.42782507,818.681633613,22.3703
-131.74,474,824.633925216,1252.70395629,1.27022676775,130.923517174,130.923302634,1167.15259768,474,0.0,95.8603,130.922,0.933108,74.18,130.922,824.633925216,107.197949411,45.9246907907,1117.64255446,824.633925216,17.5238
-131.576,475,822.208958333,1114.13809842,1.34168983038,130.803854758,130.803595524,1036.9281949,475,0.0,95.9544,130.799,0.951174,74.2567,130.799,822.208958333,101.819028722,41.7003247311,966.723147734,822.208958333,20.9853
-131.634,476,787.397802191,1460.65632165,1.27180286169,130.877098252,130.876519766,1293.57456706,476,0.0,96.0496,130.87,0.921131,74.3373,130.87,787.397802191,114.408527052,85.7383564215,1128.36739797,787.397802191,15.9825
-131.59,477,807.403731254,1195.15186912,1.29238548787,130.87852444,130.878368567,1144.13649143,477,0.0,96.1446,130.874,0.94462,74.3984,130.874,807.403731254,98.609041566,61.1947336957,985.827518085,807.403731254,16.4172
-131.685,478,861.962801747,1224.50874207,1.30368672019,130.89347169,130.893192973,1131.77255664,478,0.0,96.2913,130.886,0.943377,74.4087,130.886,861.962801747,102.866997708,64.7776426615,988.825882776,861.962801747,17.9369
-131.728,479,849.032900156,1154.15363656,1.27022184484,130.915503742,130.915411545,1116.22199201,479,0.0,96.3985,130.914,0.942096,74.4205,130.914,849.032900156,105.055442098,25.5268893898,1064.41680057,849.032900156,18.0312
-131.883,480,861.638800066,1203.82087106,1.26862355938,131.075709695,131.075578662,1133.42105355,480,0.0,96.5141,131.069,0.956469,74.477,131.069,861.638800066,99.7572350455,49.6518469446,1021.55871655,861.638800066,17.563
-131.816,481,844.870090684,1279.66743738,1.30881637951,131.052769862,131.052414054,1211.61700021,481,0.0,96.66,131.048,0.95887,74.5813,131.048,844.870090684,110.63366479,44.3047263774,1130.69760921,844.870090684,20.325
-131.936,482,916.806384815,1332.76049233,1.29153580078,131.139003166,131.138632766,1275.05522853,482,0.0,96.8295,131.134,0.947334,74.5921,131.134,916.806384815,108.775686814,50.8646849173,1178.18194503,916.806384815,18.9221
-132.006,483,885.137183963,1292.04264531,1.34483990939,131.216960958,131.216856839,1187.02770166,483,0.0,96.9112,131.21,0.961131,74.6276,131.21,885.137183963,109.049299735,47.7458711094,1116.34462062,885.137183963,21.7695
-132.037,484,811.427272971,1283.15718046,1.21509694492,131.276500913,131.276261182,1229.45737637,484,0.0,96.9975,131.274,0.945985,74.7071,131.274,811.427272971,114.992844442,38.0668032896,1135.99584707,811.427272971,16.8463
-132.066,485,800.730266076,1280.14454751,1.27501559636,131.318207983,131.31784075,1213.49242823,485,0.0,97.0831,131.317,0.96839,74.7195,131.317,800.730266076,106.635168627,31.897796472,1177.36960299,800.730266076,18.1717
-132.053,486,855.707061725,1326.41970184,1.37120652048,131.292378392,131.292003054,1282.04846202,486,0.0,97.2414,131.284,0.947336,74.7846,131.284,855.707061725,104.763910607,33.6622907357,1217.86020024,855.707061725,23.2237
-132.027,487,857.870680454,1444.37790282,1.31445661504,131.273895848,131.273604148,1372.13389547,487,0.0,97.3655,131.267,0.936333,74.8197,131.267,857.870680454,121.246316445,50.2605274645,1270.27353281,857.870680454,19.3271
-132.074,488,906.429282088,1339.56072213,1.31803912286,131.294717821,131.294449143,1265.05085841,488,0.0,97.4992,131.288,0.963453,74.8882,131.288,906.429282088,102.235710806,47.4596184731,1186.31004795,906.429282088,21.4905
-132.187,489,922.38626277,1380.73514782,1.25717523805,131.376653369,131.376389811,1330.71512708,489,0.0,97.5793,131.371,0.967868,74.9141,131.371,922.38626277,118.232586134,35.1641362151,1257.91693426,922.38626277,17.9025
-132.247,490,795.128965639,1313.46921414,1.2922952412,131.460484904,131.460071314,1258.42438977,490,0.0,97.766,131.453,0.96535,74.9491,131.453,795.128965639,109.147107231,42.7393550862,1198.2527218,795.128965639,18.5777
-132.299,491,872.382458528,1267.91394923,1.32577230298,131.522253298,131.521956769,1177.79729843,491,0.0,97.9222,131.517,0.960937,75.0265,131.517,872.382458528,103.370169948,42.9546866774,1126.69749238,872.382458528,21.9097
-132.101,492,886.135540501,1238.05863683,1.30197973089,131.335707898,131.335558307,1131.84347382,492,0.0,98.0231,131.329,0.963051,75.099,131.329,886.135540501,103.432629296,58.6000484884,1052.5329519,886.135540501,21.2362
-132.087,493,917.084525419,1300.65728157,1.41159593556,131.316310184,131.315676185,1234.69111992,493,0.0,98.1678,131.311,0.971551,75.2176,131.311,917.084525419,111.609885263,44.4113432402,1151.20727216,917.084525419,27.6256
-132.016,494,822.004077714,1267.53790501,1.31361323788,131.268728938,131.268475398,1189.46938615,494,0.0,98.3055,131.261,0.939233,75.3261,131.261,822.004077714,105.77851012,35.3351205646,1141.51594098,822.004077714,23.4401
