AverageAbsY,AverageQ,AverageAbsQ,AverageQLoss,MinReturn,Iteration,AverageDiscountedReturn,AverageReturn,AverageEsReturn,MaxEsReturn,AverageY,PolicyRegParamNorm,StdReturn,StdEsReturn,AveragePolicySurr,MaxReturn,AverageAbsQYDiff,QFunRegParamNorm,MinEsReturn,AverageAction,Epoch
16.7548225847,16.7528,16.7963,1.12841,1000.0,547,99.9956828753,1000.0,10.381443299,47.0,16.7521548828,70.3875,0.0,7.76383806001,-18.0447,1000.0,0.317407738751,111.31,3.0,0.130493,547
16.8036501198,16.7997,16.8387,1.08132,1000.0,548,99.9956828753,1000.0,11.2988505747,63.0,16.8006922373,70.4833,0.0,10.5035461363,-18.0377,1000.0,0.306805038907,111.409,3.0,0.268816,548
16.74336191,16.7381,16.7837,1.20545,1000.0,549,99.9956828753,1000.0,13.3157894737,93.0,16.7390722301,70.5362,0.0,13.3694570672,-18.0047,1000.0,0.328543038736,111.458,3.0,0.310583,549
16.7204754802,16.7147,16.7571,1.16606,1000.0,550,99.9956828753,1000.0,12.8205128205,52.0,16.7138098851,70.5471,0.0,10.4694226199,-17.9811,1000.0,0.323840443646,111.476,3.0,0.237298,550
16.6635967792,16.6559,16.7034,1.24506,1000.0,551,99.9956828753,1000.0,12.7341772152,50.0,16.6556104782,70.5781,0.0,10.5190711203,-17.9362,1000.0,0.337296752014,111.48,3.0,0.270023,551
16.6913732906,16.6831,16.7301,1.16331,1000.0,552,99.9956828753,1000.0,11.2386363636,51.0,16.6836452585,70.649,0.0,10.2191824061,-17.9384,1000.0,0.315669837548,111.471,3.0,0.206763,552
16.7757990189,16.7692,16.8157,1.13198,1000.0,553,99.9956828753,1000.0,11.4659090909,45.0,16.7685834001,70.7137,0.0,9.65065808359,-17.9773,1000.0,0.318532954686,111.516,3.0,0.273508,553
16.6959568066,16.6901,16.7342,1.28578,1000.0,554,99.9956828753,1000.0,16.8965517241,162.0,16.6895788452,70.7538,0.0,22.3851009989,-17.9679,1000.0,0.324167323717,111.544,3.0,0.261276,554
16.7138929682,16.7077,16.7523,1.22952,1000.0,555,99.9956828753,1000.0,14.9852941176,74.0,16.7079883108,70.8484,0.0,12.6310688932,-17.9424,1000.0,0.324044989258,111.542,3.0,0.300232,555
16.6847636435,16.6802,16.7239,1.36047,1000.0,556,99.9956828753,1000.0,15.2769230769,73.0,16.6812975894,70.8962,0.0,14.6324273104,-17.928,1000.0,0.341529021357,111.637,3.0,0.2754,556
16.7095642436,16.7073,16.7475,1.07816,1000.0,557,99.9956828753,1000.0,13.6438356164,49.0,16.7061328507,70.9445,0.0,9.78728538212,-17.9003,1000.0,0.310148458608,111.619,3.0,0.239493,557
16.690550556,16.687,16.7303,1.14304,1000.0,558,99.9956828753,1000.0,12.6375,63.0,16.6873018791,70.988,0.0,11.0116344722,-17.9069,1000.0,0.313749352343,111.672,2.0,0.176172,558
16.633868391,16.6289,16.6768,1.37408,318.0,559,99.6240271505,938.0,14.8208955224,57.0,16.6289313651,71.0485,196.06121493,12.8932764766,-17.8861,1000.0,0.35017785837,111.733,3.0,0.185439,559
16.709941222,16.7062,16.7532,1.22145,1000.0,560,99.9956828753,1000.0,18.1636363636,78.0,16.7067548223,71.1233,0.0,15.7281029734,-17.9127,1000.0,0.33481334362,111.83,3.0,0.2572,560
16.6922281661,16.6879,16.7275,1.06706,1000.0,561,99.9956828753,1000.0,10.9340659341,42.0,16.6880762804,71.2236,0.0,8.73643651775,-17.9338,1000.0,0.304023144004,111.938,3.0,0.271852,561
16.6031136245,16.5989,16.6406,1.13089,1000.0,562,99.9956828753,1000.0,11.7441860465,49.0,16.5993315772,71.2712,0.0,10.1433745664,-17.8872,1000.0,0.317226460511,111.991,3.0,0.241972,562
16.6397985945,16.6356,16.6835,1.35042,1000.0,563,99.9956828753,1000.0,11.9166666667,57.0,16.6368179012,71.3004,0.0,10.4519402771,-17.8714,1000.0,0.349047829406,112.039,3.0,0.231107,563
16.6176736914,16.6157,16.6609,1.09432,1000.0,564,99.9956828753,1000.0,10.3263157895,88.0,16.6152115973,71.4252,0.0,11.112290119,-17.9227,1000.0,0.322488727204,112.068,3.0,0.147821,564
16.6955111801,16.6921,16.7367,1.1319,1000.0,565,99.9956828753,1000.0,12.7848101266,53.0,16.6927041983,71.511,0.0,11.9213359268,-17.9978,1000.0,0.321896743665,112.12,3.0,0.224329,565
16.7229594958,16.7193,16.7627,1.28192,1000.0,566,99.9956828753,1000.0,12.675,56.0,16.719295995,71.56,0.0,11.2057741812,-17.9764,1000.0,0.332091311716,112.179,3.0,0.222314,566
16.7451457687,16.7407,16.786,1.17148,1000.0,567,99.9956828753,1000.0,10.0808080808,87.0,16.7413445111,71.6727,0.0,12.8059935208,-18.0,1000.0,0.331653777625,112.198,3.0,0.279113,567
16.8209853919,16.8174,16.8629,1.13173,1000.0,568,99.9956828753,1000.0,10.8804347826,78.0,16.8175724655,71.7021,0.0,10.6830243146,-18.0227,1000.0,0.320849284685,112.228,3.0,0.172774,568
16.7686530572,16.7623,16.8109,1.29628,1000.0,569,99.9956828753,1000.0,10.4736842105,63.0,16.7631140622,71.8037,0.0,10.2975133485,-18.0017,1000.0,0.34358555403,112.339,3.0,0.171244,569
16.7923157904,16.7892,16.8341,1.22519,1000.0,570,99.9956828753,1000.0,11.5402298851,53.0,16.7898401543,71.8634,0.0,11.2687183717,-18.0464,1000.0,0.337672444649,112.332,3.0,0.328525,570
16.7815466616,16.7788,16.8227,1.19345,1000.0,571,99.9956828753,1000.0,10.6595744681,60.0,16.7784672953,71.8688,0.0,10.5724986393,-18.0214,1000.0,0.330744374742,112.366,3.0,0.214555,571
16.827329656,16.8213,16.8659,1.09904,1000.0,572,99.9956828753,1000.0,10.7888888889,82.0,16.823114506,71.9634,0.0,10.8571476144,-18.101,1000.0,0.318044983633,112.441,3.0,0.120743,572
16.9233377931,16.9219,16.965,1.17809,1000.0,573,99.9956828753,1000.0,11.4659090909,60.0,16.9211380504,71.9664,0.0,9.58330563537,-18.1708,1000.0,0.339210524196,112.502,3.0,0.27366,573
16.9000765216,16.898,16.936,1.08987,47.0,574,72.3652286614,551.789473684,14.5714285714,92.0,16.8979858756,72.0738,472.47072635,14.4929257902,-18.1766,1000.0,0.311672731467,112.561,3.0,0.40747,574
16.9943222661,16.9919,17.0319,1.20455,1000.0,575,99.9956828753,1000.0,9.625,179.0,16.9931126396,72.1647,0.0,18.9631157676,-18.231,1000.0,0.335105049107,112.617,3.0,0.30437,575
17.0227302334,17.0192,17.0639,1.20677,1000.0,576,99.9956828753,1000.0,9.90099009901,58.0,17.0201234488,72.2564,0.0,9.78330053288,-18.2845,1000.0,0.333016511399,112.617,3.0,0.196206,576
17.0418745515,17.0412,17.086,1.19468,1000.0,577,99.9956828753,1000.0,10.5591397849,57.0,17.0404645708,72.308,0.0,10.5641535958,-18.3907,1000.0,0.336561857064,112.689,3.0,0.270884,577
17.071774032,17.0676,17.1191,1.37534,1000.0,578,99.9956828753,1000.0,11.202247191,80.0,17.068220212,72.3284,0.0,12.9494954787,-18.3788,1000.0,0.359956098755,112.767,3.0,0.382833,578
17.0705031949,17.0647,17.1098,1.17488,1000.0,579,99.9956828753,1000.0,12.6125,73.0,17.066321399,72.3283,0.0,11.0311986543,-18.3842,1000.0,0.327266380813,112.85,3.0,0.481654,579
17.1544215314,17.1497,17.1961,1.45624,1000.0,580,99.9956828753,1000.0,14.1428571429,68.0,17.1500155659,72.4005,0.0,15.0506627422,-18.3868,1000.0,0.363492306313,112.961,3.0,0.374698,580
17.1474997312,17.1437,17.1868,1.18337,1000.0,581,99.9956828753,1000.0,10.8829787234,53.0,17.143456066,72.4504,0.0,9.477696532,-18.4214,1000.0,0.331531747666,113.046,3.0,0.232516,581
17.164772519,17.1602,17.2074,1.20471,1000.0,582,99.9956828753,1000.0,9.43396226415,50.0,17.1601137668,72.487,0.0,8.36323814231,-18.4764,1000.0,0.340443067535,113.123,2.0,0.307127,582
17.1276046213,17.1239,17.1732,1.29516,69.0,583,95.5488788823,719.928571429,12.4810126582,67.0,17.1247202569,72.4661,322.35461048,11.4082590108,-18.4611,1000.0,0.340708544852,113.057,2.0,0.209275,583
17.2179402098,17.2157,17.2617,1.21995,1000.0,584,99.9956828753,1000.0,10.1717171717,78.0,17.2156698079,72.5226,0.0,10.5725396202,-18.5177,1000.0,0.341709251324,113.111,3.0,0.316952,584
17.2583032044,17.2549,17.2984,1.2914,1000.0,585,99.9956828753,1000.0,11.1444444444,83.0,17.2545915287,72.6291,0.0,11.8505143921,-18.5463,1000.0,0.345514583671,113.176,3.0,0.449137,585
17.2584123267,17.2531,17.2973,1.24107,1000.0,586,99.9956828753,1000.0,10.3505154639,58.0,17.2533283364,72.7342,0.0,10.2836485534,-18.5453,1000.0,0.338851771394,113.181,3.0,0.24353,586
17.222987496,17.2141,17.2623,1.25171,1000.0,587,99.9956828753,1000.0,11.0444444444,79.0,17.2155225713,72.793,0.0,11.3126390586,-18.5251,1000.0,0.332222812296,113.26,2.0,0.147332,587
17.2179551336,17.2098,17.2563,1.16169,1000.0,588,99.9956828753,1000.0,10.8021978022,82.0,17.2103419479,72.8465,0.0,11.952488159,-18.5674,1000.0,0.321901001829,113.221,3.0,0.17786,588
17.2499317993,17.2426,17.2865,1.15045,1000.0,589,99.9956828753,1000.0,16.3709677419,62.0,17.2447624846,72.8671,0.0,12.7914208535,-18.5505,1000.0,0.3252132874,113.282,3.0,0.279722,589
17.221796449,17.2179,17.262,1.32701,1000.0,590,99.9956828753,1000.0,18.6111111111,52.0,17.2163840546,72.8942,0.0,12.9420598662,-18.5407,1000.0,0.343367193221,113.347,3.0,0.390995,590
17.2592666659,17.2536,17.3051,1.28948,1000.0,591,99.9956828753,1000.0,22.2222222222,66.0,17.2543569969,72.9257,0.0,16.1147122412,-18.5469,1000.0,0.346404927195,113.391,3.0,0.385302,591
17.2313665133,17.2256,17.2742,1.38272,1000.0,592,99.9956828753,1000.0,16.1290322581,56.0,17.225341747,72.9261,0.0,12.8244774414,-18.5034,1000.0,0.351268510625,113.41,3.0,0.355396,592
17.2083105999,17.2021,17.2489,1.41251,1000.0,593,99.9956828753,1000.0,11.010989011,38.0,17.2031259757,72.9833,0.0,8.75489753738,-18.5154,1000.0,0.343600071403,113.482,3.0,0.345692,593
17.1381605614,17.1363,17.1767,1.26537,1000.0,594,99.9956828753,1000.0,12.6666666667,48.0,17.1348404739,73.032,0.0,10.185040144,-18.4877,1000.0,0.324982010934,113.537,3.0,0.245922,594
17.1912700898,17.1868,17.2266,1.06241,1000.0,595,99.9956828753,1000.0,14.6231884058,129.0,17.1881923654,73.0601,0.0,18.2567052993,-18.5033,1000.0,0.311216164764,113.604,3.0,0.502179,595
17.1475111357,17.1455,17.1884,1.26967,1000.0,596,99.9956828753,1000.0,13.2105263158,46.0,17.1454530765,73.1518,0.0,10.770715401,-18.4533,1000.0,0.334841691401,113.636,3.0,0.486154,596
17.19456377,17.1931,17.233,1.32498,1000.0,597,99.9956828753,1000.0,16.9137931034,55.0,17.1930529798,73.2868,0.0,12.2253051337,-18.4658,1000.0,0.335754915837,113.662,2.0,0.34865,597
17.1150776878,17.1103,17.156,1.29723,1000.0,598,99.9956828753,1000.0,16.9491525424,64.0,17.1106383072,73.3729,0.0,13.902107789,-18.4161,1000.0,0.334479462869,113.717,3.0,0.570238,598
17.096902011,17.0918,17.1464,1.43218,1000.0,599,99.9956828753,1000.0,16.0163934426,70.0,17.0912632573,73.4984,0.0,14.0916110416,-18.407,1000.0,0.347790542339,113.754,3.0,0.193006,599
17.0515223546,17.0451,17.0905,1.21663,1000.0,600,99.9956828753,1000.0,11.5555555556,45.0,17.0461231558,73.5963,0.0,10.0012344917,-18.3927,1000.0,0.327104631507,113.751,3.0,0.465909,600
17.132007549,17.127,17.1664,1.15088,1000.0,601,99.9956828753,1000.0,12.6538461538,67.0,17.1274049935,73.747,0.0,12.2388902244,-18.4094,1000.0,0.310986593498,113.814,3.0,0.513669,601
17.1418455133,17.1375,17.1829,1.26387,1000.0,602,99.9956828753,1000.0,11.4204545455,49.0,17.1366456304,73.803,0.0,8.5129868582,-18.4001,1000.0,0.319476121311,113.931,3.0,0.336021,602
17.0606293269,17.0528,17.1088,1.37795,1000.0,603,99.9956828753,1000.0,10.3195876289,48.0,17.0542925744,73.8924,0.0,8.97366868827,-18.3893,1000.0,0.355021904886,113.984,2.0,0.257864,603
17.1053374809,17.0965,17.1444,1.22001,1000.0,604,99.9956828753,1000.0,11.4482758621,70.0,17.0956533506,73.951,0.0,11.5178608134,-18.3896,1000.0,0.326612536655,114.037,3.0,0.266991,604
17.0389781202,17.0272,17.08,1.396,1000.0,605,99.9956828753,1000.0,13.2631578947,85.0,17.0286822432,74.0055,0.0,15.5921441261,-18.394,1000.0,0.337832006556,114.104,3.0,0.468611,605
17.0893479445,17.0804,17.1335,1.23261,1000.0,606,99.9956828753,1000.0,14.5217391304,61.0,17.0805185748,74.0547,0.0,12.2623598642,-18.3837,1000.0,0.32861915932,114.184,3.0,0.168517,606
17.027596428,17.0226,17.0681,1.05951,1000.0,607,99.9956828753,1000.0,16.1774193548,144.0,17.021679624,74.148,0.0,21.2804045814,-18.3599,1000.0,0.306146951447,114.229,3.0,0.161818,607
17.1011653415,17.0979,17.1455,1.40573,1000.0,608,99.9956828753,1000.0,13.5342465753,48.0,17.0977551176,74.212,0.0,10.306378118,-18.4087,1000.0,0.339043466505,114.306,2.0,0.264271,608
17.0784427403,17.0718,17.1199,1.10501,1000.0,609,99.9956828753,1000.0,15.734375,55.0,17.0724661003,74.2831,0.0,12.260508487,-18.3838,1000.0,0.311839902494,114.33,3.0,0.347485,609
17.0546696157,17.0515,17.0991,1.33347,1000.0,610,99.9956828753,1000.0,11.6511627907,72.0,17.052593127,74.3286,0.0,10.6473792407,-18.3461,1000.0,0.343674021077,114.324,3.0,0.259612,610
17.0416532615,17.0389,17.0769,0.982419,1000.0,611,99.9956828753,1000.0,19.8775510204,102.0,17.0384726046,74.4283,0.0,19.0334106385,-18.3597,1000.0,0.292610817844,114.341,3.0,0.285759,611
17.0333549727,17.0286,17.0764,1.20745,1000.0,612,99.9956828753,1000.0,14.8970588235,50.0,17.0288402764,74.4711,0.0,10.7814378964,-18.3165,1000.0,0.316779552858,114.366,3.0,0.555039,612
17.0090797984,17.0017,17.0521,1.31356,1000.0,613,99.9956828753,1000.0,16.6,63.0,17.0036136185,74.517,0.0,13.5132034199,-18.3184,1000.0,0.326118259141,114.397,3.0,0.15093,613
17.016858788,17.0123,17.0553,1.23689,1000.0,614,99.9956828753,1000.0,16.35,59.0,17.0116931194,74.5695,0.0,13.4372926341,-18.3022,1000.0,0.323687977934,114.51,3.0,0.203404,614
16.9357604026,16.9292,16.9821,1.2877,1000.0,615,99.9956828753,1000.0,16.9508196721,132.0,16.9287047532,74.6552,0.0,20.0837804467,-18.2213,1000.0,0.332050765515,114.581,3.0,0.190648,615
16.9153697294,16.9074,16.952,1.23902,1000.0,616,99.9956828753,1000.0,13.7534246575,50.0,16.9088252882,74.7319,0.0,9.96539329952,-18.2211,1000.0,0.3101488034,114.646,3.0,0.490219,616
16.9180977227,16.9083,16.9558,1.15459,1000.0,617,99.9956828753,1000.0,16.0967741935,75.0,16.9091233829,74.8576,0.0,15.017956647,-18.254,1000.0,0.31456072508,114.701,3.0,0.254096,617
17.0322219909,17.0287,17.0744,1.19852,1000.0,618,99.9956828753,1000.0,12.5512820513,65.0,17.0275639769,74.8856,0.0,12.4505662891,-18.2723,1000.0,0.319257625792,114.753,3.0,0.3162,618
16.9417367592,16.9375,16.9785,1.24237,1000.0,619,99.9956828753,1000.0,14.6176470588,66.0,16.9378250656,74.8659,0.0,15.19677734,-18.1772,1000.0,0.319669169897,114.814,3.0,0.266899,619
16.9680122515,16.964,17.0127,1.31197,244.0,620,99.2710551951,896.75,15.0441176471,114.0,16.96426718,74.8977,214.047161859,16.9162589936,-18.1703,1000.0,0.338607079785,114.854,3.0,0.22142,620
16.8924682362,16.8874,16.9389,1.3063,1000.0,621,99.9956828753,1000.0,10.9450549451,79.0,16.8891999651,74.8636,0.0,12.9159264811,-18.2076,1000.0,0.345036441523,114.918,3.0,0.436467,621
16.8526544018,16.8505,16.8908,1.10889,1000.0,622,99.9956828753,1000.0,13.7464788732,62.0,16.8494301117,74.9147,0.0,13.1553216457,-18.1458,1000.0,0.305731413901,114.958,3.0,0.252832,622
16.8838206456,16.8823,16.9337,1.38372,1000.0,623,99.9956828753,1000.0,16.7,51.0,16.8811533832,74.933,0.0,12.3440944045,-18.1588,1000.0,0.3493522733,114.953,3.0,0.336416,623
16.882086471,16.8779,16.9203,1.24791,1000.0,624,99.9956828753,1000.0,19.320754717,71.0,16.8790691592,74.937,0.0,14.0843464358,-18.1136,1000.0,0.317579579395,114.975,3.0,0.499978,624
16.8321582571,16.8283,16.8712,1.29973,1000.0,625,99.9956828753,1000.0,19.7843137255,56.0,16.8281707647,74.9588,0.0,13.5303779138,-18.0669,1000.0,0.328912044037,115.053,3.0,0.306896,625
16.7888237528,16.7826,16.8255,1.23124,1000.0,626,99.9956828753,1000.0,12.0,60.0,16.7836501756,74.991,0.0,9.90557832374,-18.0871,1000.0,0.310990461385,115.063,2.0,0.26424,626
16.8138206498,16.8106,16.8599,1.12402,1000.0,627,99.9956828753,1000.0,16.8305084746,41.0,16.8101717864,75.0349,0.0,11.9563507589,-18.0683,1000.0,0.315259291594,115.086,3.0,0.146354,627
16.7794641114,16.7745,16.8181,1.16192,1000.0,628,99.9956828753,1000.0,18.2363636364,63.0,16.7739882398,75.13,0.0,12.4593355089,-18.0184,1000.0,0.322756657678,115.168,3.0,0.363682,628
16.7244743362,16.7185,16.7639,1.15517,1000.0,629,99.9956828753,1000.0,14.7647058824,50.0,16.720698722,75.1783,0.0,8.95760873924,-17.9889,1000.0,0.326263244732,115.206,3.0,0.26493,629
16.755874403,16.7496,16.8006,1.20028,1000.0,630,99.9956828753,1000.0,15.393442623,48.0,16.7474642325,75.2384,0.0,10.4697514157,-17.9868,1000.0,0.326838529187,115.21,3.0,0.449373,630
16.7687851927,16.7606,16.807,1.19323,1000.0,631,99.9956828753,1000.0,17.1612903226,85.0,16.7632535828,75.2279,0.0,17.2254439976,-17.9634,1000.0,0.314791237485,115.294,3.0,0.127737,631
16.6752590369,16.6702,16.7212,1.26804,1000.0,632,99.9956828753,1000.0,19.568627451,94.0,16.6694789103,75.2467,0.0,16.9558306265,-17.9567,1000.0,0.335675999961,115.335,3.0,0.520007,632
16.6899432176,16.6836,16.7289,1.10619,1000.0,633,99.9956828753,1000.0,18.7924528302,83.0,16.6842829944,75.2726,0.0,15.9306971866,-17.9501,1000.0,0.30887958024,115.406,3.0,0.428641,633
16.6271725157,16.6214,16.6651,1.13459,1000.0,634,99.9956828753,1000.0,15.2575757576,79.0,16.6217986039,75.3355,0.0,14.0284457832,-17.93,1000.0,0.320506359458,115.496,3.0,0.341936,634
16.6614671017,16.6556,16.6982,1.1567,1000.0,635,99.9956828753,1000.0,13.6849315068,54.0,16.655969705,75.3783,0.0,10.4565332692,-17.924,1000.0,0.311294845826,115.541,2.0,0.311771,635
16.6779071141,16.6715,16.7189,1.38866,1000.0,636,99.9956828753,1000.0,13.8142857143,105.0,16.6718595551,75.3629,0.0,16.9328867315,-17.9463,1000.0,0.345116586579,115.541,3.0,0.118664,636
16.6538055122,16.6507,16.6905,0.998142,1000.0,637,99.9956828753,1000.0,10.618556701,73.0,16.6503451355,75.3745,0.0,11.0121238707,-17.9211,1000.0,0.294526265571,115.591,3.0,0.113083,637
16.6334549565,16.6288,16.6739,1.1653,1000.0,638,99.9956828753,1000.0,13.5571428571,43.0,16.6282678425,75.3989,0.0,11.3962847508,-17.8768,1000.0,0.315382942292,115.619,3.0,0.111491,638
16.5984381775,16.592,16.6398,1.37351,1000.0,639,99.9956828753,1000.0,16.9677419355,57.0,16.592697429,75.4285,0.0,12.2566213072,-17.8705,1000.0,0.34283584543,115.666,3.0,0.109236,639
16.6169890153,16.6129,16.6633,1.27488,46.0,640,40.493577658,51.7164948454,20.3469387755,53.0,16.6114699361,75.5115,3.81492404195,12.4483439115,-17.9167,92.0,0.343965957546,115.722,3.0,0.449116,640
16.6274242622,16.6217,16.6645,1.11858,1000.0,641,99.9956828753,1000.0,18.9811320755,61.0,16.6232150393,75.526,0.0,13.5792441033,-17.8464,1000.0,0.313548384736,115.818,4.0,0.182098,641
16.6189891231,16.6136,16.6545,0.973366,1000.0,642,99.9956828753,1000.0,15.1363636364,66.0,16.6139278314,75.5179,0.0,11.9555823954,-17.856,1000.0,0.294314886511,115.853,2.0,0.113912,642
16.5463898761,16.5418,16.5909,1.32031,1000.0,643,99.9956828753,1000.0,17.5263157895,87.0,16.5408103689,75.5433,0.0,15.8967118559,-17.7916,1000.0,0.347622590514,115.88,3.0,0.0800401,643
16.5769287058,16.5728,16.6157,1.12234,1000.0,644,99.9956828753,1000.0,14.0985915493,49.0,16.5729532971,75.5595,0.0,10.5605630046,-17.8037,1000.0,0.313640802468,115.9,3.0,0.094525,644
16.5892148459,16.5855,16.6281,1.2173,55.0,645,87.6056607498,783.538461538,14.8656716418,80.0,16.5845815747,75.589,395.21009318,12.6560651761,-17.8046,1000.0,0.32016295181,115.95,3.0,0.134523,645
16.5352597776,16.5314,16.5801,1.14862,1000.0,646,99.9956828753,1000.0,14.9552238806,133.0,16.5317506299,75.6335,0.0,19.8993233484,-17.793,1000.0,0.325016999062,116.013,3.0,0.165839,646
16.5379970156,16.5329,16.5752,1.0294,1000.0,647,99.9956828753,1000.0,14.4264705882,53.0,16.534744937,75.6276,0.0,12.3256263132,-17.7881,1000.0,0.295056816448,116.04,3.0,0.140219,647
16.5248174604,16.5218,16.5734,1.23171,1000.0,648,99.9956828753,1000.0,13.7837837838,66.0,16.5218609005,75.6646,0.0,12.8938182027,-17.8075,1000.0,0.332270700211,116.036,3.0,0.214945,648
16.5599306967,16.5581,16.6003,1.21884,1000.0,649,99.9956828753,1000.0,14.4492753623,60.0,16.5576017408,75.6866,0.0,13.1980853156,-17.812,1000.0,0.328750497165,116.06,3.0,0.208944,649
16.5106642351,16.5078,16.5479,1.18266,1000.0,650,99.9956828753,1000.0,15.873015873,56.0,16.5084006545,75.7384,0.0,12.7360157527,-17.7818,1000.0,0.313281092051,116.173,3.0,0.1471,650
16.5265656159,16.5228,16.5717,1.17897,62.0,651,91.3621919368,844.25,12.7948717949,46.0,16.52351432,75.797,348.270518659,10.0209510966,-17.825,1000.0,0.322070663587,116.219,3.0,0.227854,651
16.5612031838,16.5596,16.6045,1.24687,58.0,652,77.5917336026,613.176470588,9.22018348624,49.0,16.5592364263,75.8083,462.344439377,8.330729891,-17.8295,1000.0,0.332292141736,116.263,3.0,0.140474,652
16.505744526,16.5033,16.543,1.16108,44.0,653,37.9614963628,47.5355450237,13.1733333333,104.0,16.5033470909,75.8263,2.5873218164,15.286921062,-17.7794,58.0,0.313816569989,116.277,3.0,0.252025,653
16.5495875702,16.5466,16.5895,1.10167,1000.0,654,99.9956828753,1000.0,12.1927710843,44.0,16.5465809385,75.9307,0.0,9.47470676194,-17.8172,1000.0,0.310041798606,116.355,3.0,0.112435,654
16.5056243683,16.5043,16.5448,1.07261,54.0,655,83.6371230868,730.142857143,10.4270833333,96.0,16.5037981223,76.013,426.683030086,13.5798140571,-17.7963,1000.0,0.304670072647,116.427,3.0,0.164105,655
16.5914302879,16.5891,16.6366,1.09869,1000.0,656,99.9956828753,1000.0,11.7294117647,81.0,16.5888110281,75.9886,0.0,13.3137595656,-17.8568,1000.0,0.31584286293,116.497,3.0,0.153464,656
16.5665000445,16.564,16.6068,1.12085,1000.0,657,99.9956828753,1000.0,13.8888888889,98.0,16.5640791031,76.0497,0.0,15.8557346404,-17.8084,1000.0,0.313927407624,116.582,3.0,0.142108,657
16.5819803047,16.5788,16.624,1.03277,1000.0,658,99.9956828753,1000.0,12.9027777778,47.0,16.5789311599,76.0818,0.0,11.3089931301,-17.818,1000.0,0.307425505291,116.601,3.0,0.245937,658
16.5501270928,16.5443,16.5951,1.30065,51.0,659,51.326807033,193.490909091,17.9152542373,77.0,16.5456972569,76.0639,332.795152539,16.7111939907,-17.8083,1000.0,0.343302326541,116.64,3.0,0.40427,659
16.5297417249,16.5245,16.5724,1.24946,1000.0,660,99.9956828753,1000.0,15.4,97.0,16.5253031468,76.0817,0.0,15.6281796765,-17.7945,1000.0,0.331830915909,116.677,3.0,0.483613,660
16.5358047976,16.5321,16.5749,1.17871,1000.0,661,99.9956828753,1000.0,15.2727272727,60.0,16.5315168832,76.1206,0.0,11.8686567805,-17.7729,1000.0,0.323011885317,116.716,3.0,0.032302,661
16.5757496525,16.5698,16.6111,1.35402,1000.0,662,99.9956828753,1000.0,12.7662337662,51.0,16.5725685325,76.1516,0.0,10.2499871446,-17.816,1000.0,0.33172737218,116.788,3.0,0.0423579,662
16.5757511967,16.5733,16.6172,1.28125,1000.0,663,99.9956828753,1000.0,12.8734177215,46.0,16.5726490513,76.1809,0.0,10.4219426365,-17.8332,1000.0,0.329487278109,116.782,3.0,0.11835,663
16.4943138457,16.4877,16.5395,1.11729,1000.0,664,99.9956828753,1000.0,10.7634408602,58.0,16.4876093689,76.1902,0.0,11.2502309171,-17.7766,1000.0,0.323969471206,116.822,3.0,0.285996,664
16.5155910009,16.5061,16.5552,1.18156,1000.0,665,99.9956828753,1000.0,9.33333333333,52.0,16.5067993733,76.1833,0.0,8.31887634862,-17.7727,1000.0,0.329611484999,116.863,2.0,0.12527,665
16.5420931385,16.5339,16.5825,1.23528,1000.0,666,99.9956828753,1000.0,15.3692307692,63.0,16.5336377854,76.2473,0.0,13.3722666288,-17.841,1000.0,0.317645996529,116.9,2.0,0.214791,666
16.5626310004,16.556,16.602,1.05122,1000.0,667,99.9956828753,1000.0,11.8928571429,58.0,16.556937091,76.2638,0.0,10.3048969602,-17.8106,1000.0,0.310691687243,116.999,3.0,0.290107,667
16.6567323195,16.6522,16.7061,1.3213,1000.0,668,99.9956828753,1000.0,11.0,46.0,16.652875482,76.3189,0.0,9.94269293789,-17.8354,1000.0,0.339467839117,116.991,3.0,0.275123,668
16.5436890779,16.5401,16.5845,1.13939,1000.0,669,99.9956828753,1000.0,9.60194174757,32.0,16.5395431414,76.3384,0.0,6.75412826772,-17.8048,1000.0,0.316013116999,117.018,3.0,0.292181,669
16.5829864169,16.5787,16.6212,1.23313,1000.0,670,99.9956828753,1000.0,14.7794117647,82.0,16.5802307297,76.365,0.0,14.9920033471,-17.7935,1000.0,0.332631678879,117.057,3.0,0.171581,670
16.5859226167,16.5844,16.6245,1.20321,1000.0,671,99.9956828753,1000.0,12.2328767123,47.0,16.5837987694,76.3885,0.0,10.4678510413,-17.822,1000.0,0.327351272319,117.097,3.0,0.141453,671
16.528416978,16.5252,16.5672,1.22003,1000.0,672,99.9956828753,1000.0,13.1058823529,116.0,16.5254842117,76.4351,0.0,15.4051355298,-17.7732,1000.0,0.325520774659,117.119,3.0,0.00966735,672
16.4980228608,16.4963,16.5365,1.16508,1000.0,673,99.9956828753,1000.0,12.3333333333,97.0,16.4959316943,76.4772,0.0,13.7077071229,-17.7443,1000.0,0.316523598343,117.167,2.0,0.810445,673
16.5067359013,16.5029,16.5436,1.18927,1000.0,674,99.9956828753,1000.0,11.3793103448,68.0,16.504081731,76.4849,0.0,12.0699506987,-17.7563,1000.0,0.326396929556,117.126,3.0,0.326318,674
16.4427822477,16.4425,16.4852,1.23318,1000.0,675,99.9956828753,1000.0,9.01785714286,63.0,16.4415268146,76.5433,0.0,9.48775728322,-17.7805,1000.0,0.329349086103,117.155,3.0,0.27805,675
