Iteration,AverageReturn,MaxEsReturn,AverageAbsY,AverageAbsQYDiff,QFunRegParamNorm,AverageQLoss,AveragePolicySurr,AverageEsReturn,MaxReturn,StdReturn,MinEsReturn,PolicyRegParamNorm,Epoch,StdEsReturn,AverageDiscountedReturn,MinReturn,AverageAction,AverageY,AverageQ,AverageAbsQ
4002,-598.820402953,-446.145667793,0.0542230365685,0.000517460295751,50.7386,3.03182e-06,0.0543486,-446.145667793,-597.275439596,0.826677878314,-446.145667793,27.0672,4002,0.0,-58.8254749663,-599.705622501,1.0,-0.0542230237256,-0.0542229,0.0542229
4003,-599.381087803,-499.272800616,0.0542518107935,0.000461666170748,50.7362,1.93554e-06,0.0543728,-499.272800616,-598.819971965,0.504169224712,-499.272800616,27.0672,4003,0.0,-59.3505769848,-600.379132316,1.0,-0.0542518107935,-0.0542518,0.0542518
4004,-599.030909597,-487.447297984,0.0542147526242,0.000582246286791,50.7408,4.09096e-06,0.0543422,-487.447297984,-597.985531093,0.618160362037,-487.447297984,27.0672,4004,0.0,-59.0309307419,-600.019721399,1.0,-0.0542146961024,-0.0542146,0.0542146
4005,-599.041376823,-446.608620837,0.0542016142802,0.000521362419014,50.7435,3.23539e-06,0.0543152,-446.608620837,-597.750845097,0.862996400901,-446.608620837,27.0672,4005,0.0,-59.0323302135,-600.5134243,1.0,-0.0542015832815,-0.0542014,0.0542014
4006,-598.771449298,-495.661842492,0.0541817213147,0.000533248658897,50.7523,3.38618e-06,0.0542886,-495.661842492,-597.729252652,0.50019282117,-495.661842492,27.0672,4006,0.0,-58.7660742333,-599.489759021,1.0,-0.05418168753,-0.0541806,0.0541806
4007,-599.070158621,-457.936345705,0.0541720555739,0.000536060230485,50.7542,3.72406e-06,0.054329,-457.936345705,-598.261319071,0.446623856462,-457.936345705,27.0672,4007,0.0,-59.0703246276,-599.669894924,1.0,-0.0541720549515,-0.0541734,0.0541734
4008,-599.021075825,-464.141811564,0.0541674885958,0.000510067796845,50.7514,3.23707e-06,0.0542902,-464.141811564,-598.258002848,0.425879972606,-464.141811564,27.0672,4008,0.0,-59.0003261576,-599.879628541,1.0,-0.0541674765839,-0.0541671,0.0541671
4009,-599.18118745,-474.629713419,0.0542149573252,0.000481587089615,50.7645,2.38039e-06,0.0543657,-474.629713419,-598.081879899,0.805254675308,-474.629713419,27.0672,4009,0.0,-59.1678585788,-600.706815468,1.0,-0.054214932609,-0.0542151,0.0542151
4010,-599.170744436,-499.095947024,0.0542317582038,0.000540541621877,50.7691,3.49978e-06,0.0543628,-499.095947024,-597.923790985,0.652910305009,-499.095947024,27.0672,4010,0.0,-59.1609290652,-600.166588582,1.0,-0.0542317356752,-0.0542336,0.0542336
4011,-599.171402587,-480.845497104,0.0542038468152,0.000542444999459,50.7663,3.12497e-06,0.0543302,-480.845497104,-597.577055417,0.689589956667,-480.845497104,27.0672,4011,0.0,-59.1505295953,-599.856991375,1.0,-0.0542038468152,-0.054202,0.054202
4012,-599.461789591,-468.311199549,0.0541961253415,0.000523057634949,50.7735,3.52952e-06,0.0543182,-468.311199549,-598.43963191,0.527794731045,-468.311199549,27.0672,4012,0.0,-59.4338701287,-600.119954623,1.0,-0.0541961253415,-0.0541963,0.0541963
4013,-598.94971913,-497.709931552,0.0542004957824,0.000537028104023,50.7792,3.29001e-06,0.0543072,-497.709931552,-597.939458567,0.6496397406,-497.709931552,27.0672,4013,0.0,-58.9633839032,-600.274136373,1.0,-0.0542004731105,-0.0541998,0.0541998
4014,-598.791330803,-457.37968447,0.0541901143898,0.000489187404617,50.7815,2.80131e-06,0.0543167,-457.37968447,-597.880362889,0.701467128009,-457.37968447,27.0672,4014,0.0,-58.7993137973,-599.884543636,1.0,-0.0541901011993,-0.0541905,0.0541905
4015,-598.80679029,-459.101654557,0.0541832448838,0.000541227272725,50.7785,3.28177e-06,0.0543125,-459.101654557,-597.971831547,0.563508753562,-459.101654557,27.0672,4015,0.0,-58.8074088812,-599.588572292,1.0,-0.0541832371818,-0.054183,0.054183
4016,-599.069532593,-446.33270812,0.0542091453939,0.000481558806771,50.7803,2.34728e-06,0.0543382,-446.33270812,-598.267713959,0.609598526766,-446.33270812,27.0672,4016,0.0,-59.0637781387,-600.268131733,1.0,-0.0542091426042,-0.0542092,0.0542092
4017,-599.069889632,-463.326472215,0.0542449830565,0.000480099029541,50.7883,2.16308e-06,0.0543826,-463.326472215,-598.185884104,0.585463280791,-463.326472215,27.0672,4017,0.0,-59.0678406462,-599.906990081,1.0,-0.054244977122,-0.0542453,0.0542453
4018,-598.850345241,-489.753209973,0.0542388172067,0.000508391225418,50.7971,2.83415e-06,0.0543886,-489.753209973,-597.739825644,0.489127682992,-489.753209973,27.0672,4018,0.0,-58.8399391467,-599.499755219,1.0,-0.0542387892914,-0.0542395,0.0542395
4019,-599.272590897,-454.141243559,0.0542830028613,0.000532120062133,50.803,2.91623e-06,0.0544271,-454.141243559,-598.375051239,0.666163508657,-454.141243559,27.0672,4019,0.0,-59.2644714148,-600.407841696,1.0,-0.0542829510441,-0.0542816,0.0542816
4020,-599.242731948,-474.265008371,0.0542599256778,0.000548104318043,50.8097,3.79469e-06,0.0543967,-474.265008371,-598.452769803,0.345995281881,-474.265008371,27.0672,4020,0.0,-59.2284489802,-599.751415214,1.0,-0.0542599173385,-0.0542608,0.0542608
4021,-598.95062868,-440.024287465,0.0542684941079,0.00053870843575,50.8091,3.39401e-06,0.0543948,-440.024287465,-597.913225537,0.625588164352,-440.024287465,27.0672,4021,0.0,-58.9423406358,-599.644469187,1.0,-0.0542684941079,-0.0542681,0.0542681
4022,-599.002999527,-493.804233591,0.0542944183809,0.000500003642811,50.8089,2.69305e-06,0.0544166,-493.804233591,-597.542943931,0.826545445018,-493.804233591,27.0672,4022,0.0,-59.0027006208,-600.15687729,1.0,-0.0542943921342,-0.0542951,0.0542951
4023,-598.943445445,-454.278971318,0.0542847247271,0.000537943362916,50.8215,3.27374e-06,0.0544282,-454.278971318,-597.884266017,0.646521147968,-454.278971318,27.0672,4023,0.0,-58.9305056626,-599.841249632,1.0,-0.0542847166639,-0.0542817,0.0542817
4024,-599.11845473,-468.429250611,0.0542879097334,0.000582973621682,50.8285,4.31341e-06,0.0544385,-468.429250611,-597.749822907,0.826345557924,-468.429250611,27.0672,4024,0.0,-59.1118176327,-600.287544799,1.0,-0.0542878977215,-0.05429,0.05429
4025,-598.677796123,-480.353908547,0.0542875647246,0.000506978482615,50.8386,2.72805e-06,0.0544023,-480.353908547,-597.429471751,0.603874602427,-480.353908547,27.0672,4025,0.0,-58.6791912073,-599.690350529,1.0,-0.0542875524201,-0.0542875,0.0542875
4026,-599.16680633,-482.855748446,0.0542692157478,0.000563356253857,50.8264,3.89689e-06,0.0543916,-482.855748446,-598.054285753,0.750066327214,-482.855748446,27.0672,4026,0.0,-59.15851301,-600.300076763,1.0,-0.0542692157478,-0.0542698,0.0542698
4027,-599.05467322,-443.737085774,0.0542516527415,0.000509021762904,50.8298,3.38231e-06,0.0543775,-443.737085774,-597.481796397,0.739913155527,-443.737085774,27.0672,4027,0.0,-59.0442344699,-599.999715745,1.0,-0.0542516361727,-0.0542511,0.0542511
4028,-599.243484739,-451.370200547,0.054242133284,0.00056536549408,50.8395,3.98387e-06,0.0543535,-451.370200547,-598.413085028,0.527246877815,-451.370200547,27.0672,4028,0.0,-59.229802152,-599.972627869,1.0,-0.0542421099585,-0.0542418,0.0542418
4029,-599.529486416,-469.768449901,0.0542403956489,0.000497759298697,50.8368,3.21458e-06,0.0543564,-469.768449901,-598.179220553,0.754696142007,-469.768449901,27.0672,4029,0.0,-59.5056343435,-600.869817189,1.0,-0.0542403759891,-0.0542399,0.0542399
4030,-598.772591773,-451.649475957,0.0542016874675,0.000503689071092,50.8307,2.97076e-06,0.0543113,-451.649475957,-598.02012385,0.460277373396,-451.649475957,27.0672,4030,0.0,-58.791305051,-599.593129867,1.0,-0.0542016429821,-0.0542026,0.0542026
4031,-599.146379789,-474.198524305,0.0541921598838,0.000535157282266,50.8289,3.2756e-06,0.0543235,-474.198524305,-598.476277116,0.515825503184,-474.198524305,27.0672,4031,0.0,-59.1441357833,-600.109621785,1.0,-0.0541921495559,-0.054192,0.054192
4032,-598.790977209,-469.775124823,0.0541843327366,0.000518862706187,50.8217,3.50765e-06,0.0543154,-469.775124823,-598.096139389,0.362067632832,-469.775124823,27.0672,4032,0.0,-58.7758299379,-599.223436431,1.0,-0.0541843181295,-0.0541846,0.0541846
4033,-599.398727526,-469.690118257,0.0541992354023,0.000494473532291,50.8238,2.89362e-06,0.0543258,-469.690118257,-598.701237018,0.522429166463,-469.690118257,27.0672,4033,0.0,-59.3854720937,-600.488304595,1.0,-0.0541992354023,-0.0541991,0.0541991
4034,-598.778922481,-485.511349757,0.0542049723425,0.000518777841341,50.8398,3.46842e-06,0.0543206,-485.511349757,-597.712167053,0.630319154738,-485.511349757,27.0672,4034,0.0,-58.7727959282,-600.017511366,1.0,-0.0542049555109,-0.0542034,0.0542034
4035,-598.860455321,-453.935074988,0.0541657636192,0.000528443930146,50.8409,3.11233e-06,0.0542846,-453.935074988,-597.402778082,0.797184603983,-453.935074988,27.0672,4035,0.0,-58.8552844171,-600.046549542,1.0,-0.0541657636192,-0.0541675,0.0541675
4036,-599.015562064,-423.228675572,0.0541790903336,0.000511404428333,50.8406,2.68467e-06,0.0542953,-423.228675572,-597.403319502,0.74007590922,-423.228675572,27.0672,4036,0.0,-59.0142732605,-600.013695219,1.0,-0.0541790793833,-0.0541789,0.0541789
4037,-599.120854287,-492.659191598,0.054195237794,0.000496397356485,50.8484,2.75923e-06,0.0543192,-492.659191598,-598.074965069,0.630448714472,-492.659191598,27.0672,4037,0.0,-59.1139278339,-599.979618244,1.0,-0.0541952132708,-0.0541944,0.0541944
4038,-599.095805929,-430.145362435,0.0541711600514,0.000481720545352,50.8527,2.59745e-06,0.0542707,-430.145362435,-598.297081972,0.678783463575,-430.145362435,27.0672,4038,0.0,-59.0963592404,-600.246169129,1.0,-0.0541711301475,-0.0541715,0.0541715
4039,-599.180621278,-457.674660443,0.054197295932,0.000520197469878,50.8468,3.06406e-06,0.0543141,-457.674660443,-598.472554748,0.61067560475,-457.674660443,27.0672,4039,0.0,-59.1595144392,-600.367698828,1.0,-0.0541972865706,-0.0541972,0.0541972
4040,-598.868227469,-503.99694931,0.0541528712629,0.000497580671859,50.8559,2.69393e-06,0.0542636,-503.99694931,-598.141821995,0.525348929047,-503.99694931,27.0672,4040,0.0,-58.8520428376,-599.902681004,1.0,-0.0541528712629,-0.054152,0.054152
4041,-599.017321818,-457.210626784,0.0541453291224,0.00051294511696,50.8508,3.25676e-06,0.0542796,-457.210626784,-598.42700245,0.49331492623,-457.210626784,27.0672,4041,0.0,-58.9961083949,-600.208048125,1.0,-0.0541453291224,-0.0541467,0.0541467
4042,-599.482740464,-468.238455174,0.0541576610583,0.000535855230391,50.8585,3.50158e-06,0.0543115,-468.238455174,-598.545533621,0.6598254461,-468.238455174,27.0672,4042,0.0,-59.4576965457,-600.280522119,1.0,-0.0541576264049,-0.0541574,0.0541574
4043,-599.279779064,-472.562303963,0.054199496038,0.00049277557043,50.8697,2.27273e-06,0.0543484,-472.562303963,-598.145660632,0.78418492126,-472.562303963,27.0672,4043,0.0,-59.2577558691,-600.262726906,1.0,-0.054199496038,-0.0541993,0.0541993
4044,-599.248704014,-452.259763356,0.0541914233781,0.000516594467299,50.872,3.19211e-06,0.0543138,-452.259763356,-598.469406376,0.661994202515,-452.259763356,27.0672,4044,0.0,-59.2321172618,-600.3999409,1.0,-0.054191417509,-0.0541918,0.0541918
4045,-599.268721826,-436.010612787,0.0542022942105,0.000532300285088,50.877,3.2791e-06,0.0543176,-436.010612787,-598.129216327,0.528755478755,-436.010612787,27.0672,4045,0.0,-59.2467695043,-600.013427477,1.0,-0.0542022847666,-0.0542018,0.0542018
4046,-599.254549239,-465.556965285,0.0541758845932,0.000539868528472,50.8847,3.0606e-06,0.0542881,-465.556965285,-598.22171285,0.650339854012,-465.556965285,27.0672,4046,0.0,-59.2409704024,-600.025179729,1.0,-0.0541758796091,-0.054176,0.054176
4047,-599.217188134,-469.620509704,0.0541671970291,0.000549393334699,50.8875,3.61354e-06,0.0542862,-469.620509704,-598.537397202,0.514157563691,-469.620509704,27.0672,4047,0.0,-59.2153020297,-600.135030284,1.0,-0.0541671871355,-0.0541672,0.0541672
4048,-599.012489324,-456.949704234,0.0541680599045,0.000551991978673,50.8953,3.4026e-06,0.0542948,-456.949704234,-597.385889785,0.983515812514,-456.949704234,27.0672,4048,0.0,-59.0019876273,-600.322179669,1.0,-0.054168059419,-0.0541685,0.0541685
4049,-598.941955741,-480.323840894,0.0541703840513,0.00051621317948,50.8899,2.87139e-06,0.0542842,-480.323840894,-598.005401892,0.433910397693,-480.323840894,27.0672,4049,0.0,-58.9447841457,-599.425032764,1.0,-0.0541703840513,-0.0541698,0.0541698
4050,-599.158709014,-489.615107766,0.0541790307223,0.00051450189479,50.8881,2.77014e-06,0.0542995,-489.615107766,-598.269658553,0.569169379386,-489.615107766,27.0672,4050,0.0,-59.1397633929,-600.342545132,1.0,-0.054179010664,-0.0541787,0.0541787
4051,-599.288188143,-456.07453508,0.0541909594137,0.000526527416112,50.8974,2.86294e-06,0.0543202,-456.07453508,-598.400633177,0.516974463581,-456.07453508,27.0672,4051,0.0,-59.2663890072,-600.440158528,1.0,-0.0541909444319,-0.0541912,0.0541912
4052,-599.190887957,-467.478446973,0.0541855414587,0.000559586374801,50.9016,3.81004e-06,0.0543511,-467.478446973,-598.117450222,0.719741231581,-467.478446973,27.0672,4052,0.0,-59.1761728901,-600.582425019,1.0,-0.0541855343134,-0.054186,0.054186
4053,-598.302836665,-458.864663269,0.0542051082048,0.000539727898574,50.8925,3.77213e-06,0.0543702,-458.864663269,-597.589528214,0.551778520008,-458.864663269,27.0672,4053,0.0,-58.3101617621,-599.490433906,1.0,-0.0542051082048,-0.0542054,0.0542054
4054,-599.198716433,-476.431244513,0.0541891560892,0.000572696617209,50.9035,3.93812e-06,0.0543027,-476.431244513,-598.201279299,0.811941422632,-476.431244513,27.0672,4054,0.0,-59.1784101598,-600.554378132,1.0,-0.0541891441107,-0.0541881,0.0541881
4055,-598.867683126,-468.429731763,0.0541828640359,0.000540464278644,50.8953,3.7435e-06,0.0543091,-468.429731763,-597.652953204,0.681261995185,-468.429731763,27.0672,4055,0.0,-58.8709334695,-599.758232639,1.0,-0.0541828640359,-0.0541842,0.0541842
4056,-599.310023238,-475.334834292,0.0542033542041,0.000500581828944,50.9015,2.77593e-06,0.0543105,-475.334834292,-598.682070963,0.529176501948,-475.334834292,27.0672,4056,0.0,-59.2943380186,-600.303757542,1.0,-0.0542033334115,-0.0542024,0.0542024
4057,-599.272799581,-476.253773665,0.0541961473985,0.000525532120459,50.9077,3.1164e-06,0.0543135,-476.253773665,-598.53231324,0.614933488903,-476.253773665,27.0672,4057,0.0,-59.2512041643,-600.2901852,1.0,-0.0541961343695,-0.0541954,0.0541954
4058,-598.971737986,-468.694056962,0.0541652547556,0.000555090162607,50.9026,4.02898e-06,0.0543049,-468.694056962,-598.156138615,0.619024499422,-468.694056962,27.0672,4058,0.0,-58.9730244489,-599.987332705,1.0,-0.0541652524133,-0.0541659,0.0541659
4059,-599.389261068,-483.139089324,0.0541541111094,0.000558443810518,50.9024,3.84226e-06,0.0542721,-483.139089324,-598.708857019,0.515889323242,-483.139089324,27.0672,4059,0.0,-59.3799540981,-600.506536002,1.0,-0.0541540863327,-0.0541533,0.0541533
4060,-599.387779074,-474.922150139,0.0541311389126,0.000538296675479,50.9084,3.67766e-06,0.0542586,-474.922150139,-598.523086445,0.496624560747,-474.922150139,27.0672,4060,0.0,-59.3603718147,-600.326700205,1.0,-0.0541310794044,-0.0541321,0.0541321
4061,-598.964498931,-475.047853469,0.0541768557849,0.000502415494277,50.9137,2.97868e-06,0.0543298,-475.047853469,-597.83881936,0.860707504491,-475.047853469,27.0672,4061,0.0,-58.9578373697,-601.030843065,1.0,-0.0541768278818,-0.054176,0.054176
4062,-599.251811005,-478.577624654,0.0542005178259,0.000496284045092,50.9267,2.95441e-06,0.0543608,-478.577624654,-598.484841012,0.502022401455,-478.577624654,27.0672,4062,0.0,-59.233642737,-600.0295786,1.0,-0.054200490722,-0.0542023,0.0542023
4063,-599.430021687,-441.450284509,0.0542023919458,0.000545670880076,50.9278,3.62203e-06,0.0543616,-441.450284509,-598.399810708,0.695460070136,-441.450284509,27.0672,4063,0.0,-59.4189831648,-600.552006589,1.0,-0.0542023887466,-0.0542013,0.0542013
4064,-598.989035768,-444.049209921,0.0542751846481,0.000525829263829,50.9321,3.10383e-06,0.0544362,-444.049209921,-598.019841328,0.481591940245,-444.049209921,27.0672,4064,0.0,-58.9613022903,-599.68602814,1.0,-0.0542751846481,-0.054275,0.054275
4065,-599.114732894,-481.89608924,0.0542781787963,0.000499658494643,50.9451,2.63531e-06,0.0544006,-481.89608924,-597.834565819,0.535203973979,-481.89608924,27.0672,4065,0.0,-59.1069920862,-599.914794022,1.0,-0.0542781787963,-0.0542782,0.0542782
4066,-599.006542645,-463.089797453,0.0542712552707,0.000512806318658,50.9486,3.21758e-06,0.0543932,-463.089797453,-597.500416071,0.881460789586,-463.089797453,27.0672,4066,0.0,-59.0030222346,-600.280906188,1.0,-0.0542712539917,-0.0542726,0.0542726
4067,-598.936055334,-477.823752952,0.0542676435516,0.000507450785152,50.954,2.83711e-06,0.0543856,-477.823752952,-597.36202006,0.768492786307,-477.823752952,27.0672,4067,0.0,-58.9428116898,-599.668793297,1.0,-0.0542676267819,-0.0542664,0.0542664
4068,-598.789134333,-486.121751763,0.0542321000287,0.000517616271057,50.9558,3.13359e-06,0.0543551,-486.121751763,-597.982020781,0.385362734269,-486.121751763,27.0672,4068,0.0,-58.7942508258,-599.326900973,1.0,-0.0542320829962,-0.0542321,0.0542321
4069,-599.365221629,-481.996571724,0.054227722892,0.000501534651484,50.9461,2.89348e-06,0.0543416,-481.996571724,-598.41422765,0.738078694101,-481.996571724,27.0672,4069,0.0,-59.3439459009,-600.584456758,1.0,-0.0542277058534,-0.054227,0.054227
4070,-598.797702924,-479.487069755,0.0542207859075,0.000538655227634,50.957,3.428e-06,0.0543515,-479.487069755,-597.859168035,0.446517325673,-479.487069755,27.0672,4070,0.0,-58.7867901505,-599.419500457,1.0,-0.0542207586854,-0.0542214,0.0542214
4071,-598.999810845,-460.84137511,0.0542159889155,0.000547923616444,50.96,3.78284e-06,0.0543526,-460.84137511,-597.715312311,0.644224974651,-460.84137511,27.0672,4071,0.0,-58.9924123988,-600.073786086,1.0,-0.0542159753631,-0.0542177,0.0542177
4072,-598.755809534,-459.864629169,0.054178748759,0.000582971466323,50.9521,4.72126e-06,0.0543081,-459.864629169,-597.506280026,0.625173157297,-459.864629169,27.0672,4072,0.0,-58.763956119,-599.606775693,1.0,-0.054178748759,-0.0541779,0.0541779
4073,-599.135545315,-464.643881931,0.0542033510471,0.000555115879981,50.9599,3.88152e-06,0.0543438,-464.643881931,-598.64315226,0.393071776728,-464.643881931,27.0672,4073,0.0,-59.1280929055,-599.974083878,1.0,-0.0542033346596,-0.0542021,0.0542021
4074,-599.386566668,-440.777097213,0.0542274744922,0.000510848771003,50.9603,2.76212e-06,0.0543862,-440.777097213,-598.464590795,0.570974318799,-440.777097213,27.0672,4074,0.0,-59.3719951248,-600.31119112,1.0,-0.0542274616494,-0.0542258,0.0542258
4075,-599.374424158,-468.700257886,0.0542382348828,0.000536822136516,50.9672,3.13823e-06,0.0543543,-468.700257886,-597.936560747,0.786627897588,-468.700257886,27.0672,4075,0.0,-59.349974972,-600.70424411,1.0,-0.0542382149306,-0.0542391,0.0542391
4076,-598.589540746,-454.615383913,0.0542421215056,0.000520949661577,50.9698,2.72827e-06,0.0543625,-454.615383913,-597.620429631,0.63727230729,-454.615383913,27.0672,4076,0.0,-58.5931537212,-599.468979028,1.0,-0.0542421036247,-0.0542426,0.0542426
4077,-599.033493456,-465.278126769,0.0542018013974,0.000539377976128,50.9814,3.56925e-06,0.0543128,-465.278126769,-597.998151883,0.656103196536,-465.278126769,27.0672,4077,0.0,-59.0127867952,-600.122886077,1.0,-0.0542017934344,-0.054201,0.054201
4078,-599.050290509,-461.261520109,0.0542202337987,0.000534568433331,50.9734,3.02468e-06,0.0543443,-461.261520109,-598.049128191,0.575100704981,-461.261520109,27.0672,4078,0.0,-59.0372381851,-600.089507209,1.0,-0.0542202331762,-0.0542214,0.0542214
4079,-599.414555437,-455.69101391,0.0542022426456,0.000577127097669,50.9833,3.30428e-06,0.0543504,-455.69101391,-598.308732217,0.604106352939,-455.69101391,27.0672,4079,0.0,-59.3883866061,-600.169180538,1.0,-0.0542022173882,-0.0542013,0.0542013
4080,-598.987254362,-457.629823075,0.0542399054465,0.000513930807684,50.9761,2.95483e-06,0.0543707,-457.629823075,-597.804590906,0.653826738908,-457.629823075,27.0672,4080,0.0,-58.9930810153,-599.995713732,1.0,-0.054239892964,-0.0542406,0.0542406
4081,-599.303685694,-496.376457565,0.0541835406648,0.000592286826737,50.978,4.66094e-06,0.0543178,-496.376457565,-598.131617929,0.689132842631,-496.376457565,27.0672,4081,0.0,-59.2886498019,-600.714264893,1.0,-0.0541835107409,-0.0541839,0.0541839
4082,-599.084993999,-470.985479927,0.0542068091266,0.000585317348054,50.9787,4.0716e-06,0.0543768,-470.985479927,-596.96855254,0.76961553478,-470.985479927,27.0672,4082,0.0,-59.0612330513,-600.015482125,1.0,-0.0542068025671,-0.0542073,0.0542073
4083,-598.985503604,-504.962574338,0.0542534482956,0.000520673144686,50.9808,2.71862e-06,0.0544084,-504.962574338,-597.947821083,0.56180629389,-504.962574338,27.0672,4083,0.0,-58.9777463216,-599.701429939,1.0,-0.0542534482956,-0.0542525,0.0542525
4084,-599.219557119,-485.087810319,0.0542668965656,0.000562881676201,50.9929,3.49084e-06,0.0544234,-485.087810319,-598.55374953,0.406540860775,-485.087810319,27.0672,4084,0.0,-59.2002993508,-599.809569702,1.0,-0.0542668867524,-0.0542671,0.0542671
4085,-598.865725158,-474.780822024,0.0543086955278,0.000489062291002,50.995,2.70894e-06,0.0544176,-474.780822024,-597.67429077,0.691911636671,-474.780822024,27.0672,4085,0.0,-58.8637655814,-600.105955186,1.0,-0.0543086955278,-0.0543075,0.0543075
4086,-598.531261379,-486.060097769,0.0542922412362,0.000476441499909,50.9905,2.53493e-06,0.0544058,-486.060097769,-597.184543215,0.807863927676,-486.060097769,27.0672,4086,0.0,-58.5539204044,-599.71683735,1.0,-0.0542922412362,-0.0542932,0.0542932
4087,-598.954187284,-457.581335256,0.0542888870266,0.000547672569844,51.0024,3.49567e-06,0.0544101,-457.581335256,-598.188936357,0.604529927359,-457.581335256,27.0672,4087,0.0,-58.9605233211,-600.064153348,1.0,-0.0542888870266,-0.0542886,0.0542886
4088,-599.20427034,-467.938170478,0.0542512381251,0.000585632314464,51.0002,4.17735e-06,0.0543551,-467.938170478,-597.944413759,0.774054834184,-467.938170478,27.0672,4088,0.0,-59.1813382714,-600.218255598,1.0,-0.0542512361777,-0.05425,0.05425
4089,-598.461081698,-466.571698227,0.0541971540744,0.000549141750343,51.0159,3.6939e-06,0.0543247,-466.571698227,-596.621926635,0.718382244927,-466.571698227,27.0672,4089,0.0,-58.4743643615,-599.494064587,1.0,-0.0541971168201,-0.0541985,0.0541985
4090,-599.017599271,-489.035801046,0.0542025159494,0.000539917616273,51.0122,3.7203e-06,0.0543533,-489.035801046,-597.351580586,0.952020276558,-489.035801046,27.0672,4090,0.0,-59.0000366209,-600.438853334,1.0,-0.0542025054669,-0.054202,0.054202
4091,-599.118601187,-485.517191763,0.0542161545323,0.000526776392814,51.0076,3.47569e-06,0.0543557,-485.517191763,-598.094144964,0.535108948524,-485.517191763,27.0672,4091,0.0,-59.1067598431,-599.692444945,1.0,-0.0542161380537,-0.0542171,0.0542171
4092,-598.868234981,-461.400680567,0.0542066867264,0.000540970856057,51.0143,3.73109e-06,0.0543147,-461.400680567,-598.090946262,0.594883223713,-461.400680567,27.0672,4092,0.0,-58.8615382264,-599.830292843,1.0,-0.0542066867264,-0.0542059,0.0542059
4093,-599.077085724,-478.930153142,0.0542040359459,0.000520878830915,51.0196,3.01668e-06,0.0543286,-478.930153142,-598.037454438,0.646439309643,-478.930153142,27.0672,4093,0.0,-59.0652091578,-600.339879672,1.0,-0.0542040328425,-0.0542046,0.0542046
4094,-598.721450353,-472.532885537,0.0542006072066,0.000554529182385,51.0149,3.57839e-06,0.054347,-472.532885537,-597.482924782,0.628814875814,-472.532885537,27.0672,4094,0.0,-58.718896255,-599.726409951,1.0,-0.0542005660492,-0.0542004,0.0542004
4095,-599.052221791,-486.79899603,0.0541802165042,0.000527379987681,51.0127,3.43177e-06,0.0543089,-486.79899603,-598.237953525,0.657730963582,-486.79899603,27.0672,4095,0.0,-59.0498702421,-600.247552719,1.0,-0.0541802165042,-0.0541803,0.0541803
4096,-598.853479925,-448.842604763,0.0542054153734,0.000548196997117,51.0065,3.40245e-06,0.0543491,-448.842604763,-598.254663882,0.353421192643,-448.842604763,27.0672,4096,0.0,-58.852220834,-599.430024026,1.0,-0.0542054063049,-0.0542043,0.0542043
4097,-599.208129346,-456.078250539,0.0542368917993,0.000543408883824,51.0153,3.6741e-06,0.0544039,-456.078250539,-598.080100203,0.789503938515,-456.078250539,27.0672,4097,0.0,-59.2026296987,-600.289952507,1.0,-0.0542368651377,-0.0542376,0.0542376
4098,-599.001973454,-471.96496498,0.0542772089291,0.000471442872135,51.02,2.31185e-06,0.0544228,-471.96496498,-598.387126818,0.468769312492,-471.96496498,27.0672,4098,0.0,-58.9924449105,-599.9258928,1.0,-0.0542772040819,-0.054277,0.054277
4099,-599.040928686,-430.536915903,0.0542361089986,0.000528804383124,51.0222,3.713e-06,0.0543488,-430.536915903,-598.270565851,0.497685819038,-430.536915903,27.0672,4099,0.0,-59.017222004,-599.696726141,1.0,-0.0542360951762,-0.0542359,0.0542359
4100,-598.750137532,-471.128167005,0.0542371444619,0.000506564594288,51.0177,2.54799e-06,0.0543565,-471.128167005,-597.638613639,0.733788748577,-471.128167005,27.0672,4100,0.0,-58.755626558,-599.79906092,1.0,-0.0542371444619,-0.0542373,0.0542373
4101,-599.093505803,-485.719296082,0.0542209314792,0.000535006840284,51.0253,3.23001e-06,0.0543163,-485.719296082,-598.341304736,0.476098272475,-485.719296082,27.0672,4101,0.0,-59.093255624,-599.931326019,1.0,-0.0542209306267,-0.0542211,0.0542211
4102,-599.2392651,-449.563476378,0.0541993204123,0.000541310149615,51.0225,3.367e-06,0.0543494,-449.563476378,-597.845068267,0.793233067584,-449.563476378,27.0672,4102,0.0,-59.2303620515,-600.553814981,1.0,-0.0541992915566,-0.0541993,0.0541993
4103,-598.71173212,-492.177249145,0.0542215135195,0.000527742847329,51.0231,3.32606e-06,0.0543366,-492.177249145,-597.870453258,0.471658807736,-492.177249145,27.0672,4103,0.0,-58.7152103633,-599.325190157,1.0,-0.0542215103204,-0.0542212,0.0542212
4104,-599.247075656,-492.528802246,0.0541952827873,0.000504906138913,51.0287,2.62114e-06,0.054285,-492.528802246,-598.52474707,0.513017504496,-492.528802246,27.0672,4104,0.0,-59.2319165896,-600.151917478,1.0,-0.0541952762599,-0.0541959,0.0541959
4105,-598.754708969,-468.063094142,0.0541792790669,0.000534375776698,51.0231,2.72648e-06,0.0542942,-468.063094142,-597.660398507,0.650507790809,-468.063094142,27.0672,4105,0.0,-58.7596346833,-600.206967757,1.0,-0.0541792790669,-0.0541797,0.0541797
