Epoch,QFunRegParamNorm,AverageAbsQYDiff,AverageQ,StdEsReturn,AverageEsReturn,MaxEsReturn,AverageAction,MinReturn,StdReturn,PolicyRegParamNorm,AverageReturn,MaxReturn,MinEsReturn,AverageDiscountedReturn,AverageAbsQ,AverageY,AverageQLoss,AverageAbsY,AveragePolicySurr,Iteration
4364,272.035,9.94885288285,366.806,778.674140225,833.247236476,1828.51662884,0.999976,478.194462318,496.323196209,209.309,1646.48069426,2857.40259338,60.7074611053,270.304771616,367.243,366.827596738,447.688,367.197140311,-369.616,4364
4365,272.056,10.0594153013,367.104,428.849249891,652.311163292,1241.59744094,0.999979,290.310404379,471.226603728,209.335,1279.71620715,2251.99926789,236.515455725,279.913843327,367.554,367.095600578,448.267,367.472551563,-369.901,4365
4366,272.074,9.8766962112,366.986,219.293545679,272.122904162,644.912646294,0.999939,332.854983486,637.527532033,209.348,1198.92663166,2539.44521697,-10.3609102098,257.505588265,367.456,366.988617389,411.303,367.389828956,-369.62,4366
4367,272.146,10.0214081301,367.214,234.202697463,203.881756805,601.678025351,0.999959,521.696863028,1199.15670713,209.356,1722.56503875,4999.76799845,-5.81162773199,272.438434249,367.678,367.226281012,447.34,367.599503979,-369.816,4367
4368,272.177,9.99211922446,366.532,298.644437897,375.009657775,1046.45142924,0.999954,462.925122174,938.004946699,209.349,1655.94144798,3815.68997029,-10.1938342319,264.590105117,366.997,366.53433941,444.216,366.916572471,-369.241,4368
4369,272.202,10.0268649004,367.103,418.861139568,333.657402903,1125.63433333,0.999925,775.986004242,1412.79856153,209.356,2613.85267124,5507.12740943,-7.52384853655,296.787968573,367.563,367.109492273,453.775,367.489404329,-369.938,4369
4370,272.243,9.97439939348,367.166,376.977334613,307.753282213,1290.4051911,0.999943,202.956360162,1492.8823541,209.348,2779.42584539,4805.72942276,-10.3315657721,210.178669115,367.629,367.176805856,470.344,367.549409762,-370.133,4370
4371,272.285,9.72892425649,367.492,782.209382925,820.025551425,1890.92939578,0.999984,190.961382689,1402.49594393,209.358,1697.77432939,4785.01692356,44.4674127187,184.056195896,367.931,367.491980256,420.2,367.850281031,-370.44,4371
4372,272.323,9.80612094581,367.37,207.192353789,415.507395795,688.806565516,0.999956,265.139132977,1377.46311017,209.361,2753.7970009,5089.35592778,167.903053441,257.328914068,367.838,367.376326727,433.188,367.754099779,-370.268,4372
4373,272.357,9.69681648715,367.822,446.244526345,508.90654848,1362.2059217,0.999947,188.170164403,1571.07223835,209.371,2283.10608756,4615.39581761,-4.20467335216,243.164755735,368.31,367.830295544,425.087,368.238185285,-370.604,4373
4374,272.405,9.77197896159,367.593,334.55441312,384.0108342,944.066854038,0.999951,862.810685225,1057.93887916,209.375,3482.574303,4469.70316903,5.94574272997,204.503459653,368.049,367.596120119,440.957,367.978747941,-370.395,4374
4375,272.411,9.71454121693,367.565,490.690135436,537.07305603,1222.05526506,0.999958,3384.99678596,383.721095151,209.407,4294.39706143,4802.35776116,98.3284139069,258.848283971,368.061,367.572335349,425.743,367.977612012,-370.684,4375
4376,272.451,9.74605329962,367.788,354.798546485,1504.18639541,1946.66853853,0.999929,965.324969118,1398.47297325,209.447,3377.72674612,5164.0409501,1078.05467583,242.749158908,368.208,367.79408133,436.488,368.141946471,-370.742,4376
4377,272.503,9.55892761667,367.6,476.681904804,610.592507355,1365.31157481,0.999976,659.967496552,1550.91526971,209.459,3056.26579462,4982.04942239,165.008383608,236.639082826,368.073,367.602015583,415.031,367.999709071,-370.506,4377
4378,272.535,9.57837523752,368.263,453.509956105,468.748779189,1408.59989721,0.999952,1189.07771204,1257.85071006,209.449,4893.65888902,5644.09758523,-2.688979629,284.850120598,368.723,368.260756147,415.86,368.628913546,-371.3,4378
4379,272.576,9.73131561723,368.255,523.114672712,613.850665996,1411.84897092,0.999969,129.649507031,1283.55986881,209.453,1315.30546894,4894.70790626,-10.5986887443,186.074584552,368.686,368.265752451,438.673,368.623924138,-371.159,4379
4380,272.633,9.63187310794,368.545,513.010128208,386.917393334,1621.86988628,0.999967,970.058141326,915.529216587,209.481,2814.8733982,4498.5229645,-2.10668502685,242.867275933,369.026,368.548596253,432.241,368.952038934,-371.41,4380
4381,272.688,9.7130279093,369.111,385.379023653,379.546500031,960.161984707,0.999924,756.955123785,1323.94299695,209.488,3164.76637312,5290.08829361,0.235955634914,252.138655785,369.586,369.120956038,445.518,369.534510921,-372.002,4381
4382,272.714,9.70704683132,368.844,582.111629833,582.407744139,1468.77681235,0.999998,827.935435029,782.318980272,209.498,2263.61363631,4080.06301275,0.00484024521098,241.89305458,369.312,368.848633338,426.251,369.25135298,-371.88,4382
4383,272.747,9.74017604216,368.929,464.074849272,460.877374649,1248.43191602,0.999985,663.60293193,749.680561016,209.518,1535.82976428,3947.11900085,-11.2409725664,304.812775724,369.422,368.93822872,440.711,369.356841124,-371.969,4383
4384,272.77,9.7946054534,369.189,280.580611104,258.669922327,670.475937429,0.999972,621.486389077,944.95797979,209.552,1686.2962043,3936.36408684,-10.1585067493,236.008775661,369.663,369.192606715,445.155,369.591597425,-372.059,4384
4385,272.809,9.91257258,368.834,504.378866614,583.415286489,1264.83501987,0.999973,199.806624473,1071.20681931,209.557,1647.21514484,3325.06593696,-11.3139942678,283.920899742,369.338,368.832805187,446.453,369.243481975,-371.585,4385
4386,272.805,9.99429170714,369.166,553.615942877,459.638741421,1746.94649195,0.999937,711.589933659,578.162252937,209.558,1714.78260601,2847.7908638,-5.59094662341,257.66072479,369.628,369.174565903,479.185,369.551753946,-371.78,4386
4387,272.848,10.0321553607,368.871,520.125207543,305.495444466,1734.00784876,0.999986,119.905685406,557.448026597,209.573,948.779211875,2685.05487039,-13.5540910711,253.473696145,369.31,368.880902955,459.432,369.254021188,-371.544,4387
4388,272.866,9.92599375964,369.225,391.13795617,249.327636854,1380.58147545,0.999972,332.530335647,763.464090319,209.579,1254.61311095,3921.69905758,-12.5245994071,298.385327189,369.664,369.217410034,434.898,369.588120841,-371.884,4388
4389,272.887,10.0830955222,368.134,393.933313323,244.88946277,1257.26794658,0.999978,225.41240004,1510.75458714,209.583,1748.0396727,5249.19980666,-10.2876054041,266.800511998,368.611,368.142262613,458.93,368.552336808,-370.724,4389
4390,272.919,10.0126857942,368.739,498.20183546,511.440600502,1190.50485598,0.999967,128.244464238,1194.4892026,209.604,1902.89573913,4809.04200967,-3.16008398924,284.131882927,369.195,368.750446347,445.623,369.113673995,-371.382,4390
4391,272.949,10.1301053072,368.498,479.813852124,447.978087075,1243.00102956,0.999967,810.279352201,1327.48285789,209.655,2611.13553809,5466.37075937,-11.0450342868,313.470457265,368.97,368.491096575,465.505,368.880608554,-371.083,4391
4392,272.969,10.3263963536,367.585,329.415861012,422.876858918,888.080723157,0.999983,896.911361867,974.301838305,209.662,2396.77291364,4824.10736889,-10.7814849599,325.238471798,368.123,367.601404852,487.606,368.048286772,-370.177,4392
4393,272.962,10.1011070277,367.803,376.275305228,326.728793033,904.702176754,0.999941,425.639297621,930.893765537,209.677,1645.26331036,3954.1216916,-9.93112958191,297.089651347,368.359,367.806073123,429.336,368.268441207,-370.352,4393
4394,272.992,10.2316991618,367.801,462.164634073,596.318387665,1224.51554318,0.999977,2362.20294361,970.163539903,209.69,3967.05549595,5277.87536235,-7.75051039888,332.078535984,368.274,367.80739807,436.071,368.198102203,-370.486,4394
4395,273.053,10.2492589592,367.666,348.408418146,512.585900415,1063.59968203,0.999983,873.207903081,1340.35787592,209.691,4033.45642285,5120.23989941,-4.30043264667,319.748461606,368.134,367.663206789,448.931,368.068061995,-370.599,4395
4396,273.081,10.1837165862,368.149,802.99469648,655.28539496,1670.23074616,0.999935,293.722906971,1580.39805635,209.751,3454.79077019,4993.69624829,-7.66192978079,332.440925906,368.6,368.162020609,456.26,368.534032115,-371.158,4396
4397,273.137,10.071857913,368.317,468.453363952,508.423066743,1374.60571901,0.999927,897.684470918,1354.12011573,209.754,3021.04459032,5183.16707152,-5.40413078298,349.999617052,368.799,368.314427645,448.706,368.717858366,-371.305,4397
4398,273.144,10.1544420382,368.774,512.104733557,907.200500514,1607.62919472,0.999947,868.013854199,1509.93218524,209.771,2918.6009976,5091.22664186,26.1381691425,328.410569224,369.237,368.772695589,472.957,369.150142512,-371.639,4398
4399,273.152,10.0584680887,368.02,763.761541882,595.708041429,1982.2639473,0.999952,1008.39917426,1428.95258292,209.829,2823.09599007,5619.37221588,-6.97914346951,313.905933958,368.495,368.040589247,429.375,368.417307791,-370.949,4399
4400,273.194,10.1379359784,368.773,658.342538119,1396.75008688,1882.80066923,0.999899,422.182403028,1555.68429925,209.839,1961.75040858,5969.59761424,466.019575573,298.608653983,369.232,368.761877423,455.378,369.161090341,-371.86,4400
4401,273.204,10.0954319564,369.395,532.832600581,357.898324705,1578.96228792,0.999989,280.914708883,1211.05445718,209.87,2017.00156205,5373.73290419,-12.5872911811,312.529730355,369.867,369.400014067,453.551,369.791677681,-372.501,4401
4402,273.217,10.0224467184,368.861,169.284469799,465.006158256,790.3484861,0.999979,270.223249613,1090.09922128,209.888,1012.60306772,5291.19650586,306.228148302,253.470089713,369.312,368.87382817,446.103,369.250725459,-371.928,4402
4403,273.261,9.98762364851,369.938,180.54337391,359.155777364,691.037643615,0.99996,692.801815557,1090.49327843,209.89,1800.58940654,4649.00050315,104.734290397,316.641654689,370.354,369.933588505,441.387,370.282147612,-373.02,4403
4404,273.273,9.87504667094,369.683,119.831380747,347.749855399,509.46931314,0.99994,1013.32854254,1147.82483979,209.912,2506.10653529,4670.12726366,105.978545837,335.648506266,370.117,369.686803108,432.415,370.061000218,-372.716,4404
4405,273.275,9.95150117834,370.001,497.878866383,546.035811821,1253.49665884,0.999954,240.083998265,987.101542106,209.925,1759.26416992,3872.96036783,28.6868346492,292.15917737,370.422,370.006470336,447.01,370.356593042,-372.899,4405
4406,273.34,9.87005047328,369.996,713.64070536,539.196109004,2128.20607748,0.999947,133.682087118,1185.61740641,209.941,1826.63759548,4193.63857559,98.8095887278,248.210930151,370.394,369.998368979,442.522,370.315350268,-372.931,4406
4407,273.368,9.91408082636,369.683,517.087768933,513.688805169,1275.96398896,0.999989,294.649103412,835.118607063,209.94,1039.71588165,4564.09932879,62.115289867,251.816724005,370.124,369.686673013,439.521,370.045652977,-372.581,4407
4408,273.38,9.88162157833,370.152,168.185652103,367.997754524,585.98448603,0.999924,203.024875934,924.77003769,209.925,887.112575441,4714.90847722,74.1119440175,199.617608424,370.573,370.163080545,438.533,370.487622179,-372.94,4408
4409,273.428,9.7761550452,370.321,388.196900824,702.399803193,1195.82162099,0.999938,170.669048857,622.806955749,209.959,747.3534278,3190.59575614,11.0534268186,205.328393034,370.761,370.309641756,411.603,370.667821601,-373.229,4409
4410,273.46,9.99509494926,369.71,87.3345134766,173.425532321,298.261568922,0.999979,237.942058277,1220.58456811,210.007,1721.7462747,4510.00640346,64.0774423698,228.615162331,370.152,369.724216421,434.794,370.082368627,-372.634,4410
4411,273.473,9.96908323444,370.371,608.907068427,818.897435918,1895.16550418,0.99992,198.101961175,1540.39034025,210.045,2900.23610363,4751.88750951,226.572447193,243.444085522,370.779,370.372910553,450.746,370.699391343,-373.337,4411
4412,273.503,10.00193852,370.3,904.005166472,972.242699059,2474.2799672,0.999943,528.7384096,1250.76411442,210.075,1998.80633566,4363.61425021,144.072274589,253.518975185,370.708,370.304614693,459.572,370.63442088,-373.303,4412
4413,273.564,10.0774510106,369.944,277.738010855,437.782835434,876.899237925,0.999983,997.991393904,1242.65227303,210.171,3100.39912783,4748.25560044,-3.27168047266,289.694307409,370.42,369.944969615,470.572,370.316082083,-373.003,4413
4414,273.609,9.98709210981,370.485,412.251106205,495.369554699,1153.81879365,0.999945,464.630757095,1495.56959894,210.183,2760.33989068,5196.42233668,-13.0050026442,294.22952319,370.96,370.492484528,466.522,370.878083817,-373.531,4414
4415,273.643,9.78366148436,370.745,653.782952757,684.431597641,1352.30059664,0.999981,179.318376882,1221.73989767,210.172,2078.42566014,4978.81400066,23.2574290957,280.895419369,371.215,370.750087559,423.726,371.12937452,-373.719,4415
4416,273.668,9.97850866298,371.168,556.787617755,555.750599135,1621.48912002,1.0,282.943987522,1278.25628211,210.235,2127.30506572,5523.91314151,35.0069389567,282.872494334,371.568,371.171746427,465.354,371.491459103,-373.964,4416
4417,273.705,9.84345041378,370.855,505.991665458,601.055980434,1586.58362063,0.999993,973.093211019,823.0988537,210.261,2513.06100951,4723.58043,91.027189513,331.831724711,371.286,370.860898626,440.781,371.210920509,-373.635,4417
4418,273.75,9.77103573618,370.97,1098.04307531,787.533481501,2684.16941282,0.999968,231.98375707,1199.13894557,210.3,2179.80690951,4157.41672646,36.6221408399,256.469394794,371.397,370.971861289,424.471,371.307645291,-373.756,4418
4419,273.744,9.66821181672,371.271,313.684180085,1498.08210018,1931.44082801,0.999947,251.583945567,855.366273172,210.287,2006.66858721,3618.46881326,1199.26378683,245.615172284,371.686,371.268286307,421.72,371.595812347,-374.074,4419
4420,273.783,9.95359551355,371.15,329.181609924,941.966929156,1345.67960549,0.999961,203.892758039,1088.70878237,210.281,1432.84446194,4674.20343972,539.354881995,228.685367794,371.61,371.150223687,467.048,371.513963459,-374.009,4420
4421,273.833,9.8781595352,371.249,466.510832392,835.992815729,1606.11181114,0.999969,83.1137715073,1234.55925126,210.303,1368.75616517,5386.06855607,168.526439809,191.647477164,371.655,371.249752966,440.098,371.563764453,-374.081,4421
4422,273.876,9.99696559989,370.859,504.861158579,492.637182586,1531.37453055,0.999955,62.0825433589,411.871584295,210.317,488.559201155,1832.8685317,14.7759219632,133.357676382,371.262,370.867130184,462.605,371.181446897,-373.557,4422
4423,273.876,9.93736481999,371.273,203.753320957,172.299576844,667.422269255,0.999911,108.530234392,701.708133825,210.304,1046.29746196,2602.04593184,-0.0891948984858,161.664009761,371.663,371.278196784,459.37,371.591526179,-374.026,4423
4424,273.908,10.0300977535,370.859,703.326388598,701.707545807,1719.73518563,0.99999,82.0347209822,1911.13838691,210.299,3044.14061004,5232.69916165,33.4018758709,171.551957807,371.272,370.851440713,466.614,371.170087509,-373.786,4424
4425,273.962,10.1769026501,370.989,208.015266682,254.208373908,548.339672513,0.999968,273.654975384,1644.10298732,210.32,3970.95248403,5009.19357636,102.60277472,177.126130941,371.394,371.009292354,483.251,371.317330338,-374.172,4425
4426,274.015,10.1546366213,371.32,868.175635782,774.777314287,2458.93606621,0.999942,9.59667549135,1420.18237754,210.339,2233.25875798,5080.85027435,18.3540495293,173.311928904,371.711,371.325393568,489.278,371.610972996,-374.319,4426
4427,274.065,10.0937672976,371.38,749.022250291,473.316625927,2126.41769211,0.999973,363.981500385,1351.42279251,210.361,2867.25924852,4410.57445993,6.18510033699,220.184772295,371.771,371.381803447,476.128,371.673154954,-374.413,4427
4428,274.093,10.2656362391,371.356,644.348088725,504.400211034,1616.42744349,0.999918,303.042030739,1341.13159814,210.398,3957.90987888,5370.01208504,88.8075733752,244.424829445,371.763,371.366676605,504.499,371.70017207,-374.385,4428
4429,274.128,10.1300986542,372.462,670.100494956,796.802792816,1623.87187166,0.99999,147.720320068,1595.0269415,210.397,3634.73402018,5305.8827806,53.0390420147,220.871830876,372.821,372.455402313,475.619,372.740897442,-375.544,4429
4430,274.146,10.0766673788,372.668,370.129525513,534.165618959,983.074041879,0.999971,138.660574402,1508.99734968,210.38,3581.27261524,4554.6232381,76.5704214886,220.771731771,373.051,372.687808814,459.705,372.973461333,-375.685,4430
4431,274.206,10.1688658207,373.108,484.36852433,765.658590835,1602.67497193,0.999945,64.2773644696,1737.93792683,210.433,3509.10288644,4941.300121,319.931415496,250.205437845,373.484,373.095579993,485.121,373.406951636,-376.2,4431
4432,274.242,10.2071665679,373.288,461.424321653,492.349967248,1290.82652921,0.999945,83.700369815,2058.10391399,210.508,2969.6666333,4855.59049651,-9.56844734087,209.597370494,373.67,373.30567802,485.45,373.614465922,-376.312,4432
4433,274.264,10.2385962092,373.114,454.418130336,349.255412984,1310.5953395,0.99996,155.907165826,1581.43930816,210.536,3280.49163759,4515.68319375,-8.75409711185,234.390573098,373.567,373.114801054,488.199,373.496777816,-376.233,4433
4434,274.317,10.1976801007,373.588,326.757869143,295.658126347,930.98654505,0.99996,516.842458964,1083.93641593,210.592,3859.33926767,4560.44136442,-7.12745161832,255.316052383,374.019,373.597801231,455.28,373.953615755,-376.82,4434
4435,274.349,10.1507322987,374.279,877.891031646,1159.87606506,2379.90383999,0.999913,286.001644643,1453.33339184,210.585,3524.03869824,4483.31961797,350.643286751,219.089171308,374.681,374.282698309,454.604,374.603274048,-377.581,4435
4436,274.369,10.1780395761,374.848,619.751720989,873.669941111,1482.28690049,0.999938,224.207663379,1487.05909666,210.619,3304.04781911,4450.30966439,23.1679599304,237.055620842,375.241,374.856540008,459.577,375.165094697,-378.24,4436
4437,274.401,10.192633007,375.247,836.276465745,1121.75702544,1985.86405658,0.999984,281.038631337,1518.08060634,210.643,3764.02547658,4892.48145327,-9.60098017121,245.903576831,375.636,375.260253341,478.693,375.551410214,-378.567,4437
4438,274.439,10.148751274,375.704,926.893558089,1115.85761741,2012.00680323,0.999925,301.343574349,1494.82646544,210.706,2039.62916538,4855.38036639,-9.2246390254,219.971724076,376.114,375.713665301,466.048,376.034335395,-379.095,4438
4439,274.469,10.0316283732,376.481,872.911560533,1207.13516751,2028.3135159,0.999982,308.607455916,1435.52344892,210.691,2365.34141509,4558.40690824,-1.70927842978,221.995683191,376.876,376.483375826,428.586,376.776927078,-379.862,4439
4440,274.498,10.0842776339,377.443,397.806712021,464.103965099,861.910677119,0.999973,2249.95758583,810.046151286,210.721,3965.43299131,4852.01763911,66.2972530783,235.969115957,377.831,377.444687268,463.818,377.736691864,-380.74,4440
4441,274.529,10.1016731751,377.227,291.943883694,2816.47920174,3108.42308543,0.999951,1294.28861201,1044.1358263,210.75,3186.77595956,4876.23342156,2524.53531805,255.033315258,377.65,377.226560887,465.478,377.552987326,-380.433,4441
4442,274.578,10.0150677199,378.038,548.082746619,1933.87806517,2705.7624002,0.999965,1095.90511968,1129.97125634,210.757,2663.47686591,5076.99228759,1486.79691087,246.104924763,378.445,378.036706925,452.769,378.37250292,-381.413,4442
4443,274.636,10.1047656986,378.512,416.368348807,464.842581554,1012.72607957,0.999951,950.218722493,1356.37811722,210.756,3417.77978785,4845.47476881,-6.0309954388,310.974898142,378.946,378.513707581,467.375,378.863589456,-381.904,4443
4444,274.674,10.0050583611,379.127,613.700128868,1002.38184006,1711.08931888,0.999979,761.358407795,565.461459443,210.825,1555.9404258,3679.40108606,214.159394297,287.682940755,379.529,379.136622191,441.543,379.430461234,-382.558,4444
4445,274.686,10.1341707576,379.339,288.100608653,452.51713766,812.778122693,0.999926,2056.69166542,796.891066377,210.858,3718.59160204,4391.26519618,92.6033418138,278.469961978,379.724,379.348652022,463.621,379.645020168,-382.686,4445
4446,274.728,10.088432482,379.974,574.547747435,1279.13413429,2005.7235562,0.999924,2984.26334716,302.696364033,210.877,3646.05336689,4084.08867443,600.865567117,219.292234091,380.374,379.977143585,451.063,380.297043565,-383.298,4446
4447,274.771,10.272618812,380.56,1438.14631314,1443.55222671,2881.69853984,0.999949,410.202026096,1317.35803599,210.863,3080.79666768,4553.54484126,5.40591356824,285.670133807,380.932,380.576460395,483.108,380.862446738,-383.807,4447
4448,274.769,10.2618795257,380.838,544.037718911,432.683626376,1430.82203662,0.999943,189.27536173,642.418181143,210.901,1402.53331651,4018.26195327,-6.13821030048,271.505185828,381.232,380.825668752,468.948,381.119129204,-384.172,4448
4449,274.788,10.3113770778,381.406,529.108849055,470.534441579,1199.58845502,0.999928,73.7421303124,522.330854084,210.943,1189.64628649,2383.95903788,-11.7777973172,213.152880055,381.772,381.411441514,463.462,381.70327602,-384.628,4449
4450,274.814,10.3862807856,381.622,349.955426639,387.424013748,978.182847456,0.999986,164.868942719,274.248344782,210.937,876.406086972,1545.63049607,-5.78743829544,214.504841733,381.988,381.63857852,476.766,381.920010213,-384.68,4450
4451,274.858,10.4546495102,381.857,197.48728747,186.268236133,494.883372826,0.999953,460.232948171,329.138216174,210.967,1014.19038418,1663.62189536,-11.8013778544,260.580452667,382.259,381.861187195,477.07,382.179150742,-384.77,4451
4452,274.89,10.6675312224,381.975,397.658605341,210.015952065,1417.31759438,0.999937,404.56662741,319.738995543,210.967,1101.63208225,2240.44569818,-12.7973110836,266.162820274,382.383,381.980254195,501.031,382.296148595,-385.222,4452
4453,274.9,10.6411784267,382.107,793.85342962,616.504074361,1978.06386167,0.999953,495.453169098,394.20627916,211.006,1130.91615226,2194.1525972,49.7730916066,261.62069558,382.52,382.117388969,495.158,382.469926042,-385.385,4453
4454,274.938,10.5845549769,382.911,250.407447334,711.713126629,1080.52655184,0.999966,879.791917312,457.979011657,211.061,1509.89248544,2568.99341418,304.711181052,260.943933774,383.268,382.914148281,494.747,383.179629652,-386.26,4454
4455,274.967,10.4013933273,383.683,387.236581109,329.431922029,1057.7894605,0.999922,460.300899622,213.587031798,211.086,950.162562733,1309.61571325,-10.2188581574,257.450690474,384.099,383.678944733,465.19,384.008908643,-386.938,4455
4456,274.989,10.7027986727,383.634,254.840861199,436.957834463,727.17441431,0.99998,989.400733442,672.088794659,211.142,1770.53725229,4120.66251448,-5.55941951549,277.967955462,384.048,383.646422941,501.018,384.001763011,-386.978,4456
4457,275.037,10.4921593959,384.093,539.035897407,600.718033952,1319.67969998,0.99997,507.258875916,790.061852345,211.154,2158.88781593,3477.75090668,-9.83973507293,224.061856604,384.519,384.088505815,459.018,384.417457032,-387.464,4457
4458,275.047,10.658228654,384.31,234.867055928,833.732879536,1089.53838443,0.999957,764.250160005,798.400972556,211.165,1776.74473374,3505.28782297,500.441016928,236.927882654,384.687,384.316061915,497.952,384.621151387,-387.721,4458
4459,275.1,10.5782169087,385.159,410.314038591,363.601283673,1071.09987591,0.999951,870.714815138,738.801200535,211.239,2195.07110203,3603.0987073,78.4602996216,212.109329599,385.526,385.167829312,474.432,385.462239726,-388.401,4459
4460,275.13,10.6950108715,384.953,379.293706124,332.003308157,985.686316964,0.999939,1207.12170431,961.648151047,211.183,2299.33755914,4065.27696844,-9.35000338697,231.832319839,385.369,384.964086489,499.212,385.271798712,-388.087,4460
4461,275.161,10.6227619761,385.62,1430.55411247,1427.6518212,2858.20593367,0.999974,-6.15817709929,1405.31152104,211.16,2492.74578868,4008.02160254,-2.90229127055,167.184249271,386.005,385.621538955,470.094,385.922374519,-388.67,4461
4462,275.172,10.7609890246,385.482,544.612741731,695.57522263,1616.55726484,0.999931,-5.88170467409,1312.88683791,211.159,2803.17297632,4128.23084394,164.088565953,186.691215561,385.935,385.492463608,499.687,385.832346684,-388.742,4462
4463,275.187,10.6207925164,386.33,451.706263871,383.419895677,1016.03643806,0.999965,893.761923349,349.316724013,211.2,1578.76586528,2207.64878609,-10.2981434054,227.717149536,386.761,386.328367043,477.078,386.663310732,-389.568,4463
4464,275.193,10.7013132319,386.099,426.158714394,325.16460839,1159.13335761,0.999962,1175.30440365,482.179444519,211.247,1832.29428203,2746.97768553,-10.2849055743,236.331458168,386.506,386.096998958,500.729,386.410212871,-389.42,4464
4465,275.234,10.7536689786,386.79,436.661702644,383.224599897,1377.93007688,0.999925,380.272992698,567.193015041,211.257,1722.70375018,2503.71997189,-8.13756120428,257.562894193,387.229,386.794155028,521.087,387.146490458,-390.053,4465
4466,275.221,10.6604449942,387.757,585.008100451,620.278589457,1364.36560276,0.999984,1380.53784821,590.569595433,211.234,2214.43772325,3310.19356471,-9.73800612933,315.860481706,388.164,387.767300745,493.628,388.084132773,-391.227,4466
4467,275.254,10.5274023015,388.305,347.516578795,816.92892986,1162.61100368,0.999978,974.993223504,1385.87259928,211.201,2834.70025904,4528.35607272,341.549322376,267.777729831,388.67,388.309862138,465.06,388.593352717,-391.89,4467
4468,275.305,10.5464361457,388.56,481.739950921,1040.27049365,1720.87227421,0.999893,2218.8035694,813.286204608,211.195,3760.03406986,4809.1313468,673.588119497,279.031712249,388.94,388.558301187,472.893,388.859486736,-392.181,4468
4469,275.346,10.6223979798,389.223,369.501972111,506.690598552,960.327206677,0.999982,2736.08577378,573.024759595,211.19,3715.84096427,4461.22644895,4.31108314458,172.395496714,389.586,389.242206739,495.0,389.509968553,-392.831,4469
4470,275.361,10.5566426578,389.903,473.78438106,931.92213513,1266.73812364,0.999938,376.56945306,1191.74010794,211.2,2361.71260539,4246.28918816,2.25443221566,193.147386735,390.29,389.896875394,494.487,390.204756836,-393.297,4470
4471,275.4,10.6398617182,390.55,884.531882449,641.307236485,2150.36780439,0.999933,1175.24408477,755.33174504,211.241,2775.46448304,4101.40396044,0.349083227082,128.914141645,390.955,390.564117457,502.607,390.867220047,-394.073,4471
4472,275.453,10.5781931548,391.318,545.420982374,448.083146451,1390.39104392,0.999895,1597.84971119,767.945328019,211.292,3505.50519145,4087.96857772,-5.03877710442,223.406570379,391.727,391.329377388,499.765,391.656203029,-394.832,4472
4473,275.505,10.5993755614,391.934,657.472878157,950.31831717,1521.06222384,0.99997,90.7890654378,1560.07420199,211.304,1915.13951271,4394.72621283,29.2621474041,190.681764156,392.342,391.935022504,487.865,392.238321224,-395.417,4473
4474,275.551,10.5203021308,392.397,358.904555732,433.303568196,1155.59444096,0.999976,269.815690268,1448.07961219,211.314,2783.89402171,4408.13752891,-3.96089112593,228.394059709,392.796,392.406719008,475.084,392.734574468,-395.852,4474
4475,275.597,10.631918669,392.53,1197.02822823,1042.85768272,2719.43441691,0.999906,216.844087868,1190.49231723,211.332,2307.86906163,3753.74507779,1.75731019292,181.288021603,392.939,392.543055023,487.834,392.869331322,-396.068,4475
4476,275.656,10.6322741509,393.164,671.249398067,471.737173356,1420.99785782,0.999964,199.253034584,1321.13530193,211.303,2424.93263314,3939.93742565,-9.35430744568,224.307239839,393.601,393.160502153,505.675,393.508640652,-396.778,4476
4477,275.657,10.5480641529,394.112,774.251433815,699.945767882,2121.71545222,0.999979,130.259544461,961.054081492,211.347,1280.51949092,2844.93573273,-7.64477335491,147.736111177,394.542,394.124669684,462.386,394.433270328,-397.734,4477
4478,275.711,10.6945503839,393.679,200.716398434,421.71054478,650.71006321,0.999942,139.462208179,1221.45539302,211.348,2076.35837607,3627.9151599,172.057706896,169.701047008,394.107,393.693576541,520.497,394.033437891,-397.083,4478
4479,275.736,10.6650557376,394.755,1091.64640531,1124.02865498,2215.6750603,0.999943,299.34206593,1063.39188258,211.425,1940.36369847,3685.7831606,32.3822496672,207.444548988,395.168,394.758509831,508.358,395.086188219,-398.119,4479
4480,275.773,10.4744059859,395.364,561.409225611,273.276988811,1764.82175555,0.999972,170.333022901,1037.15622651,211.442,1194.99290883,3091.51315613,-9.81693424288,145.699939069,395.769,395.373581355,464.273,395.700495786,-398.803,4480
4481,275.836,10.605053777,395.19,699.14614233,595.506426253,1784.66226843,0.999963,-9.36960644309,480.251800523,211.449,158.842908187,2829.14743157,-8.32372388676,29.0892591824,395.597,395.199602732,513.503,395.50563777,-398.657,4481
4482,275.867,10.537460496,395.985,294.966058416,260.577945888,720.64675996,0.999994,-9.33364008818,1292.44293642,211.437,1210.17623501,3748.06902912,-9.20006981014,116.431395914,396.434,395.986933052,482.637,396.328289355,-399.328,4482
4483,275.86,10.6092808762,396.414,937.735403765,961.0055594,2229.80281098,0.99997,563.53499755,1318.91919366,211.479,2334.6988179,4303.38416382,-7.51382599138,210.648796248,396.819,396.4184566,511.543,396.728836437,-399.574,4483
4484,275.887,10.5629740487,396.308,257.761564785,101.478624782,960.385626078,0.999858,-9.49881409365,0.0857875330927,211.501,-9.26492327084,-9.04766715326,-11.5800827764,-8.82213817425,396.702,396.3229333,501.898,396.633024006,-399.515,4484
