AverageAbsY,AverageQLoss,Iteration,MinReturn,AverageQ,AverageY,AverageAbsQ,QFunRegParamNorm,PolicyRegParamNorm,MaxReturn,AverageReturn,StdReturn,AverageEsReturn,AverageDiscountedReturn,MinEsReturn,MaxEsReturn,AverageAction,Epoch,AveragePolicySurr,AverageAbsQYDiff,StdEsReturn
353.547839295,477.209,1286,632.784050537,353.444,353.458495839,353.851,264.002,123.883,1129.92507468,727.78796914,98.2716273987,106.217796511,244.425181578,5.42497911584,621.645970564,0.767522,1286,-361.184,7.52842006471,170.303568688
354.014614228,421.556,1287,451.706899843,353.889,353.910830076,354.328,264.098,123.889,707.181561012,579.731279375,53.0600168537,69.6037255199,236.039095457,5.2007870493,572.011214477,0.807531,1287,-361.286,7.16598695522,132.410737656
353.922946858,462.897,1288,437.115400963,353.844,353.833372916,354.228,264.241,123.915,839.137979065,671.773576616,85.9286336784,81.9602618402,248.480726648,5.71636889598,583.234700358,0.81043,1288,-361.344,7.28884067199,149.829371298
353.839662117,445.019,1289,430.583752762,353.754,353.764128263,354.131,264.357,123.972,931.05916985,490.712134841,109.941605855,156.590424002,210.39867738,7.07989944694,644.92483451,0.718092,1289,-361.064,7.19407609768,215.985773472
354.001016468,454.54,1290,440.520516518,353.925,353.920323677,354.281,264.487,124.044,806.581276858,524.200991056,70.8407081498,127.512223967,226.79209402,5.60346574516,515.31134081,0.810756,1290,-361.251,7.28554649956,181.670917844
354.577354296,444.522,1291,435.071804793,354.487,354.508222095,354.896,264.646,124.132,781.884788604,587.571335987,78.8471505721,149.486423787,231.723077376,5.48286366645,701.922270354,0.77457,1291,-362.039,7.24984424889,221.428690789
354.195681668,440.968,1292,568.619932717,354.1,354.090855363,354.545,264.773,124.223,1019.65780368,793.288007784,119.897887578,64.9583810372,244.813086126,5.84777426925,512.638318476,0.773075,1292,-361.799,7.28362701298,124.514447268
354.686308505,427.097,1293,581.325777533,354.586,354.609840517,354.988,264.897,124.236,1779.59879941,995.837030081,236.403601519,73.5778188283,251.202601587,6.03458061636,727.634575764,0.724904,1293,-362.212,7.28223890751,146.514919266
354.542796978,464.243,1294,262.752406849,354.458,354.462758521,354.835,265.04,124.302,324.721612916,285.752499009,11.4667654855,173.585376566,154.35659498,5.86859921387,585.349834899,0.730989,1294,-361.861,7.33901708534,206.596678532
354.474309567,474.457,1295,658.051218487,354.366,354.378369006,354.792,265.21,124.349,3252.24489606,825.525262549,463.251541254,161.201709893,240.789719786,4.19320067695,699.289484621,0.710672,1295,-361.977,7.56604745565,250.315010923
354.711832851,472.783,1296,14.8547818923,354.623,354.617634366,355.007,265.355,124.409,3310.67452625,1149.03738495,595.314579637,109.15442213,241.215915543,4.67978166847,1183.34656271,0.709055,1296,-362.107,7.46770185599,252.100296805
354.870508782,447.48,1297,813.058228974,354.742,354.758910443,355.182,265.484,124.497,3178.80495898,1736.04625003,858.367965499,117.467642151,268.045342647,5.9925604398,584.30248395,0.742386,1297,-362.27,7.35210856633,162.479152415
355.706217589,434.751,1298,240.890193878,355.589,355.596982999,356.054,265.615,124.526,1445.7549809,862.029330357,293.457140554,88.9367818186,249.658582325,5.1910739506,778.83396972,0.757066,1298,-363.335,7.32784212771,175.656081195
355.630087036,467.76,1299,944.281332292,355.495,355.514469949,355.924,265.776,124.587,3185.25747283,1304.80174956,513.875417769,85.9111511215,255.211333895,5.61426371292,622.835227195,0.749425,1299,-363.311,7.61619482842,146.482268023
356.428274671,440.484,1300,492.54181371,356.312,356.327795913,356.717,265.905,124.567,1048.94254,666.225523284,128.300076339,90.1278452436,250.138159519,5.18674603645,744.610102313,0.780632,1300,-363.993,7.30804192926,171.304141407
356.060028676,471.426,1301,610.447182452,355.969,355.961751881,356.422,266.065,124.644,1016.52795393,841.915070054,117.126628181,106.640824926,261.414493466,5.75621597053,692.673713219,0.741594,1301,-363.666,7.49656019139,176.648809752
356.510088107,484.136,1302,719.070400814,356.417,356.418718318,356.818,266.198,124.658,798.365448351,756.384466569,18.598637133,170.767069518,261.335939368,6.71518892398,528.042279106,0.774518,1302,-364.153,7.608235272,172.573733298
356.828181835,431.958,1303,800.234571217,356.726,356.744097651,357.1,266.359,124.668,1796.02266225,1107.06581359,245.512863897,68.9993666758,264.194899934,5.08080743411,605.077969059,0.749844,1303,-364.281,7.20237500072,146.098094085
357.920756116,446.005,1304,724.514801787,357.835,357.833537416,358.201,266.519,124.696,3121.67383633,1389.97485182,744.497258827,151.375158827,240.094170993,8.50964746197,645.021530659,0.692437,1304,-365.388,7.23124540275,188.767536963
357.193162489,475.747,1305,538.285967689,357.129,357.134578356,357.529,266.651,124.753,1570.31182429,989.083722914,280.542653731,70.1237758333,202.921568052,6.7950611384,507.032285492,0.722782,1305,-364.713,7.40340533833,137.955950429
357.27228455,417.6,1306,327.09367059,357.186,357.199711392,357.606,266.836,124.825,3115.38946833,1503.71702854,629.408972649,57.7207007446,258.822755828,5.12322231148,547.618826911,0.705728,1306,-364.705,7.16933515367,127.345467008
357.363912452,483.777,1307,568.923987029,357.277,357.272534317,357.676,266.956,124.873,1201.08096036,820.617453602,145.364338029,62.9335587903,245.264524775,6.09018298702,492.698222093,0.729219,1307,-364.986,7.47504635169,102.184363163
358.147695225,460.964,1308,217.660700662,358.051,358.064072224,358.457,267.112,124.909,3326.70954421,1338.90853397,751.613394779,114.808305098,256.794810268,5.74404483991,703.386360692,0.691044,1308,-365.746,7.47599353912,182.623881764
358.313975473,455.859,1309,283.415109519,358.266,358.245365283,358.624,267.311,124.98,3742.67534067,1219.47082759,955.145104896,68.6804871503,237.162942577,5.17656988384,617.057882908,0.704076,1309,-366.161,7.33157035209,127.605446363
358.895057029,469.081,1310,292.684182986,358.792,358.803781305,359.204,267.463,125.009,1857.61428278,819.915867889,407.9483885,106.850930641,230.058238783,6.10530401788,490.254215624,0.730175,1310,-366.552,7.45451538222,148.297847913
358.410695189,432.443,1311,325.334888877,358.266,358.297972037,358.708,267.602,125.046,2917.5201692,1441.36448918,875.844241953,84.8094114756,227.933617022,4.34049673148,469.038045393,0.711309,1311,-365.994,7.24759778499,116.078026058
358.587908059,465.504,1312,185.208421019,358.487,358.494999352,358.903,267.736,125.107,2775.78678347,1800.59349591,884.214277124,68.6170634673,211.799984876,5.570188845,407.807157076,0.684162,1312,-366.131,7.5229396409,106.393723546
358.722369233,465.507,1313,842.655781644,358.606,358.595422416,359.074,267.833,125.147,3281.23148448,2297.53090913,850.86119256,66.0717814674,253.780405104,5.63152297285,409.587216454,0.701707,1313,-366.487,7.53981672138,89.0965623956
358.766689078,456.898,1314,895.00238245,358.672,358.678234445,359.123,267.999,125.145,3444.07409192,2607.28409255,860.099277002,76.0135177457,268.950860245,5.86415601865,746.471631099,0.679503,1314,-366.473,7.47294052941,146.638229731
358.900601464,473.969,1315,349.377375521,358.759,358.771510291,359.227,268.152,125.22,3281.91158692,1528.47221866,647.064489767,96.2241392206,241.533297037,4.77521843464,513.032297141,0.709715,1315,-366.595,7.51138632025,168.8326185
359.247139256,471.334,1316,2370.22434474,359.121,359.127305928,359.575,268.334,125.261,3532.06654722,3347.4235447,316.064958112,70.7939679375,275.803121966,5.21365437402,348.645444619,0.628187,1316,-366.935,7.58596973601,104.875788285
359.148130866,481.599,1317,453.100759702,359.015,359.010582823,359.475,268.439,125.313,3098.84628967,1563.75800533,929.030998873,157.252072979,224.060128044,5.12393650143,669.744459913,0.715691,1317,-366.836,7.54852947414,208.360996877
359.622493123,482.249,1318,996.226857877,359.493,359.498806296,359.925,268.522,125.367,3704.08745505,2522.65529555,951.452237429,86.4942952853,270.735004939,6.28496090111,435.288871098,0.751509,1318,-367.086,7.56679665398,122.477273013
359.165561283,482.489,1319,792.808862184,359.002,359.023202176,359.475,268.658,125.413,2414.08578196,1169.40456968,292.58987238,84.3858550222,260.745525418,5.63104884446,534.535569072,0.750442,1319,-366.691,7.53090541368,134.056399964
359.516123307,462.387,1320,1016.00844388,359.393,359.389306028,359.832,268.816,125.433,3465.04020172,2364.85131213,912.220461812,81.956339233,266.133783045,6.61720074522,464.391136187,0.757276,1320,-366.895,7.27831166427,124.373600297
359.144473519,465.729,1321,666.442423698,359.011,359.023495319,359.463,268.969,125.427,3330.65457566,1592.9849113,984.220170806,54.8182249665,252.266481687,5.73058861839,265.829455732,0.757132,1321,-366.928,7.51746560304,76.0179550449
359.375892329,478.473,1322,827.952995699,359.251,359.263159573,359.694,269.076,125.472,3265.22286824,2465.02875937,808.196256546,114.654256777,262.808048881,6.20692307979,962.713801998,0.646426,1322,-367.354,7.5493533499,227.475040424
360.331344137,450.548,1323,254.406019785,360.224,360.221720539,360.682,269.225,125.5,3354.16037555,1803.63648595,1230.62051797,87.1262155463,231.036624546,5.8736801468,559.527828306,0.732228,1323,-368.373,7.39642180318,153.21428558
359.857349643,512.357,1324,1051.04221925,359.72,359.745158553,360.183,269.383,125.559,3472.81628156,2705.0231401,926.364850602,110.166076968,266.085715464,6.46448890243,614.457974532,0.623156,1324,-367.958,7.86408959678,172.753983055
359.685521443,465.434,1325,801.762243509,359.6,359.585103667,360.031,269.517,125.614,3213.30036153,2439.60552826,816.536541626,90.4632301651,251.846459473,7.4710476776,761.244999936,0.632777,1325,-367.752,7.51099055939,163.472610733
359.98376246,475.157,1326,240.890727858,359.893,359.892553506,360.34,269.631,125.637,1014.20305087,326.237506646,123.972752917,139.546676569,165.484463508,6.13615254104,680.464968391,0.671376,1326,-368.184,7.64483075002,206.073877443
360.832120644,474.126,1327,702.339861482,360.75,360.748981609,361.162,269.749,125.659,2194.79124929,1163.87424073,423.685777999,93.5527270967,227.932532663,6.24952939886,332.932281555,0.694658,1327,-368.918,7.56155696019,104.227964737
361.369521422,437.203,1328,178.437247317,361.281,361.288414308,361.662,269.882,125.697,1848.27432967,888.490223784,377.304486861,43.5507818807,202.281405992,5.20840005515,291.454353876,0.754264,1328,-369.207,7.43354500279,67.0652028248
361.049684225,451.739,1329,565.906718262,360.952,360.958220591,361.373,269.989,125.734,2864.60347514,1334.77818695,925.843231166,33.9863520723,225.512927051,5.71107110264,327.637783092,0.64733,1329,-368.79,7.42588103162,55.3075644473
361.334297798,444.589,1330,494.980066681,361.251,361.261659094,361.648,270.112,125.806,1842.8658699,1026.84321654,327.69333452,77.4297136182,225.587941601,5.19344287301,584.778680128,0.686685,1330,-369.061,7.43265553079,138.831664014
360.977515852,456.771,1331,444.578799766,360.857,360.873018874,361.301,270.236,125.901,2978.9281915,1537.27518998,711.667994271,73.706184939,237.927912973,5.36779473541,612.368409536,0.663333,1331,-368.792,7.4155752198,130.249471885
361.602538807,477.481,1332,370.373650613,361.489,361.496210931,361.906,270.381,125.92,1484.77396409,758.336540926,216.123148865,120.674311382,208.123597601,7.45836598542,961.751315193,0.7664,1332,-369.245,7.54091224798,223.701805285
361.607629361,486.091,1333,334.762086978,361.531,361.521346005,361.912,270.49,125.939,2447.39798768,1261.28631545,579.14979515,136.433598036,213.935586282,6.14245011629,701.624246192,0.707588,1333,-369.467,7.66239117638,203.03772497
361.33802242,477.307,1334,379.737912852,361.243,361.265182796,361.63,270.626,125.985,1698.32323506,857.331484482,262.400118039,79.7161375193,192.731253583,7.26266898587,475.627151466,0.75408,1334,-368.915,7.55136513814,121.584747364
361.535781436,477.757,1335,526.596029636,361.456,361.444953259,361.846,270.768,126.022,3118.67538494,1245.44048626,617.532439278,132.921401163,241.4149947,5.96580443684,867.279484648,0.670049,1335,-369.367,7.56249045177,215.07355738
361.678471821,458.369,1336,120.713610341,361.549,361.562699828,361.959,270.93,126.087,2414.89293628,869.08054205,427.044594595,70.3227492007,200.399695677,4.98412945311,301.051361419,0.685106,1336,-369.357,7.42428720515,94.4495584123
360.84735338,460.74,1337,540.203177989,360.761,360.770505244,361.147,271.039,126.128,1588.3128538,861.632108948,223.689527345,48.3134258317,217.471247963,5.23559955555,228.080190969,0.67282,1337,-368.669,7.61014389476,66.6617047318
360.987130644,485.337,1338,469.830248559,360.917,360.929285083,361.299,271.167,126.202,2977.63486502,1581.07584773,912.681515673,49.8378391633,224.355434258,5.15960324312,346.051888155,0.659235,1338,-369.005,7.70980837263,83.2612215486
361.486953812,480.761,1339,298.97573054,361.413,361.42032844,361.773,271.276,126.275,1672.59313368,653.160910257,252.121095295,127.148504984,204.164095176,6.26783741143,401.736525275,0.754026,1339,-369.234,7.60579733997,137.22693334
361.398914494,493.815,1340,313.539520245,361.311,361.327932624,361.735,271.372,126.295,935.365591784,542.76236739,137.088842635,108.088216433,187.258844215,5.57467369895,610.984139822,0.786413,1340,-369.219,7.71477008738,185.432956491
360.450770264,464.232,1341,191.473318972,360.401,360.382229138,360.832,271.486,126.327,2159.01065812,652.642822163,294.380791236,49.3799407367,184.738889024,6.86264558152,284.152012204,0.789369,1341,-368.301,7.66862342623,67.9461779656
361.220483047,440.247,1342,199.292294181,361.116,361.152565092,361.505,271.589,126.371,956.147238744,531.195186853,211.912396609,65.9948077659,173.078342631,7.02934262304,261.44016659,0.79638,1342,-368.964,7.42236291161,83.2491531819
361.298279418,469.683,1343,292.674317564,361.257,361.234073678,361.646,271.724,126.381,1280.69251291,498.242945678,195.330585676,124.808590234,173.356135318,6.26224733925,655.145042966,0.797912,1343,-369.246,7.61730309183,204.314580388
361.533828772,435.382,1344,315.382839675,361.434,361.441214395,361.815,271.875,126.435,1794.29015624,612.473226092,253.684050814,111.685572348,188.631611877,6.66203932301,407.310866439,0.832928,1344,-369.452,7.57265998709,149.926626801
361.754634573,432.111,1345,352.090970289,361.649,361.652745558,362.082,271.965,126.465,1480.03765361,687.356849623,230.538292328,82.5101241855,198.507573733,6.59257994071,618.105037373,0.813841,1345,-369.487,7.43771606663,154.240441665
362.129273147,508.304,1346,213.326057835,362.004,362.032767265,362.428,272.126,126.502,2774.79335085,605.047355938,414.311517679,94.3627658078,185.11598393,4.84295783705,395.840774085,0.769074,1346,-369.94,7.91107477186,119.042600542
362.13813507,464.627,1347,206.44715953,362.037,362.054845724,362.419,272.306,126.618,2158.36435672,872.096046245,467.815040015,55.8554803722,208.709200837,5.60292051772,751.571154888,0.783255,1347,-370.025,7.55724351547,134.073275192
362.555830951,499.299,1348,339.642986646,362.476,362.483100643,362.847,272.395,126.645,995.114726606,670.396546283,170.770236527,103.865782465,206.542305619,6.35924876918,655.905385182,0.81143,1348,-370.383,7.76264742529,184.535675227
361.912017163,476.538,1349,217.776873828,361.839,361.851605883,362.256,272.562,126.751,2492.71718398,1066.9044287,551.189330258,81.5326705599,216.304764956,6.12748127371,541.673962534,0.795093,1349,-370.188,7.84009557478,143.206794246
362.806969665,466.658,1350,207.705517468,362.773,362.752310862,363.146,272.663,126.777,1478.88663818,731.877508028,276.187010931,38.7043283272,207.987886287,4.98169190029,360.480325834,0.835087,1350,-371.299,7.71186211694,68.3157487314
362.809242864,482.957,1351,191.379613649,362.721,362.7499552,363.116,272.849,126.828,1636.00233145,604.007140764,254.786322001,115.301591106,185.763360643,5.51806408489,575.795551961,0.832802,1351,-371.15,7.78027128956,148.48828156
363.754113526,480.056,1352,176.005707228,363.68,363.700019546,364.061,272.965,126.865,2141.10732603,707.063908,439.854479728,67.808344286,187.44239441,5.42961105047,494.860675081,0.86037,1352,-371.603,7.67682636393,113.759839287
363.693101552,456.194,1353,125.44034095,363.628,363.627380937,364.025,273.128,126.916,2406.98383067,856.439386648,516.341156621,95.6895811398,201.051745159,5.61127812399,867.309561505,0.834138,1353,-371.268,7.50747817105,207.107066843
362.84196712,466.531,1354,220.884388693,362.762,362.778147441,363.145,273.24,126.995,2737.86564509,953.89825295,518.449056652,103.408076972,219.436161648,5.75433237871,710.032966801,0.823526,1354,-370.762,7.5281549214,169.866298067
363.162509488,492.206,1355,250.169847416,363.137,363.124509985,363.489,273.317,127.037,3277.09788446,1170.51134921,760.473139743,46.8551907827,200.567435408,5.38205083436,315.428705576,0.853858,1355,-370.938,7.6184422749,68.5199487052
363.291839274,553.385,1356,570.062697485,363.229,363.245522731,363.554,273.411,127.069,3086.55240145,1586.2169654,949.146572276,116.321471373,217.021966902,6.78081845329,703.702586996,0.825506,1356,-370.885,7.96160244187,189.86812477
362.832367889,487.615,1357,466.013170597,362.755,362.77073985,363.166,273.529,127.055,2824.41958838,1672.75488612,808.23456167,116.439992328,210.15603013,5.45471952515,612.068112961,0.814136,1357,-370.748,7.67811923942,169.679269225
363.037923244,505.022,1358,243.391070648,362.983,362.979634152,363.355,273.691,127.077,2626.83186661,1296.95191792,698.788175144,65.3047964614,199.034376615,6.24679487427,448.801246297,0.811151,1358,-370.847,7.6184438266,113.549549096
363.283227483,474.155,1359,247.4234835,363.221,363.2156027,363.611,273.811,127.061,2435.05442811,969.991579715,394.825051235,91.4992349577,214.989869438,5.61526006363,784.015544707,0.817995,1359,-371.256,7.50076600229,174.131104928
363.066571539,485.03,1360,161.094028878,362.966,362.973466711,363.369,273.937,127.136,2772.48341879,1025.27454251,812.054612309,69.060170698,175.881830919,6.0796832828,407.771624374,0.806954,1360,-370.731,7.63508003655,107.074708549
363.108306914,508.386,1361,323.974843922,362.991,362.994440528,363.413,274.069,127.162,1633.44492028,866.081894949,285.753946709,56.6667769238,186.996329159,6.66187566435,375.703702301,0.821044,1361,-370.747,7.81768924282,88.457901789
362.096020653,532.417,1362,259.340590339,362.012,362.015480163,362.44,274.204,127.209,825.474974365,471.462366343,142.448969435,63.6063699272,162.077336426,6.12337234956,300.359207516,0.809271,1362,-370.104,7.91485684932,89.3764116005
362.437821701,486.523,1363,256.710317304,362.34,362.342694562,362.759,274.293,127.246,958.227372998,491.739088821,169.830405383,53.6446730297,172.66562242,5.53306135956,376.365997361,0.807035,1363,-370.408,7.69702310248,89.686603984
363.558677276,461.255,1364,372.725257185,363.434,363.440086081,363.84,274.476,127.281,1032.58588175,610.387895167,147.102912393,60.3530310249,170.826089328,6.01793977151,307.743688122,0.844307,1364,-371.343,7.66239778345,88.2216043885
362.637715738,498.116,1365,316.039696703,362.55,362.544016915,363.004,274.598,127.303,685.721942417,474.756244888,109.519103978,107.566171455,158.361607302,6.790989426,411.67517651,0.835354,1365,-371.099,7.81502966331,128.018633206
363.142669312,487.849,1366,279.196119849,363.057,363.056258729,363.476,274.767,127.385,650.867516162,444.4161891,96.2016814662,66.2366021876,155.463738281,6.29072350955,475.415875179,0.822065,1366,-371.413,7.61545820736,105.55425862
363.829074515,478.812,1367,278.287378631,363.727,363.75133616,364.12,274.914,127.416,555.985603483,369.565516301,57.4649714338,55.4640434532,143.80582454,4.48834894319,410.749090679,0.859865,1367,-371.604,7.61835018253,106.757353941
363.680355299,531.733,1368,238.140539669,363.571,363.574328857,363.952,275.022,127.451,653.961763994,325.410472624,60.2687673569,39.9193726411,150.467156333,5.18175667314,316.260193381,0.810921,1368,-371.431,7.92535296021,69.5812822069
363.734857165,500.47,1369,256.943388465,363.617,363.622528026,364.098,275.17,127.48,690.519091825,343.695926363,103.072397293,121.615798301,155.68875713,9.06087672788,722.386739068,0.830144,1369,-371.822,7.83880659119,200.810770025
362.982646955,482.763,1370,299.930076807,362.852,362.854177195,363.283,275.299,127.535,911.502271488,454.074870648,141.563461826,84.3884814703,171.312376575,6.51310961401,593.448307685,0.84552,1370,-370.912,7.75169718359,144.214379997
363.191353874,484.188,1371,240.531147897,363.084,363.082934741,363.534,275.448,127.582,2185.95479015,1022.61789677,530.881579351,106.659947549,202.543253835,6.30654196814,579.1199416,0.892599,1371,-371.067,7.73940371396,155.692821523
363.029578855,463.123,1372,222.583092695,362.89,362.904041668,363.271,275.536,127.648,1976.86919104,832.227357688,467.903184091,67.2727790172,192.341981663,5.08207160755,451.533647688,0.870435,1372,-370.811,7.61075948467,121.221926143
363.832503473,490.476,1373,288.941455196,363.684,363.673218397,364.152,275.716,127.689,2692.01232454,708.451679612,403.322711745,72.1405431117,197.27930686,5.57845589779,307.694501548,0.888972,1373,-371.807,7.67082454858,100.415532424
362.831781358,530.275,1374,231.368262364,362.647,362.659629178,363.157,275.855,127.721,930.779764683,598.765297509,179.980572504,167.491587503,188.807970582,6.05251393203,813.955686706,0.862707,1374,-370.621,7.86352708298,263.229033187
362.481641221,511.793,1375,285.910346445,362.348,362.361540711,362.794,276.077,127.774,1217.70330698,650.297484036,231.678304758,60.7796052143,201.522261345,6.25601582441,536.628859779,0.892866,1375,-370.457,7.8183917472,115.952642782
362.905647481,465.384,1376,266.375180223,362.817,362.81217964,363.201,276.185,127.799,1527.42426498,566.079219435,324.642578216,47.2916219964,172.404794681,5.23552986324,363.412058304,0.856257,1376,-370.734,7.5881543994,76.1601291518
361.816955919,490.979,1377,278.123906311,361.681,361.695985694,362.156,276.334,127.832,1658.43482353,691.552413305,279.192320524,67.3137004743,198.215982476,6.01185403915,524.507371882,0.843681,1377,-369.877,7.76150644766,115.938046648
362.214350279,477.801,1378,203.932275349,362.108,362.110609761,362.522,276.444,127.817,1388.25907021,589.328759094,234.97521631,80.2548831929,190.157054056,6.52242794306,642.46517764,0.796484,1378,-370.346,7.68497727474,139.247613623
362.354440537,469.441,1379,312.30718639,362.242,362.251888245,362.67,276.59,127.881,1243.53520088,593.956834547,228.608758523,105.291880772,184.619484152,5.7300523468,1068.992208,0.796562,1379,-370.671,7.65854211813,240.488531502
362.591780889,481.234,1380,207.926613109,362.498,362.500857823,362.902,276.688,127.925,1017.80276888,457.927238618,169.50126823,89.8045101357,174.917385972,6.65485458245,690.949266446,0.785674,1380,-370.53,7.69406949575,161.717012068
362.971191132,506.492,1381,223.094989201,362.878,362.881052523,363.291,276.83,127.946,970.083163153,438.474770144,163.52392467,61.8962273457,174.099172942,6.29140385638,313.42737912,0.818829,1381,-370.821,7.79963339158,90.6455439512
362.808888228,540.511,1382,145.924707422,362.709,362.719157303,363.143,276.968,128.002,1114.76435544,470.429332256,205.65717987,68.9251396297,178.849778128,6.06950985758,295.029835642,0.828004,1382,-371.09,7.99121454995,85.6702942803
362.572466351,479.086,1383,226.295233956,362.44,362.444726601,362.924,277.125,128.038,1395.58354586,507.058286848,221.808318444,129.009415115,175.52034341,5.53785187895,553.154868363,0.836003,1383,-370.621,7.66750753706,162.344115394
363.706108549,466.988,1384,188.604953987,363.619,363.616649461,364.024,277.217,128.081,1202.26230737,602.064984903,159.114168792,77.910321456,197.729579867,4.24251248785,565.657434469,0.856811,1384,-371.892,7.59694115121,134.86416495
362.648634571,493.13,1385,214.480948664,362.545,362.555956928,362.987,277.372,128.173,611.907990564,326.961320474,67.6302076952,50.5703360975,154.078972161,6.06508390083,342.994203611,0.835211,1385,-370.764,7.80959360813,74.3978483616
362.919203679,481.575,1386,268.853192626,362.792,362.803686102,363.235,277.487,128.188,678.975967273,428.340915858,127.133807317,107.900585144,168.382533549,6.53912951504,401.242378,0.851072,1386,-370.47,7.66089788488,145.308651145
362.051023177,502.746,1387,210.719927407,361.934,361.92999304,362.396,277.557,128.206,869.73014536,365.409161207,139.234541936,66.6332126067,154.123957437,7.58128984433,309.992477521,0.821673,1387,-370.138,7.79886355355,83.1925512466
362.905923572,478.885,1388,230.6002579,362.794,362.813807308,363.228,277.663,128.252,988.611605892,490.274511694,175.052734759,81.6695741047,177.865817612,5.99005188325,567.270251638,0.842239,1388,-370.896,7.7187136386,154.211408399
362.904075112,495.455,1389,509.593241732,362.795,362.8022296,363.196,277.806,128.329,1274.157875,766.489358927,205.090104867,101.57830294,213.095085211,6.31118428895,713.3436189,0.861748,1389,-370.816,7.72708583086,205.456612633
362.694850235,463.667,1390,589.450636777,362.595,362.600182994,363.023,277.936,128.371,3071.00931013,1152.80400603,593.95986215,161.604267717,236.496094626,5.265237646,1217.7790306,0.88822,1390,-370.833,7.5621178306,323.848143803
362.833209406,467.516,1391,691.270684189,362.742,362.73383685,363.19,278.065,128.41,1916.66195983,994.34719676,289.977720211,112.467531962,259.65534031,4.87308051497,1013.35198553,0.88398,1391,-370.577,7.5883452055,250.48265001
362.240686555,499.704,1392,180.609841821,362.128,362.139959135,362.557,278.16,128.433,2358.30814341,830.708791916,444.118666679,170.746104214,225.928657213,7.14236378871,759.854588551,0.916754,1392,-370.201,7.71157092382,222.758915248
362.203106613,477.043,1393,126.833665076,362.079,362.095126136,362.51,278.288,128.456,3390.05024959,904.377330501,829.275288711,82.6794784933,204.186748102,5.83849170225,468.126963284,0.865715,1393,-370.145,7.59352006854,133.570297495
361.689073053,505.573,1394,214.942004434,361.581,361.577732269,362.013,278.391,128.531,2733.12876443,1030.86797798,570.753425977,90.8305507788,233.643165071,5.8169770738,632.575709913,0.855362,1394,-369.41,7.71821957789,154.876100317
362.226778867,512.954,1395,172.938178196,362.127,362.123777372,362.572,278.447,128.576,3106.32176917,978.013109587,643.322849618,181.476356084,220.962876127,5.563518111,1475.1995709,0.849003,1395,-370.079,7.79999482977,399.414777214
361.978179017,488.497,1396,282.930989653,361.847,361.849520494,362.289,278.578,128.599,1359.28718845,522.45624302,302.137165811,74.4449482401,191.251095776,6.0180250292,321.969710385,0.832907,1396,-369.696,7.65302630763,100.81701124
362.243290655,497.212,1397,242.588906699,362.101,362.106538367,362.582,278.667,128.62,1452.50575932,547.253627052,319.764209861,204.769156321,190.012543017,7.08072612393,633.583542057,0.837232,1397,-370.133,7.79205470401,252.269352579
361.2778369,491.29,1398,391.595756084,361.142,361.143663167,361.654,278.81,128.682,3251.62727397,1032.76175591,552.550644489,61.3448315189,248.124114081,5.48647884924,610.129481797,0.861261,1398,-369.301,7.63941290945,138.919969786
361.451248102,486.376,1399,393.297238049,361.327,361.328099795,361.798,278.995,128.725,1921.51297297,916.156443931,332.771831965,114.61055694,245.877212701,5.21243439498,741.241332677,0.862579,1399,-369.62,7.78046371138,207.051774151
361.271596287,514.494,1400,277.808916884,361.181,361.16976514,361.619,279.13,128.78,2957.94860873,1181.7507876,613.88020592,67.4313039729,255.30802676,5.30692393973,514.607006623,0.892118,1400,-369.298,7.81079158459,126.756548031
361.844777234,487.207,1401,293.384117232,361.729,361.746894523,362.155,279.332,128.779,1576.04478168,778.008036047,341.951164033,171.6311727,224.13872696,5.7126602024,534.038118416,0.842777,1401,-369.905,7.5890629326,167.759375136
361.93733272,506.485,1402,155.941448178,361.786,361.81445538,362.233,279.509,128.862,2525.40129058,468.237958506,494.868762849,91.8486031399,162.239952853,7.59220710118,432.920378988,0.85296,1402,-370.042,7.87534876523,119.923419482
361.729349906,504.371,1403,159.189559101,361.653,361.645967657,362.06,279.672,128.963,1272.52755765,410.048134718,295.529017527,110.503032339,165.51501359,5.45290338588,717.904818684,0.846762,1403,-369.793,7.81019074144,190.059079376
362.110267974,478.61,1404,165.671414264,362.027,362.023339339,362.444,279.824,129.067,2120.9392997,686.990420755,426.714016254,81.9856427738,205.876036122,5.56841494998,469.299812633,0.832357,1404,-370.224,7.61887075379,114.674081204
362.143099333,481.368,1405,161.134203478,362.014,362.025993157,362.437,279.945,129.083,3140.9710554,794.528987045,694.084969874,87.8379546592,189.338148139,5.2334849109,557.20466957,0.846267,1405,-370.238,7.78107334611,158.029278949
361.871099577,513.765,1406,232.181967357,361.772,361.773889804,362.222,280.101,129.11,1285.2530524,616.797441742,272.040551107,131.416634172,180.031167191,6.09263482384,669.718838913,0.852553,1406,-369.846,7.97407165184,209.364385291
361.26491417,529.653,1407,134.219534477,361.115,361.138612103,361.531,280.184,129.112,1456.2717928,460.74396382,326.890633299,88.0407788221,158.617340649,7.35334803783,355.77903883,0.864218,1407,-369.212,8.03829762548,102.49407351
361.77175611,504.103,1408,397.989956161,361.681,361.682080159,362.079,280.257,129.133,1828.93510584,777.74835143,386.057569824,75.1609389513,207.095569821,6.24506981656,470.769845925,0.858388,1408,-369.823,7.89027686037,112.895513547
