MinEsReturn,Epoch,MinReturn,MaxEsReturn,AverageY,MaxReturn,AverageEsReturn,AverageReturn,StdReturn,Iteration,AverageDiscountedReturn,QFunRegParamNorm,AverageQ,AverageQLoss,AverageAbsQYDiff,StdEsReturn,AveragePolicySurr,AverageAbsQ,AverageAction,AverageAbsY,PolicyRegParamNorm
63.3323955923,3034,602.643982502,750.456358077,25.1961334499,1024.905965,349.434084271,876.395760288,75.2025163906,3034,222.051713742,264.372,25.1946,1.54331,0.420302006321,266.669441808,-25.3666,25.2093,0.999651,25.2009316442,229.682
296.202033735,3035,684.160119714,632.296986794,25.1180756983,1053.16698459,506.109663649,856.239302888,96.0426341279,3035,227.88854203,264.407,25.1186,1.53116,0.433131792782,116.597906355,-25.2985,25.1349,0.999665,25.1228355971,229.658
46.9785652174,3036,516.777394624,597.309976308,25.2041664831,1203.97034508,289.554259868,819.249566509,212.645322607,3036,218.973672065,264.387,25.2028,1.45488,0.41217615152,175.102028482,-25.3953,25.2167,0.999625,25.2090949783,229.655
69.3625165374,3037,394.368274238,667.02274901,25.139067104,1678.35561776,371.273594341,944.181129839,234.470841393,3037,215.143079015,264.433,25.1384,1.83499,0.439130072356,187.555650406,-25.347,25.1527,0.999481,25.1451780121,229.817
98.0365221865,3038,569.179890831,810.100691559,25.1552119519,1404.79337044,436.36181822,826.343262875,188.781405251,3038,214.863090313,264.447,25.1548,1.56488,0.441368097095,251.393777965,-25.3376,25.1705,0.999507,25.1617765158,229.776
41.3418917389,3039,721.093635854,922.958206562,25.2403085916,2080.81118357,283.950320703,1024.58880507,311.06370831,3039,209.545038491,264.495,25.2402,1.79605,0.435429137575,290.041484198,-25.43,25.2546,0.999197,25.2462498344,229.814
352.022719871,3040,275.721782506,856.721625402,25.2187965642,1502.23943087,560.130105099,654.106280993,323.160485028,3040,180.188125859,264.499,25.2178,1.51235,0.422882864565,194.502167572,-25.4235,25.2347,0.999402,25.2283439355,229.752
157.993128271,3041,287.987684523,561.540210541,25.1883094835,1281.72025721,405.330560681,756.820355123,252.343740381,3041,199.512969914,264.548,25.1876,1.44253,0.421162613429,168.406709734,-25.3874,25.2067,0.999373,25.1974987242,229.813
503.893629642,3042,297.170025508,1140.69466396,25.2426631526,1258.17915645,840.656407383,784.138722847,192.976254835,3042,207.883991772,264.55,25.2415,1.62362,0.42832754871,228.045064806,-25.4326,25.2558,0.999312,25.24943593,229.836
43.5816979125,3043,278.530060934,701.150204804,25.3322254257,1211.58261239,347.676543045,802.932286277,190.247587431,3043,207.544901384,264.575,25.3321,1.30795,0.399092892069,202.699489419,-25.5231,25.3481,0.999457,25.3396901702,229.74
225.373020207,3044,283.637455017,599.298191853,25.2192407549,990.201487973,364.761547379,627.499050636,210.247350433,3044,194.784501582,264.59,25.218,1.59293,0.430951478278,116.210964226,-25.4107,25.2339,0.999341,25.2254983977,229.785
69.8784067646,3045,287.300606085,546.72594232,25.2559174079,905.887197736,307.823445189,613.013843318,110.779980871,3045,209.107450073,264.654,25.2568,1.53128,0.432669611802,149.295144422,-25.4573,25.2706,0.999423,25.2630769387,229.806
235.690454925,3046,554.315078022,687.302588367,25.2834405704,1121.00030708,424.530626324,686.447739724,142.316749167,3046,213.434737381,264.678,25.2836,1.68542,0.436248594242,163.163328289,-25.4711,25.3002,0.999385,25.2919965004,229.85
44.6515659627,3047,280.718305272,556.195172808,25.2988803719,1062.12928421,244.280324897,519.755073137,171.460970098,3047,190.754166126,264.696,25.2975,1.15117,0.400009502946,157.354660233,-25.4859,25.313,0.999129,25.3053837863,229.928
41.7373881164,3048,318.481703974,344.224882518,25.3246935122,1188.89005905,226.876484713,532.265191098,209.486848312,3048,191.989280571,264.718,25.3259,1.26383,0.403535853654,117.814272774,-25.514,25.3379,0.999311,25.3302364812,229.93
45.6954768726,3049,320.577705334,536.926231988,25.2739473965,1034.21824522,318.329976142,559.401049866,200.589786587,3049,194.52008456,264.727,25.2742,1.31152,0.408095681706,140.598283471,-25.4375,25.2888,0.999395,25.2783693218,230.009
43.2978009832,3050,277.101910981,637.228236767,25.2560610596,824.625690892,268.552921531,494.859314678,116.424359136,3050,189.874485148,264.733,25.2567,1.50719,0.412122162584,176.509854145,-25.4057,25.2696,0.999339,25.2599653093,230.138
100.082700849,3051,278.655792077,633.753995568,25.2578753074,844.52436344,299.656964835,410.486537924,144.28357425,3051,169.993062642,264.758,25.2566,1.61948,0.421964306531,169.755285925,-25.4285,25.2732,0.999508,25.2626934369,230.147
257.955057433,3052,307.559552004,459.541566344,25.2661308202,549.00259204,324.633013795,372.224116819,52.9311659749,3052,171.869733494,264.805,25.266,1.18877,0.382942438932,60.99811896,-25.4335,25.2798,0.999074,25.2725195526,230.263
267.884142913,3053,305.335883966,427.292621146,25.2496705243,414.612432734,328.612057809,323.137216085,13.4144051749,3053,160.218635018,264.815,25.2503,1.62486,0.427190472342,43.2350043188,-25.4127,25.2652,0.999322,25.2568951216,230.299
66.2755745342,3054,305.638268201,379.489746836,25.2723427797,514.504905616,240.403812242,380.108307869,55.7009307092,3054,174.133191952,264.826,25.2726,1.52526,0.418717563198,112.736014063,-25.4361,25.2866,0.999444,25.2775650394,230.204
72.4184452859,3055,324.877516735,468.233823582,25.2687684566,569.751159507,288.456340276,384.746323284,57.3341713736,3055,175.115478665,264.855,25.2661,1.28232,0.403658044305,134.694366274,-25.4134,25.2812,0.999287,25.2737867648,230.21
149.63809245,3056,309.228648321,413.442702919,25.2833157972,543.736525015,286.563284766,392.750662939,56.6712063891,3056,175.083298524,264.894,25.2839,1.27235,0.403229928992,91.032160062,-25.4325,25.2955,0.999573,25.2876979335,230.236
293.0165092,3057,305.019304111,418.764518932,25.2200028849,505.409629709,346.644802765,399.189060978,47.3546198228,3057,177.902176405,264.915,25.2183,1.35154,0.411995958771,38.9915203647,-25.386,25.2339,0.999469,25.2262138513,230.27
196.627246569,3058,307.464943243,433.136723929,25.2176516813,643.54894124,316.364513214,426.500550632,61.6494040256,3058,180.44067327,264.914,25.2181,1.40684,0.410139373139,83.4945078692,-25.3619,25.231,0.999424,25.2233609014,230.214
185.408811198,3059,322.265570389,444.456532694,25.1562728301,665.607736435,332.314511015,476.656262705,68.6723879139,3059,190.132793088,264.933,25.1555,1.6695,0.428621168816,74.6898269256,-25.3183,25.1703,0.999465,25.1619283564,230.25
32.6015373165,3060,293.545280059,492.189503096,25.1354294864,647.163840974,331.217198516,471.848421527,74.423985601,3060,189.275371169,264.958,25.1374,1.43323,0.404244828463,127.240576472,-25.2966,25.1492,0.999563,25.140086052,230.389
94.6764186161,3061,290.174120291,691.376546016,25.1259726255,847.837944521,316.886436412,572.048682591,121.627226471,3061,203.409578553,264.924,25.1253,1.47043,0.407495596172,169.5057753,-25.2848,25.1391,0.999448,25.1313838436,230.365
46.8186949031,3062,517.53197361,568.809079249,25.1419049749,999.518713683,330.86472316,798.824808197,119.268625886,3062,224.784621505,264.919,25.142,1.58676,0.415071210935,197.566235689,-25.3136,25.1547,0.99921,25.1477182292,230.311
20.9012629754,3063,515.950841319,626.834980891,25.1008448727,911.837816335,374.833301357,628.183644421,103.204457726,3063,213.761296003,264.986,25.1015,1.58662,0.419407913352,188.679679833,-25.2441,25.1132,0.999343,25.1052242361,230.233
10.4050874661,3064,548.938258088,621.067188633,25.1185862601,1007.98806192,225.568085693,704.706641952,116.793794736,3064,217.998102127,265.028,25.1202,1.68131,0.422537733116,187.544448048,-25.2758,25.1338,0.999479,25.1243439553,230.321
194.360502297,3065,511.26860103,535.91719943,25.0978943448,802.71172611,413.702683211,588.766000117,50.7669707977,3065,212.17974892,265.046,25.0966,1.40951,0.409373780612,106.190521561,-25.2475,25.1088,0.999494,25.1027140637,230.341
14.905883791,3066,551.992095699,603.132136641,25.0055946623,998.045939978,313.861506499,656.727460968,101.258786728,3066,218.254288519,265.086,25.0049,1.43258,0.410967063153,206.318206379,-25.1674,25.0182,0.999426,25.0124363826,230.413
78.784763481,3067,558.461985513,538.773450144,25.0784348599,1169.44680486,289.673305108,709.885909371,133.370893252,3067,219.708630181,265.128,25.08,1.46135,0.402923841891,169.079393228,-25.2269,25.0925,0.999504,25.0849847378,230.528
295.08971351,3068,573.181449596,601.593087846,25.0463257051,966.005151931,395.131159017,764.005781704,103.898269046,3068,223.282454477,265.166,25.0435,1.42713,0.408100663091,89.9947204279,-25.2058,25.0557,0.999406,25.0498193847,230.575
80.306051215,3069,689.402043552,613.038315135,24.9264923571,1064.81406161,429.98853606,854.645979388,93.5141847592,3069,225.744282249,265.173,24.9278,1.43067,0.401571111938,176.545388194,-25.0576,24.9401,0.999466,24.9322376952,230.642
104.249606648,3070,636.14911211,853.292899745,24.9191126948,1089.98319708,379.724274295,800.982647189,116.582297539,3070,223.868998945,265.228,24.9191,1.59582,0.417560823364,295.742415596,-25.0658,24.9306,0.999457,24.9236655146,230.665
323.927235301,3071,543.758078073,706.085218658,24.9002087375,1230.27750416,524.83523271,829.604801134,162.232477231,3071,219.309326012,265.283,24.9,1.49749,0.402531584088,113.706182897,-25.0533,24.9117,0.999411,24.9050560526,230.66
9.13937926624,3072,654.451703861,826.862635181,24.897353243,1429.29911562,349.994077308,1051.52007287,177.48104499,3072,231.258182687,265.322,24.897,1.50048,0.409334389047,283.884480473,-25.0832,24.9095,0.999408,24.902641268,230.829
107.646815076,3073,586.841091187,1056.6423987,24.9620733523,907.456246894,614.203606815,775.869718912,65.2228214494,3073,232.092116428,265.386,24.9613,1.44233,0.412591613009,346.666267097,-25.1351,24.9748,0.999578,24.9677310126,230.814
282.024564016,3074,564.374918556,571.675545728,24.9038874148,894.172213287,397.194427226,775.304735801,68.2081619597,3074,231.631506637,265.415,24.9026,1.22377,0.391197689434,116.348302785,-25.0535,24.9173,0.999421,24.9095846809,230.782
104.271988777,3075,731.75588635,566.817971745,24.887671024,1252.43072472,361.747813619,883.890625224,129.180235794,3075,233.632676331,265.449,24.8885,1.2263,0.38942062204,183.215575377,-25.0503,24.9032,0.999378,24.8944652642,230.791
78.8687848167,3076,1198.49348561,546.240083566,24.9324771344,3258.46350599,284.28151951,2019.62158609,739.897449034,3076,246.322981981,265.49,24.9319,1.18036,0.392366044803,147.086406043,-25.0962,24.9452,0.999546,24.9380524234,230.819
13.3980798665,3077,810.76768729,608.476378045,24.8763688961,3335.19962168,348.15254351,2139.15106043,1034.60218148,3077,250.987747213,265.531,24.8752,1.28209,0.394035448956,233.328499293,-25.0091,24.888,0.999535,24.8823583819,230.715
151.681680356,3078,770.883924661,762.254848758,24.9550107074,3367.06229269,437.552099668,1172.01310013,606.045000872,3078,245.056644956,265.575,24.9545,1.6404,0.410864470159,189.035946114,-25.108,24.9649,0.999348,24.9600076595,230.786
206.886842186,3079,1103.43656882,652.911499274,24.8483658824,3166.09221808,381.381089579,1934.42727947,812.594893292,3079,247.06134003,265.598,24.8469,1.25601,0.386645195972,169.175027914,-24.9982,24.8605,0.999534,24.8541703307,230.829
132.36027654,3080,846.355688849,680.119889451,24.8684886615,2448.06260446,482.695052573,1268.56369635,303.337709422,3080,245.174302836,265.669,24.8668,1.27301,0.392135056452,215.827591528,-25.035,24.8778,0.999393,24.8722078914,230.897
55.8936840374,3081,704.740365126,716.046038687,24.8851520258,1021.08923257,370.091195709,884.183199059,89.5467079806,3081,228.012083413,265.71,24.8844,1.33786,0.393879873568,226.784390555,-25.0524,24.8964,0.999371,24.8899027682,230.877
25.6134801683,3082,475.162240754,887.851697637,24.9490976466,1035.42413734,442.95367604,841.194349219,117.003201735,3082,222.908898108,265.726,24.9494,1.38096,0.404685707094,346.385542902,-25.1543,24.9604,0.999523,24.952785937,230.89
155.959735553,3083,709.615421543,1099.95441082,24.9116847307,1373.96785988,471.54242363,971.961168781,148.073500395,3083,229.371455266,265.794,24.9091,1.4431,0.406265796752,304.77751816,-25.0904,24.9231,0.999583,24.9178152551,230.959
53.7978579862,3084,597.980464827,820.579248184,24.9063976002,1018.49221792,512.074359614,847.135979688,114.735914825,3084,226.898295997,265.821,24.9069,1.30772,0.392443276236,283.433867416,-25.0829,24.9205,0.999421,24.9100405173,230.974
43.1410566037,3085,643.887380157,753.442796234,24.9344403148,1001.52657094,242.66505889,872.700166533,86.914647757,3085,233.501787246,265.881,24.9309,1.62104,0.418769603186,206.727620233,-25.1015,24.9468,0.999405,24.9417856899,230.826
72.1024021123,3086,715.834067996,917.057195014,24.8679013066,958.824342745,368.404653847,865.107236755,65.1339684304,3086,238.81731576,265.887,24.867,1.51798,0.411295773917,290.163788333,-25.0543,24.8808,0.999391,24.8746470584,230.971
54.6049911357,3087,690.23590788,702.243050521,24.9292913109,963.346667291,371.805164427,824.070850846,72.6904173809,3087,235.444342908,265.956,24.9276,1.55613,0.418555563987,232.661967452,-25.1219,24.9422,0.999637,24.934683963,230.975
81.2903861178,3088,685.916817587,637.357669154,24.8865126915,935.61013922,381.32811042,829.769709561,75.1888798474,3088,235.064764424,266.002,24.8854,1.47226,0.410232325804,173.904617823,-25.0815,24.8979,0.999509,24.8923744907,230.986
229.672579668,3089,646.959935245,642.851032434,24.9448372509,977.145973885,398.777856228,817.731654129,108.536865612,3089,233.676986439,266.038,24.9438,1.5922,0.419198917805,169.42044675,-25.1073,24.956,0.999376,24.9500320659,230.934
57.618108466,3090,634.370021817,672.350614187,24.9447695772,950.17260751,466.529515642,704.647275823,94.9653678484,3090,228.153987281,266.047,24.9421,1.63027,0.426888253017,200.289036803,-25.1224,24.9571,0.999651,24.9524883333,230.795
62.2128975824,3091,637.107018669,892.118622387,24.9564479855,957.609792396,403.610223323,811.717148405,111.716083821,3091,235.225061243,266.073,24.9554,1.19013,0.399533268346,283.077396128,-25.1396,24.9674,0.999577,24.9606030389,230.889
55.8762322698,3092,582.441629226,574.201813856,24.907976735,918.390804745,309.025766823,724.246957044,103.999229493,3092,223.320370544,266.075,24.9073,1.53453,0.422445294972,179.256639481,-25.0866,24.9238,0.999628,24.9155973383,230.758
42.3937448909,3093,239.437317603,680.763290266,24.9235331393,913.017090663,353.539088589,602.896641236,224.082415353,3093,203.076777456,266.141,24.9222,1.69269,0.429616937473,244.709674888,-25.0966,24.9357,0.999584,24.929105309,230.698
40.1434636847,3094,36.7045078565,701.759160545,25.0100983803,40.9749554476,225.680597048,38.7728903546,0.924518216454,3094,34.4584081154,266.201,25.0064,1.48723,0.422531599885,248.228071049,-25.2012,25.0245,0.999876,25.0160611858,230.657
26.350221961,3095,36.6591987557,287.436649911,24.9980729416,40.7951349332,48.1672843774,38.8981696397,0.94954174303,3095,34.5603561289,266.247,24.9981,1.84567,0.454048541967,40.7523193255,-25.1437,25.0154,0.999832,25.0058475159,230.682
38.3065312655,3096,742.602647291,419.683003746,25.0254764909,1159.75301686,61.2992794791,934.063148016,82.0399129818,3096,241.490721438,266.263,25.0261,1.94488,0.465567728598,71.7855337536,-25.1877,25.0435,0.999532,25.035085517,230.8
41.2773356458,3097,787.66726803,537.474273095,25.0439471439,1143.16068003,217.364927293,990.130715465,69.0365534359,3097,244.068189567,266.265,25.0422,1.76483,0.441829738022,142.442518117,-25.2544,25.0627,0.999526,25.0537469945,230.767
41.0862099693,3098,40.3730395909,441.869825999,25.0647865785,1298.45587907,133.549053127,892.369048151,324.261928416,3098,221.131376758,266.323,25.065,1.56689,0.415958866262,123.284605515,-25.2761,25.0788,0.999534,25.0715301612,230.776
40.1769820011,3099,42.3125740114,552.380702485,25.0370561837,1467.17508473,228.285718543,890.524435184,299.279706547,3099,224.053533649,266.35,25.0341,1.51749,0.420570830851,153.400088329,-25.2297,25.0539,0.999623,25.0471865717,230.778
38.7712701587,3100,38.3450867685,428.236869163,25.1289863102,42.4906467559,135.328307879,40.1332586282,0.974043465568,3100,35.5514682571,266.403,25.1282,1.46167,0.420463873623,141.507025782,-25.3107,25.1464,0.999883,25.1388969597,230.65
3.05373486407,3101,42.2302986997,412.360831983,25.1312204376,1459.89413888,117.006966629,699.965340869,417.233789175,3101,192.745276767,266.459,25.1295,1.46415,0.432636890737,110.881318729,-25.3311,25.1503,0.999703,25.1440093694,230.807
41.9023819013,3102,42.1950253785,562.50098409,25.170273916,1293.59459632,172.587580949,767.562226623,320.916343957,3102,214.382864405,266.532,25.1685,1.71423,0.453728417497,159.638592693,-25.3446,25.1888,0.999575,25.1809309895,230.791
49.5914736973,3103,407.169565088,702.437876864,25.2004210867,3317.76822859,240.708581974,1262.44952988,922.450283556,3103,237.754786645,266.56,25.1973,1.53135,0.426999998554,197.31022371,-25.3878,25.2201,0.999697,25.2149309157,230.884
44.1165318628,3104,997.544966993,266.902282712,25.0904089615,2396.74879861,176.818775109,1309.81745361,379.587134951,3104,250.866001521,266.61,25.0883,1.58931,0.435255567016,65.9920862324,-25.3026,25.1105,0.999605,25.1050506888,231.005
40.1548304573,3105,997.865637968,661.432691225,25.2374235004,2893.98331804,361.802013453,1463.67764127,509.166449309,3105,250.216062601,266.657,25.2351,1.25462,0.413285882282,236.403976745,-25.4557,25.2575,0.999596,25.2490429326,231.043
49.8069173187,3106,974.144159576,397.448530509,25.2973666074,3180.81923906,208.385274054,1585.98965408,639.006279588,3106,253.545079954,266.66,25.2966,1.68312,0.436593774061,126.608981288,-25.5146,25.3163,0.999665,25.3088785669,231.034
61.1157073013,3107,702.156600261,577.603065654,25.2793241311,3339.33533171,327.022377121,1786.91151437,1122.86044663,3107,251.661395822,266.668,25.2771,1.79213,0.433731577506,166.523888354,-25.5024,25.299,0.999431,25.2901724668,231.044
38.8516906142,3108,684.017295355,684.724781392,25.3422735183,2888.43882827,271.201168443,1158.41458459,441.559853746,3108,248.797304082,266.733,25.3399,1.48586,0.420089788591,250.75513112,-25.58,25.3605,0.999497,25.3559068817,231.033
40.0540823995,3109,263.040692771,938.277632562,25.3978167069,1474.57074026,419.770400042,909.575425155,210.111923053,3109,239.010641007,266.737,25.3941,1.31898,0.407477627258,303.943343158,-25.6064,25.4188,0.999606,25.4122797335,231.02
41.1953743252,3110,680.375706105,842.774455256,25.4127880055,3314.48078268,399.164026603,1401.60190014,799.553237241,3110,249.812946523,266.766,25.4091,1.54519,0.43286958939,322.517391216,-25.6224,25.4286,0.999575,25.421951705,231.101
117.432634939,3111,239.821192962,781.083638042,25.4366377432,1161.49543726,405.02530004,854.182731236,235.927855706,3111,224.82846815,266.79,25.4345,1.65156,0.434252483867,277.487837041,-25.6241,25.45,0.999564,25.4457412726,231.154
50.0206588801,3112,220.178422467,580.964573973,25.4900545336,546.353270016,269.159970434,258.167328558,48.8447824163,3112,143.129539656,266.793,25.4902,1.71482,0.45033070442,179.793223725,-25.7138,25.5057,0.999514,25.4993081197,231.104
26.1833984502,3113,240.934711229,478.781305029,25.4945174632,1173.69356721,215.614538646,410.854846504,261.561933747,3113,166.535746013,266.883,25.4931,1.96253,0.468629907588,161.803985326,-25.6933,25.5186,0.999617,25.5101021265,231.116
38.6647856108,3114,41.0729012518,332.96974594,25.4573387339,2181.02690865,95.4829187246,389.169874541,528.837595529,3114,107.115881491,266.911,25.4569,1.62372,0.443452541959,84.6754591079,-25.5951,25.4782,0.999615,25.469825456,231.058
36.3526907604,3115,842.094211403,266.233555054,25.4510209966,2267.95256698,78.6157287968,1190.33746415,398.671351363,3115,233.26837863,266.983,25.4504,1.92395,0.467219579782,57.603801865,-25.6383,25.4671,0.999618,25.4599204939,231.123
40.3935533573,3116,1772.38106551,917.609863342,25.49715671,3124.94609141,432.057506941,2757.86256251,415.573326976,3116,246.549852674,267.04,25.4968,1.64863,0.448916183996,368.140407122,-25.7083,25.5133,0.999536,25.5064148956,231.289
300.66928111,3117,1129.53381496,1175.84134794,25.5130436285,3005.71376318,666.056135404,2319.45309895,697.288792708,3117,236.469312051,267.077,25.5105,1.47838,0.429708788073,319.230976199,-25.7254,25.5277,0.999538,25.5209427159,231.447
31.7971187778,3118,1162.24362635,1028.84680787,25.4658463802,3047.38803322,530.321963326,2184.3323329,742.547591332,3118,254.757166509,267.098,25.4651,1.68212,0.43729318704,498.524844548,-25.6734,25.4842,0.999483,25.4767386771,231.563
165.264892876,3119,842.977479002,1927.14436759,25.493383007,2984.11802777,866.071941664,1876.92597801,818.69760029,3119,245.560850985,267.106,25.4934,1.44013,0.427491929643,618.031767077,-25.7088,25.5126,0.99967,25.5023506603,231.585
383.508434672,3120,1015.40234068,827.20382691,25.6136120835,2853.17681293,560.416797352,2218.87817231,745.510744329,3120,239.819248652,267.16,25.6126,1.76834,0.445822937979,159.084248206,-25.8198,25.6288,0.999531,25.6212838818,231.683
124.287038789,3121,642.929975953,607.910483902,25.6645121236,2861.69495313,402.932918069,1378.6488216,742.667760766,3121,237.50275211,267.186,25.6647,1.25487,0.411760895824,147.646345313,-25.8725,25.6813,0.99952,25.6738193122,231.739
191.747413714,3122,647.029486803,713.773619087,25.6290633811,2783.61313823,475.085863281,1289.37381091,768.92888293,3122,230.391773103,267.217,25.6291,1.61276,0.439742063819,170.900096611,-25.8511,25.6463,0.999614,25.6376291289,231.739
132.049293036,3123,324.923136004,902.965815149,25.7586632231,2722.30292889,378.149401035,1104.15462956,629.491468416,3123,220.603075067,267.292,25.7575,1.36925,0.425090755804,251.688697771,-25.9691,25.7759,0.999457,25.7686821812,231.709
53.559767255,3124,624.924940977,1707.73612431,25.7840496238,2985.6138068,665.486522939,1729.79438349,895.96271625,3124,243.219751085,267.346,25.7839,1.66901,0.444690541954,561.982587479,-25.9816,25.8058,0.999461,25.7973531009,231.624
10.9892865281,3125,626.654104832,584.409014678,25.6959308776,2810.10940556,365.563596058,1523.48818093,753.386856313,3125,234.592893783,267.345,25.6969,1.40501,0.422118711801,191.99956779,-25.9174,25.7228,0.999656,25.7115874331,231.669
312.581181106,3126,804.268439278,831.860423101,25.7410108665,2591.66758762,511.107162983,1603.67324916,527.693603143,3126,233.670413731,267.444,25.7382,1.52341,0.424267994372,185.667774166,-25.932,25.758,0.999587,25.7515885296,231.599
13.1516879293,3127,309.977946273,634.546361928,25.7192916687,2764.45292569,342.385877805,1326.43580812,739.543986164,3127,227.429374312,267.496,25.7191,1.61305,0.441653668505,241.678830349,-25.9312,25.7415,0.999543,25.7327339457,231.623
126.23285125,3128,649.881240075,878.403462143,25.7998402902,3040.5958009,529.742084357,1515.32816277,784.054001545,3128,242.271701993,267.544,25.7984,1.31177,0.417309444424,290.741793631,-25.9905,25.8129,0.999641,25.8080864397,231.559
42.8090556808,3129,904.66235544,808.379356929,25.8226346497,3295.89510697,302.396233059,1854.45528792,879.973278299,3129,257.558816981,267.64,25.8211,1.53174,0.430644996688,249.933811962,-26.0242,25.8363,0.999492,25.8304620789,231.507
302.230876692,3130,1071.78545848,889.045876527,25.8589426593,3258.14930792,566.145285686,2005.78769015,785.221763258,3130,256.775588855,267.643,25.8605,1.61199,0.432649522618,242.442917401,-26.0698,25.8734,0.999508,25.8637774629,231.656
42.3510150216,3131,994.398037874,1146.62645523,25.8333684188,3210.94365772,514.730632374,2050.68113742,896.875807122,3131,256.265666766,267.695,25.8319,1.57785,0.433718350628,397.56587898,-26.0398,25.8468,0.999515,25.8396289969,231.658
87.0316435726,3132,974.518583603,895.685939508,25.8052263703,3400.56053336,526.197842109,2552.95633999,848.436800242,3132,261.332461581,267.748,25.8041,1.8552,0.441955386439,279.251389195,-26.0081,25.823,0.999532,25.8134548377,231.578
517.203005724,3133,998.846737818,704.009192284,25.8433204814,3253.53544191,620.441698197,1706.18472352,548.040456066,3133,256.173227369,267.816,25.8437,1.39232,0.417102623833,61.1336807222,-26.0515,25.8556,0.99973,25.8486927627,231.6
97.9513396983,3134,38.1383616873,769.341317477,25.8990622873,1663.39265624,476.195933225,772.074492841,318.992474722,3134,220.054997042,267.865,25.8988,1.52512,0.425650880899,249.021953242,-26.0848,25.91,0.999672,25.9034118753,231.629
41.4762240827,3135,524.215181074,882.507069302,25.9774673464,3187.61361875,511.284137866,1200.98193039,897.720778024,3135,238.28118698,267.913,25.9749,1.42921,0.409192976308,294.806393918,-26.1622,25.9878,0.999457,25.9825560927,231.752
192.697741474,3136,1149.2108601,917.309554716,25.9458220569,3285.33954833,563.287726607,2525.50131967,762.585177004,3136,258.370813946,267.961,25.9447,1.54657,0.421325674738,270.901005866,-26.1266,25.9573,0.999598,25.9500256561,231.676
43.4400157742,3137,233.858877484,634.876477091,26.0045235299,788.622574949,256.619716987,370.864793365,155.273178457,3137,167.87567354,267.987,26.0047,1.62689,0.432801553874,209.677690621,-26.1841,26.0178,0.999715,26.0081425611,231.901
30.3437443418,3138,251.286665031,742.713870506,25.9784005584,2703.44672851,300.83721542,1129.20849389,700.346609514,3138,224.166311895,268.018,25.9768,1.56928,0.411873265123,217.899245548,-26.1545,25.9873,0.999517,25.9811698039,231.847
58.1554876164,3139,586.507349811,536.96265245,25.952691799,2814.91706757,245.741008949,1418.08035754,718.093806204,3139,236.787967692,268.036,25.9514,1.49011,0.410575551449,132.639730306,-26.1226,25.9627,0.999642,25.9559177646,231.891
114.902592629,3140,292.012380225,862.70177499,25.8770675659,673.345613561,353.856505259,358.033052358,113.232765633,3140,166.450767915,268.067,25.8772,1.59402,0.425515330392,262.444829435,-26.0407,25.89,0.999842,25.8824484898,231.866
213.509281495,3141,263.191700855,1015.07586557,25.9426027418,3006.17946543,626.923727923,1529.61889591,812.794169648,3141,236.000906387,268.066,25.9416,1.48457,0.413036754423,327.725378289,-26.1255,25.9532,0.999425,25.9470513929,231.825
287.143862931,3142,265.305248972,1489.87808543,25.8810045814,3018.4152684,683.030397883,606.873964711,552.166641918,3142,188.255210438,268.137,25.8812,1.47573,0.418256764423,411.189102874,-26.0544,25.8931,0.999709,25.8860413892,231.881
131.325979713,3143,284.205829388,920.999505553,25.8860077865,3193.16268094,408.85357503,1282.71666571,790.975852124,3143,237.85105114,268.163,25.8848,1.68732,0.436374035477,238.832150351,-26.0694,25.9002,0.999608,25.8924880158,231.802
22.3055081618,3144,1036.31820596,720.219070181,25.9191364823,3131.79310124,356.870935661,2299.9563685,839.231100593,3144,253.678268074,268.219,25.9182,1.65482,0.423660970529,265.830078071,-26.0999,25.928,0.999521,25.9221808778,231.783
35.9753841094,3145,206.90469725,863.734022794,25.9601648394,3129.05194519,262.570702305,1362.59277045,720.241038012,3145,238.211196053,268.245,25.9603,1.80675,0.439752811871,235.446286202,-26.1477,25.9685,0.999494,25.9618501693,231.786
4.41071112955,3146,338.239603784,525.541381299,25.857916778,2530.26088139,256.921237865,1355.56710854,544.177910824,3146,243.788487535,268.29,25.8569,1.6319,0.429834587499,196.003481843,-26.0252,25.866,0.999671,25.8612281902,231.92
360.506323159,3147,341.292843483,803.3075643,25.8920806201,2809.44717527,580.710760126,1029.56591751,642.100058195,3147,237.486126038,268.324,25.8904,1.54553,0.425906655841,159.067609406,-26.0492,25.9026,0.999691,25.8967058069,231.95
45.8179971087,3148,344.569926031,717.395187873,25.8415789888,1313.82154023,324.129227965,445.613662154,178.272137104,3148,192.562408534,268.338,25.8412,1.52493,0.424630041912,213.98034371,-26.0239,25.8542,0.999627,25.849268545,231.965
44.7615325296,3149,343.064074809,623.897678313,25.9030673597,1114.46040863,265.769495346,516.270693944,162.419073042,3149,208.894899383,268.374,25.9028,1.47237,0.424494407104,184.163389752,-26.0696,25.9165,0.99969,25.9071594105,232.002
60.139357597,3150,334.940148251,743.477930195,25.9175730162,738.931794092,317.454864233,503.924089351,117.704056139,3150,210.157246554,268.419,25.9149,1.7553,0.443674911077,199.592416748,-26.082,25.9288,0.999696,25.9219830873,232.048
10.9242779722,3151,342.343141805,504.524238806,25.8872605865,761.870296538,234.646070096,458.348109611,123.103501177,3151,199.996723796,268.444,25.8861,1.66547,0.425991681957,168.240336527,-26.0629,25.8969,0.999813,25.8912871366,232.048
