Iteration,AveragePolicySurr,AverageDiscountedReturn,AverageAbsQYDiff,AverageQ,AverageAbsQ,AverageAction,QFunRegParamNorm,MaxReturn,AverageAbsY,StdReturn,MaxEsReturn,AverageReturn,StdEsReturn,AverageY,MinReturn,AverageEsReturn,MinEsReturn,Epoch,PolicyRegParamNorm,AverageQLoss
129,-9.04358,99.9956828753,0.228816773427,8.25111,8.27211,0.28875,65.4685,1000.0,8.25548431499,0.0,96.0,1000.0,16.3880121941,8.25166355589,1000.0,17.6842105263,3.0,129,41.1598,0.419195
130,-9.09337,99.9956828753,0.215312578117,8.31541,8.33377,0.3655,65.7113,1000.0,8.31880061439,0.0,122.0,1000.0,20.2309134553,8.3158996316,1000.0,16.7118644068,2.0,130,41.2871,0.375126
131,-9.11205,99.9956828753,0.204352318894,8.33353,8.35186,0.347293,66.0001,1000.0,8.33692577576,0.0,76.0,1000.0,12.8135268735,8.33399958404,1000.0,14.1971830986,3.0,131,41.4581,0.349288
132,-9.18952,99.9956828753,0.232724652327,8.39589,8.41727,0.368445,66.1996,1000.0,8.39940568342,0.0,81.0,1000.0,18.6109291733,8.39622052012,1000.0,22.6511627907,3.0,132,41.6524,0.415617
133,-9.25174,99.8998507936,0.226405520673,8.44809,8.46659,0.320918,66.4204,1000.0,8.45046752389,178.312336242,77.0,915.727272727,15.3462998131,8.44848921564,475.0,17.2068965517,3.0,133,41.7978,0.394622
134,-9.29473,99.8142301917,0.213242920654,8.47242,8.49231,0.29509,66.5658,1000.0,8.47509632006,193.989480043,58.0,769.714285714,14.0557863443,8.47284472698,460.0,16.3650793651,3.0,134,41.8854,0.376751
135,-9.33015,99.3235733685,0.220468081173,8.53214,8.55101,0.340077,66.7618,1000.0,8.53499143473,218.212882805,53.0,668.933333333,12.1063000128,8.53262990535,303.0,15.5,3.0,135,42.0503,0.384827
136,-9.3693,99.9956828753,0.230856079489,8.55257,8.57344,0.273534,66.9682,1000.0,8.55593559369,0.0,52.0,1000.0,11.1430769209,8.55320822613,1000.0,14.3428571429,3.0,136,42.1943,0.406458
137,-9.41354,99.9956828753,0.218603707143,8.60397,8.62263,0.323355,67.2366,1000.0,8.60643192672,0.0,52.0,1000.0,10.1709041883,8.60465610979,1000.0,11.3033707865,3.0,137,42.3074,0.394549
138,-9.46149,99.9956828753,0.213998875133,8.66377,8.68272,0.291512,67.5265,1000.0,8.66637356034,0.0,38.0,1000.0,8.31875457588,8.66421405949,1000.0,10.8369565217,3.0,138,42.3952,0.366537
139,-9.49403,99.9956828753,0.213520332184,8.679,8.69873,0.321794,67.731,1000.0,8.68210842805,0.0,133.0,1000.0,16.2712864579,8.6787329302,1000.0,12.3827160494,3.0,139,42.5021,0.377856
140,-9.50502,99.2145535381,0.230297194677,8.69592,8.71683,0.405215,67.8972,1000.0,8.70005794639,244.513379796,85.0,821.769230769,16.1050682439,8.69658720204,255.0,17.8363636364,3.0,140,42.5446,0.414042
141,-9.58561,99.9956828753,0.217815292905,8.78347,8.80331,0.318212,68.2003,1000.0,8.78682479983,0.0,91.0,1000.0,20.6,8.78401963595,1000.0,20.4,3.0,141,42.5308,0.404188
142,-9.64828,99.9956828753,0.221682137598,8.8271,8.84587,0.272813,68.4081,1000.0,8.8293013829,0.0,80.0,1000.0,14.762182482,8.827156085,1000.0,14.671641791,2.0,142,42.7108,0.412115
143,-9.69315,99.9956828753,0.235209656094,8.87041,8.89112,0.376939,68.5377,1000.0,8.87331139414,0.0,56.0,1000.0,12.4227163363,8.87091031859,1000.0,13.5972222222,3.0,143,42.7841,0.452988
144,-9.74733,99.9956828753,0.223392239766,8.89885,8.91855,0.351108,68.8348,1000.0,8.90134422018,0.0,60.0,1000.0,12.4022506918,8.89879746015,1000.0,13.7466666667,3.0,144,42.9069,0.40974
145,-9.80081,99.9956828753,0.231294798267,8.93775,8.95669,0.355114,68.9865,1000.0,8.94063666852,0.0,53.0,1000.0,11.7107578462,8.93857659151,1000.0,15.9682539683,3.0,145,43.0313,0.438443
146,-9.82353,99.9956828753,0.224735251365,8.97571,8.9959,0.297758,69.1945,1000.0,8.97847046928,0.0,72.0,1000.0,16.6862377254,8.97583101989,1000.0,16.2786885246,3.0,146,43.1632,0.409714
147,-9.902,99.9956828753,0.231211916473,9.04083,9.06223,0.32349,69.4114,1000.0,9.04324251401,0.0,63.0,1000.0,10.600417266,9.04155937248,1000.0,12.4320987654,3.0,147,43.273,0.435095
148,-9.93414,99.9956828753,0.218202188436,9.09296,9.11226,0.354227,69.5706,1000.0,9.09520093574,0.0,85.0,1000.0,18.2864728498,9.0929341298,1000.0,17.875,3.0,148,43.3818,0.391605
149,-10.0009,99.9956828753,0.228420735379,9.14235,9.16381,0.346152,69.7672,1000.0,9.14550101318,0.0,130.0,1000.0,17.1539099715,9.14306400241,1000.0,14.8358208955,2.0,149,43.4573,0.421929
150,-9.9994,99.9956828753,0.231931149569,9.14266,9.16272,0.403308,69.8757,1000.0,9.14556526974,0.0,65.0,1000.0,11.3274667555,9.14335040493,1000.0,13.6438356164,3.0,150,43.4925,0.459938
151,-10.0409,99.9956828753,0.226152896108,9.16516,9.18562,0.386989,70.1858,1000.0,9.16701748964,0.0,79.0,1000.0,15.0906036446,9.16503479134,1000.0,15.734375,3.0,151,43.5611,0.43637
152,-10.1302,99.9956828753,0.229171978126,9.25554,9.27612,0.405989,70.4049,1000.0,9.25788470541,0.0,58.0,1000.0,12.5598222499,9.25651879024,1000.0,14.4705882353,3.0,152,43.6648,0.437146
153,-10.1793,99.9956828753,0.221684045329,9.32616,9.34417,0.279742,70.5876,1000.0,9.32840226433,0.0,70.0,1000.0,11.6876580781,9.3265366907,1000.0,13.5,3.0,153,43.6949,0.39931
154,-10.2209,99.9956828753,0.246902441255,9.33706,9.35952,0.336986,70.8205,1000.0,9.33887821383,0.0,60.0,1000.0,12.5176250298,9.33666513994,1000.0,13.6575342466,3.0,154,43.8408,0.467063
155,-10.2537,99.9956828753,0.246496797905,9.36784,9.39064,0.376031,71.039,1000.0,9.37088254026,0.0,80.0,1000.0,14.0107990577,9.36870683927,1000.0,15.703125,3.0,155,44.0041,0.491071
156,-10.3055,99.9956828753,0.243813241899,9.44235,9.46187,0.406869,71.2607,1000.0,9.44428528212,0.0,80.0,1000.0,14.5487685619,9.44284703109,1000.0,14.0,3.0,156,44.137,0.503716
157,-10.3426,99.9956828753,0.231091224413,9.47856,9.49704,0.414931,71.3598,1000.0,9.48022607501,0.0,62.0,1000.0,14.1754474588,9.47910942791,1000.0,15.9047619048,3.0,157,44.2037,0.46572
158,-10.3691,99.9956828753,0.25199920524,9.50755,9.52977,0.363529,71.6898,1000.0,9.50985451675,0.0,108.0,1000.0,18.5013736367,9.50807976353,1000.0,17.9090909091,4.0,158,44.3262,0.517572
159,-10.4033,99.9956828753,0.234166130348,9.51598,9.53529,0.371396,71.9019,1000.0,9.51903295246,0.0,72.0,1000.0,15.9276915473,9.51620953612,1000.0,18.8888888889,3.0,159,44.4525,0.489582
160,-10.4224,99.9956828753,0.24141152681,9.56908,9.59029,0.409608,72.1019,1000.0,9.57182821965,0.0,72.0,1000.0,11.6607710325,9.56939357401,1000.0,12.0481927711,3.0,160,44.5398,0.511103
161,-10.4475,99.9956828753,0.226037687755,9.53845,9.55809,0.45789,72.3473,1000.0,9.54112676356,0.0,52.0,1000.0,10.9251754519,9.53890609043,1000.0,12.2073170732,3.0,161,44.6252,0.433456
162,-10.4915,99.9956828753,0.24101128094,9.60579,9.62707,0.371445,72.5493,1000.0,9.60790312947,0.0,75.0,1000.0,13.6147179265,9.60589175652,1000.0,15.8571428571,3.0,162,44.7125,0.481831
163,-10.5021,99.9956828753,0.2253885819,9.61329,9.63089,0.381961,72.7015,1000.0,9.61546534242,0.0,155.0,1000.0,24.9132443172,9.61351034552,1000.0,19.6078431373,3.0,163,44.7953,0.422798
164,-10.5522,99.9956828753,0.251458899521,9.66073,9.68797,0.392603,72.8557,1000.0,9.66428677262,0.0,68.0,1000.0,13.7921659164,9.66162695048,1000.0,17.0172413793,3.0,164,44.8555,0.535076
165,-10.592,99.9956828753,0.224507236389,9.72869,9.74863,0.459077,72.9826,1000.0,9.72977262646,0.0,73.0,1000.0,16.4820328663,9.7283228506,1000.0,18.5,3.0,165,45.018,0.456632
166,-10.6308,99.9956828753,0.238172333851,9.71276,9.7329,0.381078,73.1573,1000.0,9.71486848946,0.0,73.0,1000.0,14.1587449716,9.71339110507,1000.0,15.3384615385,3.0,166,45.1478,0.484627
167,-10.6076,99.9956828753,0.237138710591,9.72541,9.74571,0.31555,73.444,1000.0,9.72687795805,0.0,62.0,1000.0,14.2597936571,9.72537720427,1000.0,13.9726027397,3.0,167,45.1942,0.480151
168,-10.6572,99.9956828753,0.242729592574,9.78827,9.80834,0.31016,73.5968,1000.0,9.79003707633,0.0,43.0,1000.0,10.418359794,9.78827534487,1000.0,12.6075949367,2.0,168,45.2539,0.518925
169,-10.6979,99.9956828753,0.247210065762,9.80501,9.82662,0.383994,73.8668,1000.0,9.8069492654,0.0,52.0,1000.0,11.9012117001,9.8055425687,1000.0,12.1392405063,3.0,169,45.3912,0.507938
170,-10.7117,63.3229293533,0.227904444602,9.82899,9.84724,0.569653,74.1873,1000.0,9.83074652758,408.866086472,79.0,334.3,13.8684672381,9.82882266223,44.0,14.5507246377,3.0,170,45.5658,0.470301
171,-10.7081,99.9956828753,0.234714317179,9.81919,9.84114,0.390128,74.2859,1000.0,9.82324725218,0.0,125.0,1000.0,26.0620668097,9.8198973143,1000.0,21.7872340426,3.0,171,45.6335,0.464831
172,-10.713,99.9956828753,0.253844311393,9.84377,9.86911,0.425563,74.393,1000.0,9.84778227068,0.0,89.0,1000.0,17.8109402289,9.84425294619,1000.0,18.1428571429,3.0,172,45.7057,0.514351
173,-10.7508,99.9956828753,0.230973100632,9.8781,9.90236,0.581679,74.6769,1000.0,9.88250628401,0.0,81.0,1000.0,16.8699483019,9.87811771774,1000.0,19.5882352941,3.0,173,45.8381,0.464876
174,-10.7782,99.9956828753,0.244916229305,9.89041,9.91312,0.50702,74.8008,1000.0,9.8941217603,0.0,39.0,1000.0,9.25499413895,9.89111009892,1000.0,12.8571428571,3.0,174,45.8671,0.484173
175,-10.7745,99.9956828753,0.241464212253,9.93324,9.95693,0.511567,74.9776,1000.0,9.93738853781,0.0,99.0,1000.0,18.6087194287,9.93337244141,1000.0,17.9642857143,4.0,175,45.9347,0.478426
176,-10.8254,99.9956828753,0.254968248399,9.93422,9.96144,0.560024,75.2235,1000.0,9.93794778547,0.0,100.0,1000.0,17.8934586734,9.9339453127,1000.0,18.8867924528,5.0,176,45.9536,0.528007
177,-10.833,99.9956828753,0.236456554792,9.95639,9.98117,0.426202,75.3387,1000.0,9.96134641622,0.0,63.0,1000.0,14.5772738734,9.95710651862,1000.0,17.9444444444,3.0,177,46.012,0.489463
178,-10.8363,99.9956828753,0.234317578758,9.98618,10.0098,0.586935,75.5633,1000.0,9.99083541234,0.0,76.0,1000.0,18.7449993332,9.9863640383,1000.0,21.5,3.0,178,46.1019,0.485777
179,-10.8446,99.9956828753,0.25443548145,10.02,10.0449,0.492445,75.6419,1000.0,10.0253863342,0.0,63.0,1000.0,11.722091981,10.0202369185,1000.0,14.5820895522,3.0,179,46.1476,0.535491
180,-10.8694,99.9956828753,0.247459933319,9.97909,10.0039,0.540748,75.8102,1000.0,9.98541712837,0.0,78.0,1000.0,15.8960100978,9.97960380357,1000.0,17.1694915254,3.0,180,46.164,0.532293
181,-10.9147,99.9956828753,0.233691262752,10.04,10.0623,0.577858,76.0352,1000.0,10.0465364331,0.0,66.0,1000.0,9.91364735006,10.0401704207,1000.0,12.8101265823,3.0,181,46.2654,0.473016
182,-10.9143,99.9956828753,0.242991045952,10.0193,10.0439,0.412405,76.2218,1000.0,10.0240384886,0.0,53.0,1000.0,11.5768307916,10.0193138614,1000.0,12.7179487179,3.0,182,46.3334,0.501733
183,-10.9656,99.9956828753,0.225277358383,10.0724,10.0937,0.436823,76.3893,1000.0,10.0778673615,0.0,40.0,1000.0,7.72486047691,10.0724731604,1000.0,9.57142857143,3.0,183,46.398,0.449848
184,-10.9797,99.9956828753,0.25270297071,10.0836,10.1109,0.571184,76.5751,1000.0,10.0885046506,0.0,45.0,1000.0,7.64391743049,10.0834398495,1000.0,10.4,3.0,184,46.5128,0.543094
185,-11.0193,99.9956828753,0.25347267677,10.1361,10.1609,0.659583,76.7206,1000.0,10.1413073112,0.0,48.0,1000.0,7.79492588581,10.1369135552,1000.0,11.0,3.0,185,46.578,0.548514
186,-11.0377,99.9956828753,0.22897134743,10.119,10.1401,0.867495,76.8428,1000.0,10.1222736975,0.0,104.0,1000.0,17.7586681903,10.1189522971,1000.0,16.9491525424,3.0,186,46.6614,0.461097
187,-11.0613,99.9956828753,0.241050785972,10.1334,10.1598,0.893046,77.1032,1000.0,10.1379665445,0.0,76.0,1000.0,17.3630152849,10.1340576721,1000.0,17.5614035088,3.0,187,46.6733,0.517808
188,-11.0931,99.9956828753,0.243056470074,10.2132,10.2389,0.692899,77.2984,1000.0,10.2185847737,0.0,66.0,1000.0,15.7157074087,10.2128974406,1000.0,21.8043478261,3.0,188,46.8195,0.519714
189,-11.0793,99.9956828753,0.237813219803,10.2154,10.2381,0.800967,77.4673,1000.0,10.222565798,0.0,111.0,1000.0,27.2246993749,10.2164026765,1000.0,29.1470588235,3.0,189,46.8358,0.49767
190,-11.1351,99.9956828753,0.244675760265,10.2592,10.2809,0.637516,77.6435,1000.0,10.2619394625,0.0,70.0,1000.0,16.1965746246,10.2578273548,1000.0,20.4489795918,3.0,190,46.8384,0.526663
191,-11.1422,92.7971948001,0.240111755771,10.2265,10.2502,0.657656,77.7442,1000.0,10.2321064625,334.08149829,99.0,545.45,24.7624178068,10.2279246593,109.0,29.6176470588,4.0,191,46.8187,0.515494
192,-11.1254,99.9956828753,0.25084470972,10.2598,10.282,0.677511,77.9853,1000.0,10.2621092422,0.0,104.0,1000.0,20.897563522,10.2593248852,1000.0,21.7954545455,3.0,192,46.9406,0.57432
193,-11.1554,93.9371850215,0.247104476714,10.2535,10.275,0.628533,78.109,1000.0,10.2572258554,333.886738531,59.0,847.25,14.6730010427,10.2539753757,93.0,19.7346938776,4.0,193,47.1381,0.583354
194,-11.2068,99.9956828753,0.245186234882,10.3104,10.3362,0.677212,78.2797,1000.0,10.3159136641,0.0,77.0,1000.0,14.8107388806,10.3118432609,1000.0,16.0149253731,3.0,194,47.2113,0.536372
195,-11.2338,99.9956828753,0.253549176724,10.3297,10.352,0.674538,78.4399,1000.0,10.3324282966,0.0,65.0,1000.0,13.3660784606,10.3295886215,1000.0,15.8253968254,3.0,195,47.2664,0.558952
196,-11.2045,99.9956828753,0.247299250937,10.3102,10.335,0.619345,78.7098,1000.0,10.3134542305,0.0,105.0,1000.0,19.7039645575,10.3103230827,1000.0,21.7173913043,3.0,196,47.3512,0.532767
197,-11.2569,99.9956828753,0.241711857322,10.3559,10.3787,0.632082,78.8133,1000.0,10.3601561891,0.0,65.0,1000.0,14.7434703294,10.3562339632,1000.0,18.1090909091,3.0,197,47.4486,0.535988
198,-11.2847,99.9956828753,0.224302655487,10.3954,10.4159,0.787571,78.9616,1000.0,10.398984381,0.0,70.0,1000.0,14.7309113108,10.3956409601,1000.0,16.0158730159,3.0,198,47.488,0.516084
199,-11.2715,99.9956828753,0.242791990614,10.3678,10.3918,0.824819,79.1989,1000.0,10.371102128,0.0,94.0,1000.0,18.8355837705,10.3673053502,1000.0,18.4038461538,3.0,199,47.5606,0.504358
200,-11.3081,99.9956828753,0.232906602771,10.4141,10.4382,0.772006,79.3997,1000.0,10.4205826503,0.0,83.0,1000.0,18.6057319432,10.4152912858,1000.0,21.1020408163,3.0,200,47.5945,0.485654
201,-11.3101,99.9956828753,0.228949216677,10.4111,10.434,0.716151,79.3794,1000.0,10.4156483405,0.0,131.0,1000.0,27.0471394994,10.4108952984,1000.0,28.7714285714,3.0,201,47.6844,0.486622
202,-11.3024,99.9956828753,0.249287836809,10.4257,10.4507,0.67372,79.556,1000.0,10.4298133626,0.0,73.0,1000.0,13.9386376606,10.4258891286,1000.0,17.9272727273,3.0,202,47.7876,0.543904
203,-11.3729,99.9956828753,0.254034951885,10.4778,10.4998,0.611003,79.5994,1000.0,10.4810419006,0.0,96.0,1000.0,17.7838434868,10.4782265457,1000.0,18.6481481481,4.0,203,47.841,0.563079
204,-11.3511,99.9956828753,0.242142585878,10.4578,10.4791,0.696365,79.658,1000.0,10.4605697218,0.0,74.0,1000.0,15.7911169649,10.4580027086,1000.0,17.875,3.0,204,47.975,0.560187
205,-11.3722,98.9130394374,0.250041925444,10.4782,10.5012,0.519669,79.8236,1000.0,10.480789398,262.122430111,87.0,734.214285714,17.2375415737,10.4776361073,216.0,22.0222222222,3.0,205,48.0559,0.54459
206,-11.4322,99.6613324149,0.239995992512,10.5535,10.5761,0.393909,79.9574,1000.0,10.5560055707,213.8940826,72.0,734.5,14.0629846855,10.5537551654,413.0,17.9821428571,4.0,206,48.0549,0.531852
207,-11.4516,94.8164701214,0.256631092305,10.5659,10.5907,0.407775,80.0803,608.0,10.569398489,121.197777653,60.0,352.172413793,12.7547478905,10.5664427462,132.0,15.3125,3.0,207,48.1754,0.568155
208,-11.5045,77.772972058,0.234485930501,10.5947,10.6141,0.496777,80.2169,316.0,10.598150963,39.0089050674,79.0,155.538461538,16.2926613421,10.5953324062,130.0,19.8269230769,3.0,208,48.2342,0.50509
209,-11.5013,86.2274243903,0.240036588827,10.5935,10.6235,0.431284,80.3895,340.0,10.6011264945,56.6447108201,68.0,212.541666667,14.9519972653,10.5944796525,134.0,15.9333333333,2.0,209,48.3198,0.509292
210,-11.508,72.0432602166,0.265748548996,10.6127,10.6394,0.542174,80.5665,154.0,10.6190978435,18.6726180989,46.0,129.0,12.1021080659,10.6122678562,48.0,14.6197183099,3.0,210,48.3847,0.607238
211,-11.5318,83.6000427031,0.249887304924,10.6061,10.6312,0.417862,80.7296,502.0,10.6127159404,68.4419622123,57.0,196.823529412,14.7766098459,10.6067810349,132.0,15.9682539683,3.0,211,48.4766,0.56477
212,-11.5608,75.3729972506,0.243790040915,10.6543,10.6787,0.525464,80.8335,148.0,10.6619094854,2.88180220533,57.0,139.472222222,11.670862948,10.654373152,134.0,11.869047619,2.0,212,48.5953,0.560484
213,-11.6055,99.9956828753,0.241392537482,10.6708,10.6964,0.499017,80.9617,1000.0,10.6777789061,0.0,48.0,1000.0,13.0606825462,10.6716094034,1000.0,14.3,3.0,213,48.6694,0.520901
214,-11.6444,99.9956828753,0.234747885583,10.7199,10.7464,0.382358,81.0201,1000.0,10.7281845696,0.0,64.0,1000.0,15.2397056487,10.7197084897,1000.0,18.537037037,3.0,214,48.7332,0.498669
215,-11.6761,99.9956828753,0.265389424426,10.744,10.7705,0.327042,81.0761,1000.0,10.7509378372,0.0,58.0,1000.0,13.7044837889,10.7445934101,1000.0,14.9104477612,3.0,215,48.7374,0.61216
216,-11.6669,99.9778040824,0.261802643564,10.7701,10.7964,0.311196,81.2446,1000.0,10.7772585054,112.383612635,59.0,915.083333333,13.6644712096,10.7705169282,670.0,15.46875,3.0,216,48.8347,0.646058
217,-11.6587,80.6665618855,0.2629397367,10.7518,10.7823,0.363151,81.3905,244.0,10.7594475012,42.5442838385,72.0,171.813559322,14.0371033261,10.7524975953,130.0,14.1267605634,3.0,217,48.8674,0.609362
218,-11.7375,99.9956828753,0.25179666957,10.7987,10.8211,0.335912,81.5329,1000.0,10.8031126032,0.0,66.0,1000.0,13.7949192067,10.7993232467,1000.0,14.0142857143,3.0,218,49.0201,0.560813
219,-11.7663,99.9956828753,0.266501265455,10.8489,10.8763,0.305658,81.6493,1000.0,10.8552288356,0.0,97.0,1000.0,17.1146202118,10.8489900142,1000.0,14.9850746269,3.0,219,49.1478,0.631653
220,-11.8168,80.7503560089,0.252150280126,10.8649,10.8915,0.569801,81.7464,260.0,10.871892314,42.7879400515,69.0,171.728813559,12.7456216937,10.8648710989,140.0,15.3939393939,3.0,220,49.2833,0.549957
221,-11.7931,80.2545626732,0.270240077033,10.852,10.8799,0.531706,81.8888,215.0,10.8591348078,24.7625867544,65.0,164.37704918,14.6875128292,10.8525463417,106.0,18.8867924528,4.0,221,49.3241,0.598667
222,-11.8188,99.9956828753,0.257001739233,10.8869,10.9142,0.296267,82.0543,1000.0,10.8936697795,0.0,53.0,1000.0,11.5677167585,10.8873183752,1000.0,15.1846153846,3.0,222,49.4424,0.607398
223,-11.8645,99.9956828753,0.247183918116,10.922,10.9511,0.385765,82.0894,1000.0,10.9295875957,0.0,98.0,1000.0,15.4849403071,10.921942555,1000.0,14.1830985915,3.0,223,49.5262,0.536117
224,-11.9163,99.9956828753,0.264123402183,10.9642,10.991,0.342146,82.2924,1000.0,10.9712843577,0.0,55.0,1000.0,12.1879406972,10.9640745187,1000.0,15.71875,3.0,224,49.6223,0.615557
225,-11.9344,99.9956828753,0.252187070156,10.9994,11.0259,0.372077,82.4854,1000.0,11.008741583,0.0,50.0,1000.0,11.6628946693,11.0004108663,1000.0,16.0983606557,3.0,225,49.8952,0.569239
226,-11.9309,99.9956828753,0.27466079758,11.0011,11.032,0.393764,82.5621,1000.0,11.0089750282,0.0,57.0,1000.0,14.7619419642,11.0009829812,1000.0,21.0416666667,3.0,226,49.9684,0.666853
227,-11.9729,99.9956828753,0.253566350769,11.0634,11.0863,0.380492,82.764,1000.0,11.067735841,0.0,125.0,1000.0,17.9826924983,11.0633680063,1000.0,17.3965517241,3.0,227,50.0226,0.611942
228,-12.0201,99.9956828753,0.230142859087,11.0824,11.1011,0.362909,82.9161,1000.0,11.0867527173,0.0,86.0,1000.0,19.232590524,11.0836803095,1000.0,17.7678571429,3.0,228,50.0747,0.540548
229,-12.0345,99.9956828753,0.270038970645,11.0821,11.1071,0.331057,83.1124,1000.0,11.0885333987,0.0,59.0,1000.0,12.8853777199,11.0821521828,1000.0,15.328125,3.0,229,50.1625,0.651745
230,-12.0532,99.9956828753,0.256465593347,11.1172,11.1411,0.36567,83.2306,1000.0,11.1232178494,0.0,83.0,1000.0,14.4377110374,11.1172357969,1000.0,15.95,4.0,230,50.211,0.613168
231,-12.0662,99.9956828753,0.264728431853,11.1295,11.1564,0.401582,83.4623,1000.0,11.1351705082,0.0,134.0,1000.0,22.2577585976,11.1293542507,1000.0,18.5087719298,3.0,231,50.3287,0.648229
232,-12.0853,99.9956828753,0.27283524753,11.1488,11.1737,0.560965,83.5601,1000.0,11.1533106209,0.0,53.0,1000.0,13.284850502,11.1491031941,1000.0,15.8870967742,3.0,232,50.4572,0.644589
233,-12.1066,99.9956828753,0.252376092171,11.1606,11.1828,0.542877,83.719,1000.0,11.1650619673,0.0,46.0,1000.0,10.6269914465,11.1608911277,1000.0,15.1492537313,3.0,233,50.4602,0.606333
234,-12.1295,99.9956828753,0.246331289239,11.1429,11.1671,0.381159,83.859,1000.0,11.1485444205,0.0,70.0,1000.0,12.2726507143,11.1440514535,1000.0,13.5733333333,4.0,234,50.4945,0.560475
235,-12.1608,99.9956828753,0.253290212608,11.221,11.2458,0.160739,83.9346,1000.0,11.2250239409,0.0,59.0,1000.0,14.1928769142,11.2198562706,1000.0,13.9285714286,2.0,235,50.536,0.609516
236,-12.1557,99.9956828753,0.262016815434,11.2181,11.2451,0.352302,84.1866,1000.0,11.2240140123,0.0,67.0,1000.0,12.0676972164,11.2187866473,1000.0,14.7313432836,3.0,236,50.6392,0.59826
237,-12.1567,99.9956828753,0.264829233952,11.2191,11.2475,0.282376,84.3409,1000.0,11.2258324637,0.0,59.0,1000.0,12.3962359879,11.2193616385,1000.0,15.0,3.0,237,50.6206,0.644625
238,-12.1922,35.8390444005,0.275884873631,11.2244,11.2554,0.658369,84.4426,136.0,11.2302396788,7.57322698297,61.0,44.3938053097,13.5465604235,11.2244475194,39.0,15.0735294118,3.0,238,50.7024,0.707587
239,-12.2002,97.7263588071,0.264120972501,11.2477,11.2754,0.369009,84.5599,1000.0,11.253891702,332.361784138,58.0,702.666666667,11.5465498716,11.2479073201,196.0,12.8974358974,3.0,239,50.7679,0.627164
240,-12.2351,99.9956828753,0.261937133641,11.2708,11.2986,0.273987,84.7356,1000.0,11.278133626,0.0,86.0,1000.0,12.725920946,11.2714616285,1000.0,13.1948051948,3.0,240,50.8099,0.622845
241,-12.2668,99.9956828753,0.267968214977,11.307,11.337,0.229589,84.8533,1000.0,11.3141820061,0.0,90.0,1000.0,12.9139225222,11.3062075844,1000.0,12.3456790123,3.0,241,50.8659,0.659178
242,-12.2936,99.9956828753,0.26381350634,11.3465,11.375,0.200773,84.9523,1000.0,11.3521051742,0.0,90.0,1000.0,18.4568099927,11.346581067,1000.0,16.9152542373,3.0,242,50.9355,0.626073
243,-12.3422,99.9956828753,0.282124770149,11.3638,11.3941,0.463695,85.0407,1000.0,11.3691397099,0.0,143.0,1000.0,24.4530919048,11.3646103422,1000.0,18.1666666667,3.0,243,51.0896,0.660938
244,-12.3747,99.9956828753,0.276055967829,11.4034,11.4321,0.356893,85.2506,1000.0,11.4079754062,0.0,43.0,1000.0,10.0353445597,11.4042163692,1000.0,13.9861111111,3.0,244,51.1843,0.683452
245,-12.336,99.9956828753,0.265987061271,11.3719,11.3973,0.430641,85.454,1000.0,11.3769128747,0.0,73.0,1000.0,17.6584219204,11.3717058015,1000.0,18.6226415094,3.0,245,51.3299,0.621754
